Bengali,English
সম্ভাবনা উত্পন্ন ফাংশন,probability generating function
সম্ভাবনা ভর,probability mass
সম্ভাবনার স্থান,probability space
"সম্ভবত, সম্ভাবনা",probable
সম্ভাব্য ত্রুটি,probable error
"প্রশ্ন, সমস্যা, সমস্যা",problem
সমস্যা উপস্থাপনা,problem definition
সমস্যা কনফিগারেশন,problem formulation
"পদ্ধতি, পদ্ধতি",procedure
"প্রক্রিয়া, প্রক্রিয়া",process
প্রক্রিয়াকরণ,processing
ন্যূনতম বর্গক্ষেত্র প্রক্রিয়া,process of least squares
"প্রযোজক, প্রযোজক, প্রযোজক",producer
"পণ্য, পণ্য",product
বিপরীতের গুণক রূপ,product form of inverse
উৎপাদন,production
উৎপাদন খরচ,production cost
উত্পাদন বক্ররেখা,production curves
উতপাদন কার্যক্রম,production function
উত্পাদন ফাংশন মডেল,production function model
উৎপাদন পরিকল্পনা,production plan
উৎপাদন প্রক্রিয়া,production process
উৎপাদন হার,production rate
উত্পাদন সময়সূচী,production scheduling
এলোমেলো ভেরিয়েবলের পণ্য,product of random variables
দুটি রূপান্তরের পণ্য,product of two transformations
গুণ সেট,product set
"গুণের স্থান, গুণের আকাশ",product space
গুণের অবস্থান,product topology
"প্রোফাইল কাট, প্রোফাইল বিভাগ",profile section
লাভ,profit
লাভ ফাংশন,profit function
মুনাফা সর্বোচ্চকরণ,profit maximization
প্রোগ্রামার,programmer
"প্রক্রিয়াকরণ, প্রোগ্রামিং, প্রোগ্রামিং",programming
ধাপে ধাপে,progression
"অভিক্ষেপ, অভিক্ষেপ, এক্সট্রাপোলেশন",projection
ইন্টারপোলেশন সূত্র,projection formula
পরিচালক স্পেস মধ্যে interpolation,projection into coordinate spaces
ইন্টারপোলেশন ম্যাট্রিক্স,projection matrix
অভিক্ষেপ সেট করুন,projection of a set
predicate মান এক্সট্রাপোলেশন,projection of trend value
ভেক্টর অভিক্ষেপ,projection of vector
ইন্টারপোলেশন তত্ত্ব,projection theorem
প্রজেক্টিভ জ্যামিতি,projective geometry
প্রক্ষিপ্ত সমতল,projective plane
প্রজেক্টিভ রূপান্তর,projective transformation
"প্রমাণ, প্রমাণ, প্রমাণ",proof
আয় দ্বারা প্রমাণ,proof by induction
প্রেরণ ত্রুটি,propagated error
ত্রুটি সংক্রমণ,propagation of error
সঠিক ফ্যাক্টর,proper factor
"সঠিক ফাংশন, সঠিক ফাংশন",proper function
যুক্তিসঙ্গত ব্যবধান,proper interval
সম্পূর্ণরূপে অন্তর্ভুক্ত,properly contained
নিখুঁত উপসেট,proper subset
সঠিক উপ-জনসংখ্যা,proper subspace
সুরক্ষা সম্পত্তি,property of conservation
"সঠিক মান, আইজেন মান",proper value (=eigen value)
সঠিক ভেক্টর,proper vector
"সমানুপাতিক, সমানুপাতিক",proportional
আনুপাতিক সম্পর্ক,proportional relationship
আনুপাতিক নমুনা,proportional sampling
অর্জনযোগ্য,proposition
সুডোকোড,pseudocode
ছদ্ম দূরত্ব,pseudometric
ছদ্ম-দূরত্ব জনসংখ্যা,pseudometric space
ছদ্ম মান,pseudonorm
সিউডো স্ট্যান্ডার্ড অবস্থান,pseudonorm topology
"উত্তেজনা, ক্ষোভ, ঘৃণা",pull
"কপিকল, কপিকল, ক্যাপ",pulley
পাঞ্চ কার্ড,punched card
পাঞ্চ কার্ড মেশিন,punch card machine
ছিদ্র করার যন্ত্র,punching machine
বিশুদ্ধ বাঁধাই,pure bending
বিশুদ্ধ দশমিক,pure decimal
বিশুদ্ধ জ্যামিতি,pure geometry
নেট আগমন,pure induction
বিশুদ্ধভাবে অজৈব,purely transcendental
বিশুদ্ধ গণিত,pure mathematics
শুধুমাত্র সংখ্যাসূচক,pure number
ঐচ্ছিক ডিভাইস,pure strategy
পিরামিড,pyramid
পিরামিডাল কিউব,pyramidal solid
পিরামিড পাতা,pyramidal surface
iti sidham,Q.E.D.
চতুর্ভুজ,quadrangle
চতুর্ভুজ প্রিজম,quadrangular prism
চতুর্ভুজ,quadrant
"বর্গক্ষেত্র, চতুর্মুখী, ডবল ট্র্যাপিজয়েড",quadratic
চতুর্মুখী খরচ,quadratic cost
দ্বিঘাত খরচ ফাংশন,quadratic cost function
চতুর্মুখী বক্ররেখা,quadratic curve
দ্বিঘাত সমীকরণ,quadratic equation
দ্বিঘাত অভিব্যক্তি,quadratic expression
দ্বিঘাত দ্বিঘাত,quadratic form
দ্বিঘাত ফাংশন,quadratic function
দ্বিঘাত ফাংশন,quadratic functional
চতুর্মুখী ইন্টারপোলেশন,quadratic interpolation
চতুর্মুখী উদ্দেশ্য ফাংশন,quadratic objective function
দ্বিঘাত প্রোগ্রামিং দ্বিঘাত প্রোগ্রামিং,quadratic programming
চতুর্মুখী প্রত্যাবর্তনশীলতার নিয়ম,quadratic reciprocity
চতুর্মুখী পৃষ্ঠা,quadratic surface
দ্বিঘাত শব্দ,quadratic term
চতুর্ভুজ সূত্র,quadrature formula
চতুর্ভুজ,quadrilateral
গুণগত বিশ্লেষণ,qualitative analysis
মান নিয়ন্ত্রণ,quality control
কোয়ান্টাম বলবিজ্ঞান,quantum mechanics
কোয়ান্টাম সংখ্যা,quantum number
কোয়ান্টাম পরিসংখ্যান,quantum statistics
"কোয়ার্টার, কোয়ার্টার, কোয়ার্টার",quarter
চতুর্ভুজ,quartic
চতুর্থাংশ,quartile
লিনিয়ার কনস্ট্রাক্টর সমীকরণ,quasi linear constitutive equation
নিয়মিত চক্র,quasi regular
চটি,quaternion
লাইন দৈর্ঘ্য,queue length
লাইন মডেল,queuing model
সারি সমস্যা,queuing problem
সারি প্রক্রিয়াকরণ,queuing process
সারি সিস্টেম,queuing system
লাইন তত্ত্ব,queuing theory
পঞ্চমক,quintile
পঞ্চক,quintuplet
"উদ্ধৃত হার, মূল্য উদ্ধৃত",quotation
"ভাগফল, ভাগ",quotient
বিভাগ এলাকা,quotient field
বিভাগ গ্রুপ,quotient group
ভাগফল নিয়ম,quotient law
বিভাগ সেট,quotient set
বিভাগের জনসংখ্যা,quotient space
বিভাগের কাঠামো,quotient topology
ব্যাসার্ধ,radial
রেডিয়ান,radian
রেডিয়ান পরিমাপ,radian measure
karni,radical
moolaksha,radical axis
শ্রেণীবিন্যাস,radical sign
ব্যাসার্ধ,radius
অভিসার ব্যাসার্ধ,radius of convergence
বক্রতার ব্যাসার্ধের,radius of curvature
পোলারিটি লাইন,radius vector
রেডিক্স,radix
ক্রমাগত ত্রুটি,random error
র্যান্ডম ফাংশন,random function
এলোমেলোকরণ,randomization
এলোমেলো ব্লক,randomised blocks
এলোমেলো মডেল,random model
এলোমেলো সংখ্যা,random number
র্যান্ডম স্যাম্পলিং,random sampling
এলোমেলো ভেরিয়েবল,random variable
"পরিসর, পরিসর, পরিসর, পরিসর",range
কনভারজেন্স কমপ্লেক্স,range of convergence
ইন্টিগ্রেশন প্রাঙ্গনে,range of integration
সম্পর্কের প্রাঙ্গনে,range of relation
ক্যাম্পাস জনসংখ্যা,range space
শ্রেণী,rank
র্যাঙ্ক পারস্পরিক সম্পর্ক,rank correlation
ম্যাট্রিক্সের গ্রেড,rank of matrix
বাছাই অর্ডার নমুনা,rank order statistics
পরিবরতনের হার,rate of change
অভিসারী হার,rate of convergence
অতুলনীয়,Ratio
যুক্তিসঙ্গত,Rational
মূলদ অভিব্যক্তি,rational expression
যৌক্তিক ক্ষেত্র,rational field
মূলদ ফাংশন,rational function
হর এর যৌক্তিকতা,rationalisation of the denominator
মূলদ সংখ্যা,rational number
মূলদ সংখ্যা ক্ষেত্র,rational number field
যুক্তিসঙ্গত অপারেশন,rational operation
অসামঞ্জস্যপূর্ণ পরীক্ষা,ratio test
"আনপ্রসেসড দত্ত, প্রাপ্তি হিসাবে",raw data
"রশ্মি, কিরণ, পাখ-আর, রে, শঙ্কুশ, অর্ধরেখা, আর",ray
মরীচি ভেক্টর,ray vector
রিয়াল,real
বাস্তব অক্ষ,real axis
বাস্তব ধারাবাহিকতা,real continuum
বাস্তব লাইন,real line
বাস্তব রৈখিক ভেক্টর স্থান,real linear vector space
বাস্তব ম্যাট্রিক্স,real matrix
সত্য নম্বর,real number
বাস্তব সংখ্যা ক্ষেত্র,real number field
প্রকৃত অংশ,real part
বাস্তব বহুপদ,real polynomial
বাস্তব দ্বিঘাত,real quadratic
আসল মালু,real root
প্রকৃত জনসংখ্যা,real space
রিয়েল টাইম সিস্টেম,real time system
বাস্তব মান ফাংশন,real valued function
বাস্তব পরিবর্তনশীল,real variable
বাস্তব ভেক্টর স্থান,real vector space
"বিপরীত, পারস্পরিক, পারস্পরিক",reciprocal
বিপরীত ম্যাট্রিক্স,reciprocal matrix
আয়তক্ষেত্র,rectangle
"আয়তক্ষেত্রাকার, সমকোণী, সমকোণ",rectangular
আয়তক্ষেত্রাকার টেবিল,rectangular array
"সমকোণ অক্ষ, সমকোণ স্থানাঙ্ক অক্ষ",rectangular axis
আয়তক্ষেত্রাকার ঘনত্ব ফাংশন,rectangular density function
সমকোণী হাইপারবোলা,rectangular hyperbola
আয়তক্ষেত্রাকার ম্যাট্রিক্স,rectangular matrix
"আয়তক্ষেত্র সমান্তরালগ্রাম, সমকোণ সমান্তরালগ্রাম",rectangular parellelopiped   (cuboid)
arcuate বক্ররেখা,rectifiable curve
পুনরাবৃত্তি সূত্র,recurrence formula
পর্যায়ক্রমিক দশমিক,recurring decimal
পরিবর্তনের সূত্র,recursion formula
অনুক্রমিক ফর্ম,reduced echelon form
অসামঞ্জস্যপূর্ণ কর্মক্ষমতা,reductio-ad-absurdum
"লগারিদম সূত্র, সমতুল্য সূত্র",reduction formula
"রেফারেন্স লাইন, রেফারেন্স লাইন",reference line
রেফারেন্স পয়েন্ট রেফারেন্স পয়েন্ট,reference point
প্রতিফলিত তরঙ্গ,reflected wave
প্রতিফলন,reflection
সমতুল্য নিয়ম,reflexive law
অভিসারী অঞ্চল,region of convergence
ভিন্ন অঞ্চল,region of divergence
ইন্টিগ্রেশন জোন,region of integration
রিগ্রেশন বিশ্লেষণ,regression analysis
রিগ্রেশন বক্ররেখা,regression curve
রিগ্রেশন সমীকরণ,regression equation
প্রত্যাগতি সীমা,regression line
রিগ্রেশন মডেল,regression model
নিয়মিত বক্ররেখা,regular curve
এমনকি ষড়ভুজ,regular hexagon
নিয়মিত ম্যাট্রিক্স,regular matrix
সমবাহু,regular tetrahedron
আপেক্ষিক পরিপূরক,relative complement
আপেক্ষিক সর্বোচ্চ,relative maximum
আপেক্ষিক সর্বনিম্ন,relative minimum
আপেক্ষিক সম্ভাবনা,relative probability (conditional probability)
আপেক্ষিক বেগ,relative velocity
"আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা",Relativity
আপেক্ষিকতা তত্ত্ব,relativity theory
নির্ভরযোগ্যতা,reliability
নির্ভরযোগ্যতা সমস্যা,reliability problem
অবশিষ্ট পোস্ট,remainder term
অবশিষ্ট উপপাদ্য,remainder theorem
পুনরাবৃত্তিমূলক সীমা,repeated limit
পুনরাবৃত্তিমূলক Riemann-অখণ্ড,repeated Riemann integral
প্রতিনিধিত্ব,representation
"residual, remnant",Residue
অনন্তে থেকে যায়,residue at a pole
"dissolation, refutation, differentiation",resolution
বল বিচ্ছেদ,resolution of forces
বেগ সমন্বয়,resolution of velocities
ফলপ্রসূ ফলাফল,resultant
পরিসমাপ্তি বল,resultant force
ফলাফল ভেক্টর,resultant vector
পরিবর্তিত একক পদ্ধতি,revised simplex technique
রম্বস,rhombus
riemann-অখণ্ড,Riemann integral
"সমকোণ, সমকোণ",right angle
ডান কোণই ত্রিভুজ,right angled triangle
ডান বৃত্তাকার শঙ্কু,right circular cone
দক্ষিণ সেট,right coset
ডান বৃত্তাকার সিলিন্ডার,right cylinder
ঘড়ির কাঁটার দিকে,right handed
দক্ষিণ বিপরীত,right inverse
"সঠিক প্রমাণ, সঠিক প্রমাণ",rigorous proof
"রিং, রিং",ring
পূর্ণসংখ্যা রিং,ring of integers
আর-অখণ্ড,R-integrable
"root, root",root
বর্গমূল মূল,root mean square
বহুপদীর মূল,root of a polynomial
"ঘূর্ণন, ঘূর্ণন",rotation
রাউন্ডিং ত্রুটি,rounding error
কিউ,row
সারি-কলাম গুণ,row-by-column multiplication
লাইনের সমতা,row equivalence
সারি ম্যাট্রিক্স,row matrix
সারি অর্ডার,row rank
পালানোর পয়েন্ট,saddle point
"নমুনা, নমুনা",sample
নমুনা গড়,sample means
নমুনা পয়েন্ট,sample point
সাধারন মাপ,sample size
নমুনা স্থান,sample space
নমুনা-মান-বিচ্যুতি,sample standard deviation
নমুনা জরিপ,sample survey
নমুনা বৈচিত্র্য,sample variance
"নমুনা (v.), নমুনা (n.)",sampling
নমুনা বিতরণ,sampling distribution
নমুনা ত্রুটি,sampling error
নমুনা ব্যবধান,sampling interval
নমুনা পদ্ধতি,sampling method
নমুনা নীতি,sampling theory
প্রতিস্থাপন সহ নমুনা,sampling with replacement
"স্কেলার, স্কেলার",scalar
স্কেলার ক্ষেত্র,scalar field
স্কেলার ম্যাট্রিক্স,scalar matrix
স্কেলার একাধিক,scalar multiple
স্কেলার গুণ,scalar multiplication
স্কালে পণ্য,scalar product
স্কেলার,scalar quantity
স্কেলার ট্রিপল পণ্য,scalar triple product
বিষমভুজ ত্রিভুজ,scelene triangle
ছিটান ডায়াগ্রাম,scattered diagram
শ্রোডিঙ্গার সমীকরণ,Schrodinger equation
"মৌসুমী ওঠানামা, ঋতু ওঠানামা",seasonal fluctuation
"অনুপ্রবেশকারী, অনুপ্রবেশকারী লাইন, সেকেন্ট, বিপরীত কোসাইন",secant
ভেদন পদ্ধতি,secant method
দ্বিতীয়,second derivative
দ্বিতীয় আদেশ (দ্বিতীয় প্রকার),second order
"বিভাগ, বিভাগ, বিভাগ, বিভাগ, বিভাগ",section
"উপবিভাগ, সেক্টর, সেক্টর",sector
কার্ভ সেগমেন্ট,segment of a curve
স্ব-সংযুক্তি,self — adjoint
স্ব-সংযুক্ত অপারেটর,self adjoint operator
স্ব সংযোজিত,self — conjugate
অর্ধেক অক্ষ,semiaxis
অর্ধবৃত্ত,semicircle
কংক্রিট ম্যাট্রিক্স,semi - definite matrix
অবিচ্ছেদ্য দ্বিঘাত,semi - definite quadratic form
সামিসমুহ,semigroup
অর্ধেক ব্যবধান,semi - interval
মানে প্রধান অক্ষ,semi major axis
আধা গৌণ অক্ষ,semi minor axis
বিভাজ্য বহুপদ,separable polynomial
পরিবর্তনশীল বিচ্ছেদ,separation of variables
ক্রম,sequence
ইনডেক্সিং নীতি,sequencing theory
অনুক্রমিক বিশ্লেষণ,sequential analysis
অনুক্রমিক নমুনা,sequential sampling
সুনির্দিষ্ট পারস্পরিক সম্পর্ক,serial correlation
"সিরিজ, সিরিজ, সিরিজ",series
"সামগ্রিক, বাতাসের দিক, স্রোতের দিক, জমাট, জমাট (ver.)",set
সেক্সট্যান্ট,sextant
shewhart নিয়ন্ত্রণ চার্ট,Shewhart control charts
"চিহ্ন, পরিমাণ",sign
ম্যাট্রিক্স মার্কার,signature of a matrix
দ্বিঘাত দ্বিঘাত প্রতীক,signature of quadratic form
শচীন নম্বর,signed number
তাত্পর্য স্তর,significance level
তাৎপর্য পরীক্ষা,significance test
উল্লেখযোগ্য চিহ্ন,significant digit
মার্ক পরীক্ষা,sign test
প্রতীক ফাংশন,signum function
অনুরূপ উপবৃত্তাকার,similar ellipses
সমজাতীয় চিত্র,similar figures
"সাদৃশ্য, সাদৃশ্য",similarity
সমজাতীয় ম্যাট্রিক্স,similar matrices
সহজ বন্ধ বক্ররেখা,simple closed curve
সহজ পারস্পরিক সম্পর্ক,simple correlation
সহজ সুরেলা গতি,simple harmonic motion
সহজ র্যান্ডম স্যাম্পলিং,simple random sampling
"সেট, সিমপ্লেক্স, একতরফা, সরল",simplex
একমুখী অ্যালগরিদম,simplex algorithm
একক টেবিল,simplex tableau
সিম্পসনের এক তৃতীয়াংশ নিয়ম,Simpson's one - third rule
সিমুলেশন পদ্ধতি,simulation technique
যুগপত ডিফারেনশিয়াল সমীকরণ,simultaneous differential equations
যুগপত সমীকরণ,simultaneous equations
"সাইন, সাইন",sine
"সাইন কার্ভ, সাইন কার্ভ",sine curve
একক,singleton
একঘেয়ে ফাংশন,single valued function
অদ্ভুত অবিচ্ছেদ্য,singular integral
"অদ্ভুততা, অদ্ভুততা",singularity
অপরিবর্তনীয় ম্যাট্রিক্স,singular matrix
অদ্ভুত সমাধান,singular solution
সাধারন মাপ,size of sample
বিজোড় বন্টন,skewed distribution
ভিন্নধর্মী হারমিটিয়ান ম্যাট্রিক্স,skew-Hermitian matrix
বিপরীত,skewness
বিজোড় প্রতিসম ম্যাট্রিক্স,skew symmetric matrix
ভেরিয়েবল মিনিমাইজ করা,slack variable
"ঢাল, ঢাল, ঢাল",slope
ঢাল গ্রেডিয়েন্ট,slope gradient
"বন্ধনী, ছোট বাঁধাই",small brackets
সোজা বক্ররেখা,smooth curve
বিবিধ ফাংশন,smooth function
সৌর জগৎ,smoothing of time series
,solar system
solenoidal ভেক্টর,solenoidal vector
"কঠিন, ভর, ঘনক",solid
"কিউবিক জ্যামিতি, স্টেরিওস্কোপিক জ্যামিতি",solid geometry
"সমাধান, টুল",solution
সিরিজ ফর্ম সমাধান,solution in series
সমাধান ম্যাট্রিক্স,solution matrix
ত্রিভুজের সমাধান,solution of a triangle
সমাধান জনসংখ্যা,solution space
সোনাইন বহুপদী,Sonine polynomial
"আকাশ, স্থান, স্থান, স্থান, স্থান",space
আকাশ বক্ররেখা,space curve
অভিভাবক সেট,spanning set
স্থানীয় পারস্পরিক সম্পর্ক চিত্র,spatial correlogram
নির্দিষ্ট লিনিয়ার গ্রুপ,special linear group
নির্দিষ্ট উল্লম্ব গ্রুপ,special orthogonal group
"নির্দিষ্ট ঘনত্ব, আপেক্ষিক ঘনত্ব",specific gravity
মানব ম্যাপিং উপপাদ্য,spectral mapping theorem
ফাংশনের আদর্শ,spectrum of a function
"গোলক, গোলক",sphere
গোলাকার সমন্বয় ব্যবস্থা,spherical coordinate system
গোলাকার মেরু স্থানাঙ্ক,spherical polar coordinate
গোলাকার ত্রিভুজ,spherical triangle
গোলাকার ত্রিকোণমিতি,spherical trigonometry
সর্পিল,spiral
বর্গ বর্গ,square
"গুরু, গুরুবন্ধনী",square brackets
বর্গাকার অবিচ্ছেদ্য,square integrable
বর্গ ম্যাট্রিক্স,square matrix
বর্গমূল,square root
নমুনা পর্যায়,stage of sampling
অনুক্রমিক ফাংশন,staircase function
আদর্শ চ্যুতি,standard deviation
স্ট্যান্ডার্ড ডিফারেনশিয়াল পণ্য,standard inner product
ভারসাম্য,state of equilibrium
অসাড় বক্ররেখা,stationary curve
অসাড় বিন্দু,stationary point
হতবাক মান,stationary value
"নমুনা, চিত্র",statistic
পরিসংখ্যানগত,statistical
পরিসংখ্যানিক বিশ্লেষণ,statistical data
পরিসংখ্যানগত বন্টন,statistical distribution
পরিসংখ্যানগত অনুমান,statistical hypothesis
পরিসংখ্যানগত অনুমান,statistical inference
পরিসংখ্যান মডেল,statistical model
পরিসংখ্যান জনসংখ্যা,statistical population
পরিসংখ্যানগত মান নিয়ন্ত্রণ,statistical quality control
"পরিসংখ্যান, পরিসংখ্যান",statistics
"অপরিবর্তনীয়, স্থির, স্থায়ী, স্থায়ী",steady
স্থায়ী রাষ্ট্র সমাধান,steady state solution
আরো প্রবণ মাউন্ট,steep ascent (of a curve)
ঢাল-আরোহণের নকশা,steepest ascent design
খাড়া বংশদ্ভুত,steepest descent
ধাপ ফাংশন,step function
স্টার্লিং পরিসীমা,Stirling series
"stochastic, probabilistic",stochastic
সম্ভাব্য ম্যাট্রিক্স,stochastic matrix
সম্ভাব্য মডেল,stochastic model
সম্ভাব্য প্রোগ্রামিং,stochastic programming
সম্ভাব্য পরিবর্তনশীল,stochastic variable
স্টোকস উপপাদ্য,Stokes’ theorem
"সরলরেখা, সরলরেখা, সরলরেখা",straight line
"লেভেল চার্ট, বার চার্ট",strata chart
"স্তরবিন্যাস, স্তরবিন্যাস",stratification
স্তরযুক্ত নমুনা,stratified sampling
"প্রবাহ-রেখা, প্রবাহ-রেখা",stream-line
চাপ,stress
দৃঢ়ভাবে আনত ফাংশন,strictly convex function
ক্রমাগত হ্রাস পাচ্ছে,strictly decreasing
ক্রমাগত বৃদ্ধি,strictly increasing
ক্রমাগত অর্ডিনেট ফাংশন,strictly monotonic function
ছাত্র পরীক্ষা (ছাত্রের &#39;টি&#39; পরীক্ষা),"Student's test (Student's ""t"" test)"
উপসংগ্রহ,sub-collection
উপ-নির্ধারক,sub determinant
উপ-অঞ্চল,subfield
"subclass, subgroup, subgroup",subgroup
অন্তর,sub-interval
"সাবম্যাট্রিক্স, সাবম্যাট্রিক্স",submatrix
"পাদটীকা, পাদটীকা, পাদটীকা",subscript
উত্তরাধিকার,subsequence
উপসেট,subset
উপ-জনসংখ্যা,subspace
প্রতিস্থাপন,substitution
আধা স্পর্শকাতর,subtangent
"স্থানান্তর করা, স্থানান্তর করা",subtend
"বিয়োগ, বিয়োগ",subtract
"বিয়োগ, বিয়োগ",subtraction
ধীরে ধীরে,successive
প্রগতিশীল পার্থক্য,successive differentiation
প্রগতিশীল একীকরণ,successive integration
পরেরটি,successor
সংযুক্ত,suffix
"যোগফল, যোগফল, যোগফল, যোগফল",sum
যোগফল ফাংশন,sum function
সংকলনযোগ্য,summable
যোগ ব্লক,summand
সংকলন,summation
সংগ্রহ সম্মেলন,summation convention
সংকলন সূত্র,summation formula
গ্রেড সংগ্রহ,summation of series
সংকলন প্রতীক,summation sign
অসীম থেকে যোগব্যায়াম,sum to infinity
"idiot, idiot",superscript
ওভারসেট,superset
সুপারসনিক প্রবাহ,supersonic flow
সম্পূরক কোণ,supplementary angle
lacquered লোম সমতল,supporting hyperplane
ফাংশন সমর্থন,support of function
"কল্পনা করা, অনুমান করা",suppose
উচ্চ,supremum
karni,surd
"পৃষ্ঠ, পৃষ্ঠ, পৃষ্ঠ",surface
পৃষ্ঠীয় এলাকা,surface area
পৃষ্ঠা অবিচ্ছেদ্য,surface integral
আবরণ,surjection
আবরণ,surjective
কভার মানচিত্র,surjective map
চিহ্ন,symbol
প্রতীকী যুক্তি,symbolic logic
প্রতীকী মডেল,symbolic model
প্রতিসম,symmetric
আইসোমেট্রিক,symmetrical
"প্রতিসম নির্ধারক, প্রতিসম নির্ধারক",symmetric determinant
প্রতিসম পার্থক্য,symmetric difference
প্রতিসম ম্যাট্রিক্স,symmetric matrix
সিস্টেম বিশ্লেষণ সিস্টেম বিশ্লেষণ,system analysis
সিরিয়াল স্যাম্পলিং,systematic sampling
"টেবিল, টেবিল",table
"টেবিল, টেবিল",tableau
অবিচ্ছেদ্য টেবিল,table of integrals
"সারণী, সমতল",tabular
ট্যাবুলার ফর্ম,tabular form
"ট্যাবুলার লগারিদম, ট্যাবুলার লগারিদম",tabular logarithm
সারণী,tabulate
সারণী মান,tabulated value
ট্যাবুলেশন,tabulation
"ট্যাবুলার, ট্যাবুলার মেশিন, ট্যাবুলার",tabulator
"tail, tail",tail
লেজ এলাকা (বন্টনের),tail area (of distribution)
স্পর্শ,tangency
"স্পর্শক, স্পর্শক, স্পর্শক, স্পর্শক",tangent
স্পর্শ ভেড়ার ফ্ল্যাট,tangent hyperplane
"স্পর্শকাতর, স্পর্শক",tangential
স্পর্শক উপাদান,tangential component
স্পর্শক কাটা,tangential section
স্পর্শক রেখা,tangent line
"স্পর্শকাতর সমতল, স্পর্শকাতর সমতল",tangent plane
স্পর্শ জনসংখ্যা,tangent space
টেপ পাঞ্চ,tape punch
টেপ পাঠক,tape reader
Taubry এর উপপাদ্য,Tauberian theorem
টেলর উপপাদ্য,Taylor's theorem
Shebyshev দূরত্ব,Tchebychev metric
টি-বন্টন,t-distribution
আন্তঃপ্রজাতি সিরিজ,telescopic series
অস্থায়ী স্থানাঙ্ক,temporal coordinates
সাময়িক সম্পর্ক,temporal relationship
সময় পরিবর্তনশীল,temporal variable
প্রসার্য শক্তি,tensile strength
"ক্ষেত্র, টেনসর",tensor
ক্ষেত্র বিশ্লেষণ,tensor analysis
ক্ষেত্রের পণ্য,tensor product
অস্থায়ী কনফিগারেশন,tentative formulation
পোস্ট,term
শেষ নিষেধাজ্ঞা,terminal condition
চূড়ান্ত বেগ ডুব,terminal velocity dive
শেষ করা দশমিক,terminating decimal
র্যাঙ্ক মান,term values
ধাপ পার্থক্য,termwise differentiation
ধাপে ধাপে ইন্টিগ্রেশন,termwise integration
"ত্রিভুজাকার, ত্রিভুজাকার",ternary
পরীক্ষামূলক,test
বৈচিত্র্যের একজাতীয়তার পরীক্ষা,test for homogeneity of variances
পরীক্ষার ফাংশন,test function
প্রস্তাব টেস্টিং,test of hypothesis
তাৎপর্য পরীক্ষা,test of significance
পরিক্ষা মূলক নমুনা,test statistics
টেট্রাহেড্রাল,tetrahedral
টেট্রাহেড্রাল কোণ,tetrahedral angle
চতুর্ভুজ,tetrahedron
উপপাদ্য,theorem
অবশিষ্ট উপপাদ্য,theorem of residues
তাত্ত্বিক চাহিদা ফাংশন,theoretical demand function
তাত্ত্বিক বিচ্ছিন্ন বন্টন,theoretical discrete distribution
তাত্ত্বিক ত্রুটি,theoretical error
তাত্ত্বিক সমন্বয়,theoretical fit
তাত্ত্বিক গঠন,theoretical formulation
তাত্ত্বিক ফ্রিকোয়েন্সি,theoretical frequency
"নীতিগতভাবে, নীতিগতভাবে",theoretically
তাত্ত্বিক মডেল,theoretical model
তাত্ত্বিক গঠন,theoretical treatment
সমীকরণ তত্ত্ব,theory of equations
ত্রুটি তত্ত্ব,theory of errors
মূল্যায়ন তত্ত্ব,theory of estimation
ফাংশন তত্ত্ব,theory of functions
খেলা তত্ত্ব,theory of games
মহাকর্ষ তত্ত্ব,theory of gravitation
তথ্য তত্ত্ব,theory of information
প্রতিস্থাপন নীতি,theory of replacement (= theory of failure)
সেটতত্ত্ব,theory of sets
সারি তত্ত্ব,theory of waiting lines(= queuing theory)
তরঙ্গ তত্ত্ব,theory of waves
থার্মোডাইনামিক,Thermodynamic
স্ক্রু চুড়ি,thread of a screw
স্টেরিওস্কোপিক,three dimensional
স্টেরিওস্কোপিক ভেক্টর বিশ্লেষণ,three dimensional vector analysis
ত্রয়ী শ্রেণীবিভাগ,three-way classification
"অভিক্ষেপ, ড্রপ",throw
"খোঁচা, খোঁচা",thrust
"সময়, সময়কাল, সময়কাল",time
সময় অক্ষ,time axis
কালো নির্ভরতা,time dependence
সময় নির্ভর কাঠামো সমীকরণ,time-dependent constitutive equation
সময় নির্ভর প্রক্রিয়া,time-dependent process
পোস্ট বন্ধ সময়,time-independent term
সময়ের ব্যবধান,time interval
সময় সিরিজ,time series
সময় সিরিজ বিশ্লেষণ,time series analysis
সময় সিরিজ বিশ্বাস,time series data
সময় ব্যবস্থা,time sharing system
"toleration, toleration",tolerance
সমর্থন ব্যবধান,tolerance interval
সমতল,tolerance level
"সহনশীলতার সীমা, সহনশীলতার সীমা",tolerance limit
টপোলজিকাল,topological
টপোলজিকাল দ্বৈততা,topological dual
টপোলজিকাল গ্রুপ,topological group
টপোলজিকাল আইসোমরফিজম,topological isomorphism
টপোলজিক্যাল লিনিয়ার স্পেস,topological linear space
টপোলজিক্যালি,topologically
টপোগ্রাফিক ম্যাপিং,topological mapping
টপোলজিকাল সম্পত্তি,topological property
টপোলজিকাল জনসংখ্যা,topological space
টপোলজিক্যাল ভেক্টর স্পেস,topological vector space
"টপোলজি, টপোলজি",topology
"খিঁচুনি, খিঁচুনি, খিঁচুনি",torsion
"বৃত্তাকার কঠিন-রিং, টরাস",torus
"মোট, যোগফল (s.), সমগ্র, সম্পূর্ণ (v.)",total
সম্পূর্ণ ডেরিভেটিভ,total derivative
