Odiya,Malayalam
"ପ୍ରୋଫାଇଲ୍ କଟ୍, ପ୍ରୋଫାଇଲ୍ ବିଭାଗ |","പ്രൊഫൈൽ കട്ട്, പ്രൊഫൈൽ വിഭാഗം"
ଲାଭ,നേട്ടം
ଲାଭ କାର୍ଯ୍ୟ,ലാഭ പ്രവർത്തനം
ଲାଭ ବୃଦ୍ଧି,ലാഭം പരമാവധിയാക്കൽ
ପ୍ରୋଗ୍ରାମର୍,പ്രോഗ്രാമർ
"ପ୍ରକ୍ରିୟାକରଣ, ପ୍ରୋଗ୍ରାମିଂ, ପ୍ରୋଗ୍ରାମିଂ |","പ്രോസസ്സിംഗ്, പ്രോഗ്രാമിംഗ്, പ്രോഗ്രാമിംഗ്"
ପର୍ଯାୟ କ୍ରମେ,പടി പടിയായി
"ପ୍ରୋଜେକସନ, ପ୍ରୋଜେକସନ, ଏକ୍ସଟ୍ରାପୋଲେସନ୍ |","പ്രൊജക്ഷൻ, പ്രൊജക്ഷൻ, എക്സ്ട്രാപോളേഷൻ"
ଇଣ୍ଟରପୋଲେସନ୍ ସୂତ୍ର |,ഇന്റർപോളേഷൻ ഫോർമുല
ନିର୍ଦ୍ଦେଶକ ସ୍ଥାନରେ ଇଣ୍ଟରପୋଲେସନ୍ |,ഡയറക്‌ടർ സ്‌പെയ്‌സിലെ ഇന്റർപോളേഷൻ
ଇଣ୍ଟରପୋଲେସନ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,ഇന്റർപോളേഷൻ മാട്രിക്സ്
ପ୍ରୋଜେକସନ ସେଟ୍ କରନ୍ତୁ |,പ്രൊജക്ഷൻ സജ്ജമാക്കുക
ନିର୍ଦ୍ଦିଷ୍ଟ ମୂଲ୍ୟର ବହିଷ୍କାର |,പ്രവചന മൂല്യത്തിന്റെ എക്സ്ട്രാപോളേഷൻ
ଭେକ୍ଟର ପ୍ରୋଜେକସନ |,വെക്റ്റർ പ്രൊജക്ഷൻ
ଇଣ୍ଟରପୋଲେସନ୍ ଥିଓରେମ୍ |,ഇന്റർപോളേഷൻ സിദ്ധാന്തം
ପ୍ରୋଜେକ୍ଟିଭ୍ ଜ୍ୟାମିତି |,പ്രൊജക്റ്റീവ് ജ്യാമിതി
ପ୍ରୋଜେକ୍ଟଲ୍ ପ୍ଲେନ୍ |,പ്രൊജക്റ്റൈൽ വിമാനം
ପ୍ରୋଜେକ୍ଟିଭ୍ ଟ୍ରାନ୍ସଫର୍ମେସନ୍ |,പ്രൊജക്റ്റീവ് പരിവർത്തനം
"ପ୍ରମାଣ, ପ୍ରମାଣ, ପ୍ରମାଣ","തെളിവ്, തെളിവ്, തെളിവ്"
ଆୟ ଦ୍ proof ାରା ପ୍ରମାଣ,വരുമാനം വഴിയുള്ള തെളിവ്
ତ୍ରୁଟି ପଠାନ୍ତୁ |,ട്രാൻസ്മിറ്റ് പിശക്
ତ୍ରୁଟି ସଂକ୍ରମଣ,പിശക് സംപ്രേഷണം
ଉପଯୁକ୍ତ କାରକ |,ശരിയായ ഘടകം
"ସଠିକ୍ କାର୍ଯ୍ୟ, ସଠିକ୍ କାର୍ଯ୍ୟ |","ശരിയായ പ്രവർത്തനം, ശരിയായ പ്രവർത്തനം"
ଯୁକ୍ତିଯୁକ୍ତ ବ୍ୟବଧାନ |,ന്യായമായ ഇടവേള
ସମ୍ପୁର୍ଣ୍ଣ ଧାରଣ କରିଛି |,പൂർണ്ണമായും അടങ്ങിയിരിക്കുന്നു
ଉପଯୁକ୍ତ ଉପସେଟ |,ശരിയായ ഉപവിഭാഗം
ଉପଯୁକ୍ତ ଜନସଂଖ୍ୟା,ശരിയായ ഉപജനസംഖ്യ
ସୁରକ୍ଷା ସମ୍ପତ୍ତି,സംരക്ഷണ സ്വത്ത്
"ଉପଯୁକ୍ତ ମୂଲ୍ୟ, ଇଜେନ ମୂଲ୍ୟ |","ശരിയായ മൂല്യം, ഈജൻ മൂല്യം"
ଉପଯୁକ୍ତ ଭେକ୍ଟର୍ |,ശരിയായ വെക്റ്റർ
"ଆନୁପାତିକ, ଆନୁପାତିକ |","ആനുപാതികമായ, ആനുപാതികമായ"
ଆନୁପାତିକ ସମ୍ପର୍କ,ആനുപാതികമായ ബന്ധം
ଆନୁପାତିକ ନମୁନା,ആനുപാതിക സാമ്പിൾ
ହାସଲ ଯୋଗ୍ୟ,നേടാവുന്നത്
ଛଉ କୋଡ୍ |,കപട കോഡ്
ଛଉ ଦୂରତା |,കപട ദൂരം
ଛଉ ଦୂରତା ଜନସଂଖ୍ୟା |,കപട-ദൂര ജനസംഖ്യ
ଛାମୁଆ ମାନକ |,കപട നിലവാരം
ଛଉ ମାନକ ସ୍ଥିତି |,വ്യാജ സ്റ്റാൻഡേർഡ് സ്ഥാനം
"ବୃଦ୍ଧି, ବୃଦ୍ଧି, ଘୃଣା |","വഷളാക്കുക, വഷളാക്കുക, വെറുപ്പ്"
"ପଲି, ପଲି, କ୍ୟାପ୍ |","പുള്ളി, പുള്ളി, തൊപ്പി"
ପଙ୍କଡ୍ କାର୍ଡ |,പഞ്ച്ഡ് കാർഡ്
ପଞ୍ଚ କାର୍ଡ ମେସିନ୍ |,പഞ്ച് കാർഡ് മെഷീൻ
ପିଚ୍ ମେସିନ୍ |,പഞ്ചിംഗ് മെഷീൻ
ଶୁଦ୍ଧ ବନ୍ଧନ |,ശുദ്ധമായ ബന്ധനം
ଶୁଦ୍ଧ ଦଶମିକ |,ശുദ്ധ ദശാംശം
ଶୁଦ୍ଧ ଜ୍ୟାମିତି |,ശുദ്ധമായ ജ്യാമിതി
ନିଟ୍ ଆଗମନ |,നെറ്റ് വരവ്
କେବଳ ଅଜ ic ବିକ |,തികച്ചും ജൈവികമല്ലാത്തത്
ଶୁଦ୍ଧ ଗଣିତ,ശുദ്ധമായ ഗണിതശാസ്ത്രം
କେବଳ ସାଂଖ୍ୟିକ |,സംഖ്യാപരമായ മാത്രം
ବ al କଳ୍ପିକ ଉପକରଣ,ഓപ്ഷണൽ ഉപകരണം
ପିରାମିଡ୍,പിരമിഡ്
ପିରାମିଡ୍ କ୍ୟୁବ୍ |,പിരമിഡൽ ക്യൂബ്
ପିରାମିଡ୍ ପୃଷ୍ଠା |,പിരമിഡ് പേജ്
iti sidham,ഇതി സിദ്ധം
ଚତୁର୍ଭୁଜ,ചതുർഭുജം
ଚତୁର୍ଭୁଜ ପ୍ରିଜିମ୍ |,ചതുർഭുജ പ്രിസം
ଚତୁର୍ଥାଂଶ |,ചതുരം
"ବର୍ଗ, ଚତୁର୍ଭୁଜ, ଡବଲ୍ ଟ୍ରାପେଜଏଡ୍ |","ചതുരം, ചതുരം, ഇരട്ട ട്രപസോയിഡ്"
ଚତୁର୍ଥାଂଶ ମୂଲ୍ୟ,ക്വാഡ്രാറ്റിക് ചെലവ്
ଚତୁର୍ଭୁଜ ମୂଲ୍ୟ କାର୍ଯ୍ୟ,ക്വാഡ്രാറ്റിക് കോസ്റ്റ് ഫംഗ്ഷൻ
ଚତୁର୍ଭୁଜ ବକ୍ର,ചതുരാകൃതിയിലുള്ള വക്രം
ଚତୁର୍ଭୁଜ ସମୀକରଣ |,ക്വാഡ്രാറ്റിക് സമവാക്യം
ଚତୁର୍ଭୁଜ ଅଭିବ୍ୟକ୍ତି |,ക്വാഡ്രാറ്റിക് എക്സ്പ്രഷൻ
ଚତୁର୍ଭୁଜ ଚତୁର୍ଭୁଜ |,ക്വാഡ്രാറ്റിക് ക്വാഡ്രാറ്റിക്
ଚତୁର୍ଭୁଜ କାର୍ଯ୍ୟ,ചതുരാകൃതിയിലുള്ള പ്രവർത്തനം
ଚତୁର୍ଭୁଜ କାର୍ଯ୍ୟ,ചതുരാകൃതിയിലുള്ള പ്രവർത്തനം
ଚତୁର୍ଭୁଜ ଇଣ୍ଟରପୋଲେସନ୍ |,ക്വാഡ്രാറ്റിക് ഇന്റർപോളേഷൻ
ଚତୁର୍ଭୁଜ ଅବଜେକ୍ଟିଭ୍ ଫଙ୍କସନ୍ |,ക്വാഡ്രാറ്റിക് ഒബ്ജക്റ്റീവ് ഫംഗ്ഷൻ
ଚତୁର୍ଭୁଜ ପ୍ରୋଗ୍ରାମିଂ ଚତୁର୍ଭୁଜ ପ୍ରୋଗ୍ରାମିଂ |,ക്വാഡ്രാറ്റിക് പ്രോഗ്രാമിംഗ് ക്വാഡ്രാറ്റിക് പ്രോഗ്രാമിംഗ്
ଚତୁର୍ଭୁଜ ରିଭର୍ସିବିଲିଟି ନିୟମ |,ക്വാഡ്രാറ്റിക് റിവേഴ്സിബിലിറ്റി റൂൾ
ଚତୁର୍ଭୁଜ ପୃଷ୍ଠା |,ക്വാഡ്രാറ്റിക് പേജ്
ଚତୁର୍ଭୁଜ ଶବ୍ଦ |,ചതുരാകൃതിയിലുള്ള കാലാവധി
ଚତୁର୍ଭୁଜ ସୂତ୍ର |,ക്വാഡ്രേച്ചർ ഫോർമുല
ଚତୁର୍ଭୁଜ,ചതുർഭുജം
ଗୁଣାତ୍ମକ ବିଶ୍ଳେଷଣ |,ഗുണപരമായ വിശകലനം
ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ,ഗുണനിലവാര നിയന്ത്രണം
କ୍ୱାଣ୍ଟମ୍ ମେକାନିକ୍ସ |,ക്വാണ്ടം മെക്കാനിക്സ്
କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା,ക്വാണ്ടം നമ്പർ
କ୍ୱାଣ୍ଟମ୍ ପରିସଂଖ୍ୟାନ |,ക്വാണ്ടം സ്ഥിതിവിവരക്കണക്കുകൾ
"ତ୍ର quarter ମାସିକ, ତ୍ର quarter ମାସିକ, ତ୍ର quarter ମାସିକ |","പാദം, പാദം, പാദം"
ଚତୁର୍ଭୁଜ,ചതുർഭുജം
ଚତୁର୍ଥାଂଶ |,ക്വാർട്ടൈൽ
ରେଖା କନଷ୍ଟ୍ରକ୍ଟର ସମୀକରଣ |,ലീനിയർ കൺസ്ട്രക്ടർ സമവാക്യം
ନିୟମିତ ଚକ୍ର |,പതിവ് ചക്രം
ଚାଟି,ചാറ്റി
ରେଖା ଦ length ର୍ଘ୍ୟ |,വരി നീളം
ରେଖା ମଡେଲ୍ |,ലൈൻ മോഡൽ
ଧାଡି ସମସ୍ୟା |,വരി പ്രശ്നം
ଧାଡି ପ୍ରକ୍ରିୟାକରଣ |,വരി പ്രോസസ്സിംഗ്
ଧାଡି ସିଷ୍ଟମ୍ |,വരി സിസ്റ്റം
ରେଖା ସିଦ୍ଧାନ୍ତ |,ലൈൻ സിദ്ധാന്തം
ପଞ୍ଚମାକ୍,പഞ്ചമാക്
କ୍ୱିଣ୍ଟେଟ୍ |,ക്വിന്ററ്റ്
"ମୂଲ୍ୟ ଉଦ୍ଧୃତ, ମୂଲ୍ୟ ଉଦ୍ଧୃତ","നിരക്ക് ഉദ്ധരിച്ചിരിക്കുന്നു, വില ഉദ്ധരിച്ചിരിക്കുന്നു"
"ଭାଗ, ବିଭାଜନ","ഘടകം, വിഭജനം"
ବିଭାଗ କ୍ଷେତ୍ର,വകുപ്പ് ഏരിയ
ବିଭାଗ ଗୋଷ୍ଠୀ,വകുപ്പ് ഗ്രൂപ്പ്
ଭାଗ ନିୟମ |,ഘടക നിയമം
ବିଭାଗ ସେଟ୍,വകുപ്പ് സെറ്റ്
ବିଭାଗ ଜନସଂଖ୍ୟା,വകുപ്പ് ജനസംഖ്യ
ବିଭାଗ ଗଠନ,വകുപ്പ് ഘടന
ବ୍ୟାସାର୍ଦ୍ଧ,ആരം
ରେଡିଆନ୍,റേഡിയൻസ്
ରେଡିଆନ୍ ମାପ |,റേഡിയൻ അളവ്
କର୍ନି,കർണി
moolaksha,മൂലാക്ഷ
ଟ୍ୟାକ୍ସୋନୋମି,ടാക്സോണമി
ରେଡିଓ,ആരം
ସମ୍ମିଶ୍ରଣ ବ୍ୟାସାର୍ଦ୍ଧ |,ഒത്തുചേരൽ ആരം
ବକ୍ରତା,വക്രതയുടെ ആരം
ପୋଲାରିଟି ଲାଇନ୍ |,ധ്രുവരേഖ
ରେଡିକ୍ସ |,റാഡിക്സ്
ଅନିୟମିତ ତ୍ରୁଟି |,ക്രമരഹിതമായ പിശക്
ଅନିୟମିତ କାର୍ଯ୍ୟ |,ക്രമരഹിതമായ പ്രവർത്തനം
ରାଣ୍ଡୋମାଇଜେସନ୍ |,ക്രമരഹിതമാക്കൽ
ରାଣ୍ଡମାଇଜଡ୍ ବ୍ଲକ୍ |,ക്രമരഹിതമായ ബ്ലോക്ക്
ଅନିୟମିତ ମଡେଲ୍ |,ക്രമരഹിതമായ മോഡൽ
ଅନିୟମିତ ସଂଖ୍ୟା |,ക്രമരഹിത സംഖ്യ
ଅନିୟମିତ ନମୁନା |,ക്രമരഹിതമായ സാമ്പിൾ
ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,ക്രമരഹിതമായ വേരിയബിളുകൾ
"ପରିସର, ପରିସର, ପରିସର, ପରିସର |","പരിധി, പരിധി, പരിധി, പരിധി"
ସମ୍ମିଶ୍ରଣ ଜଟିଳ |,ഒത്തുചേരൽ സമുച്ചയം
ଏକୀକରଣ ପରିସର,സംയോജന പരിസരം
ସମ୍ପର୍କ ପରିସର,ബന്ധം പരിസരം
କ୍ୟାମ୍ପସ୍ ଜନସଂଖ୍ୟା,ക്യാമ്പസ് ജനസംഖ്യ
ଗ୍ରେଡ୍,ഗ്രേഡ്
ର୍ୟାଙ୍କ୍ ସମ୍ପର୍କ,റാങ്ക് പരസ്പരബന്ധം
ମାଟ୍ରିକ୍ ଗ୍ରେଡ୍,മാട്രിക്സ് ഗ്രേഡ്
କ୍ରମ ନମୁନା ସର୍ଟ କରନ୍ତୁ |,ഓർഡർ സാമ്പിൾ അടുക്കുക
ପରିବର୍ତ୍ତନ ହାର,മാറ്റത്തിന്റെ നിരക്ക്
ସମ୍ମିଶ୍ରଣ ହାର,ഒത്തുചേരൽ നിരക്ക്
ତୁଳନାତ୍ମକ,താരതമ്യപ്പെടുത്താനാവാത്ത
ଯୁକ୍ତିଯୁକ୍ତ |,യുക്തിസഹമായ
ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |,യുക്തിസഹമായ ആവിഷ്കാരം
ଯୁକ୍ତିଯୁକ୍ତ କ୍ଷେତ୍ର |,യുക്തിസഹമായ ഫീൽഡ്
ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ,യുക്തിസഹമായ പ്രവർത്തനം
ଭେଦଭାବର ଯୁକ୍ତିଯୁକ୍ତକରଣ |,ഡിനോമിനേറ്ററിന്റെ യുക്തിസഹീകരണം
ଯୁକ୍ତିଯୁକ୍ତ ସଂଖ୍ୟା |,യുക്തിസഹമായ സംഖ്യ
ଯୁକ୍ତିଯୁକ୍ତ ସଂଖ୍ୟା କ୍ଷେତ୍ର |,റേഷണൽ നമ്പർ ഫീൽഡ്
ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ,യുക്തിസഹമായ പ്രവർത്തനം
ଅନୁପଯୁକ୍ତ ପରୀକ୍ଷା |,അനുപാതമില്ലാത്ത പരിശോധന
ଗ୍ରହଣ କରାଯାଇଥିବା ପରି ଅନାବଶ୍ୟକ ଦତ୍ତା |,സ്വീകരിച്ചതുപോലെ പ്രോസസ്സ് ചെയ്യാത്ത ദത്ത
"ରଶ୍ମି, କିରଣ, ପାଖ-ଆର, ରୟ, ଶଙ୍କରକୁଶ, ଆର୍ଦ୍ରେଖା, ଆର","രശ്മി, കിരൺ, പഖ്-ആർ, റേ, ശങ്കുഷ്, അർധരേഖ, ആർ"
ବିମ୍ ଭେକ୍ଟର୍ |,ബീം വെക്റ്റർ
ବାସ୍ତବ |,യഥാർത്ഥം
ପ୍ରକୃତ ଅକ୍ଷ,യഥാർത്ഥ അച്ചുതണ്ട്
ପ୍ରକୃତ ନିରନ୍ତର |,യഥാർത്ഥ തുടർച്ച
ପ୍ରକୃତ ରେଖା |,യഥാർത്ഥ ലൈൻ
ପ୍ରକୃତ ରେଖା ଭେକ୍ଟର ସ୍ପେସ୍ |,യഥാർത്ഥ ലീനിയർ വെക്റ്റർ സ്പേസ്
ପ୍ରକୃତ ମ୍ୟାଟ୍ରିକ୍ସ |,യഥാർത്ഥ മാട്രിക്സ്
ପ୍ରକୃତ ସଂଖ୍ୟା,യഥാർത്ഥ സംഖ്യ
ପ୍ରକୃତ ସଂଖ୍ୟା କ୍ଷେତ୍ର |,യഥാർത്ഥ സംഖ്യ ഫീൽഡ്
ପ୍ରକୃତ ଅଂଶ |,യഥാർത്ഥ ഭാഗം
ପ୍ରକୃତ ବହୁଭୂତ |,യഥാർത്ഥ ബഹുപദം
ପ୍ରକୃତ ଚତୁର୍ଭୁଜ |,യഥാർത്ഥ ക്വാഡ്രാറ്റിക്
ପ୍ରକୃତ ମାଲୁ,യഥാർത്ഥ മാലു
ପ୍ରକୃତ ଜନସଂଖ୍ୟା |,യഥാർത്ഥ ജനസംഖ്യ
ପ୍ରକୃତ ସମୟ ବ୍ୟବସ୍ଥା |,തൽസമയ സംവിധാനം
ପ୍ରକୃତ ମୂଲ୍ୟ କାର୍ଯ୍ୟ,യഥാർത്ഥ മൂല്യ പ്രവർത്തനം
ପ୍ରକୃତ ଭେରିଏବଲ୍ |,യഥാർത്ഥ വേരിയബിൾ
ପ୍ରକୃତ ଭେକ୍ଟର ସ୍ପେସ୍ |,യഥാർത്ഥ വെക്റ്റർ സ്ഥലം
"ଓଲଟା, ପାରସ୍ପରିକ, ପାରସ୍ପରିକ","വിപരീതം, പരസ്‌പരം, പരസ്‌പരം"
ଓଲଟା ମ୍ୟାଟ୍ରିକ୍ସ |,വിപരീത മാട്രിക്സ്
ଆୟତାକାର,ദീർഘചതുരം
"ଆୟତାକାର, ଡାହାଣ କୋଣ, ଡାହାଣ କୋଣ |","ചതുരാകൃതിയിലുള്ള, വലത്-കോണുള്ള, വലത്-കോണുള്ള"
ଆୟତାକାର ଟେବୁଲ୍ |,ചതുരാകൃതിയിലുള്ള മേശ
"ଡାହାଣ କୋଣ ଅକ୍ଷ, ଡାହାଣ କୋଣ ସଂଯୋଜନା ଅକ୍ଷ |","വലത് കോണിന്റെ അച്ചുതണ്ട്, വലത് കോണിന്റെ ഏകോപന അക്ഷം"
ଆୟତାକାର ଘନତା କାର୍ଯ୍ୟ |,ചതുരാകൃതിയിലുള്ള സാന്ദ്രത പ്രവർത്തനം
ଡାହାଣ କୋଣିଆ ହାଇପରବୋଲା |,വലത് കോണുള്ള ഹൈപ്പർബോള
ଆୟତାକାର ମ୍ୟାଟ୍ରିକ୍ସ |,ചതുരാകൃതിയിലുള്ള മാട്രിക്സ്
"ଆୟତାକାର ସମାନ୍ତରାଳ, ଡାହାଣ କୋଣ ସମାନ୍ତରାଳ |","ദീർഘചതുരം സമാന്തരചലനം, വലത്കോണ സമാന്തരരേഖ"
ଆର୍କ୍ୟୁଟ୍ ବକ୍ର,കമാന വക്രം
ପୁନରାବୃତ୍ତି ସୂତ୍ର,ആവർത്തന സൂത്രവാക്യം
ପର୍ଯ୍ୟାୟ ଦଶମିକ |,ആനുകാലിക ദശാംശം
ଟର୍ନାରାଉଣ୍ଡ ଫର୍ମୁଲା |,ടേണറൗണ്ട് ഫോർമുല
କ୍ରମିକ ଫର୍ମ |,ശ്രേണിപരമായ രൂപം
ଅସଙ୍ଗତ କାର୍ଯ୍ୟଦକ୍ଷତା |,സ്ഥിരതയില്ലാത്ത പ്രകടനം
"ଲୋଗାରିଦମ୍ ସୂତ୍ର, ସମାନତା ସୂତ୍ର |","ലോഗരിതം ഫോർമുല, തുല്യതാ സൂത്രവാക്യം"
"ରେଫରେନ୍ସ ଲାଇନ୍, ରେଫରେନ୍ସ ଲାଇନ୍ |","റഫറൻസ് ലൈൻ, റഫറൻസ് ലൈൻ"
ରେଫରେନ୍ସ ପଏଣ୍ଟ ରେଫରେନ୍ସ ପଏଣ୍ଟ |,റഫറൻസ് പോയിന്റ് റഫറൻസ് പോയിന്റ്
ପ୍ରତିଫଳିତ ତରଙ୍ଗ |,പ്രതിഫലിച്ച തരംഗം
ପ୍ରତିଫଳନ,പ്രതിഫലനം
ସମାନ ନିୟମ |,തുല്യ നിയമം
ସମ୍ମିଶ୍ରଣ ଅଞ୍ଚଳ |,ഒത്തുചേരൽ മേഖല
ଭିନ୍ନ ଅଞ୍ଚଳ |,വ്യത്യസ്ത മേഖല
ଏକୀକରଣ ଅଞ୍ଚଳ |,സംയോജന മേഖല
ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |,റിഗ്രഷൻ വിശകലനം
ରିଗ୍ରେସନ୍ ବକ୍ର,റിഗ്രഷൻ കർവ്
ରିଗ୍ରେସନ୍ ସମୀକରଣ |,റിഗ്രഷൻ സമവാക്യം
ରେଗ୍ରେସନ୍ ଲାଇନ୍,റിഗ്രഷൻ ലൈൻ
ରିଗ୍ରେସନ୍ ମଡେଲ୍ |,റിഗ്രഷൻ മോഡൽ
ନିୟମିତ ବକ୍ର,പതിവ് വളവ്
ଷୋହଳ,ഷഡ്ഭുജം പോലും
ନିୟମିତ ମ୍ୟାଟ୍ରିକ୍ସ |,റെഗുലർ മാട്രിക്സ്
ସମାନ୍ତରାଳ |,സമഭുജം
ଆପେକ୍ଷିକ ସଂପନ୍ନ |,ആപേക്ഷിക പൂരകം
ଆପେକ୍ଷିକ ସର୍ବୋଚ୍ଚ |,ആപേക്ഷിക ഏറ്റവും ഉയർന്നത്
ଆପେକ୍ଷିକ ସର୍ବନିମ୍ନ |,ആപേക്ഷിക താഴ്ന്നത്
ଆପେକ୍ଷିକ ସମ୍ଭାବନା |,ആപേക്ഷിക സാധ്യത
ଆପେକ୍ଷିକ ବେଗ |,ആപേക്ഷിക വേഗത
"ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତା, ଆପେକ୍ଷିକତା |","ആപേക്ഷികത, ആപേക്ഷികത, ആപേക്ഷികത"
ଆପେକ୍ଷିକ ତତ୍ତ୍। |,ആപേക്ഷിക സിദ്ധാന്തം
ନିର୍ଭରଯୋଗ୍ୟତା,വിശ്വാസ്യത
ନିର୍ଭରଯୋଗ୍ୟତା ସମସ୍ୟା |,വിശ്വാസ്യത പ്രശ്നം
ଅବଶିଷ୍ଟ ପୋଷ୍ଟ,ശേഷിക്കുന്ന പോസ്റ്റ്
ଅବଶିଷ୍ଟ ଥିଓରେମ୍ |,ശേഷിക്കുന്ന സിദ്ധാന്തം
ପୁନରାବୃତ୍ତି ସୀମା |,ആവർത്തന പരിധി
ପୁନରାବୃତ୍ତି Riemann-integral |,ആവർത്തന റീമാൻ-ഇന്റഗ്രൽ
ପ୍ରତିନିଧିତ୍ୱ,പ്രാതിനിധ്യം
"ଅବଶିଷ୍ଟ, ଅବଶିଷ୍ଟ","അവശിഷ്ടം, അവശിഷ്ടം"
ଅସୀମତାରେ ରହିଥାଏ |,അനന്തതയിൽ തുടരുന്നു
"ବିଲୋପ, ପ୍ରତ୍ୟାଖ୍ୟାନ, ଭିନ୍ନତା |","പിരിച്ചുവിടൽ, നിരാകരണം, വ്യത്യാസം"
ଅସନ୍ତୋଷ |,വിച്ഛേദിക്കൽ
ବେଗ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |,വേഗത ക്രമീകരണം
ଫଳାଫଳ ଫଳାଫଳ,ഫലമായ ഫലം
ଫଳାଫଳ ଶକ୍ତି,ഫലമായ ശക്തി
ଫଳାଫଳ ଭେକ୍ଟର୍ |,ഫലം വെക്റ്റർ
ପରିବର୍ତ୍ତିତ ଏକକ ପଦ୍ଧତି |,പരിഷ്കരിച്ച ഏക രീതി
ରମ୍ବସ୍,റോംബസ്
riemann-integral,റീമാൻ-ഇന്റഗ്രൽ
"ଡାହାଣ କୋଣ, ଡାହାଣ କୋଣ |","വലത്കോണ്, വലത്കോണ്"
ଡାହାଣ କୋଣିଆ ତ୍ରିରଙ୍ଗା |,വലത് കോണുള്ള ത്രികോണം
ଡାହାଣ ବୃତ୍ତାକାର କୋଣ |,വലത് വൃത്താകൃതിയിലുള്ള കോൺ
ଦକ୍ଷିଣ ସେଟ୍,തെക്ക് സെറ്റ്
ଡାହାଣ ବୃତ୍ତାକାର ସିଲିଣ୍ଡର |,വലത് വൃത്താകൃതിയിലുള്ള സിലിണ്ടർ
ଘଣ୍ଟା ବୁଲାଇ |,ഘടികാരദിശയിൽ
ଦକ୍ଷିଣ ଓଲଟା,തെക്ക് വിപരീതം
"ସଠିକ୍ ପ୍ରମାଣ, ସଠିକ୍ ପ୍ରମାଣ |","കൃത്യമായ തെളിവ്, കൃത്യമായ തെളിവ്"
"ରିଙ୍ଗ, ରିଙ୍ଗ",റിംഗ് റിംഗ്
ଇଣ୍ଟିଜର୍ ରିଙ୍ଗ୍,പൂർണ്ണസംഖ്യ വളയം
ଆର-ଇଣ୍ଟିଗ୍ରାଲ୍ |,ആർ-ഇന്റഗ്രൽ
"ମୂଳ, ମୂଳ","റൂട്ട്, റൂട്ട്"
ବର୍ଗ ମୂଳ ମୂଳ |,സ്ക്വയർ റൂട്ട്
ବହୁଜନର ମୂଳ |,ബഹുപദത്തിന്റെ റൂട്ട്
"ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ","ഭ്രമണം, ഭ്രമണം"
ଗୋଲାକାର ତ୍ରୁଟି |,റൗണ്ടിംഗ് പിശക്
ଧାଡି,ക്യൂ
ଧାଡି-ସ୍ତମ୍ଭ ଗୁଣନ |,വരി-നിര ഗുണനം
ରେଖା ସମାନତା |,വരി തുല്യത
ଧାଡି ମ୍ୟାଟ୍ରିକ୍ସ |,വരി മാട്രിക്സ്
ଧାଡି କ୍ରମ |,വരി ക്രമം
ପଳାୟନ ବିନ୍ଦୁ |,രക്ഷപ്പെടൽ പോയിന്റ്
"ନମୁନା, ନମୁନା","സാമ്പിൾ, സാമ്പിൾ"
ନମୁନା ଅର୍ଥ |,സാമ്പിൾ ശരാശരി
ନମୁନା ବିନ୍ଦୁ |,സാമ്പിൾ പോയിന്റ്
ନମୁନା ଆକାର,സാമ്പിൾ വലിപ്പം
ନମୁନା ସ୍ଥାନ,സാമ്പിൾ സ്ഥലം
ନମୁନା-ମାନକ-ବିଘ୍ନ |,സാമ്പിൾ-സ്റ്റാൻഡേർഡ്-ഡീവിയേഷൻ
ନମୁନା ସର୍ବେକ୍ଷଣ |,സാമ്പിൾ സർവേ
ନମୁନା ଭିନ୍ନତା |,സാമ്പിൾ വ്യത്യാസം
"ନମୁନା (v।), ନମୁନା ସଂଗ୍ରହ (n।)","സാമ്പിൾ (വി.), സാമ്പിൾ (എൻ.)"
ନମୁନା ବଣ୍ଟନ,സാമ്പിൾ വിതരണം
ନମୁନା ତ୍ରୁଟି |,സാമ്പിൾ പിശക്
ନମୁନା ବ୍ୟବଧାନ,സാമ്പിൾ ഇടവേള
ନମୁନା ପଦ୍ଧତି |,സാമ്പിൾ രീതി
ନମୁନା ନୀତି,സാമ്പിൾ തത്വം
ପ୍ରତିସ୍ଥାପନ ସହିତ ନମୁନା ସଂଗ୍ରହ |,പകരമുള്ള സാമ്പിൾ
"ସ୍କାଲାର୍, ସ୍କାଲାର୍ |","സ്കെയിലർ, സ്കെയിലർ"
ସ୍କାଲାର୍ ଫିଲ୍ଡ |,സ്കെയിലർ ഫീൽഡ്
ସ୍କାଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |,സ്കെയിലർ മാട്രിക്സ്
ସ୍କାଲାର୍ ଗୁଣ,സ്കെയിലർ ഗുണിതങ്ങൾ
ସ୍କାଲାର୍ ଗୁଣନ |,സ്കെയിലർ ഗുണനം
