Hindi,Punjabi
चित्र विवरण,ਤਸਵੀਰ ਦਾ ਵੇਰਵਾ
चित्र अल्पांश,ਤਸਵੀਰ ਘੱਟ ਗਿਣਤੀ
चित्रण क्षेत्र,ਚਿੱਤਰਨ ਖੇਤਰ
चित्र आवृत्ति,ਤਸਵੀਰ ਦੀ ਬਾਰੰਬਾਰਤਾ
चित्र-व्युत्क्रमण,ਤਸਵੀਰ ਉਲਟ
चित्र अभिबंधन,ਤਸਵੀਰ ਅਸਾਈਨਮੈਂਟ
चित्र फ़ोन,ਤਸਵੀਰ ਫੋਨ
चित्र घूर्णन नियंत्रण,ਤਸਵੀਰ ਰੋਟੇਸ਼ਨ ਕੰਟਰੋਲ
चित्र सिग्नल,ਤਸਵੀਰ ਸਿਗਨਲ
चित्र सिग्नल आयाम,ਤਸਵੀਰ ਸੰਕੇਤ ਐਪਲੀਟਿਊਡ
चित्र साइज,ਤਸਵੀਰ ਦਾ ਆਕਾਰ
"चित्र तुल्याकालन, फ़्रेम तुल्यकालन","ਤਸਵੀਰ ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ, ਫਰੇਮ ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ"
चित्र संश्लेषण,ਪ੍ਰਕਾਸ਼ ਸੰਸਲੇਸ਼ਣ
"चित्र संचरण, चित्रप्रेषण",ਤਸਵੀਰ ਸੰਚਾਰ
"चित्र प्रेषित्र, वीडियो प्रेषित्र","ਤਸਵੀਰ ਟ੍ਰਾਂਸਮੀਟਰ, ਵੀਡੀਓ ਟ੍ਰਾਂਸਮੀਟਰ"
"चित्र नलिका, किनेस्कोप","ਪਿਕਚਰ ਟਿਊਬ, ਕਾਇਨਸਕੋਪ"
चित्र नलिका प्रद्योतक,ਫੋਟੋ ਟਿਊਬ ਪ੍ਰੋਜੈਕਟਰ
पाइ (π) विधा,pi (π) ਮੋਡ
पाइ (π) जाल,pi (π) ਜਾਲ
पाई कुंजलन,ਪਾਈ ਬੁਝਾਉਣ
पियर्स परिपथ,ਪੀਅਰਸ ਸਰਕਟ
दाब क्रिस्टलन,ਦਬਾਅ ਕ੍ਰਿਸਟਲਾਈਜ਼ੇਸ਼ਨ
दाब विद्युत् क्रिस्टल,ਦਬਾਅ ਇਲੈਕਟ੍ਰਿਕ ਕ੍ਰਿਸਟਲ
दाब विद्युत् प्रभाव,ਦਬਾਅ ਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਭਾਵ
दाब-विद्युत् माध्यम,ਦਬਾਅ ਵਾਲਾ ਮਾਧਿਅਮ
"दाब वैद्युत पिकअप, दाब वैद्युत उद्ग्राही",ਦਬਾਅ ਇਲੈਕਟ੍ਰਿਕ ਪਿਕਅੱਪ
"दाब विद्युत् स्फटिक कंपित्र, दाब विद्युत् क्वार्ट्ज कंपित्र","ਪ੍ਰੈਸ਼ਰ ਇਲੈਕਟ੍ਰਿਕ ਕ੍ਰਿਸਟਲ ਵਾਈਬ੍ਰੇਟਰ, ਪ੍ਰੈਸ਼ਰ ਇਲੈਕਟ੍ਰਿਕ ਕੁਆਰਟਜ਼ ਵਾਈਬ੍ਰੇਟਰ"
दाबवैद्युत प्रदिश,ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਖੇਤਰ
दाब विद्युत्,ਦਬਾਅ ਇਲੈਕਟ੍ਰਿਕ
दाब-विद्युतिकी,ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ
दाब-चुंबकत्व,ਦਬਾਅ ਚੁੰਬਕੀ
दाबमापी,ਮੈਨੋਮੀਟਰ
दाबमापी नलिका,ਬੈਰੋਮੀਟਰ
पिज्वायड,pizzoid
पीजोट्रॉपी,piezotropy
पिगटेल गुंथन,pigtail ਵੇੜੀ
"उत्सूत्र, रोंआ, पुंज","ਉਤਸੂਤਰ, ਰੋਣ, ਪੁੰਜ"
"पुंज समीकरण, क्रांतिक समीकरण","ਬੀਮ ਸਮੀਕਰਨ, ਨਾਜ਼ੁਕ ਸਮੀਕਰਨ"
पुंज गुणांक,ਬੀਮ ਗੁਣਾਂਕ
पाइल गन,ਢੇਰ ਬੰਦੂਕ
पुंज अनुकारी,ਬੀਮ ਇਮੂਲੇਟਰ
अतिव्यापन,ਓਵਰਲੈਪ
पाइलिया,ਪਾਈਲੀਆ
पुंज संचित समूह,ਬਲਕ ਪੂਲਡ ਗਰੁੱਪ
स्तंभ प्रकार कैमरा,ਕਾਲਮ ਕਿਸਮ ਕੈਮਰਾ
"समांतर पट्टिका संचारण लाइन, पिल बाक्स","ਪੈਰਲਲ ਫਿਲਟ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ, ਪਿਲ ਬਾਕਸ"
पिलबाक्स ऐन्टेना,pillbox antenna
"चालक, पायलट, आरंभिक, मार्गदर्शी","ਡਰਾਈਵਰ, ਪਾਇਲਟ, ਸ਼ੁਰੂਆਤੀ, ਗਾਈਡ"
"पवनसूचक गुब्बारा, पॉयलट बैलून","ਵਿੰਡਮਿਲ ਬੈਲੂਨ, ਪਾਇਲਟ ਗੁਬਾਰਾ"
"मार्गदर्शक रेडार, पाइलट रेडार","ਨੇਵੀਗੇਸ਼ਨ ਰਾਡਾਰ, ਪਾਇਲਟ ਰਾਡਾਰ"
"सूचक दीप, पाइलट लैम्प","ਇੰਡੀਕੇਟਰ ਲੈਂਪ, ਪਾਇਲਟ ਲੈਂਪ"
पायलट बत्ती,ਪਾਇਲਟ ਰੋਸ਼ਨੀ
आरंभिक मोटर,ਚਾਲੂ ਮੋਟਰ
आरंभिक स्फुल्लिंग,ਸ਼ੁਰੂਆਤੀ ਚੰਗਿਆੜੀ
"मार्गदर्शी तरंग, पथनिर्धारक तरंग","ਮਾਰਗਦਰਸ਼ਕ ਲਹਿਰ, ਮਾਰਗਦਰਸ਼ਕ ਲਹਿਰ"
मार्गदर्शन,ਮਾਰਗਦਰਸ਼ਨ
मार्ग दर्शन,ਮਾਰਗਦਰਸ਼ਨ
पिटिकायन,pitikayan
पिन,ਪਿੰਨ
सूची छिद्र,ਸੂਚੀ ਮੋਰੀ
संकुचन प्रभाव,ਸੰਕੁਚਨ ਪ੍ਰਭਾਵ
संकुचन,ਸੰਕੁਚਨ
"दबाव रोधनी, पिंच कॉक","ਪ੍ਰੈਸ਼ਰ ਅਰੇਸਟਰ, ਚੂੰਡੀ ਕੁੱਕੜ"
"पिनकुशन विरूपण, कोर-वर्धित विरूपण","ਪਿੰਕੂਸ਼ਨ ਵਿਗਾੜ, ਕੋਰ-ਵਧਾਇਆ ਵਿਗਾੜ"
"चीड़ाकार व्यूह, कूमान व्यूह","incisor ਐਰੇ, couman ਐਰੇ"
"पिंग (सोनार-स्पंद), ध्वनि स्पंद","ਪਿੰਗ (ਸੋਨਾਰ-ਪਲਸ), ਧੁਨੀ ਪਲਸ"
पिंगर,ਪਿੰਗਰ
टंकारण,ਟਾਈਪਿੰਗ
सूचीछिद्र कैमरा,ਪੰਚ ਹੋਲ ਕੈਮਰਾ
पिंक रव,ਗੁਲਾਬੀ ਰੇਵ
पाइन्ट,ਬਿੰਦੂ
पाइआन (पाइमेसान),ਪਾਈਅਨ (ਪਿਮੇਸਨ)
पाइऑन संघनित,pyon ਸੰਘਣਾ
पाइऑनियम,ਪਾਈਓਨੀਅਮ
पिप,pip
तार टेलिविजन,ਟੈਲੀਗ੍ਰਾਫ ਟੈਲੀਵਿਜ਼ਨ
"पिपर प्रतिबिंब, छिद्रक प्रतिबंव","ਪਾਈਪਰ ਚਿੱਤਰ, ਅਪਰਚਰ ਚਿੱਤਰ"
पिरानी गेज,ਪਿਰਾਨੀ ਗੇਜ
पिस्टन,ਪਿਸਟਨ
पिस्टन,ਪਿਸਟਨ
पिस्टन समुच्चय,ਪਿਸਟਨ ਸੈੱਟ
पिस्टन क्षीणकारी,ਪਿਸਟਨ decelerator
पिस्टन क्रोडक,ਪਿਸਟਨ ਕ੍ਰੋਡਾਕ
पिस्टन प्रवाह,ਪਿਸਟਨ ਵਹਾਅ
पिस्टन-फ़ोन,ਪਿਸਟਨ-ਫੋਨ
पिस्टन गर्त,ਪਿਸਟਨ ਦੀ ਕੁੰਡਲੀ
पिस्टन दंड,ਪਿਸਟਨ ਡੰਡੇ
पिस्टन-चाल,ਪਿਸਟਨ ਦੀ ਲਹਿਰ
पिस्टन-कोर केन्द्र,ਪਿਸਟਨ-ਕੋਰ ਕੇਂਦਰ
पिस्टन-भ्रंशन,ਪਿਸਟਨ-ਨੁਕਸ
"पिच, डामर, पिच, चूड़ी अंतराल, तारत्व, अक्षनति, अंतराल","ਪਿੱਚ, ਅਸਫਾਲਟ, ਪਿੱਚ, ਬੈਂਗਲ ਅੰਤਰਾਲ, ਪਿੱਚ, ਪਿੱਚ, ਅੰਤਰਾਲ"
पिच त्वरण,ਪਿੱਚ ਪ੍ਰਵੇਗ
"पिच वृत्ति, नतिकोण","ਪਿੱਚ ਪ੍ਰਵਿਰਤੀ, ਕੋਣ"
पिच अक्ष,ਪਿੱਚ ਧੁਰਾ
गर्त कोष्ट,ਕੁੰਡ ਬਾਕਸ
पिच निर्देशित्र,ਪਿੱਚ ਗਾਈਡ
"पिच करना, पिच होना, अक्ष नमन","ਪਿਚ ਕਰਨਾ, ਪਿੱਚ ਕਰਨਾ, ਝੁਕਣਾ"
मज्जा गुटिका,ਮੈਰੋ ਗੋਲੀ
वायु संघट्ट दाब,ਹਵਾ ਪ੍ਰਭਾਵ ਦਾ ਦਬਾਅ
"वायु संघट्ट-दाब नलिका, पीटोनली, पीटो नाल","ਹਵਾ ਪ੍ਰਭਾਵ-ਪ੍ਰੈਸ਼ਰ ਟਿਊਬ, ਪਟਰੀਗੋਇਡ, ਪਿਟੋ ਕੈਨਾਲ"
"धुराग्र, कीलक","pivot, rivet"
कीलकित चुंबक,riveted ਚੁੰਬਕ
दाब विद्युत शैथिल्य,ਦਬਾਅ ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ
दाब विद्युत् अर्धचालक,ਦਬਾਅ ਵਾਲਾ ਸੈਮੀਕੰਡਕਟਰ
दाबप्रकाशीय प्रभाव,ਪ੍ਰਕਾਸ਼ ਸੰਵੇਦਨਸ਼ੀਲ ਪ੍ਰਭਾਵ
दाबअनुवर्तन,ਦਬਾਅ ਟਰੈਕਿੰਗ
सम्मिश्रण बिंदु,ਮਿਸ਼ਰਣ ਬਿੰਦੂ
प्लान चित्र,ਯੋਜਨਾ ਡਰਾਇੰਗ
प्लेनर (ऐपिटेक्सियल) ट्रांजिस्टर,ਪਲੈਨਰ (ਐਪੀਟੈਕਸੀਅਲ) ਟਰਾਂਜ਼ਿਸਟਰ
समतली व्यवस्था,ਲੈਵਲਿੰਗ ਸਿਸਟਮ
तलीय जालक दोष,ਪਲੈਨਰ ਪਲੇਕਸਸ ਨੁਕਸ
समतल-व्यूह ऐन्टेना,ਪਲੇਨ-ਐਰੇ ਐਂਟੀਨਾ
प्लांक-फलन,ਪਲੈਂਕ ਫੰਕਸ਼ਨ
प्लांक द्रव्यमान,ਪਲੈਂਕ ਪੁੰਜ
प्लांक दोलित्र,ਪਲੈਂਕ ਔਸਿਲੇਟਰ
प्लांक नियतांक,ਪਲੈਂਕ ਸਥਿਰ
प्लांक-नियम,ਪਲੈਂਕ ਦਾ ਕਾਨੂੰਨ
प्लांक विकिरण-सूत्र,ਪਲੈਂਕ ਰੇਡੀਏਸ਼ਨ ਫਾਰਮੂਲਾ
समतल प्रत्यास्थ स्थैतिक समस्या,ਫਲੈਟ ਲਚਕੀਲੇ ਸਥਿਰ ਸਮੱਸਿਆ
समतल तरंगाग्र,ਫਲੈਟ ਵੇਵਫਰੰਟ
तल जालक,ਥੱਲੇ ਜਾਲੀ
समतल दर्पण,ਜਹਾਜ਼ ਦਾ ਸ਼ੀਸ਼ਾ
समतलीय गति,coplanar ਮੋਸ਼ਨ
वक्रन-तल,ਕਰਵ ਜਹਾਜ਼
विदलन तल,ਕਲੀਵੇਜ ਮੰਜ਼ਿਲ
संधान समतल,ਸਰੋਤ ਜਹਾਜ਼
वक्रता-समतल,ਵਕਰ ਜਹਾਜ਼
प्रस्थान-तल,ਰਵਾਨਗੀ ਮੰਜ਼ਿਲ
गोलाबारी तल,ਸ਼ੈਲਿੰਗ ਮੰਜ਼ਿਲ
प्लवन समतल,ਫਲੋਟ ਪੱਧਰ
आपतन तल,ਘਟਨਾ ਮੰਜ਼ਿਲ
ध्रुवण तल,ਧਰੁਵੀਕਰਨ ਜਹਾਜ਼
निर्देश तल,ਹਦਾਇਤ ਮੰਜ਼ਿਲ
परावर्तन तल,ਪ੍ਰਤੀਬਿੰਬ ਜਹਾਜ਼
प्रकीर्णन समतल,ਸਕੈਟਰ ਪਲੇਨ
समतल कक्षा,ਫਲੈਟ ਆਰਬਿਟ
समतल समांतर पट्टिका,ਫਲੈਟ ਸਮਾਨਾਂਤਰ ਪਲੇਟ
समतल ध्रुवणदर्शी,ਜਹਾਜ਼ ਪੋਲਰਾਈਜ਼ਰ
"समतल ध्रुवित, रेखा ध्रुवित","ਪਲੇਨ ਪੋਲਰਾਈਜ਼ਡ, ਲਾਈਨ ਪੋਲਰਾਈਜ਼ਡ"
समतल ध्रुवित ऐल्फ़वेन तरंग,ਪਲੇਨ ਪੋਲਰਾਈਜ਼ਡ elfven ਵੇਵ
समतल ध्रुवित किरणपुंज,ਪਲੇਨ ਪੋਲਰਾਈਜ਼ਡ ਬੀਮ
समतल-ध्रुवित प्रकाश,ਪਲੇਨ ਪੋਲਰਾਈਜ਼ਡ ਰੋਸ਼ਨੀ
"समतल ध्रुवण, रेखा ध्रुवण","ਸਮਤਲ ਧਰੁਵੀਕਰਨ, ਲਾਈਨ ਧਰੁਵੀਕਰਨ"
समतल प्रगामी तरंग,ਫਲੈਟ ਪ੍ਰਗਤੀਸ਼ੀਲ ਲਹਿਰ
समतल परावर्तक ऐन्टेना,ਜਹਾਜ਼ ਰਿਫਲੈਕਟਰ ਐਂਟੀਨਾ
समतलीय घूर्णन आव्यूह,coplanar ਰੋਟੇਟਿੰਗ ਮੈਟਰਿਕਸ
समतल विकृति,ਜਹਾਜ਼ ਦੀ ਵਿਗਾੜ
समतल प्रतिबल,ਜਹਾਜ਼ ਤਣਾਅ
समतल पृष्ठ,ਫਲੈਟ ਵਾਪਸ
समतल पारगमन ग्रेटिंग,ਫਲੈਟ ਆਵਾਜਾਈ grating
समतल तरंग,ਜਹਾਜ਼ ਦੀ ਲਹਿਰ
तल-भू तरंग क्षीणन,ਜ਼ਮੀਨੀ ਤਰੰਗ ਦਾ ਧਿਆਨ
समतल तरंगाग्र,ਫਲੈਟ ਵੇਵਫਰੰਟ
समतली डायोड,ਪਲੈਨਰ ਡਾਇਓਡ
ग्रह,ਗ੍ਰਹਿ
कृत्रिम नभोमंडल,ਨਕਲੀ ਹਾਲੋ
"ग्रहीय, भूमंडलीय","ਗ੍ਰਹਿ, ਜ਼ਮੀਨੀ"
ग्रहीय विपथन,ਗ੍ਰਹਿ ਵਿਗਾੜ
ग्रहीय परिमंडल,ਗ੍ਰਹਿ ਚੱਕਰ
ग्रहीय परिसंचरण,ਗ੍ਰਹਿ ਸੰਚਾਰ
ग्रहीय अचर,ਗ੍ਰਹਿ ਸਥਿਰ
ग्रहीय ऊष्मा,ਗ੍ਰਹਿ ਦੀ ਗਰਮੀ
ग्रहीय नीहारिका,ਗ੍ਰਹਿ ਨੈਬੂਲਾ
ग्रह कक्षा,ਗ੍ਰਹਿ ਚੱਕਰ
ग्रहीय अयन,ਗ੍ਰਹਿ ਆਇਨ
ग्रह निकाय,ਗ੍ਰਹਿ ਸਿਸਟਮ
ग्रहीय ताप,ਗ੍ਰਹਿ ਦੀ ਗਰਮੀ
ग्रहीय भ्रमिलता,ਗ੍ਰਹਿ ਉਲਝਣ
ग्रहीय इलेक्ट्रॉन,ਗ੍ਰਹਿ ਇਲੈਕਟ੍ਰੋਨ
"क्षेत्रफलमापी, प्लैनीमीटर","ਖੇਤਰ ਮੀਟਰ, ਪਲੈਨੀਮੀਟਰ"
प्लांक दूरी,ਪਲੈਨਕ ਦੂਰੀ
समतल-अवतल लेन्स,ਪਲੇਨ-ਅਤਲ ਲੈਂਸ
समतल उत्तल लेन्स,ਫਲੈਟ ਕਨਵੈਕਸ ਲੈਂਸ
समतल-उत्तल बिंदुप्रकाश,ਸਮਤਲ-ਉੱਤਲ ਬਿੰਦੀ ਰੋਸ਼ਨੀ
समतल सिलिंडरी लेन्स,ਫਲੈਟ ਸਿਲੰਡਰ ਲੈਂਸ
"प्लैज्मा, जीवद्रव्य, प्लैज़्मा, प्लाविका","ਪਲਾਜ਼ਮਾ, ਪ੍ਰੋਟੋਪਲਾਜ਼ਮ, ਪਲਾਜ਼ਮਾ, ਪਲਾਜ਼ਮਾ"
प्लैज्मा त्वरित्र,ਪਲਾਜ਼ਮਾ ਐਕਸਲੇਟਰ
प्लाज़्मा इंजीनियरी,ਪਲਾਜ਼ਮਾ ਇੰਜੀਨੀਅਰਿੰਗ
प्लैज़्मा आवृत्ति,ਪਲਾਜ਼ਮਾ ਬਾਰੰਬਾਰਤਾ
प्लैज्मा गन,ਪਲਾਜ਼ਮਾ ਬੰਦੂਕ
प्लैज्मा अस्थायित्व,ਪਲਾਜ਼ਮਾ ਅਸਥਿਰਤਾ
प्लैज़्मा दोलन,ਪਲਾਜ਼ਮਾ ਓਸਿਲੇਸ਼ਨ
प्लैज़्मा परिघटना,ਪਲਾਜ਼ਮਾ ਵਰਤਾਰੇ
प्लैज्मा संकुचन,ਪਲਾਜ਼ਮਾ ਸੰਕੁਚਨ
प्लैज्मा विकिरण,ਪਲਾਜ਼ਮਾ ਰੇਡੀਏਸ਼ਨ
प्लैज्मा तरंग,ਪਲਾਜ਼ਮਾ ਲਹਿਰ
"प्लैज़्मोजेट उत्तेजन, प्लैज़्मा प्रधार उत्तेजन","ਪਲਾਜ਼ਮੋਜੇਟ ਉਤੇਜਨਾ, ਪਲਾਜ਼ਮਾ ਸਟ੍ਰੀਮ ਉਤੇਜਨਾ"
"प्लाविकाहरण, प्लाज्माहरण",ਪਲਾਜ਼ਮੇਸ਼ਨ
"प्लैज्माधारा, जीवद्रव्य धारा","ਪਲਾਜ਼ਮਾ ਮੌਜੂਦਾ, ਪ੍ਰੋਟੋਪਲਾਜ਼ਮ"
प्लैज़्माट्रॉन,plasmatron
प्लैज्माभ,ਪਲਾਜ਼ਮਾਭਾ
"प्लाज़्मॉन, द्रव्यैकक","ਪਲਾਜ਼ਮੋਨ, ਤਰਲ"
"सुघट्य, प्लैस्टिक","ਲਚਕਦਾਰ, ਪਲਾਸਟਿਕ"
सुघटय बंकन,ਲਚਕਦਾਰ ਬੰਟਿੰਗ
सुघट्य आकुंचन,ਹਲਕਾ ਸੰਕੁਚਨ
प्लैस्टिक संघट्ट,ਪਲਾਸਟਿਕ ਦੀ ਟੱਕਰ
"प्लास्टिक क्रिस्टल, सुघट्य क्रिस्टल","ਪਲਾਸਟਿਕ ਕ੍ਰਿਸਟਲ, ਦਾਣੇਦਾਰ ਕ੍ਰਿਸਟਲ"
"सुघटय विरूपण, प्लैस्टिकी विरूपण","ਪਲਾਸਟਿਕ ਵਿਕਾਰ, ਪਲਾਸਟਿਕ ਵਿਕਾਰ"
प्लास्टिक-प्रभाव,ਪਲਾਸਟਿਕ ਪ੍ਰਭਾਵ
प्लास्टिक फिल्म,ਪਲਾਸਟਿਕ ਫਿਲਮ
"सुघट्य-प्रवाह, प्लास्टिक प्रवाह",ਪਲਾਸਟਿਕ ਵਹਾਅ
सुघट्य तरल,ਘੁਲਣਸ਼ੀਲ ਤਰਲ
सुघट्य कब्जा,ਪੜ੍ਹਨਯੋਗ ਕਬਜ਼ਾ
"सुघट्य संघट्ट, सुघट्य टक्कर",ਦਾਣੇਦਾਰ ਟੱਕਰ
"सुघट्य सीमा, प्लास्टिकसीमा","ਲਚਕਦਾਰ ਬਾਰਡਰ, ਪਲਾਸਟਿਕ ਬਾਰਡਰ"
प्लैस्टिक माध्यम,ਪਲਾਸਟਿਕ ਮਾਧਿਅਮ
"प्लैस्टिक अंक, सुघट्य बिन्दु","ਪਲਾਸਟਿਕ ਪੁਆਇੰਟ, ਲਚਕਦਾਰ ਬਿੰਦੂ"
सुघट्य विभव,ਘੁਲਣਸ਼ੀਲ ਸੰਭਾਵਨਾ
सुघट्य प्रतिक्षेप,ਪੜ੍ਹਨਯੋਗ ਪ੍ਰਤੀਬਿੰਬ
सुघटय मृदा संहति,ਸੰਖੇਪ ਮਿੱਟੀ ਪੁੰਜ
प्लैस्टिक अवस्था,ਪਲਾਸਟਿਕ ਰਾਜ
"सुघट्य विकृति, प्लैस्टिक विकृति","ਪਲਾਸਟਿਕ ਵਿਕਾਰ, ਪਲਾਸਟਿਕ ਵਿਕਾਰ"
"सुघट्य श्यानता, प्लैस्टिक श्यानता","ਦਾਣੇਦਾਰ ਲੇਸ, ਪਲਾਸਟਿਕ ਲੇਸ"
"सुघट्यता, प्लैस्टिकता","ਪਲਾਸਟਿਕਤਾ, ਪਲਾਸਟਿਕਤਾ"
सुघट्यता सूचकांक,ਲਚਕਤਾ ਸੂਚਕਾਂਕ
सुघट्य श्यानता,ਦਾਣੇਦਾਰ ਲੇਸ
"प्लास्टिसाइजर, प्लास्टिककारी, सुघटयताकारी","ਪਲਾਸਟਿਕਾਈਜ਼ਰ, ਪਲਾਸਟਿਕਾਈਜ਼ਰ, ਕੰਪੈਕਟਰ"
"प्लैस्टिकीकरण प्लैस्टिकन, सुघट्यन",ਪਲਾਸਟਿਕੀਕਰਨ
"पट्टिका, आधार पट्टिका, प्लेट, ऐनोड","ਫਿਲਲੇਟ, ਬੇਸ ਪਲੇਟ, ਪਲੇਟ, ਐਨੋਡ"
एनोड बंधक डायोड,ਐਨੋਡ ਬੰਧਨ ਡਾਇਓਡ
"प्लेट अभिलक्षण, पट्टिका-अभिलक्षण","ਪਲੇਟ ਦੇ ਗੁਣ, ਪਲੇਟ ਦੇ ਗੁਣ"
"ऐनॉड परिपथ, प्लेट परिपथ","ਐਨੋਡ ਸਰਕਟ, ਪਲੇਟ ਸਰਕਟ"
प्लेट स्थिरांक,ਪਲੇਟ ਸਥਿਰ
ऐनोडी धारा,ਐਨੋਡ ਮੌਜੂਦਾ
ऐनोडी संसूचक मिश्रक,anodyne ਖੋਜੀ
ऐनोड संसूचक,ਐਨੋਡ ਡਿਟੈਕਟਰ
पट्टिका क्षमता,ਤਖ਼ਤੀ ਦੀ ਸਮਰੱਥਾ
प्लेट गुणक,ਪਲੇਟ ਗੁਣਕ
ऐनोड प्रतिरोध,ਐਨੋਡ ਪ੍ਰਤੀਰੋਧ
ऐनोड प्रदायी वोल्टता,ਐਨੋਡ ਸਪਲਾਈ ਵੋਲਟੇਜ
"प्लेटो, पठार","ਪਠਾਰ, ਪਠਾਰ"
विद्युत्लेपित परिपथ,ਇਲੈਕਟ੍ਰੋਪਲੇਟਡ ਸਰਕਟ
विद्युत् मुद्रित परिपथ,ਇਲੈਕਟ੍ਰੀਕਲ ਪ੍ਰਿੰਟਿਡ ਸਰਕਟ
"लघु पट्टिका, पट्टिकाणु, बिम्बाणु","ਛੋਟੀ ਤਖ਼ਤੀ, ਤਖ਼ਤੀ, ਅੰਡਕੋਸ਼"
ऐनोड माडुलित वर्गीय प्रवर्धक,ਐਨੋਡ ਮੋਡਿਊਲੇਟਡ ਵਰਗ ਐਂਪਲੀਫਾਇਰ
मंच तुला,ਪਲੇਟਫਾਰਮ ਝੁਕਿਆ
"पट्टन, विद्युत् लेपन","ਪਲੇਟਿੰਗ, ਇਲੈਕਟ੍ਰੋਪਲੇਟਿੰਗ"
प्लैटिनम लेपित इलेक्ट्रोड,ਪਲੈਟੀਨਮ ਕੋਟੇਡ ਇਲੈਕਟ੍ਰੋਡ
प्लेटिनोट्रोन,ਪਲੈਟੀਨੋਟ੍ਰੋਨ
"प्लैटिनम कालिख, प्लैटिनम ब्लैक","ਪਲੈਟੀਨਮ ਸੂਟ, ਪਲੈਟੀਨਮ ਕਾਲਾ"
"प्लैटिनम प्रतिरोध तापमापी, प्लैटिनम प्रतिरोध थर्मामीटर","ਪਲੈਟੀਨਮ ਪ੍ਰਤੀਰੋਧ ਥਰਮਾਮੀਟਰ, ਪਲੈਟੀਨਮ ਪ੍ਰਤੀਰੋਧ ਥਰਮਾਮੀਟਰ"
"प्लैटिनम ताप, प्लैटिनम टेम्परेचर","ਪਲੈਟੀਨਮ ਤਾਪਮਾਨ, ਪਲੈਟੀਨਮ ਤਾਪਮਾਨ"
प्लैटिनम तापमापी,ਪਲੈਟੀਨਮ ਥਰਮਾਮੀਟਰ
प्लैटिनम का तार,ਪਲੈਟੀਨਮ ਕੋਇਲ
प्लैटिनम-रोडियम,ਪਲੈਟੀਨਮ-ਰੋਡੀਅਮ
"विद्युत् लेपित, मुलम्मा किया हुआ, पट्टित, प्लेटेड","ਇਲੈਕਟ੍ਰੋ ਕੋਟੇਡ, ਗੈਲਵੇਨਾਈਜ਼ਡ, ਪਲੇਟਿਡ, ਪਲੇਟਿਡ"
"पट्टकित, सपाट, चपटा, पटटिकाविदली","ਚਪਟਾ, ਸਮਤਲ, ਸਮਤਲ, ਪਟੀਕਾਵਿਡਲੀ"
पट्टिकाकारी प्रकृति,ਪਲੇਕ ਕੁਦਰਤ
पट्टिका आकार,ਤਖ਼ਤੀ ਦਾ ਆਕਾਰ
प्रतिक्षवण शीर्ष,ਪ੍ਰਤੀਬਿੰਬ ਸਿਰ
प्रतिश्रवणिक हानि,ਸੁਣਨ ਦਾ ਨੁਕਸਾਨ
प्रतिक्षवण तंत्र,ਰਿਫਲੈਕਸ ਸਿਸਟਮ
वादनकाल,ਖੇਡਣ ਦਾ ਸਮਾਂ
प्लीनम,ਪਲੇਨਮ
प्लीनम कोष्ठ,ਪਲੇਨਮ ਸੈੱਲ
बहुवर्णी,polychromatic
बहुवर्णता,polychromaticity
आनम्यता,ਲਚਕਤਾ
प्लियोट्रॉन,pleiotron
स्पर्श,ਛੋਹਵੋ
स्पर्श व्यंजन,ਪਕਵਾਨਾਂ ਨੂੰ ਛੂਹੋ
"भूखंड, क्षेत्रक, प्लॉट, आलेख","ਪਲਾਟ, ਖੇਤਰ, ਪਲਾਟ, ਪਲਾਟ"
आलेखित,ਸਾਜਿਸ਼ ਕੀਤੀ
आलेखित नियंत्रण,ਗ੍ਰਾਫਿਕਲ ਕੰਟਰੋਲ
आलेखित बारंबारता बंटन,ਪਲਾਟ ਕੀਤੀ ਬਾਰੰਬਾਰਤਾ ਵੰਡ
आलेखित,ਸਾਜਿਸ਼ ਕੀਤੀ
आलेखन,ਖਰੜਾ ਤਿਆਰ ਕਰਨਾ
आलेखन चार्ट,ਡਰਾਫਟ ਚਾਰਟ
आलेखित्र,ਸਾਜਿਸ਼ਕਾਰ
आलेखन अंतराल,ਖਰੜਾ ਅੰਤਰਾਲ
आलेखन मशीन,ਡਰਾਫਟ ਮਸ਼ੀਨ
कर्षण,ਖਿੱਚ
कर्षित,ਖਿੱਚਿਆ
कर्षित तंतुवाद्य,ਖਿੱਚੋ ਸਤਰ
कर्षित तार,ਤਾਰ ਖਿੱਚੋ
"डाट, प्लग","ਜਾਫੀ, ਪਲੱਗ"
प्लग-कुशन प्रविधि,ਪਲੱਗ-ਕੁਸ਼ਨ ਵਿਧੀ
प्लग फ्यूज,ਪਲੱਗ ਫਿਊਜ਼
प्लगनीय एकक,ਪਲੱਗੇਬਲ ਯੂਨਿਟ
प्लगबोर्ड-आरेख,ਪਲੱਗਬੋਰਡ ਚਿੱਤਰ
