Hindi,Marathi
"1.अर्हता, 2.योग्यता","१.पात्रता, २.पात्रता"
परिमाणक,क्वांटिफायर
क्वांटीकृत करना,परिमाण करण्यासाठी
क्वाटीकारक,भागफल
क्वांटम,क्वांटम
क्वांटम कालद,क्वांटम घड्याळ
"1.क्वांटम कप्युटन, 2.क्वांटम अभिकलन","1.क्वांटम कपुटन, 2.क्वांटम कंप्युटेशन"
उदाहरणगत पृच्छा,उदाहरण क्वेरी
"1.पूछताछ, 2.पृच्छा","1. चौकशी, 2. चौकशी"
पृच्छा भाषा,क्वेरी भाषा
पृच्छा प्रक्रमण,क्वेरी प्रक्रिया
पंक्ति,रांग
पंक्ति प्रबंधन,पंक्ती व्यवस्थापन
पंक्ति पंजी,पंक्ती रजिस्टर
"1.पंक्ति नेटवर्क, 2.पंक्ति जालक्रम","1. रो नेटवर्क, 2. रो नेटवर्क"
पंक्ति सिद्धांत,पंक्ती सिद्धांत
द्रुत अभिगम स्मृति,जलद प्रवेश मेमरी
भागफल,भागफलक
रेडियो आवृत्ति व्यतिकरण (आर एफ आई),रेडिओ फ्रिक्वेन्सी इंटरफेरन्स (RFI)
मूलांक,मूलांक
यादृच्छिक अभिगम कंप्यूटर उपस्कर (आर ए सी ई),यादृच्छिक प्रवेश संगणक उपकरणे (RACE)
यादृच्छिक अभिगम मेमोरी (रैम),यादृच्छिक प्रवेश मेमरी (RAM)
यादृच्छिक क्रमवीक्षण,यादृच्छिक स्कॅनिंग
"1.रैस्टर, 2.रेखापुंज","1.रास्टर, 2.रास्टर"
रैस्टर क्रमवीक्षण,रास्टर स्कॅनिंग
पुन:अभियांत्रिकी,पुनर्अभियांत्रिकी
पुनर्वर्धन,पुनरुज्जीवन
"1.अभिगम्यता, 2.गम्यता","1. प्रवेशयोग्यता, 2. प्रवेशयोग्यता"
पठन,वाचन
पठन शीर्ष,वाचन डोके
"1.केवल पठनीय, 2.पठन मात्र","1. फक्त वाचा, 2. फक्त वाचा"
"1.पठन मात्र स्मृति, 2.पठन मात्र मेमोरी","1. रीड ओन्ली मेमरी, 2. रीड ओन्ली मेमरी"
पठन लेखन शीर्ष,वाचन लेखन प्रमुख
"1.पठन चक्र, 2.लेखन चक्र","1. वाचन चक्र, 2. लेखन चक्र"
"1.पठन चक्र, 2.लेखन शीर्ष","1. वाचन चक्र, 2. लेखन प्रमुख"
"1.मेमोर्य्पठन, 2.लेखन स्मृति","1. वाचन स्मृती, 2. लेखन स्मृती"
पाठक,वाचक
"पठन, पाठन","वाचन, वाचन"
"1.रीड आउट, 2.पठनोत्तर","1.वाचा, 2.वाचनानंतर"
तिमेवास्तविक काल,वास्तविक वेळ
"1.सद्य अनुक्रिया प्रक्रमण,2.तुरंत अनुक्रिया प्रक्रमण","1. द्रुत प्रतिसाद प्रक्रिया, 2. त्वरित प्रतिसाद प्रक्रिया"
अभिग्राही,प्राप्तकर्ता
अभिज्ञान तर्क,ओळख तर्क
पुन: क्रमादेश अंतरण,पुनर्प्रोग्रामिंग हस्तांतरण
अभिलेख,विक्रम
"1.अभिलेखी शीर्ष, 2.रिकार्डिंग हेड","1. रेकॉर्डिंग हेड, 2. रेकॉर्डिंग हेड"
सुधार योग्य त्रुटि,सुधारण्यायोग्य त्रुटी
पूर्ति,पूर्तता
पुनरावर्तन प्रमेय,पुनरावृत्ती प्रमेय
पुनरावर्तन,पुनर्वापर
पुनरावर्ती फलन,पुनरावृत्ती कार्य
लघुकृत अनुदेश समुच्चय कंप्यूटर (रिसक),मिनिएचराइज्ड इंस्ट्रक्शन सेट कॉम्प्युटर (RISC)
अतिरेकता,अतिरेक
"1.स्वतंत्र चक्रिका, 2.डिस्कों की अतिरिक्त सरणी (रेड)","1.स्वतंत्र डिस्क, 2.डिस्कची अतिरिक्त अॅरे (लाल)"
पुन:प्रवेशी,पुन्हा प्रवेश
पुन:प्रवेशी कूट,री-एंट्री कोड
संदर्भ,संदर्भ
संदर्भिक समग्रता,संदर्भात्मक अखंडता
परावर्तकता,प्रतिबिंब
परावर्तन,प्रतिबिंब
अपवर्तन,अपवर्तन
पुनश्चर्या,रीफ्रेशर
पुनर्जनन,पुनर्जन्म
पंजी,नोंदणी करा
नियमित व्याकरण,नियमित व्याकरण
संबंध,संबंध
संबंधपरक डेटाबेस,रिलेशनल डेटाबेस
संबंधपरक डाटाबेस प्रबंधन तंत्र (आर डी बी एम एस),रिलेशनल डेटाबेस मॅनेजमेंट सिस्टम (RDBMS)
संबंधपरक निदर्श,रिलेशनल मॉडेल
"1.सापेक्ष, 2.आपेक्षिक","1. नातेवाईक, 2. नातेवाईक"
आपेक्षिक पताभिगमन,सापेक्ष पत्ता
"1.रिले, 2.प्रतिसारण","1. रिले, 2. ट्रान्समिशन"
विश्वसनीयता निदर्शन,विश्वसनीयता मॉडेल
विश्वसनीय,विश्वसनीय
"1.पुन:स्थान निर्धारणीय कोड, 2.पुन:स्थान निर्धारणीय आंकड़आ","1. पुनर्स्थित करण्यायोग्य कोड, 2. पुनर्स्थित करण्यायोग्य डेटा"
सुदूर,दूर
सुदूर पोषक,रिमोट फीडर
सुदूर कार्य प्रविष्टी,रिमोट वर्क एंट्री
"1.सुदूर सत्रारंभ, 2.सुदूर लॉग-इन","1.रिमोट सत्र प्रारंभ, 2.रिमोट लॉगिन"
सुदूर प्रक्रिया आह्वान (आर पी सी),रिमोट प्रोसिजर इनव्होकेशन (RPC)
सूदूर संवेदन,रिमोट सेन्सिंग
पुन: नामकरण,नाव बदलणे
"1.प्रतिपादन,2.समर्पण","1.प्रतिपादन, 2.समर्पण"
पुनरावर्तक,रिपीटर
उत्तर,उत्तर द्या
"1.अनुरोध, 2.निवेदन","1. विनंती, 2. विनंती"
टिप्पणी अनुरोध (आर एफ सी),टिप्पणी विनंती (RFC)
"1.निवेदन प्रोटोकॉल, 2.उत्तर प्रोटोकॉल","1.Request Protocol, 2.Response Protocol"
पुनरावर्ती प्रोग्राम,पुनरावृत्ती कार्यक्रम
अनुसंधान,संशोधन
पुन:स्थाप चक्र,चक्र पुनर्संचयित करा
स्मृतिवासी,स्मारककार
विभेदन,भिन्नता
संसाधन,संसाधने
अनुक्रिया काल,प्रतिसाद वेळ
"1.पुन: प्रवर्तन, 2.पुन: आरंभ","1.रीस्टार्ट करा, 2.रीस्टार्ट करा"
पुन: भंडारण,जीर्णोद्धार
पुन: अनुरेख,पुन्हा शोधणे
"1.पुन: प्रेषण, 2.पुन: संचार","1. री-डिस्पॅच, 2. री-कम्युनिकेशन"
पुन: प्राप्ति,पुनर्प्राप्ती
पुन: प्रयास,पुन्हा प्रयत्न करा
"1.प्रतिगमन, 2.वापसी","1.रिग्रेशन, 2.रिटर्न"
प्रतिगमन कूट,रीग्रेशन कोड
प्रतिगमन कुंजी,प्रतिगमन की
पुन: प्रयोज्य कोड,पुन्हा वापरण्यायोग्य कोड
पुन: लेखनीय,पुन्हा लिहिण्यायोग्य
आर जी बी मॉनीटर,आरजीबी मॉनिटर
रिबन,रिबन
अधिकारिक इश्यू,अधिकृत समस्या
"1.रोबोट, 2.यंत्रमानव, 3.यांत्रव","1.रोबोट, 2.मेकॅनिक, 3.मेकॅनिझम"
"1.यांचव विज्ञान, 2.यंत्रमानव विज्ञान","1.यांत्रिकी विज्ञान, 2.यांत्रिकी मानववंशशास्त्र"
"हष्ट-पुष्ट, सुदृड़","मजबूत, मजबूत"
भूमिका,भूमिका
पुन: वेल्लन,पुन्हा रोलिंग
अन्तर्वेल्लन,गुंतवणे
बहिर्बेल्लन,बहिर्वाह
"1.केवल पठनीय स्मृति, 2.पठन मात्र स्मृति (रोम)","1. रीड ओन्ली मेमरी, 2. रीड ओन्ली मेमरी (ROM)"
मूल,मूळ
मूल निर्देशिका,मूळ निर्देशिका
संनिकटन त्रुटि,अंदाजे त्रुटी
"1.रूटर,2.अनुमार्गक","1.राउटर, 2.राउटर"
"मार्गाभिगमन, अनुमार्गण","मार्गक्रमण, मार्गक्रमण"
आर एस 232 सी अंतरापृष्ट,RS232C इंटरफेस
आर एस ए गूढलेखन,RSA एन्क्रिप्शन
आर टी सी,rtc
कार्यविस्तार कोडन,कार्यरत तपशील कोडिंग
कार्यावधि,कार्यकाळ
कार्यावधि त्रुटि,रनटाइम त्रुटी
"1.प्रतिदर्श, 2.नमूना","1. नमुना, 2. नमुना"
प्रतिचयन,नमुना
"1.उपग्रह, 2.सेटेलाइट","1.उपग्रह, 2.उपग्रह"
संत्रिप्तन,संपृक्तता
सुरक्षित करो,जतन करा
"1.मापनीयता, 2.मापक्रमणीयता","1. स्केलेबिलिटी, 2. स्केलेबिलिटी"
अदिश,स्केलर
क्रमवीक्षण,स्कॅनिंग
परिदृश्य,लँडस्केप
अनुसूचक,शेड्युलर
स्क्रीन प्रतिबिंब प्रक्षेपक,स्क्रीन रिफ्लेक्शन प्रोजेक्टर
लिपि,स्क्रिप्ट
लिपिकरण भाषा,स्क्रिप्टिंग भाषा
"1.कुंडलन, 2.स्क्रॉलन","1.कॉइल, 2.स्क्रोल"
तुल्यकालिक डाटा लिंक नियंत्रण (एस डी एल सी ),सिंक्रोनस डेटा लिंक कंट्रोल (SDLC)
"1.अन्वेषण, 2.खोज","1.शोध, 2.शोध"
खोज इंजन,शोध इंजिन
खोज वृक्ष,झाड शोधा
"1.अन्वेषण, 2.खोजना","1.एक्सप्लोर करा, 2.शोधा"
दवितीयक,दुय्यम
"1.सेक्टर, 2.खंड","1.सेक्टर, 2.सेक्टर"
सुरक्षा नीति,सुरक्षा धोरण
खोज अवधि,शोध संज्ञा
"1.अनुभाग, 2.खंड","1.विभाग, 2.विभाग"
"1.खण्डन, 2.खण्डीकरण","1. विखंडन, 2. विखंडन"
चयन छंटाई,निवड क्रमवारी
"1.स्वपूर्ण, 2.स्वत: पूर्ण","1.स्वयंपूर्ण, 2.स्वयंपूर्ण"
"1.सीमेंटिकी, 2.अर्थ विज्ञान","1.अर्थशास्त्र, 2.अर्थशास्त्र"
सीमेफॉर,सेमाफोर
अर्धचालक,सेमीकंडक्टर
कल्पायन वेब,कल्पनारम्य वेब
अनुक्रमिक अभिगम विधि,अनुक्रमिक प्रवेश पद्धत
क्रमिक,सलग
क्रमक,मालिका
"1.परिसेवक, 2.सर्वर","1.सर्व्हर, 2.सर्व्हर"
परिसेवक ध्वंस,सर्व्हर क्रॅश
परिसेवक लाइसेंस,सर्व्हर परवाना
सर्वो गुणक,सर्वो गुणक
समुच्चय,संच
निर्दिष्ट बिंदु,निर्दिष्ट बिंदू
व्यवस्था,व्यवस्थापन
छाया,सावली
छायांकन,सिनेमॅटोग्राफी
प्रतिछाया,भूत
शेयर संचिका,फाइल शेअर करा
सहभाजित अभिगम,सामायिक प्रवेश
सहभाजन,शेअरिंग
"1.कोष्ठक, 2.कवच, 3.शैल, 4.कोश","1. कंस, 2. चिलखत, 3. शेल, 4. शेल"
विस्थापन संप्रतीक,विस्थापन चिन्ह
लघुपथ,लहान मार्ग
लघु अनुदेश,लहान सूचना
सहोदर,भावंड
"1.पार्श्व प्रभाव, 2.प्रति-प्रभाव","1. साइड इफेक्ट, 2. काउंटर इफेक्ट"
चिन्ह बिट,साइन बिट
संकेत,सिग्नल
संकेत प्रक्रमण,सिग्नल प्रक्रिया
संकेतन,नोटेशन
"1.संकेत-ध्वनि अनुपात, 2.संकेत-रव अनुपात","1.सिग्नल-ध्वनी गुणोत्तर, 2.सिग्नल-ध्वनी गुणोत्तर"
"1.हस्ताक्षर, 2. चिन्हक","1.स्वाक्षरी, 2. स्वाक्षरी"
चिन्हक परीक्षण,मार्कर चाचणी
सार्थक अंक,लक्षणीय गुण
सिलिकॉन चिप,सिलिकॉन चिप
सरल डाक अंतरण प्रोटोकॉल (एस एम टी पी),सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP)
एकधा,अविवाहित
"1.एक संकेतन आसंधि, 2.सिंप्लेक्स आसंधि","1. एक सिग्नलिंग नोड, 2. सिम्प्लेक्स नोड"
अनुकरण,सिम्युलेशन
अनुकारी,अनुकरण करणारा
"1.युगपत, 2.समकालिक","1.एकाच वेळी, 2.समकालिक"
युगपत प्रक्रमण,एकाच वेळी प्रक्रिया
एकल,सोलो
"1.साईट लाइसेंस, 2.स्थल लाइसेंस","1.साइट परवाना, 2.साइट परवाना"
"1.साइज, 2.आमाप","1.आकार, 2.आकार"
आमापन,मोजमाप
"1.रेखांकन, 2.रेखाचित्रण","1. चित्रण, 2. चित्रण"
प्लुति,प्लुटी
"1.प्लुति, 2.प्लुतिकरण","1.प्लुती, 2.प्लुतीकरण"
"1.स्लैश, 2.काट","1.स्लॅश, 2.कट"
अधीन कंप्यूटर,संगणकाखाली
सर्पी विंडो प्रोटोकॉल,साप विंडो प्रोटोकॉल
"1. चूक, 2. सर्पण","1. वगळणे, 2. शरणागती"
खाँचा,स्लॉट
स्कैजी (एस सी एस आई),SCSI (SCSI)
स्मार्ट कार्ड,स्मार्ट कार्ड
धीमी डाक,गोगलगाय मेल
आशुचित्र,स्नॅपशॉट
"1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन","1.सॉफ्ट कम्प्युटिंग, 2.सॉफ्ट कम्प्युटिंग"
सॉफ्ट प्रति,सॉफ्ट कॉपी
सुगम फान्ट,सोपे फॉन्ट
सॉफ्टवेयर,सॉफ्टवेअर
सॉफ्टवेयर इंजीनियरी,सॉंफ्टवेअर अभियांत्रिकी
सॉफ्टवेयर लाइसेंस,सॉफ्टवेअर परवाना
सॉफ्टवेयर चोरी,सॉफ्टवेअर चाचेगिरी
स्पेक्ट्रम,स्पेक्ट्रम
"1.पेंचदार, 2.सर्पिल","1.स्क्रू, 2.सर्पिल"
"1.विस्तृत शीट, 2.स्प्रेडशीट","1.तपशील पत्रक, 2.स्प्रेडशीट"
मानक,मानक
मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल),मानक सामान्यीकृत मार्कअप भाषा (SGML)
मानकीकरण,मानकीकरण
प्रतीक्षा काल,वेळ वाट
तारक लैन,तारक लॅन
तारक संस्थिति,तारा स्थिती
आरंभी बिट,थोडा प्रारंभ करत आहे
"1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट","1. अभाव, 2. टंचाई, 3. टंचाई संकट"
"1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी","1.स्टॅटिक मेमरी, 2.स्टॅटिक मेमरी"
स्थिति चैनल,स्थिती चॅनेल
"1.सोपान साइज, 2.सोपानी आयाम","1.चरण आकार, 2.चरण परिमाणे"
विराम एवं प्रतीक्षा प्रोटोकॉल,विराम द्या आणि प्रोटोकॉल प्रतीक्षा करा
विराम कूट,ब्रेक कोड
विराम कुंजी,विराम की
भंडारणीयता,साठवणक्षमता
भंडारित प्रोग्राम,संग्रहित कार्यक्रम
श्रृंखला आँकड़आ,मालिका डेटा
"1.संरचित कूटलेखन, 2.संरचित कोडन","1.स्ट्रक्चर्ड एन्कोडिंग, 2.स्ट्रक्चर्ड कोडिंग"
संरचित पृच्छा भाषा (एस क्यू एल),स्ट्रक्चर्ड क्वेरी लँग्वेज (SQL)
"1. वर्तिका पत्र ,2. शैली पत्र","1. ब्रोशर पेपर, 2. शैली पत्र"
उपनिदेशिका,उप-निर्देशिका
"1.उपजाल, 2.सबनेट","1.सबनेट, 2.सबनेट"
उपवृक्ष,उपवृक्ष
"1.संक्षेपण, 2.संक्षेपीकरण","1.सारांश, 2.सारांश"
"1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर","1. सुपर कॉम्प्युटर, 2. सुपर कॉम्प्युटर"
"1.सुपर कप्यूटन, 2.सुपर अभिकलन","1.Super Computation, 2.Super Computation"
महाकुंजी,की की
सर्वोच्च प्रयोक्ता,शीर्ष वापरकर्ता
पर्यवेक्षित अधिगम,पर्यवेक्षी शिक्षण
सहायक चिप,सहाय्यक चिप
नेट विचरण,निव्वळ भिन्नता
"1.नेट विचरण, 2.सीकरण, 3.सर्फन","1.निव्वळ भिन्नता, 2.विभाग, 3.सरफान"
गमागम,स्वॅप
अंतर्गमागम,अंतर्गामी
बहिर्गमागम,बहिर्वाह
गमागमन,स्वॅपिंग
"1.स्विचित नेटवर्क,2. स्विचित जालक्रम","1.स्विच केलेले नेटवर्क, 2. स्विच केलेले नेटवर्क"
स्विचन,स्विचिंग
स्विचन सिद्धांत,स्विचिंग तत्त्व
प्रतीकात्मक प्रोग्रामन,प्रतीकात्मक प्रोग्रामिंग
तुल्यकालन,सिंक्रोनाइझेशन
तुल्यकालक,सिंक्रोनायझर
तुल्यकालिक,समकालिक
तुल्यकालिक अंकीय पदानुक्रम (एस डी एच),सिंक्रोनस न्यूमेरिक पदानुक्रम (SDH)
वाक्य विश्लेषण,वाक्य विश्लेषण
तंत्र विश्लेषण,प्रणाली विश्लेषण
तंत्र इंजीनियरी,प्रणाली अभियांत्रिकी
"1.तंत्र विच्छेदक, 2.तंत्र हैकर","1. सिस्टम ब्रेकर, 2. सिस्टम हॅकर"
तंत्र समेकक,सिस्टम इंटिग्रेटर
तंत्र लॉग,सिस्टम लॉग
तंत्र आच्छद,सिस्टम कव्हर
तंत्र नेटवर्क संरचना (एस एन ए),सिस्टम नेटवर्क स्ट्रक्चर (SNA)
"1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक","1. सिस्टम प्रोग्रामर, 2. सिस्टम प्रोग्रामर"
"1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन","1. सिस्टम रीस्टार्ट, 2. सिस्टम रीस्टार्ट"
तंत्र समापन,प्रणाली समाप्ती
तंत्र परीक्षण,प्रणाली चाचणी
तंत्र उपयोगिता,प्रणाली उपयुक्तता
"1.व्यवस्थित कोड, 2.व्यवस्थित कूट","1. पद्धतशीर संहिता, 2. पद्धतशीर संहिता"
टैब समादेश,टॅब कमांड
सारणी,वेळापत्रक
सारणी अवलोकन,सारणी विहंगावलोकन
सारणी स्थान,टेबल जागा
पटलिका,फलक
"1.सारणीवद्ध, 2.सरणी व्यूह","1.सारणीदार, 2.अॅरे अॅरे"
सारणीकरण फलन,सारणी कार्य
"1.चिह्नित वास्तुकला, 2.चिह्नित संरचना","1. चिन्हांकित आर्किटेक्चर, 2. चिन्हांकित संरचना"
चिहनित प्रतिबिंब संचिका फर्मा (टिफ),चिन्हांकित प्रतिमा फाइल फॉर्म (TIFF)
अग्रानुक्रम तंत्र,टँडम प्रणाली
टेप घनत्व,टेप घनता
टेप आवरण,टेप कव्हर
टार संचिका,tar फाइल
कार्य,काम
कार्यदर्शिका,कार्य मार्गदर्शक
कार्य अनुसूचक,कार्य शेड्युलर
संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी),ट्रान्समिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल (TCP/IP)
कटाव संक्रिया,कटिंग ऑपरेशन
दूरसंचार,दूरसंचार
दूरसंचार,दूरसंचार
दूरसंवाद,दूरसंचार
दूर सम्मेलन,दूरसंचार
"1.तारप्रेषण, 2.टेलीग्राफी","1. तार, 2. तार"
"1.दूरमापी, 2.दूरमिती","1. टेलीमीटर, 2. टेलिमेट्री"
"1.दूरभाष, 2.टेलीफोन","1.टेलिफोन, 2.टेलिफोन"
दूरभाषी,टेलिफोन
"1.दूरमुद्रक, 2.टेलीप्रिंटर","1.टेलिप्रिंटर, 2.टेलिप्रिंटर"
दूरप्रक्रमण,टेलिप्रोसेसिंग
"1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र","1. दूरदर्शन, 2. दूरदर्शन, 3. दूरदर्शन"
टेलेक्स,टेलेक्स
"1.दूर जाल, 2.टेलनेट","1.सापळा दूर, 2.टेलनेट"
"1.ताप, 3.तापक्रम","1.उष्णता, 3.तापमान"
"1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा","1.आकार प्लेट, 2.टेम्प्लेट, 3.रुपाडा"
दस-पूरक,दहाचे पूरक
टेरा बाइट,तेरा बाइट
टेरा फलाप्स,टेरा फॉलप्स
"1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर","1.एंड पॉइंटर, 2.टर्मिनल कर्सर"
"1.अंतक आसंधि, 2.टर्मिनल नोड","1.एंड नोड, 2.टर्मिनल नोड"
टर्मिनल विंडो,टर्मिनल विंडो
समापन,समाप्त
त्रि-आधारी,ट्राय-बेस
त्रि-आधारी संक्रिया,तीन बेस ऑपरेशन
परीक्षण,चाचणी
परीक्षण व्याप्ति,चाचणी कव्हरेज
परीक्षण निष्पादन,चाचणी अंमलबजावणी
परीक्षण आँकड़आ,चाचणी डेटा
"1.टैक्सट,2. पाठ्य सामग्री","1.मजकूर, 2. अभ्यास साहित्य"
पाठ्य पेटी,मजकूर बॉक्स
पाठ्य कर्सर,मजकूर कर्सर
पाठ्य संपादक,मजकूर संपादक
पाठ संचिका,मजकूर फाइल
पाठ्य विधा,अभ्यासक्रम
पाठ प्रक्रमण,मजकूर प्रक्रिया
वाक-पाठ्य (टी टी एस),स्पीच-टेक्स्ट (TTS)
बुनावट प्रतिचित्रण,टेक्सचर मॅपिंग
"1.टी फ्लिप फ्लॉप, 2.टी-द्विमानित्र","1.T फ्लिप फ्लॉप, 2.T-बिनोमीटर"
तापीय मुद्रकातापीय,थर्मल सीलर
"1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी","1.प्रिंटर पातळ फिल्म मेमरी, 2.थिन फिल्म मेमरी"
(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी),(TFT) पातळ फिल्म ट्रान्झिस्टर (TFT)
"1.गहाना, 2.थैशिंग","1.जेमिंग, 2.हॅशिंग"
सूत्र-चूड़ई,धाग्याची बांगडी
सूत्रण,थ्रेडिंग
"1.त्रितल जालक्रम, 2.त्रितल नेटवर्क","1.त्रिपक्षीय नेटवर्क, 2.त्रिपक्षीय नेटवर्क"
प्रवाह क्षमता,प्रवाह क्षमता
काल जटिलता,वेळेची जटिलता
काल विभाजन बहुसंकेतन (टी डी एम),टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम)
काल फ्रेम,वेळ फ्रेम
ङ्केसमय सी,त्याच वेळी
"1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन","1. कॉल मशीन, 2. कॉल मशीन, 3. टाइम मशीन"
समय समाप्त,वेळ संपला
"1.कालॉशन, 2.काल क्वांटीकरण","1.कॅलोकेशन, 2.कॅल क्वांटायझेशन"
काल श्रेणी,वेळ मालिका
"1. काल विभाजन ,2. समय सहभाजन","1. वेळेची विभागणी, 2. वेळ सामायिकरण"
समय सहभाजन तंत्र,वेळ सामायिकरण प्रणाली
काल स्टेप,कॉल चरण
काल आरेख,वेळ आकृती
वर्णक,वर्ण
टॉगल,टॉगल
टॉगल चाल,हलवा टॉगल करा
"1.प्रतीक, 2.टोकन","1.प्रतीक, 2.टोकन"
टोकन बस,टोकन बस
टोकन बस,टोकन बस
टोकन बस जालक्रम,टोकन बस नेटवर्क
"1.प्रतीक वलय, 2.सांकेतिक वलय","1. प्रतीक रिंग, 2. प्रतीक रिंग"
टोकन वार्ता,टोकन वाटाघाटी
"1.औजार, 2.उपकरण","1.साधने, 2.साधने"
शीर्ष-पाद,वरचा पाय
शीर्ष पाद अभिकल्प,वरच्या पायाचे डिझाइन
"1.नख शिख पद विन्यास, 2.अधोगामी","1. नेल रिज कॉन्फिगरेशन, 2. खाली खेचा"
"1.सांस्थिति, 2.स्थान विज्ञान","1. स्थान, 2. स्थान विज्ञान"
स्पर्श पैड,टच पॅड
स्पर्श स्क्रीन,टच स्क्रीन
"1.चिन्ह, 2.निशान, 3.अनुरेखण","1.चिन्ह, 2.चिन्ह, 3.ट्रेसिंग"
अनुरेखण,ट्रेसिंग
"1.मार्ग, 2.पथ, 3.लीक","1.मार्ग, 2.पथ, 3.गळती"
"1.ट्रैक डिस्क, 2.पथ डिस्क","1.ट्रॅक डिस्क, 2.पाथ डिस्क"
पथ टेप,पथ टेप
"1.अनुमार्गन, 2.अनुपथन","1. अनुसरण करा, 2. अनुसरण करा"
"1.अनुयान, 2.अनुग","1. अनुसरण करा, 2. अनुसरण करा"
प्रक्षेप पथ,मार्गक्रमण
"1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान","1.व्यवहार, 2.सौदा, 3.व्यवहार, 4.विनिमय"
"1.सौदा संचिका, 2.क्रिया-कलाप संचिका","1. डील फाइल, 2. क्रियाकलाप फाइल"
"1.लेन-देन संलेख, 2.आदान-प्रदान लॉग","1.व्यवहार दस्तऐवज, 2.व्यवहार लॉग"
"1.प्रतिलेखन, 2.लिप्यंतरण करना","1. लिप्यंतरण, 2. लिप्यंतरण"
ट्रांसड्यूसर,ट्रान्सड्यूसर
अंतरण दर,हस्तांतरण दर
अंतरण काल,हस्तांतरण वेळ
रुपांतरण,रूपांतरण
क्षणिक त्रुटि,क्षणिक त्रुटी
संक्रमण काल,संक्रमण कालावधी
"1.संक्रमण, 2.संक्रांति","1. संक्रमण, 2. संक्रांती"
संक्रामक,सांसर्गिक
संक्रमिता,संसर्गित
"1.अनुवाद, 2.अंतरण, 3.अनुभाषण","1.अनुवाद, 2.अनुवाद, 3.व्याख्या"
"1. संचरण, संचारण ,2.संप्रेषण","1. प्रसारित करणे, प्रसारित करणे, 2. प्रसारित करणे"
संप्रेषण नियंत्रण प्रोटोकॉल (टी सी पी),कम्युनिकेशन कंट्रोल प्रोटोकॉल (TCP)
"1.संचरण लाइन, 2.संप्रेषण लाइन","1.ट्रान्समिशन लाइन, 2.ट्रान्समिशन लाइन"
ट्रांसमीटर,ट्रान्समीटर
पारदर्शिता,पारदर्शकता
ट्रांसपोंडर,ट्रान्सपॉन्डर
"1.परिवहन, 2.प्रतिगमन","1.वाहतूक, 2.रिग्रेशन"
पक्षांतरण,हस्तांतरण
ट्रांसप्यूटर,ट्रान्सपुटर
"1.संप्रेष अभिग्राही, 2.ट्रांस रिसीवर","1.ट्रान्समिशन रिसीव्हर, 2.ट्रान्स रिसीव्हर"
"1.प्रपाशन, 2.फांसना, 3.पकड़ना","1. सापळा, 2. सापळा, 3. पकडणे"
चंक्रमण,रोटेशन
वृक्ष (चंक्रमण),झाड (संक्रमण)
तरु नेटवर्क,वृक्ष नेटवर्क
सहायक परिपथ,सहाय्यक सर्किट
तुच्छ आरेख,क्षुल्लक आकृती
दोष-निवारण,समस्यानिवारण
"छिन्न, रुंडन",फाडून टाकले
सत्यमान सारणी,सत्य सारणी
"1.टयूनर, 2.समस्वरक, 3.समंजक","1. ट्यूनर, 2. ट्यूनर, 3. ट्यूनर"
"1.सुरंगन, 2.टनलिंग","1.बोगदा, 2.बोगदा"
"1.समंजन, 2.समस्वरण, 3.टयूनिंग","1. समायोजन, 2. ट्यूनिंग, 3. ट्यूनिंग"
टपल,टपल
टर्बो पास्कल,टर्बो पास्कल
टयूरिंग मशीन,ट्युरिंग मशीन
प्रतिवर्तन काल,कार्यवाही पूर्ण
प्रतिवर्तन दस्तावेज,टर्नअराउंड दस्तऐवज
प्रतिवर्तन अनुक्रम,वळण क्रम
युगल केबल,जोडपे केबल
"1.ऐंठित युगल, 2.व्यावर्तित युग्म","1. उलटी जोडी, 2. उलटी जोडी"
द्वि-पारक स्मरांतरक,दुहेरी पास स्मरणपत्र
दो का पूरक,दोन पूरक
प्रकार,प्रकार
"1.टाइप फेस, 2.अक्षराकृति","1. प्रकार चेहरा, 2. वर्ण"
टंकन शीर्ष,टायपोग्राफिकल शीर्ष
मुद्रक चक्र,प्रिंटर चाक
टंकण,टायपिंग
अबाधित शक्ति स्रोत,अखंड उर्जा स्त्रोत
"1.एकल संक्रिया, 2.एक-अंगी प्रणाली","1. सिंगल ऑपरेशन, 2. एक-भाग प्रणाली"
