Tamil,Telugu
நேரம் காத்தல்,సమయం ఉంచడం
நேர வரம்பு,నిర్ణీత కాలం
நேரம் முடிவடைந்துவிட்டது,సమయం ఆఫ్
நேரம் மீறப்பட்டது,సమయం అధిగమిస్తుంది
நேர நிரல்,సమయం ముగిసిన ప్రోగ్రామ్
நேர வீதம்,సమయ రేటు
நேர பதிவு இயந்திரம்,టైమ్ రికార్డింగ్ మెషిన్
கால அளவு,సమయ స్కేల్
நேர அட்டவணை,సమయ ప్రణాళిక
நேர முத்திரை,టైమ్ స్టాంప్
நேர ஆய்வு உபகரணங்கள்,సమయ అధ్యయన పరికరాలు
நேர அட்டவணை,సమయ పట్టిక
நேரம்,టైమింగ్
உதவிக்குறிப்புகள்,చిట్కాలు
தலைப்பு,శీర్షిక
தலைப்பு வைத்திருப்பவர்,టైటిల్ హోల్డర్
கழிப்பறை,"ముఖము కడుగుకొని, తలదువ్వుకొని, దుస్తులు ధరించు పద్ధతి"
டோக்கன்,టోకెన్
டோக்கன் உறுப்பினர்,టోకెన్ సభ్యుడు
டோக்கன் ஊதியம்,టోకెన్ పే
டோக்கன் வேலைநிறுத்தம்,టోకెన్ సమ్మె
தொனி,టోన్
கீழே தொனி,గొంతు తగ్గించు
குரலை உயர்த்தி,టోన్ అప్
கருவி,సాధనం
கருவி டவுன் ஸ்ட்ரைக்,టూల్ డౌన్ సమ్మె
மேல்,టాప్
தலைப்பு,అంశం
உயர்மட்ட முடிவு,ఉన్నత స్థాయి నిర్ణయం
உயர்மட்ட நிர்வாகம்,ఉన్నతస్థాయి పాలకవర్గం
மேல்,పైభాగం
சிறந்த அதிகாரி,అగ్ర అధికారి
நிலப்பரப்பு,స్థలాకృతి
முதன்மை முன்னுரிமை,అత్యంత ప్రధానమైన
சிறந்த தரவரிசை,టాప్ ర్యాంకింగ్
மேல் ரகசியம்,అతి రహస్యం
சித்திரவதை,హింస
மொத்தம்,మొత్తం
மொத்த சேவை,మొత్తం సేవ
கடினமான,కఠినమైనది
சுற்றுப்பயணம்,పర్యటన
சுற்றுப்பயண திட்டம்,టూర్ ప్రోగ్రాం
சுற்றுப்பயண அறிக்கை,టూర్ రిపోర్ట్
Tout,టౌట్
நகரம்,పట్టణం
டவுன்ஷிப்,టౌన్షిప్
சுவடு,జాడ కనుగొను
பாதை,ట్రాక్ట్
இழுவை,ట్రాక్షన్
வர்த்தக ஒப்பந்தம்,వాణిజ్య ఒప్పందం
தொழிற்சங்கம்,వాణిజ్య సంఘం
பாரம்பரியம்,సాంప్రదాయం
தொடர்வண்டி,రైలు
பயிற்சி,ట్రైనీ
பயிற்சி,ట్రైనీషిప్
பயிற்சியாளர்,శిక్షకుడు
பயிற்சி,శిక్షణ
பயிற்சி மையம்,శిక్షణా కేంద్రం
பயிற்சி கல்லூரி,శిక్షణ కళాశాల
பயிற்சி பிரிவு,శిక్షణా విభాగం
பயிற்சி நிறுவனம்,శిక్షణా సంస్థ
பயிற்சி காலம்,శిక్షణా సమయం
பயிற்சி திட்டம்,శిక్షణా కార్యక్రమం
பயிற்சி பிரிவு,శిక్షణా యూనిట్
பண்பு,లక్షణం
துரோகி,దేశద్రోహి
அமைதி,ప్రశాంతత
பரிவர்த்தனை,లావాదేవీ
வணிகத்தின் பரிவர்த்தனை,వ్యాపారం యొక్క లావాదేవీ
படியெடுத்தல்,ట్రాన్స్క్రిప్షన్
இடமாற்றம்,బదిలీ
மாற்றக்கூடிய பொருட்கள்,బదిలీ చేయగల వస్తువులు
பரிமாற்ற நுழைவு,బదిలీ ఎంట్రీ
பரிமாற்ற கட்டணம்,బదిలీ రుసుము
பரிமாற்ற மெமோராண்டம்,బదిలీ మెమోరాండం
பிரதிநிதிக்கு இடமாற்றம்,డిప్యుటేషన్‌పై బదిలీ
பரிமாற்ற வரிசை,బదిలీ ఆర్డర్
மாற்றம்,పరివర్తన
போக்குவரத்து,రవాణా
போக்குவரத்து கடமை,రవాణా విధి
இடைக்கால,పరివర్తన
போக்குவரத்து பாஸ்,ట్రాన్సిట్ పాస్
போக்குவரத்து விசா,ట్రాన్సిట్ వీసా
போக்குவரத்து பட்டறை,రవాణా వర్క్‌షాప్
மொழிபெயர்ப்பு,అనువాదం
மொழிபெயர்ப்பு,లిప్యంతరీకరణ
பரவும் முறை,ప్రసార
பரிமாற்றம்,ప్రసారం
போக்குவரத்து,రవాణా
போக்குவரத்து கொடுப்பனவு,రవాణా భత్యం
போக்குவரத்து,రవాణా
மாற்றம்,బదిలీ
பொறி,ఉచ్చు
பயணம்,ప్రయాణం
பயண செலவுகள்,ప్రయాణ ఖర్చులు
பயணியின் காசோலை,యాత్రికుల చెక్
பயண கொடுப்பனவு,ప్రయాణ భత్యం
பயண கொடுப்பனவு மசோதா,ప్రయాణ భత్యం బిల్లు
பயண சலுகை,ప్రయాణ రాయితీ
துரோகம்,ద్రోహం
தேசத்துரோகம்,రాజద్రోహం
கருவூலம்,ట్రెజరీ
கருவூல பெஞ்ச்,ట్రెజరీ బెంచ్
கருவூல வைப்பு ரசீது (T.D.R.),ట్రెజరీ డిపాజిట్ రశీదు (T.D.R.)
கருவூல ரசீது,ట్రెజరీ రశీదు
கருவூல வவுச்சர்,ట్రెజరీ వోచర్
உபசரிப்பு,చికిత్స
ஒப்பந்தம்,ఒప్పందం
ஒப்படைப்பு ஒப்பந்தம்,అప్పగించే ఒప్పందం
மலையேற்றம்,ట్రెక్
போக்கு,ధోరణి
அத்துமீறல்,అతిక్రమణ
சோதனை,ట్రయల్
சோதனை இருப்பு,ట్రయల్ బ్యాలెన్స్
பரிசோதிக்கும் காலம்,ట్రయల్ వ్యవధి
பழங்குடி பகுதி மேம்பாடு,గిరిజన ప్రాంత అభివృద్ధి
பழங்குடி நலன்,గిరిజన సంక్షేమం
பழங்குடி,తెగ
தீர்ப்பாயம்,ట్రిబ్యునల్
அஞ்சலி,నివాళి
ஒழுங்கமைக்கவும்,ట్రిమ్
பயணம்,ట్రిప్
முத்தரப்பு,త్రైపాక్షిక
மூன்று,ట్రిపుల్
மும்மடங்கு,త్రిపాది
உண்மையான நகல்,నిజమైన కాపీ
டிரங்க் அழைப்பு,ట్రంక్ కాల్
நம்பிக்கை,నమ్మకం
அறங்காவலர்,ధర్మకర్త
நம்பகமான,నమ్మదగినది
கீழே,తిరస్కరించు
ஆயத்த தயாரிப்பு அடிப்படை,టర్న్‌కీ ప్రాతిపదిక
மாறிவிடும்,టర్న్-అవుట్
விற்றுமுதல்,టర్నోవర్
டர்விட்யூட்,టర్పుట్యూడ్
பயிற்சி,ట్యూటలేజ్
இரட்டை நகரம்,ట్విన్ సిటీ
இரட்டை பகிர்வு அடிப்படை,ట్విన్ షేరింగ్ ప్రాతిపదిక
தட்டச்சு செய்க,రకం
டைப்ஸ்கிரிப்ட்,టైప్‌స్క్రిప్ట్
தட்டச்சுப்பொறி,టైప్‌రైటర్
தட்டச்சு,టైప్‌రైటింగ్
வழக்கமான,సాధారణ
தட்டச்சு,టైపింగ్
தட்டச்சு இயந்திரம்,టైపింగ్ మెషిన్
தட்டச்சு குளம்,టైపింగ్ పూల్
அச்சுக்கலை பிழை,టైపోగ్రాఫికల్ లోపం
வெளிப்புற நோக்கம்,నిగూఢ ఉద్దేశ్యంగా
இறுதி,అంతిమంగా
இறுதி சரக்குதாரர்,అల్టిమేట్ సరుకు
இறுதி செலவு,అంతిమ ఖర్చు
இறுதி இலக்கு,అంతిమ లక్ష్యం
இறுதியில்,అంతిమంగా
இறுதி நோக்கம்,అంతిమ లక్ష్యం
இறுதி எச்சரிக்கை,అల్టిమేటం
அல்டிமோ,అల్టిమో
புறநகர்கள்,అతినీలలోహిత
நடுவர்,అంపైర్
ஏற்றுக்கொள்ள முடியாதது,ఆమోదయోగ్యం కాదు
ஆதரவற்ற சாமான்கள்,సహకరించని సామాను
உதவி பெறாத,అన్‌ఎయిడెడ్
தெளிவற்ற,నిస్సందేహంగా
ஒருமித்த கருத்து,ఏకాభిప్రాయం
ஒருமனதாக,ఏకగ్రీవ
ஒருமித்த முடிவு,ఏకగ్రీవ నిర్ణయం
அசைக்க முடியாத,నిస్సారంగా
இணைக்கப்படாதது,అటాచ్ చేయబడలేదు
அங்கீகரிக்கப்படாதது,అనధికార
தவிர்க்க முடியாதது,అనివార్యమైనది
தவிர்க்க முடியாத சூழ்நிலைகள்,అనివార్య పరిస్థితులు
தவிர்க்க முடியாத தாமதம்,అనివార్య ఆలస్యం
தகுதியற்றது,అనాలోచిత
அசைக்கப்படாதது,అన్‌కాష్ చేయలేదు
நிச்சயமற்றது,అనిశ్చితంగా
உரிமை கோரப்படாதது,క్లెయిమ్ చేయబడలేదు
உரிமை கோரப்படாத சாமான்கள்,క్లెయిమ్ చేయని సామాను
வகைப்படுத்தப்படாதது,వర్గీకరించనిది
அனுமதிக்கப்படாதது,అంగీకరించలేదు
அசாதாரணமானது,అసాధారణం
சமரசமற்ற,రాజీలేనిది
நிபந்தனையற்ற,బేషరతు
உறுதிப்படுத்தப்படாதது,ధృవీకరించబడలేదు
உறுதிப்படுத்தப்படாத அறிக்கை,ధృవీకరించని నివేదిక
அரசியலமைப்பிற்கு விரோதமானது,రాజ్యాంగ విరుద్ధం
இடைவிடா,నిరంతరాయంగా
கட்டுப்பாடற்றது,అనియంత్రిత
உறுதியற்ற,ధృవీకరించబడలేదు
வெளிப்படுத்தப்படாத தேவை,వెలికితీసిన డిమాండ్
மதிப்பிடப்படாதது,డేటెడ్
வழங்கப்படாத கடிதம்,పంపిణీ చేయని లేఖ
கீழ்,కింద
வயது வயது,తక్కువ వయస్సు
மதிப்பீட்டின் கீழ்,అసెస్‌మెంట్ కింద
பில்லிங் கீழ்,బిల్లింగ్ కింద
இடுகையிடும் சான்றிதழின் கீழ்,పోస్టింగ్ సర్టిఫికేట్ కింద
பரிசீலனையில் உள்ளது,పరిశీలనలో ఉన్నది
குறைக்கும்,అండర్ కన్సప్షన్
வளர்ச்சியடைந்த,అభివృద్ధి చెందలేదు
பணியமர்த்தல் கீழ்,ఉద్యోగం కింద
வேலையின் கீழ்,ఉపాధి కింద
மதிப்பீட்டின் கீழ்,తక్కువ అంచనా
பரிசோதனையின் கீழ்,పరీక్ష కింద
இளங்கலை,అండర్ గ్రాడ్యుయేట్
நிலத்தடி,భూగర్భ
கைகோர்த்து கையாளுதல்,అండర్-హ్యాండ్ డీలింగ్
விலைப்பட்டியல் கீழ்,ఇన్వాయిస్ కింద
அடிக்கோடிட்டு,అండర్లైన్
மேன் கீழ்,అండర్ మ్యాన్
குறைவான ஊதியம்,అండర్ పెయిడ్
கீழ் மக்கள் தொகை,తక్కువ జనాభా
குறைவான உற்பத்தி,అండర్ ప్రొడక్షన్
குறிப்பின் கீழ்,సూచన కింద
கையொப்பமிடப்பட்டது,సంతకం చేయలేదు
புரிந்துகொள்ளுதல்,అవగాహన
மேற்கொள்ளுங்கள்,చేపట్టండి
வேலை,చేపట్టడం
அசிங்கமான,అండర్‌ట్రియల్
கீழ் பயன்பாடு,తక్కువ వినియోగం
கீழ் மதிப்பீட்டு,తక్కువ విలువ
விரும்பத்தகாத,అవాంఛనీయ
இழிவான,అప్రధానమైన
விவரிக்கப்படாத கடன்,అవాంఛనీయ రుణం
மறுக்கமுடியாத,నిర్వివాదమైనది
பிரிக்கப்படாத,అవిభక్త
சந்தேகத்திற்கு இடமின்றி,నిస్సందేహంగా
தேவையற்ற,అనవసరమైన
தேவையற்ற தாமதம்,అనవసరమైన ఆలస్యం
தேவையற்ற செல்வாக்கு,అనుచిత ప్రభావం
கண்டுபிடிக்கப்படாத வருமானம்,తెలియని ఆదాయం
கண்டுபிடி,వెలికితీసినది
பொருளாதாரமற்றது,అనాలోచిత
வேலையின்மை,నిరుద్యోగం
சீரற்ற நிலம்,అసమాన భూమి
எதிர்பாராத தாமதம்,Unexpected హించని ఆలస్యం
எதிர்பாராதது,కనిపెట్టబడని
நியாயமற்றது,అన్యాయం
நியாயமற்ற நீக்கம்,అన్యాయమైన తొలగింపు
நியாயமற்ற தொழிலாளர் நடைமுறைகள்,అన్యాయమైన కార్మిక పద్ధతులు
நியாயமற்ற பொருள்,అన్యాయమైన అర్థం
சாதகமற்ற,అననుకూలమైన
தகுதியற்றது,అనర్హమైనది
பதவி உயர்வுக்கு தகுதியற்றது,ప్రమోషన్ కోసం అనర్హమైనది
எதிர்பாராத,Fore హించనిది
எதிர்பாராத கட்டணங்கள்,Fore హించని ఆరోపణలు
எதிர்பாராத சூழ்நிலைகள்,Fore హించని పరిస్థితులు
யூனிகேமரல்,యునికామెరల్
யூனிகேமரல் சட்டமன்றம்,యునికామెరల్ లెజిస్లేచర్
ஒருங்கிணைப்பு,ఏకీకరణ
ஒருங்கிணைந்த அளவு,ఏకీకృత స్కేల్
சீரான,యూనిఫాం
சீரான அதிகரிப்பு,ఏకరీతి పెరుగుదల
சீரான தன்மை,ఏకరూపత
ஒருதலைப்பட்ச,ఏకపక్ష
ஒருதலைப்பட்ச நடவடிக்கை,ఏకపక్ష చర్య
தடையற்ற மின்சாரம்,నిరంతరాయంగా విద్యుత్ సరఫరా
தடையற்ற சேவை,నిరంతరాయ సేవ
தொழிற்சங்கம்,యూనియన్
தொழிற்சங்கவாதம்,యూనియన్
யூனியன் பட்டியல்,యూనియన్ జాబితా
யூனியன் பிரதேசம்,యూనియన్ భూభాగం
தனித்துவமான,ఏకైక
அலகு,యూనిట్
ஒற்றையாட்சி,ఏకీకృత
ஒன்றுபட்டது,యునైటెడ్
ஒற்றுமை,ఐక్యత
உலகளாவிய,యూనివర్సల్
அநியாயமானது,అన్యాయం
சட்டவிரோதமானது,చట్టవిరుద్ధం
சட்டவிரோத நோக்கம்,చట్టవిరుద్ధమైన ప్రయోజనం
வரம்பற்றது,అపరిమిత
வரம்பற்ற சக்தி,అపరిమిత శక్తి
பட்டியலிடப்படாதது,జాబితా చేయబడలేదు
இறக்குதல்,అన్‌లోడ్
திருமணமாகாத,అవివాహితుడు
இயற்கைக்கு மாறான,అసహజమైన
இயற்கைக்கு மாறான மரணம்,అసహజ మరణం
தேவையற்றது,అనవసరమైన
அதிகாரப்பூர்வமற்றது,అనధికారిక
அதிகாரப்பூர்வமற்ற கடிதம்,అనధికారిక లేఖ
அதிகாரப்பூர்வமற்ற குறிப்பு,అనధికారిక గమనిక
அதிகாரப்பூர்வமற்ற வேலைநிறுத்தம்,అనధికారిక సమ్మె
போட்டியின்றி,అన్‌హోస్డ్
செலுத்தப்படாத ஊதியங்கள்,చెల్లించని వేతనాలు
பாராளுமன்றம்,అసమానతకు
பிரபலமற்ற,జనాదరణ లేదు
முன்னோடியில்லாதது,అపూర్వమైన
கணிக்க முடியாதது,అనూహ్య
பயனற்றது,ఉత్పాదకత లేదు
பயனற்ற உழைப்பு,ఉత్పాదకత లేని శ్రమ
லாபகரமான,లాభదాయకం కాదు
உறுதியற்ற,అనుకూలత లేనిది
தகுதியற்றது,అర్హత లేని
தகுதியற்ற மன்னிப்பு,అర్హత లేని క్షమాపణ
கேள்விக்குரியது,ప్రశ్నించలేనిది
நம்பமுடியாத தொகை,అవాస్తవ మొత్తం
நியாயமற்றது,అసమంజసమైన
பதிவு செய்யப்படாதது,నమోదు చేయబడలేదు
பதிவு செய்யப்படாத ஆவணம்,నమోదు చేయని పత్రం
பதிவு செய்யப்படாத நிறுவனம்,నమోదుకాని సంస్థ
பாதுகாக்கப்படாத காலியிடம்,రిజర్వ్ చేయని ఖాళీ
பாதுகாப்பற்றது,అసురక్షిత
திருப்தியற்ற,సంతృప్తికరంగా లేదు
பாதுகாப்பற்ற,అసురక్షిత
பாதுகாப்பற்ற கடன்,అసురక్షిత రుణం
சேவையற்றது,సేవ చేయలేనిది
திறமையற்றது,నైపుణ్యం లేనిది
திறமையற்ற உழைப்பு,నైపుణ్యం లేని శ్రమ
ஆதாரமற்ற மனம்,అవాంఛనీయ మనస్సు
குறிப்பிடப்படாத,పేర్కొనబడని
நிலையற்றது,అస్థిర
நிலையற்ற அரசு,అస్థిర ప్రభుత్వం
அமையப்படாதது,అన్‌స్టార్డ్
பொருத்தமற்றது,అనుచితమైనది
ஏற்றுக்கொள்ளத்தக்கதல்ல என்ற நிலை,సాధించలేనిది
தீண்டத்தகாதது,అంటరానితనం
பயிற்சி பெறாதது,శిక్షణ ఇవ్వలేదు
நம்பிக்கைக்கு ஒவ்வாத,నమ్మదగనిది
பயன்படுத்தப்படாதது,ఉపయోగించనిది
அசாதாரண தாமதம்,అసాధారణ ఆలస్యం
பயன்படுத்தப்படாத மானியம்,ఉపయోగించని గ్రాంట్
தேவையற்ற,అనవసరమైన
விருப்பமில்லை,ఇష్టపడని
தகுதியற்ற,అనర్హమైనది
புதுப்பித்தல்,నవీకరణ
மேம்படுத்தல்,అప్‌గ్రేడ్
மேம்படுத்தல்,అప్‌గ్రేడ్
இடுகையை மேம்படுத்துதல்,పోస్ట్ యొక్క అప్‌గ్రేడ్
ஆதரிக்கவும்,అప్హోల్డ్
பராமரிப்பு,సంరక్షణ
மேம்பாடு,ఉద్ధరణ
மேல்,ఎగువ
உயர் வயது வரம்பு,ఎగువ వయస్సు పరిమితి
முதன்மையான,పైభాగం
புதுப்பித்த நிலையில்,తాజాగా
நிமிர்ந்து,నిటారుగా
வருத்தமாக,కలత
மேல்நோக்கி தொடர்பு,పైకి కమ్యూనికేషన్
ஏறுமுகம்,పురోభివృద్ది
நகர்ப்புற,నగరాల
நகரமயமாக்கல்,పట్టణీకరణ
அவசர,ఆవశ్యకత
அவசரம்,అత్యవసరం
அவசர நடவடிக்கை,అత్యవసర చర్య
அவசர அழைப்பு,అత్యవసర కాల్
அவசர சீட்டு,అత్యవసర స్లిప్
பயன்பாடு,ఉపయోగం
பயனுள்ள,ఉపయోగకరంగా ఉంటుంది
பயனர்,వినియోగదారు
பயனர் உருப்படி,వినియోగదారు అంశం
வழக்கமான,సాధారణం
USURP,Ursurp
பயன்பாடு,వినియోగ
பயன்பாடு,వినియోగం
பயன்பாட்டு சான்றிதழ்,వినియోగ ధృవీకరణ పత్రం
காலியிடம்,ఖాళీ
காலியாக உள்ள இடுகை,ఖాళీ పోస్ట్
காலி செய்யுங்கள்,ఖాళీ
விடுமுறை,సెలవు
விடுமுறை ஊதியம்,సెలవు చెల్లింపు
வெற்றிடம்,వాక్యూమ్
தெளிவற்ற யோசனை,అస్పష్టమైన ఆలోచన
மதிப்பீட்டு முகவரி,వాలెడిక్టరీ చిరునామా
மதிப்புமிக்க செயல்பாடு,వాలెడిక్టరీ ఫంక్షన్
மதிப்புமிக்க அமர்வு,వాలెడిక్టరీ సెషన్
செல்லுபடியாகும்,చెల్లుబాటు
சரியான வாதம்,చెల్లుబాటు అయ్యే వాదన
செல்லுபடியாகும் தேதி,చెల్లుబాటు తేదీ
சரியான காரணம்,చెల్లుబాటు అయ్యే కారణం
மதிப்பீடு,విలువ
மதிப்பீட்டு சான்றிதழ்,వాల్యుయేషన్ సర్టిఫికేట్
மதிப்பீட்டு அறிக்கை,మదింపు నివేదిక
மதிப்பு,విలువ
மதிப்புமிக்கவர்,వాల్యూయర్
மாறக்கூடிய,వేరియబుల్
மாறுபாடு,వ్యత్యాసం
மாறுபாடு,వేరియంట్
மாறுபாடு,వైవిధ్యం
தரத்தில் மாறுபாடு,నాణ్యతలో వైవిధ్యం
வகை,వెరైటీ
வாகனம்,వాహనం
காற்றோட்டம்,వెంటిలేట్
துணிகர,వెంచర్
இடம்,వేదిక
உண்மைத்தன்மை,వాస్తవికత
வாய்மொழி,శబ్ద
வாய்மொழி ஒப்பந்தம்,శబ్ద ఒప్పందం
வாய்மொழி விவாதம்,శబ్ద చర్చ
வாய்மொழி ஒழுங்கு,శబ్ద క్రమం
வாய்மொழி அறிக்கை,శబ్ద ప్రకటన
வாய்மொழி எச்சரிக்கை,శబ్ద హెచ్చరిక
சொற்களஞ்சியம்,పదజాలం
சொற்களஞ்சியம் அறிக்கை,పదజాల నివేదిక
தீர்ப்பு,తీర్పు
சரிபார்ப்பு,ధృవీకరణ
முன்னோடிகளின் சரிபார்ப்பு,పూర్వీకుల ధృవీకరణ
கடைகளின் சரிபார்ப்பு,దుకాణాల ధృవీకరణ
சரிபார்ப்பு தாள்,ధృవీకరణ షీట్
சரிபார்க்கப்பட்ட நகல்,ధృవీకరించబడిన కాపీ
வடமொழி,వ్యావహారికంలో
பதிப்பு,సంస్కరణ: Telugu
எதிராக,వర్సెస్
செங்குத்து தொடர்பு,నిలువు కమ్యూనికేషన్
செங்குத்து தாக்கல் முறை,లంబ ఫైలింగ్ వ్యవస్థ
செங்குத்து இயக்கம்,నిలువు చైతన్యం
மிகவும் நல்லது,చాలా మంచిది
கப்பல்,నౌక
ஆடை,చొక్కా
உரிமை,సరైన హక్కు
தடுப்பதிகார,వీటో
சோதனை,వెట్టింగ్
வெட்டர்,వెట్టర్
வழியாக,ద్వారా
நம்பகத்தன்மை,సాధ్యత
சாத்தியமான,అనుకూలమైన
மீடியா வழியாக,మీడియా ద్వారా
துணை,వైస్
நேர்மாறாக,దీనికి విరుద్ధంగా
தீய வட்டம்,దుర్మార్గపు వృత్తం
பாதிக்கப்பட்டவர்,బాధితుడు
பாதிக்கப்பட்டவர்,బాధితుల
வெற்றி,విజయం
வீடியோ கான்பரன்சிங்,వీడియో కాన్ఫరెన్సింగ్
பார்வை,చూడండి
பார்வை புள்ளி,వీక్షణ పాయింట్
காட்சிகள்,వీక్షణలు
லஞ்ச ஒழிப்பு,విజిలెన్స్
விழிப்புணர்வு வழக்கு,విజిలెన్స్ కేసు
விழிப்புணர்வு அனுமதி,విజిలెన్స్ క్లియరెన్స్
தீவிரமான,శక్తి
பழிவாங்கும்,ప్రతీకారం
மீறல்,ఉల్లంఘించండి
மீறல்,ఉల్లంఘన
நன்மை,ధర్మం
நல்லொழுக்கமுள்ள,సద్గుణ
விசா,వీసా
Vis-a-vis,విస్-ఎ-విస్
வருகை,సందర్శించండి
வருகை நேரம்,సందర్శించే గంటలు
பார்வையாளர்,సందర్శకుడు
பார்வையாளரின் புத்தகம்,సందర్శకుల పుస్తకం
பார்வையாளரின் கேலரி,సందర్శకుల గ్యాలరీ
காட்சி,దృశ్య
காட்சி காட்சி,దృశ్య ప్రదర్శన
காட்சி ஆய்வு,దృశ్య తనిఖీ
காட்சிப்படுத்துங்கள்,విజువలైజ్ చేయండి
காட்சி விளம்பரம்,దృశ్య ప్రచారం
முக்கியமானது,కీలకమైనది
உயிர்ச்சக்தி,తేజము
முக்கிய பகுதி,కీలకమైన భాగం
முக்கிய சேவை,కీలకమైన సేవ
முக்கிய புள்ளிவிவரங்கள்,కీలక గణాంకాలను
விவா வோஸ்,వివా వోస్
தெளிவான,స్పష్టమైన
அதாவது.,అంటే.
சொல்லகராதி,పదజాలం
குரல்,స్వర
தொழில்,వృత్తి
தொழில்,వృత్తి
தொழில் வழிகாட்டுதல்,వృత్తి మార్గదర్శకత్వం
தொழில் பயிற்சி,వృత్తివిద్యా శిక్షణ
குரல்,వాయిస్
வெற்றிட,శూన్యమైనది
தொகுதி,వాల్యూమ్
மிகப்பெரிய,భారీ
தன்னார்வ,స్వచ్ఛందంగా
தன்னார்வ நிறுவனம்,స్వచ్ఛంద ఏజెన్సీ
தன்னார்வ தீர்வு,స్వచ్ఛంద పరిష్కారం
தன்னார்வ தொண்டு,స్వచ్ఛంద పని
தன்னார்வலர்,వాలంటీర్
வாக்களிக்கக்கூடியது,ఓటు
வாக்களிக்கவும்,ఓటు
வாக்களித்தார்,ఓటు
தணிக்கை வாக்கு,నిందల ఓటు
நன்றி வாக்கு,ధన్యవాదాలు ఓటు
கணக்கில் வாக்களியுங்கள்,ఖాతాలో ఓటు వేయండి
வாக்காளர்,ఓటరు
வாக்களிப்பு,ఓటింగ్
வாக்குச்சீட்டு மூலம் வாக்களித்தல்,బ్యాలెట్ ద్వారా ఓటింగ్
வாக்களிக்கும் உரிமை,ఓటింగ్ హక్కు
உறுதிமொழி,హామీ
வவுச்சர்,వోచర్
சபதம்,ప్రతిజ్ఞ
மோசமான,అసభ్యకరమైన
பாதிக்கப்படக்கூடிய,హాని
பாதிக்கப்படக்கூடிய பிரிவு,హాని కలిగించే విభాగం
ஊதியம்,వేతనం
ஊதிய நிர்வாகம்,వేతన పరిపాలన
ஊதிய ஒப்பந்தம்,వేతన ఒప్పందం
ஊதிய வாரியம்,వేతన బోర్డు
ஊதிய உச்சவரம்பு,వేతన పైకప్పు
ஊதிய ஒப்பந்தம்,వేతన ఒప్పందం
ஊதியம் பெறுவோர்,వేతన సంపాదకుడు
ஊதிய சூத்திரம்,వేతన సూత్రం
ஊதிய கட்டணம்,వేతన చెల్లింపు
ஊதிய கொள்கை,వేతన విధానం
ஊதிய விகிதம்,"కూలి, వేతనము, దినభత్యము"
ஊதிய விமர்சனம்,వేతన సమీక్ష
காத்திருப்பு பட்டியல்,"నిరీక్షణ జాబితా, వేచి ఉన్న జాబితా"
தள்ளுபடி,వదులుకోండి
நேர்காணல்,వాక్-ఇన్-ఇంటర్వ్యూ
வேண்டும்,కావాలి
வார்டு,వార్డ్
கிடங்கு,గిడ్డంగి
கிடங்கு கட்டணங்கள்,గిడ్డంగి ఛార్జీలు
எச்சரிக்கை,హెచ్చరిక
வாரண்ட்,వారెంట్
உத்தரவாதம்,వారంటీ
சலவை கொடுப்பனவு,వాషింగ్ భత్యం
விரயம்,వ్యర్థం
தரிசு நிலம்,వ్యర్థ భూమి
குப்பை கூடை,చెత్త కాగితాల బుట్ట
வாட்ச்,చూడండి
வாட்ச் மற்றும் வார்டு,వాచ్ మరియు వార్డ్
நீர் ஆதாரம்,జలనిరోధిత
தண்ணிர் விநியோகம்,నీటి సరఫరా
வழி மசோதா,వే బిల్
வழிகள்,మార్గాలు
வழிகள் மற்றும் வழிமுறைகள்,మార్గాలు మరియు మార్గాలు
வழிகள் மற்றும் பொருள் குழு,మార్గాలు మరియు మార్గాలు కమిటీ
அன்றாட பயன்பாட்டினால் ஏற்படும் சேதம்,ధరించండి మరియు కన్నీటి
வானிலை,వాతావరణం
களை,కలుపు తీయుట
களை வெளியே,కలుపు అవుట్
வார அறிக்கை,వీక్లీ రిపోర్ట్
எடை,బరువు
எடை,బరువు
வெயிட்டஜ்,వెయిటేజ్
எடை பாலம்,బరువు వంతెన
வரவேற்பு,స్వాగతం
வரவேற்பு முகவரி,స్వాగతం చిరునామా
நலன்,సంక్షేమ
வளர்ந்த மாநிலம்,సంక్షేమ రాజ్యం
நன்றாக நடந்து கொண்டார்,బాగా ప్రవర్తించారు
நல்ல ஊதியம்,బాగా చెల్లించే
நன்கு தகுதிவாய்ந்த,బాగా అర్హత
"நன்குணர்ந்த, துறைபோன",బాగా ప్రావీణ్యం
Whicebouts,ఎక్కడ
அதேசமயம்,అయితే
விசித்திரமான,విచిత్రమైన
சவுக்கை,విప్
வெள்ளை காகிதம்,తెల్ల కాగితం
முழு நேரமும்,పూర్తి సమయం
முழுநேர ஊழியர்,మొత్తం సమయం ఉద్యోగి
பரந்த அளவிலான,విస్తృత శ్రేణి
பரவலாக படியுங்கள்,విస్తృతంగా చదవండి
விதவை,వితంతువు
விதவை,వితంతువు
வைல்ட் கேட் வேலைநிறுத்தம்,వైల్డ్‌క్యాట్ సమ్మె
வேண்டுமென்றே,ఉద్దేశపూర్వకంగా
சாளர உறை,విండో ఎన్వలప్
முடித்து விடு,మూసివేయాలని
சிறகு,వింగ్
குளிர்கால கொடுப்பனவு,శీతాకాల భత్యం
துடைத்து எடு,తుడవడం
வயர்லெஸ் தொகுப்பு,వైర్‌లెస్ సెట్
திரும்பப் பெறுதல்,ఉపసంహరణ
இயக்கத்தை திரும்பப் பெறுதல்,చలన ఉపసంహరణ
