English,Odiya
Rs-complement (radix complement),rs- ସପ୍ଲିମେଣ୍ଟ (ରେଡିକ୍ସ ସପ୍ଲିମେଣ୍ଟ)
RS-Flip-flop,R S. ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |
RTD (resistance temperature detector),ଆରଟିଡି (ପ୍ରତିରୋଧ ହିଟ୍ ଡିଟେକ୍ଟର)
Ruby laser,ରୁବି ଲେଜର୍ |
Rung current,ବାଡ଼ି-ଷ୍ଟ୍ରିମ୍ |
Runway,ଦୂରେଇଯାଅ
Rydberg constant,ରେଡବର୍ଗର ସ୍ଥିର |
Rz-code,rz-code
Safe operating area,ସୁରକ୍ଷିତ ଜୋନ୍ |
Safety factor,"ସୁରକ୍ଷିତ ଗୁଣକ, ସୁରକ୍ଷା ସୂଚକାଙ୍କ |"
Sallen and key filter,ସେଲେନର ଫିଲ୍ଟର୍ |
Sample and hold,ନମୁନା ଏବଂ ଧରି ରଖ |
Sample and hold circuit,ନମୁନା ଏବଂ ସର୍କିଟ ଧରି ରଖ |
Sample data,ନମୁନା ତଥ୍ୟ
Sampling CRO,ନମୁନା CRO
Sampling function,ନମୁନା କାର୍ଯ୍ୟ
Sampling oscilloscope,ଓସିଲୋସ୍କୋପ୍ ନମୁନା |
Sampling theorem,ନମୁନା ଥିଓରେମ୍ |
Sampling voltmeter,ଭୋଲ୍ଟମିଟର ନମୁନା ସଂଗ୍ରହ |
Satellite,ସାଟେଲାଇଟ୍
Satellite broad casting,ଉପଗ୍ରହ ପ୍ରସାରଣ |
Satellite communication,ଉପଗ୍ରହ ଯୋଗାଯୋଗ |
Satellite communication window,ସାଟେଲାଇଟ୍ ଟ୍ରାନ୍ସମିସନ୍ ୱିଣ୍ଡୋ |
Satellite station,ଉପଗ୍ରହ ଷ୍ଟେସନ
Satellite television,ସାଟେଲାଇଟ୍ ଟିଭି |
Saturated logic,ପରିପୂର୍ଣ୍ଣ ତର୍କ
Saturation,ପରିପୃଷ୍ଠା
Saturation delay,ପରିପୃଷ୍ଠା ବିଳମ୍ବ |
Saturation flux density,ସାଚୁଚରେସନ୍ ଫ୍ଲକ୍ସ ସାନ୍ଧ୍ରତା |
Saturation point,ପରିପୃଷ୍ଠା ବିନ୍ଦୁ |
Saturation voltage,ସାଚୁରେସନ୍ ଭୋଲଟେଜ୍ |
Saw filter,ଶୁଷ୍କ ଫିଲ୍ଟର୍ |
Saw tooth generator,ଦନ୍ତ ଜେନେରେଟର ଦେଖିଲେ |
Saw tooth waveform,ଆରିଡାଣ୍ଟି ତରଙ୍ଗ ଫର୍ମ |
Scalar,ସ୍କାଲାର୍ |
Scale factor,ସ୍କେଲ୍ ଗୁଣକର୍ତ୍ତା |
Scan path,ସ୍କାନିଂ ପଥ
Scanner,ସ୍କାନର୍
Scanning,ସ୍କାନିଂ
Scatter propagation,ବିଚ୍ଛିନ୍ନ ପ୍ରସାରଣ |
Scatterrer,ବିଛିନ୍ନକାରୀ |
Scherratic capture,ବ୍ୟବସ୍ଥିତ କ୍ୟାପଚର |
Schmitt trigger,ସ୍ମିଥ୍ ଟ୍ରିଗର |
Schottky diode,ସ୍କଟ୍କି ଡାୟୋଡ୍ |
Schumann response,ହ୍ରାସ ପ୍ରତିକ୍ରିୟା
Scintilation chamber,ଫୁଲା ଚାମ୍ବର |
Scintillator,ସ୍କିଣ୍ଟିଲିଟିଙ୍ଗ୍ |
Scrambling,ଅସ୍ପଷ୍ଟ
Screen display,ସ୍କ୍ରିନ୍ ପ୍ରଦର୍ଶନ
Screening,ଆବରଣ
SDRAM,ସିଙ୍କ୍ରୋନସ୍ ଡାଇନାମିକ୍ RAM (SDRAM)
SECAM coder,ସିକାମ କୋଡାକ୍
Secant law,ନିରାପତ୍ତା ନିୟମ |
Second approximation,ଦ୍ୱିତୀୟ ଆନୁମାନିକତା |
Second breakdown,ଦ୍ୱିତୀୟ ଫାଟ |
Second harmony,ଦ୍ୱିତୀୟ ହାରମୋନିକ୍ |
Second order loop,ଦ୍ୱିତୀୟ କ୍ରମ ଲୁପ୍ |
Secondary cell,ଦ୍ Secondary ିତୀୟ କକ୍ଷ |
Secondary emission,ଦ୍ secondary ିତୀୟ ନିର୍ଗମନ
Secondary winding,ଦ୍ secondary ିତୀୟ କୋଇଲ୍ |
Sectoral horn,ରେଡିଆଲ୍ ଶୃଙ୍ଗ |
Sectoring format,ସେଗମେଣ୍ଟେସନ୍ ଫ୍ୟାକ୍ଟର୍ |
Seek time,ଅନୁସନ୍ଧାନ ଅବଧି
Segment register,ରେଜିଷ୍ଟର ଅବରୋଧ କରନ୍ତୁ |
Selection process,ଚୟନ ପ୍ରକ୍ରିୟା
Selective fading,ଚୟନକର୍ତ୍ତା ଉଚ୍ଚାରଣ |
Selective oxidation,ଚୟନକାରୀ ଅକ୍ସିଡେସନ୍ |
Selectivity,"ଚୟନକର୍ତ୍ତା, ଚୟନକର୍ତ୍ତା |"
Selectivity frequency,ବାରମ୍ବାର ଚୟନ
Selenium rectifier,ସେଲେନିୟମ୍ ରେକ୍ଟିଫାୟର୍ |
Self aligned gate,ସେଲ୍ଫ ଆଲାଇନ୍ ଗେଟ୍ |
Self bias,ଆତ୍ମ ଗୁଣ
Self inductance,ଅଟୋମୋବାଇଲ୍
Self-discharge,ଆତ୍ମ ବୁଡ ପକାଇବା |
Self-orthogonal code,ସ୍ୱ-ଏଲିପଟିକାଲ୍ କୋଡ୍ |
Semi log scale,ସେମି ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
Semiconductor,ସେମିକଣ୍ଡକ୍ଟର |
Semiconductor laser diode,ସେମିକଣ୍ଡକ୍ଟର ଲେଜର ଡାୟୋଡ୍ |
Sense terminal,ସେନ୍ସିଂ ଟର୍ମିନାଲ୍ |
Senser,ସେନସର
Sensitivity,ସମ୍ବେଦନଶୀଳତା
Sensor,ସେନସର
Sequential access,କ୍ରମିକ ପ୍ରବେଶ
Sequential circuit,କ୍ରମିକ ସର୍କିଟ |
Sequential decoding,କ୍ରମିକ ଏନକୋଡିଂ |
Sequential memory,ସୂଚୀବଦ୍ଧ ସ୍ମୃତି
Serial access,ଶ୍ରେଣୀ ପ୍ରବେଶ
Serial adder,କ୍ଲାସ୍ ଆଡର୍ |
Serial data port,କ୍ରମ ଡାଟା ପୋର୍ଟ |
Serial port,ଶ୍ରେଣୀ ପୋର୍ଟ
Serial printer,ବର୍ଗ ପ୍ରିଣ୍ଟର୍
Serial shift,କ୍ରମିକ ସ୍ଥାନାନ୍ତର |
Series cell,ପରିସର କକ୍ଷ
Series damping register,ଗ୍ରେଡ୍ ଅବନତି ରେଜିଷ୍ଟର |
Series feedback,ବର୍ଗ ରିଚାର୍ଜ
Series ohmmeter,ପରିସର ଓମ୍ମିଟର |
Series parallel circuit,କ୍ରମିକ ସମାନ୍ତରାଳ ସର୍କିଟ |
Series regulator,ଶ୍ରେଣୀ ନିୟାମକ
Series resonance,ପରିସର ରେଜୋନାନ୍ସ |
Series tuned circuit,ସିରିଜ୍ ଟ୍ୟୁନେଡ୍ ସର୍କିଟ୍ |
Series voltage regulator,ପରିସର ଭୋଲଟେଜ୍ ନିୟନ୍ତ୍ରକ |
Server,"ସର୍ଭର, ସର୍ଭର |"
Servo amplifier,ସର୍ଭୋ ଏମ୍ପ୍ଲିଫାୟର୍ |
Servo mechanism,ସର୍ଭୋ ଯାନ୍ତ୍ରିକ ପଦ୍ଧତି |
Servo recorder,ସର୍ଭୋ ରିକୋଡର୍ |
Set up time,ସାଜସଜ୍ଜା ସମୟ |
Setting time,ଆଡଜଷ୍ଟମେଣ୍ଟ ଅବଧି
Seven segment decoder,ଅଷ୍ଟାଙ୍ଗୀୟ ଡିକୋଡର୍ |
Seven segment display,saptkhanda ପ୍ରଦର୍ଶନ
Shadow mask,ଛାୟା ଆବରଣ; ଛାୟା ମାସ୍କ |
Shadow memory,ଛାୟା ସ୍ମୃତି
Shannon's theorem,ଶାନନ୍ଙ୍କ ତତ୍ତ୍। |
Shelf life,ସଂରକ୍ଷଣ ବୟସ
Shield,ସଂରକ୍ଷଣକାରୀ |
Shift counter,ସ୍ଥାନାନ୍ତର କାଉଣ୍ଟର
Shift register,ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |
Shock excitation,ଶକ୍ ଉତ୍ତେଜନା |
Shock hazard,ଶକ୍ ସଙ୍କଟ |
Short circuit current,କ୍ଷୁଦ୍ର ପଥ ପ୍ରବାହ
Short circuit protection,ସର୍ଟ ସର୍କିଟ ସୁରକ୍ଷା
Short effect,ସଂକ୍ଷିପ୍ତ ପ୍ରଭାବ
Short noise,"ଗର୍ଜନ, ଗୁଳି ଶବ୍ଦ |"
Shorted delay line,ବିଳମ୍ବିତ ରେଖା
Shot noise,ଗୁଳି ଶବ୍ଦ
Shunt,ପାର୍ଶ୍ୱ ପଥ
Shunt current,ରାସ୍ତା କଡ଼
Shunt device,ଶଣ୍ଟ୍ ଡିଭାଇସ୍ |
Shunt feedback,ରିଚାର୍ଜ
Shunt meter,ଶଣ୍ଟ ମିଟର |
Shunt resistance,ପାର୍ଶ୍ୱ ସର୍କିଟ |
Shunt series pair,କ୍ଲାସ୍ ଦମ୍ପତି
Side band,ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ |
Side band noise,ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ ଶବ୍ଦ |
Side carrier frequencies,ଲାଟେରାଲ୍ କ୍ୟାରିଅର୍ ଫ୍ରିକ୍ୱେନ୍ସି |
Side lobe,"ଲାଟେରାଲ୍ ସିଫ୍ଟ, ଲାଟେରାଲ୍ ଲାଭ୍ |"
Side tone,କଣ୍ଠଦାନ
Siemens,ସିମେନ୍ସ
Sign bit,ପ୍ରତୀକ ବାକ୍ସ
Sign magnitude,ଚିହ୍ନ ଆକାର
Sign magnitude number,ଭଲ୍ୟୁମ୍ ନମ୍ବର ଚିହ୍ନିତ କର |
Signal analysis,ସଙ୍କେତ ବିଶ୍ଳେଷଣ |
Signal detector,ସଙ୍କେତ ଡିଟେକ୍ଟର |
Signal generator,ସଙ୍କେତ ଜେନେରେଟର
Signal polarity separator,ସଙ୍କେତ ପୋଲାର ବିଚ୍ଛିନ୍ନକାରୀ |
Signal quantization,ସଙ୍କେତ ପରିମାଣ
Signal strength,ସଙ୍କେତ ତୀବ୍ରତା |
Signal to noise ratio,ସଙ୍କେତ-ରୁ-ଖାଲି ଅନୁପାତ |
Silicon controlled rectifier,ସିଲିକନ୍ ନିୟନ୍ତ୍ରିତ ରେକ୍ଟିଫାୟର୍ |
Silicon controlled switch,ସିଲିକନ୍ ନିୟନ୍ତ୍ରିତ ସୁଇଚ୍ |
Silicon dioxide,ସିଲିକନ୍ ଡାଇଅକ୍ସାଇଡ୍ |
Silicon gate,ସିଲିକନ୍ ଗେଟ୍ |
Silicon nitride,ସିଲିକନ୍ ନାଇଟ୍ରାଇଡ୍ |
Silicon-oxide system,ସିଲିକନ୍-ଅକ୍ସାଇଡ୍ ପଦ୍ଧତି |
Silicon transistor,ସିଲିକନ୍ ଟ୍ରାନଜିଷ୍ଟର
Silicon wafer,ସିଲିକନ୍ ବଫର୍ |
Silk screening,ରେଶମ ଆବରଣ |
Simplex code,ସିମ୍ପ୍ଲେକ୍ସ କୋଡ୍ |
Simplex link,ଏକକ ଲିଙ୍କ୍ |
Simulated inductor,ଅନୁକରଣକାରୀ ପ୍ରେରଣାଦାତା |
Simulation,ଅନୁକରଣ ପଦ୍ଧତି
Simulator,ଏମୁଲେଟର
Sine function generator,ସାଇନ ଫାଲାନ ଜେନେରେଟର |
Sine integral,ସାଇନ ଇଣ୍ଟିଗ୍ରାଲ୍ |
Sine to square wave converter,ସାଇନ ବର୍ଗ ତରଙ୍ଗ କନଭର୍ଟର |
Sine wave synthesis,ସାଇନ ତରଙ୍ଗ ସିନ୍ଥେସିସ୍ |
Sine-square wave generator,ସାଇନ-ବର୍ଗ ତରଙ୍ଗ ଜେନେରେଟର |
Single board computer,ଏକକ ବୋର୍ଡ କମ୍ପ୍ୟୁଟର |
Single capacitor compensation,ଏକକ କ୍ଷମତା କ୍ଷତିପୂରଣ |
Single chip microprocessor,ଏକକ ଚିପ୍ ମାଇକ୍ରୋପ୍ରୋସେସର୍ |
Single density disk,ଏକକ ଘନତା ଡିସ୍କ |
Single ended output,ଏକକ ଶିରା ଆଉଟପୁଟ୍
Single pole double thermo switch,ଏକକ-ପୋଲ ବିପ୍ରୋଜେକ୍ଟ ସୁଇଚ୍ |
Single side band (SSB),ସୋଲୋ ପ୍ଲେବ୍ୟାକ୍ ବ୍ୟାଣ୍ଡ (SSB)
Single side disk,ଏକକ ପାର୍ଶ୍ୱ ଡିସ୍କ |
Single slop ADC,ଏକକ ପ୍ରବଣ adc
Single step execution,ଏକକ ପର୍ଯ୍ୟାୟ ନିଷ୍ପାଦନ
Single supply op-amp,ଏକକ ଯୋଗାଣ କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ |
Single supply operation,ଏକକ ଯୋଗାଣ କାର୍ଯ୍ୟ
Sink,ବୁଡ ପକାଇବା |
Sinusoidal response,ସାଇନୋସଏଡାଲ୍ ପ୍ରତିକ୍ରିୟା |
Sinusoidal wave,ସାଇନୋସଏଡାଲ୍ ତରଙ୍ଗ |
Skew clock,ସ୍କେକ୍ ଘଣ୍ଟା |
Skim effect,ଭୂପୃଷ୍ଠ ପ୍ରଭାବ |
Sky wave,ଭଲ୍ୟୁମ୍ ତରଙ୍ଗ
Sky wave propagation,ଆକାଶ ତରଙ୍ଗ ସଂକ୍ରମଣ
Slave,ଅଧସ୍ତନ |
Sleep mode,ସୁପ୍ତ ମୋଡ୍ |
Sleeper motor,ଷ୍ଟେପ୍ ମୋଟର |
Slew rate,ସ୍ଲୁଇସ୍ ହାର
Slope detector,ପ୍ରବଣ ଡିଟେକ୍ଟର |
Slotted line,ସ୍ଲଟ୍ ରେଖା |
Slow blow fuse,ଅଳ୍ପ ଫ୍ୟୁଜ୍ |
Slow scan television,ଧୀର ସ୍କାନିଂ ଟେଲିଭିଜନ |
Small scale integration (SSI),ଛୋଟ ଏକୀକରଣ (SSI)
Small signal analysis,ସଂକ୍ଷିପ୍ତ ସଙ୍କେତ ବିଶ୍ଳେଷଣ |
Small signal model,ସଂକ୍ଷିପ୍ତ ସଙ୍କେତ ମଡେଲ୍ |
Smart card,ସ୍ମାର୍ଟ କାର୍ଡ |
Smart fan,ସ୍ମାର୍ଟ ପ୍ରଶଂସକ |
Smectic crystal,ସ୍ମେକ୍ଟିକ୍ ସ୍ଫଟିକ୍ |
Smith chart,ସ୍ମିଥ୍ ଚାର୍ଟ |
Smoke detector,ଧୂଆଁ ଡିଟେକ୍ଟର |
Smoothing,ଲିଭାଇବା
Snow effect,ତୁଷାର ପ୍ରଭାବ
Snubber,ଶକ୍ ଅବଶୋଷକ |
Snubber circuit,ଶକ୍ ଅବଶୋଷଣ ସର୍କିଟ୍ |
Snubber current,ଶକ୍ କରେଣ୍ଟ୍ |
Socket,ସକେଟ୍
Soft copy,ସଫ୍ଟ କପି
Soft return,ମୃଦୁ ଫେରସ୍ତ
Soft saturation,ନରମ ପରିପୂର୍ଣ୍ଣତା |
Soft start,ନରମ ଆରମ୍ଭ
Software,ସଫ୍ଟୱେର୍
Solar cell,ସ ar ର କୋଷ |
Solar panel,ସ ar ର ପ୍ୟାନେଲ୍ |
Solder,ସୋଲଡର
Solder bridge,ସୋଲଡର ବ୍ରିଜ୍ |
Solenoid,ସୋଲେନଏଡ୍ |
Solid state detector,କଠିନ ଷ୍ଟେଟ ଡିଟେକ୍ଟର |
Solid state device,କଠିନ ରାଜ୍ୟ ଉପକରଣ |
Solid state relay,କଠିନ ସ୍ଥିତି ରିଲେ |
SONAR,ସୋନାର |
SOS,SOS
Sound activated switch,ଭଏସ୍ ଆକ୍ଟିଭେଟ୍ ସୁଇଚ୍ |
Sound generator,ଶବ୍ଦ ଜେନେରେଟର
Source code,ଉତ୍ସ କୋଡ୍
Source coding,ଉତ୍ସ କୋଡିଂ
Source coupled pair,ଉତ୍ସ ଯୋଡି ହୋଇଛି |
Source disk,ଉତ୍ସ ଡିସ୍କ |
Source follower,ଉତ୍ସ ଟ୍ରେଲିଂ |
Source image coding,ଉତ୍ସ ପ୍ରତିଫଳନ କୋଡିଂ |
Space,"ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ, ଆକାଶ |"
Space bar,ସ୍ପେସ୍ ବାର୍
Space charge,ଆନ୍ତରିକତା
Space division multiplexing,ମଲ୍ଟିପ୍ଲେକ୍ସର୍ ସ୍ପେସ୍ / ଷ୍ଟେରିଓ ଡିଭିଜନ୍ |
Space division multiplexing,ବ୍ୟବଧାନ ବିଭାଜିତ ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ |
Space height ratio,କଭରେଜ୍ ଉଚ୍ଚ ଅନୁପାତ |
Space wave,ସ୍ପେସ୍ ତରଙ୍ଗ |
Spark gap,ପ୍ରଜ୍ୱଳିତ ବ୍ୟବଧାନ |
SPDT switch,spdt ସୁଇଚ୍
Speaker,ବକ୍ତା
Specification sheet,ନିର୍ଦ୍ଦିଷ୍ଟକରଣ ସିଟ୍ |
Spectrum,"ସ୍ପେକ୍ଟ୍ରମ୍, ସ୍ପେକ୍ଟ୍ରମ୍"
Spectrum analyser,ସ୍ପେକ୍ଟ୍ରାଲ୍ ଆନାଲିଜର୍ |
Speech synthesis,"ବକ୍ତବ୍ୟ ସିନ୍ଥେସିସ୍, ଭଏସ୍ ସିନ୍ଥେସିସ୍ |"
Speed up capacitor,ଚାଲୁଥିବା କ୍ୟାପେସିଟର୍ |
Spike suppressor,ଆଣ୍ଟି କୋଲିକ୍ |
Spin stabilization,ଚକ୍ର ସ୍ଥିରତା |
Split phase encoding,ଖଣ୍ଡବିଖଣ୍ଡିତ କଳା କୋଡିଂ |
Split power supply,ଭଙ୍ଗା ଶକ୍ତି ଉତ୍ସ |
Splitter,splitter
Spooling,"ଗୁଡ଼ାଇବା, ଲୁଟିବା |"
SPST switch,SPST ସୁଇଚ୍
Spurious memory write,ଭର୍ଚୁଆଲ୍ (ଛଉ) ସ୍ମୃତି ଲେଖା |
Spurious response,ବିଭ୍ରାନ୍ତିକର ପ୍ରତିକ୍ରିୟା |
Spurious signal,ଭର୍ଚୁଆଲ୍ ସିଗ୍ନାଲ୍ |
Sputtering,ଇଞ୍ଜେକ୍ସନ୍ |
Square law detector,ଶ୍ରେଣୀ ନିୟମ ସୂଚକ
Square law device,ଶ୍ରେଣୀ ନିୟମ ଉପକରଣ
Square rooter,ବର୍ଗମୂଳ
Square wave,ବର୍ଗ ତରଙ୍ଗ |
Square wave oscillator,ବର୍ଗ ତରଙ୍ଗ ଓସିଲେଟର |
Stability factor,ସ୍ଥିରତା କାରକ |
Stability feedback,ସ୍ଥିରତା ପୁନ rein ନିବେଶ |
Stabilization,ସ୍ଥିରତା
Stabilizing network,ଷ୍ଟାବିଲାଇଜର୍ ନେଟୱାର୍କ |
Stack,"ଷ୍ଟାକ, ଷ୍ଟାକ"
Stack pointer,ମନ ନିର୍ଦ୍ଦେଶକ
Stage efficiency,ପଦକ୍ଷେପ ଦକ୍ଷତା
Stagger timing,ସମାନ୍ତରାଳ ସମୟ
Standard amplitude modulation,ମାନକ ପ୍ରଶସ୍ତିକରଣ ମଡ୍ୟୁଲେସନ୍ |
Standard cell,ମାନକ କକ୍ଷ |
Standard deviation,ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି
Standard T.T.L.,ମାନକ TTL |
Standby power system,ଜରୁରୀ ଶକ୍ତି ଶକ୍ତି ବ୍ୟବସ୍ଥା |
Standing wave,ସ୍ଥିର ତରଙ୍ଗ |
Standing wave ratio,ସ୍ଥିର ତରଙ୍ଗ ଅନୁପାତ |
Stand-off ratio,ଦୂରତା ଅନୁପାତ |
Start bit,ବିଟ୍ ଆରମ୍ଭ କରନ୍ତୁ |
Start up pulse,ନାଡ ଆରମ୍ଭ
State diagram,ଅବସ୍ଥାନ ଚିତ୍ର
State transition diagram,ସ୍ଥିତି-ସ୍ଥାନାନ୍ତରଣ ଚିତ୍ର
State variable filter,ରୂପାନ୍ତରିତ ଫିଲ୍ଟର୍ |
Static characteristic,ସ୍ଥାୟୀ ବର୍ଣ୍ଣ
Static electricity,ସ୍ଥିର ବିଦ୍ୟୁତ୍ |
Static memory cell,ସ୍ଥାୟୀ ସ୍ମୃତି କକ୍ଷ |
Static random access memory (SRAM),ଷ୍ଟାଟିକ୍ ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ |
Statuo register,ସ୍ଥିତି ରେଜିଷ୍ଟର |
Status flag,ସ୍ଥିତି ଚିହ୍ନ
Statusterminal,ପୋଜିସନ୍ ଟର୍ମିନାଲ୍ |
Steering logic,ଷ୍ଟିଅରିଂ ଲଜିକ୍ |
Step graded junction,ସ୍ତରୀୟ ଜଙ୍କସନ
Step index profile,ଷ୍ଟେପ୍ ସୂଚକ ପ୍ରୋଫାଇଲ୍ |
Step response,ପଦକ୍ଷେପ ପ୍ରତିକ୍ରିୟା
Step-graded,କ୍ରମିକ
Stepper motor,ଷ୍ଟେପର୍ ମୋଟର |
Stereo equilizer,ଷ୍ଟେରିଓ ସମାନ୍ତରାଳ |
Stereo receiver frequency,ଷ୍ଟେରିଓ ରିସିଭର୍ ଫ୍ରିକ୍ୱେନ୍ସି |
Stiff coupling,କଠିନ ଯୋଡି |
Stop band,ବ୍ରେକ୍ ବ୍ୟାଣ୍ଡ |
Storage delay time,ସଂରକ୍ଷଣ ବିଳମ୍ବତା |
Storage memory,ସଂରକ୍ଷଣ ସ୍ମୃତି
Storage time,"ସଂରକ୍ଷଣ ସମୟ, ସମୟ"
Strain gauge,ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |
Stray capacitance,ଅବାଞ୍ଛିତ ଧାରଣ |
String,ଷ୍ଟ୍ରିଙ୍ଗ୍
Storage CRO,ସଂରକ୍ଷଣ CRO
Strobe,strobe
Strobe circuit,ଷ୍ଟ୍ରୋବ୍ ସର୍କିଟ୍ |
Strobe pulse,ଇନ୍ଦ୍ରିୟାତ୍ମକ ନାଡ |
Strobe terminal,ଷ୍ଟ୍ରୋକ ଟର୍ମିନାଲ୍ |
Stroboscopic flash unit,ଷ୍ଟ୍ରୋବୋସ୍କୋପିକ୍ ଗୋଲାକାର ଏକକ |
Stub,ଷ୍ଟବ୍ |
Stuck,ସ୍ଥିର
Stuck mode,ସ୍ଥିର ଫିଲ୍ଟରେଟ୍ |
Stylus,ହଲ
Sub carrier,ବାହକ
Subroutine,subroutine
Subtractive colour mixing,ବ୍ୟାକରଣଗତ ବର୍ଣ୍ଣ ମିଶ୍ରଣ |
Subtractor,ସବଜେକ୍ଟିଭ୍ |
Substrate,"ଅଣ୍ଡରଲେ, ସବଷ୍ଟ୍ରେଟ୍ |"
Subtraction with carry,ହାତ ବିଛିନ୍ନତା |
Subtrahend,ବିଛିନ୍ନ
Successive approximation,ପ୍ରଗତିଶୀଳ ଆନୁମାନିକତା |
Successive approximation ADC,କ୍ରୋନୋଲୋଜିକାଲ୍ ଆନୁମାନିକତା
Sudden atmospheric disturbance,ହଠାତ୍ ବାୟୁମଣ୍ଡଳୀୟ ବିଶୃଙ୍ଖଳା |
Summing amplifier,ଆଡର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
Super beta transistor,ସୁପର ବିଟା ଟ୍ରାନଜିଷ୍ଟର |
Super computer,ଚରମ କମ୍ପ୍ୟୁଟର |
Super conductor,ସୁପର କଣ୍ଡକ୍ଟର |
Super heterodyne receiver,ହାଇପରହାଇବ୍ରିଡ୍ ରିସିଭର୍ |
Super heterodyne principle,ସୁପର ହେଟେରୋଡାଇନ୍ ସିଦ୍ଧାନ୍ତ |
Super pipe line processor,ଓଭରପାଇପ୍ ଲାଇନ୍ ସଞ୍ଚାଳକ |
Super scalar processor,ସୁପର ସ୍କାଲାର୍ ସଞ୍ଚାଳକ |
Superposition theorem,ଅପରାଧ ଥିଓରେମ୍ |
Supply voltage rejection ratio,ଫିଡ୍ ଭୋଲଟେଜ୍ ବହିଷ୍କାର ଅନୁପାତ |
Support chip,ସହାୟକ ଚିପ୍
Suppressed carrier modulation,ବାହକ ମୋଡ୍ୟୁଲେସନ ବନ୍ଦ କରନ୍ତୁ |
Surface acoustic wave,ଭୂପୃଷ୍ଠ ଶବ୍ଦ ତରଙ୍ଗ |
Surface barrier,ପୃଷ୍ଠା ପ୍ରତିବନ୍ଧକ |
Surface barrier detector,ପୃଷ୍ଠା ଦଣ୍ଡିକା
Surface charge,ପୃଷ୍ଠା ଚାର୍ଜ |
Surface leakage current,ପୃଷ୍ଠା ଷ୍ଟେପ୍ ଷ୍ଟ୍ରିମ୍ |
Surface mount device,ସଂସ୍ଥାପିତ ଉପକରଣ
Surface mounted technology,ପୃଷ୍ଠା ସଂସ୍ଥାପିତ ଟେକ୍ନୋଲୋଜି |
Surge,ବୃଦ୍ଧି
Surge current,ସର୍ଜ୍ କରେଣ୍ଟ୍ |
Surge impedance,ବୃଦ୍ଧି ପ୍ରତିରୋଧ
Surge protector,ସର୍ଜ୍ ପ୍ରୋଟେକ୍ଟର୍ |
Surge register,ଅଭିବୃଦ୍ଧି ରେଜିଷ୍ଟର |
Surge suppressor,sedative
Surge voltage,ସର୍ଜ୍ ଭୋଲଟେଜ୍ |
Susceptance,ପ୍ରତିକ୍ରିୟାଶୀଳତା |
Susceptibility,ସମ୍ବେଦନଶୀଳତା
Sustaining voltage,ପ୍ରତିରୋଧକ ଭୋଲଟେଜ୍ |
Swage terminal,ସୋୟୁଜ୍ ଟର୍ମିନାଲ୍ |
Sweep generator,ପ୍ରଶଂସକ ଜେନେରେଟର
Sweep unit,ପ୍ରସ୍ତୁତି ୟୁନିଟ୍
Swing,ଦୋହରିବା |
Swinging choke,ଡୋଲାନ୍ ଚକ୍
Switch debuncher,ସୁଇଚ୍ ବ୍ରେକର୍ |
Switched capacitor,ସୁଇଚ୍ କ୍ୟାପେସିଟର୍ |
Switched gain amplifier,ସୁଇଚ୍ ଲାଭ ଏମ୍ପ୍ଲିଫାୟର୍ |
Switching,ସୁଇଚ୍
Switching algebra,ବୀଜ ବର୍ଣ୍ଣନା
Switching circuit,ସୁଇଚ୍ ସର୍କିଟ୍ |
Switching power supply,ବିଦ୍ୟୁତ୍ ଯୋଗାଣ
Switching regulator,ସୁଇଚ୍ ରେଗୁଲେଟର
Switching wave form,ତରଙ୍ଗ ଫର୍ମ ପରିବର୍ତ୍ତନ
Switched programmable timer,ପ୍ରୋଗ୍ରାମେବଲ୍ ଟାଇମର୍ ସୁଇଚ୍ ହୋଇଛି |
Symbol,ସାଇନ୍ କରନ୍ତୁ |
Symbol period,ପ୍ରତୀକ ଅବଧି
Symbolic label,ସାଙ୍କେତିକ ଲେବଲ୍ |
Synchro separator,ସମକାଳୀନ ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |
Synchronising circuit,ସିଙ୍କ୍ରୋନସ୍ ସର୍କିଟ୍ |
Synchronization signal,ସମକାଳୀନ ସଙ୍କେତ
Synchronizer,ସିଙ୍କ୍ରୋନାଇଜର୍
Synchronous counter,ସିଙ୍କ୍ରୋନସ୍ କାଲକୁଲେଟର
Synchronous detector,ସିଙ୍କ୍ରୋନସ୍ ଡିଟେକ୍ଟର୍ |
Synchronous transmission,ସିଙ୍କ୍ରୋନସ୍ ଟ୍ରାନ୍ସମିସନ୍ |
Synchronous detection,ସମକାଳୀନ ଚିହ୍ନଟ |
Syntax,ବାକ୍ୟ ଗଠନ
