Hindi,Malayalam
घूर्णी,ഭ്രമണം
"घूर्णन करना,घूमना (क्रि.),चक्राकार,पहियारूपी (वि.)","കറക്കുക, കറങ്ങുക (വി.), വൃത്താകൃതി, ചക്രം (വി.)"
घूर्णी,ഭ്രമണം
"घूर्णन,आवर्तन","ഭ്രമണം, ഭ്രമണം"
"घूर्णी,घूर्णात्मक,घूर्णनी","ഭ്രമണം, ഭ്രമണം, ഭ്രമണം"
"घूर्णी,रोटेटर","ഭ്രമണം, റൊട്ടേറ്റർ"
"घूर्णनी,घूर्णी","ഭ്രമണം, ഭ്രമണം"
"रोटर,घूर्णक","റോട്ടർ, റോട്ടർ"
"रुक्ष,स्थूल","പരുക്കൻ, പരുക്കൻ"
"निकटन,निष्कोणन","അടുത്ത്, അടുത്ത്"
गमनागमन काल,സഞ്ചാരമാർഗ സമയം
मार्ग,വഴി
"नित्यक्रम,नेमका","പതിവ്, പതിവ്"
"पद्मराग,माणिक्य,लाल,याकूत","പത്മരാഗം, മാണിക്യം, ചുവപ്പ്, യാകുട്ട്"
"रूबी लेसर,माणिक्य लेसर","റൂബി ലേസർ, റൂബി ലേസർ"
"रडर,दिकनियन्त्रक","ചുക്കാൻ, നിയന്ത്രണം"
नियम,നിയമങ്ങൾ
रेखांकित ग्रेटिंग,അടിവരയിട്ട ഗ്രേറ്റിംഗ്
"रेखांकन,रेखाएँ","ഗ്രാഫുകൾ, വരികൾ"
"धाव,परम्परा","ഓടുക, പാരമ്പര്യം"
धावी,ഓട്ടക്കാരൻ
"संविदार,संविदारण,फटना","കരാർ, കരാർ, പൊട്ടിത്തെറി"
रदरफ़र्ड प्रकीर्णन,റഥർഫോർഡ് സ്കാറ്ററിംഗ്
रदरफ़र्ड,റഥർഫോർഡ്
रिडबर्ग,റൈഡ്ബെർഗ്
निरापद लोड,സുരക്ഷിതമായ ലോഡ്
"निरापद,सुरक्षा","സുരക്ഷിതം, സുരക്ഷിതം"
"सुरक्षा फ्यूज,बिकफोर्ड फ्यूज","സുരക്ഷാ ഫ്യൂസ്, ബിക്ക്ഫോർഡ് ഫ്യൂസ്"
सुरक्षा वाल्व,സുരക്ഷാ വാൽവ്
"प्रतिदर्श,नमूना","സാമ്പിൾ, സാമ്പിൾ"
"प्रतिदर्शी (वि.),प्रतिचयन (सं.)","സാമ്പിൾ (വി.), സാമ്പിൾ (എൻ.)"
सैंडविच,സാന്ഡ്വിച്ച്
"उपग्रह,अनुषंगी,अनुगामी","ഉപഗ്രഹം, ഉപഗ്രഹം, ട്രെയിലിംഗ്"
अनुषंगी रेखा,കൈവഴി
संतृप्त करना,തൃപ്തിപ്പെടുത്താൻ
शनि-वलय,ശനി വളയം
सवार्ट,സാവാർട്ട്
अदिश,സ്കെയിലർ
सोपानी गुणक,ഘട്ടം ഗുണിതം
"प्रकीर्ण,प्रकीर्णन","ചിതറിക്കുക, ചിതറിക്കുക"
प्रकीर्णी प्रक्रम,ചിതറിക്കിടക്കുന്ന പ്രക്രിയ
दृश्य,കാഴ്ച
"प्रस्फुरण,प्रस्फुर",പെരുകുക
"खरखर (ध्वनि),खरोंच","സ്ക്രാച്ച് (ശബ്ദം), സ്ക്രാച്ച്"
"छन्नी,चाली (सं.),चालना,छानना (क्रि.),आवरण,पर्दा,स्क्रीन","അരിപ്പ, അരിപ്പ (എഡി.), ഡ്രൈവ്"
स्कू गेज़,സ്കൂ നോട്ടം
"बंद करना,मोहर लगाना,मुंह बंद करना (क्रि.)","അടയ്ക്കുക, മുദ്രയിടുക, മുദ്രയിടുക (ver.)"
"ऋतुनिष्ठ उच्चावचन,मौसमी उतार-चढ़आव","സീസണൽ വ്യതിയാനം, കാലാനുസൃതമായ ഏറ്റക്കുറച്ചിലുകൾ"
सीकेन्ट नियम,രണ്ടാം ഭരണം
"सेकंड (सं.),द्वितीय (वि.)","രണ്ടാമത്തെ (എഡി.), രണ്ടാമത്തേത് (വി.)"
"द्वितीयक,गौण","ദ്വിതീയ, ദ്വിതീയ"
"1अनुभाग,खंड,परिच्छेद,काट,सेक्शन","1 വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം"
"अवखंड,त्रिज्यखंड,सेक्टर","സെക്ടർ, സെക്ടർ, സെക്ടർ"
"दीर्घकालिक,चिरंतन",വളരെക്കാലം ഈടുനില്ക്കുന്ന
बीजारोपण,വിത്ത്
भूकंपविज्ञान,ഭൂകമ്പശാസ്ത്രം
भूकंपविज्ञान,ഭൂകമ്പശാസ്ത്രം
भूकंपमिति,ഭൂകമ്പശാസ്ത്രം
वरणक्षमता,തിരഞ്ഞെടുക്കൽ
"स्वतः,स्व","സ്വയം, സ്വയം"
नैज ऊर्जा,ആന്തരിക ഊർജ്ജം
स्वोत्तेजित दोलन,സ്വതസിദ്ധമായ ആന്ദോളനം
अर्ध चालक,അർദ്ധചാലകം
अर्ध आनुभविक,അർദ്ധ അനുഭവപരം
अर्ध-अनंत,അർദ്ധ-അനന്ത
अर्ध-लॉग ग्राफ-पत्र,സെമി-ലോഗ് ഗ്രാഫ് ഷീറ്റ്
गोलार्थ धन कोण,ഗോളാകൃതിയിലുള്ള പ്ലസ് കോൺ
संवेद,ഇന്ദ്രിയം
सुग्राहीकृत,ബോധവൽക്കരിക്കപ്പെട്ടു
"सुग्राही,सूक्ष्मग्राही,संवेदनशील,संवेदी","സെൻസിറ്റീവ്, സെൻസിറ്റീവ്, സെൻസിറ്റീവ്, സെൻസിറ്റീവ്"
"ध्वनिग्राही दीप शिखा,ध्वनिग्राही ज्वाला","ശബ്ദ റിസീവർ വിളക്ക് ചിഹ്നം, ശബ്ദ റിസീവർ ജ്വാല"
"सुग्राहिता,सूक्ष्मग्रहिता,संवेदनशीलता","സംവേദനക്ഷമത, സംവേദനക്ഷമത, സംവേദനക്ഷമത"
"सक्रियकरण,संवेदनीकरण","സജീവമാക്കൽ, സെൻസിംഗ്"
संवेदक,സെൻസർ
पृथक्करणीय,വേർപെടുത്താവുന്ന
"पृथकन,प्रथक्करण,पार्थक्य,अंतराल","വേർപിരിയൽ, വേർപിരിയൽ, വേർപിരിയൽ, വിടവ്"
सप्तक,അഷ്ടകം
सेप्टोड,സെപ്റ്റോഡ്
अनुक्रमण,ഇൻഡെക്സിംഗ്
"श्रेणी,माला,सीरीज (मानचित्र)",സീരീസ് സീരീസ് സീരീസ് (മാപ്പ്)
सर्वो-मोटर,servo മോട്ടോർ
"अस्तमन,व्यवस्थान,विन्यासन,विन्यास,आदृढ़न","സജ്ജമാക്കുക, സജ്ജമാക്കുക, സജ്ജമാക്കുക, സജ്ജമാക്കുക, മൌണ്ട് ചെയ്യുക"
"अवक्रमित,छायित","അധഃപതിച്ച, തണലുള്ള"
छाया,നിഴൽ
आकृति,ചിത്രം
तीक्ष्ण अंतक,മൂർച്ചയുള്ള അവസാനം
स्फुट श्रेणी,സ്പൗട്ട് പരിധി
"अपरूपक बल,अपरूपण","കത്രിക ശക്തി, കത്രിക"
परिरक्षित न्यूक्लाइड,ഷീൽഡ് ന്യൂക്ലൈഡ്
"सृति,विस्थापन,स्थानांतर","സൃഷ്ടി, സ്ഥാനചലനം, കൈമാറ്റം"
प्रघाती वेग,ഷോക്ക് വേഗത
प्रघाती तरंग,ഷോക്ക് തരംഗം
"लघु,शीर्णक,अकर्ण्य","കുറിയ, ജീർണിച്ച, പൊരുത്തമില്ലാത്ത"
तीक्ष्ण स्वर,വലിയ ശബ്ദം
"पार्श्व पथ,शंट (सं.),पार्श्व पथन,शंटन (क्रि.)","ലാറ്ററൽ പാത്ത്, ഷണ്ട് (എഡി.), സൈഡ് പാത്ത്, ഷണ്ട് (വി.)"
"पार्श्व,पक्ष,भुजा","വശം, വശം, വശം"
नाक्षत्र,സൈഡ്റിയൽ
"दृष्टि,लक्ष्यदर्शी,दृष्टि चिह्न,लक्ष्य बांधना,अभिलक्षित करना,अभिसंधान करना","ദർശനം, ലക്ഷ്യം, ദർശനം, ലക്ഷ്യം, ലക്ഷ്യം, കണ്ടെത്തൽ"
"राशि,चिह्न",രാശി ചിഹ്നം
"संकेत,सिग्नल","സിഗ്നൽ, സിഗ്നൽ"
मूक अवधि,നിശബ്ദ കാലഘട്ടം
सिलिकन डायोड,സിലിക്കൺ ഡയോഡ്
सिलिकन,സിലിക്കൺ
"सिलिकन पटलिका,सिलिकन वेफर","സിലിക്കൺ പ്ലേക്ക്, സിലിക്കൺ വേഫർ"
"सादृश्य,समरूपता",സാമ്യം
अनुकारी,അനുകരിക്കുന്നവൻ
युगपत,ഒരേസമയം
"साइन,ज्या","അടയാളം, സൈൻ"
एकधा आयनन,ഒറ്റ അയോണൈസേഷൻ
"एकल रेखा,एकल लाइन",ഒറ്റവരി ഒറ്റവരി
एकचरण,ഒറ്റ പടി
"अभिगम,धंसना,निमज्जन,विलय गर्त,सिंक,हौदी","പ്രവേശനം, മുങ്ങൽ, നിമജ്ജനം, ലയിപ്പിക്കൽ തൊട്ടി, മുങ്ങൽ, ജലസംഭരണി"
ज्यावक्रीय,sinusoidal
साइफन,സൈഫോൺ
साइरन,സൈറൺ
"साइज,आमाप (सं.),साइजन,चिक्कण करना (क्रि.)","വലിപ്പം, വലിപ്പം (എൻ.), വലിപ്പം, കൊത്തുപണി (വി.)"
"विषमतलीय,स्क्यू","അസമമായ, ചരിഞ്ഞ"
"उपरिस्तर प्रभाव,त्वाचिक प्रभाव","പുറംതൊലി പ്രഭാവം, ചർമ്മ പ്രഭാവം"
"आसमानी,नभोनील",ആകാശ നീലിമ
तिर्यक् परास,ചരിഞ്ഞ ശ്രേണി
सर्पी,പാമ്പ്
"फिसलना,सर्पण,विसर्पण,स्लिप,घोल","സ്ലിപ്പ്, സ്ലിപ്പ്, സ്ലിപ്പ്, സ്ലിപ്പ്, പരിഹാരം"
सी वलय,സി മോതിരം
"स्लिट,रेखाछिद्र,झिरी","സ്ലിറ്റ്, സ്ലിറ്റ്, സ്ലിറ്റ്"
"ढलान,ढाल,प्रवणता","ചരിവ്, ചരിവ്, ചരിവ്"
खांचित लाइन,സ്ലോട്ട് ലൈൻ
मंथर रिऐक्टर,സ്ലോ റിയാക്ടർ
धूमित,പുകവലിച്ചു
ऊर्मिहारी संधारित्र,ഇൻഡക്റ്റീവ് കപ്പാസിറ്റർ
"वक्र का निष्कोणन,वक्र का मसृणीकरण","വളവുകളുടെ സംവഹനം, വളവുകളുടെ ലയനം"
सोडार,സോഡർ
"मृदु, नर्म,कोमल","മൃദുവായ, മൃദുവായ, മൃദുവായ"
अल्पवेधी घटक,ഹ്രസ്വകാല ഘടകം
सु-अधिचालक,സൂപ്പർ കണ്ടക്ടർ
अरक्षित लक्ष्य,സുരക്ഷിതമല്ലാത്ത ലക്ഷ്യം
अल्प निर्वाती नलिका,കുറഞ്ഞ ഡിസ്ചാർജ് ട്യൂബ്
सौर,സോളാർ
"टाँका ,सोल्डर (सं.), टाँका लगाना,सोल्डर करना (क्रि.)","സോൾഡർ, സോൾഡർ (എഡി.), സോൾഡർ, സോൾഡർ (എൻ.)"
परिनालिकीय अवयव,സോളിനോയിഡ് മൂലകം
"ठोस,पिंड,घनाकृति","ഖര, പിണ്ഡം, ക്യൂബ്"
"हल,साधन,विलयन,घोल","പരിഹാരം, അർത്ഥം, പരിഹാരം, പരിഹാരം"
ध्वनि बूम,സോണിക് ബൂം
"स्वरमापी,सोनोमीटर","ഫോണോമീറ്റർ, സോണോമീറ്റർ"
ध्वानिक,അക്കോസ്റ്റിക്
"छंटाई,प्रवरण,पृथक्करण","അടുക്കൽ, തിരഞ്ഞെടുക്കൽ, വേർതിരിക്കൽ"
"आकाश,अंतरिक्ष,दिक्स्थान,अवकाश,समष्टि,अंतर","ആകാശം, ബഹിരാകാശം, ശൂന്യാകാശം, സ്ഥലം, സ്ഥലം, സ്ഥലം"
आकाशीय कैबिन,ആകാശ കാബിൻ
अंतरालक,ഇടവേള
आकाशी,ആകാശി
"अंतरण,अंतराल",ട്രാൻസ്ഫർ ഇടവേള
स्फुलिंग,തിളങ്ങുന്ന
"आकाशीय,स्थानिक","സ്വർഗ്ഗീയ, സ്പേഷ്യൽ"
"विशिष्ट आपेक्षिकता,विशिष्ट रिलेटिविटी","നിർദ്ദിഷ്ട ആപേക്ഷികത, നിർദ്ദിഷ്ട ആപേക്ഷികത"
"आपेक्षिक,विशिष्ट,विशेष","ആപേക്ഷിക, നിർദ്ദിഷ്ട, പ്രത്യേക"
विनिर्देश,സ്പെസിഫിക്കേഷൻ
विनिर्दिष्ट,വ്യക്തമാക്കിയ
स्पेक्ट्रमी,സ്പെക്ട്രൽ
स्पेक्ट्रममिति,സ്പെക്ട്രോമെട്രി
"स्पेक्ट्रमदर्शी,स्पेक्ट्रोस्कोप","സ്പെക്ട്രോസ്കോപ്പ്, സ്പെക്ട്രോസ്കോപ്പ്"
"स्पेक्ट्रमिकीविद,स्पेक्ट्रम वैज्ञानिक","സ്പെക്ട്രോളജിസ്റ്റ്, സ്പെക്ട്രം ശാസ്ത്രജ്ഞൻ"
नियमित,പതിവ്
वाक,പ്രസംഗം
चालमापी,സ്പീഡോമീറ്റർ
"गोल,गोलक",വൃത്താകൃതിയിലുള്ള പന്ത്
"गोलाकार,गोलीय","ഗോളാകൃതി, ഗോളാകൃതി"
"गोलाईमापी, स्फेरोमीटर","സ്ഫെറോമീറ്റർ, സ്ഫെറോമീറ്റർ"
प्रचक्रण पलटाव,സ്പിൻ റീബൗണ്ട്
प्रचक्रमान लट्टू,കറങ്ങുന്ന പമ്പരം
प्रचक्रण,കറങ്ങുക
सर्पिल गति,സർപ്പിള ചലനം
"विपाटित,विभक्त (वि.) विपाट,विपाटन (सं.)","പിളർപ്പ്, പിളർപ്പ് (വി.) പിളർപ്പ്, പിളർപ്പ് (n.)"
स्वतः,ഓട്ടോമാറ്റിയ്ക്കായി
"स्पूल,चरखी,रील,वलनी","സ്പൂൾ, വിഞ്ച്, റീൽ, വോളി"
कदाचनिक परिघटना,ക്രമരഹിതമായ സംഭവം
"बिन्दु,स्थान (सं.),चित्ती,धब्बा,पहचानना,ढूंढना (क्रि.)","പോയിന്റ്, സ്പോട്ട് (നമ്പർ), സ്പോട്ട്, സ്പോട്ട്, തിരിച്ചറിയുക, കണ്ടെത്തുക (ver.)"
ऊर्जा परिसर,ഊർജ്ജ സമുച്ചയം
"कमानी,स्प्रिंग,स्रोत,झरना,सोता,वसंत","നീരുറവ, നീരുറവ, നീരുറവ, വെള്ളച്ചാട്ടം, നീരുറവ"
मिथ्या आवेश,തെറ്റായ അഭിനിവേശം
इतर प्रतिध्वनि,അധിക പ്രതിധ്വനി
स्पुत्निक,സ്പുട്നിക്
"वर्ग,स्क्वे यर,चौक","ചതുരം, ചതുരം, ചതുരം"
स्थायित्व,ഈട്
स्थायीकारी,സ്ഥിരപ്പെടുത്തുന്നു
चिति,സ്റ്റാക്ക്
"अवस्था,चरण,पद,समुदाय,स्टेज","സ്റ്റേജ്, സ്റ്റേജ്, റാങ്ക്, കമ്മ്യൂണിറ്റി, സ്റ്റേജ്"
सांतर वितरण,സമാന്തര വിതരണം
"मानक,प्रमाणित,ध्वज (सं.),मानक","സ്റ്റാൻഡേർഡ്, സർട്ടിഫൈഡ്, ഫ്ലാഗ് (നമ്പർ), സ്റ്റാൻഡേർഡ്"
मानकीकृत,മാനദണ്ഡമാക്കിയത്
मानकीकरण,സ്റ്റാൻഡേർഡൈസേഷൻ
"तारा,तारक","നക്ഷത്രം, നക്ഷത്രം"
स्टार्क प्रभाव,കടുത്ത പ്രഭാവം
"प्रवर्तक,आरंभक,स्फोटक","ഉത്ഭവം, സ്റ്റാർട്ടർ, സ്ഫോടനാത്മകം"
स्टेटैम्पियर,സ്റ്റാമ്പിയർ
"स्थिति,अवस्था,राज्य","സ്ഥാനം, സംസ്ഥാനം, സംസ്ഥാനം"
प्रकथन,പ്രസ്താവന
"स्थिर,स्थैतिक,विद्युत स्थैतिक रव",സ്റ്റാറ്റിക് സ്റ്റാറ്റിക് ഇലക്ട്രോസ്റ്റാറ്റിക് ശബ്ദം
स्थैतिक,നിശ്ചലമായ
"प्रेक्षणास्थल,केन्द्र,स्टेशन,चांदा","നിരീക്ഷണ സ്റ്റേഷൻ, സ്റ്റേഷൻ, ചന്ദ്രൻ"
अप्रगामी,പുരോഗമനപരമായ
स्तब्ध आवेश,സ്തംഭിച്ചുപോയി
स्तब्धता प्रावस्था,മരവിപ്പ് ഘട്ടം
अचल क्षेत्र,നിശ്ചിത പ്രദേശം
अप्रगामी कण,പുരോഗമന കണിക
स्तब्ध प्रावथा,സ്തംഭിച്ച മനോഭാവം
प्रतिदर्शज,സാമ്പിൾ
सांख्यिकीय,സ്ഥിതിവിവരക്കണക്ക്
सांख्यिकीय भार,സ്റ്റാറ്റിസ്റ്റിക്കൽ വെയ്റ്റിംഗ്
स्टेटर,സ്റ്റേറ്റർ
"अपरिवर्ती,अचर,स्थिर,स्थायी","മാറ്റമില്ലാത്ത, സ്ഥിരമായ, സ്ഥിരമായ, സ്ഥിരമായ"
"भाप,प्रवाष्प",നീരാവി നീരാവി
भाप का टर्बाइन,നീരാവി ടർബൈൻ
इस्पात,ഉരുക്ക്
स्टीयरिंग बॉक्स,സ്റ്റിയറിംഗ് ബോക്സ്
तारकीय,നക്ഷത്രം
"पग,सोपान,चरण,पद","പടി, പടി, പടി, പടി"
"चरणशः,क्रर्मिक",പടി പടിയായി
"पग-फलन,सोपान फलन",ഘട്ടം പ്രവർത്തനം
स्टरेडियन,സ്റ്റെറാഡിയൻ
त्रिविम,സ്റ്റീരിയോസ്കോപ്പിക്
त्रिविम ध्वनि,സ്റ്റീരിയോസ്കോപ്പിക് ശബ്ദം
अनुलगनी संघट्ट,അറ്റാച്ച്മെന്റ് കൂട്ടിയിടി
"अपार्य न्यूक्लियस,कृष्ण न्यूक्लियस","അപര്യ ന്യൂക്ലിയസ്, കൃഷ്ണ ന്യൂക്ലിയസ്"
"कड़आ,दुर्नम्य,दृढ़,सुदृढ़","കഠിനമായ, കഠിനമായ, ഉറച്ച, ഉറച്ച"
दुर्नम्यता,വഴക്കം
"बिन्दुक,वर्तिकाग्री","ഡോട്ട്, കളങ്കം"
बिन्दुकता,ചൂണ്ടുപലക
"भभका,आसोत्र (सं.),अचल (वि.),अचल दृश्य","ഭഭക, അസോത്ര (എഡ്.), ഇമ്മോവബിൾ (വി.), ഇമ്മോവബിൾ വ്യൂ"
उद्दीपित करना,പ്രകോപിപ്പിക്കാൻ
उद्दीपन,ഉത്തേജനം
विलोडक,ഇളക്കിവിടുന്നവൻ
स्टोक,സ്റ്റോക്ക്
"विराम-घड़ई,स्टॉक-क्लाक","ബ്രേക്ക്-വാച്ച്, സ്റ്റോക്ക്-ക്ലോക്ക്"
रोधनी,ഇൻസുലേറ്റഡ്
"सीमक,रोक","ലിമിറ്റർ, നിർത്തുക"
निरोधी विभव,നിർത്താനുള്ള സാധ്യത
"जेबी विराम घड़ई,स्टॉप वाच","jb ബ്രേക്ക് വാച്ച്, സ്റ്റോപ്പ് വാച്ച്"
"संचयन,भंडारण","സംഭരണം, സംഭരണം"
स्टोव,സ്റ്റൌ
"ऋजु,सीधा,सरल","നേരായ, നേരായ, ലളിത"
"वितति,तनाव,विकृति,विभेद,प्रभेद,छानना (क्रि.)","വിതരണം, പിരിമുറുക്കം, വക്രീകരണം, വ്യത്യാസം, വ്യത്യാസം, ഫിൽട്ടറിംഗ് (ver.)"
विकृत,വികൃതമായ
विकृतिमापी,സ്ഫിഗ്മോമാനോമീറ്റർ
"समतापमंडल,2स्ट्रैटोस्फियर","സ്ട്രാറ്റോസ്ഫിയർ, 2 സ്ട്രാറ്റോസ്ഫിയർ"
अवांछित,ആവശ്യമില്ലാത്ത
"तडित् रेखा,विद्युल्लता","മിന്നൽ രേഖ, മിന്നൽ"
"सरिता,धारा,नाला","നദി, അരുവി, ചോർച്ച"
"अभिस्रवण,धारा धावन,प्रवाही","പെർകോലേഷൻ, സ്ട്രീം റൺ, മലിനജലം"
धारारेखित,വരിവരിയായി
"सामर्थ्य,प्रबलता,तीव्रता,सांद्रता,सक्रियता","ശക്തി, ശക്തി, തീവ്രത, ഏകാഗ്രത, പ്രവർത്തനം"
प्रतिबल,സമ്മർദ്ദം
आर्क-प्रवर्तक विभव,ആർക്ക്-ആക്ടിംഗ് സാധ്യത
"आर्क प्रारंभिक वोल्टता,वाल्व प्रारंभिक वोल्टता","ആർക്ക് സ്റ്റാർട്ടിംഗ് വോൾട്ടേജ്, വാൽവ് സ്റ്റാർട്ടിംഗ് വോൾട്ടേജ്"
"धागा,सूत्र,सूत्र,तंतु,रज्जु,डोर,डोरी,8.रज्जुदोष","ത്രെഡ്, ത്രെഡ്, ത്രെഡ്, ഫിലമെന്റ്, ചരട്, ചരട്, ലാനിയാർഡ്, 8. ചരട് വൈകല്യം"
"पट्टी,स्ट्रिप,छीलन,विपट्टन,नग्नन,निर्लेपन","സ്ട്രിപ്പ്, സ്ട്രിപ്പ്, സ്ട്രിപ്പിംഗ്, സ്ട്രിപ്പിംഗ്, നഗ്നത"
"निर्लेपन,विट्टन,छीलन,नग्नन,अपखंडन","പുറംതൊലി, വിറ്റൺ, ഷേവിംഗ്, നഗ്നത"
अंशहरण अभिक्रिया,എക്സ്ട്രാക്ഷൻ പ്രതികരണം
स्ट्रोबोस्कोप,സ്ട്രോബോസ്കോപ്പ്
स्ट्रोक,സ്ട്രോക്ക്
"प्रबल,गहरा,तेज,सांद्र","ശക്തമായ, ആഴത്തിലുള്ള, മൂർച്ചയുള്ള, ഏകാഗ്രമായ"
प्रबल संक्रमण,ശക്തമായ അണുബാധ
संरचनात्मक,ഘടനാപരമായ
"संरचना,बनावट","ഘടന, ഘടന"
सुई,സൂചി
"उपवर्ग,उपसमूह,उपग्रुप","ഉപവിഭാഗം, ഉപഗ്രൂപ്പ്, ഉപഗ്രൂപ്പ്"
"अतिसूक्ष्म,अतिसूक्ष्मदर्शीय,उपसूक्ष्मदर्शीय","മൈക്രോസ്കോപ്പിക്, സൂപ്പർമൈക്രോസ്കോപ്പിക്, സബ്മൈക്രോസ്കോപ്പിക്"
अवनाभिकीय भौतिकी,നോൺ ന്യൂക്ലിയർ ഫിസിക്സ്
"पादांक,पादाक्षर,पादलिपि",അടിക്കുറിപ്പ്
"गौण,सहायक","അനുബന്ധം, അനുബന്ധം"
"कार्यद्रव,सबस्टेट","പ്രവർത്തന ദ്രാവകം, ഉപസംസ്ഥാനം"
उप एकक,ഉപ യൂണിറ്റ്
उत्तरोत्तर,ക്രമേണ
चूषण,സക്ഷൻ
चूषण,സക്ഷൻ
उमसवाला,ഉഗ്രമായ
"योगफल,जोड़,संकलन फल,धनराशि","തുക, തുക, തുക, ഫലം, തുക"
सूर्य,സൂര്യൻ
धूप घड़ई,സൂര്യ വാച്ച്
"सूर्य कलंक,सूर्य का धब्बा","സൺ ബ്ലർ, സൺ ബ്ലോട്ട്"
सूर्यतारा,സൂര്യ നക്ഷത്രം
अति,അങ്ങേയറ്റം
अतिचालक धातु,സൂപ്പർകണ്ടക്റ്റിംഗ് ലോഹം
अतिचालकता,അതിചാലകത
अति चालक,സൂപ്പർ ഡ്രൈവർ
महाविशाल,ഭീമൻ
अध्यारोपित,ആരോപിക്കപ്പെട്ടു
अध्यारोपण,ഇംപ്ലാന്റേഷൻ
सुपरमेलाय,സൂപ്പർമലയ്
अतिप्रसामान्य बिक्षेपण,സൂപ്പർനോർമൽ ഡിഫ്ലെക്ഷൻ
अध्यारोपण करना,ചുമത്തുക
अध्यारोपण,ഇംപ്ലാന്റേഷൻ
अतिसंतृप्ति,ഹൈപ്പർസാച്ചുറേഷൻ
अतिसुग्राही,ഹൈപ്പർസെൻസിറ്റീവ്
पराध्वनिकी,അൾട്രാസോണിക്സ്
पराध्वानिकी,സൂപ്പർസോണിക്സ്
अधिरचना,ഉപരിഘടന
संपूरक,പൂരകമാണ്
संभरण पूर्ति,തീറ്റ വിതരണം
"टेक,आधार","സാങ്കേതികവിദ്യ, അടിസ്ഥാനം"
निरोधक ग्रिड,നിയന്ത്രണ ഗ്രിഡ്
अतिचालकता,അതിചാലകത
पृष्ठ,പേജ്
"महोर्मि, प्रोत्कर्ष",കുതിച്ചുചാട്ടം
चौकसी,ശ്രദ്ധ
"अधिकल्पित प्रवेश्यता,अनुक्रियता","അനുമാനിക്കപ്പെട്ട നുഴഞ്ഞുകയറ്റം, പ്രതികരണശേഷി"
"सुग्राहिता,चुंबकीय प्रवृत्ति,ग्रहणशालित्व (प्रवृत्ति)","സംവേദനക്ഷമത, കാന്തിക പ്രവണത, സ്വീകാര്യത"
"निलंबन,लटका हुआ","സസ്പെൻഷൻ, തൂക്കിക്കൊല്ലൽ"
प्रतिपालित,പാലിച്ചു
"प्रसर्प,मार्जन","പരത്തുക, മാർജിൻ"
"फुल्लन,फूलना,सूजन","വീക്കം, വീക്കം, വീക്കം"
"प्रदोल,डोल","പ്രദോൽ, ഡോൾ"
"भंवरदार गति,परिभ्रामी गति","കറങ്ങുന്ന വേഗത, കറങ്ങുന്ന വേഗത"
स्विच पटल,സ്വിച്ച് ബോർഡ്
अक्षर,കത്ത്
सममित,സമമിതി
सममित,സമമിതി
सममिततः,സമമിതിയായി
सममितीकरण,സമമിതി
सममिति,സമമിതി
सिन्क्रोसाइक्लोट्रॉन,സിൻക്രോസൈക്ലോട്രോൺ
तुल्यकालन,സമന്വയം
तुल्यकालिक होना,സിൻക്രണസ് ആയിരിക്കണം
तुल्यकालक,സിൻക്രൊണൈസർ
तुल्यकालन,സമന്വയം
"तुल्यकालिकतः,तुल्यकाल में","synchronously, synchronously"
सिंक्रोट्रॉन,സിൻക്രോട്രോൺ
कृत्रिम,സിന്തറ്റിക്
"निकाय,पदधति,समूह,समुदाय,तंत्र","ശരീരം, സിസ്റ്റം, ഗ്രൂപ്പ്, സമൂഹം, സിസ്റ്റം"
"क्रमबद्ध,वर्गीकरणी,वर्गीकरण-","അടുക്കുക, തരംതിരിക്കുക, തരംതിരിക്കുക-"
"सर्वांगी,दैहिक","സാർവത്രിക, ശരീരം"
"सारणित्र,सारणी यंत्र,सारणीयक","പട്ടിക, പട്ടിക യന്ത്രം, പട്ടിക"
"चिह्नत,अंकित,संहित","അടയാളപ്പെടുത്തി, അടയാളപ്പെടുത്തി, അടയാളപ്പെടുത്തി"
"पुच्छ,पूँछ",വാൽ വാൽ
क्रमिक ह्रास,ക്രമാനുഗതമായ ഇടിവ്
"उपरितरण,उत्प्रस्थान","ഇറക്കം, പുറപ്പെടൽ"
"स्पर्शीय,स्पर्शरेखीय","സ്പർശിക്കുന്ന, സ്പർശിക്കുന്ന"
"टोंटी (सं.),टोंटीयन,अंश,निष्कासन अपसारण,टैपन (क्रि.)","സ്പൗട്ട് (എഡി.), സ്പൗട്ട്, ഫ്രാക്ഷൻ, എജക്ഷൻ ഡൈവേർഷൻ, ടാപോൺ (വി.)"
"क्रमसूक्ष्मक,टेपर","ഓർഡിനൽ, ടേപ്പർ"
"शुंडाकार,गावदुम (वि.) , क्रमसूक्ष्मण  ,टेपरन (सं.)","ടേപ്പർഡ്, ടേപ്പർഡ് (വി.), പെരിയാന്ത്, ടാപെറോൺ (എഡി.)"
"खट-कुंजी,दाब-कुंजी","knock-key, press-key"
"अंश निष्कासन स्विच,टोंटी स्विच","ഭാഗം നീക്കംചെയ്യൽ സ്വിച്ച്, സ്പൗട്ട് സ്വിച്ച്"
लक्ष्य,ലക്ഷ്യം
"तकनीक,प्रविधि","സാങ്കേതികവിദ്യ, സാങ്കേതികത"
प्रौद्योगिकी,സാങ്കേതികവിദ്യ
टेलीविजन प्रसारण,ടെലിവിഷൻ പ്രക്ഷേപണം
