Hindi,Malayalam
प्रक्रम स्विच,പ്രോസസ്സ് സ്വിച്ച്
प्रक्रमण,പ്രോസസ്സിംഗ്
प्रक्रमक,പ്രൊസസർ
उत्पादन,ഉത്പാദനം
"1.क्रमादेश, 2.प्रोग्राम","1.പ്രോഗ്രാം, 2.പ്രോഗ്രാം"
प्रोग्राम अनुभाषण,പ്രോഗ്രാം വ്യാഖ്യാനം
प्रोग्राम भंग,പ്രോഗ്രാം ബ്രേക്ക്
प्रोग्राम दोषमार्जन,പ്രോഗ്രാം പരിഹരിക്കുക
प्रोग्राम अभिकल्प,പ്രോഗ്രാം ഡിസൈൻ
"प्रोग्राम मूल्यांकन समीक्षा तकनीक (पर्ट, पी ई आर टी)","പ്രോഗ്രാം ഇവാലുവേഷൻ റിവ്യൂ ടെക്നിക്കുകൾ (PERT, PERT)"
प्रोग्राम विराम,പ്രോഗ്രാം താൽക്കാലികമായി നിർത്തുക
"1.प्रोग्राम लाइब्रेरी, 2.प्रोग्राम संग्रह","1.പ്രോഗ്രാം ലൈബ്രറി, 2.പ്രോഗ്രാം ശേഖരണം"
प्रोग्राम चलन,പ്രോഗ്രാം റൺ
"1.क्रमादेशक, 2.प्रोग्रामक","1. പ്രോഗ്രാമർ, 2. പ്രോഗ്രാമർ"
प्रोलॉग,പ്രോലോഗ്
पी-रॉम,പ്രോം
"1.संचरण, 2.प्रवर्धन","1. ട്രാൻസ്മിഷൻ, 2. ആംപ്ലിഫിക്കേഷൻ"
साध्य,നേടാവുന്നത്
संरक्षित कुंजी,സംരക്ഷിത കീ
संरक्षण,സംരക്ഷണം
प्रोटोकॉल,പ്രോട്ടോക്കോൾ
"1.प्रोटोकॉल अंतरण, 2.प्रोटोकॉल अनुवाद, 3.प्रोटोकॉल अनुभाषण","1. പ്രോട്ടോക്കോൾ ട്രാൻസ്ഫർ, 2. പ്രോട്ടോക്കോൾ വിവർത്തനം, 3. പ്രോട്ടോക്കോൾ വ്യാഖ്യാനം"
छद्म कोड,വ്യാജ കോഡ്
"1.सार्वजनिक डाटा, 2.सार्वजनिक आंकड़आ जालक्रम","1.പബ്ലിക് ഡാറ്റ, 2.പബ്ലിക് ഡാറ്റ നെറ്റ്‌വർക്ക്"
"1.सार्वजनिक डॉमेन,2.सार्वजनिक प्रक्षेत्र","1.പബ്ലിക് ഡൊമെയ്ൻ, 2.പബ്ലിക് ഡൊമെയ്ൻ"
सार्वजनिक कुंजी गूढलेखन,പൊതു കീ എൻക്രിപ്ഷൻ
स्पंद,പൾസ്
स्पंद कोड मॉडुलन,പൾസ് കോഡ് മോഡുലേഷൻ
पल्स डिजीटल माडुलेशन (पी डी एम),പൾസ് ഡിജിറ്റൽ മോഡുലേഷൻ (PDM)
स्पंदावली,സ്പന്ദാവലി
विराम चिन्ह,വിരാമചിഹ്നം
"दाब, भरण","സമ്മർദ്ദം, പൂരിപ്പിക്കുക"
अधोभरण ऑटोमेटा,ഓട്ടോമാറ്റ ഡൗൺലോഡ് ചെയ്യുക
ऊर्ध्वभरण सूची,ലംബ പട്ടിക
चतुर्घनत्व,ചതുർഭുതം
"1.अर्हता, 2.योग्यता","1.യോഗ്യത, 2.യോഗ്യത"
परिमाणक,ക്വാണ്ടിഫയർ
क्वांटीकृत करना,കണക്കാക്കാൻ
क्वाटीकारक,ഘടകാംശം
क्वांटम,ക്വാണ്ടം
क्वांटम कालद,ക്വാണ്ടം ക്ലോക്ക്
"1.क्वांटम कप्युटन, 2.क्वांटम अभिकलन","1.ക്വാണ്ടം കപുടൻ, 2.ക്വാണ്ടം കമ്പ്യൂട്ടേഷൻ"
उदाहरणगत पृच्छा,ഉദാഹരണ ചോദ്യം
"1.पूछताछ, 2.पृच्छा","1. അന്വേഷണം, 2. അന്വേഷണം"
पृच्छा भाषा,ചോദ്യ ഭാഷ
पृच्छा प्रक्रमण,അന്വേഷണ പ്രോസസ്സിംഗ്
पंक्ति,ക്യൂ
पंक्ति प्रबंधन,വരി മാനേജ്മെന്റ്
पंक्ति पंजी,വരി രജിസ്റ്റർ
"1.पंक्ति नेटवर्क, 2.पंक्ति जालक्रम","1. റോ നെറ്റ്‌വർക്ക്, 2. റോ നെറ്റ്‌വർക്ക്"
पंक्ति सिद्धांत,വരി സിദ്ധാന്തം
द्रुत अभिगम स्मृति,ഫാസ്റ്റ് ആക്സസ് മെമ്മറി
भागफल,ക്വട്ടേഷൻ
रेडियो आवृत्ति व्यतिकरण (आर एफ आई),റേഡിയോ ഫ്രീക്വൻസി ഇടപെടൽ (RFI)
मूलांक,റാഡിക്സ്
यादृच्छिक अभिगम कंप्यूटर उपस्कर (आर ए सी ई),റാൻഡം ആക്സസ് കമ്പ്യൂട്ടർ ഉപകരണങ്ങൾ (RACE)
यादृच्छिक अभिगम मेमोरी (रैम),റാൻഡം ആക്‌സസ് മെമ്മറി (റാം)
यादृच्छिक क्रमवीक्षण,ക്രമരഹിതമായ സ്കാനിംഗ്
"1.रैस्टर, 2.रेखापुंज","1.റാസ്റ്റർ, 2.റാസ്റ്റർ"
रैस्टर क्रमवीक्षण,റാസ്റ്റർ സ്കാനിംഗ്
पुन:अभियांत्रिकी,പുനർനിർമ്മാണം
पुनर्वर्धन,പുനരുജ്ജീവിപ്പിക്കൽ
"1.अभिगम्यता, 2.गम्यता","1. പ്രവേശനക്ഷമത, 2. പ്രവേശനക്ഷമത"
पठन,വായന
पठन शीर्ष,വായന തല
"1.केवल पठनीय, 2.पठन मात्र","1. വായിക്കാൻ മാത്രം, 2. വായിക്കാൻ മാത്രം"
"1.पठन मात्र स्मृति, 2.पठन मात्र मेमोरी","1. റീഡ് ഒൺലി മെമ്മറി, 2. റീഡ് ഒൺലി മെമ്മറി"
पठन लेखन शीर्ष,വായന എഴുത്ത് തല
"1.पठन चक्र, 2.लेखन चक्र","1. വായനാ ചക്രം, 2. എഴുത്ത് ചക്രം"
"1.पठन चक्र, 2.लेखन शीर्ष","1. റീഡിംഗ് സൈക്കിൾ, 2. റൈറ്റിംഗ് ഹെഡ്"
"1.मेमोर्य्पठन, 2.लेखन स्मृति","1. വായനാ മെമ്മറി, 2. എഴുത്ത് മെമ്മറി"
पाठक,വായനക്കാരൻ
"पठन, पाठन","വായന, വായന"
"1.रीड आउट, 2.पठनोत्तर","1. വായിക്കുക, 2. പോസ്റ്റ് റീഡിംഗ്"
तिमेवास्तविक काल,യഥാർത്ഥ സമയം
"1.सद्य अनुक्रिया प्रक्रमण,2.तुरंत अनुक्रिया प्रक्रमण","1. ദ്രുത പ്രതികരണ പ്രോസസ്സിംഗ്, 2. ഉടനടി പ്രതികരണ പ്രോസസ്സിംഗ്"
अभिग्राही,റിസീവർ
अभिज्ञान तर्क,തിരിച്ചറിയൽ യുക്തി
पुन: क्रमादेश अंतरण,റീപ്രോഗ്രാമിംഗ് കൈമാറ്റം
अभिलेख,റെക്കോർഡ്
"1.अभिलेखी शीर्ष, 2.रिकार्डिंग हेड","1. റെക്കോർഡിംഗ് ഹെഡ്, 2. റെക്കോർഡിംഗ് ഹെഡ്"
सुधार योग्य त्रुटि,തിരുത്താവുന്ന തെറ്റ്
पूर्ति,നിവൃത്തി
पुनरावर्तन प्रमेय,ആവർത്തന സിദ്ധാന്തം
पुनरावर्तन,റീസൈക്ലിംഗ്
पुनरावर्ती फलन,ആവർത്തന പ്രവർത്തനം
लघुकृत अनुदेश समुच्चय कंप्यूटर (रिसक),മിനിയേച്ചറൈസ്ഡ് ഇൻസ്ട്രക്ഷൻ സെറ്റ് കമ്പ്യൂട്ടർ (RISC)
अतिरेकता,ആവർത്തനം
"1.स्वतंत्र चक्रिका, 2.डिस्कों की अतिरिक्त सरणी (रेड)","1. സ്വതന്ത്ര ഡിസ്ക്, 2. ഡിസ്കുകളുടെ അധിക നിര (ചുവപ്പ്)"
पुन:प्रवेशी,വീണ്ടും പ്രവേശനം
पुन:प्रवेशी कूट,വീണ്ടും എൻട്രി കോഡ്
संदर्भ,റഫറൻസ്
संदर्भिक समग्रता,റഫറൻഷ്യൽ സമഗ്രത
परावर्तकता,പ്രതിഫലനം
परावर्तन,പ്രതിഫലനം
अपवर्तन,അപവർത്തനം
पुनश्चर्या,പുതുക്കൽ
पुनर्जनन,പുനരുജ്ജീവനം
पंजी,രജിസ്റ്റർ ചെയ്യുക
नियमित व्याकरण,പതിവ് വ്യാകരണം
संबंध,ബന്ധം
संबंधपरक डेटाबेस,റിലേഷണൽ ഡാറ്റാബേസ്
संबंधपरक डाटाबेस प्रबंधन तंत्र (आर डी बी एम एस),റിലേഷണൽ ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം (RDBMS)
संबंधपरक निदर्श,റിലേഷണൽ മോഡൽ
"1.सापेक्ष, 2.आपेक्षिक","1. ബന്ധു, 2. ബന്ധു"
आपेक्षिक पताभिगमन,ബന്ധു വിലാസം
"1.रिले, 2.प्रतिसारण","1. റിലേ, 2. ട്രാൻസ്മിഷൻ"
विश्वसनीयता निदर्शन,വിശ്വാസ്യത മോഡൽ
विश्वसनीय,വിശ്വസനീയം
"1.पुन:स्थान निर्धारणीय कोड, 2.पुन:स्थान निर्धारणीय आंकड़आ","1. റീലൊക്കേറ്റബിൾ കോഡ്, 2. റീലൊക്കേറ്റബിൾ ഡാറ്റ"
सुदूर,ബഹുദൂരം
सुदूर पोषक,റിമോട്ട് ഫീഡർ
सुदूर कार्य प्रविष्टी,റിമോട്ട് വർക്ക് എൻട്രി
"1.सुदूर सत्रारंभ, 2.सुदूर लॉग-इन","1.റിമോട്ട് സെഷൻ ആരംഭം, 2.റിമോട്ട് ലോഗിൻ"
सुदूर प्रक्रिया आह्वान (आर पी सी),റിമോട്ട് പ്രൊസീജർ ഇൻവോക്കേഷൻ (RPC)
सूदूर संवेदन,വിദൂര സംവേദനം
पुन: नामकरण,പേരുമാറ്റുന്നു
"1.प्रतिपादन,2.समर्पण","1. റെൻഡറിംഗ്, 2. സമർപ്പണം"
पुनरावर्तक,ആവർത്തനക്കാരൻ
उत्तर,ഉത്തരം
"1.अनुरोध, 2.निवेदन","1. അഭ്യർത്ഥന, 2. അഭ്യർത്ഥന"
टिप्पणी अनुरोध (आर एफ सी),അഭിപ്രായ അഭ്യർത്ഥന (RFC)
"1.निवेदन प्रोटोकॉल, 2.उत्तर प्रोटोकॉल","1.അഭ്യർത്ഥന പ്രോട്ടോക്കോൾ, 2. പ്രതികരണ പ്രോട്ടോക്കോൾ"
पुनरावर्ती प्रोग्राम,ആവർത്തന പ്രോഗ്രാം
अनुसंधान,ഗവേഷണം
पुन:स्थाप चक्र,ചക്രം പുനഃസ്ഥാപിക്കുക
स्मृतिवासी,സ്മാരകവാദി
विभेदन,വ്യത്യാസം
संसाधन,വിഭവങ്ങൾ
अनुक्रिया काल,പ്രതികരണ സമയം
"1.पुन: प्रवर्तन, 2.पुन: आरंभ","1.പുനരാരംഭിക്കുക, 2.പുനരാരംഭിക്കുക"
पुन: भंडारण,പുനഃസ്ഥാപിക്കൽ
पुन: अनुरेख,വീണ്ടും കണ്ടെത്തുക
"1.पुन: प्रेषण, 2.पुन: संचार","1. വീണ്ടും അയയ്ക്കൽ, 2. വീണ്ടും ആശയവിനിമയം"
पुन: प्राप्ति,വീണ്ടെടുക്കൽ
पुन: प्रयास,വീണ്ടും ശ്രമിക്കുക
"1.प्रतिगमन, 2.वापसी","1.റിഗ്രഷൻ, 2.റിട്ടേൺ"
प्रतिगमन कूट,റിഗ്രഷൻ കോഡ്
प्रतिगमन कुंजी,റിഗ്രഷൻ കീ
पुन: प्रयोज्य कोड,വീണ്ടും ഉപയോഗിക്കാവുന്ന കോഡ്
पुन: लेखनीय,മാറ്റിയെഴുതാവുന്നത്
आर जी बी मॉनीटर,rgb മോണിറ്റർ
रिबन,റിബൺ
अधिकारिक इश्यू,ഔദ്യോഗിക പ്രശ്നം
"1.रोबोट, 2.यंत्रमानव, 3.यांत्रव","1.റോബോട്ട്, 2.മെക്കാനിക്, 3.മെക്കാനിസം"
"1.यांचव विज्ञान, 2.यंत्रमानव विज्ञान","1.മെക്കാനിസ്റ്റിക് സയൻസ്, 2.മെക്കാനിസ്റ്റിക് ആന്ത്രോപോളജി"
"हष्ट-पुष्ट, सुदृड़","ശക്തമായ, ശക്തമായ"
भूमिका,പങ്ക്
पुन: वेल्लन,വീണ്ടും ഉരുളുന്നു
अन्तर्वेल्लन,വിഴുങ്ങൽ
बहिर्बेल्लन,ഒഴുക്ക്
"1.केवल पठनीय स्मृति, 2.पठन मात्र स्मृति (रोम)","1. റീഡ് ഒൺലി മെമ്മറി, 2. റീഡ് ഒൺലി മെമ്മറി (റോം)"
मूल,ഒറിജിനൽ
मूल निर्देशिका,പാരന്റ് ഡയറക്ടറി
संनिकटन त्रुटि,ഏകദേശ പിശക്
"1.रूटर,2.अनुमार्गक","1. റൂട്ടർ, 2. റൂട്ടർ"
"मार्गाभिगमन, अनुमार्गण","റൂട്ടിംഗ്, റൂട്ടിംഗ്"
आर एस 232 सी अंतरापृष्ट,RS232C ഇന്റർഫേസ്
आर एस ए गूढलेखन,RSA എൻക്രിപ്ഷൻ
आर टी सी,rtc
कार्यविस्तार कोडन,വർക്ക്‌സ്‌പേസ് കോഡിംഗ്
कार्यावधि,കാലാവധി
कार्यावधि त्रुटि,റൺടൈം പിശക്
"1.प्रतिदर्श, 2.नमूना","1. സാമ്പിൾ, 2. സാമ്പിൾ"
प्रतिचयन,സാമ്പിൾ
"1.उपग्रह, 2.सेटेलाइट","1.ഉപഗ്രഹം, 2.ഉപഗ്രഹം"
संत्रिप्तन,സാച്ചുറേഷൻ
सुरक्षित करो,രക്ഷിക്കും
"1.मापनीयता, 2.मापक्रमणीयता","1. സ്കേലബിളിറ്റി, 2. സ്കേലബിളിറ്റി"
अदिश,സ്കെയിലർ
क्रमवीक्षण,സ്കാനിംഗ്
परिदृश्य,ഭൂപ്രകൃതി
अनुसूचक,ഷെഡ്യൂളർ
स्क्रीन प्रतिबिंब प्रक्षेपक,സ്ക്രീൻ പ്രതിഫലനം പ്രൊജക്ടർ
लिपि,സ്ക്രിപ്റ്റ്
लिपिकरण भाषा,സ്ക്രിപ്റ്റിംഗ് ഭാഷ
"1.कुंडलन, 2.स्क्रॉलन","1.കോയിൽ, 2.സ്ക്രോൾ"
तुल्यकालिक डाटा लिंक नियंत्रण (एस डी एल सी ),സിൻക്രണസ് ഡാറ്റ ലിങ്ക് കൺട്രോൾ (SDLC)
"1.अन्वेषण, 2.खोज","1.പര്യവേക്ഷണം, 2.കണ്ടെത്തൽ"
खोज इंजन,തിരയല് യന്ത്രം
खोज वृक्ष,തിരയൽ വൃക്ഷം
"1.अन्वेषण, 2.खोजना","1.പര്യവേക്ഷണം, 2.കണ്ടെത്തുക"
दवितीयक,സെക്കൻഡറി
"1.सेक्टर, 2.खंड","1.സെക്ടർ, 2.സെക്ടർ"
सुरक्षा नीति,സുരക്ഷാ നയം
खोज अवधि,അന്വേഷണ പദം
"1.अनुभाग, 2.खंड","1.വിഭാഗം, 2.വിഭാഗം"
"1.खण्डन, 2.खण्डीकरण","1. വിഘടനം, 2. വിഭജനം"
चयन छंटाई,തിരഞ്ഞെടുക്കൽ അടുക്കൽ
"1.स्वपूर्ण, 2.स्वत: पूर्ण","1.ഓട്ടോകംപ്ലീറ്റ്, 2.ഓട്ടോകംപ്ലീറ്റ്"
"1.सीमेंटिकी, 2.अर्थ विज्ञान","1.സെമാന്റിക്സ്, 2.സെമാന്റിക്സ്"
सीमेफॉर,സെമാഫോർ
अर्धचालक,അർദ്ധചാലകം
कल्पायन वेब,ഫാന്റസി വെബ്
अनुक्रमिक अभिगम विधि,തുടർച്ചയായ ആക്സസ് രീതി
क्रमिक,തുടർച്ചയായി
क्रमक,സീരിയൽ
"1.परिसेवक, 2.सर्वर","1.സെർവർ, 2.സെർവർ"
परिसेवक ध्वंस,സെർവർ ക്രാഷ്
परिसेवक लाइसेंस,സെർവർ ലൈസൻസ്
सर्वो गुणक,സെർവോ മൾട്ടിപ്ലയർ
समुच्चय,കൂട്ടം
निर्दिष्ट बिंदु,നിർദ്ദിഷ്ട പോയിന്റ്
व्यवस्था,മാനേജ്മെന്റ്
छाया,നിഴൽ
छायांकन,ഛായാഗ്രഹണം
प्रतिछाया,പ്രേതം
शेयर संचिका,ഫയൽ പങ്കിടുക
सहभाजित अभिगम,പങ്കിട്ട ആക്സസ്
सहभाजन,പങ്കുവയ്ക്കുന്നു
"1.कोष्ठक, 2.कवच, 3.शैल, 4.कोश","1. ബ്രാക്കറ്റുകൾ, 2. കവചം, 3. ഷെൽ, 4. ഷെൽ"
विस्थापन संप्रतीक,സ്ഥാനചലന ചിഹ്നം
लघुपथ,ചെറിയ പാത
लघु अनुदेश,ഹ്രസ്വ നിർദ്ദേശം
सहोदर,സഹോദരൻ
"1.पार्श्व प्रभाव, 2.प्रति-प्रभाव","1. പാർശ്വഫലങ്ങൾ, 2. എതിർ പ്രഭാവം"
चिन्ह बिट,സൈൻ ബിറ്റ്
संकेत,സിഗ്നൽ
संकेत प्रक्रमण,സിഗ്നൽ പ്രോസസ്സിംഗ്
संकेतन,നൊട്ടേഷൻ
"1.संकेत-ध्वनि अनुपात, 2.संकेत-रव अनुपात","1.സിഗ്നൽ-ശബ്ദ അനുപാതം, 2.സിഗ്നൽ-ശബ്ദ അനുപാതം"
"1.हस्ताक्षर, 2. चिन्हक","1.ഒപ്പ്, 2. ഒപ്പ്"
चिन्हक परीक्षण,മാർക്കർ ടെസ്റ്റ്
सार्थक अंक,കാര്യമായ മാർക്ക്
सिलिकॉन चिप,സിലിക്കൺ ചിപ്പ്
सरल डाक अंतरण प्रोटोकॉल (एस एम टी पी),ലളിതമായ മെയിൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (SMTP)
एकधा,സിംഗിൾ
"1.एक संकेतन आसंधि, 2.सिंप्लेक्स आसंधि","1. ഒരു സിഗ്നലിംഗ് നോഡ്, 2. സിംപ്ലക്സ് നോഡ്"
अनुकरण,അനുകരണം
अनुकारी,അനുകരിക്കുന്നവൻ
"1.युगपत, 2.समकालिक","1.ഒരേസമയം, 2.സിൻക്രണസ്"
युगपत प्रक्रमण,ഒരേസമയം പ്രോസസ്സിംഗ്
एकल,സോളോ
"1.साईट लाइसेंस, 2.स्थल लाइसेंस","1.സൈറ്റ് ലൈസൻസ്, 2.സൈറ്റ് ലൈസൻസ്"
"1.साइज, 2.आमाप","1.വലിപ്പം, 2.വലിപ്പം"
आमापन,അളവ്
"1.रेखांकन, 2.रेखाचित्रण","1. ചിത്രീകരണം, 2. ചിത്രീകരണം"
प्लुति,പ്ലൂട്ടി
"1.प्लुति, 2.प्लुतिकरण","1.പ്ലൂട്ടി, 2.പ്ലൂട്ടിക്കാരൻ"
"1.स्लैश, 2.काट","1.വെട്ടുക, 2.മുറിക്കുക"
अधीन कंप्यूटर,കമ്പ്യൂട്ടറിന് കീഴിൽ
सर्पी विंडो प्रोटोकॉल,പാമ്പ് വിൻഡോ പ്രോട്ടോക്കോൾ
"1. चूक, 2. सर्पण","1. ഒഴിവാക്കൽ, 2. കീഴടങ്ങൽ"
खाँचा,സ്ലോട്ട്
स्कैजी (एस सी एस आई),SCSI (SCSI)
स्मार्ट कार्ड,സ്മാർട്ട് കാർഡ്
धीमी डाक,സ്നൈൽ മെയിൽ
आशुचित्र,സ്നാപ്പ്ഷോട്ട്
"1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन","1.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്, 2.സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്"
सॉफ्ट प्रति,സോഫ്റ്റ് കോപ്പി
सुगम फान्ट,എളുപ്പമുള്ള ഫോണ്ട്
सॉफ्टवेयर,സോഫ്റ്റ്വെയർ
सॉफ्टवेयर इंजीनियरी,സോഫ്റ്റ്വെയർ എഞ്ചിനീയറിംഗ്
सॉफ्टवेयर लाइसेंस,സോഫ്റ്റ്വെയർ ലൈസൻസ്
सॉफ्टवेयर चोरी,സോഫ്റ്റ്‌വെയർ പൈറസി
स्पेक्ट्रम,സ്പെക്ട്രം
"1.पेंचदार, 2.सर्पिल","1.സ്ക്രൂ, 2.സർപ്പിള"
"1.विस्तृत शीट, 2.स्प्रेडशीट","1.വിശദാംശ ഷീറ്റ്, 2.സ്പ്രെഡ്ഷീറ്റ്"
मानक,സ്റ്റാൻഡേർഡ്
मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल),സ്റ്റാൻഡേർഡ് ജനറലൈസ്ഡ് മാർക്ക്അപ്പ് ലാംഗ്വേജ് (SGML)
मानकीकरण,സ്റ്റാൻഡേർഡൈസേഷൻ
प्रतीक्षा काल,കാത്തിരിപ്പ് സമയം
तारक लैन,താരക് ലാൻ
तारक संस्थिति,നക്ഷത്ര സ്ഥാനം
आरंभी बिट,ആരംഭിക്കുന്ന ബിറ്റ്
"1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट","1. അഭാവം, 2. ക്ഷാമം, 3. ക്ഷാമം പ്രതിസന്ധി"
"1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी","1. സ്റ്റാറ്റിക് മെമ്മറി, 2. സ്റ്റാറ്റിക് മെമ്മറി"
स्थिति चैनल,സ്റ്റാറ്റസ് ചാനൽ
"1.सोपान साइज, 2.सोपानी आयाम","1. സ്റ്റെപ്പ് സൈസ്, 2. സ്റ്റെപ്പ് അളവുകൾ"
विराम एवं प्रतीक्षा प्रोटोकॉल,താൽക്കാലികമായി നിർത്തി കാത്തിരിക്കുക പ്രോട്ടോക്കോൾ
विराम कूट,ബ്രേക്ക് കോഡ്
विराम कुंजी,താൽക്കാലികമായി നിർത്തുക
भंडारणीयता,സംഭരണശേഷി
भंडारित प्रोग्राम,സംഭരിച്ച പ്രോഗ്രാം
श्रृंखला आँकड़आ,പരമ്പര ഡാറ്റ
"1.संरचित कूटलेखन, 2.संरचित कोडन","1. ഘടനാപരമായ എൻകോഡിംഗ്, 2. ഘടനാപരമായ കോഡിംഗ്"
संरचित पृच्छा भाषा (एस क्यू एल),ഘടനാപരമായ അന്വേഷണ ഭാഷ (SQL)
"1. वर्तिका पत्र ,2. शैली पत्र","1. ബ്രോഷർ ഷീറ്റ്, 2. ശൈലി അക്ഷരം"
उपनिदेशिका,ഉപ ഡയറക്ടറി
"1.उपजाल, 2.सबनेट","1.സബ്നെറ്റ്, 2.സബ്നെറ്റ്"
उपवृक्ष,ഉപവൃക്ഷം
"1.संक्षेपण, 2.संक्षेपीकरण","1. ചുരുക്കെഴുത്ത്, 2. ചുരുക്കെഴുത്ത്"
"1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर","1. സൂപ്പർ കമ്പ്യൂട്ടർ, 2. സൂപ്പർ കമ്പ്യൂട്ടർ"
"1.सुपर कप्यूटन, 2.सुपर अभिकलन","1.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ, 2.സൂപ്പർ കമ്പ്യൂട്ടേഷൻ"
महाकुंजी,കീ കീ
सर्वोच्च प्रयोक्ता,മുൻനിര ഉപയോക്താവ്
पर्यवेक्षित अधिगम,മേൽനോട്ടത്തിലുള്ള പഠനം
सहायक चिप,സഹായ ചിപ്പ്
नेट विचरण,നെറ്റ് വേരിയൻസ്
"1.नेट विचरण, 2.सीकरण, 3.सर्फन","1.നെറ്റ് വേരിയൻസ്, 2.സെക്ഷൻ, 3.സർഫാൻ"
गमागम,സ്വാപ്പ്
अंतर्गमागम,ഇൻബൗണ്ട്
बहिर्गमागम,ഒഴുക്ക്
गमागमन,കൈമാറ്റം
"1.स्विचित नेटवर्क,2. स्विचित जालक्रम","1. സ്വിച്ച്ഡ് നെറ്റ്‌വർക്ക്, 2. നെറ്റ്‌വർക്ക് മാറ്റി"
स्विचन,സ്വിച്ചിംഗ്
स्विचन सिद्धांत,സ്വിച്ചിംഗ് തത്വം
प्रतीकात्मक प्रोग्रामन,പ്രതീകാത്മക പ്രോഗ്രാമിംഗ്
तुल्यकालन,സമന്വയം
तुल्यकालक,സിൻക്രൊണൈസർ
तुल्यकालिक,സിൻക്രണസ്
तुल्यकालिक अंकीय पदानुक्रम (एस डी एच),സിൻക്രണസ് ന്യൂമറിക് ശ്രേണി (SDH)
वाक्य विश्लेषण,വാക്യ വിശകലനം
तंत्र विश्लेषण,സിസ്റ്റം വിശകലനം
तंत्र इंजीनियरी,സിസ്റ്റം എഞ്ചിനീയറിംഗ്
"1.तंत्र विच्छेदक, 2.तंत्र हैकर","1. സിസ്റ്റം ബ്രേക്കർ, 2. സിസ്റ്റം ഹാക്കർ"
तंत्र समेकक,സിസ്റ്റം ഇന്റഗ്രേറ്റർ
तंत्र लॉग,സിസ്റ്റം ലോഗ്
तंत्र आच्छद,സിസ്റ്റം കവർ
तंत्र नेटवर्क संरचना (एस एन ए),സിസ്റ്റം നെറ്റ്‌വർക്ക് ഘടന (SNA)
"1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक","1. സിസ്റ്റം പ്രോഗ്രാമർ, 2. സിസ്റ്റം പ്രോഗ്രാമർ"
"1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन","1. സിസ്റ്റം പുനരാരംഭിക്കൽ, 2. സിസ്റ്റം പുനരാരംഭിക്കൽ"
तंत्र समापन,സിസ്റ്റം അവസാനിപ്പിക്കൽ
तंत्र परीक्षण,സിസ്റ്റം ടെസ്റ്റ്
तंत्र उपयोगिता,സിസ്റ്റം യൂട്ടിലിറ്റി
"1.व्यवस्थित कोड, 2.व्यवस्थित कूट","1. സിസ്റ്റമാറ്റിക് കോഡ്, 2. സിസ്റ്റമാറ്റിക് കോഡ്"
टैब समादेश,ടാബ് കമാൻഡ്
सारणी,പട്ടിക
सारणी अवलोकन,പട്ടിക അവലോകനം
सारणी स्थान,മേശ സ്ഥലം
पटलिका,ശിലാഫലകം
"1.सारणीवद्ध, 2.सरणी व्यूह","1.ടേബിൾ, 2.അറേ അറേ"
सारणीकरण फलन,ടാബുലേഷൻ പ്രവർത്തനം
"1.चिह्नित वास्तुकला, 2.चिह्नित संरचना","1. അടയാളപ്പെടുത്തിയ വാസ്തുവിദ്യ, 2. അടയാളപ്പെടുത്തിയ ഘടന"
चिहनित प्रतिबिंब संचिका फर्मा (टिफ),അടയാളപ്പെടുത്തിയ ഇമേജ് ഫയൽ ഫോം (TIFF)
अग्रानुक्रम तंत्र,ടാൻഡം സിസ്റ്റം
टेप घनत्व,ടേപ്പ് സാന്ദ്രത
टेप आवरण,ടേപ്പ് കവർ
टार संचिका,ടാർ ഫയൽ
कार्य,ജോലി
कार्यदर्शिका,ജോലി ഗൈഡ്
कार्य अनुसूचक,ടാസ്ക് ഷെഡ്യൂളർ
संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी),ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ/ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ (TCP/IP)
कटाव संक्रिया,മുറിക്കൽ പ്രവർത്തനം
दूरसंचार,ടെലികമ്മ്യൂണിക്കേഷൻസ്
दूरसंचार,ടെലികമ്മ്യൂണിക്കേഷൻസ്
दूरसंवाद,ടെലികോം
दूर सम्मेलन,ടെലികോൺഫറൻസ്
"1.तारप्रेषण, 2.टेलीग्राफी","1. ടെലിഗ്രാഫ്, 2. ടെലിഗ്രാഫി"
"1.दूरमापी, 2.दूरमिती","1. ടെലിമീറ്റർ, 2. ടെലിമെട്രി"
"1.दूरभाष, 2.टेलीफोन","1.ടെലിഫോൺ, 2.ടെലിഫോൺ"
दूरभाषी,ടെലിഫോണ്
