Tamil,Assamese
வரம்பு அதிர்வு,ৰেঞ্জ অনুনাদ
தொடர் டியூன் செய்யப்பட்ட சுற்று,ছিৰিজ টিউনড চাৰ্কিট
வரம்பு மின்னழுத்த சீராக்கி,ৰেঞ্জ ভল্টেজ নিয়ন্ত্ৰক
"சர்வர், சர்வர்","চাৰ্ভাৰ, চাৰ্ভাৰ"
சர்வோ பெருக்கி,চাৰ্ভো এম্প্লিফায়াৰ
சர்வோ மெக்கானிக்கல் முறை,চাৰ্ভো যান্ত্ৰিক পদ্ধতি
சர்வோ ரெகோடர்,চাৰ্ভো ৰিকোডাৰ
அலங்கார நேரம்,সজ্জাৰ সময়
சரிசெய்தல் காலம்,সমন্বয়ৰ সময়সীমা
எண்கோண குறிவிலக்கி,অক্টল ডিকোডাৰ
சப்தகாண்ட காட்சி,সপ্তখণ্ড প্ৰদৰ্শন
நிழல் கவர்; நிழல் முகமூடி,ছাঁৰ আৱৰণ; ছাঁৰ মাস্ক
நிழல் நினைவகம்,ছাঁ স্মৃতি
ஷானனின் தேற்றம்,শ্বেননৰ উপপাদ্য
அடுக்கு வாழ்க்கை,সংৰক্ষণ বয়স
பாதுகாக்கும்,সংৰক্ষক
பரிமாற்ற கவுண்டர்,ট্ৰেন্সফাৰ কাউণ্টাৰ
இடப்பெயர்ச்சி பதிவு,বিচ্যুতি পঞ্জীয়ন
அதிர்ச்சி தூண்டுதல்,শ্বক উদ্দীপনা
அதிர்ச்சி நெருக்கடி,শ্বক সংকট
குறுகிய பாதை தற்போதைய,চুটি পথ কাৰেণ্ট
குறுகிய சுற்று பாதுகாப்பு,শ্বৰ্ট চাৰ্কিট সুৰক্ষা
குறுகிய விளைவு,শ্বৰ্ট ইফেক্ট
"சத்தம், ஷாட் சத்தம்","rattling, গুলীৰ শব্দ"
சுருக்கப்பட்ட தாமதக் கோடு,চুটি কৰা বিলম্ব ৰেখা
சுட்டு சத்தம்,শ্বট শব্দ
பக்க பாதை,কাষৰ পথ
நடைபாதை மின்னோட்டம்,ফুটপাথৰ কাৰেণ্ট
shunt சாதனம்,শ্বাণ্ট ডিভাইচ
ஷன்ட் ரீசார்ஜ்,শ্বাণ্ট ৰিচাৰ্জ
ஷன்ட் மீட்டர்,শ্বাণ্ট মিটাৰ
பக்க சுற்று,কাষৰ বৰ্তনী
shunt வகுப்பு ஜோடி,শ্বাণ্ট ক্লাছ দম্পতী
பக்க இசைக்குழு,কাষৰ বেণ্ড
பக்கவாட்டு சத்தம்,চাইড বেণ্ডৰ শব্দ
பக்கவாட்டு கேரியர் அதிர்வெண்,পাৰ্শ্বীয় বাহক কম্পাঙ্ক
"பக்கவாட்டு மாற்றம், பக்கவாட்டு லாவ்","পাৰ্শ্বীয় শিফ্ট, পাৰ্শ্বীয় লাভ"
குரல்கள்,কণ্ঠস্বৰ
சீமென்ஸ்,ছিমেন্স
சின்ன பெட்டி,চিহ্ন বাকচ
குறி அளவு,চিহ্নৰ আকাৰ
தொகுதி எண்ணைக் குறிக்கவும்,আয়তন নম্বৰ চিহ্নিত কৰক
சமிக்ஞை பகுப்பாய்வு,সংকেত বিশ্লেষণ
சமிக்ஞை கண்டறிதல்,সংকেত ডিটেক্টৰ
சமிக்ஞை ஜெனரேட்டர்,সংকেত উৎপাদক
சமிக்ஞை துருவ தனிமைப்படுத்தி,সংকেত মেৰু পৃথকীকৰণ
சமிக்ஞை அளவீடு,সংকেত কোৱাণ্টাইজেচন
சமிக்ஞை தீவிரம்,সংকেতৰ তীব্ৰতা
சிக்னல்-டு-பேர் விகிதம்,চিগনেল-টু-বেয়াৰ অনুপাত
சிலிக்கான் கட்டுப்படுத்தப்பட்ட திருத்தி,ছিলিকন নিয়ন্ত্ৰিত ৰেক্টিফায়াৰ
சிலிக்கான் கட்டுப்படுத்தப்பட்ட சுவிட்ச்,ছিলিকন নিয়ন্ত্ৰিত চুইচ
சிலிக்கான் டை ஆக்சைடு,ছিলিকন ডাই অক্সাইড
சிலிக்கான் வாயில்,ছিলিকন গেট
சிலிக்கான் நைட்ரைடு,ছিলিকন নাইট্ৰাইড
சிலிக்கான்-ஆக்சைடு முறை,ছিলিকন-অক্সাইড পদ্ধতি
சிலிக்கான் டிரான்சிஸ்டர்,ছিলিকন ট্ৰেঞ্জিষ্টৰ
சிலிக்கான் தாங்கல்,ছিলিকন বাফাৰ
பட்டு உறை,ৰেচমৰ আৱৰণ
சிம்ப்ளக்ஸ் குறியீடு,simplex ক&#39;ড
ஒற்றை இணைப்பு,একক সংযোগ
உருவகப்படுத்தப்பட்ட ஊக்கி,চিমুলেটেড মটিভেটৰ
உருவகப்படுத்துதல் முறை,চিমুলেচন পদ্ধতি
முன்மாதிரி,ইমুলেটৰ
சைன் ஃபலன் ஜெனரேட்டர்,চাইন ফালান জেনেৰেটৰ
சைன் ஒருங்கிணைந்த,চাইন অবিচ্ছেদ্য
சைன் சதுர அலை மாற்றி,চাইন বৰ্গ তৰংগ ৰূপান্তৰক
சைன் அலை தொகுப்பு,চাইন তৰংগ সংশ্লেষণ
சைன்-சதுர அலை ஜெனரேட்டர்,চাইন-বৰ্গ তৰংগ উৎপাদক
ஒற்றை பலகை கணினி,একক বৰ্ড কম্পিউটাৰ
ஒற்றை கொள்ளளவு இழப்பீடு,একক ক্ষমতা ক্ষতিপূৰণ
ஒற்றை சிப் நுண்செயலி,একক চিপ মাইক্ৰ&#39;প্ৰচেছৰ
ஒற்றை அடர்த்தி வட்டு,একক ঘনত্বৰ ডিস্ক
ஒற்றை நரம்பு வெளியீடு,একক শিৰাৰ আউটপুট
ஒற்றை-துருவ இருதிட்டம் சுவிட்ச்,একক-মেৰু বাইপ্ৰজেক্ট চুইচ
சோலோ பிளேபேக் பேண்ட் (SSB),একক প্লেবেক বেণ্ড (SSB)
ஒற்றை பக்க வட்டு,একক কাষৰ ডিস্ক
ஒற்றை வாய்ப்புள்ள adc,একক প্ৰৱণ adc
ஒற்றை நிலை செயல்படுத்தல்,একক পৰ্যায়ৰ নিষ্পাদন
ஒற்றை விநியோக செயல்பாட்டு பெருக்கி,একক যোগান অপাৰেচনেল এম্প্লিফায়াৰ
ஒற்றை விநியோக செயல்பாடு,একক যোগান কাৰ্য্য
மூழ்குதல்,বিসৰ্জন
சைனூசாய்டல் பதில்,চাইন&#39;ইডাল প্ৰতিক্ৰিয়া
சைனூசாய்டல் அலை,চাইন&#39;ইডাল তৰংগ
வளைவு கடிகாரம்,স্কু ঘড়ী
மேற்பரப்பு விளைவு,পৃষ্ঠৰ প্ৰভাৱ
தொகுதி அலை,আয়তন তৰংগ
வான அலை பரிமாற்றம்,আকাশৰ তৰংগ সংক্ৰমণ
கீழ்நிலை,অধীনস্থ
செயலற்ற முறை,নিদ্ৰাহীন অৱস্থা
படி மோட்டார்,ষ্টেপ মটৰ
sluice rate,স্লুইচ হাৰ
ப்ரோன் டிடெக்டர்,প্ৰ&#39;ন ডিটেক্টৰ
துளையிடப்பட்ட கோடு,স্লটযুক্ত লাইন
மங்கலான உருகி,ডিম ফিউজ
மெதுவாக ஸ்கேன் செய்யும் தொலைக்காட்சி,লেহেমীয়া স্কেনিং টেলিভিছন
சிறிய ஒருங்கிணைப்பு (SSI),ক্ষুদ্ৰ সংহতি (SSI)
குறுகிய சமிக்ஞை பகுப்பாய்வு,চুটি সংকেত বিশ্লেষণ
குறுகிய சமிக்ஞை மாதிரி,চুটি সংকেত মডেল
ஸ்மார்ட் கார்டு,স্মাৰ্ট কাৰ্ড
புத்திசாலி ரசிகர்,স্মাৰ্ট ফেন
ஸ்மெடிக் படிக,smectic স্ফটিক
ஸ்மித் விளக்கப்படம்,স্মিথ চাৰ্ট
புகை கண்டறிதல்,ধোঁৱা ধৰা পেলোৱা যন্ত্ৰ
அழிக்கும்,মচি পেলোৱা
பனி விளைவு,তুষাৰ প্ৰভাৱ
அதிர்ச்சி உறிஞ்சும் கருவி,শ্বক এবজৰ্বাৰ
அதிர்ச்சி உறிஞ்சும் சுற்று,শ্বক এবছৰ্বিং চাৰ্কিট
அதிர்ச்சி மின்னோட்டம்,শ্বক কাৰেণ্ট
சாக்கெட்,চকেট
மென்மையான நகல்,চফ্ট কপি
மென்மையான திரும்புதல்,কোমল ৰিটাৰ্ণ
மென்மையான செறிவு,কোমল সংপৃক্ততা
மென்மையான தொடக்கம்,কোমল আৰম্ভণি
மென்பொருள்,ছ’ফ্টৱেৰ
சூரிய மின்கலம்,সৌৰকোষ
சோலார் பேனல்கள்,সৌৰ পেনেল
சாலிடர்,ছল্ডাৰ
சாலிடர் பாலம்,ছল্ডাৰ দলং
சோலனாய்டு,ছ&#39;লেন&#39;ইড
திட நிலை கண்டறிதல்,কঠিন অৱস্থা ডিটেক্টৰ
திட நிலை சாதனம்,কঠিন অৱস্থাৰ ডিভাইচ
திட நிலை ரிலே,কঠিন অৱস্থাৰ ৰিলে
சோனார்,সোনাৰ
SOS,SOS
குரல் செயல்படுத்தப்பட்ட சுவிட்ச்,ভয়েচ সক্ৰিয় কৰা চুইচ
ஒலி ஜெனரேட்டர்,শব্দ উৎপাদক
மூல குறியீடு,উৎস ক&#39;ড
மூல குறியீட்டு முறை,উৎস ক&#39;ডিং
மூல இணைக்கப்பட்டது,উৎস সংযুক্ত
மூல வட்டு,উৎস ডিষ্ক
மூலப் பின்னல்,উৎস ট্ৰেইলিং
மூல பிரதிபலிப்பு குறியீட்டு முறை,উৎস প্ৰতিফলন ক&#39;ডিং
"விண்வெளி, விண்வெளி, விண்வெளி, வானம்","স্থান, মহাকাশ, মহাকাশ, আকাশ"
ஸ்பேஸ் பார்,স্পেচ বাৰ
இடைநிலை உந்துதல்,অন্তৰ্স্থলীৰ ইমপালছ
மல்டிபிளக்சர் ஸ்பேஸ்/ஸ்டீரியோ பிரிவு,মাল্টিপ্লেক্সাৰ কেপাচিটেন্স/ষ্টেৰিঅ&#39;ছেগমেণ্টেচন
இடைவெளி வகுக்கப்பட்ட மல்டிபிளெக்சிங்,ব্যৱধান বিভক্ত মাল্টিপ্লেক্সিং
கவரேஜ் உயர் விகிதம்,কভাৰেজ উচ্চ অনুপাত
விண்வெளி அலை,মহাকাশ তৰংগ
தீப்பொறி இடைவெளி,স্পাৰ্কিং ব্যৱধান
spdt சொடுக்கி,spdt চুইচ
பேச்சாளர்,বক্তা
விவரக்குறிப்பு தாள்,স্পেচিফিকেশন শ্বীট
"ஸ்பெக்ட்ரம், ஸ்பெக்ட்ரம்","বৰ্ণালী, বৰ্ণালী"
நிறமாலை பகுப்பாய்வி,বৰ্ণালী বিশ্লেষক
"பேச்சு தொகுப்பு, குரல் தொகுப்பு","বাক্য সংশ্লেষণ, কণ্ঠ সংশ্লেষণ"
இயங்கும் மின்தேக்கி,চলি থকা কেপাচিটৰ
கோலிக் எதிர்ப்பு,এন্টি কলিক
சுழற்சி நிலைப்படுத்தல்,চক্ৰ স্থিতিশীলতা
துண்டாக்கப்பட்ட-கலை குறியீட்டு முறை,খণ্ডিত-শিল্প ক&#39;ডিং
உடைந்த சக்தி ஆதாரம்,ভঙা শক্তিৰ উৎস
பிரிப்பான்,স্প্লিটাৰ
"மடக்குதல், ஸ்பூலிங்","ৰেপিং, স্পুলিং"
SPST சொடுக்கி,এছ পি এছ টি চুইচ
மெய்நிகர் (போலி) நினைவக எழுத்து,ভাৰ্চুৱেল (ছদ্ম) মেমৰি লিখা
தவறான பதில்,বিভ্ৰান্তিকৰ সঁহাৰি
மெய்நிகர் சமிக்ஞை,ভাৰ্চুৱেল সংকেত
ஊசி,বেজী দিয়া
வர்க்க விதி காட்டி,শ্ৰেণী নিয়ম সূচক
வர்க்க விதி சாதனம்,শ্ৰেণী নিয়ম ডিভাইচ
சதுர வேர்,বৰ্গমূল
சதுர அலை,বৰ্গক্ষেত্ৰৰ তৰংগ
சதுர அலை ஆஸிலேட்டர்,বৰ্গ তৰংগ দোলক
நிலைத்தன்மை காரணி,স্থিৰতা কাৰক
நிலைத்தன்மை மறு முதலீடு,বহনক্ষমতা পুনৰ বিনিয়োগ
நிலைப்படுத்துதல்,স্থিতিশীলতা
நிலைப்படுத்தி நெட்வொர்க்,ষ্টেবিলাইজাৰ নেটৱৰ্ক
"அடுக்கு, அடுக்கு","ষ্টেক, ষ্টেক"
மன இயக்குனர்,মন পৰিচালক
படி திறன்,পদক্ষেপৰ দক্ষতা
இணையான நேரம்,সমান্তৰাল সময়
நிலையான அலைவீச்சு பண்பேற்றம்,মানক প্ৰসাৰণ মডুলেচন
நிலையான செல்,মানক কোষ
நிலையான விலகல்,মানক বিচ্যুতি
நிலையான TTL,মানক TTL
அவசர சக்தி அமைப்பு,জৰুৰীকালীন শক্তি ব্যৱস্থা
நிலையான அலை,স্থিৰ তৰংগ
நிலையான அலை விகிதம்,স্থিৰ তৰংগ অনুপাত
தூர விகிதம்,দূৰত্বৰ অনুপাত
தொடக்க பிட்,ষ্টাৰ্ট বিট
தொடக்க துடிப்பு,আৰম্ভণিৰ নাড়ী
நிலை வரைபடம்,অৱস্থানৰ ডায়েগ্ৰাম
நிலை-மாற்ற வரைபடம்,অৱস্থা-পৰিৱৰ্তন ডায়াগ্ৰাম
மாற்றக்கூடிய வடிகட்டி,ৰূপান্তৰযোগ্য ফিল্টাৰ
நிலையான தன்மை,স্থিতিশীল আখৰ
நிலையான மின்சாரம்,স্থায়ী বিদ্যুৎ
நிரந்தர நினைவக செல்,স্থায়ী স্মৃতিশক্তি কোষ
நிலையான சீரற்ற அணுகல் நினைவகம்,ষ্টেটিক ৰেণ্ডম এক্সেছ মেমৰি
நிலை பதிவு,ষ্টেটাছ ৰেজিষ্টাৰ
நிலை குறி,অৱস্থা চিহ্ন
பிஓஎஸ் முனையம்,অৱস্থান টাৰ্মিনেল
திசைமாற்றி தர்க்கம்,ষ্টিয়াৰিং লজিক
அடுக்கு சந்திப்பு,স্তৰযুক্ত সংযোগস্থল
படி காட்டி சுயவிவரம்,ষ্টেপ সূচক প্ৰফাইল
படி பதில்,ষ্টেপ ৰেচপন্স
படிநிலை,স্তৰভিত্তিক
படிநிலை மின்நோடி,ষ্টেপাৰ মটৰ
ஸ்டீரியோ சமபக்க,ষ্টেৰিঅ&#39; ইকুইলেটেৰেল
ஸ்டீரியோ ரிசீவர் அதிர்வெண்,ষ্টেৰিঅ&#39; ৰিচিভাৰ ফ্ৰিকুৱেন্সি
இறுக்கமான இணைப்பு,টাইট কাপলিং
முறிவு இசைக்குழு,ব্ৰেক বেণ্ড
சேமிப்பு தாமதம்,সংৰক্ষণ বিলম্ব
சேமிப்பு நினைவகம்,সংৰক্ষণ মেমৰি
"சேமிப்பு நேரம், நேரம்","সংৰক্ষণৰ সময়, সময়"
விகாரமானி,ষ্ট্ৰেইন গেজ
தேவையற்ற பிடிப்பு,অবাঞ্চিত ধৰি ৰখা
லேசான கயிறு,তাঁৰ
சேமிப்பு CRO,সংৰক্ষণ CRO
ஸ்ட்ரோப்,ষ্ট্ৰ&#39;ব
ஸ்ட்ரோப் சுற்று,ষ্ট্ৰ&#39;ব বৰ্তনী
தூண்டல் துடிப்பு,ইনডাক্টিভ পালছ
பக்கவாதம் முனையம்,ষ্ট্ৰ&#39;ক টাৰ্মিনেল
ஸ்ட்ரோபோஸ்கோபிக் கோள அலகு,ষ্ট্ৰ&#39;ব&#39;স্কপিক গোলাকাৰ একক
குட்டை,stub
தேங்கி நிற்கும்,স্থবিৰ হৈ পৰিছে
தேங்கி நிற்கும் வடிகட்டி,স্থবিৰ পৰিশোধন
குலுக்கியது,শ্বুক
கேரியர்,বাহক
subroutine,উপৰুটিন
இலக்கண எழுத்து கலவை,ব্যাকৰণগত আখৰৰ মিশ্ৰণ
துணை,subjunctive
"அடியில், அடி மூலக்கூறு","আণ্ডাৰলে, ছাবষ্ট্ৰেট"
கை கழித்தல்,হাত বিয়োগ কৰা
கழிக்கப்பட்டது,বিয়োগ কৰা হৈছে
முற்போக்கான தோராயம்,প্ৰগতিশীল আনুমানিককৰণ
காலவரிசை தோராயமான adc,কালক্ৰমিক আনুমানিক adc
திடீர் வளிமண்டல இடையூறு,হঠাতে বায়ুমণ্ডলীয় বিক্ষিপ্ততা
சேர்ப்பான் பெருக்கி,এডাৰ এম্প্লিফায়াৰ
சூப்பர் பீட்டா டிரான்சிஸ்டர்,চুপাৰ বিটা ট্ৰেঞ্জিষ্টৰ
இறுதி கணினி,চূড়ান্ত কম্পিউটাৰ
சூப்பர் கண்டக்டர்,চুপাৰ কণ্ডাক্টৰ
ஹைப்பர்ஹைப்ரிட் ரிசீவர்,হাইপাৰহাইব্ৰিড ৰিচিভাৰ
சூப்பர் ஹீட்டோரோடைன் கோட்பாடு,চুপাৰ হেটেৰ&#39;ডাইন তত্ত্ব
ஓவர்பைப் லைன் செயலி,অভাৰপাইপ লাইন প্ৰচেছৰ
சூப்பர் ஸ்கேலர் செயலி,চুপাৰ স্কেলাৰ প্ৰচেছৰ
கணிப்பு தேற்றம்,আৰোপ উপপাদ্য
ஊட்ட மின்னழுத்த விலக்கு விகிதம்,ফিড ভল্টেজ বাদ দিয়াৰ অনুপাত
துணை சிப்,সহায়ক চিপ
கேரியர் பண்பேற்றத்தை நிறுத்து,বাহক মডুলেচন বন্ধ কৰক
மேற்பரப்பு ஒலி அலை,পৃষ্ঠীয় শব্দ তৰংগ
பக்கம் தடை,পৃষ্ঠা বাধা
பக்க பட்டை கண்டறிதல்,পৃষ্ঠা বাৰ ডিটেক্টৰ
பக்க கட்டணம்,পৃষ্ঠা চাৰ্জ
பக்க படி ஸ்ட்ரீம்,পৃষ্ঠা পদক্ষেপ ষ্ট্ৰিম
நிறுவப்பட்ட சாதனம்,ইনষ্টল কৰা ডিভাইচ
பக்கம் நிறுவப்பட்ட தொழில்நுட்பம்,পৃষ্ঠা সংস্থাপিত প্ৰযুক্তি
எழுச்சி,ঢৌ
எழுச்சி மின்னோட்டம்,চাৰ্জ কাৰেণ্ট
மின்தடையை அதிகரிக்கும்,বুষ্ট ইম্পিডেন্স
எழுச்சி பாதுகாப்பு,চাৰ্জ প্ৰটেক্টৰ
வளர்ச்சி பதிவு,বৃদ্ধিৰ পঞ্জীয়ন
மயக்க மருந்து,শান্তকাৰী
எழுச்சி மின்னழுத்தம்,চাৰ্জ ভল্টেজ
பதிலளிக்கும் தன்மை,প্ৰতিক্ৰিয়াশীলতা
உணர்திறன்,সংবেদনশীলতা
மின்தடை மின்னழுத்தம்,ৰেজিষ্টৰ ভল্টেজ
சோயுஸ் டெர்மினல்,সোয়ুজ টাৰ্মিনেল
பரவலான ஜெனரேட்டர்,স্প্ৰেড জেনেৰেটৰ
தயாரிப்பு அலகு,প্ৰস্তুতিমূলক একক
அலைவு,দোলন
டோலன் மூச்சுத் திணறல்,ডোলান চক
சுவிட்ச் பிரேக்கர்,চুইচ ব্ৰেকাৰ
மாறிய மின்தேக்கி,চুইচ কৰা কেপাচিটৰ
மாறியது ஆதாய பெருக்கி,চুইচ কৰা লাভ এম্প্লিফায়াৰ
மாறுதல்,চুইচিং
இயற்கணிதம் மாறுதல்,বীজগণিত সলনি কৰা
மாற்று சுற்று,চুইচিং চাৰ্কিট
மின் வழங்குதல் மாற்றப்படுகிறது,চুইচিং পাৱাৰ চাপ্লাই
மாறுதல் சீராக்கி,চুইচিং নিয়ন্ত্ৰক
மாறுதல் அலைவடிவம்,চুইচিং তৰংগ আকৃতি
நிரல்படுத்தக்கூடிய டைமர் மாற்றப்பட்டது,চুইচ কৰা প্ৰগ্ৰেমেবল টাইমাৰ
கையெழுத்து,চিহ্ন
சின்னக் காலம்,চিহ্ন সময়কাল
குறியீட்டு முத்திரை,প্ৰতীকী লেবেল
ஒத்திசைவான பிரிப்பான்,সমকালীন বিভাজক
ஒத்திசைவு சுற்று,সমকালীন বৰ্তনী
ஒத்திசைவான சமிக்ஞை,সমকালীন সংকেত
ஒத்திசைப்பான்,সমন্বয়ক
ஒத்திசைவான கால்குலேட்டர்,সমকালীন কেলকুলেটৰ
ஒத்திசைவு கண்டறிதல்,সমকালীন ডিটেক্টৰ
ஒத்திசைவான பரிமாற்றம்,সমকালীন সংক্ৰমণ
ஒத்திசைவான கண்டறிதல்,সমকালীন ধৰা পেলোৱা
வாக்கிய உருவாக்கம்,বাক্য গঠন
அதிர்வெண் சின்தசைசர்,ফ্ৰিকুৱেন্সি চিন্থেচাইজাৰ
"உடல் வடிவமைப்பு, அமைப்பு வடிவமைப்பு","শৰীৰৰ ডিজাইন, ব্যৱস্থাৰ ডিজাইন"
டி-பை மாற்றம்,টি-পাই ৰূপান্তৰসমূহ
"டேகோமீட்டர், சுழற்சி மின்னழுத்தமானி","টেকোমিটাৰ, ঘূৰ্ণনীয় ভল্টমিটাৰ"
வால் ஸ்ட்ரீம்,ঠেংৰ ধাৰা
தொட்டி சுற்று,টেংক বৰ্তনী
டான்டலம் மின்தேக்கி,টেন্টালাম কেপাচিটৰ
வெளியேற்றம்,বহিষ্কাৰ কৰা
டேப் ரீப்ளே,টেপ পুনৰাবৃত্তি
"நீக்கி, பிரித்தெடுத்தல்","ৰিমুভাৰ, এক্সট্ৰেক্টৰ"
டார்பெல் பக்கம்,tarbel পৃষ্ঠা
டி-கனெக்டர்,টি-সংযোগকাৰী
டெலிடெல்டஸ் காகிதம்,টেলিডেল্টাছ কাগজ
சுற்றுப்பயண அளவீடு,ট্যুৰ জোখ-মাখ
"தொலைபேசி, தொலைபேசி","টেলিফোনি, টেলিফোনি"
தந்தி,টেলিগ্ৰাফ
"தொலைக்காட்சி, தூர்தர்ஷன்","টেলিভিছন, দূৰদৰ্শন"
தொலைக்காட்சி கேமரா,টেলিভিছনৰ কেমেৰা
தொலைக்காட்சி பெறுதல்,টেলিভিছন ৰিচিভাৰ
டெலிகான் தேற்றம்,টেলিগন উপপাদ্য
டெட்ரோட்,টেট্ৰ&#39;ড
வெப்ப இழப்பீடு,তাপ ক্ষতিপূৰণ
"ரவா, படிகம்","ৰাভা, স্ফটিক"
வெப்ப மின்னழுத்த மாற்றி,তাপ-ভোল্টেজ ৰূপান্তৰক
தற்காலிக தரவு பதிவு,অস্থায়ী তথ্য পঞ্জীয়ন
முனையத்தில்,টাৰ্মিনেল
சோதனை முன்னணி,পৰীক্ষাৰ সীহ
சோதனை சமிக்ஞை,পৰীক্ষা সংকেত
நான்காம் அணு,চতুৰ্থ পৰমাণু
வெப்ப ஓட்டம்,তাপীয় পানীৰ বৈ যোৱা
வெப்ப தனிமை,তাপীয় পৃথকীকৰণ
"வெப்ப இரைச்சல், வெப்ப இரைச்சல்","তাপীয় শব্দ, তাপীয় শব্দ"
வெப்ப ஆக்சிஜனேற்றம்,তাপীয় অক্সিডেচন
வெப்ப எதிர்ப்பு,তাপ প্ৰতিৰোধ ক্ষমতা
வெப்ப தப்பித்தல்,তাপীয় পলায়ন
வெப்ப முறிவு,তাপ বিৰতি
வெப்ப நிலைத்தன்மை,তাপীয় স্থিৰতা
தெர்மோனிக் உமிழ்வுகள்,তাপীয় নিৰ্গমন
வெப்ப தடுப்பு,তাপ প্ৰতিৰোধ ক্ষমতা
தெர்மோகப்பிள்,তাপযুগল
வெப்ப விளைவு,তাপীয় প্ৰভাৱ
வெப்ப கட்டுப்படுத்தி,তাপ নিয়ন্ত্ৰক
தெவெனின் தேற்றம்,থেভেনিন উপপাদ্য
மெல்லிய சவ்வு,পাতল আৱৰণ
மெல்லிய சவ்வு மின்தேக்கி,পাতল পৰ্দাৰ কেপাচিটৰ
மெல்லிய சவ்வு எதிர்ப்பு,পাতল পৰ্দাৰ প্ৰতিৰোধ ক্ষমতা
தோரியம் பூசப்பட்ட டங்ஸ்டன் கத்தோட்,থ’ৰিয়াম আৱৰণযুক্ত টাংষ্টেন কেথ’ড
அதிகார ஆட்சி,ক্ষমতা নিয়ম
மூன்று சுற்று,ট্ৰিপল চাৰ্কিট
மூன்று மாநில ராம்,ত্ৰি-ৰাজ্যৰ ৰাম
ட்ரை-எண்ட் ரெகுலேட்டர்,ট্ৰাই-এণ্ড নিয়ন্ত্ৰক
சில் டிடெக்டர்,sill ডিটেক্টৰ
சன்னல் மின்னழுத்தம்,sill ভল্টেজ
தைராட்ரான் குழாய்,থাইৰাট্ৰন টিউব
"மறு முதலீடு, குறுகிய காலம்","পুনৰ বিনিয়োগ, অল্পকালীন"
டிக்லர் ஆஸிலேட்டர்,টিকলাৰ দোলক
இறுக்கமான இணைப்பு,টাইট কাপলিং
சாய்வு,হেলনীয়া কৰা
நேரம் சார்ந்த சுற்று,সময় ভিত্তিক বৰ্তনী
டைமர் ஜெனரேட்டர்,টাইমাৰ জেনেৰেটৰ
நேர அடிப்படை மின்னழுத்தம்,টাইম বেচ ভল্টেজ
அழைப்பு தாமதம்,কল বিলম্ব
நேர மண்டல பிரதிபலிப்பு,সময় মণ্ডল প্ৰতিফলনশীলতা
நேரம் மார்க்கர் ஜெனரேட்டர்,টাইম মাৰ্কাৰ জেনেৰেটৰ
கால் பாகி,কাল ভাগী
நேர சாளரம்,সময় উইন্ডো
நேர முறை மாறுதல்,টাইমিং মোড চুইচিং
"நேரக் கட்டுப்படுத்தி, நேரக் கட்டுப்படுத்தி","সময় নিয়ন্ত্ৰক, সময় নিয়ন্ত্ৰক"
அழைப்பு கட்டுப்படுத்தி மோட்டார்,কল কন্ট্ৰ&#39;লাৰ মটৰ
நேர தொகுப்பு வரைபடம்,সময় নিৰ্ধাৰণ ডায়াগ্ৰাম
நேர சரிசெய்தல் நடுக்கம்,সময় সমন্বয় jitter
க்ரோனோமீட்டர் மார்க்கர் ஜெனரேட்டர்,ক্ৰ&#39;ন&#39;মিটাৰ মাৰ্কাৰ জেনেৰেটৰ
அழைப்பு சரிசெய்தல் நெட்வொர்க்,কল এডজাষ্টাৰ নেটৱৰ্ক
டி-நெட்வொர்க்,টি-নেটৱৰ্ক
மாற்று சுவிட்ச்,টগল চুইচ
டோக்கன் பஸ் நெட்வொர்க்,টোকেন বাছ নেটৱাৰ্ক
டோக்கன் நெட்வொர்க்,টোকেন নেটৱাৰ্ক
ஏற்றுக்கொள்ளக்கூடிய மாற்றம்,গ্ৰহণযোগ্য পৰিৱৰ্তন
குரல் வெடிப்பு ஜெனரேட்டர்,কণ্ঠ বিস্ফোৰণ জেনেৰেটৰ
டொராய்டு,toroid
டோரஸ் ஆண்டெனா,torus এন্টেনা
முழு ஹார்மோனிக் விலகல்,সম্পূৰ্ণ হাৰমনিক বিকৃতি
டோட்டெம் கம்பம்,টটেম খুঁটা
டோட்டெம்-போல் டிரான்சிஸ்டர்,টটেম-মেৰু ট্ৰেঞ্জিষ্টৰ
தொடு சுவிட்ச்,টাচ চুইচ
தொட்டுணரக்கூடிய குரல்,স্পৰ্শযোগ্য কণ্ঠস্বৰ
டி-பேட்,টি-পেড
மும்மடங்கு,ট্ৰেবল
"தடமறிதல், தடமறிதல்","ট্ৰেচিং, ট্ৰেচিং"
"தட பந்து, தட பந்து","ট্ৰেক বল, ট্ৰেক বল"
இணக்கம்,অনুবৰ্তী
கண்காணிப்பு மற்றும் கட்டுப்பாட்டு சுற்று,ট্ৰেকিং আৰু নিয়ন্ত্ৰণ বৰ্তনী
"பின் கோர், பின் கோர்","বেক কোৰ, ট্ৰেইলিং কোৰ"
பயிற்சியாளர்,প্ৰশিক্ষক
இணக்கம்,অনুবৰ্তী
பரஸ்பரம்,পাৰস্পৰিকতা
கடத்துத்திறன்,আন্তঃপৰিবাহীতা
மின்மாற்றி,ট্ৰেন্সডুচাৰ
பரிமாற்ற பண்புகள்,স্থানান্তৰ বৈশিষ্ট্যসমূহ
பரிமாற்ற செயல்பாடு,স্থানান্তৰ কাৰ্য্য
பரிமாற்ற லாபம்,ট্ৰেন্সফাৰ লাভ
