Marathi,Gujarati
सारांश,સારાંશ
सारांश चाचणी,સંક્ષિપ્ત સુનાવણી
सारांश,સારાંશ
समिट,શિખર
समन,સમન
Sumptury भत्ता,અનુમાન ભથ્થું
बेरीज,ટૂંકમાં
Sundry,ભૂરું
सुओ मोटो,સુસો મોટો
अतिरेकी,વય -નિભાવ
सुपरन्युएशन पेन्शन,વય -નિવૃત્તિ પેન્શન
वरवरच्या,ચોરીછૂપી
अनावश्यक,અવિરત
सुपरइम्पोज,પ્રાણવામા
श्रेष्ठ,ચડિયાતું
श्रेष्ठत्व,શ્રેષ્ઠતા
अलौकिक,અલૌકિક
अलौकिक पोस्ट,સંખ્યાધિક જગ્યા
सुपरसिप्राय,પરાંકી દેવું
सुपरस्क्रिप्शन,પર્સાંકી
सुपरसेड,રદ કરવું
सुपरसेशन,પર્સન
सुपरस्ट्रक्चर,અન્ડરસ્ટ્રક્ચર
सुपरटॅक्स,ટેરા
सुपर टाइमस्केल,અધિક સમય
पर्यवेक्षण,અવેક્ષણ
पर्यवेक्षक,અવેક્ષક
पर्यवेक्षी कर्मचारी,અવેક્ષક કર્મચારી કર્મચારીઓ
पूरक,પૂરવણી
पूरक,પૂરક
पूरक बजेट,પૂરક અંદાજપત્ર
पूरक किंमत,પૂરક ખર્ચ
पूरक मागणी,પૂરક માંગ
पूरक अनुदान,પૂરક અનુદાન
पूरक प्रश्न,પૂરક પ્રશ્ન
पूरक नियम,પૂરક નિયમો
पुरवठादार,પુરવઠા પાડનાર
पुरवठा,પુરવઠા
समर्थन,ટેકો
समर्थक,સમર્થક
समर्थन दस्तऐवज,સહાયક દસ્તાવેજ
दडपशाही,દબાવી દેવું
सर्वोच्चता,સર્વોચ્ચતા
सर्वोच्च,સર્વોપરી
अधिभार,કરચોરી
हमी,જામીનગીરી
हमी बॉन्ड,જામીન - ખત
पृष्ठभाग तपासणी,સપાટી નિરીક્ષણ
पृष्ठभाग वाहतूक,સપાટી પરત
शस्त्रक्रिया,શાસ્ત્રી
आडनाव,અટક
अधिशेष,ફાજલ
अतिरिक्त बजेट,ફાજલ અંદાજપત્ર
अतिरिक्त अहवाल,ફાજલ અહેવાલ
अतिरिक्त कर्मचारी,ફાજલ સ્ટાફ
आश्चर्यचकित तपासणी,ચોરી
आश्चर्य भेट,આશ્ચર્યજનક મુલાકાત
शरण जाणे,સોંપણી
आसपासच्या,આસપાસના
सारटॅक्स,સર્ટ ax ક્સ
पाळत ठेवणे,જાદુઈ
सर्वेक्षण,મોજણી
सर्वेक्षण अहवाल,મોજણી અહેવાલ
सर्व्हायव्हल,અવિચારી
हयात,જીવંત
वाचलेले,સર્જિત
संवेदनशीलता,સંવેદનશીલતા
संशयित,શંકાસ્પદ વ્યક્તિ
निलंबित,મુલતવી રાખવી
रहस्य,લોકગીત
सस्पेन्स खाते,સાનુકૂળ હિસાબ
निलंबन,મુકાબલો
निलंबन ऑर्डर,બંધબેસતા હુકમ
संशय,શંકા
टिकाऊ,ટકાઉ
टिकाऊ वाढ,ટકાઉ વૃદ્ધિ
टिकाव,સતત
शपथ,શપથ લેવો
शपथविधी,શપથવિચારણા
अभ्यासक्रम,અભ્યાસક્રમ
चिन्ह,પ્રતીક
सममिती,સપ્રમાણતા
सहानुभूती,સહાનુભુતિ
सहानुभूती संप,સહાનુભૂતિ હડતાલ
परिसंवाद,પરિષદ
लक्षणं,લક્ષણ
समक्रमित,સમતળ કરવું
सारांश,શબ્દભોગ
संश्लेषण,સંશ્લેષણ
कृत्रिम,કૃત્રિમ
प्रणाली,પદ્ધતિ
पद्धतशीर,પદ્ધતિસરનું
पद्धतशीर काम,પદ્ધતિસરનું કાર્ય
सिस्टम विश्लेषण,સિસ્ટમોનું વિશ્લેષણ
टॅब फोल्डर,ટેબ ફોલ્ડર
टेबल,કોષ્ટક
झांकी,ઝટપટ
सामग्री सारणी,સમાધાનો
घराचे टेबल,ઘરની કોષ્ટક
सारणी,કોઠો
सारणीत विधान,કોઠા -પત્રક
टॅब्युलेशन,કોઠા
टॅब्यूलेटर,કોષ્ટક
टॅकल,નિપુણતા
युक्ती,કુનેહ
कुशलतेने,કુનેહવાળું
युक्ती,યુક્તિ
टॅग,ટ tag ગ
घरी वेतन घ्या,ઘરનો પગાર લેવો
ताब्यात घ्या,લઇ લો
प्रतिभावान,પ્રતિભાશાળી
प्रतिभा शोध,પ્રતિભા શોધ
टॅली,મેળવવું
टॅली कार्ड,મેળ -કાર્ડ
छेडछाड,ચેડાં
मूर्त,મૂર્ત
मूर्त मालमत्ता,મૂર્ત સંપત્તિ
टेप,ટેપ
टॅपिंग,ટેજિયો
अशक्तपणा,તૃપ્તિ
लक्ष्य,નિશાન
लक्ष्य दिनांक,લક્ષ્યાંક તારીખ
आयात मालावरील जकात,પ્રશુલ્ક
कलंक,કલંક
कार्य,કાર્ય
कार्यदल,ટાસ્ક ફોર્સ
कर,કર
कर कमी करणे,કર ઘટાડવો
करपात्र,કરપાત્ર
करपात्र उत्पन्न,કરપાત્ર આવક
कर समायोजन,કર -ગોઠવણ
कर मूल्यांकन,કર આકારણી
कर आकारणी,કરવેરા
कर टाळणे,કર -ટાળ
कर सल्लागार,કર સલાહકાર
कर घोषित,કર -ઘોષણા
स्त्रोतावर कर वजा केलेला,સાધન પર કપાત કરાયેલ કર
कर कपात,કર કપાત
कर चुकवणे,કરચોરી
कर सूट,કર મુક્તિ
कर मुक्त,કરમુક્ત
करदाता,કરદાતા
कर सूट,કર -છૂટ
कराचा परतावा,કર વળતર
कर वेळापत्रक,કર -અનુસૂચિ
संघभावना,કાર્યકારી ભાવના
कार्यसंघ कार्य,ટીમમાં સાથે કામ
अश्रुधुर गॅस,અશ્રુવાયું
तांत्रिक,તકનિકી
तांत्रिक सल्ला,તકનિકી સલાહ
तांत्रिक महाविद्यालय,તકનિકી ક collegeલેજ
तांत्रिक माहिती,તકનિકી આંકડા
तांत्रिक पोस्ट,તકનિકી જગ્યા
तांत्रिक पात्रता,તકનિકી લાયકાત
तांत्रिक कौशल्य,તકનિકી કૌશલ
तांत्रिक संज्ञा,તકનિકી -મુદત
तांत्रिक प्रशिक्षण,તકનિકી તાલીમ
तंत्रज्ञ,તકનિકી
तंत्र,પ્રખ્યાત
तंत्रज्ञान,તકનિકી
तंत्रज्ञान,તકનિક
तंत्रज्ञान,પ્રૌદ્યોગિક
तंत्रज्ञानशास्त्रज्ञ,પ્રૌદ્યોગિકીવિદ્
तंत्रज्ञान,પ્રાતળતા
टेलबँकिंग,ટેલિબેંકિંગ
तार,તાર
टेलिग्राफिक पत्ता,તાર સરનામું
टेलीग्राफी,તાર
टेलीप्रिंटर संदेश,દૂરમુદ્રક સંદેશ
टेलिव्हिजन,ટેલિવિઝન
टेलीवॉर्किंग,ટેલિફોન વર્કિંગ
टेलेक्स,દૂરિયાણું
टेलर,અટકનાર
स्वभाव,ગુસ્સો
स्वभाव,સ્વભાવ
स्वभाव,સ્વભાવગત
तापमान,તાપમાન
टेम्पो,ટેમ્પો
तात्पुरता,કામચલાઉ
तात्पुरते आगाऊ,હંગામી પેશગી
तात्पुरती भेट,હંગામી નિમણૂક
तात्पुरते अपंगत्व,હંગામી અપંગતા
तात्पुरते पोस्ट,હંગામી જગ્યા
तात्पुरते निर्बंध,હંગામી પ્રતિબંધ
तात्पुरती रिक्तता,હંગામી ખાલી જગ્યા
मोह,લાલચ
टेनेबल,ટેનરેબલ
कठोरपणा,ચતુરતા
भाडेकरु,ગણોત
भाडेकरू,ભાડૂત
प्रवृत्ती,વૃત્તિ
निविदा,નિવિદા
निविदा बॉक्स,નિવિદા -પેટી
निविदाकार,નમ્ર
निविदा सूचना,નિવિદા -નોટિસ
तात्पुरते,કામચલાઉ
कार्यकाळ,હક
जमीन कार्यकाळ,જમીન ભોગવટા
कार्यालयाचा कार्यकाळ,પદની મુદત
पोस्टचा कार्यकाळ,પદ -હક
कामाचा कालावधी,કામની મુદત
कार्यकाळ पोस्ट,સત્તાપ્રકાર
मुदत,પદ
संपुष्टात येण्याजोगे,સમાપ્ત
टर्मिनल (अहवाल इ.),ટર્મિનલ (રિપોર્ટ વગેરે)
टर्मिनल टॅक्स,વેપાર -કર
समाप्ती,સમાપ્તિ
टर्मिनेशन क्लॉज,સમાપ્તિ
टर्मिनेशन नोटीस,સમાપ્તિ નોટિસ
सेवा समाप्त,નોકરીની સમાપ્તિ
शब्दावली,પરિભાષા
मुदत कर्ज,મુદતનો લોન
कार्यालयाची मुदत,હોદ્દાની મુદત
अटी,શરત
नियम आणि अटी,નિયમો અને શરત
वितरण अटी,વિતરણ
संदर्भ अटी,સંદર્ભ શરતો
सेवा अटी,સેવાની શરતો
प्रदेश,પ્રદેશ
दहशत,આતંક
दहशतवाद,આતંકવાદ
दहशतवादी,આતંકવાદી
तृतीय लाभ,ત્રીજા ભાગનો લાભ
चाचणी,કસોટી
करार,વસિયતનામા
चाचणी शुल्क,પરીક્ષણ ખર્ચ
चाचणी तपासणी,પરીક્ષણ તપાસ
परीक्षक,પરીક
साक्ष द्या,સાક્ષી આપવી
प्रशस्तिपत्र,પ્રશંસાપત્ર
साक्ष,જુબાની
चाचणी अहवाल,પરીક્ષણ અહેવાલ
मजकूर,લખાણ
कृतज्ञ,આભારી
थीम,વિષય
उपचार,ઉપચાર
तृतीय पक्ष,ત્રીજો પક્ષ
नख,સંપૂર્ણપણે
विचारवंत,વિચારશીલ
धोका,ધમકી
काटेकोर,તટસ્થ
माध्यमातून,થી
बाहेर फेकून,બહાર ફેંકવું
अंगठा छाप,અંગૂઠાની છાપ
थंपिंग बहुसंख्य,ધક્કો મારનાર બહુમતી
तिकिट,ટિકિટ
टाय,જોડાણ
बांधलेले कर्ज,બાંયધરીથી લોન
स्तरीय,ટાયર
टिल्ट,નમેલું
वेळ,સમય
वेळ परवानगी,સમયની મંજૂરી
वेळ प्रतिबंधित,સમય -અવરોધિત
वेळेच बंधन,સમય બંધાયેલ
वेळ कार्ड,સમયપત્રક
वेळ ठेव (= निश्चित ठेव),સમય થાપણ (= સ્થિર થાપણ)
वेळ ठेवणे,સમય જાળવવાનું
वेळेची मर्यादा,સમય મર્યાદા
वेळ बंद,સમયનો સમય
वेळ ओलांडून,સમય કા overી નાખવો
कालबाह्य कार्यक्रम,સમયસર કાર્યક્રમ
वेळ दर,સમયાન
वेळ रेकॉर्डिंग मशीन,સમય રેકોર્ડ -યંત્ર
वेळ स्केल,સમય માપદંડ
वेळा पत्रक,સમયસારણી
वेळ मुद्रांक,સમય -ટિકિટ
वेळ अभ्यास उपकरणे,સમયપત્રક -સાધનસામગ્રી
वेळापत्रक,મુદત
वेळ,સમય -સમય
टिपा,ટિપ્સ
शीर्षक,હક
शीर्षक धारक,પદવીધારક
टॉयलेट,શૌચાલય
टोकन,પ્રતીક
टोकन सदस्य,પ્રતીક સભ્ય
टोकन वेतन,પ્રતીક પગાર
टोकन स्ट्राइक,પ્રતીક હડતાલ
टोन,સ્વર
खाली टोन,ટોળું
सुरात जुळविणे,ટોપ
साधन,ઓજાર
टूल डाउन स्ट्राइक,તકરારની હડતાલ
शीर्ष,ટોચ
विषय,વિષય
उच्च स्तरीय निर्णय,ઉચ્ચ કક્ષાના નિર્ણય
वरिष्ठ व्यवस्थापन,ઉચ્ચ સંચાલન
सर्वात वर,ટોચનું સ્થાન
शीर्ष अधिकारी,ઉચ્ચ અધિકારી
टोपोग्राफी,સ્થળનું ચિત્ર
सर्वोच्च प्राधान्य,ટોચની અગ્રતા
अव्वल रँकिंग,ઉચ્ચ દરખાસ્ત
अत्यंत गुप्त,ટોચનું રહસ્ય
छळ,ત્રાસ
एकूण,કુલ
एकूण सेवा,કુલ સેવા
कठीण,ખડતલ
टूर,પ્રવાસ
टूर प्रोग्राम,પ્રવાસ કાર્યક્રમ
टूर रिपोर्ट,પ્રવાસ અહેવાલ
टाउट,વાંકુંચાવવું
शहर,નગર
टाउनशिप,નગરો
ट्रेस,ટ્રેસ
ट्रॅक्ट,માર્ગ
कर्षण,કરચલી
व्यापार करार,વેપાર કરાર
व्यापारी संघ,વેપાર સંઘ
परंपरा,પરંપરા
ट्रेन,તાલીમ
प्रशिक्षणार्थी,તાલીમાર્થી
प्रशिक्षणार्थी,ચલણ
ट्रेनर,પ્રશિક્ષક
प्रशिक्षण,તાલીમ
प्रशिक्षण केंद्र,તાલીમ કેન્દ્ર
प्रशिक्षण महाविद्यालय,તાલીમ ક collegeલેજ
प्रशिक्षण विभाग,તાલીમ વિભાગ
प्रशिक्षण संस्था,તાલીમ સંસ્થા
प्रशिक्षण कालावधी,તાલીમનો સમયગાળો
प्रशिक्षण कार्यक्रम,તાલીમ કાર્યક્રમ
प्रशिक्षण युनिट,તાલીમ એકમ
वैशिष्ट्य,લક્ષણ
देशद्रोही,વિશ્વાસઘાતી
शांतता,શાંતિ
व्यवहार,સોદા
व्यवसायाचा व्यवहार,ધંધાનું લેવડદેવડ
लिप्यंतरण,અનુલેખન
हस्तांतरण,તબદીલી
हस्तांतरणीय वस्तू,તબદીલ માલ
हस्तांतरण प्रवेश,તબદીલી નોંધ
हस्तांतरण फी,તબદીલી -ફી
हस्तांतरण निवेदन,તબદીલી સ્મૃતિપત્ર
प्रतिनियुक्तीवर हस्तांतरण,પ્રતિનિયુક્તિ પર તબદીલી
हस्तांतरण ऑर्डर,તબદીલી હુકમ
परिवर्तन,પરિવર્તન
संक्रमण,હેરફેર
संक्रमण शुल्क,હેરફેર -વ્યવહાર
संक्रमणकालीन,સંક્રમણને લગતું
ट्रान्झिट पास,પ્રચાર -પાસ
ट्रान्झिट व्हिसा,પ્રચાર -વિઝા
संक्रमण कार्यशाळा,હેરફેર વર્કશોપ
अनुवाद,ભાષાંતર
लिप्यंतरण,ટ્રાંપરીકરણ
संसर्ग,ટ્રાન્સમિશન
प्रसारण,સંક્રમણ કરવું
वाहतूक,પરિવહન
वाहतूक भत्ता,પરિવહન ભથ્થું
वाहतूक,પરિવહન
ट्रान्सपोजिशन,પરિશ્રમ
सापळा,છટકું
प्रवास,પ્રવાસ
प्रवास खर्च,મુસાફરી ખર્ચ
प्रवासी धनादेश,મુસાફરોની તપાસ
प्रवास भत्ता,પ્રવાસ ભથ્થું
प्रवास भत्ता बिल,પ્રવાસ ભથ્થું બિલ
प्रवास सवलत,પ્રવાસ રાહત
विश्वासघात,દખલક
देशद्रोह,રાજદ્રોહ
कोषागार,તિજોરી
ट्रेझरी बेंच,તિજોરી
ट्रेझरी ठेव पावती (टी.डी.आर.),ટ્રેઝરી ડિપોઝિટ રસીદ (ટી.ડી.આર.)
ट्रेझरी पावती,તિજોરી રસીદ
ट्रेझरी व्हाउचर,તિજોરી વાઉચર
उपचार,વર્તવું
करार,સંધિ
प्रत्यार्पणाचा करार,પ્રત્યાર્પણ સંધિ
ट्रेक,માર્ગ
ट्रेंड,વલણ
अनावश्यक,અપરિવર્તન
चाचणी,સુનાવણી
चाचणी शिल्लक,અજમાયશ સિલક
चाचणी कालावधी,અજમાયશ ગાળો
आदिवासी क्षेत्र विकास,આદિજાતિ ક્ષેત્ર વિકાસ
आदिवासी कल्याण,આદિજાતિ કલ્યાણ
जमाती,આદિજાતિ
न्यायाधिकरण,પંચ
श्रद्धांजली,શ્રદ્ધાંજલિ
ट्रिम,સુઘડ
सहल,સફર
त्रिपक्षीय,ત્રિપક્ષીય
तिहेरी,ત્રિપુસી
तिप्पट,ત્રિગણું
खरी प्रत,સાચી નકલ
ट्रंक कॉल,ટ્રંક ક call લ
विश्वास,વિશ્વાસ
विश्वस्त,ટ્રસ્ટી
विश्वासार्ह,વિશ્વાસપાત્ર
खाली वळा,નીચે ફેરવવું
टर्नकी आधार,વળાંકનો આધાર
टर्न-आउट,બંધ કરવું
उलाढाल,ખોટો
Trpitute,ભ્રષ્ટતા
TORTELAGE,ગડબડી
ट्विन सिटी,જોડિયા શહેર
दुहेरी सामायिकरण आधार,બે વહેંચણી આધાર
प्रकार,પ્રકાર
टाइपस्क्रिप्ट,ટાઈપ
टाइपराइटर,ટાઇપરાઇટર
टाइपराइटिंग,ટાઈપ -કitingંગ
ठराविक,વિશિષ્ટ
टायपिंग,ટાઇપિંગ
टायपिंग मशीन,ટાપ -યંત્ર
टाइपिंग पूल,રંગબેરંગી પૂલ
टायपोग्राफिकल त्रुटी,મુદ્રણ -ભૂલ
Ulderative हेतू,અખરોટનો હેતુ
अंतिम,અંતિમ
अल्टिमेट कंझिग्नी,અંતિમ માલ
अंतिम किंमत,અંતિમ ખર્ચ
अंतिम ध्येय,અંતિમ ધ્યેય
शेवटी,આખરે
अंतिम उद्दीष्ट,અંતિમ ઉદ્દેશ
अल्टिमेटम,આખરી મથક
अल्टिमो,ચાલુ
अल्ट्राव्हियर्स,અલ્ટ્રાવાયરો
पंच,દાદર
अस्वीकार्य,અસ્વીકાર્ય
बिनधास्त सामान,અસંગતજ સામાન
विनाअनुदानित,સહાય વિનાની
अस्पष्ट,સ્પષ્ટ
एकमत,સર્વસંમતિ
एकमत,સર્વસંમત
एकमताने निर्णय,સર્વસંમત નિર્ણય
नम्र,નિર્દય
अन्टॅच केलेले,છૂટું
अनधिकृत,અનધિકૃત
अटळ,અનિવાર્ય
अपरिहार्य परिस्थिती,અનિવાર્ય સંજોગો
अपरिहार्य विलंब,અનિવાર્ય વિલંબ
नापसंत,અણનમ
अनावश्यक,અનૌપચારિક
अनिश्चित,ચતુર
निरोधक,અનન્ય
दावा न केलेले सामान,બિન -દાવો કર્યા વિનાનો સામાન
अवर्गीकृत,બિન -વર્ગીકૃત
बिनधास्त,કમનસીબ
असामान्य,અસામાન્ય
बिनधास्त,ઉન્મત્ત
बिनशर्त,બિનશરતી
अपुष्ट,અસમર્થિત
अपुष्ट अहवाल,અસમર્થિત અહેવાલ
असंवैधानिक,ગેરબંધારણીય
बिनधास्त,બિનસંભુન
अनियंत्रित,બેકાબૂ
अनियंत्रित,અસમર્થિત
उघडलेली मागणी,ઉપદ્રવ
अनावश्यक,નિશ્ચયી
अविभाजित पत्र,અપરિચિત પત્ર
खाली,નીચેનું
अंडर-वय,વયસ્ક
मूल्यांकन अंतर्गत,આકારણી હેઠળ
बिलिंग अंतर्गत,બિલિંગ હેઠળ
पोस्टिंगचे प्रमाणपत्र,પોસ્ટ -સર્ટિફિકેટ હેઠળ
विचाराधीन,વિચારણા હેઠળ
अधोरेखित,અછરડો
अविकसित,ઓછી
नोकरी अंतर्गत,નોકરી હેઠળનું
रोजगार अंतर्गत,રોજગાર હેઠળ
अंडर-अंदाज,અલ્પ-અંદાજ
परीक्षा अंतर्गत,પરીક્ષણ હેઠળ
पदवीधर,બિનઅનુભવી
भूमिगत,ભૂગર્ભ
अंतर्गत व्यवहार,નીચેની બાજુનો વ્યવહાર
बीजक अंतर्गत,આગ્રહી હેઠળ
अधोरेखित,નીચેના
अंडर-मॅन,અલ્પ-મંડળ
अंडर-पेड,અલ્પ-વેતનપત્ર
अंडर-लोकसंख्या,ઓછી વસ્તી
अंडर-प्रॉडक्शन,અલ્પ ઉત્પાદન
संदर्भात,સંદર્ભ હેઠળ
अधोरेखित,વીમોવાળું
समजूतदारपणा,સમજવુ
हाती घ्या,હાથ ધરવું
हमी,બાંયધરી
अंडरस्ट्रियल,પ્રસ્થાન
अंडर-उपयोग,હેઠળ ઉપયોગમાં લેવાતા
अंडर-व्हॅल्युएशन,ઓછું મૂલ્યાંકન
अवांछनीय,અનિચ્છનીય
असंबंधित,દબાવી દીધેલું
अबाधित कर्ज,બિનઅનુભવી લોન
निर्विवाद,અવિવાદિત
अविभाजित,અવિચારી
निःसंशयपणे,નિ: શંકપણે
अयोग्य,અયોગ્ય
अयोग्य विलंब,અનુચિત વિલંબ
अयोग्य प्रभाव,અનુચિત પ્રભાવ
अनिश्चित उत्पन्न,અનુપસ્થિત આવક
Uneth,શોધી કાearવું
अनियमित,બિન -લાભપ્રદ
बेरोजगारी,બેકારી
असमान जमीन,અસમત જમીન
अनपेक्षित विलंब,અનપેક્ષિત વિલંબ
अनपेक्षित,વણવી
अन्याय,અન્યાયી
अन्यायकारक डिसमिसल,બેકાબૂ
अन्यायकारक कामगार पद्धती,અન્યાયી મજૂર પદ્ધતિઓ
अन्यायकारक म्हणजे,અન્યાયી માધ્યમ
प्रतिकूल,અયોગ્ય
अयोग्य,અયોગ્ય
पदोन्नतीसाठी अयोग्य,બ promotionતી માટે અયોગ્ય
अप्रत्याशित,અણધાર્યું
अप्रत्याशित शुल्क,અણધાર્યા ખર્ચ
अकल्पित परिस्थिती,અણધાર્યા સંજોગો
युनिकेमरल,એકલનું
युनिकेमेरल विधिमंडळ,એકલ વિધાનમંડળ
एकीकरण,એકીકરણ
युनिफाइड स्केल,એકીકૃત ધોરણ
एकसमान,એકરૂપ
एकसमान वाढ,એકરૂપ વધારો
एकसारखेपणा,એકરૂપતા
एकतर्फी,એકપક્ષીય
एकतर्फी क्रिया,એકપક્ષીય કાર્યવાહી
अखंड वीजपुरवठा,અવિરત વીજ પુરવઠો
अखंड सेवा,અવિરત સેવા
युनियन,સંઘ
युनियनवाद,સંઘવાદ
युनियन यादी,સંઘની યાદી
युनियन प्रांत,કેન્દ્રીય પ્રદેશ
अद्वितीय,અનન્ય
युनिट,એકમ
एकात्मक,એકીકૃત
युनायटेड,સંયુક્ત
ऐक्य,એકતા
सार्वत्रिक,સાર્વત્રિક
अन्यायकारक,અન્યાયી
बेकायदेशीर,ગેરકાયદે
बेकायदेशीर उद्देश,ગેરકાયદે હેતુ
अमर्यादित,અમર્યાદિત
अमर्यादित शक्ती,અમર્યાદિત શક્તિ
परवानगी नाही,અસ્વીકારિત
उतार,લોહ
अविवाहित,અપરિણીત
अप्राकृतिक,અકુદરતી
अनैसर्गिक मृत्यू,અકુદરતી મૃત્યુ
अनावश्यक,બિનજરૂરી
अनधिकृत,બિન -સરકારી
अनधिकृत पत्र,બિન -સરકારી પત્ર
अनधिकृत टीप,બિન -સરકારી નોંધ
अनधिकृत संप,બિન -સરકારી હડતાલ
बिनविरोध,બિનહરીફ
न भरलेले वेतन,અવેતન વેતન
अतुलनीय,શિષ્ટાચારથી
अलोकप्रिय,અપ્રિય
अभूतपूर्व,અભૂતપૂર્વ
अप्रत्याशित,અસંમીત
अनुत्पादक,અનુપક્ષ
अनुत्पादक कामगार,અનુત્પાદક મજૂર
फायदेशीर,નફાકારક
अस्पष्ट,અજ્ unાત
अपात्र,લાયકાત વિનાનું
अपात्र माफी,બિન -શરતી માફી
निर्विवाद,બિન -નિપુણ
अवांछनीय बेरीज,અવાસ્તિક રકમ
अवास्तव,ગેરવાજબી
अनियंत्रित,અનધિકૃત
नोंदणीकृत दस्तऐवज,નોંધાયેલ દસ્તાવેજ
नोंदणीकृत फर्म,બિન -નોંધણી પે firmી
अनारक्षित रिक्त जागा,ખાલી જગ્યા
असुरक्षित,અસુરક્ષિત
असमाधानकारक,અસંતોષકારક
असुरक्षित,બિન -અસુરક્ષિત
असुरक्षित कर्ज,બિન -જામીન લો
नकळत,બિનઅનુભવી
अकुशल,બિન -કુશળ
अकुशल कामगार,બિન -કુશળ મજૂર
अनियंत्रित मन,અવિશ્વસનીય મન
अनिर्दिष्ट,અનિશ્ચિત
अस्थिर,અસ્થિર
अस्थिर सरकार,અસ્થિર સરકાર
अबाधित,અવિચારી
अनुचित,અયોગ્ય
अशक्त,અસહ્ય
अस्पृश्यता,અસ્પૃશ્યતા
अप्रशिक्षित,પ્રશિક્ષિત
अविश्वासू,અવિશ્વાસપાત્ર
न वापरलेले,ન વપરાયેલ
असामान्य विलंब,અસામાન્ય વિલંબ
अनियंत्रित अनुदान,બિન -ઉત્પાદિત અનુદાન
अवांछित,અનધિકૃત
नकोसा,અનિશ્ચિત
अयोग्य,અયોગ્ય
अद्यतन,અપડેટ
श्रेणीसुधारित करा,અપશબ્દો
श्रेणीसुधारित,અપહરણ કરવું
पोस्ट अपग्रेडिंग,પોસ્ટ અપગ્રેડ કરવું
अपहोल्ड,પરફળી જવું
देखभाल,નિભાવ
उन्नत,ઉન્નતિ
वरील,ઉપલા
उच्च वय मर्यादा,ઉચ્ચ વય -મર્યાદા
सर्वात वरचे,સૌથી ઉપર
अद्ययावत,આજ સુધીનુ
सरळ,સીધું
नाराज,ઉદાસ
ऊर्ध्वगामी संप्रेषण,ઉપરની તરફ
ऊर्ध्वगामी ट्रेंड,ઉપરની તરફ વલણ
शहरी,શહેરી
शहरीकरण,શહેરીકરણ
निकड,તાકીદ
तातडीचे,તાકીદનું
तातडीची क्रिया,તાકીદની કાર્યવાહી
तातडीचा ​​कॉल,તાકીદ
तातडीची स्लिप,તાકીદની કાપલી
वापर,ઉપયોગ
उपयुक्त,ઉપયોગી
वापरकर्ता,વાપરનાર
वापरकर्ता आयटम,વપરાશકર્તા વસ્તુ
नेहमीच्या,સામાન્ય
Usurp,કપડા
उपयुक्तता,ઉપયોગિતા
उपयोग,ઉપયોગ
उपयोग प्रमाणपत्र,ઉપયોગ પ્રમાણપત્ર
पद,ખાલીપણું
रिक्त पोस्ट,ખાલી જગ્યા
रिक्त,ખાલી કરવું
सुट्टी,રજા
सुट्टीतील वेतन,વેકેશન -પગાર
पोकळी,શૂન્યતા
अस्पष्ट कल्पना,અસ્પષ્ટ વિચાર
व्हॅलेडिक्टरी पत्ता,બહાનું
व्हॅलेडिक्टरी फंक्शन,વેલેડિક્ટરી કાર્ય
व्हॅलेडिक्टरी सत्र,વ valતખા સત્ર
वैध,કાયદેસર
वैध युक्तिवाद,કાયદેસર દલીલ
वैधता तारीख,માન્યતા તારીખ
वैध कारण,માન્ય કારણ
मूल्यांकन,મૂલ્યાંકન
मूल्यांकन प्रमाणपत्र,મૂલ્યાંકન પ્રમાણપત્ર
मूल्यांकन अहवाल,મૂલ્યાંકન અહેવાલ
मूल्य,મૂલ્ય
मूल्यवान,મૂલ્ય મૂલ્યાંકન કરનાર
चल,વધઘટપાત્ર
भिन्नता,ભિન્નતા
व्हेरिएंट,ભિન્ન
भिन्नता,વિવિધતા
गुणवत्तेत बदल,ગુણવત્તામાં ફેરફાર
विविधता,જાત
वाहन,વાહન
हवेशीर,વાસડી
उद्यम,સાહસ
ठिकाण,સ્થળ
सत्यता,સચ્ચાઈ
शाब्दिक,મૌખિક
तोंडी करार,મૌખિક કરાર
तोंडी चर्चा,મૌખિક ચર્ચા
तोंडी ऑर्डर,મૌખિક હુકમ
तोंडी विधान,મૌખિક પત્રક
तोंडी चेतावणी,મૌખિક ચેતવણી
शब्दशः,શાબ્દિક
शब्दशः अहवाल,શાબ્દિક્રાહી અહેવાલ
निकाल,ચુકાદો
सत्यापन,ખરાઈ
पूर्वजांची पडताळणी,પૂર્વજોની ચકાસણી
स्टोअरची पडताळणी,સામાનની ખરાઈ
सत्यापन पत्रक,ખરાઈ -પત્ર
सत्यापित प्रत,ચકાસેલી નકલ
स्थानिक,ભાષાને લગતું
आवृत्ती,ભાષાંતર
विरुद्ध,વિરુદ્ધ
अनुलंब संप्रेषण,Ticalભિ
अनुलंब फाइलिंग सिस्टम,ઉર્ધ્વ ફાઇલિંગ પદ્ધતિ
अनुलंब गतिशीलता,ગતિશીલતા
खुप छान,ખૂબ સારું
भांडे,જહાજ
बनियान,જુલમ
निहित उजवीकडे,નિશ્ચયી હક
वीटो,વીટો
तपासणी,તપાસ
व्हेटर,પશુ
मार्गे मार्गे,ઝાપે સુધી
व्यवहार्यता,સધર્નાતા
व्यवहार्य,સધ્ધર
माध्यम मार्गे,માધ્યમ દ્વારા
वाईस,ઉપાર્જન
उलट,Versલટું
दुष्टचक्र,પાપી વર્તુળ
बळी,ભોગ બનવું
अत्याचार,શિકાર
विजय,વિજય
