Hindi,Kannada
"कणिशिका, स्पाइकिका",ಹುಲ್ಲುಗಾರ್ತಿ
मेरुरज्जु,ಬೆನ್ನು ಹುರಿ
मेरु तंत्रिका,ಬೆನ್ನುಮೂಳೆಯ ನರ
"रीढ, मेरुदंड",ಬೆನ್ನು
शूल,ಬೆನ್ನು
कंटक,ಬೆನ್ನು
अर (परव),ಬೆನ್ನು
शूलमय,ಹುರಿದುಂಬಿ
शूलिका,ನಡು
श्वासरंध्र,ನದೆಗುಂದೆಯ
सर्पिल,ಸುರುಳಿಯಾಕಾರದ
स्पाइरिलाइना,ಸ್ಪಿರಾಲಿ
"सर्पिलाणु, स्पिरिलम",ಉಚ್ಚಾರಣಾ
स्पाइरोकीट,ನಾಳ
स्पाइरोगाइरा,ಸ್ಪಿರೋಗೈರಾ
स्पाइरुला,ಹುಲ್ಲುಗಾವಲು
स्पाइरुलाइना,ಉಗುರು
"तिल्ली, प्लीहा",ಗುಲ್ಮ
संबंधन स्थल,ಸ್ಪ್ಲಿಸ್ ಸೈಟ್
संबंधनकाय,ಬಿಚ್ಚಿ
संबंधन,ಜೋಡಣೆ
विपाटित जीन (अंतरायित),ಸ್ಪ್ಲಿಟ್ ಜೀನ್ (ಅಡ್ಡಿಪಡಿಸಲಾಗಿದೆ)
विपाटक,ಚಂಚಲ
जल का विभाजन,ನೀರಿನ ವಿಭಜನೆ
"दूषित होना, खराब होना",ಹಾಳು
अर,ಮಾತನಾಡುವ
स्पंज,ಸ್ಪಂಜು
स्पंजिला,ಕಣ್ಣುಹಾಯುಗಳು
स्पंजिन,ಕಟುಕ
स्पंजगुहा,ಕಶೇರು
स्पंजी उत्थानक ऊतक,ಸ್ಪಂಜಿನ ನಿಮಿರುವಿಕೆಯ ಅಂಗಾಂಶ
स्पंजी ऊतक,ಸ್ಪಂಜಿ ಅಂಗಾಂಶ
स्वतःजनन,ಸ್ವಾಭಾವಿಕ ಉತ್ಪಾದನೆ
स्वतःउत्परिवर्तन,ಸ್ವಾಭಾವಿಕ ರೂಪಾಂತರ
स्वतःजीवोद्भव,ಜೀವನದ ಸ್ವಾಭಾವಿಕ ಮೂಲ
स्वतःअभिक्रिया,ಸ್ವಾಭಾವಿಕ ಪ್ರತಿಕ್ರಿಯೆ
वलनीयन,ಚಂಚಲವಾದ
बीजाणुधानी,ಚಿರತೆ
बीजाणु,ಬೀಜಕ
बीजाणुधारी पर्ण,ಕಲೆಬಿಲಾದ ಎಲೆ
बीजाणुपर्ण,ಚಿರತೆ
बीजाणु-उद्भिद,ಬಿರಡೆಕಾಯಿ
स्पोरोपॉलेनिन,ಸ್ಪೊರೊಪೊಲೆನ್
स्पोरोजोआ प्राणी,ಚೂರುಗ
बीजाणुज,ಸ್ಪಾರ್ಜೊಯಿಟ್
धब्बेदार कस्कस,ಗುರುತಿಸಿದ ಕುಸ್ಕಸ್
बसंत दारू,ವಸಂತ ಮರ
स्प्रूस (पाइसिया स्मिथीआना),ಸ್ಪ್ರೂಸ್ (ಪಿಸಿಯಾ ಸ್ಮಿಥಿಯಾನಾ)
"दलपुट, कंट, शुंडिका, स्पर",ಉತ್ತೇಜಿಸು
शल्की उपकला,ಚಾಚು
"अपमर्दन, स्क्वास",ಚೂರು
स्क्विड,ಚಾಚು
स्क्विला,ಸಣ್ಣ
स्थायीकरण,ಸ್ಥಿರೀಕರಣ
स्थायीकारी वरण,ಆಯ್ಕೆ ಸ್ಥಿರಗೊಳಿಸುವುದು
मृदास्थिरण,ಮಣ್ಣನ್ನು ಸ್ಥಿರಗೊಳಿಸುವುದು
"चित्ति, चट्टा लगाना",ಹಿಸುಕು
स्तंभ,ಹಿಸುಕು
स्टैक,ಹಿಸುಕು
"मंच क्लिप, स्टेज क्लिप",ರಂಗಪಡೆ
अभिरंजित प्रतिदर्श,ಬಣ್ಣದ ಮಾದರಿಯ
वृंत,ಕಾಂಡ
पुंकेसर,ಕೇಡು
बंध्य पुंकेसर,ಸ್ಟಮಿನೋಡ್
खड़ी फसल,ನಿಂತಿರುವ ಬೆಳೆ
स्थायी स्थिति,ನಿಂತ ರಾಜ್ಯ
"रकाव, स्टेपीज",ಚಿರತೆ
स्टैफाइलोकोकस ऐल्बस,ಸ್ಟ್ಯಾಫಿಲೋಕೊಕಸ್ ಆಲ್ಬಸ್
"स्टारफिश, तारामीन",ನಕ್ಷತ್ರ ಮೀನು
"मंड, स्टार्च",ಪಿಷ್ಟ
अचल केंद्रक,ಸ್ಥಾಯಿ ನ್ಯೂಕ್ಲಿಯಸ್
स्टैटिन,ಪದದ
स्थिर प्रावस्था,ಸ್ಥಾಯಿ ಹಂತ
संतुलन पुटी (संतुलन अंग),ಸ್ಟ್ಯಾಟೊಸಿಸ್ಟ್ (ಬ್ಯಾಲೆನ್ಸ್ ಆರ್ಗನ್)
कानूनी निषेध,ಶಾಸನಬದ್ಧ ನಿಷೇಧ
घनत्व अति-प्रवणता,ಕಡಿದಾದ ಸಾಂದ್ರತೆಯ ಗ್ರೇಡಿಯಂಟ್
रंभ,ಹಲ್ಲು
ताराकार गुच्छिका,ನಾಕ್ಷತ್ರಿಕ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
तारकीय विकास,ನಾಕ್ಷತ್ರಿಕ ವಿಕಸನ
मूल कोशिका,ಕಾಂಡಕೋಶ
तनुलवणी,ಸ್ಟೆನೊಹಾಲಿನ್
तनुतापी,ಬಗೆಗಿನ
स्टेन्ट,ಉಗುಳು
"पद, सोपान, चरण",ಹಂತ
स्टेपी,ಹುಲ್ಲುಗಾವಲು
"निर्जर्म, रोगाणुरहित",ಬರಡಾದ
बंध्य,ಬರಡಾದ
अनुर्वर,ಬರಡಾದ
"निर्जर्म परिवेश, रोगरहित परिवेश",ಬರಡಾದ
बंध्यकर्मी मधुमक्खी,ಬರಡಾದ ಕೆಲಸಗಾರ ಜೇನುನೊಣ
"निर्जर्मीकरण, विसंक्रमण",ಕ್ರಿಮಿಕೀಕರಣ
अनुर्वरीकरण,ಕ್ರಿಮಿಕೀಕರಣ
बंध्यीकरण,ಕ್ರಿಮಿಕೀಕರಣ
"अधरक, स्टर्नम",ಚಂಚಲ
उरोस्थि,ಚಂಚಲ
स्टेरॉयड,ಚಿರಾಯಿಗೆ
स्टेरॉयड हॉर्मोन,ಚಿರತೆ ಉಂಗುರ
स्टेरॉल,ಕಬ್ಬಿಣದ
स्टेरॉल अणु,ಸ್ಟೆರಾಲ್ ಅಣುವಿನ
स्टेथोस्कोप,ದರ್ಜೆ -ದರ್ಶಕ
अनुलग्नी,ಜಿಗುಟಾದ
दृढ़रोम,ಗಟ್ಟಿಮುಟ್ಟ
वर्तिकाग्र,ಕಳಂಕ
दृक् बिंदु,ಕಳಂಕ
पक्ष बिंदु,ಕಳಂಕ
क्लोम छिद्र (कंचुकी ट्यूनिकेट का),ಕಳಂಕ
श्वास छिद्र (वातक का),ಕಳಂಕ
मृत जन्म,ಇನ್ನೂ ಜನನ
अवस्तंभ मूल,ಸ್ಟಿಲ್ಟ್ ಬೇರು
उद्दीपक,ಉತ್ತೇಜಕ
उद्दीपन,ಪ್ರಚೋದನೆ
उद्दीपन,ಪ್ರಚೋದಕ
"दंश-रे, दंश शंकुश",ಕುಟುಕು
दंशन कोशिका,ಕುಟುಕುವ ಕೋಶ
दुर्गंधी कंपोस्ट,ಗಬ್ಬು ನಾರುವ ಕಾಂಪೋಸ್ಟನ್
अनुपर्ण,ಹೊಯ್ದಾಟ
विलोड़न प्रकार,ಪ್ರಚೋದಿಸುವ ಪ್ರಕಾರ
स्कंध,ಸ್ಟಾಕ್
पशुधन,ಸ್ಟಾಕ್
प्रभव,ಸ್ಟಾಕ್
भूस्तारी,ಕಟಾವು
आमाशय,ಹೊಟ್ಟೆ
रंध्र,ಕಸಕ
रंध्र सघनता,ಸ್ಟೊಮಾಟಲ್ ಸಾಂದ್ರತೆ
स्टोमोकॉर्ड़ेटा,ಕಸಾಯಿಖಾನೆ
"तूफानी प्रावस्था, झंझावात प्रावस्था",ಚಂಡಮಾರುತದ ಹಂತ
"रोध, अवरोध",ನಿಲ್ಲಿಸು
प्रभेद,ಬ ೦ ದಿಸು
पादप में अनुकूलन के प्रति कार्यनीति,ಸಸ್ಯದಲ್ಲಿ ರೂಪಾಂತರದ ಕಾರ್ಯತಂತ್ರ
वनस्पति स्तरण,ಸಸ್ಯವರ್ಗದ ಶ್ರೇಣೀಕರಣ
स्तरित शल्की केरेटिनित (शृंगित) उपकला,ಶ್ರೇಣೀಕೃತ ಸ್ಕ್ವಾಮಸ್ ಕೆರಟಿನೈಸ್ಡ್ ಎಪಿಥೀಲಿಯಂ
समताप सीमा,ತತ್ತ್ವ
समतापमंडल,ವಾಯುಮಂಡಲ
समतापमंडलीय,ವಾಯುಭಾಷೆಯ
"किण स्तर, स्ट्रेटम कॉर्नियम",ಸ್ಟ್ರಾಟಮ್ ಕಾರ್ನಿಯಮ್
अंकुरण स्तर,ತಾರತಮ್ಯ
कणी स्तर,ಗ್ರ್ಯಾಟುಲೋಸಂ
स्वच्छ स्तर,ತುತ್ತೂರಿ ಲುಸಿಡಮ್
स्ट्रॉबेरी,ಸ್ಟ್ರಾಬೆರಿ
प्रवाही गति,ಸ್ಟ್ರೀಮಿಂಗ್ ಚಲನೆ
स्ट्रेप्टोबेसीलस,ಸ್ಟ್ರೆಪ್ಟೊಬಾಸಿಲಸ್
स्ट्रेप्टोकोकस,ಸ್ಟ್ರೆಪ್ಟೊಕೊಕಸ್
स्ट्रेप्टोकोकस न्यूमोनी,ಸ್ಟ್ರೆಪ್ಟೋಕೊಕಸ್ ನ್ಯುಮೋನಿಯಾ
स्ट्रेप्टोकाइनेस,ಸ್ಟ್ರೆಪ್ಟೋಕಿನೇಸ್
रेखित आकृति,ಹತೋಟಿ ನೋಟ
रेखित पेशी,ಹಿಸುಕುವ
"रेखा, धारी",ಶತ್ರು
रेखांकन,ಶತ್ರು
पूर्ण परासरण नियामक,ಕಟ್ಟುನಿಟ್ಟಾದ ಆಸ್ಮೋರ್ಗ್ಯುಲೇಟರ್
स्ट्राइगा,ಪಟಲ
पट्टीदार खेती,ಸ್ಟ್ರಿಪ್ ಬೆಳೆ
"शंकु, प्रशृंखल, स्ट्रोबिलस",ಚೂರು
तूफानी जल,ಹಲ್ಲು ನೀರು
पीठिका,ಚೂರು
पीठिकाय ऊतक,ಅಂಗುಳು
प्रबल अपचायक कारक,ಬಲವಾದ ಕಡಿಮೆಗೊಳಿಸುವ ಏಜೆಂಟ್
स्ट्रॉन्शियम-90,ಸ್ಟ್ರಾಂಷಿಯಂ -90
संरचनात्मक प्रोटीन,ರಚನಾ ಪ್ರೋಟೀನ್
जीवन-संघर्ष,ಅಸ್ತಿತ್ವಕ್ಕಾಗಿ ಹೋರಾಟ
स्ट्रूथियो,ಗಡಿ
स्ट्रिकनीन,ಕಂಟಕಿಯ
वृद्धिरोध,ಕುಂಠಿತ ಬೆಳವಣಿಗೆ
"स्तंभन, वृद्धिरोध",ಕುತೂಹಲ
वर्तिका,ಶೈಲಿ
"शूक, कंटिका",ಶೈಲಿ
वर्तिका पाद (वन.),ಶೈಲಪೂಧದ
"शूकपाद, निकटपाद (प्राणी.)",ಶೈಲಪೂಧದ
भूपृष्ठीय आपरिवर्तन,ಉಪ ವೈಮಾನಿಕ ಮಾರ್ಪಾಡು
उपसंर्वधन,ಉಪ ಸಂಸ್ಕರಣೆ
अवमृदा,ಉಪ ಮಣ್ಣು
उप-एकक,ಉಪ ಘಟಕ
उपइकाई,ಉಪ ಘಟಕ
"उपवर्ग, उपक्लास",ಉಪವರ್ಗ
अधोजत्रुक धमनी,ಸಬ್‌ಕ್ಲಾವಿಯನ್ ಅಪಧಮನಿ
अवत्वक्,ಸುಧಾರಣೆಯ
उपरेशा,ಚಿರತೆ
व्यक्तिनिष्ठ उपागम,ವ್ಯಕ್ತಿನಿಷ್ಠ ವಿಧಾನ
अधोजिह्वा-ग्रंथि,ಸೃಜನಶಾಧಿ ಗ್ರಂಥಿ
अवचिबुकीय गुच्छिका,ಸಬ್‌ಮ್ಯಾಂಡಿಬ್ಯುಲರ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
अवचिबुकीय लारग्रंथि,ಸಬ್‌ಮ್ಯಾಂಡಿಬ್ಯುಲರ್ ಲಾಲಾರಸ ಗ್ರಂಥಿ
निमग्न,ಮುಳುಗಿದ
निमग्न पत्ती,ಮುಳುಗಿದ ಎಲೆ
निमज्जन,ಮುಳುಗುವಿಕೆ
उपमध्यकेंद्री,ಮೊದಲಿನ
अधःश्लेष्मिका,ಸಬ್‌ಕೊಸಾ
अवश्लेष्मिक झिल्ली,ಸಬ್‌ಕೊಸಾ
अधस्तंत्रिका वाहिनी,ನೆಗೆಲು
अधोग्रसिका गुच्छिका,ಸಬೊಸೊಫೇಜಿಲ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
उपसमष्टि,ಸ್ಥಳಾವಕಾಶ
उपजाति,ಉಪಜಾತಿಗಳು
अधोमंच संग्राही,ಸಜ್ಜುಗೊಂಡು
प्रतिस्थापन,ಬದಲಾವಣೆ
अधोरंध्री कोष्ठ,ಸಕಲಿಯ ಕೋಣೆ
क्रियाधार बंधन स्थल,ತಲಾಧಾರ-ಬಂಧಿಸುವ ತಾಣ
क्रियाधार,ತಲಾಧಾರ
अवस्तर,ತಲಾಧಾರ
"आधार, अधःस्तर",ತಲೆಗುರುಕು
उपोष्ण,ಉಪಪ್ರದೇಶದ
उपनलिका,ಉಪನಾಯ
उत्तरोत्तर उच्चतर पोषी स्तर,ಸತತ ಹೆಚ್ಚಿನ ಟ್ರೋಫಿಕ್ ಮಟ್ಟ
सक्सिनेट डिहाइड्रोजेनेस,ನಿರ್ಜಲೀಕರಣ
सक्सीनिक डीहाइड्रोजेनेस,ಕರ್ಣೀಯ ಡಿಹೈಡ್ರೋಜಿನೇಸ್
सक्सिनिल सहएंजाइम,ಸಕ್ಸಿನೈಲ್ ಕೋನ್ಜೈಮ್
गूदेदार प्रकृति,ತುತ್ತವಾಗಿರುವುದು
"गूदेदार, मांसलोद्भिद्",ರಸವತ್ತಾದ
अंतःभूस्तारी (वन.),ಮುಳುಗುವವನು
चूषक (प्राणी.),ಮುಳುಗುವವನು
चूषक मीन,ಸಕ್ಕರೆ ಮೀನು
"चूषक जड़, चूषक मूल",ಹೀರುವ ಮೂಲ
सुक्रोस,ಸ್ರೋಸ್
"शर्करा, चीनी",ಸಕ್ಕರೆ
परिखा (छोटी खाँच),ಸಲ್ಕಸ್ (ಸಣ್ಣ ತೋಡು)
"गंधक, सल्फर",ಗಂಧಕ
गंधक कणिका,ಗಂಧಕದ ಹರಳು
सनई,ಸನ್ಹೆಂಪ್
सनड्यू,ಸುದ್ರು
"गर्तिक रंध, गर्तिक वातरंध्र",ಮುಳುಗಿದ ಸ್ಟೊಮಾಟ
धूप,ಬಿಸಿಲು
अधिवर्ग,ಸೂಪರ್ ಕ್ಲಾಸ್
अधिकुंडलन,ಸೂಪರ್ ಕಾಯಿಲಿಂಗ್
ऊर्ध्व और अधो शल्किका,ಶ್ರೇಷ್ಠ ಮತ್ತು ಕೆಳಮಟ್ಟದ ಪಾಲಿಯಾ
ऊर्ध्वमस्तिष्क वृंतक,ಉನ್ನತ ಸೆರೆಬೆಲ್ಲಾರ್ ಪೆಡಂಕಲ್
"ऊर्ध्व वप्र, ऊर्ध्व कॉलिकुलस",ಉನ್ನತ ಕೊಲಿಕ್ಯುಲಸ್
अधि मादा,ಶ್ರೇಷ್ಠ ಹೆಣ್ಣು
अधि नर,ಶ್ರೇಷ್ಠ ಪುರುಷ
ऊर्ध्व आंत्रयोजनी गुच्छिका,ಉನ್ನತ ಮೆಸೆಂಟೆರಿಕ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
ऊर्ध्ववर्ती अंडाशय,ಶ್ರೇಷ್ಠ ಅಂಡಾಶಯ
अधिप्लवी,ಶ್ರೇಷ್ಠ
अध्यारोपित,ಅತಿರೇಕದ
मूर्धाक्षर,ಸೂಪರ್‌ಸ್ಕ್ರಿಪ್ಟ್
मूर्धांक,ಸೂಪರ್‌ಸ್ಕ್ರಿಪ್ಟ್
अधिग्रसिका गुच्छिका,ಸುಪ್ರಾವೆಸೊಫೇಜಿಲ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್
अध्यंसफलक,ಸುಪ್ರಾಸ್ಕಪುಲಾ
पृष्ठ प्रतिजन,ಮೇಲ್ಮೈ ಪ್ರತಿಜನಕ
पृष्ठ क्षेत्र,ಮೇಲ್ಮೈ ಪ್ರದೇಶದ
पृष्ठ वासी,ಮೇಲ್ಮೈ ನಿವಾಸಿ
सतह निर्जर्मीकरण,ಮೇಲ್ಮೈ ಕ್ರಿಮಿನಾಶಕ
"शल्य-कर्म, शल्य चिकित्सा विज्ञान",ಶಸ್ತ್ರದಳರಿ
शल्य अंतःक्षेप,ಶಸ್ತ್ರಚಿಕಿತ್ಸೆಯ ಹಸ್ತಕ್ಷೇಪ
कोखदायी माँ,ಬಾಡಿಗೆ ತಾಯಿ
उत्तरजीविता,ಉಳಿ
सुग्राहिता,ಪ್ರಭಾವಕ್ಕೆ
निलंबन संवर्ध,ಅಮಾನತು ಸಂಸ್ಕೃತಿ
निलंबन-स्नायु,ಅಮಾನತುಗೊಲು
संधारणीय कृषि,ಸುಸ್ಥಿರ ಕೃಷಿ
संधारणीय विकास,ಸುಸ್ಥಿರ ಅಭಿವೃದ್ಧಿ
सीवन,ಹೊಲಿಗೆ
स्वेडबर्ग मात्रक,ಸ್ವೆಡ್ಬರ್ಗ್ ಘಟಕ
पुच्छपंख तितली,ಟೈಲ್ಡ್ ಚಿಟ್ಟೆಯನ್ನು ನುಂಗಿಕೊಳ್ಳಿ
निगलना,ನುಂಗುವುದು
अनूप,ಜಗಳ
"दल, वृंद, झुंड",ಹಿಂಡು
स्वेद,ಬೆವರು
स्वेद ग्रंथि,ಬೆವರು ಗ್ರಂಥಿ
स्वेदन,ಬೆವರುವುದು
स्वेदलता,ಬೆವರುವುದು
स्वीट क्लोवर,ಸಿಹಿ ಕ್ಲೋವರ್
स्विस चीज,ಸ್ವಿಸ್ ಚೀಸ್
असिमीन,ಕತ್ತಿ ಮೀನು
असिपुच्छ मीन,ಕತ್ತಿ ಬೇರಿನ ಮೀನು
साइकॉन,ಸಿನ್ಕಾನ್
"अंजीरफल, साइकोनस",ಸಿನೊನಸ್
सहजीवी,ಸಂಕೇತ
सहजीवी,ಸಹಜೀವನದ
सहजीविता,ಸಹಜೀವನ
सहजीवी नाइट्रोजन यौगिकीकारी,ಸಹಜೀವನದ ಸಾರಜನಕ ಫಿಕ್ಸರ್
सहजीवी नाइट्रोजन यौगिकीकरण,ಸಹಜೀವನದ ಸಾರಜನಕ ಸ್ಥಿರೀಕರಣ
प्रतीक,ಚಿಹ್ನೆ
प्रतीकात्मक,ಸಾಂಕೇತಿಕ
सममित,ಸಮ್ಮಿತೀಯ
अनुकंपी,ಸಹಾನುಭೂತಿಯ
अनुकंपी गुच्छिका शृंखला,ಸಹಾನುಭೂತಿಯ ಗ್ಯಾಂಗ್ಲಿಯಾನ್ ಸರಪಳಿ
समस्थानिक जाति उद्भवन,ಸಹಾನುಭೂತಿ ವಿವರಣೆ
संधान,ಸಿಂಫಿಸಿಕೆ
संद्रव्य,ಸಂಕೇತ
संसुघट्य पथ,ಸಿಂಪ್ಲಾಸ್ಟಿಕ್ ಹಾದಿ
सहगमन,ನ ೦ ಬಿಕೆ
अंतर्ग्रथन,ಸ ೦ ತಕಾಯ
सिनैप्सिड,ಸಿನಾಪ್ಸಿಮಿ
अभिक्रम,ಸಿನಾಪ್ಸಿಸ್
सूत्रयुग्मन,ಸಿನಾಪ್ಸಿಸ್
"अंतर्ग्रथित विदर, अभिक्रमी विदर",ಸಿನಾಪ್ಟಿಕ್ ಸೀಳು
"अंतर्ग्रथनी गाँठ, अभिक्रमी गाँठ",ಸಿನಾಪ್ಟಿಕ್ ನಾಬ್ (ಗಂಟು)
"अंतर्ग्रथनी आशय, अभिक्रमी आशय",ಸಿನಾಪ್ಟಿಕ್ ಕೋಶಕ
युग्मसूत्री सम्मिश्र,ಸಿನಾಪ್ಟೋನ್ಮಲ್ ಸಂಕೀರ್ಣ
युक्तांडपी,ಸಿಂಕೆ
बहुकेंद्रकी (वन.),ಸನ್ನಿ
संकोशिका (प्राणी.),ಸನ್ನಿ
संलक्षण,ರೋಗಗಳು
संपारिस्थितिकी,ಸೈನಿಕಾಲಜಿ
सहाय कोशिका,ಸಹರಿ
योगवाही,ಸಹಕ್ರಿಯೆಯ
युग्मकसंलयन,ಸೇನಾ
"स्रावगुहा, श्लेष्मल गुहा",ಸೈದೋವಿಯಲ್ ಕುಹರ
श्लेषमल तरल,ಸೈನೋವಿಯಲ್ ದ್ರವ
संश्लेषण,ಸಂಶ್ಲೇಷಣೆ
संश्लेषित,ಸಂಶ್ಲೇಷಿತ
संश्लेषिक लक्षण,ಸಂಶ್ಲೇಷಿತ ಪಾತ್ರ
सिफिलिस,ಸಿಫಿಲಿಸ್
वर्गीकरण विज्ञान,ವ್ಯವಸ್ಥಿತತಾವಾದಿ
दैहिक परिसंचरण,ವ್ಯವಸ್ಥಿತ ಪರಿಚಲನೆ
दैहिक विकार,ವ್ಯವಸ್ಥಿತ ಕಾಯಿಲೆ
प्रकुंचन,ಅವಿವೇಕಿ
T-कोशिकाविष कोशिका,ಟಿ-ಸೈಟೊಟಾಕ್ಸಿಕ್ ಕೋಶ
T-सहायक कोशिका,ಟಿ-ಹಿಪ್ಪರ್ ಕೋಶ
अनुचलन गति,ತಂತ್ರದ ಚಲನೆ
स्पर्श उद्दीपक,ಸ್ಪರ್ಶ
टेडपोल,ತಳ್ಳುವಾದ
टीनिया,ತಳಹದ
टैगेटीज़ पेटुला (गैंदा),ಟಾಗೆಟ್ಸ್ ಪೆಟುಲಾ
टाइचुंग नेटिव-I,ತೈಚುಂಗ್ ಸ್ಥಳೀಯ ನಾನು
"इमली, टैमेरिंड",ಹುರೈಂಡ್
"झाऊ, टेमेरिक्स",ತಾಮರಿಕ್ಸ್
अनुबद्ध पुनरावर्तक,ಟೈಂಡಮ್ ಪುನರಾವರ್ತನೆ
तेंदु,ತಿರುವು
टैनिन,ಹಳ್ಳ
मूसला जड़ तंत्र,ರೂಟ್ ಸಿಸ್ಟಮ್ ಟ್ಯಾಪ್ ಮಾಡಿ
फीताकृमि,ಟೇಪ್ ಹುಳು
टेपीटम,ತೇಪೆ
टैपियोका (कसावा),ಒಂದು ಬಗೆಯ ಉಣ್ಣಿ
विरुपजनक,ತಾರಗಂಜ
टैरक्सकम,ತಾರಕ್ಸಕಮ್
"गुल्फ, टार्सल, गुल्फी",ತಾರಿಯ
टार्सियर सीमियन्स,ಟಾರ್ಸಿಯರ್ ಸಿಮಿಯನ್ಸ್
"गुल्फ, टार्सस",ಗಾಡಿ
स्वाद कलिका,ರುಚಿ ಮೊಗ್ಗು
स्वाद रंध्र,ರುಚಿ ರಂಧ್ರ
स्वादग्राही,ರುಚಿ ಗ್ರಾಹಕ
चलावयवता,ಬಿಗಿಯಾದ ಹಾದಿ
टैक्सॉल,ತೂರಿಸು
"वर्गक, टैक्सोन",ಹುಲ್ಲುಗಾವಲು
वर्गिकीय समूह,ಜೀವಿವರ್ಗೀಕರಣ ಶಾಸ್ತ್ರ
वर्गिकीय पदानुक्रम,ಜೀವಿವರ್ಗೀಕರಣದ ಕ್ರಮಾನುಗತ
वर्गिकीविज्ञ,ಭಾಷಾ ವಿಜ್ಞಾನಿ
वर्गिकी,ಜೀವಿವರ್ಗೀಕರಣ ಶಾಸ್ತ್ರಗಳು
T-डी.एन.ए.,ಟಿ-ಡಿಎನ್‌ಎ
प्रौद्योगिकी,ತಂತ್ರಜ್ಞಾನ
छादक झिल्ली,ಗುಡ್ಡದ ಪೊರೆಯ
"प्रवार, टेगमेन",ತಪಾಸು
अध्यावरण,ಮಜಲು
टीकॉइक अम्ल,ಟಿಕೋಯಿಕ್ ಆಮ್ಲ
तार संकेत संचरण,ಟೆಲಿಗ್ರಾಫಿಕ್ ಸಿಗ್ನಲ್ ಪ್ರಸರಣ
"उन्मस्तिष्क, टेलेन्सेफैलॉन",ಟೆಲಿನ್ಸ್ಫಾಲ
अंत्यकेंद्री,ಲೋಕದ
अंत्यांश,ಕಾಲಹಣ
अंत्यावस्था,ಜಿಲ್ಲಾ
अंतःखंड,ಜಿಲ್ಲಾ
शीतोष्ण,ಸಮಶೀತೋದ್ದರುವ
शीतोष्ण पृथुपर्णी वन बायोम,ಸಮಶೀತೋಷ್ಣ ವಿಶಾಲ ಎಲೆ ಅರಣ್ಯ ಬಯೋಮ್
शीतोष्ण शंकुवृक्ष वन,ಸಮಶೀತರ
शीतोष्ण घासस्थल,ಸಮಶೀತೋಷ್ಣ ಹುಲ್ಲುಗಾವಲು
शीतोष्ण सूची-पर्ण वन बायोम,ಸಮಶೀತೋಷ್ಣ ಸೂಜಿ ಎಲೆ ಅರಣ್ಯ ಬಯೋಮ್
तापमान,ತಾಪಮಾನ
"टेम्प्लेट, रूपदा",ಟೆಂಪ್ಲೇಟು
टेम्प्लेट डी.एन.ए.,ಟೆಂಪ್ಲೇಟ್ ಡಿಎನ್‌ಎ
शंख,ತಾತ್ಕಾಲಿಕ
कालगत,ತಾತ್ಕಾಲಿಕ
कालिक संबंध,ತಾತ್ಕಾಲಿಕ
शंख-अस्थि,ತಾತ್ಕಾಲಿಕ ಮೂಳೆ
शंख पालि,ತಾತ್ಕಾಲಿಕ ಹಾಲೆ
कंडरा,ಸ್ನಾಯುರಜ್ಜು
प्रतान,ಉರುಳಿಸು
स्पर्शक,ಗ್ರಹಣಾಂಗಗಳ
टेरेबेला,ಕಟಾವು
टेरिडो,ತಿರಸ್ಕಾರದ
अंत्य कली,ಟರ್ಮಿನಲ್ ಮೊಗ್ಗು
समापन,ಮುಕ್ತಾಯ
समापन कोडॉन,ಮುಕ್ತಾಯ ಕೋಡಾನ್
टपन,ಹಿಗ್ಲುಬೀಜ
"स्थलीय, पार्थिव",ಭೂಮಂಡಲದ
स्थलीय समुदाय,ಭೂಮಿಯ ಸಮುದಾಯ
स्थलीय पादप,ಭೂಮಿಯ ಸಸ್ಯ
स्थलीय कशेरुकी (प्राणी),ಭೂಮಿಯ ಕಶೇರುಕಗಳು
बंगाल की विभीषिका,ಬಂಗಾಳದ ಭಯೋತ್ಪಾದನೆ
तृतीयक,ತೃತೀಯ
तृतीयक कोशिका भित्ति,ತಾತ್ಕಾಲಿಕ ಕೋಶ ಗೋಡೆ
तृतीय कल्प,ತೃತಾನದ ಅವಧಿ
परीक्षार्थ प्रसंकर,ಪರೀಕ್ಷೆ
बीजचोल,ಪರೀಕ್ಷಾ
टेस्टोस्टेरोन,ಟೆಸ್ಟೋಸ್ಟರಿ
वृषण पालिका,ವೃಕ್ಷ
वृषण,ವೃಷಣ
टैस्ट्यूडो (टेस्टुडो),ಪರೀಕ್ಷಾ
टिटेनस आविष,ಟೀಟನಸ್ ಟಾಕ್ಸಿನ್
"पेशी-तनाव, अपतानिका",ಗಾಬಲ್ಯದ
टैट्रासाइक्लिन,ಕೋಷ್ಟಕ
चतुष्क,ಕಸಚೂರಿ
"चतुष्टय, चतुष्टयाणु",ಚಾಣಾಕ್ಷ
चतुष्टयी,ಕಸುಕರ
थैलेमिफ्लोरी,ಥಾಲಾಮಿಫ್ಲೋರೇ
पुष्पासन,ಗಾಡಿ
थैलाभ काय,ಥಾಲಾಯ್ಡ್ ದೇಹ
थैलोफाइटा,ಹಾಳತ
थैलस,ಹರಿವು
छाजन सामग्री,ಕಜ್ಜಿ
