Punjabi,Assamese
ਸਟੈਪ ਰੀਡ ਡਾਇਓਡ,ষ্টেপ ৰিড ডাইঅ&#39;ড
ਪੌੜੀ ਰੀਲੇਅ,চিৰিৰ ৰিলে
Echelon ਰਾਕੇਟ,echelon ৰকেট
ਪੋਸਟ ਡਿਵੀਜ਼ਨ ਬੋਰਡ,পোষ্ট ডিভিজন ব&#39;ৰ্ড
ਪੋਸਟ ਚਿੰਨ੍ਹ,পোষ্ট চিন
ਉਚਾਈ ਅਨੁਪਾਤ,উচ্চতাৰ অনুপাত
"ਸਟੈਪ ਅੱਪ ਟ੍ਰਾਂਸਫਾਰਮਰ, ਹਾਈ ਪਾਵਰ ਟਰਾਂਸਫਾਰਮਰ","ষ্টেপ আপ ট্ৰেন্সফৰ্মাৰ, হাই পাৱাৰড ট্ৰেন্সফৰ্মাৰ"
ਕਦਮ ਵੋਲਟੇਜ,ষ্টেপ ভল্টেজ
ਕਦਮ ਲਹਿਰ,ষ্টেপ ৱেভ
ਕਠੋਰ-ਪਿਰਾਨੀ ਗੇਜ,ষ্টাৰন-পিৰানি গেজ
ਸਟੈਰੇਡੀਅਨ,ষ্টেৰেডিয়ান
ਰੇਡੀਏਸ਼ਨ emissivity,বিকিৰণ নিৰ্গমন ক্ষমতা
ਸਿੱਧੀ ਪਾਈਪ,পোন পাইপ
"ਸਟੀਰੀਓ, ਸਟੀਰੀਓਸਕੋਪਿਕ","ষ্টেৰিঅ&#39;, ষ্টেৰিঅ&#39;স্কোপিক"
"ਸਟੀਰੀਓ ਐਂਪਲੀਫਾਇਰ, ਸਟੀਰੀਓ ਐਂਪਲੀਫਾਇਰ","ষ্টেৰিঅ’ এম্প্লিফায়াৰ, ষ্টেৰিঅ’ এম্প্লিফায়াৰ"
"ਸਟੀਰੀਓ ਬਰਾਡਕਾਸਟ, ਸਟੀਰੀਓਸਕੋਪਿਕ ਸਾਊਂਡ ਟ੍ਰਾਂਸਮਿਸ਼ਨ","ষ্টেৰিঅ&#39; সম্প্ৰচাৰ, ষ্টেৰিঅ&#39;স্কোপিক শব্দ সংবহন"
ਸਟੀਰੀਓਇਸੋਮੇਰਿਜ਼ਮ,ষ্টেৰিঅ&#39;আইছ&#39;মেৰিজম
ਸਟੀਰੀਓਸਕੋਪਿਕ ਮਾਡਲ,ষ্টেৰিঅ&#39;স্কোপিক মডেল
ਸਟੀਰੀਓ ਜੋੜਾ,ষ্টেৰিঅ&#39; দম্পতী
ਸਟੀਰੀਓਸਕੋਪਿਕ ਫੋਟੋਗ੍ਰਾਫੀ,ষ্টেৰিঅ&#39;স্কোপিক ফটোগ্ৰাফী
ਸਟੀਰੀਓਸਕੋਪਿਕ ਨਜ਼ਰ,ষ্টেৰিঅ&#39;স্কোপিক দৃষ্টি
ਸਟੀਰੀਓਆਟੋਗ੍ਰਾਫ,ষ্টেৰিঅ&#39;অটোগ্ৰাফ
"ਸਟੀਰੀਓਸਕੋਪਿਕ, ਸਟੀਰੀਓਸਕੋਪਿਕ","ষ্টেৰিঅ&#39;স্কোপিক, ষ্টেৰিঅ&#39;স্কোপিক"
ਸਟੀਰੀਓਸਕੋਪਿਕ ਲੈਅ,ষ্টেৰিঅ&#39;স্কোপিক ছন্দ
ਸਟੀਰੀਓਸਕੋਪਿਕ ਪ੍ਰੋਜੈਕਸ਼ਨ,ষ্টেৰিঅ&#39;স্কোপিক প্ৰজেকচন
ਸਟੀਰੀਓਸਕੋਪਿਕ ਰੇਡੀਅਲ ਸਕੇਲ,ষ্টেৰিঅ&#39;স্কোপিক ৰেডিয়েল স্কেল
ਸਟੀਰੀਓਸਕੋਪਿਕ ਪ੍ਰੋਜੈਕਸ਼ਨ,ষ্টেৰিঅ&#39;স্কোপিক প্ৰজেকচন
ਸਟੀਰੀਓਇਸੋਮਰ,ষ্টেৰিঅ&#39;আইছ&#39;মাৰ
ਸਟੀਰੀਓਸਕੋਪਿਕ ਆਈਸੋਮੋਰਫਿਕ ਰੂਪ,ষ্টেৰিঅ’স্কোপিক সমৰূপী ৰূপ
ਤਿੰਨ ਅਯਾਮੀ ਥਿਊਰੀ,ত্ৰিমাত্ৰিক তত্ত্ব
ਸਟੀਰੀਓਮੈਟਰੀ,ষ্টেৰিঅ&#39;মেট্ৰি
ਸਟੀਰੀਓ ਧੁਨੀ ਪ੍ਰਭਾਵ,ষ্টেৰিঅ&#39; শব্দ প্ৰভাৱ
ਸਟੀਰੀਓ ਆਵਾਜ਼ ਰਿਕਾਰਡਿੰਗ,ষ্টেৰিঅ&#39; শব্দ ৰেকৰ্ডিং
ਸਟੀਰੀਓਸਕੋਪਿਕ ਆਵਾਜ਼ ਪ੍ਰਜਨਨ,ষ্টেৰিঅ&#39;স্কোপিক শব্দ প্ৰজনন
ਸਟੀਰੀਓਸਕੋਪਿਕ ਆਵਾਜ਼ ਪ੍ਰੋਜੈਕਸ਼ਨ ਸਿਸਟਮ,ষ্টেৰিঅ&#39;স্কোপিক শব্দ প্ৰক্ষেপণ ব্যৱস্থা
ਸਟੀਰੀਓ ਆਵਾਜ਼ ਸਿਸਟਮ,ষ্টেৰিঅ&#39; শব্দ ব্যৱস্থা
ਸਟੀਰੀਓਫੋਟੋਗਰਾਮੈਟਰੀ,ষ্টেৰিঅ&#39;ফ&#39;ট&#39;গ্ৰামেট্ৰি
ਸਟੀਰੀਓਸਕੋਪਿਕ ਫੋਟੋਮੀਟਰ,ষ্টেৰিঅ&#39;স্কোপিক ফটোমিটাৰ
ਸਟੀਰੀਓਸਕੋਪਿਕ ਨਜ਼ਰ,ষ্টেৰিঅ&#39;স্কোপিক দৃষ্টি
"ਸਟੀਰੀਓਸਕੋਪ, ਸਟੀਰੀਓਸਕੋਪ","ষ্টেৰিঅ&#39;স্কোপ, ষ্টেৰিঅ&#39;স্কোপ"
ਸਟੀਰੀਓਸਕੋਪਿਕ,ষ্টেৰিঅ&#39;স্কোপিক
ਸਟੀਰੀਓ ਕੈਮਰਾ,ষ্টেৰিঅ&#39; কেমেৰা
ਸਟੀਰੀਓ ਉਚਾਈ,ষ্টেৰিঅ&#39;ৰ উচ্চতা
ਸਟੀਰੀਓਸਕੋਪਿਕ ਚਿੱਤਰ,ষ্টেৰিঅ&#39;স্কোপিক ইমেজ
ਸਟੀਰੀਓਸਕੋਪਿਕ ਇੰਟਰਸੈਕਸ਼ਨ,ষ্টেৰিঅ&#39;স্কোপিক ছেদক
ਸਟੀਰੀਓਸਕੋਪਿਕ ਮਾਈਕ੍ਰੋਸਕੋਪ,ষ্টেৰিঅ&#39;স্কোপিক মাইক্ৰস্কোপ
ਸਟੀਰੀਓਸਕੋਪਿਕ ਮਾਡਲ,ষ্টেৰিঅ&#39;স্কোপিক মডেল
ਸਟੀਰੀਓਸਕੋਪਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ ਜੋੜਾ,ষ্টেৰিঅ&#39;স্কোপিক ইন্টাৰপলেচন কাপল
ਸਟੀਰੀਓਸਕੋਪਿਕ ਸੀਮਾ,ষ্টেৰিঅ&#39;স্কোপিক ৰেঞ্জ
"ਸਟੀਰੀਓ ਰੇਂਜਫਾਈਂਡਰ, ਸਟੀਰੀਓ ਟੈਲੀਸਕੋਪ","ষ্টেৰিঅ&#39; ৰেঞ্জফাইণ্ডাৰ, ষ্টেৰিঅ&#39; টেলিস্কোপ"
"ਸਟੀਰੀਓਸਕੋਪਿਕ ਟੈਲੀਸਕੋਪ, ਸਟੀਰੀਓਸਕੋਪਿਕ ਟੈਲੀਸਕੋਪ","ষ্টেৰিঅ’স্কোপিক টেলিস্কোপ, ষ্টেৰিঅ’স্কোপিক টেলিস্কোপ"
ਸਟੀਰੀਓਸਕੋਪਿਕ ਟੈਲੀਵਿਜ਼ਨ,ষ্টেৰিঅ&#39;স্কোপিক টেলিভিছন
ਸਟੀਰੀਓਸਕੋਪਿਕ ਵਿਜ਼ਨ ਯੰਤਰ,ষ্টেৰিঅ&#39;স্কোপিক দৃষ্টিশক্তিৰ যন্ত্ৰ
ਸਟੀਰੀਓਸਕੋਪਿਕ ਨਜ਼ਰ,ষ্টেৰিঅ&#39;স্কোপিক দৃষ্টি
ਲਿਥੋਸਫੀਅਰ,লিথ&#39;স্ফিয়াৰ
ਸਟੀਰੀਓਸਕੋਪਿਕ ਨਜ਼ਰ,ষ্টেৰিঅ&#39;স্কোপিক দৃষ্টি
ਸਖ਼ਤ ਲਸਣ ਦਾ ਪ੍ਰਯੋਗ,stern হালধি পৰীক্ষা
ਸਖ਼ਤ ਚੂਸਣ ਸੰਭਾਵੀ,ষ্টাৰন চুষণ সম্ভাৱনা
ਸਖ਼ਤ ਸਿਧਾਂਤ,stern তত্ত্ব
ਸਟੀਰੀਓਸਕੋਪਿਕ ਮਾਈਕ੍ਰੋਸਕੋਪ,ষ্টেৰিঅ&#39;স্কোপিক মাইক্ৰস্কোপ
ਲਗਾਵ ਕਿਰਿਆ,সংলগ্ন ক্ৰিয়া
ਲਗਾਵ ਸੰਭਾਵੀ,সংলগ্নতা সম্ভাৱনা
ਅਟੈਚਮੈਂਟ ਦੀ ਸੰਭਾਵਨਾ,সংলগ্নতাৰ সম্ভাৱনা
ਅਟੈਚਮੈਂਟ ਟੱਕਰ,সংলগ্নতা সংঘৰ্ষ
"ਅਪਰਿਆ ਨਿਊਕਲੀਅਸ, ਕ੍ਰਿਸ਼ਨ ਨਿਊਕਲੀਅਸ","অপৰ্য নিউক্লিয়াছ, কৃষ্ণ নিউক্লিয়াছ"
"ਕਠੋਰ, ਨਰਮ, ਪੱਕਾ, ਪੱਕਾ","কঠিন, নমনীয়, দৃঢ়, দৃঢ়"
ਫਰਮ ਸਰਟੀਫਿਕੇਟ,ফাৰ্ম প্ৰমাণপত্ৰ
ਕਮਜ਼ੋਰਤਾ ਗੁਣਾਂਕ,নমনীয়তা সহগ
ਨਿਮਰਤਾ ਪ੍ਰਤੀਕਿਰਿਆ,নমনীয়তা সঁহাৰি
"ਬਿੰਦੀ, ਕਲੰਕ","বিন্দু, কলংক"
ਬਿੰਦੀ ਫੋਕਸ,ডট ফ&#39;কাচ
ਅਕ੍ਰੋਮੈਟਿਕ ਸਪੈਕਟ੍ਰੋਗ੍ਰਾਫ,এৰ&#39;মেটিক স্পেকট্ৰ&#39;গ্ৰাফ
ਬਿੰਦੂ ਸਿਸਟਮ,বিন্দু ব্যৱস্থা
ਇਸ਼ਾਰਾ,pointiness
ਸਿਗਨਲ ਸੰਚਾਰ,সংকেত প্ৰেৰণ
stillb,stillb
"ਭਾਭਾਕਾ, ਅਸੋਤਰਾ (ਸੰਪਾਦਕ) ਅਚਲ (ਵ.), ਅਚੱਲ ਦ੍ਰਿਸ਼","ভাভাক, অশোত্ৰ (সম্পা.) আচল (ভ.), স্থাৱৰ দৃষ্টিভংগী"
ਅਜੇ ਵੀ ਚਿੱਤਰ,স্থিৰ ছবি
"ਸਥਿਰ ਤਸਵੀਰਾਂ, ਸਥਿਰ ਤਸਵੀਰਾਂ","স্থিৰ ছবি, স্থিৰ ফটো"
ਅਜੇ ਵੀ ਫੋਟੋਗ੍ਰਾਫੀ,ষ্টীল ফটোগ্ৰাফী
ਭੜਕਾਉਣ ਲਈ,উত্তেজনা কৰা
ਉਤੇਜਿਤ ਨਿਕਾਸ,উদ্দীপিত নিৰ্গমন
ਉਤੇਜਕ ਜ਼ੋਨ,উদ্দীপক অঞ্চল
ਉਤੇਜਨਾ,উদ্দীপক
ਉਤੇਜਨਾ,উদ্দীপক
"ਡੰਗ, ਡੰਗ","ষ্টিং, ষ্টিং"
ਸਟਰਲਿੰਗ ਚੱਕਰ,ষ্টাৰলিং বৃত্ত
ਸਟਰਲਿੰਗ-ਅੰਦਾਜਨ,ষ্টাৰলিং-আনুমানিক
ਅੰਦੋਲਨਕਾਰੀ,লৰচৰকাৰী
ਰਕਾਬ,স্টিৰপ
ਸੰਭਾਵੀ ਪ੍ਰੋਗਰਾਮਿੰਗ,সম্ভাৱনামূলক প্ৰগ্ৰেমিং
ਲਾਗ ਪ੍ਰਵਾਹ ਵਿਤਰਕ,লগ ফ্ল&#39; বিতৰক
stoic ਧਾਤ,ষ্টোইক ধাতু
ਸਹੀ ਅਨੁਪਾਤ ਗੁਣਾਂਕ,সঠিক সমানুপাতিকতা সহগ
ਸਟੋਕ,ষ্টক
ਸਟੋਕਸ ਵਿਸਥਾਪਨ,ষ্টোকছৰ স্থানচ্যুতি
ਸਟੋਕਸ ਵੈਕਟਰ,ষ্টকছ ভেক্টৰ
ਸਟੋਕਸ ਸਮੀਕਰਨ,ষ্টকছ সমীকৰণ
ਸਟੋਕਸ ਗੁਣਕ,ষ্টকছ মাল্টিপ্লাইয়াৰ
ਸਟੋਕਸ ਫਾਰਮੂਲਾ,ষ্টকছ সূত্ৰ
ਸਟੋਕਸ ਨਿਯਮ,ষ্টোকছৰ শাসন
ਸਟੋਕਸ ਲਾਈਨ,ষ্টকছ লাইন
ਸਟੋਕਸ ਸਕੈਟਰਿੰਗ,ষ্টকছ বিক্ষিপ্ততা
ਸਟੋਕਸ ਥਿਊਰਮ,ষ্টোকছ উপপাদ্য
ਸਟਾਲ,সৰু দোকান
ਪੱਥਰ ਦੀ ਤਾਰ,শিলৰ তাঁৰ
ਪੱਥਰ ਦਾ ਸਿਧਾਂਤ,শিলৰ উপপাদ্য
ਪੱਥਰ-ਪੁੰਜ,শিল-ভৰ
"ਸੀਮਾ, ਰੋਕੋ","limiter, বন্ধ কৰক"
ਵਿਰੋਧੀ ਵਿਕਾਸ,উন্নয়ন বিৰোধী
"ਸਟਾਪ-ਕਲੌਕ, ਸਟਾਪ-ਕਲੌਕ","ষ্টপ-ঘড়ী, ষ্টপ-ঘড়ী"
ਇੰਸੂਲੇਟਡ,ইনচুলেটেড
ਪਕਵਾਨਾਂ ਨੂੰ ਛੂਹੋ,স্পৰ্শ বাচন
ਬਰੇਕ ਪੁਆਇੰਟ,ব্ৰেক পইণ্ট
ਪੇਚ ਬੰਦ ਕਰੋ,ষ্টপ স্ক্ৰু
ਬੰਦ ਸਿਗਨਲ,ষ্টপ সংকেত
ਅੱਧੀ ਛੁੱਟੀ,বিৰতি
"ਜੇਬੀ ਸਟਾਪ ਵਾਚ, ਸਟਾਪ ਵਾਚ","জে বি ষ্টপ ৱাচ, ষ্টপ ৱাচ"
ਅਸੀਮਤ,সীমাহীন
ਕੰਟੇਨਮੈਂਟ ਜ਼ੋਨ,কণ্টেইনমেণ্ট জ’ন
ਬਲਾਕਿੰਗ ਸਮਾਨਤਾ,সমতুল্যতা ব্লক কৰা
"erectile power, erectile power","ইৰেক্টিল পাৱাৰ, ইৰেক্টিল পাৱাৰ"
ਰੋਕਣ ਦੀ ਸੰਭਾਵਨਾ,বন্ধ কৰাৰ সম্ভাৱনা
erectile ਸ਼ਕਤੀ,ইৰেক্টিল পাৱাৰ
ਸੰਚਤ ਪ੍ਰੋਪੇਲੈਂਟ,ক্ৰমবৰ্ধমান প্ৰপেলেণ্ট
"ਸਟੋਰੇਜ, ਸਟੋਰੇਜ","সংৰক্ষণ, সংৰক্ষণ"
ਸੰਚਾਈ ਬੈਟਰੀ,এক্যুলেটৰ বেটাৰী
ਚਿੱਤਰ ਸਟੋਰੇਜ਼ ਟਿਊਬ,ইমেজ সংৰক্ষণ টিউব
ਸਟੋਰੇਜ਼ ਸਮਰੱਥਾ,সংৰক্ষণ ক্ষমতা
ਸੰਚਤ ਸੈੱਲ,এক্যুলেটৰ কোষ
ਸਟੋਰੇਜ਼ ਚੱਕਰ,সংৰক্ষণ চক্ৰ
ਸਟੋਰੇਜ਼ ਪ੍ਰਭਾਵ,সংৰক্ষণ প্ৰভাৱ
ਸਟੋਰੇਜ਼ ਕੁਸ਼ਲਤਾ,সংৰক্ষণৰ কাৰ্যক্ষমতা
ਸਟੋਰੇਜ਼ ਪਹੁੰਚ ਸਵਿੱਚ,সংৰক্ষণ অভিগম চুইচ
q ਗੁਣਕ,q বহুগুণক
ਸਟੋਰੇਜ਼ ਕਾਰਵਾਈ,সংৰক্ষণ কাৰ্য্য
ਸੰਚਤ ਅਨੁਪਾਤ,ক্ৰমবৰ্ধমান অনুপাত
ਸੰਚਾਈ ਰਿੰਗ,এক্যুলেটৰ ৰিং
ਸਟੋਰੇਜ਼ ਚੋਣ,সংৰক্ষণ পছন্দ
ਸਟੋਰੇਜ਼ ਗਰਮੀ,সংৰক্ষণ তাপ
ਸਟੋਰ ਕੀਤੀ ਊਰਜਾ,সংৰক্ষিত শক্তি
ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ,সংৰক্ষিত প্ৰগ্ৰেম
ਸਟੋਰ ਕੀਤਾ ਪ੍ਰੋਗਰਾਮ ਕੰਪਿਊਟਰ,সংৰক্ষিত প্ৰগ্ৰেম কম্পিউটাৰ
ਸਟਰਮਰ ਕੋਨ,ষ্টৰ্মাৰ কন
ਚੁੱਲ੍ਹਾ,চৌকা
ਅਸਥਾਈ ਸਟੋਰੇਜ਼,অস্থায়ী সংৰক্ষণ
ਪਰਿਵਰਤਨ,ভ্যাৰিয়েন্স
ਪਰਿਵਰਤਨ ਕੁਦਰਤ,ভ্যাৰিয়েন্স প্ৰকৃতি
"ਸਿੱਧਾ, ਸਿੱਧਾ, ਸਧਾਰਨ","পোন, পোন, সহজ"
"ਸਿੱਧਾ ਕੋਰ, ਸਿੱਧਾ ਕੋਰ","ষ্ট্ৰেইট কোৰ, ষ্ট্ৰেইট কোৰ"
ਸਿੱਧੀ ਉਡਾਣ,প্ৰত্যক্ষ উৰণ
ejaculatory ਰੋਗ,স্খলনজনিত ৰোগ
"ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ, ਸਿੱਧੀ ਲਾਈਨ","সৰলৰেখা, সৰলৰেখা, সৰলৰেখা"
ਸਧਾਰਨ ਰੇਖਿਕ ਸਮਾਈ,সৰল ৰৈখিক শোষণ
ਵੇਗ ਦੀ ਸਿੱਧੀ ਰੇਖਾ ਵੰਡ,বেগৰ সৰলৰেখা বিতৰণ
ਸਿੱਧੀ ਲਾਈਨ ਫਲਾਈਟ ਕੈਲਕੁਲੇਟਰ,ষ্ট্ৰেইট লাইন ফ্লাইট কেলকুলেটৰ
ਲਾਈਨ ਫਾਰਮੂਲਾ,ৰেখাৰ সূত্ৰ
ਧਰੁਵੀ ਸਿੱਧੀ ਸੀਮਾ ਸਪੈਕਟ੍ਰੋਗ੍ਰਾਫ,মেৰু পোন সীমা বৰ্ণালীচিত্ৰ
"ਸਿੱਧਾ ਰਿਸੀਵਰ, ਸਿੱਧਾ ਰਿਸੀਵਰ","ষ্ট্ৰেইট ৰিচিভাৰ, ষ্ট্ৰেইট ৰিচিভাৰ"
ਸਿੱਧੀ ਲਾਈਨ ਫਿਲਾਮੈਂਟ,সৰলৰেখাৰ ফিলামেণ্ট
ਸਿੱਧੀ ਦੌੜ,ষ্ট্ৰেইট ৰান
"ਵੰਡ, ਤਣਾਅ, ਵਿਗਾੜ, ਵਿਭਿੰਨਤਾ, ਫਿਲਟਰਿੰਗ (kr.)","বিতৰণ, ষ্ট্ৰেইন, বিকৃতি, পাৰ্থক্য, ফিল্টাৰিং (kr.)"
deformation ਧੁਰਾ,বিকৃতি অক্ষ
deformation ਵਿਸਥਾਪਨ,বিকৃতিৰ বিচ্যুতি
ਵਿਗਾੜ ਊਰਜਾ,বিকৃতি শক্তি
ਤਣਾਅ-ਊਰਜਾ-ਘਣਤਾ-ਫੰਕਸ਼ਨ,ষ্ট্ৰেইন-শক্তি-ঘনত্ব-কাৰ্য্য
ਵਿਗਾੜ-ਊਰਜਾ ਫੰਕਸ਼ਨ,বিকৃতি-শক্তি কাৰ্য্য
sphygmomanometer,স্ফাইগমোমেনোমিটাৰ
ਵਿਕਾਰ,বিকৃতি
distortion - ਅਸਮਾਨ,বিকৃতি-আকাশ
ਵਿਗਾੜ-ਐਪਲੀਟਿਊਡ ਨਿਰਭਰ,বিকৃতি-প্ৰসাৰণ নিৰ্ভৰশীল
ਵਿਭਿੰਨਤਾ ਵਿਸ਼ੇਸ਼ਤਾ,পাৰ্থক্য নিৰ্দিষ্টতা
ਵਿਗਾੜਨਾ,বিকৃত
ਗੁੰਝਲਦਾਰ ਐਂਟੀਨਾ,convoluted এন্টেনা
ਆਪਸ ਵਿੱਚ ਜੁੜੀ ਕੇਬਲ,আন্তঃসংলগ্ন কেবল
ਬਕਵਾਸ,gibberish
ਇਕੱਠਾ ਕੀਤਾ magnetron,একত্ৰিত কৰা মেগনেট্ৰন
"ਸੰਚਾਰ, ਸੰਗ੍ਰਹਿ","প্ৰচলন, সংগ্ৰহ"
ਗਤੀਸ਼ੀਲਤਾ magnetron,মোবাইলাইজেচন মেগনেট্ৰন
isotherm,সমতাপ
"ਸਟ੍ਰੈਟੋਸਫੀਅਰ, ਸਟ੍ਰੈਟੋਸਫੀਅਰ","ষ্ট্ৰেট&#39;স্ফিয়াৰ, ষ্ট্ৰেট&#39;স্ফিয়াৰ"
stratospheric ਢਹਿ,ষ্ট্ৰেট&#39;স্ফিয়াৰিক পতন
ਸਟ੍ਰੈਟੋਸਫੀਅਰਿਕ ਉਡਾਣ,ষ্ট্ৰেট&#39;স্ফিয়াৰিক উৰণ
ਸਟ੍ਰੈਟੋਸਫੀਅਰਿਕ ਓਜ਼ੋਨ,ষ্ট্ৰেট’স্ফিয়াৰিক অ’জন
ਸਟ੍ਰੈਟੋਸਫੇਅਰਿਕ ਰੇਂਜ,ষ্ট্ৰেট&#39;স্ফিয়াৰিক ৰেঞ্জ
ਅਣਚਾਹੇ ਪਕੜ,অবাঞ্চিত ধৰি ৰখা
ਅਣਚਾਹੇ ਸ਼ਾਮਲ,অবাঞ্চিত ইণ্ডাকচন
ਅਣਚਾਹੇ ਰੋਸ਼ਨੀ,অবাঞ্চিত পোহৰ
ਅਣਚਾਹੇ ਚੁੰਬਕੀ ਖੇਤਰ,অবাঞ্চিত চুম্বকীয় ক্ষেত্ৰ
ਅਣਚਾਹੇ ਰੇਡੀਏਸ਼ਨ,অবাঞ্চিত বিকিৰণ
"ਬਿਜਲੀ ਲਾਈਨ, ਬਿਜਲੀ","বিজুলী ৰেখা, বিজুলী"
"ਨਦੀ, ਨਦੀ, ਧਾਰਾ","নদী, ধাৰা, ধাৰা"
ਸਟ੍ਰੀਮ ਫਾਈਬਰ,ষ্ট্ৰিম ফাইবাৰ
ਧਾਰਾ ਵਹਾਅ,ধাৰা প্ৰবাহ
ਸੁਚਾਰੂ,ষ্ট্ৰীমলাইন
ਵਹਾਅ ਜ਼ੋਰ,প্ৰবাহৰ ঠেলা
"ਵਹਾਅ-ਰੇਖਾ, ਧਾਰਾ-ਰੇਖਾ","ফ্ল&#39;-লাইন, ষ্ট্ৰিম-লাইন"
"ਪਰਕੋਲੇਸ਼ਨ, ਸਟ੍ਰੀਮ ਵਹਿਣਾ, ਗੰਦਾ ਪਾਣੀ","পাৰ্কোলেচন, ষ্ট্ৰিম ৰান, এফ্লুৱেণ্ট"
ਪ੍ਰਸਾਰ ਗੁਣਾਂਕ,প্ৰসাৰণ সহগ
ਫੈਲਣ ਦੀ ਗਤੀ,প্ৰসাৰণ বেগ
ਲੀਨੀਅਰ ਓਪਟੀਮਾਈਜੇਸ਼ਨ,ৰৈখিক অনুকূলন
ਰੇਖਿਕ ਗਤੀ,ৰৈখিক গতি
ਸੁਚਾਰੂ,ষ্ট্ৰীমলাইন কৰা হৈছে
ਪ੍ਰਵਾਹ ਸਰੀਰ,সাৱলীল শৰীৰ
ਸਟ੍ਰੀਮ ਦੀ ਗਤੀ,ষ্ট্ৰিমৰ গতি
ਰੇਖਾਂਕਿਤ,আণ্ডাৰলাইন কৰক
"ਤਾਕਤ, ਤਾਕਤ, ਤੀਬਰਤਾ, ਇਕਾਗਰਤਾ","শক্তি, শক্তি, তীব্ৰতা, একাগ্ৰতা"
ਮੌਜੂਦਾ ਦੀ ਤਾਕਤ,বিদ্যুৎ প্ৰবাহৰ শক্তি
ਦੋਹਰੀ ਸ਼ਕਤੀ,দ্বৈত শক্তি
ਮੂਲ ਦੀ ਸ਼ਕਤੀ,উৎপত্তিৰ শক্তি
ਲਹਿਰ ਦੀ ਤੀਬਰਤਾ,তৰংগৰ তীব্ৰতা
ਤਣਾਅ,চাপ
ਤਣਾਅ ਵਿਸ਼ਲੇਸ਼ਣ,মানসিক চাপ বিশ্লেষণ
ਤਣਾਅ ਧੁਰਾ,মানসিক চাপ অক্ষ
ਤਣਾਅ ਕਾਰਕ,মানসিক চাপৰ কাৰক
ਤਣਾਅ ਇਕਾਗਰਤਾ,মানসিক চাপৰ ঘনত্ব
ਤਣਾਅ ਇਕਾਗਰਤਾ ਕਾਰਕ,মানসিক চাপৰ ঘনত্বৰ কাৰক
ਤਣਾਅ ਖੇਤਰ,মানসিক চাপৰ ক্ষেত্ৰ
ਤਣਾਅ ਗਰੇਡੀਐਂਟ ਫੋਰਸ,ষ্ট্ৰেছ গ্ৰেডিয়েন্ট বল
ਤਣਾਅ ਲਾਈਨ,মানসিক চাপৰ ৰেখা
ਤਣਾਅ ਆਪਟੀਕਲ ਗੁਣਾਂਕ,চাপ আলোকীয় সহগ
ਤਣਾਅ ਦਾ ਪੱਧਰ,মানসিক চাপৰ মাত্ৰা
ਤਣਾਅ ਬਿੰਦੂ,ষ্ট্ৰেছ পইণ্ট
ਤਣਾਅ ਦਾ ਦਬਾਅ,মানসিক চাপৰ চাপ
ਤਣਾਅ ਅੰਤਰ,মানসিক চাপৰ পাৰ্থক্য
ਤਣਾਅ-ਤਣਾਅ-ਸਮੀਕਰਨ,ষ্ট্ৰেছ-ষ্ট্ৰেইন-সমীকৰণ
ਤਣਾਅ-ਤਣਾਅ ਦਾ ਰਿਸ਼ਤਾ,মানসিক চাপ-চাপৰ সম্পৰ্ক
ਤਣਾਅ ਵੈਕਟਰ,চাপ ভেক্টৰ
ਤਣਾਅ-ਤਣਾਅ ਚਿੱਤਰ,ষ্ট্ৰেছ-ষ্ট্ৰেইন ডায়েগ্ৰাম
ਤਣਾਅ ਸਰੀਰ,মানসিক চাপ শৰীৰ
ਵਿਕਾਸ ਕਾਰਕ,বৃদ্ধিৰ কাৰক
ਟੈਨ ਮਿੱਲ,টেন মিল
ਵਿਸਤ੍ਰਿਤ PPT,বৰ্ধিত পিপিটি
ਤਣਾਅ ਵਾਲੀ ਵਾਈਬ੍ਰੇਸ਼ਨ,টান কম্পন
ਜ਼ੋਰਦਾਰ ਕਨਵੈਕਸ ਗਿਰਾਵਟ ਟਰੈਕ,শক্তিশালীভাৱে উত্তল পতন ট্ৰেক
ਆਰਕ-ਐਕਟਿੰਗ ਸੰਭਾਵੀ,চাপ-অভিনয় বিভৱ
"ਚਾਪ ਸ਼ੁਰੂਆਤੀ ਵੋਲਟੇਜ, ਵਾਲਵ ਸ਼ੁਰੂਆਤੀ ਵੋਲਟੇਜ","চাপ আৰম্ভণি ভল্টেজ, ভালভ আৰম্ভণি ভল্টেজ"
"ਧਾਗਾ, ਧਾਗਾ, ਤਾਰ, ਫਿਲਾਮੈਂਟ, ਕੋਰਡ, ਸਤਰ, ਸਤਰ","সূতা, সূতা, তাঁৰ, ফিলামেণ্ট, ৰছী, ডোঙা, ডোঙা"
ਰੱਸੀ ਦਾ ਮਣਕਾ,ৰছীৰ গুটি
ਫਿਲਾਮੈਂਟ ਇਲੈਕਟ੍ਰੋਮੀਟਰ,ফিলামেন্ট ইলেক্ট্ৰ&#39;মিটাৰ
ਫਿਲਾਮੈਂਟ ਗੈਲਵੈਨੋਮੀਟਰ,ফিলামেন্ট গেলভানোমিটাৰ
