Odiya,English
ଫ୍ରିକ୍ୱେନ୍ସି ପରୀକରଣ |,Frequency variation
ଫ୍ରେସେଲ ଜୋନ୍ |,Fresnel zone
ଫ୍ରିଙ୍ଗ୍ ଏରିଆ,Fringe-area
ଆଗ ବାରଣ୍ଡା,Front porch
ପୁରା ଯୋଗକାରୀ,Full adder
ପୂର୍ଣ୍ଣ ତରଙ୍ଗ ସଂଶୋଧନ |,Full wave rectification
ପୂର୍ଣ୍ଣ ତରଙ୍ଗ ରେକ୍ଟିଫାୟର୍ |,Full wave rectifier
କାର୍ଯ୍ୟ,Function
କାର୍ଯ୍ୟ କୀ,Function key
କାର୍ଯ୍ୟକ୍ଷମ ପରୀକ୍ଷଣ,Functional testing
ମୌଳିକ,Fundamental
ମ fundamental ଳିକ ଫ୍ରିକ୍ୱେନ୍ସି,Fundamental frequency
ମ fundamental ଳିକ ବେଗ |,Fundamental velocity
ଫନେଲ୍ |,Funnel
ଫ୍ୟୁଜ୍,Fuse
ଫ୍ୟୁଜ୍ ତାର,Fuse wire
ଅସ୍ପଷ୍ଟ ତର୍କ |,Fuzzy logic
ଲାଭ,Gain
ନିୟନ୍ତ୍ରଣ,Gain control
ଗଲିସ୍ ଫିଲ୍ଡ |,Galois field
ଗାମୁଟ୍,Gamut
ଗ୍ୟାଙ୍ଗ କଣ୍ଡିଏନ୍ସର୍ |,Gang condenser
ଫାଙ୍କ,Gap
ଗେଟୱେ,Gateway
ଗେଜ୍,Gauge
ଗାଉସିଆନ୍ ବକ୍ର |,Gaussian curve
ଗାଉସିଆନ୍ ଧଳା ଶବ୍ଦ |,Gaussian white noise
ଜେନେରେଟର,Generator
ସାଧାରଣ ନାମ,Generic name
ଜିଓଷ୍ଟେସନାରୀ ସାଟେଲାଇଟ୍ |,Geostationary satellite
ଜିଓସେନେକ୍ରୋନସ୍ ସାଟେଲାଇଟ୍ |,Geosynchronous satellite
ଗ୍ଲିଚ୍,Glitch
ଗ୍ରାଫିକ୍ ଆର୍ଟ,Graphic art
ଗ୍ରାଫିକ୍ ସମାନତା |,Graphic equalizer
ଗ୍ରାଫିକ୍ସ |,Graphics
ଗ୍ରାଟୋଟୁଲ୍ |,Graticule
ମାଧ୍ୟାକର୍ଷଣ ତ୍ୱରାନ୍ୱିତ |,Gravitational acceleration
ଧୂସର ସ୍କେଲ,Gray scale
ଗ୍ରୀଡ୍,Grid
ଗ୍ରୀଡ୍ ପକ୍ଷପାତ,Grid bias
ଗ୍ରୀଡ୍ ଡ୍ରାଇଭିଂ ଶକ୍ତି |,Grid driving power
ଗ୍ରୀଡ୍ ନିର୍ଗମନ |,Grid emission
ଗ୍ରୀଡ୍ ମୋଡ୍ୟୁଲେଟେଡ୍ ଶ୍ରେଣୀ C ଏମ୍ପ୍ଲିଫାୟର୍ |,Grid modulated class C amplifier
ଗ୍ରିଲ୍,Grill
ଗ୍ରାଇଣ୍ଡିଂ,Grinding
ଖୋଳା,Groove
ଭୂମି ଆଚରଣ,Ground conductivity
ଗ୍ରାଉଣ୍ଡ ରିଟର୍ନ ସର୍କିଟ୍ |,Ground return circuit
ଭୂମି ରଡ୍ (ପୃଥିବୀ ରୋଡ୍),Ground rod (earth rod)
ଭୂମି ବିସ୍ତାର କରେ |,Ground scatter propagation
ଭୂମି ବିଭାଗ,Ground segment
ଭୂମି ତରଙ୍ଗ |,Ground wave
ଭୂମି ତରଙ୍ଗ ପ୍ରସାର |,Ground wave propagation
ଭୂମି ତରଙ୍ଗ ସଙ୍କେତ |,Ground wave signal
ଭୂମି,Grounded
ଗୋଷ୍ଠୀ ବିଳମ୍ବ,Group delay
ନେଟୱର୍କ ଏବଂ କଭରେଜ୍ ର ଅଭିବୃଦ୍ଧି |,Growth of network & coverage
ସୋର ବ୍ୟାଣ୍ଡ,Guard band
ପର୍ଯ୍ୟବେକ୍ଷଣକାରୀ,Guard interval
ଗୁନ୍ ଡିଏଡ୍ |,Gunn diode
ବାଡ଼ି,Guy
Su ତାର ତାର,Guy wire
ଗୁଡ୍ ଆରିଏଲ୍ ମାଷ୍ଟର (ଗେଡିତ ଆଣ୍ଟେନା ମାଷ୍ଟ),Guyed aerial mast (guyed antenna mast)
ହ୍ୟାକ୍,Hack
ହ୍ୟାକର୍,Hacker
ଅଧା ଆଡର୍ |,Half adder
ଅଧା ଡୁପ୍ଲେକ୍ସ |,Half duplex
ଅଧା ପାୱାର ବ୍ୟାଣ୍ଡୱିଡଥ୍ |,Half power bandwidth
ଅଧା ତରଙ୍ଗ ଡିପୋଲ୍ |,Half wave dipole
ଅଧା ତରଙ୍ଗ ସଂଶୋଧନ |,Half wave rectification
ଅର୍ଦ୍ଧକଟ,Halftone
ହାମିଂ ଦୂରତା |,Hamming distance
ହାର୍ଡ ଡିସ୍କ ଦୁର୍ଘଟଣା |,Hard disc crash
ହାର୍ଡ ଡିସ୍କ ଆଧାରିତ ଅଡିଓ ବିତରଣ ବ୍ୟବସ୍ଥା |,Hard disk based audio delivery system
ହାର୍ଡ ଡିସ୍କ ଆଧାରିତ ରେକର୍ଡିଂ |,Hard disk based recording
ହାର୍ଡୱେର୍,Hardware
ହାର୍ଡୱେର ଠିକଣା,Hardware address
ହାରମୋନିକ୍ |,Harmonic
ହରମୋନିକ୍ ବିକୃତ |,Harmonic distortion
ହରମୋନିକ୍ ନିର୍ଗମନ |,Harmonic emission
ହରମୋନିକ୍ ଫିଲ୍ଟର ୟୁନିଟ୍ |,Harmonic filter unit
ହାରମୋନିକ୍ ଜେନେରେଟର |,Harmonic generator
ହାରମୋନିକ୍ ଦଖଲକାରୀ |,Harmonic suppressor
ହାରମୋନିକ୍ସ,Harmonics
ସଙ୍କଟ,Hazard
ମୁଣ୍ଡ ଫୋନ୍ |,Head phone
ମୁଣ୍ଡ କକ୍ଷ,Head room
ଶୀର୍ଷ,Headend
ଶୀର୍ଷଲେଖ,Header
ଯନ୍ତ୍ର ଶ୍ୱରତା ଶୁଣିବା |,Hearing mechanism
ଉତ୍ତାପ ଶୋଷିବା |,Heat absorber
ଉତ୍ତାପ ବାଲାନ୍ସ,Heat balance
ଉତ୍ତାପ ପ୍ରତିବନ୍ଧକ |,Heat barrier
ଉତ୍ତାପ କଣ୍ଡକ୍ଟର |,Heat conductor
ଉତ୍ତାପ ସିଙ୍କ |,Heat sink
ହେର୍ଟଜ୍ (HZ),Hertz (Hz)
HerTroyne,Heterodyne
ହେଟେରୋଡାନ ରିସିଭର୍ |,Heterodyne receiver
ହେଟେରାଇଡେନ୍ ହ୍ୱିଷ୍ଟଲ୍ (ହେଟେରାଇଡିନ୍ ହସ୍ତକ୍ଷେପ),Heterodyne whistle (heterodyne interference)
ହ୍ୟୁରିଷ୍ଟିକ୍ |,Heuristic
ଷୋଡଶମିକ |,Hexadecimal
ହାଇରାର୍କିକାଲ୍ ମୋଡ୍ୟୁଲେସନ୍ |,Hierarchical modulation
ହାଇ-ଫାଇ (ଉଚ୍ଚ ବିଶ୍ୱସ୍ତତା),Hi-Fi (high fidelity)
ଉଚ୍ଚ ଆବୋର,High boost
ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି,High frequency
ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ଓସଲେସନ୍ |,High frequency oscillation
ଉଚ୍ଚ ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିକ୍ରିୟା |,High frequency response
ଉଚ୍ଚ ସ୍ତରୀୟ କାର୍ଯ୍ୟକ୍ରମ ଭାଷା |,High level programme language
ଉଚ୍ଚ ପାସ୍ ଫିଲ୍ଟର୍ |,High pass filter
ଉଚ୍ଚ ଶକ୍ତି ଟ୍ରାନ୍ସମିଟର |,High power transmitter
ଉଚ୍ଚମାନର ରିସେପ୍ସନ୍ |,High quality reception
ଉଚ୍ଚ ଗତିର ସଂଯୋଗ,High speed connectivity
ହାଇ ସ୍ପିଡ୍ ଡାଟା ସିଷ୍ଟମ୍ |,High speed data system
ହିଷ୍ଟୋଗ୍ରାମ୍,Histogram
ମୂଳପୃଷ୍ଠା |,Home page
ହୁକ୍,Hook
ତାରକୁ ହୁକ୍ ଅପ୍ କରନ୍ତୁ |,Hook up wire
ଭୂସମାନ୍ତର ବ୍ଲାକଆଉଟ୍ ଅବଧି |,Horizontal blackout period
ଭୂସମାନ୍ତର ବ୍ଲାନକିଂ |,Horizontal blanking
ଭୂସମାନ୍ତର ସଂଜ୍ଞା (ଭୂସମାନ୍ତର ରେଜୋଲୁସନ),Horizontal definition (horizontal resolution)
ଭୂସମାନ୍ତର ଡିଫେନ୍ସ ଓସେନାସନ୍ |,Horizontal deflection oscillation
ଭୂସମାନ୍ତର ରେଖା,Horizontal line
ଭୂସମାନ୍ତର ବିଭାଗ,Horizontal section
ଭୂସମାନ୍ତର ସୁଇପ୍ ସର୍କିଟ୍ |,Horizontal sweep circuit
ଶୃଙ୍ଗ ଉଚ୍ଚ ସ୍ୱରରେ |,Horn loudspeaker
ହୋଷ୍ଟ,Host
ଗରମ ସ୍ପଟ୍,Hot spot
ଘର ରଖୁଛି |,House keeping
ହବ୍,Hub
ହୁସ୍,Hue
ହଫମ୍ୟାନ୍ କୋଡିଂ |,Huffman coding
ହମ୍,Hum
ମାନବ ଅଡିଓ ଧାରଣା |,Human audio perception
ମାନବ ଅଡିଓ ସିଷ୍ଟମ୍ |,Human audio system
ମାନବ ଶ୍ରବଣ ପ୍ରଣାଳୀ |,Human hearing mechanism
ମାନବ ଭିଡିଓ ଧାରଣା |,Human video perception
ଆର୍ଦ୍ରତା,Humidity
ହାଇବ୍ରିଡ୍ |,Hybrid
ହାଇବ୍ରିଡ୍ ସର୍କିଟ୍ |,Hybrid circuit
ହାଇବ୍ରିଡ୍ ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍ |,Hybrid intergrated circuit
ହାଇଡ୍ରୋମିଟର |,Hydrometer
ହାଇପର,Hyper
ହାଇପର ମିଡିଆ |,Hyper media
ହାଇପର ଟେକ୍ସଟ୍ |,Hyper text
ହାଇପରଲିଙ୍କ୍ |,Hyperlink
ଆଇକନ୍ |,Icon
ପରିଚୟ,Identification
ପରିଚାୟକ,Identifier
ପ୍ରଜ୍ୱଳିତ କର |,Ignite
ଇଗ୍ନିସନ୍,Ignition
ଆଲୋକ,Illuminance
ଆଲୋକ,Illumination
ପ୍ରତିଛବି |,Image
ପ୍ରତିଛବି ଆଣ୍ଟେନା |,Image antenna
ପ୍ରତିଛବି କ୍ୟାପଚର |,Image capture
ପ୍ରତିଛବି ଆଇକନୋସକୋପ୍ |,Image iconoscope
ପ୍ରତିଛବି ମାନଚିତ୍ର,Image map
ଇମେଜ୍ ୱର୍ଥିକନ୍ |,Image orthicon
ପ୍ରତିଛବି ପ୍ରକ୍ରିୟାକରଣ |,Image processing
ପ୍ରତିଛବି ସେଟର୍ |,Image setter
କଳ୍ପନା,Imaginary
ପ୍ରତିରୋଧକ,Impedance
ପ୍ରତିରୋଧ ମେଳ |,Impedance matching
ଇମ୍ପେଟେନ୍ସ ମେଳକ ସର୍କିଟ୍ |,Impedance matching circuit
ପ୍ରତିରୋଧର ମେଳ ଖାଉ ନାହିଁ |,Impedance mismatch
ଖାଲି ସ୍ଥାନର ପ୍ରତିରୋଧ |,Impedance of free space
ପ୍ରତିରୋଧ ରୂପାନ୍ତର |,Impedance transformation
ଆମଦାନି କରନ୍ତୁ |,Import
ଗର୍ଭଧାରଣ,Impregnated
ଭୋଲଟେଜ୍ ଇମ୍ପ୍ରେସ୍ କରନ୍ତୁ |,Impress voltage
ପ୍ରେରଣା,Impulse
ପ୍ରେରଣା ପ୍ରତିକ୍ରିୟା |,Impulse response
ଅପରିଷ୍କାର ଆଚରଣ |,Impurity conductivity
ଅପ୍ରାକୃତିକତା ସେମେନିକ୍ୟୁସନ୍ |,Impurity semiconduction
ନିଷ୍କ୍ରିୟ |,Inactive
ନିଷ୍କ୍ରିୟ ୱିଣ୍ଡୋ |,Inactive window
ନିରବଚ୍ଛିନ୍ନ,Inaudible
ଅବିସ୍ମରଣୀୟ,Incandescence
ଘଟଣା ରୟ,Incident ray
ଅନ୍ତର୍ଭୂକ୍ତ,Inclusion
ଆସୁଥିବା ସିଗନାଲ୍ |,Incoming signal
ସୂଚକ,Indicator
ଅଦୃଶ୍ୟ,Indigenous
ଚିତ୍ତାକର୍ଷକ,Inductance
ଚିତ୍ତାକର୍ଷକ-ପ୍ରତିକ୍ରିୟା |,Inductive-reactance
ଭେଦଲାମୁକ୍ତ ସାମଗ୍ରୀ |,Inflammable material
ଇନ୍ଫୋର ପ୍ୟାଚ୍,Infor patch
ସୂଚନା,Information
ସୂଚନା ସ୍ଥାପତ୍ୟ,Information architecture
ସୂଚନା ବିଟ୍,Information bit
ସୂଚନା ଅଙ୍କ,Information digit
ସୂଚନା କିଓସ୍କ,Information kiosk
ସୂଚନା ପ୍ରକ୍ରିୟା,Information process
ସୂଚନା ପ୍ରଯୁକ୍ତିବିଦ୍ୟା,Information technology
Invoattion,Infotainment
ଇନଫ୍ରାଡ୍ ବିକିରଣ |,Infrared radiation
ଭିତ୍ତିଭୂମି,Infrastructure
କନ୍ସଷ୍ଟ,Ingest
ଉପାଦାନ,Ingredients
ପ୍ରାରମ୍ଭିକରଣ ଶବ୍ଦ (iw),Initialization word (IW)
ଭିତର ସଂକେତ,Inner codes
ଉଦ୍ଭାବନ |,Innovation
ଇନପୁଟ୍,Input
ନିବେଶ ରେଖା,Input line
ନିବେଶ ୟୁନିଟ୍,Input unit
ଇନପୁଟ୍ ଭୋଲଟେଜ୍ |,Input voltage
ଇନପୁଟ୍-ଆଉଟପୁଟ୍ |,Input-output
ସନ୍ନିବେଶ କରନ୍ତୁ |,Insert
ସନ୍ନିବେଶ କ୍ଷତି |,Insertion loss
ସ୍ଥାପନ,Installation
ତତକ୍ଷଣାତ୍ ଭୋଲଟେଜ୍ |,Instantaneous voltage
ନିର୍ଦ୍ଦେଶ,Instruction
ଇନସୁଲେଟିଂ ସାମଗ୍ରୀ |,Insulating material
ଇନସୁଲେସନ୍,Insulation
ଇନସଲେସନ୍ ପ୍ରତିରୋଧ |,Insulation resistance
ଇନସୁଲେଟର |,Insulator
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ |,Integrated circuit
ନେଟୱାର୍କ ସଂଯୋଗ,Integrating network
ଇଣ୍ଟିଗାର୍ଡ,Integrator
ବୁଦ୍ଧି,Intelligence
ତୀବ୍ରତା,Intensity
ବକ୍ତବ୍ୟର ତୀବ୍ରତା |,Intensity of speech
ଆନ୍ତ Cankellାନ ହସ୍ତକ୍ଷେପ |,Inter channel interference
ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |,Interleave
ପାରସ୍ପରିକ କ୍ରିୟା,Interaction
ପାରସ୍ପରିକତା,Interactivity
ଇଣ୍ଟରକମ୍ |,Intercom
ଆନ୍ତ c- ସଂଯୋଗକାରୀତା |,Interconnectivity
ଇଣ୍ଟରଫେସ୍,Interface
ଇଣ୍ଟରଫେସ୍ ସ୍କାନିଂ |,Interface scanning
ହସ୍ତକ୍ଷେପ,Interference
ହସ୍ତକ୍ଷେଳ୍ପ ଜୋନ୍ |,Interference zone
ହସ୍ତକ୍ଷେପ କରୁଥିବା ଚ୍ୟାନେଲ |,Interfering channel
ପରିବେଶ ଫ୍ରିକ୍ୱେନ୍ସି କରିବା |,Interfering frequency
ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସଙ୍କେତ ହସ୍ତକ୍ଷେପ କରିବା |,Interfering radio frequency signal
ଆନ୍ତରିକରାତ୍ରା,Interframe
ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |,Interleave
ଅନ୍ତର୍ଭୁକ୍ତ |,Interleaved
ମଧ୍ୟବର୍ତ୍ତୀ stream ରଣା |,Interleaved stream
ସାଧାରଣତ। |,Interleaver
ଅନ୍ତର୍ଭୁକ୍ତ,Interleaving
ଅନ୍ତର୍ଭୁକ୍ତ,Interleaving
ଇଣ୍ଟରଲିଭେଭିଙ୍ଗ୍ ଅବଧି |,Interleaving period
ପୂର୍ବରୁ ସର୍କିଟ୍ |,Interlock circuit
ଇଣ୍ଟରଲକ୍ ସୁଇଚ୍ |,Interlock switch
ତାଲିମପ୍ରାପ୍ତ,Interlocking
ମଧ୍ୟବର୍ତ୍ତୀ ବିଫଳତା |,Intermediate failure
ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି,Intermediate frequency
ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି ଓସିଲେଟର |,Intermediate frequency oscillator
ମଧ୍ୟବର୍ତ୍ତୀ,Intermittent
ମଧ୍ୟସ୍ଥି କରେଣ୍ଟ୍ |,Intermittent current
ଇଣ୍ଟମୋଡୋଡୁଲେସନ୍,Intermodulation
ଇଣ୍ଟରମୋଡୁଲେସନ୍ ବିକୃତି |,Intermodulation distortion
ଇଣ୍ଟରମୋଡୁଲେସନ୍ ନିର୍ଗମନ |,Intermodulation emission
ସାଂଖ୍ୟିକ ଭାବରେ ଅସନ୍ତୁଷ୍ଟ ପରୀକ୍ଷା |,Intermodulation test
ଇଣ୍ଟରନେଟ୍,Internet
ଇଣ୍ଟରନେଟ୍ ପ୍ରସାରଣକାରୀ |,Internet broadcasting
ଇଣ୍ଟରନେଟ୍ ଚାଟିଂ |,Internet chatting
ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ ଷ୍ଟାକ |,Internet protocol stack
ଇଣ୍ଟରନେଟ୍ ରେଡିଓ |,Internet radio
ଇଣ୍ଟରନେଟ୍ ଷ୍ଟ୍ରିମିଂ |,Internet streaming
ଇଣ୍ଟରନେଟ୍ ଭିଡିଓ |,Internet video
ପାରସ୍ପରିକ କାର୍ଯ୍ୟଦକ୍ଷତା,Interoperability
ଇଣ୍ଟରପୋଲେସନ୍,Interpolation
ଅନୁବାଦକ,Interpreter
ବାଧା,Interrupt
ବାଧା,Interruption
ସାଂଘାତିକ,Interruptor
ବ୍ୟବଧାନ,Interval
ଅନୁରୂପ,Intracoding
ଇଣ୍ଟ୍ରାଫ୍ରେମ୍ |,Intraframe
ଇଣ୍ଟ୍ରାନେଟ୍ |,Intranet
ଚିତ୍ରାଙ୍କ୍ |,Intrapicture
ଇଣ୍ଟ୍ରାୱେବ |,Intraweb
ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |,Intrinsic semiconductor
ଇନଭର୍ସ କରେଣ୍ଟ୍ |,Inverse current
ଇନଭର୍ସ ସ୍ପାଟିଆଲ୍ କାର୍ଯ୍ୟ |,Inverse spatial operate
ଓଲଟା,Inverted
ଓଲଟା l ଆଣ୍ଟେନା |,Inverted L antenna
ଓଲଟା ଭି ଆଣ୍ଟେନା |,Inverted V antenna
ଜିଭର୍,Inverter
ଅନିୟମିତ |,Irregular
ଅପ୍ରାସଙ୍ଗିକର ଉପାଦାନ |,Irrelevant element
ବିଚ୍ଛିନ୍ନାଙ୍କନ ନେଟୱର୍କ |,Isolation network
ଆଇସୋଲେଟର,Isolator
ଜାମର୍,Jammer
ଜାମ୍,Jamming
ଜାରଗନ୍ ଫାଇଲ୍ |,Jargon file
ଜାଭା ସ୍କ୍ରିପ୍ଟ,Java script
ଜିଙ୍ଗଲ୍,Jingle
ଠେକୁଟର୍,Jitter
ଯୋନା,Joiner
ମିଳିତ,Joint
ମିଳିତ ଧିକ୍,Jointed
ଜମ୍ପର୍,Jumper
ଜଙ୍କ୍ |,Junk
ଜଙ୍କ୍ ମେଲ୍ |,Junk mail
କର୍ଣ୍ଣଲ |,Kernel
ଚାବି,Key
କୀବୋର୍ଡ୍,Keyboard
କୀ,Keyer
କି /ଟ୍ |,Keynote
କିଲୋସେଲ୍କର |,Kilocycle
କିଲୋଲଟ୍ |,Kilovolt
କିଡୋୋଟାଟ୍ |,Kilowatt
ସମ୍ପର୍କୀୟ,Kinematics
ଆଣ୍ଠୁ ପଏଣ୍ଟ ଭୋଲଟେଜ୍ |,Knee point voltage
ଗାଡ଼ି,Knob
ଜ୍ଞାନ କୋଷ,Knowledge base
ଜ୍ଞାନ ପ୍ରତିନିଧିତ୍ୱ |,Knowledge representation
L ନେଟୱର୍କ,L network
L ବିଭାଗ ଫିଲ୍ଟର୍ |,L section filter
ଲେଗ୍ ଏବଂ ଲିଡ୍ |,Lag and lead
ଲଗିଂ କରେଣ୍ଟ୍ |,Lagging current
ଶକ୍ତିଯୁକ୍ତ ଫ୍ୟାକ୍ଟର୍ |,Lagging power factor
ବିଳମ୍ବ,Laminated
ପ୍ରଦୀପ,Lamp
ଲାପଟପ୍,Laptop
ଲେଜର ଫ୍ରିକ୍ୱେନ୍ସି |,Laser frequency
ପରିଶ୍ରମୀ ତ୍ରୁଟି |,Latent error
ଅହଂତ୍ତତା,Latent heat
ଅକ୍ଷାଂଶ,Latitude
ସ୍ତର,Layer
ଲେଆଉଟ୍ |,Layout
ଲେଆଉଟ୍ ଯୋଜନା,Layout plan
ସୀସା |,Lead
ଅଗ୍ରଣୀ ପର୍ଯ୍ୟାୟ |,Leading phase
ଲିକ୍ ପ୍ରମାଣ |,Leak proof
ଲିକେଜ୍ |,Leakage
ଲିଜ୍ ସର୍କିଟ୍ |,Leased circuit
ଲେନ୍ସ,Lens
ସ୍ତରୀୟ ସୂଚକ,Level indicator
ହାଲୁକା ନିୟନ୍ତ୍ରଣ,Light control
ଲାଇଟ୍ କଲମ,Light pen
ବଜ୍ରପାତ,Lightning arrester
ସୀମା,Limiter
ଏମ୍ପ୍ଲିଫାୟର୍ ସୀମିତ କରିବା |,Limiting amplifier
ରେଖା କ୍ଷତି |,Line loss
ରେଖା ଶବ୍ଦ,Line noise
ଦୃଷ୍ଟିଶକ୍ତ,Line of sight
ରେଖା ପର୍ଯ୍ୟାୟ,Line phase
ରେଖା ପ୍ରସାରଣ,Line transmission
ରେଖା ଅନଲୋଡ୍ ହୋଇଛି |,Line unloaded
ର line ଖିକ ପରିମାଣର |,Linear quantiser
ର line ଖ,Linearity
ରେଖା-କୋଇକ୍ସିଆଲ୍ |,Line-coaxial
ରେଖା-ସମାନଜୀବୀ |,Line-equaliser
ରେଖା-ଫ୍ରିକ୍ୱେନ୍ସି,Line-frequency
ରେଖା-ପ୍ରତିବନ୍ଧକତା |,Line-impedance
ରେଖା-ଚତୁର୍ଥାଂଶ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |,Line-quarter wavelength
ଲିଙ୍କ୍,Link
ଲିନର,Linker
ଓଠ-ମାଇକ୍ରୋଫୋନ୍ |,Lip-microphone
ଲାଇଭ୍ ବ୍ରଡକାଷ୍ଟ |,Live broadcast
ଜୀବନ୍ତ ସର୍କିଟ |,Live circuit
ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |,Live programme
ଲୋଡ୍,Load
ଲୋଡ୍ କ୍ଷମତା |,Load capacity
ବହନ କ୍ଷମତା ଭାର ବହନ କରନ୍ତୁ |,Load carrying capacity
ଲୋଡ୍ ବର୍ଣ୍ଣିତ |,Load characteristic
ଲୋଡ୍ ଟେପିସନ୍ |,Load impedance
ଲୋଡ୍ ହୋଇଛି,Loaded
ଲୋଡର୍,Loader
ଲୋଡ୍ କରୁଛି,Loading
କୋଇଲା ଲୋଡିଙ୍ଗ୍ |,Loading coil
ଲୋଡ୍-ଟେଷ୍ଟ୍ |,Load-test
ଲୋବ,Lobe
ଲବ୍ ଆଣ୍ଟେନା |,Lobe antenna
ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ |,Local area network
ସ୍ଥାନୀୟ ବ୍ୟାଟେରୀ |,Local battery
ସ୍ଥାନୀୟ ଓକିଲର୍ |,Local oscillator
ଲଗ୍,Log
ଲଗ ବୁକ୍ |,Log book
ଲଗ୍ ଇନ୍ କରନ୍ତୁ (ଲଗ୍ ଅନ୍),Log in (log on)
ଲଗ୍ ଅଫ୍ କରନ୍ତୁ (ଲଗ୍ ଆଉଟ୍),Log off (log out)
ଲଗ୍ ସିଟ୍ |,Log sheet
Logarithm,Logarithm
ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |,Logarithmic amplifier
ଲୋଗାରିଥମିକ୍ ଅନୁପାତ,Logarithmic ratio
Logarithmic ପ୍ରତିକ୍ରିୟା |,Logarithmic response
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,Logarithmic scale
ଲଗିଂ,Logging
ତର୍କ,Logic
ଏକାଧିକ ଗେଟ୍ |,Logic gate
ତର୍କ କାର୍ଯ୍ୟ,Logic operation
ଯୁକ୍ତିଯୁକ୍ତ,Logical
ଲଜିକାଲ୍ ଫ୍ରେମ୍ |,Logical frame
ଲୋଗୋ ଇନ୍ସର୍ଟerar ର |,Logo inserter
ଦ୍ରାଘିମା,Longitude
ଲୁପ୍ |,Loop
ଲୁପ୍ ଆଣ୍ଟେନା |,Loop antenna
ଲୁପ୍ ଲାଭ |,Loop gain
ଲୁପ୍ ପରୀକ୍ଷା |,Loop test
ଖାଲି ଯୋଗାଯୋଗ |,Loose contact
ଖାଲି କନ୍ସଲିଂ |,Loose coupling
କ୍ଷତିହୀନ ଆଣ୍ଟେନା |,Lossless antenna
କ୍ଷତିହୀନ ସଙ୍କୋଚନ |,Lossless compression
କ୍ଷତି ହୋଇଥିବା ସଙ୍କୋଚନ |,Lossy compression
ଉଚ୍ଚ ସ୍ୱର (ଧ୍ୱନି),Loudness (sound)
ଉଚ୍ଚ ସ୍ୱରରେ,Loudspeaker
ନିମ୍ନ ଫ୍ରିକ୍ୱେନ୍ସି |,Low frequency
ନିମ୍ନ ସ୍ତରୀୟ ଭାଷା |,Low level language
କମ୍ କ୍ଷତି ଫିଡର୍ |,Low loss feeder
କମ୍ କ୍ଷତି ନମନୀୟ କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |,Low loss flexible coaxial cable
କମ୍ ଶବ୍ଦ ରିସିଭର୍ |,Low noise receiver
କମ୍ କକ୍ଷପଥଗୁଡ଼ିକ ସାଟେଲାଇଟ୍ |,Low orbitting satellite
କମ୍ ପାସ୍ ଫିଲ୍ଟର୍ |,Low pass filter
କମ୍ ପ୍ରତିକ୍ରିୟାଶୀଳ earting |,Low reactance earthing
ନିମ୍ନ ପ୍ରତିରୋଧ ପଥ |,Low resistance path
ଲୁଗ୍ |,Lug
ଲୁମିନାନ୍ସ |,Luminance
ଗୁଣ୍ଡ,Lumped
ମାକ୍ରୋ ବ୍ଲକ୍ |,Macro block
ମାକ୍ରୋ ସଂଜ୍ଞା,Macro definition
ମାକ୍ରୋ ଦର୍ଶନ |,Macro vision
ଯାଦୁ ଆଖି,Magic eye
ଚୁମ୍ବକ,Magnet
ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |,Magnetic field
ଚୁମ୍ବକୀୟ ଫ୍ଲକ୍ସ |,Magnetic flux
ଚୁମ୍ବକୀୟ ପୋଲ |,Magnetic pole
ଚୁମ୍ବକୀୟ storm ଡ |,Magnetic storm
ଚୁମ୍ବକୀୟ ସୁଇଚ୍ |,Magnetic switch
ଚୁମ୍ବକୀୟ ଟେପ୍ |,Magnetic tape
ଚୁମ୍ବକବାଦ,Magnetism
ମେଲ୍ ମିଶ୍ରଣ,Mail merge
ମେଲିଂ ତାଲିକା,Mailing list
ମୁଖ୍ୟ ବାହକ |,Main carrier
ରକ୍ଷଣାବେକ୍ଷଣ,Maintain
ରକ୍ଷଣାବେକ୍ଷଣ,Maintenance
ରକ୍ଷଣାବେକ୍ଷଣ ଦଳ |,Maintenance team
