Hindi,English
"1.प्रकाशिक क्रमवीक्षण, 2.प्रकाशिक स्केनिंग",optical scanning
"1.ऐच्छिक, 2.वैकल्पिक",Optimal
इष्टतमीकरण,Optimization
प्रकाशीय युग्मक,opto coupler
ऑप्टोइलेक्ट्रॉनिकी,Optoelectronics
"1.प्रकाशीय पृथक्कारक, 2.प्रकाशीय विलगक",Optoisolator
ऑर,OR
ऑर द्वार,OR gate
ऑर संक्रिया,OR operation
क्रमानुसार,order by
अग्रता-क्रम,order of precedence
क्रमित युग्म,ordered pair
क्रमित समुच्चय,ordered set
क्रमित वृक्ष,ordered tree
निर्गम आंकड़ए,output data
निर्गम युक्ति,output device
निर्गम संचिका,output file
"1.निर्गम माड्यूल, 2.निर्गम अनुखंड",output module
निर्गम कथन,output statement
निर्गम धारा,output stream
निर्गम एकक,output unit
अधिप्रवाह,over flow
उपरिशायी,over lay
अधिभार,over load
अधिमुद्रण,over printing
अधिवहित,over run
अधिवहित त्रुटि,over run error
"1.उपरि द्वयंक, 2.ऊपरि बिट",overhead bit
अधिव्याप,Overlap
उपरिशायी क्रमादेश,overlay program
अधिवहित आंतरायन,override interrupt
अतिलेखन,Overwrite
निजी कूटलेखन,own coding
संकुल,Pack
"1.पैकेज,2.संकुल",Package
पैकेट,Packet
पैकेट स्विचन,packet switching
संकुलनांक,packing factor
पैडन,Padding
पृष्ठ,Page
पृष्ठ पताभिगमन,page addressing
पृष्ठांतर,page break
"1.पृष्ठांत, 2.पृष्ठफुटिंग",page footing
पृष्ठ प्रवेश,page in
पृष्ठ निर्गम,page out
पृष्ठ पाठक,page reader
पृष्ठ गमागम,page swap
"1.पृष्ठित स्मृति, 2.पृष्ठांकित",paged memory
"1.स्मृति पृष्ठन, 2.पृष्ठीकरण",Paging
पामटॉप,palm top
कागज संवेदक,paper sensor
"1.समांतर कलनविधि, 2.समांतर एल्गोरिथ्म",parallel algoritham
समांतर कंप्यूटर,parallel computer
समांतर अंतरापृष्ठ,parallel interface
समांतर संवार,parallel port
समांतर प्रक्रमण,parallel processing
समांतर प्रोग्रामन,parallel programming
प्राचल,Parameter
"1.मूल, 2.जनक",Parent
समता,Parity
पदविच्छेदन वृक्ष,parse tree
पद व्याख्याकार,Parser
पद विच्छेदन,Parsing
विभाजन,Partition
विभाजन,Partitioning
"1.पासवर्ड, 2.पारण शब्द",Password
पथ,Path
प्रतिरूप अभिज्ञान,pattern recognition
पी.सी. डिस्क आपरेटिंग सिस्टम (पीसीडॉस ),PC-disk operating system (PCDOS)
मित्र समूह,Peer
पैन आलेखक,pen plotter
पेंटियम,Pentium
"1.आवधिक, 2.आवर्ती",Periodic
"1.परिधिकाएँ, 2.पेरिफिरल",Peripherals
पर्ल,Peri
स्थायी आभासी परिपथ,permanent virtual circuit
सतत्,Persistant
पर्सनल कंप्यूटर (पी सी),personel computer (PC)
निजी अंकीय सहायक (पी डी ए),personnel digital assistant (PDA)
"फैंटम, आभासी",Phantom
"1. प्रावस्था, 2. फेज, कला",Phase
ध्वनिम,Phoneme
ध्वनीय तंत्र,phonetic system
फोटो डायोड,photo diode
"1.भौतिक,2.वाह्य",Physical
भौतिक अंतरापृष्ट,physical interface
पीको,Pico
पाई चार्ट,pie chart
"1.पाइ ग्राफ, 2.पाइ ग्राफ",pie graph
अंतराल,Pitch
पिक्सेल,Pixel
सरल आस्की,plain ascii (ASCII)
सामान्य टेक्सट,plain text
योजना,Planning
"मंच, प्लेटफार्म",Platform
आलेखक,Plotter
आलेखन शीर्ष,plotting head
प्लगबोर्ड,Plugboard
बिद,Point
स्थल से स्थल प्रोटोकॉल (पी पी पी),point to point protocol (PPP)
सूचक,Pointer
ध्रुवीकरण,Polarization
क्रमचयन,Polling
बहुभुज कर्तन,polygon clipping
बहुरुपता,Polymorphism
बहुपदीय,Polynomial
पी ओ पी (डाकघर प्रोटोकॉल),POP (post office protocol)
"1.पाप-अप मेनू, 2.प्रकटित मेनू",Pop-up menu
सुवाह्यता,Portability
सचित्र,Portrait
क्रमोत्तर,post order
"1.पश्चलेख, 2.पश्च लिपि",post script
पश्च बिट,postamble bit
अनुलग्न,Postfix
बंद करना,power down
अविद्युत,Power-off
सविद्युत,Power-on
शक्ति प्रापक,Power-up
पूर्व गति बिट,preamble bit
पूर्ववर्तिता आलेख,precedance graph
विधेय,Predicate
रिक्तिपूर्व अनुसूचन,preemptive scheduling
पूर्वलग्न,Pre-fix
पूर्वप्रक्रमण,Preprocessing
प्रक्रम,Process
प्रक्रम स्विच,process switch
प्रक्रमण,Processing
प्रक्रमक,Processor
उत्पादन,Production
"1.क्रमादेश, 2.प्रोग्राम",Program
प्रोग्राम अनुभाषण,program compilation
प्रोग्राम भंग,Program cash
प्रोग्राम दोषमार्जन,program debugging
प्रोग्राम अभिकल्प,program design
"प्रोग्राम मूल्यांकन समीक्षा तकनीक (पर्ट, पी ई आर टी)",program evaluation & review technique (PERT)
प्रोग्राम विराम,program halt
"1.प्रोग्राम लाइब्रेरी, 2.प्रोग्राम संग्रह",program library
प्रोग्राम चलन,program run
"1.क्रमादेशक, 2.प्रोग्रामक",Programmer
प्रोलॉग,Prolog
पी-रॉम,PROM
"1.संचरण, 2.प्रवर्धन",Propagation
साध्य,Proposition
संरक्षित कुंजी,protected key
संरक्षण,Protection
प्रोटोकॉल,Protocol
"1.प्रोटोकॉल अंतरण, 2.प्रोटोकॉल अनुवाद, 3.प्रोटोकॉल अनुभाषण",protocol translation
छद्म कोड,pseudo code
"1.सार्वजनिक डाटा, 2.सार्वजनिक आंकड़आ जालक्रम",public data network
"1.सार्वजनिक डॉमेन,2.सार्वजनिक प्रक्षेत्र",public domain
सार्वजनिक कुंजी गूढलेखन,public key encripting
स्पंद,Pulse
स्पंद कोड मॉडुलन,pulse code modulation
पल्स डिजीटल माडुलेशन (पी डी एम),pulse digital modulation (PDM)
स्पंदावली,pulse train
विराम चिन्ह,Punctuation
"दाब, भरण",Push
अधोभरण ऑटोमेटा,push down automata
ऊर्ध्वभरण सूची,pushup list
चतुर्घनत्व,quad density
"1.अर्हता, 2.योग्यता",Qualification
परिमाणक,Quantifier
क्वांटीकृत करना,Quantize
क्वाटीकारक,Quantizer
क्वांटम,Quantum
क्वांटम कालद,quantum clock
"1.क्वांटम कप्युटन, 2.क्वांटम अभिकलन",quantum computing
उदाहरणगत पृच्छा,querry by example
"1.पूछताछ, 2.पृच्छा",Query
पृच्छा भाषा,query language
पृच्छा प्रक्रमण,query processing
पंक्ति,Queue
पंक्ति प्रबंधन,queue management
पंक्ति पंजी,queue register
"1.पंक्ति नेटवर्क, 2.पंक्ति जालक्रम",queuing network
पंक्ति सिद्धांत,queuining theory
द्रुत अभिगम स्मृति,quick acess memory
भागफल,Quotient
रेडियो आवृत्ति व्यतिकरण (आर एफ आई),radio frequency interference (RFI)
मूलांक,Radix
यादृच्छिक अभिगम कंप्यूटर उपस्कर (आर ए सी ई),random access computer equipment (RACE)
यादृच्छिक अभिगम मेमोरी (रैम),random access memory (RAM)
यादृच्छिक क्रमवीक्षण,random scan
"1.रैस्टर, 2.रेखापुंज",Raster
रैस्टर क्रमवीक्षण,raster scan
पुन:अभियांत्रिकी,re engineering
पुनर्वर्धन,re enlargement
"1.अभिगम्यता, 2.गम्यता",Reachability
पठन,Read
पठन शीर्ष,read head
"1.केवल पठनीय, 2.पठन मात्र",read only
"1.पठन मात्र स्मृति, 2.पठन मात्र मेमोरी",read only memory
पठन लेखन शीर्ष,read write head
"1.पठन चक्र, 2.लेखन चक्र",read/write cycle
"1.पठन चक्र, 2.लेखन शीर्ष",read/write head
"1.मेमोर्य्पठन, 2.लेखन स्मृति",read/write
पाठक,Reader
"पठन, पाठन",reading
"1.रीड आउट, 2.पठनोत्तर",read-out
तिमेवास्तविक काल,real
"1.सद्य अनुक्रिया प्रक्रमण,2.तुरंत अनुक्रिया प्रक्रमण",real time processing
अभिग्राही,Receiver
अभिज्ञान तर्क,recognition logic
पुन: क्रमादेश अंतरण,Recompile
अभिलेख,Record
"1.अभिलेखी शीर्ष, 2.रिकार्डिंग हेड",recording head
सुधार योग्य त्रुटि,recoverable error
पूर्ति,Recovery
पुनरावर्तन प्रमेय,recursim theorem
पुनरावर्तन,Recursion
पुनरावर्ती फलन,recursive function
लघुकृत अनुदेश समुच्चय कंप्यूटर (रिसक),reduced instruction set computer (RISC)
अतिरेकता,Redundancy
"1.स्वतंत्र चक्रिका, 2.डिस्कों की अतिरिक्त सरणी (रेड)",redundant array of independent disks (RAID)
पुन:प्रवेशी,Re-entrant
पुन:प्रवेशी कूट,re-entrant code
संदर्भ,Reference
संदर्भिक समग्रता,referential integrity
परावर्तकता,Reflectivity
परावर्तन,Reflextion
अपवर्तन,Refraction
पुनश्चर्या,Refresh
पुनर्जनन,Regeneration
पंजी,Register
नियमित व्याकरण,regular grammar
संबंध,Relation
संबंधपरक डेटाबेस,relational database
संबंधपरक डाटाबेस प्रबंधन तंत्र (आर डी बी एम एस),relational database management system (RDBMS)
संबंधपरक निदर्श,relational model
"1.सापेक्ष, 2.आपेक्षिक",Relative
आपेक्षिक पताभिगमन,relative addressing
"1.रिले, 2.प्रतिसारण",Relay
विश्वसनीयता निदर्शन,reliability modeling
विश्वसनीय,Reliable
"1.पुन:स्थान निर्धारणीय कोड, 2.पुन:स्थान निर्धारणीय आंकड़आ",relocatable code
सुदूर,Remote
सुदूर पोषक,remote host
सुदूर कार्य प्रविष्टी,remote job entry
"1.सुदूर सत्रारंभ, 2.सुदूर लॉग-इन",remote log-in
सुदूर प्रक्रिया आह्वान (आर पी सी),remote procedure call (RPC)
सूदूर संवेदन,remote sensing
पुन: नामकरण,Rename
"1.प्रतिपादन,2.समर्पण",Rendering
पुनरावर्तक,Repeater
उत्तर,Reply
"1.अनुरोध, 2.निवेदन",Request
टिप्पणी अनुरोध (आर एफ सी),request for comments (RFC)
"1.निवेदन प्रोटोकॉल, 2.उत्तर प्रोटोकॉल",request/reply protocol
पुनरावर्ती प्रोग्राम,rerun program
अनुसंधान,Research
पुन:स्थाप चक्र,reset cycle
स्मृतिवासी,Resident
विभेदन,Resolution
संसाधन,Resources
अनुक्रिया काल,responsee time
"1.पुन: प्रवर्तन, 2.पुन: आरंभ",Restart
पुन: भंडारण,Restore
पुन: अनुरेख,Retrace
"1.पुन: प्रेषण, 2.पुन: संचार",Retransmission
पुन: प्राप्ति,Retrieve
पुन: प्रयास,Retry
"1.प्रतिगमन, 2.वापसी",Return
प्रतिगमन कूट,return code
प्रतिगमन कुंजी,return key
पुन: प्रयोज्य कोड,reusable code
पुन: लेखनीय,Rewritable
आर जी बी मॉनीटर,RGB monitor
रिबन,Ribbon
अधिकारिक इश्यू,right issue
"1.रोबोट, 2.यंत्रमानव, 3.यांत्रव",Robot
"1.यांचव विज्ञान, 2.यंत्रमानव विज्ञान",Robotics
"हष्ट-पुष्ट, सुदृड़",Robust
भूमिका,Role
पुन: वेल्लन,roll back
अन्तर्वेल्लन,roll in
बहिर्बेल्लन,roll out
"1.केवल पठनीय स्मृति, 2.पठन मात्र स्मृति (रोम)",ROM
मूल,Root
मूल निर्देशिका,root directory
संनिकटन त्रुटि,round of error
"1.रूटर,2.अनुमार्गक",Router
"मार्गाभिगमन, अनुमार्गण",Routing
आर एस 232 सी अंतरापृष्ट,RS232C interface
आर एस ए गूढलेखन,RSA encryption
आर टी सी,RTC
कार्यविस्तार कोडन,run length encoding
कार्यावधि,run time
कार्यावधि त्रुटि,run time error
"1.प्रतिदर्श, 2.नमूना",Sample
प्रतिचयन,Sampling
"1.उपग्रह, 2.सेटेलाइट",Satellite
संत्रिप्तन,Saturating
सुरक्षित करो,Save
"1.मापनीयता, 2.मापक्रमणीयता",Scalability
अदिश,Scalar
क्रमवीक्षण,Scanning
परिदृश्य,Scenario
अनुसूचक,Scheduler
स्क्रीन प्रतिबिंब प्रक्षेपक,screen image projector
लिपि,Script
लिपिकरण भाषा,scripting language
"1.कुंडलन, 2.स्क्रॉलन",Scrolling
तुल्यकालिक डाटा लिंक नियंत्रण (एस डी एल सी ),SDLC (sychronous data link control)
"1.अन्वेषण, 2.खोज",Search
खोज इंजन,search engine
खोज वृक्ष,search tree
"1.अन्वेषण, 2.खोजना",Searching
दवितीयक,Secondary
"1.सेक्टर, 2.खंड",Sector
सुरक्षा नीति,security policy
खोज अवधि,seek time
"1.अनुभाग, 2.खंड",Segment
"1.खण्डन, 2.खण्डीकरण",Segmentation
चयन छंटाई,selection sort
"1.स्वपूर्ण, 2.स्वत: पूर्ण",self contained
"1.सीमेंटिकी, 2.अर्थ विज्ञान",Semantics
सीमेफॉर,Semaphore
अर्धचालक,Semiconductor
कल्पायन वेब,semontic web
अनुक्रमिक अभिगम विधि,sequential access method
क्रमिक,Serial
क्रमक,Serializer
"1.परिसेवक, 2.सर्वर",Server
परिसेवक ध्वंस,server crash
परिसेवक लाइसेंस,server license
सर्वो गुणक,servo multiplier
समुच्चय,Set
निर्दिष्ट बिंदु,set point
व्यवस्था,set up
छाया,Shade
छायांकन,Shading
प्रतिछाया,Shadow
शेयर संचिका,share file
सहभाजित अभिगम,shared access
सहभाजन,Sharing
"1.कोष्ठक, 2.कवच, 3.शैल, 4.कोश",Shell
विस्थापन संप्रतीक,shift character
लघुपथ,short circuit
लघु अनुदेश,short instruction
सहोदर,Sibling
"1.पार्श्व प्रभाव, 2.प्रति-प्रभाव",side effect
चिन्ह बिट,sign bit
संकेत,Signal
संकेत प्रक्रमण,signal processing
संकेतन,Signalling
"1.संकेत-ध्वनि अनुपात, 2.संकेत-रव अनुपात",signal-to-noise ratio
"1.हस्ताक्षर, 2. चिन्हक",Signature
चिन्हक परीक्षण,signature testing
सार्थक अंक,significant digit
सिलिकॉन चिप,silicon chip
सरल डाक अंतरण प्रोटोकॉल (एस एम टी पी),Simple Mail Transfer Protocol (SMTP)
एकधा,Simplex
"1.एक संकेतन आसंधि, 2.सिंप्लेक्स आसंधि",simplex node
अनुकरण,Simulation
अनुकारी,Simulator
"1.युगपत, 2.समकालिक",Simultaneous
युगपत प्रक्रमण,simultaneous processing
एकल,Singleton
"1.साईट लाइसेंस, 2.स्थल लाइसेंस",site licence
"1.साइज, 2.आमाप",Size
आमापन,Sizing
"1.रेखांकन, 2.रेखाचित्रण",Sketching
प्लुति,Skip
"1.प्लुति, 2.प्लुतिकरण",Skipping
"1.स्लैश, 2.काट",Slash
अधीन कंप्यूटर,slave computer
सर्पी विंडो प्रोटोकॉल,sliding window protocol
"1. चूक, 2. सर्पण",Slip
खाँचा,Slot
स्कैजी (एस सी एस आई),small computer system interface (SCSI)
स्मार्ट कार्ड,smart card
धीमी डाक,snail mail
आशुचित्र,Snapshot
"1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन",soft computing
सॉफ्ट प्रति,soft copy
सुगम फान्ट,soft font
सॉफ्टवेयर,Software
सॉफ्टवेयर इंजीनियरी,software engineering
सॉफ्टवेयर लाइसेंस,software license
सॉफ्टवेयर चोरी,software piracy
स्पेक्ट्रम,Spectrum
"1.पेंचदार, 2.सर्पिल",Spiral
"1.विस्तृत शीट, 2.स्प्रेडशीट",spread sheet
मानक,Standard
मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल),standard generalized markup language (SGML)
मानकीकरण,Standardization
प्रतीक्षा काल,standby time
तारक लैन,star LAN
तारक संस्थिति,star topology
आरंभी बिट,start bit
"1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट",Starvation
"1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी",static memory'
स्थिति चैनल,status channel
"1.सोपान साइज, 2.सोपानी आयाम",step size
विराम एवं प्रतीक्षा प्रोटोकॉल,stop and wait protocol
विराम कूट,stop code
विराम कुंजी,stop key
भंडारणीयता,Storability
भंडारित प्रोग्राम,stored program
श्रृंखला आँकड़आ,string data
"1.संरचित कूटलेखन, 2.संरचित कोडन",structured coding
संरचित पृच्छा भाषा (एस क्यू एल),structured query language (SQL)
"1. वर्तिका पत्र ,2. शैली पत्र",style sheet
उपनिदेशिका,Sub-directory
"1.उपजाल, 2.सबनेट",Subnet
उपवृक्ष,Subtree
"1.संक्षेपण, 2.संक्षेपीकरण",Summarization
"1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर",super computer
"1.सुपर कप्यूटन, 2.सुपर अभिकलन",super computing
महाकुंजी,super key
सर्वोच्च प्रयोक्ता,super user
पर्यवेक्षित अधिगम,supervised learning
सहायक चिप,support chip
नेट विचरण,Surf
"1.नेट विचरण, 2.सीकरण, 3.सर्फन",Surfing
गमागम,Swap
अंतर्गमागम,swap in
बहिर्गमागम,swap out
गमागमन,Swapping
"1.स्विचित नेटवर्क,2. स्विचित जालक्रम",switched network
स्विचन,Switching
स्विचन सिद्धांत,switching theory
प्रतीकात्मक प्रोग्रामन,symbolic programming
तुल्यकालन,Synchronization
तुल्यकालक,Synchronizer
तुल्यकालिक,Synchronous
तुल्यकालिक अंकीय पदानुक्रम (एस डी एच),synchronous digital hierarchy (SDH)
वाक्य विश्लेषण,syntax analysis
तंत्र विश्लेषण,system analysis
तंत्र इंजीनियरी,system engineering
"1.तंत्र विच्छेदक, 2.तंत्र हैकर",system hacker
तंत्र समेकक,system integrator
तंत्र लॉग,system log
तंत्र आच्छद,system mask
तंत्र नेटवर्क संरचना (एस एन ए),system network architecture (SNA)
"1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक",system programmer
"1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन",system restart
तंत्र समापन,system shutdown
तंत्र परीक्षण,system testing
तंत्र उपयोगिता,system utility
"1.व्यवस्थित कोड, 2.व्यवस्थित कूट",systematic code
टैब समादेश,tab command
सारणी,Table
सारणी अवलोकन,table look up
सारणी स्थान,table space
पटलिका,Tablet
"1.सारणीवद्ध, 2.सरणी व्यूह",tabular array
सारणीकरण फलन,tabulating function
"1.चिह्नित वास्तुकला, 2.चिह्नित संरचना",tagged architecture
चिहनित प्रतिबिंब संचिका फर्मा (टिफ),tagged image file format (TIFF)
अग्रानुक्रम तंत्र,tandam system
टेप घनत्व,tape density
टेप आवरण,tape mask
टार संचिका,tar file
कार्य,Task
कार्यदर्शिका,task bar
कार्य अनुसूचक,task scheduler
संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी),TCP/IP (transmission control protocol/internet protocol)
कटाव संक्रिया,teardown operation
दूरसंचार,Telecom
दूरसंचार,Telecommunication
दूरसंवाद,Teleconference
दूर सम्मेलन,Teleconferencing
"1.तारप्रेषण, 2.टेलीग्राफी",Telegraphy
"1.दूरमापी, 2.दूरमिती",Telemetry
"1.दूरभाष, 2.टेलीफोन",Telephone
दूरभाषी,Telephony
"1.दूरमुद्रक, 2.टेलीप्रिंटर",Teleprinter
दूरप्रक्रमण,Teleprocessing
"1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र",Television
टेलेक्स,Telex
"1.दूर जाल, 2.टेलनेट",Telnet
"1.ताप, 3.तापक्रम",Temperature
"1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा",Template
दस-पूरक,ten's complement
टेरा बाइट,tera byte
टेरा फलाप्स,tera flops
"1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर",terminal cursor
"1.अंतक आसंधि, 2.टर्मिनल नोड",terminal node
टर्मिनल विंडो,terminal window
समापन,Termination
त्रि-आधारी,Ternary
त्रि-आधारी संक्रिया,ternary operation
परीक्षण,Test
परीक्षण व्याप्ति,test coverage
परीक्षण निष्पादन,test run
परीक्षण आँकड़आ,Test-data
"1.टैक्सट,2. पाठ्य सामग्री",Text
पाठ्य पेटी,text box
पाठ्य कर्सर,text cursor
पाठ्य संपादक,text editor
पाठ संचिका,text file
पाठ्य विधा,text mode
पाठ प्रक्रमण,text processing
वाक-पाठ्य (टी टी एस),text to speech (TTS)
बुनावट प्रतिचित्रण,texture mapping
"1.टी फ्लिप फ्लॉप, 2.टी-द्विमानित्र",T-flip-flop
तापीय मुद्रकातापीय,thermal printer
"1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी",thin film memory
(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी),thin film transistor
"1.गहाना, 2.थैशिंग",Thrashing
सूत्र-चूड़ई,Thread
सूत्रण,Threading
"1.त्रितल जालक्रम, 2.त्रितल नेटवर्क",threetier network
प्रवाह क्षमता,Throughput
काल जटिलता,time complexity
काल विभाजन बहुसंकेतन (टी डी एम),time division multiplexing (TDM)
काल फ्रेम,time frame
ङ्केसमय सी,time frame
"1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन",time machine
समय समाप्त,time out
"1.कालॉशन, 2.काल क्वांटीकरण",time quantization
काल श्रेणी,time series
"1. काल विभाजन ,2. समय सहभाजन",time sharing
समय सहभाजन तंत्र,time sharing system
काल स्टेप,time stamp
काल आरेख,timing diagram
वर्णक,Tint
टॉगल,Toggle
टॉगल चाल,toggling speed
"1.प्रतीक, 2.टोकन",Token
टोकन बस,token bus
टोकन बस,token bus
टोकन बस जालक्रम,token bus network
"1.प्रतीक वलय, 2.सांकेतिक वलय",token ring
टोकन वार्ता,token talk
"1.औजार, 2.उपकरण",Tool
शीर्ष-पाद,top down
शीर्ष पाद अभिकल्प,top down design
"1.नख शिख पद विन्यास, 2.अधोगामी",top down parsing
"1.सांस्थिति, 2.स्थान विज्ञान",Topology
स्पर्श पैड,touch pad
स्पर्श स्क्रीन,touch screen
"1.चिन्ह, 2.निशान, 3.अनुरेखण",Trace
अनुरेखण,Tracing
"1.मार्ग, 2.पथ, 3.लीक",Track
"1.ट्रैक डिस्क, 2.पथ डिस्क",track disk
पथ टेप,track tape
"1.अनुमार्गन, 2.अनुपथन",Tracking
"1.अनुयान, 2.अनुग",Trailer
प्रक्षेप पथ,Trajectory
"1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान",Transaction
"1.सौदा संचिका, 2.क्रिया-कलाप संचिका",transaction file
"1.लेन-देन संलेख, 2.आदान-प्रदान लॉग",transaction log
"1.प्रतिलेखन, 2.लिप्यंतरण करना",Transcribe
ट्रांसड्यूसर,Transducer
अंतरण दर,transfer rate
अंतरण काल,transfer time
रुपांतरण,Transformation
क्षणिक त्रुटि,transient error
संक्रमण काल,transit time
"1.संक्रमण, 2.संक्रांति",Transition
संक्रामक,Transitive
संक्रमिता,Transitivity
"1.अनुवाद, 2.अंतरण, 3.अनुभाषण",Translation
"1. संचरण, संचारण ,2.संप्रेषण",Transmission
संप्रेषण नियंत्रण प्रोटोकॉल (टी सी पी),transmission control protocol (TCP)
"1.संचरण लाइन, 2.संप्रेषण लाइन",transmission line
ट्रांसमीटर,Transmitter
पारदर्शिता,Transparency
ट्रांसपोंडर,Transponder
"1.परिवहन, 2.प्रतिगमन",Transportation
पक्षांतरण,Transposition
ट्रांसप्यूटर,Transputer
"1.संप्रेष अभिग्राही, 2.ट्रांस रिसीवर",Transreceiver
"1.प्रपाशन, 2.फांसना, 3.पकड़ना",Trapping
चंक्रमण,Traverse
वृक्ष (चंक्रमण),tree (traversal)
तरु नेटवर्क,tree network
सहायक परिपथ,tributary circuit
तुच्छ आरेख,trival graph
दोष-निवारण,trouble shoot
"छिन्न, रुंडन",Truncate
सत्यमान सारणी,truth table
"1.टयूनर, 2.समस्वरक, 3.समंजक",Tuner
"1.सुरंगन, 2.टनलिंग",Tunnelling
"1.समंजन, 2.समस्वरण, 3.टयूनिंग",Tunning
टपल,Tuple
टर्बो पास्कल,turbo pascal
टयूरिंग मशीन,turing machine
प्रतिवर्तन काल,turn aroud time
प्रतिवर्तन दस्तावेज,turn around document
प्रतिवर्तन अनुक्रम,turnaround sequence
युगल केबल,twin cable
"1.ऐंठित युगल, 2.व्यावर्तित युग्म",twisted pair
द्वि-पारक स्मरांतरक,two part assembler
दो का पूरक,two's complement
प्रकार,type
"1.टाइप फेस, 2.अक्षराकृति",type face
टंकन शीर्ष,type head
मुद्रक चक्र,type wheel
टंकण,Typing
अबाधित शक्ति स्रोत,un interruptable power source (UPS)
"1.एकल संक्रिया, 2.एक-अंगी प्रणाली",unary operation
एकल संक्रिया,unary operation
"1.एकल संकारक, 2.एक अंगी संकारक",unary operator
अनिश्चितता,Uncertainity
अप्रतिबंधी कथन,unconditional statement
अगणनीय,Uncountable
अनावरण,Uncover
अनिर्णीय,Undecidable
ङ्केअपरिभाषित,Undefined
अपरिभाषित अभिलेख,undefined record
अविलोप,Undelete
"1.अधोडैश, 2.अधोरेक, 3,अधोयोजक",Underscore
अनिर्दिष्ट,Undirected
"1.अनिर्दिष्ट ग्राफ, 2.अनिर्दिष्ट आलेख",undirected graph
एकसमान दिशा सेवाकाल,undirectional service time
निरस्त करना,Undo
"1.असंरुपित चक्रिका, 2.असंरुपित डिस्क",unformatted disk
समचित्रण,Unicasting
"1.यूनीकोड, 2.एकल कूट",Unicode
अनिर्दिष्ट वृक्ष,unidirected tree
समान संसाधन स्थान निर्धारक (य आर एल),uniform resource locator (URL)
एक प्रक्रमण,Uniprocessing
अद्वितीय,Unique
अपरिरक्षित व्यावर्तित युगल (यू टी पी),unishielded twisted pair (UTP)
"1.एकक,2. इकाई",Unit
एकक पता,unit address
एकक अंतराल,unit interval
एकक परीक्षण,unit testing
ऐकिक कूट,unitary code
एक पद,Uniterm
सार्वत्रिक अतुल्यकालिक अभिग्राही/प्रेषित्र (यू ए आर टी),universal asynchronous receiver/transmitter (UART)
सार्व फ्लिप-फ्लाप,universal flip flop
सार्व समुच्चय,universal set
सार्वत्रिक संप्रतीक समुच्चय,universtal character set
यूनिक्स,Unix
विपाश,Unlock
अनारक्षित क्षेत्र,unprotected field
अनारक्षित फाइल (संचिका),unprotected file
अगम्य,Unreachable
अनाच्छ,Unshade
अनारक्षित,Unshielded
असफल आह्वान,unsuccessful call
अनटार,Untar
अदयतन असंगतियां,update anomalies
अद्यतीकृत संचिका,updated file
अद्यतीकरण,Updating
उन्नयन,Upgrade
उन्नयन,Upgrade
अपलिंक,Uplink
उच्च भारण,Uploading
उपरि स्मृति क्षेत्र,upper memory area
"1.प्रति प्रवाह, 2.प्रतिकूल",Upstream
उपरिकाल,Uptime
"1.ऊर्ध्व, 2.अपरि, 3.ऊर्ध्वगामी",Upward
"1.यूजनेट, 2.उपयोग",Usenet
"1.जाल उपयोगकर्ता, 2.प्रयोक्ता",User
प्रयोक्ता एजेंट,user agent
प्रयोक्ता प्रमाणीकरण,user authentication
प्रयोक्ता आंकड़आ-रेख प्रोटोकॉल (यू डी पी),user datagram protocol (UDP)
प्रयोक्ता मैत्रीपूर्ण,user friendly
प्रयोक्ता पहचान,user identification
प्रयोक्ता पहचान (यू.आई.डी.),user identity (UID)
प्रयोक्ता अंतरापृष्ठ,user interface
प्रयोक्ता नाम,user name
"1.प्रयोक्ता पार्श्वक, 2.प्रयोक्ता रेखाचित्र",user profile
उपयोगिता,Utility
उपयोगिता साफ्टवेयर,utility software
"1.वैध, 2.मान्य",Valid
"1वैधीकरण, 2.मान्यीकरण",Validation
मान्यीकरण प्रोटोकॉल,validation protocols
मान्यीकरण परीक्षण,validation testing
"1.वैधता जांच, 2.मान्यता जांच",validity check
मूल्ययुक्त जालक्रम (वैन),value added network (VAN)
मूल्ययुक्त पुनविक्रेता (वी ए आर),value added reseller (VAR)
लोपी बिंदु,vanishing point
"1.वेपरवेयर,2. वाष्प पात्र",Vapourware
प्रसरण,Variable
परिवर्ती पता,variable address
परिवर्ती बिट दर,variable bit rate
परिवर्ती क्षेत्र लंबाई,variable field length
"1.परिवर्ती लंबाई कोड,2.परिवर्ती लंबाई कूट",variable length code
"1.परिवर्ती नाम, 2.परिवर्त्य नाम, 3.चर नाम",variable name
