Assamese,Punjabi
প্ৰতিক্ৰিয়াৰ শ্বট,ਪ੍ਰਤੀਕਰਮ ਸ਼ਾਟ
বিক্ৰিয়াশীল মৌল,ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਤੱਤ
বিক্ৰিয়াশীলতা কাৰক,ਪ੍ਰਤੀਕਰਮ ਕਾਰਕ
প্ৰতিক্ৰিয়াশীল আয়ন এচিং,ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਆਇਨ ਐਚਿੰਗ
প্ৰতিক্ৰিয়াশীল প্লাজমা খহনীয়া,ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਪਲਾਜ਼ਮਾ ਇਰੋਸ਼ਨ
প্ৰতিক্ৰিয়াশীল স্পাটাৰ,ਪ੍ਰਤੀਕਿਰਿਆਸ਼ੀਲ ਥੁੱਕ
ৰিয়েক্টৰ,ਰਿਐਕਟਰ
ক্ৰম পঢ়ক,ਆਰਡਰ ਪੜ੍ਹੋ
কেৱল পঢ়া ঠিকনা,ਸਿਰਫ਼ ਪੜ੍ਹੋ ਪਤਾ
কেৱল পঢ়িব পৰা পঞ্জীয়ন,ਸਿਰਫ਼ ਪੜ੍ਹੋ ਰਜਿਸਟਰ
প্ৰকৃত শক্তি,ਅਸਲੀ ਸ਼ਕਤੀ
বাস্তৱ সম্ভাৱ্য উৎস,ਅਸਲ ਸੰਭਾਵੀ ਸਰੋਤ
বেক গেপ ৰেকৰ্ডাৰ হেড,ਬੈਕ ਗੈਪ ਰਿਕਾਰਡਰ ਸਿਰ
ৰিচিভাৰ,ਪ੍ਰਾਪਤਕਰਤਾ
ৰিচিভাৰ প্ৰান্তিককৰণ,ਪ੍ਰਾਪਤਕਰਤਾ ਅਨੁਕੂਲਤਾ
ৰিচিভাৰৰ শব্দ,ਰਿਸੀਵਰ ਸ਼ੋਰ
ৰিচিভিং সম্ভাৱনা,ਸੰਭਾਵੀ ਪ੍ਰਾਪਤ ਕਰਨਾ
ৰিচাৰ্জযোগ্য বেটাৰী,ਰੀਚਾਰਜਯੋਗ ਬੈਟਰੀ
পাৰস্পৰিকতা উপপাদ্য,ਪਰਸਪਰਤਾ ਪ੍ਰਮੇਯ
পুনৰ্গঠন ফিল্টাৰ,ਪੁਨਰ ਨਿਰਮਾਣ ਫਿਲਟਰ
ৰেকৰ্ড প্লেয়াৰ,ਰਿਕਾਰਡ ਪਲੇਅਰ
আৰ্কাইভিষ্ট,ਪੁਰਾਲੇਖ ਵਿਗਿਆਨੀ
ৰেকৰ্ডিং,ਰਿਕਾਰਡਿੰਗ
ৰেকৰ্ডিং প্ৰি-ইকুৱেলাইজাৰ,ਰਿਕਾਰਡਿੰਗ ਪ੍ਰੀ-ਇਕੁਅਲਾਈਜ਼ਰ
আৰোগ্যৰ সময়সীমা,ਰਿਕਵਰੀ ਦੀ ਮਿਆਦ
আয়তাকাৰ স্কেনিং,ਆਇਤਾਕਾਰ ਸਕੈਨਿੰਗ
আয়তাকাৰ তৰংগ,ਆਇਤਾਕਾਰ ਲਹਿਰ
আয়তাকাৰ তৰংগ পথ,ਆਇਤਾਕਾਰ ਤਰੰਗ ਮਾਰਗ
ক্ষয়সাধন,ਅਮੋਰਟਾਈਜ਼ੇਸ਼ਨ
ৰেক্টিফায়াৰ,ਸੁਧਾਰਕ
ৰেক্টিফাইং কেপাচিটৰ,ਸੋਧਣ ਵਾਲਾ ਕੈਪੇਸੀਟਰ
ৰেক্টিফায়াৰ গেজ,ਰੀਕਟੀਫਾਇਰ ਗੇਜ
প্ৰতিফলন সমীকৰণ,ਰਿਫਲੈਕਸ ਸਮੀਕਰਨ
পুনঃব্যৱহাৰ কৰক,ਰੀਸਾਈਕਲ ਕਰੋ
তেজৰ শব্দ,ਖੂਨ ਦਾ ਸ਼ੋਰ
অতিৰিক্ত ৰিচিভাৰ,ਵਾਧੂ ਪ੍ਰਾਪਤਕਰਤਾ
অতিৰিক্ততা,ਰਿਡੰਡੈਂਸੀ
ৰিড চুইচ,ਰੀਡ ਸਵਿੱਚ
ৰিড-চলমন ব্লক ক&#39;ড,ਰੀਡ-ਸੋਲੋਮਨ ਬਲਾਕ ਕੋਡ
নিৰ্দেশনা ধৰি ৰখা,ਹਦਾਇਤ ਧਾਰਨਾ
স্থানাংক,ਕੋਆਰਡੀਨੇਟਸ
"ৰেফাৰেন্স দিশ, শব্দ, মেৰু","ਹਵਾਲਾ ਦਿਸ਼ਾ, ਆਵਾਜ਼, ਖੰਭੇ"
ৰেফাৰেন্স চুক্তি,ਹਵਾਲਾ ਸੰਧੀ
ৰেফাৰেন্স মেৰুত্ব,ਹਵਾਲਾ ਧਰੁਵੀਤਾ
নিৰ্দেশনা টাৰ্মিনেল,ਹਦਾਇਤ ਟਰਮੀਨਲ
প্ৰতিফলিত বোজা,ਪ੍ਰਤੀਬਿੰਬਿਤ ਲੋਡ
প্ৰতিফলিত সূচকাংক,ਰਿਫਲੈਕਟਿਵ ਇੰਡੈਕਸ
প্ৰতিফলন জোখা,ਪ੍ਰਤੀਬਿੰਬ ਮਾਪ
প্ৰতিফলন অবিহনে মিল থকা,ਪ੍ਰਤੀਬਿੰਬ ਬਿਨਾ ਮੇਲ
ৰিফ্লেক্টৰ লিকুইড ক্রিষ্টাল টাইঅ’ড,ਰਿਫਲੈਕਟਰ ਤਰਲ ਕ੍ਰਿਸਟਲ ਟਿਓਡ
ৰিফ্লেক্টেন্স গেজ,ਪ੍ਰਤੀਬਿੰਬ ਗੇਜ
ৰিফ্লেক্টৰ,ਰਿਫਲੈਕਟਰ
ৰিফ্লেক্টিভ ডিচ,ਪ੍ਰਤੀਬਿੰਬਿਤ ਡਿਸ਼
ৰিফ্লেক্টৰ মডিউল,ਰਿਫਲੈਕਟਰ ਮੋਡੀਊਲ
ৰিফ্লেক্স ক্লাইষ্ট্ৰন,ਪ੍ਰਤੀਬਿੰਬ klystron
ৰিফ্ল&#39; ছল্ডাৰিং,ਰੀਫਲੋ ਸੋਲਡਰਿੰਗ
বিবৰ্তন সূচকাংক,ਰਿਫ੍ਰੈਕਟਿਵ ਇੰਡੈਕਸ
বিবৰ্তন সূচকাংক অংশ,ਰਿਫ੍ਰੈਕਟਿਵ ਇੰਡੈਕਸ ਸੈਕਸ਼ਨ
স্মৃতিশক্তি পুনৰুদ্ধাৰ,ਮੈਮੋਰੀ ਰਿਕਵਰੀ
"পুনৰুত্পাদন, পুনৰুত্পাদন","ਪੁਨਰਜਨਮ, ਪੁਨਰ ਜਨਮ"
পুনৰ নিয়োগ তুলনাকাৰী,ਮੁੜ ਤੈਨਾਤ ਤੁਲਨਾਕਾਰ
ৰিজেনেৰেটিভ পজিটিভ এম্প্লিফায়াৰ,ਰੀਜਨਰੇਟਿਵ ਸਕਾਰਾਤਮਕ ਐਂਪਲੀਫਾਇਰ
আঞ্চলিক কেন্দ্ৰ,ਖੇਤਰੀ ਕੇਂਦਰ
আঞ্চলিক চেনেল,ਖੇਤਰੀ ਚੈਨਲ
পঞ্জীয়ন কৰা,ਰਜਿਸਟਰ
পঞ্জীয়ক,ਰਜਿਸਟਰਾਰ
পুনৰুত্পাদনশীল গ্ৰাহক,ਰੀਜਨਰੇਟਿਵ ਰਿਸੀਵਰ
নিয়ন্ত্ৰিত শক্তি যোগান,ਨਿਯੰਤਰਿਤ ਬਿਜਲੀ ਸਪਲਾਈ
নিয়ন্ত্ৰণ,ਨਿਯਮ
পুনৰ প্ৰৱেশ অনুনাদক,ਰੀ-ਐਂਟਰੀ ਰੈਜ਼ੋਨੇਟਰ
বাতিল বেণ্ড,ਰੱਦ ਕਰਨ ਵਾਲਾ ਬੈਂਡ
বৰ্তনী বাতিল কৰক,ਰੱਦ ਸਰਕਟ
বাতিলৰ হাৰ,ਰੱਦ ਕਰਨ ਦੀ ਦਰ
আপেক্ষিক ষ্টোমা,ਰਿਸ਼ਤੇਦਾਰ ਸਟੋਮਾ
আপেক্ষিক ডাইলেক্ট্ৰিক ধ্ৰুৱক,ਰਿਸ਼ਤੇਦਾਰ ਡਾਈਇਲੈਕਟ੍ਰਿਕ ਸਥਿਰ
আপেক্ষিক তীব্ৰতা শব্দ,ਰਿਸ਼ਤੇਦਾਰ ਤੀਬਰਤਾ ਸ਼ੋਰ
আপেক্ষিক পাৰ্যমান্যতা,ਰਿਸ਼ਤੇਦਾਰ ਪਾਰਦਰਸ਼ਤਾ
"আপেক্ষিক বিদ্যুৎঋণাত্মকতা, আপেক্ষিক ডাইলেক্ট্ৰিক","ਸਾਪੇਖਿਕ ਇਲੈਕਟ੍ਰੋਨੇਗੈਟੀਵਿਟੀ, ਸਾਪੇਖਿਕ ਡਾਈਲੈਕਟ੍ਰਿਕ"
"শিথিলতা দোলক, শিথিলতা তৰংগ উৎপাদক","ਆਰਾਮ ਔਸਿਲੇਟਰ, ਆਰਾਮ ਵੇਵ ਜਨਰੇਟਰ"
ৰিলে,ਰੀਲੇਅ
নিৰ্ভৰযোগ্যতা,ਭਰੋਸੇਯੋਗਤਾ
ৰিএলাইনমেণ্ট টেপ শীৰ্ষ-স্বয়ংক্ৰিয়,ਰੀਅਲਾਈਨਮੈਂਟ ਟੇਪ ਟਾਪ-ਆਟੋ
স্তম্ভ,ਕਾਲਮ
কলাম ৰিচিভাৰ ট্ৰেন্সডুচাৰ,ਕਾਲਮ ਰਿਸੀਵਰ ਟ੍ਰਾਂਸਡਿਊਸਰ
"বাকী, বাকী","ਬਾਕੀ, ਬਾਕੀ"
চুম্বকত্ব,ਚੁੰਬਕਤਾ
আৰ-ই-মডেল,ਆਰ-ਈ-ਮਾਡਲ
দূৰৱৰ্তী নিয়ন্ত্ৰণ আদেশ,ਰਿਮੋਟ ਕੰਟਰੋਲ ਕਮਾਂਡ
ৰিম&#39;ট চেন্সিং লাইন,ਰਿਮੋਟ ਸੈਂਸਿੰਗ ਲਾਈਨ
দূৰৱৰ্তী যোগাযোগকাৰী (যোগাযোগকাৰী),ਰਿਮੋਟ ਭੇਜਣ ਵਾਲਾ (ਸੰਚਾਰਕ)
ৰিম&#39;ট ভল্টেজ চেন্সিং,ਰਿਮੋਟ ਵੋਲਟੇਜ ਸੈਂਸਿੰਗ
নিজৰ ডিস্ক ড্ৰাইভ,ਆਪਣੀ ਡਿਸਕ ਡਰਾਈਵ
rem নিৰ্দেশনা,rem ਹਦਾਇਤ
পুনৰাবৃত্তিমূলক ৰাশিফল,ਆਵਰਤੀ ਕੁੰਡਲੀ
ৰিট্ৰেক্টৰ,ਵਾਪਸ ਲੈਣ ਵਾਲਾ
পুনৰাবৃত্তি এনকোডিং,ਦੁਹਰਾਓ ਇੰਕੋਡਿੰਗ
পুনৰাবৃত্তিৰ হাৰ,ਦੁਹਰਾਉਣ ਦੀ ਦਰ
পুনৰাবৃত্তি কৰা তৰংগ আকৃতি,ਦੁਹਰਾਉਣ ਵਾਲਾ ਤਰੰਗ
প্ৰতিৰূপ,ਪ੍ਰਤੀਕ੍ਰਿਤੀ
ৰিট্ৰেকচন মটৰ,ਵਾਪਸ ਲੈਣ ਦੀ ਮੋਟਰ
টাৰ্মিনেল পুনৰুদ্ধাৰ কৰক,ਟਰਮੀਨਲ ਨੂੰ ਬਹਾਲ
অৱশিষ্ট প্ৰবাহ ঘনত্ব,ਬਕਾਇਆ ਵਹਾਅ ਘਣਤਾ
আৱৰ্জনা উৎপাদক,ਰਹਿੰਦ ਜਨਰੇਟਰ
অৱশিষ্ট মডুলেচন,ਬਕਾਇਆ ਮੋਡੂਲੇਸ਼ਨ
বিৰোধ কৰা,ਵਿਰੋਧ
ৰেজিষ্টেন্স এটেনুৱেটৰ,ਪ੍ਰਤੀਰੋਧ attenuator
ৰেজিষ্টেন্স বেংক,ਪ੍ਰਤੀਰੋਧ ਬੈਂਕ
ৰেজিষ্টেন্সৰ পতন,ਵਿਰੋਧ ਢਹਿ
ৰেজিষ্টেন্স জখলা,ਵਿਰੋਧ ਪੌੜੀ
ৰেজিষ্টেন্স ফ্যাক্টৰ,ਵਿਰੋਧ ਕਾਰਕ
ৰেজিষ্টিভ উৎস,ਰੋਧਕ ਸਰੋਤ
ৰেজিষ্টেন্স ৱেল্ডিং,ਵਿਰੋਧ ਿਲਵਿੰਗ
ৰেজিষ্টেন্স তাঁৰ,ਵਿਰੋਧ ਤਾਰ
ৰেজিষ্টেন্স চেন্সিং ৰিলে,ਪ੍ਰਤੀਰੋਧ ਸੰਵੇਦਕ ਰੀਲੇਅ
ৰেজিষ্টেন্স তাঁৰৰ ষ্ট্ৰেইন গেজ,ਪ੍ਰਤੀਰੋਧ ਤਾਰ ਤਣਾਅ ਗੇਜ
ৰেজিষ্টিভিটি,ਪ੍ਰਤੀਰੋਧਕਤਾ
ৰেজিষ্টেন্স কোৰ,ਵਿਰੋਧ ਕੋਰ
"দ্ৰৱণ, পাৰ্থক্য, খণ্ডন","ਭੰਗ, ਵਿਭਿੰਨਤਾ, ਖੰਡਨ"
ৰিজ&#39;লভিং পাৱাৰ,ਹੱਲ ਕਰਨ ਦੀ ਸ਼ਕਤੀ
পাৰ্থক্য সময়,ਅੰਤਰ ਸਮਾਂ
অনুনাদ,ਗੂੰਜ
অনুনাদ বক্ৰ,ਗੂੰਜ ਵਕਰ
অনুনাদী এন্টেনা,ਗੂੰਜਦਾ antenna
"অনুনাদ গহ্বৰ, গহ্বৰ","ਗੂੰਜ cavity, cavity"
অনুনাদী বৰ্তনী,ਗੂੰਜਦਾ ਸਰਕਟ
অনুনাদী বৰ্তনী দোলক,ਗੂੰਜਦਾ ਸਰਕਟ ਔਸਿਲੇਟਰ
অনুনাদী,ਗੂੰਜਦਾ
প্ৰতিক্ৰিয়া বক্ৰ,ਜਵਾਬ ਵਕਰ
সঁহাৰিৰ সময়,ਜਵਾਬ ਸਮਾਂ
প্ৰতিক্ৰিয়াশীলতা,ਜਵਾਬਦੇਹੀ
পুনৰ প্ৰৱৰ্তন কৰা হৈছে,ਦੁਬਾਰਾ ਪੇਸ਼ ਕੀਤਾ
ব্ৰেক ফ্ৰিকুৱেন্সি,ਬਰੇਕ ਬਾਰੰਬਾਰਤਾ
ত্বৰণ পৰীক্ষা,ਪ੍ਰਵੇਗ ਟੈਸਟ
বিলম্বিত সম্ভাৱনা,ਦੇਰੀ ਦੀ ਸੰਭਾਵਨਾ
ত্বৰিত ভেক্টৰ বিভৱ,ਪ੍ਰਵੇਗਿਤ ਵੈਕਟਰ ਸੰਭਾਵੀ
অটলতা,ਦ੍ਰਿੜਤਾ
মনোষ্টেটিক মাল্টিভাইব্ৰেটৰ,ਮੋਨੋਸਟੈਟਿਕ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ
প্ৰি একচন ৰাশিফল,ਪੂਰਵ ਕਾਰਵਾਈ ਕੁੰਡਲੀ
পিছফালৰ প্ৰতিফলক,ਵਾਪਸ ਰਿਫਲੈਕਟਰ
ৰিটাৰ্ণ অৰ্ডাৰ,ਵਾਪਸੀ ਆਰਡਰ
ৰিটাৰ্ণ লছ,ਵਾਪਸੀ ਦਾ ਨੁਕਸਾਨ
ৰিগ্ৰেছন ৰেচিঅ’ পজিটিভ এম্প্লিফায়াৰ,ਰਿਗਰੈਸ਼ਨ ਅਨੁਪਾਤ ਸਕਾਰਾਤਮਕ ਐਂਪਲੀਫਾਇਰ
বিপৰীত AGC,ਉਲਟ AGC
"বিপৰীত পক্ষপাতিত্ব, বিপৰীত পক্ষপাতিত্ব","ਉਲਟ ਪੱਖਪਾਤ, ਉਲਟ ਪੱਖਪਾਤ"
বিপৰীত ভাঙন,ਉਲਟ ਫ੍ਰੈਕਚਰ
বিপৰীত কাৰ্য্য,ਉਲਟ ਕਾਰਵਾਈ
আৰোগ্যৰ সময়,ਰਿਕਵਰੀ ਟਾਈਮ
ৰিভাৰ্ছ চেচুৰেটেড কাৰেণ্ট,ਉਲਟਾ ਸੰਤ੍ਰਿਪਤ ਕਰੰਟ
ৰিভাৰ্ছ ট্ৰেন্সমিছন ইনপুট,ਰਿਵਰਸ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਇੰਪੁੱਟ
বিপৰীত ভোল্টেজ ৰিচাৰ্জ অনুপাত,ਉਲਟ ਵੋਲਟੇਜ ਰੀਚਾਰਜ ਅਨੁਪਾਤ
বিপৰীত ভল্টেজ লাভ,ਉਲਟ ਵੋਲਟੇਜ ਲਾਭ
কাউণ্টাৰ কাউণ্টাৰ,ਵਿਰੋਧੀ ਕਾਊਂਟਰ
ৰিভাৰ্চিবল মটৰ,ਉਲਟਣਯੋਗ ਮੋਟਰ
ৰেডিঅ&#39; ফ্ৰিকুৱেন্সি ইমিউনিটি,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਪ੍ਰਤੀਰੋਧਤਾ
ৰেডিঅ&#39; কম্পাঙ্ক হস্তক্ষেপ,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਦਖਲ
ৰেডিঅ&#39; ফ্ৰিকুৱেন্সি প্ৰ&#39;ব,ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਪੜਤਾਲ
আৰ এফ ট্ৰেন্সমিছন লাইন,ਆਰਐਫ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਲਾਈਨ
r-f মডুলেটৰ,r-f ਮੋਡੀਊਲੇਟਰ
"ৰিঅ&#39;ষ্টেট, পৰিৱৰ্তনশীল প্ৰতিৰোধ ক্ষমতা","ਰੀਓਸਟੈਟ, ਵੇਰੀਏਬਲ ਪ੍ਰਤੀਰੋਧ"
ৰম্বিক এন্টেনা,rhombic antenna
ফিতা ফাইবাৰ কেবল,ਰਿਬਨ ਫਾਈਬਰ ਕੇਬਲ
ফিতাযুক্ত লাউডস্পীকাৰ,ਰਿਬਨ ਲਾਊਡਸਪੀਕਰ
ফিতা মাইক্ৰ&#39;ফোন,ਰਿਬਨ ਮਾਈਕ੍ਰੋਫੋਨ
ফিতা সংযোগকাৰী,ਰਿਬਨ ਕੁਨੈਕਟਰ
ৰিচাৰ্ডছন সমীকৰণ,ਰਿਚਰਡਸਨ ਸਮੀਕਰਨ
ৰিজড ৱেভ ষ্ট্ৰিপ,ਛੱਲੀ ਲਹਿਰ ਪੱਟੀ
rig,ਰਿਗ
ঘড়ীৰ কাঁটাৰ দিশত নিয়ম,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ ਨਿਯਮ
দক্ষিণ-বিচ্যুতি পঞ্জীয়ন,ਦੱਖਣ-ਵਿਸਥਾਪਨ ਰਜਿਸਟਰ
ঘড়ীৰ কাঁটাৰ দিশত মেৰুকৰণ,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ ਧਰੁਵੀਕਰਨ
ৰিং কাউণ্টাৰ,ਰਿੰਗ ਕਾਊਂਟਰ
ৰিং চুম্বক,ਰਿੰਗ ਚੁੰਬਕ
ৰিং টপোগ্ৰাফী,ਰਿੰਗ ਟੌਪੋਗ੍ਰਾਫੀ
নীনাদ কুণ্ডলী,ਨਿਨਾਦ ਕੁੰਡਲੀ
শব্দৰ প্ৰবাহ,ਆਵਾਜ਼ ਸਟਰੀਮ
উৰ্মি বেণ্ড এক্সটেনচন,urmi ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ
শক্তি কেলকুলেটৰ,ਊਰਜਾ ਕੈਲਕੁਲੇਟਰ
উৰ্মি বাতিল কৰা,ਉਰਮੀ ਰੱਦ
উৰ্মি প্ৰস্থ,ਉਰਮੀ ਚੌੜਾਈ
আশংকা,ਖਤਰਾ
ৰাইজ পিৰিয়ড,ਵਾਧਾ ਦੀ ਮਿਆਦ
উচ্চতাৰ সংবেদনশীলতা,ਉੱਚਾਈ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
rising core,ਵਧ ਰਹੀ ਕੋਰ
আৰ এল চি ফিল্টাৰ,RLC ਫਿਲਟਰ
বৰ্গ-গড়-মূল বিকল্প বিদ্যুৎ প্ৰবাহ পটেনচ’মিটাৰ,ਵਰਗ-ਮੱਧ-ਜੜ੍ਹ ਬਦਲਵੇਂ ਮੌਜੂਦਾ ਪੋਟੈਂਸ਼ੀਓਮੀਟਰ
বৰ্গ-গড় মূল ডিটেক্টৰ,ਵਰਗ-ਮਤਲਬ ਰੂਟ ਡਿਟੈਕਟਰ
ৰবটিক্স,ਰੋਬੋਟਿਕਸ
ৰচেল লৱণ,ਰੋਸ਼ੇਲ ਲੂਣ
অসমতাপূৰ্ণ এন্টেনা,ਅਜੀਬ ਲੰਬਾਈ ਦਾ ਐਂਟੀਨਾ
উত্থান,ਉਥਾਨ
ভেলাক আৱৰণ,ਵੇਲਕ ਕੋਟਿੰਗ
ভেলাক টিন স্থানান্তৰ,ਵੇਲਕ ਟੀਨ ਟ੍ਰਾਂਸਫਰ
বিক্ষেপণ কাৰক,ਵਿਘਨ ਕਾਰਕ
কোঠাৰ উষ্ণতা,ਕਮਰੇ ਦਾ ਤਾਪਮਾਨ
উৎপত্তি লোকাছ,ਮੂਲ ਟਿਕਾਣਾ
বিয়োগ কৰি এটা বৰ্গমূল,ਘਟਾਓ ਇੱਕ ਵਰਗ ਮੂਲ
বৰ্গ-গড় মূল মান,ਵਰਗ-ਮਤਲਬ ਮੂਲ ਮੁੱਲ
ঘূৰ্ণনীয়,ਰੋਟੇਸ਼ਨਲ
ঘূৰ্ণনশীল ক্ষীণকৰ্তা,ਰੋਟੇਸ਼ਨਲ attenuator
ঘূৰ্ণনীয় নিৰ্দেশনা,ਰੋਟੇਸ਼ਨਲ ਹਦਾਇਤ
ঘূৰ্ণনশীল ভেক্টৰ,ਰੋਟੇਸ਼ਨਲ ਵੈਕਟਰ
নিয়াৰ-এৰ&#39;ৰ,ਨੇੜੇ-ਗਲਤੀ
ৰাউটাৰ,ਰਾਊਟਰ
ৰাউথ পৰীক্ষা,ਰੂਥ ਟੈਸਟ
ৰুথ-হাৰৱিছ এৰে,ruth-harwijs ਐਰੇ
নোমি পৰীক্ষা,ਨੋਮੀ ਟੈਸਟ
r-প্যাৰামিটাৰ,r-ਪੈਰਾਮੀਟਰ
rs-পৰিপূৰক (মূলক পৰিপূৰক),rs-ਪੂਰਕ (ਰੇਡੀਕਸ ਪੂਰਕ)
আৰ এছ। ফ্লিপ-ফ্লপ,ਆਰ ਐੱਸ. ਫਲਿਪ ਫਲਾਪ
RTD (ৰেজিষ্টেন্স হিট ডিটেক্টৰ),RTD (ਰੋਧਕ ਹੀਟ ਡਿਟੈਕਟਰ)
ৰুবি লেজাৰ,ਰੂਬੀ ਲੇਜ਼ਰ
ৰড-ষ্ট্ৰিম,rod-stream
পলায়ন,ਨੱਠ ਗਏ
ৰাডবাৰ্গৰ ধ্ৰুৱক,ਰੈਡਬਰਗ ਦਾ ਨਿਰੰਤਰ
rz-কোড,rz-ਕੋਡ
নিৰাপদ অঞ্চল,ਸੁਰੱਖਿਅਤ ਜ਼ੋਨ
"নিৰাপদ বহুগুণক, সুৰক্ষা সূচকাংক","ਸੁਰੱਖਿਅਤ ਗੁਣਕ, ਸੁਰੱਖਿਆ ਸੂਚਕਾਂਕ"
চেলিনৰ ফিল্টাৰ,ਸੇਲੀਨ ਦਾ ਫਿਲਟਰ
নমুনা আৰু ধৰি ৰাখক,ਨਮੂਨਾ ਅਤੇ ਹੋਲਡ
নমুনা আৰু ধৰি ৰখা বৰ্তনী,ਨਮੂਨਾ ਅਤੇ ਹੋਲਡ ਸਰਕਟ
নমুনা সংগ্ৰহ কৰা তথ্য,ਨਮੂਨਾ ਡਾਟਾ
নমুনা সংগ্ৰহ কৰা CRO,ਸੈਂਪਲਿੰਗ ਸੀ.ਆਰ.ਓ
নমুনা সংগ্ৰহৰ কাৰ্য্য,ਨਮੂਨਾ ਫੰਕਸ਼ਨ
নমুনা সংগ্ৰহ কৰা অচিলোস্কোপ,ਨਮੂਨਾ ਔਸੀਲੋਸਕੋਪ
নমুনা সংগ্ৰহ উপপাদ্য,ਨਮੂਨਾ ਪ੍ਰਮੇਏ
নমুনা সংগ্ৰহ কৰা ভল্টমিটাৰ,ਨਮੂਨਾ ਵੋਲਟਮੀਟਰ
উপগ্ৰহ,ਸੈਟੇਲਾਈਟ
উপগ্ৰহ সম্প্ৰচাৰ,ਸੈਟੇਲਾਈਟ ਪ੍ਰਸਾਰਣ
উপগ্ৰহ যোগাযোগ,ਸੈਟੇਲਾਈਟ ਸੰਚਾਰ
উপগ্ৰহ সংবহন উইণ্ড&#39;,ਸੈਟੇਲਾਈਟ ਪ੍ਰਸਾਰਣ ਵਿੰਡੋ
চেটেলাইট ষ্টেচন,ਸੈਟੇਲਾਈਟ ਸਟੇਸ਼ਨ
চেটেলাইট টিভি,ਸੈਟੇਲਾਈਟ ਟੀ.ਵੀ
চেচুৰেটেড লজিক,ਸੰਤ੍ਰਿਪਤ ਤਰਕ
চেচুৰেচন,ਸੰਤ੍ਰਿਪਤਾ
চেচুৰেচন বিলম্ব,ਸੰਤ੍ਰਿਪਤ ਦੇਰੀ
চেচুৰেচন ফ্লাক্স ঘনত্ব,ਸੰਤ੍ਰਿਪਤ ਪ੍ਰਵਾਹ ਘਣਤਾ
চেচুৰেচন পইণ্ট,ਸੰਤ੍ਰਿਪਤਾ ਬਿੰਦੂ
চেচুৰেচন ভল্টেজ,ਸੰਤ੍ਰਿਪਤਾ ਵੋਲਟੇਜ
শুষ্ক ফিল্টাৰ,ਖੁਸ਼ਕ ਫਿਲਟਰ
ডেণ্ট জেনেৰেটৰ দেখিছিল,ਡੈਂਟ ਜਨਰੇਟਰ ਦੇਖਿਆ
aridanti তৰংগ ৰূপ,ਅਰਿਦੰਤੀ ਤਰੰਗ ਰੂਪ
স্কেলাৰ,ਸਕੇਲਰ
স্কেল বহুগুণক,ਸਕੇਲ ਗੁਣਕ
স্কেনিং পথ,ਸਕੈਨਿੰਗ ਮਾਰਗ
স্ক্যানাৰ,ਸਕੈਨਰ
স্কেনিং কৰা,ਸਕੈਨਿੰਗ
বিক্ষিপ্ত সংক্ৰমণ,ਖਿੰਡੇ ਹੋਏ ਪ੍ਰਸਾਰਣ
বিক্ষিপ্তকাৰী,ਫੈਲਾਉਣ ਵਾਲਾ
পদ্ধতিগতভাৱে ধৰা পেলোৱা,ਯੋਜਨਾਬੱਧ ਕੈਪਚਰ
স্মিথ ট্ৰিগাৰ,ਸਮਿਥ ਟਰਿੱਗਰ
শ্বটকি ডাইঅ&#39;ড,ਸਕੌਟਕੀ ਡਾਇਓਡ
প্ৰশমন সঁহাৰি,ਘਟਾਉਣ ਦਾ ਜਵਾਬ
ফুলা কক্ষ,ਸੋਜ ਚੈਂਬਰ
জিলিকি থকা,ਚਮਕਦਾਰ
শ্বাসৰুদ্ধ হৈ পৰে,ਦਮ ਘੁੱਟਣਾ
পৰ্দা প্ৰদৰ্শন,ਸਕਰੀਨ ਡਿਸਪਲੇਅ
কভাৰটো,ਕਵਰ
সমকালীন গতিশীল ৰেম (SDRAM),ਸਿੰਕ੍ਰੋਨਸ ਡਾਇਨਾਮਿਕ ਰੈਮ (SDRAM)
ছিকম কোদক,ਸਿਕਾਮ ਕੋਡਕ
secant নিয়ম,secant ਨਿਯਮ
দ্বিতীয় আনুমানিক,ਦੂਜਾ ਅਨੁਮਾਨ
দ্বিতীয় ফাট,ਦੂਜੀ ਦਰਾੜ
দ্বিতীয় হাৰমনিক,ਦੂਜਾ ਹਾਰਮੋਨਿਕ
দ্বিতীয় ক্ৰমৰ লুপ,ਦੂਜਾ ਆਰਡਰ ਲੂਪ
মাধ্যমিক কোষ (দ্বিতীয় কোষ),ਸੈਕੰਡਰੀ ਸੈੱਲ
গৌণ নিৰ্গমন,ਸੈਕੰਡਰੀ ਨਿਕਾਸ
