Tamil,English
பிளாட் டிரான்ஸிட் கிராட்டிங்,Plane transmission grating
விமான அலை,Plane wave
தரை-தரை அலை குறைதல்,Plane-earth attenuation
தட்டையான அலைமுனை,Plane-like wave front
பிளானர் டையோடு,Planer diode
கோள்,Planet
செயற்கை ஒளிவட்டம்,Planetarium
"கிரக, நிலப்பரப்பு",Planetary
கிரகப் பிறழ்வு,Planetary aberration
கிரக வட்டம்,Planetary atmosphere
கிரக சுழற்சி,Planetary circulation
கிரக மாறிலி,Planetary constant
கிரக வெப்பம்,Planetary heat
கிரக நெபுலா,Planetary nebula
கிரக சுற்றுப்பாதை,Planetary orbit
கிரக அயனி,Planetary precession
கிரக அமைப்பு,Planetary system
கிரக வெப்பம்,Planetary temperature
கிரக குழப்பம்,Planetary vorticity
கிரக எலக்ட்ரான்,Planetry electron (=orbital electron)
"பகுதி மீட்டர், பிளானிமீட்டர்",Planimeter
பிளாங்க் தூரம்,Plank length
விமானம்-குழிவான லென்ஸ்,Plano-concave lens
தட்டையான குவிந்த லென்ஸ்,Plano-convex lens
விமானம்-குவிந்த புள்ளி ஒளி,Planoconvex spotlight
தட்டையான சிலிண்டர் லென்ஸ்,Planocylindrical lens
"பிளாஸ்மா, புரோட்டோபிளாசம், பிளாஸ்மா, பிளாஸ்மா",Plasma
பிளாஸ்மா முடுக்கி,Plasma accelerator
பிளாஸ்மா பொறியியல்,Plasma engineering
பிளாஸ்மா அதிர்வெண்,Plasma frequency
பிளாஸ்மா துப்பாக்கி,Plasma gun
பிளாஸ்மா உறுதியற்ற தன்மை,Plasma instability
பிளாஸ்மா அலைவு,Plasma oscillation
பிளாஸ்மா நிகழ்வு,Plasma phenomenon
பிளாஸ்மா சுருக்கம்,Plasma pinch
பிளாஸ்மா கதிர்வீச்சு,Plasma radiation
பிளாஸ்மா அலை,Plasma wave
"பிளாஸ்மோஜெட் தூண்டுதல், பிளாஸ்மா ஸ்ட்ரீம் தூண்டுதல்",Plasmajet excitation
பிளாஸ்மேஷன்,Plasmapherisn
"பிளாஸ்மா மின்னோட்டம், புரோட்டோபிளாசம்",Plasmastream
பிளாஸ்மாட்ரான்,Plasmatron
பிளாஸ்மாபா,Plasmoid
"பிளாஸ்மோன், திரவம்",Plasmon
"நெகிழ்வான, பிளாஸ்டிக்",Plastic
நெகிழ்வான bunting,Plastic bending
லேசான சுருக்கம்,Plastic buckling
பிளாஸ்டிக் மோதல்,Plastic collision
"பிளாஸ்டிக் படிகம், சிறுமணி படிகம்",Plastic crystal
"பிளாஸ்டிக் சிதைவு, பிளாஸ்டிக் சிதைவு",Plastic deformation
பிளாஸ்டிக் விளைவு,Plastic effect
பிளாஸ்டிக் படம்,Plastic film
பிளாஸ்டிக் ஓட்டம்,Plastic flow
கரையக்கூடிய திரவம்,Plastic fluid
படிக்கக்கூடிய உடைமை,Plastic hinge
சிறுமணி மோதல்,Plastic impact
"நெகிழ்வான எல்லை, பிளாஸ்டிக் எல்லை",Plastic limit
பிளாஸ்டிக் நடுத்தர,Plastic medium
"பிளாஸ்டிக் புள்ளிகள், நெகிழ்வான புள்ளிகள்",Plastic point
கரையக்கூடிய திறன்,Plastic potential
படிக்கக்கூடிய அனிச்சை,Plastic recoil
கச்சிதமான மண் நிறை,Plastic soil mass
பிளாஸ்டிக் நிலை,Plastic state
"பிளாஸ்டிக் சிதைவு, பிளாஸ்டிக் சிதைவு",Plastic strain
"சிறுமணி பாகுத்தன்மை, பிளாஸ்டிக் பாகுத்தன்மை",Plastic viscosity
"பிளாஸ்டிக், பிளாஸ்டிக்",Plasticity
டக்டிலிட்டி இன்டெக்ஸ்,Plasticity index
சிறுமணி பாகுத்தன்மை,Plasticoviscosity
"பிளாஸ்டிசைசர், பிளாஸ்டிசைசர், கம்பாக்டர்",Plastieizer
பிளாஸ்டிக்மயமாக்கல்,Plastification
"நிரப்பு, அடிப்படை தட்டு, தட்டு, நேர்மின்வாயில்",Plate
அனோட் பிணைப்பு டையோடு,Plate catfching diode
"தட்டு பண்புகள், தட்டு பண்புகள்",Plate characteristic
"நேர்மின்சுற்று, தட்டு சுற்று",Plate circuit
தட்டு மாறிலி,Plate constant
நேர்மின்முனை மின்னோட்டம்,Plate current
அனோடைன் கண்டுபிடிப்பான்,Plate detection mixer
அனோட் டிடெக்டர்,Plate detector
பிளேக் திறன்,Plate efficiency
தட்டு பெருக்கி,Plate factor
நேர்மின்முனை எதிர்ப்பு,Plate resistance
அனோட் விநியோக மின்னழுத்தம்,Plate supply voltage
"பீடபூமி, பீடபூமி",Plateau
மின்சுற்று,Plated circuit
மின் அச்சிடப்பட்ட சுற்று,Plated printed circuit
"சிறிய தகடு, தகடு, கருமுட்டை",Platelet
அனோட் மாடுலேட்டட் ஸ்கொயர் பெருக்கி,Platemodulated class C amplifier
மேடை வளைந்தது,Platform balance
"முலாம் பூசுதல், மின்முலாம் பூசுதல்",Plating
பிளாட்டினம் பூசப்பட்ட மின்முனைகள்,Platinized electrode
பிளாட்டினோட்ரான்,Platinotron
"பிளாட்டினம் சூட், பிளாட்டினம் கருப்பு",Platinum black
"பிளாட்டினம் எதிர்ப்பு வெப்பமானி, பிளாட்டினம் எதிர்ப்பு வெப்பமானி",Platinum resistance thermometer
"பிளாட்டினம் வெப்பநிலை, பிளாட்டினம் வெப்பநிலை",Platinum temperature
பிளாட்டினம் வெப்பமானி,Platinum thermometer
பிளாட்டினம் சுருள்,Platinum wire
பிளாட்டினம்-ரோடியம்,Platinum-rhodium
"மின் பூசப்பட்ட, கால்வனேற்றப்பட்ட, பூசப்பட்ட, பூசப்பட்ட",Platred
"தட்டையான, தட்டையான, தட்டையான, பட்டிக்காவிட்லி",Platy
பிளேக் இயல்பு,Platy habit
தகடு அளவு,Platy shape
பிரதிபலிப்பு தலை,Play back head
செவிப்புலன் இழப்பு,Playback loss
பிரதிபலிப்பு அமைப்பு,Playback system
விளையாடும் நேரம்,Playing time
பொதுக்குழு,Plenum
பிளீனம் செல்,Plenum chamber
பல நிறமுடையது,Pleochroic
பல்நிறம்,Pleochroism
நெகிழ்வின்மை,Pliability
பிளேயோட்ரான்,Pliotron
தொடவும்,Plosive
தொட்டு உணவுகள்,Plosive consonant
"சதி, பகுதி, சதி, சதி",Plot
சதி,Plotted
வரைகலை கட்டுப்பாடு,Plotted control
திட்டமிடப்பட்ட அதிர்வெண் விநியோகம்,Plotted frequency distribution
சதி,Plotter
வரைவு,Plotting
வரைவு விளக்கப்படம்,Plotting chart
சதி செய்பவர்,Plotting instrument
வரைவு இடைவெளி,Plotting interval
வரைவு இயந்திரம்,Plotting machine
இழுவை,Plucing (of a string)
ஈர்த்தது,Plucked
சரத்தை இழுக்கவும்,Plucked instrument
கம்பி இழுக்கவும்,Plucked string
"தடுப்பவர், பிளக்",Plug
பிளக்-குஷன் முறை,Plug cushion technique
பிளக் உருகி,Plug fuse
சொருகக்கூடிய அலகு,Plug-in unit
பிளக்போர்டு வரைபடம்,Plugboard diagram
பிளம்பகில்லா,Plumbagella
"பின், பின்",Plume
"உலக்கை, உலக்கை",Plunger
பல உற்பத்தி,Plural production
பல சிதறல்,Plural scattering
புளூட்டோனியம்,Plutonium
புளூட்டோனியம் உலை,Plutonium reactor
நீர்நிலை,Pneudraulilc
பின் காற்று பரிமாற்றம்,Pneumatic transmission lag
நியூமேடிக்,Pneumatically driven
எரிவாயு இயக்கவியல்,Pneumaticas
pokel-விளைவு,Pockels effect
"கோட்டரி, உட்புறம், பதப்படுத்தப்பட்ட அட்டை மாஸ், ஜாப், பாக்கெட்",Pocket
ஜேபி ஆண்டெனா,Pocket antenna
"ஃபோட்டோஃபார்மர், லைட் ஃபங்ஷன் ஜெனரேட்டர்",Pohotoformer
pooid வளைவு,Poid
பொன்சோ வேகம்,Poinsot motion
புள்ளி கட்டணம்,Point charge
புள்ளி சார்ஜ் எலக்ட்ரான்,Point charge electron
புள்ளி தொடர்பு டையோடு,Point contact diode
புள்ளி தொடர்பு டிரான்சிஸ்டர்,Point contact transistor
"குறியீட்டு கணிதம், கூர்மையான கணிதம்",Point counter
புள்ளி பிழை,Point defect
புள்ளி இருமுனையம்,Point dipole
புள்ளி மின்முனை,Point electrode
புள்ளி எலக்ட்ரான்,Point electron
புள்ளி கவனம்,Point focus
புள்ளி லட்டு,Point lattice
புள்ளி நிறை,Point mass
புள்ளி பிறழ்வு,Point mutation
புள்ளி பொருள்,Point object
சுருக்க புள்ளி,Point of condensation
எதிர் புள்ளி,Point of contraflexure
கவனிப்பு புள்ளி,Point of observation
அரிய புள்ளி,Point of rarefaction
இடைநீக்கம் புள்ளி,Point of suspension
பரிமாற்ற புள்ளி,Point of trans-position
புள்ளி துகள்,Point particle
புள்ளி சாய்வு முறை,Point slope method
புள்ளி ஆதாரம்,Point source
புள்ளி சமச்சீர்,Point symmetry
தளத்தில் வானொலி ஒலிபரப்பு,Point to point radio communication
புள்ளி வெறித்துப் பார்க்கிறது,Point to point wiring
"சுட்டி, சுட்டி",Pointer
பின்டோலைட் விளக்கு,Pointolite lamp
மாசுபட்டது,Poisoned
விஷம்,Poisoning
"நச்சுக் கணினி, நச்சுக் கணினி",Poisoning computer
நச்சு எதிர்ப்பு காட்டி,Poisoning predictor
விஷம் விநியோகம்,Poisson distribution
"துருவ, துருவ",Polar
துருவ சுடர்,Polar aurora
துருவ அச்சு,Polar axis
திசை மெழுகுவர்த்தி சக்தி,Polar candle power
துருவ மின்கடத்தா,Polar dielectrics
துருவ தூரம்,Polar distance
துருவப் பகுதி,Polar field
துருவ லட்டு,Polar lattice
துருவப் பொருள்,Polar plasm
துருவ கதிர்வீச்சு முறை,Polar radiation pattern
துருவ கதிர்,Polar ray
துருவ தொலைநோக்கி,Polar telescope
துருவ விகிதம்,Polarability catastrophe
துருவமானி,Polarimeter
துருவ அளவீடு,Polarimetry
துருவ நிறமாலை,Polarisability tensor
துருவமுனைப்பு,Polarisabillity
துருவப்படுத்தல்,Polarisation
துருவமுனைப்பு கட்டணம்,Polarisation charge
துருவமுனைக்கும் எலக்ட்ரான்,Polarisation electron
துருவ நீட்சி,Polarisation ellipse
துருவமுனைப்பு காரணி,Polarisation factor
துருவப்படுத்துதல் வடிகட்டி,Polarisation filter
துருவமுனைப்பு அடையாளம்,Polarisation identity
துருவமுனைக்கும் நுண்ணோக்கி,Polarisation microscope
மைய துருவமுனைப்பு,Polarisation of core
"மின்கடத்தா துருவமுனைப்பு, மின்கடத்தா துருவமுனைப்பு",Polarisation of dielectric
துருவமுனைப்பு திறன்,Polarisation potential
துருவமுனைப்பு திசையன்,Polarisation vector
"துருவநோக்கி, துருவநோக்கி",Polariscope
துருவப்படுத்த,Polarise
துருவப்படுத்தப்பட்ட கூறு,Polarised component
"துருவப்படுத்தப்பட்ட மின்கடத்தா, துருவப்படுத்தப்பட்ட மின்கடத்தா",Polarised dielectric
துருவப்படுத்தப்பட்ட ஒளி,Polarised light
"துருவமுனைப்பான், துருவமுனைப்பான்",Polariser
துருவமுனைப்பு கோணம்,Polarising angle
ஒலி வடிகட்டி,Polarising filter
துருவமுனைக்கும் நுண்ணோக்கி,Polarising microscope
துருவமுனைப்பு முறை,Polarising petrographic method
துருவமுனைப்பு மின்னழுத்தம்,Polarising voltage
துருவமுனைப்பு,Polarity
துருவ நிறமாலை,Polarizability
துருவமுனை நீள்வட்டம்,Polarizability ellipsoid
துருவப் பிணைப்பு,Polarization binding
துருவமுனைப்பு வீழ்ச்சி,Polarization catastrophe
துருவமுனைப்பு நீள்வட்டம்,Polarization ellipsoid
மின்முனை துருவப்படுத்தல்,Polarization of electrode
துருவமுனைப்பு சாத்தியம்,Polarization potential
துருவமுனைப்பு எதிர்ப்பு,Polarization resistence
துருவமுனைப்பு நிறமாலை,Polarization spectroscopy
துருவப்படுத்தப்பட்ட எலக்ட்ரோலைட் மின்தேக்கி,Polarized electrolytic capacitor
துருவப்படுத்தப்பட்ட மின்காந்த கதிர்வீச்சு,Polarized electromagnetic radiation
துருவப்படுத்தப்பட்ட நியூட்ரான்,Polarized neutron
துருவப்படுத்தப்பட்ட பிளக்,Polarized plug
துருவப்படுத்தப்பட்ட கொள்கலன்,Polarized receptacle
துருவப்படுத்தப்பட்ட ரிலே,Polarized relay
துருவமுனைக்கும் நுண்ணோக்கி,Polarizing microscope
"துருவமுனைக்கும் சக்தி, துருவமுனைக்கும் சக்தி",Polarizing power
துருவமுனைப்பு மின்னழுத்தம் (சேகரிக்கும் திறன்),Polarizing voltage
போலராய்டு,Polaroid
"பொலரான், போலரான்",Polaron
"துருவம், முடிவிலி, தொடர்பு, துருவம்",Pole
துருவ விளைவு,Pole dominance
துருவ விளைவு,Pole effect
துருவ இடைவெளி,Pole gap
துருவ பிரிவு,Pole pieces
துருவமுனைப்பு,Pole strength
துருவமுனை,Pole tip
துருவ வேன் சுருள்,Pole-face winding
பொலோனியம்,Polonium
பல அணுக்கள்,Polyatomic
பலவகையான,Polychroism
பாலிக்ரோமடிக் கதிர்வீச்சு,Polychromatic radiation
பல்முனை,Polyconic
பல படிகங்கள்,Polycrystalline
பலகோணமயமாக்கல்,Polygonization
பாலிமார்பிக்,Polymorph
பல கட்ட சுற்று,Polyphase circuit
பல கட்ட தூண்டல் மோட்டார்,Polyphase induction motor
பாலிமெரிக் மூல,Polyphase source
பலநிலை ஒத்திசைவான ஜெனரேட்டர்,Polyphase synchronous generator
பல கட்ட அமைப்பு,Polyphase system
பல ப்ரிஸம்,Polyprism
பாலிஸ்டிரீன் பட்டை,Polyrod (polystyrene)
பாலிரோட் ஆண்டெனா,Polyrod aerial (=polyrod antenna)
பாலிரோட் ஆண்டெனா,Polyrod antenna
"பலதிசை, பன்மடங்கு, பன்மடங்கு",Polytropic
பல்வகை சுருக்க வளைவு,Polytropic compression curve
பல்லுறுப்புக்கோவை செயல்முறை,Polytropic process
பாலிமார்பிக்,Polytypic
பாலிடைப் கருத்து,Polytypic concept
Pomeranch இன் தேற்றம்,Pomeranchuk theorem
பொமரோன்,Pomeron
"குளம், குளம்",Pool
சுருள் கத்தோட்,Pool cathode
சுருள் கேத்தோடு குழாய்,Pool cathode tube
குளம் வைப்பு,Pool deposit
புஷ்கரிணி அணுஉலை,Pool reactor
குறைந்த உறிஞ்சக்கூடியது,Poor absorber
கதிர்வீச்சு,Poor radiator
குறைந்த தெளிவுத்திறன்,Poor resolution (=low resolution)
குறைந்த பார்வை,Poor visibility
பாயின்கேர் எலக்ட்ரான்,Popincare electron
புள்ளி குறைபாடு,Popint imperfection
முறிவு புள்ளி,Popint of rest
மக்கள் தொகை தலைகீழ்,Population inversion
அடுக்கு மக்கள் தொகை,Population of levels
வயிற்றுப் பரவல்,Pore diffusion
போரோசிட்டி,Porosity
போரோ ப்ரிசம்,Porro prism
"துறைமுகம், துறைமுகம், நுழைவாயில், எரிபொருள் வாயில்",Port
எரிபொருள் வாயில் பகுதி,Port area
போர்ட் ரேடார் நிறுவனம்,Port radar installation
எடுத்துச் செல்லக்கூடியது,Portable
கையடக்க ஆண்டெனா,Portable aerial (=mobile antenna)
கையடக்க சாதனம்,Portable instrument
சிறிய மானிட்டர்,Portable monitor
கையடக்க ரிசீவர்,Portable receiver
கையடக்க தொலைக்காட்சி டிரான்ஸ்மிட்டர்,Portable television transmitter
கையடக்க டிரான்ஸ்மிட்டர்,Portable transmitter
போசிஸ்டர்,Posistor
இருப்பிட விளைவு,Position effect
இடம் காரணி,Position factor
நிலை மறு முதலீடு,Position feedback
நிலைப்படுத்தல் உறுப்பு,Position finding element
"இடம் ஐசோமெரிசம், இட சமத்துவம்",Position isomerism
நிலை வரி,Position line
சமநிலை புள்ளி,Position of equillibrium
நிலை இயக்குபவர்,Position operator
நிலை பிரதிநிதித்துவம்,Position representation
நிலை எண்,Position serial numbers
தூர அளவீடு,Position telemeter
வரைவு தட்டு,Position tracker (=plotting plate)
நிலை திசையன்,Position vector
"நேர்மறை, பணம், நேர்மறை, நேர்மறை",Positive
நேர்மறை முடுக்கம்,Positive acceleration
நேர்மறை இரட்டை ஒளிவிலகல்,Positive birefringence
"பணம் கட்டணம், பணம் கட்டணம்",Positive charge
செல்வம் ஆண்மை,Positive chirality
நேர்மறை நெடுவரிசை,Positive column
நேர்மறை படிகம்,Positive crystal
நேர்மறை மின்னோட்டம்,Positive current
நேர்மறை வெளியேற்றம்,Positive discharge
டிரம் சிதைவு,Positive distortion (=barrel distortion)
நேர்மறை மின் கட்டணம்,Positive electric charge
பண மின்முனை,Positive electrode
பணம் எலக்ட்ரான்,Positive electron
செல்வ நீடிப்பு,Positive elongation
நேர்மறை பிழை,Positive error
நேர்மறை நிரப்புதல்,Positive feed back
நேர்மறை பட ஒளி அளவீடு,Positive film photometry
பண கட்டம் ஆஸிலேட்டர்,Positive grid oscillator
பண துளை,Positive hole
நேர்மறை தொடர்பு,Positive interaction
பணம் அயன்,Positive ion
நேர்மறை லென்ஸ்,Positive lens
"பணம் அளவீடு, பணம் மூடுதல் (யந்திரம்)",Positive metering (instrument)
நேர்மறை பண்பேற்றம்,Positive modulation
நேர்மறையான தருணம்,Positive moment
பணம் உச்ச பண்பேற்றம்,Positive peak modulation
நேர்மறை படம் பண்பேற்றம்,Positive picture modulation
நேர்மறை பட கலை,Positive picture phase
பணம் குத்தகை,Positive plate
பணக் கம்பம்,Positive pole
பண திறன்,Positive potential
நேர்மறை அச்சு நேர்மறை அச்சு,Positive print
நேர்மறை அச்சு தொழில்நுட்பம்,Positive print technique
பணம் கதிர் பகுப்பாய்வு,Positive ray analysis
பணம் கதிர்,Positive rays
பண எதிர்வினை,Positive reaction
எதிர்ப்பின் நேர்மறை குணகம்,Positive resistance temperature coefficient
பண பதில்,Positive respponse
நேர்மறை சுழற்சி நிலை,Positive rotation level
நேர்மறை மேற்பரப்பு,Positive surface
நேர்மறையான போக்கு,Positive taxis
பண முனையம்,Positive terminal
நேர்மறை டாம்சன் விளைவு,Positive Thomson effect
நேர்மறை அமைப்பு,Positive transmission
நேர்மறை பூஜ்யம்,Positive zero
நேர்மறைவாதி,Positivist
செல்வம்,Positivity
பாசிட்ரான்,Positron
பாசிட்ரான் உமிழ்ப்பான்,Positron-emitter
பாசிட்ரோனியம்,Positronium
நிகழ்தகவு,Possibilism
"நிகழ்தகவு, நிகழ்தகவு",Possibility
தூண்,Post
பிந்தைய விலகல் முடுக்கம்,Post defection acceleration
பிந்தைய விலகல் முடுக்கம்,Post defection acceleration
விலகல் முடுக்கி மின்முனை,Post deflection accelerating electdode
வஃபல்யோத்ர நெமேக,Post mortem routine
தபால் அலுவலக பெட்டி,Post office box
தபால் அலுவலக ரிலே,Post office relay
குறைந்த கோர்,Pot core
குறைந்த காந்தம்,Pot magnet
சாத்தியமான செயல்பாடு,Potenital function
"சாத்தியம் (இல்லை, ), சாத்தியம், சாத்தியம் (V, )",Potential
சாத்தியமான செயலில்,Potential actuated
சாத்தியமான கோட்டை,Potential barrier
சாத்தியமான பெட்டி,Potential box
சாத்தியமான வளைவு,Potential curve
சாத்தியமான அடர்த்தி,Potential density
சாத்தியமான வரைபடம்,Potential diagram
சாத்தியமான வேறுபாடு,Potential difference
சாத்தியமான பிரிப்பான்,Potential divider
சாத்தியமான வீழ்ச்சி,Potential drop
சிதைவு திறன் ஆற்றல்,Potential eneregy of deformation
சாத்தியமான ஆற்றல்,Potential energy
சாத்தியமான ஆற்றல் பக்கம்,Potential energy surace
சாத்தியமான புலம்,Potential field
சாத்தியமான மின்னோட்டம்,Potential flow
சாத்தியமான ஓட்டம் புலம்,Potential flow field
சாத்தியமான சாய்வு,Potential gradient
சாத்தியமான உயர்,Potential height
சாத்தியமான உறுதியற்ற தன்மை,Potential instability
சாத்தியமான செறிவு,Potential saturation
சாத்தியமான சிதறல்,Potential scattering
சாத்தியமான உணர்திறன்,Potential sensitivity
சாத்தியமான பக்கம்,Potential surface
சாத்தியமான வெப்பம்,Potential temperature
சாத்தியமான முனையம்,Potential terminal
சாத்தியமான கோட்பாடு,Potential theory
சாத்தியமான மின்மாற்றி,Potential transformer
சாத்தியமான குழப்பம்,Potential vorticity
சாத்தியமான கூபே,Potential well
விபாவ் கூபே மாடல்கள்,Potential well model
சாத்தியமான விகித முறை,Potential-drop ratio method
சாத்தியமான ஆற்றல் வரைபடம்,Potential-energy map
"பொட்டென்டோமீட்டர், பொட்டென்டோமிர்",Potentiometer
பொட்டென்டோமீட்டர் ரெக்கார்டர்,Potentiometer recorder
ஆற்றல்மிகு பகுப்பாய்வு,Potentiometric analysis
சாத்தியமான இறுதி புள்ளி,Potentiometric end point
சாத்தியமான சார்ந்த முறை,Potentiometric method
பொட்டியர் வரைபடம்,Potier diagram
குறைந்த அச்சிடப்பட்ட சுற்று,Potted circuit
அச்சிடப்பட்ட வரியைக் குறைக்கவும்,Potted line
"க்யூரேஷன், குணாதிசயம்",Potting
"பவுண்டு, பவுண்டு, பவுண்டு",Pound
பவுண்டு ஆஸிலேட்டர்,Pound oscillator
பூண்டல்,Poundal
"தூள், தூள்",Powder
தூள் முறை,Powder method
"தூள் முறை, துகள் படம்",Powder pattern
தூள் புகைப்படம்,Powder phtograph
பொடியாக்கும்,Powdering
"வலிமை, திறன், சக்தி, சக்தி",Power
சக்தி பெருக்கம்,Power amplification
சக்தி பெருக்கி,Power amplifier
அயாஸ் பாஹு,Power arm
சக்தி வளர்ப்பவர்,Power breeder
சக்தி வளர்ப்பு உலை,Power breeder reactor
திறன் காரணி,Power coefficient
திறன் காரணி,Power component
சக்தி கட்டுப்பாட்டு கம்பி,Power control rod
சக்தி அடர்த்தி,Power density
சக்தி பிரிப்பான்,Power divider
சக்தி மேம்பாடு,Power excursion
திறன் காரணி,Power factor
சக்தி காரணி அளவீடு,Power factor meter
சக்தி ஓட்டம்,Power flow
சக்தி அதிர்வெண்,Power frequency
சக்தி ஆதாயம்,Power gain
சக்தி ஜெனரேட்டர்,Power generator
மின் நிலையம்,Power house
அதிகார ஆட்சி,Power law
அதிவேக விதி முறை,Power law method
பாகுத்தன்மையின் சக்தி சட்டம்,Power law of viscosity
சக்தியின் அளவு,Power level
"புனித பாதை, மின் கடத்தும் பாதை",Power line
சக்தி சுமை,Power loading
சக்தி அளவிடும் மானி,Power meter
சரிசெய்தல் திறன்,Power of accommodation
சிதறல் சக்தி,Power of dissipation
லென்ஸ் சக்தி,Power of lens
சக்தி தொகுப்புகள்,Power pack
ஸ்ட்ரீம் ரிவெட்,Power peg
"மின் நிலையம், மின் நிலையம்",Power plant
சக்தி வரம்பு,Power range
சக்தி வரம்பு,Power rating
சக்தி விகிதம்,Power ratio
சக்தி உலை,Power reactor
சக்தி திருத்தி,Power rectifier
சக்தி ரிலே,Power relay
சக்தி தேவை,Power requirement
சக்தி மின்தடை,Power resistor
சக்தி செயலிழப்பு,Power set-back
சக்தி நிறமாலை அடர்த்தி,Power spectral density
மனித செயல்பாடு,Power spectrum
சக்தி நிறமாலை நிலை,Power spectrum level
இரைச்சல் அழுத்தத்தின் சக்தி நிறமாலை,Power spectrum of noise pressure
மின்சாரம்,Power supply
மின்சாரம் வழங்கல் சுற்று,Power supply circuit
மின்விசை மாற்றும் குமிழ்,Power switch
சக்தி பாதை,Power trajecatdory
சக்தி பரிமாற்ற தேற்றம்,Power transfer theorem
"மின்மாற்றி, மின்மாற்றி",Power transformer
(மின்சார) ஆற்றல் பரிமாற்றம்,Power transmission
சக்தி குழாய்,Power tube
சக்தி சுருள்,Power winding
பாயிண்டிங் ஃப்ளக்ஸ்,Poynting flux
ராபர்ட்சன் விளைவு சுட்டி,Poynting-Robertson effect
"பாயிண்டிங் வெக்டார், பாயிண்டிங் வெக்டார்",Poynting's vector
சுட்டி தேற்றம்,Poynting's-theorem
மாற்றம் புள்ளி,Ppoint of inflection
துருவ நுண் மின்முனை,Ppolarisable micro electrode
துருவமுனைக்கும் ஆற்றல்,Ppolarisation energy
துருவப்படுத்தப்பட்ட சுட்டி மின்முனை,Ppolarised indicator electrode
"நடைமுறை, நடைமுறை, நடைமுறை",Practical
நடைமுறை பயன்பாடு,Practical appliation
நடைமுறை என்ட்ரோபி,Practical entropy
நடைமுறை சோதனை,Practical examination
நடைமுறை முறை,Practical method
பரிசோதனை குறிப்பு புத்தகம்,Practical note book
சோதனை இயற்பியல்,Practical physics
நடைமுறை அலகுகள்,Practical u nit
சோதனை வேலை,Practical work
பயிற்சி ராக்கெட்,Practice rocket
முன் பெருக்கி,Pre-amplifier
முன் குளிரூட்டப்பட்டது,Pre-cooled
முன் வலுவூட்டல்,Pre-emphasis
கணிப்பு கண்ணி,Pre-emphasis network
ஆரம்ப வெளிச்சம்,Pre-illumination
குவாண்டம் கிழக்கு,Pre-quantum
முன் வலிப்பு சீட்டு,Pre-yield creep
முன்னோட்ட காட்டி,Precedance indicator
நீள்வட்ட நீள்வட்டம்,Precessing ellipse
"அயன், முன்னுரை",Precession
அயனி மாறிலி,Precession constant
Precession புகைப்படம் எடுத்தல்,Precession photography
முன்கோணம்,Precessional angle
முடுக்கம் வேகம்,Precessional motion
மழைப்பொழிவு குறைதல்,Precipitation attenuation
"துல்லியமான, துல்லியமான",Precise
"துல்லியம், துல்லியம்",Precision
துல்லியமான பகுப்பாய்வி,Precision analyser
துல்லிய அணுகுமுறை ரேடார்,Precision approach radar
கிடைக்கும் துல்லியம்,Precision attained
துல்லியம் மாறிலி,Precision constant
எதிர்ப்பு மீட்டர் கருவி,Precision instrument
துல்லிய பொறி,Precision network
சோதனையின் துல்லியம்,Precision of a test
துல்லிய அளவுரு,Precision parameter
"துல்லியமான எதிர்ப்பு, உண்மையான எதிர்ப்பு",Precision resistance
முன்பே இருக்கும் விதி,Preconduction current
"முன்னோடி, முன்னோடி",Precursor
முன் வரையறுக்கப்பட்ட அளவீடு முன் வரையறுக்கப்பட்ட ஆட்சியாளர்,Predetermined scale
முன் வரையறுக்கப்பட்ட மாறிகள்,Predetermined variable
மறைக்கப்பட்ட மதிப்பு,Predicted value
கணிப்பு,Prediction
முன் விலகல்,Predissociation
விலை (அலகு),Preece
தேர்ந்தெடுக்கப்பட்ட உறிஞ்சுதல்,Preferentaial absorption
தேர்ந்தெடுக்கப்பட்ட,Preferentail
தேர்ந்தெடுக்கப்பட்ட எரிப்பு,Preferential combustion
தேர்ந்தெடுக்கப்பட்ட திசை,Preferential direction
"விருப்பமான, விருப்பமான",Preferred
"முன்னுரிமை அச்சு, முன்னுரிமை அச்சு",Preferred axis
முன் தயாரிப்பு,Preformabillity
முன் தயாரிப்பு,Preformation
மறைமுகமான கரு,Pregnant nuclei
முன்கூட்டியே சூடாக்கப்பட்டது,Preheated
முன்சூடாக்கி,Preheater
preheater அடுப்பு,Preheater stove
முன்கூட்டியே சூடாக்குதல்,Preheating
முன் பற்றவைப்பு,Preignition
முன் அயனியாக்கம்,Preionization
ஆரம்ப,Preliminary
ஆரம்ப பலவீனம்,Preliminary attenuation
ஆரம்ப கணக்கீடு,Preliminary count
ஆரம்ப செயல்பாடு,Preliminary operation
ஆரம்ப அலை,Preliminary wave
ஆரம்ப சரிசெய்தல்,Prelliminary adjustment
ஆரம்ப கணக்கீடு,Prelliminary computation
"பூர்வாங்க புள்ளிவிவரங்கள், ஆரம்ப தரவு",Prelliminary data
"அகால முடிவு, அகால முடிவு",Premature cut off
முன்னரே தீர்மானிக்கப்பட்ட அமைப்பு,Preplumbed system
"முன் குவாண்டம் செயலாக்கம், முன் குவாண்டம் செயலாக்கம்",Prequantum process
பழக்கப்படுத்துதல் முறை,Prercession method
சார்பியல் இயற்பியல்,Prerelativity physics
ஒரு சிறிய தொலைநோக்கு பார்வை,Presbyopia
முன்னோடி,Preselector
முன்னரே தீர்மானிக்கப்பட்ட திசை,Present guidance
