Punjabi,English
ਬਾਰੰਬਾਰਤਾ ਦੀ ਰੇਂਜ,Frequency range
ਬਾਰੰਬਾਰਤਾ ਜਵਾਬ,Frequency response
ਬਾਰੰਬਾਰਤਾ ਸ਼ਿਫਟ,Frequency shift
ਬਾਰੰਬਾਰਤਾ ਸਪੈਕਟ੍ਰਮ,Frequency spectrum
ਬਾਰੰਬਾਰਤਾ ਸਿੰਥੇਸਾਈਜ਼ਰ,Frequency synthesizer
ਬਾਰੰਬਾਰਤਾ ਸਹਿਣਸ਼ੀਲਤਾ,Frequency tolerance
ਫ੍ਰੀਕੁਐਂਸੀ ਅਨੁਵਾਦਕ ਬਾਕਸ,Frequency translator box
ਬਾਰੰਬਾਰਤਾ ਪਰਿਵਰਤਨ,Frequency variation
ਫ੍ਰੇਸਨਲਜ਼ ਜ਼ੋਨ,Fresnel zone
ਫਰਿੰਜ-ਖੇਤਰ,Fringe-area
ਸਾਹਮਣੇ ਦੇ ਦਲਾਨ,Front porch
ਪੂਰਾ ਖੇਤਰ,Full adder
ਪੂਰੀ ਵੇਵ ਮੁੜ ਸਥਾਪਨਾ,Full wave rectification
ਪੂਰੀ ਵੇਵ ਰੀਐਕਟਫਾਇਰ,Full wave rectifier
ਫੰਕਸ਼ਨ,Function
ਫੰਕਸ਼ਨ ਕੁੰਜੀ,Function key
ਕਾਰਜਸ਼ੀਲ ਟੈਸਟਿੰਗ,Functional testing
ਬੁਨਿਆਦੀ,Fundamental
ਬੁਨਿਆਦੀ ਬਾਰੰਬਾਰਤਾ,Fundamental frequency
ਬੁਨਿਆਦੀ ਵੇਗ,Fundamental velocity
ਫੈਨਲ,Funnel
ਫਿ .ਜ਼,Fuse
ਫਿ use ਜ਼ ਤਾਰ,Fuse wire
ਫਜ਼ੀ ਤਰਕ,Fuzzy logic
ਲਾਭ,Gain
ਲਾਭ ਪ੍ਰਾਪਤ ਕਰੋ,Gain control
ਗੈਲੋਸ ਫੀਲਡ,Galois field
ਗਾਮਟ,Gamut
ਗੈਂਗ ਕੰਡੈਂਸਰ,Gang condenser
ਪਾੜੇ,Gap
ਗੇਟਵੇ,Gateway
ਗੇਜ,Gauge
ਗੌਸੀ ਕਰਵ,Gaussian curve
ਗੌਸੀ ਚਿੱਟੇ ਸ਼ੋਰ,Gaussian white noise
ਜੇਨਰੇਟਰ,Generator
ਆਮ ਨਾਮ,Generic name
ਜੀਓਸਟੇਸ਼ਨਰੀ ਸੈਟੇਲਾਈਟ,Geostationary satellite
ਜਿਓਸਨੀਸੋਨਸ ਸੈਟੇਲਾਈਟ,Geosynchronous satellite
ਗਲੈਚ,Glitch
ਗ੍ਰਾਫਿਕ ਕਲਾ,Graphic art
ਗ੍ਰਾਫਿਕ ਬਰਾਬਰ,Graphic equalizer
ਗ੍ਰਾਫਿਕਸ,Graphics
ਗਰਾਸਤ,Graticule
ਗੁਰੂਤਾ ਪ੍ਰਵੇਗ,Gravitational acceleration
ਸਲੇਟੀ ਸਕੇਲ,Gray scale
ਗਰਿੱਡ,Grid
ਗਰਿੱਡ ਪੱਖਪਾਤ,Grid bias
ਗਰਿੱਡ ਡਰਾਈਵਿੰਗ ਪਾਵਰ,Grid driving power
ਗਰਿੱਡ ਨਿਕਾਸ,Grid emission
ਗਰਿੱਡ ਮੈਨੂਲੇਟਡ ਕਲਾਸ ਸੀ ਐਂਪਲੀਫਾਇਰ,Grid modulated class C amplifier
ਗਰਿੱਲ,Grill
ਪੀਸਣਾ,Grinding
ਗ੍ਰੋਵ,Groove
ਜ਼ਮੀਨੀ ਚਾਲਕਤਾ,Ground conductivity
ਗਰਾਉਂਡ ਰਿਟਰਨ ਸਰਕਟ,Ground return circuit
ਜ਼ਮੀਨੀ ਡੰਡਾ (ਧਰਤੀ ਦੇ ਡੰਡੇ),Ground rod (earth rod)
ਗਰਾਉਂਡ ਸਕੈਟਰ ਪ੍ਰਸਾਰ,Ground scatter propagation
ਜ਼ਮੀਨੀ ਖੰਡ,Ground segment
ਗਰਾਉਂਡ ਵੇਵ,Ground wave
ਗਰਾਉਂਡ ਵੇਵ ਪ੍ਰਸਾਰ,Ground wave propagation
ਜ਼ਮੀਨੀ ਵੇਵ ਸਿਗਨਲ,Ground wave signal
ਗਰਾਉਂਡ,Grounded
ਸਮੂਹ ਦੇਰੀ,Group delay
ਨੈਟਵਰਕ ਅਤੇ ਕਵਰੇਜ ਦੀ ਵਾਧਾ ਦਰ,Growth of network & coverage
ਗਾਰਡ ਬੈਂਡ,Guard band
ਗਾਰਡ ਅੰਤਰਾਲ,Guard interval
ਗੰਨ ਡਾਈਡ,Gunn diode
ਮੁੰਡਾ,Guy
ਮੁੰਡਾ ਤਾਰ,Guy wire
ਮੁੰਡੇ ਦੀ ਏਰੀਅਲ ਮਾਸਟ (ਮੁੰਡੇ ਐਂਟੀਨਾ ਮੈਟ),Guyed aerial mast (guyed antenna mast)
ਹੈਕ,Hack
ਹੈਕਰ,Hacker
ਅੱਧਾ ਵਿਵਸਥਾ,Half adder
ਅੱਧਾ ਡੁਪਲੈਕਸ,Half duplex
ਅੱਧਾ ਪਾਵਰ ਬੈਂਡਵਿਡਥ,Half power bandwidth
ਅੱਧਾ ਵੇਵ ਡਿਪੋਲ,Half wave dipole
ਅੱਧਾ ਲਹਿਰ ਦੀ ਮੁੜ ਸਥਾਪਨਾ,Half wave rectification
ਅੱਧਾਟੋਨ,Halftone
ਹੈਮਿੰਗ ਦੂਰੀ,Hamming distance
ਹਾਰਡ ਡਿਸਕ ਕਰੈਸ਼,Hard disc crash
ਹਾਰਡ ਡਿਸਕ ਅਧਾਰਤ ਆਡੀਓ ਡਿਲਿਵਰੀ ਸਿਸਟਮ,Hard disk based audio delivery system
ਹਾਰਡ ਡਿਸਕ ਅਧਾਰਿਤ ਰਿਕਾਰਡਿੰਗ,Hard disk based recording
ਹਾਰਡਵੇਅਰ,Hardware
ਹਾਰਡਵੇਅਰ ਐਡਰੈਸ,Hardware address
ਹਾਰਮੋਨਿਕ,Harmonic
ਹਾਰਮੋਨਿਕ ਵਿਗਾੜ,Harmonic distortion
ਹਾਰਮੋਨਿਕ ਨਿਕਾਸ,Harmonic emission
ਹਾਰਮੋਨਿਕ ਫਿਲਟਰ ਯੂਨਿਟ,Harmonic filter unit
ਹਾਰਮੋਨਿਕ ਜੇਨਰੇਟਰ,Harmonic generator
ਹਾਰਮੋਨਿਕ ਮੁਹੱਈਆ,Harmonic suppressor
ਹਾਰਮੋਨਿਕਸ,Harmonics
ਖਤਰਾ,Hazard
ਸਿਰ ਦਾ ਫੋਨ,Head phone
ਸਿਰ ਦਾ ਕਮਰਾ,Head room
ਹੇਡੇਂਡ,Headend
ਸਿਰਲੇਖ,Header
ਸੁਣਵਾਈ ਵਿਧੀ,Hearing mechanism
ਗਰਮੀ ਜਜ਼ਬੁਰ,Heat absorber
ਗਰਮੀ ਦਾ ਸੰਤੁਲਨ,Heat balance
ਗਰਮੀ ਰੁਕਾਵਟ,Heat barrier
ਹੀਟ ਕੰਡਕਟਰ,Heat conductor
ਹੀਟ ਸਿੰਕ,Heat sink
ਹਰਟਜ਼ (ਐਚਜ਼),Hertz (Hz)
ਹੇਟਰੋਡੀਨੀ,Heterodyne
ਹੇਟਰੋਡੀਨ ਰਿਸੀਵਰ,Heterodyne receiver
ਹੇਟਰੋਡੀਨ ਵਿਸਲ (ਹੇਟਰੋਡੀਨੀ ਦਖਲ),Heterodyne whistle (heterodyne interference)
ਇਲਾਜ,Heuristic
ਹੈਕਸਾਡੈਸੀਮਲ,Hexadecimal
ਲੜੀਵਾਰ,Hierarchical modulation
ਹਾਇ-ਫਾਈ (ਉੱਚ ਵਫ਼ਾਦਾਰੀ),Hi-Fi (high fidelity)
ਉੱਚ ਹੁਲਾਰਾ,High boost
ਉੱਚ ਬਾਰੰਬਾਰਤਾ,High frequency
ਉੱਚ ਬਾਰੰਬਾਰਤਾ,High frequency oscillation
ਉੱਚ ਬਾਰੰਬਾਰਤਾ ਜਵਾਬ,High frequency response
ਉੱਚ ਪੱਧਰੀ ਪ੍ਰੋਗਰਾਮ ਦੀ ਭਾਸ਼ਾ,High level programme language
ਉੱਚ ਪਾਸ ਫਿਲਟਰ,High pass filter
ਹਾਈ ਪਾਵਰ ਟ੍ਰਾਂਸਮੀਟਰ,High power transmitter
ਉੱਚ ਗੁਣਵੱਤਾ ਦਾ ਰਿਸੈਪਸ਼ਨ,High quality reception
ਤੇਜ਼ ਰਫਤਾਰ ਨਾਲ ਸੰਪਰਕ,High speed connectivity
ਹਾਈ ਸਪੀਡ ਡਾਟਾ ਸਿਸਟਮ,High speed data system
ਹਿਸਟੋਗ੍ਰਾਮ,Histogram
ਮੁੱਖ ਪੰਨਾ,Home page
ਹੁੱਕ,Hook
ਹੁੱਕ ਅਪ ਤਾਰ,Hook up wire
ਹਰੀਜੱਟਲ ਬਲੈਕਆ out ਟ ਅੰਤਰਾਲ,Horizontal blackout period
ਖਿਤਿਜੀ ਖਾਲੀ,Horizontal blanking
ਖਿਤਿਜੀ ਪਰਿਭਾਸ਼ਾ (ਖਿਤਿਜੀ ਰੈਜ਼ੋਲੂਸ਼ਨ),Horizontal definition (horizontal resolution)
ਹਰੀਜ਼ਟਲ ਫੁਕਲੈਕਸ਼ਨ,Horizontal deflection oscillation
ਹਰੀਜ਼ਟਲ ਲਾਈਨ,Horizontal line
ਖਿਤਿਜੀ ਭਾਗ,Horizontal section
ਹਰੀਜ਼ਟਲ ਸਵੀਪ ਸਰਕਟ,Horizontal sweep circuit
ਹੌਰਨ ਲਾਡਸਪੀਕਰ,Horn loudspeaker
ਹੋਸਟ,Host
ਗਰਮ ਸਥਾਨ,Hot spot
ਘਰ ਰੱਖਣਾ,House keeping
ਹੱਬ,Hub
ਹੂ,Hue
ਹਫਮੈਨ ਕੋਡਿੰਗ,Huffman coding
Hum,Hum
ਮਨੁੱਖੀ ਆਡੀਓ ਧਾਰਨਾ,Human audio perception
ਮਨੁੱਖੀ ਆਡੀਓ ਸਿਸਟਮ,Human audio system
ਮਨੁੱਖੀ ਸੁਣਵਾਈ ਵਿਧੀ,Human hearing mechanism
ਮਨੁੱਖੀ ਵੀਡੀਓ ਧਾਰਨਾ,Human video perception
ਨਮੀ,Humidity
ਹਾਈਬ੍ਰਿਡ,Hybrid
ਹਾਈਬ੍ਰਿਡ ਸਰਕਟ,Hybrid circuit
ਹਾਈਬ੍ਰਿਡ ਇੰਟਰਗਰੇਟ ਸਰਕਟ,Hybrid intergrated circuit
ਹਾਈਡ੍ਰੋਮੀਟਰ,Hydrometer
ਹਾਈਪਰ,Hyper
ਹਾਈਪਰ ਮੀਡੀਆ,Hyper media
ਹਾਈਪਰ ਟੈਕਸਟ,Hyper text
ਹਾਈਪਰਲਿੰਕ,Hyperlink
ਆਈਕਾਨ,Icon
ਪਛਾਣ,Identification
ਪਛਾਣਕਰਤਾ,Identifier
ਅਗਿਆਤ,Ignite
ਇਗਨੀਸ਼ਨ,Ignition
ਪ੍ਰਕਾਸ਼,Illuminance
ਪ੍ਰਕਾਸ਼,Illumination
ਚਿੱਤਰ,Image
ਚਿੱਤਰ ਐਂਟੀਨਾ,Image antenna
ਚਿੱਤਰ ਕੈਪਚਰ,Image capture
ਚਿੱਤਰ icon્ icon ਕਕੋਪ,Image iconoscope
ਚਿੱਤਰ ਦਾ ਨਕਸ਼ਾ,Image map
ਚਿੱਤਰ ਆਰਥਿਕਨ,Image orthicon
ਚਿੱਤਰ ਪ੍ਰੋਸੈਸਿੰਗ,Image processing
ਚਿੱਤਰ ਸੈੱਟਟਰ,Image setter
ਕਾਲਪਨਿਕ,Imaginary
ਰੁਕਾਵਟ,Impedance
ਰੁਕਾਵਟ ਨਾਲ ਮੇਲ ਖਾਂਦਾ,Impedance matching
ਰੁਕਾਵਟ ਸਰਕਟ,Impedance matching circuit
ਰੁਕਾਵਟ ਮੇਲ ਨਹੀਂ ਖਾਂਦੀ,Impedance mismatch
ਖਾਲੀ ਥਾਂ ਦੀ ਰੋਕਥਾਮ,Impedance of free space
ਰੁਕਾਵਟ ਤਬਦੀਲੀ,Impedance transformation
ਆਯਾਤ,Import
ਪ੍ਰਭਾਵਿਤ,Impregnated
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ,Impress voltage
ਭਾਵਨਾ,Impulse
ਪ੍ਰੇਰਣਾ ਜਵਾਬ,Impulse response
ਅਪਵਿੱਤਰਤਾ ਚਾਲਕ,Impurity conductivity
ਅਪਵਿੱਤਰ ਅਰਧਕੁੰਨ,Impurity semiconduction
ਅਕਿਰਿਆਸ਼ੀਲ,Inactive
ਨਾ-ਸਰਗਰਮ ਵਿੰਡੋ,Inactive window
ਅਯੋਗ,Inaudible
ਇਨਕੈਂਡੀਸੈਂਸ,Incandescence
ਘਟਨਾ ਰੇ,Incident ray
ਸ਼ਾਮਲ ਕਰਨ ਲਈ,Inclusion
ਆਉਣ ਵਾਲੇ ਸੰਕੇਤ,Incoming signal
ਸੰਕੇਤਕ,Indicator
ਸਵਦੇਸ਼ੀ,Indigenous
ਸ਼ਾਮਲ,Inductance
ਇੰਸੀਐਕਟਿਵ-ਇੰਟਰਐਕਟਿਵ,Inductive-reactance
ਜਲਣਸ਼ੀਲ ਸਮੱਗਰੀ,Inflammable material
ਇਨਫੋਰ ਪੈਚ,Infor patch
ਜਾਣਕਾਰੀ,Information
ਜਾਣਕਾਰੀ architect ਾਂਚਾ,Information architecture
ਜਾਣਕਾਰੀ,Information bit
ਜਾਣਕਾਰੀ ਅੰਕ,Information digit
ਜਾਣਕਾਰੀ ਕਿਓਸਕ,Information kiosk
ਜਾਣਕਾਰੀ ਪ੍ਰਕਿਰਿਆ,Information process
ਸੂਚਨਾ ਤਕਨੀਕ,Information technology
ਇਨਫੋਟੇਨਮੈਂਟ,Infotainment
ਇਨਫਰਾਰੈੱਡ ਰੇਡੀਏਸ਼ਨ,Infrared radiation
ਬੁਨਿਆਦੀ .ਾਂਚਾ,Infrastructure
ਗ੍ਰਹਿਣ,Ingest
ਸਮੱਗਰੀ,Ingredients
ਸ਼ੁਰੂਆਤੀ ਸ਼ਬਦ (ਆਈਡਬਲਯੂ),Initialization word (IW)
ਅੰਦਰੂਨੀ ਕੋਡ,Inner codes
ਨਵੀਨਤਾ,Innovation
ਇੰਪੁੱਟ,Input
ਇਨਪੁਟ ਲਾਈਨ,Input line
ਇਨਪੁਟ ਯੂਨਿਟ,Input unit
ਇੰਪੁੱਟ ਵੋਲਟੇਜ,Input voltage
ਇਨਪੁਟ-ਆਉਟਪੁਟ,Input-output
ਸੰਮਿਲਿਤ ਕਰੋ,Insert
ਸੰਮਿਲਨ ਦਾ ਨੁਕਸਾਨ,Insertion loss
ਇੰਸਟਾਲੇਸ਼ਨ,Installation
ਤਤਕਾਲ ਵੋਲਟੇਜ,Instantaneous voltage
ਹਦਾਇਤ,Instruction
ਇਨਸੂਲੇਟਿੰਗ ਸਮੱਗਰੀ,Insulating material
ਇਨਸੂਲੇਸ਼ਨ,Insulation
ਇਨਸੂਲੇਸ਼ਨ ਟੱਪਣ,Insulation resistance
ਇਨਸੂਲੇਟਰ,Insulator
ਇੰਟੀਗਰੇਟਡ ਸਰਕਟ,Integrated circuit
ਨੈੱਟਵਰਕ ਨੂੰ ਏਕੀਕ੍ਰਿਤ ਕਰਨਾ,Integrating network
ਇੰਟੀਗਰੇਟਰ,Integrator
ਬੁੱਧੀਮਾਨ,Intelligence
ਤੀਬਰਤਾ,Intensity
ਬੋਲਣ ਦੀ ਤੀਬਰਤਾ,Intensity of speech
ਅੰਤਰ ਚੈਨਲ ਦਖਲ,Inter channel interference
ਇੰਟਰਲੇਵ,Interleave
ਗੱਲਬਾਤ ਕਰਨੀ,Interaction
ਗੱਲਬਾਤ,Interactivity
ਇੰਟਰਕਾੱਮ,Intercom
ਇੰਟਰਸੀਕੇਸ਼ਨਵਿਟੀ,Interconnectivity
ਇੰਟਰਫੇਸ,Interface
ਇੰਟਰਫੇਸ ਸਕੈਨਿੰਗ,Interface scanning
ਦਖ਼ਲਅੰਦਾਜ਼ੀ,Interference
ਦਖਲ ਦਾ ਜ਼ੋਨ,Interference zone
ਦਖਲ ਦੇਣ ਵਾਲੇ ਚੈਨਲ,Interfering channel
ਦਖਲਅੰਦਾਜ਼ੀ ਬਾਰੰਬਾਰਤਾ,Interfering frequency
ਦਖਲਅੰਦਾਜ਼ੀ ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਸੰਕੇਤ,Interfering radio frequency signal
ਅੰਤਰਫ੍ਰੇਮ,Interframe
ਇੰਟਰਲੇਵ,Interleave
ਇੰਟਰਲੇਡ,Interleaved
ਇੰਟਰਲੀਏਡ ਸਟ੍ਰੀਮ,Interleaved stream
ਇੰਟਰਲੇਵਰ,Interleaver
ਇੰਟਰਲੇਵਿੰਗ,Interleaving
ਇੰਟਰਲੇਵਿੰਗ,Interleaving
ਇੰਟਰਲੇਵਿੰਗ ਪੀਰੀਅਡ,Interleaving period
ਇੰਟਰਕੈਕ ਸਰਕਟ,Interlock circuit
ਇੰਟਰਲੌਕ ਸਵਿਚ,Interlock switch
ਇੰਟਰਲੋਕਿੰਗ,Interlocking
ਵਿਚਕਾਰਲੀ ਅਸਫਲਤਾ,Intermediate failure
ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ,Intermediate frequency
ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ,Intermediate frequency oscillator
ਰੁਕ-ਰੁਕ ਕੇ,Intermittent
ਰੁਕ-ਰੁਕ ਕੇ ਮੌਜੂਦਾ,Intermittent current
ਇੰਟਰਮੋਡੀਜੂਲੇਸ਼ਨ,Intermodulation
ਇੰਟਰਮੋਜ਼ਨ ਵਿਗਾੜ,Intermodulation distortion
ਇੰਟਰਮੋਜ਼ਨ ਦੇ ਨਿਕਾਸ,Intermodulation emission
ਇੰਟਰਮੋਜ਼ਨ ਟੈਸਟ,Intermodulation test
ਇੰਟਰਨੈੱਟ,Internet
ਇੰਟਰਨੈੱਟ ਪ੍ਰਸਾਰਣ,Internet broadcasting
ਇੰਟਰਨੈੱਟ ਚੈਟਿੰਗ,Internet chatting
ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ ਸਟੈਕ,Internet protocol stack
ਇੰਟਰਨੈੱਟ ਰੇਡੀਓ,Internet radio
ਇੰਟਰਨੈੱਟ ਸਟ੍ਰੀਮਿੰਗ,Internet streaming
ਇੰਟਰਨੈੱਟ ਵੀਡੀਓ,Internet video
ਅੰਤਰ-ਕਾਰਜਸ਼ੀਲਤਾ,Interoperability
ਇੰਟਰਪੋਲੇਸ਼ਨ,Interpolation
ਦੁਭਾਸ਼ੀਏ,Interpreter
ਵਿਘਨ,Interrupt
ਰੁਕਾਵਟ,Interruption
ਵਿਘਨ,Interruptor
ਅੰਤਰਾਲ,Interval
ਇੰਟਰਕੋਡਿੰਗ,Intracoding
ਇੰਟਰਾਫ੍ਰੇਮ,Intraframe
ਇੰਟਰਨੇਟ,Intranet
ਇਨਟਰੇਪੈਕਸ਼ਨਚਰ,Intrapicture
ਇੰਟਰਾਵੈਬ,Intraweb
ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ,Intrinsic semiconductor
ਉਲਟਾ ਮੌਜੂਦਾ,Inverse current
ਉਲਟਾ ਸਥਾਨ ਦਾ ਕੰਮ,Inverse spatial operate
ਉਲਟਾ,Inverted
ਉਲਟਾ ਐਲ ਐਂਟੀਨਾ,Inverted L antenna
ਉਲਟਾ v ਅਨਟਨਨਾ,Inverted V antenna
ਇਨਵਰਟਰ,Inverter
ਅਨਿਯਮਿਤ,Irregular
ਅਸਪਸ਼ਟ ਤੱਤ,Irrelevant element
ਇਕੱਲਤਾ ਨੈਟਵਰਕ,Isolation network
ISolator,Isolator
ਜੈਮਰ,Jammer
ਜਾਮ,Jamming
ਜਾਰਗਨ ਫਾਈਲ,Jargon file
ਜਾਵਾ ਸਕ੍ਰਿਪਟ,Java script
ਜਿੰਗਲ,Jingle
Jitter,Jitter
ਸ਼ਾਮਲ ਕਰਨ ਵਾਲੇ,Joiner
ਜੁਆਇੰਟ,Joint
ਸ਼ਾਮਲ,Jointed
ਜੰਪਰ,Jumper
ਕਬਾੜ,Junk
ਬੇਕਾਰ ਚਿਠੀ,Junk mail
ਕਰਨਲ,Kernel
ਕੁੰਜੀ,Key
ਕੀਬੋਰਡ,Keyboard
ਕੀਰ,Keyer
ਕੀਨੋਟ,Keynote
ਕਿਲ੍ਹੇ ਚੱਕਰ,Kilocycle
ਕਿਲ੍ਹੇ,Kilovolt
ਕਿਲੋਟ,Kilowatt
ਕਿਨਮੈਟਿਕਸ,Kinematics
ਗੋਡੇ ਬਿੰਦੂ ਵੋਲਟੇਜ,Knee point voltage
ਗੋਬ,Knob
ਗਿਆਨ ਅਧਾਰ,Knowledge base
ਗਿਆਨ ਦੀ ਨੁਮਾਇੰਦਗੀ,Knowledge representation
L ਨੈੱਟਵਰਕ,L network
L ਸੈਕਸ਼ਨ ਫਿਲਟਰ,L section filter
Lag ਅਤੇ ਅਗਵਾਈ,Lag and lead
Lagging ਮੌਜੂਦਾ,Lagging current
ਪਛੜਨਾ ਪਾਵਰ ਫੈਕਟਰ,Lagging power factor
ਲਮੀਨੇਟਡ,Laminated
ਦੀਵੇ,Lamp
ਲੈਪਟਾਪ,Laptop
ਲੇਜ਼ਰ ਬਾਰੰਬਾਰਤਾ,Laser frequency
ਅਸ਼ੁੱਧ ਗਲਤੀ,Latent error
ਨਿਰੰਤਰ ਗਰਮੀ,Latent heat
ਵਿਥਕਾਰ,Latitude
ਪਰਤ,Layer
ਖਾਕਾ,Layout
ਲੇਆਉਟ ਯੋਜਨਾ,Layout plan
ਲੀਡ,Lead
ਪ੍ਰਮੁੱਖ ਪੜਾਅ,Leading phase
ਲੀਕ ਸਬੂਤ,Leak proof
ਲੀਕ,Leakage
ਲੀਜ਼ਡ ਸਰਕਟ,Leased circuit
ਲੈਂਸ,Lens
ਪੱਧਰ ਸੂਚਕ,Level indicator
ਲਾਈਟ ਕੰਟਰੋਲ,Light control
ਲਾਈਟ ਕਲਮ,Light pen
ਬਿਜਲੀ ਦੀ ਪ੍ਰੇਸ਼ਾਨ,Lightning arrester
ਸੀਮਾ,Limiter
ਐਂਪਲੀਫਾਇਰ ਨੂੰ ਸੀਮਿਤ ਕਰਨਾ,Limiting amplifier
ਲਾਈਨ ਦਾ ਨੁਕਸਾਨ,Line loss
ਲਾਈਨ ਸ਼ੋਰ,Line noise
ਨਜ਼ਰ ਦੀ ਲਾਈਨ,Line of sight
ਲਾਈਨ ਪੜਾਅ,Line phase
ਲਾਈਨ ਸੰਚਾਰ,Line transmission
ਲਾਈਨ ਅਨਲੋਡ,Line unloaded
ਲੀਨੀਅਰੁਮਾਰੀ,Linear quantiser
ਰੇਖਾ,Linearity
ਲਾਈਨ-ਕੋਐਕਸਿਆਲ,Line-coaxial
ਲਾਈਨ-ਬਰਾਬਰੀ,Line-equaliser
ਲਾਈਨ-ਬਾਰੰਬਾਰਤਾ,Line-frequency
ਲਾਈਨ-ਪ੍ਰੇਸ਼ਾਨ,Line-impedance
ਲਾਈਨ-ਕੁਆਰਟਰ ਵੇਵੈਲਥ,Line-quarter wavelength
ਲਿੰਕ,Link
ਲਿੰਕ,Linker
ਲਿਪ-ਮਾਈਕ੍ਰੋਫੋਨ,Lip-microphone
ਲਾਈਵ ਪ੍ਰਸਾਰਣ,Live broadcast
ਲਾਈਵ ਸਰਕਟ,Live circuit
ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ,Live programme
ਲੋਡ,Load
ਲੋਡ ਸਮਰੱਥਾ,Load capacity
ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ ਲੋਡ ਕਰੋ,Load carrying capacity
ਲੋਡ ਗੁਣ,Load characteristic
ਲੋਡ ਰੁਕਾਵਟ,Load impedance
ਲੋਡ ਹੋ ਗਿਆ,Loaded
ਲੋਡਰ,Loader
ਲੋਡ ਹੋ ਰਿਹਾ ਹੈ,Loading
ਕੋਡ ਲੋਡ ਕਰਨਾ,Loading coil
ਲੋਡ-ਟੈਸਟ,Load-test
ਲੋਬ,Lobe
ਲੋਬੇ ਐਂਟੀਨਾ,Lobe antenna
ਸਥਾਨਕ ਏਰੀਆ ਨੈਟਵਰਕ,Local area network
ਸਥਾਨਕ ਬੈਟਰੀ,Local battery
ਸਥਾਨਕ c ਸਿਲੇਟਰ,Local oscillator
ਲਾਗ,Log
ਲੌਗ ਬੁੱਕ,Log book
ਲੌਗ ਇਨ ਕਰੋ (ਲੌਗ ਇਨ ਕਰੋ),Log in (log on)
ਲੌਗ ਬੰਦ (ਲਾਗ ਆਉਟ),Log off (log out)
ਲਾਗ ਸ਼ੀਟ,Log sheet
ਲੋਗਰੀਥਮ,Logarithm
ਲੋਗਰੀਥਿਕਮਿਕ ਐਂਪਲੀਫਾਇਰ,Logarithmic amplifier
ਲੋਗਰੀਥਿਮਿਕ ਅਨੁਪਾਤ,Logarithmic ratio
ਲੋਗਰੀਥਿਮਿਕ ਜਵਾਬ,Logarithmic response
ਲੋਗਰੀਥਿਮਿਕ ਸਕੇਲ,Logarithmic scale
ਲਾਗਿੰਗ,Logging
ਤਰਕ,Logic
ਤਰਕ ਗੇਟ,Logic gate
ਤਰਕ ਕਾਰਜ,Logic operation
ਲਾਜ਼ੀਕਲ,Logical
ਲਾਜ਼ੀਕਲ ਫਰੇਮ,Logical frame
ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ,Logo inserter
ਲੰਬਕਾਰ,Longitude
ਲੂਪ,Loop
ਲੂਪ ਐਂਟੀਨਾ,Loop antenna
ਲੂਪ ਲਾਭ,Loop gain
ਲੂਪ ਟੈਸਟ,Loop test
Oose ਿੱਲਾ ਸੰਪਰਕ,Loose contact
Loose ਿੱਲੇ ਕਪਲਿੰਗ,Loose coupling
ਘਾਟੇ ਐਂਟੀਨਾ,Lossless antenna
ਘਾਟਾ,Lossless compression
ਘਾਟੀ,Lossy compression
ਉੱਚਾ (ਆਵਾਜ਼),Loudness (sound)
ਲਾ loud ਥਸਪੀਕਰ,Loudspeaker
ਘੱਟ ਬਾਰੰਬਾਰਤਾ,Low frequency
ਘੱਟ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ,Low level language
ਘੱਟ ਘਾਟੇ ਫੀਡਰ,Low loss feeder
ਘੱਟ ਨੁਕਸਾਨ ਲਚਕਦਾਰ ਕੋਕਸਿਅਲ ਕੇਬਲ,Low loss flexible coaxial cable
ਘੱਟ ਸ਼ੋਰ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,Low noise receiver
ਘੱਟ ਬਕਾਇਆ ਸੈਟੇਲਾਈਟ,Low orbitting satellite
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,Low pass filter
ਘੱਟ ਪ੍ਰਤੀਕ੍ਰਿਆ,Low reactance earthing
ਘੱਟ ਵਿਰੋਧ ਰਸਤਾ,Low resistance path
ਲੱਗ,Lug
ਪ੍ਰਕਾਸ਼,Luminance
ਬੁਲਾਇਆ ਗਿਆ,Lumped
ਮੈਕਰੋ ਬਲਾਕ,Macro block
ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ,Macro definition
ਮੈਕਰੋ ਵਿਜ਼ਨ,Macro vision
ਜਾਦੂ ਦੀ ਅੱਖ,Magic eye
ਚੁੰਬਕ,Magnet
ਚੁੰਬਕੀ ਖੇਤਰ,Magnetic field
ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ,Magnetic flux
ਚੁੰਬਕੀ ਖੰਭੇ,Magnetic pole
