Odiya,Bengali
ଷ୍ଟିଅରିଂ ବାକ୍ସ,স্টিয়ারিং বক্স
ଷ୍ଟିଫାନ୍ ଭୋଲଜମ୍ୟାନ୍ ନିୟମ |,স্টেফান ভলজম্যানের নিয়ম
ଷ୍ଟେଫନ୍-ଟୁଲ୍ |,stephon- টুল
ଷ୍ଟେଫନ୍-ସ୍ଥିର |,stephon- ধ্রুবক
ଷ୍ଟେଫାନ୍,stephan-law
Steinmetz coefficient,স্টেইনমেটজ সহগ
ନକ୍ଷତ୍ର,নাক্ষত্রিক
ନକ୍ଷତ୍ର ଉନ୍ମୋଚନ |,নাক্ষত্রিক লঞ্চ
ନକ୍ଷତ୍ର ରଚନା,নাক্ষত্রিক রচনা
ନକ୍ଷତ୍ର ଘନତା |,নাক্ষত্রিক ঘনত্ব
"ନକ୍ଷତ୍ର ଗତିଶୀଳତା, ନକ୍ଷତ୍ର ଗତିଶୀଳତା |","নাক্ষত্রিক গতিবিদ্যা, নাক্ষত্রিক গতিবিদ্যা"
ନକ୍ଷତ୍ର ସମାବେଶ |,নাক্ষত্রিক সমাবেশ
ନକ୍ଷତ୍ର ଶକ୍ତି |,নাক্ষত্রিক শক্তি
ନକ୍ଷତ୍ର ବୃଦ୍ଧି,নাক্ষত্রিক বৃদ্ধি
ନକ୍ଷତ୍ର ଇଣ୍ଟରଫେରୋମିଟର |,নাক্ষত্রিক ইন্টারফেরোমিটার
କେବୁଲୱେ |,তারের পথ
ନକ୍ଷତ୍ର କିଏନାମେଟିକ୍ସ |,নাক্ষত্রিক গতিবিদ্যা
ନକ୍ଷତ୍ର ଉଜ୍ଜ୍ୱଳତା |,নাক্ষত্রিক তেজ
ନକ୍ଷତ୍ର ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |,নাক্ষত্রিক চৌম্বক ক্ষেত্র
ନକ୍ଷତ୍ର ଚମକ,নাক্ষত্রিক আভা
ନକ୍ଷତ୍ର ମାନଚିତ୍ର,নাক্ষত্রিক মানচিত্র তারার মানচিত্র
ନକ୍ଷତ୍ର ପଦାର୍ଥ |,নাক্ষত্রিক ব্যাপার
ନକ୍ଷତ୍ର ମଡେଲ୍ |,নাক্ষত্রিক মডেল
ନକ୍ଷତ୍ର ସ୍ୱଚ୍ଛତା |,নাক্ষত্রিক অস্বচ্ছতা
ନକ୍ଷତ୍ର ସମାନ୍ତରାଳ |,নাক্ষত্রিক প্যারালাক্স
ନକ୍ଷତ୍ର ଫଟୋଗ୍ରାଫି |,নাক্ষত্রিক ফটোমেট্রি
ନକ୍ଷତ୍ର ସ୍ଥାନ,নাক্ষত্রিক স্থান
ନକ୍ଷତ୍ର ବ୍ୟାସାର୍ଦ୍ଧ |,নাক্ষত্রিক ব্যাসার্ধ
ନକ୍ଷତ୍ର ଘୂର୍ଣ୍ଣନ,নাক্ষত্রিক ঘূর্ণন
ନକ୍ଷତ୍ର ସ୍ପେକ୍ଟ୍ରମ୍ |,নাক্ষত্রিক বর্ণালী
ନକ୍ଷତ୍ର ଗଠନ,নাক্ষত্রিক গঠন
ନକ୍ଷତ୍ର ଶରୀର,নাক্ষত্রিক শরীর
ନକ୍ଷତ୍ର ଉତ୍ତାପ |,নাক্ষত্রিক তাপ
ନକ୍ଷତ୍ର ଜଗତ,নাক্ষত্রিক বিশ্ব
ନକ୍ଷତ୍ର,নাক্ষত্রিক
ଟ୍ରାନ୍ସମିସନ ଇଲେକ୍ଟ୍ରୋନ ମାଇକ୍ରୋସ୍କୋପ ସ୍କାନ କରୁଛି |,স্ক্যানিং ট্রান্সমিশন ইলেক্ট্রন মাইক্রোস্কোপ
ଖୋଲା ବାଡିର ସଂଶୋଧନ |,খোলা লাঠি সংশোধন
"ଥର୍ମୋମିଟର ଟ୍ୟୁବ୍, ଥର୍ମୋମିଟର ଟ୍ୟୁବ୍ |","থার্মোমিটার টিউব, থার্মোমিটার টিউব"
"ଷ୍ଟେପ୍, ଷ୍ଟେପ୍, ଷ୍ଟେପ୍, ଷ୍ଟେପ୍","ধাপ, ধাপ, ধাপ, ধাপ"
ପୋଷ୍ଟ ଆଟେନୁଏଟର୍ |,পোস্ট attenuator
ପର୍ଯ୍ୟାୟ ଗଣନା |,ধাপে ধাপে গণনা
କ୍ରମିକ ପଦ୍ଧତି |,অনুক্রমিক পদ্ধতি
"ଷ୍ଟେପ୍ ଟ୍ରାନ୍ସଫର୍ମର, ଷ୍ଟେପ୍ ଟ୍ରାନ୍ସଫର୍ମର |","স্টেপিং ট্রান্সফরমার, স্টেপিং ট্রান্সফরমার"
ଷ୍ଟେପ୍ ଫଙ୍କସନ୍,ধাপ ফাংশন
ଗ୍ରେଡେସନ୍ ନିୟମ ଗ୍ରେଡେସନ୍ ନିୟମ |,গ্রেডেশন নিয়ম গ্রেডেশন নিয়ম
ଷ୍ଟେପ୍ ପ read ଼ିବା ଡାୟୋଡ୍ |,স্টেপ রিড ডায়োড
ପାହାଚ ରିଲେ,সিঁড়ি রিলে
ଇଚେଲନ୍ ରକେଟ୍ |,একেলন রকেট
ପୋଷ୍ଟ ଡିଭିଜନ୍ ବୋର୍ଡ |,পোস্ট ডিভিশন বোর্ড
ପୋଷ୍ଟ ଚିହ୍ନ,পোস্ট সাইন
ଉଚ୍ଚତା ଅନୁପାତ,উচ্চতা অনুপাত
"ଷ୍ଟେପ୍ ଅପ୍ ଟ୍ରାନ୍ସଫର୍ମର, ଉଚ୍ଚ ଚାଳିତ ଟ୍ରାନ୍ସଫର୍ମର |","স্টেপ আপ ট্রান্সফরমার, উচ্চ ক্ষমতাসম্পন্ন ট্রান্সফরমার"
ଷ୍ଟେପ୍ ଭୋଲଟେଜ୍ |,ধাপ ভোল্টেজ
ଷ୍ଟେପ୍ ତରଙ୍ଗ |,ধাপ তরঙ্গ
stern-pirani gauge,স্টার্ন-পিরানি গেজ
steradian,স্টেরেডিয়ান
ବିକିରଣ ନିର୍ଗତତା |,বিকিরণ নির্গততা
ସିଧା ପାଇପ୍ |,সোজা নল
"ଷ୍ଟେରିଓ, ଷ୍ଟେରିଓସ୍କୋପିକ୍ |","স্টেরিও, স্টেরিওস্কোপিক"
"ଷ୍ଟେରିଓ ଆମ୍ପ୍ଲିଫାୟର୍, ଷ୍ଟେରିଓ ଆମ୍ପ୍ଲିଫାୟର୍ |","স্টেরিও অ্যামপ্লিফায়ার, স্টেরিও অ্যামপ্লিফায়ার"
"ଷ୍ଟେରିଓ ପ୍ରସାରଣ, ଷ୍ଟେରିଓସ୍କୋପିକ୍ ସାଉଣ୍ଡ ଟ୍ରାନ୍ସମିସନ୍ |","স্টেরিও সম্প্রচার, স্টেরিওস্কোপিক সাউন্ড ট্রান্সমিশন"
ଷ୍ଟେରିଓଏସୋରିଜିମ୍ |,stereoisomerism
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ମଡେଲ୍ |,স্টেরিওস্কোপিক মডেল
ଷ୍ଟେରିଓ ଦମ୍ପତି |,স্টেরিও দম্পতি
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଫଟୋଗ୍ରାଫି |,স্টেরিওস্কোপিক ফটোগ্রাফি
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଦର୍ଶନ |,স্টেরিওস্কোপিক দৃষ্টি
stereoautograph,স্টেরিওঅটোগ্রাফ
"ଷ୍ଟେରିଓସ୍କୋପିକ୍, ଷ୍ଟେରିଓସ୍କୋପିକ୍ |","স্টেরিওস্কোপিক, স্টেরিওস্কোপিক"
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ରିମ୍ |,স্টেরিওস্কোপিক ছন্দ
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ପ୍ରୋଜେକସନ |,স্টেরিওস্কোপিক অভিক্ষেপ
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ରେଡିଆଲ୍ ସ୍କେଲ୍ |,স্টেরিওস্কোপিক রেডিয়াল স্কেল
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ପ୍ରୋଜେକସନ |,স্টেরিওস্কোপিক অভিক্ষেপ
ଷ୍ଟେରିଓଏସୋମର୍ |,স্টেরিওইসোমার
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଆଇସୋମର୍ଫିକ୍ ଫର୍ମ |,স্টেরিওস্কোপিক আইসোমরফিক ফর্ম
ତିନୋଟି ଡାଇମେନ୍ସନାଲ୍ ସିଦ୍ଧାନ୍ତ |,ত্রিমাত্রিক তত্ত্ব
ଷ୍ଟେରିଓମେଟ୍ରି |,স্টেরিওমেট্রি
ଷ୍ଟେରିଓ ଧ୍ୱନି ପ୍ରଭାବ,স্টেরিও সাউন্ড এফেক্ট
ଷ୍ଟେରିଓ ସାଉଣ୍ଡ ରେକର୍ଡିଂ |,স্টেরিও সাউন্ড রেকর্ডিং
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଧ୍ୱନି ପ୍ରଜନନ |,স্টেরিওস্কোপিক শব্দ প্রজনন
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ସାଉଣ୍ଡ ପ୍ରୋଜେକସନ ସିଷ୍ଟମ୍ |,স্টেরিওস্কোপিক সাউন্ড প্রজেকশন সিস্টেম
ଷ୍ଟେରିଓ ସାଉଣ୍ଡ ସିଷ୍ଟମ୍ |,স্টেরিও সাউন্ড সিস্টেম
ଷ୍ଟେରିଓଫୋଟୋଗ୍ରାମେଟ୍ରି |,স্টেরিওফটোগ্রামমেট্রি
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଫୋଟୋମିଟର |,স্টেরিওস্কোপিক ফটোমিটার
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଦର୍ଶନ |,স্টেরিওস্কোপিক দৃষ্টি
"ଷ୍ଟେରିଓସ୍କୋପ୍, ଷ୍ଟେରିଓସ୍କୋପ୍ |","স্টেরিওস্কোপ, স্টেরিওস্কোপ"
ଷ୍ଟେରିଓସ୍କୋପିକ୍,স্টেরিওস্কোপিক
ଷ୍ଟେରିଓ କ୍ୟାମେରା |,স্টেরিও ক্যামেরা
ଷ୍ଟେରିଓ ଉଚ୍ଚତା |,স্টেরিও উচ্চতা
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ପ୍ରତିଛବି |,স্টেরিওস্কোপিক ইমেজ
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଛକ,স্টেরিওস্কোপিক ছেদ
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |,স্টেরিওস্কোপিক মাইক্রোস্কোপ
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ମଡେଲ୍ |,স্টেরিওস্কোপিক মডেল
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଇଣ୍ଟରପୋଲେସନ୍ ଦମ୍ପତି |,স্টেরিওস্কোপিক ইন্টারপোলেশন দম্পতি
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ପରିସର |,স্টেরিওস্কোপিক পরিসীমা
"ଷ୍ଟେରିଓ ରେଞ୍ଜଫାଇଣ୍ଡର୍, ଷ୍ଟେରିଓ ଟେଲିସ୍କୋପ୍ |","স্টেরিও রেঞ্জফাইন্ডার, স্টেরিও টেলিস্কোপ"
"ଷ୍ଟେରିଓସ୍କୋପିକ ଟେଲିସ୍କୋପ, ଷ୍ଟେରିଓସ୍କୋପିକ ଟେଲିସ୍କୋପ |","স্টেরিওস্কোপিক টেলিস্কোপ, স্টেরিওস্কোপিক টেলিস্কোপ"
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଟେଲିଭିଜନ |,স্টেরিওস্কোপিক টেলিভিশন
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଭିଜନ ଉପକରଣ |,স্টেরিওস্কোপিক দৃষ্টি যন্ত্র
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଦର୍ଶନ |,স্টেরিওস্কোপিক দৃষ্টি
ଲିଥୋସାଇଫର୍ |,লিথোস্ফিয়ার
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଦର୍ଶନ |,স্টেরিওস্কোপিক দৃষ্টি
କଠିନ ରସୁଣ ପରୀକ୍ଷଣ |,কড়া রসুন পরীক্ষা
କଠୋର ଶୋଷଣ ସମ୍ଭାବନା |,কঠোর স্তন্যপান সম্ভাব্য
କଠୋର ତତ୍ତ୍। |,কঠোর তত্ত্ব
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |,স্টেরিওস্কোপিক মাইক্রোস্কোপ
ସଂଲଗ୍ନ କ୍ରିୟା,সংযুক্তি ক্রিয়া
ସଂଲଗ୍ନ ସମ୍ଭାବନା |,সংযুক্তি সম্ভাবনা
ସଂଲଗ୍ନ ସମ୍ଭାବନା |,সংযুক্তি সম্ভাবনা
ସଂଲଗ୍ନ ଧକ୍କା |,সংযুক্তি সংঘর্ষ
"ଆପାରିଆ ନ୍ୟୁକ୍ଲିୟସ୍, କୃଷ୍ଣ ନ୍ୟୁକ୍ଲିୟସ୍ |","অপার্য নিউক্লিয়াস, কৃষ্ণ নিউক্লিয়াস"
"କଠିନ, ନକ୍ଷତ୍ର, ଦୃ firm, ଦୃ firm |","শক্ত, নমনীয়, দৃঢ়, দৃঢ়"
ଦୃ firm ପ୍ରମାଣପତ୍ର,দৃঢ় শংসাপত্র
ନମନୀୟତା ଗୁଣବତ୍ତା,নমনীয়তা সহগ
ନକ୍ଷତ୍ର ପ୍ରତିକ୍ରିୟା |,নমনীয়তা প্রতিক্রিয়া
"ବିନ୍ଦୁ, କଳଙ୍କ |","বিন্দু, কলঙ্ক"
ଡଟ୍ ଫୋକସ୍,বিন্দু ফোকাস
ଆକ୍ରୋମାଟିକ୍ ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫ୍ |,অ্যাক্রোম্যাটিক স্পেকট্রোগ্রাফ
ପଏଣ୍ଟ ସିଷ୍ଟମ୍ |,পয়েন্ট সিস্টেম
ବିନ୍ଦୁ,নির্দেশ
ସଙ୍କେତ ସଂକ୍ରମଣ,সংকেত সংক্রমণ
stillb,stillb
"ଭବକ, ଆସୋଟ୍ରା (ଏଡି।) ଆଚାଲ (ଭି।), ଅସ୍ଥାବର ଦୃଶ୍ୟ |","ভাবক, অশোত্র (সম্পাদনা) আচল (v.), স্থাবর দৃশ্য"
ତଥାପି ପ୍ରତିଛବିଗୁଡ଼ିକ |,স্থিরচিত্রসমূহ
"ତଥାପି ପ୍ରତିଛବି, ତଥାପି ଫଟୋ |","স্থির ছবি, স্থির ছবি"
ତଥାପି ଫଟୋଗ୍ରାଫି |,স্থির ফটোগ্রাফি
ଉତ୍ତେଜିତ କରିବାକୁ,উত্তেজিত করতে
ଉତ୍ତେଜିତ ନିର୍ଗମନ,শাণিত নির্গমন
ଉତ୍ସାହ ଜୋନ୍ |,উদ্দীপক অঞ্চল
ଉତ୍ସାହ,উদ্দীপনা
ଉତ୍ସାହ,উদ্দীপনা
"ଷ୍ଟିଙ୍ଗ୍, ଷ୍ଟିଙ୍ଗ୍ |","sting, sting"
ଘୂର୍ଣ୍ଣନ ବୃତ୍ତ,স্টার্লিং চক্র
ଷ୍ଟର୍ଲିଂ-ଆନୁମାନିକତା |,স্টার্লিং-আনুমানিক
ଉତ୍ତେଜକ,আলোড়নকারী
stirrup,stirrup
ସମ୍ଭାବ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,সম্ভাব্য প্রোগ্রামিং
ଲଗ୍ ଫ୍ଲୋ ବିତରକ |,লগ প্রবাহ বিতরণকারী
ଷ୍ଟୋକ୍ ଧାତୁ |,স্টোইক ধাতু
ସଠିକ ଅନୁପାତ ଗୁଣବତ୍ତା |,সঠিক আনুপাতিকতা সহগ
ଷ୍ଟକ୍,স্টোক
ଷ୍ଟୋକ୍ସ ବିସ୍ଥାପନ |,স্টোকস স্থানচ্যুতি
ଷ୍ଟୋକ୍ସ ଭେକ୍ଟର |,স্টোকস ভেক্টর
ଷ୍ଟୋକ୍ସ ସମୀକରଣ |,স্টোকস সমীকরণ
ଷ୍ଟୋକ୍ସ ମଲ୍ଟିପ୍ଲାଏର୍ |,স্টোকস গুণক
ଷ୍ଟୋକ୍ସ ଫର୍ମୁଲା |,স্টোকস সূত্র
ଷ୍ଟୋକ୍ସ ନିୟମ |,স্টোকস নিয়ম
ଷ୍ଟୋକ୍ସ ଲାଇନ୍ |,স্টোকস লাইন
ଷ୍ଟୋକ୍ସ ବିଛାଇବା |,স্টোকস বিক্ষিপ্ত
ଷ୍ଟୋକ୍ସ ଥିଓରେମ୍ |,স্টোকস উপপাদ্য
ଷ୍ଟଲ୍,স্টল
ପଥର ତାର,পাথরের তার
ପଥରର ତତ୍ତ୍। |,পাথরের উপপাদ্য
ପଥର-ମାସ,পাথর ভর
"ସୀମିତ, ବନ୍ଦ କର |","limiter, stop"
ବିକାଶ ବିରୋଧୀ |,উন্নয়ন বিরোধী
"ଷ୍ଟପ୍-ଘଣ୍ଟା, ଷ୍ଟପ୍-ଘଣ୍ଟା |","স্টপ-ক্লক, স্টপ-ক্লক"
ଇନସୁଲେଟ୍,উত্তাপ
ଡିସ୍ ସ୍ପର୍ଶ କରନ୍ତୁ |,স্পর্শ খাবার
ବ୍ରେକ୍ ପଏଣ୍ଟ |,বিরতি পয়েন্ট
ସ୍କ୍ରୁ ବନ୍ଦ କର |,স্ক্রু বন্ধ করুন
ବନ୍ଦ ସଙ୍କେତ,স্টপ সিগন্যাল
ବିରତି ସମୟ,বিরতি
"JB ଘଣ୍ଟା ବନ୍ଦ, ଘଣ୍ଟା ବନ୍ଦ କର |","জেবি স্টপ ওয়াচ, স্টপ ওয়াচ"
ଅସୀମିତ |,আনলিমিটেড
ଧାରଣ ଜୋନ୍ |,কন্টেনমেন্ট জোন
ସମାନତାକୁ ଅବରୋଧ କରିବା |,ব্লকিং সমতা
"ଇରେକ୍ଟାଇଲ୍ ଶକ୍ତି, ଇରେକ୍ଟାଇଲ୍ ଶକ୍ତି |","erectile power, erectile power"
ସମ୍ଭାବନାକୁ ବନ୍ଦ କରିବା |,সম্ভাব্য থামানো
ଇରେକ୍ଟାଇଲ୍ ଶକ୍ତି |,ইরেক্টাইল ক্ষমতা
ସଂକଳନକାରୀ,ক্রমবর্ধমান প্রোপেলান্ট
"ସଂରକ୍ଷଣ, ସଂରକ୍ଷଣ","স্টোরেজ, স্টোরেজ"
ଜମାକାରୀ ବ୍ୟାଟେରୀ |,সঞ্চয়কারী ব্যাটারি
ପ୍ରତିଛବି ଷ୍ଟୋରେଜ୍ ଟ୍ୟୁବ୍ |,ইমেজ স্টোরেজ টিউব
ସଂରକ୍ଷଣ କ୍ଷମତା,ধারণ ক্ষমতা
ଜମାକାରୀ କକ୍ଷ |,সঞ্চয়কারী কোষ
ସଂରକ୍ଷଣ ଚକ୍ର,স্টোরেজ চক্র
ସଂରକ୍ଷଣ ପ୍ରଭାବ,স্টোরেজ প্রভাব
ସଂରକ୍ଷଣ ଦକ୍ଷତା,স্টোরেজ দক্ষতা
ଷ୍ଟୋରେଜ୍ ଆକ୍ସେସ୍ ସୁଇଚ୍ |,স্টোরেজ অ্যাক্সেস সুইচ
q ଗୁଣକ,q গুণক
ସଂରକ୍ଷଣ କାର୍ଯ୍ୟ,স্টোরেজ অপারেশন
ସଂକଳନ ଅନୁପାତ |,ক্রমবর্ধমান অনুপাত
ଜମାକାରୀ ରିଙ୍ଗ |,সঞ্চয়কারী রিং
ସଂରକ୍ଷଣ ପସନ୍ଦ,স্টোরেজ পছন্দ
ସଂରକ୍ଷଣ ଉତ୍ତାପ |,স্টোরেজ তাপ
ସଂରକ୍ଷିତ ଶକ୍ତି |,সঞ্চিত শক্তি
ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ୍ |,সংরক্ষিত প্রোগ্রাম
ଗଚ୍ଛିତ ପ୍ରୋଗ୍ରାମ କମ୍ପ୍ୟୁଟର |,সংরক্ষিত প্রোগ্রাম কম্পিউটার
ଷ୍ଟର୍ମର୍ କୋନ୍ |,স্টর্মার শঙ্কু
ଚୁଲି |,চুলা
ଅସ୍ଥାୟୀ ସଂରକ୍ଷଣ,অস্থায়ী স্টোরেজ
ଭିନ୍ନତା,ভিন্নতা
ଭିନ୍ନତା ପ୍ରକୃତି |,বৈচিত্র্য প্রকৃতি
"ସିଧା, ସିଧା, ସରଳ |","সোজা, সোজা, সরল"
"ସିଧା କୋର୍, ସିଧା କୋର୍ |","সোজা কোর, সোজা কোর"
ସିଧାସଳଖ ଉଡ଼ାଣ |,সরাসরি যুদ্ধ
ବହିଷ୍କାର ରୋଗ,বীর্যপাত রোগ
"ସିଧା ରେଖା, ସିଧା ରେଖା, ସିଧା ରେଖା |","সরলরেখা, সরলরেখা, সরলরেখা"
ସରଳ ରେଖା ଅବଶୋଷଣ |,সরল রৈখিক শোষণ
ବେଗର ସିଧା ରେଖା ବଣ୍ଟନ |,বেগের সরলরেখা বন্টন
ସିଧା ଲାଇନ ଫ୍ଲାଇଟ୍ କାଲକୁଲେଟର |,সরলরেখার ফ্লাইট ক্যালকুলেটর
ରେଖା ସୂତ୍ର,লাইন সূত্র
ପୋଲାର ସିଧା ସୀମା ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫ୍ |,মেরু সোজা সীমানা বর্ণালী
"ସିଧାସଳଖ ରସିଦ, ସିଧା ରସିଦ |","সোজা রিসিভার, সোজা রিসিভার"
ସିଧା ଲାଇନ ଚିଲାଣ୍ଟ |,সরলরেখার ফিলামেন্ট
ସିଧା ଚଲାନ୍ତୁ |,সোজা রান
"ବଣ୍ଟନ, ଷ୍ଟ୍ରେନ୍, ବିକୃତି, ଭିନ୍ନତା, ଫିଲ୍ଟରିଂ (kr।)","বিতরণ, স্ট্রেন, বিকৃতি, পার্থক্য, ফিল্টারিং (kr.)"
ବିକୃତି ଅକ୍ଷ,বিকৃতি অক্ষ
ବିକୃତି ବିସ୍ଥାପନ |,বিকৃতি স্থানচ্যুতি
ବିକୃତ ଶକ୍ତି,বিকৃতি শক্তি
ଷ୍ଟ୍ରେନ୍-ଶକ୍ତି-ଘନତା-କାର୍ଯ୍ୟ |,স্ট্রেন-এনার্জি-ঘনত্ব-ফাংশন
ବିକୃତି-ଶକ୍ତି କାର୍ଯ୍ୟ,বিকৃতি-শক্তি ফাংশন
sphygmomanometer,স্ফিগমোম্যানোমিটার
ବିକଳାଙ୍ଗତା |,বিকৃতি
ବିକୃତି-ଆକାଶ |,বিকৃতি-আকাশ
ବିକୃତି-ପ୍ରଶସ୍ତତା ନିର୍ଭରଶୀଳ |,বিকৃতি-প্রশস্ততা নির্ভরশীল
ଭିନ୍ନତା ନିର୍ଦ୍ଦିଷ୍ଟତା |,পার্থক্য নির্দিষ্টতা
ବିକୃତ,বিকৃত
ଏକତ୍ରିତ ଆଣ୍ଟେନା |,আবর্তিত অ্যান্টেনা
ଅନ୍ତର୍ନିହିତ କେବୁଲ୍ |,জড়িত তারের
ଗିବିରିଶ୍ |,গিবরিশ
ଏକତ୍ରିତ ଚୁମ୍ବକ,একত্রিত ম্যাগনেট্রন
"ପ୍ରଚାର, ସଂଗ୍ରହ","প্রচলন, সংগ্রহ"
ମୋବାଇଲ୍ ଚୁମ୍ବକ,মবিলাইজেশন ম্যাগনেট্রন
isotherm,আইসোথার্ম
"ଷ୍ଟ୍ରାଟୋସାଇଫର୍, ଷ୍ଟ୍ରାଟୋସାଇଫର୍ |","স্ট্রাটোস্ফিয়ার, স্ট্রাটোস্ফিয়ার"
ଷ୍ଟ୍ରାଟୋସଫେରିକ୍ ପତନ |,স্ট্র্যাটোস্ফিয়ারিক পতন
ଷ୍ଟ୍ରାଟୋସଫେରିକ୍ ଉଡ଼ାଣ |,স্ট্রাটোস্ফিয়ারিক ফ্লাইট
ଷ୍ଟ୍ରାଟୋସଫେରିକ୍ ଓଜୋନ୍ |,স্ট্রাটোস্ফিয়ারিক ওজোন
ଷ୍ଟ୍ରାଟୋସଫେରିକ୍ ପରିସର |,স্ট্রাটোস্ফিয়ারিক পরিসীমা
ଅବାଞ୍ଛିତ ଧାରଣ |,অবাঞ্ছিত হোল্ডিং
ଅବାଞ୍ଛିତ ଅନୁକରଣ |,অবাঞ্ছিত আনয়ন
ଅବାଞ୍ଛିତ ଆଲୋକ |,অবাঞ্ছিত আলো
ଅବାଞ୍ଛିତ ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |,অবাঞ্ছিত চৌম্বক ক্ষেত্র
ଅବାଞ୍ଛିତ ବିକିରଣ |,অবাঞ্ছিত বিকিরণ
"ବଜ୍ରପାତ, ବଜ୍ରପାତ","বিদ্যুতের লাইন, বজ্রপাত"
"ନଦୀ, stream ରଣା, stream ରଣା |","নদী, স্রোত, স্রোত"
ଷ୍ଟ୍ରିମ୍ ଫାଇବର |,স্ট্রিম ফাইবার
ସ୍ରୋତ ପ୍ରବାହ,স্রোত প্রবাহ
ଷ୍ଟ୍ରିମାଇନ୍,স্ট্রিমলাইন
ପ୍ରବାହ,প্রবাহ খোঁচা
"ଫ୍ଲୋ-ଲାଇନ୍, ଷ୍ଟ୍ରିମ୍-ଲାଇନ୍ |","প্রবাহ-রেখা, প্রবাহ-রেখা"
"percolation, stream run, effluent |","ক্ষরণ, স্রোতধারা, বর্জ্য"
ବିସ୍ତାର କୋଏଫିସିଣ୍ଟେଣ୍ଟ |,ব্যাপন সহগ
ବିସ୍ତାର ବେଗ |,প্রসারণ বেগ
ରେଖା ଅପ୍ଟିମାଇଜେସନ୍ |,লিনিয়ার অপ্টিমাইজেশান
ର line ଖ୍ୟ ଗତି |,রৈখিক গতি
ଶୃଙ୍ଖଳିତ |,সুবিন্যস্ত
ସ୍ୱଚ୍ଛ ଶରୀର,সাবলীল শরীর
ଷ୍ଟ୍ରିମ୍ ସ୍ପିଡ୍ |,স্ট্রিম গতি
ଅଣ୍ଡରଲାଇନ୍ |,আন্ডারলাইন
"ଶକ୍ତି, ଶକ୍ତି, ତୀବ୍ରତା, ଏକାଗ୍ରତା |","শক্তি, শক্তি, তীব্রতা, ঘনত্ব"
ପ୍ରଚଳିତ ଶକ୍ତି,স্রোতের শক্তি
ଦ୍ୱ ual ତ ଶକ୍ତି |,দ্বৈত শক্তি
ଉତ୍ପତ୍ତି ଶକ୍ତି,উৎপত্তি শক্তি
ତରଙ୍ଗ ତୀବ୍ରତା |,তরঙ্গের তীব্রতা
ଚାପ,চাপ
ଚାପ ବିଶ୍ଳେଷଣ |,চাপ বিশ্লেষণ
ଚାପ ଅକ୍ଷ,চাপ অক্ষ
ଚାପ କାରକ |,স্ট্রেস ফ্যাক্টর
ଚାପ-ଏକାଗ୍ରତା |,চাপ ঘনত্ব
ଚାପର ଏକାଗ୍ରତା କାରକ |,স্ট্রেস ঘনত্ব ফ্যাক্টর
ଚାପ କ୍ଷେତ୍ର,চাপ ক্ষেত্র
ଚାପ ଗ୍ରେଡିଏଣ୍ଟ୍ ଫୋର୍ସ |,স্ট্রেস গ্রেডিয়েন্ট বল
ଚାପ ରେଖା,স্ট্রেস লাইন
ଚାପ ଅପ୍ଟିକାଲ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,স্ট্রেস অপটিক্যাল সহগ
ଚାପ ସ୍ତର,চাপের মাত্রা
ଚାପ ବିନ୍ଦୁ |,স্ট্রেস পয়েন্ট
ଚାପ ଚାପ,চাপ চাপ
ଚାପ ଭିନ୍ନକ୍ଷମ |,স্ট্রেস ডিফারেনশিয়াল
ଚାପ-ଷ୍ଟ୍ରେନ୍-ସମୀକରଣ |,স্ট্রেস-স্ট্রেন-সমীকরণ
ଚାପ-ଷ୍ଟ୍ରେନ୍ ସମ୍ପର୍କ |,স্ট্রেস-স্ট্রেন সম্পর্ক
