Hindi,Odiya
स्पंद जनक लाइन,ନାଡ ଜେନେରେଟର ରେଖା |
स्पंद जनक जाल,ନାଡ ଜେନେରେଟର |
स्पंद पुनरावर्तन दर,ନାଡିର ପୁନରାବୃତ୍ତି ହାର |
स्पंद आवृत्ति माडुलन,ପଲ୍ସ ଫ୍ରିକ୍ୱେନ୍ସି ମଡ୍ୟୁଲେସନ |
स्पंद जनित्र,ନାଡ ଜେନେରେଟର |
स्पंद उच्चता विश्लेषित्र,ନାଡ ଉଚ୍ଚତା ବିଶ୍ଳେଷଣକାରୀ |
स्पंद ऊंचाई विविक्तीकरण,ପଲ୍ସ ଉଚ୍ଚତା ଭିନ୍ନତା |
स्पंद उच्चता विवेचक,ପଲ୍ସ ଉଚ୍ଚତା ଡିଟେକ୍ଟର |
स्पंद उच्चता समंजन,ନାଡିର ଉଚ୍ଚତା ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |
स्पंद अन्तराल,ନାଡିର ବ୍ୟବଧାନ |
स्पंद आयन कोष्ठ,ନାଡ ଆୟନ କୋଷ |
स्पंद जेट,ନାଡ ଜେଟ୍ |
स्पंद जिटर,ନାଡ ଜିଟର୍ |
स्पंद सीमक दर,ନାଡିର ସୀମା ହାର |
स्पंद मिश्रण,ନାଡିର ମିଶ୍ରଣ |
स्पंद विधा,ନାଡ ମୋଡ୍ |
"स्पंद मोडित्र, स्पंद विधायक","Spand Moditra, Spand MLA |"
स्पंदी मॉडुलन,ନାଡ ମଡ୍ୟୁଲେସନ୍ |
स्पंद मॉडुलक रेडार,ନାଡ ମଡ୍ୟୁଲେଟର ରାଡାର |
स्पंद बहुसंकेतन,ନାଡ ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ |
स्पंद पैकेट,ନାଡ ପ୍ୟାକେଟ୍ |
स्पंद शिखर मॉडुलन,ନାଡ ଶିଖର ମୋଡ୍ୟୁଲେସନ |
स्पंद अतिव्यापन,ନାଡ ଓଭରଲପ୍ |
स्पंद स्थिति मॉडुलन,ନାଡ ସ୍ଥିତି ମୋଡ୍ୟୁଲେସନ୍ |
स्पंद रेडार,ନାଡ ରାଡାର |
"नाड़ी दर, स्पंद दर","ନାଡିର ହାର, ନାଡିର ହାର |"
स्पंद पुनरावर्तन दर,ନାଡିର ପୁନରାବୃତ୍ତି ହାର |
स्पंद पुनरावर्तन दर,ନାଡିର ପୁନରାବୃତ୍ତି ହାର |
स्पंद विभेदन,ନାଡିର ରେଜୋଲୁସନ
स्पंद उत्कर्ष काल,ନାଡିର ଶିଖର ସମୟ |
स्पंद वरक,ନାଡ ଭାରାକ୍ |
"स्पंद आकार, स्पंद रूप","ପଲ୍ସ ଆକୃତି, ପଲ୍ସ ଫର୍ମ |"
स्पंद रूपक,ନାଡିର ରୂପକ |
स्पंद अंतराल,ନାଡିର ବ୍ୟବଧାନ |
स्पंद स्पेक्ट्रम,ନାଡ ସ୍ପେକ୍ଟ୍ରମ |
स्पंद शूल,ନାଡ କୋଲିକ୍ |
स्पंद विस्तारक,ନାଡ ବିସ୍ତାରକ |
स्पंद विस्तारण,ନାଡ ବିସ୍ତାର
स्पंद स्विच,ନାଡ ସୁଇଚ୍ |
स्पंद तंत्र,ନାଡ ପ୍ରଣାଳୀ |
स्पंद पुच्छ,ନାଡ ଲାଞ୍ଜ |
स्पंद सिद्धांत,ନାଡ ନୀତି |
स्पंद नति,ନାଡିର ହାର
स्पंद समय मॉडुलन,ନାଡ ଟାଇମିଂ ମଡ୍ୟୁଲେସନ୍ |
स्पंद अवधि अनुपात,ନାଡିର ଅବଧି ଅନୁପାତ |
स्पंदावली,spandavali
स्पंद परिणामित्र,ନାଡ ଟ୍ରାନ୍ସଫର୍ମର |
स्पंद वोल्टता,ନାଡ ଭୋଲଟେଜ୍ |
स्पंद विस्तार,ନାଡ ବିସ୍ତାର
स्पंद कालावधि मॉडुलन,ନାଡିର ଅବଧି ମଡ୍ୟୁଲେସନ୍ |
स्पंदित त्वरित्र,ନାଡ ତ୍ୱରକ
स्पंददायी तुंगतामापी,ପଲସିଂ ଆଲ୍ଟିମିଟର |
स्पंदित विसर्पण पथ,ପଲ୍ସଡ୍ ଡ୍ରାଇଫ୍ ପଥ |
स्पंदित लेसर,ପଲ୍ସଡ୍ ଲେଜର |
स्पंदित प्रकाश,ପଲ୍ସଡ୍ ଆଲୋକ |
स्पंदित मैग्नेट्रोन,ନାଡ ଚୁମ୍ବକ
स्पंदित प्रचालन,ନାଡ ଅପରେସନ୍ |
स्पंदित दोलायमान क्षेत्र,ପଲ୍ସଡ୍ ଓସିଲେଟୋରୀ ଫିଲ୍ଡ |
स्पंदित दोलित्र,ନାଡ ଓସିଲେଟର |
स्पंदित रिऐक्टर,ନାଡ ରିଆକ୍ଟର |
स्पंदक,ପଲ୍ସର୍ |
स्पंदन परिपथ,ଫ୍ଲଟର୍ ସର୍କିଟ୍ |
स्पंदन तंत्र,ଫ୍ଲଟର୍ ସିଷ୍ଟମ୍ |
स्पंदन आघात,ଫ୍ଲଟର୍ ଶକ୍ |
पंप,ପମ୍ପ
पंप सिलिंडर,ପମ୍ପ ସିଲିଣ୍ଡର |
पंप चालक समुच्चय,ପମ୍ପ ଡ୍ରାଇଭର ସେଟ୍ |
पंपनीयता,ପମ୍ପେବିଲିଟି |
"पंप जलसंग्रह, पंप स्टोरेज","ପମ୍ପ୍ ଜଳଭଣ୍ଡାର, ପମ୍ପ୍ ଷ୍ଟୋରେଜ୍ |"
पंपनीयता,ପମ୍ପେବିଲିଟି |
पंपन कार्य,ପମ୍ପ କାମ
पंपन कार्य,ପମ୍ପ କାମ
पंपक आवृत्ति,ପମ୍ପ ଫ୍ରିକ୍ୱେନ୍ସି |
पंपन विकिरण,ପମ୍ପ ବିକିରଣ |
पंप मोटर,ପମ୍ପ ମୋଟର |
"पंचित्र, छिद्रित्र, पंच (एक पेय)","ପଞ୍ଚର୍, ପଞ୍ଚର୍, ପିଚ୍ (ଏକ ପାନୀୟ)"
छिद्रित कार्ड,ପଙ୍କଡ୍ କାର୍ଡ |
छिद्रक रोक कुंजिका,ପର୍ଫୋରେଟର୍ ଷ୍ଟପ୍ କି |
निर्लेपक छिद्रित्र,କାଷ୍ଟ ପର୍ଫୋରେଟର |
वेध वोल्टला,ପର୍ଫୋରେସନ୍ ଭୋଲ୍ଟାଲା |
"छिद्रित पत्रक, छिद्रित कार्ड","ଖଣ୍ଡ ଖଣ୍ଡ, କାର୍ଡ କାର୍ଡ |"
छिद्रित पत्रक परिकलित्र,ଛିଦ୍ର ହୋଇଥିବା ସିଟ୍ କାଲକୁଲେଟର |
छिद्रित पत्रक यंत्र,ଛିଦ୍ର ହୋଇଥିବା ସିଟ୍ ମେସିନ୍ |
छिद्रित कार्ड अभिलेख,କାର୍ଡ ରେକର୍ଡ
छिद्रण,ପିଚ୍
छिद्रण मशीन,ପିଚ୍ ମେସିନ୍ |
छिद्रण स्थिति,ପିଚ୍ ସ୍ଥିତି |
छिद्रणीय संभार,ଖୁଞ୍ଚ ଯୋଗ୍ୟ ଭାର |
"संवेधन, पंचर","ସେନ୍ସିଂ, ପଙ୍କଚର୍ |"
पंक्चर वोल्टता,ପଙ୍କଚର୍ ଭୋଲଟେଜ୍ |
पप,ପପୁ
"तारा, पुतली, कनीनिका","ତାରା, ଛାତ୍ର, କାନିନିକା |"
प्यूपीन कुंडली,ପପୁନ୍ ରାଶିଫଳ |
शुद्ध बंकन,ଶୁଦ୍ଧ ନମ୍ରତା |
शुद्ध विरूपण,ନିଟ୍ ବିକୃତି |
शुद्ध तत्व,ଶୁଦ୍ଧ ଉପାଦାନ |
शुद्ध समीकरण,ଶୁଦ୍ଧ ସମୀକରଣ |
शुद्ध क्षेत्र सिद्धान्त,ଶୁଦ୍ଧ କ୍ଷେତ୍ର ସିଦ୍ଧାନ୍ତ |
शुद्ध संगीत,ଶୁଦ୍ଧ ସଂଗୀତ |
शुद्ध त्रिज्य कंपन,ନିଟ୍ ବ୍ୟାଡ୍ୟୁସ୍ କମ୍ପନ |
शुद्ध प्रतिघात,ନେଟ୍ ବ୍ୟାକ୍ଲାସ୍ |
शुद्ध विश्रांति,ଶୁଦ୍ଧ ଆରାମ
शुद्ध घूर्णन बैन्ड,ନେଟ୍ ଘୂର୍ଣ୍ଣନ ବ୍ୟାଣ୍ଡ |
शुद्ध प्रकीर्णन,ନିଟ୍ ବିଛାଇବା |
शुद्ध अपरूपण,ନେଟ୍ ଶିଅର୍ |
शुद्ध स्पेक्ट्रम,ଶୁଦ୍ଧ ସ୍ପେକ୍ଟ୍ରମ୍ |
शुद्ध अवस्था,ଶୁଦ୍ଧ ଅବସ୍ଥା |
शुद्धि विकृति,ଶୁଦ୍ଧତା ବିକୃତି |
"शुद्ध टोन, शुद्ध स्वरक",ଶୁଦ୍ଧ ସ୍ୱର ଶୁଦ୍ଧ ସ୍ୱର
शुद्ध व्यावर्तन,ନିଟ୍ ଡାଇଭର୍ସନ |
शुद्ध कंपन स्तर,ନିଟ୍ କମ୍ପନ ସ୍ତର |
शुद्ध श्यानसुघटय विश्रांति,ଶୁଦ୍ଧ ଭିଜକସ୍ ଆରାମ
शुद्ध परमाण्विक माप,ନିଟ୍ ପରମାଣୁ ମାପ |
शुद्धता,ସଠିକତା
"नील लोहित, बैंगनी, पर्पल","ନୀଲ ଲୋହିତ, ଭିଏଲେଟ୍, ପର୍ପଲ |"
पर्पल सीमा,ବାଇଗଣୀ ସୀମା |
नील लोहित प्रकाश,ନୀଲ ଲୋହିତ ପ୍ରକାଶ
शुद्ध प्रतिरोध,ନିଟ୍ ପ୍ରତିରୋଧ |
शुद्ध पदार्थ,ଶୁଦ୍ଧ ପଦାର୍ଥ |
अनुसरण पथ सूचन,ପଥ ସୂଚନା ଅନୁସରଣ କରନ୍ତୁ |
"दाब बटन, पुश बटन",ପୁସ୍ ବଟନ୍ ପୁସ୍ ବଟନ୍ |
कर्षापकर्ष,କ୍ଲାଇମାକ୍ସ
कर्षापकर्ष उत्तेजन,ଅର୍ଗାଜିମିକ୍ ଉତ୍ତେଜନା |
कर्षापकर्षी क्रिया विधि,ଟେମ୍ପଲେଟିଂ କ୍ରିୟା
संतुलित वोल्टता,ସନ୍ତୁଳିତ ଭୋଲଟେଜ୍ |
कर्षापकर्ष धाराएँ,ରୋମାଞ୍ଚକର ସ୍ରୋତ |
अपकर्षण,ନିଷ୍କାସନ
नियोजित नमन,ଯୋଜନାବଦ୍ଧ ନମସ୍କାର |
कर्षापकर्ष परिपथ,ଥ୍ରଟଲ୍ ସର୍କିଟ୍ |
शक्ति संचरण लाइन,ବିଦ୍ୟୁତ୍ ପ୍ରେରଣ ରେଖା |
पिक्नोमिति,ପିକୋନୋମେଟ୍ରି
पाइरैनोमीटर,ପିରାନୋମିଟର |
सूर्य-विकिरण मापी,ସୂର୍ଯ୍ୟ କିରଣ ମିଟର |
"तापचालकता, पाइरोचालकता","ଥର୍ମାଲ୍ କଣ୍ଡକ୍ଟିଭିଟି, ପାଇରୋକଣ୍ଡକ୍ଟିଭିଟି |"
ताप-विद्युत् पिंड,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ଶରୀର |
ताप-विद्युत् क्रिस्टल,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ସ୍ଫଟିକ୍ |
ताप-विद्युत् प्रभाव,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ପ୍ରଭାବ
ताप विद्युत् प्रावस्था,ତାପଜ ଶକ୍ତି ଚରଣ |
ताप-विद्युत् प्रदेश,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ କ୍ଷେତ୍ର |
ताप-विद्युत् गोला,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ବଲ୍ |
ताप-विद्युत् सदिश,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ ଭେକ୍ଟର୍ |
तापविद्युत्,ଥର୍ମୋଲେକ୍ଟ୍ରିକ୍ |
उत्तापमापी,ହାଇଗ୍ରୋମିଟର
उत्ताप मीपी शंकु तुल्यांक,ଉତ୍କଳ ମେପି କୋଣ ସମାନ |
उत्तापमिति,ସାଇଟୋମେଟ୍ରି |
पाइरोन,ପାଇରୋନ୍ |
उत्तापमंडल,ପରିବେଶ
"आतिशबाजी, अग्निक्रीड़ा","ଆତସବାଜି, ଆତସବାଜି |"
पाइथैगोरसी मापक्रम,ପାଇଥାଗୋରୀୟ ସ୍କେଲ୍ |
Q-बैंड,Q- ବ୍ୟାଣ୍ଡ |
Q मान,Q ମୂଲ୍ୟ
क्यू-ऐन्टेना,ପ୍ର- ଆଣ୍ଟେନା |
"क्यू-शाखा, शून्य शाखा","Q- ଶାଖା, ଶୂନ-ଶାଖା |"
"क्यू-लक्षणांक, क्यू गुणांक","Q- ବର୍ଣ୍ଣ, Q ଗୁଣବତ୍ତା"
Q-मशीन प्लैज्मा,Q- ମେସିନ୍ ପ୍ଲାଜମା |
Q-स्विचित लेसर,Q- ସୁଇଚ୍ ଲେଜର |
प्रमात्रा वर्णगतिकी,କ୍ୱାଣ୍ଟମ୍ କ୍ରୋମାଟିକ୍ସ |
वर्ग कोष्ठिका,ବର୍ଗ କକ୍ଷ
"चतुर्थान्स, वृत्त पाद","ଚତୁର୍ଥାଂଶ, ବୃତ୍ତ ପାଦ |"
चतुष्कोण,ଚତୁର୍ଭୁଜ
"वृत्तपादविद्युत्मापी, क्वाड्रैन्ट इलेक्ट्रोमीटर","ଚତୁର୍ଥାଂଶ ଇଲେକ୍ଟ୍ରୋମିଟର, ଚତୁର୍ଥାଂଶ ଇଲେକ୍ଟ୍ରୋମିଟର |"
वृत्तपादीय घटक,ବୃତ୍ତାକାର ଉପାଦାନ |
वृत्तपादीय त्रुटि,ବୃତ୍ତାକାର ତ୍ରୁଟି |
वृत्तपादीय लोलक,ବୃତ୍ତାକାର ପେଣ୍ଡୁଲମ୍ |
द्विसमलंबाक्ष क्रिस्टल,bi trapezoidal କ୍ରିଷ୍ଟାଲ୍ |
द्विघात प्रभाव,ଚତୁର୍ଭୁଜ ପ୍ରଭାବ |
द्विघात क्षेत्र,ଚତୁର୍ଭୁଜ କ୍ଷେତ୍ର |
द्विघाती क्रमादेशन,ଚତୁର୍ଭୁଜ ପ୍ରୋଗ୍ରାମିଂ |
द्विघात स्टार्क प्रभाव,ଚତୁର୍ଭୁଜ ଷ୍ଟାର୍କ ପ୍ରଭାବ |
द्विघाती पद,ଚତୁର୍ଭୁଜ ଶବ୍ଦ |
द्विघाती ज़ेमान प्रभाव,ଚତୁର୍ଭୁଜ ଜେମାନ୍ ପ୍ରଭାବ |
समकोणिक घटक,ଡାହାଣ କୋଣ ଉପାଦାନ |
चतुर्ध्रुवी,ଚତୁର୍ଭୁଜ
चतुर्ध्रुवी विकिरण,ଚତୁର୍ଭୁଜ ବିକିରଣ |
चतुष्क,ଚତୁର୍ଥାଂଶ
चारस्तरी परिपथ,ଚାରୋଟି ସ୍ତର ସର୍କିଟ |
चतुर्ध्रुवी,ଚତୁର୍ଭୁଜ
चतुर्ध्रुवी बैंड,ଚତୁର୍ଭୁଜ ବ୍ୟାଣ୍ଡ |
चतुर्ध्रुवी लेन्स,ଚତୁର୍ଭୁଜ ଲେନ୍ସ |
चतुर्ध्रुवी-आघूर्ण,ଚତୁର୍ଭୁଜ
चतुर्ध्रुवी विकिरण,ଚତୁର୍ଭୁଜ ବିକିରଣ |
चतुर्ध्रुव सामर्थ्य,ଚତୁର୍ଭୁଜ ଶକ୍ତି |
योग्य घटक,ଯୋଗ୍ୟ ଉପାଦାନଗୁଡ଼ିକ |
गुणता विनिर्देश,ଗୁଣବତ୍ତା ନିର୍ଦ୍ଦିଷ୍ଟକରଣ |
गुणता-अभिलक्षण,ଗୁଣାତ୍ମକ ଗୁଣ
गुणता नियन्त्रण,ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ
गुणता कारक,ଗୁଣବତ୍ତା କାରକ |
गुणता मानक,ଗୁଣାତ୍ମକ ମାନ
गुणता विचरंण,ଗୁଣବତ୍ତା ଭିନ୍ନତା |
ध्वनि का स्वरूप,ଧ୍ୱନି ନମୁନା |
क्वान्टम,କ୍ୱାଣ୍ଟମ୍
क्वान्टमी,କ୍ୱାଣ୍ଟମ୍ |
क्वांटित प्रचक्रण तरंग,ପରିମାଣିତ ସ୍ପିନ୍ ତରଙ୍ଗ |
"क्वान्टमीकरण, क्वान्टमन, राशिकरण, प्रमात्रीकरण","ପରିମାଣ, କ୍ୱାଣ୍ଟମ୍, ପରିମାଣ, ପରିମାଣ"
आवेश का प्रमात्रीकरण,ପ୍ରେରଣା ପରିମାଣ
विद्युत्-चुंबकीय क्षेत्र का क्वान्टमीकरण,ବ Elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ରର ପରିମାଣ |
क्वान्टित कक्षा,ପରିମାଣ ଶ୍ରେଣୀ
क्वान्टित अवस्था,ପରିମାଣିତ ଅବସ୍ଥା |
"मात्रात्मक, परिमाणात्मक","ପରିମାଣିକ, ପରିମାଣିକ"
मात्रात्मक लक्षण,ପରିମାଣିକ ଚରିତ୍ରକରଣ |
मात्रात्मक अभिकलन,ପରିମାଣିକ ଗଣନା
मात्रात्मक रैडार प्रेक्षण,ପରିମାଣିକ ରାଡାର ପର୍ଯ୍ୟବେକ୍ଷଣ |
"मात्रा, परिमाण, राशि","ପରିମାଣ, ପରିମାଣ, ପରିମାଣ"
मात्रा मितीकाटा,ପରିମାଣ ରିହାତି
मात्रा लोच,ଭଲ୍ୟୁମ୍ ଇଲାସ୍ଟିସିଟି |
क्वान्टित अणु,ପରିମାଣିତ ଅଣୁ
क्वान्टित घूर्णन,ପରିମାଣର ଘୂର୍ଣ୍ଣନ
क्वान्टीकरण त्रुटि,ପରିମାଣ ତ୍ରୁଟି |
क्वान्टिमापी,ପରିମାଣ
क्वान्टम,କ୍ୱାଣ୍ଟମ୍
क्वान्टम अवशोषण,କ୍ୱାଣ୍ଟମ୍ ଅବଶୋଷଣ |
क्वान्टम प्रतिबंध,କ୍ୱାଣ୍ଟମ୍ ପ୍ରତିବନ୍ଧକ |
क्वान्टम गणित्र,କ୍ୱାଣ୍ଟମ୍ କାଲକୁଲେଟର
क्वान्टम न्यूनता,କ୍ୱାଣ୍ଟମ୍ ମିନିମାଇଜେସନ୍ |
क्वांटम संसूचक,କ୍ୱାଣ୍ଟମ୍ ଡିଟେକ୍ଟର୍ |
क्वान्टम दक्षता,କ୍ୱାଣ୍ଟମ୍ ଦକ୍ଷତା |
प्रमात्र विद्युत्गतिकी,କ୍ୱାଣ୍ଟମ୍ ଇଲେକ୍ଟ୍ରୋଡାଇନାମିକ୍ସ |
कवान्टम क्षेत्र,କ୍ୱାଣ୍ଟମ୍ ଫିଲ୍ଡ |
"क्वान्टम फलन, क्वान्टमी फंक्शन","କ୍ୱାଣ୍ଟମ୍ ଫଙ୍କସନ୍, କ୍ୱାଣ୍ଟମ୍ ଫଙ୍କସନ୍ |"
क्वांटम गुरूत्व,କ୍ୱାଣ୍ଟମ୍ ମାଧ୍ୟାକର୍ଷଣ |
क्वान्टम परिकल्पना,କ୍ୱାଣ୍ଟମ୍ ଅନୁମାନ
क्वान्टम-सूचकांक,କ୍ୱାଣ୍ଟମ୍ ଇଣ୍ଡେକ୍ସ
क्वान्टम जंप,କ୍ୱାଣ୍ଟମ୍ ଜମ୍ପ୍ |
क्वान्टम नियम,କ୍ୱାଣ୍ଟମ୍ ନିୟମ |
क्वान्टम स्तर,କ୍ୱାଣ୍ଟମ୍ ସ୍ତର
क्वान्टम द्रव,କ୍ୱାଣ୍ଟମ୍ ଫ୍ଲୁଇଡ୍ |
क्वान्टम यांत्रिकीय अनुरूप,କ୍ୱାଣ୍ଟମ୍ ମେକାନିକ୍ସ ଆନାଗଲ୍ |
क्वान्टम यांत्रिकीय प्रभाव,କ୍ୱାଣ୍ଟମ୍ ଯାନ୍ତ୍ରିକ ପ୍ରଭାବ |
क्वान्टम यांत्रिकीय दोलित्र,କ୍ୱାଣ୍ଟମ୍ ମେକାନିକାଲ୍ ଓସିଲେଟର |
क्वान्टम यांत्रिकीय सिद्धान्त,କ୍ୱାଣ୍ଟମ୍ ମେକାନିକ୍ସ ସିଦ୍ଧାନ୍ତ |
क्वान्टम यांत्रिकी,କ୍ୱାଣ୍ଟମ୍ ମେକାନିକ୍ସ |
क्वान्टम संख्या,କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା
कर्म क्वान्टम,କର୍ମ ପରିମାଣ
क्वान्टम प्रकाशिकी,କ୍ୱାଣ୍ଟମ୍ ଅପ୍ଟିକ୍ସ |
क्वान्टम क्षोभ सिद्धान्त,କ୍ୱାଣ୍ଟମ୍ ପର୍ଟର୍ବେସନ୍ ସିଦ୍ଧାନ୍ତ |
क्वान्टम परिघटना,କ୍ୱାଣ୍ଟମ୍ ଘଟଣା |
क्वान्टम भौतिकी,କ୍ୱାଣ୍ଟମ୍ ପଦାର୍ଥ ବିଜ୍ଞାନ |
क्वान्टम अभिगृहित,କ୍ୱାଣ୍ଟମ୍ ଆକ୍ସିୟମ୍ |
क्वान्टमित परावर्तन,କ୍ୱାଣ୍ଟମ୍ ପ୍ରତିଫଳନ
क्वान्टम प्रतिकर्षी बल,କ୍ୱାଣ୍ଟମ୍ ଘୃଣ୍ୟ ଶକ୍ତି |
क्वांटम अवस्था,କ୍ୱାଣ୍ଟମ୍ ସ୍ଥିତି |
क्वान्टम सांख्यिकी,କ୍ୱାଣ୍ଟମ୍ ପରିସଂଖ୍ୟାନ |
क्वान्टम क्रम,କ୍ୱାଣ୍ଟମ୍ କ୍ରମ |
क्वान्टम-सिद्धान्त,କ୍ୱାଣ୍ଟମ୍ ସିଦ୍ଧାନ୍ତ |
प्रकाश का क्वांटम सिद्धांत,ଆଲୋକର କ୍ୱାଣ୍ଟମ୍ ସିଦ୍ଧାନ୍ତ |
विशिष्ट ऊष्मा का क्वान्टम सिद्धान्त,ନିର୍ଦ୍ଦିଷ୍ଟ ଉତ୍ତାପର କ୍ୱାଣ୍ଟମ୍ ସିଦ୍ଧାନ୍ତ |
स्पेक्ट्रमों का क्वांटम सिद्धांत,ସ୍ପେକ୍ଟ୍ରମର କ୍ୱାଣ୍ଟମ୍ ସିଦ୍ଧାନ୍ତ |
क्वांटम तरंग समीकरण,କ୍ୱାଣ୍ଟମ୍ ତରଙ୍ଗ ସମୀକରଣ |
क्वान्टम भार,କ୍ୱାଣ୍ଟମ୍ ଓଜନ |
क्वान्टमी लब्धि,ପରିମାଣିକ ଲାଭ
क्वान्टम यांत्रिकीय क्षेत्र सिद्धान्त,କ୍ୱାଣ୍ଟମ୍ ମେକାନିକାଲ୍ ଫିଲ୍ଡ ସିଦ୍ଧାନ୍ତ |
क्वार्क,କ୍ୱାର୍କ |
कवार्ट,kawart
"चतुर्थान्स, चौथाई, क्वार्टर","ତ୍ର quarter ମାସିକ, ତ୍ର quarter ମାସିକ, ତ୍ର quarter ମାସିକ |"
"चतुर्थान्स चक्र, चतुर्थान्स आवर्तन","ଚତୁର୍ଥାଂଶ ଚକ୍ର, ଚତୁର୍ଥାଂଶ ଚକ୍ର |"
चौथाई-दैनिक,ତ୍ର quarter ମାସିକ ଦିନ |
चतुर्थान्स तरंग लाइन,ଚତୁର୍ଥାଂଶ ତରଙ୍ଗ ରେଖା |
"चतुर्थान्स तरंग प्लेट, चतुर्थान्स तरंग प्ट्टिका",ଚତୁର୍ଥାଂଶ ତରଙ୍ଗ ପ୍ଲେଟ୍ ଚତୁର୍ଥାଂଶ ତରଙ୍ଗ ପ୍ଲେଟ୍ |
चतुर्थान्श तरंग स्थूण,ଚତୁର୍ଥାଂଶ ତରଙ୍ଗ ମାସ |
चतुर्थान्श तरंग समापन,ଚତୁର୍ଥାଂଶ ତରଙ୍ଗ ବନ୍ଦ |
चतुर्थान्स तरंग ट्रांसफार्मर,ଚତୁର୍ଥାଂଶ ତରଙ୍ଗ ଟ୍ରାନ୍ସଫର୍ମର |
चतुर्थान्स तरंग ऐन्टेना,ଚତୁର୍ଭୁଜ ତରଙ୍ଗ ଆଣ୍ଟେନା |
चतुर्थान्श तरंग क्षीणकारी,ଚତୁର୍ଥାଂଶ ତରଙ୍ଗ ଆଟେନୁଏଟର୍ |
चतुष्क,ଚତୁର୍ଥାଂଶ
"स्फटिक, क्वार्ट्ज़","ସ୍ଫଟିକ୍, କ୍ୱାର୍ଟଜ୍ |"
"स्फटिक क्रिस्टल, क्वार्ट्ज-क्रिस्टल","ରାଇନ୍ଷ୍ଟୋନ୍ ସ୍ଫଟିକ୍, କ୍ୱାର୍ଟଜ୍-ସ୍ଫଟିକ୍ |"
स्फटिक-क्रिस्टल घड़ी,ରାଇନ୍ଷ୍ଟୋନ୍-ସ୍ଫଟିକ୍ ଘଣ୍ଟା |
स्फटिक इलेक्ट्रोड,ସ୍ଫଟିକ୍ ଇଲେକ୍ଟ୍ରୋଡ୍ |
स्फटिक क्षैतिज चुम्बकत्वमापी,ରାଇନ୍ଷ୍ଟୋନ୍ ଭୂସମାନ୍ତର ଚୁମ୍ବକୀୟ
"स्फटिक दोलक, क्वार्ट्ज़ दोलक","ସ୍ଫଟିକ୍ ଓସିଲେଟର, କ୍ୱାର୍ଟଜ୍ ଓସିଲେଟର |"
"स्फटिक-स्पेक्ट्रमलेखी, क्वार्टज़ स्पेक्ट्रोग्राफ","ସ୍ଫଟିକ୍ ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫ୍, କ୍ୱାର୍ଟଜ୍ ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫ୍ |"
स्फटिक फन्नी,ରାଇନ୍ଷ୍ଟୋନ୍ ଫଏଲ୍ |
"स्फटिक-गवाक्ष, स्फटिक की खिड़की",ରାଇନ୍ଷ୍ଟୋନ୍ ୱିଣ୍ଡୋ |
स्फटिक नली थर्मामीटर,ରାଇନ୍ଷ୍ଟୋନ୍ ହୋସ୍ ଥର୍ମୋମିଟର |
डाइ इलेक्ट्रिक कल्प,ବ electric ଦ୍ୟୁତିକ କାଲପ ମର |
अणुकल्प,ପରମାଣୁ ଚକ୍ର
परमाणु-कल्प,ପରମାଣୁ ଚକ୍ର
बद्धप्रायः अवस्था,ସାଧାରଣତ condition ଅବସ୍ଥା |
प्रत्यास्थकल्प बल,ଇଲାଷ୍ଟିକ୍ ଫୋର୍ସ |
प्रत्यास्थकल्प तरंग,ଇଲଷ୍ଟିକ୍ ତରଙ୍ଗ |
विखंडन-कल्प,ଫିସନ୍ ଚକ୍ର |
स्वतंत्र-कल्प इलेक्ट्रॉन सिद्धांत,ମୁକ୍ତ-ଭଲ୍ୟୁମ୍ ଇଲେକ୍ଟ୍ରନ୍ ସିଦ୍ଧାନ୍ତ |
स्वतंत्रकल्प आयनी अवस्था,ମାଗଣା ପସନ୍ଦ ଆୟନିକ୍ ସ୍ଥିତି |
आभासी अनुदेश,ଭର୍ଚୁଆଲ୍ ନିର୍ଦ୍ଦେଶ
परावर्तन-कल्प,ପ୍ରତିଫଳନ ଦର୍ପଣ |
स्थायीकल्प परिपथ,ସ୍ଥାୟୀ ସର୍କିଟ |
स्थैतिककल्प,ସ୍ଥିର ପ୍ରତିଛବି |
स्थैतिककल्प आवृत्ति,ଷ୍ଟାଟିକ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
स्थैतिककल्प समस्या,ସ୍ଥିର ସମସ୍ୟା |
स्थैतिककल्प प्रक्रम,ସ୍ଥିର ପ୍ରକ୍ରିୟା |
स्थैतिककल्प परिसर,ଷ୍ଟାଟିକ୍ ସ୍ପେସ୍ |
स्थिरकल्प,ସ୍ଥିର ଚକ୍ର |
