Marathi,Odiya
संधिवात,ରିମାଟିଜିମ୍ |
संधिवात,ରିମୋଟିଟୋଏଡ୍ ଆର୍ଥ୍ରାଇଟିସ୍ |
गेंडा विषाणू,Rhino verus
Rhizobium मेलिलोटी,Rhizobium Muniloti
Rhizoid,Rhizଏଦ
Rhizome,ରାଇଜୋମ୍ |
Rhizophora,Rhizopha
Rhizopus,Rhizopus
Rho फॅक्टर,ରୋମ ଫ୍ୟାକ୍ଟର୍ |
रोडोफिसी,ରୋଡୋ ହୋଡୋଫିସିୟା |
Rodopsin,ରୋଡୋପ୍ସିନ୍ |
Rhombencealon,RHobenencehonlon)
रायनिया,ରାଇନିଆ
लयबद्ध आकुंचन,ଗୀତିକ ସଂକୋଚନ |
बरगडी,ପଟି
राइबोफ्लेविन,Riboflinvin
रिबोन्यूक्लीझ,ରିବନ୍ୟୁକ୍ଲେଜ୍ |
Ribose,Ribose
राइबोसोमल आरएनए,Ribosomal rna
राइबोसोम,Ribooseome
रिब्युलोज द्वि-फॉस्फेट,ରିବୁଲୋଜ୍ ଦ୍ୱି-ଫସଫେଟ୍ |
रिकेट्स,ରିକସ୍ |
रिकेट्सिया,ରିକେଟେଟିଆ |
रिज,ରିଜ୍
उजवा ri ट्रिअम,ଡାହାଣ ଆଟ୍ରିଅମ୍ |
उजवीकडे कार्डियाक धमनी,ଡାହାଣ କାର୍ସିଆକ୍ ଧମନାରୀ |
Rinderpest,R ଦେୟ
रिंग,ରିଙ୍ଗ୍ |
रिंगवर्म,ରିଙ୍ଗୱର୍ମ |
रिव्हरिन,ନଦୀ
रिवेट पॉपर गृहीतक,ରିଭେଟ୍ ପପର୍ ହାଇପୋଥେସିସ୍ |
आरएनए हस्तक्षेप,Rna ହସ୍ତକ୍ଷେପ
आरएनए इंटरमीडिएट,RNA ମଧ୍ୟବର୍ତ୍ତୀ |
आरएनए प्राइमर पूरक,Rna ପ୍ରାଥମିକ ପ୍ରାଥମିକତା |
आरएनए स्प्लिंग,Rna splicing |
आरएनए वर्ल्ड,Rna warrt
आरएनए आस,Rna ase
आरएनए i,Rna i
रॉड आकाराचे बॅक्टेरिया,Rad ଆକୃତିର ଜୀବାଣୁ |
रॉड,ବାଡ଼ି
रोहू,ଗୋଲହୁ
रूट कॅप,ମୂଳ କ୍ୟାପ୍
रूट डिट्रिटस,ମୂଳ ଡିଟ୍ରାଇଟସ୍ |
रूट पित्त,ମୂଳ ଗଲ୍ |
रूट केस,ମୂଳ କେଶ
मूळ बदल,ମୂଳ ପରିବର୍ତ୍ତନ
रूट पॉकेट,ମୂଳ ପକେଟ
रूट सिस्टम,ମୂଳ ପ୍ରଣାଳୀ |
रोकफोर्ट चीज,ରୋକ୍ଫୋଫି ପନିର |
रोझसियस,ଗୋଲସ୍କୋସର
रोझसियस,ଗୋଲସ୍କୋସର
रोजालेस,ରୋଏଲ୍ସ
रोटिफर,Rotifer
रोटर,ରୋଟର୍
रफ एंडोप्लाज्मिक रेटिकुलम,ରୁଗ୍ ଏଣ୍ଡୋପ୍ଲାଜ୍ୟ ଲଟିକୁଲମ୍ |
गोल विंडो,ରାଉଣ୍ଡ ୱିଣ୍ଡୋ |
गोलाकार चक्रव्यूह,ଗୋଲାକାର ଲାବରିନ୍ଥ |
गोलाकार प्रक्षोभक,ଗୋଲାକାର ପ୍ରୋଟ୍ୟୁବେରାନ୍ସ |
रुबिअल्स,ରୁବାଇଲ୍ସ |
रुबिस्को,ରୁବିସ୍କୋ |
Rudiment,ରାଉଡିମେଣ୍ଟ |
Rudiment,ରାଉଡିମେଣ୍ଟ |
प्राथमिक तंबू,ରାଉଡିମେଣ୍ଟାରୀ ଟନ୍ତଗ୍ନ |
प्राथमिक व्हेस्टिज,ରାଉଡିମେଣ୍ଟାରୀ ଭେଷ୍ଟିଜ୍ |
अव्यवस्थित शरीराचे केस,ରୁଡର୍ ଶରୀରର କେଶ |
रुमेन,ଶାସନ
धावपटू,ରନର୍
रस्कस,ବିଦ୍ୟାଲ
गंज,କଳଙ୍କ |
गंज,କଳଙ୍କ |
एस-बॅक्टेरिया,S- ଜୀବାଣୁ |
सॅक्रोमायसेस सेरेव्हिसिया,Sacchromys serevisiee |
Saccharm,ସାକରଣ
सॅकरम बर्बेरिस,ସାକାରମ୍ ବେରାରୀ |
सॅकरम ऑफिनारम,ସାକରଣାହିମ୍ ଅଫିସିଆନ୍ |
Saccoglossus,ସାକୋଗ୍ଲୋସସ୍ |
Saccule,ସାକଲ୍ |
SAC सारखी सिस्टर्ने,ସାକ-ପରି ସିଷ୍ଟରନା |
सेक्रल हाड,ପୃଥିବୀ ହାଡ
पवित्र वन,ପବିତ୍ର ଜଙ୍ଗଲ
सेक्रेड ग्रोव्ह,ପବିତ୍ର ଗ୍ରୋଭ |
पवित्र तलाव,ପବିତ୍ର ହ୍ରଦ
सारकोप्लाझम,Sarcoplasm
सॅक्रम,ସାକ୍ରୁମ୍
सुरक्षित विल्हेवाट,ସୁରକ୍ଷିତ ନିଷ୍କାସନ |
केशर,ସାଫ୍ରନ୍ |
धनु,ବଗିଟାରିଆ |
साल,ସାଲ
सलामंद्र,ସଲାମାଣ୍ଡ୍ରା |
सॅलिसासी,ସାଲଚେସିୟା |
खारट माती,ସାଲାଇନ୍ ମାଟି |
खारटपणा,ଲୁଣିଆନ
लाळ,ଲାଳ
साल्मोनेला टायफी,ସଲମୋନେଲା ଟାଇଟ୍ |
साल्मोनेला टायफिम्यूरियम,ସଲମୋନେଲା ଟାଇଫିମୁରିୟମ୍ |
साल्पा,ସାଲପା
मीठ,ଲୁଣିଆ
मिठाई वाहक,ସାଲାଟୋରୀ କଣ୍ଡକ୍ସନ୍ |
साल्विया,ସାଲଭିଆ
साल्विनिया,ସାଲଭିନିଆ |
समारा,ସମାରା |
नमुना,ନମୁନା
सॅम्पलिंग युनिट,ନମୁନା ୟୁନିଟ୍ |
सांगुइनियूर,ସାଙ୍ଗୁଇନ୍ସୋରୋରିଅର୍ |
सॅनिटरी लँडफिल,ସାନିଟାରୀ ଲ୍ୟାଣ୍ଡଫିଲ୍ |
सॅन्सेव्हिएरिया,ତ park ପାଜିିଆ |
संतालासी,ସାନ୍ତା
सॅनटोनिन,ସାଣ୍ଟୋନିନ |
एसएपी व्हॅक्यूओल,Sap ଶୂନ୍ୟସ୍ଥାନ |
सॅपिंडेल्स,ସାପିଣ୍ଡଲେସ୍ |
सप्रोफाइट,Sropfhyte
सॅप्रोबायोटिक मोड,ସପ୍ରବୋଟିଓଟିକ୍ ମୋଡ୍ |
सॅप्रोफेटिक,ସାଡେପାଇଟିକ୍ |
सप्रोट्रोफ,Sapratroph
सप्रोझोइक,Sprozoic
सप्रोझोइक,Sprozoic
सॅपवुड,ସାପଉଡ୍ |
सारका,ସାରକା |
सारकोदिना,ସାର୍କୋଡିନା |
सारकोलेम्मा,ସାର୍କୋଲୋମାମା
सारकोमा,ସାର୍କୋମା
सारकमेरे,ସ army ନ୍ୟବାହିନୀ
सारकोप्लाझम,Sarcoplasm
सारकोप्लाज्मिक रेटिकुलम,Sarcoplastmic rediculum |
सारकोसोम,ସ ar ରସମ୍ପୋମେଜ୍
सारडिन,ସର୍ଦ୍ଦିନ୍
सरगासम,ଖୁଗାସ କ୍ଷୟ
उपग्रह,ଉପଗ୍ରହ
उपग्रह,ଉପଗ୍ରହ
उपग्रह गुणसूत्र,ସାଟେଲାଇଟ୍ କ୍ରୋମୋଜୋମ୍ |
उपग्रह डीएनए,ଉପଗ୍ରହ DNA
संतृप्त,ପରିପୂର୍ଣ୍ଣ
संतृप्त कंपाऊंड,ପରିପୂର୍ଣ୍ଣ ଯ ound ଗିକ |
संतृप्त फॅटी acid सिड,ପରିପୂର୍ଣ୍ଣ ଫ୍ୟାଟି ଏସିଡ୍ |
संतृप्त हायड्राइड,ପରିପୂର୍ଣ୍ଣ ହାଇଡ୍ରିଡ୍ |
सोरोप्सिड,Saurpsid
सवाना,ସାଭାନା
मासे पाहिले,ମାଛ ଦେଖିଲେ |
टाळू,ତ୍ୱଚା |
स्कॅनिंग इलेक्ट्रॉन मायक्रोस्कोप,ଇଲେକ୍ଟ୍ରନ୍ ମାଇକ୍ରୋସ୍କୋପ୍ ସ୍କାନ କରିବା |
स्कॅनिंग फनेलिंग मायक्रोस्कोप,ଫ୍ୟାକିଡ୍ ମାଇକ୍ରୋସ୍କୋପ୍ ସ୍କାନ କରିବା |
स्कॅनिंग प्रोब मायक्रोस्कोप,ଯାଞ୍ଚ ମାଇକ୍ରୋସ୍କୋପ୍ ସ୍କାନିଂ |
बळी,ଶ୍ୟାପ୍
स्कॅफाइड,Scaphoid
स्कॅपुला,ସ୍କାପୁଲା
स्कॅव्हेंजर,ବିହନ
स्कॅव्हेंगिंग,Scovening
एस-सेल्स,S-clils
स्किस्टोसोमा,ସ୍କିଷ୍ଟୋସୋମା
स्किझोकार्पिक फळ,ସ୍କିଜୋକାରପିକ୍ ଫଳ |
स्किझोफ्रेनिया,ସ୍କିଜୋଫ୍ରେନିଆ |
श्वान सेल,Schwannel
अनुवांशिक विज्ञान,ଜେନେଟିକ୍ସର ବିଜ୍ଞାନ |
वैज्ञानिक वृत्ती,ବ scientific ଜ୍ଞାନିକ ମନୋଭାବ
वैज्ञानिक वर्गीकरण,ବ scientific ଜ୍ଞାନିକ ଶ୍ରେଣୀଭୁକ୍ତ |
वैज्ञानिक अभ्यास,ବ Scientific ଜ୍ଞାନିକ ଅଧ୍ୟୟନ |
स्किला,Scla
स्किओन,ଚମ୍ପନ୍
विज्ञान,Scioffyte
स्क्लेरा,Sclera
Sclereid,Sclereid
स्क्लेराइट,ସ୍କେଲର୍ାଇଟ୍ |
स्क्लेरोटिक,ସ୍କ୍ଲେରୋଟିକ୍ |
स्क्लेरोटिक,ସ୍କ୍ଲେରୋଟିକ୍ |
जळलेल्या पानांची टीप,ପତ୍ର ଟିପ୍
स्कॉटोपिक,ସ୍କଟୋପ୍ଟପ୍
स्क्रूपाइन,Splewewine
स्क्रोटम,ସ୍କ୍ରୋଟମ୍ |
स्क्रब स्टेज,ସ୍କ୍ରବ୍ ପର୍ଯ୍ୟାୟ |
स्क्रबबर,ସ୍କ୍ରବର୍
स्कूटेलम,ଆକାଶଲିମ୍
Scypha,Scyha
समुद्र em निमोन,ସାଗର ଆନିମୋନ୍ |
समुद्री काकडी,ସାଗର କାକୁଡି |
समुद्री घोडा,ସମୁଦ୍ର ଘୋଡା
सी लिली,ସମୁଦ୍ର ଲିଲି
समुद्री माउस,ସାଗର ମାଉସ୍
सी पेन,ସମୁଦ୍ର କଲମ
शिंपले,ସମୁଦ୍ର ଶେଲ୍ |
सी अर्चिन,ସମୁଦ୍ରର ଉର୍ଚିନ୍ |
समुद्र अक्रोड,ସମୁଦ୍ର ଆଲୁଅଟ୍ |
समुद्री तण,ସମୁଦ୍ର ତୃଣ
सी-फॅन,ସମୁଦ୍ର-ପ୍ରଶଂସକ
सेबेशियस ग्रंथी,ସେବାସିୟସ୍ ଗ୍ରନ୍ଥି |
सेबम,ସେବମ୍ |
सेले सेरेल,ସେକେଲେ ସେରେଲ |
द्वितीय अँटेना,ଦ୍ୱିତୀୟ ଆଣ୍ଟେନା |
थर्मोडायनामिक्सचा दुसरा कायदा,ଥର୍ମୋଡାଇନାମିକ୍ସର ଦ୍ୱିତୀୟ ନିୟମ |
दुय्यम,ଦ୍ secondary ିତୀୟ
दुय्यम कॉर्टेक्स,ମାଧ୍ୟମିକ କର୍ଟେକ୍ସ
दुय्यम लायझोम,ମାଧ୍ୟମିକ ଲାଇସୋମ୍ |
दुय्यम मेरिस्टेम,ଦ୍ଗତ ମାଧ୍ୟମୀ
दुय्यम प्रदूषक,ମାଧ୍ୟମିକ ପୋଲଟାଣ୍ଟ |
दुय्यम उत्पादकता,ମାଧ୍ୟମିକ ଉତ୍ପାଦକତା |
स्राव,ଗୁପ୍ତ
सेक्रेटरी,ସିକ୍ୱାଟୋରୀ
उपशामक,Sedative
Shedge,ସେଜ୍
गाळ,ପଙ୍କ
गाळ,ପେଲିମେଣ୍ଟାରୀ
गाळाचा खडक,ପେଲିମେଣ୍ଟାରୀ ପଥର |
गाळ गुणांक,ଅବତରଣ କରଦ୍ଧ
बियाणं आवरण,ମଞ୍ଜି କୋଟ |
बियाणे खाणे,ବିହନ ଖାଇବା
बियाणे फर्न,ମଞ୍ଜି ଫର୍ନ |
बियाणे गुणाकार,ମଞ୍ଜି କଳ୍ପନା |
बीपासून नुकतेच तयार झालेले रोप,ବିହନ
विभाजन,ପୃଥକତା
सेहेमा,ସିମ୍
भूकंप,ଜୀବାଣୁ
जबरदस्ती,SeiZdiS
सेलागिनेला,Selaginella
निवडण्यायोग्य मार्कर,ସିଲେକ୍ଟଯୋଗ୍ୟ ମାର୍କର |
निवड,ଚୟନ
निवडक पैदास,ସିଲେକ୍ଟିଭ୍ ପ୍ରଜନନ |
निवडक पारगम्यता,ସିଲେକ୍ଟିଭ୍ ପ୍ରିମି
निवडकपणे प्रवेश करण्यायोग्य,ମନୋନୀତ ଭାବରେ ଅନୁମତିପ୍ରାପ୍ତ |
सेलेनियम,ସେଲେନିୟମ୍ |
स्वत: ची उत्तेजन,ଆତ୍ମ ପ୍ରବାହ
सेल्फ फर्टिलायझेशन,ସେଲ୍ଫ ଫର୍ଟିଲାଇଜେସନ୍
स्वत: ची विसंगतता,ଆତ୍ମ ଅସଙ୍ଗତତା |
स्वत: ची विसंगतता,ଆତ୍ମ ଅସଙ୍ଗତତା |
स्वत: ची परागकण,ସେଲୁସେନା
स्वत: ची निर्मिती रेणू,ଆତ୍ମ ଉତ୍ପାଦନ ଅଣସଂରକ୍ଷିତ |
सेल्फ रेग्युलेटिंग,ଆତ୍ମ ତାଲିକା
स्वत: ची वंध्यत्व,ଆତ୍ମ ନିରନ୍ତର |
सेल्फ टिकाऊ,ଆତ୍ମ ନିରନ୍ତର |
सेल्फ टिकाऊ,ଆତ୍ମ ନିରନ୍ତର |
स्वयं-परागकण पीक,ଆତ୍ମ-ପ୍ରଦୂଷିତ ଫସଲ |
अर्धशतक प्रदेश,ସେମି ଏଡ୍ ଅଞ୍ଚଳ |
अर्ध-स्वयंचलित विश्लेषक,ସେମି-ସ୍ୱୟଂଚାଳିତ ଆନାଲିଜେଜର୍ |
अर्ध पुराणमतवादी,ସେମି ରକ୍ଷଣଶୀଳ |
अर्ध पुराणमतवादी प्रतिकृती,ସେମି ରକ୍ଷଣଶୀଳ ନକଲ |
अर्ध बौने निसर्ग,ସେମି ଡାର୍ଫ ପ୍ରକୃତି |
अर्ध बौने विविधता,ସେମି ବଧୂ ବିଭିନ୍ନତା |
सेमी एव्हरग्रीन फॉरेस्ट,ସେମି ଏରୋଗ୍ରେନ୍ ଜଙ୍ଗଲ |
अर्ध नैसर्गिक स्थिती,ସେମି ପ୍ରାକୃତିକ ଅବସ୍ଥା |
अत्यंत परिणामकारक मूत्राशयसंबंधी,ସେମିନାଲ୍ ଭେସିକଲ୍ |
सेमिनिफेरस ट्यूब्यूल,ସେମିନାଇଜ୍ ଟୁବୁଲ୍ |
अर्ध-पॅरासाइट,ସେମି-ପରଜୀବୀ |
अर्ध-निरंतर,ଅର୍ଦ୍ଧ-ବିସ୍ତାରଯୋଗ୍ୟ |
संवेदना,ବାଲେଖା
सेन्सेंट,ବାଲେତା
खळबळ,ସମ୍ବେଦନଶୀଳତା |
सेन्स ऑर्गन,ସେନ୍ସ ଅଙ୍ଗ |
सेन्स आरएनए,ସେନ୍ସ rna
संवेदनशील चार्ट रेकॉर्डर,ସମ୍ବେଦନଶୀଳ ଚାର୍ଟ ରେକର୍ଡର୍ |
संवेदनशील जीव,ସମ୍ବେଦନଶୀଳ ସଂସ୍ଥା |
संवेदी न्यूरॉन,ସେନ୍ଟୋରୀ ନ୍ୟାରେନ୍ |
संवेदी रिसेप्शन आणि प्रक्रिया,ସମ୍ବେଦନଶୀଳ ରିସେପ୍ସନ୍ ଏବଂ ପ୍ରକ୍ରିୟାକରଣ |
संवेदी तंबू,ସମ୍ବେଦନଶୀଳ ଟେଣ୍ଟାକଲ୍ |
संवेदी पेपिला,ସମ୍ବେଦନଶୀଳ ପପିଲା |
सेपल,ସପାଲ |
सेपॅलॉइड,ପୃଥକତା |
विभक्तता,ପୃଥକତା
विभक्त भिंत,ପୃଥକତା କାନ୍ଥ
सेपिया,ସେପିଆ
सेप्टल नेफ्रिडिया,ସେପ୍ଟଲ୍ ନେଫ୍ରିଡିଆ |
सेप्टल नेफ्रिडियम,ସେପ୍ଟଲ୍ ନେଫାଇଡିୟମ୍ |
सेप्टम,ସେପ୍ଟମ୍ |
अनुक्रम भाष्य,କ୍ରମ ଟିପ୍ପଣୀ |
सेरल समुदाय,ସର୍ସ ସମ୍ପ୍ରଦାୟ |
सेरल स्टेज,ସେରାଲ୍ ପର୍ଯ୍ୟାୟ |
सेरे,ସେରେ
सेरिकल्चर,କ ifor ଣସିତା
सेरोलॉजी,ପୃଥିବୀ ବେସୋଲୋଜି |
सेरो-म्युकस ग्रंथी,ସେରୋ-ମୁକସ୍ ଗ୍ରନ୍ଥି |
सेरोसा,ସାରୋସା |
सेरेट,ସେବା
सेर्टोली सेल (समर्थन सेल),ସେଣ୍ଟୋଲି କକ୍ଷ (ସହାୟକ ସେଲ୍)
सीरम,ସେରମ୍
सेसबानिया,ସେସାବାନ
सेसिल,ସେସିଲ୍ |
सेटा,ଥଟ୍ଟା |
सेटा,ଥଟ୍ଟା |
सेट,Atae
गंभीर एकत्रित इम्युनोची कमतरता,ଗମ୍ଭୀର ଏକତ୍ରିତ ଇମ୍ପୁନୋ ଅଭାବ |
सांडपाणी प्रक्रिया,ସନ୍ଧ୍ୟା ଚିକିତ୍ସା
लिंग,ସେକ୍ସ
लैंगिक वर्तन,ଯ sexual ନ ସମ୍ପର୍କ |
सेक्स क्रोमोसोम,ସେକ୍ସ କ୍ରୋମୋଜୋମ୍ |
सेक्स हार्मोन,ଯ sex ନ ହରମୋନ୍ |
लैंगिक कपट,ଯ sexual ନ ପ୍ରତାରଣା
लैंगिक विकास,ଯ sexନ ବିକାଶ
लैंगिक अस्पष्टता,ଯ sexual ନ ଖ୍ୟାପକତା |
लैंगिक परिपक्वता,ଯ sexି ସ୍ cutipleituleation ସମ୍ବନ୍ଧୀୟତା |
लैंगिक पुनरुत्पादन,ଯ sexual ନ ପ୍ରଜନନ
लैंगिक संक्रमित रोग (एसटीडी),ଯ ually ନ ସଂକ୍ରମଣ ରୋଗ (STDS)
शाफ्ट,ଶାଫ୍ଟ
उथळ माती,ଅସ୍ଥାୟୀ ମାଟି |
शेल-कमी अंडी,ଶେଲ୍-କମ୍ ଅଣ୍ଡା |
शेल अंडी,ଶେଲଡ୍ ଅଣ୍ଡା |
शेल-फिश,ଶେଲ୍-ମାଛ |
मेंढपाळांची पर्स,ଶେଫେପ୍ ର ପର୍ସ |
शेटलँड पोनी,ଶାଟଲାଣ୍ଡ ପନି |
जहाज किडा,Same ପୋକ
शॉक प्रोटीन,ଶକ୍ ପ୍ରୋଟିନ୍ |
अक्ष शूट करा,ସୁଟ୍ ଆକ୍ସିସ୍ |
बोरर शूट करा,ଶଟ ବୋଇର
शोरिया रोबस्टा,ଶୋରେଡା ରୋବସ୍ତା |
शॉर्ट डे प्लांट,ସଂକ୍ଷିପ୍ତ ଦିନ ଉଦ୍ଭିଦ |
लहान उंची,ସଂକ୍ଷିପ୍ତତା
शॉर्ट टँडम पुन्हा करा,ସଂକ୍ଷିପ୍ତ ଟାଣ୍ଡେମ୍ ପୁନରାବୃତ୍ତି |
शॉर्ट वेव्ह रेडिएशन,କ୍ଷୁଦ୍ର ତରଙ୍ଗ ବିକିରଣ |
शॉटगन पेलेट,ଗୁପ୍ତ ପେଲେଟ
झुडूप,ଶାଳ
झुडूप थर,Sryb ସ୍ତର
भावंड प्रजाती,ଭାଇଭଉଣୀ ପ୍ରଜାତିଗୁଡିକ |
सिकल सेल em नेमिया,ଅସୁସ୍ଥ ସେଲ୍ ଆନେମିଆ |
सिकल सेल जनुक,ଅସୁସ୍ଥତା ସେଲ୍ ଜିନ୍ |
चाळणी ट्यूब,ସିରି ଟ୍ୟୁବ୍ |
चाळणीसारखे,ସାଇଭ୍ ପରି |
सिग्मा फॅक्टर,ସିଗମା ଫ୍ୟାକ୍ଟର୍ |
सिग्मॉइड वाढ,ସିଗମଏଡ୍ ଅଭିବୃଦ୍ଧି |
एमआरएनए शांत करणे,ମୀନର ନିରବତା
मूक झोन,ନୀରବ ଜୋନ୍
सिलिसियस स्पिक्यूल,ସିଲିଲିସ୍ ସ୍ପିକୁଲ୍ |
सिलिकॉन डाय ऑक्साईड,ସିଲିକନ୍ ଡାଇଓକ୍ସାଇଡ୍ |
सिलिकोसिस,ସିଲିକୋସିସ୍ |
सिलिका,ସିଲିକିଆ |
रेशीम सूती वृक्ष,ରେଶମ ସୂତା ଗଛ |
गाळ,ସିଲେକ୍ଟଲେସନ୍
सिल्यूरियन कालावधी,ସିଲୁରିଆନ୍ ଅବଧି |
चांदीचे लाकूड (अबीज पिंड्रो),ସିଲଭର ଫାୟାର (ଆବିସ୍ ପିଣ୍ଡ୍ରୋ)
साधे बायनरी विखंडन,ସରଳ ବାଇନାରୀ ଫିସିଅନ୍ |
साधे एपिथेलियम,ସରଳ ଏପିଟେଲିୟମ୍ |
साधे पाने,ସରଳ ପତ୍ର |
साधे मायक्रोस्कोप,ସରଳ ମାଇକ୍ରୋସ୍କୋପ୍ |
साधी ट्यूबलर सिस्टम,ସରଳ ଟୁବୁଲାର୍ ସିଷ୍ଟମ୍ |
सर्वात सोपी ट्यूबलर मलमूत्र प्रणाली,ସରଳ ଟୁବାର୍ ଅବନତି ବ୍ୟବସ୍ଥା |
सिम्युलेशन,ଅନୁକରଣ
एकल बाँड,ଏକକ ବନ୍ଧନ |
एकल सेल,ଏକକ ଚୋବାଇଲା |
एकल मेसेंजर आरएनए,ଏକକ ମେସେଞ୍ଜର rna
सिंगल न्यूक्लियोटाइड पॉलिमॉर्फिझम,ଏକକ ନ୍ୟୁକ୍ଲିଟୋନାଇଡ୍ ପଲିମର୍ଫିଜିମ୍ |
एकल अडकले,ଏକକ ବିପଜ୍ଜନକ |
सायनस,ସାଇନସ୍
सायनस वेनोसस,ସିନଜ ଭିଆସସ୍ |
बहीण क्रोमॅटिड,ଭଉଣୀ କ୍ରୋମାମାଏଡ୍ |
लोकसंख्येचा आकार,ଜନସଂଖ୍ୟାର ଆକାର
कंकाल फ्लोरोसिस,କଙ୍କାଳ ତରଳ ପଦାର୍ଥ |
कंकाल स्नायू,କଙ୍କାଳ ମାଂସପେଶୀ |
सांगाडा प्रणाली,କଞ୍ଚେଲଟାଲ୍ ସିଷ୍ଟମ୍ |
त्वचेचा कर्करोग,ଚର୍ମ କର୍କଟ
कवटी,ଖପୁରୀ
स्लॅश आणि बर्न शेती,ସ୍ଲାସ୍ ଏବଂ ଜଳୁଥିବା କୃଷି |
कत्तल घर कचरा,ହତ୍ୟା ଘର ବର୍ଜ୍ୟବସ୍ତୁ |
झोपेचा आजार,ଶୋଇଥିବା ରୋଗ
स्लाइडिंग फिलामेंट सिद्धांत,ସ୍ଲାଇଡିଂ ଚମକଦାର ସିଦ୍ଧାନ୍ତ |
किंचित जंगम,ସାମାନ୍ୟ ଚଳନଶୀଳ |
स्लीम लेयर,ସ୍ଲିମ୍ ସ୍ତର |
स्लाईम मोल्ड,ସ୍ଲିମ୍ ଛାଞ୍ଚ |
बारीक मास,ସ୍ଲିମି ମାସ
रीग्रेशनचा उतार,ରିଗ୍ରେସନ୍ ର ope ୁଲା |
गाळ,ସ୍ଲୋଜ୍ |
स्लरी,ସ୍ଲୁରି
चापटी,ଧକ୍କା
लहान पॉक्स,କ୍ଷୁଦ୍ର ପକ୍ସ
स्माईलॅक्स,ସ୍ମଲାକ୍ସ
धूम्रपान,ଧୂମପାନ
धूर स्टॅक,ଧୂଆଁ ଷ୍ଟାକ୍ସ |
गुळगुळीत एर,ଚିକ୍କଣ ଏର
गुळगुळीत स्नायू,ସୁଗମ ମାଂସପେଶୀ |
स्मट,ସ୍ମାର୍ଟ |
स्नॅपड्रॅगन फ्लॉवर,ସ୍ନାପଡ୍ରାଗନ୍ ଫୁଲ |
स्नॉर्टिंग,କଣ୍ଟିଙ୍ଗ
बर्फ अंधत्व,ତୁଷାର ଅନ୍ଧତା |
बर्फमुक्त,ତୁଷାର ମାଗଣା |
हिमवर्षाव,ତୁଷାରପାତ
सामाजिक वनीकरण,ସାମାଜିକ ବନରରେ |
सॉकेट,ସକେଟ୍
सोडियम,ସୋଡିୟମ୍
सोडियम अझाइड,ସୋଡିୟମ୍ agide
माती,ମାଟି
भूमी प्रदूषण,ମାଟି ପ୍ରଦୂଷଣ |
मातीचे प्रोफाइल,ମାଟି ପ୍ରୋଫାଇଲ୍ |
मातीची पोत,ମାଟି ଗଠନ |
Solanaceae,ସୋଲାନେସିଆ |
सोलनम,ସୋଲାନମ୍
सोलनम ट्यूबरोजम,ସୋଲାନମ୍ ଟ୍ୟୁବ୍ରସମ୍ |
सौर स्थिर,ସ ar ର ନିରନ୍ତର |
सौर उर्जा,ସୌର ଶକ୍ତି
सौर नेबुला,ସୋଲାର ନବିଲା |
सौर विकिरण,ସ ar ର ବିକିରଣ |
सौर स्पेक्ट्रम,ସୋଲାର୍ ସ୍ପେକ୍ଟ୍ରମ୍ |
सौर यंत्रणा,ସୌର ମଣ୍ଡଳ
सोलेनोइड,ସୋଲେନଏଡ୍
सॉलिडागो,ସଲିଡେଗୋ
एकांत अक्ष,ଏକାକୀ ଆକ୍ସିଲାରୀ |
विद्रव्य,ଦ୍ରବୀଭଳି
विद्रव्य सेंद्रिय पदार्थ,ଦ୍ରବୀଭୂତ ଜମଙ୍କ ବିଷୟ |
विद्रव्य सेंद्रिय पदार्थ,ଦ୍ରବୀଭୂତ ଜମଙ୍କ ବିଷୟ |
विरघळ,ସମାଧାନ
विरघळणारी एकाग्रता,ସମାଧାନ ଏକାଗ୍ରତା |
उपाय,ସମାଧାନ
समाधान क्षमता,ସମାଧାନ ସମ୍ଭାବନା
सॉल्व्हेंट,ଦ୍ରବ୍ୟ
सोमाक्लोनल संग्रह,ସୋମଚଲାନିଆ ସଂଗ୍ରହ |
सोमाक्लोन,ସୋମାକୋନା |
सोमाटिक,ସୋମାଟିକ୍ |
सोमाटिक गर्भ,ସୋମାଟିକ୍ ଭ୍ରୁଣ |
सोमाटिक हायब्रिड,ସୋମାଟିକ୍ ହାଇବ୍ରିଡ୍ |
सोमाटिक संकरित,ସୋମାଟିକ୍ ହାଇବ୍ରିଡିସନ୍ |
सोमाटोप्लाझम,Sometoplastm
सोमाटोसेन्सरी क्षेत्र,ସେମାଟୋସେସନଶୀଳ କ୍ଷେତ୍ର |
सोमाटोसेन्सरी कॉर्टेक्स,Somestestesnessory କର୍ଟେକ୍ସ |
सोमाटोस्टॅटिन,ସୋମୋଟାଟାଟାଟିନ୍ |
सोमाटोट्रोफ,Sousetotroph
सोनोग्राफी,ସୋନୋଗ୍ରାଫି |
काजळी,ସୁଟ୍
सोरोसिस,ସୋରୋସ୍ସ୍
सोरस,ସ good ିରେ ଯବାନ
ध्वनी पातळी,ଶବ୍ଦ ସ୍ତର
साउंडप्रूफ इन्सुलेटिंग जॅकेट,ସାଉଣ୍ଡ ପ୍ରୁଫ୍ ଇନସୁଲେଟ୍ ଜ୍ୟାକେଟ୍ |
दक्षिणी ब्लॉटिंग,ସାଉଥ୍ ବ୍ଲୋଟିଂ |
