English,Tamil
Optimum working frequency,உகந்த வேலை அதிர்வெண்
Optocoupler,ஆப்டோகூப்ளர்
Optoelectronics,ஆப்டோ எலக்ட்ரானிக்ஸ்
OR gate,அல்லது வாயில்
Orbit,வட்ட பாதையில் சுற்றி
Oscillator,ஆஸிலேட்டர்
Oscillogram,ஊசலாடும்
Oscillograph,ஊசலாட்ட
Oscilloscope,அலைக்காட்டி
Outer interleaver,வெளிப்புற இடைவெளி
Outgoing feeder,வெளிச்செல்லும் ஊட்டி
Output,வெளியீடு
Output level,வெளியீட்டு நிலை
Output meter,வெளியீட்டு மீட்டர்
Output transformer,வெளியீட்டு மின்மாற்றி
Output valve,வெளியீட்டு வால்வு
Output waveform,வெளியீட்டு அலைவடிவம்
Outside broadcast (OB),வெளியே ஒளிபரப்பு (OB)
Oven,சூளை
Over coupling,மேல் இணைப்பு
Over modulation,மாடுலேஷன் ஓவர்
Over voltage,ஓவர் மின்னழுத்தம்
Overall attenuation,ஒட்டுமொத்த விழிப்புணர்வு
Overall broadcast reliability,ஒட்டுமொத்த ஒளிபரப்பு நம்பகத்தன்மை
Overall efficiency,ஒட்டுமொத்த செயல்திறன்
Overall reception reliability,ஒட்டுமொத்த வரவேற்பு நம்பகத்தன்மை
Overall response,ஒட்டுமொத்த பதில்
Overall system,ஒட்டுமொத்த அமைப்பு
Overdubbing,ஓவர் டப்பிங்
Overhead line,மேல்நிலை வரி
Overhead wire,மேல்நிலை கம்பி
Overload,ஓவர்லோட்
Overload protection devices,அதிக சுமை பாதுகாப்பு சாதனங்கள்
Overload trip,ஓவர்லோட் பயணம்
Oversampling,மிகைப்படுத்தல்
Packed,நிரம்பியுள்ளது
Packet switching,பாக்கெட் மாறுதல்
Packetization,பாக்கெட்மயமாக்கல்
Packetized,பாக்கெட்ஸ்
Pad,திண்டு
Paging,பேஜிங்
Pan screen,பான் திரை
Panel,பேனல்
Panning,Paning
Panorama,பனோரமா
Parabolic microphone,பரவளைய மைக்ரோஃபோன்
Paradigm shift,முன்னுதாரண மாற்றம்
Paradox,முரண்பாடு
Parallel port,இணை துறைமுகம்
Parameter,அளவுரு
Parasitic loss,ஒட்டுண்ணி இழப்பு
Parasitic oscillation,ஒட்டுண்ணி ஊசலாட்டம்
Parity bit,சமநிலை பிட்
Parity testing,சமநிலை சோதனை
Parsec,பார்செக்
Partial resolution,பகுதி தீர்மானம்
Passband,பாஸ்பேண்ட்
Passive,செயலற்ற
Passive network,செயலற்ற பிணையம்
Password,கடவுச்சொல்
Patch,இணைப்பு
Patch cord,இணைப்பு தண்டு
Path loss,பாதை இழப்பு
Pattern,முறை
Payload,பேலோட்
Peak altitude,உச்ச உயரம்
Peak anode current,உச்ச அனோட் மின்னோட்டம்
Peak limiter,உச்ச வரம்பு
Peak load,உச்ச சுமை
Peak value,உச்ச மதிப்பு
Peaking,உச்சம்
Peak-to-peak voltage,உச்சத்திலிருந்து உச்ச மின்னழுத்தம்
Peer-to-peer,பியர்-டு-பியர்
Perceptional model,புலனுணர்வு மாதிரி
Perceptual model,புலனுணர்வு மாதிரி
Performance,செயல்திறன்
Perigee,பெரிஜி
Periodic test,அவ்வப்போது சோதனை
Peripheral,புற
Peripherals,சாதனங்கள்
Permeability,ஊடுருவக்கூடிய தன்மை
Permittivity,அனுமதி
Phantom power supply,பாண்டம் மின்சாரம்
Phase,கட்டம்
Phase alteration line,கட்ட மாற்ற வரி
Phase comparator,கட்ட ஒப்பீட்டாளர்
Phase delay,கட்ட தாமதம்
Phase discriminator,கட்ட பாகுபாடு
Phase locked loop frequency synthesizer,கட்ட பூட்டப்பட்ட லூப் அதிர்வெண் சின்தசைசர்
Phase modulation,கட்ட பண்பேற்றம்
Phase reversal,கட்ட தலைகீழ்
Phase shift keying,கட்ட ஷிப்ட் கீயிங்
Phone in console,கன்சோலில் தொலைபேசி
Phone in programme,நிரலில் தொலைபேசி
Physical layer,உடல் அடுக்கு
Pictorial,சித்திர
Piezoelectric,பைசோ எலக்ட்ரிக்
Pilot generator,பைலட் ஜெனரேட்டர்
Pilot signal,பைலட் சிக்னல்
Pilot tone,பைலட் தொனி
Piracy,திருட்டு
Pitch,சுருதி
Pixel,படத்துணுக்கு
Pixelization,பிக்சலைசேஷன்
Plant,ஆலை
Plasma,பிளாஸ்மா
Platform,நடைமேடை
Play back,மீண்டும் விளையாடுங்கள்
Play back amplifier,மீண்டும் பெருக்கி விளையாடுங்கள்
Play back head,மீண்டும் தலை விளையாடுங்கள்
Playlist,பிளேலிஸ்ட்
Playout,பிளேஅவுட்
Plotter,சதித்திட்டம்
Plug,பிளக்
Pneumatic control system,நியூமேடிக் கட்டுப்பாட்டு அமைப்பு
Polarisation,துருவப்படுத்தல்
Polarity,துருவமுனைப்பு
Polygon,பலகோணம்
Polynomial,பல்லுறுப்புறுப்பு
Polyphase filter bank,பாலிஃபேஸ் வடிகட்டி வங்கி
Porch,தாழ்வாரம்
Porous absorber,நுண்ணிய உறிஞ்சுதல்
Port,துறைமுகம்
Positive peak,நேர்மறை உச்சநிலை
Post synchronisation,ஒத்திசைவு இடுகை
Potentiometer,பொட்டென்டோமீட்டர்
Power,சக்தி
Power amplifier,சக்தி பெருக்கி
Power combining,சக்தி இணைத்தல்
Power consumption,மின் நுகர்வு
Power control,சக்தி கட்டுப்பாடு
Power density,சக்தி அடர்த்தி
Power distribution,மின்சார விநியோகம்
Power failure,சக்தி செயலிழப்பு
Power gain,சக்தி ஆதாயம்
Power indicator,அதிகாரத்தை காட்டி
Power interface,சக்தி இடைமுகம்
Power supply,மின்சாரம்
Power supply- schematic,மின்சாரம்- திட்டவியல்
Power switch,மின்விசை மாற்றும் குமிழ்
Power transformer,பவர் டிரான்ஸ்ஃபார்மர்
Precedence effect,முன்னுரிமை விளைவு
Predictive coding,முன்கணிப்பு குறியீட்டு முறை
Pre-emphasis,முன்-உரம்
Pre-mix,முன் கலவை
Pre-recorded,முன்பே பதிவு செய்யப்பட்டது
Preservation,பாதுகாப்பு
Press button,பொத்தானை அழுத்தவும்
Pressure testing,அழுத்தம் சோதனை
Primary colour,முதன்மை நிறம்
Primary coverage,முதன்மை பாதுகாப்பு
Primitive polynomial,பழமையான பல்லுறுப்புக்கோவை
Printed circuit board (PCB),அச்சிடப்பட்ட சர்க்யூட் போர்டு (பிசிபி)
Printer,அச்சுப்பொறி
Procedure,செயல்முறை
Process,செயல்முறை
Processing,செயலாக்கம்
Processor,செயலி
Profile,சுயவிவரம்
Program multiplexing,நிரல் மல்டிபிளெக்சிங்
Programme (program),நிரல் (நிரல்)
Programmer,புரோகிராமர்
Project management,திட்ட மேலாண்மை
Proliferation,பெருக்கம்
Propagation,பரப்புதல்
Propagation  of radio waves,ரேடியோ அலைகளின் பரப்புதல்
Propagation curve,பரப்புதல் வளைவு
Property,சொத்து
Proportional,விகிதாசார
Protection ratio,பாதுகாப்பு விகிதம்
Protective relay,பாதுகாப்பு ரிலே
Protocol,நெறிமுறை
Prototype,முன்மாதிரி
Proxy server,ப்ராக்ஸி சேவையகம்
Psychoacoustic coder,மனோவியல் கோடர்
Psychoacoustic mode,மனோவியல் பயன்முறை
Psychoacoustic model,மனோவியல் மாதிரி
Psychoacoustic phenomenon,மனோவியல் நிகழ்வு
Psychoacoustics,மனோவியல்
Psychometric chart,சைக்கோமெட்ரிக் விளக்கப்படம்
Public address amplifier,பொது முகவரி பெருக்கி
Public broadcaster,பொது ஒளிபரப்பாளர்
Pulse,துடிப்பு
Pulse code modulation,துடிப்பு குறியீடு பண்பேற்றம்
Pulse generator,துடிப்பு ஜெனரேட்டர்
Pulse modulation,துடிப்பு பண்பேற்றம்
Pulse rise time,துடிப்பு உயர்வு நேரம்
Pulse width,துடிப்பு அகலம்
Punched card,குத்திய அட்டை
Puncturing,பஞ்சிங்
Push button,புஷ் பொத்தான்
Push pull power amplifier,புஷ் புல் பவர் பெருக்கி
Quadraphonic,இருபடி
Quadrature,இருபடி
Quality,தரம்
Quality control,தர கட்டுப்பாடு
Quality factor,தரமான காரணி
Quantity,அளவு
Quantization,அளவு
Quantization error,அளவீட்டு பிழை
Quantizing,அளவிடுதல்
Quenching,தணிப்பது
Radiated power,கதிர்வீச்சு சக்தி
Radiation,கதிர்வீச்சு
Radiation efficiency,கதிர்வீச்சு திறன்
Radio,வானொலி
Radio activity hazards,ரேடியோ செயல்பாட்டு அபாயங்கள்
Radio astronomy,வானொலி வானியல்
Radio frequency,ரேடியோ அதிர்வெண்
Radio frequency (RF) drive,ரேடியோ அதிர்வெண் (RF) இயக்கி
Radio frequency (RF) feeder,ரேடியோ அதிர்வெண் (RF) ஊட்டி
Radio frequency (RF) oscillator,ரேடியோ அதிர்வெண் (RF) ஆஸிலேட்டர்
Radio frequency (RF) synthesizer,ரேடியோ அதிர்வெண் (RF) சின்தசைசர்
Radio interference,ரேடியோ குறுக்கீடு
Radio location,ரேடியோ இடம்
Radio networking (RN) channel,ரேடியோ நெட்வொர்க்கிங் (ஆர்.என்) சேனல்
Radio propagation medium,ரேடியோ பரப்புதல் ஊடகம்
Radio receiver,ரேடியோ ரிசீவர்
Radio regulations,வானொலி விதிமுறைகள்
Radio signal,ரேடியோ சிக்னல்
Radio spectrum,ரேடியோ ஸ்பெக்ட்ரம்
Radio tracking,ரேடியோ கண்காணிப்பு
Radio transmitter,ரேடியோ டிரான்ஸ்மிட்டர்
Radio wave,ரேடியோ அலை
Radius,ஆரம்
Ramp,வளைவு
Random,சீரற்ற
Random data,சீரற்ற தரவு
Random error,சீரற்ற பிழை
Random fluctuations,சீரற்ற ஏற்ற இறக்கங்கள்
Range,சரகம்
Raster,ராஸ்டர்
Raster image format,ராஸ்டர் பட வடிவம்
Rate control,வீதக் கட்டுப்பாடு
Rate of change,மாற்ற விகிதம்
Rated capacity,மதிப்பிடப்பட்ட திறன்
Rated horse power,மதிப்பிடப்பட்ட குதிரை சக்தி
Rated power,மதிப்பிடப்பட்ட சக்தியை
Rating,மதிப்பீடு
R-C coupling,R-c இணைப்பு
Reactance,எதிர்வினை
Reaction,எதிர்வினை
Reactive component,எதிர்வினை கூறு
Reactive load,எதிர்வினை சுமை
Reagent etching,மறுஉருவாக்கம் பொறித்தல்
Real time transmission,நிகழ்நேர பரிமாற்றம்
Rebroadcasting,மறு ஒளிபரப்பு
Receiver,பெறுநர்
Receiving antenna,ஆண்டெனாவைப் பெறுதல்
Receiving centre,பெறும் மையம்
Reception,வரவேற்பு
Reception report,வரவேற்பு அறிக்கை
Reception survey,வரவேற்பு ஆய்வு
Reciprocal,பரஸ்பர
Reconstruction filter,புனரமைப்பு வடிகட்டி
Recordable,பதிவு செய்யக்கூடியது
Recorded,பதிவு செய்யப்பட்டது
Recorder,ரெக்கார்டர்
Recording,பதிவு
Recording booth,பதிவு சாவடி
Recording head,பதிவு செய்யும் தலை
Recording on disc,வட்டில் பதிவு செய்தல்
Recording room,பதிவு அறை
Recording system,பதிவு முறை
Recording tape,ரெக்கார்டிங் டேப்
Rectification,திருத்தம்
Rectified signal,திருத்தப்பட்ட சமிக்ஞை
Rectifier,திருத்தி
Recycle,மறுசுழற்சி
Redundancy,பணிநீக்கம்
Redundant,தேவைக்கதிகமான
Redundant element,தேவையற்ற உறுப்பு
Re-engineering,மறு பொறியியல்
Re-enlargement,மறு-பொறுப்பு
Reference frequency,குறிப்பு அதிர்வெண்
Reference value,குறிப்பு மதிப்பு
Reflecting layer,பிரதிபலிக்கும் அடுக்கு
Reflecting medium,நடுத்தர பிரதிபலிக்கும்
Reflecting surface,மேற்பரப்பு பிரதிபலிக்கும்
Reflection,பிரதிபலிப்பு
Reflector,பிரதிபலிப்பு
Reflector for antenna,ஆண்டெனாவிற்கான பிரதிபலிப்பு
Refraction,ஒளிவிலகல்
Refractive index,ஒளிவிலகல்
Refrigeration,குளிரூட்டல்
Regeneration,மீளுருவாக்கம்
Register,பதிவு
Regulating valve,வால்வை ஒழுங்குபடுத்துதல்
Regulation,ஒழுங்குமுறை
Regulator,கட்டுப்பாட்டாளர்
Regulatory,ஒழுங்குமுறை
Reinforcement,வலுவூட்டல்
Relational,தொடர்புடைய
Relative permittivity,உறவினர் அனுமதி
Relay,ரிலே
Relay centre,ரிலே மையம்
Relay muting,ரிலே முடித்தல்
Relay transmitter,ரிலே டிரான்ஸ்மிட்டர்
Release,வெளியீடு
Release no volt,வோல்ட் இல்லை
Reliability,நம்பகத்தன்மை
Reliable,நம்பகமான
Remote,தொலைநிலை
Remote control,தொலையியக்கி
Remote control and navigation system,தொலை கட்டுப்பாடு மற்றும் வழிசெலுத்தல் அமைப்பு
Remote control unit,தொலை கட்டுப்பாட்டு அலகு
Remote system,தொலைநிலை அமைப்பு
Remotely controlled equipment,தொலைதூர கட்டுப்படுத்தப்பட்ட உபகரணங்கள்
Repeat coil,சுருள் மீண்டும்
Repeater,ரிப்பேட்டர்
Replacement,மாற்று
Replenishment,நிரப்புதல்
Reproduce,இனப்பெருக்கம் செய்யுங்கள்
Reproduction,இனப்பெருக்கம்
Re-recording,மறு பதிவு
Research and development,ஆராய்ச்சி மற்றும் மேம்பாடு
Reset,மீட்டமைக்கவும்
Residual reshuffling,மீதமுள்ள மறுசீரமைப்பு
Residue,எச்சம்
Resistance,எதிர்ப்பு
Resistance load,எதிர்ப்பு சுமை
Resistor,மின்தடை
Resolution,தீர்மானம்
Resonance,அதிர்வு
Resonance frequency,அதிர்வு அதிர்வெண்
Resonant,அதிர்வு
Resonant line,அதிர்வு வரி
Resonator,ரெசனேட்டர்
Resource,வள
Resource sharing,வள பகிர்வு
Responding period,பதிலளிக்கும் காலம்
Response,பதில்
Restoration,மறுசீரமைப்பு
Resultant,இதன் விளைவாக
Retention,தக்கவைத்தல்
Retransmission,மறுபயன்பாடு
Retrieval,மீட்டெடுப்பு
Retrieval engine,மீட்டெடுப்பு இயந்திரம்
Retry,மீண்டும் முயற்சிக்கவும்
Return,திரும்ப
Return path,திரும்பும் பாதை
Reverberation,எதிரொலித்தல்
Reverberation  time,எதிரொலிக்கும் நேரம்
Reverse biased diode,தலைகீழ் சார்புடைய டையோடு
Reverse current,தலைகீழ் மின்னோட்டம்
Revolving,சுழலும்
Rewind,முன்னாடி
Rewirable fuse,மறுசீரமைக்கக்கூடிய உருகி
Rewiring,மாற்றியமைத்தல்
Rewritable,மறுபரிசீலனை செய்யக்கூடியது
RF drive,ஆர்.எஃப் டிரைவ்
RF feeder,RF ஊட்டி
RF hazards,ஆர்.எஃப் அபாயங்கள்
RF protection ratio,RF பாதுகாப்பு விகிதம்
Rheostat,ரியோஸ்டாட்
Ribbon,ரிப்பன்
Rivet,ரிவெட்
Rivetted joint,ரிவெட் கூட்டு
Rivetting,ரிவெட்டிங்
RN channel,ஆர்.என் சேனல்
Robot,ரோபோ
Robotics,ரோபாட்டிக்ஸ்
Roll in,உருட்டவும்
Roll out,உருட்டவும்
Root,வேர்
Rotary,ரோட்டரி
Rotation,சுழற்சி
Route,பாதை
Router,திசைவி
Routine operations,வழக்கமான செயல்பாடுகள்
Routing,ரூட்டிங்
Run time,நேரம் ரன்
Safety arrangement,பாதுகாப்பு ஏற்பாடு
Safety interlock,பாதுகாப்பு இன்டர்லாக்
Sag,சாக்
Salient features,முக்கிய அம்சங்கள்
Sample,மாதிரி
Sample and hold circuit,மாதிரி மற்றும் ஹோல்ட் சுற்று
Sample size,மாதிரி அளவு
Sampled data,மாதிரி தரவு
Sampling,மாதிரி
Sampling rate,மாதிரி விகிதம்
Sampling saturation,மாதிரி செறிவு
Sampling theory/theorem,மாதிரி கோட்பாடு/தேற்றம்
Satellite,செயற்கைக்கோள்
Satellite communication,செயற்கைக்கோள் தொடர்பு
Satellite coverage,செயற்கைக்கோள் பாதுகாப்பு
Satellite digital link,செயற்கைக்கோள் டிஜிட்டல் இணைப்பு
Satellite interference,செயற்கைக்கோள் குறுக்கீடு
Satellite radio,செயற்கைக்கோள் வானொலி
Satellite radio transmission,செயற்கைக்கோள் வானொலி பரிமாற்றம்
Satellite transmission,செயற்கைக்கோள் பரிமாற்றம்
Saturated air,நிறைவுற்ற காற்று
Saturating current,நிறைவுற்ற மின்னோட்டம்
Saturation,செறிவூட்டல்
Saw tooth wave,பல் அலை பார்த்தது
Scalability,அளவீடல்
Scale,அளவு
Scale factor,அளவிலான காரணி
Scaling,அளவிடுதல்
Scanned beam,ஸ்கேன் செய்யப்பட்ட பீம்
Scanner,ஸ்கேனர்
Scanning frequency,ஸ்கேனிங் அதிர்வெண்
Scanning line,ஸ்கேனிங் லைன்
Scattering,சிதறல்
Scenario,காட்சி
Scheduler,திட்டமிடுபவர்
Schematic,திட்டம்
Schottkey barrier,ஷாட்கி தடை
Scintillation,சிண்டில்லேஷன்
Scrambler,ஸ்க்ராம்ப்ளர்
Scrambling,துருவல்
Scrap,ஸ்கிராப்
Scraping,ஸ்கிராப்பிங்
Scratch,கீறல்
Screen,திரை
Screen burn,திரை எரிக்க
Screen bypass,திரை பைபாஸ்
Screen current,திரை மின்னோட்டம்
Screen grid,திரை கட்டம்
Screen saver,ஸ்கிரீன் சேவர்
Screened cable,திரையிடப்பட்ட கேபிள்
Screening,திரையிடல்
Scroll,சுருள்
Scroll bar,உருள் பட்டை
Scrolling,ஸ்க்ரோலிங்
Search engine,தேடல் இயந்திரம்
Secondary,இரண்டாம் நிலை
Secondary cell,இரண்டாம் நிலை செல்
Sector,துறை
Segment,பிரிவு
Self diagnostic,சுய கண்டறியும்
Semiconductor,குறைக்கடத்தி
Sender,அனுப்புநர்
Sensitivity,உணர்திறன்
Sensor,சென்சார்
Sequence,வரிசை
Serial,தொடர்
Serial access,தொடர் அணுகல்
Serial port,சீரியல் போர்ட்
Series resonance,தொடர் அதிர்வு
Server,சேவையகம்
Setup,அமைவு
Shading,நிழல்
Shadow,நிழல்
Shannon’s theorem,ஷானனின் தேற்றம்
Shaping,வடிவமைத்தல்
Shareware,ஷேர்வேர்
Sheath,உறை
Shift,மாற்றம்
Shifting,மாற்றுதல்
Shock,அதிர்ச்சி
Short circuit,குறைந்த மின்னழுத்தம்
Short circuit test,குறுகிய சுற்று சோதனை
Short wave,குறுகிய அலை
Short wave centre,குறுகிய அலை மையம்
Shortcut,குறுக்குவழி
Shutdown,பணிநிறுத்தம்
Shutdown signal,பணிநிறுத்தம் சமிக்ஞை
Side band,பக்க இசைக்குழு
Side band power,பக்க இசைக்குழு சக்தி
Signal,சிக்னல்
Signal amplitude,சிக்னல் வீச்சு
Signal flow graph,சிக்னல் ஓட்ட வரைபடம்
Signal generator,சிக்னல் ஜெனரேட்டர்
Signal light,சிக்னல் ஒளி
Signal routing,சிக்னல் ரூட்டிங்
Signal strength,சிக்னல் வலிமை
Signal to cross talk ratio,பேச்சு விகிதத்தை குறுக்கு சமிக்ஞை
Signal to noise ratio,சத்தம் விகிதத்திற்கு சமிக்ஞை
Signal to unweighted noise ratio,கவனிக்கப்படாத இரைச்சல் விகிதத்திற்கு சமிக்ஞை
Signalling and switching,சமிக்ஞை மற்றும் மாறுதல்
Signalling bit,சிக்னலிங் பிட்
Significant sidebands,குறிப்பிடத்தக்க பக்கப்பட்டிகள்
Simplex,சிம்ப்ளக்ஸ்
Simulation,உருவகப்படுத்துதல்
Simulator,சிமுலேட்டர்
Simulcast,சிமுல்காஸ்ட்
Simultaneous masking,ஒரே நேரத்தில் முகமூடி
Sine component,சைன் கூறு
Sine wave,சைன் அலை
Single frequency network,ஒற்றை அதிர்வெண் நெட்வொர்க்
Single phase motor,ஒற்றை கட்ட மோட்டார்
Site,தளம்
Site layout plan,தள தளவமைப்பு திட்டம்
Skilled operator,திறமையான ஆபரேட்டர்
Skip distance,தூரத்தைத் தவிர்க்கவும்
Sky wave,வான அலை
Sky wave propagation,வான அலை பரப்புதல்
Slab,ஸ்லாப்
Slant path,சாய்ந்த பாதை
Slot,ஸ்லாட்
Smart card,ஸ்மார்ட் கார்டு
Sodium vapour lamp,சோடியம் நீராவி விளக்கு
Soft key,மென்மையான விசை
Software,மென்பொருள்
Solar activity,சூரிய செயல்பாடு
Solar energy,சூரிய சக்தி
Solar flares,சூரிய எரிப்பு
Solar powered,சூரிய சக்தி
Solid state,திட நிலை
Solid state storage,திட நிலை சேமிப்பு
Solid state transmitter,திட நிலை டிரான்ஸ்மிட்டர்
Sort,வகைபடுத்து
Sound,ஒலி
Sound absorption,ஒலி உறிஞ்சுதல்
Sound balance,ஒலி சமநிலை
Sound detector,ஒலி கண்டறிதல்
Sound mixer,ஒலி கலவை
Sound perspective,ஒலி முன்னோக்கு
Sound power,ஒலி சக்தி
Sound proof,ஒலி ஆதாரம்
Sound recording,ஒலி பதிவு
Sound reflection,ஒலி பிரதிபலிப்பு
Sound transmission loss,ஒலி பரிமாற்ற இழப்பு
Source,ஆதாரம்
Source encoder,மூல குறியாக்கி
Space,இடம்
Space diversity,விண்வெளி பன்முகத்தன்மை
Space telecasting,விண்வெளி ஒளிபரப்பு
Space wave,விண்வெளி அலை
Spacing,இடைவெளி
Spam,ஸ்பேம்
Spamming,ஸ்பேமிங்
Span,இடைவெளி
Spare bit,உதிரி பிட்
Spares,உதிரிபாகங்கள்
Sparking,தீப்பொறி
Spatial,இடஞ்சார்ந்த
Spatial effect,இடஞ்சார்ந்த விளைவு
Spatial redundancy,இடஞ்சார்ந்த பணிநீக்கம்
Special effect,சிறப்பு விளைவு
Special effects amplifier,சிறப்பு விளைவுகள் பெருக்கி
Specialization,நிபுணத்துவம்
Specification,விவரக்குறிப்பு
Spectral absorption,நிறமாலை உறிஞ்சுதல்
Spectral band replication,ஸ்பெக்ட்ரல் பேண்ட் பிரதி
Spectral distribution,நிறமாலை விநியோகம்
Spectral redundancy,நிறமாலை பணிநீக்கம்
Spectrophotometer,ஸ்பெக்ட்ரோஃபோட்டோமீட்டர்
Spectroscope,ஸ்பெக்ட்ரோஸ்கோப்
Spectrum,ஸ்பெக்ட்ரம்
Spectrum analyzer,ஸ்பெக்ட்ரம் பகுப்பாய்வி
Spectrum shaping,ஸ்பெக்ட்ரம் வடிவமைத்தல்
Speech articulation,பேச்சு வெளிப்பாடு
Speech channel,பேச்சு சேனல்
Speech compression,பேச்சு சுருக்க
Speech encoding,பேச்சு குறியாக்கம்
Speech recognition,பேச்சு அங்கீகாரம்
Spin,சுழல்
Spiral,சுழல்
Splicing,பிளவுபடும்
Splitter,ஸ்ப்ளிட்டர்
Spool,ஸ்பூல்
Sporadic,அவ்வப்போது
Spot beams,ஸ்பாட் பீம்கள்
Spread sheet,விரிதாள்
Spurious and harmonic radiation,மோசமான மற்றும் இணக்கமான கதிர்வீச்சு
Spurious sideband frequencies,மோசமான பக்கப்பட்டி அதிர்வெண்கள்
Squeezed video,பிழிந்த வீடியோ
Stamping,முத்திரை
Standard software,நிலையான மென்பொருள்
Standardization,தரப்படுத்தல்
Standby,காத்திருப்பு
Standby equipment,காத்திருப்பு உபகரணங்கள்
Standing wave,நிற்கும் அலை
Standing wave ratio,நிற்கும் அலை விகிதம்
Starting torque,முறுக்கு தொடக்க
Start-stop,தொடக்க-நிறுத்தம்
Static,நிலையான
Statistical method,புள்ளிவிவர முறை
Status,நிலை
Status indication,நிலை அறிகுறி
Steady,நிலையான
Stereo,ஸ்டீரியோ
Stereo balance,ஸ்டீரியோ சமநிலை
Stereo encoder,ஸ்டீரியோ குறியாக்கி
Stereo generator,ஸ்டீரியோ ஜெனரேட்டர்
Stereo mode,ஸ்டீரியோ பயன்முறை
Stereo transmission,ஸ்டீரியோ பரிமாற்றம்
Stereophonic sound reproduction,ஸ்டீரியோபோனிக் ஒலி இனப்பெருக்கம்
Stereophony,ஸ்டீரியோபோனி
Stereoscopy,ஸ்டீரியோஸ்கோபி
Still picture,இன்னும் படம்
Stimulus,தூண்டுதல்
Stopband,நிறுத்தப்பட்டே
Storage,சேமிப்பு
Storage battery room,சேமிப்பு பேட்டரி அறை
Storage device,சேமிப்பு கருவி
Stratosphere,அடுக்கு மண்டலம்
Streaming,ஸ்ட்ரீமிங்
Stretch,நீட்சி
String,லேசான கயிறு
Structured,கட்டமைக்கப்பட்ட
Studio block,ஸ்டுடியோ தொகுதி
Studio centre,ஸ்டுடியோ மையம்
Studio lighting,ஸ்டுடியோ லைட்டிங்
Studio monitors,ஸ்டுடியோ மானிட்டர்கள்
Stylus,ஸ்டைலஸ்
Subband encoding,துணைப்பிரிவு குறியாக்கம்
Subband masking,சப் பேண்ட் முகமூடி
Subband samples,துணைப்பிரிவு மாதிரிகள்
Subnet,சப்நெட்
Subsampling,துணை மாதிரி
Subscriber,சந்தாதாரர்
Sudden ionosphere disturbance,திடீர் அயனோஸ்பியர் தொந்தரவு
Sun spot activity,சன் ஸ்பாட் செயல்பாடு
Super power transmitter,சூப்பர் பவர் டிரான்ஸ்மிட்டர்
Super sampling,சூப்பர் மாதிரி
Super socket,சூப்பர் சாக்கெட்
Superheated vapour,சூப்பர் ஹீட் நீராவி
Superheterodyne,சூப்பர்ஹெட்டோடைன்
Superheterodyne converter,சூப்பர்ஹெட்டோடைன் மாற்றி
Superheterodyne receiver,சூப்பர்ஹெட்டோடைன் ரிசீவர்
Superimposed (current),மிகைப்படுத்தப்பட்ட (நடப்பு)
Superimposition,மிகைப்படுத்தல்
Superposition,சூப்பர் போசிஷன்
Supersonic,சூப்பர்சோனிக்
Supply duct,விநியோக குழாய்
Suppression grid,அடக்குமுறை கட்டம்
Surface noise,மேற்பரப்பு சத்தம்
Surface wave,மேற்பரப்பு அலை
Surfing,உலாவல்
Surge,எழுச்சி
Surroundings,சுற்றியுள்ள
Susceptance,பாதிப்பு
Susceptibility,எளிதில் பாதிப்பு
Suspended,இடைநீக்கம்
Swap,இடமாற்று
Sweep circuit,ஸ்வீப் சுற்று
Switch,சொடுக்கி
Switch board,பலகை சுவிட்ச்
Switch on control unit,கட்டுப்பாட்டு அலகு மாற்றவும்
Switching,மாறுதல்
Symbol rate,சின்னம் வீதம்
Symmetrical,சமச்சீர்
Sync (synchronous),ஒத்திசைவு (ஒத்திசைவு)
Sync pulse,ஒத்திசைவு துடிப்பு
Sync transfer,ஒத்திசைவு பரிமாற்றம்
Synchronization,ஒத்திசைவு
Synchronized,ஒத்திசைக்கப்பட்டது
Synchronous,ஒத்திசைவு
Synchronous motor,ஒத்திசைவான மோட்டார்
Synergic,சினெர்ஜிக்
Synergistic,சினெர்ஜிஸ்டிக்
Synergy,சினெர்ஜி
Syntactic,தொடரியல்
Syntax,தொடரியல்
Syntax error,தொடரியல் பிழை
Synthesizer,சின்தசைசர்
Synthesizer cards,சின்தசைசர் அட்டைகள்
System,அமைப்பு
System architecture,கணினி வடிவமைப்பு
System design,கணினி வடிவமைப்பு
System menu,கணினி மெனு
Tag,குறிச்சொல்
Talk back,திரும்ப பேசு
Tape,டேப்
Tape recorder,ஒலி பதிவு பெட்டி
Tape slicing,டேப் துண்டு துண்டாக
Tapered,குறுகியது
Target,இலக்கு
Tariff,கட்டணம்
Task bar,பணிப்பட்டு
Technical,தொழில்நுட்ப
Technical challenge,தொழில்நுட்ப சவால்
Technical features,தொழில்நுட்ப அம்சங்கள்
Technical guidelines,தொழில்நுட்ப வழிகாட்டுதல்கள்
Technical parameter,தொழில்நுட்ப அளவுரு
Technical quality,தொழில்நுட்ப தரம்
Technical snag,தொழில்நுட்ப ஸ்னாக்
Technique,நுட்பம்
Technological constraint,தொழில்நுட்ப கட்டுப்பாடு
Technology,தொழில்நுட்பம்
Technology assessment,தொழில்நுட்ப மதிப்பீடு
Telecasting,ஒளிபரப்பு
Telecine,டெலிசின்
Telegraphy,தந்தி
Telematics,டெலிமாடிக்ஸ்
Telemetering,டெலிமீட்டர்
Telephone,தொலைபேசி
Teletext,டெலிடெக்ஸ்ட்
