Bengali,Malayalam
পরামর্শ,നിര്ദ്ദേശം
পরামর্শ বাক্স,നിർദ്ദേശ ബോക്സ്
পরামর্শ বই,നിർദ്ദേശ പുസ്തകം
পরামর্শমূলক,നിര്ദേശിക്കുക
আত্মহত্যা,ആത്മഹത
স্যুট,വസ്തം
উপযুক্ততা,മതിയായ
উপযুক্ত ক্রিয়া,അനുയോജ്യമായ പ്രവർത്തനം
উপযুক্ত,യോജിച്ചത്
যোগফল,മൊത്തം
সংক্ষেপে,ചുരുക്കത്തിൽ
সারসংক্ষেপ,സംഗഹം
সংক্ষিপ্ত পরীক্ষা,സംഗ്രഹ ട്രയൽ
সাতরে যাও,സംഗ്രഹിക്കുന്നു
শীর্ষ সম্মেলন,പരകോടി
তলব করা,സമന്സ് അയയ്ക്കുക
স্যাম্পটুরি ভাতা,സത്ക്രം അലവൻസ്
যোগ করা,സംക്കൂൺ
সুন্দরী,സംവിത്തനുസരിച്ച്
সু মটো,സയൂ മോട്ടോ
সুপারিনুয়েশন,അതിശയകരമായ
সুপারিনুয়েশন পেনশন,സൂപ്പർഇന്റുചെയ്യുന്ന പെൻഷൻ
অতিমাত্রায়,ഉപരിപ്ളവമായ
অতিমাত্রায়,അതിരുകടന്ന
সুপারিপোজ,അതിശയിക്കുക
উচ্চতর,മേന്മയേറിയ
শ্রেষ্ঠত্ব,ശേഷ്ഠമായ
সুপারনুমারি,സൂപ്പർനുമറി
সুপারনুমারি পোস্ট,സൂപ്പർ ന്യൂമററി പോസ്റ്റ്
সুপারস্ক্রাইব,സൂപ്പർസ്ക്രൈബുചെയ്യുക
সুপারসক্রিপশন,സൂപ്പർസ്ക്രിപ്ഷൻ
সুপারসেড,സുഷേർഡ്
সুপারসেশন,മുത്തതായ
সুপারস্ট্রাকচার,സൂപ്പർസ്ട്രക്ചർ
সুপারট্যাক্স,സൂപ്പർടേക്സ്
সুপার টাইমস্কেল,സൂപ്പർ ടൈംസ്കെയിൽ
তদারকি,മേൽനോട്ടത്തിലാണ്
কর্মকর্তা,പരിശോധകന്
তত্ত্বাবধায়ক কর্মীরা,സൂപ്പർവൈസറി സ്റ്റാഫ്
পরিপূরক,അനുബന്ധം
পরিপূরক,അനുബന്ധ
পরিপূরক বাজেট,അനുബന്ധ ബജറ്റ്
পরিপূরক ব্যয়,അനുബന്ധ ചെലവ്
পরিপূরক চাহিদা,അനുബന്ധ ആവശ്യം
পরিপূরক অনুদান,അനുബന്ധ ഗ്രാന്റ്
পরিপূরক প্রশ্ন,അനുബന്ധ ചോദ്യം
পরিপূরক বিধি,അനുബന്ധ നിയമങ്ങൾ
সরবরাহকারী,സപൈ്ളയര്
সরবরাহ,എത്തിച്ചുകൊടുക്കല്
সমর্থন,പിന്താങ്ങുക
সমর্থক,ഉപദേക്കത്തിൽ
সমর্থনকারী কাগজপত্র,സാക്ഷ്യ പത്രങ്ങൾ
দমন করা,അടിച്ചമര്ത്തുക
আধিপত্য,ആധിപതം
সুপ্রিম,പരമാധികാരമുള്ള
সারচার্জ,അധികഭാരം
জামিনত,ജാമ്യ
জামিন বন্ড,ജാമ്യ ബോണ്ട്
পৃষ্ঠ পরিদর্শন,ഉപരിതല പരിശോധന
পৃষ্ঠ পরিবহন,ഉപരിതല ഗതാഗതം
সার্জারি,ശസ്ത്രക്രിയ
পদবি,കുലനാമം
উদ্বৃত্ত,ശേഷിപ്പ്
উদ্বৃত্ত বাজেট,മിച്ച ബജറ്റ്
উদ্বৃত্ত রিপোর্ট,മിച്ച റിപ്പോർട്ട്
উদ্বৃত্ত কর্মীরা,മിച്ച സ്റ്റാഫ്
আশ্চর্য চেক,സർപ്രൈസ് ചെക്ക്
আশ্চর্য দর্শন,സർപ്രൈസ് സന്ദർശനം
আত্মসমর্পণ,കീഴടങ്ങല്
চারপাশ,ചുറ്റുപാടിൽ
সুরট্যাক্স,സുരക്സ്
নজরদারি,കാവല്
জরিপ,അളക്കല്
জরিপ প্রতিবেদন,സർവേ റിപ്പോർട്ട്
বেঁচে থাকা,അതിജീവനം
বেঁচে আছে,അതിജീവിക്കുന്ന
বেঁচে থাকা,ശേഷിച്ചവന്
সংবেদনশীলতা,സാധ്യത
সন্দেহ,സംശയിക്കപ്പെട്ട
স্থগিত,പവര്ത്തനരഹിതമാക്കുക
সাসপেন্স,ഉദേഗം
সাসপেন্স একাউন্ট,സസ്പെൻസ് അക്കൗണ്ട്
স্থগিতাদেশ,പുറത്താക്കല്
সাসপেনশন অর্ডার,സസ്പെൻഷൻ ഓർഡർ
সন্দেহ,ആശങ്ക
টেকসই,സുസ്ഥിരമാണ്
টেকসই প্রবৃদ্ধি,സുസ്ഥിര വളർച്ച
টেকসই,നിലനിൽക്കുന്നു
শপথ করুন,ശപിക്കുക
শপথ ইন-সিরিজ,സത്യപ്രതിജ്ഞാ ചടങ്ങ്
পাঠ্যসূচি,പാഠ്യപദ്ധതി
প্রতীক,പതീകം
প্রতিসাম্য,സമമിതി
সহানুভূতি,സഹതാപം
সহানুভূতি ধর্মঘট,സഹതാപ പണിമുടക്ക്
সিম্পোজিয়াম,സിമ്പോസിയം
লক্ষণ,ലക്ഷണം
সিঙ্ক্রোনাইজ,സമന്വയിപ്പിക്കുക
সংক্ষিপ্তসার,സംഗ്രഹം
সংশ্লেষণ,സിന്തസിസ്
সিন্থেটিক,കൃതിമമായുണ്ടാക്കിയ
পদ্ধতি,ഏര്പ്പാട്
পদ্ধতিগত,വവസ്ഥാനുസൃതമായ
পদ্ধতিগত কাজ,വ്യവസ്ഥാപരമായ ജോലി
সিস্টেম বিশ্লেষণ,സിസ്റ്റംസ് വിശകലനം
ট্যাব ফোল্ডার,ടാബ് ഫോൾഡർ
টেবিল,മേശ
টেবিল,ടബ്ഡോ
সুচিপত্র,ഉള്ളടക്ക പട്ടിക
ঘরের টেবিল,വീടിന്റെ മേശ
সারণী,തബുദ
সারণী বিবৃতি,ടാബുലേറ്റ് ചെയ്ത പ്രസ്താവന
সারণী,അവസഹമായ
ট্যাবুলেটর,തബൂലേറ്റർ
সাজসরঁজাম,പരിഹരിക്കുക
কৌশল,നയം
কৌশলী,നയമുള്ള
কৌশল,തന്ത്രം
ট্যাগ,ടാഗ്
হোম বেতন নিতে,വീട്ടിലേക്ക് പോവുക
গ্রহণ,ഏറ്റെടുക്കുക
প্রতিভাশালী,കഴിവില്ലാത്ത
প্রতিভা অনুসন্ধান,പ്രതിഭ തിരയൽ
ট্যালি,Tally
ট্যালি কার্ড,ടാലി കാർഡ്
টেম্পারিং,തകിടം
স্পষ্ট,സ്പഷ്ടമായ
বাস্তব সম্পদ,സ്പഷ്ടമായ അസറ്റ്
টেপ,ടേപ്പ്
ট্যাপিং,ടാപ്പിംഗ്
ক্লান্তি,ക്ഷീണം
লক্ষ্য,ലക്ഷം
নির্দিষ্ট তারিখ,ലക്ഷ്യ തിയതി
শুল্ক,ചുങ്കവിഹിതം
কলঙ্ক,പതക്കമായ
কাজ,കര്ത്തവം
বিশেষ কর্মীদল,ടാസ്ക് ഫോഴ്സ്
কর,നികുതി
কর ছাড়,നികുതിാപിക്കാനുള്ള നികുതി
করযোগ্য,നികുതിയുണ്ടാക്കേണ്ട
করযোগ্য আয়,നികുതി ബാധ്യമായ വരുമാനം
কর সামঞ্জস্য,നികുതി ക്രമീകരണം
ট্যাক্স মূল্যায়ন,നികുതി വിലയിരുത്തൽ
কর,കരംപിരിക്കല്
কর পরিহার,നികുതി ഒഴിവാക്കല്
ট্যাক্স কনসালট্যান্ট,ടാക്സ് കൺസൾട്ടന്റ്
ট্যাক্স ঘোষণা,നികുതി പ്രഖ്യാപനം
উত্সে কর কেটে নেওয়া,ഉറവിടത്തിൽ നികുതി കുറയ്ക്കുന്നു
কর ছাড়,നികുതി കിഴിവ്
কর ফাঁকি,നികുതി വെട്ടിപ്പ്
কর অব্যাহতি,നികുതി ഒഴിവ്
করমুক্ত,തീരുവ ഇല്ലാത്ത
কর প্রদানকারী,നികുതിദായകന്
ট্যাক্স ছাড়,നികുതി ഇളവ്
ট্যাক্স ফেরত,നികുതി റിട്ടേൺ
কর শিডিউল,നികുതി ഷെഡ്യൂൾ
দলের তেজস্বীতা,ടീം സ്പിരിറ്റ്
দলবদ্ধভাবে সম্পাদিত কর্ম,ടീം ജോലി
কাঁদুনে গ্যাস,കണ്ണീർ വാതകം
প্রযুক্তিগত,സാങ്കേതികമായ
কারিগরি পরামর্শ,സാങ്കേതിക ഉപദേശം
কারিগরি কলেজ,ടെന്റിച്ച് കോളേജ്
প্রযুক্তিগত তথ্য,സാങ്കേതിക ഡാറ്റ
প্রযুক্তিগত পোস্ট,സാങ്കേതിക പോസ്റ്റ്
প্রযুক্তিগত যোগ্যতা,സാങ്കേതിക യോഗ്യത
কারিগরী দক্ষ্যতা,സാങ്കേതിക വൈദഗ്ദ്ധ്യം
প্রযুক্তিগত শব্দ,സാങ്കേതിക പദം
কারিগরি প্রশিক্ষণ,സാങ്കേതിക പരിശീലനം
প্রযুক্তিবিদ,സാങ്കേതിക വിദാനിപുണന്
প্রযুক্তি,സന്വദായം
টেকনোক্রেসি,ടെക്നോക്രി
টেকনোক্র্যাট,ടെക്നോക്രാറ്റ്
প্রযুক্তিগত,സാങ്കേതികപരമായ
প্রযুক্তিবিদ,സാങ്കേതികവിദ്യക്കാരന്
প্রযুক্তি,സാങ്കേതികവിദ
টেলিব্যাঙ্কিং,ടെലിബാങ്കിംഗ്
টেলিগ্রাম,കന്വിസന്ദേശം
টেলিগ্রাফিক ঠিকানা,ടെലിഗ്രാഫിക് വിലാസം
টেলিগ্রাফি,ടെലിഗ്രാഫി
টেলিপ্রিন্টার বার্তা,ടെലിപ്രിൻറ് സന്ദേശം
টেলিভিশন,ദൂരദര്ശന്
টেলিফোনিং,ടെലിവുകിംഗ്
টেলিক্স,ടെലിക്സ്
টেলার,ഇല്ലാതര്
মেজাজ,മാനസികനില
মেজাজ,സ്വഭാവം
স্বভাবগত,സഭാവാനുസാരമായ
তাপমাত্রা,താപനില
টেম্পো,ടെപ്പോ
অস্থায়ী,താത്ക്കാലികമായ
অস্থায়ী অগ্রিম,താൽക്കാലിക അഡ്വാൻസ്
অস্থায়ী অ্যাপয়েন্টমেন্ট,താൽക്കാലിക നിയമനം
অস্থায়ী অক্ষমতা,താൽക്കാലിക വൈകല്യം
অস্থায়ী পোস্ট,താൽക്കാലിക പോസ്റ്റ്
অস্থায়ী বিধিনিষেধ,താൽക്കാലിക നിയന്ത്രണം
অস্থায়ী শূন্যপদ,താൽക്കാലിക ഒഴിവ്
প্রলোভন,പലോഭനം
টেনেবল,പതിനമായ
টেনেসিটি,അതാനി
ভাড়াটে,വാടക
প্রজা,കുടികിടപ്പുകാരി
প্রবণতা,ഗതി
দরপত্র,മൂക്കാത്ത
টেন্ডার বক্স,ടെൻഡർ ബോക്സ്
দরপত্রদাতা,ടെണ്ടർ
দরপত্র বিজ্ঞপ্তি,ടെൻഡർ നോട്ടീസ്
সম্ভাব্য,പരീക്ഷണാര്ത്ഥമുള്ള
মেয়াদ,കാലാവധി
জমির মেয়াদ,ഭൂമിയുടെ കാലാവധി
অফিসের মেয়াদ,ഓഫീസ് കാലാവധി
পোস্টের মেয়াদ,പോസ്റ്റിന്റെ കാലാവധി
কাজের মেয়াদ,ജോലിയുടെ കാലാവധി
মেয়াদ পোস্ট,കാലാവധി പോസ്റ്റ്
শব্দ,അധയനകാലം
চূড়ান্ত,അവസാനിപ്പിക്കാവുന്ന
টার্মিনাল (রিপোর্ট ইত্যাদি),ടെർമിനൽ (റിപ്പോർട്ട് മുതലായവ)
টার্মিনাল ট্যাক্স,ടെർമിനൽ നികുതി
সমাপ্তি,അവസാനിപ്പിക്കല്
সমাপ্তি ধারা,അവസാനിപ്പിക്കൽ ക്ലോസ്
সমাপ্তি বিজ্ঞপ্তি,അവസാനിപ്പിക്കൽ അറിയിപ്പ്
পরিষেবা সমাপ্তি,സേവനം അവസാനിപ്പിക്കൽ
পরিভাষা,സങ്കേതഭാഷ
মেয়াদি ঋণ,ടേം ലോൺ
অর্থবিল,ഓഫീസിന്റെ കാലാവധി
শর্তাদি,നിബന്ധനകൾ
শর্তাবলী,ഉപാധികളും നിബന്ധനകളും
বিতরণের বিধি,ഡെലിവറി നിബന്ധനകൾ
রেফারেন্সের শর্তাবলী,ടേംസ് ഓഫ് റഫറൻസ്
সেবা পাবার শর্ত,സേവന നിബന്ധനകൾ
এলাকা,ഭൂപദേശം
সন্ত্রাস,നടുക്കം
সন্ত্রাসবাদ,ഭീകരഭരണം
সন্ত্রাসী,ഭീകരപവര്ത്തനം
তৃতীয় সুবিধা,മൂന്നാമത്തെ ആനുകൂല്യം
পরীক্ষা,പരീക്ഷണസന്വദായം
টেস্টামেন্ট,സംഹിത
পরীক্ষার চার্জ,ടെസ്റ്റ് ചാർജ്
পরীক্ষা চেক,ടെസ്റ്റ് ചെക്ക്
পরীক্ষক,ശ്രദ്ധാപൂര്വ്
সাক্ষ্য দিন,സാക്ഷപ്പെടുത്തുക
প্রশংসাপত্র,സാക്ഷസ്തുദായകമായ
সাক্ষ্য,സാക്ഷിതം
পরীক্ষার রিপোর্ট,പരിശോധന റിപ്പോർട്ട്
পাঠ্য,മൂലഗന്ഥം
কৃতজ্ঞ,നന്ദിയുള്ള
থিম,പതിപാദം
থেরাপি,രോഗചികില്സ
তৃতীয় পক্ষ,മൂന്നാം പാർട്ടി
পুরোপুরি,നന്നായി
চিন্তাশীল,സമീക്ഷകാരിയായ
হুমকি,ഭീഷണി
থ্রিফ্ট,മിടുക്കൻ
মাধ্যম,മുഖാന്തിരം
নিক্ষেপ,പുറത്താക്കുക
থাম্ব ছাপ,തള്ളവിരൽ
থাম্পিং সংখ্যাগরিষ্ঠ,ഭൂരിപക്ഷം
টিকিট,ടിക്കറ്റ്
টাই,സമനില
বাঁধা loan ণ,ടി.കെ.
স্তর,നിര
কাত,ചായം
সময়,കാലം
সময় অনুমোদিত,അനുവദനീയമായ സമയം
সময় নিষিদ্ধ,സമയം വിലക്കി
সময় আবদ্ধ,സമയബന്ധിതമായി
সময় কার্ড,സമയ കാർഡ്
সময় আমানত (= স্থির আমানত),സമയ നിക്ഷേപം (= സ്ഥിര നിക്ഷേപം)
সময় রাখা,സൂക്ഷിക്കുന്ന സമയം
সময় সীমা,സമയ പരിധി
সময় বন্ধ,സമയം ഓഫാണ്
সময় কাটিয়ে উঠেছে,സമയം മറികടന്നു
সময়সীমা প্রোগ্রাম,സമയപരിശോധന
সময় হার,സമയ നിരക്ക്
সময় রেকর্ডিং মেশিন,ടൈം റെക്കോർഡിംഗ് മെഷീൻ
সময় স্কেল,സമയ സ്കെയിൽ
সময়সূচী,സമയ ക്രമം
সময় স্ট্যাম্প,സമയ സ്റ്റാമ്പ്
সময় অধ্যয়নের সরঞ্জাম,സമയ പഠന ഉപകരണം
সময় টেবিল,സമയ പട്ടിക
সময়,സമയത്തിന്റെ
পরামর্শ,നുറുങ്ങുക
শিরোনাম,തലക്കെട്ട്
শিরোনামধারী,ശീർഷക ഉടമ
টয়লেট,കുളിമുറി
টোকেন,ടോക്കൺ
টোকেন সদস্য,ടോക്കൺ അംഗം
টোকেন বেতন,ടോക്കൺ പേ
টোকেন ধর্মঘট,ടോക്കൺ പണിമുടക്ക്
টোন,ഛായ
টোন ডাউন,സ്വരം താഴേക്ക്
বলবর্ধন করা,ടോൺ അപ്പ്
টুল,ഉപകരണം
টুল ডাউন স্ট্রাইক,ഉപകരണം ഡൗൺ സ്ട്രൈക്ക്
শীর্ষ,അറ്റം
বিষয়,വിഷയം
শীর্ষ স্তরের সিদ্ধান্ত,മികച്ച ലെവൽ തീരുമാനം
শীর্ষ ব্যবস্থাপনা,"ഉന്നത നേതൃത്വം, ഉന്നത ഭരണസമിതി"
শীর্ষস্থানীয়,ടോപ്പ്മോസ്റ്റ്
শীর্ষ কর্মকর্তা,ഉന്നത ഉദ്യോഗസ്ഥൻ
টপোগ্রাফি,ഭൂരിശാസ്
সর্বোচ্চ অগ্রাধিকার,മുൻഗണന
শীর্ষ র্যাংকিং,മികച്ച റാങ്കിംഗ്
গোপনতম,മികച്ച രഹസ്യം
নির্যাতন,പീഡിപ്പിക്കാനും
মোট,മൊത്തമായ
মোট পরিষেবা,ആകെ സേവനം
শক্ত,കടുപ്പമേറിയ
ট্যুর,സഞ്ചാരം
ট্যুর প্রোগ্রাম,ടൂർ പ്രോഗ്രാം
ট্যুর রিপোর্ট,ടൂർ റിപ്പോർട്ട്
টাউট,തുരത്തല്
শহর,പട്ടണം
টাউনশিপ,ടൗണ് സ്ഥാനം
ট্রেস,തുട്ടുചെയ്യുക
ট্র্যাক্ট,ലഘുലേഖ
আকর্ষণ,പാശം
বাণিজ্য বিণ্যাশ,വ്യാപാര ഉടമ്പടി
শ্রমকল্যাণ সমিতি,തൊഴിലാളി സംഘടന
Tradition তিহ্য,പാരന്വരം
ট্রেন,പരിശീലനംകൊടുക്കുക
শাগরেদ,പരിശീലനം ആർജിക്കുന്നയാൾ
প্রশিক্ষণ,പരിശീലനംകൊടുക്കുക
প্রশিক্ষক,ശിക്ഷക
প্রশিক্ষণ,പരിശീലനം
প্রশিক্ষণ কেন্দ্র,പരിശീലന കേന്ദ്രം
প্রশিক্ষণ কলেজ,പരിശീലന കോളേജ്
প্রশিক্ষণ বিভাগ,പരിശീലന വിഭജനം
প্রশিক্ষণ প্রতিষ্ঠান,പരിശീലന സ്ഥാപനം
প্রশিক্ষন পর্ব,പരിശീലന കാലയളവ്
প্রশিক্ষন কর্মসূচী,പരിശീലന പരിപാടി
প্রশিক্ষণ ইউনিট,പരിശീലന യൂണിറ്റ്
বৈশিষ্ট্য,രാവണത
বিশ্বাসঘাতক,രാജദോഹി
প্রশান্তি,ശാന്തക്കല്
লেনদেন,ഇടപാട്
ব্যবসায়ের লেনদেন,ബിസിനസ്സ് ഇടപാട്
প্রতিলিপি,പകരാവസ്ഥ
স্থানান্তর,സ്ഥലംമാറ്റുക
স্থানান্তরযোগ্য পণ্য,കൈമാറ്റം ചെയ്യാവുന്ന ചരക്കുകൾ
স্থানান্তর এন্ট্রি,ട്രാൻസ്ഫർ എൻട്രി
স্থানান্তর ফি,കൈമാറ്റം ഫീസ്
স্মারকলিপি স্থানান্তর,മെമ്മോറാണ്ടം കൈമാറുക
ডেপুটেশন উপর স্থানান্তর,ഡെപ്യൂട്ടേഷനിൽ കൈമാറുക
স্থানান্তর আদেশ,ട്രാൻസ്ഫർ ഓർഡർ
রূপান্তর,രൂപാന്തരം
ট্রানজিট,ഗതാഗതം
ট্রানজিট শুল্ক,ട്രാൻസിറ്റ് ഡ്യൂട്ടി
ট্রানজিশনাল,പരിവർത്തനം
ট্রানজিট পাস,ട്രാൻസിറ്റ് പാസ്
ট্রানজিট ভিসা,ട്രാൻസിറ്റ് വിസ
ট্রানজিট ওয়ার্কশপ,ട്രാൻസിറ്റ് വർക്ക്ഷോപ്പ്
অনুবাদ,വിവർത്തനം
লিপ্লিটারেশন,ലിപ്യന്തരണം
সংক্রমণ,പകർച്ച
প্রেরণ,അയയ്ക്കുക
পরিবহন,വഹിച്ചുകൊണ്ടുപോവുക
পরিবহন ভাতা,ഗതാഗത അലവൻസ്
পরিবহন,കയറ്റിക്കൊണ്ടുപോകല്
স্থানান্তর,കൈമാറ്റം
ফাঁদ,കെണി
ভ্রমণ,സഞ്ചരിക്കുക
ভ্রমণ খরচ,യാത്രാ ചെലവ്
ভ্রমণকারীদের চেক,യാത്രക്കാരന്റെ പരിശോധന
ভ্রমণ ভাতা,യാത്രാബത്ത
ভ্রমণ ভাতা বিল,യാത്രാ അലവൻസ് ബിൽ
ভ্রমণ ছাড়,യാത്ര ഇളവ്
বিশ্বাসঘাতকতা,വചതീർച്ച
রাষ্ট্রদ্রোহ,രാജദോഹം
কোষাগার,ട്രഷറി
ট্রেজারি বেঞ্চ,ട്രഷറി ബെഞ്ച്
ট্রেজারি ডিপোজিট রসিদ (টি.ডি.আর।),ട്രഷറി ഡെപ്പോസിറ്റ് രസീത് (t.d.r.)
ট্রেজারি রসিদ,ട്രഷറി രസീത്
ট্রেজারি ভাউচার,ട്രഷറി വൗച്ചർ
ট্রিট,പെരുമാറുക
চুক্তি,കരാര്
প্রত্যর্পণ চুক্তি,കൈമാറൽ ഉടമ്പടി
ট্রেক,കുഴച്ചി
প্রবণতা,ലഘുലേഖ
অনর্থক,അതിക്രമം
ট্রায়াল,പരീക്ഷണം
ট্রায়াল ভারসাম্য,ട്രയൽ ബാലൻസ്
পর্যবেক্ষণকাল,വിചാരണ കാലയളവ്
উপজাতি অঞ্চল উন্নয়ন,ഗോത്ര പ്രദേശ വികസനം
উপজাতি কল্যাণ,ഗോത്ര ക്ഷേമം
উপজাতি,ജനവര്ഗ്ഗം
ট্রাইব্যুনাল,ട്രിബ്യൂണൽ
শ্রদ্ধা,ബഹുമതി
ট্রিম,ട്രിം
ট্রিপ,ഉല്ലാസയാത
ত্রিপক্ষ,ത്രിപാർട്ട്റ്റ്
ট্রিপল,മൂന്ന
ত্রিগুণ,ഉപ്ഴുമുള്ള
সত্য অনুলিপি,യഥാർത്ഥ പകർപ്പ്
ট্রাঙ্ক কল,തുമ്പിക്കൈ കോൾ
বিশ্বাস,ആശ്രയം
ট্রাস্টি,ടസ്റ്റി
বিশ্বাসযোগ্য,വിശ്വാസയോഗ്യമായ
প্রত্যাখ্যান করা,നിരാകരിക്കുക
টার্নকি ভিত্তি,ടേൺവൈ അടിസ്ഥാനം
টার্ন আউট,ഉല്പാദിപ്പിക്കുക
টার্নওভার,വിറ്റുമയ
টার্পিউড,പടയം
টিউটলেজ,കലയ്മം
টুইন সিটি,ഇരട്ട നഗരം
দ্বিগুণ ভাগ করে নেওয়ার ভিত্তি,ഇരട്ട പങ്കിടൽ അടിസ്ഥാനം
প্রকার,ടൈപ്പ് ചെയ്യുക
টাইপস্ক্রিপ্ট,ടൈപ്പ്സ്ക്രിപ്റ്റ്
টাইপরাইটার,ടൈപ്പ് റൈറ്റര്
টাইপরাইটিং,ടൈപ്പ് റൈറ്റിംഗ്
সাধারণ,മാതൃകയായ
টাইপিং,ടൈപ്പിംഗ്
টাইপিং মেশিন,ടൈപ്പിംഗ് മെഷീൻ
টাইপিং পুল,ടൈപ്പിംഗ് പൂൾ
বানান ও অন্যান্য ত্রুটি,ടൈപ്പോഗ്രാഫിക്കൽ പിശക്
ভবিষ্য অভিপ্রায়,ഗൂഡമായ ഉദ്ദേശ്യം
চূড়ান্ত,അന്തിമമായ
প্রকৃ্ত প্রাপক,ആത്യന്തിക ചരക്ക്
চূড়ান্ত ব্যয়,ആത്യന്തിക ചെലവ്
প্রকৃত উদ্দেশ্য,ആത്യന്തിക ലക്ഷ്യം
শেষ পর্যন্ত,ആത്യന്തികമായി
চূড়ান্ত উদ্দেশ্য,ആത്യന്തിക ലക്ഷ്യം
আলটিমেটাম,അന്ലിമാറ്റം
আলটিমো,അല്പം
নিয়মবিরূদ্ধ,അൾട്രാവറുകൾ
আম্পায়ার,അമ്പര്
অগ্রহণযোগ্য,അസ്വീകാര്യമായ
অবিচ্ছিন্ন লাগেজ,അനുഗമിക്കാത്ത ബാഗേജ്
আনহাইড,അൺഎയ്ഡെഡ്
দ্ব্যর্থহীন,വ്യക്തമല്ലാത്ത
Un ক্যবদ্ধতা,അനീതി
সর্বসম্মত,ഏകകണ്ഠ
সর্বসম্মত সিদ্ধান্ত,ഏകകണ്ഠമായ തീരുമാനം
নিরবচ্ছিন্ন,അനാശയിംഗ്
আনট্যাচড,അറ്റാച്ചുചെയ്യാത്ത
অননুমোদিত,അനധികൃതമായ
অনিবার্য,അനുപേക്ഷണീയമായ
অনিবার্য পরিস্থিতি,ഒഴിവാക്കാനാവാത്ത സാഹചര്യങ്ങൾ
অনিবার্য বিলম্ব,ഒഴിവാക്കാനാവാത്ത കാലതാമസം
অবিস্মরণীয়,അൺബോമിംഗ്
Uncashed,മൂലക്കല്ല്
অনিশ্চিত,അനിശ്ചിതമായ
দাবী,അവകാശപ്പെടാത്ത
দাবী করা লাগেজ,ക്ലെയിം ചെയ്യാത്ത ബാഗേജ്
শ্রেণিবদ্ধ,തരംതിരിക്കാത്ത
অনাবৃত,സഹപാമിതമായ
অস্বাভাবিক,അസാധാരണമായ
আপত্তিজনক,വിട്ടുവീഴ്ചയില്ലാത്തവ
নিঃশর্ত,വവസ്ഥകളില്ലാത്ത
অসমর্থিত,സ്ഥിരീകരിക്കാത്തത്
অসমর্থিত প্রতিবেদন,സ്ഥിരീകരിക്കാത്ത റിപ്പോർട്ട്
অসাংবিধানিক,ഭരണഘടനാവിരുദ്ധമാണ്
বিনা প্রতিদ্বন্দ্বিতায়,അഭന്തികമല്ലാത്ത
অনিয়ন্ত্রিত,അനിയന്ത്രിതമായ
অসম্পূর্ণ,അജ്ഞാതനായ
অনাবৃত চাহিদা,അനാവരണം ചെയ്യപ്പെട്ട ആവശ്യം
অবিচ্ছিন্ন,തീരമായ
অবিচ্ছিন্ন চিঠি,വിതരണം ചെയ്യാത്ത കത്ത്
অধীনে,കീഴെ
আন্ডার-বয়স,വയസ്സിൽ
মূল্যায়ন অধীনে,വിലയിരുത്തലിനു കീഴിൽ
বিলিংয়ের অধীনে,ബില്ലിംഗിന് കീഴിൽ
পোস্টিং শংসাপত্রের অধীনে,പോസ്റ്റുചെയ്യുന്നതിന്റെ സർട്ടിഫിക്കറ്റ്
বিবেচনার মধ্যে,പരിഗണനയിലാണ്
আন্ডারকনসেশন,അണ്ടർകൺസേഷൻ
অনুন্নত,അവികസിതമാണ്
নিযুক্ত অধীনে,ജോലിസ്ഥലത്ത്
কর্মসংস্থানের অধীনে,തൊഴിൽ കീഴിൽ
নিম্ন-অনুমান,അണ്ടർ-എസ്റ്റിമേറ്റ്
পরীক্ষার অধীনে,പരിശോധനയിൽ
অস্নাতক,ബിരുദധാരി
ভূগর্ভস্থ,ഭൂഗര്ഭത്തിലുള്ള
আন্ডার হ্যান্ড ডিলিং,കൈകൊണ്ട് ഇടപെടൽ
চালানের অধীনে,ഇൻവോയ്സിംഗിന് കീഴിൽ
আন্ডারলাইন করা,അടിവരയിട്ടു
আন্ডার-ম্যানড,അണ്ടർ കൈകാര്യം ചെയ്തു
আন্ডার পেইড,അണ്ടർ-പെയ്ഡ്
কম-জনসংখ্যা,ജനസംഖ്യ
আন্ডার প্রোডাকশন,കീഴിൽ നിർമ്മാണം
রেফারেন্সের অধীনে,റഫറൻസിൽ
আন্ডারাইনড,അന്തിമമായ
বোঝা,വിവേകം
গ্রহণ,ഏറ്റെടുക്കുക
উদ্যোগ গ্রহণ,കയ്യേല്ക്കല്
আন্ডারট্রিয়াল,പതക്ഷമായ
আন্ডার-ইউটিলাইজেশন,അണ്ടർ-വിനിയോഗം
নিম্ন-মূল্য,മൂല്യത്തകർച്ച
অনাকাঙ্ক্ষিত,അനഭിലഷണീയമായ
অজ্ঞাত,അനിയന്തിതമായ
অবিচ্ছিন্ন loan ণ,പീഡനസമ്പന്നരായ വായ്പ
অবিসংবাদিত,തർക്കശരവുമില്ലാത്ത
অবিচ্ছিন্ন,വിഭജിച്ചിട്ടില്ലാത്ത
নিঃসন্দেহে,നിസ്സംശയം
অযৌক্তিক,അനാവശ്യമായ
অযৌক্তিক বিলম্ব,അനാവശ്യ കാലതാമസം
অযৌক্তিক প্রভাব,അനാവശ്യ സ്വാധീനം
অনুপার্জিত আয়,കണ്ടെത്താത്ത വരുമാനം
অনর্থক,കണ്ടുപിടിക്കാത്ത
একমত,അദൃശ്യമായ
বেকারত্ব,തൊഴിലില്ലായ്മ
অসম জমি,അസമമായ ഭൂമി
