Odiya,Assamese
ଚତୁର୍ଭୁଜ ପ୍ରୋଗ୍ରାମିଂ |,দ্বিঘাত প্ৰগ্ৰেমিং
ଚତୁର୍ଭୁଜ ପାରସ୍ପରିକତା |,দ্বিঘাত পাৰস্পৰিকতা
ଚତୁର୍ଭୁଜ ପୃଷ୍ଠ |,দ্বিঘাত পৃষ্ঠ
ଚତୁର୍ଭୁଜ ଶବ୍ଦ |,দ্বিঘাত পদ
ଚତୁର୍ଭୁଜ ସୂତ୍ର |,দ্বিঘাত সূত্ৰ
ଚତୁର୍ଭୁଜ,চতুৰ্ভুজ
ଗୁଣାତ୍ମକ ବିଶ୍ଳେଷଣ |,গুণগত বিশ্লেষণ
ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ,গুণগত নিয়ন্ত্ৰণ
କ୍ୱାଣ୍ଟମ୍ ମେକାନିକ୍ସ |,কোৱাণ্টাম বলবিজ্ঞান
କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା,কোৱাণ্টাম সংখ্যা
କ୍ୱାଣ୍ଟମ୍ ପରିସଂଖ୍ୟାନ |,কোৱাণ্টাম পৰিসংখ্যা
ଚତୁର୍ଥାଂଶ,কিহবাৰ এক চতুৰ্থাংশ
ଚତୁର୍ଥାଂଶ |,কোৱাৰ্টিক
ଚତୁର୍ଥାଂଶ |,চতুৰ্থাংশ
କ୍ୱାସୀ ର line ଖ୍ୟ ଗଠନମୂଳକ ସମୀକରଣ |,অৰ্ধৰৈখিক গঠনমূলক সমীকৰণ
ନିୟମିତ ନିୟମିତ |,অৰ্ধ নিয়মীয়া
ଚତୁର୍ଥାଂଶ |,quaternion
ଧାଡି ଦ length ର୍ଘ୍ୟ |,শাৰীৰ দৈৰ্ঘ্য
ଧାଡି ମଡେଲ୍ |,শাৰীবদ্ধ আৰ্হি
ଧାଡ଼ି ସମସ୍ୟା,শাৰী পাতি থকাৰ সমস্যা
ଧାଡି ପ୍ରକ୍ରିୟା,শাৰীবদ্ধ প্ৰক্ৰিয়া
ଧାଡି ସିଷ୍ଟମ୍ |,শাৰীবদ্ধ ব্যৱস্থা
ଧାଡି ତତ୍ତ୍। |,শাৰী শাৰী তত্ত্ব
କ୍ୱିଣ୍ଟିଲ୍ |,কুইন্টাইল
କ୍ୱିଣ୍ଟୁପ୍ଲେଟ୍ |,কুইন্টুপ্লেট
ଉଦ୍ଧୃତି,উদ্ধৄতি
ଭାଗ,ভাগফল
ଭାଗ କ୍ଷେତ୍ର,ভাগফল ক্ষেত্ৰ
ଭାଗ ଗୋଷ୍ଠୀ |,ভাগফল গোট
ଭାଗ ନିୟମ |,ভাগফল নিয়ম
quotient ସେଟ୍ |,ভাগফল গোট
ଭାଗ ସ୍ଥାନ,ভাগফল স্থান
କୋଟୋଏଣ୍ଟ ଟପୋଲୋଜି |,ভাগফল টপোলজি
ରେଡିଆଲ୍ |,ৰেডিয়েল
ରେଡିଆନ୍ |,ৰেডিয়েন
ରେଡିଆନ୍ ମାପ |,ৰেডিয়ান পৰিমাপ
ମ radical ଳିକ,ৰেডিকেল
ମ radical ଳିକ ଅକ୍ଷ |,ৰেডিকেল অক্ষ
ମୂଳ ଚିହ୍ନ |,ৰেডিকেল চিন
ବ୍ୟାସାର୍ଦ୍ଧ,ব্যাসাৰ্ধ
ସମ୍ମିଶ୍ରଣର ବ୍ୟାସାର୍ଦ୍ଧ |,অভিসৰণৰ ব্যাসাৰ্ধ
ବକ୍ରତା,বক্ৰতাৰ ব্যাসাৰ্ধ
ବ୍ୟାଡ୍ୟୁସ୍ ଭେକ୍ଟର୍ |,ব্যাসাৰ্ধ ভেক্টৰ
ରେଡିକ୍ସ,radix
ଅନିୟମିତ ତ୍ରୁଟି |,যাদৃচ্ছিক ভুল
ଅନିୟମିତ କାର୍ଯ୍ୟ |,ৰেণ্ডম ফাংচন
ରାଣ୍ଡୋମାଇଜେସନ୍ |,ৰেণ্ডমাইজেচন
ରାଣ୍ଡମାଇଜଡ୍ ବ୍ଲକ୍ |,ৰেণ্ডম ব্লক
ଅନିୟମିତ ମଡେଲ୍ |,ৰেণ্ডম মডেল
ଅନିୟମିତ ସଂଖ୍ୟା |,যাদৃচ্ছিক সংখ্যা
ଅନିୟମିତ ନମୁନା |,ৰেণ্ডম নমুনা সংগ্ৰহ
ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,ৰেণ্ডম ভেৰিয়েবল
ପରିସର,পৰিসৰ
ସମ୍ମିଶ୍ରଣର ପରିସର |,অভিসৰণৰ পৰিসৰ
ଏକୀକରଣର ପରିସର |,সংহতিৰ পৰিসৰ
ସମ୍ପର୍କର ପରିସର |,সম্পৰ্কৰ পৰিসৰ
ପରିସର ସ୍ଥାନ,ৰেঞ্জ স্থান
ମାନ୍ୟତା,ৰেংক
ର୍ୟାଙ୍କ୍ ସମ୍ପର୍କ,ৰেংক সম্পৰ্ক
ମାଟ୍ରିକ୍ ର୍ୟାଙ୍କ୍,মেট্ৰিক্সৰ ৰেংক
ର୍ୟାଙ୍କ ଅର୍ଡର ପରିସଂଖ୍ୟାନ |,ৰেংক অৰ্ডাৰৰ পৰিসংখ্যা
ପରିବର୍ତ୍ତନ ହାର,পৰিৱৰ্তনৰ হাৰ
ସମ୍ମିଶ୍ରଣ ହାର,অভিসৰণৰ হাৰ
ଅନୁପାତ,অনুপাত
ଯୁକ୍ତିଯୁକ୍ତ,যুক্তিকৰ
ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |,যুক্তিসংগত প্ৰকাশ
ଯୁକ୍ତିଯୁକ୍ତ କ୍ଷେତ୍ର |,যুক্তিসংগত ক্ষেত্ৰ
ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ,যুক্তিসংগত ফলন
ନାମର ଯୁକ୍ତିଯୁକ୍ତକରଣ |,হৰটোৰ যুক্তিসংগতকৰণ
ଯୁକ୍ତିଯୁକ୍ତ ସଂଖ୍ୟା |,যুক্তিসংগত সংখ্যা
ଯୁକ୍ତିଯୁକ୍ତ ସଂଖ୍ୟା କ୍ଷେତ୍ର |,যুক্তিসংগত সংখ্যাৰ ক্ষেত্ৰ
ଯୁକ୍ତିଯୁକ୍ତ କାର୍ଯ୍ୟ,যুক্তিসংগত কাৰ্য্য
ଅନୁପାତ ପରୀକ୍ଷା,অনুপাত পৰীক্ষা
କଞ୍ଚା ତଥ୍ୟ |,কেঁচা তথ্য
କିରଣ,ৰশ্মি
କିରଣ ଭେକ୍ଟର,ৰশ্মি ভেক্টৰ
ବାସ୍ତବ,বাস্তৱ
ପ୍ରକୃତ ଅକ୍ଷ,বাস্তৱ অক্ষ
ପ୍ରକୃତ ନିରନ୍ତର |,বাস্তৱ ধাৰাবাহিকতা
ପ୍ରକୃତ ରେଖା |,বাস্তৱ ৰেখা
ପ୍ରକୃତ ରେଖା ଭେକ୍ଟର ସ୍ପେସ୍ |,বাস্তৱ ৰৈখিক ভেক্টৰ স্থান
ପ୍ରକୃତ ମ୍ୟାଟ୍ରିକ୍ସ |,বাস্তৱ মেট্ৰিক্স
ପ୍ରକୃତ ସଂଖ୍ୟା,বাস্তৱ সংখ্যা
ପ୍ରକୃତ ସଂଖ୍ୟା କ୍ଷେତ୍ର |,বাস্তৱ সংখ্যাৰ ক্ষেত্ৰ
ପ୍ରକୃତ ଅଂଶ |,বাস্তৱ অংশ
ପ୍ରକୃତ ବହୁଭୂତ |,বাস্তৱ বহুপদ
ପ୍ରକୃତ ଚତୁର୍ଭୁଜ |,বাস্তৱ দ্বিঘাত
ପ୍ରକୃତ ମୂଳ,প্ৰকৃত মূল
ପ୍ରକୃତ ସ୍ଥାନ |,বাস্তৱ স্থান
ପ୍ରକୃତ ସମୟ ବ୍ୟବସ୍ଥା |,বাস্তৱ সময়ৰ ব্যৱস্থা
ପ୍ରକୃତ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |,বাস্তৱ মূল্যৰ ফলন
ପ୍ରକୃତ ଭେରିଏବଲ୍ |,বাস্তৱ চলক
ପ୍ରକୃତ ଭେକ୍ଟର ସ୍ପେସ୍ |,বাস্তৱ ভেক্টৰ স্থান
ପାରସ୍ପରିକ,পাৰস্পৰিক
ପାରସ୍ପରିକ ମ୍ୟାଟ୍ରିକ୍ସ |,পাৰস্পৰিক মেট্ৰিক্স
ଆୟତାକାର,আয়ত
ଆୟତାକାର,আয়তাকাৰ
ଆୟତାକାର ଆରେ |,আয়তাকাৰ এৰে
ଆୟତାକାର ଅକ୍ଷ,আয়তাকাৰ অক্ষ
ଆୟତାକାର ଘନତା କାର୍ଯ୍ୟ |,আয়তাকাৰ ঘনত্বৰ ফলন
ଆୟତାକାର ହାଇପରବୋଲା |,আয়তাকাৰ হাইপাৰবোলা
ଆୟତାକାର ମ୍ୟାଟ୍ରିକ୍ସ |,আয়তাকাৰ মেট্ৰিক্স
ଆୟତାକାର ପାରାଲେଲୋପିପାଇଡ୍ (କ୍ୟୁବାଇଡ୍),আয়তাকাৰ parellelopiped (ঘনকীয়)
ସଂଶୋଧନ ଯୋଗ୍ୟ ବକ୍ର,ৰেক্টিফেবল কাৰ্ভ
ପୁନରାବୃତ୍ତି ସୂତ୍ର |,পুনৰাবৃত্তি সূত্ৰ
ବାରମ୍ବାର ଦଶମିକ,পুনৰাবৃত্তিমূলক দশমিক
ପୁନରାବୃତ୍ତି ସୂତ୍ର |,পুনৰাবৃত্তি সূত্ৰ
ଇଚେଲନ୍ ଫର୍ମ ହ୍ରାସ |,হ্ৰাস কৰা এচেলন ৰূপ
reductio-ad-absurdum |,ৰিডাক্টিঅ&#39;-এড-এবছাৰ্ডম
ହ୍ରାସ ସୂତ୍ର,হ্ৰাস সূত্ৰ
ସନ୍ଦର୍ଭ ରେଖା |,ৰেফাৰেন্স লাইন
ରେଫରେନ୍ସ ପଏଣ୍ଟ |,ৰেফাৰেন্স পইণ্ট
ପ୍ରତିଫଳିତ ତରଙ୍ଗ |,প্ৰতিফলিত তৰংগ
ପ୍ରତିଫଳନ,প্ৰতিফলন
ପ୍ରତିଫଳିତ ନିୟମ |,প্ৰতিফলিত আইন
ସମ୍ମିଶ୍ରଣର ଅଞ୍ଚଳ |,অভিসৰণৰ অঞ্চল
ବିଭେଦ ଅଞ୍ଚଳ |,বিচ্ছিন্নতাৰ অঞ্চল
ଏକୀକରଣର ଅଞ୍ଚଳ |,সংহতিৰ অঞ্চল
ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |,ৰিগ্ৰেছন বিশ্লেষণ
ରିଗ୍ରେସନ୍ ବକ୍ର,ৰিগ্ৰেছন বক্ৰ
ରିଗ୍ରେସନ୍ ସମୀକରଣ |,ৰিগ্ৰেছন সমীকৰণ
ରେଗ୍ରେସନ୍ ଲାଇନ୍,ৰিগ্ৰেছন লাইন
ରିଗ୍ରେସନ୍ ମଡେଲ୍ |,ৰিগ্ৰেছন মডেল
ନିୟମିତ ବକ୍ର,নিয়মীয়া বক্ৰ
ନିୟମିତ ଷୋଡଶାଳ |,নিয়মীয়া ষড়ভুজ
ନିୟମିତ ମ୍ୟାଟ୍ରିକ୍ସ |,নিয়মীয়া মেট্ৰিক্স
ନିୟମିତ ଟେଟ୍ରେଡ୍ରନ୍ |,নিয়মীয়া টেট্ৰাহেড্ৰন
ଆପେକ୍ଷିକ ସଂପନ୍ନ |,আপেক্ষিক পৰিপূৰক
ଆପେକ୍ଷିକ ସର୍ବାଧିକ |,আপেক্ষিক সৰ্বোচ্চ
ଆପେକ୍ଷିକ ସର୍ବନିମ୍ନ |,আপেক্ষিক নূন্যতম
ଆପେକ୍ଷିକ ସମ୍ଭାବନା (ସର୍ତ୍ତମୂଳକ ସମ୍ଭାବନା),আপেক্ষিক সম্ভাৱনা (চৰ্তসাপেক্ষ সম্ভাৱনা)
ଆପେକ୍ଷିକ ବେଗ |,আপেক্ষিক বেগ
ଆପେକ୍ଷିକତା |,আপেক্ষিকতা
ଆପେକ୍ଷିକ ତତ୍ତ୍। |,আপেক্ষিকতাবাদ তত্ত্ব
ନିର୍ଭରଯୋଗ୍ୟତା,নিৰ্ভৰযোগ্যতা
ନିର୍ଭରଯୋଗ୍ୟତା ସମସ୍ୟା |,নিৰ্ভৰযোগ্যতাৰ সমস্যা
ଅବଶିଷ୍ଟ ଅବଧି,বাকী থকা টাৰ্ম
ଅବଶିଷ୍ଟ ଥିଓରେମ୍ |,বাকী উপপাদ্য
ବାରମ୍ବାର ସୀମା |,বাৰম্বাৰ সীমা
ପୁନରାବୃତ୍ତି ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |,ৰিমেনৰ অবিচ্ছেদ্য পুনৰাবৃত্তি কৰিলে
ପ୍ରତିନିଧିତ୍ୱ,প্ৰতিনিধিত্ব কৰা
ଅବଶିଷ୍ଟ,অৱশিষ্ট
ଏକ ପୋଲରେ ଅବଶିଷ୍ଟ,এটা মেৰুত অৱশিষ্ট
ରେଜୋଲୁସନ,সংকল্প
ଶକ୍ତିର ସଂକଳ୍ପ,শক্তিৰ সমাধান
ଗତିର ବିଭେଦନ,বেগৰ ৰিজ’লিউচন
ଫଳାଫଳ,ফলাফল
ଫଳାଫଳ ଶକ୍ତି,ফলস্বৰূপ বল
ଫଳାଫଳ ଭେକ୍ଟର୍ |,ফলাফল ভেক্টৰ
ସଂଶୋଧିତ ସିମ୍ପାଲେକ୍ସ କ techni ଶଳ |,সংশোধিত ছিমপ্লেক্স কৌশল
ରମ୍ବସ୍,ৰম্বছ
ରିମାନ୍ ଅବିଚ୍ଛେଦ୍ୟ |,ৰিমেন অবিচ্ছেদ্য
ଡାହାଣ କୋଣ,সোঁকোণ
ଡାହାଣ କୋଣିଆ ତ୍ରିରଙ୍ଗା |,সোঁকোণীয়া ত্ৰিভুজ
ଡାହାଣ ବୃତ୍ତାକାର କୋଣ |,সোঁফালৰ বৃত্তাকাৰ শঙ্কু
ଡାହାଣ କୋସେଟ |,ডান কোছেট
ଡାହାଣ ସିଲିଣ୍ଡର |,সোঁফালৰ চিলিণ্ডাৰ
ଡାହାଣ ହାତ,সোঁহাতৰ
ଡାହାଣ ଓଲଟା |,সোঁফালৰ ওলোটা
କଠୋର ପ୍ରମାଣ |,কঠোৰ প্ৰমাণ
ରିଙ୍ଗ୍ |,আঙুঠি
ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା,পূৰ্ণসংখ্যাৰ আঙঠি
R- ଏକୀକୃତ |,R-ইন্টিগ্ৰেবল
ମୂଳ,শিপা
ମୂଳ ଅର୍ଥ ବର୍ଗ |,মূলৰ গড় বৰ্গ
ବହୁଭାଷାର ମୂଳ |,বহুপদৰ মূল
ଘୂର୍ଣ୍ଣନ,ঘূৰ্ণন
ଗୋଲାକାର ତ୍ରୁଟି |,ঘূৰণীয়া ত্ৰুটি
ଧାଡି,শাৰী
ଧାଡି-ସ୍ତମ୍ଭ ଗୁଣନ |,শাৰী-দ্বাৰা-স্তম্ভ গুণন
ଧାଡି ସମାନତା |,শাৰী সমতুল্যতা
ଧାଡି ମ୍ୟାଟ୍ରିକ୍ସ |,শাৰী মেট্ৰিক্স
ଧାଡି ମାନ୍ୟତା,শাৰী ৰেংক
ସାଡଲ୍ ପଏଣ୍ଟ |,চেডেল পইণ্ট
ନମୁନା,নমুনা
ନମୁନା ଅର୍ଥ |,নমুনাৰ অৰ্থ
ନମୁନା ବିନ୍ଦୁ |,নমুনা বিন্দু
ନମୁନା ଆକାର,নমুনাৰ আকাৰ
ନମୁନା ସ୍ଥାନ,নমুনা স্থান
ନମୁନା ମାନକ ବିଘ୍ନ |,নমুনা মানক বিচ্যুতি
ନମୁନା ସର୍ବେକ୍ଷଣ |,নমুনা জৰীপ
ନମୁନା ଭିନ୍ନତା |,নমুনা ভ্যাৰিয়েন্স
ନମୁନା ସଂଗ୍ରହ,নমুনা সংগ্ৰহ কৰা
ନମୁନା ବଣ୍ଟନ,নমুনা বিতৰণ
ନମୁନା ତ୍ରୁଟି |,নমুনা সংগ্ৰহৰ ভুল
ନମୁନା ବ୍ୟବଧାନ,নমুনা সংগ্ৰহৰ ব্যৱধান
ନମୁନା ପଦ୍ଧତି |,নমুনা সংগ্ৰহ পদ্ধতি
ନମୁନା ସିଦ୍ଧାନ୍ତ |,নমুনা সংগ্ৰহ তত্ত্ব
ପ୍ରତିସ୍ଥାପନ ସହିତ ନମୁନା ସଂଗ୍ରହ |,প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা
ସ୍କାଲାର୍ |,স্কেলাৰ
ସ୍କାଲାର୍ ଫିଲ୍ଡ |,স্কেলাৰ ক্ষেত্ৰ
ସ୍କାଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |,স্কেলাৰ মেট্ৰিক্স
ସ୍କାଲାର୍ ଏକାଧିକ |,স্কেলাৰ বহুগুণ
ସ୍କାଲାର୍ ଗୁଣନ |,স্কেলাৰ গুণন
ସ୍କାଲାର୍ ଉତ୍ପାଦ |,স্কেলাৰ উৎপাদন
ସ୍କାଲାର୍ ପରିମାଣ |,স্কেলাৰ পৰিমাণ
ସ୍କାଲାର୍ ଟ୍ରିପଲ୍ ଉତ୍ପାଦ |,স্কেলাৰ ট্ৰিপল প্ৰডাক্ট
ସ୍କେଲିନ୍ ତ୍ରିରଙ୍ଗା |,scelene ত্ৰিভুজ
ବିଚ୍ଛିନ୍ନ ଚିତ୍ର,বিক্ষিপ্ত ডায়েগ্ৰাম
ସ୍କ୍ରୋଡିଙ୍ଗର୍ ସମୀକରଣ |,শ্ৰডিংগাৰ সমীকৰণ
ମ al ସୁମୀ ପରିବର୍ତ୍ତନ,ঋতুভিত্তিক উঠা-নমা
secant,secant
ନିରାପଦ ପଦ୍ଧତି |,secant পদ্ধতি
ଦ୍ୱିତୀୟ ଡେରିଭେଟିଭ୍ |,দ্বিতীয় ব্যুৎপত্তি
ଦ୍ୱିତୀୟ କ୍ରମ |,দ্বিতীয় ক্ৰমৰ
ବିଭାଗ,শাখা
କ୍ଷେତ୍ର,খণ্ড
ଏକ ବକ୍ରର ବିଭାଗ,এটা বক্ৰৰ অংশ
ଆତ୍ମ - ଯୋଗ,self — সংযুক্ত
ସେଲ୍ଫ ଆଡଜଏଣ୍ଟ ଅପରେଟର୍ |,self adjoint অপাৰেটৰ
ଆତ୍ମ - ସଂଯୋଗ,self — সংযুক্ত
ସେମିଆକ୍ସିସ୍ |,অৰ্ধঅক্ষ
ଅର୍ଦ୍ଧଚକ୍ର |,অৰ্ধবৃত্ত
ଅର୍ଦ୍ଧ - ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |,অৰ্ধ - নিৰ্দিষ্ট মেট্ৰিক্স
ଅର୍ଦ୍ଧ - ନିର୍ଦ୍ଦିଷ୍ଟ ଚତୁର୍ଭୁଜ ଫର୍ମ |,অৰ্ধ - নিৰ্দিষ্ট দ্বিঘাত ৰূপ
ସେମିଗ୍ରୁପ୍ |,অৰ্ধগোট
ଅର୍ଦ୍ଧ - ବ୍ୟବଧାନ |,অৰ্ধ - ব্যৱধান
ଅର୍ଦ୍ଧ ପ୍ରମୁଖ ଅକ୍ଷ |,অৰ্ধ প্ৰধান অক্ষ
ଅର୍ଦ୍ଧ ଛୋଟ ଅକ୍ଷ |,অৰ্ধ ক্ষুদ্ৰ অক্ষ
ପୃଥକ ବହୁଭୂତ |,পৃথক কৰিব পৰা বহুপদ
ଭେରିଏବଲ୍ସର ପୃଥକତା |,চলকৰ পৃথকীকৰণ
କ୍ରମ |,ক্ৰম
କ୍ରମିକ ତତ୍ତ୍। |,ক্ৰমবিন্যাস তত্ত্ব
କ୍ରମିକ ବିଶ୍ଳେଷଣ |,ক্ৰমিক বিশ্লেষণ
କ୍ରମାଗତ ନମୁନା,ক্ৰমিক নমুনা সংগ্ৰহ কৰা
କ୍ରମିକ ସମ୍ପର୍କ,ক্ৰমিক সম্পৰ্ক
କ୍ରମ,শৃংখলা
ସେଟ୍ କରନ୍ତୁ |,স্থাপন কৰা
ସେକ୍ସଟାଣ୍ଟ |,sextant
ଶେୱାର୍ଟ କଣ୍ଟ୍ରୋଲ୍ ଚାର୍ଟ |,শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট
ଚିହ୍ନ,চহী
ଏକ ମାଟ୍ରିକ୍ସର ଦସ୍ତଖତ |,এটা মেট্ৰিক্সৰ স্বাক্ষৰ
ଚତୁର୍ଭୁଜ ଫର୍ମର ଦସ୍ତଖତ |,দ্বিঘাত ৰূপৰ স্বাক্ষৰ
ଦସ୍ତଖତ ସଂଖ୍ୟା,স্বাক্ষৰিত নম্বৰ
ମହତ୍ତ୍ level ସ୍ତର |,তাৎপৰ্য্যৰ স্তৰ
ମହତ୍ତ୍ test ପରୀକ୍ଷା |,তাৎপৰ্য্য পৰীক্ষা
ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସଂଖ୍ୟା,উল্লেখযোগ্য অংক
ଚିହ୍ନ ପରୀକ୍ଷା,চিহ্ন পৰীক্ষা
ସାଇନମ୍ ଫଙ୍କସନ୍,signum ফাংচন
ସମାନ ଏଲିପ୍ସ |,একেধৰণৰ উপবৃত্তাকাৰ
ସମାନ ସଂଖ୍ୟା,একেধৰণৰ সংখ্যা
ସମାନତା,সাদৃশ্য
ସମାନ ମେଟ୍ରିକ୍ସ |,একেধৰণৰ মেট্ৰিক্স
ସରଳ ବନ୍ଦ ବକ୍ର,সহজ বন্ধ বক্ৰ
ସରଳ ସମ୍ପର୍କ,সহজ সম্পৰ্ক
ସରଳ ହାରମୋନିକ୍ ଗତି |,সহজ হাৰমনিক গতি
ସରଳ ଅନିୟମିତ ନମୁନା |,সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ
ସରଳ,simplex
ସିମ୍ପ୍ଲେକ୍ସ ଆଲଗୋରିଦମ |,simplex এলগৰিদম
ସିମ୍ପାଲେକ୍ସ ଟେବୁଲ୍ |,simplex tableau
ସିମ୍ପସନ୍ଙ୍କର ଏକ - ତୃତୀୟ ନିୟମ |,চিম্পছনৰ এক - তৃতীয় নিয়ম
ଅନୁକରଣ କ technique ଶଳ,চিমুলেচন কৌশল
ଏକକାଳୀନ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,একেলগে অৱভেদ্য সমীকৰণ
ଏକକାଳୀନ ସମୀକରଣ |,একেলগে সমীকৰণ
ସାଇନ,sine
ସାଇନ ବକ୍ର,চাইন বক্ৰ
ସିଙ୍ଗଲେଟନ୍ |,singleton
ଏକକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |,একক মূল্যৰ ফাংচন
ଏକକ ଇଣ୍ଟିଗ୍ରାଲ୍ |,একবচন অখণ্ড
ଏକକତା,এককতা
ଏକକ ମ୍ୟାଟ୍ରିକ୍ସ,একক মেট্ৰিক্স
ଏକକ ସମାଧାନ,একক সমাধান
ନମୁନାର ଆକାର,নমুনাৰ আকাৰ
ଖରାପ ବଣ୍ଟନ |,তিৰ্যক বিতৰণ
skew-Hermitian ମ୍ୟାଟ୍ରିକ୍ସ |,skew-হাৰমিটিয়ান মেট্ৰিক্স
ଚତୁରତା |,তিৰ্যকতা
skew ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |,skew প্ৰতিসম মেট্ৰিক্স
ସ୍ଲାକ୍ ଭେରିଏବଲ୍ |,slack ভেৰিয়েবল
ope ୁଲା,এঢলীয়া
ope ୁଲା ଗ୍ରେଡିଏଣ୍ଟ୍ |,ঢালৰ গ্ৰেডিয়েণ্ট
ଛୋଟ ବ୍ରାକେଟ୍,সৰু সৰু বন্ধনী
ଚିକ୍କଣ ବକ୍ର,মসৃণ বক্ৰ
ସୁଗମ କାର୍ଯ୍ୟ,মসৃণ কাৰ্য্য
ସମୟ କ୍ରମର ସଫାସୁତୁରା |,সময় শৃংখলাৰ মসৃণকৰণ
ସୌର ମଣ୍ଡଳ,সৌৰজগত
ସୋଲେନଏଡାଲ୍ ଭେକ୍ଟର୍ |,ছ&#39;লেন&#39;ইডাল ভেক্টৰ
କଠିନ,গোটা
କଠିନ ଜ୍ୟାମିତି |,কঠিন জ্যামিতি
ସମାଧାନ,সমাধান
କ୍ରମରେ ସମାଧାନ |,শৃংখলাবদ্ধভাৱে সমাধান
ସମାଧାନ ମ୍ୟାଟ୍ରିକ୍ସ |,সমাধান মেট্ৰিক্স
ଏକ ତ୍ରିରଙ୍ଗାର ସମାଧାନ |,ত্ৰিভুজৰ সমাধান
ସମାଧାନ ସ୍ଥାନ,সমাধান স্থান
ସୋନାଇନ୍ ପଲିନୋମିଆଲ୍ |,সোনাইন বহুপদ
ସ୍ଥାନ,স্থান
ସ୍ପେସ୍ ବକ୍ର,স্থান বক্ৰ
ବିସ୍ତାର ସେଟ୍ |,স্পেনিং চেট
ସ୍ପେସାଲ୍ କରେଲୋଗ୍ରାମ୍ |,স্থানীয় কোৰেলোগ্ৰাম
ସ୍ line ତନ୍ତ୍ର ର line ଖ୍ୟ ଗୋଷ୍ଠୀ |,বিশেষ ৰৈখিক গোট
ସ୍ ort ତନ୍ତ୍ର ଅର୍ଥୋଗୋନାଲ୍ ଗୋଷ୍ଠୀ |,বিশেষ অৰ্থগনেল গোট
ନିର୍ଦ୍ଦିଷ୍ଟ ମାଧ୍ୟାକର୍ଷଣ |,নিৰ্দিষ্ট মাধ্যাকৰ্ষণ
ସ୍ପେକ୍ଟ୍ରାଲ୍ ମ୍ୟାପିଙ୍ଗ୍ ଥିଓରେମ୍ |,বৰ্ণালী মেপিং উপপাদ্য
ଏକ କାର୍ଯ୍ୟର ସ୍ପେକ୍ଟ୍ରମ୍ |,এটা ফলনৰ বৰ্ণালী
କ୍ଷେତ୍ର,গোলক
ଗୋଲାକାର ସଂଯୋଜନା ପ୍ରଣାଳୀ |,গোলাকাৰ স্থানাংক ব্যৱস্থা
ଗୋଲାକାର ପୋଲାର ସଂଯୋଜନା |,গোলাকাৰ মেৰু স্থানাংক
ଗୋଲାକାର ତ୍ରିରଙ୍ଗା |,গোলাকাৰ ত্ৰিভুজ
ଗୋଲାକାର ଟ୍ରାଇଗୋନେମେଟ୍ରୀ |,গোলাকাৰ ত্ৰিকোণমিতি
spiral,সৰ্পিল
ବର୍ଗ,বৰ্গ
ବର୍ଗ ବନ୍ଧନୀ,বৰ্গক্ষেত্ৰৰ বন্ধনী
ବର୍ଗ ଇଣ୍ଟିଗ୍ରେବଲ୍ |,বৰ্গ ইন্টিগ্ৰেবল
ବର୍ଗ ମ୍ୟାଟ୍ରିକ୍ସ |,বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স
ବର୍ଗମୂଳ,বৰ্গমূল
ନମୁନା ସଂଗ୍ରହର ପର୍ଯ୍ୟାୟ |,নমুনা সংগ্ৰহৰ পৰ্যায়
ପାହାଚ କାର୍ଯ୍ୟ,চিৰিৰ কাৰ্য্য
ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି,মানক বিচ্যুতি
ମାନକ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |,মানক ভিতৰৰ উৎপাদন
ସନ୍ତୁଳନର ଅବସ୍ଥା |,ভাৰসাম্যৰ অৱস্থা
ସ୍ଥାୟୀ ବକ୍ର,স্থবিৰ বক্ৰ
ସ୍ଥିର ବିନ୍ଦୁ |,স্থবিৰ বিন্দু
ସ୍ଥିର ମୂଲ୍ୟ,স্থবিৰ মান
ପରିସଂଖ୍ୟାନ,পৰিসংখ্যা
ପରିସଂଖ୍ୟାନ,পৰিসংখ্যাগত
ପରିସଂଖ୍ୟାନ ତଥ୍ୟ,পৰিসংখ্যাগত তথ্য
