Odiya,English
ହାଲୁକା ବନ୍ଧୁକ |,light gun
ହାଲୁକା କଲମ |,light pen
ରେଖା ଆଡାପ୍ଟର |,line adapter
ରେଖା ସମ୍ପାଦନା |,line editing
ରେଖା ପ୍ରିଣ୍ଟର୍ |,line printer
ରେଖା,Linear
ପ୍ରତି ମିନିଟରେ ରେଖା (LPM),lines per minute (LPM)
ଲିଙ୍କ୍ |,Link
ଲିଙ୍କ୍ ତାଲିକା |,linked list
LINUX,LINUX
ତରଳ ସ୍ଫଟିକ୍ ପ୍ରଦର୍ଶନ (LCD),liquid crystal display (LCD)
ତାଲିକା ପ୍ରକ୍ରିୟାକରଣ |,list processing
ଆକ୍ଷରିକ,Literal
ଲାଇଭ୍ |,Live
ଲାଇଭ୍ ନୋଡ୍ |,live node
ଲୋଡ୍ କର |,Load
ଲୋଡ୍ ମଡ୍ୟୁଲ୍,load module
ସ୍ଥାନୀୟ,Local
ସ୍ଥାନୀୟ ପ୍ରବେଶ,local access
ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ (ଲାନ୍),local area network (Lan)
ସ୍ଥାନୀୟ ପରିଭାଷା |,local definition
ସ୍ଥାନୀୟ ବିନିମୟ |,local exchange
ସ୍ଥାନୀୟ ସ୍ମୃତି,local memory
ସ୍ଥାନୀୟ ମୋଡ୍ |,local mode
ଲୋକାଲ୍ ଭେରିଏବଲ୍ |,local variable
ଲକ୍ କରନ୍ତୁ |,Lock
ଲକ୍ ହୋଇଥିବା ଫାଇଲ୍ |,locked file
ଲଗ୍ ଇନ୍ = ଲଗ୍ ଇନ୍ କରନ୍ତୁ |,log in=log on
ଲଗ୍ ଆଉଟ୍ ଆଉଟ୍ କରନ୍ତୁ |,log off-log out
ଲଗିଂ,Logging
ତର୍କ ବିଶ୍ଳେଷଣକାରୀ |,logic analyser
ଲଜିକ୍ ବୋମା |,logic bomb
ଲଜିକ୍ କାର୍ଡ |,logic card
ଲଜିକ୍ ଚାର୍ଟ (ଫ୍ଲୋ ଚାର୍ଟ),logic chart (flow chart)
ଲଜିକ୍ ସର୍କିଟ୍ |,logic circuit
ତାର୍କିକ ଡିଜାଇନ୍ |,logic design
ତାର୍କିକ ଚିତ୍ର,logic diagram
ତର୍କ ପ୍ରବାହ ଚାର୍ଟ |,logic flow chart
ତାର୍କିକ କାର୍ଯ୍ୟ,logic function
ତାର୍କିକ ଫାଟକ,logic gate
ଲଜିକ୍ ପ୍ରୋଗ୍ରାମିଂ |,logic programming
ତର୍କ ପରିବର୍ତ୍ତନ,logic shift
ତର୍କ ସ୍ଥିତି |,logic state
ଲଜିକ୍ ସୁଇଚ୍ |,logic switch
ତର୍କ ଏକକ |,logic unit
ଯୁକ୍ତିଯୁକ୍ତ |,Logical
ଯୁକ୍ତିଯୁକ୍ତ ସଂଯୋଗ |,logical connection
ତାର୍କିକ ତଥ୍ୟ ଗଠନ,logical data structure
ତାର୍କିକ ଚିତ୍ର,logical diagram
ଯୁକ୍ତିଯୁକ୍ତ ଅଭିବ୍ୟକ୍ତି |,logical expression
ଲଜିକାଲ୍ ଫ୍ଲୋ ଚାର୍ଟ (ଫ୍ଲୋ ଚାର୍ଟ),logical flow chart (flow chart)
ଯୁକ୍ତିଯୁକ୍ତ IF,logical IF
ଲଜିକାଲ୍ ଅପରେସନ୍,logical operation
ଲଜିକାଲ୍ ଅପରେଟର୍ |,logical operator
ଯୁକ୍ତିଯୁକ୍ତ ସମ୍ପର୍କ |,logical relation
ଲଜିକାଲ୍ ସ୍କିମ୍ |,logical scheme
ଯୁକ୍ତିଯୁକ୍ତ ପ୍ରତୀକ |,logical symbol
ଲଜିକାଲ୍ ପ୍ରକାର |,logical type
ତାର୍କିକ ମୂଲ୍ୟ,logical value
ଲଜିକାଲ୍ ଭେରିଏବଲ୍ |,logical variable
ଆଗକୁ ଦେଖ,look ahead carry
ଆଗକୁ ସେଟ୍ ଦେଖନ୍ତୁ |,look ahead set
ଉପରୁକୁ ଦେଖ,Look-up
ଲୁପ୍ |,Loop
ଲୁପ୍ କଣ୍ଟ୍ରୋଲ୍ |,loop control
ଲୁପ୍ ପ୍ରାରମ୍ଭିକରଣ |,loop initialization
ଲୁପ୍ ପରିବର୍ତ୍ତନ,loop modification
ଲୁପ୍ ନେଟୱାର୍କ |,loop network
ଲୁପ୍ ଆରମ୍ଭ,loop start
ଲୁପ୍ ସମାପ୍ତି |,loop termination
ଲୁପ୍-ବ୍ୟାକ୍ ପରୀକ୍ଷା |,loop-back test
ଖାଲି ଯୋଡି |,loosely coupled
କ୍ଷତିହୀନ ସଙ୍କୋଚନ |,lossless compression
କ୍ଷତିକାରକ ସଙ୍କୋଚନ |,lossy compression
କମ୍ ବାଇଟ୍ |,low byte
ନିମ୍ନ ସ୍ତରର ଭାଷା |,low level language
ନିମ୍ନ ପାସ୍ ଫିଲ୍ଟର୍ |,low pass filter
ନିମ୍ନ ବନ୍ଧା |,lower bound
ମ୍ୟାକ୍ ପ୍ରୋଟୋକଲ୍ (ମଧ୍ୟମ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ),mac protocol (medium access control)
ମେସିନ୍,Machine
ଯନ୍ତ୍ର ଠିକଣା,machine address
ମେସିନ୍ କୋଡ୍,machine code
ମେସିନ୍ ଚକ୍ର |,machine cycle
ମେସିନ୍ ନିର୍ଭରଶୀଳ ଭାଷା |,machine dependent language
ମେସିନ୍ ନିର୍ଭରଶୀଳ ସଫ୍ଟୱେର୍ |,machine dependent software
ମେସିନ୍ ତ୍ରୁଟି |,machine error
ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |,machine idle time
ମେସିନ୍ ସ୍ୱାଧୀନ ଭାଷା |,machine independent language
ଯନ୍ତ୍ର ନିର୍ଦ୍ଦେଶ,machine instruction
ଯନ୍ତ୍ର ବୁଦ୍ଧି,machine intelligence
ମେସିନ୍ ଭାଷା,machine language
ଯନ୍ତ୍ର ଶିକ୍ଷା,machine learning
ମେସିନ୍ ଅପରେସନ୍,machine operation
ମେସିନ୍ ଆଧାରିତ ଭାଷା |,machine oriented language
ମେସିନ୍ ଚଲାଇବା |,machine run
ମେସିନ୍ ଅନୁକରଣ,machine simulation
ମେସିନ୍ ନଷ୍ଟ ହୋଇଥିବା ସମୟ |,machine spoiled time
ମେସିନ୍ ଅନୁବାଦ,machine translation
ମେସିନ୍ ଶବ୍ଦ |,machine word
ମାକ୍ରୋ (= ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ),macro (=macro instruction)
ମାକ୍ରୋ ଆର୍ଗୁମେଣ୍ଟ୍ |,macro argument
ମାକ୍ରୋ ଆସେମ୍ବଲି ପ୍ରୋଗ୍ରାମ୍ |,macro assembly program
ମାକ୍ରୋ କଲ୍ |,macro call
ମାକ୍ରୋ କୋଡ୍ |,macro code
ମାକ୍ରୋ କମାଣ୍ଡ୍ |,macro command
ମାକ୍ରୋ ଘୋଷଣା,macro declaration
ମାକ୍ରୋ ସଂଜ୍ଞା,macro definition
ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |,macro flow chart
ମାକ୍ରୋ ଜେନେରେଟର,macro generator
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,macro instruction
ମାକ୍ରୋ ଭାଷା |,macro language
ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |,macro library
ମାକ୍ରୋ ପାରାମିଟର |,macro parameter
ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |,macro processing
ମାକ୍ରୋ ସଞ୍ଚାଳକ |,macro processor
ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |,macro programming
ମାକ୍ରୋ ପ୍ରୋଟୋଟାଇପ୍ |,macro prototype
ମାକ୍ରୋ-କୋଡିଂ |,Macro-coding
ମାଗାବାଇଟ୍ (MB),magabyte (MB)
ଯାଦୁ ଚରିତ୍ର |,magic character
ଯାଦୁ ସଂଖ୍ୟା,magic number
ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି,magnetic bubble memory
ଚୁମ୍ବକୀୟ କାର୍ଡ |,magnetic card
ଚୁମ୍ବକୀୟ କକ୍ଷ |,magnetic cell
ଚୁମ୍ବକୀୟ ଚରିତ୍ର |,magnetic character
ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ,magnetic core storage
ଚୁମ୍ବକୀୟ ଡିସ୍କ |,magnetic disk
ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା,magnetic disk address
ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି,magnetic disk memory
ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |,magnetic drum
ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ |,magnetic encoding
ଚୁମ୍ବକୀୟ ମୁଣ୍ଡ,magnetic head
ଚୁମ୍ବକୀୟ ଇଙ୍କି |,magnetic ink
ଚୁମ୍ବକୀୟ ଇଙ୍କି ବର୍ଣ୍ଣ ଚିହ୍ନ (MICR),magnetic ink character recognition (MICR)
ଚୁମ୍ବକୀୟ ମିଡିଆ |,magnetic media
ଚୁମ୍ବକୀୟ ପଠନ |,magnetic reading
ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |,magnetic recording
ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ,magnetic storage
ଚୁମ୍ବକୀୟ ଷ୍ଟ୍ରିପ୍ |,magnetic strip
ଚୁମ୍ବକୀୟ ଟେପ୍ |,magnetic tape
ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |,magnetic tape cartridge
ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |,magnetic tape drive
ଚୁମ୍ବକୀୟ ଟେପ୍ ହେଡର୍ |,magnetic tape header
ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |,magnetic tape librarian
ଚୁମ୍ବକୀୟ ଟେପ୍ ପରିବହନ |,magnetic tape transport
ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |,magnetic tape unit
ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |,magnetic thin film
ଚୁମ୍ବକୀୟ ଟ୍ରାକ୍ |,magnetic track
ଚୁମ୍ବକୀୟ ଅପ୍ଟିକ୍ ଷ୍ଟୋରେଜ୍ |,magneto optic storage
ଚୁମ୍ବକୀୟ ପ୍ରିଣ୍ଟର୍ |,magnetographic printer
ଚୁମ୍ବକୀୟ,Magnetostriction
ଚୁମ୍ବକୀୟ ଟାବଲେଟ୍ |,magnetostrictive tablet
ମେଲ୍ ବାକ୍ସ,mail box
ମେଲ୍ ମିଶ୍ରଣ |,mail merge
ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ଏକକ |,main control unit
ମୁଖ୍ୟ ଫ୍ରେମ୍ |,main frame
ମୁଖ୍ୟ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍ |,main frame system
ମୁଖ୍ୟ ସ୍ମୃତି,main memory
ମୁଖ୍ୟ ପ୍ରୋଗ୍ରାମ୍,main program
ମୁଖ୍ୟ ଭଣ୍ଡାର |,main storage
ମୁଖ୍ୟ ସୁଇଚ୍,main switch
ରକ୍ଷଣାବେକ୍ଷଣ,Maintenance
ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |,maintenance panel
ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ,maintenance time
ପ୍ରମୁଖ ଚକ୍ର |,major cycle
ପ୍ରମୁଖ ଉପକରଣ,major device
ମୁଖ୍ୟ ଚାବି |,major key
ପ୍ରମୁଖ ରାଜ୍ୟ |,major state
ପ୍ରମୁଖ ଗଠନ,major structure
ପ୍ରମୁଖ କାର୍ଯ୍ୟ,major task
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,majority element
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,majority gate
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,majority operation
ମେକଅପ୍ ସମୟ |,makeup time
ତ୍ରୁଟି ନିତ୍ୟକର୍ମ |,malfunction routine
ପରିଚାଳନା ବିକାଶ,management development
ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS),management information system (MIS)
ପରିଚାଳନା ବିଜ୍ଞାନ |,management science
ମଞ୍ଚେଷ୍ଟର କୋଡିଂ |,Manchester coding
ମନିଫୋଲ୍ଡିଂ |,Manifolding
ମନିପ୍ୟୁଟେଡ୍ ଭେରିଏବଲ୍ |,manipulated variable
ଇଣ୍ଡେକ୍ସ କରିବା,manipulating indexing
ମ୍ୟାନ୍-ମେସିନ୍ ଅନୁକରଣ |,man-machine simulation
ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |,manual address switch
ମାନୁଆଲ ବିଶ୍ଳେଷଣ |,manual analysis
ମାନୁଆଲ ଉତ୍ତର,manual answering
ମାନୁଆଲ ପ୍ରବେଶ,manual entry
ମାନୁଆଲ ବିନିମୟ,manual exchange
ମାନୁଆଲ୍ ଇନପୁଟ୍ |,manual input
ମାନୁଆଲ୍ ଅପରେସନ୍ |,manual operation
ଅନେକ ସମ୍ପର୍କ ପାଇଁ ଅନେକ |,many to many relationship
ଅନେକରୁ ଗୋଟିଏ ଡିକୋଡର୍ |,many to one decoder
ମାନଚିତ୍ର ପଦ୍ଧତି,map method
ମ୍ୟାପିଂ,Mapping
ମାର୍ଜିନ୍,Margin
ମାର୍ଜିନ୍ ତ୍ରୁଟି |,margin error
ମାର୍ଜିନାଲ ଯାଞ୍ଚ,marginal check
ମାର୍ଜିନାଲ ପରୀକ୍ଷା,marginal test
ଚିହ୍ନ ଚିହ୍ନଟ,mark detection
ପ reading ଼ିବା ଚିହ୍ନ |,mark reading
ମାର୍କ ସ୍କାନିଂ,mark scanning
ଚିହ୍ନ ଚିହ୍ନ,mark sense
ମାର୍କର,Marker
ମାର୍କିଂ,Marking
ତରଙ୍ଗ ଚିହ୍ନିତ,marking wave
ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,markov chain
ମାର୍କୋଭ ଉତ୍ସ |,markov source
ମାର୍କ ଅପ୍ ଭାଷା |,mark-up language
ମାସର,Maser
ମାସର,Maser
ମାସ୍କ,Mask
ମାସ୍କ ବିଟ୍ |,mask bit
ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |,mask programmable device
ମାସ୍କ ରେଜିଷ୍ଟର |,mask register
ମାସ୍କଡ୍ ROM |,masked ROM
ମାସ୍କିଂ |,Masking
ବହୁ ତଥ୍ୟ,mass data
ଜନ ସ୍ମୃତି,mass memory
ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |,massively parallel
ଗୁରୁ,Master
ମାଷ୍ଟର କାର୍ଡ |,master card
ମାଷ୍ଟର ଘଣ୍ଟା |,master clock
ମାଷ୍ଟର କନସୋଲ୍ |,master consol
ମୂଖ୍ୟ ତଥ୍ୟ |,master data
ମୂଖ୍ୟ ଚିତ୍ର,master diagram
ମାଷ୍ଟର ଫାଇଲ୍ |,master file
ମାଷ୍ଟର ଗ୍ରୁପ୍ |,master group
ମାଷ୍ଟର କି,master key
ମାଷ୍ଟର ଲାଇବ୍ରେରୀ ଟେପ୍ |,master library tape
ମାଷ୍ଟର ସଞ୍ଚାଳକ |,master processor
ମାଷ୍ଟର ପ୍ରୋଗ୍ରାମ୍ |,master program
ମାଷ୍ଟର ଷ୍ଟେସନ୍ |,master station
ମାଷ୍ଟର ଟେପ୍ |,master tape
ମାଷ୍ଟର୍ ଟର୍ମିନାଲ୍ |,master terminal
ମାଷ୍ଟର / ଦାସ ଉପକରଣ |,master/slave device
ମାଷ୍ଟର / ଦାସ ପ୍ରଣାଳୀ |,master/slave system
ମ୍ୟାଚ୍,Match
ମେଳ ଖାଉଛି,Matching
ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ,mathematical programming
ଗାଣିତିକ ଅନୁକରଣ,mathematical simulation
ମାଟ୍ରିକ୍ସ,Matrix
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |,matrix printer
ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |,matrix switch
ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |,matrix table
ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |,maxi computer
ମ୍ୟାକ୍ସିକ୍ କମ୍ପ୍ୟୁଟର |,Maxicomputer
ସର୍ବାଧିକ ଉପାଦାନ |,maximal element
maxterm (ମାନକ ରାଶି ଶବ୍ଦ),maxterm (standard sum term)
ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |,maxwell daemon
ଅର୍ଥ,Mean
ଅର୍ଥ ମରାମତି ସମୟ |,mean repair time
ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF),mean time between failure (MTBF)
ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF),mean time between failure (MTBF)
ବିଫଳତାର ସମୟ |,mean time to failure
ମରାମତି ପାଇଁ ସମୟ |,mean time to repair
ମରାମତି ପାଇଁ ସମୟ (MTTR),mean time to repair (MTTR)
ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI),medium scale integration (MSI)
ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI),medium scale integration (MSI)
ମଧ୍ୟମ ଅବଧି ସଂରକ୍ଷଣ ଉପକରଣ |,medium term storage device
ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗାବିଟ୍ (MB Ps),megabit per second (MB Ps)
ସଦସ୍ୟ ବସ୍ତୁ |,member object
ସଦସ୍ୟ ରେକର୍ଡ |,member record
ସ୍ମୃତି,Memory
ମେମୋରୀ ଆରେ,memory array
ମେମୋରୀ ବ୍ୟାଙ୍କ,memory bank
ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |,memory buffer register
ମେମୋରୀ ବସ୍,memory bus
ମେମୋରୀ କାର୍ଡ,memory card
ମେମୋରୀ ସେଲ୍,memory cell
ସ୍ମୃତି ସଙ୍କୋଚନ,memory compaction
ମେମୋରୀ କୋର୍,memory core
ସ୍ମୃତି ଚକ୍ର,memory cycle
ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର |,memory data register
ମେମୋରୀ ଡମ୍ପ,memory dump
ସ୍ମୃତି ବିନିମୟ,memory exchange
ସ୍ମୃତି କ୍ରମ,memory hierarchy
ସ୍ମୃତି ନିର୍ଦ୍ଦେଶ,memory instruction
ସ୍ମୃତି ପରିଚାଳନା,memory management
ସ୍ମୃତି ମାନଚିତ୍ର,memory map
ମେମୋରୀ ମ୍ୟାପ୍ I / O,memory mapped I/O
ମେମୋରୀ ମଡେଲ୍ |,memory model
ମେମୋରୀ ମଡ୍ୟୁଲ୍,memory module
ମେମୋରୀ ପଏଣ୍ଟର୍ ରେଜିଷ୍ଟର |,memory pointer register
ସ୍ମୃତି ଶକ୍ତି,memory power
ସ୍ମୃତି ସୁରକ୍ଷା,memory protection
ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ,memory reference instruction
ସ୍ମୃତି ବାସିନ୍ଦା କାର୍ଯ୍ୟକ୍ରମ |,memory resident program
ମେମୋରୀ ୟୁନିଟ୍,memory unit
ମେନୁ,Menu
ମେନୁ ବାର୍ |,menu bar
ମେନୁ ଡ୍ରାଇଭ୍ |,menu drive
ମେନୁ ଚୟନ,menu selection
ମେନୁ-ଚାଳିତ ପ୍ରୋଗ୍ରାମ୍ |,menu-driven program
ମିଶ୍ରଣ କରନ୍ତୁ |,Merge
ବିନିମୟ ସର୍ଟ ମିଶ୍ରଣ କରନ୍ତୁ |,merge exchange sort
ମିଶ୍ରଣ ସର୍ଟ,merge sort
ମିଶ୍ରଣ,Merging
ଜାଲ ନେଟୱାର୍କ,mesh network
ମେସେଜିଂ,Messagaing
ବାର୍ତ୍ତା |,Message
ବାର୍ତ୍ତା ପ୍ରାମାଣିକିକରଣ |,message authentication
ବାର୍ତ୍ତା ବାକ୍ସ,message box
ବାର୍ତ୍ତା ସର୍କିଟ |,message circuit
ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |,message format
ବାର୍ତ୍ତା ହେଡର୍ |,message header
ବାର୍ତ୍ତା ମୋଡ୍,message mode
ବାର୍ତ୍ତା ପାସ୍ କରୁଛି |,message passing
ବାର୍ତ୍ତା ମତଦାନ,message polling
ବାର୍ତ୍ତା କ୍ରମ |,message queue
ମେସେଜ୍ ସୁଇଚ୍ |,message switch
ବାର୍ତ୍ତା ପାଠ,message text
ବାର୍ତ୍ତା ସ୍ଥାନାନ୍ତର ଏଜେଣ୍ଟ |,message transfer agent
ମେଟା ଆସେମ୍ବଲର୍ |,meta assembler
ମେଟା କ୍ଲାସ୍ |,meta class
ମେଟା ସଂକଳନ,meta compilation
ମେଟା କମ୍ପାଇଲର୍,meta compiler
ମେଟା ଭାଷା |,meta language
ମେଟା ନେଟୱାର୍କ |,meta network
ମେଟା ସିଷ୍ଟମ୍ |,meta system
ପଦ୍ଧତି,Method
ମହାନଗର କ୍ଷେତ୍ର ନେଟୱାର୍କ (MAN),metropolitan area network (MAN)
ମାଇକ୍ରୋ |,Micro
ମାଇକ୍ରୋ କୋଡ୍,micro code
ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |,micro computer
ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |,micro controller
ମାଇକ୍ରୋ ଚକ୍ର |,micro cycle
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେକାନିକାଲ୍ ସିଷ୍ଟମ୍ (MEMS),micro electronic mechanical system (MEMS)
ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,micro electronics
ମାଇକ୍ରୋ ମିନିଅଥାଇଜେସନ୍ |,micro miniauthorization
ମାଇକ୍ରୋ କ୍ରମ |,micro order
ମାଇକ୍ରୋ / ମେନ୍ ଫ୍ରେମ୍ ଲିଙ୍କ୍ |,micro/mainframe link
ମାଇକ୍ରୋଚିପ୍ |,Microchip
ମାଇକ୍ରୋକୋବଲ୍ |,Microcobol
ମାଇକ୍ରୋକୋଡ୍ |,Microcode
ମାଇକ୍ରୋଫିଚ୍ |,Microfiche
ମାଇକ୍ରୋଫ୍ଲପି |,Microfloppy
ମାଇକ୍ରୋଫର୍ମ ପାଠକ |,microform reader
ମାଇକ୍ରୋଫ୍ରେମ୍ |,Microframe
ମାଇକ୍ରୋଗ୍ରାଫିକ୍ |,Micrographics
ମାଇକ୍ରୋଫୋନ୍ |,Microphone
ମାଇକ୍ରୋଫୋଟୋଗ୍ରାଫ୍ |,Microphotograph
ମାଇକ୍ରୋପ୍ରୋସେସିଂ ୟୁନିଟ୍ |,microprocessing unit
ମାଇକ୍ରୋପ୍ରୋସେସର୍ |,Microprocessor
ମାଇକ୍ରୋପ୍ରୋସେସର୍ ଚିପ୍ |,microprocessor chip
ମାଇକ୍ରୋପ୍ରୋସେସର୍ କମ୍ପାଇଲର୍ |,microprocessor compiler
ମାଇକ୍ରୋପ୍ରୋସେସର ୟୁନିଟ୍ (MPU),microprocessor unit (MPU)
ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |,Microprogram
ମାଇକ୍ରୋସେକେନ୍ସ |,Microsequence
ମାଇକ୍ରୋସଫ୍ଟ |,Microsoft
ମାଇକ୍ରୋସଫ୍ଟ ୱିଣ୍ଡୋ |,microsoft windows
ମାଇକ୍ରୋୱେଭ୍ |,Microwave
ମାଇକ୍ରୋୱେଭ୍ ଲିଙ୍କ୍ |,microwave link
ମାଇକ୍ରୋୱେଭ୍ ବିସ୍ତାର |,microwave propagation
ମଧ୍ୟମ ପରିଚାଳନା,middle management
ମିଡିଲୱେର୍ |,Middleware
ମିଡିକମ୍ପୁଟର |,Midicomputer
ମିଡପଏଣ୍ଟ |,Midpoint
ମଧ୍ୟବର୍ତ୍ତୀ,Midterm
ସ୍ଥାନାନ୍ତରଣ ପଥ,migration path
ପ୍ରତି ସେକେଣ୍ଡରେ ମିଲିୟନ୍ ନିର୍ଦ୍ଦେଶ (MIPS),million instructions per second (MIPS)
minicomputer,minicomputer
ମିନିଡିସ୍କେଟ୍ |,Minidiskette
ସର୍ବନିମ୍ନ କର୍ଣ୍ଣଲ |,minimal kernel
ସର୍ବନିମ୍ନ ଉତ୍ପାଦ |,minimal product
ସର୍ବନିମ୍ନ ଗଛ |,minimal tree
ମିନିମାକ୍ସ (ମିନି-ସର୍ବାଧିକ) ଆଲଗୋରିଦମ |,minimax (min-max) algorithm
ମିନିମାକ୍ସ ପ୍ରଣାଳୀ |,minimax procedure
ସର୍ବନିମ୍ନ ମୂଲ୍ୟ ବିସ୍ତାର ବୃକ୍ଷ |,minimum cost spanning tree
ସର୍ବନିମ୍ନ ବିଳମ୍ବ କୋଡିଂ |,minimum latency coding
ଛୋଟ ଉପକରଣ,minor device
ମିନିଟରମ୍ |,Minterim
ମାଇନସ୍ ପତାକା |,minus flag
ମାଇନସ୍ ପତାକା |,minus flag
ମାଇନସ୍ ଜୋନ୍ |,minus zone
ଦର୍ପଣ |,mirror
ଦର୍ପଣ ସାଇଟ୍ |,mirror site
ମିଶ୍ରିତ-ରେଡିକ୍ସ ନୋଟେସନ୍ |,mixed-radix notation
ମିକ୍ସର୍ |,Mixer
ମେନେମୋନିକ୍ |,Mnemonic
ସ୍ମୃତି ଠିକଣା,mnemonic address
ମେନେମୋନିକ୍ସ |,Mnemonics
ମୋବାଇଲ୍ |,Mobile
ମୋବାଇଲ୍ ଗଣନା,mobile computing
ମଡେଲ୍ |,Model
ମୋଡଲେସ୍ ଏଡିଟର୍ |,modeless editor
ମଡେଲିଂ,Modelling
ମୋଡେମ୍,Modem
ମଧ୍ୟମ,Moderate
ମଧ୍ୟମତା,Moderation
ମୋଡରେଟର୍,Moderator
ପରିବର୍ତ୍ତିତ ନିର୍ଦ୍ଦେଶ,modified instruction
ପରିବର୍ତ୍ତନକାରୀ,Modifier
ପରିବର୍ତ୍ତକ ବିଟ୍,modifier bit
ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,Modify
ମଡ୍ୟୁଲାର୍ |,Modular
ମଡ୍ୟୁଲେରିଟି,Modularity
ମଡ୍ୟୁଲେସନ୍,Modulation
ମଡ୍ୟୁଲ୍,Module
ମଡ୍ୟୁଲ୍ ସ୍ଥାପତ୍ୟ,module architecture
ମନିଟର,Monitor
ମନିଟରିଂ ପ୍ରୋଗ୍ରାମ୍ |,monitoring program
ମୋନୋକ୍ରୋମ୍ ପ୍ରଦର୍ଶନ |,monocrome display
ମୋନୋଲିଥିକ୍ ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍ |,monolithic integrated circuit
ମୋନୋଲିଥିକ୍ ଟେକ୍ନୋଲୋଜି |,monolithic technology
ମୋନୋସ୍ପେସ୍ ଫଣ୍ଟ |,monospace font
ମୋନୋଷ୍ଟେବଲ୍ |,Monostable
ଏକାଗ୍ରତା |,Monotoricity
ମର୍ଫ୍ |,Morph
ମର୍ଫେମ୍ |,Morpheme
ମର୍ଫିଜିମ୍ |,Morphism
ବନ୍ଧକ,Mortgage
ମସଫେଟ୍ (MOSFET),mosfet (MOSFET)
