Assamese,Kannada
পঢ়া/লিখা,ಓದು ಬರೆ
পাঠক,ಓದುಗ
পঢ়ি থকা,ಓದುವುದು
ৰিড-আউট,ಓದು-ಹೊರಗೆ
বাস্তৱ,ನಿಜವಾದ
ৰিয়েল টাইম প্ৰচেছিং,ನೈಜ ಸಮಯದ ಸಂಸ್ಕರಣೆ
গ্ৰাহক,ರಿಸೀವರ್
চিনাক্তকৰণ যুক্তি,ಗುರುತಿಸುವಿಕೆ ತರ್ಕ
পুনৰ কম্পাইল কৰক,ಪುನಃ ಕಂಪೈಲ್ ಮಾಡಿ
নথিভুক্ত,ರೆಕಾರ್ಡ್ ಮಾಡಿ
ৰেকৰ্ডিং হেড,ರೆಕಾರ್ಡಿಂಗ್ ತಲೆ
পুনৰুদ্ধাৰযোগ্য ভুল,ಮರುಪಡೆಯಬಹುದಾದ ದೋಷ
পুনৰুদ্ধাৰ,ಚೇತರಿಕೆ
পুনৰাবৃত্তি উপপাদ্য,ರಿಕರ್ಸಿಮ್ ಪ್ರಮೇಯ
পুনৰাবৃত্তি,ಪುನರಾವರ್ತನೆ
পুনৰাবৃত্তিমূলক ফলন,ಪುನರಾವರ್ತಿತ ಕಾರ್ಯ
হ্ৰাস কৰা নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC),ಕಡಿಮೆ ಸೂಚನಾ ಸೆಟ್ ಕಂಪ್ಯೂಟರ್ (RISC)
অতিৰিক্ততা,ಪುನರಾವರ್ತನೆ
স্বতন্ত্ৰ ডিষ্কসমূহৰ অতিৰিক্ত এৰে (RAID),ಸ್ವತಂತ್ರ ಡಿಸ್ಕ್ಗಳ ಅನಗತ್ಯ ಶ್ರೇಣಿ (RAID)
পুনৰ প্ৰৱেশকাৰী,ಮರು ಪ್ರವೇಶ
পুনৰ প্ৰৱেশকাৰী ক&#39;ড,ಮರು ಪ್ರವೇಶ ಕೋಡ್
সন্দৰ্ভ,ಉಲ್ಲೇಖ
ৰেফাৰেন্সিয়েল অখণ্ডতা,ಉಲ್ಲೇಖದ ಸಮಗ್ರತೆ
প্ৰতিফলনশীলতা,ಪ್ರತಿಫಲನ
প্ৰতিফলন,ಪ್ರತಿಫಲನ
বিবৰ্তন,ವಕ್ರೀಭವನ
সতেজ কৰক,ರಿಫ್ರೆಶ್ ಮಾಡಿ
পুনৰুত্পাদন,ಪುನರುತ್ಪಾದನೆ
পঞ্জীয়ন কৰা,ನೋಂದಣಿ
নিয়মীয়া ব্যাকৰণ,ನಿಯಮಿತ ವ್ಯಾಕರಣ
সম্পৰ্ক,ಸಂಬಂಧ
সম্পৰ্কীয় ডাটাবেছ,ಸಂಬಂಧಿತ ಡೇಟಾಬೇಸ್
সম্পৰ্কীয় ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS),ಸಂಬಂಧಿತ ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ (RDBMS)
সম্পৰ্কীয় আৰ্হি,ಸಂಬಂಧಿತ ಮಾದರಿ
সম্পৰ্কীয়,ಸಂಬಂಧಿ
আপেক্ষিক সম্বোধন,ಸಂಬಂಧಿತ ವಿಳಾಸ
ৰিলে,ರಿಲೇ
নিৰ্ভৰযোগ্যতা মডেলিং,ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಮಾಡೆಲಿಂಗ್
নিৰ্ভৰযোগ্য,ವಿಶ್ವಾಸಾರ್ಹ
স্থানান্তৰযোগ্য ক&#39;ড,ಸ್ಥಳಾಂತರಿಸಬಹುದಾದ ಕೋಡ್
দূৰৱৰ্তী,ರಿಮೋಟ್
দূৰৱৰ্তী গৃহস্থ,ರಿಮೋಟ್ ಹೋಸ್ಟ್
দূৰৱৰ্তী চাকৰি প্ৰৱেশ,ದೂರಸ್ಥ ಉದ್ಯೋಗ ಪ್ರವೇಶ
দূৰৱৰ্তী লগ-ইন,ರಿಮೋಟ್ ಲಾಗ್-ಇನ್
দূৰৱৰ্তী প্ৰক্ৰিয়া কল (RPC),ರಿಮೋಟ್ ಪ್ರೊಸೀಜರ್ ಕರೆ (RPC)
ৰিম&#39;ট চেন্সিং,ದೂರ ಸಂವೇದಿ
নাম সলনি কৰক,ಮರುಹೆಸರಿಸು
ৰেণ্ডাৰ কৰা,ರೆಂಡರಿಂಗ್
ৰিপিটাৰ,ಪುನರಾವರ್ತಕ
প্ৰত্যুত্তৰ,ಉತ್ತರಿಸು
অনুৰোধ,ವಿನಂತಿ
মন্তব্যৰ বাবে অনুৰোধ (RFC),ಕಾಮೆಂಟ್‌ಗಳಿಗಾಗಿ ವಿನಂತಿ (RFC)
অনুৰোধ/উত্তৰ প্ৰট&#39;কল,ವಿನಂತಿ / ಪ್ರತ್ಯುತ್ತರ ಪ್ರೋಟೋಕಾಲ್
প্ৰগ্ৰেম পুনৰ চলাওক,ಮರುಚಾಲನೆ ಕಾರ್ಯಕ್ರಮ
গৱেষণা,ಸಂಶೋಧನೆ
ৰিছেট চক্ৰ,ಮರುಹೊಂದಿಸುವ ಚಕ್ರ
বাসিন্দা,ನಿವಾಸಿ
সংকল্প,ರೆಸಲ್ಯೂಶನ್
সম্পদসমূহ,ಸಂಪನ್ಮೂಲಗಳು
সঁহাৰি সময়,ಪ್ರತಿಕ್ರಿಯೆ ಸಮಯ
পুনৰাৰম্ভ কৰক,ಪುನರಾರಂಭದ
পুনৰ সঞ্চয় কৰা,ಮರುಸ್ಥಾಪಿಸಿ
পুনৰ অনুসন্ধান কৰক,ಹಿಂಪಡೆಯಿರಿ
পুনৰ সংক্ৰমণ,ಮರುಪ್ರಸಾರ
উদ্ধাৰ কৰা,ಹಿಂಪಡೆಯಲು
পুনৰ চেষ্টা কৰক,ಮರುಪ್ರಯತ್ನಿಸಿ
উভতাই দিয়া,ಹಿಂತಿರುಗಿ
ক&#39;ড ঘূৰাই দিয়ক,ರಿಟರ್ನ್ ಕೋಡ್
ৰিটাৰ্ণ কি&#39;,ರಿಟರ್ನ್ ಕೀ
পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড,ಮರುಬಳಕೆ ಮಾಡಬಹುದಾದ ಕೋಡ್
পুনৰ লিখিব পৰা,ಪುನಃ ಬರೆಯಬಹುದಾದ
RGB মনিটৰ,RGB ಮಾನಿಟರ್
ফিতা,ರಿಬ್ಬನ್
সঠিক বিষয়,ಸರಿಯಾದ ಸಮಸ್ಯೆ
ৰবট,ರೋಬೋಟ್
ৰবটিক্স,ರೊಬೊಟಿಕ್ಸ್
মজবুত,ದೃಢವಾದ
ভূমিকা,ಪಾತ್ರ
ৰোল বেক,ಹಿಂತಿರುಗಿ
ৰোল ইন,ರೋಲ್ ಇನ್
ৰোল আউট,ರೋಲ್ ಔಟ್
ৰম,ರಾಮ್
শিপা,ಬೇರು
ৰূট ডাইৰেকটৰি,ಮೂಲ ಡೈರೆಕ್ಟರಿ
ভুলৰ ৰাউণ্ড,ದೋಷದ ಸುತ್ತಿನ
ৰাউটাৰ,ರೂಟರ್
ৰুটিং,ರೂಟಿಂಗ್
RS232C আন্তঃপৃষ্ঠ,RS232C ಇಂಟರ್ಫೇಸ್
RSA এনক্ৰিপচন,RSA ಗೂಢಲಿಪೀಕರಣ
আৰ টি চি,ಆರ್.ಟಿ.ಸಿ
দৈৰ্ঘ্যৰ এনকোডিং চলাওক,ರನ್ ಉದ್ದದ ಎನ್ಕೋಡಿಂಗ್
ৰান টাইম,ರನ್ ಸಮಯ
ৰান টাইম ত্ৰুটি,ರನ್ ಸಮಯದ ದೋಷ
নমুনা,ಮಾದರಿ
নমুনা সংগ্ৰহ কৰা,ಮಾದರಿ
উপগ্ৰহ,ಉಪಗ್ರಹ
চেচুৰেটিং,ಸ್ಯಾಚುರೇಟಿಂಗ್
সঞ্চয় কৰা,ಉಳಿಸಿ
স্কেলেবিলিটি,ಸ್ಕೇಲೆಬಿಲಿಟಿ
স্কেলাৰ,ಸ್ಕೇಲಾರ್
স্কেনিং কৰা,ಸ್ಕ್ಯಾನಿಂಗ್
দৃশ্যপট,ಸನ್ನಿವೇಶ
সূচীকাৰক,ಶೆಡ್ಯೂಲರ್
স্ক্ৰীণ ইমেজ প্ৰজেক্টৰ,ಸ್ಕ್ರೀನ್ ಇಮೇಜ್ ಪ್ರೊಜೆಕ್ಟರ್
চিত্ৰনাট্য,ಸ್ಕ್ರಿಪ್ಟ್
লিপিৰ ভাষা,ಸ್ಕ್ರಿಪ್ಟಿಂಗ್ ಭಾಷೆ
স্ক্ৰলিং কৰা,ಸ್ಕ್ರೋಲಿಂಗ್
SDLC (সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ),SDLC (ಸಿಕ್ರೊನಸ್ ಡೇಟಾ ಲಿಂಕ್ ನಿಯಂತ್ರಣ)
সন্ধান,ಹುಡುಕಿ Kannada
চাৰ্চ ইঞ্জিন,ಹುಡುಕಾಟ ಎಂಜಿನ್
search tree,ಹುಡುಕಾಟ ಮರ
সন্ধান কৰি আছে,ಹುಡುಕಲಾಗುತ್ತಿದೆ
মাধ্যমিক,ದ್ವಿತೀಯ
খণ্ড,ವಲಯ
সুৰক্ষা নীতি,ಭದ್ರತಾ ನೀತಿ
সময় বিচাৰিব,ಸಮಯ ಹುಡುಕುವುದು
ছেগমেণ্ট,ವಿಭಾಗ
ছেগমেণ্টেচন,ವಿಭಜನೆ
নিৰ্বাচন সজাই পৰাই তোলা,ಆಯ್ಕೆಯ ರೀತಿಯ
self contained,ಸ್ವಯಂ ಒಳಗೊಂಡಿರುವ
অৰ্থবিজ্ঞান,ಶಬ್ದಾರ್ಥಶಾಸ್ತ್ರ
চেমাফোৰ,ಸೆಮಾಫೋರ್
অৰ্ধপৰিবাহী,ಸೆಮಿಕಂಡಕ್ಟರ್
চেমন্টিক ৱেব,ಶಬ್ದಾರ್ಥದ ವೆಬ್
ক্ৰমিক অভিগম পদ্ধতি,ಅನುಕ್ರಮ ಪ್ರವೇಶ ವಿಧಾನ
ছিৰিয়েল,ಧಾರಾವಾಹಿ
ছিৰিয়েলাইজাৰ,ಧಾರಾವಾಹಿ
চাৰ্ভাৰ,ಸರ್ವರ್
চাৰ্ভাৰ ক্ৰেচ,ಸರ್ವರ್ ಕ್ರ್ಯಾಶ್
চাৰ্ভাৰ অনুজ্ঞাপত্ৰ,ಸರ್ವರ್ ಪರವಾನಗಿ
চাৰ্ভো বহুগুণক,ಸರ್ವೋ ಗುಣಕ
স্থাপন কৰা,ಹೊಂದಿಸಿ
ছেট পইণ্ট,ಸೆಟ್ ಪಾಯಿಂಟ್
স্থাপন কৰা,ಸ್ಥಾಪಿಸಿದರು
ছাঁ পৰা ঠাই,ನೆರಳು
ছাঁ দিয়া,ಛಾಯೆ
ছাঁ,ನೆರಳು
ফাইলটো শ্বেয়াৰ কৰক,ಫೈಲ್ ಹಂಚಿಕೊಳ್ಳಿ
অংশীদাৰী অভিগম,ಹಂಚಿಕೆಯ ಪ್ರವೇಶ
ভাগ কৰি দে,ಹಂಚಿಕೆ
খোলা,ಶೆಲ್
শিফ্ট চৰিত্ৰ,ಶಿಫ್ಟ್ ಪಾತ್ರ
শ্বৰ্ট চাৰ্কিট,ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್
চুটি নিৰ্দেশনা,ಸಣ್ಣ ಸೂಚನೆ
সহোদৰ,ಒಡಹುಟ್ಟಿದವರು
পাৰ্শ্বক্ৰিয়া,ಅಡ್ಡ ಪರಿಣಾಮ
sign bit,ಸೈನ್ ಬಿಟ್
সংকেত,ಸಿಗ್ನಲ್
সংকেত প্ৰক্ৰিয়াকৰণ,ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ
সংকেত প্ৰদান কৰা,ಸಿಗ್ನಲಿಂಗ್
সংকেত-শব্দ অনুপাত,ಸಿಗ್ನಲ್-ಟು-ಶಬ್ದ ಅನುಪಾತ
চহী,ಸಹಿ
স্বাক্ষৰ পৰীক্ষণ,ಸಹಿ ಪರೀಕ್ಷೆ
উল্লেখযোগ্য অংক,ಗಮನಾರ್ಹ ಅಂಕಿ
ছিলিকন চিপ,ಸಿಲಿಕಾನ್ ಚಿಪ್
সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP),ಸರಳ ಮೇಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (SMTP)
ছিমপ্লেক্স,ಸಿಂಪ್ಲೆಕ್ಸ್
simplex ন&#39;ড,ಸಿಂಪ್ಲೆಕ್ಸ್ ನೋಡ್
চিমুলেচন,ಸಿಮ್ಯುಲೇಶನ್
চিমুলেটৰ,ಸಿಮ್ಯುಲೇಟರ್
একে লগে,ಏಕಕಾಲಿಕ
একেলগে প্ৰক্ৰিয়াকৰণ,ಏಕಕಾಲಿಕ ಸಂಸ್ಕರಣೆ
চিংগলটন,ಸಿಂಗಲ್ಟನ್
চাইট অনুজ্ঞাপত্ৰ,ಸೈಟ್ ಪರವಾನಗಿ
আকাৰ,ಗಾತ್ರ
আকাৰ নিৰ্ধাৰণ,ಗಾತ್ರ
স্কেচিং,ಸ್ಕೆಚಿಂಗ್
বাদ দিয়া,ಬಿಟ್ಟುಬಿಡಿ
এৰি দিয়া হৈছে,ಸ್ಕಿಪ್ಪಿಂಗ್
স্লেছ,ಸ್ಲ್ಯಾಷ್
স্লেভ কম্পিউটাৰ,ಗುಲಾಮ ಕಂಪ್ಯೂಟರ್
স্লাইডিং উইন্ডো প্ৰটোকল,ಸ್ಲೈಡಿಂಗ್ ವಿಂಡೋ ಪ್ರೋಟೋಕಾಲ್
পিছলা,ಸ್ಲಿಪ್
ছাঁদ,ಸ್ಲಾಟ್
সৰু কম্পিউটাৰ ব্যৱস্থাপ্ৰণালীৰ আন্তঃপৃষ্ঠ (SCSI),ಸಣ್ಣ ಕಂಪ್ಯೂಟರ್ ಸಿಸ್ಟಮ್ ಇಂಟರ್ಫೇಸ್ (SCSI)
স্মাৰ্ট কাৰ্ড,ಸ್ಮಾರ್ಟ್ ಕಾರ್ಡ್
শামুক মেইল,ನಿಧಾನ ಅಂಚೆ
স্নেপশ্বট,ಸ್ನ್ಯಾಪ್‌ಶಾಟ್
চফ্ট কম্পিউটিং,ಸಾಫ್ಟ್ ಕಂಪ್ಯೂಟಿಂಗ್
চফ্ট কপি,ವಿದ್ಯುನ್ಮಾನ ಪ್ರತಿ
কোমল ফন্ট,ಮೃದುವಾದ ಫಾಂಟ್
ছ’ফ্টৱেৰ,ಸಾಫ್ಟ್ವೇರ್
চফট্ ৱেৰ ইঞ্জিনিয়াৰিং,ಸಾಫ್ಟ್ವೇರ್ ಎಂಜಿನಿಯರಿಂಗ್
চফ্টৱেৰ অনুজ্ঞাপত্ৰ,ಸಾಫ್ಟ್ವೇರ್ ಪರವಾನಗಿ
চফ্টৱেৰ পাইৰেচি,ಸಾಫ್ಟ್ವೇರ್ ಪೈರಸಿ
বৰ্ণালী,ಸ್ಪೆಕ್ಟ್ರಮ್
সৰ্পিল,ಸುರುಳಿಯಾಕಾರದ
স্প্ৰেড শ্বীট,ಸ್ಪ್ರೆಡ್ಶೀಟ್
মানদণ্ড,ಪ್ರಮಾಣಿತ
প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML),ಪ್ರಮಾಣಿತ ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ (SGML)
প্ৰামাণিককৰণ,ಪ್ರಮಾಣೀಕರಣ
ষ্টেণ্ডবাই সময়,ಸ್ಟ್ಯಾಂಡ್ಬೈ ಸಮಯ
ষ্টাৰ লেন,ಸ್ಟಾರ್ LAN
তৰা টপোলজি,ನಕ್ಷತ್ರ ಸ್ಥಳಶಾಸ್ತ್ರ
ষ্টাৰ্ট বিট,ಪ್ರಾರಂಭಿಸಿ ಬಿಟ್
অনাহাৰ,ಹಸಿವು
ষ্টেটিক মেমৰি&#39;,ಸ್ಥಿರ ಸ್ಮರಣೆ&#39;
ষ্টেটাছ চেনেল,ಸ್ಥಿತಿ ಚಾನಲ್
ষ্টেপৰ আকাৰ,ಹಂತದ ಗಾತ್ರ
বন্ধ কৰক আৰু অপেক্ষা কৰক প্ৰট&#39;কল,ನಿಲ್ಲಿಸಿ ಮತ್ತು ಕಾಯಿರಿ ಪ್ರೋಟೋಕಾಲ್
ষ্টপ ক&#39;ড,ಸ್ಟಾಪ್ ಕೋಡ್
বন্ধ কি&#39;,ಸ್ಟಾಪ್ ಕೀ
সংৰক্ষণযোগ্যতা,ಶೇಖರಣಾ ಸಾಮರ್ಥ್ಯ
সংৰক্ষিত প্ৰগ্ৰেম,ಸಂಗ್ರಹಿಸಲಾದ ಪ್ರೋಗ್ರಾಂ
ষ্ট্ৰিং ডাটা,ಸ್ಟ್ರಿಂಗ್ ಡೇಟಾ
গঠনমূলক ক&#39;ডিং,ರಚನಾತ್ಮಕ ಕೋಡಿಂಗ್
গঠনমূলক প্ৰশ্ন ভাষা (SQL),ರಚನಾತ್ಮಕ ಪ್ರಶ್ನೆ ಭಾಷೆ (SQL)
ষ্টাইল শ্বীট,ಶೈಲಿ ಹಾಳೆ
উপ-ডাইৰেকটৰি,ಉಪ ಡೈರೆಕ್ಟರಿ
চাবনেট,ಸಬ್ನೆಟ್
উপবৃক্ষ,ಉಪವೃಕ್ಷ
সাৰাংশ,ಸಾರಾಂಶ
চুপাৰ কম্পিউটাৰ,ಸೂಪರ್ ಕಂಪ್ಯೂಟರ್
চুপাৰ কম্পিউটিং,ಸೂಪರ್ ಕಂಪ್ಯೂಟಿಂಗ್
চুপাৰ কী,ಸೂಪರ್ ಕೀ
চুপাৰ ইউজাৰ,ಸೂಪರ್ ಬಳಕೆದಾರ
তত্বাৱধানত শিক্ষণ,ಮೇಲ್ವಿಚಾರಣೆಯ ಕಲಿಕೆ
সমৰ্থন চিপ,ಬೆಂಬಲ ಚಿಪ್
চাৰ্ফ,ಸರ್ಫ್
চাৰ্ফিং,ಸರ್ಫಿಂಗ್
অদলবদল,ಸ್ವ್ಯಾಪ್ ಮಾಡಿ
শ্বেপ ইন,ವಿನಿಮಯ ಮಾಡಿಕೊಳ್ಳಿ
শ্বেপ আউট,ವಿನಿಮಯ ಮಾಡಿಕೊಳ್ಳಿ
শ্বেপিং,ವಿನಿಮಯ
চুইচ কৰা নেটৱাৰ্ক,ಬದಲಾಯಿಸಿದ ನೆಟ್ವರ್ಕ್
চুইচিং কৰা,ಸ್ವಿಚಿಂಗ್
চুইচিং তত্ত্ব,ಸ್ವಿಚಿಂಗ್ ಸಿದ್ಧಾಂತ
প্ৰতীকী প্ৰগ্ৰেমিং,ಸಾಂಕೇತಿಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್
সমন্বয়,ಸಿಂಕ್ರೊನೈಸೇಶನ್
সমন্বয়ক,ಸಿಂಕ್ರೊನೈಸರ್
সমকালীন,ಸಿಂಕ್ರೊನಸ್
সমকালীন ডিজিটেল হাইৰাৰ্কি (SDH),ಸಿಂಕ್ರೊನಸ್ ಡಿಜಿಟಲ್ ಶ್ರೇಣಿ ವ್ಯವಸ್ಥೆ (SDH)
বাক্যবিন্যাস বিশ্লেষণ,ಸಿಂಟ್ಯಾಕ್ಸ್ ವಿಶ್ಲೇಷಣೆ
ব্যৱস্থা বিশ্লেষণ,ಸಿಸ್ಟಮ್ ವಿಶ್ಲೇಷಣೆ
চিষ্টেম ইঞ্জিনিয়াৰিং,ಸಿಸ್ಟಮ್ ಎಂಜಿನಿಯರಿಂಗ್
চিস্টেম হেকাৰ,ಸಿಸ್ಟಮ್ ಹ್ಯಾಕರ್
চিস্টেম ইন্টিগ্ৰেটৰ,ಸಿಸ್ಟಮ್ ಇಂಟಿಗ್ರೇಟರ್
চিস্টেম লগ,ಸಿಸ್ಟಮ್ ಲಾಗ್
চিস্টেম মাস্ক,ಸಿಸ್ಟಮ್ ಮಾಸ್ಕ್
চিস্টেম নে&#39;টৱৰ্ক স্থাপত্য (SNA),ಸಿಸ್ಟಮ್ ನೆಟ್ವರ್ಕ್ ಆರ್ಕಿಟೆಕ್ಚರ್ (SNA)
চিস্টেম প্ৰগ্ৰেমাৰ,ಸಿಸ್ಟಮ್ ಪ್ರೋಗ್ರಾಮರ್
ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ কৰক,ಸಿಸ್ಟಮ್ ಮರುಪ್ರಾರಂಭಿಸಿ
চিস্টেম বন্ধ কৰা,ಸಿಸ್ಟಮ್ ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ
চিস্টেম পৰীক্ষণ,ಸಿಸ್ಟಮ್ ಪರೀಕ್ಷೆ
চিস্টেম সঁজুলি,ಸಿಸ್ಟಮ್ ಉಪಯುಕ್ತತೆ
পদ্ধতিগত ক&#39;ড,ವ್ಯವಸ್ಥಿತ ಕೋಡ್
tab কমাণ্ড,ಟ್ಯಾಬ್ ಆಜ್ಞೆ
মেজ,ಟೇಬಲ್
টেবুলখন ওপৰলৈ চাওক,ಟೇಬಲ್ ಮೇಲಕ್ಕೆ ನೋಡಿ
টেবুলৰ স্থান,ಟೇಬಲ್ ಸ್ಪೇಸ್
টেবলেট,ಟ್ಯಾಬ್ಲೆಟ್
টেবুলাৰ এৰে,ಕೋಷ್ಟಕ ರಚನೆ
টেবুলেটিং ফাংচন,ಕೋಷ್ಟಕ ಕಾರ್ಯ
টেগ কৰা স্থাপত্য,ಟ್ಯಾಗ್ ಮಾಡಲಾದ ವಾಸ್ತುಶಿಲ್ಪ
টেগ কৰা ছবি নথিপত্ৰ বিন্যাস (TIFF),ಟ್ಯಾಗ್ ಮಾಡಲಾದ ಇಮೇಜ್ ಫೈಲ್ ಫಾರ್ಮ್ಯಾಟ್ (TIFF)
টাণ্ডাম ব্যৱস্থা,ಟಂಡಮ್ ವ್ಯವಸ್ಥೆ
টেপ ঘনত্ব,ಟೇಪ್ ಸಾಂದ್ರತೆ
টেপ মাস্ক,ಟೇಪ್ ಮುಖವಾಡ
tar ফাইল,ಟಾರ್ ಫೈಲ್
কাৰ্য,ಕಾರ್ಯ
টাস্ক বাৰ,ಟಾಸ್ಕ್ ಬಾರ್
কাৰ্য্য নিৰ্ধাৰক,ಕಾರ್ಯ ವೇಳಾಪಟ್ಟಿ
TCP/IP (সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল),TCP/IP (ಪ್ರಸರಣ ನಿಯಂತ್ರಣ ಪ್ರೋಟೋಕಾಲ್/ಇಂಟರ್ನೆಟ್ ಪ್ರೋಟೋಕಾಲ್)
টিয়াৰডাউন অপাৰেচন,ಹರಿದು ಹಾಕುವ ಕಾರ್ಯಾಚರಣೆ
টেলিকম,ಟೆಲಿಕಾಂ
দূৰসংযোগ,ದೂರಸಂಪರ್ಕ
টেলিকনফাৰেন্স,ಟೆಲಿಕಾನ್ಫರೆನ್ಸ್
টেলিকনফাৰেন্সিং,ಟೆಲಿಕಾನ್ಫರೆನ್ಸಿಂಗ್
টেলিগ্ৰাফী,ಟೆಲಿಗ್ರಾಫಿ
টেলিমেট্ৰি,ಟೆಲಿಮೆಟ್ರಿ
টেলিফোন,ದೂರವಾಣಿ
টেলিফোনি,ಟೆಲಿಫೋನಿ
টেলিপ্ৰিণ্টাৰ,ಟೆಲಿಪ್ರಿಂಟರ್
টেলিপ্ৰচেছিং,ಟೆಲಿಪ್ರೊಸೆಸಿಂಗ್
টেলিভিছন,ದೂರದರ್ಶನ
টেলেক্স,ಟೆಲೆಕ್ಸ್
টেলনেট,ಟೆಲ್ನೆಟ್
তাপমান,ತಾಪಮಾನ
সাঁচ,ಟೆಂಪ್ಲೇಟ್
দহৰ পৰিপূৰক,ಹತ್ತರ ಪೂರಕ
টেৰা বাইট,ಟೆರಾ ಬೈಟ್
টেৰা ফ্লপ,ಟೆರಾ ಫ್ಲಾಪ್ಸ್
টাৰ্মিনেল কাৰ্চাৰ,ಟರ್ಮಿನಲ್ ಕರ್ಸರ್
টাৰ্মিনেল ন&#39;ড,ಟರ್ಮಿನಲ್ ನೋಡ್
টাৰ্মিনেল উইন্ডো,ಟರ್ಮಿನಲ್ ವಿಂಡೋ
টাৰ্মিনেচন,ಮುಕ್ತಾಯ
তৰ্নাৰী,ತ್ರಯಾತ್ಮಕ
তৰ্নাৰী অপাৰেচন,ತ್ರಯಾತ್ಮಕ ಕಾರ್ಯಾಚರಣೆ
পৰীক্ষা,ಪರೀಕ್ಷೆ
পৰীক্ষাৰ কভাৰেজ,ಪರೀಕ್ಷಾ ವ್ಯಾಪ್ತಿ
পৰীক্ষা চলোৱা,ಪರೀಕ್ಷಾ ಓಟ
পৰীক্ষা-তথ্য,ಪರೀಕ್ಷಾ ಡೇಟಾ
পাঠ্য,ಪಠ್ಯ
লিখনী বাকচ,ಪಠ್ಯ ಪೆಟ್ಟಿಗೆ
লিখনী কাৰ্চাৰ,ಪಠ್ಯ ಕರ್ಸರ್
টেক্সট সম্পাদক,ಪಠ್ಯ ಸಂಪಾದಕ
লিখনী নথিপত্ৰ,ಪಠ್ಯ ಫೈಲ್
লিখনী ধৰণ,ಪಠ್ಯ ಮೋಡ್
টেক্সট প্ৰচেছিং,ಪಠ್ಯ ಪ್ರಕ್ರಿಯೆ
টেক্সট টু স্পীচ (TTS),ಪಠ್ಯದಿಂದ ಭಾಷಣಕ್ಕೆ (TTS)
টেক্সচাৰ মেপিং,ವಿನ್ಯಾಸ ಮ್ಯಾಪಿಂಗ್
টি-ফ্লিপ-ফ্লপ,ಟಿ-ಫ್ಲಿಪ್-ಫ್ಲಾಪ್
তাপীয় প্ৰিন্টাৰ,ಉಷ್ಣ ಮುದ್ರಕ
পাতল ফিল্মৰ স্মৃতি,ತೆಳುವಾದ ಫಿಲ್ಮ್ ಮೆಮೊರಿ
পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ,ತೆಳುವಾದ ಫಿಲ್ಮ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
থ্ৰেচিং,ಥಳಿಸುವುದು
সূতা,ಎಳೆ
থ্ৰেডিং,ಥ್ರೆಡಿಂಗ್
ত্ৰিস্তৰীয় নেটৱৰ্ক,ಮೂರು ಹಂತದ ಜಾಲ
থ্ৰুপুট,ಥ್ರೋಪುಟ್
সময়ৰ জটিলতা,ಸಮಯದ ಸಂಕೀರ್ಣತೆ
সময় বিভাজন মাল্টিপ্লেক্সিং (TDM),ಸಮಯ ವಿಭಾಗ ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್ (TDM)
সময়সীমা,ಕಾಲಮಿತಿಯೊಳಗೆ
সময়সীমা,ಕಾಲಮಿತಿಯೊಳಗೆ
টাইম মেচিন,ಸಮಯ ಯಂತ್ರ
টাইম আউট,ಸಮಯ ಮೀರಿದೆ
সময় কোৱাণ্টাইজেচন,ಸಮಯದ ಪ್ರಮಾಣೀಕರಣ
সময় শৃংখলা,ಸಮಯ ಸರಣಿ
সময় ভাগ-বতৰা কৰা,ಸಮಯ ಹಂಚಿಕೆ
সময় ভাগ-বতৰা কৰা ব্যৱস্থা,ಸಮಯ ಹಂಚಿಕೆ ವ್ಯವಸ್ಥೆ
সময় ডাকটিকট,ಸಮಯದ ಮುದ್ರೆ
টাইমিং ডায়াগ্ৰাম,ಸಮಯ ರೇಖಾಚಿತ್ರ
টিন্ট,ಟಿಂಟ್
টগল কৰক,ಟಾಗಲ್ ಮಾಡಿ
টগলিং গতি,ಟಾಗಲ್ ವೇಗ
টোকেন,ಟೋಕನ್
টোকেন বাছ,ಟೋಕನ್ ಬಸ್
টোকেন বাছ,ಟೋಕನ್ ಬಸ್
