Malayalam,Telugu
റൺ മോഡ്,రన్ మోడ్
പ്രവർത്തിക്കുന്ന സമയം,నడుస్తున్న సమయం
ഘട്ടം പ്രവർത്തിപ്പിക്കുക,దశ దశ
പ്രവർത്തിപ്പിക്കുക,రన్ షెడ్యూల్
സ്ട്രീം പ്രവർത്തിപ്പിക്കുക,రన్ స్ట్రీమ్
"സമയം പ്രവർത്തിപ്പിക്കുക
 (= നിർവ്വഹണം
 സമയം)","రన్ సమయం
 (= అమలు
 సమయం)"
ഓടിക്കുക യൂണിറ്റ്,రన్ యూనిట్
"സാമ്പിൾ ഡാറ്റ
 ഏര്പ്പാട്","నమూనా డేటా
 వ్యవస్థ"
സാമ്പിൾ,నమూనా
സാം (തുടർച്ചയായ ആക്സസ് രീതി),సామ్ (సీక్వెన్షియల్ యాక్సెస్ పద్ధతి)
സാറ്റലൈറ്റ് കമ്പ്യൂട്ടർ,ఉపగ్రహ కంప్యూటర్
സാറ്റലൈറ്റ് പ്രോസസർ,ఉపగ్రహ ప్రాసెసర్
സാറ്റലൈറ്റ് റിലേ,ఉపగ్రహ రిలే
തൃപ്തികരമായ,సంతృప్తి
"തൃപ്തികരമായ
 പശ്നം","సంతృప్తి
 సమస్య"
സാച്ചുറേഷൻ,సంతృప్తత
സാച്ചുറേഷൻ ശബ്ദം,సంతృప్త శబ్దం
സാച്ചുറേഷൻ പരിശോധന,సంతృప్త పరీక్ష
പ്രദേശം സംരക്ഷിക്കുക,ప్రాంతాన్ని సేవ్ చేయండి
സ്കെയിലിംഗിനെ,స్కేలార్
സ്കെയിലർ ഇനം,స్కేలార్ అంశం
സ്കെയിലർ വേരിയബിൾ,స్కేలార్ వేరియబుల్
സ്കെയിലർ ഘടകം,స్కేలార్ కారకం
സ്കെയിലിംഗ്,స్కేలింగ్
സ്കാൻ,స్కాన్
സ്കാനർ,స్కానర్
സ്കാനിംഗ് പരിധി,స్కానింగ్ పరిమితి
സ്കാൻ ചെയ്യുന്നു,స్కానింగ్ మెషిన్
സ്കാൻ ചെയ്യുന്നു,స్కానింగ్ పద్ధతి
സ്കാൻ ചെയ്യുന്നു,స్కానింగ్ రేటు
സ്കാൻ ചെയ്യുന്നു,స్కానింగ్ యూనిట్
സ്കാൻ പിരീഡ്,స్కాన్ కాలం
സ്കാറ്റർ ഫോർമാറ്റ്,స్కాటర్ ఫార్మాట్
വിടവ് വിടവ്,స్కాటర్ గ్యాప్
സ്കാറ്റർ ലോഡിംഗ്,స్కాటర్ లోడింగ్
ചിതറ് വായിക്കുക,స్కాటర్ చదవండి
"പട്ടികയുണ്ടാക്കുന്ന
 പ്രവർത്തനരഹിതമായ സമയം","షెడ్యూల్ చేయబడింది
 పనికిరాని సమయం"
"പട്ടികയുണ്ടാക്കുന്ന
 പരിപാലനം","షెడ్యూల్ చేయబడింది
 నిర్వహణ"
"പട്ടികയുണ്ടാക്കുന്ന
 ശസ്തകിയ","షెడ్యూల్ చేయబడింది
 ఆపరేషన్"
"ജോലി ഷെഡ്യൂൾ ചെയ്യുക
 (= ഷെഡ്യൂളർ)","షెడ్యూల్ ఉద్యోగం
 (= షెడ్యూలర్)"
"പട്ടിക
 പരിപാലനം","షెడ్యూల్
 నిర్వహణ"
"വില്പ്പനക്കാരി
 (= ജോലി ഷെഡ്യൂൾ ചെയ്യുക)","షెడ్యూలర్
 (= షెడ్యూల్ ఉద్యోగం)"
"പട്ടികവർഗ്ഗ ജോലി
 പദേശം","షెడ్యూలర్ పని
 ప్రాంతం"
"പട്ടിക
 അൽഗോരിതം","షెడ్యూలింగ్
 అల్గోరిథం"
ഷെഡ്യൂൾ ചെയ്യുന്ന സിദ്ധാന്തം,షెడ్యూలింగ్ సిద్ధాంతం
സ്കീമ,స్కీమా
ഷ്മിഡ് ട്വിഗർ,ష్మిత్ ట్రిగ్గర్
"ഷോൺഹേജ്
 അൽഗോരിതം","స్కోన్‌హేజ్
 అల్గోరిథం"
"ശാസ്തീയമായ
 നിർദ്ദേശ സെറ്റ്","శాస్త్రీయ
 ఇన్స్ట్రక్షన్ సెట్"
ശാസ്ത്രീയ നൊട്ടേഷൻ,శాస్త్రీయ సంజ్ఞామానం
കഷ്ടത,కత్తెర
കാർഡ് സ്കോർ ചെയ്തു,స్కోరు కార్డు
സ്ക്രാംബ്ലർ,స్క్రాంబ్లర్
ചുരണ്ടുക,స్క్రాచ్
സ്ക്രാച്ച് പാഡ്,స్క్రాచ్ ప్యాడ్
സ്ക്രാച്ച് ടേപ്പ്,స్క్రాచ్ టేప్
മറയ്ക്കുക,స్క్రీన్
"സ്ക്രീൻ ആട്രിബ്യൂട്ട്
 ബൈറ്റ്","స్క్రీన్ లక్షణం
 బైట్"
സ്ക്രീൻ എഡിറ്റർ,స్క్రీన్ ఎడిటర్
സ്ക്രീൻ ജനറേറ്റർ,స్క్రీన్ జనరేటర్
സ്ക്രീൻ ലോഡ്,స్క్రీన్ లోడ్
"സ്ക്രീൻ ഓറിയന്റഡ്
 കാരപരിപാടി","స్క్రీన్ ఆధారిత
 ప్రోగ్రామ్"
സ്ക്രീൻ വായിക്കുക,స్క్రీన్ రీడ్
സ്ക്രോൾ ചെയ്യുക,స్క్రోల్
"തിരയലും
 കൂട്ടിച്ചേര്ക്കല്
 അൽഗോരിതം","శోధన మరియు
 చొప్పించడం
 అల్గోరిథం"
തിരയൽ സൈക്കിൾ,శోధన చక్రం
ഫ്ലൈറ്റുകൾക്കായി,శోధిస్తోంది
തിരയൽ കീ,శోధన కీ
ഭാഷ തിരയുക,శోధన భాష
തിരയൽ സമയം,శోధన సమయం
ട്രീ തിരയൽ,శోధన చెట్టు
പദം തിരയുക,శోధన పదం
ദ്വിതീയ പ്രവേശനം,ద్వితీయ ప్రాప్యత
ദ്വിതീയ കൺസോൾ,ద్వితీయ కన్సోల్
"ദ്വിതീയ നിയന്ത്രണം
 ബിന്ദു","ద్వితీయ నియంత్రణ
 పాయింట్"
"സെക്കൻഡറി
 ഉദ്ദിഷ്ടസ്ഥലം","ద్వితీయ
 గమ్యం"
"ദ്വിതീയ എൻട്രി
 ബിന്ദു","ద్వితీయ ప్రవేశం
 పాయింట్"
ദ്വിതീയ ഫയൽ,ద్వితీయ ఫైల్
ദ്വിതീയ കീ,ద్వితీయ కీ
"ദ്വിതീയ ലോജിക്കൽ
 യൂണിറ്റ് കീ","ద్వితీయ తార్కిక
 యూనిట్ కీ"
ദ്വിതീയ മെമ്മറി,సెకండరీ మెమరీ
സെക്കൻഡറി സ്റ്റേഷൻ,ద్వితీయ స్టేషన్
ദ്വിതീയ സംഭരണം,ద్వితీయ నిల్వ
ദ്വിതീയ സ്റ്റോർ,సెకండరీ స్టోర్
"രണ്ടാമത്തെ കമ്പ്യൂട്ടർ
 വയസ്സ്","రెండవ కంప్యూటర్
 వయస్సు"
"രണ്ടാം തലമുറ
 കന്വൂട്ടര്","రెండవ తరం
 కంప్యూటర్"
"രണ്ടാം ലെവൽ
 അഭിസംബോധന","రెండవ స్థాయి
 చిరునామా"
രണ്ടാമത്തെ ഉറവിടം,రెండవ మూలం
വിഭാഗീയ കേന്ദ്രം,సెక్షనల్ సెంటర్
വിഭാഗ ശീർഷകം,విభాగం శీర్షిక
വിഭാഗത്തിന്റെ പേര്,విభాగం పేరు
വിഭാഗ നമ്പർ,విభాగం సంఖ్య
ഭാഗം വാചകം,విభాగం వచనం
സുരക്ഷിതമായ,భద్రత
"സുരക്ഷിതമായ
 സാക്ഷപ്പെടുത്തല്","భద్రత
 ధృవీకరణ"
പ്രദേശം തേടുക,ప్రాంతాన్ని వెతకండి
കീ തേടുക,కీని వెతకండి
സമയം തേടുക,సమయం వెతకండి
സെഗ്മെന്റ് അടയാളം,సెగ్మెంట్ మార్క్
സെഗ്മെന്റ് നമ്പർ,సెగ్మెంట్ సంఖ్య
സിഗ്നൽ പിടിച്ചെടുക്കുന്നു,సిగ్నల్ స్వాధీనం
തെരഞ്ഞെടുക്കുക,ఎంచుకోండి
തിരഞ്ഞെടുക്കൽ പരിശോധന,ఎంపిక తనిఖీ
തിരഞ്ഞെടുക്കൽ അനുപാതം,ఎంపిక నిష్పత్తి
തിരഞ്ഞെടുക്കൽ-മാറ്റിസ്ഥാപിക്കൽ സമീപനം,ఎంపిక-పునరుద్ధరణ విధానం
തിരഞ്ഞെടുക്കൽ സിഗ്നൽ,ఎంపిక సిగ్నల్
തിരഞ്ഞെടുക്കൽ അടുക്കുക,ఎంపిక క్రమబద్ధీకరణ
വാടകപരമായ സമയം,ఎంపిక సమయం
സെലക്ടീവ് അസംബ്ലി,సెలెక్టివ్ అసెంబ్లీ
സെലക്ടീവ് കോളിംഗ്,సెలెక్టివ్ కాలింగ్
സെലക്ടീവ് കോമ്പിനർ,సెలెక్టివ్ కాంబినర్
സെലക്ടീവ് ഡംപ്,సెలెక్టివ్ డంప్
സെലക്ടീവ് മായ്ക്കൽ,సెలెక్టివ్ ఎరేస్
സെലക്ടീവ് മങ്ങൽ,సెలెక్టివ్ ఫేడింగ్
സെലക്ടീവ് സൂചിക,సెలెక్టివ్ ఇండెక్స్
തിരഞ്ഞെടുത്ത ലിസ്റ്റിംഗ്,సెలెక్టివ్ లిస్టింగ్
സെലക്ടീവ് റിംഗിംഗ്,సెలెక్టివ్ రింగింగ్
സെലക്ടീവ് ട്രേസ്,సెలెక్టివ్ ట్రేస్
ലൈൻ തിരഞ്ഞെടുക്കുക,పంక్తిని ఎంచుకోండి
സെലക്ടർ,సెలెక్టర్
സെലക്ടർ ചാനൽ,సెలెక్టర్ ఛానెల్
സെലക്ടർ മോഡ്,సెలెక్టర్ మోడ్
സെലക്ടർ പേന,సెలెక్టర్ పెన్
"സ്വയം പൊരുത്തപ്പെടുത്തൽ
 കന്വൂട്ടര്","స్వీయ-అనుకూల
 కంప్యూటర్"
"സ്വയം പൊരുത്തപ്പെടുത്തൽ
 പതേകനടപടികള്","స్వీయ-అనుకూల
 ప్రక్రియ"
"സ്വയം പൊരുത്തപ്പെടുത്തൽ
 കാരപരിപാടി","స్వీయ-అనుకూల
 ప్రోగ్రామ్"
സ്വയം പരിശോധന കോഡ്,స్వీయ తనిఖీ కోడ్
"സ്വയം പരിശോധന
 അക്കം","స్వీయ తనిఖీ
 సంఖ్య"
"സ്വയം കംപൈൽ
 കന്വൂട്ടര്","స్వీయ పరిహారం
 కంప్యూటర్"
സ്വയം പൂരക കോഡ്,స్వీయ-పూర్తి కోడ్
സ്വയം നിർവചിക്കൽ,స్వీయ నిర్వచించడం
"സ്വയം നിർവചിക്കൽ
 ഡിലിമിറ്റർ","స్వీయ నిర్వచించడం
 డీలిమిటర్"
സ്വയം നിർവഹിക്കുന്ന പദം,స్వీయ నిర్వచించే పదం
"സ്വയം നാശനഷ്ടം
 കോഡ്","సెల్ఫ్ డిమార్కింగ్
 కోడ్"
സ്വയം ഇരട്ട,స్వీయ-ద్వంద్వ
സ്വയം വ്യാപനം,స్వీయ విస్తరణ
സ്വയം പഠനം,స్వంతగా నేర్చుకొనుట
സ്വയം പഠന പ്രക്രിയ,స్వీయ అభ్యాస ప్రక్రియ
"സ്വയം നിരീക്ഷണം
 ഏര്പ്പാട്","స్వీయ పర్యవేక్షణ
 వ్యవస్థ"
"സ്വയം ഓർഗനൈസിംഗ്
 കന്വൂട്ടര്","స్వీయ ఆర్గనైజింగ్
 కంప్యూటర్"
"സ്വയം ഓർഗനൈസിംഗ്
 കാരപരിപാടി","స్వీయ ఆర్గనైజింగ్
 ప్రోగ్రామ్"
"സ്വയം ഓർഗനൈസിംഗ്
 ഏര്പ്പാട്","స్వీయ ఆర్గనైజింగ్
 వ్యవస్థ"
സ്വയം റഫറൻ ലിസ്റ്റ്,స్వీయ సూచన జాబితా
"സ്വയം ബന്ധു
 അഭിസംബോധന ചെയ്യുക","స్వీయ బంధువు
 చిరునామా"
"സ്വയം ബന്ധു
 അഭിസംബോധന","స్వీయ బంధువు
 చిరునామా"
"സ്വയം സ്ഥാനം
 കാരപരിപാടി","స్వీయ-సంబంధం
 ప్రోగ్రామ్"
സ്വയം പുന reset സജ്ജീകരണ ലൂപ്പ് (= സ്വയം പുന oring സ്ഥാപിക്കുന്ന ലൂപ്പ്),స్వీయ-పున est ప్రారంభం లూప్ (= స్వీయ పునరుద్ధరణ లూప్)
സ്വയം പുന oring സ്ഥാപിക്കുന്ന ലൂപ്പ്,స్వీయ పునరుద్ధరించే లూప్
സെമാന്റിക് മാട്രിക്സ്,సెమాంటిక్ మ్యాట్రిక్స్
സെമാന്റിക് നെറ്റ്വർക്ക്,సెమాంటిక్ నెట్‌వర్క్
ദാതാപസ്,సెమాంటిక్స్
"അർദ്ധചാലകവും
 ലേസർ","సెమీకండక్టర్
 లేజర్"
"സെമി-കണ്ടക്ടർ
 സ്മരണം","సెమీ కండక్టర్
 మెమరీ"
സെമി ഗ്രൂപ്പ്,సెమీ గ్రూప్
സെമി റിംഗ്,సెమీ-రింగ్
സെമി-തോയുടെ സിസ്റ്റം,సెమీ-త్యూ సిస్టమ్
"അയച്ചയാൾ-റിസീവർ
 അതിതീവ്രമായ","పంపినవారి-రిసీవర్
 టెర్మినల్"
മാത്രം സേവനം മാത്രം അയയ്ക്കുക,పంపండి-మాత్రమే సేవ
ഇന്ദിയം,సెన్స్
സെൻസ് ആംപ്ലിഫയർ,సెన్స్ యాంప్లిఫైయర్
സെൻസ് ലൈറ്റ്,సెన్స్ లైట్
സെൻസ് സ്വിച്ച്,సెన్స్ స్విచ్
സെൻസ് വിൻഡിംഗ്,సెన్స్ వైండింగ్
സെൻസിംഗ് ഘടകം,సెన్సింగ్ ఎలిమెంట్
സെൻസിംഗ് സിഗ്നൽ,సెన్సింగ్ సిగ్నల్
സെൻസിംഗ് സ്റ്റേഷൻ,సెన్సింగ్ స్టేషన్
സെൻസർ,నమోదు చేయు పరికరము
സെൻസർ അടിസ്ഥാനമാക്കിയുള്ളത്,సెన్సార్ ఆధారిత
സെൻസർ അടിസ്ഥാനമാക്കിയുള്ള കമ്പ്യൂട്ടർ,సెన్సార్ ఆధారిత కంప్యూటర్
"സെൻസർ അടിസ്ഥാനമാക്കിയുള്ളത്
 ഏര്പ്പാട്","సెన్సార్ ఆధారిత
 వ్యవస్థ"
സെൻസ്റ്റീവിറ്റി വിശകലനം,సెన్స్టివిటీ విశ్లేషణ
വാചകം,వాక్యం
വാക്യം കീ,వాక్య కీ
വാക്യം ചിഹ്നം,వాక్య చిహ్నం
സെന്റിൻ ഫോം,సెంటెన్షియల్ ఫారం
സെന്റിനൽ (= ഫ്ലാഗ്),సెంటినెల్ (= జెండా)
സെപ്പറേറ്റർ,సెపరేటర్
സെപ്റ്റനറി നമ്പർ,సెప్టెనరీ సంఖ్య
ക്കാരിനാല്,సెప్టెట్
അനുകമം,సీక్వెన్స్
സീക്വൻസ് ചെക്ക്,సీక్వెన్స్ చెక్
"സീക്വൻസ് പരിശോധന
 ദിനചര്യ","సీక్వెన్స్ చెకింగ్
 దినచర్య"
"അനുകമം
 കന്വൂട്ടര്","సీక్వెన్స్
 కంప్యూటర్"
"സീക്വൻസ് നിയന്ത്രണം
 പട്ടികയുണ്ടാക്കുക","సీక్వెన్స్ కంట్రోల్
 రిజిస్టర్"
"സീക്വൻസ് നിയന്ത്രണം
 ടേപ്പ്","సీక్వెన్స్ కంట్రోల్
 టేప్"
സീക്വൻസ് ക .ണ്ടർ,సీక్వెన్స్ కౌంటర్
സീക്വൻസ് പിശക്,సీక్వెన్స్ లోపం
"അനുകമം
 വൈദുതോല്പാദനയന്തം","సీక్వెన్స్
 జనరేటర్"
സീക്വൻസ് മോണിറ്റർ,సీక్వెన్స్ మానిటర్
സീക്വൻസ് പാക്കിംഗ്,సీక్వెన్స్ ప్యాకింగ్
സീക്വൻസർ,సీక్వెన్సర్
സീക്വൻസ് രജിസ്റ്റർ,సీక్వెన్స్ రిజిస్టర్
സീക്വൻസ് ചിഹ്നം,సీక్వెన్స్ సింబల్
സീക്വൻസ് ടൈമർ,సీక్వెన్స్ టైమర్
സീക്വിംഗ്,సీక్వెన్సింగ్
"സീക്വിംഗ്
 മാനദണ്ഡം","సీక్వెన్సింగ్
 ప్రమాణం"
സീക്വൻസിംഗ് കീ,సీక్వెన్సింగ్ కీ
കടത്ത,సీక్వెన్సీ
തുടർച്ചയായ ആക്സസ്,సీక్వెన్షియల్ యాక్సెస్
"തുടർച്ചയായ ആക്സസ്
 സന്വദായം","సీక్వెన్షియల్ యాక్సెస్
 విధానం"
"തുടർച്ചയായ ആക്സസ്
 ശേഖരണം","సీక్వెన్షియల్ యాక్సెస్
 నిల్వ"
"തുടർച്ച
 അൽഗോരിതം","సీక్వెన్షియల్
 అల్గోరిథం"
"തുടർച്ചയായ ബാച്ച്
 നടപടി","సీక్వెన్షియల్ బ్యాచ్
 ప్రాసెసింగ్"
തുടർച്ചയായ സർക്യൂട്ട്,సీక్వెన్షియల్ సర్క్యూట్
"തുടർച്ച
 ശേഖരിക്കുന്നു","సీక్వెన్షియల్
 కొల్లాటింగ్"
"തുടർച്ച
 കന്വൂട്ടര്","సీక్వెన్షియల్
 కంప్యూటర్"
തുടർച്ചയായ ഡാറ്റ സെറ്റ്,సీక్వెన్షియల్ డేటా సెట్
തുടർച്ചയായ ഫയൽ,సీక్వెన్షియల్ ఫైల్
"തുടർച്ചയായ ഫയൽ
 സംഘടന","సీక్వెన్షియల్ ఫైల్
 సంస్థ"
"തുടർച്ച
 പവര്ത്തിക്കുക","సీక్వెన్షియల్
 ఫంక్షన్"
"തുടർച്ചയായ യുക്തി
 മൂലകം","సీక్వెన్షియల్ లాజిక్
 మూలకం"
"തുടർച്ച
 യന്തം","సీక్వెన్షియల్
 యంత్రం"
"തുടർച്ച
 ശസ്തകിയ","సీక్వెన్షియల్
 ఆపరేషన్"
"തുടർച്ച
 സംഘടന","సీక్వెన్షియల్
 సంస్థ"
തുടർച്ചയായ പ്രക്രിയ,సీక్వెన్షియల్ ప్రాసెస్
"തുടർച്ച
 നടപടി","సీక్వెన్షియల్
 ప్రాసెసింగ్"
തുടർച്ചയായ ക്യൂ,సీక్వెన్షియల్ క్యూ
തുടർച്ചയായ വായന,సీక్వెన్షియల్ రీడింగ్
"തുടർച്ച
 പട്ടിക
 ഏര്പ്പാട്","సీక్వెన్షియల్
 షెడ్యూలింగ్
 వ్యవస్థ"
"തുടർച്ചയായ തിരയൽ
 അൽഗോരിതം","సీక్వెన్షియల్ సెర్చ్
 అల్గోరిథం"
"തുടർച്ച
 പിരിവ്","సీక్వెన్షియల్
 ట్రాన్స్‌డ్యూసెర్"
സീരിയൽ ആക്സസ്,సీరియల్ యాక్సెస్
"സീരിയൽ ആക്സസ്
 സ്മരണം","సీరియల్ యాక్సెస్
 మెమరీ"
"സീരിയൽ-ആക്സസ്
 ശേഖരണം","సీరియల్-యాక్సెస్
 నిల్వ"
സീരിയൽ അഡെർ,సీరియల్ యాడర్
സീരിയൽ അപ്പീൽ,సీరియల్ అదనంగా
"സീരിയൽ ബിറ്റ്
 പകർച്ച","సీరియల్ బిట్
 ప్రసార"
സീരിയൽ-ബൈ-ബിറ്റ്,సీరియల్-బై-బిట్
സീരിയൽ കമ്പ്യൂട്ടർ,సీరియల్ కంప్యూటర్
സീരിയൽ ഡാറ്റ,సీరియల్ డేటా
"സീരിയൽ ഡാറ്റ
 കണ്ട്രോളർ","సీరియల్ డేటా
 నియంత్రిక"
സീരിയൽ ഫയൽ,సీరియల్ ఫైల్
സീരിയൽ ഫ്ലോ,సీరియల్ ప్రవాహం
സീരിയൽ-ഇൻപുട്ട്-output ട്ട്പുട്ട്,సీరియల్-ఇన్పుట్-అవుట్పుట్
സീരിയൽ സീരിയൽ,సీరియల్ ఇన్ సీరియల్ అవుట్
സീരിയൽ ഇന്റർഫേസ്,సీరియల్ ఇంటర్ఫేస్
സീരിയൽ പ്രവർത്തനം,సీరియల్ ఆపరేషన్
സീരിയൽ-സമാന്തരമായി,సీరియల్-సమాంతర
സീരിയൽ പോർട്ട്,సీరియల్ పోర్ట్
സീരിയൽ പ്രിന്റർ,సీరియల్ ప్రింటర్
സീരിയൽ പ്രക്രിയ,సీరియల్ ప్రక్రియ
സീരിയൽ പ്രോസസ്സിംഗ്,సీరియల్ ప్రాసెసింగ్
"സീരിയല്
 പ്രോഗ്രാമിംഗ്","క్రమ
 ప్రోగ్రామింగ్"
സീരിയൽ തരം,సీరియల్ సార్ట్
സീരിയൽ സ്റ്റോറേജ്,సీరియల్ స్టోరేజ్
സീരിയൽ ടെർമിനൽ,సీరియల్ టెర్మినల్
"സീരിയൽ-ടു-സമാന്തരമായി
 കൺവെർട്ടർ","సీరియల్-టు-పారలెల్
 కన్వర్టర్"
സീരിയൽ കൈമാറ്റം,సీరియల్ బదిలీ
സീരിയൽ ട്രാൻസ്മിഷൻ,సీరియల్ ట్రాన్స్మిషన్
"സീരിയൽ പദം
 ശസ്തകിയ","సీరియల్ పదం
 ఆపరేషన్"
സെർവർ,సర్వర్
സേവന ബിറ്റ്,సేవా బిట్
സർവീസ് ബ്യൂറോ,సర్వీస్ బ్యూరో
സേവന സർക്യൂട്ട്,సేవా సర్క్యూట్
സേവന കോഡ്,సేవా కోడ్
"സേവനം
 എഞ്ചിനീയറിംഗ്","సేవ
 ఇంజనీరింగ్"
സേവന ഓർഡർ പട്ടിക,సేవా ఆర్డర్ పట్టిక
സേവന പരിപാടി,సేవా కార్యక్రమం
സേവന നിരക്ക്,సేవా రేటు
"സേവന അഭ്യർത്ഥന
 തടസ്സപ്പെടുത്തുക","సేవ కోసం వినతి
 అంతరాయం"
സേവന പതിവ്,సేవా దినచర్య
സെർവോ മെക്കാനിസം,సర్వో మెకానిజం
PEREMLOMLipLIPIRIPIRIPIRILIAN,సర్వోమల్టిప్లియర్
സേവ് ഉപരിതലം,సర్వో ఉపరితలం
സെഷൻ നിയന്ത്രണം,సెషన్ నియంత్రణ
സെഷൻ ലെയർ,సెషన్ పొర
ആൽജിബ്ര സജ്ജമാക്കുക,బీజగణితం సెట్ చేయండి
ബ്രേക്ക് പോയിന്റ് സജ്ജമാക്കുക,సెట్ బ్రేక్ పాయింట్
വ്യത്യാസം സജ്ജമാക്കുക,వ్యత్యాసాన్ని సెట్ చేయండి
സെറ്റ് പോയിന്റ്,సెట్ పాయింట్
ചിഹ്നം സജ്ജമാക്കുക,సెట్ చిహ్నం
ക്രമീകരണം സമയം,సమయం సెట్ చేస్తుంది
സജ്ജമാക്കുക,ఏర్పాటు
ഡയഗ്രം സജ്ജമാക്കുക,రేఖాచిత్రాన్ని సెటప్ చేయండి
ഏഴു-ബിറ്റ്-ബൈറ്റ്,ఏడు-బిట్-బైట్
"ഏഴു പാളി
 റഫറൻസ് മോഡൽ","ఏడు పొరలు
 రిఫరెన్స్ మోడల్"
"ഏഴ് സെഗ്മെന്റ്
 പദര്ശനം","ఏడు సెగ్మెంట్
 ప్రదర్శన"
തീവ്രത കോഡ്,తీవ్రత కోడ్
സെക്സ്റ്ററ്റ്,సెక్స్‌టెట్
ഷേഡിംഗ്,షేడింగ్
ഷാനൻ,షానన్
"ഷാനൻ-ഫാനോ
 കോഡിംഗ്","షానన్-ఫానో
 కోడింగ్"
"ഷാനൻ-ഹാർട്ട്ലി
 നിയമം","షానన్-హార్ట్లీ
 చట్టం"
"ഷാനന്റെ
 രേഖാലേഖം","షానన్
 రేఖాచిత్రం"
ഷാനന്റെ മാതൃക,షానన్ మోడల్
ഷാനന്റെ സിദ്ധാന്തം,షానన్ సిద్ధాంతం
നെറ്റ്വർക്ക് രൂപപ്പെടുത്തുന്നു,నెట్‌వర్క్ ఆకృతి
പങ്കിട്ട ബാച്ച് ഏരിയ,షేర్డ్ బ్యాచ్ ప్రాంతం
പങ്കിട്ട ഡിസ്ക്,షేర్డ్ డిస్క్
പങ്കിട്ട ഫയൽ,షేర్డ్ ఫైల్
പങ്കിട്ട ലോജിക്,షేర్డ్ లాజిక్
"പങ്കിട്ട ലോജിക്
 ഏര്പ്പാട്","షేర్డ్ లాజిక్
 వ్యవస్థ"
പങ്കിട്ട മെമ്മറി,షేర్డ్ మెమరీ
പങ്കിട്ട ഉറവിടം,భాగస్వామ్య వనరు
പങ്കിട്ട സംഭരണം,భాగస్వామ్య నిల్వ
പങ്കിട്ട സംവിധാനം,షేర్డ్ సిస్టమ్
പങ്കിട്ട വെർച്വൽ ഏരിയ,షేర్డ్ వర్చువల్ ఏరియా
പങ്കിടൽ,భాగస్వామ్యం
താള്,షీట్
ഷീറ്റ് തീറ്റ,షీట్ ఫీడర్
ഷെഫർ സ്ട്രോക്ക്,షెఫర్ స్ట్రోక్
ഷെല്ലിന്റെ രീതി,షెల్ యొక్క పద్ధతి
ഷെൽ അടുക്കുക,షెల్ సార్ట్
തവണ,మార్పు
പ്രതീകം മാറ്റുക,షిఫ్ట్ అక్షరం
ഷിഫ്റ്റ് ക .ണ്ടർ,షిఫ్ట్ కౌంటర్
താഴേക്ക് മോഡം മാറ്റുക,మోడెమ్ డౌన్ షిఫ్ట్
ഷിഫ്റ്റ്-ഇൻ പ്രതീകം,షిఫ్ట్-ఇన్ అక్షరం
ഷിഫ്റ്റ് നിർദ്ദേശം,షిఫ్ట్ సూచన
Shift കീയിംഗ്,షిఫ్ట్ కీయింగ్
പ്രതീകം മാറ്റുക,అక్షరాన్ని మార్చండి
ഷിഫ്റ്റ് പൾസ്,షిఫ్ట్ పల్స్
"മാറ്റം കുറയ്ക്കുക
 പാഴ്സിംഗ്","షిఫ్ట్ తగ్గించండి
 పార్సింగ్"
ഷിഫ്റ്റ് രജിസ്റ്റർ,షిఫ్ట్ రిజిస్టర్
ഷൂട്ടിംഗ് രീതി,షూటింగ్ పద్ధతి
കട,అంగడి
ഹ്രസ്വ ബ്ലോക്ക്,చిన్న బ్లాక్
ഹ്രസ്വ കാർഡ്,చిన్న కార్డు
ഷോർട്ട് കോഡ് ഡയലിംഗ്,చిన్న కోడ్ డయలింగ్
ഹ്രസ്വ ഡയലിംഗ്,చిన్న డయలింగ్
"ഏറ്റവും ഹ്രസ്വമായ പാത
 അൽഗോരിതം","చిన్న మార్గం
 అల్గోరిథం"
ഹ്രസ്വ നിർദ്ദേശം,చిన్న సూచన
"ഷോർട്ട് ടേം
 പട്ടിക","తక్కువ సమయం
 షెడ్యూలింగ్"
ഹ്രസ്വകാല സംഭരണം,స్వల్పకాలిక నిల్వ
ഹ്രസ്വ വാക്ക്,చిన్న పదం
തോളിൽ ടാപ്പ്,భుజం ట్యాప్
ക്രമം അടയ്ക്കുക,షట్ ఆఫ్ సీక్వెన్స్
സഹോദരൻ,తోబుట్టువు
സൈഡ് ബാൻഡ്,సైడ్ బ్యాండ్
സൈഡ് സർക്യൂട്ട്,సైడ్ సర్క్యూట్
പാർശ്വഫലം,దుష్ప్రభావాన్ని
വശം ലോബ്,సైడ్ లోబ్
വൈഷായം,జల్లెడ సాంకేతికత
കാഴ്ച പരിശോധന,దృష్టి తనిఖీ
സിഗ്മ ഭാഷ,సిగ్మా భాష
സിഗ്മ മെമ്മറി,సిగ్మా మెమరీ
സിഗ്മ സംഭരണം,సిగ్మా నిల్వ
സിഗ്മ ട്രീ,సిగ్మా చెట్టు
സിഗ്മ പദം,సిగ్మా పదం
അടയാളം,సైన్
അടയാളം,సిగ్నల్
സിഗ്നൽ കണ്ടീഷനിംഗ്,సిగ్నల్ కండిషనింగ్
"സിഗ്നൽ പരിവർത്തനം
 സജ്ജീകരണം","సిగ్నల్ మార్పిడి
 పరికరాలు"
സിഗ്നൽ കൺവെർട്ടർ,సిగ్నల్ కన్వర్టర్
സിഗ്നൽ ദൂരം,సిగ్నల్ దూరం
