Odiya,Malayalam
ରୁଥରଫୋର୍ଡ ବିଛାଇବା |,റഥർഫോർഡ് സ്കാറ്ററിംഗ്
ରୁଥରଫୋର୍ଡ |,റഥർഫോർഡ്
rydberg,റൈഡ്ബെർഗ്
ସୁରକ୍ଷିତ ଭାର,സുരക്ഷിതമായ ലോഡ്
"ସୁରକ୍ଷିତ, ସୁରକ୍ଷିତ","സുരക്ഷിതം, സുരക്ഷിതം"
"ସୁରକ୍ଷା ଫ୍ୟୁଜ୍, ବିକଫୋର୍ଡ ଫ୍ୟୁଜ୍ |","സുരക്ഷാ ഫ്യൂസ്, ബിക്ക്ഫോർഡ് ഫ്യൂസ്"
ସୁରକ୍ଷା ଭଲଭ୍ |,സുരക്ഷാ വാൽവ്
"ନମୁନା, ନମୁନା","സാമ്പിൾ, സാമ്പിൾ"
"ନମୁନା (v।), ନମୁନା ସଂଗ୍ରହ (n।)","സാമ്പിൾ (വി.), സാമ്പിൾ (എൻ.)"
ସାଣ୍ଡୱିଚ୍ |,സാന്ഡ്വിച്ച്
"ଉପଗ୍ରହ, ସହାୟକ, ଟ୍ରେଲିଂ |","ഉപഗ്രഹം, ഉപഗ്രഹം, ട്രെയിലിംഗ്"
ଉପନଦୀ,കൈവഴി
ସନ୍ତୁଷ୍ଟ କରିବାକୁ,തൃപ്തിപ്പെടുത്താൻ
ଶନି ରିଙ୍ଗ |,ശനി വളയം
ସାଭାର୍ଟ |,സാവാർട്ട്
ସ୍କାଲାର୍ |,സ്കെയിലർ
ଷ୍ଟେପ୍ ଗୁଣକର୍ତ୍ତା |,ഘട്ടം ഗുണിതം
ଛିନ୍ନଛତ୍ର କର,"ചിതറിക്കുക, ചിതറിക്കുക"
ବିଛିନ୍ନ ପ୍ରକ୍ରିୟା |,ചിതറിക്കിടക്കുന്ന പ്രക്രിയ
ଦୃଶ୍ୟ,കാഴ്ച
ବିସ୍ତାର କର |,പെരുകുക
"ସ୍କ୍ରାଚ୍ (ଧ୍ୱନି), ସ୍କ୍ରାଚ୍ |","സ്ക്രാച്ച് (ശബ്ദം), സ്ക്രാച്ച്"
"ଚୋପା, ଚୋପା (ଏଡି।), ଡ୍ରାଇଭ୍ |","അരിപ്പ, അരിപ്പ (എഡി.), ഡ്രൈവ്"
ସ୍କୁ ନଜର,സ്കൂ നോട്ടം
"ବନ୍ଦ କରିବାକୁ, ସିଲ୍ କରିବାକୁ, ସିଲ୍ କରିବାକୁ (ver।)","അടയ്ക്കുക, മുദ്രയിടുക, മുദ്രയിടുക (ver.)"
"ମ al ସୁମୀ ପରିବର୍ତ୍ତନ, ମ al ସୁମୀ ପରିବର୍ତ୍ତନ |","സീസണൽ വ്യതിയാനം, കാലാനുസൃതമായ ഏറ്റക്കുറച്ചിലുകൾ"
ନିରାପତ୍ତା ନିୟମ |,രണ്ടാം ഭരണം
"ଦ୍ୱିତୀୟ (ଏଡି।), ଦ୍ୱିତୀୟ (v।)","രണ്ടാമത്തെ (എഡി.), രണ്ടാമത്തേത് (വി.)"
"ଦ୍ secondary ିତୀୟ, ଦ୍ secondary ିତୀୟ","ദ്വിതീയ, ദ്വിതീയ"
"1 ବିଭାଗ, ବିଭାଗ, ବିଭାଗ, ବିଭାଗ, ବିଭାଗ |","1 വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം, വിഭാഗം"
"କ୍ଷେତ୍ର, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର","സെക്ടർ, സെക്ടർ, സെക്ടർ"
ଦୀର୍ଘସ୍ଥାୟୀ |,വളരെക്കാലം ഈടുനില്ക്കുന്ന
ବିହନ,വിത്ത്
ଭୂକମ୍ପ,ഭൂകമ്പശാസ്ത്രം
ଭୂକମ୍ପ,ഭൂകമ്പശാസ്ത്രം
ଭୂକମ୍ପ,ഭൂകമ്പശാസ്ത്രം
ଚୟନକର୍ତ୍ତା |,തിരഞ്ഞെടുക്കൽ
"ଆତ୍ମ, ଆତ୍ମ","സ്വയം, സ്വയം"
ଅନ୍ତର୍ନିହିତ ଶକ୍ତି |,ആന്തരിക ഊർജ്ജം
ସ୍ ont ତ aneous ସ୍ପୃତ ଦୋହରିବା |,സ്വതസിദ്ധമായ ആന്ദോളനം
ସେମିକଣ୍ଡକ୍ଟର |,അർദ്ധചാലകം
ଅର୍ଦ୍ଧ ପରୀକ୍ଷାମୂଳକ |,അർദ്ധ അനുഭവപരം
ଅର୍ଦ୍ଧ-ଅସୀମ |,അർദ്ധ-അനന്ത
ସେମି-ଲଗ୍ ଗ୍ରାଫ୍ ସିଟ୍ |,സെമി-ലോഗ് ഗ്രാഫ് ഷീറ്റ്
ଗୋଲାକାର ପ୍ଲସ୍ କୋଣ |,ഗോളാകൃതിയിലുള്ള പ്ലസ് കോൺ
ଅର୍ଥ,ഇന്ദ്രിയം
ସମ୍ବେଦନଶୀଳ,ബോധവൽക്കരിക്കപ്പെട്ടു
"ସମ୍ବେଦନଶୀଳ, ସମ୍ବେଦନଶୀଳ, ସମ୍ବେଦନଶୀଳ, ସମ୍ବେଦନଶୀଳ |","സെൻസിറ്റീവ്, സെൻസിറ്റീവ്, സെൻസിറ്റീവ്, സെൻസിറ്റീവ്"
"ସାଉଣ୍ଡ ରିସିଭର୍ ଲ୍ୟାମ୍ପ କ୍ରେଷ୍ଟ, ସାଉଣ୍ଡ ରିସିଭର୍ ଫ୍ଲେମ୍ |","ശബ്ദ റിസീവർ വിളക്ക് ചിഹ്നം, ശബ്ദ റിസീവർ ജ്വാല"
"ସମ୍ବେଦନଶୀଳତା, ସମ୍ବେଦନଶୀଳତା, ସମ୍ବେଦନଶୀଳତା |","സംവേദനക്ഷമത, സംവേദനക്ഷമത, സംവേദനക്ഷമത"
"ସକ୍ରିୟତା, ସେନ୍ସିଂ |","സജീവമാക്കൽ, സെൻസിംഗ്"
ସେନସର,സെൻസർ
ପୃଥକ,വേർപെടുത്താവുന്ന
"ପୃଥକତା, ପୃଥକତା, ପୃଥକତା, ବ୍ୟବଧାନ |","വേർപിരിയൽ, വേർപിരിയൽ, വേർപിരിയൽ, വിടവ്"
ଅଷ୍ଟାଭ,അഷ്ടകം
ସେପ୍ଟୋଡ୍ |,സെപ്റ്റോഡ്
ସୂଚକାଙ୍କ,ഇൻഡെക്സിംഗ്
ସିରିଜ୍ ସିରିଜ୍ ସିରିଜ୍ (ମାନଚିତ୍ର),സീരീസ് സീരീസ് സീരീസ് (മാപ്പ്)
ସର୍ଭୋ ମୋଟର |,servo മോട്ടോർ
"ସେଟ୍ ଅପ୍, ସେଟ୍ ଅପ୍, ସେଟ୍ ଅପ୍, ସେଟ୍ ଅପ୍ |","സജ്ജമാക്കുക, സജ്ജമാക്കുക, സജ്ജമാക്കുക, സജ്ജമാക്കുക, മൌണ്ട് ചെയ്യുക"
"ଖରାପ, ଛାଇ |","അധഃപതിച്ച, തണലുള്ള"
ଛାୟା |,നിഴൽ
ଚିତ୍ର,ചിത്രം
ତୀକ୍ଷ୍ଣ ଶେଷ |,മൂർച്ചയുള്ള അവസാനം
spout ପରିସର,സ്പൗട്ട് പരിധി
"କାଟିବା ବଳ, କାଟିବା |","കത്രിക ശക്തി, കത്രിക"
ield ାଲିତ ନ୍ୟୁକ୍ଲିଡ୍ |,ഷീൽഡ് ന്യൂക്ലൈഡ്
"ସୃଷ୍ଟି, ବିସ୍ଥାପନ, ସ୍ଥାନାନ୍ତର |","സൃഷ്ടി, സ്ഥാനചലനം, കൈമാറ്റം"
ଶକ୍ ବେଗ |,ഷോക്ക് വേഗത
ଶକ୍ ତରଙ୍ଗ |,ഷോക്ക് തരംഗം
"ସଂକ୍ଷିପ୍ତ, ଜଟିଳ, ଅସଙ୍ଗତ |","കുറിയ, ജീർണിച്ച, പൊരുത്തമില്ലാത്ത"
ଉଚ୍ଚ ସ୍ୱର,വലിയ ശബ്ദം
"ପାର୍ଶ୍ୱ ପଥ, ଶଣ୍ଟ (ଏଡି।), ପାର୍ଶ୍ୱ ପଥ, ଶଣ୍ଟ (v।)","ലാറ്ററൽ പാത്ത്, ഷണ്ട് (എഡി.), സൈഡ് പാത്ത്, ഷണ്ട് (വി.)"
"ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ, ପାର୍ଶ୍ୱ","വശം, വശം, വശം"
ସାଇଡେରାଲ୍ |,സൈഡ്റിയൽ
"ଦେଖିବା, ଲକ୍ଷ୍ୟ କରିବା, ଦେଖିବା, ଲକ୍ଷ୍ୟ କରିବା, ଲକ୍ଷ୍ୟ କରିବା, ଅବସ୍ଥାନ କରିବା |","ദർശനം, ലക്ഷ്യം, ദർശനം, ലക്ഷ്യം, ലക്ഷ്യം, കണ്ടെത്തൽ"
ରାଶି ଚିହ୍ନ,രാശി ചിഹ്നം
"ସଙ୍କେତ, ସଙ୍କେତ","സിഗ്നൽ, സിഗ്നൽ"
ନୀରବ ଅବଧି |,നിശബ്ദ കാലഘട്ടം
ସିଲିକନ୍ ଡାୟୋଡ୍ |,സിലിക്കൺ ഡയോഡ്
ସିଲିକନ୍ |,സിലിക്കൺ
"ସିଲିକନ୍ ପ୍ଲେକ୍, ସିଲିକନ୍ ୱାଫର୍ |","സിലിക്കൺ പ്ലേക്ക്, സിലിക്കൺ വേഫർ"
ଅନୁରୂପ,സാമ്യം
ଅନୁକରଣକାରୀ,അനുകരിക്കുന്നവൻ
ଏକକାଳୀନ,ഒരേസമയം
"ସାଇନ୍, ସାଇନ","അടയാളം, സൈൻ"
ଏକକ ଆୟନାଇଜେସନ୍ |,ഒറ്റ അയോണൈസേഷൻ
ଏକକ ରେଖା ଏକକ ରେଖା |,ഒറ്റവരി ഒറ്റവരി
ଗୋଟିଏ ସୋପାନ |,ഒറ്റ പടി
"ପ୍ରବେଶ, ବୁଡ଼ିବା, ବୁଡ ପକାଇବା, ମିଶ୍ରଣ ଟ୍ରଫ୍, ସିଙ୍କ, ସିଷ୍ଟର୍ |","പ്രവേശനം, മുങ്ങൽ, നിമജ്ജനം, ലയിപ്പിക്കൽ തൊട്ടി, മുങ്ങൽ, ജലസംഭരണി"
ସାଇନୋସଏଡାଲ୍ |,sinusoidal
ସିଫନ୍ |,സൈഫോൺ
ସାଇରନ୍,സൈറൺ
"ଆକାର, ଆକାର (n।), ଆକାର, ଖୋଦ (v।)","വലിപ്പം, വലിപ്പം (എൻ.), വലിപ്പം, കൊത്തുപണി (വി.)"
"ଅସୀମ, ସ୍କେ","അസമമായ, ചരിഞ്ഞ"
"ଏପିଡର୍ମିସ୍ ପ୍ରଭାବ, ଚର୍ମ ପ୍ରଭାବ |","പുറംതൊലി പ്രഭാവം, ചർമ്മ പ്രഭാവം"
ଆକାଶ ପରି ନୀଳ,ആകാശ നീലിമ
ସ୍ ant ଳ୍ପ ପରିସର,ചരിഞ്ഞ ശ്രേണി
ସାପ,പാമ്പ്
"ସ୍ଲିପ୍, ସ୍ଲିପ୍, ସ୍ଲିପ୍, ସ୍ଲିପ୍, ସମାଧାନ |","സ്ലിപ്പ്, സ്ലിപ്പ്, സ്ലിപ്പ്, സ്ലിപ്പ്, പരിഹാരം"
c ରିଙ୍ଗ୍ |,സി മോതിരം
"slit, slit, slit","സ്ലിറ്റ്, സ്ലിറ്റ്, സ്ലിറ്റ്"
"ope ୁଲା, ope ୁଲା, ope ୁଲା |","ചരിവ്, ചരിവ്, ചരിവ്"
ସ୍ଲଟ୍ ରେଖା |,സ്ലോട്ട് ലൈൻ
ଧୀର ରିଆକ୍ଟର |,സ്ലോ റിയാക്ടർ
ଧୂମପାନ,പുകവലിച്ചു
ଇନ୍ଦ୍ରିୟାତ୍ମକ କ୍ୟାପେସିଟର୍ |,ഇൻഡക്റ്റീവ് കപ്പാസിറ്റർ
"ବକ୍ର ସଂକଳନ, ବକ୍ର ମିଶ୍ରଣ |","വളവുകളുടെ സംവഹനം, വളവുകളുടെ ലയനം"
ସୋଦର |,സോഡർ
"ନରମ, ନରମ, ନରମ |","മൃദുവായ, മൃദുവായ, മൃദുവായ"
ସ୍ୱଳ୍ପ ମିଆଦି ଉପାଦାନ |,ഹ്രസ്വകാല ഘടകം
ସୁପର କଣ୍ଡକ୍ଟର |,സൂപ്പർ കണ്ടക്ടർ
ଅସୁରକ୍ଷିତ ଲକ୍ଷ୍ୟ |,സുരക്ഷിതമല്ലാത്ത ലക്ഷ്യം
କମ୍ ଡିସଚାର୍ଜ ଟ୍ୟୁବ୍ |,കുറഞ്ഞ ഡിസ്ചാർജ് ട്യൂബ്
ସ ar ର,സോളാർ
"ସୋଲଡରକୁ, ସୋଲଡରକୁ (ଏଡି।), ସୋଲଡରକୁ, ସୋଲଡରକୁ (n।)","സോൾഡർ, സോൾഡർ (എഡി.), സോൾഡർ, സോൾഡർ (എൻ.)"
ସୋଲେନଏଡ୍ ଉପାଦାନ |,സോളിനോയിഡ് മൂലകം
"କଠିନ, ମାସ, କ୍ୟୁବ୍ |","ഖര, പിണ്ഡം, ക്യൂബ്"
"ସମାଧାନ, ଅର୍ଥ, ସମାଧାନ, ସମାଧାନ |","പരിഹാരം, അർത്ഥം, പരിഹാരം, പരിഹാരം"
ସୋନିକ୍ ବୁମ୍ |,സോണിക് ബൂം
"ଫୋନୋମିଟର, ସୋନୋମିଟର |","ഫോണോമീറ്റർ, സോണോമീറ്റർ"
ଶବ୍ଦ,അക്കോസ്റ്റിക്
"ସର୍ଟିଂ, ଚୟନ, ପୃଥକତା |","അടുക്കൽ, തിരഞ്ഞെടുക്കൽ, വേർതിരിക്കൽ"
"ଆକାଶ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ |","ആകാശം, ബഹിരാകാശം, ശൂന്യാകാശം, സ്ഥലം, സ്ഥലം, സ്ഥലം"
ସ୍ୱର୍ଗୀୟ କ୍ୟାବିନ,ആകാശ കാബിൻ
ବ୍ୟବଧାନ,ഇടവേള
ଆକାଶୀ |,ആകാശി
ସ୍ଥାନାନ୍ତର ବ୍ୟବଧାନ,ട്രാൻസ്ഫർ ഇടവേള
ଚମକ,തിളങ്ങുന്ന
"ସ୍ୱର୍ଗୀୟ, ସ୍ଥାନିକ |","സ്വർഗ്ഗീയ, സ്പേഷ്യൽ"
"ନିର୍ଦ୍ଦିଷ୍ଟ ଆପେକ୍ଷିକତା, ନିର୍ଦ୍ଦିଷ୍ଟ ଆପେକ୍ଷିକତା |","നിർദ്ദിഷ്ട ആപേക്ഷികത, നിർദ്ദിഷ്ട ആപേക്ഷികത"
"ସମ୍ପର୍କୀୟ, ନିର୍ଦ୍ଦିଷ୍ଟ, ବିଶେଷ","ആപേക്ഷിക, നിർദ്ദിഷ്ട, പ്രത്യേക"
ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,സ്പെസിഫിക്കേഷൻ
ନିର୍ଦ୍ଦିଷ୍ଟ କରାଯାଇଛି |,വ്യക്തമാക്കിയ
ସ୍ପେକ୍ଟ୍ରାଲ୍,സ്പെക്ട്രൽ
ସ୍ପେକ୍ଟ୍ରୋମେଟ୍ରି,സ്പെക്ട്രോമെട്രി
"ସ୍ପେକ୍ଟ୍ରସ୍କୋପ୍, ସ୍ପେକ୍ଟ୍ରସ୍କୋପ୍ |","സ്പെക്ട്രോസ്കോപ്പ്, സ്പെക്ട്രോസ്കോപ്പ്"
"ସ୍ପେକ୍ଟ୍ରୋଲୋଜିଷ୍ଟ, ସ୍ପେକ୍ଟ୍ରମ୍ ବ scientist ଜ୍ଞାନିକ |","സ്പെക്ട്രോളജിസ്റ്റ്, സ്പെക്ട്രം ശാസ്ത്രജ്ഞൻ"
ନିୟମିତ |,പതിവ്
ଭାଷଣ,പ്രസംഗം
ସ୍ପିଡୋମିଟର,സ്പീഡോമീറ്റർ
ଗୋଲାକାର ବଲ୍ |,വൃത്താകൃതിയിലുള്ള പന്ത്
"ଗୋଲାକାର, ଗୋଲାକାର |","ഗോളാകൃതി, ഗോളാകൃതി"
"ସ୍ପେରୋମିଟର, ସ୍ପେରୋମିଟର |","സ്ഫെറോമീറ്റർ, സ്ഫെറോമീറ്റർ"
ସ୍ପିନ୍ ରିବାଉଣ୍ଡ୍ |,സ്പിൻ റീബൗണ്ട്
ସ୍ପିନ୍ ଟପ୍ |,കറങ്ങുന്ന പമ്പരം
ସ୍ପିନ୍,കറങ്ങുക
ଭୂତାଣୁ ଗତି,സർപ്പിള ചലനം
"ବିଭାଜନ, ବିଭାଜନ (v।) ବିଭାଜନ, ବିଭାଜନ (n।)","പിളർപ്പ്, പിളർപ്പ് (വി.) പിളർപ്പ്, പിളർപ്പ് (n.)"
ସ୍ୱୟଂଚାଳିତ ଭାବରେ |,ഓട്ടോമാറ്റിയ്ക്കായി
"ସ୍ପୁଲ୍, ୱିଚ୍, ରିଲ୍, ଭଲିବଲ୍ |","സ്പൂൾ, വിഞ്ച്, റീൽ, വോളി"
ଅନିୟମିତ ଘଟଣା |,ക്രമരഹിതമായ സംഭവം
"ବିନ୍ଦୁ, ସ୍ପଟ୍ (ନା।), ସ୍ପଟ୍, ସ୍ପଟ୍, ଚିହ୍ନଟ, ସନ୍ଧାନ (ver।)","പോയിന്റ്, സ്പോട്ട് (നമ്പർ), സ്പോട്ട്, സ്പോട്ട്, തിരിച്ചറിയുക, കണ്ടെത്തുക (ver.)"
ଶକ୍ତି ଜଟିଳ,ഊർജ്ജ സമുച്ചയം
"ବସନ୍ତ, ବସନ୍ତ, ବସନ୍ତ, ଜଳପ୍ରପାତ, ବସନ୍ତ |","നീരുറവ, നീരുറവ, നീരുറവ, വെള്ളച്ചാട്ടം, നീരുറവ"
ମିଥ୍ୟା ଆବେଗ |,തെറ്റായ അഭിനിവേശം
ଅତିରିକ୍ତ ଇକୋ,അധിക പ്രതിധ്വനി
sputnik,സ്പുട്നിക്
"ବର୍ଗ, ବର୍ଗ, ବର୍ଗ","ചതുരം, ചതുരം, ചതുരം"
ସ୍ଥାୟୀତ୍ୱ,ഈട്
ସ୍ଥିର କରିବା,സ്ഥിരപ്പെടുത്തുന്നു
ଷ୍ଟାକ,സ്റ്റാക്ക്
"ପର୍ଯ୍ୟାୟ, ପର୍ଯ୍ୟାୟ, ପଦ, ସମ୍ପ୍ରଦାୟ, ପର୍ଯ୍ୟାୟ |","സ്റ്റേജ്, സ്റ്റേജ്, റാങ്ക്, കമ്മ്യൂണിറ്റി, സ്റ്റേജ്"
ସମାନ୍ତରାଳ ବଣ୍ଟନ |,സമാന്തര വിതരണം
"ମାନକ, ପ୍ରମାଣିତ, ପତାକା (ନଂ।), ମାନକ","സ്റ്റാൻഡേർഡ്, സർട്ടിഫൈഡ്, ഫ്ലാഗ് (നമ്പർ), സ്റ്റാൻഡേർഡ്"
ମାନକ,മാനദണ്ഡമാക്കിയത്
ମାନକକରଣ,സ്റ്റാൻഡേർഡൈസേഷൻ
"ତାରା, ତାରା","നക്ഷത്രം, നക്ഷത്രം"
ଦୃ effect ପ୍ରଭାବ,കടുത്ത പ്രഭാവം
"ଉତ୍ପାଦକ, ଷ୍ଟାର୍ଟର୍, ବିସ୍ଫୋରକ |","ഉത്ഭവം, സ്റ്റാർട്ടർ, സ്ഫോടനാത്മകം"
ଷ୍ଟାଟମ୍ପାୟର୍ |,സ്റ്റാമ്പിയർ
"ପଦ, ରାଜ୍ୟ, ରାଜ୍ୟ","സ്ഥാനം, സംസ്ഥാനം, സംസ്ഥാനം"
ଷ୍ଟେଟମେଣ୍ଟ,പ്രസ്താവന
ଷ୍ଟାଟିକ୍ ଷ୍ଟାଟିକ୍ ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ଶବ୍ଦ |,സ്റ്റാറ്റിക് സ്റ്റാറ്റിക് ഇലക്ട്രോസ്റ്റാറ്റിക് ശബ്ദം
ସ୍ଥିର,നിശ്ചലമായ
"ପର୍ଯ୍ୟବେକ୍ଷଣ ଷ୍ଟେସନ୍, ଷ୍ଟେସନ୍, ଚନ୍ଦ୍ର |","നിരീക്ഷണ സ്റ്റേഷൻ, സ്റ്റേഷൻ, ചന്ദ്രൻ"
ପ୍ରଗତିଶୀଳ |,പുരോഗമനപരമായ
ଆଶ୍ଚର୍ଯ୍ୟ ହୋଇଗଲେ,സ്തംഭിച്ചുപോയി
ଅସ୍ଥିରତା ପର୍ଯ୍ୟାୟ |,മരവിപ്പ് ഘട്ടം
ସ୍ଥିର କ୍ଷେତ୍ର |,നിശ്ചിത പ്രദേശം
ପ୍ରଗତିଶୀଳ କଣିକା |,പുരോഗമന കണിക
ଚମତ୍କୃତ ମନୋଭାବ |,സ്തംഭിച്ച മനോഭാവം
ନମୁନା,സാമ്പിൾ
ପରିସଂଖ୍ୟାନ,സ്ഥിതിവിവരക്കണക്ക്
ପରିସଂଖ୍ୟାନ ଓଜନ,സ്റ്റാറ്റിസ്റ്റിക്കൽ വെയ്റ്റിംഗ്
ଷ୍ଟାଟର୍,സ്റ്റേറ്റർ
"ଅପରିବର୍ତ୍ତିତ, ସ୍ଥିର, ସ୍ଥିର, ସ୍ଥାୟୀ |","മാറ്റമില്ലാത്ത, സ്ഥിരമായ, സ്ഥിരമായ, സ്ഥിരമായ"
ବାଷ୍ପ ବାଷ୍ପ,നീരാവി നീരാവി
ବାଷ୍ପ ଟର୍ବାଇନ |,നീരാവി ടർബൈൻ
ଇସ୍ପାତ |,ഉരുക്ക്
ଷ୍ଟିଅରିଂ ବାକ୍ସ,സ്റ്റിയറിംഗ് ബോക്സ്
ନକ୍ଷତ୍ର,നക്ഷത്രം
"ଷ୍ଟେପ୍, ଷ୍ଟେପ୍, ଷ୍ଟେପ୍, ଷ୍ଟେପ୍","പടി, പടി, പടി, പടി"
ପର୍ଯାୟ କ୍ରମେ,പടി പടിയായി
ଷ୍ଟେପ୍ ଫଙ୍କସନ୍,ഘട്ടം പ്രവർത്തനം
steradian,സ്റ്റെറാഡിയൻ
ଷ୍ଟେରିଓସ୍କୋପିକ୍,സ്റ്റീരിയോസ്കോപ്പിക്
ଷ୍ଟେରିଓସ୍କୋପିକ୍ ଧ୍ୱନି |,സ്റ്റീരിയോസ്കോപ്പിക് ശബ്ദം
ସଂଲଗ୍ନ ଧକ୍କା |,അറ്റാച്ച്മെന്റ് കൂട്ടിയിടി
"ଆପାରିଆ ନ୍ୟୁକ୍ଲିୟସ୍, କୃଷ୍ଣ ନ୍ୟୁକ୍ଲିୟସ୍ |","അപര്യ ന്യൂക്ലിയസ്, കൃഷ്ണ ന്യൂക്ലിയസ്"
"କଠିନ, କଠିନ, ଦୃ firm, ଦୃ firm |","കഠിനമായ, കഠിനമായ, ഉറച്ച, ഉറച്ച"
ନମନୀୟତା,വഴക്കം
"ବିନ୍ଦୁ, କଳଙ୍କ |","ഡോട്ട്, കളങ്കം"
ବିନ୍ଦୁ,ചൂണ്ടുപലക
"ଭବାକା, ଆସୋଟ୍ରା (ଏଡି।), ଅସ୍ଥାବର (V.), ଅସ୍ଥାବର ଦୃଶ୍ୟ |","ഭഭക, അസോത്ര (എഡ്.), ഇമ്മോവബിൾ (വി.), ഇമ്മോവബിൾ വ്യൂ"
ଉତ୍ତେଜିତ କରିବାକୁ,പ്രകോപിപ്പിക്കാൻ
ଉତ୍ସାହ,ഉത്തേജനം
ଉତ୍ତେଜକ,ഇളക്കിവിടുന്നവൻ
ଷ୍ଟକ୍,സ്റ്റോക്ക്
"ବ୍ରେକ୍-ୱାଚ୍, ଷ୍ଟକ୍-ଘଣ୍ଟା |","ബ്രേക്ക്-വാച്ച്, സ്റ്റോക്ക്-ക്ലോക്ക്"
ଇନସୁଲେଟ୍,ഇൻസുലേറ്റഡ്
"ସୀମିତ, ବନ୍ଦ କର |","ലിമിറ്റർ, നിർത്തുക"
ସମ୍ଭାବନା ବନ୍ଦ କରିବା |,നിർത്താനുള്ള സാധ്യത
"jb ବ୍ରେକ୍ ୱାଚ୍, ଘଣ୍ଟା ବନ୍ଦ କର |","jb ബ്രേക്ക് വാച്ച്, സ്റ്റോപ്പ് വാച്ച്"
"ସଂରକ୍ଷଣ, ସଂରକ୍ଷଣ","സംഭരണം, സംഭരണം"
ଚୁଲି |,സ്റ്റൌ
"ସିଧା, ସିଧା, ସରଳ |","നേരായ, നേരായ, ലളിത"
"ବଣ୍ଟନ, ଟେନସନ, ବିଭ୍ରାଟ, ଭିନ୍ନତା, ପାର୍ଥକ୍ୟ, ଫିଲ୍ଟର (ver।)","വിതരണം, പിരിമുറുക്കം, വക്രീകരണം, വ്യത്യാസം, വ്യത്യാസം, ഫിൽട്ടറിംഗ് (ver.)"
ବିକୃତ,വികൃതമായ
sphygmomanometer,സ്ഫിഗ്മോമാനോമീറ്റർ
"ଷ୍ଟ୍ରାଟୋସାଇଫର୍, ୨ ଷ୍ଟ୍ରାଟୋସଫିସର୍ |","സ്ട്രാറ്റോസ്ഫിയർ, 2 സ്ട്രാറ്റോസ്ഫിയർ"
ଅବାଞ୍ଛିତ |,ആവശ്യമില്ലാത്ത
"ବଜ୍ରପାତ, ବଜ୍ରପାତ","മിന്നൽ രേഖ, മിന്നൽ"
"ନଦୀ, stream ରଣା, ଡ୍ରେନ୍ |","നദി, അരുവി, ചോർച്ച"
"percolation, stream run, effluent |","പെർകോലേഷൻ, സ്ട്രീം റൺ, മലിനജലം"
ଧାଡିରେ |,വരിവരിയായി
"ଶକ୍ତି, ଶକ୍ତି, ତୀବ୍ରତା, ଏକାଗ୍ରତା, କାର୍ଯ୍ୟକଳାପ |","ശക്തി, ശക്തി, തീവ്രത, ഏകാഗ്രത, പ്രവർത്തനം"
ଚାପ,സമ്മർദ്ദം
ଆର୍କ-ଅଭିନୟ ସମ୍ଭାବନା |,ആർക്ക്-ആക്ടിംഗ് സാധ്യത
"ଆର୍କ ଆରମ୍ଭ ଭୋଲଟେଜ୍, ଭଲଭ୍ ଷ୍ଟାର୍ଟିଂ ଭୋଲଟେଜ୍ |","ആർക്ക് സ്റ്റാർട്ടിംഗ് വോൾട്ടേജ്, വാൽവ് സ്റ്റാർട്ടിംഗ് വോൾട്ടേജ്"
"ସୂତା, ସୂତା, ସୂତା, ଚିଲାଣ୍ଟ, କର୍ଡ, ଷ୍ଟ୍ରିଙ୍ଗ, ଲାନାର୍ଡ, 8. କର୍ଡ ତ୍ରୁଟି |","ത്രെഡ്, ത്രെഡ്, ത്രെഡ്, ഫിലമെന്റ്, ചരട്, ചരട്, ലാനിയാർഡ്, 8. ചരട് വൈകല്യം"
"ଷ୍ଟ୍ରିପ୍, ଷ୍ଟ୍ରିପ୍, ଷ୍ଟ୍ରିପିଂ, ଷ୍ଟ୍ରିପିଂ, ନଗ୍ନ |","സ്ട്രിപ്പ്, സ്ട്രിപ്പ്, സ്ട്രിപ്പിംഗ്, സ്ട്രിപ്പിംഗ്, നഗ്നത"
"ପିଲିଂ, ୱିଟନ୍, ସେଭିଙ୍ଗ୍, ଉଲଗ୍ନ |","പുറംതൊലി, വിറ്റൺ, ഷേവിംഗ്, നഗ്നത"
ନିଷ୍କାସନ ପ୍ରତିକ୍ରିୟା |,എക്സ്ട്രാക്ഷൻ പ്രതികരണം
ଷ୍ଟ୍ରୋବୋସ୍କୋପ୍ |,സ്ട്രോബോസ്കോപ്പ്
ଆଘାତ,സ്ട്രോക്ക്
"ଶକ୍ତିଶାଳୀ, ଗଭୀର, ତୀକ୍ଷ୍ଣ, ଏକାଗ୍ର |","ശക്തമായ, ആഴത്തിലുള്ള, മൂർച്ചയുള്ള, ഏകാഗ്രമായ"
ଶକ୍ତିଶାଳୀ ସଂକ୍ରମଣ,ശക്തമായ അണുബാധ
ଗଠନମୂଳକ,ഘടനാപരമായ
"ଗଠନ, ଗଠନ","ഘടന, ഘടന"
ଛୁଞ୍ଚି |,സൂചി
