Gujarati,English
પ્રી-ફિક્સ,Pre-fix
પ્રીપ્રોસેસિંગ,Preprocessing
પ્રક્રિયા,Process
પ્રક્રિયા સ્વીચ,process switch
પ્રક્રિયા,Processing
પ્રોસેસર,Processor
ઉત્પાદન,Production
કાર્યક્રમ,Program
પ્રોગ્રામ સંકલન,program compilation
કાર્યક્રમ રોકડ,Program cash
પ્રોગ્રામ ડીબગીંગ,program debugging
પ્રોગ્રામ ડિઝાઇન,program design
પ્રોગ્રામ મૂલ્યાંકન અને સમીક્ષા તકનીક (PERT),program evaluation & review technique (PERT)
કાર્યક્રમ બંધ,program halt
પ્રોગ્રામ લાઇબ્રેરી,program library
કાર્યક્રમ ચલાવો,program run
પ્રોગ્રામર,Programmer
પ્રોલોગ,Prolog
પ્રોમ,PROM
પ્રચાર,Propagation
દરખાસ્ત,Proposition
સુરક્ષિત કી,protected key
રક્ષણ,Protection
પ્રોટોકોલ,Protocol
પ્રોટોકોલ અનુવાદ,protocol translation
સ્યુડો કોડ,pseudo code
જાહેર ડેટા નેટવર્ક,public data network
જાહેર ક્ષેત્ર,public domain
સાર્વજનિક કી એન્ક્રિપ્ટીંગ,public key encripting
પલ્સ,Pulse
પલ્સ કોડ મોડ્યુલેશન,pulse code modulation
પલ્સ ડિજિટલ મોડ્યુલેશન (PDM),pulse digital modulation (PDM)
પલ્સ ટ્રેન,pulse train
વિરામચિહ્ન,Punctuation
દબાણ,Push
ઓટોમેટાને નીચે દબાણ કરો,push down automata
પુશઅપ સૂચિ,pushup list
ચતુર્ભુજ ઘનતા,quad density
લાયકાત,Qualification
ક્વોન્ટિફાયર,Quantifier
પરિમાણ,Quantize
ક્વોન્ટાઈઝર,Quantizer
ક્વોન્ટમ,Quantum
ક્વોન્ટમ ઘડિયાળ,quantum clock
ક્વોન્ટમ કમ્પ્યુટિંગ,quantum computing
ઉદાહરણ દ્વારા ક્વેરી,querry by example
પ્રશ્ન,Query
ક્વેરી ભાષા,query language
ક્વેરી પ્રક્રિયા,query processing
કતાર,Queue
કતાર વ્યવસ્થાપન,queue management
કતાર રજીસ્ટર,queue register
કતારબદ્ધ નેટવર્ક,queuing network
કતાર સિદ્ધાંત,queuining theory
ઝડપી ઍક્સેસ મેમરી,quick acess memory
અવશેષ,Quotient
રેડિયો આવર્તન દખલગીરી (RFI),radio frequency interference (RFI)
મૂલાંક,Radix
રેન્ડમ એક્સેસ કમ્પ્યુટર સાધનો (RACE),random access computer equipment (RACE)
રેન્ડમ એક્સેસ મેમરી (RAM),random access memory (RAM)
રેન્ડમ સ્કેન,random scan
રાસ્ટર,Raster
રાસ્ટર સ્કેન,raster scan
ફરીથી એન્જિનિયરિંગ,re engineering
પુનઃ વિસ્તરણ,re enlargement
સુગમતા,Reachability
વાંચવું,Read
વડા વાંચો,read head
ફક્ત વાંચી,read only
માત્ર વાંચન મેમરી,read only memory
વાંચો લખવાનું માથું,read write head
વાંચન/લેખન ચક્ર,read/write cycle
હેડ વાંચો/લખો,read/write head
વાંચો લખો,read/write
વાચક,Reader
વાંચન,reading
વાંચવું,read-out
વાસ્તવિક,real
વાસ્તવિક સમય પ્રક્રિયા,real time processing
રીસીવર,Receiver
માન્યતા તર્ક,recognition logic
ફરીથી કમ્પાઇલ કરો,Recompile
રેકોર્ડ,Record
રેકોર્ડિંગ હેડ,recording head
પુનઃપ્રાપ્ત ભૂલ,recoverable error
પુન: પ્રાપ્તિ,Recovery
પુનરાવર્તિત પ્રમેય,recursim theorem
પુનરાવર્તન,Recursion
પુનરાવર્તિત કાર્ય,recursive function
ઘટાડો સૂચના સેટ કમ્પ્યુટર (RISC),reduced instruction set computer (RISC)
નિરર્થકતા,Redundancy
સ્વતંત્ર ડિસ્કની રીડન્ડન્ટ એરે (RAID),redundant array of independent disks (RAID)
પુનઃ પ્રવેશ,Re-entrant
પુનઃપ્રવેશ કોડ,re-entrant code
સંદર્ભ,Reference
સંદર્ભ અખંડિતતા,referential integrity
પ્રતિબિંબ,Reflectivity
પ્રતિબિંબ,Reflextion
રીફ્રેક્શન,Refraction
તાજું કરો,Refresh
પુનર્જન્મ,Regeneration
નોંધણી કરો,Register
નિયમિત વ્યાકરણ,regular grammar
સંબંધ,Relation
રિલેશનલ ડેટાબેઝ,relational database
રિલેશનલ ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ (RDBMS),relational database management system (RDBMS)
રિલેશનલ મોડલ,relational model
સંબંધી,Relative
સંબંધિત સંબોધન,relative addressing
રિલે,Relay
વિશ્વસનીયતા મોડેલિંગ,reliability modeling
વિશ્વસનીય,Reliable
રિલોકેટેબલ કોડ,relocatable code
દૂરસ્થ,Remote
દૂરસ્થ યજમાન,remote host
દૂરસ્થ જોબ એન્ટ્રી,remote job entry
દૂરસ્થ લોગ-ઇન,remote log-in
દૂરસ્થ પ્રક્રિયા કૉલ (RPC),remote procedure call (RPC)
રિમોટ સેન્સિંગ,remote sensing
નામ બદલો,Rename
રેન્ડરીંગ,Rendering
રીપીટર,Repeater
જવાબ આપો,Reply
વિનંતી,Request
ટિપ્પણીઓ માટે વિનંતી (RFC),request for comments (RFC)
વિનંતી/જવાબ પ્રોટોકોલ,request/reply protocol
પ્રોગ્રામ ફરીથી ચલાવો,rerun program
સંશોધન,Research
રીસેટ ચક્ર,reset cycle
રહેવાસી,Resident
ઠરાવ,Resolution
સંસાધનો,Resources
પ્રતિભાવ સમય,responsee time
ફરી થી શરૂ કરવું,Restart
પુનઃસ્થાપિત,Restore
રીટ્રેસ,Retrace
રીટ્રાન્સમિશન,Retransmission
પુનઃપ્રાપ્ત કરો,Retrieve
ફરી પ્રયાસ કરો,Retry
પરત,Return
રીટર્ન કોડ,return code
રીટર્ન કી,return key
ફરીથી વાપરી શકાય તેવા કોડ,reusable code
ફરીથી લખી શકાય તેવું,Rewritable
આરજીબી મોનિટર,RGB monitor
રિબન,Ribbon
યોગ્ય મુદ્દો,right issue
રોબોટ,Robot
રોબોટિક્સ,Robotics
મજબુત,Robust
ભૂમિકા,Role
પાછા વળો,roll back
રોલ ઇન કરો,roll in
રોલ આઉટ,roll out
રોમ,ROM
રુટ,Root
રૂટ ડિરેક્ટરી,root directory
ભૂલનો રાઉન્ડ,round of error
રાઉટર,Router
રૂટીંગ,Routing
RS232C ઇન્ટરફેસ,RS232C interface
RSA એન્ક્રિપ્શન,RSA encryption
આરટીસી,RTC
લંબાઈ એન્કોડિંગ ચલાવો,run length encoding
રન સમય,run time
રનટાઈમ ભૂલ,run time error
નમૂના,Sample
સેમ્પલિંગ,Sampling
ઉપગ્રહ,Satellite
સંતૃપ્ત,Saturating
સાચવો,Save
માપનીયતા,Scalability
સ્કેલર,Scalar
સ્કેનિંગ,Scanning
દૃશ્ય,Scenario
શેડ્યૂલર,Scheduler
સ્ક્રીન ઇમેજ પ્રોજેક્ટર,screen image projector
સ્ક્રિપ્ટ,Script
સ્ક્રિપ્ટીંગ ભાષા,scripting language
સ્ક્રોલિંગ,Scrolling
SDLC (સિક્રોનસ ડેટા લિંક નિયંત્રણ),SDLC (sychronous data link control)
શોધો,Search
શોધ એન્જિન,search engine
શોધ વૃક્ષ,search tree
શોધી રહ્યાં છે,Searching
ગૌણ,Secondary
સેક્ટર,Sector
સુરક્ષા નીતિ,security policy
સમય શોધો,seek time
સેગમેન્ટ,Segment
વિભાજન,Segmentation
પસંદગી સૉર્ટ,selection sort
સ્વયં સમાયેલ,self contained
અર્થશાસ્ત્ર,Semantics
સેમાફોર,Semaphore
સેમિકન્ડક્ટર,Semiconductor
સિમોન્ટિક વેબ,semontic web
અનુક્રમિક ઍક્સેસ પદ્ધતિ,sequential access method
સીરીયલ,Serial
સીરીયલાઇઝર,Serializer
સર્વર,Server
સર્વર ક્રેશ,server crash
સર્વર લાઇસન્સ,server license
સર્વો ગુણક,servo multiplier
સેટ,Set
પોઈન્ટ નક્કી કરો,set point
સ્થાપના,set up
છાંયો,Shade
શેડિંગ,Shading
પડછાયો,Shadow
ફાઈલ શેર કરો,share file
વહેંચાયેલ ઍક્સેસ,shared access
શેરિંગ,Sharing
શેલ,Shell
પાત્ર બદલો,shift character
શોર્ટ સર્કિટ,short circuit
ટૂંકી સૂચના,short instruction
બહેન,Sibling
આડઅસર,side effect
સાઇન બીટ,sign bit
સિગ્નલ,Signal
સિગ્નલ પ્રોસેસિંગ,signal processing
સિગ્નલિંગ,Signalling
સિગ્નલ-ટુ-અવાજ ગુણોત્તર,signal-to-noise ratio
સહી,Signature
સહી પરીક્ષણ,signature testing
નોંધપાત્ર અંક,significant digit
સિલિકોન ચિપ,silicon chip
સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP),Simple Mail Transfer Protocol (SMTP)
સિમ્પ્લેક્સ,Simplex
સિમ્પ્લેક્સ નોડ,simplex node
સિમ્યુલેશન,Simulation
સિમ્યુલેટર,Simulator
એક સાથે,Simultaneous
એક સાથે પ્રક્રિયા,simultaneous processing
સિંગલટન,Singleton
સાઇટ લાયસન્સ,site licence
કદ,Size
કદ બદલવાનું,Sizing
સ્કેચિંગ,Sketching
છોડો,Skip
છોડવું,Skipping
સ્લેશ,Slash
ગુલામ કમ્પ્યુટર,slave computer
સ્લાઇડિંગ વિન્ડો પ્રોટોકોલ,sliding window protocol
સ્લિપ,Slip
સ્લોટ,Slot
નાના કમ્પ્યુટર સિસ્ટમ ઇન્ટરફેસ (SCSI),small computer system interface (SCSI)
સ્માર્ટ કાર્ડ,smart card
ગોકળગાય મેલ,snail mail
સ્નેપશોટ,Snapshot
સોફ્ટ કમ્પ્યુટિંગ,soft computing
સોફ્ટ કોપી,soft copy
સોફ્ટ ફોન્ટ,soft font
સોફ્ટવેર,Software
સોફ્ટવેર એન્જિનિયરિંગ,software engineering
સોફ્ટવેર લાઇસન્સ,software license
સોફ્ટવેર ચાંચિયાગીરી,software piracy
સ્પેક્ટ્રમ,Spectrum
સર્પાકાર,Spiral
શીટ ફેલાવો,spread sheet
ધોરણ,Standard
માનક સામાન્યકૃત માર્કઅપ ભાષા (SGML),standard generalized markup language (SGML)
માનકીકરણ,Standardization
સ્ટેન્ડબાય સમય,standby time
સ્ટાર LAN,star LAN
સ્ટાર ટોપોલોજી,star topology
થોડી શરૂઆત કરો,start bit
ભૂખમરો,Starvation
સ્થિર મેમરી&#39;,static memory'
સ્થિતિ ચેનલ,status channel
પગલું કદ,step size
રોકો અને પ્રોટોકોલ રાહ જુઓ,stop and wait protocol
સ્ટોપ કોડ,stop code
સ્ટોપ કી,stop key
સંગ્રહક્ષમતા,Storability
સંગ્રહિત કાર્યક્રમ,stored program
સ્ટ્રિંગ ડેટા,string data
સંરચિત કોડિંગ,structured coding
સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL),structured query language (SQL)
સ્ટાઇલ શીટ,style sheet
સબ-ડિરેક્ટરી,Sub-directory
સબનેટ,Subnet
સબટ્રી,Subtree
સારાંશ,Summarization
સુપર કમ્પ્યુટર,super computer
સુપર કમ્પ્યુટિંગ,super computing
સુપર કી,super key
સુપર વપરાશકર્તા,super user
નિરીક્ષણ કરેલ શિક્ષણ,supervised learning
સપોર્ટ ચિપ,support chip
સર્ફ,Surf
સર્ફિંગ,Surfing
સ્વેપ,Swap
અદલાબદલી,swap in
બહાર કાઢો,swap out
અદલાબદલી,Swapping
સ્વિચ કરેલ નેટવર્ક,switched network
સ્વિચિંગ,Switching
સ્વિચિંગ થિયરી,switching theory
સાંકેતિક પ્રોગ્રામિંગ,symbolic programming
સિંક્રનાઇઝેશન,Synchronization
સિંક્રોનાઇઝર,Synchronizer
સિંક્રનસ,Synchronous
સિંક્રનસ ડિજિટલ વંશવેલો (SDH),synchronous digital hierarchy (SDH)
વાક્યરચના વિશ્લેષણ,syntax analysis
સિસ્ટમ વિશ્લેષણ,system analysis
સિસ્ટમ એન્જિનિયરિંગ,system engineering
સિસ્ટમ હેકર,system hacker
સિસ્ટમ ઇન્ટિગ્રેટર,system integrator
સિસ્ટમ લોગ,system log
સિસ્ટમ માસ્ક,system mask
સિસ્ટમ નેટવર્ક આર્કિટેક્ચર (SNA),system network architecture (SNA)
સિસ્ટમ પ્રોગ્રામર,system programmer
સિસ્ટમ પુનઃપ્રારંભ કરો,system restart
સિસ્ટમ બંધ,system shutdown
સિસ્ટમ પરીક્ષણ,system testing
સિસ્ટમ ઉપયોગિતા,system utility
વ્યવસ્થિત કોડ,systematic code
ટેબ આદેશ,tab command
ટેબલ,Table
ટેબલ ઉપર જુઓ,table look up
ટેબલ જગ્યા,table space
ટેબ્લેટ,Tablet
ટેબ્યુલર એરે,tabular array
ટેબ્યુલેટીંગ કાર્ય,tabulating function
ટૅગ કરેલ આર્કિટેક્ચર,tagged architecture
ટૅગ કરેલ ઇમેજ ફાઇલ ફોર્મેટ (TIFF),tagged image file format (TIFF)
ટેન્ડમ સિસ્ટમ,tandam system
ટેપ ઘનતા,tape density
ટેપ માસ્ક,tape mask
ટાર ફાઇલ,tar file
કાર્ય,Task
કાર્ય પટ્ટી,task bar
કાર્ય અનુસૂચિ,task scheduler
TCP/IP (ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ),TCP/IP (transmission control protocol/internet protocol)
ફાડવાની કામગીરી,teardown operation
ટેલિકોમ,Telecom
ટેલિકોમ્યુનિકેશન,Telecommunication
ટેલિકોન્ફરન્સ,Teleconference
ટેલિકોન્ફરન્સિંગ,Teleconferencing
ટેલિગ્રાફી,Telegraphy
ટેલિમેટ્રી,Telemetry
ટેલિફોન,Telephone
ટેલિફોની,Telephony
ટેલિપ્રિંટર,Teleprinter
ટેલિપ્રોસેસિંગ,Teleprocessing
ટેલિવિઝન,Television
ટેલેક્સ,Telex
ટેલનેટ,Telnet
તાપમાન,Temperature
ઢાંચો,Template
દસનું પૂરક,ten's complement
ટેરા બાઈટ,tera byte
તેરા ફ્લોપ,tera flops
ટર્મિનલ કર્સર,terminal cursor
ટર્મિનલ નોડ,terminal node
ટર્મિનલ વિન્ડો,terminal window
સમાપ્તિ,Termination
ટર્નરી,Ternary
ટર્નરી ઓપરેશન,ternary operation
ટેસ્ટ,Test
પરીક્ષણ કવરેજ,test coverage
ટેસ્ટ રન,test run
ટેસ્ટ-ડેટા,Test-data
ટેક્સ્ટ,Text
ટેક્સ્ટ બોક્સ,text box
ટેક્સ્ટ કર્સર,text cursor
ટેક્સ્ટ એડિટર,text editor
ટેક્સ્ટ ફાઇલ,text file
ટેક્સ્ટ મોડ,text mode
ટેક્સ્ટ પ્રોસેસિંગ,text processing
ટેક્સ્ટ ટુ સ્પીચ (TTS),text to speech (TTS)
ટેક્સચર મેપિંગ,texture mapping
ટી-ફ્લિપ-ફ્લોપ,T-flip-flop
થર્મલ પ્રિન્ટર,thermal printer
પાતળી ફિલ્મ મેમરી,thin film memory
પાતળા ફિલ્મ ટ્રાંઝિસ્ટર,thin film transistor
થ્રેશિંગ,Thrashing
થ્રેડ,Thread
થ્રેડીંગ,Threading
ત્રીજું નેટવર્ક,threetier network
થ્રુપુટ,Throughput
સમયની જટિલતા,time complexity
ટાઇમ ડિવિઝન મલ્ટિપ્લેક્સિંગ (TDM),time division multiplexing (TDM)
સમય ફ્રેમ,time frame
સમય ફ્રેમ,time frame
સમય યંત્ર,time machine
સમય સમાપ્ત,time out
સમય પરિમાણ,time quantization
સમય શ્રેણી,time series
સમય વહેંચણી,time sharing
સમય વહેંચણી સિસ્ટમ,time sharing system
સમય સ્ટેમ્પ,time stamp
સમય રેખાકૃતિ,timing diagram
રંગભેદ,Tint
ટૉગલ કરો,Toggle
ટૉગલ કરવાની ઝડપ,toggling speed
ટોકન,Token
ટોકન બસ,token bus
ટોકન બસ,token bus
ટોકન બસ નેટવર્ક,token bus network
ટોકન રીંગ,token ring
ટોકન ચર્ચા,token talk
સાધન,Tool
ઉપરથી નીચે,top down
ટોપ ડાઉન ડિઝાઇન,top down design
ઉપરથી નીચેનું પદચ્છેદન,top down parsing
ટોપોલોજી,Topology
ટચ પેડ,touch pad
ટચ સ્ક્રીન,touch screen
ટ્રેસ,Trace
ટ્રેસિંગ,Tracing
ટ્રેક,Track
ટ્રેક ડિસ્ક,track disk
ટ્રેક ટેપ,track tape
ટ્રેકિંગ,Tracking
ટ્રેલર,Trailer
માર્ગ,Trajectory
સોદા,Transaction
વ્યવહાર ફાઇલ,transaction file
વ્યવહાર લોગ,transaction log
ટ્રાંસ્ક્રાઇબ કરો,Transcribe
ટ્રાન્સડ્યુસર,Transducer
ટ્રાન્સફર દર,transfer rate
ટ્રાન્સફર સમય,transfer time
પરિવર્તન,Transformation
ક્ષણિક ભૂલ,transient error
પરિવહન સમય,transit time
સંક્રમણ,Transition
સંક્રમિત,Transitive
સંક્રમણ,Transitivity
અનુવાદ,Translation
ટ્રાન્સમિશન,Transmission
ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ (TCP),transmission control protocol (TCP)
ટ્રાન્સમિશન લાઇન,transmission line
ટ્રાન્સમીટર,Transmitter
પારદર્શિતા,Transparency
ટ્રાન્સપોન્ડર,Transponder
પરિવહન,Transportation
સ્થાનાંતરણ,Transposition
ટ્રાન્સપ્યુટર,Transputer
ટ્રાન્સરીવર,Transreceiver
ટ્રેપિંગ,Trapping
ટ્રાવર્સ,Traverse
વૃક્ષ (ટ્રાવર્સલ),tree (traversal)
વૃક્ષ નેટવર્ક,tree network
ઉપનદી સર્કિટ,tributary circuit
તુચ્છ ગ્રાફ,trival graph
મુશ્કેલી શૂટ,trouble shoot
કાપો,Truncate
સત્ય ટેબલ,truth table
ટ્યુનર,Tuner
ટનલીંગ,Tunnelling
ટ્યુનિંગ,Tunning
ટપલ,Tuple
ટર્બો પાસ્કલ,turbo pascal
ટ્યુરિંગ મશીન,turing machine
સમય ફેરવો,turn aroud time
દસ્તાવેજ ફેરવો,turn around document
ટર્નઅરાઉન્ડ ક્રમ,turnaround sequence
ટ્વીન કેબલ,twin cable
ટ્વિસ્ટેડ જોડી,twisted pair
બે ભાગ એસેમ્બલર,two part assembler
બે પૂરક,two's complement
પ્રકાર,type
પ્રકાર ચહેરો,type face
પ્રકાર વડા,type head
પ્રકાર વ્હીલ,type wheel
ટાઈપિંગ,Typing
અન ઇન્ટરપ્ટેબલ પાવર સ્ત્રોત (UPS),un interruptable power source (UPS)
યુનરી ઓપરેશન,unary operation
યુનરી ઓપરેશન,unary operation
યુનરી ઓપરેટર,unary operator
અનિશ્ચિતતા,Uncertainity
બિનશરતી નિવેદન,unconditional statement
અગણિત,Uncountable
ઉઘાડું,Uncover
અનિર્ણાયક,Undecidable
અવ્યાખ્યાયિત,Undefined
અવ્યાખ્યાયિત રેકોર્ડ,undefined record
કાઢી નાખો,Undelete
નીચા,Underscore
દિશાહીન,Undirected
નિર્દેશિત ગ્રાફ,undirected graph
દિશાહીન સેવા સમય,undirectional service time
પૂર્વવત્ કરો,Undo
અનફોર્મેટેડ ડિસ્ક,unformatted disk
યુનિકાસ્ટિંગ,Unicasting
યુનિકોડ,Unicode
દિશાહીન વૃક્ષ,unidirected tree
યુનિફોર્મ રિસોર્સ લોકેટર (URL),uniform resource locator (URL)
યુનિપ્રોસેસિંગ,Uniprocessing
અનન્ય,Unique
યુનિશિલ્ડ ટ્વિસ્ટેડ જોડી (UTP),unishielded twisted pair (UTP)
એકમ,Unit
એકમ સરનામું,unit address
એકમ અંતરાલ,unit interval
એકમ પરીક્ષણ,unit testing
એકાત્મક કોડ,unitary code
યુનિટર્મ,Uniterm
યુનિવર્સલ અસિંક્રોનસ રીસીવર/ટ્રાન્સમીટર (UART),universal asynchronous receiver/transmitter (UART)
સાર્વત્રિક ફ્લિપ ફ્લોપ,universal flip flop
સાર્વત્રિક સમૂહ,universal set
સાર્વત્રિક અક્ષર સમૂહ,universtal character set
યુનિક્સ,Unix
અનલોક કરો,Unlock
અસુરક્ષિત ક્ષેત્ર,unprotected field
અસુરક્ષિત ફાઇલ,unprotected file
અગમ્ય,Unreachable
છાંયો,Unshade
અશિલ્ડ,Unshielded
અસફળ કૉલ,unsuccessful call
ઊંટાર,Untar
વિસંગતતાઓને અપડેટ કરો,update anomalies
અપડેટ કરેલી ફાઇલ,updated file
અપડેટ કરી રહ્યું છે,Updating
અપગ્રેડ કરો,Upgrade
અપગ્રેડ કરો,Upgrade
અપલિંક,Uplink
અપલોડ કરી રહ્યું છે,Uploading
ઉપલા મેમરી વિસ્તાર,upper memory area
અપસ્ટ્રીમ,Upstream
અપટાઇમ,Uptime
ઉપર તરફ,Upward
યુઝનેટ,Usenet
વપરાશકર્તા,User
વપરાશકર્તા એજન્ટ,user agent
વપરાશકર્તા પ્રમાણીકરણ,user authentication
વપરાશકર્તા ડેટાગ્રામ પ્રોટોકોલ (UDP),user datagram protocol (UDP)
મૈત્રીપૂર્ણ વપરાશકર્તા,user friendly
વપરાશકર્તા ઓળખ,user identification
વપરાશકર્તા ઓળખ (UID),user identity (UID)
વપરાશકર્તા ઈન્ટરફેસ,user interface
વપરાશકર્તા નામ,user name
વપરાશકર્તા પ્રોફાઇલ,user profile
ઉપયોગિતા,Utility
ઉપયોગિતા સોફ્ટવેર,utility software
માન્ય,Valid
માન્યતા,Validation
માન્યતા પ્રોટોકોલ્સ,validation protocols
માન્યતા પરીક્ષણ,validation testing
માન્યતા તપાસ,validity check
મૂલ્ય વર્ધિત નેટવર્ક (VAN),value added network (VAN)
મૂલ્ય વર્ધિત પુનર્વિક્રેતા (VAR),value added reseller (VAR)
અદ્રશ્ય થતું બિંદુ,vanishing point
વેપરવેર,Vapourware
ચલ,Variable
ચલ સરનામું,variable address
ચલ બીટ દર,variable bit rate
ચલ ક્ષેત્ર લંબાઈ,variable field length
ચલ લંબાઈ કોડ,variable length code
ચલ નામ,variable name
વેરિયેલ,Variale
વેક્ટર,Vector
વેક્ટર ગ્રાફિક્સ,vector grapdhics
વેક્ટર પ્રીસેસિંગ,vector precessing
વેક્ટર કરેલ વિક્ષેપો,vectored interrupts
વેન ડાયાગ્રામ,venn diagram
ચકાસણી અને માન્યતા (V&amp;V),verification & validation (V&V)
સંસ્કરણ નિયંત્રણ,version control
સંસ્કરણ નંબર,version number
શિરોબિંદુ,Vertex
વર્ટિકલ પ્રોસેસર,vertical processor
ખૂબ મોટા પાયે એકીકરણ (VLSI),very large scale integration (VLSI )
ખૂબ લાંબો સૂચના શબ્દ (VLIW),very long instruction word (VLIW)
વીએચડીએલ,VHDL
વિડિયો કેમેરા,video camera
વિડિયો કોન્ફરન્સિંગ,video conferencing
વિડિઓ પ્રદર્શન ટર્મિનલ,video display terminal
વિડિઓ પ્રદર્શન એકમ,video display unit
વીડિયો ગેમ,video game
વિડિયો ગ્રાફિક એડેપ્ટર (VGA),video graphic adaptor (VGA)
વિડિયો ગ્રાફિક્સ એડેપ્ટર (VGA),video graphics adapter (VGA)
વિડિઓ સર્વર,video server
જુઓ,View
પોર્ટ જુઓ,view port
વ્યુપોર્ટ,Viewport
વર્ચ્યુઅલ સર્કિટ,virtual circuit
વર્ચ્યુઅલ કાર્ય,virtual function
વર્ચ્યુઅલ મેમરી,virtual memory
વર્ચ્યુઅલ ખાનગી નેટવર્ક,virtual private network
વર્ચ્યુઅલ વાસ્તવિકતા,virtual reality
વર્ચ્યુઅલ વાસ્તવિકતા,virtual reality
વર્ચ્યુઅલ રિયાલિટી માર્કઅપ લેંગ્વેજ,virtual reality markup language
વર્ચ્યુઅલ રિયાલિટી માર્કઅપ લેંગ્વેજ (VRML),virtual reality markup language (VRML)
વર્ચ્યુઅલ સ્ટોરેજ એક્સેસ પદ્ધતિ,virtual storage access method
વર્ચ્યુઅલ સ્ટોરેજ મેનેજમેન્ટ,virtual storage management
વાઇરસ,Virus
વાયરસ શોધ,virus detection
વાયરસ પ્રોગ્રામ,virus programme
દૃશ્યતા,Visibility
દ્રષ્ટિ,Vision
મૂળભુત દ્રશ્ય,visual basic
વિઝ્યુઅલ C++,visual C++
દ્રશ્ય પ્રદર્શન એકમ,visual display unit
વિચ્યુઅલ,Vitual
વિચ્યુઅલ સરનામું,vitual address
વિચ્યુઅલ મશીન (VM),vitual machine (VM)
અવાજ,Voice
વૉઇસ મેઇલ,voice mail
વૉઇસ મેઇલ સર્વર,voice mail server
અવાજ ઓળખ,voice recognition
વૉઇસ-નેટ,Voice-net
અસ્થિર મેમરી,volatile memory
વેફર,Wafer
WAIS મેનેજર,WAIS manager
મરવાની રાહ જુઓ,wait die
ઘા રાહ જુઓ,wait wound
રાહ જોવાતો કોડ,waited code
રાહ જોઈ હતી સરેરાશ,waited mean
રાહ સમય,waiting time
દિવાલ ગ્રેડ,wall grade
ગરમ પુનઃપ્રારંભ,warm restart
વેસ્ટ બેન્ડ પહોળાઈ,waste band width
વોટરફોલ મોડેલ,waterfall model
વેવલેટ,Wavelet
વેવલેટ ઇમેજ કમ્પ્રેશન,wavelet image compression
વેવલેટ ટ્રાન્સફોર્મ,wavelet transform
નબળી સંસ્થા,weak entity
વેબ,Web
વેબ સરનામું,web address
વેબ ઓથરિંગ,web authoring
વેબ બ્રાઉઝર,web browser
વેબ પેજ,web page
વેબ સર્વર,Web server
વેબ સાઇટ,web site
વેબ-સક્ષમ એપ્લિકેશન,web-enabld application
વેબ સક્ષમ,Web-enabled
ભારિત ગ્રાફ,weighted graph
સારી રીતે જોડાયેલ છે,well connected
સારી રીતે રચાયેલ સૂત્ર,well formed formula
સારી રીતે ઓર્ડર કરેલ સેટ,well ordered set
વેટવેર,Wetware
વ્હીટસ્ટોન બેન્ચ માર્ક,wheatstone bench mark
વ્હીલ,Wheel
જ્યારે લૂપ,while loop
સફેદ બોક્સ પરીક્ષણ,white box testing
સફેદ પ્રકાશ,white light
સફેદ અવાજ,white noise
વિશાળ વિસ્તાર નેટવર્ક (WAN),wide area network (WAN)
વિશાળ વિસ્તાર નેટવર્ક (WAN),wide area network (WAN)
વિશાળ બેન્ડ,wide band
વાઇલ્ડ કાર્ડ,wild card
વિમ્પ,Wimp
જીત,win
ઝિપ જીતો,win zip
બારી,Window
વિન્ડોવિંગ,Windowing
વિન્ડોઝ,Windows
વિન્ડોઝ એક્સપ્લોરર,windows explorer
વિન્ડોઝ એનટી,windows NT
વાયર ફ્રેમ મોડેલ,wire frame model
વાયર પ્રિન્ટર,wire printer
વાયર્ડ તર્ક,wired logic
વાયરલેસ વફાદારી (wi Fi),wireless fidelity ( wi Fi)
વાયરલેસ લેન,wireless LAN
વાયરલેસ ટ્રાન્સમિશન,wireless transmission
વિઝાર્ડ,Wizard
શબ્દ,Word
શબ્દ કી,word key
શબ્દ લંબાઈ,word length
શબ્દ લક્ષી,word oriented
શબ્દ પ્રસંસ્કરણ,word processing
શબ્દ પ્રસંસ્કરણ,word processing
વર્ડ પ્રોસેસર,word processor
શબ્દ અન્ડરસ્કોર અક્ષર,word underscore character
વર્ક ફ્લો મેનેજમેન્ટ,work flow management
કાર્ય જૂથ,work group
કાર્ય એકમ,work unit
કામ વોલ્યુમ,work volume
કાર્યકારી નિર્દેશિકા,working directory
વર્કિંગ સેટ,working set
કાર્યકારી સંગ્રહ,working storage
વર્કશોપ,Workshop
વર્કસ્ટેશન,Workstation
વિશ્વ સંકલન,world co-ordinate
વર્લ્ડ વાઈડ વેબ (WWW),world wide web (WWW)
સૌથી ખરાબ કેસ વિશ્લેષણ,worst case analysis
સૌથી ખરાબ ફિટ અલ્ગોરિધમ,worst fit algorithm
આજુબાજુ વીંટાળો,Wraparound
કાંડા કમ્પ્યુટિંગ,wrist computing
લખવા યોગ્ય,Writable
લખો,Write
કેશ લખો,write cache
ચક્ર લખો,write cycle
કી લખો,write key
