Odiya,Malayalam
ଚିହ୍ନ,അടയാളം
ଏକ ମାଟ୍ରିକ୍ସର ଦସ୍ତଖତ |,ഒരു മാട്രിക്സിന്റെ ഒപ്പ്
ଚତୁର୍ଭୁଜ ଫର୍ମର ଦସ୍ତଖତ |,ക്വാഡ്രാറ്റിക് രൂപത്തിന്റെ ഒപ്പ്
ଦସ୍ତଖତ ସଂଖ୍ୟା,ഒപ്പിട്ട നമ്പർ
ମହତ୍ତ୍ level ସ୍ତର |,പ്രാധാന്യ നില
ମହତ୍ତ୍ test ପରୀକ୍ଷା |,പ്രാധാന്യം പരിശോധന
ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସଂଖ୍ୟା,ഗണ്യമായ അക്കം
ଚିହ୍ନ ପରୀକ୍ଷା,അടയാള പരിശോധന
ସାଇନମ୍ ଫଙ୍କସନ୍,സിഗ്നം ഫംഗ്ഷൻ
ସମାନ ଏଲିପ୍ସ |,സമാനമായ ദീർഘവൃത്തങ്ങൾ
ସମାନ ସଂଖ୍ୟା,സമാനമായ കണക്കുകൾ
ସମାନତା,സാമ്യം
ସମାନ ମେଟ୍ରିକ୍ସ |,സമാനമായ മെട്രിക്സ്
ସରଳ ବନ୍ଦ ବକ୍ର,ലളിതമായ അടഞ്ഞ വക്രം
ସରଳ ସମ୍ପର୍କ,ലളിതമായ പരസ്പരബന്ധം
ସରଳ ହାରମୋନିକ୍ ଗତି |,ലളിതമായ ഹാർമോണിക് ചലനം
ସରଳ ଅନିୟମିତ ନମୁନା |,ലളിതമായ റാൻഡം സാമ്പിൾ
ସରଳ,സിംപ്ലക്സ്
ସିମ୍ପ୍ଲେକ୍ସ ଆଲଗୋରିଦମ |,സിംപ്ലക്സ് അൽഗോരിതം
ସିମ୍ପାଲେକ୍ସ ଟେବୁଲ୍ |,സിംപ്ലക്സ് ടാബ്ലോ
ସିମ୍ପସନ୍ଙ୍କର ଏକ - ତୃତୀୟ ନିୟମ |,സിംപ്‌സണിന്റെ ഒന്ന് - മൂന്നാമത്തെ നിയമം
ଅନୁକରଣ କ technique ଶଳ,സിമുലേഷൻ ടെക്നിക്
ଏକକାଳୀନ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,ഒരേസമയം ഡിഫറൻഷ്യൽ സമവാക്യങ്ങൾ
ଏକକାଳୀନ ସମୀକରଣ |,ഒരേസമയം സമവാക്യങ്ങൾ
ସାଇନ,പാപം
ସାଇନ ବକ୍ର,സൈൻ വക്രം
ସିଙ୍ଗଲେଟନ୍ |,സിംഗിൾടൺ
ଏକକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |,ഒരൊറ്റ മൂല്യമുള്ള പ്രവർത്തനം
ଏକକ ଇଣ୍ଟିଗ୍ରାଲ୍ |,ഏക അവിഭാജ്യ
ଏକକତା,ഏകത്വം
ଏକକ ମ୍ୟାଟ୍ରିକ୍ସ,ഏക മാട്രിക്സ്
ଏକକ ସମାଧାନ,ഏക പരിഹാരം
ନମୁନାର ଆକାର,സാമ്പിളിന്റെ വലിപ്പം
ଖରାପ ବଣ୍ଟନ |,വളഞ്ഞ വിതരണം
skew-Hermitian ମ୍ୟାଟ୍ରିକ୍ସ |,സ്കെവ്-ഹെർമിഷ്യൻ മാട്രിക്സ്
ଚତୁରତା |,വക്രത
skew ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |,ചരിഞ്ഞ സമമിതി മാട്രിക്സ്
ସ୍ଲାକ୍ ଭେରିଏବଲ୍ |,സ്ലാക്ക് വേരിയബിൾ
ope ୁଲା,ചരിവ്
ope ୁଲା ଗ୍ରେଡିଏଣ୍ଟ୍ |,ചരിവ് ഗ്രേഡിയന്റ്
ଛୋଟ ବ୍ରାକେଟ୍,ചെറിയ ബ്രാക്കറ്റുകൾ
ଚିକ୍କଣ ବକ୍ର,മിനുസമാർന്ന വക്രം
ସୁଗମ କାର୍ଯ୍ୟ,സുഗമമായ പ്രവർത്തനം
ସମୟ କ୍ରମର ସଫାସୁତୁରା |,സമയ ശ്രേണി സുഗമമാക്കുന്നു
ସୌର ମଣ୍ଡଳ,സൗരയൂഥം
ସୋଲେନଏଡାଲ୍ ଭେକ୍ଟର୍ |,സോളിനോയ്ഡൽ വെക്റ്റർ
କଠିନ,ഖര
କଠିନ ଜ୍ୟାମିତି |,ഖര ജ്യാമിതി
ସମାଧାନ,പരിഹാരം
କ୍ରମରେ ସମାଧାନ |,പരമ്പരയിലെ പരിഹാരം
ସମାଧାନ ମ୍ୟାଟ୍ରିକ୍ସ |,പരിഹാരം മാട്രിക്സ്
ଏକ ତ୍ରିରଙ୍ଗାର ସମାଧାନ |,ഒരു ത്രികോണത്തിന്റെ പരിഹാരം
ସମାଧାନ ସ୍ଥାନ,പരിഹാരം സ്ഥലം
ସୋନାଇନ୍ ପଲିନୋମିଆଲ୍ |,സോണിൻ ബഹുപദം
ସ୍ଥାନ,സ്ഥലം
ସ୍ପେସ୍ ବକ୍ର,സ്പേസ് കർവ്
ବିସ୍ତାର ସେଟ୍ |,പരന്നുകിടക്കുന്ന സെറ്റ്
ସ୍ପେସାଲ୍ କରେଲୋଗ୍ରାମ୍ |,സ്പേഷ്യൽ കോറെലോഗ്രാം
ସ୍ line ତନ୍ତ୍ର ର line ଖ୍ୟ ଗୋଷ୍ଠୀ |,പ്രത്യേക രേഖീയ ഗ്രൂപ്പ്
ସ୍ ort ତନ୍ତ୍ର ଅର୍ଥୋଗୋନାଲ୍ ଗୋଷ୍ଠୀ |,പ്രത്യേക ഓർത്തോഗണൽ ഗ്രൂപ്പ്
ନିର୍ଦ୍ଦିଷ୍ଟ ମାଧ୍ୟାକର୍ଷଣ |,പ്രത്യേക ഗുരുത്വാകർഷണം
ସ୍ପେକ୍ଟ୍ରାଲ୍ ମ୍ୟାପିଙ୍ଗ୍ ଥିଓରେମ୍ |,സ്പെക്ട്രൽ മാപ്പിംഗ് സിദ്ധാന്തം
ଏକ କାର୍ଯ୍ୟର ସ୍ପେକ୍ଟ୍ରମ୍ |,ഒരു ഫംഗ്ഷന്റെ സ്പെക്ട്രം
କ୍ଷେତ୍ର,ഗോളം
ଗୋଲାକାର ସଂଯୋଜନା ପ୍ରଣାଳୀ |,ഗോളാകൃതിയിലുള്ള കോർഡിനേറ്റ് സിസ്റ്റം
ଗୋଲାକାର ପୋଲାର ସଂଯୋଜନା |,ഗോളാകൃതിയിലുള്ള പോളാർ കോർഡിനേറ്റ്
ଗୋଲାକାର ତ୍ରିରଙ୍ଗା |,ഗോളാകൃതിയിലുള്ള ത്രികോണം
ଗୋଲାକାର ଟ୍ରାଇଗୋନେମେଟ୍ରୀ |,ഗോളാകൃതിയിലുള്ള ത്രികോണമിതി
spiral,സർപ്പിളമായ
ବର୍ଗ,സമചതുരം Samachathuram
ବର୍ଗ ବନ୍ଧନୀ,ചതുര ബ്രാക്കറ്റുകൾ
ବର୍ଗ ଇଣ୍ଟିଗ୍ରେବଲ୍ |,സമചതുരം സംയോജിപ്പിക്കാവുന്ന
ବର୍ଗ ମ୍ୟାଟ୍ରିକ୍ସ |,ചതുര മാട്രിക്സ്
ବର୍ଗମୂଳ,സ്ക്വയർ റൂട്ട്
ନମୁନା ସଂଗ୍ରହର ପର୍ଯ୍ୟାୟ |,സാമ്പിളിന്റെ ഘട്ടം
ପାହାଚ କାର୍ଯ୍ୟ,ഗോവണി പ്രവർത്തനം
ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି,സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ
ମାନକ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |,സാധാരണ ആന്തരിക ഉൽപ്പന്നം
ସନ୍ତୁଳନର ଅବସ୍ଥା |,സന്തുലിതാവസ്ഥ
ସ୍ଥାୟୀ ବକ୍ର,നിശ്ചലമായ വക്രം
ସ୍ଥିର ବିନ୍ଦୁ |,നിശ്ചല പോയിന്റ്
ସ୍ଥିର ମୂଲ୍ୟ,നിശ്ചല മൂല്യം
ପରିସଂଖ୍ୟାନ,സ്ഥിതിവിവരക്കണക്ക്
ପରିସଂଖ୍ୟାନ,സ്ഥിതിവിവരക്കണക്ക്
ପରିସଂଖ୍ୟାନ ତଥ୍ୟ,സ്റ്റാറ്റിസ്റ്റിക്കൽ ഡാറ്റ
ପରିସଂଖ୍ୟାନ ବଣ୍ଟନ |,സ്ഥിതിവിവരക്കണക്ക് വിതരണം
ପରିସଂଖ୍ୟାନ ଅନୁମାନ,സ്റ്റാറ്റിസ്റ്റിക്കൽ അനുമാനം
ପରିସଂଖ୍ୟାନ ଭିତ୍ତି,സ്റ്റാറ്റിസ്റ്റിക്കൽ അനുമാനം
ପରିସଂଖ୍ୟାନ ମଡେଲ୍ |,സ്റ്റാറ്റിസ്റ്റിക്കൽ മോഡൽ
ପରିସଂଖ୍ୟାନ ଜନସଂଖ୍ୟା,സ്ഥിതിവിവരക്കണക്ക് ജനസംഖ്യ
ପରିସଂଖ୍ୟାନ ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ |,സ്റ്റാറ്റിസ്റ്റിക്കൽ ഗുണനിലവാര നിയന്ത്രണം
ପରିସଂଖ୍ୟାନ,സ്ഥിതിവിവരക്കണക്കുകൾ
ସ୍ଥିର,സ്ഥിരമായ
ସ୍ଥିର ରାଜ୍ୟ ସମାଧାନ |,സ്ഥിരമായ പരിഹാരം
ଶିଖର ଆରୋହଣ (ଏକ ବକ୍ରର),കുത്തനെയുള്ള കയറ്റം (ഒരു വളവിന്റെ)
ଶିଖର ଆରୋହଣ ଡିଜାଇନ୍ |,കുത്തനെയുള്ള കയറ്റ രൂപകൽപ്പന
ଶିଖର ଅବତରଣ |,കുത്തനെയുള്ള ഇറക്കം
ଷ୍ଟେପ୍ ଫଙ୍କସନ୍,ഘട്ടം പ്രവർത്തനം
ଷ୍ଟର୍ଲିଂ ସିରିଜ୍ |,സ്റ്റെർലിംഗ് പരമ്പര
ଷ୍ଟୋକାଷ୍ଟିକ୍ |,സ്ഥായിയായ
ଷ୍ଟୋଷ୍ଟାଷ୍ଟିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,സ്റ്റോക്കാസ്റ്റിക് മാട്രിക്സ്
ଷ୍ଟୋକାଷ୍ଟିକ୍ ମଡେଲ୍ |,സ്ഥായിയായ മോഡൽ
ଷ୍ଟୋକାଷ୍ଟିକ୍ ପ୍ରୋଗ୍ରାମିଂ |,സ്റ്റോക്കാസ്റ്റിക് പ്രോഗ്രാമിംഗ്
ଷ୍ଟୋକାଷ୍ଟିକ୍ ଭେରିଏବଲ୍ |,സ്റ്റോക്കാസ്റ്റിക് വേരിയബിൾ
ଷ୍ଟୋକ୍ସଙ୍କ ଥିଓରେମ୍ |,സ്റ്റോക്സിന്റെ സിദ്ധാന്തം
ସିଧା ରେଖା |,നേർരേഖ
ସ୍ତର ଚାର୍ଟ,സ്ട്രാറ്റ ചാർട്ട്
ସ୍ତରକରଣ,വർഗ്ഗീകരണം
ସ୍ତରୀୟ ନମୁନା ସଂଗ୍ରହ |,സ്ട്രാറ്റിഫൈഡ് സാമ്പിൾ
ଷ୍ଟ୍ରିମ୍ ଲାଇନ୍ |,സ്ട്രീം-ലൈൻ
ଚାପ,സമ്മർദ്ദം
କଠୋର ଭାବରେ କନଭକ୍ସ ଫଙ୍କସନ୍ |,കർശനമായി കോൺവെക്സ് ഫംഗ്ഷൻ
କଠୋର ହ୍ରାସ,കർശനമായി കുറയുന്നു
କଠୋର ଭାବରେ ବୃଦ୍ଧି ହେଉଛି |,കർശനമായി വർദ്ധിപ്പിക്കുന്നു
କଠୋର ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ |,കർശനമായി ഏകതാനമായ പ്രവർത്തനം
ଛାତ୍ର ପରୀକ୍ଷା (ଛାତ୍ରଙ୍କ &quot;t&quot; ପରୀକ୍ଷା),വിദ്യാർത്ഥിയുടെ ടെസ്റ്റ് (വിദ്യാർത്ഥികളുടെ &quot;ടി&quot; ടെസ്റ്റ്)
ଉପ-ସଂଗ୍ରହ,ഉപശേഖരം
ସବ୍ ନିର୍ଣ୍ଣୟକାରୀ |,സബ് ഡിറ്റർമിനന്റ്
ଉପଫିଲ୍ଡ |,ഉപഫീൽഡ്
ଉପଗୋଷ୍ଠୀ,ഉപഗ്രൂപ്പ്
ଉପ-ବ୍ୟବଧାନ,ഉപ ഇടവേള
submatrix,സബ്മാട്രിക്സ്
ସଦସ୍ୟତା,സബ്സ്ക്രിപ്റ്റ്
ପରବର୍ତ୍ତୀ,തുടർന്നുള്ള
ଉପସେଟ,ഉപഗണം
ସବ୍ ସ୍ପେସ୍ |,ഉപസ്ഥലം
ପ୍ରତିସ୍ଥାପନ,പകരംവയ്ക്കൽ
subtangent,സബ്ടാൻജന്റ്
ସବ୍ଟେଣ୍ଡ କରନ୍ତୁ |,വിധേയമാക്കുക
ବିତରଣ,കുറയ്ക്കുക
ବିତରଣ,കുറയ്ക്കൽ
କ୍ରମାଗତ,തുടർച്ചയായി
କ୍ରମାଗତ ଭିନ୍ନତା |,തുടർച്ചയായ വ്യത്യാസം
କ୍ରମାଗତ ଏକୀକରଣ,തുടർച്ചയായ ഏകീകരണം
ଉତ୍ତରାଧିକାରୀ,പിൻഗാമി
ସଫିକ୍ସ,പ്രത്യയം
ରାଶି,തുക
ରାଶି କାର୍ଯ୍ୟ,തുക പ്രവർത്തനം
ସଂକ୍ଷିପ୍ତ,സംഗ്രഹിക്കാവുന്ന
summand,സംഗ്രഹം
ସମାପ୍ତି,സംഗ്രഹം
ସମାବେଶ ସମ୍ମିଳନୀ |,സംഗ്രഹ കൺവെൻഷൻ
ସମୀକରଣ ସୂତ୍ର,സംഗ്രഹ ഫോർമുല
କ୍ରମର ସମାପ୍ତି |,പരമ്പരയുടെ സംഗ്രഹം
ସମୀକରଣ ଚିହ୍ନ,സംഗ്രഹ ചിഹ്നം
ଅସୀମତା ପାଇଁ ରାଶି |,അനന്തതയിലേക്ക് തുക
ସୁପରସ୍କ୍ରିପ୍ଟ |,സൂപ്പർസ്ക്രിപ്റ്റ്
ସୁପରସେଟ୍ |,സൂപ്പർസെറ്റ്
ସୁପରସୋନିକ୍ ପ୍ରବାହ |,സൂപ്പർസോണിക് ഒഴുക്ക്
ସପ୍ଲିମେଣ୍ଟାରୀ କୋଣ,സപ്ലിമെന്ററി ആംഗിൾ
ହାଇପରପ୍ଲେନ୍ କୁ ସମର୍ଥନ କରେ |,ഹൈപ്പർപ്ലെയ്നെ പിന്തുണയ്ക്കുന്നു
କାର୍ଯ୍ୟର ସମର୍ଥନ,പ്രവർത്തനത്തിന്റെ പിന്തുണ
ମନେକର,കരുതുക
ସୁପ୍ରିମ୍,പരമോന്നത
surd,surd
ପୃଷ୍ଠ,ഉപരിതലം
ଭୂପୃଷ୍ଠ କ୍ଷେତ୍ର |,ഉപരിതല പ്രദേശം
ଭୂପୃଷ୍ଠ ଅବିଚ୍ଛେଦ୍ୟ |,ഉപരിതല ഇന്റഗ്രൽ
ସର୍ଜେକସନ,സർജക്ഷൻ
ସର୍ଜେକ୍ଟିଭ୍ |,സർജക്റ്റീവ്
ସର୍ଜେକ୍ଟିଭ୍ ମାନଚିତ୍ର,സർജക്റ്റീവ് മാപ്പ്
ପ୍ରତୀକ,ചിഹ്നം
ସାଙ୍କେତିକ ତର୍କ |,പ്രതീകാത്മക യുക്തി
ସାଙ୍କେତିକ ମଡେଲ୍ |,പ്രതീകാത്മക മാതൃക
ସମୃଦ୍ଧ,സമമിതി
ସମୃଦ୍ଧ,സമമിതി
ସମୃଦ୍ଧ ନିର୍ଣ୍ଣୟକାରୀ |,സമമിതി ഡിറ്റർമിനന്റ്
ସମୃଦ୍ଧ ପାର୍ଥକ୍ୟ |,സമമിതി വ്യത്യാസം
ସମୃଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ |,സമമിതി മാട്രിക്സ്
ସିଷ୍ଟମ୍ ବିଶ୍ଳେଷଣ |,സിസ്റ്റം വിശകലനം
ବ୍ୟବସ୍ଥିତ ନମୁନା ସଂଗ୍ରହ |,വ്യവസ്ഥാപിത സാമ്പിൾ
ଟେବୁଲ୍,മേശ
ଟେବୁଲ୍,ടാബ്ലോ
ଇଣ୍ଟିଗାଲ୍ସର ଟେବୁଲ୍ |,ഇന്റഗ്രലുകളുടെ പട്ടിക
ଟାବୁଲାର୍ |,പട്ടിക
ଟାବୁଲାର୍ ଫର୍ମ |,പട്ടിക രൂപം
ଟାବୁଲାର୍ ଲୋଗାରିଦମ୍ |,പട്ടിക ലോഗരിതം
ଟ୍ୟାବୁଲେଟ୍ |,പട്ടികപ്പെടുത്തുക
ଟ୍ୟାବଲେଡ୍ ମୂଲ୍ୟ |,പട്ടികപ്പെടുത്തിയ മൂല്യം
ଟ୍ୟାବୁଲେସନ୍ |,ടാബുലേഷൻ
ଟାବୁଲେଟର,ടാബുലേറ്റർ
ଲାଂଜ,വാൽ
ଲାଞ୍ଜ କ୍ଷେତ୍ର (ବିତରଣର),വാൽ പ്രദേശം (വിതരണം)
ଟାଙ୍ଗେନ୍ସି |,സ്പർശനം
ଟାଙ୍ଗେଣ୍ଟ୍ |,ടാൻജെന്റ്
ଟାଙ୍ଗେଣ୍ଟ ହାଇପରପ୍ଲେନ୍ |,ടാൻജെന്റ് ഹൈപ്പർപ്ലെയ്ൻ
tangential,സ്പർശനാത്മകമായ
ଟାଙ୍ଗେସିଆଲ୍ ଉପାଦାନ |,ടാൻജൻഷ്യൽ ഘടകം
ଟାଙ୍ଗେନସିଆଲ୍ ବିଭାଗ |,ടാൻജൻഷ്യൽ വിഭാഗം
ଟାଙ୍ଗେଣ୍ଟ୍ ରେଖା |,ടാൻജെന്റ് ലൈൻ
ଟାଙ୍ଗେଣ୍ଟ ବିମାନ |,ടാൻജെന്റ് വിമാനം
ଟାଙ୍ଗେଣ୍ଟ୍ ସ୍ପେସ୍ |,ടാൻജെന്റ് സ്പേസ്
ଟେପ୍ ପିଚ୍ |,ടേപ്പ് പഞ്ച്
ଟେପ୍ ରିଡର୍ |,ടേപ്പ് റീഡർ
ଟାଉବେରିଆନ୍ ଥିଓରେମ୍ |,ടൗബേറിയൻ സിദ്ധാന്തം
ଟେଲରଙ୍କ ଥିଓରେମ୍ |,ടെയ്ലറുടെ സിദ്ധാന്തം
Tchebychev ମେଟ୍ରିକ୍ |,ചെബിചേവ് മെട്രിക്
ଟି-ବଣ୍ଟନ |,ടി-വിതരണം
ଟେଲିସ୍କୋପିକ୍ ସିରିଜ୍ |,ദൂരദർശിനി പരമ്പര
ସାମୟିକ ସଂଯୋଜନା |,താൽക്കാലിക കോർഡിനേറ്റുകൾ
ସାମୟିକ ସମ୍ପର୍କ |,താൽക്കാലിക ബന്ധം
ସାମୟିକ ଭେରିଏବଲ୍ |,താൽക്കാലിക വേരിയബിൾ
ତନଯ ସକତୀ,വലിച്ചുനീട്ടാനാവുന്ന ശേഷി
ଟେନସର୍ |,ടെൻസർ
ଟେନସର୍ ବିଶ୍ଳେଷଣ |,ടെൻസർ വിശകലനം
ଟେନସର୍ ଉତ୍ପାଦ |,ടെൻസർ ഉൽപ്പന്നം
ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର,താൽക്കാലിക രൂപീകരണം
ଶବ୍ଦ,കാലാവധി
ଟର୍ମିନାଲ୍ ଅବସ୍ଥା,ടെർമിനൽ അവസ്ഥ
ଟର୍ମିନାଲ୍ ବେଗ ବୁଡ଼ିବା |,ടെർമിനൽ വെലോസിറ്റി ഡൈവ്
ଦଶମିକ ସମାପ୍ତ,ദശാംശം അവസാനിപ്പിക്കുന്നു
ଶବ୍ଦ ମୂଲ୍ୟଗୁଡ଼ିକ,ടേം മൂല്യങ്ങൾ
ଶବ୍ଦଗତ ଭିନ୍ନତା |,ടേം തിരിച്ചുള്ള വ്യത്യാസം
ଶବ୍ଦ ଅନୁଯାୟୀ ଏକୀକରଣ |,ടേംവൈസ് ഇന്റഗ്രേഷൻ
ତୃତୀୟ,ത്രിതീയ
ପରୀକ୍ଷା,പരീക്ഷ
ଭିନ୍ନତାର ଏକତା ପାଇଁ ପରୀକ୍ଷା |,വ്യതിയാനങ്ങളുടെ ഏകതാനതയ്ക്കുള്ള പരിശോധന
ପରୀକ୍ଷା କାର୍ଯ୍ୟ,ടെസ്റ്റ് ഫംഗ്ഷൻ
ଅନୁମାନର ପରୀକ୍ଷା |,സിദ്ധാന്തത്തിന്റെ പരീക്ഷണം
ମହତ୍ତ୍ of ର ପରୀକ୍ଷା,പ്രാധാന്യത്തിന്റെ പരീക്ഷണം
ପରୀକ୍ଷା ପରିସଂଖ୍ୟାନ |,ടെസ്റ്റ് സ്ഥിതിവിവരക്കണക്കുകൾ
tetrahedral,ടെട്രാഹെഡ്രൽ
ଟେଟ୍ରାହେଡ୍ରାଲ୍ କୋଣ |,ടെട്രാഹെഡ്രൽ കോൺ
ଟେଟ୍ରେଡ୍ରନ୍ |,ടെട്രാഹെഡ്രോൺ
ତତ୍ତ୍ୱ,സിദ്ധാന്തം
ଅବଶିଷ୍ଟ ତତ୍ତ୍। |,അവശിഷ്ടങ്ങളുടെ സിദ്ധാന്തം
ତତ୍ତ୍ demand ିକ ଚାହିଦା କାର୍ଯ୍ୟ |,സൈദ്ധാന്തിക ആവശ്യം പ്രവർത്തനം
ତତ୍ତ୍ disc ିକ ପୃଥକ ବଣ୍ଟନ |,സൈദ്ധാന്തിക വ്യതിരിക്ത വിതരണം
ତତ୍ତ୍ୱଗତ ତ୍ରୁଟି |,സൈദ്ധാന്തിക പിശക്
ତତ୍ତ୍ୱଗତ ଫିଟ୍ |,സൈദ്ധാന്തിക അനുയോജ്യം
ତତ୍ତ୍ୱଗତ ସୂତ୍ର,സൈദ്ധാന്തിക രൂപീകരണം
ତତ୍ତ୍ୱିକ ଆବୃତ୍ତି |,സൈദ്ധാന്തിക ആവൃത്തി
ତତ୍ତ୍ୱଗତ ଭାବରେ |,സൈദ്ധാന്തികമായി
ତତ୍ତ୍ୱିକ ମଡେଲ୍ |,സൈദ്ധാന്തിക മാതൃക
ତତ୍ତ୍ୱିକ ଚିକିତ୍ସା |,സൈദ്ധാന്തിക ചികിത്സ
ସମୀକରଣର ସିଦ୍ଧାନ୍ତ |,സമവാക്യങ്ങളുടെ സിദ്ധാന്തം
ତ୍ରୁଟିର ତତ୍ତ୍। |,പിശകുകളുടെ സിദ്ധാന്തം
ଆକଳନ ସିଦ୍ଧାନ୍ତ |,എസ്റ്റിമേറ്റ് സിദ്ധാന്തം
କାର୍ଯ୍ୟଗୁଡ଼ିକର ସିଦ୍ଧାନ୍ତ |,പ്രവർത്തനങ്ങളുടെ സിദ്ധാന്തം
ଖେଳର ସିଦ୍ଧାନ୍ତ |,ഗെയിമുകളുടെ സിദ്ധാന്തം
ମାଧ୍ୟାକର୍ଷଣ ତତ୍ତ୍। |,ഗുരുത്വാകർഷണ സിദ്ധാന്തം
ସୂଚନା ସିଦ୍ଧାନ୍ତ,വിവര സിദ്ധാന്തം
ସ୍ଥାନାନ୍ତରର ସିଦ୍ଧାନ୍ତ (= ବିଫଳତାର ସିଦ୍ଧାନ୍ତ),മാറ്റിസ്ഥാപിക്കാനുള്ള സിദ്ധാന്തം (=പരാജയത്തിന്റെ സിദ്ധാന്തം)
ସେଟ୍ ର ସିଦ୍ଧାନ୍ତ |,സെറ്റുകളുടെ സിദ്ധാന്തം
ଅପେକ୍ଷା ରେଖାଗୁଡ଼ିକର ସିଦ୍ଧାନ୍ତ (= ଧାଡି ତତ୍ତ୍)),കാത്തിരിപ്പ് വരികളുടെ സിദ്ധാന്തം (= ക്യൂയിംഗ് സിദ്ധാന്തം)
ତରଙ୍ଗର ସିଦ୍ଧାନ୍ତ |,തരംഗങ്ങളുടെ സിദ്ധാന്തം
ଥର୍ମୋଡାଇନାମିକ୍ |,തെർമോഡൈനാമിക്
ଏକ ସ୍କ୍ରୁର ସୂତା |,ഒരു സ്ക്രൂവിന്റെ ത്രെഡ്
ତିନୋଟି ଡାଇମେନ୍ସନାଲ୍ |,ത്രിമാനമായ
ତିନୋଟି ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର ବିଶ୍ଳେଷଣ |,ത്രിമാന വെക്റ്റർ വിശകലനം
ତିନି-ମାର୍ଗ ବର୍ଗୀକରଣ |,മൂന്ന്-വഴി വർഗ്ഗീകരണം
ଫୋପାଡି ଦିଅ |,എറിയുക
ଥ୍ରଷ୍ଟ |,തള്ളുക
ସମୟ,സമയം
ସମୟ ଅକ୍ଷ,സമയ അക്ഷം
ସମୟ ନିର୍ଭରଶୀଳତା |,സമയ ആശ്രിതത്വം
ସମୟ ନିର୍ଭରଶୀଳ ଗଠନମୂଳକ ସମୀକରଣ |,സമയത്തെ ആശ്രയിച്ചുള്ള ഘടനാപരമായ സമവാക്യം
ସମୟ ନିର୍ଭରଶୀଳ ପ୍ରକ୍ରିୟା |,സമയബന്ധിതമായ പ്രക്രിയ
ସମୟ-ସ୍ independent ାଧୀନ ଶବ୍ଦ |,സമയ-സ്വതന്ത്ര പദം
ସମୟ ବ୍ୟବଧାନ,സമയ ഇടവേള
ସମୟ କ୍ରମ |,സമയ പരമ്പര
ସମୟ କ୍ରମ ବିଶ୍ଳେଷଣ |,സമയ ശ്രേണി വിശകലനം
ସମୟ କ୍ରମିକ ତଥ୍ୟ |,സമയ ശ്രേണി ഡാറ്റ
ସମୟ ବଣ୍ଟନ ପ୍ରଣାଳୀ |,സമയം പങ്കിടൽ സംവിധാനം
ସହନଶୀଳତା,സഹിഷ്ണുത
ସହନଶୀଳତା ବ୍ୟବଧାନ |,സഹിഷ്ണുത ഇടവേള
ସହନଶୀଳତା ସ୍ତର |,സഹിഷ്ണുത നില
ସହନଶୀଳତା ସୀମା |,സഹിഷ്ണുത പരിധി
ଟପୋଲୋଜିକାଲ୍ |,ടോപ്പോളജിക്കൽ
ଟପୋଲୋଜିକାଲ୍ ଡୁଆଲ୍ |,ടോപ്പോളജിക്കൽ ഡ്യുവൽ
ଟପୋଲୋଜିକାଲ୍ ଗୋଷ୍ଠୀ |,ടോപ്പോളജിക്കൽ ഗ്രൂപ്പ്
ଟପୋଲୋଜିକାଲ୍ ଆଇସୋମର୍ଫିଜିମ୍ |,ടോപ്പോളജിക്കൽ ഐസോമോർഫിസം
ଟପୋଲୋଜିକାଲ୍ ଲାଇନ୍ ସ୍ପେସ୍ |,ടോപ്പോളജിക്കൽ ലീനിയർ സ്പേസ്
ଟପୋଲୋଜିକାଲ୍ |,സ്ഥലശാസ്ത്രപരമായി
ଟପୋଲୋଜିକାଲ୍ ମ୍ୟାପିଙ୍ଗ୍ |,ടോപ്പോളജിക്കൽ മാപ്പിംഗ്
ଟପୋଲୋଜିକାଲ୍ ସମ୍ପତ୍ତି |,ടോപ്പോളജിക്കൽ പ്രോപ്പർട്ടി
ଟପୋଲୋଜିକାଲ୍ ସ୍ପେସ୍ |,ടോപ്പോളജിക്കൽ സ്പേസ്
ଟପୋଲୋଜିକାଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |,ടോപ്പോളജിക്കൽ വെക്റ്റർ സ്പേസ്
ଟପୋଲୋଜି |,ടോപ്പോളജി
ଘୂର୍ଣ୍ଣନ,ടോർഷൻ
torus,ടോറസ്
ସମୁଦାୟ,ആകെ
ସମୁଦାୟ ଡେରିଭେଟିଭ୍ |,മൊത്തം ഡെറിവേറ്റീവ്
ସମୁଦାୟ ଭିନ୍ନକ୍ଷମ |,മൊത്തം ഡിഫറൻഷ്യൽ
