Odiya,Tamil
ପ୍ରବେଶ ଦ୍ୱାର |,அணுகல் கதவு
ବର୍ଣ୍ଣ ପ୍ରଦର୍ଶନ,காட்சி பாத்திரம்
ଚନ୍ଦ୍ରଗ୍ରହଣ ବିନ୍ଦୁ |,கிரகண புள்ளி
ଗ୍ରହଣ କେନ୍ଦ୍ର,பெறும் நிலையம்
ଧରିବା,பிடிப்பு
ଚିତ୍ର କ୍ୟାପଚର |,பிடிப்பு வரைபடம்
ଗ୍ରହଣକାରୀ ଗ୍ରେଡିଏଣ୍ଟ୍ |,ஏற்பு சாய்வு
"ଓଲଟା, ଓଲଟା, ପଛ ଆରେ |","தலைகீழ், தலைகீழ், பின் அணிவரிசை"
"ରିଚାର୍ଜ, ରିଚାର୍ଜ","ரீசார்ஜ், ரீசார்ஜ்"
"ଓଲଟା, ପାରସ୍ପରିକ, ପାରସ୍ପରିକ","தலைகீழ், பரஸ்பர, பரஸ்பர"
ଓଲଟା ସେଣ୍ଟିମିଟର |,தலைகீழ் சென்டிமீட்டர்
ପାରସ୍ପରିକ ଉତ୍ସାହ |,பரஸ்பர தூண்டுதல்
ଫେରାଇଟ୍ ସୁଇଚ୍,பரஸ்பர ஃபெரைட் சுவிட்ச்
"ଓଲଟା ଲାଟାଇସ୍ ପଏଣ୍ଟ, ଓଲଟା ଲାଟାଇସ୍ ପଏଣ୍ଟ |","தலைகீழ் லட்டு புள்ளி, தலைகீழ் லட்டு புள்ளி"
"ଓଲଟା ଲାଟାଇସ୍ ଭେକ୍ଟର୍, ଓଲଟା ଲାଟାଇସ୍ ଭେକ୍ଟର୍ |","தலைகீழ் லட்டு திசையன், தலைகீழ் லட்டு திசையன்"
ଓଲଟା ଅର୍ଥ ବୟସ |,தலைகீழ் சராசரி வயது
ଆନୁସଙ୍ଗିକ ଜାଲ,துணை கண்ணி
ପାରସ୍ପରିକ ନିରୀକ୍ଷଣ |,ஊடாடும் கவனிப்பு
ଓଲଟା ଆକାଶ |,தலைகீழான வானம்
"ପାରସ୍ପରିକ ସ୍ଥାନାନ୍ତର, ପାରସ୍ପରିକ ସ୍ଥାନାନ୍ତର |","பரஸ்பர பரிமாற்றம், பரஸ்பர பரிமாற்றம்"
ଓଲଟା ବେଗ କ୍ଷେତ୍ର |,தலைகீழ் வேக புலம்
ଓଲଟା ଭୂଲମ୍ବ କୋଣ |,தலைகீழ் செங்குத்து கோணம்
ପ୍ରତିକ୍ରିୟାଶୀଳ ଗତି,பரஸ்பர இயக்கம்
ପାରସ୍ପରିକ ବାଷ୍ପ ଇଞ୍ଜିନ୍ |,பரஸ்பர நீராவி இயந்திரம்
ପାରସ୍ପରିକ ଭ୍ୟାକ୍ୟୁମ୍ ପମ୍ପ |,பரஸ்பர வெற்றிட பம்ப்
"ପାରସ୍ପରିକତା, ପାରସ୍ପରିକତା |","பரஸ்பரம், பரஸ்பரம்"
ପାରସ୍ପରିକ ନିୟମ |,பரஸ்பர விதி
ପାରସ୍ପରିକ ତତ୍ତ୍। |,பரஸ்பர தேற்றம்
ପାରସ୍ପରିକ ସୂଚକାଙ୍କ |,பரஸ்பர குறியீடு
ପ୍ରତିଫଳନ (v।) ପ୍ରତିଫଳନ (v।),பிரதிபலிப்பு (v.) பிரதிபலிப்பு (v.)
ପରମାଣୁ ପ୍ରତିଫଳିତ,பிரதிபலித்த அணு
ପରମାଣୁ ଶକ୍ତି,மீண்டும் அணு சக்தி
ପ୍ରତିଫଳିତ ଇଲେକ୍ଟ୍ରନ୍ |,பிரதிபலித்த எலக்ட்ரான்
ପୁନର୍ବାର ଗୁଣକର୍ତ୍ତା |,மீள் பெருக்கி
ପୁନର୍ବାର ଆଇନ୍ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |,ரீபவுண்ட் அயன் ஸ்பெக்ட்ரோஸ்கோபி
ଓଲଟା ନ୍ୟୁକ୍ଲିୟସ୍ |,தலைகீழ் கரு
ପ୍ରତିଫଳନ ବିକିରଣ,பிரதிபலிப்பு கதிர்வீச்சு
ପ୍ରତିଫଳନ ବିମ୍ |,பிரதிபலிப்பு கற்றை
ରିବାଉଣ୍ଡ ରିଙ୍ଗ |,மீள் வளையம்
"ପୁନର୍ବିନ୍ୟାସ, ପୁନ app ପ୍ରୟୋଗ |","மறுசேர்ப்பு, மறுபயன்பாடு"
"ପୁନର୍ବିନ୍ୟାସ କୋଏଫିସିଣ୍ଟେଣ୍ଟ, ପୁନର୍ବିନ୍ୟାସ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |","recombination குணகம், recombination குணகம்"
ପୁନର୍ବିନ୍ୟାସ ନିରନ୍ତର |,மறுசீரமைப்பு தொடர்ச்சி
ପୁନ recon ସଂଯୋଗ ସମୟ |,மறு இணைப்பு நேரம்
ସମାଧାନଯୋଗ୍ୟ,தீர்க்கக்கூடியது
ସମାଧାନଯୋଗ୍ୟ ସର୍କିଟ |,தீர்க்கக்கூடிய சுற்று
ନବୀକରଣ |,புதுப்பித்தல்
ମନିଟରିଂ |,கண்காணிப்பு
ପ୍ରକ୍ସି ଅସ୍ତ୍ର |,பதிலாள் ஆயுதம்
ଉପଗ୍ରହ ପରିକ୍ରମା,சுற்றுப்பாதை செயற்கைக்கோள்
ଅନୁସନ୍ଧାନ ସର୍ବେକ୍ଷଣ |,ஆய்வு ஆய்வு
ପୁନ struction ନିର୍ମାଣ,புனரமைப்பு
"ରେକର୍ଡ, ରେକର୍ଡ (n।), ରେକର୍ଡ କରିବାକୁ, ଚିହ୍ନିତ କରିବାକୁ (v।)","பதிவு, பதிவு (n.), பதிவு செய்ய, பதிவு செய்ய (v.)"
ରେକର୍ଡ କନଭର୍ଟର |,பதிவு மாற்றி
ରେକର୍ଡ ଖୋଦ,பதிவு செதுக்குபவர்
ରେକର୍ଡ ଫର୍ମ |,பதிவு வடிவம்
ଅଭିଲେଖାଗାର,காப்பகத் தலைவர்
ରେକର୍ଡ ସଂରକ୍ଷଣ,பதிவு சேமிப்பு
ରେକର୍ଡ ହୋଇଛି |,பதிவு செய்யப்பட்டது
ରେକର୍ଡ ହୋଇଥିବା ପ୍ରୋଗ୍ରାମ୍ |,பதிவு செய்யப்பட்ட நிரல்
ଅଭିଲେଖାଗାର,காப்பக நிபுணர்
"ରେକର୍ଡିଂ, କ୍ୟାମେରା ସୁଟିଂ |","ரெக்கார்டிங், கேமரா ஷூட்டிங்"
ଅଭିଲେଖାଗାର ବାରୋଗ୍ରାଫ୍ |,காப்பக விளக்கப்படம்
ରେକର୍ଡିଂ ଡିସ୍କ |,பதிவு வட்டு
ରେକର୍ଡିଂ ଚ୍ୟାନେଲ୍ |,பதிவு சேனல்
ରେକର୍ଡିଂ ସିଲିଣ୍ଡର |,ரெக்கார்டிங் சிலிண்டர்
ରେକର୍ଡିଂ ଡ୍ରମ୍ |,பதிவு மேளம்
ଅଭିଲେଖାଗାର,காப்பகத் தலைவர்
ରେକର୍ଡିଂ ଉପକରଣ,பதிவு சாதனம்
ସୂଚନା ରେକର୍ଡିଂ,தகவல் பதிவு
ଧ୍ୱନି ରେକର୍ଡିଂ,ஒலி பதிவு
ରେକର୍ଡିଂ ପଏଣ୍ଟ |,பதிவு புள்ளி
"ସଫଳତା, ପ୍ରାପ୍ତି, ପ୍ରାପ୍ତି |","சாதனை, அடைதல், அடைதல்"
ସଫଳତା ଗୁଣକ,சாதனை பெருக்கி
"ପୁନରୁଦ୍ଧାର କାର୍ଯ୍ୟ, ସଫଳତା କାର୍ଯ୍ୟ","மீட்பு செயல்பாடு, சாதனை செயல்பாடு"
ପୁନରୁଦ୍ଧାର ପାତ୍ର,மீட்பு கப்பல்
ଫେରସ୍ତ ଅବଧି,திரும்பும் காலம்
ପୁନ cry ସ୍ଫଟିକୀକରଣ |,மீண்டும் படிகமாக்கல்
ପୁନ cry ସ୍ଫଟିକୀକରଣ ତାପମାତ୍ରା |,மறு-படிகமயமாக்கல் வெப்பநிலை
ଆୟତାକାର ଏରୋଫଏଲ୍ |,செவ்வக ஏரோஃபோயில்
ଆୟତାକାର ଟେବୁଲ୍ |,செவ்வக அட்டவணை
"ଡାହାଣ କୋଣ ଅକ୍ଷ, ଡାହାଣ କୋଣ ସଂଯୋଜନା ଅକ୍ଷ |","வலது கோண அச்சு, வலது கோண ஒருங்கிணைப்பு அச்சு"
ଆୟତାକାର କୋଡ୍ |,செவ்வக குறியீடு
"ଆୟତକ୍ଷେତ୍ର ସଂଯୋଜକ, ଆୟତକ୍ଷେତ୍ର ସଂଯୋଜକ |","செவ்வக ஆயங்கள், செவ்வக ஆயங்கள்"
ଆୟତାକାର ସିଷ୍ଟମ୍ |,செவ்வக அமைப்பு
ଆୟତାକାର ଲାଟାଇସ୍ ଡିଜାଇନ୍ |,செவ்வக லட்டு வடிவமைப்பு
ଆୟତାକାର ଚୁମ୍ବକୀୟ କମ୍ପାସ୍ |,செவ்வக காந்த திசைகாட்டி
ଆୟତାକାର ତରଙ୍ଗ ପଥ |,செவ்வக அலை பாதை
ଆୟତାକାର କୁପ ମଡେଲ |,செவ்வக கூபே மாதிரி
ରେକ୍ଟେନା |,மலக்குடல்
"ବିଶୋଧନ, ସଂଶୋଧନ","சுத்திகரிப்பு, திருத்தம்"
ଆମାଟାଇଜେସନ୍ ନିଷ୍ପତ୍ତି |,பணமதிப்பிழப்பு முடிவு
"ବିଶୋଧିତ, ବିଶୋଧିତ |","சுத்திகரிக்கப்பட்ட, சுத்திகரிக்கப்பட்ட"
ସଂଶୋଧନକାରୀ |,திருத்தி
ସଂଶୋଧନ ସଂଯୋଗ,திருத்தி இணைப்பு
ଲେନ୍ସ ସଂଶୋଧନ କରିବା |,சரிசெய்யும் லென்ஸ்
ରେକ୍ଟିଫାୟର୍ ଟ୍ରାନ୍ସଫର୍ମର |,திருத்தி மின்மாற்றி
ରେକ୍ଟିଫାୟର୍ ଭଲଭ୍ |,ரெக்டிஃபையர் வால்வு
ସଂଶୋଧନକାରୀ ଉପାଦାନ |,திருத்தி உறுப்பு
ରେକ୍ଟିଫାୟର୍ ଭଲଭ୍ |,ரெக்டிஃபையர் வால்வு
"ସିଧା ରେଖା, ସିଧା ରେଖା, ସିଧା ରେଖା |","நேர்கோடு, நேர்கோடு, நேர்கோடு"
ସିଧା ଲାଇନ ଧକ୍କା |,நேர்கோட்டு மோதல்
ସିଧା ରେଖା |,நேர் கோடு
ସିଧା ରେଖା ଦୂରତା |,நேர் கோடு தூரம்
ସିଧା ଲାଇନ ସ୍କାନିଂ |,நேர் கோடு ஸ்கேனிங்
ସିଧା ଲାଇନ ଗତି |,நேர் கோடு இயக்கம்
ର line ଖ୍ୟ ବେଗ |,நேரியல் வேகம்
"ପୁନରାବୃତ୍ତି କରିବାକୁ, ପୁନରାବୃତ୍ତି କରିବାକୁ |","திரும்ப திரும்ப, திரும்ப திரும்ப"
ପୁନରାବୃତ୍ତି ଘଟଣା |,தொடர் நிகழ்வு
ବାରମ୍ବାର ଜାଲ |,சுழல் கண்ணி
ପୁନର୍ବିଚାର,மறுசுழற்சி
ଲାଲ୍ ଆଡର୍ |,சிவப்பு சேர்ப்பான்
ଲାଲ୍ ବଧୂ ତାରା |,சிவப்பு குள்ள நட்சத்திரம்
"ରକ୍ତ ଭୂତ, ନାଲି ଭୂତ |","இரத்த பேய், சிவப்பு பேய்"
ନାଲି ଭୂତ ତାରକା |,சிவப்பு அரக்க நட்சத்திரம்
ନାଲି ଉତ୍ତାପ |,சிவப்பு வெப்பம்
ଲାଲ୍ ହେରିଙ୍ଗ୍ |,உண்மையை திரித்து தவறாக புரிந்துகொள்ள செய்தல்
ନାଲି ଗରମ |,சிவப்பு சூடான
ରକ୍ତ ବିସ୍ଥାପନ,இரத்த இடப்பெயர்ச்சி
ରକ୍ତ ଗରମ ପୃଷ୍ଠା |,இரத்த சூடான பக்கம்
ଲାଲ୍ ପ୍ରୋଜେକ୍ଟଲ୍ |,சிவப்பு எறிபொருள்
"ରେଡକ୍ସ ସିଷ୍ଟମ୍, ମେଟାବୋଲିକ୍ ସିଷ୍ଟମ୍ |","ரெடாக்ஸ் அமைப்பு, வளர்சிதை மாற்ற அமைப்பு"
"ରେଡକ୍ସ ଟାଇଟ୍ରେସନ୍, ରେଡକ୍ସ କ୍ୟାଟାବୋଲିଜିମ୍ |","ரெடாக்ஸ் டைட்ரேஷன், ரெடாக்ஸ் கேடபாலிசம்"
"ହ୍ରାସ କରିବାକୁ, ଆଡଜଷ୍ଟ କରିବାକୁ, ହ୍ରାସ କରିବାକୁ |","குறைக்க, சரிசெய்ய, குறைக்க"
ସମିତ ଡିକମ୍ୟାନ୍ |,சமீத் டிக்மான்
ଚମତ୍କାର |,திகைப்பூட்டும்
ବିଶୋଧିତ ତଥ୍ୟ |,சுத்திகரிக்கப்பட்ட தரவு
ରାଜ୍ୟ ସମୀକରଣ ହ୍ରାସ |,குறைக்கப்பட்ட மாநில சமன்பாடு
ହ୍ରାସ ହୋଇଥିବା ମାସ,குறைக்கப்பட்ட நிறை
ସୀମିତ ଜନ ପ୍ରଭାବ |,வரையறுக்கப்பட்ட வெகுஜன விளைவு
କ୍ଷୁଦ୍ରତର ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |,மினியேட்டரைஸ் செய்யப்பட்ட நெகிழ்ச்சி குணகம்
ନିମ୍ନ ଚାପ,குறைந்த அழுத்தம்
କ୍ଷୁଦ୍ର ଚିତ୍ର,சிறிய உண்மையான படம்
ଓସାର,மாற்றப்பட்ட அகலம்
"ଅନୁରୂପ, ହ୍ରାସ ଯୋଗ୍ୟ, ବାଧ୍ୟତାମୂଳକ, ଅଦୃଶ୍ୟ |","ஒத்த, குறைக்கக்கூடிய, கடமையான, ஜீரணிக்க முடியாத"
ବିନ୍ଦୁକୋଚି ସର୍କିଟ୍ |,பிந்துகோச்சி சுற்று
ଅବିଣ୍ଡୁକୋଚି ପଥ,அபிந்துகொச்சி பாதை
ହ୍ରାସ କକ୍ଷ,குறைப்பு செல்
ଗୁଣବତ୍ତା ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,மாற்ற குணகம்
ହ୍ରାସ ଗିଅର୍ |,குறைப்பு கியர்
ରେଡାକ୍ଟନ୍ |,ரெடாக்டோன்
ଅନାବଶ୍ୟକତା |,பணிநீக்கம்
ଅତିରିକ୍ତ ସର୍କିଟ୍ |,உதிரி சுற்று
ନଳ,நாணல்
ରିଡ୍ ରିଲେ |,நாணல் ரிலே
ରିଡ୍ ବ୍ୟାଣ୍ଡ |,நாணல் பட்டை
ରିଡ୍ ଆର୍ଗାନ୍ |,நாணல் ஆர்கன்
ରିଡ୍-ପାଇପ୍ |,நாணல் குழாய்
ରିଡ୍ ରିଲେ |,நாணல் ரிலே
"ନିର୍ଦ୍ଦେଶାବଳୀ, ସନ୍ଦର୍ଭ","அறிவுறுத்தல்கள், குறிப்புகள்"
ସନ୍ଦର୍ଭ କୋଣ,குறிப்பு கோணம்
"ରେଫରେନ୍ସ କୃଷ୍ଣ ସ୍ତର, କୃଷ୍ଣ ରେଫରେନ୍ସ ସ୍ତର |","குறிப்பு கிருஷ்ணா நிலை, கிருஷ்ணா குறிப்பு நிலை"
ରେଫରେନ୍ସ ସେଲ୍ |,குறிப்பு செல்
"ନିର୍ଦ୍ଦେଶିତ ଦତ୍ତ, ଅପମାନ ଦତ୍ତ |","தத், உப்மான் தத் இயக்கினார்"
ନିର୍ଦ୍ଦେଶ ଇଲେକ୍ଟ୍ରୋଡ୍ |,அறிவுறுத்தல் மின்முனை
"ରେଫରେନ୍ସ ଲାଇନ୍, ରେଫରେନ୍ସ ଲାଇନ୍ |","குறிப்பு வரி, குறிப்பு வரி"
ନିର୍ଦ୍ଦେଶ ଚିହ୍ନ,அறிவுறுத்தல் குறி
ଦିଗ ଶବ୍ଦ |,திசை சத்தம்
ରେଫରେନ୍ସ ପଏଣ୍ଟ |,குறிப்பு புள்ளிகள்
"ରେଫରେନ୍ସ ପଏଣ୍ଟ, ରେଫରେନ୍ସ ପଏଣ୍ଟ |","குறிப்பு புள்ளி, குறிப்பு புள்ளி"
ନିର୍ଦ୍ଦେଶ ସ୍କେଲ୍ |,அறிவுறுத்தல் அளவு
ନିର୍ଦ୍ଦେଶ ସଙ୍କେତ,அறிவுறுத்தல் சமிக்ஞை
"ରେଫରେନ୍ସ ଷ୍ଟେସନ୍, ରେଫରେନ୍ସ ପ୍ରୋଟ୍ରାକ୍ଟର |","குறிப்பு நிலையம், குறிப்பு நீடிப்பான்"
ନିର୍ଦ୍ଦେଶ ପ୍ରଣାଳୀ,அறிவுறுத்தல் அமைப்பு
ନିର୍ଦ୍ଦେଶ ସମୟ,அறிவுறுத்தல் நேரம்
"ସନ୍ଦର୍ଭ ଧଳା ସ୍ତର, ଧଳା ନିର୍ଦ୍ଦେଶ ଚଟାଣ |","குறிப்பு வெள்ளை நிலை, வெள்ளை அறிவுறுத்தல் தளம்"
ଅତ୍ୟାଧୁନିକ ଜ୍ଞାନକ .ଶଳ |,அதிநவீன தொழில்நுட்பம்
ବିଶୋଧନ ଚକ୍ର,சுத்திகரிப்பு சுழற்சி
ପ୍ରତିଫଳନ ଡେନସିଟୋମିଟର |,பிரதிபலிப்பு அடர்த்திமானி
ପ୍ରତିଫଳନ,பிரதிபலிப்பு
"ପ୍ରତିଫଳିତ, ପ୍ରତିଫଳିତ, ପ୍ରତିଫଳିତ |","பிரதிபலித்தது, பிரதிபலித்தது, பிரதிபலித்தது"
ପ୍ରତିଫଳିତ କିରଣ,பிரதிபலித்த கதிர்
ପ୍ରତିଫଳିତ ପ୍ରତିରୋଧ,எதிர்ப்பை பிரதிபலித்தது
ପ୍ରତିଫଳିତ ତରଙ୍ଗ |,பிரதிபலித்த அலை
ପ୍ରତିଫଳିତ ଗ୍ଲାଜେଡ୍ ଏନାଲ୍ ଫିନିଶ୍ |,பிரதிபலிப்பு மெருகூட்டப்பட்ட பற்சிப்பி பூச்சு
ପ୍ରତିଫଳିତ ପ୍ରତିବନ୍ଧକ |,பிரதிபலிப்பு தடை
ପ୍ରତିଫଳନ ଦକ୍ଷତା,பிரதிபலிப்பு திறன்
ପ୍ରତିଫଳକ,பிரதிபலிப்புமானி
ପ୍ରତିଫଳନ,பிரதிபலிப்பு
ପ୍ରତିଫଳିତ ପୃଷ୍ଠା,பிரதிபலிக்கும் பக்கம்
ପ୍ରତିଫଳନ,பிரதிபலிப்பு
"ପ୍ରତିଫଳନ ଗୁଣବତ୍ତା, ପ୍ରତିଫଳିତ ସୂଚକାଙ୍କ |","பிரதிபலிப்பு குணகம், பிரதிபலிப்பு குறியீடு"
ପ୍ରତିଫଳନ ଅନୁପାତ,பிரதிபலிப்பு விகிதம்
ପ୍ରତିଫଳନ ଘନତା,பிரதிபலிப்பு அடர்த்தி
ପ୍ରତିଫଳନ ପ୍ରଭାବ,பிரதிபலிப்பு விளைவு
ପ୍ରତିଫଳନ କାରକ |,பிரதிபலிப்பு காரணி
ପ୍ରତିଫଳନ ଗାଲଭାନୋମିଟର |,பிரதிபலிப்பு கால்வனோமீட்டர்
ପ୍ରତିଫଳନ,பிரதிபலிப்பு கிரேட்டிங்
ପ୍ରତିଫଳନ-ଗ୍ରେଟିଂ ମୋନୋକ୍ରୋମେଟର୍ |,பிரதிபலிப்பு-கிரேட்டிங் மோனோக்ரோமேட்டர்
ପ୍ରତିଫଳନ ବ୍ୟବଧାନ,பிரதிபலிப்பு இடைவெளி
ପ୍ରତିଫଳନ ବ୍ୟବଧାନ ରାଡାର |,பிரதிபலிப்பு இடைவெளி ரேடார்
ପ୍ରତିଫଳକ ସ୍ତର,பிரதிபலிப்பான் நிலை
ପ୍ରତିଫଳିତ କ୍ଷତି,பிரதிபலிப்பு இழப்பு
ପ୍ରତିଫଳନ ଚୁମ୍ବକୀୟ,பிரதிபலிப்பு காந்தமானி
ପ୍ରତିଫଳନ ଶକ୍ତି,பிரதிபலிப்பு சக்தி
ପ୍ରତିଫଳନ ନିବୁଲା |,பிரதிபலிப்பு நெபுலா
ପ୍ରତିଫଳନ ପାରାମିଟର,பிரதிபலிப்பு அளவுரு
ପ୍ରତିଫଳନ ପ୍ରତିଛବି |,பிரதிபலிப்பு படம்
ପ୍ରତିଫଳନ ଷଡଯନ୍ତ୍ରକାରୀ |,பிரதிபலிப்பு திட்டமிடுபவர்
"ପ୍ରତିଫଳନ, ପ୍ରତିଫଳନ","பிரதிபலிப்பு, பிரதிபலிப்பு"
ଟେଲିସ୍କୋପ ପ୍ରତିଫଳିତ,பிரதிபலிக்கும் தொலைநோக்கி
ପ୍ରତିଫଳନ-ଅବଶୋଷଣ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |,பிரதிபலிப்பு-உறிஞ்சுதல் ஸ்பெக்ட்ரோஸ்கோபி
"ପ୍ରୋଜେକସନ ଅପ୍ଟିକ୍ସ, ପ୍ରୋଜେକସନ ଅପ୍ଟିକ୍ସ |","ப்ரொஜெக்ஷன் ஆப்டிக்ஸ், ப்ரொஜெக்ஷன் ஆப்டிக்ஸ்"
ପ୍ରତିଫଳନ,பிரதிபலிப்பு
ପ୍ରତିଫଳନ,பிரதிபலிப்பு
ପ୍ରତିଫଳନ ପରିବର୍ତ୍ତନ,பிரதிபலிப்பு மாற்றம்
ପ୍ରତିଫଳନ ସମ୍ବନ୍ଧ,பிரதிபலிப்பு தொடர்பு
ପ୍ରତିଫଳନ କାରକ |,பிரதிபலிப்பு காரணி
ପ୍ରତିଫଳକ,பிரதிபலிப்புமானி
ପ୍ରତିଫଳକ,பிரதிபலிப்பான்
ଇଲେକ୍ଟ୍ରୋଡ୍ ପ୍ରତିଫଳିତ,பிரதிபலிக்கும் மின்முனை
ପ୍ରତିଫଳକ ସ୍ତର,பிரதிபலிப்பான் நிலை
ଡ୍ରାଫ୍ଟ ପ୍ଲେଟ୍ |,வரைவு தட்டு
ପ୍ରତିଫଳକ,பிரதிபலிப்பான்
ଓଲଟା ପ୍ରତିରୋଧ,மீளக்கூடிய எதிர்ப்பு
ରିଫ୍ଲେକ୍ସ କ୍ୟାମେରା |,ரிஃப்ளெக்ஸ் கேமரா
ପ୍ରତିଫଳନ କେନ୍ଦ୍ର,பிரதிபலிப்பு மையம்
ରିଭର୍ସିବଲ୍ ସର୍କିଟ୍ |,மீளக்கூடிய சுற்று
ପରବର୍ତ୍ତୀ କଣ୍ଡେନ୍ସର |,பின்புற மின்தேக்கி
ଓଲଟା କ୍ଲାଇଷ୍ଟ୍ରନ୍ |,மீளக்கூடிய கிளைஸ்ட்ரான்
ଓଲଟା କ୍ଲାଇଷ୍ଟ୍ରନ୍ ଓସିଲେଟର |,மீளக்கூடிய கிளைஸ்ட்ரான் ஆஸிலேட்டர்
ପ୍ରତିଫଳନ ଯନ୍ତ୍ର,அனிச்சை பொறிமுறை
ଘୃଣ୍ୟ ଉତ୍ସାହ |,வெறுப்பூட்டும் தூண்டுதல்
ଫୋଲଡ୍,மடிந்தது
ପଛୁଆ ଅନୁପାତ |,பின்தங்கிய விகிதம்
ରିଫୋକସ୍ ପଦ୍ଧତି |,கவனம் செலுத்தும் முறை
ପ୍ରତ୍ୟାହାର,ஒளிவிலகல்
ପ୍ରତିକ୍ରିୟାଶୀଳ କିରଣ |,ஒளிவிலகல் கதிர்
ପ୍ରତୀକାତ୍ମକ ଶକ୍ତି |,ஒளிவிலகல் சக்தி
ପ୍ରିଜିମ୍,ஒளிவிலகல் ப்ரிஸம்
ପ୍ରତ୍ୟାବର୍ତ୍ତନ ପୃଷ୍ଠା |,ஒளிவிலகல் பக்கம்
ପ୍ରତିଫଳନ,ஒளிவிலகல்
ପ୍ରତିଫଳନ ସଂଶୋଧନ |,ஒளிவிலகல் திருத்தம்
ପ୍ରତିଫଳନ ତ୍ରୁଟି |,ஒளிவிலகல் பிழை
ପ୍ରତୀକାତ୍ମକ ମୋନୋକ୍ରୋମେଟର୍ |,ஒளிவிலகல் ஒரே வண்ணமுடையது
ପୁନ istr ବଣ୍ଟନ,மறுபகிர்வு
ପ୍ରତିଫଳନ ଭର୍ଟେକ୍ସ |,ஒளிவிலகல் சுழல்
ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |,ஒளிவிலகல்
ପ୍ରତୀକାତ୍ମକତା |,பயனற்ற தன்மை
ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ |,ஒளிவிலகல்
ପ୍ରତୀକାତ୍ମକ ସୂଚକାଙ୍କ ମାପ |,ஒளிவிலகல் குறியீட்டு அளவீடு
ପ୍ରତୀକାତ୍ମକ ପଦ୍ଧତି |,ஒளிவிலகல் முறை
"ଅଣ-ପ୍ରତିକ୍ରିୟାଶୀଳ ଅବଧି, ଅଣ-ଉତ୍ତେଜନା ଅବଧି |","பதிலளிக்காத காலம், தூண்டாத காலம்"
ପ୍ରତୀକାତ୍ମକତା |,பயனற்ற தன்மை
ରେଫ୍ରିଜରେଜେସନ୍,குளிரூட்டல்
ରେଫ୍ରିଜରେଜେସନ୍ ଚକ୍ର |,குளிர்பதன சுழற்சி
ରେଫ୍ରିଜରେଜେସନ୍ କ୍ଷତି |,குளிர்பதன சேதம்
ରେଫ୍ରିଜରେଜେସନ୍ ପ୍ଲାଣ୍ଟ,குளிர்பதன ஆலை
"ରେଫ୍ରିଜରେଟର, ରେଫ୍ରିଜରେଟର","குளிர்சாதன பெட்டி, குளிர்சாதன பெட்டி"
"ରେଫ୍ରିଜରେଜେସନ୍ ବ୍ୟାଗ୍, ରେଫ୍ରିଜରେଟର ବ୍ୟାଗ୍ |","குளிர்சாதனப் பை, குளிர்சாதனப் பை"
ଶରୀରର ପ୍ରତିକ୍ରିୟା,ஒளிவிலகல் உடல்
ପୁନ en ପ୍ରତିକ୍ରିୟା |,மறுஉருவாக்கம்
"ପୁନ re ପ୍ରତିକ୍ରିୟାଶୀଳ, ପୁନ re ପ୍ରତିକ୍ରିୟାଶୀଳ |","மறு-எதிர்வினை, மறு-எதிர்வினை"
"ପୁନ en ନିର୍ମାଣ, ସ୍ଥାୟୀ ପୁନର୍ଗଠନ, ପୁନ en ନିର୍ମାଣ |","மீளுருவாக்கம், நிலையான மறு ஒருங்கிணைப்பு, மீளுருவாக்கம்"
ପୁନ en ନିର୍ମାଣ ଯୋଡି |,மீளுருவாக்கம் இணைப்பு
"ପୁନ ener ନିର୍ମାଣ, ପୁନ ener ନିର୍ମାଣ, ପୁନ ener ନିର୍ମାଣକାରୀ |","மீளுருவாக்கம், மீளுருவாக்கம், மீளுருவாக்கம்"
ପୁନ ener ନିର୍ମାଣକାରୀ |,மீளுருவாக்கம்
ପୁନ ener ନିର୍ମାଣଶୀଳ ଆମ୍ପ୍ଲିଫାୟର୍ |,மீளுருவாக்கம் பெருக்கி
ପୁନ ener ନିର୍ମାଣ ଶୀତଳତା |,மீளுருவாக்கம் குளிர்ச்சி
ପୁନ ener ନିର୍ମାଣ ଚକ୍ର |,மீளுருவாக்கம் சுழற்சி
ପୁନ ener ନିର୍ମାଣ କାର୍ଯ୍ୟ,மீளுருவாக்கம் செயல்பாடு
ପୁନ ener ନିର୍ମାଣ ବ୍ୟବସ୍ଥା |,மீளுருவாக்கம் அமைப்பு
"କ୍ୟାପିସିଟିଭ୍ ଭୋଲଟେଜ୍, ପୁନ ener ନିର୍ମାଣ ଭୋଲଟେଜ୍ |","கொள்ளளவு மின்னழுத்தம், மீளுருவாக்கம் மின்னழுத்தம்"
ପୁନ ener ନିର୍ମାଣକାରୀ |,மீளுருவாக்கம் செய்பவர்
ରେଗା ସିଦ୍ଧାନ୍ତ |,ரெக்கே கோட்பாடு
ଆଞ୍ଚଳିକ ଠିକଣା,பிராந்திய முகவரி
