Punjabi,Assamese
ਸੂਡੋਨੋਰਮ,ছ্যুডোনৰ্ম
ਸੂਡੋਨੋਰਮ ਟੋਪੋਲੋਜੀ,pseudonorm টপোলজি
ਖਿੱਚੋ,টনা
ਪੁਲੀ,ঘুর্ঘুৰী যন্ত্র
ਪੰਚ ਕਾਰਡ,পাঞ্চ কৰা কাৰ্ড
ਪੰਚ ਕਾਰਡ ਮਸ਼ੀਨ,পাঞ্চ কাৰ্ড মেচিন
ਪੰਚਿੰਗ ਮਸ਼ੀਨ,পাঞ্চিং মেচিন
ਸ਼ੁੱਧ ਝੁਕਣਾ,বিশুদ্ধ বেণ্ডিং
ਸ਼ੁੱਧ ਦਸ਼ਮਲਵ,বিশুদ্ধ দশমিক
ਸ਼ੁੱਧ ਜਿਓਮੈਟਰੀ,বিশুদ্ধ জ্যামিতি
ਸ਼ੁੱਧ ਇੰਡਕਸ਼ਨ,বিশুদ্ধ প্ৰৰোচনা
ਪੂਰੀ ਤਰ੍ਹਾਂ ਪਾਰਦਰਸ਼ੀ,বিশুদ্ধভাৱে অতিক্ৰমণীয়
ਸ਼ੁੱਧ ਗਣਿਤ,বিশুদ্ধ গণিত
ਸ਼ੁੱਧ ਨੰਬਰ,বিশুদ্ধ সংখ্যা
ਸ਼ੁੱਧ ਰਣਨੀਤੀ,বিশুদ্ধ কৌশল
ਪਿਰਾਮਿਡ,পিৰামিড
ਪਿਰਾਮਿਡਲ ਠੋਸ,পিৰামিডাল কঠিন
ਪਿਰਾਮਿਡਲ ਸਤਹ,পিৰামিডাল পৃষ্ঠ
QED,QED
ਚਤੁਰਭੁਜ,চতুৰ্ভুজ
ਚਤੁਰਭੁਜ ਪ੍ਰਿਜ਼ਮ,চতুৰ্ভুজ প্ৰিজম
ਚਤੁਰਭੁਜ,চতুৰ্থাংশ
ਚਤੁਰਭੁਜ,দ্বিঘাত
ਚਤੁਰਭੁਜ ਲਾਗਤ,দ্বিঘাত খৰচ
ਕੁਆਡ੍ਰੈਟਿਕ ਲਾਗਤ ਫੰਕਸ਼ਨ,দ্বিঘাত খৰচ ফলন
ਚਤੁਰਭੁਜ ਵਕਰ,দ্বিঘাত বক্ৰ
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,দ্বিঘাত সমীকৰণ
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,দ্বিঘাত প্ৰকাশ
ਚਤੁਰਭੁਜ ਰੂਪ,দ্বিঘাত ৰূপ
ਚਤੁਰਭੁਜ ਫੰਕਸ਼ਨ,দ্বিঘাত ফলন
ਚਤੁਰਭੁਜ ਕਾਰਜਸ਼ੀਲ,দ্বিঘাত কাৰ্য্যকৰী
ਚਤੁਰਭੁਜ ਇੰਟਰਪੋਲੇਸ਼ਨ,দ্বিঘাত আন্তঃপ্ৰক্ষেপণ
ਚਤੁਰਭੁਜ ਉਦੇਸ਼ ਫੰਕਸ਼ਨ,দ্বিঘাত বস্তুনিষ্ঠ ফলন
ਚਤੁਰਭੁਜ ਪ੍ਰੋਗਰਾਮਿੰਗ,দ্বিঘাত প্ৰগ্ৰেমিং
ਚਤੁਰਭੁਜ ਪਰਸਪਰਤਾ,দ্বিঘাত পাৰস্পৰিকতা
ਚਤੁਰਭੁਜ ਸਤਹ,দ্বিঘাত পৃষ্ঠ
ਚਤੁਰਭੁਜ ਮਿਆਦ,দ্বিঘাত পদ
ਚਤੁਰਭੁਜ ਫਾਰਮੂਲਾ,দ্বিঘাত সূত্ৰ
ਚਤੁਰਭੁਜ,চতুৰ্ভুজ
ਗੁਣਾਤਮਕ ਵਿਸ਼ਲੇਸ਼ਣ,গুণগত বিশ্লেষণ
ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ,গুণগত নিয়ন্ত্ৰণ
ਕੁਆਂਟਮ ਮਕੈਨਿਕਸ,কোৱাণ্টাম বলবিজ্ঞান
ਕੁਆਂਟਮ ਨੰਬਰ,কোৱাণ্টাম সংখ্যা
ਕੁਆਂਟਮ ਅੰਕੜੇ,কোৱাণ্টাম পৰিসংখ্যা
ਤਿਮਾਹੀ,কিহবাৰ এক চতুৰ্থাংশ
ਕੁਆਰਟਿਕ,কোৱাৰ্টিক
ਚੌਥਾਈ,চতুৰ্থাংশ
ਅਰਧ ਲੀਨੀਅਰ ਸੰਵਿਧਾਨਕ ਸਮੀਕਰਨ,অৰ্ধৰৈখিক গঠনমূলক সমীকৰণ
ਅਰਧ ਨਿਯਮਤ,অৰ্ধ নিয়মীয়া
quaternion,quaternion
ਕਤਾਰ ਦੀ ਲੰਬਾਈ,শাৰীৰ দৈৰ্ঘ্য
ਕਤਾਰ ਮਾਡਲ,শাৰীবদ্ধ আৰ্হি
ਕਤਾਰ ਵਿੱਚ ਸਮੱਸਿਆ,শাৰী পাতি থকাৰ সমস্যা
ਕਤਾਰਬੰਦੀ ਦੀ ਪ੍ਰਕਿਰਿਆ,শাৰীবদ্ধ প্ৰক্ৰিয়া
ਕਤਾਰ ਸਿਸਟਮ,শাৰীবদ্ধ ব্যৱস্থা
ਕਤਾਰ ਸਿਧਾਂਤ,শাৰী শাৰী তত্ত্ব
ਕੁਇੰਟਲ,কুইন্টাইল
quintuplet,কুইন্টুপ্লেট
ਹਵਾਲਾ,উদ্ধৄতি
ਭਾਗ,ভাগফল
ਭਾਗ ਖੇਤਰ,ভাগফল ক্ষেত্ৰ
ਭਾਗ ਸਮੂਹ,ভাগফল গোট
ਭਾਗ ਕਾਨੂੰਨ,ভাগফল নিয়ম
ਭਾਗ ਸੈੱਟ,ভাগফল গোট
ਭਾਗ ਸਥਾਨ,ভাগফল স্থান
ਭਾਗ ਟੋਪੋਲੋਜੀ,ভাগফল টপোলজি
ਰੇਡੀਅਲ,ৰেডিয়েল
ਰੇਡੀਅਨ,ৰেডিয়েন
ਰੇਡੀਅਨ ਮਾਪ,ৰেডিয়ান পৰিমাপ
ਰੈਡੀਕਲ,ৰেডিকেল
ਰੈਡੀਕਲ ਧੁਰਾ,ৰেডিকেল অক্ষ
ਰੈਡੀਕਲ ਚਿੰਨ੍ਹ,ৰেডিকেল চিন
ਘੇਰੇ,ব্যাসাৰ্ধ
ਕਨਵਰਜੈਂਸ ਦਾ ਘੇਰਾ,অভিসৰণৰ ব্যাসাৰ্ধ
ਵਕਰਤਾ ਦਾ ਘੇਰਾ,বক্ৰতাৰ ব্যাসাৰ্ধ
ਰੇਡੀਅਸ ਵੈਕਟਰ,ব্যাসাৰ্ধ ভেক্টৰ
radix,radix
ਬੇਤਰਤੀਬ ਗਲਤੀ,যাদৃচ্ছিক ভুল
ਬੇਤਰਤੀਬ ਫੰਕਸ਼ਨ,ৰেণ্ডম ফাংচন
ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ,ৰেণ্ডমাইজেচন
ਬੇਤਰਤੀਬ ਬਲਾਕ,ৰেণ্ডম ব্লক
ਬੇਤਰਤੀਬ ਮਾਡਲ,ৰেণ্ডম মডেল
ਬੇਤਰਤੀਬ ਨੰਬਰ,যাদৃচ্ছিক সংখ্যা
ਬੇਤਰਤੀਬ ਨਮੂਨਾ,ৰেণ্ডম নমুনা সংগ্ৰহ
ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,ৰেণ্ডম ভেৰিয়েবল
ਸੀਮਾ,পৰিসৰ
ਕਨਵਰਜੈਂਸ ਦੀ ਰੇਂਜ,অভিসৰণৰ পৰিসৰ
ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ,সংহতিৰ পৰিসৰ
ਸਬੰਧ ਦੀ ਸੀਮਾ,সম্পৰ্কৰ পৰিসৰ
ਸੀਮਾ ਸਪੇਸ,ৰেঞ্জ স্থান
ਦਰਜਾ,ৰেংক
ਰੈਂਕ ਸਬੰਧ,ৰেংক সম্পৰ্ক
ਮੈਟ੍ਰਿਕਸ ਦਾ ਦਰਜਾ,মেট্ৰিক্সৰ ৰেংক
ਰੈਂਕ ਆਰਡਰ ਦੇ ਅੰਕੜੇ,ৰেংক অৰ্ডাৰৰ পৰিসংখ্যা
ਤਬਦੀਲੀ ਦੀ ਦਰ,পৰিৱৰ্তনৰ হাৰ
ਕਨਵਰਜੈਂਸ ਦੀ ਦਰ,অভিসৰণৰ হাৰ
ਅਨੁਪਾਤ,অনুপাত
ਤਰਕਸ਼ੀਲ,যুক্তিকৰ
ਤਰਕਸ਼ੀਲ ਸਮੀਕਰਨ,যুক্তিসংগত প্ৰকাশ
ਤਰਕਸ਼ੀਲ ਖੇਤਰ,যুক্তিসংগত ক্ষেত্ৰ
ਤਰਕਸ਼ੀਲ ਫੰਕਸ਼ਨ,যুক্তিসংগত ফলন
ਭਾਜ ਦਾ ਤਰਕਸੰਗਤੀਕਰਨ,হৰটোৰ যুক্তিসংগতকৰণ
ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ,যুক্তিসংগত সংখ্যা
ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ ਖੇਤਰ,যুক্তিসংগত সংখ্যাৰ ক্ষেত্ৰ
ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ,যুক্তিসংগত কাৰ্য্য
ਅਨੁਪਾਤ ਟੈਸਟ,অনুপাত পৰীক্ষা
ਕੱਚਾ ਡਾਟਾ,কেঁচা তথ্য
ਕਿਰਨ,ৰশ্মি
ਰੇ ਵੈਕਟਰ,ৰশ্মি ভেক্টৰ
ਅਸਲੀ,বাস্তৱ
ਅਸਲੀ ਧੁਰਾ,বাস্তৱ অক্ষ
ਅਸਲੀ ਨਿਰੰਤਰਤਾ,বাস্তৱ ধাৰাবাহিকতা
ਅਸਲੀ ਲਾਈਨ,বাস্তৱ ৰেখা
ਅਸਲ ਰੇਖਿਕ ਵੈਕਟਰ ਸਪੇਸ,বাস্তৱ ৰৈখিক ভেক্টৰ স্থান
ਅਸਲੀ ਮੈਟ੍ਰਿਕਸ,বাস্তৱ মেট্ৰিক্স
ਅਸਲੀ ਨੰਬਰ,বাস্তৱ সংখ্যা
ਅਸਲ ਨੰਬਰ ਖੇਤਰ,বাস্তৱ সংখ্যাৰ ক্ষেত্ৰ
ਅਸਲੀ ਹਿੱਸਾ,বাস্তৱ অংশ
ਅਸਲ ਬਹੁਪਦ,বাস্তৱ বহুপদ
ਅਸਲ ਚਤੁਰਭੁਜ,বাস্তৱ দ্বিঘাত
ਅਸਲੀ ਜੜ੍ਹ,প্ৰকৃত মূল
ਅਸਲੀ ਸਪੇਸ,বাস্তৱ স্থান
ਰੀਅਲ ਟਾਈਮ ਸਿਸਟਮ,বাস্তৱ সময়ৰ ব্যৱস্থা
ਅਸਲ ਕੀਮਤੀ ਫੰਕਸ਼ਨ,বাস্তৱ মূল্যৰ ফলন
ਅਸਲੀ ਵੇਰੀਏਬਲ,বাস্তৱ চলক
ਅਸਲ ਵੈਕਟਰ ਸਪੇਸ,বাস্তৱ ভেক্টৰ স্থান
ਪਰਸਪਰ,পাৰস্পৰিক
ਪਰਸਪਰ ਮੈਟ੍ਰਿਕਸ,পাৰস্পৰিক মেট্ৰিক্স
ਆਇਤਕਾਰ,আয়ত
ਆਇਤਾਕਾਰ,আয়তাকাৰ
ਆਇਤਾਕਾਰ ਐਰੇ,আয়তাকাৰ এৰে
ਆਇਤਾਕਾਰ ਧੁਰਾ,আয়তাকাৰ অক্ষ
ਆਇਤਾਕਾਰ ਘਣਤਾ ਫੰਕਸ਼ਨ,আয়তাকাৰ ঘনত্বৰ ফলন
ਆਇਤਾਕਾਰ ਹਾਈਪਰਬੋਲਾ,আয়তাকাৰ হাইপাৰবোলা
ਆਇਤਾਕਾਰ ਮੈਟ੍ਰਿਕਸ,আয়তাকাৰ মেট্ৰিক্স
ਆਇਤਾਕਾਰ ਪੈਰੇਲਲੋਪਾਈਪਡ (ਘਣ),আয়তাকাৰ parellelopiped (ঘনকীয়)
ਠੀਕ ਕਰਨ ਯੋਗ ਕਰਵ,ৰেক্টিফেবল কাৰ্ভ
ਆਵਰਤੀ ਫਾਰਮੂਲਾ,পুনৰাবৃত্তি সূত্ৰ
ਆਵਰਤੀ ਦਸ਼ਮਲਵ,পুনৰাবৃত্তিমূলক দশমিক
ਆਵਰਤੀ ਫਾਰਮੂਲਾ,পুনৰাবৃত্তি সূত্ৰ
ਘਟਾਇਆ ਗਿਆ ਏਕਲੋਨ ਫਾਰਮ,হ্ৰাস কৰা এচেলন ৰূপ
reduction-ad-absurdum,ৰিডাক্টিঅ&#39;-এড-এবছাৰ্ডম
ਘਟਾਉਣ ਦਾ ਫਾਰਮੂਲਾ,হ্ৰাস সূত্ৰ
ਹਵਾਲਾ ਲਾਈਨ,ৰেফাৰেন্স লাইন
ਹਵਾਲਾ ਬਿੰਦੂ,ৰেফাৰেন্স পইণ্ট
ਪ੍ਰਤੀਬਿੰਬਿਤ ਲਹਿਰ,প্ৰতিফলিত তৰংগ
ਪ੍ਰਤੀਬਿੰਬ,প্ৰতিফলন
ਰਿਫਲੈਕਸਿਵ ਕਾਨੂੰਨ,প্ৰতিফলিত আইন
ਕਨਵਰਜੈਂਸ ਦਾ ਖੇਤਰ,অভিসৰণৰ অঞ্চল
ਵਿਭਿੰਨਤਾ ਦਾ ਖੇਤਰ,বিচ্ছিন্নতাৰ অঞ্চল
ਏਕੀਕਰਣ ਦਾ ਖੇਤਰ,সংহতিৰ অঞ্চল
ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,ৰিগ্ৰেছন বিশ্লেষণ
ਰਿਗਰੈਸ਼ਨ ਕਰਵ,ৰিগ্ৰেছন বক্ৰ
ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ,ৰিগ্ৰেছন সমীকৰণ
ਰਿਗਰੈਸ਼ਨ ਲਾਈਨ,ৰিগ্ৰেছন লাইন
ਰਿਗਰੈਸ਼ਨ ਮਾਡਲ,ৰিগ্ৰেছন মডেল
ਨਿਯਮਤ ਕਰਵ,নিয়মীয়া বক্ৰ
ਨਿਯਮਤ ਹੈਕਸਾਗਨ,নিয়মীয়া ষড়ভুজ
ਨਿਯਮਤ ਮੈਟ੍ਰਿਕਸ,নিয়মীয়া মেট্ৰিক্স
ਨਿਯਮਤ tetrahedron,নিয়মীয়া টেট্ৰাহেড্ৰন
ਰਿਸ਼ਤੇਦਾਰ ਪੂਰਕ,আপেক্ষিক পৰিপূৰক
ਰਿਸ਼ਤੇਦਾਰ ਅਧਿਕਤਮ,আপেক্ষিক সৰ্বোচ্চ
ਅਨੁਸਾਰੀ ਘੱਟੋ-ਘੱਟ,আপেক্ষিক নূন্যতম
ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ (ਸ਼ਰਤ ਸੰਭਾਵਨਾ),আপেক্ষিক সম্ভাৱনা (চৰ্তসাপেক্ষ সম্ভাৱনা)
ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ,আপেক্ষিক বেগ
ਰਿਲੇਟੀਵਿਟੀ,আপেক্ষিকতা
ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ,আপেক্ষিকতাবাদ তত্ত্ব
ਭਰੋਸੇਯੋਗਤਾ,নিৰ্ভৰযোগ্যতা
ਭਰੋਸੇਯੋਗਤਾ ਸਮੱਸਿਆ,নিৰ্ভৰযোগ্যতাৰ সমস্যা
ਬਾਕੀ ਮਿਆਦ,বাকী থকা টাৰ্ম
ਬਾਕੀ ਪ੍ਰਮੇਯ,বাকী উপপাদ্য
ਦੁਹਰਾਇਆ ਸੀਮਾ,বাৰম্বাৰ সীমা
ਰੀਮੈਨ ਇੰਟੀਗਰਲ ਨੂੰ ਦੁਹਰਾਇਆ ਗਿਆ,ৰিমেনৰ অবিচ্ছেদ্য পুনৰাবৃত্তি কৰিলে
ਨੁਮਾਇੰਦਗੀ,প্ৰতিনিধিত্ব কৰা
ਬਾਕੀ ਦੇ,অৱশিষ্ট
ਖੰਭੇ &#39;ਤੇ ਰਹਿੰਦ-ਖੂੰਹਦ,এটা মেৰুত অৱশিষ্ট
ਮਤਾ,সংকল্প
ਤਾਕਤਾਂ ਦਾ ਹੱਲ,শক্তিৰ সমাধান
ਵੇਗ ਦਾ ਹੱਲ,বেগৰ ৰিজ’লিউচন
ਨਤੀਜੇ ਵਜੋਂ,ফলাফল
ਨਤੀਜਾ ਬਲ,ফলস্বৰূপ বল
ਨਤੀਜਾ ਵੈਕਟਰ,ফলাফল ভেক্টৰ
ਸੰਸ਼ੋਧਿਤ ਸਿੰਪਲੈਕਸ ਤਕਨੀਕ,সংশোধিত ছিমপ্লেক্স কৌশল
ਰੋਮਬਸ,ৰম্বছ
ਰੀਮੈਨ ਅਟੁੱਟ,ৰিমেন অবিচ্ছেদ্য
ਸੱਜੇ ਕੋਣ,সোঁকোণ
ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ,সোঁকোণীয়া ত্ৰিভুজ
ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ,সোঁফালৰ বৃত্তাকাৰ শঙ্কু
ਸਹੀ coset,ডান কোছেট
ਸੱਜੇ ਸਿਲੰਡਰ,সোঁফালৰ চিলিণ্ডাৰ
ਸੱਜੇ ਹੱਥ,সোঁহাতৰ
ਸੱਜੇ ਉਲਟ,সোঁফালৰ ওলোটা
ਸਖ਼ਤ ਸਬੂਤ,কঠোৰ প্ৰমাণ
ਰਿੰਗ,আঙুঠি
ਪੂਰਨ ਅੰਕਾਂ ਦੀ ਰਿੰਗ,পূৰ্ণসংখ্যাৰ আঙঠি
ਆਰ-ਏਕੀਕ੍ਰਿਤ,R-ইন্টিগ্ৰেবল
ਰੂਟ,শিপা
ਮੂਲ ਦਾ ਮਤਲਬ ਵਰਗ,মূলৰ গড় বৰ্গ
ਬਹੁਪਦ ਦਾ ਮੂਲ,বহুপদৰ মূল
ਰੋਟੇਸ਼ਨ,ঘূৰ্ণন
ਰਾਊਂਡਿੰਗ ਗਲਤੀ,ঘূৰণীয়া ত্ৰুটি
ਕਤਾਰ,শাৰী
ਕਤਾਰ-ਦਰ-ਕਾਲਮ ਗੁਣਾ,শাৰী-দ্বাৰা-স্তম্ভ গুণন
ਕਤਾਰ ਬਰਾਬਰੀ,শাৰী সমতুল্যতা
ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ,শাৰী মেট্ৰিক্স
ਕਤਾਰ ਦਾ ਦਰਜਾ,শাৰী ৰেংক
ਕਾਠੀ ਬਿੰਦੂ,চেডেল পইণ্ট
ਨਮੂਨਾ,নমুনা
ਨਮੂਨਾ ਦਾ ਮਤਲਬ ਹੈ,নমুনাৰ অৰ্থ
ਨਮੂਨਾ ਬਿੰਦੂ,নমুনা বিন্দু
ਨਮੂਨਾ ਦਾ ਆਕਾਰ,নমুনাৰ আকাৰ
ਨਮੂਨਾ ਸਪੇਸ,নমুনা স্থান
ਨਮੂਨਾ ਮਿਆਰੀ ਵਿਵਹਾਰ,নমুনা মানক বিচ্যুতি
ਨਮੂਨਾ ਸਰਵੇਖਣ,নমুনা জৰীপ
ਨਮੂਨਾ ਪਰਿਵਰਤਨ,নমুনা ভ্যাৰিয়েন্স
ਨਮੂਨਾ,নমুনা সংগ্ৰহ কৰা
ਨਮੂਨਾ ਵੰਡ,নমুনা বিতৰণ
ਨਮੂਨਾ ਗਲਤੀ,নমুনা সংগ্ৰহৰ ভুল
ਨਮੂਨਾ ਅੰਤਰਾਲ,নমুনা সংগ্ৰহৰ ব্যৱধান
ਨਮੂਨਾ ਵਿਧੀ,নমুনা সংগ্ৰহ পদ্ধতি
ਨਮੂਨਾ ਥਿਊਰੀ,নমুনা সংগ্ৰহ তত্ত্ব
ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ,প্ৰতিস্থাপনৰ সৈতে নমুনা সংগ্ৰহ কৰা
ਸਕੇਲਰ,স্কেলাৰ
ਸਕੇਲਰ ਖੇਤਰ,স্কেলাৰ ক্ষেত্ৰ
ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ,স্কেলাৰ মেট্ৰিক্স
ਸਕੇਲਰ ਮਲਟੀਪਲ,স্কেলাৰ বহুগুণ
ਸਕੇਲਰ ਗੁਣਾ,স্কেলাৰ গুণন
ਸਕੇਲਰ ਉਤਪਾਦ,স্কেলাৰ উৎপাদন
ਸਕੇਲਰ ਮਾਤਰਾ,স্কেলাৰ পৰিমাণ
ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ,স্কেলাৰ ট্ৰিপল প্ৰডাক্ট
scelene ਤਿਕੋਣ,scelene ত্ৰিভুজ
ਖਿੰਡੇ ਹੋਏ ਚਿੱਤਰ,বিক্ষিপ্ত ডায়েগ্ৰাম
ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ,শ্ৰডিংগাৰ সমীকৰণ
ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ,ঋতুভিত্তিক উঠা-নমা
secant,secant
secant ਢੰਗ,secant পদ্ধতি
ਦੂਜਾ ਡੈਰੀਵੇਟਿਵ,দ্বিতীয় ব্যুৎপত্তি
ਦੂਜਾ ਕ੍ਰਮ,দ্বিতীয় ক্ৰমৰ
ਅਨੁਭਾਗ,শাখা
ਸੈਕਟਰ,খণ্ড
ਇੱਕ ਕਰਵ ਦਾ ਖੰਡ,এটা বক্ৰৰ অংশ
ਸਵੈ-ਸਬੰਧਤ,self — সংযুক্ত
ਸਵੈ ਸਹਾਇਕ ਆਪਰੇਟਰ,self adjoint অপাৰেটৰ
ਸਵੈ - ਸੰਜੋਗ,self — সংযুক্ত
semiaxis,অৰ্ধঅক্ষ
ਅਰਧ ਚੱਕਰ,অৰ্ধবৃত্ত
ਅਰਧ-ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ,অৰ্ধ - নিৰ্দিষ্ট মেট্ৰিক্স
ਅਰਧ - ਨਿਸ਼ਚਿਤ ਚਤੁਰਭੁਜ ਰੂਪ,অৰ্ধ - নিৰ্দিষ্ট দ্বিঘাত ৰূপ
ਅਰਧ ਸਮੂਹ,অৰ্ধগোট
ਅਰਧ ਅੰਤਰਾਲ,অৰ্ধ - ব্যৱধান
ਅਰਧ ਪ੍ਰਮੁੱਖ ਧੁਰਾ,অৰ্ধ প্ৰধান অক্ষ
ਅਰਧ ਮਾਮੂਲੀ ਧੁਰੀ,অৰ্ধ ক্ষুদ্ৰ অক্ষ
ਵੱਖ ਕਰਨ ਯੋਗ ਬਹੁਪਦ,পৃথক কৰিব পৰা বহুপদ
ਵੇਰੀਏਬਲ ਦਾ ਵੱਖ ਹੋਣਾ,চলকৰ পৃথকীকৰণ
ਕ੍ਰਮ,ক্ৰম
ਕ੍ਰਮ ਸਿਧਾਂਤ,ক্ৰমবিন্যাস তত্ত্ব
ਕ੍ਰਮਵਾਰ ਵਿਸ਼ਲੇਸ਼ਣ,ক্ৰমিক বিশ্লেষণ
ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ,ক্ৰমিক নমুনা সংগ্ৰহ কৰা
ਲੜੀਵਾਰ ਸਬੰਧ,ক্ৰমিক সম্পৰ্ক
ਲੜੀ,শৃংখলা
ਸੈੱਟ,স্থাপন কৰা
ਸੈਕਸਟੈਂਟ,sextant
Shewhart ਕੰਟਰੋਲ ਚਾਰਟ,শ্বেৱাৰ্ট নিয়ন্ত্ৰণ চাৰ্ট
ਚਿੰਨ੍ਹ,চহী
ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦੇ ਦਸਤਖਤ,এটা মেট্ৰিক্সৰ স্বাক্ষৰ
ਚਤੁਰਭੁਜ ਰੂਪ ਦੇ ਦਸਤਖਤ,দ্বিঘাত ৰূপৰ স্বাক্ষৰ
ਦਸਤਖਤ ਕੀਤੇ ਨੰਬਰ,স্বাক্ষৰিত নম্বৰ
ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ,তাৎপৰ্য্যৰ স্তৰ
ਮਹੱਤਤਾ ਟੈਸਟ,তাৎপৰ্য্য পৰীক্ষা
ਮਹੱਤਵਪੂਰਨ ਅੰਕ,উল্লেখযোগ্য অংক
ਸਾਈਨ ਟੈਸਟ,চিহ্ন পৰীক্ষা
ਸਾਈਨਮ ਫੰਕਸ਼ਨ,signum ফাংচন
ਸਮਾਨ ਅੰਡਾਕਾਰ,একেধৰণৰ উপবৃত্তাকাৰ
ਸਮਾਨ ਅੰਕੜੇ,একেধৰণৰ সংখ্যা
ਸਮਾਨਤਾ,সাদৃশ্য
ਸਮਾਨ ਮੈਟ੍ਰਿਕਸ,একেধৰণৰ মেট্ৰিক্স
ਸਧਾਰਨ ਬੰਦ ਕਰਵ,সহজ বন্ধ বক্ৰ
ਸਧਾਰਨ ਸਬੰਧ,সহজ সম্পৰ্ক
ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ,সহজ হাৰমনিক গতি
ਸਧਾਰਨ ਬੇਤਰਤੀਬ ਨਮੂਨਾ,সহজ যাদৃচ্ছিক নমুনা সংগ্ৰহ
ਸਿੰਪਲੈਕਸ,simplex
ਸਿੰਪਲੈਕਸ ਐਲਗੋਰਿਦਮ,simplex এলগৰিদম
ਸਿੰਪਲੈਕਸ ਝਾਂਕੀ,simplex tableau
ਸਿੰਪਸਨ ਦਾ ਇੱਕ - ਤੀਜਾ ਨਿਯਮ,চিম্পছনৰ এক - তৃতীয় নিয়ম
ਸਿਮੂਲੇਸ਼ਨ ਤਕਨੀਕ,চিমুলেচন কৌশল
ਸਮਕਾਲੀ ਅੰਤਰ ਸਮੀਕਰਨਾਂ,একেলগে অৱভেদ্য সমীকৰণ
ਸਮਕਾਲੀ ਸਮੀਕਰਨਾਂ,একেলগে সমীকৰণ
ਸਾਈਨ,sine
ਸਾਈਨ ਕਰਵ,চাইন বক্ৰ
ਸਿੰਗਲਟਨ,singleton
ਸਿੰਗਲ ਮੁੱਲ ਵਾਲਾ ਫੰਕਸ਼ਨ,একক মূল্যৰ ফাংচন
ਇਕਵਚਨ ਅਟੁੱਟ,একবচন অখণ্ড
ਇਕੱਲਤਾ,এককতা
ਇਕਵਚਨ ਮੈਟ੍ਰਿਕਸ,একক মেট্ৰিক্স
ਇਕਵਚਨ ਹੱਲ,একক সমাধান
ਨਮੂਨੇ ਦਾ ਆਕਾਰ,নমুনাৰ আকাৰ
ਤਿੱਖੀ ਵੰਡ,তিৰ্যক বিতৰণ
skew-Hermitian ਮੈਟਰਿਕਸ,skew-হাৰমিটিয়ান মেট্ৰিক্স
ਤਿੱਖਾਪਨ,তিৰ্যকতা
ਸਕਿਊ ਸਮਮਿਤੀ ਮੈਟ੍ਰਿਕਸ,skew প্ৰতিসম মেট্ৰিক্স
ਢਿੱਲਾ ਵੇਰੀਏਬਲ,slack ভেৰিয়েবল
ਢਲਾਨ,এঢলীয়া
ਢਲਾਨ ਗਰੇਡੀਐਂਟ,ঢালৰ গ্ৰেডিয়েণ্ট
ਛੋਟੇ ਬਰੈਕਟ,সৰু সৰু বন্ধনী
ਨਿਰਵਿਘਨ ਕਰਵ,মসৃণ বক্ৰ
ਨਿਰਵਿਘਨ ਫੰਕਸ਼ਨ,মসৃণ কাৰ্য্য
ਸਮੇਂ ਦੀ ਲੜੀ ਦਾ ਨਿਰਵਿਘਨ,সময় শৃংখলাৰ মসৃণকৰণ
ਸੂਰਜੀ ਸਿਸਟਮ,সৌৰজগত
solenoidal ਵੈਕਟਰ,ছ&#39;লেন&#39;ইডাল ভেক্টৰ
ਠੋਸ,গোটা
ਠੋਸ ਜਿਓਮੈਟਰੀ,কঠিন জ্যামিতি
ਦਾ ਹੱਲ,সমাধান
ਲੜੀ ਵਿੱਚ ਹੱਲ,শৃংখলাবদ্ধভাৱে সমাধান
