Hindi,Assamese
"प्रारम्भक, प्राइमर","ষ্টাৰ্টাৰ, প্ৰাইমাৰ"
"अभाज्य, आदिम","prime, আদিম"
"मुख्य, प्रमुख, मूलधन","অধ্যক্ষ, অধ্যক্ষ, অধ্যক্ষ"
नियम,নিয়মসমূহ
प्रिज्म,প্ৰিজম
"प्रिज्मीय, प्रिज्मी","প্ৰিজমাটিক, প্ৰিজমাটিক"
प्रायिकतात्मक,সম্ভাৱনাবাদী
"परीक्षित्र, अन्वेषी शलाका",পৰীক্ষক
"प्रक्रिया, कार्य-विधि","পদ্ধতি, পদ্ধতি"
"प्रक्रम, प्रवर्ध","প্ৰক্ৰিয়া, পৰ্যায়"
"प्रक्रमण, संसाधन","প্ৰক্ৰিয়াকৰণ, সম্পদ"
संसाधित्र,প্ৰচেছৰ
"उत्पाद, गुणनफल",প্ৰডাক্ট প্ৰডাক্ট
उत्पादन,উৎপাদন
उत्पादकता,উৎপাদনশীলতা
"प्रोग्राम, कार्यक्रम, क्रमादेश","প্ৰগ্ৰেম, প্ৰগ্ৰেম, প্ৰগ্ৰেম"
क्रमादेशक,প্ৰগ্ৰেমাৰ
"प्रगामी, पुरोगामी","প্ৰগতিশীল, প্ৰগতিশীল"
निषेध,নিষেধাজ্ঞা
"प्रक्षेपी, बहिर्विष्ट","প্ৰজেক্টিভ, আউটপুট"
प्रोन्नत इलेक्ट्रॉन,প্ৰচাৰিত ইলেক্ট্ৰন
तात्कालिक न्यूट्रॉन,তৎক্ষণাত নিউট্ৰন
भुजा,বাহু
"संचरण, प्रवर्धन, प्रचारण","সংক্ৰমণ, পৰিবৰ্ধন, প্ৰসাৰণ"
नोदक,প্ৰপেলেন্ট
गुणधर्म,ধৰ্ম
"उचित मान, आइगन मान","সঠিক মান, eigen মান"
"समानुपात, अनुपात, भाग","অনুপাত, অনুপাত, বিভাজন"
नोदन,প্ৰপালচন
प्रोटॉन,প্ৰ&#39;টন
सामीप्य,সান্নিধ্য
"1छद्म वेक्टर, छद्म सदिश","1ছ্যুডোভেক্টৰ, ছ্যুডোভেক্টৰ"
"अभिकर्ष, अभिकर्षण, उपकर्ष, छाप, पुल","আঁকিব, টানিব, টানিব, ছাপ, দলং"
"पुली, घिरनी, कप्पी","পুলি, ঘিৰ্ণী, কাপ্পী"
"चित्रांश विस्तारण, तल्यकालन क्षति, 3अभिकर्षण","ইমেজ এক্সটেনচন, চিনক্ৰ&#39;নাইজেচন লছ, ৩ ট্ৰেকচন"
स्पंदमान,নাড়ী
स्पंदन,flutter
"दाल, स्पंद","নাড়ী, নাড়ী"
स्पंदक,পালছাৰ
पंप,পাম্প
पंपन,পাম্পিং
छिद्रण,punching
"तारा, पुतली, कनीनिका","তৰা, ছাত্ৰ, কানিনিকা"
शुद्ध,বিশুদ্ধ
शुद्धता,শুদ্ধতা
"नील लोहित, बैंगनी, पर्पल","নীল লোহিত, বেঙুনীয়া, বেঙুনীয়া"
"दाब बटन, पुश बटन",বুটাম টিপক বুটাম টিপক
अपकर्षण,নিষ্কাশন
"पाइरैनोमीटर, सौरतापमापी","পিৰানোমিটাৰ, সৌৰ থাৰ্মোমিটাৰ"
तापविद्युत,তাপবিদ্যুৎ
उत्तापमापी,হাইগ্ৰ&#39;মিটাৰ
उत्तापमिति,চাইট&#39;মেট্ৰি
"क्यू-लक्षणांक, क्यू-गुणांक","Q-আখৰ, Q-সহগ"
"चतुर्थांश, वृत्त पाद","চতুৰ্থাংশ, বৃত্ত ভৰি"
"वृत्तपादविद्युतमापी, क्वाड्रैन्ट इलेक्ट्रोमीटर","কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ, কোৱাড্ৰেণ্ট ইলেক্ট্ৰ’মিটাৰ"
द्विघात,দ্বিঘাত
चतुर्भुवी,চতুৰ্ভুজ
गुणता,গুণমান
क्वान्टम,কোৱাণ্টাম
क्वान्टमी,কোৱাণ্টাম
"क्वान्टमीकरण, क्वान्टमन, राशिकरण, प्रमात्रीकरण","কোৱাণ্টাইজেচন, কোৱাণ্টাম, কোৱাণ্টাইজেচন, কোৱাণ্টাইজেচন"
क्वान्टित,পৰিমাণীকৰণ কৰা
"मात्रात्मक, परिमाणात्मक","পৰিমাণগত, পৰিমাণগত"
"मात्रा, परिमाण, राशि","পৰিমাণ, পৰিমাণ, পৰিমাণ"
क्वान्टम,কোৱাণ্টাম
"चतुर्थांश, चौथाई, क्वार्टर","চতুৰ্থাংশ, চতুৰ্থাংশ, চতুৰ্থাংশ"
"स्फटिक, क्वार्ट्ज","ৰাইষ্টোন, কোৱাৰ্টছ"
बद्धप्रायः अवस्था,সাধাৰণতে অৱস্থা
संततकल्प,উত্তৰাধিকাৰ
प्रत्यास्थकल्प बल,ইলাষ্টিক বল
प्रत्यास्थकल्प तरंग,ইলাষ্টিক তৰংগ
स्थायीकल्प परिपथ,স্থায়ী বৰ্তনী
स्थैतिककल्प,ষ্টেটিক ইমেজ
स्थिरकल्प,নিৰ্দিষ্ট চক্ৰ
स्थायीकल्प दशा,স্থায়ী অৱস্থা
शमन करना,to quench
शामक,শান্তকাৰী
"शमन, बुझाना","quench, কুৱেঞ্চ"
शांत दिवस,নিস্তব্ধ দিন
ढ्-मान,d-মান
"रेडियो (सं.), रेडियो (वि.), रेडियोऐक्टिव, विघटनाभिक, विकिरणी","ৰেডিঅ&#39; (সম্পা.), ৰেডিঅ&#39; (v.), তেজস্ক্ৰীয়, বিপৰ্যয়জনক, বিকিৰণ"
विकिरण सक्रियण विश्लेषण,বিকিৰণ সক্ৰিয়কৰণ বিশ্লেষণ
"विघटनाभिक, रेडियोसक्रिय","fissile, তেজস্ক্ৰীয়"
रेडियोसक्रिय अनुज्ञापक,তেজস্ক্ৰীয় অনুজ্ঞাপত্ৰদাতা
"विघटनाभिकता, रेडियोसक्रियता, रेडियोऐक्टिवता","পচন, তেজস্ক্ৰীয়তা, তেজস্ক্ৰীয়তা"
"रेडियोग्राम, रेडियो तार, रेडियम चित्र","ৰেডিঅ’গ্ৰাম, ৰেডিঅ’ তাঁৰ, ৰেডিয়ামৰ ছবি"
"रेडियोग्राफ, विकिरण चित्र","ৰেডিঅ&#39;গ্ৰাফ, বিকিৰণৰ ছবি"
रेडियोऐक्टिव आयोडीन,তেজস্ক্রিয় আয়’ডিন
"रेडियो आइसोटोप, विकिरण समस्थानिक","ৰেডিঅ’আইছ’ট’প, ৰেডিয়’আইছ’ট’প"
"एक्स-किरण चिकित्सात्मक, विकिरण चिकित्सात्मक","এক্স-ৰে থেৰাপী, ৰেডিয়চন থেৰাপী"
विकिरण चिकित्सक,ৰেডিয়চন থেৰাপিষ্ট
"विकिरणमापी, रेडियोमीटर","ৰেডিঅ&#39;মিটাৰ, ৰেডিঅ&#39;মিটাৰ"
विकिरणमिति,ৰেডিঅ&#39;মেট্ৰি
रेडियोऐक्टिव-थैलियम,তেজস্ক্রিয়-থেলিয়াম
विकिरण चिकित्सा,ৰেডিয়চন থেৰাপী
रेडियम,ৰেডিয়াম
रेडियम चिकित्सा,ৰেডিয়াম থেৰাপী
त्रिज्या,ব্যাসাৰ্ধ
इन्द्र धनुष,ইন্দ্ৰ ধনুষ
रामन प्रभाव,ৰমন ইফেক্ট
रेम्जडेन वृत्त,ramsden বৃত্ত
"यादृच्छिक, अनियमित","random, অনিয়মিত"
यादृच्छिकीकरण,ৰেণ্ডমাইজেচন
यादृच्छिकता,যাদৃচ্ছিকতা
परासमापी,দোলক
श्रव्यता का परास,শ্ৰৱণ ক্ষমতাৰ পৰিসৰ
द्रुतं विस्पंदन,দ্ৰুত নাড়ী
"दुर्लभ, विरल","বিৰল, বিৰল"
"विरलन, विरलता",বিৰলতা
विरल करना,to rarefy কৰা
अनुमत वोल्टता,অনুমোদিত ভল্টেজ
"अनुमतांक, संनिर्धारण","ৰেটিং, ৰেটিং"
अनुपात,অনুপাত
परिमेय,যুক্তিকৰ
"असंसाधित दत्त, यथा प्राप्त उपात्त","অপ্ৰক্ৰিয়াকৃত ডেটাম, গ্ৰহণ কৰা ডেটামৰ দৰে"
"रश्मि, किरण, अर्धरेखा, अर","ৰশ্মি, কিৰণ, অৰ্ধেখা, আৰ"
रैले प्रकीर्णन,ৰেলি বিক্ষিপ্ততা
प्रतिघात,ৰিবাউণ্ড
प्रतिक्रिया,মতামত
प्रतिघाती युग्मन,ৰিএক্টিভ কাপলিং
पुनः सक्रियण,পুনৰ সক্ৰিয়কৰণ
अपक्रांतिकता,অপ্ৰাসংগিকতা
रिऐक्टर,ৰিয়েক্টৰ
रिऐक्टर गुप्ति,ৰিয়েক্টৰ গুপ্তি
आसज्जि अस्त्र,asaji অস্ত্ৰ
"पाठ्यांक, पठन","পঢ়া, পঢ়া"
पुनः समंजन,পুনৰ সামঞ্জস্য কৰা
वास्तविक,বাস্তৱ
"प्रतिक्षेप (सं.), प्रतिक्षिप्त होना (क्रि.)","to rebound (n.), প্ৰতিফলিত কৰা (ver.)"
पुनरुष्मण ताप,পুনৰুত্পাদন তাপ
पुनः अंशांकन,পুনৰ মানাংকন
"ग्राही, अभिग्राही","গ্ৰাহক, গ্ৰাহক"
"प्रतिसार, प्रतिसरण, पश्च सरण","ৰিভাৰ্ছ, ৰিভাৰ্ছ, বেক এৰে"
"व्युत्क्रम, अन्योन्य, पारस्परिक","বিপৰীত, পাৰস্পৰিক, পাৰস্পৰিক"
"पारस्परिकता, व्युत्क्रमता","পাৰস্পৰিকতা, পাৰস্পৰিকতা"
"प्रतिक्षेप (सं.), प्रतिक्षिप्त (वि.)","প্ৰতিফলিত (V.), প্ৰতিফলিত (V.)"
"पुनर्योजन, पुनर्योग","পুনঃসংমিশ্ৰণ, পুনৰ ব্যৱহাৰ"
आवीक्षण,নিৰীক্ষণ কৰা
"रिकार्ड, अभिलेख (सं.), दर्ज करना, अंकित करना (क्रि.)","ৰেকৰ্ড কৰা, ৰেকৰ্ড কৰা (n.), ৰেকৰ্ড কৰা, চিহ্নিত কৰা (v.)"
अभिलिखित,ৰেকৰ্ড কৰা হৈছে
अभिलेखी,আৰ্কাইভিষ্ট
अभिलेखन,ৰেকৰ্ডিং
"उपलब्धि, पुनः प्राप्ति, प्राप्ति","প্ৰাপ্তি, প্ৰাপ্তি, প্ৰাপ্তি"
"समकोणिक, समकोणिक निर्देशाक्ष",সোঁকোণৰ স্থানাংক স্থানাংক
"परिशोधन, दिष्टकरण","শোধন, সংশোধন"
"परिशोधित, दिष्टकृत","পৰিশোধিত, পৰিশোধিত"
"दिष्टकारी, परिशोधक",ৰেক্টিফায়াৰ
दिष्टकारी वाल्व,ৰেক্টিফায়াৰ ভালভ
"सरलरेखीय, सरल रेखात्मक, ऋजुरेखीय","সৰলৰেখা, সৰলৰেখা, সৰলৰেখা"
पुनरावर्ती घटना,পুনৰাবৃত্তিমূলক পৰিঘটনা
"रक्त दानव, लाल दानव",তেজৰ দানৱ ৰঙা দানৱ
अभिरक्त विस्थापन,তেজৰ স্থানান্তৰ
"कम करना, समानयन करना, उपचयन करना","হ্ৰাস কৰা, সমান কৰা, সজীৱ কৰা"
(धूमकेतु की) समानीत द्युति,(এটা ধুমকেতুৰ)
परिष्कृत दत्त,পৰিশোধিত তথ্য
"समानेय, लघुकरणीय, आबिंदुकोची","অনুৰূপ, ক্ষুদ্ৰ, বাধ্যতামূলক"
परिवर्तन गुणांक,পৰিৱৰ্তন সহগ
रीड-पाइप,ৰিড-পাইপ
पुनः प्रवेश,পুনৰ প্ৰৱেশ
"निर्देश, संदर्भ","নিৰ্দেশনা, উল্লেখ"
परावर्तकता,প্ৰতিফলনশীলতা
"परावर्तित, प्रतिबिंबित, बहिर्नत","প্ৰতিফলিত, প্ৰতিফলিত, প্ৰতিফলিত"
परावर्तित,প্ৰতিফলিত হয়
परावर्ती,প্ৰতিফলিত
परावर्तन,প্ৰতিফলন
परावर्तनिक हानि,ৰিফ্লেক্টিভ লছ
परावर्तकता,প্ৰতিফলনশীলতা
परावर्तक,ৰিফ্লেক্টৰ
प्रतिवर्ती क्रियाविधि,ৰিফ্লেক্স মেকানিজম
अपवर्तित,বিবৰ্তিত
अपवर्तन,বিবৰ্তন
अपवर्तनांक,বিবৰ্তন সূচকাংক
अपवर्तकता,refractoriness
अपवर्तनांकमापी,বিবৰ্তন সূচকাংক
"प्रशीतित्र, रेफ्रिजरेटर","ফ্ৰীজ, ফ্ৰীজ"
पुनर्हिमायन,পুনৰাবৃত্তি
"पुनरुद्भवन, संपोषी पुनर्निवेशन, पुनर्जनन","পুনৰুত্পাদন, বহনক্ষম পুনৰ সংযোগ, পুনৰুত্পাদন"
"पुनर्जननी, पुनर्योजी, पुनरुत्पादक","পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল, পুনৰুত্পাদনশীল"
"रजिस्ट्रेशन, पंजीकरण","পঞ্জীয়ন, পঞ্জীয়ন"
"विक्री गति, पश्च गमन, समाश्रयण, प्रतिक्रमण","বিক্ৰীৰ গতি, পিছুৱাই যোৱা, ৰিগ্ৰেছন, ৰিভাৰ্ছল"
"सम, नियमित, सममित","even, নিয়মীয়া, প্ৰতিসম"
समफलकी ठोस,সমৰূপী কঠিন
नियमन,নিয়ন্ত্ৰণ
संबंध,সম্পৰ্ক
"आपेक्षिक, सापेक्ष","আপেক্ষিক, আপেক্ষিক"
आपेक्षिकीय,সম্পৰ্কীয়
आपेक्षिकत: निश्चर,তুলনামূলকভাৱে নিশ্চিত
"आपेक्षिकता, रिलेटिविटी, आपेक्षिकी","আপেক্ষিকতা, আপেক্ষিকতা, আপেক্ষিকতা"
विश्रांति,জিৰণি লোৱা
"रिले, प्रतिसारण","ৰিলে, ট্ৰেন্সমিছন"
मोचन,পাপমোচন
विश्वसनीयता,নিৰ্ভৰযোগ্যতা
अवशिष्ट,অৱশিষ্ট
सुदूर नियंत्रण,ৰিম&#39;ট কন্ট্ৰ&#39;ল
पुनः प्रसामान्यीकृत,renormalized
"पुनः अभिविन्यास, पुनर्दिक विन्यास","পুনৰ-অৰিয়েণ্টেচন, পুনৰ-বিন্যাস"
पुनरावर्तनीयता,পুনৰাবৃত্তিযোগ্যতা
"रिपीटर, पुनरावर्तक","পুনৰাবৃত্তিকাৰী, পুনৰাবৃত্তিকাৰী"
"प्रतिकर्षित करना, प्रतिकर्षित होना","to repel, বিকৃত কৰা"
प्रतिकर्षी,repulsive
पुनरावृत्ति,পুনৰাবৃত্তি
निरुपण,প্ৰতিনিধিত্ব কৰা
"प्रतिनिधि, निरुपक","প্ৰতিনিধি, প্ৰতিনিধি"
"पुनः प्राप्य, पुनरुत्पाद्य","পুনৰুদ্ধাৰযোগ্য, পুনৰুত্পাদনযোগ্য"
"पुनरुत्पादन, जनन, चित्रोत्पादन","প্ৰজনন, প্ৰজনন, প্ৰজনন"
प्रतिकर्षित,repel কৰা
प्रतिकर्षण,repulsion
प्रतिकर्षी,repulsive
अनुसंधान,গৱেষণা
"कुंड, हौज, जलाशय, तैलाशय, भंडार, आशय","cistern, জলাশয়, জলাশয়, জলাশয়, cistern"
पुनः नियोजन,পুনৰ নিয়োগ কৰা
"अवशिष्ट, अवशेष","অৱশিষ্ট, অৱশিষ্ট"
"प्रतिरोधक, प्रतिरोध","ৰেজিষ্টেন্স, ৰেজিষ্টেন্স"
प्रतिरोधकता,ৰেজিষ্টিভিটি
प्रतिरोधक,ৰেজিষ্টৰ
"वियोजन, खंडन, विभेदन","দ্ৰৱণ, দ্ৰৱণ, পাৰ্থক্য"
अपभ्रष्टता.वियोजन,ভুল উপস্থাপন
"खंड करना, विभेदन करना, वियोजन करना","বিভাজিত কৰা, বিভাজিত কৰা, বিভাজিত কৰা"
वियोजक,স্প্লিটাৰ
अनुनाद,অনুনাদ
अनुनादी प्रभाव,অনুনাদী প্ৰভাৱ
अनुनादी,অনুনাদী
"अनुनादन, रेज़ओनेटन","অনুনাদ, অনুনাদ"
अनुनादक,অনুনাদী
"उत्तर, अनुक्रिया, प्रतिवेदन","উত্তৰ, সঁহাৰি, প্ৰতিবেদন"
विराम,বিৰতি
पुनः प्रारम्भ,আকৌ আৰম্ভ কৰক
अवशिष्ट किरण,অৱশিষ্ট ৰশ্মি
"परिणाम, फल, नतीजा","ফলাফল, ফলাফল, ফলাফল"
"परिणामी, निराकरण फल",ফলাফলৰ ফলাফল
मंदित,retarded
मंदक,পাতলকাৰী
रेटिक्यूल,ৰেটিকুল
"दृष्टिपटल, रेटिना","ৰেটিনা, ৰেটিনা"
पश्चगतिक राकेट,পিছফালে ৰকেট
"प्रतिध्वनि, प्रतिगमन, प्रतिघाव","অনুনাদ, ৰিগ্ৰেছন, ৰিবাউণ্ড"
अनुरणन,অনুসৰণ কৰা
उत्क्रमण,ওলোটা কৰা
"उत्क्रम, प्रतिलोम, प्रतीप, रिवर्स","ওলোটা, ওলোটা, ওলোটা, ওলোটা"
पश्चदिशिक बायस,পিছপৰা পক্ষপাতিত্ব
उत्क्रमणीयता,উলটিব পৰা ক্ষমতা
उत्क्रमणीय,উলটিব পৰা
परिक्रमण,ঘূৰ্ণন
परिक्रमण करना,ঘূৰ্ণনশীল
रेनल्ड्स् संख्या,ৰেইনল্ডছ নম্বৰ
धारा नियंत्रक,ষ্ট্ৰিম কন্ট্ৰ&#39;লাৰ
विषम लंबाक्ष,অদ্ভুত দৈৰ্ঘ্য
"त्रिसमनताक्ष क्रिस्टल, समांतर षटफलकीय क्रिस्टल","ত্ৰিকোণীয় স্ফটিক, সমান্তৰাল ষড়ভুজ স্ফটিক"
"रॉम्बायडीय प्रिज्म, चतुष्कोणी प्रिज्म","ৰম্ব’ইড প্ৰিজম, চতুৰ্ভুজ প্ৰিজম"
रहो मेसॉन,ৰাজমিস্ত্ৰী হৈ থাকক
"लय, ताल, नैज आवर्तिता","ছন্দ, কেডেন্স, ছন্দ"
दक्षिणावर्ती,ঘড়ীৰ কাঁটাৰ দিশত
लंब प्रिज्म,উলম্ব প্ৰিজম
दक्षिणहस्त नियम,সোঁহাতৰ নিয়ম
दक्षिणवर्ती पेंच,সোঁফালৰ স্ক্ৰু
समवर्ग प्रिज्म,সমতুল্য প্ৰিজম
दृढ़,শক্তিশালী
दृढ़ता,অধ্যৱসায়
"परिशुद्ध प्रमाण, परिशुद्ध उपपत्ति","সঠিক প্ৰমাণ, সঠিক প্ৰমাণ"
"निनाद, वादन","শব্দ, বাদ্যযন্ত্ৰ"
ऊर्मिका,উৰ্মিকা
उत्थानकाल,উত্থানৰ দিন
रोबो,ৰবো
राकेट क्रिया,ৰকেটৰ ক্ৰিয়া
राकेट,ৰকেট
राकेट विज्ञान,ৰকেট বিজ্ঞান
"रॉकन, संदोलन, डोलन","শিল, গতি, দোলনা"
रून्टगेन,ৰয়েন্টজেন
"रून्टगेन-किरण, ऐक्सकिरण","ৰয়েণ্টজেন-ৰে, এক্স-ৰে"
"लोटन, रोल, (सं.), गोल बनाना, बेलना (क्रि.)","ৰোলিং, ৰোলিং, (সম্পা.), ৰাউণ্ডিং, ৰোলিং (সম্পা.)"
"बेलनी, लोटनी, लोटनिक (वि.), वेल्लन, लोटन (सं.)","বেলনি, লটনি, লটনিক (ভ.), ভেলান, লোটান (সম্পা.)"
घूर्णी,ঘূৰ্ণনীয়
"घूर्णन करना, घूमना (क्रि.), चक्राकार, पहियारूपी (वि.)","to spin, to spin (v.), বৃত্তাকাৰ, চকাযুক্ত (v.)"
घूर्णी,ঘূৰ্ণনীয়
"घूर्णन, आवर्तन","ঘূৰণ, ঘূৰণ"
"घूर्णी, घूर्णात्मक, घूर्णनी","ঘূৰ্ণনশীল, ঘূৰ্ণনশীল, ঘূৰ্ণনশীল"
"घूर्णी, रोटेटर","ঘূৰ্ণনশীল, ঘূৰ্ণনকাৰী"
"घूर्णनी, घूर्णी","ঘূৰ্ণনশীল, ঘূৰ্ণনশীল"
"रोटर, घूर्णक","ৰোটাৰ, ৰোটাৰ"
"रुक्ष, स्थूल","ৰুক্ষ, ৰুক্ষ"
"निकटन, निष्कोणन","বন্ধ, বন্ধ"
गमनागमन काल,ট্ৰেনজিট সময়
मार्ग,পথ
"नित्यक्रम, नेमका","ৰুটিন, ৰুটিন"
"पद्मराग, माणिक्य, लाल, याकूत","পদ্মৰাগ, ৰুবি, ৰঙা, য়াকুট"
"रूबी लेसर, माणिक्य लेसर","ৰুবি লেজাৰ, ৰুবি লেজাৰ"
"रडर, दिकनियन्त्रक","rudder, নিয়ন্ত্ৰণ"
नियम,নিয়মসমূহ
रेखांकित ग्रेटिंग,আণ্ডাৰলাইন কৰা গ্ৰেটিং
"रेखांकन, रेखाएँ","গ্ৰাফ, ৰেখা"
"धाव, परम्परा","ৰান, পৰম্পৰা"
धावी,দৌৰবিদ
"संविदार, संविदारण, फटना","চুক্তি, চুক্তি, বিস্ফোৰণ"
रदरफ़र्ड प्रकीर्णन,ৰাদাৰফোৰ্ড বিক্ষিপ্ততা
रदरफ़र्ड,ৰাদাৰফোৰ্ড
रिडबर्ग,rydberg
निरापद लोड,নিৰাপদ বোজা
"निरापद, सुरक्षा","নিৰাপদ, সুৰক্ষিত"
"सुरक्षा फ्यूज, बिकफोर्ड फ्यूज","ছেফটি ফিউজ, বিকফোৰ্ড ফিউজ"
सुरक्षा वाल्व,সুৰক্ষা ভালভ
"प्रतिदर्श, नमूना","নমুনা, নমুনা"
"प्रतिदर्शी (वि.), प्रतिचयन (सं.)","নমুনা (v.), নমুনা সংগ্ৰহ (n.)"
सैंडविच,চেণ্ডউইচ
"उपग्रह, अनुषंगी, अनुगामी","উপগ্ৰহ, সহযোগী, ট্ৰেইলিং"
अनुषंगी रेखा,উপনৈৰ ৰেখা
संतृप्त करना,সন্তুষ্ট কৰা
शनि-वलय,শনিৰ আঙঠি
सवार्ट,savart
अदिश,স্কেলাৰ
सोपानी गुणक,ষ্টেপ মাল্টিপ্লাইয়াৰ
"प्रकीर्ण, प्रकीर्णन","বিক্ষিপ্ত, বিক্ষিপ্ত"
प्रकीर्णी प्रक्रम,বিক্ষিপ্তকৰণ প্ৰক্ৰিয়া
दृश्य,দৃষ্টি
"प्रस्फुरण, प्रस्फुर",বৃদ্ধি পায়
"खरखर (ध्वनि), खरोंच","scratch (ধ্বনি), scratch"
"छन्नी, चाली (सं.), चालना, छानना (क्रि.), आवरण, पर्दा, स्क्रीन","ছালনী, চালনী (ed.), ড্ৰাইভ"
स्कू गेज़,sku দৃষ্টি
"बंद करना, मोहर लगाना, मुंह बंद करना (क्रि.)","বন্ধ কৰা, ছীল কৰা, ছীল কৰা (ver.)"
"ऋतुनिष्ठ उच्चावचन, मौसमी उतार-चढ़आव","ঋতুভিত্তিক তাৰতম্য, ঋতুভিত্তিক উঠা-নমা"
सीकेन्ट नियम,secant নিয়ম
"सेकंड (सं.), द्वितीय (वि.)","দ্বিতীয় (সম্পা.), দ্বিতীয় (প.)"
"द्वितीयक, गौण","মাধ্যমিক, মাধ্যমিক"
"1अनुभाग, खंड, परिच्छेद, काट, सेक्शन","১ধাৰা, ধাৰা, ধাৰা, ধাৰা, ধাৰা"
"अवखंड, त्रिज्यखंड, सेक्टर","খণ্ড, খণ্ড, খণ্ড"
"दीर्घकालिक, चिरंतन",দীৰ্ঘস্থায়ী
बीजारोपण,বীজ সিঁচা
भूकंपविज्ञान,ভূমিকম্পবিজ্ঞান
भूकंपविज्ञान,ভূমিকম্পবিজ্ঞান
भूकंपमिति,ভূমিকম্পবিজ্ঞান
वरणक्षमता,নিৰ্বাচনশীলতা
"स्वतः, स्व","self, self"
नैज ऊर्जा,অন্তৰ্নিহিত শক্তি
स्वोत्तेजित दोलन,স্বতঃস্ফূৰ্ত দোলন
अर्ध चालक,অৰ্ধপৰিবাহী
अर्ध आनुभविक,অৰ্ধ অভিজ্ঞতাভিত্তিক
अर्ध-अनंत,অৰ্ধ-অসীম
अर्ध-लॉग ग्राफ-पत्र,অৰ্ধ-লগ গ্ৰাফ শ্বীট
गोलार्थ धन कोण,গোলাকাৰ প্লাছ এংগেল
संवेद,জ্ঞান
सुग्राहीकृत,সংবেদনশীল
"सुग्राही, सूक्ष्मग्राही, संवेदनशील, संवेदी","সংবেদনশীল, সংবেদনশীল, সংবেদনশীল, সংবেদনশীল"
"ध्वनिग्राही दीप शिखा, ध्वनिग्राही ज्वाला","শব্দ গ্ৰহণকাৰী লেম্পৰ শিখৰ, শব্দ গ্ৰহণকাৰী শিখা"
"सुग्राहिता, सूक्ष्मग्रहिता, संवेदनशीलता","সংবেদনশীলতা, সংবেদনশীলতা, সংবেদনশীলতা"
"सक्रियकरण, संवेदनीकरण","সক্ৰিয়কৰণ, সংবেদন"
संवेदक,চেন্সৰ
पृथक्करणीय,পৃথক কৰিব পৰা
"पृथकन, प्रथक्करण, पार्थक्य, अंतराल","পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ, ব্যৱধান"
सप्तक,অষ্টক
सेप्टोड,চেপ্টোড
अनुक्रमण,সূচীভুক্ত কৰা
"श्रेणी, माला, सीरीज (मानचित्र)",শৃংখলা শৃংখলা শৃংখলা (মানচিত্র)
सर्वो-मोटर,চাৰ্ভো মটৰ
"अस्तमन, व्यवस्थान, विन्यासन, विन्यास, आदृढ़न","ছেট আপ, ছেট আপ, ছেট আপ, ছেট আপ"
"अवक्रमित, छायित","অৱক্ষয়ী, ছাঁয়াযুক্ত"
छाया,ছাঁ
आकृति,শৰীৰ
तीक्ष्ण अंतक,চোকা শেষ
स्फुट श्रेणी,স্পাউট ৰেঞ্জ
"अपरूपक बल, अपरूपण","ছিয়াৰ বল, ছিয়াৰ"
परिरक्षित न्यूक्लाइड,ৰক্ষা কৰা নিউক্লাইড
"सृति, विस्थापन, स्थानांतर","সৃষ্টি, বিচ্যুতি, হস্তান্তৰ"
प्रघाती वेग,শ্বক বেগ
प्रघाती तरंग,শ্বক তৰংগ
"लघु, शीर्णक, अकर्ण्य","চুটি, জৰাজীৰ্ণ, অসংলগ্ন"
तीक्ष्ण स्वर,উচ্চ মাত
"पार्श्व पथ, शंट (सं.), पार्श्व पथन, शंटन (क्रि.)","পাৰ্শ্বীয় পথ, শ্বাণ্ট (ed.), কাষৰ পথ, শ্বাণ্ট (v.)"
"पार्श्व, पक्ष, भुजा","কাষ, কাষ, কাষ"
नाक्षत्र,sidereal
"दृष्टि, लक्ष्यदर्शी, दृष्टि चिह्न, लक्ष्य बांधना, अभिलक्षित करना, अभिसंधान करना","sighting, aiming, sighting, লক্ষ্য কৰা, লক্ষ্য কৰা, স্থান নিৰ্ণয় কৰা"
"राशि, चिह्न",ৰাশিফল
"संकेत, सिग्नल","সংকেত, সংকেত"
मूक अवधि,নিস্তব্ধ সময়
सिलिकन डायोड,ছিলিকন ডাইঅ&#39;ড
सिलिकन,ছিলিকন
"सिलिकन पटलिका, सिलिकन वेफर","ছিলিকন প্লেক, ছিলিকন ৱেফাৰ"
"सादृश्य, समरूपता",উপমা
अनुकारी,অনুকৰণকাৰী
युगपत,একে লগে
"साइन, ज्या","চিহ্ন, sine"
एकधा आयनन,একক আয়নীয়কৰণ
"एकल रेखा, एकल लाइन",একক ৰেখা একক ৰেখা
एकचरण,একক পদক্ষেপ
"अभिगम, धंसना, निमज्जन, विलय गर्त, सिंक, हौदी","প্ৰৱেশ, ডুব যোৱা, বিসৰ্জন, একত্ৰীকৰণ ট্ৰাফ, ডুব যোৱা, চিষ্টাৰ"
ज्यावक्रीय,চাইন&#39;ইডাল
साइफन,ছাইফন
साइरन,ছাইৰেন
"साइज, आमाप (सं.), साइजन, चिक्कण करना (क्रि.)","আকাৰ, আকাৰ (n.), আকাৰ, খোদিত (v.)"
"विषमतलीय, स्क्यू","অসমতাপূৰ্ণ, তিৰ্যক"
