Bengali,Assamese
পয়েন্ট টু পয়েন্ট প্রোটোকল (পিপিপি),পইণ্ট টু পইণ্ট প্ৰট&#39;কল (PPP)
পয়েন্টার,পইণ্টাৰ
মেরুকরণ,মেৰুকৰণ
পোলিং,ভোটগ্ৰহণ
বহুভুজ ক্লিপিং,বহুভুজ ক্লিপিং
পলিমরফিজম,বহুৰূপতা
বহুপদ,বহুপদ
POP (পোস্ট অফিস প্রোটোকল),POP (ডাকঘৰ প্ৰট&#39;কল)
পপ - আপ মেনু,পপ-আপ মেনু
বহনযোগ্যতা,পোৰ্টেবিলিটি
প্রতিকৃতি,প্ৰতিকৃতি
পোস্ট অর্ডার,পোষ্ট অৰ্ডাৰ
পোস্ট স্ক্রিপ্ট,পোষ্ট লিপি
পোস্টাম্বল বিট,postamble বিট
পোস্টফিক্স,পোষ্টফিক্স
ক্ষমতা হ্রাস,পাৱাৰ ডাউন
যন্ত্র বন্ধ,পাৱাৰ-অফ
পাওয়ার অন,পাৱাৰ-অন
চালু কর,পাৱাৰ-আপ
প্রস্তাবনা বিট,preamble বিট
অগ্রাধিকার গ্রাফ,অগ্ৰাধিকাৰ গ্ৰাফ
পূর্বাভাস,প্ৰেডিকেট
পূর্বনির্ধারিত সময়সূচী,পূৰ্বনিৰ্ধাৰিত সময়সূচী
প্রি-ফিক্স,প্ৰি-ফিক্স
প্রিপ্রসেসিং,প্ৰিপ্ৰচেছিং
প্রক্রিয়া,প্ৰক্ৰিয়া
প্রক্রিয়া সুইচ,প্ৰক্ৰিয়া চুইচ
প্রক্রিয়াকরণ,প্ৰচেছিং
প্রসেসর,প্ৰচেছৰ
উৎপাদন,উৎপাদন
কার্যক্রম,কাৰ্যসূচী
প্রোগ্রাম সংকলন,প্ৰগ্ৰেম সংকলন
প্রোগ্রাম নগদ,প্ৰগ্ৰেম নগদ ধন
প্রোগ্রাম ডিবাগিং,প্ৰগ্ৰাম ডিবাগিং
প্রোগ্রাম ডিজাইন,প্ৰগ্ৰেম ডিজাইন
প্রোগ্রাম মূল্যায়ন এবং পর্যালোচনা কৌশল (PERT),কাৰ্য্যক্ৰম মূল্যায়ন আৰু পৰ্যালোচনা কৌশল (PERT)
প্রোগ্রাম বন্ধ,কাৰ্য্যক্ৰম বন্ধ
প্রোগ্রাম লাইব্রেরি,প্ৰগ্ৰেম লাইব্ৰেৰী
প্রোগ্রাম চালানো,প্ৰগ্ৰেম চলোৱা
প্রোগ্রামার,প্ৰগ্ৰেমাৰ
প্রোলগ,প্ৰলোগ
PROM,PROM
প্রচার,প্ৰসাৰণ
প্রস্তাব,প্ৰস্তাৱনা
সুরক্ষিত কী,সুৰক্ষিত চাবি
সুরক্ষা,সুৰক্ষা
প্রোটোকল,প্ৰট&#39;কল
প্রোটোকল অনুবাদ,প্ৰট&#39;কল অনুবাদ
সুডোকোড,ছ্যুডো ক&#39;ড
পাবলিক ডেটা নেটওয়ার্ক,ৰাজহুৱা তথ্য নেটৱৰ্ক
উন্মুক্ত এলাকা,ৰাজহুৱা ডমেইন
পাবলিক কী এনক্রিপ্টিং,ৰাজহুৱা কি&#39; এনক্ৰিপটিং
স্পন্দন,নাড়ী
পালস কোড মডুলেশন,পালছ ক&#39;ড মডুলেচন
পালস ডিজিটাল মড্যুলেশন (PDM),পালছ ডিজিটেল মডুলেচন (PDM)
পালস ট্রেন,পালছ ট্ৰেইন
বিরাম চিহ্ন,বিৰাম চিহ্ন
ধাক্কা,হেঁচ
অটোমেটা নিচে ধাক্কা,push down automata
পুশআপ তালিকা,pushup তালিকা
চতুর্ভুজ ঘনত্ব,quad ঘনত্ব
যোগ্যতা,অৰ্হতা
কোয়ান্টিফায়ার,কোৱান্টিফায়াৰ
কোয়ান্টাইজ করুন,কোৱাণ্টাইজ কৰক
কোয়ান্টাইজার,কোৱাণ্টাইজাৰ
কোয়ান্টাম,কোৱাণ্টাম
কোয়ান্টাম ঘড়ি,কোৱাণ্টাম ঘড়ী
কোয়ান্টাম কম্পিউটিং,কোৱাণ্টাম কম্পিউটিং
উদাহরণ দ্বারা প্রশ্ন,উদাহৰণৰ দ্বাৰা প্ৰশ্ন কৰক
প্রশ্ন,প্ৰশ্ন
প্রশ্নের ভাষা,প্ৰশ্ন ভাষা
অনুসন্ধান প্রক্রিয়াকরণ,প্ৰশ্ন প্ৰক্ৰিয়াকৰণ
কিউ,লানি পতা
সারি ব্যবস্থাপনা,শাৰী ব্যৱস্থাপনা
সারি রেজিস্টার,শাৰী পঞ্জীয়ন
সারিবদ্ধ নেটওয়ার্ক,শাৰীবদ্ধ নেটৱৰ্ক
সারিবদ্ধ তত্ত্ব,queuining তত্ত্ব
দ্রুত অ্যাক্সেস মেমরি,দ্ৰুত প্ৰৱেশ স্মৃতিশক্তি
ভাগফল,ভাগফল
রেডিও ফ্রিকোয়েন্সি হস্তক্ষেপ (RFI),ৰেডিঅ&#39; কম্পাঙ্ক হস্তক্ষেপ (RFI)
রেডিক্স,ৰেডিক্স
র্যান্ডম এক্সেস কম্পিউটার ইকুইপমেন্ট (RACE),ৰেণ্ডম এক্সেছ কম্পিউটাৰ সঁজুলি (RACE)
এলোমেলো অ্যাক্সেস মেমরি (RAM),ৰেণ্ডম এক্সেছ মেমৰি (RAM)
র্যান্ডম স্ক্যান,ৰেণ্ডম স্কেন
রাস্টার,ৰাষ্টাৰ
রাস্টার স্ক্যান,ৰেষ্টাৰ স্কেন
আবার ইঞ্জিনিয়ারিং,re অভিযান্ত্ৰিকীকৰণ
পুনরায় বৃদ্ধি,পুনৰ বৃদ্ধি
নাগালযোগ্যতা,ৰিচেবিলিটি
পড়ুন,পঢ়া
মাথা পড়া,মূৰ পঢ়া
শুধুমাত্র পাঠযোগ্য,কেৱল পঢ়ক
শুধুমাত্র স্মৃতি পড়া,কেৱল পঢ়া স্মৃতিশক্তি
পড়া লেখা মাথা,পঢ়া লিখা মূৰ
পড়া/লেখা চক্র,পঢ়া/লিখা চক্ৰ
পড়া/লেখা মাথা,পঢ়া/লিখা মূৰ
পড়া/লেখা,পঢ়া/লিখা
পাঠক,পাঠক
পড়া,পঢ়ি থকা
উচ্চারণ করা,ৰিড-আউট
বাস্তব,বাস্তৱ
বাস্তব সময় প্রক্রিয়াকরণ,ৰিয়েল টাইম প্ৰচেছিং
রিসিভার,গ্ৰাহক
স্বীকৃতি যুক্তি,চিনাক্তকৰণ যুক্তি
পুনরায় কম্পাইল করুন,পুনৰ কম্পাইল কৰক
রেকর্ড,নথিভুক্ত
রেকর্ডিং মাথা,ৰেকৰ্ডিং হেড
পুনরুদ্ধারযোগ্য ত্রুটি,পুনৰুদ্ধাৰযোগ্য ভুল
পুনরুদ্ধার,পুনৰুদ্ধাৰ
recursim উপপাদ্য,পুনৰাবৃত্তি উপপাদ্য
পুনরাবৃত্তি,পুনৰাবৃত্তি
পুনরাবৃত্ত ফাংশন,পুনৰাবৃত্তিমূলক ফলন
হ্রাসকৃত নির্দেশনা সেট কম্পিউটার (RISC),হ্ৰাস কৰা নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC)
অপ্রয়োজনীয়তা,অতিৰিক্ততা
স্বাধীন ডিস্কের অপ্রয়োজনীয় অ্যারে (RAID),স্বতন্ত্ৰ ডিষ্কসমূহৰ অতিৰিক্ত এৰে (RAID)
পুনঃপ্রবেশকারী,পুনৰ প্ৰৱেশকাৰী
পুনরায় প্রবেশকারী কোড,পুনৰ প্ৰৱেশকাৰী ক&#39;ড
রেফারেন্স,সন্দৰ্ভ
উল্লেখ সততা,ৰেফাৰেন্সিয়েল অখণ্ডতা
প্রতিফলন,প্ৰতিফলনশীলতা
প্রতিবিম্ব,প্ৰতিফলন
প্রতিসরণ,বিবৰ্তন
রিফ্রেশ,সতেজ কৰক
পুনর্জন্ম,পুনৰুত্পাদন
নিবন্ধন,পঞ্জীয়ন কৰা
নিয়মিত ব্যাকরণ,নিয়মীয়া ব্যাকৰণ
সম্পর্ক,সম্পৰ্ক
সম্পর্কিত তথ্য ভাণ্ডার,সম্পৰ্কীয় ডাটাবেছ
রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS),সম্পৰ্কীয় ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS)
রিলেশনাল মডেল,সম্পৰ্কীয় আৰ্হি
আপেক্ষিক,সম্পৰ্কীয়
আপেক্ষিক ঠিকানা,আপেক্ষিক সম্বোধন
রিলে,ৰিলে
নির্ভরযোগ্যতা মডেলিং,নিৰ্ভৰযোগ্যতা মডেলিং
নির্ভরযোগ্য,নিৰ্ভৰযোগ্য
স্থানান্তরযোগ্য কোড,স্থানান্তৰযোগ্য ক&#39;ড
দূরবর্তী,দূৰৱৰ্তী
দূরবর্তী হোস্ট,দূৰৱৰ্তী গৃহস্থ
দূরবর্তী কাজের এন্ট্রি,দূৰৱৰ্তী চাকৰি প্ৰৱেশ
দূরবর্তী লগ ইন,দূৰৱৰ্তী লগ-ইন
দূরবর্তী পদ্ধতি কল (RPC),দূৰৱৰ্তী প্ৰক্ৰিয়া কল (RPC)
রিমোট সেন্সিং,ৰিম&#39;ট চেন্সিং
নাম পরিবর্তন করুন,নাম সলনি কৰক
রেন্ডারিং,ৰেণ্ডাৰ কৰা
রিপিটার,ৰিপিটাৰ
উত্তর দিন,প্ৰত্যুত্তৰ
অনুরোধ,অনুৰোধ
মন্তব্যের জন্য অনুরোধ (RFC),মন্তব্যৰ বাবে অনুৰোধ (RFC)
অনুরোধ/উত্তর প্রোটোকল,অনুৰোধ/উত্তৰ প্ৰট&#39;কল
প্রোগ্রাম পুনরায় চালান,প্ৰগ্ৰেম পুনৰ চলাওক
গবেষণা,গৱেষণা
চক্র পুনরায় সেট করুন,ৰিছেট চক্ৰ
বাসিন্দা,বাসিন্দা
রেজোলিউশন,সংকল্প
সম্পদ,সম্পদসমূহ
প্রতিক্রিয়া সময়,সঁহাৰি সময়
আবার শুরু,পুনৰাৰম্ভ কৰক
পুনরুদ্ধার করুন,পুনৰ সঞ্চয় কৰা
রিট্রেস,পুনৰ অনুসন্ধান কৰক
রিট্রান্সমিশন,পুনৰ সংক্ৰমণ
পুনরুদ্ধার করুন,উদ্ধাৰ কৰা
পুনরায় চেষ্টা করা,পুনৰ চেষ্টা কৰক
প্রত্যাবর্তন,উভতাই দিয়া
রিটার্ন কোড,ক&#39;ড ঘূৰাই দিয়ক
রিটার্ন কী,ৰিটাৰ্ণ কি&#39;
পুনরায় ব্যবহারযোগ্য কোড,পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড
পুনর্লিখনযোগ্য,পুনৰ লিখিব পৰা
আরজিবি মনিটর,RGB মনিটৰ
ফিতা,ফিতা
সঠিক সমস্যা,সঠিক বিষয়
রোবট,ৰবট
যন্ত্রমানব নির্মাণ বিদ্যা,ৰবটিক্স
বলিষ্ঠ,মজবুত
ভূমিকা,ভূমিকা
ফিরে আসা,ৰোল বেক
রোল ইন,ৰোল ইন
রোল আউট,ৰোল আউট
রম,ৰম
রুট,শিপা
রুট ডিরেক্টরি,ৰূট ডাইৰেকটৰি
ত্রুটির রাউন্ড,ভুলৰ ৰাউণ্ড
রাউটার,ৰাউটাৰ
রাউটিং,ৰুটিং
RS232C ইন্টারফেস,RS232C আন্তঃপৃষ্ঠ
RSA এনক্রিপশন,RSA এনক্ৰিপচন
আরটিসি,আৰ টি চি
দৈর্ঘ্য এনকোডিং চালান,দৈৰ্ঘ্যৰ এনকোডিং চলাওক
রান সময়,ৰান টাইম
রান টাইম ত্রুটি,ৰান টাইম ত্ৰুটি
নমুনা,নমুনা
স্যাম্পলিং,নমুনা সংগ্ৰহ কৰা
স্যাটেলাইট,উপগ্ৰহ
স্যাচুরেটিং,চেচুৰেটিং
সংরক্ষণ,সঞ্চয় কৰা
পরিমাপযোগ্যতা,স্কেলেবিলিটি
স্কেলার,স্কেলাৰ
স্ক্যানিং,স্কেনিং কৰা
দৃশ্যকল্প,দৃশ্যপট
সময়সূচী,সূচীকাৰক
স্ক্রিন ইমেজ প্রজেক্টর,স্ক্ৰীণ ইমেজ প্ৰজেক্টৰ
লিপি,চিত্ৰনাট্য
স্ক্রিপ্টিং ভাষা,লিপিৰ ভাষা
স্ক্রোলিং,স্ক্ৰলিং কৰা
SDLC (সিক্রোনাস ডেটা লিঙ্ক নিয়ন্ত্রণ),SDLC (সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ)
অনুসন্ধান করুন,সন্ধান
খোঁজ যন্ত্র,চাৰ্চ ইঞ্জিন
অনুসন্ধান গাছ,search tree
অনুসন্ধান করা হচ্ছে,সন্ধান কৰি আছে
মাধ্যমিক,মাধ্যমিক
সেক্টর,খণ্ড
নিরাপত্তা নীতি,সুৰক্ষা নীতি
সময় নেওয়া,সময় বিচাৰিব
সেগমেন্ট,ছেগমেণ্ট
সেগমেন্টেশন,ছেগমেণ্টেচন
নির্বাচন বাছাই,নিৰ্বাচন সজাই পৰাই তোলা
স্বয়ংসম্পূর্ণ,self contained
শব্দার্থবিদ্যা,অৰ্থবিজ্ঞান
সেমাফোর,চেমাফোৰ
সেমিকন্ডাক্টর,অৰ্ধপৰিবাহী
শব্দার্থিক ওয়েব,চেমন্টিক ৱেব
অনুক্রমিক অ্যাক্সেস পদ্ধতি,ক্ৰমিক অভিগম পদ্ধতি
সিরিয়াল,ছিৰিয়েল
সিরিয়ালাইজার,ছিৰিয়েলাইজাৰ
সার্ভার,চাৰ্ভাৰ
সার্ভার ক্র্যাশ,চাৰ্ভাৰ ক্ৰেচ
সার্ভার লাইসেন্স,চাৰ্ভাৰ অনুজ্ঞাপত্ৰ
সার্ভো গুণক,চাৰ্ভো বহুগুণক
সেট,স্থাপন কৰা
চিহ্নিত করা,ছেট পইণ্ট
সেট আপ,স্থাপন কৰা
ছায়া,ছাঁ পৰা ঠাই
শেডিং,ছাঁ দিয়া
ছায়া,ছাঁ
ফাইল শেয়ার করুন,ফাইলটো শ্বেয়াৰ কৰক
ভাগ করা অ্যাক্সেস,অংশীদাৰী অভিগম
শেয়ারিং,ভাগ কৰি দে
শেল,খোলা
চরিত্র পরিবর্তন,শিফ্ট চৰিত্ৰ
শর্ট সার্কিট,শ্বৰ্ট চাৰ্কিট
সংক্ষিপ্ত নির্দেশ,চুটি নিৰ্দেশনা
ভাইবোন,সহোদৰ
পার্শ্ব প্রতিক্রিয়া,পাৰ্শ্বক্ৰিয়া
সাইন বিট,sign bit
সংকেত,সংকেত
সংকেত প্রক্রিয়াজাতকরণ,সংকেত প্ৰক্ৰিয়াকৰণ
সংকেত,সংকেত প্ৰদান কৰা
শব্দ অনুপাত থেকে সংকেত,সংকেত-শব্দ অনুপাত
স্বাক্ষর,চহী
স্বাক্ষর পরীক্ষা,স্বাক্ষৰ পৰীক্ষণ
উল্লেখযোগ্য সংখ্যা,উল্লেখযোগ্য অংক
সিলিকন চিপ,ছিলিকন চিপ
সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP),সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP)
সিমপ্লেক্স,ছিমপ্লেক্স
সিমপ্লেক্স নোড,simplex ন&#39;ড
সিমুলেশন,চিমুলেচন
সিমুলেটর,চিমুলেটৰ
যুগপত,একে লগে
যুগপত প্রক্রিয়াকরণ,একেলগে প্ৰক্ৰিয়াকৰণ
সিঙ্গেলটন,চিংগলটন
সাইটের লাইসেন্স,চাইট অনুজ্ঞাপত্ৰ
আকার,আকাৰ
সাইজিং,আকাৰ নিৰ্ধাৰণ
স্কেচিং,স্কেচিং
এড়িয়ে যান,বাদ দিয়া
স্কিপিং,এৰি দিয়া হৈছে
স্ল্যাশ,স্লেছ
স্লেভ কম্পিউটার,স্লেভ কম্পিউটাৰ
স্লাইডিং উইন্ডো প্রোটোকল,স্লাইডিং উইন্ডো প্ৰটোকল
স্লিপ,পিছলা
স্লট,ছাঁদ
ছোট কম্পিউটার সিস্টেম ইন্টারফেস (SCSI),সৰু কম্পিউটাৰ ব্যৱস্থাপ্ৰণালীৰ আন্তঃপৃষ্ঠ (SCSI)
স্মার্ট কার্ড,স্মাৰ্ট কাৰ্ড
শামুক মেইল,শামুক মেইল
স্ন্যাপশট,স্নেপশ্বট
নরম কম্পিউটিং,চফ্ট কম্পিউটিং
সফট কপি,চফ্ট কপি
নরম ফন্ট,কোমল ফন্ট
সফটওয়্যার,ছ’ফ্টৱেৰ
সফ্টওয়্যার প্রকৌশল,চফট্ ৱেৰ ইঞ্জিনিয়াৰিং
সফ্টওয়্যার লাইসেন্স,চফ্টৱেৰ অনুজ্ঞাপত্ৰ
সফটওয়্যার পাইরেসি,চফ্টৱেৰ পাইৰেচি
বর্ণালী,বৰ্ণালী
সর্পিল,সৰ্পিল
শীট ছড়িয়ে,স্প্ৰেড শ্বীট
স্ট্যান্ডার্ড,মানদণ্ড
স্ট্যান্ডার্ড সাধারণীকৃত মার্কআপ ভাষা (SGML),প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML)
প্রমিতকরণ,প্ৰামাণিককৰণ
Standby সময়,ষ্টেণ্ডবাই সময়
তারকা LAN,ষ্টাৰ লেন
তারকা টপোলজি,তৰা টপোলজি
বিট শুরু,ষ্টাৰ্ট বিট
অনাহার,অনাহাৰ
স্ট্যাটিক মেমরি&#39;,ষ্টেটিক মেমৰি&#39;
স্ট্যাটাস চ্যানেল,ষ্টেটাছ চেনেল
ধাপে আকার,ষ্টেপৰ আকাৰ
থামুন এবং প্রোটোকল অপেক্ষা করুন,বন্ধ কৰক আৰু অপেক্ষা কৰক প্ৰট&#39;কল
স্টপ কোড,ষ্টপ ক&#39;ড
স্টপ কী,বন্ধ কি&#39;
সঞ্চয়যোগ্যতা,সংৰক্ষণযোগ্যতা
সংরক্ষিত প্রোগ্রাম,সংৰক্ষিত প্ৰগ্ৰেম
স্ট্রিং ডেটা,ষ্ট্ৰিং ডাটা
কাঠামোগত কোডিং,গঠনমূলক ক&#39;ডিং
কাঠামোগত ক্যোয়ারী ভাষা (SQL),গঠনমূলক প্ৰশ্ন ভাষা (SQL)
শৈলী শীট,ষ্টাইল শ্বীট
সাব-ডিরেক্টরি,উপ-ডাইৰেকটৰি
সাবনেট,চাবনেট
সাবট্রি,উপবৃক্ষ
সারসংক্ষেপ,সাৰাংশ
সুপার কম্পিউটার,চুপাৰ কম্পিউটাৰ
সুপার কম্পিউটিং,চুপাৰ কম্পিউটিং
সুপার কী,চুপাৰ কী
সুপার ব্যবহারকারী,চুপাৰ ইউজাৰ
তত্ত্বাবধানে শিক্ষা,তত্বাৱধানত শিক্ষণ
সমর্থন চিপ,সমৰ্থন চিপ
সার্ফ,চাৰ্ফ
সার্ফিং,চাৰ্ফিং
অদলবদল,অদলবদল
অদলবদল,শ্বেপ ইন
অদলবদল করা,শ্বেপ আউট
অদলবদল,শ্বেপিং
সুইচড নেটওয়ার্ক,চুইচ কৰা নেটৱাৰ্ক
সুইচিং,চুইচিং কৰা
স্যুইচিং তত্ত্ব,চুইচিং তত্ত্ব
প্রতীকী প্রোগ্রামিং,প্ৰতীকী প্ৰগ্ৰেমিং
সিঙ্ক্রোনাইজেশন,সমন্বয়
সিঙ্ক্রোনাইজার,সমন্বয়ক
সিঙ্ক্রোনাস,সমকালীন
সিঙ্ক্রোনাস ডিজিটাল হায়ারার্কি (SDH),সমকালীন ডিজিটেল হাইৰাৰ্কি (SDH)
সিনট্যাক্স বিশ্লেষণ,বাক্যবিন্যাস বিশ্লেষণ
ধারা বিশ্লেষণ,ব্যৱস্থা বিশ্লেষণ
সিস্টেম ইঞ্জিনিয়ারিং,চিষ্টেম ইঞ্জিনিয়াৰিং
সিস্টেম হ্যাকার,চিস্টেম হেকাৰ
ব্যাবস্থা সংযোগকারক,চিস্টেম ইন্টিগ্ৰেটৰ
সিস্টেম লগ,চিস্টেম লগ
সিস্টেম মাস্ক,চিস্টেম মাস্ক
সিস্টেম নেটওয়ার্ক আর্কিটেকচার (SNA),চিস্টেম নে&#39;টৱৰ্ক স্থাপত্য (SNA)
সিস্টেম প্রোগ্রামার,চিস্টেম প্ৰগ্ৰেমাৰ
সিস্টেম রিস্টার্ট,ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ কৰক
সিস্টেম শাটডাউন,চিস্টেম বন্ধ কৰা
সিস্টেম পরীক্ষা,চিস্টেম পৰীক্ষণ
সিস্টেম ইউটিলিটি,চিস্টেম সঁজুলি
পদ্ধতিগত কোড,পদ্ধতিগত ক&#39;ড
ট্যাব কমান্ড,tab কমাণ্ড
টেবিল,মেজ
টেবিল দেখুন,টেবুলখন ওপৰলৈ চাওক
টেবিল স্পেস,টেবুলৰ স্থান
ট্যাবলেট,টেবলেট
ট্যাবুলার অ্যারে,টেবুলাৰ এৰে
ট্যাবুলেটিং ফাংশন,টেবুলেটিং ফাংচন
ট্যাগ করা আর্কিটেকচার,টেগ কৰা স্থাপত্য
ট্যাগ করা ছবি ফাইল ফরম্যাট (TIFF),টেগ কৰা ছবি নথিপত্ৰ বিন্যাস (TIFF)
ট্যান্ডাম সিস্টেম,টাণ্ডাম ব্যৱস্থা
টেপ ঘনত্ব,টেপ ঘনত্ব
টেপ মাস্ক,টেপ মাস্ক
tar ফাইল,tar ফাইল
টাস্ক,কাৰ্য
টাস্ক বার,টাস্ক বাৰ
কাজের সূচি,কাৰ্য্য নিৰ্ধাৰক
TCP/IP (ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল),TCP/IP (সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল)
টিয়ারডাউন অপারেশন,টিয়াৰডাউন অপাৰেচন
টেলিকম,টেলিকম
টেলিযোগাযোগ,দূৰসংযোগ
টেলিকনফারেন্স,টেলিকনফাৰেন্স
টেলিকনফারেন্সিং,টেলিকনফাৰেন্সিং
টেলিগ্রাফি,টেলিগ্ৰাফী
টেলিমেট্রি,টেলিমেট্ৰি
টেলিফোন,টেলিফোন
টেলিফোনি,টেলিফোনি
টেলিপ্রিন্টার,টেলিপ্ৰিণ্টাৰ
টেলিপ্রসেসিং,টেলিপ্ৰচেছিং
টেলিভিশন,টেলিভিছন
টেলেক্স,টেলেক্স
টেলনেট,টেলনেট
তাপমাত্রা,তাপমান
টেমপ্লেট,সাঁচ
দশের পরিপূরক,দহৰ পৰিপূৰক
তেরা বাইট,টেৰা বাইট
তেরা ফ্লপ,টেৰা ফ্লপ
টার্মিনাল কার্সার,টাৰ্মিনেল কাৰ্চাৰ
টার্মিনাল নোড,টাৰ্মিনেল ন&#39;ড
টার্মিনাল উইন্ডো,টাৰ্মিনেল উইন্ডো
সমাপ্তি,টাৰ্মিনেচন
টারনারি,তৰ্নাৰী
টার্নারি অপারেশন,তৰ্নাৰী অপাৰেচন
পরীক্ষা,পৰীক্ষা
পরীক্ষার কভারেজ,পৰীক্ষাৰ কভাৰেজ
পরীক্ষা চালানো,পৰীক্ষা চলোৱা
টেস্ট-ডেটা,পৰীক্ষা-তথ্য
পাঠ্য,পাঠ্য
টেক্সট বক্স,লিখনী বাকচ
পাঠ্য কার্সার,লিখনী কাৰ্চাৰ
টেক্সট সম্পাদক,টেক্সট সম্পাদক
লেখার ফাইল,লিখনী নথিপত্ৰ
পাঠ্য মোড,লিখনী ধৰণ
পাঠ্য প্রক্রিয়াকরণ,টেক্সট প্ৰচেছিং
টেক্সট টু স্পিচ (TTS),টেক্সট টু স্পীচ (TTS)
টেক্সচার ম্যাপিং,টেক্সচাৰ মেপিং
টি-ফ্লিপ-ফ্লপ,টি-ফ্লিপ-ফ্লপ
থারমাল প্রিন্টার,তাপীয় প্ৰিন্টাৰ
পাতলা ফিল্ম মেমরি,পাতল ফিল্মৰ স্মৃতি
পাতলা ফিল্ম ট্রানজিস্টর,পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ
মারধর,থ্ৰেচিং
থ্রেড,সূতা
থ্রেডিং,থ্ৰেডিং
ত্রিস্তর নেটওয়ার্ক,ত্ৰিস্তৰীয় নেটৱৰ্ক
থ্রুপুট,থ্ৰুপুট
সময় জটিলতা,সময়ৰ জটিলতা
টাইম ডিভিশন মাল্টিপ্লেক্সিং (TDM),সময় বিভাজন মাল্টিপ্লেক্সিং (TDM)
সময় ফ্রেম,সময়সীমা
সময় ফ্রেম,সময়সীমা
সময় মেশিন,টাইম মেচিন
সময় শেষ,টাইম আউট
সময় পরিমাপ,সময় কোৱাণ্টাইজেচন
সময় সিরিজ,সময় শৃংখলা
সময় ভাগ,সময় ভাগ-বতৰা কৰা
সময় ভাগ করে নেওয়ার সিস্টেম,সময় ভাগ-বতৰা কৰা ব্যৱস্থা
সময় স্ট্যাম্প,সময় ডাকটিকট
টাইমিং ডায়াগ্রাম,টাইমিং ডায়াগ্ৰাম
আভা,টিন্ট
টগল,টগল কৰক
টগল করার গতি,টগলিং গতি
টোকেন,টোকেন
টোকেন বাস,টোকেন বাছ
টোকেন বাস,টোকেন বাছ
টোকেন বাস নেটওয়ার্ক,টোকেন বাছ নেটৱাৰ্ক
টোকেন রিং,টোকেন ৰিং
টোকেন কথা,টোকেন টক
টুল,সঁজুলি
আপাদোমোস্তোক,ওপৰলৈ তললৈ
টপ ডাউন ডিজাইন,টপ ডাউন ডিজাইন
টপ ডাউন পার্সিং,টপ ডাউন পাৰ্চিং
টপোলজি,টপোলজি
স্পর্শ প্যাড,টাচ পেড
স্পর্শ পর্দা,টাচ্ছ স্ক্ৰীন
ট্রেস,দাগ
ট্রেসিং,ট্ৰেচিং
ট্র্যাক,ট্ৰেক
ট্র্যাক ডিস্ক,ট্ৰেক ডিস্ক
ট্র্যাক টেপ,ট্ৰেক টেপ
ট্র্যাকিং,ট্ৰেকিং
লতা,ট্ৰেইলাৰ
গতিপথ,ট্ৰেজেক্টৰী
লেনদেন,লেনদেন
লেনদেন ফাইল,লেনদেন ফাইল
লেনদেনের লগ,লেনদেনৰ লগ
প্রতিলিপি,লিপিবদ্ধ কৰক
ট্রান্সডুসার,ট্ৰেন্সডুচাৰ
স্থানান্তর হার,স্থানান্তৰ হাৰ
স্থানান্তর সময়,স্থানান্তৰ সময়
রূপান্তর,ৰূপান্তৰ
ক্ষণস্থায়ী ত্রুটি,ক্ষণস্থায়ী ভুল
ট্রানজিট সময়,ট্ৰেনজিট সময়
উত্তরণ,স্থানান্তৰ
ট্রানজিটিভ,ট্ৰেন্সিটিভ
ট্রানজিটিভিটি,ট্ৰেন্সিটিভিটি
অনুবাদ,অনুবাদ
সংক্রমণ,সংক্ৰমণ
ট্রান্সমিশন কন্ট্রোল প্রোটোকল (TCP),সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল (TCP)
পরিচলন রেখা,ট্ৰেন্সমিছন লাইন
ট্রান্সমিটার,ট্ৰেন্সমিটাৰ
স্বচ্ছতা,স্বচ্ছতা
ট্রান্সপন্ডার,ট্ৰেন্সপণ্ডাৰ
পরিবহন,পৰিবহন
স্থানান্তর,ট্ৰেন্সপজিচন
ট্রান্সপুটার,ট্ৰেন্সপিউটাৰ
ট্রান্সরিভার,ট্ৰেন্সৰিচিভাৰ
ফাঁদে ফেলা,ট্ৰেপিং
ট্রাভার্স,ট্ৰেভাৰ্ছ
গাছ (ট্রাভার্সাল),গছ (traversal)
গাছ নেটওয়ার্ক,গছৰ নেটৱৰ্ক
উপনদী সার্কিট,ট্ৰিবিউটেৰী চাৰ্কিট
তুচ্ছ গ্রাফ,ট্ৰাইভাল গ্ৰাফ
সমস্যা অঙ্কুর,trouble shoot
ছাঁটা,ছেদ কৰক
সঠিক তালিকা,সত্য টেবুল
টিউনার,টিউনাৰ
টানেলিং,সুৰংগ নিৰ্মাণ
