Marathi,Malayalam
विद्युतप्रवाह चालू करणे,പവർ-ഓൺ
पॉवर-अप,പവർ-അപ്പ്
प्रस्तावना बिट,ആമുഖം ബിറ്റ്
अग्रक्रम आलेख,മുൻഗണന ഗ്രാഫ്
भाकित,പ്രവചിക്കുക
पूर्वनिर्धारित वेळापत्रक,മുൻകൂർ ഷെഡ്യൂളിംഗ്
प्री-फिक्स,മുൻകൂട്ടി പരിഹരിക്കുക
पूर्वप्रक्रिया करत आहे,പ്രീപ്രോസസിംഗ്
प्रक्रिया,പ്രക്രിയ
प्रक्रिया स्विच,പ്രോസസ്സ് സ്വിച്ച്
प्रक्रिया करत आहे,പ്രോസസ്സിംഗ്
प्रोसेसर,പ്രോസസ്സർ
उत्पादन,ഉത്പാദനം
कार्यक्रम,പ്രോഗ്രാം
कार्यक्रम संकलन,പ്രോഗ്രാം സമാഹാരം
कार्यक्रम रोख,പ്രോഗ്രാം പണം
प्रोग्राम डीबगिंग,പ്രോഗ്രാം ഡീബഗ്ഗിംഗ്
कार्यक्रम डिझाइन,പ്രോഗ്രാം ഡിസൈൻ
कार्यक्रम मूल्यांकन आणि पुनरावलोकन तंत्र (PERT),പ്രോഗ്രാം മൂല്യനിർണ്ണയ &amp; അവലോകന സാങ്കേതികത (PERT)
कार्यक्रम थांबवा,പ്രോഗ്രാം നിർത്തി
कार्यक्रम लायब्ररी,പ്രോഗ്രാം ലൈബ്രറി
कार्यक्रम चालवा,പ്രോഗ്രാം റൺ
प्रोग्रामर,പ്രോഗ്രാമർ
प्रोलॉग,പ്രോലോഗ്
प्रोम,പ്രോം
प्रसार,പ്രചരണം
प्रस्तावना,നിർദ്ദേശം
संरक्षित की,സംരക്ഷിത കീ
संरक्षण,സംരക്ഷണം
प्रोटोकॉल,പ്രോട്ടോക്കോൾ
प्रोटोकॉल भाषांतर,പ്രോട്ടോക്കോൾ വിവർത്തനം
छद्म कोड,വ്യാജ കോഡ്
सार्वजनिक डेटा नेटवर्क,പൊതു ഡാറ്റ നെറ്റ്‌വർക്ക്
सार्वजनिक डोमेन,പൊതുസഞ്ചയത്തിൽ
सार्वजनिक की एनक्रिप्टिंग,പൊതു കീ എൻക്രിപ്റ്റിംഗ്
नाडी,പൾസ്
पल्स कोड मॉड्युलेशन,പൾസ് കോഡ് മോഡുലേഷൻ
पल्स डिजिटल मॉड्युलेशन (PDM),പൾസ് ഡിജിറ്റൽ മോഡുലേഷൻ (PDM)
पल्स ट्रेन,പൾസ് ട്രെയിൻ
विरामचिन्हे,വിരാമചിഹ്നം
ढकलणे,തള്ളുക
ऑटोमेटा खाली ढकलणे,ഓട്ടോമാറ്റയെ താഴേക്ക് തള്ളുക
पुशअप यादी,pushup ലിസ്റ്റ്
क्वाड घनता,ക്വാഡ് സാന്ദ്രത
पात्रता,യോഗ്യത
क्वांटिफायर,ക്വാണ്ടിഫയർ
क्वांटाइझ करा,ക്വാണ്ടൈസ് ചെയ്യുക
क्वांटायझर,ക്വാണ്ടൈസർ
क्वांटम,ക്വാണ്ടം
क्वांटम घड्याळ,ക്വാണ്ടം ക്ലോക്ക്
क्वांटम संगणन,ക്വാണ്ടം കമ്പ്യൂട്ടിംഗ്
उदाहरणाद्वारे क्वेरी,ഉദാഹരണത്തിലൂടെ ചോദിക്കുക
क्वेरी,ചോദ്യം
क्वेरी भाषा,ചോദ്യ ഭാഷ
क्वेरी प्रक्रिया,അന്വേഷണ പ്രോസസ്സിംഗ്
रांग,ക്യൂ
रांग व्यवस्थापन,ക്യൂ മാനേജ്മെന്റ്
रांग नोंदणी,ക്യൂ രജിസ്റ്റർ
रांगेत असलेले नेटवर्क,ക്യൂയിംഗ് നെറ്റ്‌വർക്ക്
रांगेत सिद्धांत,ക്യൂയിനിംഗ് സിദ്ധാന്തം
द्रुत प्रवेश मेमरी,പെട്ടെന്നുള്ള ആക്സസ് മെമ്മറി
भागफलक,ക്വട്ടേഷൻ
रेडिओ वारंवारता हस्तक्षेप (RFI),റേഡിയോ ഫ്രീക്വൻസി ഇടപെടൽ (RFI)
मूलांक,റാഡിക്സ്
यादृच्छिक प्रवेश संगणक उपकरणे (RACE),റാൻഡം ആക്സസ് കമ്പ്യൂട്ടർ ഉപകരണങ്ങൾ (RACE)
यादृच्छिक प्रवेश मेमरी (RAM),റാൻഡം ആക്സസ് മെമ്മറി (റാം)
यादृच्छिक स्कॅन,ക്രമരഹിതമായ സ്കാൻ
रास्टर,റാസ്റ്റർ
रास्टर स्कॅन,റാസ്റ്റർ സ്കാൻ
पुन्हा अभियांत्रिकी,വീണ്ടും എഞ്ചിനീയറിംഗ്
पुन्हा विस्तार,വീണ്ടും വലുതാക്കൽ
पोहोचण्याची क्षमता,എത്തിച്ചേരാനാകുന്നത്
वाचा,വായിക്കുക
डोके वाचा,തല വായിക്കുക
फक्त वाचा,വായിക്കാൻ മാത്രം
फक्त स्मृती वाचा,വായന മാത്രം മെമ്മറി
वाचा लेखन प्रमुख,തല വായിക്കുക
वाचन/लेखन चक्र,വായന/എഴുത്ത് ചക്രം
वाचा/लिहा डोके,തല വായിക്കുക/എഴുതുക
वाचा लिहा,വായിക്കുക/എഴുതുക
वाचक,വായനക്കാരൻ
वाचन,വായന
वाचन,വായിക്കുക
वास्तविक,യഥാർത്ഥമായ
वास्तविक वेळ प्रक्रिया,തത്സമയ പ്രോസസ്സിംഗ്
स्वीकारणारा,റിസീവർ
ओळख तर्क,തിരിച്ചറിയൽ യുക്തി
पुन्हा संकलित करा,വീണ്ടും കംപൈൽ ചെയ്യുക
विक्रम,രേഖപ്പെടുത്തുക
रेकॉर्डिंग हेड,റെക്കോർഡിംഗ് തല
पुनर्प्राप्त करण्यायोग्य त्रुटी,വീണ്ടെടുക്കാവുന്ന പിശക്
पुनर्प्राप्ती,വീണ്ടെടുക്കൽ
पुनरावृत्ती प्रमेय,ആവർത്തന സിദ്ധാന്തം
पुनरावृत्ती,ആവർത്തനം
पुनरावृत्ती कार्य,ആവർത്തന പ്രവർത്തനം
कमी सूचना संच संगणक (RISC),കുറച്ച ഇൻസ്ട്രക്ഷൻ സെറ്റ് കമ്പ്യൂട്ടർ (RISC)
अतिरेक,ആവർത്തനം
रिडंडंट अॅरे ऑफ इंडिपेंडंट डिस्क्स (RAID),സ്വതന്ത്ര ഡിസ്കുകളുടെ അനാവശ്യ ശ്രേണി (RAID)
पुन्हा प्रवेश,വീണ്ടും പ്രവേശനം
पुन्हा प्रवेश कोड,വീണ്ടും പ്രവേശിക്കുന്ന കോഡ്
संदर्भ,റഫറൻസ്
संदर्भात्मक अखंडता,റഫറൻഷ്യൽ സമഗ്രത
परावर्तन,പ്രതിഫലനം
परावर्तन,പ്രതിഫലനം
अपवर्तन,അപവർത്തനം
रिफ्रेश करा,പുതുക്കുക
पुनर्जन्म,പുനരുജ്ജീവനം
नोंदणी करा,രജിസ്റ്റർ ചെയ്യുക
नियमित व्याकरण,പതിവ് വ്യാകരണം
संबंध,ബന്ധം
रिलेशनल डेटाबेस,റിലേഷണൽ ഡാറ്റാബേസ്
रिलेशनल डेटाबेस मॅनेजमेंट सिस्टम (RDBMS),റിലേഷണൽ ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം (RDBMS)
रिलेशनल मॉडेल,റിലേഷണൽ മോഡൽ
नातेवाईक,ബന്ധു
सापेक्ष पत्ता,ബന്ധു വിലാസം
रिले,റിലേ
विश्वसनीयता मॉडेलिंग,വിശ്വാസ്യത മോഡലിംഗ്
विश्वसनीय,വിശ്വസനീയം
पुनर्स्थित करण्यायोग्य कोड,മാറ്റിസ്ഥാപിക്കാവുന്ന കോഡ്
रिमोट,റിമോട്ട്
दूरस्थ होस्ट,റിമോട്ട് ഹോസ്റ്റ്
दूरस्थ नोकरी प्रवेश,വിദൂര ജോലി പ്രവേശനം
दूरस्थ लॉग-इन,വിദൂര ലോഗിൻ
दूरस्थ प्रक्रिया कॉल (RPC),വിദൂര നടപടിക്രമ കോൾ (RPC)
रिमोट सेन्सिंग,വിദൂര സംവേദനം
नाव बदला,പേരുമാറ്റുക
प्रस्तुतीकरण,റെൻഡറിംഗ്
रिपीटर,റിപ്പീറ്റർ
उत्तर द्या,മറുപടി
विनंती,അഭ്യർത്ഥിക്കുക
टिप्पण्यांसाठी विनंती (RFC),അഭിപ്രായങ്ങൾക്കായുള്ള അഭ്യർത്ഥന (RFC)
विनंती/उत्तर प्रोटोकॉल,അഭ്യർത്ഥന/മറുപടി പ്രോട്ടോക്കോൾ
कार्यक्रम पुन्हा चालवा,പ്രോഗ്രാം വീണ്ടും പ്രവർത്തിപ്പിക്കുക
संशोधन,ഗവേഷണം
चक्र रीसेट करा,റീസെറ്റ് സൈക്കിൾ
रहिवासी,താമസക്കാരൻ
ठराव,റെസലൂഷൻ
संसाधने,വിഭവങ്ങൾ
प्रतिसाद वेळ,പ്രതികരണ സമയം
पुन्हा सुरू करा,പുനരാരംഭിക്കുക
पुनर्संचयित करा,പുനഃസ്ഥാപിക്കുക
मागे घ्या,തിരിച്ചെടുക്കുക
रीट्रांसमिशन,പുനഃസംപ്രേക്ഷണം
परत मिळवणे,വീണ്ടെടുക്കുക
पुन्हा प्रयत्न करा,വീണ്ടും ശ്രമിക്കുക
परत,മടങ്ങുക
रिटर्न कोड,റിട്ടേൺ കോഡ്
रिटर्न की,റിട്ടേൺ കീ
पुन्हा वापरण्यायोग्य कोड,വീണ്ടും ഉപയോഗിക്കാവുന്ന കോഡ്
पुन्हा लिहिण्यायोग्य,മാറ്റിയെഴുതാവുന്നത്
आरजीबी मॉनिटर,RGB മോണിറ്റർ
रिबन,റിബൺ
योग्य मुद्दा,ശരിയായ പ്രശ്നം
रोबोट,റോബോട്ട്
रोबोटिक्स,റോബോട്ടിക്സ്
मजबूत,കരുത്തുറ്റത്
भूमिका,പങ്ക്
परत रोल करा,തിരികെ ഉരുട്ടുക
गुंडाळणे,റോൾ ഇൻ ചെയ്യുക
बाहेर पडा,റോൾ ഔട്ട്
रॉम,ROM
मूळ,റൂട്ട്
रूट निर्देशिका,റൂട്ട് ഡയറക്ടറി
त्रुटीची फेरी,പിശകിന്റെ റൗണ്ട്
राउटर,റൂട്ടർ
राउटिंग,റൂട്ടിംഗ്
RS232C इंटरफेस,RS232C ഇന്റർഫേസ്
RSA एन्क्रिप्शन,RSA എൻക്രിപ്ഷൻ
RTC,ആർ.ടി.സി
लांबी एन्कोडिंग चालवा,റൺ ദൈർഘ്യം എൻകോഡിംഗ്
धावण्याची वेळ,റൺ സമയം
रन टाइम त्रुटी,റൺ ടൈം പിശക്
नमुना,സാമ്പിൾ
नमुना,സാമ്പിളിംഗ്
उपग्रह,ഉപഗ്രഹം
संपृक्त,പൂരിതമാക്കുന്നു
जतन करा,രക്ഷിക്കും
स्केलेबिलिटी,സ്കേലബിളിറ്റി
स्केलर,സ്കെയിലർ
स्कॅनिंग,സ്കാൻ ചെയ്യുന്നു
परिस्थिती,രംഗം
शेड्युलर,ഷെഡ്യൂളർ
स्क्रीन इमेज प्रोजेक्टर,സ്ക്രീൻ ഇമേജ് പ്രൊജക്ടർ
स्क्रिप्ट,സ്ക്രിപ്റ്റ്
स्क्रिप्टिंग भाषा,സ്ക്രിപ്റ്റിംഗ് ഭാഷ
स्क्रोलिंग,സ്ക്രോളിംഗ്
SDLC (सिक्रोनस डेटा लिंक कंट्रोल),SDLC (സിക്രണസ് ഡാറ്റ ലിങ്ക് നിയന്ത്രണം)
शोधा,തിരയുക
शोध इंजिन,തിരയല് യന്ത്രം
झाड शोधा,തിരയൽ വൃക്ഷം
शोधत आहे,തിരയുന്നു
दुय्यम,സെക്കൻഡറി
क्षेत्र,മേഖല
सुरक्षा धोरण,സുരക്ഷാ നയം
वेळ शोधणे,സമയം തേടുക
सेगमेंट,സെഗ്മെന്റ്
सेगमेंटेशन,വിഭജനം
निवड क्रमवारी,തിരഞ്ഞെടുക്കൽ തരം
स्वत: मध्ये समाविष्ट,സ്വയം ഉൾക്കൊള്ളുന്നു
शब्दार्थ,അർത്ഥശാസ്ത്രം
सेमाफोर,സെമാഫോർ
सेमीकंडक्टर,അർദ്ധചാലകം
शब्दार्थी वेब,സെമന്റിക് വെബ്
अनुक्रमिक प्रवेश पद्धत,തുടർച്ചയായ ആക്സസ് രീതി
मालिका,സീരിയൽ
सिरीयलायझर,സീരിയലൈസർ
सर्व्हर,സെർവർ
सर्व्हर क्रॅश,സെർവർ ക്രാഷ്
सर्व्हर परवाना,സെർവർ ലൈസൻസ്
सर्वो गुणक,സെർവോ മൾട്ടിപ്ലയർ
सेट करा,സജ്ജമാക്കുക
संच बिंदू,സെറ്റ് പോയിന്റ്
सेट करा,സജ്ജമാക്കുക
सावली,തണല്
शेडिंग,ഷേഡിംഗ്
सावली,നിഴൽ
फाइल शेअर करा,ഫയൽ പങ്കിടുക
सामायिक प्रवेश,പങ്കിട്ട ആക്സസ്
शेअरिंग,പങ്കിടുന്നു
शेल,ഷെൽ
वर्ण बदला,ഷിഫ്റ്റ് സ്വഭാവം
शॉर्ट सर्किट,ഷോർട്ട് സർക്യൂട്ട്
लहान सूचना,ഹ്രസ്വ നിർദ്ദേശം
भावंड,സഹോദരൻ
दुष्परिणाम,പാർശ്വഫലങ്ങൾ
साइन बिट,സൈൻ ബിറ്റ്
सिग्नल,സിഗ്നൽ
सिग्नल प्रक्रिया,സിഗ്നൽ പ്രോസസ്സിംഗ്
सिग्नलिंग,സിഗ്നലിംഗ്
सिग्नल-टू-आवाज गुणोत्तर,സിഗ്നൽ-ടു-നോയിസ് അനുപാതം
स्वाक्षरी,കയ്യൊപ്പ്
स्वाक्षरी चाचणी,ഒപ്പ് പരിശോധന
लक्षणीय अंक,ഗണ്യമായ അക്കം
सिलिकॉन चिप,സിലിക്കൺ ചിപ്പ്
सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP),ലളിതമായ മെയിൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (SMTP)
सिम्प्लेक्स,സിംപ്ലക്സ്
सिम्प्लेक्स नोड,സിംപ്ലക്സ് നോഡ്
अनुकरण,സിമുലേഷൻ
सिम्युलेटर,സിമുലേറ്റർ
एकाचवेळी,ഒരേസമയം
एकाच वेळी प्रक्रिया,ഒരേസമയം പ്രോസസ്സിംഗ്
सिंगलटन,സിംഗിൾടൺ
साइट परवाना,സൈറ്റ് ലൈസൻസ്
आकार,വലിപ്പം
आकारमान,വലിപ്പം
स्केचिंग,സ്കെച്ചിംഗ്
वगळा,ഒഴിവാക്കുക
वगळणे,ഒഴിവാക്കുന്നു
स्लॅश,സ്ലാഷ്
गुलाम संगणक,അടിമ കമ്പ്യൂട്ടർ
स्लाइडिंग विंडो प्रोटोकॉल,സ്ലൈഡിംഗ് വിൻഡോ പ്രോട്ടോക്കോൾ
स्लिप,തെന്നുക
स्लॉट,സ്ലോട്ട്
लहान संगणक प्रणाली इंटरफेस (SCSI),ചെറിയ കമ്പ്യൂട്ടർ സിസ്റ്റം ഇന്റർഫേസ് (SCSI)
स्मार्ट कार्ड,സ്മാർട്ട് കാർഡ്
गोगलगाय मेल,സ്നൈൽ മെയിൽ
स्नॅपशॉट,സ്നാപ്പ്ഷോട്ട്
सॉफ्ट संगणन,സോഫ്റ്റ് കമ്പ്യൂട്ടിംഗ്
सॉफ्ट कॉपी,സോഫ്റ്റ് കോപ്പി
मऊ फॉन्ट,മൃദുവായ ഫോണ്ട്
सॉफ्टवेअर,സോഫ്റ്റ്വെയർ
सॉंफ्टवेअर अभियांत्रिकी,സോഫ്റ്റ്വെയർ എഞ്ചിനീയറിംഗ്
सॉफ्टवेअर परवाना,സോഫ്റ്റ്വെയർ ലൈസൻസ്
सॉफ्टवेअर चाचेगिरी,സോഫ്റ്റ്‌വെയർ പൈറസി
स्पेक्ट्रम,സ്പെക്ട്രം
सर्पिल,സർപ്പിളം
पत्रक पसरवा,വിരിച്ച ഷീറ്റ്
मानक,സ്റ്റാൻഡേർഡ്
मानक सामान्यीकृत मार्कअप भाषा (SGML),സ്റ്റാൻഡേർഡ് സാമാന്യവൽക്കരിച്ച മാർക്ക്അപ്പ് ഭാഷ (SGML)
मानकीकरण,സ്റ്റാൻഡേർഡൈസേഷൻ
स्टँडबाय वेळ,സ്റ്റാൻഡ്ബൈ സമയം
तारा LAN,നക്ഷത്രം LAN
स्टार टोपोलॉजी,നക്ഷത്ര ടോപ്പോളജി
थोडा प्रारंभ करा,ബിറ്റ് ആരംഭിക്കുക
उपासमार,പട്ടിണി
स्थिर स्मृती&#39;,സ്റ്റാറ്റിക് മെമ്മറി&#39;
स्थिती चॅनेल,സ്റ്റാറ്റസ് ചാനൽ
पायरी आकार,ഘട്ടം വലിപ്പം
थांबा आणि प्रतीक्षा प्रोटोकॉल,"നിർത്തുക, കാത്തിരിക്കുക പ്രോട്ടോക്കോൾ"
स्टॉप कोड,സ്റ്റോപ്പ് കോഡ്
स्टॉप की,സ്റ്റോപ്പ് കീ
साठवणक्षमता,സ്‌റ്റോറബിലിറ്റി
संग्रहित कार्यक्रम,സംഭരിച്ച പ്രോഗ്രാം
स्ट्रिंग डेटा,സ്ട്രിംഗ് ഡാറ്റ
संरचित कोडिंग,ഘടനാപരമായ കോഡിംഗ്
संरचित क्वेरी भाषा (SQL),ഘടനാപരമായ അന്വേഷണ ഭാഷ (SQL)
शैली पत्रक,സ്റ്റൈൽ ഷീറ്റ്
उप-निर्देशिका,ഉപ ഡയറക്ടറി
सबनेट,സബ്നെറ്റ്
उपवृक्ष,ഉപവൃക്ഷം
सारांश,സംഗ്രഹം
सुपर संगणक,സൂപ്പർ കമ്പ്യൂട്ടർ
सुपर संगणन,സൂപ്പർ കമ്പ്യൂട്ടിംഗ്
सुपर की,സൂപ്പർ കീ
सुपर वापरकर्ता,സൂപ്പർ ഉപയോക്താവ്
पर्यवेक्षी शिक्षण,മേൽനോട്ടത്തിലുള്ള പഠനം
समर्थन चिप,പിന്തുണ ചിപ്പ്
सर्फ,സർഫ്
सर्फिंग,സർഫിംഗ്
स्वॅप,സ്വാപ്പ്
स्वॅप मध्ये,സ്വാപ്പ് ഇൻ
स्वॅप आउट करा,സ്വാപ്പ് ഔട്ട്
स्वॅपिंग,സ്വാപ്പിംഗ്
स्विच केलेले नेटवर्क,നെറ്റ്‌വർക്ക് മാറ്റി
स्विचिंग,സ്വിച്ചിംഗ്
स्विचिंग सिद्धांत,സ്വിച്ചിംഗ് സിദ്ധാന്തം
प्रतीकात्मक प्रोग्रामिंग,പ്രതീകാത്മക പ്രോഗ്രാമിംഗ്
सिंक्रोनाइझेशन,സമന്വയം
सिंक्रोनाइझर,സിൻക്രൊണൈസർ
समकालिक,സിൻക്രണസ്
सिंक्रोनस डिजिटल पदानुक्रम (SDH),സിൻക്രണസ് ഡിജിറ്റൽ ശ്രേണി (SDH)
वाक्यरचना विश्लेषण,വാക്യഘടന വിശകലനം
प्रणाली विश्लेषण,സിസ്റ്റം വിശകലനം
सिस्टम अभियांत्रिकी,സിസ്റ്റം എഞ്ചിനീയറിംഗ്
सिस्टम हॅकर,സിസ്റ്റം ഹാക്കർ
सिस्टम इंटिग्रेटर,സിസ്റ്റം ഇന്റഗ്രേറ്റർ
सिस्टम लॉग,സിസ്റ്റം ലോഗ്
सिस्टम मास्क,സിസ്റ്റം മാസ്ക്
सिस्टम नेटवर्क आर्किटेक्चर (SNA),സിസ്റ്റം നെറ്റ്‌വർക്ക് ആർക്കിടെക്ചർ (എസ്എൻഎ)
सिस्टम प्रोग्रामर,സിസ്റ്റം പ്രോഗ്രാമർ
सिस्टम रीस्टार्ट,സിസ്റ്റം പുനരാരംഭിക്കുക
सिस्टम बंद,സിസ്റ്റം ഷട്ട്ഡൗൺ
सिस्टम चाचणी,സിസ്റ്റം ടെസ്റ്റിംഗ്
प्रणाली उपयुक्तता,സിസ്റ്റം യൂട്ടിലിറ്റി
पद्धतशीर कोड,വ്യവസ്ഥാപിത കോഡ്
टॅब कमांड,ടാബ് കമാൻഡ്
टेबल,മേശ
टेबल वर पहा,മേശ മുകളിലേക്ക് നോക്കുക
टेबल जागा,മേശ സ്ഥലം
गोळी,ടാബ്ലെറ്റ്
सारणीबद्ध अॅरे,പട്ടിക അറേ
सारणी कार्य,ടാബുലേഷൻ പ്രവർത്തനം
टॅग केलेले आर्किटेक्चर,ടാഗ് ചെയ്ത വാസ്തുവിദ്യ
टॅग केलेले प्रतिमा फाइल स्वरूप (TIFF),ടാഗ് ചെയ്ത ഇമേജ് ഫയൽ ഫോർമാറ്റ് (TIFF)
तांडम प्रणाली,ടാൻഡം സിസ്റ്റം
टेप घनता,ടേപ്പ് സാന്ദ്രത
टेप मास्क,ടേപ്പ് മാസ്ക്
tar फाइल,ടാർ ഫയൽ
कार्य,ടാസ്ക്
टास्क बार,ടാസ്ക് ബാർ
कार्य शेड्यूलर,ടാസ്ക് ഷെഡ്യൂളർ
TCP/IP (ट्रांसमिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल),TCP/IP (ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ/ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ)
फाडणे ऑपरेशन,കീറിമുറിക്കൽ പ്രവർത്തനം
दूरसंचार,ടെലികോം
दूरसंचार,ടെലികമ്മ്യൂണിക്കേഷൻ
दूरसंचार,ടെലികോൺഫറൻസ്
टेलिकॉन्फरन्सिंग,ടെലികോൺഫറൻസിങ്
टेलीग्राफी,ടെലിഗ്രാഫി
टेलीमेट्री,ടെലിമെട്രി
दूरध्वनी,ടെലിഫോണ്
दूरध्वनी,ടെലിഫോണി
टेलिप्रिंटर,ടെലിപ്രിന്റർ
टेलिप्रोसेसिंग,ടെലിപ്രോസസിംഗ്
दूरदर्शन,ടെലിവിഷൻ
टेलेक्स,ടെലക്സ്
टेलनेट,ടെൽനെറ്റ്
तापमान,താപനില
साचा,ടെംപ്ലേറ്റ്
दहाचे पूरक,പത്തിന്റെ പൂരകം
तेरा बाइट,ടെറാ ബൈറ്റ്
तेरा फ्लॉप,തേരാ ഫ്ലോപ്പുകൾ
टर्मिनल कर्सर,ടെർമിനൽ കഴ്സർ
टर्मिनल नोड,ടെർമിനൽ നോഡ്
टर्मिनल विंडो,ടെർമിനൽ വിൻഡോ
समाप्ती,അവസാനിപ്പിക്കൽ
टर्नरी,ത്രിതീയ
टर्नरी ऑपरेशन,ത്രിതല പ്രവർത്തനം
चाचणी,ടെസ്റ്റ്
चाचणी कव्हरेज,ടെസ്റ്റ് കവറേജ്
चाचणी,പരീക്ഷണ ഓട്ടം
चाचणी-डेटा,ടെസ്റ്റ്-ഡാറ്റ
मजकूर,വാചകം
मजकूर बॉक्स,ടെക്സ്റ്റ് ബോക്സ്
मजकूर कर्सर,ടെക്സ്റ്റ് കഴ്സർ
मजकूर संपादक,ടെക്സ്റ്റ് എഡിറ്റർ
मजकूर फाइल,ടെക്സ്റ്റ് ഫയൽ
मजकूर मोड,ടെക്സ്റ്റ് മോഡ്
मजकूर प्रक्रिया,ടെക്സ്റ്റ് പ്രോസസ്സിംഗ്
टेक्स्ट टू स्पीच (TTS),ടെക്സ്റ്റ് ടു സ്പീച്ച് (TTS)
टेक्सचर मॅपिंग,ടെക്സ്ചർ മാപ്പിംഗ്
टी-फ्लिप-फ्लॉप,ടി-ഫ്ലിപ്പ്-ഫ്ലോപ്പ്
थर्मल प्रिंटर,തെർമൽ പ്രിന്റർ
पातळ फिल्म मेमरी,നേർത്ത ഫിലിം മെമ്മറി
पातळ फिल्म ट्रान्झिस्टर,നേർത്ത ഫിലിം ട്രാൻസിസ്റ്റർ
थ्रॅशिंग,മർദിക്കുന്നു
धागा,ത്രെഡ്
थ्रेडिंग,ത്രെഡിംഗ്
त्रिस्तरीय नेटवर्क,ത്രിതല ശൃംഖല
थ्रूपुट,ത്രൂപുട്ട്
वेळेची जटिलता,സമയ സങ്കീർണ്ണത
टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम),ടൈം ഡിവിഷൻ മൾട്ടിപ്ലക്‌സിംഗ് (ടിഡിഎം)
वेळ फ्रेम,ടൈം ഫ്രെയിം
वेळ फ्रेम,ടൈം ഫ്രെയിം
टाइम मशीन,സമയ യന്ത്രം
वेळ संपला,ടൈം ഔട്ട്
वेळ परिमाणीकरण,സമയ അളവ്
वेळ मालिका,സമയ പരമ്പര
वेळ सामायिकरण,സമയം പങ്കിടൽ
वेळ सामायिकरण प्रणाली,സമയം പങ്കിടൽ സംവിധാനം
वेळ मुद्रांक,സമയ സ്റ്റാമ്പ്
वेळ आकृती,സമയ ഡയഗ്രം
रंगछटा,ടിന്റ്
टॉगल करा,ടോഗിൾ ചെയ്യുക
टॉगल गती,ടോഗിൾ വേഗത
टोकन,ടോക്കൺ
टोकन बस,ടോക്കൺ ബസ്
टोकन बस,ടോക്കൺ ബസ്
टोकन बस नेटवर्क,ടോക്കൺ ബസ് ശൃംഖല
टोकन रिंग,ടോക്കൺ റിംഗ്
टोकन चर्चा,ടോക്കൺ സംസാരം
साधन,ഉപകരണം
वरुन खाली,ടോപ്പ് ഡൗൺ
टॉप डाउन डिझाइन,മുകളിൽ നിന്ന് താഴേക്കുള്ള ഡിസൈൻ
टॉप डाउन पार्सिंग,മുകളിൽ നിന്ന് താഴേക്ക് പാഴ്സിംഗ്
टोपोलॉजी,ടോപ്പോളജി
टच पॅड,ടച്ച് പാഡ്
टच स्क्रीन,ടച്ച് സ്ക്രീൻ
ट्रेस,ട്രെയ്സ്
ट्रेसिंग,ട്രാക്കിംഗ്
ट्रॅक,ട്രാക്ക്
ट्रॅक डिस्क,ട്രാക്ക് ഡിസ്ക്
ट्रॅक टेप,ട്രാക്ക് ടേപ്പ്
ट्रॅकिंग,ട്രാക്കിംഗ്
झलक,ട്രെയിലർ
मार्गक्रमण,സഞ്ചാരപഥം
व्यवहार,ഇടപാട്
व्यवहार फाइल,ഇടപാട് ഫയൽ
व्यवहार लॉग,ഇടപാട് ലോഗ്
नक्कल करा,ട്രാൻസ്ക്രൈബ് ചെയ്യുക
ट्रान्सड्यूसर,ട്രാൻസ്ഡ്യൂസർ
हस्तांतरण दर,കൈമാറ്റ നിരക്ക്
हस्तांतरण वेळ,കൈമാറ്റ സമയം
परिवर्तन,രൂപാന്തരം
क्षणिक त्रुटी,ക്ഷണികമായ പിശക്
संक्रमण वेळ,സഞ്ചാരമാർഗ സമയം
संक्रमण,സംക്രമണം
सकर्मक,ട്രാൻസിറ്റീവ്
संक्रमणशीलता,ട്രാൻസിറ്റിവിറ്റി
भाषांतर,വിവർത്തനം
संसर्ग,പകർച്ച
ट्रान्समिशन कंट्रोल प्रोटोकॉल (TCP),ട്രാൻസ്മിഷൻ കൺട്രോൾ പ്രോട്ടോക്കോൾ (TCP)
ट्रान्समिशन लाइन,ട്രാൻസ്മിഷൻ ലൈൻ
ट्रान्समीटर,ട്രാൻസ്മിറ്റർ
पारदर्शकता,സുതാര്യത
ट्रान्सपॉन्डर,ട്രാൻസ്‌പോണ്ടർ
वाहतूक,ഗതാഗതം
स्थानांतर,ട്രാൻസ്പോസിഷൻ
ट्रान्सपुटर,ട്രാൻസ്പ്യൂട്ടർ
ट्रान्सरिसीव्हर,ട്രാൻസ്സീവർ
सापळा,ട്രാപ്പിംഗ്
ट्रॅव्हर्स,സഞ്ചരിക്കുക
झाड (ट्राव्हर्सल),മരം (സഞ്ചാരം)
वृक्ष नेटवर्क,വൃക്ഷ ശൃംഖല
उपनदी सर्किट,ട്രിബ്യൂട്ടറി സർക്യൂട്ട്
क्षुल्लक आलेख,നിസ്സാര ഗ്രാഫ്
समस्या शूट,കുഴപ്പം ഷൂട്ട്
