Kannada,English
ಸೈನ್ ಚದರ ತರಂಗ ಪರಿವರ್ತಕ,Sine to square wave converter
ಸೈನ್ ತರಂಗ ಸಂಶ್ಲೇಷಣೆ,Sine wave synthesis
ಸೈನ್-ಸ್ಕ್ವೇರ್ ತರಂಗ ಜನರೇಟರ್,Sine-square wave generator
ಸಿಂಗಲ್ ಬೋರ್ಡ್ ಕಂಪ್ಯೂಟರ್,Single board computer
ಏಕ ಧಾರಣ ಪರಿಹಾರ,Single capacitor compensation
ಏಕ ಚಿಪ್ ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್,Single chip microprocessor
ಏಕ ಸಾಂದ್ರತೆಯ ಡಿಸ್ಕ್,Single density disk
ಏಕ ಅಭಿಧಮನಿ ಔಟ್ಪುಟ್,Single ended output
ಏಕ-ಪೋಲ್ ಬೈಪ್ರೊಜೆಕ್ಟ್ ಸ್ವಿಚ್,Single pole double thermo switch
ಸೋಲೋ ಪ್ಲೇಬ್ಯಾಕ್ ಬ್ಯಾಂಡ್ (SSB),Single side band (SSB)
ಒಂದೇ ಬದಿಯ ಡಿಸ್ಕ್,Single side disk
ಏಕ ಪೀಡಿತ adc,Single slop ADC
ಏಕ ಹಂತದ ಮರಣದಂಡನೆ,Single step execution
ಏಕ ಪೂರೈಕೆ ಕಾರ್ಯಾಚರಣಾ ಆಂಪ್ಲಿಫಯರ್,Single supply op-amp
ಏಕ ಪೂರೈಕೆ ಕಾರ್ಯಾಚರಣೆ,Single supply operation
ಮುಳುಗುವಿಕೆ,Sink
ಸೈನುಸೈಡಲ್ ಪ್ರತಿಕ್ರಿಯೆ,Sinusoidal response
ಸೈನುಸೈಡಲ್ ತರಂಗ,Sinusoidal wave
ಓರೆ ಗಡಿಯಾರ,Skew clock
ಮೇಲ್ಮೈ ಪರಿಣಾಮ,Skim effect
ಪರಿಮಾಣ ತರಂಗ,Sky wave
ಆಕಾಶ ತರಂಗ ಪ್ರಸರಣ,Sky wave propagation
ಅಧೀನ,Slave
ಸುಪ್ತ ಮೋಡ್,Sleep mode
ಹಂತದ ಮೋಟಾರ್,Sleeper motor
ಸ್ಲೂಸ್ ದರ,Slew rate
ಪೀಡಿತ ಡಿಟೆಕ್ಟರ್,Slope detector
ಸ್ಲಾಟ್ ಮಾಡಿದ ಸಾಲು,Slotted line
ಮಂದ ಫ್ಯೂಸ್,Slow blow fuse
ನಿಧಾನ ಸ್ಕ್ಯಾನಿಂಗ್ ದೂರದರ್ಶನ,Slow scan television
ಸಣ್ಣ ಏಕೀಕರಣ (SSI),Small scale integration (SSI)
ಸಣ್ಣ ಸಿಗ್ನಲ್ ವಿಶ್ಲೇಷಣೆ,Small signal analysis
ಸಣ್ಣ ಸಿಗ್ನಲ್ ಮಾದರಿ,Small signal model
ಸ್ಮಾರ್ಟ್ ಕಾರ್ಡ್,Smart card
ಸ್ಮಾರ್ಟ್ ಅಭಿಮಾನಿ,Smart fan
ಸ್ಮೆಕ್ಟಿಕ್ ಸ್ಫಟಿಕ,Smectic crystal
ಸ್ಮಿತ್ ಚಾರ್ಟ್,Smith chart
ಹೊಗೆ ಪತ್ತೆಕಾರಕ,Smoke detector
ಅಳಿಸುವುದು,Smoothing
ಹಿಮ ಪರಿಣಾಮ,Snow effect
ಆಘಾತ ಅಬ್ಸಾರ್ಬರ್,Snubber
ಆಘಾತ ಹೀರಿಕೊಳ್ಳುವ ಸರ್ಕ್ಯೂಟ್,Snubber circuit
ಆಘಾತ ಪ್ರಸ್ತುತ,Snubber current
ಸಾಕೆಟ್,Socket
ವಿದ್ಯುನ್ಮಾನ ಪ್ರತಿ,Soft copy
ಮೃದುವಾದ ಹಿಂತಿರುಗುವಿಕೆ,Soft return
ಮೃದು ಶುದ್ಧತ್ವ,Soft saturation
ಮೃದುವಾದ ಆರಂಭ,Soft start
ಸಾಫ್ಟ್ವೇರ್,Software
ಸೌರ ಕೋಶ,Solar cell
ಸೌರ ಫಲಕಗಳು,Solar panel
ಬೆಸುಗೆ,Solder
ಬೆಸುಗೆ ಸೇತುವೆ,Solder bridge
ಸೊಲೆನಾಯ್ಡ್,Solenoid
ಘನ ಸ್ಥಿತಿ ಪತ್ತೆಕಾರಕ,Solid state detector
ಘನ ಸ್ಥಿತಿಯ ಸಾಧನ,Solid state device
ಘನ ಸ್ಥಿತಿಯ ರಿಲೇ,Solid state relay
ಸೋನಾರ್,SONAR
SOS,SOS
ಧ್ವನಿ ಸಕ್ರಿಯ ಸ್ವಿಚ್,Sound activated switch
ಧ್ವನಿ ಜನರೇಟರ್,Sound generator
ಮೂಲ ಕೋಡ್,Source code
ಮೂಲ ಕೋಡಿಂಗ್,Source coding
ಮೂಲವನ್ನು ಜೋಡಿಸಲಾಗಿದೆ,Source coupled pair
ಮೂಲ ಡಿಸ್ಕ್,Source disk
ಮೂಲ ಹಿಂಬಾಲಕ,Source follower
ಮೂಲ ಪ್ರತಿಫಲನ ಕೋಡಿಂಗ್,Source image coding
"ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಬಾಹ್ಯಾಕಾಶ, ಆಕಾಶ",Space
ಸ್ಪೇಸ್ ಬಾರ್,Space bar
ತೆರಪಿನ ಪ್ರಚೋದನೆ,Space charge
ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್ ಕೆಪಾಸಿಟನ್ಸ್/ಸ್ಟೀರಿಯೊ ಸೆಗ್ಮೆಂಟೇಶನ್,Space division multiplexing
ಇಂಟರ್ವಲ್ ಡಿವೈಡೆಡ್ ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್,Space division multiplexing
ವ್ಯಾಪ್ತಿ ಹೆಚ್ಚಿನ ಅನುಪಾತ,Space height ratio
ಬಾಹ್ಯಾಕಾಶ ತರಂಗ,Space wave
ಸ್ಪಾರ್ಕಿಂಗ್ ಮಧ್ಯಂತರ,Spark gap
spdt ಸ್ವಿಚ್,SPDT switch
ಸ್ಪೀಕರ್,Speaker
ವಿವರಣೆ ಹಾಳೆ,Specification sheet
"ಸ್ಪೆಕ್ಟ್ರಮ್, ಸ್ಪೆಕ್ಟ್ರಮ್",Spectrum
ಸ್ಪೆಕ್ಟ್ರಲ್ ವಿಶ್ಲೇಷಕ,Spectrum analyser
"ಭಾಷಣ ಸಂಶ್ಲೇಷಣೆ, ಧ್ವನಿ ಸಂಶ್ಲೇಷಣೆ",Speech synthesis
ಚಾಲನೆಯಲ್ಲಿರುವ ಕೆಪಾಸಿಟರ್,Speed up capacitor
ವಿರೋಧಿ ಕೊಲಿಕ್,Spike suppressor
ಸೈಕಲ್ ಸ್ಥಿರೀಕರಣ,Spin stabilization
ವಿಘಟಿತ-ಕಲೆ ಕೋಡಿಂಗ್,Split phase encoding
ಮುರಿದ ವಿದ್ಯುತ್ ಮೂಲ,Split power supply
ಛೇದಕ,Splitter
"ಸುತ್ತುವುದು, ಸ್ಪೂಲಿಂಗ್",Spooling
SPST ಸ್ವಿಚ್,SPST switch
ವರ್ಚುವಲ್ (ಹುಸಿ) ಮೆಮೊರಿ ಬರವಣಿಗೆ,Spurious memory write
ತಪ್ಪುದಾರಿಗೆಳೆಯುವ ಪ್ರತಿಕ್ರಿಯೆ,Spurious response
ವರ್ಚುವಲ್ ಸಿಗ್ನಲ್,Spurious signal
ಇಂಜೆಕ್ಷನ್,Sputtering
ವರ್ಗ ನಿಯಮ ಸೂಚಕ,Square law detector
ವರ್ಗ ನಿಯಮ ಸಾಧನ,Square law device
ವರ್ಗ ಮೂಲ,Square rooter
ಚದರ ತರಂಗ,Square wave
ಚದರ ತರಂಗ ಆಂದೋಲಕ,Square wave oscillator
ಸ್ಥಿರತೆಯ ಅಂಶ,Stability factor
ಸಮರ್ಥನೀಯ ಮರುಹೂಡಿಕೆ,Stability feedback
ಸ್ಥಿರೀಕರಣ,Stabilization
ಸ್ಟೆಬಿಲೈಜರ್ ನೆಟ್ವರ್ಕ್,Stabilizing network
"ಸ್ಟಾಕ್, ಸ್ಟಾಕ್",Stack
ಮನಸ್ಸಿನ ನಿರ್ದೇಶಕ,Stack pointer
ಹಂತದ ದಕ್ಷತೆ,Stage efficiency
ಸಮಾನಾಂತರ ಸಮಯ,Stagger timing
ಪ್ರಮಾಣಿತ ವೈಶಾಲ್ಯ ಮಾಡ್ಯುಲೇಶನ್,Standard amplitude modulation
ಪ್ರಮಾಣಿತ ಕೋಶ,Standard cell
ಪ್ರಮಾಣಿತ ವಿಚಲನ,Standard deviation
ಸ್ಟ್ಯಾಂಡರ್ಡ್ ಟಿಟಿಎಲ್,Standard T.T.L.
ತುರ್ತು ವಿದ್ಯುತ್ ವ್ಯವಸ್ಥೆ,Standby power system
ಸ್ಥಿರ ತರಂಗ,Standing wave
ಸ್ಥಿರ ತರಂಗ ಅನುಪಾತ,Standing wave ratio
ದೂರ ಅನುಪಾತ,Stand-off ratio
ಪ್ರಾರಂಭಿಸಿ ಬಿಟ್,Start bit
ಆರಂಭಿಕ ನಾಡಿ,Start up pulse
ಸ್ಥಾನ ರೇಖಾಚಿತ್ರ,State diagram
ಸ್ಥಿತಿ-ಪರಿವರ್ತನೆ ರೇಖಾಚಿತ್ರ,State transition diagram
ಕನ್ವರ್ಟಿಬಲ್ ಫಿಲ್ಟರ್,State variable filter
ಸ್ಥಿರ ಪಾತ್ರ,Static characteristic
ಸ್ಥಿರ ವಿದ್ಯುತ್,Static electricity
ಶಾಶ್ವತ ಮೆಮೊರಿ ಕೋಶ,Static memory cell
ಸ್ಥಿರ ಯಾದೃಚ್ಛಿಕ ಪ್ರವೇಶ ಮೆಮೊರಿ,Static random access memory (SRAM)
ಸ್ಥಿತಿ ರಿಜಿಸ್ಟರ್,Statuo register
ಸ್ಥಿತಿ ಗುರುತು,Status flag
POS ಟರ್ಮಿನಲ್,Statusterminal
ಸ್ಟೀರಿಂಗ್ ತರ್ಕ,Steering logic
ಶ್ರೇಣೀಕೃತ ಜಂಕ್ಷನ್,Step graded junction
ಹಂತದ ಸೂಚಕ ಪ್ರೊಫೈಲ್,Step index profile
ಹಂತದ ಪ್ರತಿಕ್ರಿಯೆ,Step response
ಕ್ರಮಾನುಗತ,Step-graded
ಸ್ಟೆಪ್ಪರ್ ಮೋಟಾರ್,Stepper motor
ಸ್ಟೀರಿಯೋ ಸಮಬಾಹು,Stereo equilizer
ಸ್ಟೀರಿಯೋ ರಿಸೀವರ್ ಆವರ್ತನ,Stereo receiver frequency
ಬಿಗಿಯಾದ ಜೋಡಣೆ,Stiff coupling
ಬ್ರೇಕ್ ಬ್ಯಾಂಡ್,Stop band
ಶೇಖರಣಾ ಸುಪ್ತತೆ,Storage delay time
ಶೇಖರಣಾ ಮೆಮೊರಿ,Storage memory
"ಶೇಖರಣಾ ಸಮಯ, ಸಮಯ",Storage time
ಸ್ಟ್ರೈನ್ ಗೇಜ್,Strain gauge
ಅನಗತ್ಯ ಹಿಡುವಳಿ,Stray capacitance
ಸ್ಟ್ರಿಂಗ್,String
ಶೇಖರಣಾ CRO,Storage CRO
ಸ್ಟ್ರೋಬ್,Strobe
ಸ್ಟ್ರೋಬ್ ಸರ್ಕ್ಯೂಟ್,Strobe circuit
ಅನುಗಮನದ ನಾಡಿ,Strobe pulse
ಸ್ಟ್ರೋಕ್ ಟರ್ಮಿನಲ್,Strobe terminal
ಸ್ಟ್ರೋಬೋಸ್ಕೋಪಿಕ್ ಗೋಳ ಘಟಕ,Stroboscopic flash unit
ಸ್ಟಬ್,Stub
ನಿಶ್ಚಲ,Stuck
ನಿಶ್ಚಲವಾದ ಶೋಧನೆ,Stuck mode
ಅಲ್ಲಾಡಿಸಿದೆ,Stylus
ವಾಹಕ,Sub carrier
ಸಬ್ರುಟೀನ್,Subroutine
ವ್ಯಾಕರಣದ ಅಕ್ಷರ ಮಿಶ್ರಣ,Subtractive colour mixing
ಸಬ್ಜೆಕ್ಟಿವ್,Subtractor
"ತಳಪಾಯ, ತಲಾಧಾರ",Substrate
ಕೈ ವ್ಯವಕಲನ,Subtraction with carry
ಕಳೆಯಲಾಗಿದೆ,Subtrahend
ಪ್ರಗತಿಪರ ಅಂದಾಜು,Successive approximation
ಕಾಲಾನುಕ್ರಮದ ಅಂದಾಜು adc,Successive approximation ADC
ಹಠಾತ್ ವಾತಾವರಣದ ಅಡಚಣೆ,Sudden atmospheric disturbance
ಆಡ್ಡರ್ ಆಂಪ್ಲಿಫಯರ್,Summing amplifier
ಸೂಪರ್ ಬೀಟಾ ಟ್ರಾನ್ಸಿಸ್ಟರ್,Super beta transistor
ಅಂತಿಮ ಕಂಪ್ಯೂಟರ್,Super computer
ಸೂಪರ್ ಕಂಡಕ್ಟರ್,Super conductor
ಹೈಪರ್ಹೈಬ್ರಿಡ್ ರಿಸೀವರ್,Super heterodyne receiver
ಸೂಪರ್ ಹೆಟೆರೊಡೈನ್ ಸಿದ್ಧಾಂತ,Super heterodyne principle
ಓವರ್ಪೈಪ್ ಲೈನ್ ಪ್ರೊಸೆಸರ್,Super pipe line processor
ಸೂಪರ್ ಸ್ಕೇಲಾರ್ ಪ್ರೊಸೆಸರ್,Super scalar processor
ಆಪಾದನೆಯ ಪ್ರಮೇಯ,Superposition theorem
ಫೀಡ್ ವೋಲ್ಟೇಜ್ ಹೊರಗಿಡುವ ಅನುಪಾತ,Supply voltage rejection ratio
ಸಹಾಯಕ ಚಿಪ್,Support chip
ವಾಹಕ ಮಾಡ್ಯುಲೇಶನ್ ಅನ್ನು ನಿಲ್ಲಿಸಿ,Suppressed carrier modulation
ಮೇಲ್ಮೈ ಧ್ವನಿ ತರಂಗ,Surface acoustic wave
ಪುಟ ತಡೆ,Surface barrier
ಪುಟ ಬಾರ್ ಡಿಟೆಕ್ಟರ್,Surface barrier detector
ಪುಟ ಶುಲ್ಕ,Surface charge
ಪುಟ ಹಂತದ ಸ್ಟ್ರೀಮ್,Surface leakage current
ಸ್ಥಾಪಿಸಲಾದ ಸಾಧನ,Surface mount device
ಪುಟ ಸ್ಥಾಪಿತ ತಂತ್ರಜ್ಞಾನ,Surface mounted technology
ಉಲ್ಬಣವು,Surge
ಉಲ್ಬಣವು ಪ್ರಸ್ತುತ,Surge current
ಉಲ್ಬಣ ಪ್ರತಿರೋಧ,Surge impedance
ಉಲ್ಬಣ ರಕ್ಷಕ,Surge protector
ಬೆಳವಣಿಗೆಯ ನೋಂದಣಿ,Surge register
ನಿದ್ರಾಜನಕ,Surge suppressor
ಉಲ್ಬಣ ವೋಲ್ಟೇಜ್,Surge voltage
ಸ್ಪಂದಿಸುವಿಕೆ,Susceptance
ಸೂಕ್ಷ್ಮತೆ,Susceptibility
ಪ್ರತಿರೋಧಕ ವೋಲ್ಟೇಜ್,Sustaining voltage
ಸೋಯುಜ್ ಟರ್ಮಿನಲ್,Swage terminal
ಹರಡುವ ಜನರೇಟರ್,Sweep generator
ಪೂರ್ವಸಿದ್ಧತಾ ಘಟಕ,Sweep unit
ಆಂದೋಲನ,Swing
ಡೋಲನ್ ಚಾಕ್,Swinging choke
ಸ್ವಿಚ್ ಬ್ರೇಕರ್,Switch debuncher
ಸ್ವಿಚ್ಡ್ ಕೆಪಾಸಿಟರ್,Switched capacitor
ಸ್ವಿಚ್ಡ್ ಗೈನ್ ಆಂಪ್ಲಿಫಯರ್,Switched gain amplifier
ಬದಲಾಯಿಸುವುದು,Switching
ಬೀಜಗಣಿತವನ್ನು ಬದಲಾಯಿಸುವುದು,Switching algebra
ಸ್ವಿಚಿಂಗ್ ಸರ್ಕ್ಯೂಟ್,Switching circuit
ಸ್ವಿಚಿಂಗ್ ವಿದ್ಯುತ್ ಸರಬರಾಜು,Switching power supply
ಸ್ವಿಚಿಂಗ್ ನಿಯಂತ್ರಕ,Switching regulator
ಸ್ವಿಚಿಂಗ್ ತರಂಗರೂಪ,Switching wave form
ಪ್ರೋಗ್ರಾಮೆಬಲ್ ಟೈಮರ್ ಬದಲಾಯಿಸಲಾಗಿದೆ,Switched programmable timer
ಸಹಿ ಮಾಡಿ,Symbol
ಚಿಹ್ನೆ ಅವಧಿ,Symbol period
ಸಾಂಕೇತಿಕ ಲೇಬಲ್,Symbolic label
ಸಿಂಕ್ರೊನಸ್ ವಿಭಜಕ,Synchro separator
ಸಿಂಕ್ರೊನಸ್ ಸರ್ಕ್ಯೂಟ್,Synchronising circuit
ಸಿಂಕ್ರೊನಸ್ ಸಿಗ್ನಲ್,Synchronization signal
ಸಿಂಕ್ರೊನೈಸರ್,Synchronizer
ಸಿಂಕ್ರೊನಸ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್,Synchronous counter
ಸಿಂಕ್ರೊನಸ್ ಡಿಟೆಕ್ಟರ್,Synchronous detector
ಸಿಂಕ್ರೊನಸ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್,Synchronous transmission
ಸಿಂಕ್ರೊನಸ್ ಪತ್ತೆ,Synchronous detection
ವಾಕ್ಯ ರಚನೆ,Syntax
ಆವರ್ತನ ಸಿಂಥಸೈಜರ್,Synthesizer frequency
"ದೇಹದ ವಿನ್ಯಾಸ, ಸಿಸ್ಟಮ್ ವಿನ್ಯಾಸ",System design
ಟಿ-ಪೈ ಪರಿವರ್ತನೆಗಳು,T-transformation
"ಟ್ಯಾಕೋಮೀಟರ್, ತಿರುಗುವ ವೋಲ್ಟ್ಮೀಟರ್",Tachometer
ಬಾಲ ಸ್ಟ್ರೀಮ್,Tail current
ಟ್ಯಾಂಕ್ ಸರ್ಕ್ಯೂಟ್,Tank circuit
ಟ್ಯಾಂಟಲಮ್ ಕೆಪಾಸಿಟರ್,Tantalum capacitor
ಹೊರಹಾಕುವಿಕೆ,Tap
ಟೇಪ್ ಮರುಪಂದ್ಯ,Tape reply
"ಹೋಗಲಾಡಿಸುವವನು, ತೆಗೆಯುವವನು",Tapper
ಟಾರ್ಬೆಲ್ ಪುಟ,Tarbell interface
ಟಿ-ಕನೆಕ್ಟರ್,T-connector
ಟೆಲಿಡೆಲ್ಟಸ್ ಪೇಪರ್,Teledeltos paper
ಪ್ರವಾಸ ಮಾಪನ,Telemetering
"ದೂರವಾಣಿ, ದೂರವಾಣಿ",Telephony
ಟೆಲಿಗ್ರಾಫ್,Teleprinter
"ದೂರದರ್ಶನ, ದೂರದರ್ಶನ",Television
ದೂರದರ್ಶನ ಕ್ಯಾಮೆರಾ,Television camera
ದೂರದರ್ಶನ ರಿಸೀವರ್,Television receiver
ಟೆಲಿಗಾನ್ ಪ್ರಮೇಯ,Tellegen theorem
ಟೆಟ್ರೋಡ್,Tetrode
ಶಾಖ ಪರಿಹಾರ,Temperature compensation
"ರವಾ, ಹರಳು",Temperature conditioning crystal
ಶಾಖ-ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕ,Temperature to voltage converter
ತಾತ್ಕಾಲಿಕ ಡೇಟಾ ರಿಜಿಸ್ಟರ್,Temporary data register
ಟರ್ಮಿನಲ್,Terminal
ಪರೀಕ್ಷಾ ಮುನ್ನಡೆ,Test lead
ಪರೀಕ್ಷಾ ಸಂಕೇತ,Test signal
ಕ್ವಾಟರ್ನರಿ ಪರಮಾಣು,Tetravalent atoms
ಉಷ್ಣ ಹರಿವು,Thermal drift
ಉಷ್ಣ ಪ್ರತ್ಯೇಕತೆ,Thermal isolation
"ಉಷ್ಣ ಶಬ್ದ, ಉಷ್ಣ ಶಬ್ದ",Thermal noise
ಉಷ್ಣ ಆಕ್ಸಿಡೀಕರಣ,Thermal oxidation
ಉಷ್ಣ ಪ್ರತಿರೋಧ,Thermal resistance
ಉಷ್ಣ ಪಾರು,Thermal runway
ಶಾಖ ವಿರಾಮ,Thermal shutdown
ಉಷ್ಣ ಸ್ಥಿರತೆ,Thermal stability
ಥರ್ಮಿಯೋನಿಕ್ ಹೊರಸೂಸುವಿಕೆಗಳು,Thermionic emission
ಶಾಖ ಪ್ರತಿರೋಧ,Thermoresistor
ಉಷ್ಣಯುಗ್ಮ,Thermocouple
ಉಷ್ಣ ಪರಿಣಾಮ,Thermoelectric effect
ಶಾಖ ನಿಯಂತ್ರಕ,Thermostat
ಥೆವೆನಿನ್ ಪ್ರಮೇಯ,Thevenin's theorem
ತೆಳುವಾದ ಪೊರೆ,Thin film
ತೆಳುವಾದ ಮೆಂಬರೇನ್ ಕೆಪಾಸಿಟರ್,Thin film capacitor
ತೆಳುವಾದ ಪೊರೆಯ ಪ್ರತಿರೋಧ,Thin filmregister
ಥೋರಿಯಂ ಲೇಪಿತ ಟಂಗ್‌ಸ್ಟನ್ ಕ್ಯಾಥೋಡ್,Thoriated tungsten cathode
ಶಕ್ತಿ ನಿಯಮ,Three halves (3/2) power law (3/2)
ಟ್ರಿಪಲ್ ಸರ್ಕ್ಯೂಟ್,Three phase circuit
ತ್ರಿ-ರಾಜ್ಯ ರಾಮ್,Three-state RMA
ಟ್ರೈ-ಎಂಡ್ ರೆಗ್ಯುಲೇಟರ್,Three-terminal regulator
ಸಿಲ್ ಡಿಟೆಕ್ಟರ್,Threshold detector
ಸಿಲ್ ವೋಲ್ಟೇಜ್,Threshold voltage
ಥೈರಾಟ್ರಾನ್ ಟ್ಯೂಬ್,Thyratron tube
"ಮರುಹೂಡಿಕೆ, ಅಲ್ಪಾವಧಿ",Tickler
ಟಿಕ್ಲರ್ ಆಂದೋಲಕ,Tickler oscillator
ಬಿಗಿಯಾದ ಜೋಡಣೆ,Tight coupling
ಓರೆಯಾಗಿಸು,Tilt
ಸಮಯ ಆಧಾರಿತ ಸರ್ಕ್ಯೂಟ್,Time base circuit
ಟೈಮರ್ ಜನರೇಟರ್,Time base generator
ಸಮಯದ ಬೇಸ್ ವೋಲ್ಟೇಜ್,Time base voltage
ಕರೆ ವಿಳಂಬ,Time delay
ಸಮಯ ವಲಯ ಪ್ರತಿಫಲನ,Time domain reflectometry (TDR)
ಸಮಯ ಮಾರ್ಕರ್ ಜನರೇಟರ್,Time marker generator
ಕಾಲ ಭಾಗಿ,Time sharing
ಸಮಯ ವಿಂಡೋ,Time window
ಟೈಮಿಂಗ್ ಮೋಡ್ ಸ್ವಿಚಿಂಗ್,Time-mode switching timer
"ಸಮಯ ನಿಯಂತ್ರಕ, ಸಮಯ ನಿಯಂತ್ರಕ",Timer
ಕರೆ ನಿಯಂತ್ರಕ ಮೋಟಾರ್,Timer motor
ಸಮಯ ಸೆಟ್ ರೇಖಾಚಿತ್ರ,Timing diagram
ಸಮಯ ಹೊಂದಾಣಿಕೆ ಜಿಟರ್,Timing jitter
ಕ್ರೋನೋಮೀಟರ್ ಮಾರ್ಕರ್ ಜನರೇಟರ್,Timing marker generator
ಕರೆ ಹೊಂದಾಣಿಕೆ ನೆಟ್‌ವರ್ಕ್,Timing network
ಟಿ-ನೆಟ್‌ವರ್ಕ್,T-network
ಟಾಗಲ್ ಸ್ವಿಚ್,Toggle switch
ಟೋಕನ್ ಬಸ್ ನೆಟ್ವರ್ಕ್,Token bus network
ಟೋಕನ್ ನೆಟ್ವರ್ಕ್,Token ring network
ಸ್ವೀಕಾರಾರ್ಹ ಬದಲಾವಣೆ,Tolerance
ಗಾಯನ ಬ್ಲಾಸ್ಟ್ ಜನರೇಟರ್,Tone burst generator
ಟೊರಾಯ್ಡ್,Toroid
ಟೋರಸ್ ಆಂಟೆನಾ,Torus antenna
ಪೂರ್ಣ ಹಾರ್ಮೋನಿಕ್ ಅಸ್ಪಷ್ಟತೆ,Total harmonic distortion
ಟೋಟೆಮ್ ಪೋಲ್,Totem pole
ಟೋಟೆಮ್-ಪೋಲ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್,Totem pole transistor
ಸ್ಪರ್ಶ ಸ್ವಿಚ್,Touch switch
ಸ್ಪರ್ಶ ಗಾಯನ,Touch tone signaling
ಟಿ-ಪ್ಯಾಡ್,T-pad
ತ್ರಿವಳಿ,Trable
"ಪತ್ತೆಹಚ್ಚುವಿಕೆ, ಪತ್ತೆಹಚ್ಚುವಿಕೆ",Trace
"ಟ್ರ್ಯಾಕ್ ಬಾಲ್, ಟ್ರ್ಯಾಕ್ ಬಾಲ್",Track balls
ಅನುಸರಣೆ,Tracking
ಟ್ರ್ಯಾಕಿಂಗ್ ಮತ್ತು ನಿಯಂತ್ರಣ ಸರ್ಕ್ಯೂಟ್,Tract and hold circuit
"ಬ್ಯಾಕ್ ಕೋರ್, ಟ್ರೇಲಿಂಗ್ ಕೋರ್",Trailing edge
ತರಬೇತುದಾರ,Trainer
ಅನುಸರಣೆ,Tracking
ಪರಸ್ಪರ ಸಂಬಂಧ,Transadmittance
ಅಂತರವಾಹಕತೆ,Transconductance
ಸಂಜ್ಞಾಪರಿವರ್ತಕ,Transducer
ವರ್ಗಾವಣೆ ಗುಣಲಕ್ಷಣಗಳು,Transfer characteristics
ವರ್ಗಾವಣೆ ಕಾರ್ಯ,Transfer function
ವರ್ಗಾವಣೆ ಲಾಭ,Transfer gain
ಪರಿವರ್ತನೆ,Transformation
"ಪರಿವರ್ತಕ, ಪರಿವರ್ತಕ",Transformer
ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್ ಕಪಲ್ಡ್ ಆಂಪ್ಲಿಫಯರ್,Transformer coupled amplifier
ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್ ಜೋಡಣೆ,Transformer coupling
ವೇರಿಯಬಲ್ ದಕ್ಷತೆ,Transformer efficiency
ಕ್ಷಣಿಕ,Transient
ಕ್ಷಣಿಕ ಉಲ್ಲಂಘನೆ,Transient overshoot
ಕ್ಷಣಿಕ ಪ್ರತಿಕ್ರಿಯೆ,Transient response
ಕ್ಷಣಿಕ ರಿಟಾರ್ಡರ್,Transient suppressor
ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಬ್ಲಾಕ್,Transistor chopper
ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಪ್ರಸ್ತುತ ಲಾಭ,Transistor current gain
ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಸ್ವಿಚ್,Transistor switch
ಟ್ರಾನ್ಸಿಸ್ಟರ್,Transistor
ಟ್ರಾನ್ಸಿಸ್ಟರ್ ಶಬ್ದ,Transistor noise
ಟ್ರಾನ್ಸಿಸ್ಟರ್ ನಿಯಂತ್ರಕ,Transistor regulator
ನಿರ್ಗಮನ ಸಮಯ,Transit time
ಪರಿವರ್ತನೆ ಕೆಪಾಸಿಟರ್,Transition capacitance
ಪರಿವರ್ತನೆಯ ಅಂಶ,Transition factor
ಪರಿವರ್ತನೆ ಆವರ್ತನ,Transition frequency
ಪರಿವರ್ತನೆ ವಲಯ,Transition region
ವರ್ಗಾವಣೆ ಬಫರ್,Translation network
ಪ್ರಸರಣ ನಷ್ಟ,Transmission loss
ಪ್ರವೇಶಸಾಧ್ಯತೆ,Transmittance
"ರವಾನೆದಾರ, ರವಾನೆದಾರ",Transmitter
ಆವರ್ತನ ಟ್ರಾನ್ಸ್ಮಿಟರ್,Transmitter frequency
ಪಾರದರ್ಶಕ ಬೀಗ,Transparent latch
ಟ್ರಾನ್ಸ್ಪಾಂಡರ್,Transponder
ಸಾರಿಗೆ ಗುಣಕ,Transport factor
ಸ್ಪಷ್ಟ ಕಾರಣ,Transrectification
ಅಡ್ಡ ಪ್ರತಿರೋಧ,Transresistance
ಅಡ್ಡ ತರಂಗ,Transverse electric wave
ಟ್ರಾನ್ಸ್ವಿಚ್,Transwitch
ನಿವ್ವಳ,Trap
ಟ್ರೆಪೆಜಾಯಿಡಲ್ ತರಂಗ,Trapezoidal wave
ಪ್ರಗತಿಶೀಲ ತರಂಗ ಟ್ಯೂಬ್,Travelling wave tube
ತೋಡು ಬೇರ್ಪಡಿಕೆ,Trench isolation
ತ್ರಿಕೋನ,Triac
