English,Odiya
Response curve,ପ୍ରତିକ୍ରିୟା ବକ୍ର
Response cycle,ପ୍ରତିକ୍ରିୟା ଚକ୍ର
Response diagram,ପ୍ରତିକ୍ରିୟା ଚିତ୍ର
Response error,ଉତ୍ତର ତ୍ରୁଟି
Response function,ପ୍ରତିକ୍ରିୟା କାର୍ଯ୍ୟ
Response mechanism,ପ୍ରତିକ୍ରିୟା ପଦ୍ଧତି
Response metameter,ପ୍ରତିକ୍ରିୟା ଅପରେଟର୍
Response point,ପ୍ରତିକ୍ରିୟା ବିନ୍ଦୁ
Response surface,ପ୍ରତିକ୍ରିୟା ପୃଷ୍ଠା |
Response time,ପ୍ରତିକ୍ରିୟା ସମୟ
Response time distribution,ପ୍ରତିକ୍ରିୟା ସମୟ ବଣ୍ଟନ |
Responser,ପ୍ରତିକ୍ରିୟା
Responsiveness,ପ୍ରତିକ୍ରିୟାଶୀଳତା |
Rest,ବିରାମ
Rest energy,ବିଶ୍ରାମ ଶକ୍ତି
Rest mass,ବିଶ୍ରାମ ମାସ
Rest mass density,ବିଶ୍ରାମ ଘନତା
Rest point,ବ୍ରେକ୍ ପଏଣ୍ଟ |
Rest position,ବିରତି ସ୍ଥିତି
Restart,ପୁନର୍ବାର ଆରମ୍ଭ କର |
Resting frequency,ଶାନ୍ତ ଫ୍ରିକ୍ୱେନ୍ସି |
Resting moment,ସନ୍ତୁଳିତ ମୁହୂର୍ତ୍ତ |
Resting point,ବ୍ରେକ୍ ପଏଣ୍ଟ |
Resting potential,ବିଶ୍ରାମ ସମ୍ଭାବନା |
Restitution,"ସ୍ୱୀକୃତି, ସ୍ଥାନାନ୍ତର"
Restoring force,"ପ୍ରତ୍ୟାହାର ବଳ, ଓଲଟା ଶକ୍ତି |"
Restrainer,ମଧ୍ୟମ
Restricted area,ପ୍ରତିବନ୍ଧିତ କ୍ଷେତ୍ର |
Restricted burning grain,ସୀମିତ ଜଳୁଥିବା ଶସ୍ୟ |
Restricted holonomy group,"ନିୟନ୍ତ୍ରିତ ହାଲୋନୋମି-ଗୋଷ୍ଠୀ, ନିୟନ୍ତ୍ରିତ ହାଲୋନୋମି |"
Restricted internal rotation,ସୀମିତ ଆଭ୍ୟନ୍ତରୀଣ ଘୂର୍ଣ୍ଣନ |
Restricted range,ସୀମିତ ପରିସର |
Restricted relativity,ସୀମିତ ଆପେକ୍ଷିକତା |
Reststrahl reflection (=residual ray reflection),"ଅବଶିଷ୍ଟ ରାଇ ପ୍ରତିଫଳନ, ରାଷ୍ଟଷ୍ଟ୍ରାଲ୍ ପ୍ରତିଫଳନ |"
Reststrahl wavelength,ଅବଶିଷ୍ଟ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |
Reststrahlen,ଅବଶିଷ୍ଟ ବିମ୍ |
Result,"ଫଳାଫଳ, ଫଳାଫଳ, ଫଳାଫଳ"
Resultant,ଫଳାଫଳ ଫଳାଫଳ
Resultant couple,ଫଳାଫଳ ବଳ ଯୋଡି |
Resultant displacement,ପରିଣାମ ବିସ୍ଥାପନ
Resultant force,ଫଳାଫଳ ଶକ୍ତି
Resultant moment,ଫଳାଫଳ ମୁହୂର୍ତ୍ତ
Resultant vector,ଫଳାଫଳ ଭେକ୍ଟର୍ |
Resulting motion,ଫଳାଫଳ ଗତି
Retainer plate,"ଧାରକ ପ୍ଲେଟ୍, ଧାରକ ପ୍ଲେଟ୍ |"
Retaining pin,ହୋଲ୍-ପିନ୍ |
Retard transmitter,ବିଳମ୍ବ ଟ୍ରାନ୍ସମିଟର
Retarded,ଅବସରପ୍ରାପ୍ତ
Retarded field,ଅନ୍ଧକାର ଅଞ୍ଚଳ |
Retarded flow,ଧୀର ପ୍ରବାହ
Retarded motion,ଧୀର ଗତି
Retarded potential,ବିଳମ୍ବିତ ସମ୍ଭାବନା |
Retarder,diluent
Retarding coil,ବିରୋଧୀ ରାଶିଫଳ
Retarding electrode,ହାଲୁକା ଇଲେକ୍ଟ୍ରୋଡ୍ |
Retarding factor,ହ୍ରାସ କାରକ |
Retarding field,ରିଟାର୍ଡର୍ ଜୋନ୍ |
Retarding field oscillator,ରିଟାର୍ଡର୍ ଫିଲ୍ଡ ଓସିଲେଟର |
Retarding potential,ସମ୍ଭାବ୍ୟତା
Retention,ଧରିବା
Retention index,ସୂଚକାଙ୍କ ଧାରଣ
Retention period,ଧାରଣ ଅବଧି
Retention pressure,ଚାପ ଧରି
Retention time,ଧାରଣ ଅବଧି
Retention volume,ଧାରଣ ହାର
Retentive power,ଧାରଣ କ୍ଷମତା
Retentiveness,ସ୍ଥିରତା |
Retentivity,ଧରିବା
Retgers law,ରାଟଜରଙ୍କ ନିୟମ |
Reticle,ରେଟିକଲ୍ |
Reticule,reticule
Retina,"ରେଟିନା, ରେଟିନା"
Retinoscope,ରେଟିନୋସ୍କୋପ୍ |
Retrace interval,ପ୍ରତିରୋଧ ବ୍ୟବଧାନ |
Retracing time,ପ୍ରତିରୋଧ ବ୍ୟବଧାନ |
Retractable launcher,ଷ୍ଟାଟସ୍ ଚେଞ୍ଜର ମୋଚିଟ୍ରା |
Retro-rockets,ପଛ ରକେଟ୍ |
Retrofire,ପଛ ଅଗ୍ନି
Retrofit,analog
Return,"ରେଜୋନାନ୍ସ, ରିଗ୍ରେସନ୍, ରିଗ୍ରେସନ୍ |"
Return circuit,ରିଗ୍ରେସନ୍ ସର୍କିଟ୍ |
Return code,ରିଗ୍ରେସନ୍ କୋଡ୍
Return interval,ରିଗ୍ରେସନ୍ ବ୍ୟବଧାନ |
Return lead,ସ୍ୱୀକୃତି ତାର
Return line,ଫେରସ୍ତ ରେଖା
Return loss,ପ୍ରତିଫଳିତ କ୍ଷତି
Return pin,ରିଟର୍ନ ପିନ୍
Return wire,ସ୍ୱୀକୃତି ତାର
Reuss model,royce ମଡେଲ୍ |
Reverberant sound,ଅନୁକରଣ ଶବ୍ଦ
Reverberation,ଅନୁସରଣ କର
Reverberation chamber,କକ୍ଷ ଅନୁସରଣ କରନ୍ତୁ |
Reverberation room,ଅନୁସରଣ କକ୍ଷ
Reverberation time,ଅନୁସରଣ ସମୟ |
Reversal,ଓଲଟା
Reversal development,ବିପରୀତ ବିକାଶ
Reversal of current,କରେଣ୍ଟର ଓଲଟା |
Reversal of limits,ସୀମା ଓଲଟା |
Reversal of phase,କଳାର ଓଲଟା |
Reversal symmetry,ଓଲଟା ସମୃଦ୍ଧତା |
Reverse,"ଓଲଟା ଓଲଟା, ଓଲଟା, ଓଲଟା |"
Reverse battery metering,ବ୍ୟାଟେରୀ ଓଲଟା ସୂଚନା |
Reverse bias,ପଛୁଆ ପକ୍ଷପାତ |
Reverse Brayton cycle,ଓଲଟା ବ୍ରେଟନ୍ ଚକ୍ର |
Reverse current,ଓଲଟା କରେଣ୍ଟ୍ |
Reverse d c resistance,କାଉଣ୍ଟର ଡିସି ପ୍ରତିରୋଧ |
Reverse direction,ବିପରୀତ ଦିଗ
Reverse feedback (=negative feed back),ଓଲଟା ରିଚାର୍ଜ |
Reverse order,"ଓଲଟା କ୍ରମ, ଓଲଟା କ୍ରମ |"
Reverse recovery time,ପୁନରୁଦ୍ଧାର ସମୟ ଫେରସ୍ତ |
Reverse saturation current,ଓଲଟା ସାଚୁଚରେସନ୍ କରେଣ୍ଟ୍ |
Reverse telescope,ଓଲଟା ଟେଲିସ୍କୋପ |
Reverse voltage,ଆଣ୍ଟି ଭୋଲଟେଜ୍ |
Reversed,"ଓଲଟା, ଓଲଟା"
Reversed image,ଓଲଟା ପ୍ରତିଛବି |
Reversed magnetization,ଓଲଟା ଚୁମ୍ବକକରଣ |
Reversed tuning fork arrangement,ଓଲଟା ସ୍ୱର ଚତୁର୍ଭୁଜ ବ୍ୟବସ୍ଥା |
Reversibility,ଓଲଟା
Reversibility principle,ଓଲଟା ନିୟମ |
Reversible,ଓଲଟା
Reversible adiabatic process,ଓଲଟା ଆଡିଆବିକ୍ ପ୍ରକ୍ରିୟା |
Reversible back emf,"ଓଲଟା ପରବର୍ତ୍ତୀ ଭିଭା | ଖ।, ଓଲଟା ପରବର୍ତ୍ତୀ ଇ.ମି."
Reversible cell,"ରିଭର୍ସିବଲ୍ ସେଲ୍, ରିଭର୍ସିବଲ୍ ସେଲ୍ |"
Reversible change,ଓଲଟା ପରିବର୍ତ୍ତନ |
Reversible cycle,ଓଲଟା ଚକ୍ର |
Reversible electrode,ଓଲଟା ଇଲେକ୍ଟ୍ରୋଡ୍ |
Reversible engine,"ରିଭର୍ସିବଲ୍ ଇଞ୍ଜିନ୍, ରିଭର୍ସିବଲ୍ ଇଞ୍ଜିନ୍, ରିଭର୍ସିବଲ୍ ମେସିନ୍ |"
Reversible interchange,ଓଲଟା ବିନିମୟ |
Reversible magnetization,ଓଲଟା ଚୁମ୍ବକକରଣ |
Reversible magnetostriction,ଓଲଟା ଚୁମ୍ବକୀୟ ବିକୃତି |
Reversible operation,"ରିଭର୍ସିବଲ୍ ଅପରେସନ୍, ରିଭର୍ସିବଲ୍ ଅପରେସନ୍ |"
Reversible path,ଓଲଟା ପଥ
Reversible pendulum,ଆନାଗ୍ରାମ୍ ପେଣ୍ଡୁଲମ୍ |
Reversible permeability,ଓଲଟା ଚୁମ୍ବକୀୟତା |
Reversible process,ଓଲଟା ପ୍ରକ୍ରିୟା |
Reversible reaction,ଓଲଟା ପ୍ରତିକ୍ରିୟା |
Reversible transducer,ଓଲଟା ଟ୍ରାନ୍ସଡ୍ୟୁସର |
Reversing layere,ଓଲଟା ସ୍ତର |
Reversing switch,ଓଲଟା ସୁଇଚ୍
Revolution,ଘୂର୍ଣ୍ଣନ
Revolution counter,ପ୍ରତିକ୍ରିୟା
Revolve,ଘୂର୍ଣ୍ଣନ
Revolver register,ଘୂର୍ଣ୍ଣନ ରେଜିଷ୍ଟର |
Revolving axis,ଘୂର୍ଣ୍ଣନ ଅକ୍ଷ
Revolving drum,ଘୂର୍ଣ୍ଣନ ସିଲିଣ୍ଡର |
Revolving flow,ଘୂର୍ଣ୍ଣନ ପ୍ରବାହ
Revolving line,ଘୂର୍ଣ୍ଣନ ରେଖା |
Revolving tube,ଘୂର୍ଣ୍ଣନ ହୋସ୍ |
Rewind,ପୁନ co କୋଇଲିଂ |
Rex,rex
Reynolds criterion,"ରେନୋଲ୍ଡସ୍ ପରୀକ୍ଷା, ରେନୋଲ୍ଡସ୍ ପରୀକ୍ଷା |"
Reynolds equation,ରେନୋଲ୍ଡସ୍ ସମୀକରଣ |
Reynolds law of similarity,ରେନୋଲ୍ଡସ୍ ସିମେଟ୍ରିର ନିୟମ |
Reynolds number,ରେନୋଲ୍ଡସ୍ ସଂଖ୍ୟା |
Reynolds stress,ରେନୋଲ୍ଡସ୍ ଚାପ |
RF (radio frequency),ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି |
RF power supply,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ବିଦ୍ୟୁତ୍ ଯୋଗାଣ |
RF resistance,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ପ୍ରତିରୋଧ |
RF signal generator,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସିଗନାଲ୍ ଜେନେରେଟର |
RF squid,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସ୍କ୍ୱିଡ୍ |
Rheinberg illumination,ରାଇନ୍ବର୍ଗ ଆଲୋକ
Rhenium,ରେନିୟମ୍
Rheostat,ଷ୍ଟ୍ରିମ୍ ନିୟନ୍ତ୍ରକ |
Rheostatic control,ଷ୍ଟ୍ରିମ୍ ନିୟନ୍ତ୍ରକ ନିୟନ୍ତ୍ରଣ |
Rho meson,ମସନ୍ ରୁହ |
Rho-theta (P-o) system,ସର୍ବୋତ୍ତମ ଦୂରତା ଅପରେଟିଂ ସିଷ୍ଟମ୍ |
Rhombic,ରମ୍ବସ୍
Rhombic antenna,ରମ୍ବସ୍ ଆଣ୍ଟେନା |
Rhombic crystal,ରମ୍ବସ୍ ସ୍ଫଟିକ୍ |
Rhombic system,ରମ୍ବସ୍ ସମ୍ପ୍ରଦାୟ |
Rhombohedral,"ତ୍ରିକୋଣୀୟ, ସମାନ୍ତରାଳ ଷୋଡଶାଳିଆ |"
Rhombohedral class,"ତ୍ରିକୋଣୀୟ ବର୍ଗ, ସମାନ୍ତରାଳ ଷୋଡଶାଳିଆ ସ୍କୋୟାର |"
Rhombohedral crystal,"ଟ୍ରାଇଗୋନାଲାକ୍ସ କ୍ରିଷ୍ଟାଲ୍, ସମାନ୍ତରାଳ ଷୋଡଶାଳିଆ କ୍ରିଷ୍ଟାଲ୍ |"
Rhombohedral symmetry,ତ୍ରିକୋଣୀୟ ସମୃଦ୍ଧତା |
Rhombohedral system,ତ୍ରିସମାନାଟକ ସମ୍ପ୍ରଦାୟ |
Rhomboidal prism,"ରୋମ୍ବୋଏଡ୍ ପ୍ରିଜିମ୍, ଚତୁର୍ଭୁଜ ପ୍ରିଜିମ୍ |"
Rhumbatron,ରୁମ୍ବାଟ୍ରନ୍ |
Rhythm,"ଗୀତ, କ୍ୟାଡେନ୍ସ, ଗୀତ |"
Rhythm pattern,ଲୀଳା ନମୁନା |
Ribbon loud speaker,ରିବନ୍ ଲାଉଡ ସ୍ପିକର |
Ribbon microphone,ରିବନ୍ ମାଇକ୍ରୋଫୋନ୍ |
Rice neutralization,ଚାଉଳ ନିରପେକ୍ଷତା |
Rice system,ଚାଉଳ ପଦ୍ଧତି |
Rich exinction (=acceleration blow out),ତ୍ୱରିତ ଜାଳେଣି |
Richardson number,ରିଚାର୍ଡସନ ସଂଖ୍ୟା |
Ricke diagram,ରିକ୍ ଚିତ୍ର
Rieman function,ରିମାନ୍ ଫଙ୍କସନ୍ |
Riemann hypothesis,ରିମାନ୍ ଅନୁମାନ |
Riemann integral,ରିମାନ୍ ଅବିଚ୍ଛେଦ୍ୟ |
Riemannian geometry,ରିମାନ୍ ଜ୍ୟାମିତି |
Riggfed H-Bomb,ବିଶେଷ ହାଇଡ୍ରୋଜେନ୍ ବମ୍ |
Righi-Leduc effect,ରିଗି ଲେଡୁକ୍ ପ୍ରଭାବ |
Right angle,"ଡାହାଣ କୋଣ, ଡାହାଣ କୋଣ |"
Right completion,ଦକ୍ଷିଣ ଯୋଗାଣ
Right hand helicity,ଘଣ୍ଟା ବୁଲାଇ
Right hand prism,ଭୂଲମ୍ବ ପ୍ରିଜିମ୍ |
Right hand rule,ଡାହାଣ ହାତ ନିୟମ |
Right handed,ଘଣ୍ଟା ବୁଲାଇ |
Right section,ଭୂଲମ୍ବ ବିଭାଗ |
Right side,ଦକ୍ଷିଣ ପାର୍ଶ୍ୱ
Right square prism,ସମାନ ପ୍ରିଜିମ୍ |
Right-angle prism,ଡାହାଣ କୋଣ ପ୍ରିଜିମ୍ |
Right-hand polarization,ଘଣ୍ଟା ବୁଲାଇ ପୋଲାରିଟି |
Right-hand screw,ଘଣ୍ଟା ବୁଲାଇ ସ୍କ୍ରୁ |
Right-handed co-ordinate system,ଘଣ୍ଟା ବୁଲାଇ କୋର୍ଡିନେଟ୍ ସିଷ୍ଟମ୍ |
Rigid,ଶକ୍ତିଶାଳୀ
Rigid body,କଠିନ ଶରୀର |
Rigid body motion,କଠିନ ଶରୀର ଗତି |
Rigid displacement,କଠିନ ବିସ୍ଥାପନ
Rigid dynamics,କଠିନ ଶରୀର ଗତିଶୀଳତା |
Rigid fixure,ଦୃ strong ଼ ଷ୍ଟାଣ୍ଡ |
Rigid frame,କଠିନ ଫ୍ରେମ୍ |
Rigid perfectly plastic body,କଠିନ ମାସ
Rigid rotator,କଠିନ ରୋଟର୍ |
Rigid sphere model,କଠିନ ଗୋଲାକାର pattern ାଞ୍ଚା |
Rigidity,ସ୍ଥିରତା |
Rigidity theorem,ସ୍ଥିରତା ଥିଓରେମ୍ |
Rigorous calculation,ସଠିକ ଗଣନା
Rigorous proof,"ସଠିକ୍ ପ୍ରମାଣ, ସଠିକ୍ ପ୍ରମାଣ |"
Rigorous treatment,ସଠିକ୍ ବିଶ୍ଳେଷଣ |
Riley reaction,ରିଲା ପ୍ରତିକ୍ରିୟା
Rim,"ନେମି, ଧାର, ଧାର"
Rim drive,ରିମ୍ ଚାଳିତ |
Ring,"ରିଙ୍ଗ, ରିଙ୍ଗ"
Ring circuit,ରିଙ୍ଗ୍ ସର୍କିଟ୍ |
Ring counter,ରିଙ୍ଗ କାଲକୁଲେଟର
Ring disc electrode,ରିଙ୍ଗ୍ ଡିସ୍କ ଇଲେକ୍ଟ୍ରୋଡ୍ |
Ring dislocation,ବାର୍ଷିକ ଦୋଷ |
Ring fault,ରିଙ୍ଗ୍ ଦୋଷ |
Ring flip,"ରିଙ୍ଗ୍ ଫ୍ଲିପ୍, ରିଙ୍ଗ୍ ଫ୍ଲିପ୍ |"
Ring micrometer,ରିଙ୍ଗ ମାଇକ୍ରୋମିଟର |
Ring modulator,ବ୍ରିଜ୍ ମଡ୍ୟୁଲେଟର
Ring off indicator,ଘଣ୍ଟି ବନ୍ଦ ସୂଚକ |
Ring scaler,ରିଙ୍ଗ୍ ଇଚେଲନ୍ |
Ring sealed valve,ରିଙ୍ଗ୍ ସିଲ୍ ଭଲଭ୍ |
Ring theory,ରିଙ୍ଗ୍ ସିଦ୍ଧାନ୍ତ |
Ring time,ଶବ୍ଦ ସମୟ |
Ring type nozzle,ଆଙ୍ଗୁଠି ରିଙ୍ଗ୍ |
Ring vessel,ରିଙ୍ଗ୍ ଡକ୍ଟ୍ |
Ringback key,ପ୍ରତ୍ୟାଖ୍ୟାନ ଚାବି |
Ringing,"ଧ୍ୱନି, ଯନ୍ତ୍ର"
Ringing choke,ନିନାଡ ଚକ୍କର |
Ringing key,ଚାବି ଖେଳିବା
Ripple,ଉର୍ମିକା
Ripple current,ବୁକାଲ୍ ଷ୍ଟ୍ରିମ୍ |
Ripple drift,urmika apod
Ripple filter,ଉର୍ମିକା ଫିଲ୍ଟର୍ |
Ripple quantity,ଫେମେରାଲ୍ ଭଲ୍ୟୁମ୍
Ripple tank,ଉର୍ମିକା ଟାଙ୍କି |
Ripple voltage,ଶକ୍ତି ଭୋଲଟେଜ୍
Rise,ଅଭିବୃଦ୍ଧି |
Rise time,ଆଜି
Rise time correction (=transit time correction),"ଉଚ୍ଚତା ସମୟ ସଂଶୋଧନ, ପ୍ରସ୍ଥାନ ସମୟ ସଂଶୋଧନ |"
Rise time distortion (=transit time distortion),ସମୟ ବିକୃତି ସ୍ଥାନାନ୍ତର କରନ୍ତୁ |
Rise time to gain ratio,ସମୟ-ଲାଭ ଅନୁପାତ ବୃଦ୍ଧି |
Rising sun magnetron,ସୂର୍ଯ୍ୟ ଚୁମ୍ବକ
Rising sun type,ଉଦୟ ସୂର୍ଯ୍ୟ
Risley prism system,ରିଜଲେ ପ୍ରିଜିମ୍ ସିଷ୍ଟମ୍ |
Ritz combination principle,ରିଜ୍ ମିଶ୍ରଣ ସିଦ୍ଧାନ୍ତ |
Ritz formula,ରିଜ୍ ଫର୍ମୁଲା |
Robertson-Walker solution,ରୋବର୍ଟସନ ୱାକର୍ ହଲ୍ |
Robot,ରୋବୋ |
Rochon polarizing prism,ଆଲୋକିତ ପ୍ରିଜିମ୍ |
Rocker motion,ଦର୍ପଣ ଗତି |
Rocket,ରକେଟ୍
Rocket action,ରକେଟ୍ କାର୍ଯ୍ୟ
Rocket adapter,ରକେଟ୍ ଆଡାପ୍ଟର |
Rocket airplane,ରକେଟ୍ ବିମାନ |
Rocket flight,ରକେଟ୍ ଉଡ଼ାଣ |
Rocket fuel,ରକେଟ୍ ଇନ୍ଧନ |
Rocket launcher,ରକେଟ୍ ସ୍କାଭେନ୍ |
Rocket motor efficiency,ରକେଟ୍-ମୋଟର ଦକ୍ଷତା |
Rocket powered,ରକେଟ୍ ଚାଳିତ |
Rocket powered vehicle,ରକେଟ୍ ଚାଳିତ ଯାନ |
Rocket projectile,ରକେଟ୍ ପ୍ରୋଜେକ୍ଟଲ୍ |
Rocket propulsion,ରକେଟ୍ ପ୍ରବୃତ୍ତି |
Rocket ship,ରକେଟ୍ ଜାହାଜ |
Rocket sled,ରକେଟ୍ ସ୍ଲେଡ୍ |
Rocket spectrum,ରକେଟ୍ ସ୍ପେକ୍ଟ୍ରମ୍ |
Rocket thrust,ରକେଟ୍ ଥ୍ରଷ୍ଟ୍ |
Rocketry,ରକେଟ୍ ବିଜ୍ଞାନ |
Rocking,"ରକନ୍, ଆନ୍ଦୋଳନ, ଡୋଲାନ୍ |"
Rocking arc furnace,"ଆର୍କ ବିସ୍ଫୋରଣ, ଆର୍କ ଫର୍ଣ୍ଣେସକୁ ଉତ୍ତେଜିତ କରିବା |"
Rocking curve,ଡଲନିକ୍ ବକ୍ର
Rocking key,ସୁଇଙ୍ଗ୍ କୀ |
Rocking vibration,ଦ୍ୱିପ୍ରହର କମ୍ପନ |
Rocking-resistor furnace,"ସାଣ୍ଡୋଲି ପ୍ରତିରୋଧକାରୀ ବିସ୍ଫୋରଣ, ସାଣ୍ଡୋଲି ପ୍ରତିରୋଧକ ଚୁଲା |"
Rockoon,ରକନ୍ |
Rod,"ବାଡ଼ି, ବାଡ଼ି, ବାଡ଼ି, ବାଡ଼ି"
Roentgen,roentgen
Roentgen equivalent,roentgen ସମାନ
Roentgen equivalent physical (=rep),ବଳାତ୍କାର
Roentgen rays,"ରୋଏଣ୍ଟେନ୍-ରେ, ଏକ୍ସ-ରେ |"
Roentgenography (also rontgenography),x ray ଦୃଷ୍ଟାନ୍ତ
Roentgenology,ରନୋଜେନେଟିକ୍ xradiography
Roentgenotherapy,"ଏକ୍ସ-ରେ ଥେରାପି, ରୋଏଣ୍ଟେନ୍ ଥେରାପି |"
Roll,"ଗାଡ଼ି, ଗଡ଼, (ଏଡି।), ଗୋଲାକାର, ଗଡ଼ିବା (v।)"
Roll back routine,ବାରମ୍ବାର ନିତ୍ୟକର୍ମ |
Roll capture,ଲଟନି କ୍ୟାପଚର |
Roll control,ଗାଡ଼ି ନିୟନ୍ତ୍ରଣ |
Roll film,ରୋଲ୍ ଫିଲ୍ମ |
Roll-out,(ସ୍ମୃତି) ବିଲୋପ-ପଠନ |
Rolling,"ବେଲି, ଲୋଟନି, ଲୋଟନିକ୍ (ଭି।), ବେଲାନ୍, ଲୋଟାନ୍ (ଏଡି।)"
Rolling bridge,"ରୋଲିଂ ବ୍ରିଜ୍, ଲୋଟାନ୍ ସେଟୁ |"
Rolling friction,ସିଲିଣ୍ଡର ଘର୍ଷଣ |
Rolling moment,ଗାଡ଼ି ଟର୍କ
Romer method,ରୋମର ପଦ୍ଧତି |
Romotar,ରୋଟର୍ |
Roof prism (=amici prism),amici prism
Room acoustics,ରୁମ୍ ଆକାଶବାଣୀ |
Rooster,କୁକୁଡ଼ା
Root,"ମୂଳ, ମୂଳ"
Root mean square,ବର୍ଗ-ଅର୍ଥ-ମୂଳ |
Root mean square error,ପୋକ ଅର୍ଥ ମୂଳ ତ୍ରୁଟି |
Root mean square value,ବର୍ଗ-ଅର୍ଥ-ମୂଳ ମୂଲ୍ୟ |
Root mean squre velocity,ବର୍ଗର ଅର୍ଥ ମୂଳ ବେଗ |
Root of an equation,ସମୀକରଣର ମୂଳ
Rosette motion,"ରୋଜେଟ୍ ଗତି, ପାଟଲିକ୍ ଗତି |"
Rosette-shaped,ପୁଷ୍ପଗୁଚ୍ଛ
Ross objective,ରସ୍ ଦୃଶ୍ୟ |
Rotaing,ଘୂର୍ଣ୍ଣନ
Rotartory inertia,ଘୂର୍ଣ୍ଣନ ନିଷ୍କ୍ରିୟତା |
Rotary,ଘୂର୍ଣ୍ଣନ
Rotary beam aerial (=rotary beam antenna),ଘୂର୍ଣ୍ଣନ ବିମ୍ ଆଣ୍ଟେନା |
Rotary condenser,ଘୂର୍ଣ୍ଣନ କ୍ୟାପେସିଟର୍ |
Rotary converter,ଘୂର୍ଣ୍ଣନ ରୂପାନ୍ତରକାରୀ |
Rotary engine,ଘୂର୍ଣ୍ଣନ ଇଞ୍ଜିନ୍ |
Rotary motion,ଘୂର୍ଣ୍ଣନ ଗତି
Rotary oil pump,ଘୂର୍ଣ୍ଣନ ତେଲ ପମ୍ପ |
Rotary spark gap,ଘୂର୍ଣ୍ଣନ ସ୍ପାର୍କିଂ ବ୍ୟବଧାନ |
Rotary switch,"ଘୂର୍ଣ୍ଣନ ସୁଇଚ୍, ରୋଟାରୀ ସୁଇଚ୍ |"
Rotary type ironer,ଘୂର୍ଣ୍ଣନ ଇରୋନିଂ ମେସିନ୍ |
Rotate,"ଘୂର୍ଣ୍ଣନ କରିବାକୁ, ଘୂର୍ଣ୍ଣନ କରିବାକୁ (ver, ), ବୃତ୍ତାକାର, ଚକିଆ (v, )"
Rotating anode,ଘୂର୍ଣ୍ଣନ ଆନାଡ |
Rotating anode tube,ଘୂର୍ଣ୍ଣନ ଆନାଡ ଟ୍ୟୁବ୍ |
Rotating assemble,ଘୂର୍ଣ୍ଣନ ସମନ୍ୱୟ |
Rotating blade,ଘୂର୍ଣ୍ଣନ ଭେନ |
Rotating coil,ଘୂର୍ଣ୍ଣନ କୋଇଲ୍ |
Rotating contactor,ଘୂର୍ଣ୍ଣନ ଯୋଗାଯୋଗକାରୀ |
Rotating crystal method,ଘୂର୍ଣ୍ଣନ ସ୍ଫଟିକ୍ ସିଷ୍ଟମ୍ |
Rotating crystal photograph,ଘୂର୍ଣ୍ଣନ ସ୍ଫଟିକ୍ ଫଟୋଗ୍ରାଫ୍ |
Rotating cylinder method,ଘୂର୍ଣ୍ଣନ ସିଲିଣ୍ଡର ପଦ୍ଧତି |
Rotating direction finder,ଘୂର୍ଣ୍ଣନ ନିର୍ଣ୍ଣୟକାରୀ |
Rotating disk,"ଘୂର୍ଣ୍ଣନ ଡିସ୍କ, ଘୂର୍ଣ୍ଣନ ଡିସ୍କ |"
Rotating disk contactor,ଘୂର୍ଣ୍ଣନ ଚକ ଯୋଗାଯୋଗକାରୀ |
Rotating electrode,ଘୂର୍ଣ୍ଣନ ଇଲେକ୍ଟ୍ରୋଡ୍ |
Rotating field,ଘୂର୍ଣ୍ଣନ କ୍ଷେତ୍ର
Rotating field aerial (=rotating field antenna),ଘୂର୍ଣ୍ଣନ କ୍ଷେତ୍ର ଆଣ୍ଟେନା |
Rotating growth step,ସ୍ପିରାଲ୍ ଆରୋହଣ ପଗ୍ |
Rotating joint,ଘୂର୍ଣ୍ଣନ ସଂଯୋଗ
Rotating loop antenna,ଘୂର୍ଣ୍ଣନ ଲୁପ୍ ଆଣ୍ଟେନା |
Rotating maching,ଘୂର୍ଣ୍ଣନ ଯନ୍ତ୍ର |
Rotating magnet separator,ଘୂର୍ଣ୍ଣନ ଚୁମ୍ବକ ବିଚ୍ଛିନ୍ନକାରୀ |
Rotating prism camera,ଘୂର୍ଣ୍ଣନ ପ୍ରିଜିମ୍ କ୍ୟାମେରା |
Rotating radio beacon,ଘୂର୍ଣ୍ଣନ ରେଡିଓ ବିକନ୍ |
Rotating sector,ଘୂର୍ଣ୍ଣନ କ୍ଷେତ୍ର |
Rotating sector photometer,ଘୂର୍ଣ୍ଣନ ରେଡିଓ ଫୋଟୋମିଟର |
Rotating sector technique,ଘୂର୍ଣ୍ଣନ କ୍ଷେତ୍ର କ techni ଶଳ |
Rotating shaft,ଘୂର୍ଣ୍ଣନ ଶାଫ୍ଟ |
Rotating shell,ଘୂର୍ଣ୍ଣନ ପାଣ୍ଠି
Rotating step mechanism,ସ୍ପିରାଲ୍ ପଗ୍ ମେକାନିଜିମ୍ |
Rotation,"ଘୂର୍ଣ୍ଣନ, ଘୂର୍ଣ୍ଣନ"
Rotation axis,ଘୂର୍ଣ୍ଣନ ଅକ୍ଷ
