Telugu,English
స్థిర స్టాక్,Stationary stock
స్టేషనరీ,Stationery
స్టేషన్ సెలవు,Station leave
గణాంక,Statistical
గణాంక డేటా,Statistical data
గణాంకాలు,Statistics
స్థితి,Status
యథాతథంగా,Status quo
స్థితి నివేదిక,Status report
హోదాకి చిహ్నం,Status symbol
శాసనం,Statute
చట్టబద్ధమైన,Statutory
చట్టబద్ధమైన శరీరం,Statutory body
చట్టబద్ధమైన సెలవు,Statutory holiday
చట్టబద్ధమైన హక్కులు,Statutory rights
ఉండండి,Stay
Std,STD
స్థిరమైన పెరుగుదల,Steady growth
నిటారుగా పెరుగుదల,Steep increase
క్రియాశీలక కమిటీ,Steering committee
స్టెనోగ్రఫీ,Stenography
స్టెరిలైజేషన్,Sterilization
స్టెర్న్ యాక్షన్,Stern action
కళంకం,Stigma
ఉద్దీపన,Stimulation
స్టైఫండ్,Stipend
నిబంధన,Stipulate
నిర్దేశించిన కాలపరిమితి,Stipulated time limit
నిబంధన,Stipulation
స్టాక్,Stock
స్టాక్ రిజిస్టర్,Stock register
స్టాక్ టేకింగ్,Stock-taking
స్టాక్ వాల్యుయేషన్,Stock valuation
స్టాప్‌గ్యాప్ అమరిక,Stopgap arrangement
నిల్వ,Storage
నిల్వ స్థలం,Storage space
స్టోర్,Store
నేరుగా,Straight
జాతి,Strain
వింత,Strange
అపరిచితుడు,Stranger
స్ట్రాటా,Strata
వ్యూహం,Strategy
స్ట్రాటిఫికేషన్,Stratification
స్ట్రీమ్‌లైన్,Streamline
బలం,Strength
బలోపేతం,Strengthen
కఠినమైన,Strenuous
ఒత్తిడి,Stress
ఒత్తిడి నిర్వహణ,Stress management
కఠినమైన,Strict
ఖచ్చితంగా,Strictly
కఠినత,Strictness
కఠినమైన,Stricture
సమ్మె,Strike
స్ట్రైక్ కాల్,Strike call
స్ట్రింగెన్సీ,Stringency
స్ట్రిప్,Strip
పోరాడాలి,Strive
నిల్వ సామర్థ్యం,Storage capacity
బలమైన గది,Strong room
నిర్మాణ,Structural
నిర్మాణం,Structure
నిర్మాణాత్మక ఇంటర్వ్యూ,Structured interview
నిర్మాణాత్మక చెల్లింపు,Structured pay
పోరాటం,Struggle
మొండి పట్టుదలగల,Stubborn
స్టూడియో,Studious
అధ్యయనం,Study
అధ్యయనం సెలవు,Study leave
విషయం,Stuff
ఆశ్చర్యకరమైనది,Stupendous
శైలి,Style
ఉప,Sub
ఉప కమిటీ,Sub-committee
ఉప కాంట్రాక్ట్,Sub-contract
ఉప జిల్లా,Sub-district
ఉప విభజన,Sub-division
ఉప తల,Sub-head
విషయం,Subject
ఆత్మాశ్రయ,Subjective
సబ్‌జూడీస్,Subjudice
సబ్‌లైజ్,Sublease
సబ్‌లెట్టింగ్,Subletting
సమర్పణ,Submission
లొంగినది,Submissive
సబార్డినేట్ కార్యాలయం,Subordinate office
సబార్డినేట్ సేవలు,Subordinate services
సబార్డినేట్ సిబ్బంది,Subordinate staff
ఉపప్రాగ్రాఫ్,Subparagraph
సబ్రేల్,Subrule
సభ్యత్వాన్ని పొందండి,Subscribe
చందా మూలధనం,Subscribed capital
చందాదారుడు,Subscriber
చందా,Subscription
ఉపవిభాగం,Subsection
తరువాత,Subsequent
తదుపరి చర్య,Subsequent action
తరువాత,Subsequently
అనుబంధ సంస్థ,Subsidiary
అనుబంధ సంస్థలు,Subsidiary bodies
అనుబంధ పరిశ్రమ,Subsidiary industry
అనుబంధ ఆదేశం,Subsidiary mandate
అనుబంధ రశీదు,Subsidiary receipt
అనుబంధ రిజిస్టర్,Subsidiary register
సబ్సిడీ,Subsidise
సబ్సిడీ,Subsidised
సబ్సిడీ వసతి,Subsidized accommodation
సబ్సిడీ,Subsidy
జీవనాధారం,Subsistence
జీవనాధార భత్యం,Subsistence allowance
జీవనాధార మంజూరు,Subsistence grant
ప్రామాణికమైన,Substandard
గణనీయమైన,Substantial
సబ్‌స్టాంటియేట్,Substantiate
సబ్స్టాంటివ్,Substantive
గణనీయమైన చెల్లింపు,Substantive pay
గణనీయమైన పోస్ట్,Substantive post
ప్రత్యామ్నాయం,Substitute
ప్రత్యామ్నాయం,Substitution
ఉప ఉప-పేరా,Sub sub-paragraph
సబర్బన్,Suburban
ఉపవిభాగం,Subvention
ఉపశమనం,Subversion
సబ్వే,Subway
తరువాత,Succeeding
వారసత్వం,Succession
వరుస,Successive
వారసుడు,Successor
సహాయక,Succour
స్యూ,Sue
బాధ,Suffer
బాధ,Suffering
సరిపోతుంది,Sufficient
ప్రత్యయం,Suffix
ఓటు హక్కు,Suffrage
సూచన,Suggestion
సూచన పెట్టె,Suggestion box
సూచనల పుస్తకం,Suggestions book
సూచనాత్మక,Suggestive
ఆత్మహత్య,Suicide
సూట్,Suit
అనుకూలత,Suitability
తగిన చర్య,Suitable action
సరిపోతుంది,Suited
మొత్తం,Sum
సంక్షిప్తంగా,Summarily
సారాంశం,Summary
సారాంశ ట్రయల్,Summary trial
సంక్షిప్తం,Summing up
శిఖరం,Summit
సమన్,Summon
సుమంప్టీ భత్యం,Sumptuary allowance
సంకలనం,Sum up
సుంద్రీ,Sundry
SUO MOTO,Suo moto
సూపరన్యునేషన్,Superannuation
సూపరన్యునేషన్ పెన్షన్,Superannuation pension
ఉపరితల,Superficial
నిరుపయోగంగా,Superfluous
సూపర్మోస్,Superimpose
సుపీరియర్,Superior
ఆధిపత్యం,Superiority
సూపర్న్యూమరీ,Supernumerary
సూపర్న్యూమరీ పోస్ట్,Supernumerary post
సూపర్‌స్క్రయిబ్,Superscribe
సూపర్‌స్క్రిప్షన్,Superscription
సూపర్సైడ్,Supersede
సూపర్‌సెషన్,Supersession
సూపర్ స్ట్రక్చర్,Superstructure
సూపర్ టాక్స్,Supertax
సూపర్ టైమ్‌స్కేల్,Super timescale
పర్యవేక్షణ,Supervision
పర్యవేక్షకుడు,Supervisor
పర్యవేక్షక సిబ్బంది,Supervisory staff
అనుబంధం,Supplement
అనుబంధ,Supplementary
అనుబంధ బడ్జెట్,Supplementary budget
అనుబంధ ఖర్చు,Supplementary cost
అనుబంధ డిమాండ్,Supplementary demand
అనుబంధ గ్రాంట్,Supplementary grant
అనుబంధ ప్రశ్న,Supplementary question
అనుబంధ నియమాలు,Supplementary rules
సరఫరాదారు,Supplier
సరఫరా,Supply
మద్దతు,Support
మద్దతుదారు,Supporter
సహాయక పత్రాలు,Supporting documents
అణచివేయండి,Suppress
ఆధిపత్యం,Supremacy
సుప్రీం,Supreme
సర్‌చార్జ్,Surcharge
జ్యూరీ,Surety
పూచికత్తు పత్రం,Surety bond
ఉపరితల తనిఖీ,Surface inspection
ఉపరితల రవాణా,Surface transport
శస్త్రచికిత్స,Surgery
ఇంటిపేరు,Surname
మిగులు,Surplus
మిగులు బడ్జెట్,Surplus budget
మిగులు నివేదిక,Surplus report
మిగులు సిబ్బంది,Surplus staff
ఆశ్చర్యకరమైన తనిఖీ,Surprise check
ఆశ్చర్యకరమైన సందర్శన,Surprise visit
లొంగిపోవటం,Surrender
పరిసరాలు,Surroundings
సర్టాక్స్,Surtax
నిఘా,Surveillance
సర్వే,Survey
సర్వే నివేదిక,Survey report
మనుగడ,Survival
బతికేది,Surviving
సర్వైవర్,Survivor
ససెప్టబిలిటీ,Susceptibility
అనుమానితుడు,Suspect
సస్పెండ్,Suspend
సస్పెన్స్,Suspense
సస్పెన్స్ ఖాతా,Suspense account
సస్పెన్షన్,Suspension
సస్పెన్షన్ ఆర్డర్,Suspension order
అనుమానం,Suspicion
సస్టైనబుల్,Sustainable
స్థిరమైన పెరుగుదల,Sustainable growth
తగిలిన,Sustained
ప్రమాణం,Swear
ప్రమాణ స్వీకారం,Swearing-in-ceremony
సిలబస్,Syllabus
చిహ్నం,Symbol
సమరూపత,Symmetry
సానుభూతి,Sympathy
సానుభూతి సమ్మె,Sympathy strike
సింపోజియం,Symposium
లక్షణం,Symptom
సమకాలీకరించండి,Synchronise
సారాంశం,Synopsis
సంశ్లేషణ,Synthesis
సింథటిక్,Synthetic
వ్యవస్థ,System
క్రమబద్ధమైనది,Systematic
క్రమబద్ధమైన పని,Systematic work
వ్యవస్థల విశ్లేషణ,Systems analysis
టాబ్ ఫోల్డర్,Tab folder
పట్టిక,Table
టేబులో,Tableau
విషయ సూచిక,Table of contents
ఇంటి పట్టిక,Table of the house
పట్టిక,Tabular
పట్టిక ప్రకటన,Tabulated statement
పట్టిక,Tabulation
టాబ్యులేటర్,Tabulator
టాకిల్,Tackle
వ్యూహం,Tact
వ్యూహాత్మక,Tactful
వ్యూహం,Tactic
ట్యాగ్,Tag
ఇంటి చెల్లింపు తీసుకోండి,Take home pay
స్వాధీనం,Take over
ప్రతిభావంతులైన,Talented
ప్రతిభ శోధన,Talent search
Tally,Tally
టాలీ కార్డ్,Tally card
ట్యాంపరింగ్,Tampering
స్పష్టమైన,Tangible
స్పష్టమైన ఆస్తి,Tangible asset
టేప్,Tape
నొక్కడం,Tapping
టార్డినెస్,Tardiness
లక్ష్యం,Target
లక్ష్యం తేదీ,Target date
సుంకం,Tariff
TARNISH,Tarnish
పని,Task
టాస్క్ ఫోర్స్,Task force
పన్ను,Tax
పన్ను తగ్గింపు,Tax abatement
పన్ను పరిధిలోకి వచ్చేది,Taxable
పన్ను పరిధిలోకి వచ్చే ఆదాయం,Taxable income
పన్ను సర్దుబాటు,Tax adjustment
పన్ను లెక్కించుట,Tax assessment
పన్ను,Taxation
పన్ను ఎగవేత,Tax avoidance
పన్ను సలహాదారు,Tax consultant
పన్ను ప్రకటన,Tax declaration
మూలం వద్ద తీసివేయబడిన పన్ను,Tax deducted at source
పన్ను మినహాయింపు,Tax deduction
పన్ను ఎగవేత,Tax evasion
పన్ను మినహాయింపు,Tax exemption
పన్ను రహిత,Tax free
పన్ను చెల్లింపుదారు,Tax payer
పన్ను రిబేటు,Tax rebate
పన్ను రిటర్న్,Tax return
పన్ను షెడ్యూల్,Tax schedule
జట్టు స్పూర్తి,Team spirit
జట్టు పని,Team work
భాష్ప వాయువు,Tear gas
సాంకేతిక,Technical
సాంకేతిక సలహా,Technical advice
సాంకేతిక కళాశాల,Technical college
సాంకేతిక సమాచారం,Technical data
సాంకేతిక పోస్ట్,Technical post
సాంకేతిక అర్హత,Technical qualification
సాంకేతిక నైపుణ్యం,Technical skill
సాంకేతిక పదం,Technical term
సాంకేతిక శిక్షణ,Technical training
సాంకేతిక నిపుణుడు,Technician
టెక్నిక్,Technique
టెక్నోక్రసీ,Technocracy
టెక్నోక్రాట్,Technocrat
సాంకేతిక,Technological
సాంకేతిక నిపుణుడు,Technologist
సాంకేతికం,Technology
టెలిబ్యాంకింగ్,Telebanking
టెలిగ్రామ్,Telegram
టెలిగ్రాఫిక్ చిరునామా,Telegraphic address
టెలిగ్రఫీ,Telegraphy
టెలిప్రెంటర్ సందేశం,Teleprinter message
టెలివిజన్,Television
టెలివర్కింగ్,Teleworking
టెలిక్స్,Telex
టెల్లర్,Teller
కోపం,Temper
స్వభావం,Temperament
స్వభావం,Temperamental
ఉష్ణోగ్రత,Temperature
టెంపో,Tempo
తాత్కాలిక,Temporary
తాత్కాలిక ముందస్తు,Temporary advance
తాత్కాలిక నియామకం,Temporary appointment
తాత్కాలిక వైకల్యం,Temporary disability
తాత్కాలిక పోస్ట్,Temporary post
తాత్కాలిక పరిమితి,Temporary restriction
తాత్కాలిక ఖాళీ,Temporary vacancy
టెంప్టేషన్,Temptation
టేనబుల్,Tenable
చిత్తశుద్ధి,Tenacity
అద్దె,Tenancy
అద్దెదారు,Tenant
ధోరణి,Tendency
టెండర్,Tender
టెండర్ బాక్స్,Tender box
టెండరర్,Tenderer
టెండర్ నోటీసు,Tender notice
అస్థిరమైనదనే,Tentative
పదవీకాలం,Tenure
భూమి పదవీకాలం,Tenure of land
పదవీకాలం,Tenure of office
పోస్ట్ పదవీకాలం,Tenure of post
పని పదవీకాలం,Tenure of work
పదవీకాల పోస్ట్,Tenure post
పదం,Term
ముగింపు,Terminable
టెర్మినల్ (నివేదిక మొదలైనవి),Terminal (report etc.)
టెర్మినల్ పన్ను,Terminal tax
ముగింపు,Termination
ముగింపు నిబంధన,Termination clause
ముగింపు నోటీసు,Termination notice
సేవ యొక్క ముగింపు,Termination of service
పరిభాష,Terminology
టర్మ్ లోన్,Term loan
పదవీకాలం,Term of office
నిబంధనలు,Terms
నిబంధనలు మరియు షరతులు,Terms and conditions
పంపించటానికి షరతులు,Terms of delivery
సూచన నిబంధనలు,Terms of reference
సేవా నిబంధనలు,Terms of service
భూభాగం,Territory
భీభత్సం,Terror
ఉగ్రవాదం,Terrorism
ఉగ్రవాది,Terrorist
తృతీయ ప్రయోజనం,Tertiary benefit
పరీక్ష,Test
నిబంధన,Testament
పరీక్ష ఛార్జ్,Test charge
పరీక్ష తనిఖీ,Test check
టెస్టర్,Tester
సాక్ష్యం,Testify
యోగ్యతా పత్రము,Testimonial
సాక్ష్యం,Testimony
పరీక్ష నివేదిక,Testing report
వచనం,Text
ధన్యవాదాలు,Thankful
థీమ్,Theme
చికిత్స,Therapy
మూడవ పార్టీ,Third party
పూర్తిగా,Thoroughly
శ్రద్ద,Thoughtful
బెదిరింపు,Threat
పొదుపు,Thrift
ద్వారా,Through
విసిరి వేయి,Throw out
బొటనవేలు ముద్ర,Thumb impression
మెజారిటీ,Thumping majority
టికెట్,Ticket
టై,Tie
టైడ్ లోన్,Tied loan
టైర్,Tier
వంపు,Tilt
సమయం,Time
సమయం అనుమతించబడింది,Time allowed
సమయం నిరోధించబడింది,Time barred
నిర్ణీత కాలం,Time bound
టైమ్ కార్డ్,Time card
టైమ్ డిపాజిట్ (= స్థిర డిపాజిట్),Time deposit (=fixed deposit)
సమయం ఉంచడం,Time keeping
నిర్ణీత కాలం,Time limit
సమయం ఆఫ్,Time off
సమయం అధిగమిస్తుంది,Time overrun
సమయం ముగిసిన ప్రోగ్రామ్,Timed programme
సమయ రేటు,Time rate
టైమ్ రికార్డింగ్ మెషిన్,Time recording machine
సమయ స్కేల్,Time scale
సమయ ప్రణాళిక,Time schedule
టైమ్ స్టాంప్,Time stamp
సమయ అధ్యయన పరికరాలు,Time study equipment
సమయ పట్టిక,Time table
టైమింగ్,Timing
చిట్కాలు,Tips
శీర్షిక,Title
టైటిల్ హోల్డర్,Title holder
"ముఖము కడుగుకొని, తలదువ్వుకొని, దుస్తులు ధరించు పద్ధతి",Toilet
టోకెన్,Token
టోకెన్ సభ్యుడు,Token member
టోకెన్ పే,Token pay
టోకెన్ సమ్మె,Token strike
టోన్,Tone
గొంతు తగ్గించు,Tone down
టోన్ అప్,Tone up
సాధనం,Tool
టూల్ డౌన్ సమ్మె,Tool down strike
టాప్,Top
అంశం,Topic
ఉన్నత స్థాయి నిర్ణయం,Top level decision
ఉన్నతస్థాయి పాలకవర్గం,Top management
పైభాగం,Topmost
అగ్ర అధికారి,Top official
స్థలాకృతి,Topography
అత్యంత ప్రధానమైన,Top priority
టాప్ ర్యాంకింగ్,Top ranking
అతి రహస్యం,Top secret
హింస,Torture
మొత్తం,Total
మొత్తం సేవ,Total service
కఠినమైనది,Tough
పర్యటన,Tour
టూర్ ప్రోగ్రాం,Tour programme
టూర్ రిపోర్ట్,Tour report
టౌట్,Tout
పట్టణం,Town
టౌన్షిప్,Township
జాడ కనుగొను,Trace
ట్రాక్ట్,Tract
ట్రాక్షన్,Traction
వాణిజ్య ఒప్పందం,Trade agreement
వాణిజ్య సంఘం,Trade union
సాంప్రదాయం,Tradition
రైలు,Train
ట్రైనీ,Trainee
ట్రైనీషిప్,Traineeship
శిక్షకుడు,Trainer
శిక్షణ,Training
శిక్షణా కేంద్రం,Training centre
శిక్షణ కళాశాల,Training college
శిక్షణా విభాగం,Training division
శిక్షణా సంస్థ,Training institute
శిక్షణా సమయం,Training period
శిక్షణా కార్యక్రమం,Training programme
శిక్షణా యూనిట్,Training unit
లక్షణం,Trait
దేశద్రోహి,Traitor
ప్రశాంతత,Tranquillity
లావాదేవీ,Transaction
వ్యాపారం యొక్క లావాదేవీ,Transaction of business
ట్రాన్స్క్రిప్షన్,Transcription
బదిలీ,Transfer
బదిలీ చేయగల వస్తువులు,Transferable goods
బదిలీ ఎంట్రీ,Transfer entry
బదిలీ రుసుము,Transfer fee
బదిలీ మెమోరాండం,Transfer memorandum
డిప్యుటేషన్‌పై బదిలీ,Transfer on deputation
బదిలీ ఆర్డర్,Transfer order
పరివర్తన,Transformation
రవాణా,Transit
రవాణా విధి,Transit duty
పరివర్తన,Transitional
ట్రాన్సిట్ పాస్,Transit pass
ట్రాన్సిట్ వీసా,Transit visa
రవాణా వర్క్‌షాప్,Transit workshop
అనువాదం,Translation
లిప్యంతరీకరణ,Transliteration
ప్రసార,Transmission
ప్రసారం,Transmit
రవాణా,Transport
రవాణా భత్యం,Transport allowance
రవాణా,Transportation
బదిలీ,Transposition
ఉచ్చు,Trap
ప్రయాణం,Travel
ప్రయాణ ఖర్చులు,Travel expenses
యాత్రికుల చెక్,Traveller’s cheque
ప్రయాణ భత్యం,Travelling allowance
ప్రయాణ భత్యం బిల్లు,Travelling allowance bill
ప్రయాణ రాయితీ,Travelling concession
ద్రోహం,Treachery
రాజద్రోహం,Treason
ట్రెజరీ,Treasury
ట్రెజరీ బెంచ్,Treasury bench
ట్రెజరీ డిపాజిట్ రశీదు (T.D.R.),Treasury deposit receipt(T.D.R.)
ట్రెజరీ రశీదు,Treasury receipt
ట్రెజరీ వోచర్,Treasury voucher
చికిత్స,Treat
ఒప్పందం,Treaty
అప్పగించే ఒప్పందం,Treaty of extradition
ట్రెక్,Trek
ధోరణి,Trend
అతిక్రమణ,Trespass
ట్రయల్,Trial
ట్రయల్ బ్యాలెన్స్,Trial balance
ట్రయల్ వ్యవధి,Trial period
గిరిజన ప్రాంత అభివృద్ధి,Tribal area development
గిరిజన సంక్షేమం,Tribal welfare
తెగ,Tribe
ట్రిబ్యునల్,Tribunal
నివాళి,Tribute
ట్రిమ్,Trim
ట్రిప్,Trip
త్రైపాక్షిక,Tripartite
ట్రిపుల్,Triple
త్రిపాది,Triplicate
నిజమైన కాపీ,True copy
ట్రంక్ కాల్,Trunk call
నమ్మకం,Trust
ధర్మకర్త,Trustee
నమ్మదగినది,Trustworthy
తిరస్కరించు,Turn down
టర్న్‌కీ ప్రాతిపదిక,Turnkey basis
టర్న్-అవుట్,Turn-out
టర్నోవర్,Turnover
టర్పుట్యూడ్,Turpitude
ట్యూటలేజ్,Tutelage
ట్విన్ సిటీ,Twin city
ట్విన్ షేరింగ్ ప్రాతిపదిక,Twin sharing basis
రకం,Type
టైప్‌స్క్రిప్ట్,Typescript
టైప్‌రైటర్,Typewriter
టైప్‌రైటింగ్,Typewriting
సాధారణ,Typical
టైపింగ్,Typing
టైపింగ్ మెషిన్,Typing machine
టైపింగ్ పూల్,Typing pool
టైపోగ్రాఫికల్ లోపం,Typographical error
నిగూఢ ఉద్దేశ్యంగా,Ulterior motive
అంతిమంగా,Ultimate
అల్టిమేట్ సరుకు,Ultimate consignee
అంతిమ ఖర్చు,Ultimate cost
అంతిమ లక్ష్యం,Ultimate goal
అంతిమంగా,Ultimately
అంతిమ లక్ష్యం,Ultimate objective
అల్టిమేటం,Ultimatum
అల్టిమో,Ultimo
అతినీలలోహిత,Ultravires
అంపైర్,Umpire
ఆమోదయోగ్యం కాదు,Unacceptable
సహకరించని సామాను,Unaccompanied baggage
అన్‌ఎయిడెడ్,Unaided
నిస్సందేహంగా,Unambiguous
ఏకాభిప్రాయం,Unanimity
ఏకగ్రీవ,Unanimous
ఏకగ్రీవ నిర్ణయం,Unanimous decision
నిస్సారంగా,Unassuming
అటాచ్ చేయబడలేదు,Unattached
అనధికార,Unauthorized
అనివార్యమైనది,Unavoidable
అనివార్య పరిస్థితులు,Unavoidable circumstances
అనివార్య ఆలస్యం,Unavoidable delay
అనాలోచిత,Unbecoming
అన్‌కాష్ చేయలేదు,Uncashed
అనిశ్చితంగా,Uncertain
క్లెయిమ్ చేయబడలేదు,Unclaimed
క్లెయిమ్ చేయని సామాను,Unclaimed baggage
వర్గీకరించనిది,Unclassified
అంగీకరించలేదు,Uncommitted
అసాధారణం,Uncommon
రాజీలేనిది,Uncompromising
బేషరతు,Unconditional
ధృవీకరించబడలేదు,Unconfirmed
ధృవీకరించని నివేదిక,Unconfirmed report
రాజ్యాంగ విరుద్ధం,Unconstitutional
నిరంతరాయంగా,Uncontested
అనియంత్రిత,Uncontrolled
ధృవీకరించబడలేదు,Uncorroborated
వెలికితీసిన డిమాండ్,Uncovered demand
డేటెడ్,Undated
పంపిణీ చేయని లేఖ,Undelivered letter
కింద,Under
తక్కువ వయస్సు,Under-age
అసెస్‌మెంట్ కింద,Under assessment
బిల్లింగ్ కింద,Under billing
పోస్టింగ్ సర్టిఫికేట్ కింద,Under certificate of posting
పరిశీలనలో ఉన్నది,Under consideration
అండర్ కన్సప్షన్,Underconsumption
అభివృద్ధి చెందలేదు,Underdeveloped
ఉద్యోగం కింద,Under employed
ఉపాధి కింద,Under employment
తక్కువ అంచనా,Under-estimate
పరీక్ష కింద,Under examination
అండర్ గ్రాడ్యుయేట్,Undergraduate
భూగర్భ,Underground
అండర్-హ్యాండ్ డీలింగ్,Under-hand dealing
ఇన్వాయిస్ కింద,Under invoicing
అండర్లైన్,Underlined
అండర్ మ్యాన్,Under-manned
అండర్ పెయిడ్,Under-paid
తక్కువ జనాభా,Under-population
అండర్ ప్రొడక్షన్,Under-production
సూచన కింద,Under reference
సంతకం చేయలేదు,Undersigned
అవగాహన,Understanding
చేపట్టండి,Undertake
చేపట్టడం,Undertaking
అండర్‌ట్రియల్,Undertrial
తక్కువ వినియోగం,Under-utilization
తక్కువ విలువ,Under-valuation
అవాంఛనీయ,Undesirable
అప్రధానమైన,Undignified
అవాంఛనీయ రుణం,Undisbursed loan
నిర్వివాదమైనది,Undisputed
అవిభక్త,Undivided
నిస్సందేహంగా,Undoubtedly
అనవసరమైన,Undue
అనవసరమైన ఆలస్యం,Undue delay
అనుచిత ప్రభావం,Undue influence
తెలియని ఆదాయం,Unearned income
వెలికితీసినది,Unearth
అనాలోచిత,Uneconomical
నిరుద్యోగం,Unemployment
అసమాన భూమి,Uneven land
Unexpected హించని ఆలస్యం,Unexpected delay
కనిపెట్టబడని,Unexpired
అన్యాయం,Unfair
అన్యాయమైన తొలగింపు,Unfair dismissal
అన్యాయమైన కార్మిక పద్ధతులు,Unfair labour practices
అన్యాయమైన అర్థం,Unfair means
అననుకూలమైన,Unfavourable
అనర్హమైనది,Unfit
ప్రమోషన్ కోసం అనర్హమైనది,Unfit for promotion
Fore హించనిది,Unforeseen
Fore హించని ఆరోపణలు,Unforeseen charges
Fore హించని పరిస్థితులు,Unforeseen circumstances
యునికామెరల్,Unicameral
యునికామెరల్ లెజిస్లేచర్,Unicameral legislature
ఏకీకరణ,Unification
ఏకీకృత స్కేల్,Unified scale
యూనిఫాం,Uniform
ఏకరీతి పెరుగుదల,Uniform increase
ఏకరూపత,Uniformity
ఏకపక్ష,Unilateral
ఏకపక్ష చర్య,Unilateral action
నిరంతరాయంగా విద్యుత్ సరఫరా,Uninterrupted power supply
నిరంతరాయ సేవ,Uninterrupted service
యూనియన్,Union
యూనియన్,Unionism
యూనియన్ జాబితా,Union list
యూనియన్ భూభాగం,Union territory
ఏకైక,Unique
యూనిట్,Unit
ఏకీకృత,Unitary
యునైటెడ్,United
ఐక్యత,Unity
యూనివర్సల్,Universal
అన్యాయం,Unjust
చట్టవిరుద్ధం,Unlawful
చట్టవిరుద్ధమైన ప్రయోజనం,Unlawful purpose
అపరిమిత,Unlimited
అపరిమిత శక్తి,Unlimited power
జాబితా చేయబడలేదు,Unlisted
అన్‌లోడ్,Unloading
అవివాహితుడు,Unmarried
అసహజమైన,Unnatural
అసహజ మరణం,Unnatural death
అనవసరమైన,Unnecessary
అనధికారిక,Unofficial
అనధికారిక లేఖ,Unofficial letter
అనధికారిక గమనిక,Unofficial note
అనధికారిక సమ్మె,Unofficial strike
అన్‌హోస్డ్,Unopposed
చెల్లించని వేతనాలు,Unpaid wages
అసమానతకు,Unparliamentary
జనాదరణ లేదు,Unpopular
అపూర్వమైన,Unprecedented
అనూహ్య,Unpredictable
ఉత్పాదకత లేదు,Unproductive
ఉత్పాదకత లేని శ్రమ,Unproductive labour
లాభదాయకం కాదు,Unprofitable
అనుకూలత లేనిది,Unpunctual
అర్హత లేని,Unqualified
అర్హత లేని క్షమాపణ,Unqualified apology
ప్రశ్నించలేనిది,Unquestionable
అవాస్తవ మొత్తం,Unrealizable sum
అసమంజసమైన,Unreasonable
నమోదు చేయబడలేదు,Unrecorded
నమోదు చేయని పత్రం,Unregistered document
నమోదుకాని సంస్థ,Unregistered firm
రిజర్వ్ చేయని ఖాళీ,Unreserved vacancy
అసురక్షిత,Unsafe
సంతృప్తికరంగా లేదు,Unsatisfactory
అసురక్షిత,Unsecured
అసురక్షిత రుణం,Unsecured loan
సేవ చేయలేనిది,Unserviceable
నైపుణ్యం లేనిది,Unskilled
నైపుణ్యం లేని శ్రమ,Unskilled labour
అవాంఛనీయ మనస్సు,Unsound mind
పేర్కొనబడని,Unspecified
అస్థిర,Unstable
అస్థిర ప్రభుత్వం,Unstable government
అన్‌స్టార్డ్,Unstarred
అనుచితమైనది,Unsuitable
సాధించలేనిది,Untenable
అంటరానితనం,Untouchability
శిక్షణ ఇవ్వలేదు,Untrained
నమ్మదగనిది,Untrustworthy
ఉపయోగించనిది,Unused
అసాధారణ ఆలస్యం,Unusual delay
ఉపయోగించని గ్రాంట్,Unutilized grant
అనవసరమైన,Unwarranted
ఇష్టపడని,Unwilling
అనర్హమైనది,Unworthy
నవీకరణ,Updation
అప్‌గ్రేడ్,Upgrade
అప్‌గ్రేడ్,Upgrading
పోస్ట్ యొక్క అప్‌గ్రేడ్,Upgrading of post
అప్హోల్డ్,Uphold
సంరక్షణ,Upkeep
ఉద్ధరణ,Uplift
ఎగువ,Upper
ఎగువ వయస్సు పరిమితి,Upper age limit
పైభాగం,Uppermost
తాజాగా,Up to date
నిటారుగా,Upright
కలత,Upset
పైకి కమ్యూనికేషన్,Upward communication
పురోభివృద్ది,Upward trend
నగరాల,Urban
పట్టణీకరణ,Urbanization
ఆవశ్యకత,Urgency
అత్యవసరం,Urgent
అత్యవసర చర్య,Urgent action
అత్యవసర కాల్,Urgent call
అత్యవసర స్లిప్,Urgent slip
ఉపయోగం,Usage
ఉపయోగకరంగా ఉంటుంది,Useful
వినియోగదారు,User
వినియోగదారు అంశం,User item
సాధారణం,Usual
Ursurp,Usurp
వినియోగ,Utility
వినియోగం,Utilization
వినియోగ ధృవీకరణ పత్రం,Utilization certificate
ఖాళీ,Vacancy
ఖాళీ పోస్ట్,Vacant post
ఖాళీ,Vacate
సెలవు,Vacation
సెలవు చెల్లింపు,Vacation pay
వాక్యూమ్,Vacuum
అస్పష్టమైన ఆలోచన,Vague idea
వాలెడిక్టరీ చిరునామా,Valedictory address
వాలెడిక్టరీ ఫంక్షన్,Valedictory function
వాలెడిక్టరీ సెషన్,Valedictory session
చెల్లుబాటు,Valid
చెల్లుబాటు అయ్యే వాదన,Valid argument
చెల్లుబాటు తేదీ,Validity date
చెల్లుబాటు అయ్యే కారణం,Valid reason
విలువ,Valuation
వాల్యుయేషన్ సర్టిఫికేట్,Valuation certificate
మదింపు నివేదిక,Valuation report
విలువ,Value
వాల్యూయర్,Valuer
వేరియబుల్,Variable
వ్యత్యాసం,Variance
వేరియంట్,Variant
వైవిధ్యం,Variation
నాణ్యతలో వైవిధ్యం,Variation in quality
వెరైటీ,Variety
వాహనం,Vehicle
వెంటిలేట్,Ventilate
వెంచర్,Venture
వేదిక,Venue
వాస్తవికత,Veracity
