Bengali,Punjabi
বিদ্রোহী,ਬਾਗੀ
বিদ্রোহ,ਬਗਾਵਤ
বিদ্রোহের স্বীকৃতি,ਬਗਾਵਤ ਦੀ ਮਾਨਤਾ
পুনঃসঞ্চালন,ਰੀਕੰਡਕਸ਼ਨ
রিকনেসান্স,ਪੁਨਰ ਖੋਜ
পুনর্গঠন,ਪੁਨਰ ਨਿਰਮਾਣ
রেকর্ড,ਰਿਕਾਰਡ
রেকর্ড অফিস,ਰਿਕਾਰਡ ਦਫਤਰ
রেকর্ড অবসর,ਰਿਟਾਇਰਮੈਂਟ ਰਿਕਾਰਡ ਕਰੋ
লাল শার্ট,ਲਾਲ ਕਮੀਜ਼
সংস্কার,ਸੁਧਾਰ
উদ্বাস্তু,ਸ਼ਰਨਾਰਥੀ
রেগালিয়া,ਰੀਗਾਲੀਆ
রেগালিয়া,ਰੀਗਾਲੀਆ
রেগালিয়া,ਰੀਗਾਲੀਆ
রিজেন্সি,ਰੀਜੈਂਸੀ
রিজেন্ট,ਰੀਜੈਂਟ
রাজকীয় রানী,ਰੀਜੈਂਟ ਰਾਣੀ
রেজিসাইড,Regicide
রেজিসাইডস,ਰੈਜੀਸਾਈਡਸ
শাসন,ਸ਼ਾਸਨ
শাসন,ਸ਼ਾਸਨ
অঞ্চল,ਖੇਤਰ
রাজকীয় বছর,ਰੀਜਨਲ ਸਾਲ
রেগন্যান্ট,ਰੀਗਨੈਂਟ
রেগনাম,ਰੈਗਨਮ
রাইখ,ਰੀਚ
রাজত্ব,ਰਾਜ ਕਰੋ
রাজত্ব,ਰਾਜ ਕਰੋ
রাজত্ব করা পরিবার,ਰਾਜ ਕਰਨ ਵਾਲਾ ਪਰਿਵਾਰ
সন্ত্রাসের রাজত্ব,ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ
সন্ত্রাসের রাজত্ব,ਦਹਿਸ਼ਤ ਦਾ ਰਾਜ
শক্তিশালী করা,ਮਜ਼ਬੂਤ
শক্তিবৃদ্ধি,ਮਜ਼ਬੂਤੀ
পুনঃস্থাপন,ਬਹਾਲੀ
পুনরায় বিনিয়োগ করুন,ਮੁੜ ਨਿਵੇਸ਼ ਕਰੋ
রিলে পোস্ট,ਰੀਲੇਅ ਪੋਸਟ
রিলে রুট,ਰੀਲੇਅ ਰੂਟ
রিলে সিস্টেম,ਰੀਲੇਅ ਸਿਸਟਮ
মুক্তি,ਜਾਰੀ ਕਰੋ
মুক্তি,ਜਾਰੀ ਕਰੋ
ত্যাগ,ਤਿਆਗ
ত্যাগ,ਤਿਆਗ
রেপার্টরি (=ইনভেন্টরি),ਰੀਪਰਟਰੀ (=ਸੂਚੀ)
ভান্ডার,ਰਿਪੋਜ਼ਟਰੀ
ভান্ডার,ਰਿਪੋਜ਼ਟਰੀ
প্রজাতন্ত্র,ਗਣਤੰਤਰ
প্রজাতন্ত্র দিবস,ਗਣਤੰਤਰ ਦਿਵਸ
রিস্ক্রিপ্ট,ਰੀਸਕ੍ਰਿਪਟ
রিস্ক্রিপ্ট,ਰੀਸਕ੍ਰਿਪਟ
বাসিন্দা,ਨਿਵਾਸੀ
পুন: প্রতিষ্ঠা,ਬਹਾਲੀ
পুনরুত্থান,ਪੁਨਰ-ਉਥਾਨ
পুনরুত্থান,ਪੁਨਰ-ਉਥਾਨ
পশ্চাদপসরণ,ਪਿੱਛੇ ਹਟਣਾ
বিপরীত (একটি মুদ্রার),ਉਲਟਾ (ਇੱਕ ਸਿੱਕੇ ਦਾ)
বিদ্রোহ,ਬਗਾਵਤ
বিপ্লব,ਇਨਕਲਾਬ
"বিপ্লব, ফরাসি","ਇਨਕਲਾਬ, ਫ੍ਰੈਂਚ"
বিপ্লব গৌরবময়,ਇਨਕਲਾਬ ਸ਼ਾਨਦਾਰ
"বিপ্লব, শিল্প","ਇਨਕਲਾਬ, ਉਦਯੋਗਿਕ"
উদীয়মান,ਵਧ ਰਿਹਾ ਹੈ
পচা-বরো,ਰਟਨ-ਬੋਰੋ
রাফ রাইডার,ਰਫ ਰਾਈਡਰਜ਼
গোলাকার মাথা,ਗੋਲ-ਸਿਰ
রাউট,ਰੂਟ
রাজকীয় দর্শক,ਸ਼ਾਹੀ ਦਰਸ਼ਕ
রাজকীয় সনদ,ਸ਼ਾਹੀ ਚਾਰਟਰ
রাজকীয় ক্রেস্ট,ਰਾਇਲ ਕਰੈਸਟ
রাজকীয় ক্রেস্ট,ਰਾਇਲ ਕਰੈਸਟ
রাজকীয় ফরমান,ਸ਼ਾਹੀ ਫ਼ਰਮਾਨ
রুব্রিক,ਰੁਬਰਿਕ
ধ্বংসাবশেষ,ਖੰਡਰ
রানার,ਦੌੜਾਕ
নাশকতা,ਸਾੜ-ਫੂਕ
সাবের,ਸਾਬਰ
সাবার্স,ਸਾਬਰ
বলিদান,ਕੁਰਬਾਨੀ
বলিদান,ਕੁਰਬਾਨੀ
বলিদান,ਕੁਰਬਾਨੀ
নিরাপদ আচরণ,ਸੁਰੱਖਿਅਤ ਆਚਰਣ
নিরাপত্তা বেষ্টনী,ਸੁਰੱਖਿਆ
নিরাপত্তা বেষ্টনী,ਸੁਰੱਖਿਆ
নিরাপত্তার দায়িত্ব,ਸੁਰੱਖਿਆ ਦੇ ਫਰਜ਼
স্যালি,ਸੈਲੀ
স্যালি-বন্দর,ਸੈਲੀ-ਪੋਰਟ
রাজদণ্ড,ਰਾਜਦੰਡ
Scimitar,ਸਿਮੀਟਰ
দ্বিতীয় এস্টেট,ਦੂਜੀ ਜਾਇਦਾਦ
সম্প্রদায়,ਸੰਪਰਦਾ
সম্প্রদায়,ਸੰਪਰਦਾ
খিঁচুনি,ਦੌਰਾ
খিঁচুনি,ਦੌਰਾ
সেনেট,ਸੈਨੇਟ
সেনেট,ਸੈਨੇਟ
সেনেট,ਸੈਨੇਟ
সেনেট,ਸੈਨੇਟ
দাস (= বর্ডার বা ভিলিন),ਸੇਵਾ (= ਬਾਰਡਰ ਜਾਂ ਵਿਲੀਨ)
দাস (= বর্ডার বা ভিলিন),ਸੇਵਾ (= ਬਾਰਡਰ ਜਾਂ ਵਿਲੀਨ)
দাসত্ব (সার্ফহুড বা সারফেজ),ਸਰਫਡਮ (ਸੇਰਫਹੁਡ ਜਾਂ ਸਰਫੇਜ)
দাসত্ব (সার্ফহুড বা সারফেজ),ਸਰਫਡਮ (ਸੇਰਫਹੁਡ ਜਾਂ ਸਰਫੇਜ)
ছায়া রাজা,ਸ਼ੈਡੋ ਰਾਜਾ
শিপ মানি,ਪੈਸੇ ਭੇਜੋ
শক সৈন্য (= ঝড় সৈন্য),ਸਦਮਾ ਫੌਜਾਂ (= ਤੂਫਾਨ ਫੌਜਾਂ)
সংক্ষিপ্ত সংসদ,ਛੋਟੀ ਸੰਸਦ
ঝগড়া,ਝੜਪ
দাস,ਗੁਲਾਮ
দাসত্ব,ਗੁਲਾਮੀ
দাসত্ব,ਗੁਲਾਮੀ
সৈনিক রাষ্ট্রনায়ক,ਸਿਪਾਹੀ ਰਾਜਨੇਤਾ
বর্শা,ਬਰਛੀ
বর্শা-মাথা,ਬਰਛੀ—ਸਿਰ
গোলক,ਗੋਲਾ
স্ফ্রাজিস্টিকস,ਸਫ੍ਰੈਗਿਸਟਿਕਸ
সিস্টেম নষ্ট করে,ਸਿਸਟਮ ਨੂੰ ਵਿਗਾੜਦਾ ਹੈ
স্কয়ার,ਸਕਵਾਇਰ
স্কয়ার,ਸਕਵਾਇਰ
স্কয়ারআর্কি,ਸਕਵਾਇਰਚਾਰੀ
স্কয়ারআর্কি,ਸਕਵਾਇਰਚਾਰੀ
স্ট্যান্ডার্ড,ਮਿਆਰੀ
মান-ধারক,ਮਿਆਰੀ-ਦਾਤਾ
স্থায়ী সেনাবাহিনী,ਖੜੀ ਫੌਜ
স্থায়ী আদেশ,ਸਥਾਈ ਆਦੇਸ਼
স্থায়ী আদেশ,ਸਥਾਈ ਆਦੇਸ਼
স্টেটসম্যান,ਸਟੇਟਸਮੈਨ
পাথরের শিলালিপি,ਪੱਥਰ ਦਾ ਸ਼ਿਲਾਲੇਖ
ঝড় সৈন্য,ਤੂਫ਼ਾਨ ਫ਼ੌਜ
কৌশল,ਰਣਨੀਤੀ
কৌশল,ਰਣਨੀਤੀ
কৌশল,ਰਣਨੀਤੀ
কৌশল,ਰਣਨੀਤੀ
স্ট্র্যাটোক্র্যাসি,ਸਟਰੈਟੋਕਰੇਸੀ
কলহ,ਝਗੜਾ
কলহ,ਝਗੜਾ
শক্ত হোল্ড,ਮਜ਼ਬੂਤ ਪਕੜ
শক্ত হোল্ড,ਮਜ਼ਬੂਤ ਪਕੜ
সাবসিডিয়ারি ট্যালাইন্স,ਸਹਾਇਕ ਟੈਲਾਇੰਸ
উত্তরাধিকার,ਉਤਰਾਧਿਕਾਰ
উত্তরাধিকারী,ਉੱਤਰਾਧਿਕਾਰੀ
ভোটাধিকার,ਮੱਤਭੇਦ
ভোটাধিকারী,ਮਤਦਾਤਾ
সালতানাত,ਸਲਤਨਤ
সুলতানি আমল,ਸਲਤਨਤ ਦੀ ਮਿਆਦ
আত্মসমর্পণ,ਸਮਰਪਣ
সুজারেন,ਸੁਜ਼ਰੇਨ
সুজারেন রাজ্য,ਸੁਜ਼ਰੇਨ ਰਾਜ
তলোয়ারধারী,ਤਲਵਾਰਬਾਜ਼
তামানি সোসাইটি,ਟੈਮਨੀ ਸੋਸਾਇਟੀ
টেম্পারড তলোয়ার,ਗੁੱਸੇ ਵਾਲੀ ਤਲਵਾਰ
প্রজা,ਕਿਰਾਏਦਾਰ
প্রজা,ਕਿਰਾਏਦਾਰ
এলাকা,ਖੇਤਰ
এলাকা,ਖੇਤਰ
অঞ্চল সরকার,ਖੇਤਰੀ ਸਰਕਾਰ
সন্ত্রাস,ਅੱਤਵਾਦ
তৃতীয় এস্টেট,ਤੀਜੀ ਜਾਇਦਾਦ
তিনটি এস্টেট,ਤਿੰਨ ਜਾਇਦਾਦਾਂ
টোল,ਕਰ
টোল বাড়ি,ਟੋਲ ਹਾਊਸ
সমাধি,ਕਬਰ
টোরি,ਟੋਰੀ
টোটেম,ਟੋਟੇਮ
টাওয়ার,ਟਾਵਰ
টাওয়ার,ਟਾਵਰ
বিজয়ের টাওয়ার,ਜਿੱਤ ਦਾ ਟਾਵਰ
বিশ্বাসঘাতক,ਗੱਦਾਰ
বিশ্বাসঘাতকতা,ਧੋਖੇਬਾਜ਼ੀ
বিশ্বাসঘাতকতা,ਦੇਸ਼ਧ੍ਰੋਹ
সন্ধি,ਸੰਧੀ
যুদ্ধের মাধ্যমে বিচার (=যুদ্ধের মাধ্যমে ট্রায়াল),ਲੜਾਈ ਦੁਆਰਾ ਅਜ਼ਮਾਇਸ਼ (=ਲੜਾਈ ਦੁਆਰਾ ਪਗਡੰਡੀ)
শ্রদ্ধাঞ্জলি,ਸ਼ਰਧਾਂਜਲੀ
শ্রদ্ধাঞ্জলি,ਸ਼ਰਧਾਂਜਲੀ
শ্রদ্ধা ভূমি,ਸ਼ਰਧਾਂਜਲੀ ਜ਼ਮੀਨ
তিন জোট,ਤੀਹਰਾ ਗਠਜੋੜ
ট্রিপল entente,ਤ੍ਰੈ ਗੁਣ
বিজয়,ਜਿੱਤ
বিজয়,ਜਿੱਤ
অশান্তি,ਗੜਬੜ
অত্যাচারী হত্যা,ਜ਼ਾਲਮ
অত্যাচারী হত্যা,ਜ਼ਾਲਮ
অত্যাচার,ਜ਼ੁਲਮ
অত্যাচার,ਜ਼ੁਲਮ
অত্যাচারী,ਜ਼ਾਲਮ
উহলান,ਉਹਲਾਨ
উকাসে,ਉਕਾਸੇ
উকাসে,ਉਕਾਸੇ
ওলামা,ਉਲੇਮਾ
আল্টিমেটাম,ਅਲਟੀਮੇਟਮ
আল্টিমেটাম,ਅਲਟੀਮੇਟਮ
চাচা স্যাম,ਅੰਕਲ ਸੈਮ
অধীনস্থ রাজা,ਅਧੀਨ-ਰਾਜੇ
ইউনাইটেড আইরিশম্যান,ਸੰਯੁਕਤ ਆਇਰਿਸ਼ਮੈਨ
জাতিসংঘ,ਸੰਯੁਕਤ ਰਾਸ਼ਟਰ
ইউনাইটেড প্রদেশ,ਸੰਯੁਕਤ ਸੂਬੇ
ইউনাইটেড প্রদেশ,ਸੰਯੁਕਤ ਸੂਬੇ
অপ্রত্যাশিত দুর্গ,ਵਿਲੱਖਣ ਕਿਲਾ
সর্বজনীন রাজা,ਯੂਨੀਵਰਸਲ ਰਾਜਾ
সার্বজনীন ভোটাধিকার,ਯੂਨੀਵਰਸਲ ਮਤਾ
বিদ্রোহ,ਵਿਦਰੋਹ
দখল,ਹੜੱਪਣਾ
দখলকারী,ਹੜੱਪਣ ਵਾਲਾ
ইউটোপিয়া,ਯੂਟੋਪੀਆ
ভাঙচুর,ਵੰਦਲ
ধ্বংসাত্মক,ਬਰਬਾਦੀ
ভ্যানগার্ড,ਵੈਨਗਾਰਡ
ভ্যানগার্ড,ਵੈਨਗਾਰਡ
ভ্যানগার্ড,ਵੈਨਗਾਰਡ
ভারাঙ্গিয়ান,ਵਾਰੰਜੀਅਨ
ভারাঙ্গিয়ান প্রহরী,ਵਾਰੰਜੀਅਨ ਗਾਰਡ
ভাসাল,ਵਾਸਲ
ভাসাল,ਵਾਸਲ
ভাসাল রাষ্ট্র,ਵਾਸਲ ਰਾਜ
ভ্যাটিকান কাউন্সিল,ਵੈਟੀਕਨ ਕੌਂਸਲ
ভেসেল,ਜਹਾਜ਼
ভেসেল,ਜਹਾਜ਼
ভেসেল,ਜਹਾਜ਼
উপরাজ,ਉਪ-ਰਾਜੇ
ভাইসরয়,ਵਾਇਸਰਾਏ
ভাইসরয়্যালিটি = ভাইসরয়শিপ,ਵਾਇਸਰਾਏਲਟੀ = ਵਾਇਸਰਾਇਟੀ
ভিক্টর,ਵਿਕਟਰ
বিজয়,ਜਿੱਤ
ভিলেইন,ਵਿਲੀਨ
সমুদ্রযাত্রা,ਯਾਤਰਾ
অরক্ষিত দুর্গ,ਕਮਜ਼ੋਰ ਕਿਲ੍ਹਾ
অম্লান চিত্র,ਕੰਧ ਚਿੱਤਰਕਾਰੀ
অম্লান চিত্র,ਕੰਧ ਚਿੱਤਰਕਾਰੀ
যুদ্ধ,ਜੰਗ
যুদ্ধ-প্রভু,ਯੁੱਧ-ਪ੍ਰਭੂ
যোদ্ধা,ਯੋਧਾ
যোদ্ধা,ਯੋਧਾ
যোদ্ধা,ਯੋਧਾ
যুদ্ধজাহাজ,ਜੰਗੀ ਜਹਾਜ਼
ওয়াচ-শব্দ,ਪਹਿਰਾ-ਸ਼ਬਦ
কল্যাণ রাষ্ট্র,ਕਲਿਆਣਕਾਰੀ ਰਾਜ
কল্যাণমূলক কাজ,ਭਲਾਈ ਕਾਰਜ
হুইগ,ਵਿਗ
সাদা পতাকা,ਚਿੱਟਾ ਝੰਡਾ
হোয়াইটম্যানের বোঝা,ਗੋਰਿਆਂ ਦਾ ਬੋਝ
বিশ্ব সাম্রাজ্য,ਵਿਸ਼ਵ ਸਾਮਰਾਜ
বিশ্ব আন্দোলন,ਵਿਸ਼ਵ ਅੰਦੋਲਨ
বিশ্ব রাজনীতি,ਵਿਸ਼ਵ ਰਾਜਨੀਤੀ
বিশ্ব শক্তি,ਵਿਸ਼ਵ ਸ਼ਕਤੀ
বিশ্বযুদ্ধ,ਵਿਸ਼ਵ ਯੁੱਧ
Wreeker,ਵਿਕਰੇਤਾ
ধ্বংসকারী সংশোধনী,ਵਿਨਾਸ਼ਕਾਰੀ ਸੋਧ
জেনেলাসিস,ਜ਼ੈਨੇਲੇਸਿਸ
জেনোফোবিয়া,ਜ਼ੈਨੋਫੋਬੀਆ
ইয়াঙ্কি,ਯੈਂਕੀ
হলুদ জ্যাকেট,ਪੀਲੀ ਜੈਕਟ
হলুদ মানুষ,ਪੀਲਾ ਆਦਮੀ
হলুদ বিপদ,ਪੀਲਾ ਖ਼ਤਰਾ
হলুদ প্রেস,ਪੀਲਾ ਪ੍ਰੈਸ
তরুণ তুর্কিদের,ਨੌਜਵਾਨ ਤੁਰਕ
জিউস,ਜ਼ਿਊਸ
জায়নবাদ,ਜ਼ਾਇਓਨਿਜ਼ਮ
জরথুষ্ট্রবাদ,ਜੋਰੋਸਟ੍ਰੀਅਨਵਾਦ
