Assamese,Odiya
নিৰ্বাচিত অক্সিডেচন,ଚୟନକାରୀ ଅକ୍ସିଡେସନ୍ |
"নিৰ্বাচনশীলতা, নিৰ্বাচনশীলতা","ଚୟନକର୍ତ୍ତା, ଚୟନକର୍ତ୍ତା |"
কম্পাঙ্ক নিৰ্বাচনশীলতা,ବାରମ୍ବାର ଚୟନ
চেলেনিয়াম ৰেক্টিফায়াৰ,ସେଲେନିୟମ୍ ରେକ୍ଟିଫାୟର୍ |
স্বয়ং প্ৰান্তিককৰণ গেট,ସେଲ୍ଫ ଆଲାଇନ୍ ଗେଟ୍ |
self attribution,ଆତ୍ମ ଗୁଣ
অটোমোটিভ,ଅଟୋମୋବାଇଲ୍
আত্ম-বিসৰ্জন,ଆତ୍ମ ବୁଡ ପକାଇବା |
স্ব-উপবৃত্তাকাৰ ক&#39;ড,ସ୍ୱ-ଏଲିପଟିକାଲ୍ କୋଡ୍ |
অৰ্ধ লগাৰিদমিক স্কেল,ସେମି ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
অৰ্ধপৰিবাহী,ସେମିକଣ୍ଡକ୍ଟର |
অৰ্ধপৰিবাহী লেজাৰ ডাইঅ&#39;ড,ସେମିକଣ୍ଡକ୍ଟର ଲେଜର ଡାୟୋଡ୍ |
চেন্সিং টাৰ্মিনেল,ସେନ୍ସିଂ ଟର୍ମିନାଲ୍ |
চেন্সৰ,ସେନସର
সংবেদনশীলতা,ସମ୍ବେଦନଶୀଳତା
চেন্সৰ,ସେନସର
ক্ৰমিক অভিগম,କ୍ରମିକ ପ୍ରବେଶ
ক্ৰমিক বৰ্তনী,କ୍ରମିକ ସର୍କିଟ |
ক্ৰমিক এনকোডিং,କ୍ରମିକ ଏନକୋଡିଂ |
সূচীভুক্ত মেমৰি,ସୂଚୀବଦ୍ଧ ସ୍ମୃତି
শ্ৰেণী প্ৰৱেশ,ଶ୍ରେଣୀ ପ୍ରବେଶ
ক্লাছ এডাৰ,କ୍ଲାସ୍ ଆଡର୍ |
ক্ৰম ডাটা পৰ্ট,କ୍ରମ ଡାଟା ପୋର୍ଟ |
ক্লাছ পৰ্ট,ଶ୍ରେଣୀ ପୋର୍ଟ
শ্ৰেণী প্ৰিন্টাৰ,ବର୍ଗ ପ୍ରିଣ୍ଟର୍
স্তৰভিত্তিক স্থানান্তৰ,କ୍ରମିକ ସ୍ଥାନାନ୍ତର |
ৰেঞ্জ কোষ,ପରିସର କକ୍ଷ
গ্ৰেড অৱক্ষয় পঞ্জীয়ন,ଗ୍ରେଡ୍ ଅବନତି ରେଜିଷ୍ଟର |
শিতান ৰিচাৰ্জ,ବର୍ଗ ରିଚାର୍ଜ
ৰেঞ্জ ওমমিটাৰ,ପରିସର ଓମ୍ମିଟର |
শৃংখলা সমান্তৰাল বৰ্তনী,କ୍ରମିକ ସମାନ୍ତରାଳ ସର୍କିଟ |
শ্ৰেণী নিয়ন্ত্ৰক,ଶ୍ରେଣୀ ନିୟାମକ
ৰেঞ্জ অনুনাদ,ପରିସର ରେଜୋନାନ୍ସ |
ছিৰিজ টিউনড চাৰ্কিট,ସିରିଜ୍ ଟ୍ୟୁନେଡ୍ ସର୍କିଟ୍ |
ৰেঞ্জ ভল্টেজ নিয়ন্ত্ৰক,ପରିସର ଭୋଲଟେଜ୍ ନିୟନ୍ତ୍ରକ |
"চাৰ্ভাৰ, চাৰ্ভাৰ","ସର୍ଭର, ସର୍ଭର |"
চাৰ্ভো এম্প্লিফায়াৰ,ସର୍ଭୋ ଏମ୍ପ୍ଲିଫାୟର୍ |
চাৰ্ভো যান্ত্ৰিক পদ্ধতি,ସର୍ଭୋ ଯାନ୍ତ୍ରିକ ପଦ୍ଧତି |
চাৰ্ভো ৰিকোডাৰ,ସର୍ଭୋ ରିକୋଡର୍ |
সজ্জাৰ সময়,ସାଜସଜ୍ଜା ସମୟ |
সমন্বয়ৰ সময়সীমা,ଆଡଜଷ୍ଟମେଣ୍ଟ ଅବଧି
অক্টল ডিকোডাৰ,ଅଷ୍ଟାଙ୍ଗୀୟ ଡିକୋଡର୍ |
সপ্তখণ্ড প্ৰদৰ্শন,saptkhanda ପ୍ରଦର୍ଶନ
ছাঁৰ আৱৰণ; ছাঁৰ মাস্ক,ଛାୟା ଆବରଣ; ଛାୟା ମାସ୍କ |
ছাঁ স্মৃতি,ଛାୟା ସ୍ମୃତି
শ্বেননৰ উপপাদ্য,ଶାନନ୍ଙ୍କ ତତ୍ତ୍। |
সংৰক্ষণ বয়স,ସଂରକ୍ଷଣ ବୟସ
সংৰক্ষক,ସଂରକ୍ଷଣକାରୀ |
ট্ৰেন্সফাৰ কাউণ্টাৰ,ସ୍ଥାନାନ୍ତର କାଉଣ୍ଟର
বিচ্যুতি পঞ্জীয়ন,ବିସ୍ଥାପନ ରେଜିଷ୍ଟର |
শ্বক উদ্দীপনা,ଶକ୍ ଉତ୍ତେଜନା |
শ্বক সংকট,ଶକ୍ ସଙ୍କଟ |
চুটি পথ কাৰেণ্ট,କ୍ଷୁଦ୍ର ପଥ ପ୍ରବାହ
শ্বৰ্ট চাৰ্কিট সুৰক্ষা,ସର୍ଟ ସର୍କିଟ ସୁରକ୍ଷା
শ্বৰ্ট ইফেক্ট,ସଂକ୍ଷିପ୍ତ ପ୍ରଭାବ
"rattling, গুলীৰ শব্দ","ଗର୍ଜନ, ଗୁଳି ଶବ୍ଦ |"
চুটি কৰা বিলম্ব ৰেখা,ବିଳମ୍ବିତ ରେଖା
শ্বট শব্দ,ଗୁଳି ଶବ୍ଦ
কাষৰ পথ,ପାର୍ଶ୍ୱ ପଥ
ফুটপাথৰ কাৰেণ্ট,ରାସ୍ତା କଡ଼
শ্বাণ্ট ডিভাইচ,ଶଣ୍ଟ୍ ଡିଭାଇସ୍ |
শ্বাণ্ট ৰিচাৰ্জ,ରିଚାର୍ଜ
শ্বাণ্ট মিটাৰ,ଶଣ୍ଟ ମିଟର |
কাষৰ বৰ্তনী,ପାର୍ଶ୍ୱ ସର୍କିଟ |
শ্বাণ্ট ক্লাছ দম্পতী,କ୍ଲାସ୍ ଦମ୍ପତି
কাষৰ বেণ্ড,ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ |
চাইড বেণ্ডৰ শব্দ,ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ ଶବ୍ଦ |
পাৰ্শ্বীয় বাহক কম্পাঙ্ক,ଲାଟେରାଲ୍ କ୍ୟାରିଅର୍ ଫ୍ରିକ୍ୱେନ୍ସି |
"পাৰ্শ্বীয় শিফ্ট, পাৰ্শ্বীয় লাভ","ଲାଟେରାଲ୍ ସିଫ୍ଟ, ଲାଟେରାଲ୍ ଲାଭ୍ |"
কণ্ঠস্বৰ,କଣ୍ଠଦାନ
ছিমেন্স,ସିମେନ୍ସ
চিহ্ন বাকচ,ପ୍ରତୀକ ବାକ୍ସ
চিহ্নৰ আকাৰ,ଚିହ୍ନ ଆକାର
আয়তন নম্বৰ চিহ্নিত কৰক,ଭଲ୍ୟୁମ୍ ନମ୍ବର ଚିହ୍ନିତ କର |
সংকেত বিশ্লেষণ,ସଙ୍କେତ ବିଶ୍ଳେଷଣ |
সংকেত ডিটেক্টৰ,ସଙ୍କେତ ଡିଟେକ୍ଟର |
সংকেত উৎপাদক,ସଙ୍କେତ ଜେନେରେଟର
সংকেত মেৰু পৃথকীকৰণ,ସଙ୍କେତ ପୋଲାର ବିଚ୍ଛିନ୍ନକାରୀ |
সংকেত কোৱাণ্টাইজেচন,ସଙ୍କେତ ପରିମାଣ
সংকেতৰ তীব্ৰতা,ସଙ୍କେତ ତୀବ୍ରତା |
চিগনেল-টু-বেয়াৰ অনুপাত,ସଙ୍କେତ-ରୁ-ଖାଲି ଅନୁପାତ |
ছিলিকন নিয়ন্ত্ৰিত ৰেক্টিফায়াৰ,ସିଲିକନ୍ ନିୟନ୍ତ୍ରିତ ରେକ୍ଟିଫାୟର୍ |
ছিলিকন নিয়ন্ত্ৰিত চুইচ,ସିଲିକନ୍ ନିୟନ୍ତ୍ରିତ ସୁଇଚ୍ |
ছিলিকন ডাই অক্সাইড,ସିଲିକନ୍ ଡାଇଅକ୍ସାଇଡ୍ |
ছিলিকন গেট,ସିଲିକନ୍ ଗେଟ୍ |
ছিলিকন নাইট্ৰাইড,ସିଲିକନ୍ ନାଇଟ୍ରାଇଡ୍ |
ছিলিকন-অক্সাইড পদ্ধতি,ସିଲିକନ୍-ଅକ୍ସାଇଡ୍ ପଦ୍ଧତି |
ছিলিকন ট্ৰেঞ্জিষ্টৰ,ସିଲିକନ୍ ଟ୍ରାନଜିଷ୍ଟର
ছিলিকন বাফাৰ,ସିଲିକନ୍ ବଫର୍ |
ৰেচমৰ আৱৰণ,ରେଶମ ଆବରଣ |
simplex ক&#39;ড,ସିମ୍ପ୍ଲେକ୍ସ କୋଡ୍ |
একক সংযোগ,ଏକକ ଲିଙ୍କ୍ |
চিমুলেটেড মটিভেটৰ,ଅନୁକରଣକାରୀ ପ୍ରେରଣାଦାତା |
চিমুলেচন পদ্ধতি,ଅନୁକରଣ ପଦ୍ଧତି
ইমুলেটৰ,ଏମୁଲେଟର
চাইন ফালান জেনেৰেটৰ,ସାଇନ ଫାଲାନ ଜେନେରେଟର |
চাইন অবিচ্ছেদ্য,ସାଇନ ଇଣ୍ଟିଗ୍ରାଲ୍ |
চাইন বৰ্গ তৰংগ ৰূপান্তৰক,ସାଇନ ବର୍ଗ ତରଙ୍ଗ କନଭର୍ଟର |
চাইন তৰংগ সংশ্লেষণ,ସାଇନ ତରଙ୍ଗ ସିନ୍ଥେସିସ୍ |
চাইন-বৰ্গ তৰংগ উৎপাদক,ସାଇନ-ବର୍ଗ ତରଙ୍ଗ ଜେନେରେଟର |
একক বৰ্ড কম্পিউটাৰ,ଏକକ ବୋର୍ଡ କମ୍ପ୍ୟୁଟର |
একক ক্ষমতা ক্ষতিপূৰণ,ଏକକ କ୍ଷମତା କ୍ଷତିପୂରଣ |
একক চিপ মাইক্ৰ&#39;প্ৰচেছৰ,ଏକକ ଚିପ୍ ମାଇକ୍ରୋପ୍ରୋସେସର୍ |
একক ঘনত্বৰ ডিস্ক,ଏକକ ଘନତା ଡିସ୍କ |
একক শিৰাৰ আউটপুট,ଏକକ ଶିରା ଆଉଟପୁଟ୍
একক-মেৰু বাইপ্ৰজেক্ট চুইচ,ଏକକ-ପୋଲ ବିପ୍ରୋଜେକ୍ଟ ସୁଇଚ୍ |
একক প্লেবেক বেণ্ড (SSB),ସୋଲୋ ପ୍ଲେବ୍ୟାକ୍ ବ୍ୟାଣ୍ଡ (SSB)
একক কাষৰ ডিস্ক,ଏକକ ପାର୍ଶ୍ୱ ଡିସ୍କ |
একক প্ৰৱণ adc,ଏକକ ପ୍ରବଣ adc
একক পৰ্যায়ৰ নিষ্পাদন,ଏକକ ପର୍ଯ୍ୟାୟ ନିଷ୍ପାଦନ
একক যোগান অপাৰেচনেল এম্প্লিফায়াৰ,ଏକକ ଯୋଗାଣ କାର୍ଯ୍ୟକ୍ଷମ ଆମ୍ପ୍ଲିଫାୟର୍ |
একক যোগান কাৰ্য্য,ଏକକ ଯୋଗାଣ କାର୍ଯ୍ୟ
বিসৰ্জন,ବୁଡ ପକାଇବା |
চাইন&#39;ইডাল প্ৰতিক্ৰিয়া,ସାଇନୋସଏଡାଲ୍ ପ୍ରତିକ୍ରିୟା |
চাইন&#39;ইডাল তৰংগ,ସାଇନୋସଏଡାଲ୍ ତରଙ୍ଗ |
স্কু ঘড়ী,ସ୍କେକ୍ ଘଣ୍ଟା |
পৃষ্ঠৰ প্ৰভাৱ,ଭୂପୃଷ୍ଠ ପ୍ରଭାବ |
আয়তন তৰংগ,ଭଲ୍ୟୁମ୍ ତରଙ୍ଗ
আকাশৰ তৰংগ সংক্ৰমণ,ଆକାଶ ତରଙ୍ଗ ସଂକ୍ରମଣ
অধীনস্থ,ଅଧସ୍ତନ |
নিদ্ৰাহীন অৱস্থা,ସୁପ୍ତ ମୋଡ୍ |
ষ্টেপ মটৰ,ଷ୍ଟେପ୍ ମୋଟର |
স্লুইচ হাৰ,ସ୍ଲୁଇସ୍ ହାର
প্ৰ&#39;ন ডিটেক্টৰ,ପ୍ରବଣ ଡିଟେକ୍ଟର |
স্লটযুক্ত লাইন,ସ୍ଲଟ୍ ରେଖା |
ডিম ফিউজ,ଅଳ୍ପ ଫ୍ୟୁଜ୍ |
লেহেমীয়া স্কেনিং টেলিভিছন,ଧୀର ସ୍କାନିଂ ଟେଲିଭିଜନ |
ক্ষুদ্ৰ সংহতি (SSI),ଛୋଟ ଏକୀକରଣ (SSI)
চুটি সংকেত বিশ্লেষণ,ସଂକ୍ଷିପ୍ତ ସଙ୍କେତ ବିଶ୍ଳେଷଣ |
চুটি সংকেত মডেল,ସଂକ୍ଷିପ୍ତ ସଙ୍କେତ ମଡେଲ୍ |
স্মাৰ্ট কাৰ্ড,ସ୍ମାର୍ଟ କାର୍ଡ |
স্মাৰ্ট ফেন,ସ୍ମାର୍ଟ ପ୍ରଶଂସକ |
smectic স্ফটিক,ସ୍ମେକ୍ଟିକ୍ ସ୍ଫଟିକ୍ |
স্মিথ চাৰ্ট,ସ୍ମିଥ୍ ଚାର୍ଟ |
ধোঁৱা ধৰা পেলোৱা যন্ত্ৰ,ଧୂଆଁ ଡିଟେକ୍ଟର |
মচি পেলোৱা,ଲିଭାଇବା
তুষাৰ প্ৰভাৱ,ତୁଷାର ପ୍ରଭାବ
শ্বক এবজৰ্বাৰ,ଶକ୍ ଅବଶୋଷକ |
শ্বক এবছৰ্বিং চাৰ্কিট,ଶକ୍ ଅବଶୋଷଣ ସର୍କିଟ୍ |
শ্বক কাৰেণ্ট,ଶକ୍ କରେଣ୍ଟ୍ |
চকেট,ସକେଟ୍
চফ্ট কপি,ସଫ୍ଟ କପି
কোমল ৰিটাৰ্ণ,ମୃଦୁ ଫେରସ୍ତ
কোমল সংপৃক্ততা,ନରମ ପରିପୂର୍ଣ୍ଣତା |
কোমল আৰম্ভণি,ନରମ ଆରମ୍ଭ
ছ’ফ্টৱেৰ,ସଫ୍ଟୱେର୍
সৌৰকোষ,ସ ar ର କୋଷ |
সৌৰ পেনেল,ସ ar ର ପ୍ୟାନେଲ୍ |
ছল্ডাৰ,ସୋଲଡର
ছল্ডাৰ দলং,ସୋଲଡର ବ୍ରିଜ୍ |
ছ&#39;লেন&#39;ইড,ସୋଲେନଏଡ୍ |
কঠিন অৱস্থা ডিটেক্টৰ,କଠିନ ଷ୍ଟେଟ ଡିଟେକ୍ଟର |
কঠিন অৱস্থাৰ ডিভাইচ,କଠିନ ରାଜ୍ୟ ଉପକରଣ |
কঠিন অৱস্থাৰ ৰিলে,କଠିନ ସ୍ଥିତି ରିଲେ |
সোনাৰ,ସୋନାର |
SOS,SOS
ভয়েচ সক্ৰিয় কৰা চুইচ,ଭଏସ୍ ଆକ୍ଟିଭେଟ୍ ସୁଇଚ୍ |
শব্দ উৎপাদক,ଶବ୍ଦ ଜେନେରେଟର
উৎস ক&#39;ড,ଉତ୍ସ କୋଡ୍
উৎস ক&#39;ডিং,ଉତ୍ସ କୋଡିଂ
উৎস সংযুক্ত,ଉତ୍ସ ଯୋଡି ହୋଇଛି |
উৎস ডিষ্ক,ଉତ୍ସ ଡିସ୍କ |
উৎস ট্ৰেইলিং,ଉତ୍ସ ଟ୍ରେଲିଂ |
উৎস প্ৰতিফলন ক&#39;ডিং,ଉତ୍ସ ପ୍ରତିଫଳନ କୋଡିଂ |
"স্থান, মহাকাশ, মহাকাশ, আকাশ","ସ୍ଥାନ, ସ୍ଥାନ, ସ୍ଥାନ, ଆକାଶ |"
স্পেচ বাৰ,ସ୍ପେସ୍ ବାର୍
অন্তৰ্স্থলীৰ ইমপালছ,ଆନ୍ତରିକତା
মাল্টিপ্লেক্সাৰ কেপাচিটেন্স/ষ্টেৰিঅ&#39;ছেগমেণ্টেচন,ମଲ୍ଟିପ୍ଲେକ୍ସର୍ ସ୍ପେସ୍ / ଷ୍ଟେରିଓ ଡିଭିଜନ୍ |
ব্যৱধান বিভক্ত মাল্টিপ্লেক্সিং,ବ୍ୟବଧାନ ବିଭାଜିତ ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ |
কভাৰেজ উচ্চ অনুপাত,କଭରେଜ୍ ଉଚ୍ଚ ଅନୁପାତ |
মহাকাশ তৰংগ,ସ୍ପେସ୍ ତରଙ୍ଗ |
স্পাৰ্কিং ব্যৱধান,ପ୍ରଜ୍ୱଳିତ ବ୍ୟବଧାନ |
spdt চুইচ,spdt ସୁଇଚ୍
বক্তা,ବକ୍ତା
স্পেচিফিকেশন শ্বীট,ନିର୍ଦ୍ଦିଷ୍ଟକରଣ ସିଟ୍ |
"বৰ্ণালী, বৰ্ণালী","ସ୍ପେକ୍ଟ୍ରମ୍, ସ୍ପେକ୍ଟ୍ରମ୍"
বৰ্ণালী বিশ্লেষক,ସ୍ପେକ୍ଟ୍ରାଲ୍ ଆନାଲିଜର୍ |
"বাক্য সংশ্লেষণ, কণ্ঠ সংশ্লেষণ","ବକ୍ତବ୍ୟ ସିନ୍ଥେସିସ୍, ଭଏସ୍ ସିନ୍ଥେସିସ୍ |"
চলি থকা কেপাচিটৰ,ଚାଲୁଥିବା କ୍ୟାପେସିଟର୍ |
এন্টি কলিক,ଆଣ୍ଟି କୋଲିକ୍ |
চক্ৰ স্থিতিশীলতা,ଚକ୍ର ସ୍ଥିରତା |
খণ্ডিত-শিল্প ক&#39;ডিং,ଖଣ୍ଡବିଖଣ୍ଡିତ କଳା କୋଡିଂ |
ভঙা শক্তিৰ উৎস,ଭଙ୍ଗା ଶକ୍ତି ଉତ୍ସ |
স্প্লিটাৰ,splitter
"ৰেপিং, স্পুলিং","ଗୁଡ଼ାଇବା, ଲୁଟିବା |"
এছ পি এছ টি চুইচ,SPST ସୁଇଚ୍
ভাৰ্চুৱেল (ছদ্ম) মেমৰি লিখা,ଭର୍ଚୁଆଲ୍ (ଛଉ) ସ୍ମୃତି ଲେଖା |
বিভ্ৰান্তিকৰ সঁহাৰি,ବିଭ୍ରାନ୍ତିକର ପ୍ରତିକ୍ରିୟା |
ভাৰ্চুৱেল সংকেত,ଭର୍ଚୁଆଲ୍ ସିଗ୍ନାଲ୍ |
বেজী দিয়া,ଇଞ୍ଜେକ୍ସନ୍ |
শ্ৰেণী নিয়ম সূচক,ଶ୍ରେଣୀ ନିୟମ ସୂଚକ
শ্ৰেণী নিয়ম ডিভাইচ,ଶ୍ରେଣୀ ନିୟମ ଉପକରଣ
বৰ্গমূল,ବର୍ଗମୂଳ
বৰ্গক্ষেত্ৰৰ তৰংগ,ବର୍ଗ ତରଙ୍ଗ |
বৰ্গ তৰংগ দোলক,ବର୍ଗ ତରଙ୍ଗ ଓସିଲେଟର |
স্থিৰতা কাৰক,ସ୍ଥିରତା କାରକ |
বহনক্ষমতা পুনৰ বিনিয়োগ,ସ୍ଥିରତା ପୁନ rein ନିବେଶ |
স্থিতিশীলতা,ସ୍ଥିରତା
ষ্টেবিলাইজাৰ নেটৱৰ্ক,ଷ୍ଟାବିଲାଇଜର୍ ନେଟୱାର୍କ |
"ষ্টেক, ষ্টেক","ଷ୍ଟାକ, ଷ୍ଟାକ"
মন পৰিচালক,ମନ ନିର୍ଦ୍ଦେଶକ
পদক্ষেপৰ দক্ষতা,ପଦକ୍ଷେପ ଦକ୍ଷତା
সমান্তৰাল সময়,ସମାନ୍ତରାଳ ସମୟ
মানক প্ৰসাৰণ মডুলেচন,ମାନକ ପ୍ରଶସ୍ତିକରଣ ମଡ୍ୟୁଲେସନ୍ |
মানক কোষ,ମାନକ କକ୍ଷ |
মানক বিচ্যুতি,ମାନଦଣ୍ଡ ବିଚ୍ୟୁତି
মানক TTL,ମାନକ TTL |
জৰুৰীকালীন শক্তি ব্যৱস্থা,ଜରୁରୀ ଶକ୍ତି ଶକ୍ତି ବ୍ୟବସ୍ଥା |
স্থিৰ তৰংগ,ସ୍ଥିର ତରଙ୍ଗ |
স্থিৰ তৰংগ অনুপাত,ସ୍ଥିର ତରଙ୍ଗ ଅନୁପାତ |
দূৰত্বৰ অনুপাত,ଦୂରତା ଅନୁପାତ |
ষ্টাৰ্ট বিট,ବିଟ୍ ଆରମ୍ଭ କରନ୍ତୁ |
আৰম্ভণিৰ নাড়ী,ନାଡ ଆରମ୍ଭ
অৱস্থানৰ ডায়েগ্ৰাম,ଅବସ୍ଥାନ ଚିତ୍ର
অৱস্থা-পৰিৱৰ্তন ডায়াগ্ৰাম,ସ୍ଥିତି-ସ୍ଥାନାନ୍ତରଣ ଚିତ୍ର
ৰূপান্তৰযোগ্য ফিল্টাৰ,ରୂପାନ୍ତରିତ ଫିଲ୍ଟର୍ |
স্থিতিশীল আখৰ,ସ୍ଥାୟୀ ବର୍ଣ୍ଣ
স্থায়ী বিদ্যুৎ,ସ୍ଥିର ବିଦ୍ୟୁତ୍ |
স্থায়ী স্মৃতিশক্তি কোষ,ସ୍ଥାୟୀ ସ୍ମୃତି କକ୍ଷ |
ষ্টেটিক ৰেণ্ডম এক্সেছ মেমৰি,ଷ୍ଟାଟିକ୍ ରାଣ୍ଡମ୍ ଆକ୍ସେସ୍ ମେମୋରୀ |
ষ্টেটাছ ৰেজিষ্টাৰ,ସ୍ଥିତି ରେଜିଷ୍ଟର |
অৱস্থা চিহ্ন,ସ୍ଥିତି ଚିହ୍ନ
অৱস্থান টাৰ্মিনেল,ପୋଜିସନ୍ ଟର୍ମିନାଲ୍ |
ষ্টিয়াৰিং লজিক,ଷ୍ଟିଅରିଂ ଲଜିକ୍ |
স্তৰযুক্ত সংযোগস্থল,ସ୍ତରୀୟ ଜଙ୍କସନ
ষ্টেপ সূচক প্ৰফাইল,ଷ୍ଟେପ୍ ସୂଚକ ପ୍ରୋଫାଇଲ୍ |
ষ্টেপ ৰেচপন্স,ପଦକ୍ଷେପ ପ୍ରତିକ୍ରିୟା
স্তৰভিত্তিক,କ୍ରମିକ
ষ্টেপাৰ মটৰ,ଷ୍ଟେପର୍ ମୋଟର |
ষ্টেৰিঅ&#39; ইকুইলেটেৰেল,ଷ୍ଟେରିଓ ସମାନ୍ତରାଳ |
ষ্টেৰিঅ&#39; ৰিচিভাৰ ফ্ৰিকুৱেন্সি,ଷ୍ଟେରିଓ ରିସିଭର୍ ଫ୍ରିକ୍ୱେନ୍ସି |
টাইট কাপলিং,କଠିନ ଯୋଡି |
ব্ৰেক বেণ্ড,ବ୍ରେକ୍ ବ୍ୟାଣ୍ଡ |
সংৰক্ষণ বিলম্ব,ସଂରକ୍ଷଣ ବିଳମ୍ବତା |
সংৰক্ষণ মেমৰি,ସଂରକ୍ଷଣ ସ୍ମୃତି
"সংৰক্ষণৰ সময়, সময়","ସଂରକ୍ଷଣ ସମୟ, ସମୟ"
ষ্ট্ৰেইন গেজ,ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |
অবাঞ্চিত ধৰি ৰখা,ଅବାଞ୍ଛିତ ଧାରଣ |
তাঁৰ,ଷ୍ଟ୍ରିଙ୍ଗ୍
সংৰক্ষণ CRO,ସଂରକ୍ଷଣ CRO
ষ্ট্ৰ&#39;ব,strobe
ষ্ট্ৰ&#39;ব বৰ্তনী,ଷ୍ଟ୍ରୋବ୍ ସର୍କିଟ୍ |
ইনডাক্টিভ পালছ,ଇନ୍ଦ୍ରିୟାତ୍ମକ ନାଡ |
ষ্ট্ৰ&#39;ক টাৰ্মিনেল,ଷ୍ଟ୍ରୋକ ଟର୍ମିନାଲ୍ |
ষ্ট্ৰ&#39;ব&#39;স্কপিক গোলাকাৰ একক,ଷ୍ଟ୍ରୋବୋସ୍କୋପିକ୍ ଗୋଲାକାର ଏକକ |
stub,ଷ୍ଟବ୍ |
স্থবিৰ হৈ পৰিছে,ସ୍ଥିର
স্থবিৰ পৰিশোধন,ସ୍ଥିର ଫିଲ୍ଟରେଟ୍ |
শ্বুক,ହଲ
বাহক,ବାହକ
উপৰুটিন,subroutine
ব্যাকৰণগত আখৰৰ মিশ্ৰণ,ବ୍ୟାକରଣଗତ ବର୍ଣ୍ଣ ମିଶ୍ରଣ |
subjunctive,ସବଜେକ୍ଟିଭ୍ |
"আণ্ডাৰলে, ছাবষ্ট্ৰেট","ଅଣ୍ଡରଲେ, ସବଷ୍ଟ୍ରେଟ୍ |"
হাত বিয়োগ কৰা,ହାତ ବିଛିନ୍ନତା |
বিয়োগ কৰা হৈছে,ବିଛିନ୍ନ
প্ৰগতিশীল আনুমানিককৰণ,ପ୍ରଗତିଶୀଳ ଆନୁମାନିକତା |
কালক্ৰমিক আনুমানিক adc,କ୍ରୋନୋଲୋଜିକାଲ୍ ଆନୁମାନିକତା
হঠাতে বায়ুমণ্ডলীয় বিক্ষিপ্ততা,ହଠାତ୍ ବାୟୁମଣ୍ଡଳୀୟ ବିଶୃଙ୍ଖଳା |
এডাৰ এম্প্লিফায়াৰ,ଆଡର୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
চুপাৰ বিটা ট্ৰেঞ্জিষ্টৰ,ସୁପର ବିଟା ଟ୍ରାନଜିଷ୍ଟର |
চূড়ান্ত কম্পিউটাৰ,ଚରମ କମ୍ପ୍ୟୁଟର |
চুপাৰ কণ্ডাক্টৰ,ସୁପର କଣ୍ଡକ୍ଟର |
হাইপাৰহাইব্ৰিড ৰিচিভাৰ,ହାଇପରହାଇବ୍ରିଡ୍ ରିସିଭର୍ |
চুপাৰ হেটেৰ&#39;ডাইন তত্ত্ব,ସୁପର ହେଟେରୋଡାଇନ୍ ସିଦ୍ଧାନ୍ତ |
অভাৰপাইপ লাইন প্ৰচেছৰ,ଓଭରପାଇପ୍ ଲାଇନ୍ ସଞ୍ଚାଳକ |
চুপাৰ স্কেলাৰ প্ৰচেছৰ,ସୁପର ସ୍କାଲାର୍ ସଞ୍ଚାଳକ |
আৰোপ উপপাদ্য,ଅପରାଧ ଥିଓରେମ୍ |
ফিড ভল্টেজ বাদ দিয়াৰ অনুপাত,ଫିଡ୍ ଭୋଲଟେଜ୍ ବହିଷ୍କାର ଅନୁପାତ |
সহায়ক চিপ,ସହାୟକ ଚିପ୍
বাহক মডুলেচন বন্ধ কৰক,ବାହକ ମୋଡ୍ୟୁଲେସନ ବନ୍ଦ କରନ୍ତୁ |
পৃষ্ঠীয় শব্দ তৰংগ,ଭୂପୃଷ୍ଠ ଶବ୍ଦ ତରଙ୍ଗ |
পৃষ্ঠা বাধা,ପୃଷ୍ଠା ପ୍ରତିବନ୍ଧକ |
পৃষ্ঠা বাৰ ডিটেক্টৰ,ପୃଷ୍ଠା ଦଣ୍ଡିକା
পৃষ্ঠা চাৰ্জ,ପୃଷ୍ଠା ଚାର୍ଜ |
পৃষ্ঠা পদক্ষেপ ষ্ট্ৰিম,ପୃଷ୍ଠା ଷ୍ଟେପ୍ ଷ୍ଟ୍ରିମ୍ |
ইনষ্টল কৰা ডিভাইচ,ସଂସ୍ଥାପିତ ଉପକରଣ
পৃষ্ঠা সংস্থাপিত প্ৰযুক্তি,ପୃଷ୍ଠା ସଂସ୍ଥାପିତ ଟେକ୍ନୋଲୋଜି |
ঢৌ,ବୃଦ୍ଧି
চাৰ্জ কাৰেণ্ট,ସର୍ଜ୍ କରେଣ୍ଟ୍ |
বুষ্ট ইম্পিডেন্স,ବୃଦ୍ଧି ପ୍ରତିରୋଧ
চাৰ্জ প্ৰটেক্টৰ,ସର୍ଜ୍ ପ୍ରୋଟେକ୍ଟର୍ |
বৃদ্ধিৰ পঞ্জীয়ন,ଅଭିବୃଦ୍ଧି ରେଜିଷ୍ଟର |
শান্তকাৰী,sedative
