Gujarati,Punjabi
રેન્ડમાઇઝ્ડ બ્લોક્સ,ਬੇਤਰਤੀਬ ਬਲਾਕ
રેન્ડમ મોડેલ,ਬੇਤਰਤੀਬ ਮਾਡਲ
રેન્ડમ નંબર,ਬੇਤਰਤੀਬ ਨੰਬਰ
રેન્ડમ સેમ્પલિંગ,ਬੇਤਰਤੀਬ ਨਮੂਨਾ
રેન્ડમ ચલ,ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
શ્રેણી,ਸੀਮਾ
કન્વર્જન્સની શ્રેણી,ਕਨਵਰਜੈਂਸ ਦੀ ਰੇਂਜ
એકીકરણની શ્રેણી,ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ
સંબંધની શ્રેણી,ਸਬੰਧ ਦੀ ਸੀਮਾ
શ્રેણી જગ્યા,ਸੀਮਾ ਸਪੇਸ
ક્રમ,ਦਰਜਾ
ક્રમ સહસંબંધ,ਰੈਂਕ ਸਬੰਧ
મેટ્રિક્સનો ક્રમ,ਮੈਟ੍ਰਿਕਸ ਦਾ ਦਰਜਾ
રેન્ક ઓર્ડરના આંકડા,ਰੈਂਕ ਆਰਡਰ ਦੇ ਅੰਕੜੇ
ફેરફારનો દર,ਤਬਦੀਲੀ ਦੀ ਦਰ
સંકલન દર,ਕਨਵਰਜੈਂਸ ਦੀ ਦਰ
ગુણોત્તર,ਅਨੁਪਾਤ
તર્કસંગત,ਤਰਕਸ਼ੀਲ
તર્કસંગત અભિવ્યક્તિ,ਤਰਕਸ਼ੀਲ ਸਮੀਕਰਨ
તર્કસંગત ક્ષેત્ર,ਤਰਕਸ਼ੀਲ ਖੇਤਰ
તર્કસંગત કાર્ય,ਤਰਕਸ਼ੀਲ ਫੰਕਸ਼ਨ
છેદનું તર્કસંગતકરણ,ਭਾਜ ਦਾ ਤਰਕਸੰਗਤੀਕਰਨ
તાર્કિક અંક,ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ
તર્કસંગત સંખ્યા ક્ષેત્ર,ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ ਖੇਤਰ
તર્કસંગત કામગીરી,ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ
ગુણોત્તર પરીક્ષણ,ਅਨੁਪਾਤ ਟੈਸਟ
અધ કચરી માહિતી,ਕੱਚਾ ਡਾਟਾ
કિરણ,ਕਿਰਨ
કિરણ વેક્ટર,ਰੇ ਵੈਕਟਰ
વાસ્તવિક,ਅਸਲੀ
વાસ્તવિક ધરી,ਅਸਲੀ ਧੁਰਾ
વાસ્તવિક સાતત્ય,ਅਸਲੀ ਨਿਰੰਤਰਤਾ
વાસ્તવિક રેખા,ਅਸਲੀ ਲਾਈਨ
વાસ્તવિક રેખીય વેક્ટર જગ્યા,ਅਸਲ ਰੇਖਿਕ ਵੈਕਟਰ ਸਪੇਸ
વાસ્તવિક મેટ્રિક્સ,ਅਸਲੀ ਮੈਟ੍ਰਿਕਸ
વાસ્તવિક સંખ્યા,ਅਸਲੀ ਨੰਬਰ
વાસ્તવિક સંખ્યા ક્ષેત્ર,ਅਸਲ ਨੰਬਰ ਖੇਤਰ
વાસ્તવિક ભાગ,ਅਸਲੀ ਹਿੱਸਾ
વાસ્તવિક બહુપદી,ਅਸਲ ਬਹੁਪਦ
વાસ્તવિક ચતુર્ભુજ,ਅਸਲ ਚਤੁਰਭੁਜ
વાસ્તવિક મૂળ,ਅਸਲੀ ਜੜ੍ਹ
વાસ્તવિક જગ્યા,ਅਸਲੀ ਸਪੇਸ
વાસ્તવિક સમય સિસ્ટમ,ਰੀਅਲ ਟਾਈਮ ਸਿਸਟਮ
વાસ્તવિક મૂલ્યવાન કાર્ય,ਅਸਲ ਕੀਮਤੀ ਫੰਕਸ਼ਨ
વાસ્તવિક ચલ,ਅਸਲੀ ਵੇਰੀਏਬਲ
વાસ્તવિક વેક્ટર જગ્યા,ਅਸਲ ਵੈਕਟਰ ਸਪੇਸ
પારસ્પરિક,ਪਰਸਪਰ
પારસ્પરિક મેટ્રિક્સ,ਪਰਸਪਰ ਮੈਟ੍ਰਿਕਸ
લંબચોરસ,ਆਇਤਕਾਰ
લંબચોરસ,ਆਇਤਾਕਾਰ
લંબચોરસ એરે,ਆਇਤਾਕਾਰ ਐਰੇ
લંબચોરસ ધરી,ਆਇਤਾਕਾਰ ਧੁਰਾ
લંબચોરસ ઘનતા કાર્ય,ਆਇਤਾਕਾਰ ਘਣਤਾ ਫੰਕਸ਼ਨ
લંબચોરસ હાઇપરબોલા,ਆਇਤਾਕਾਰ ਹਾਈਪਰਬੋਲਾ
લંબચોરસ મેટ્રિક્સ,ਆਇਤਾਕਾਰ ਮੈਟ੍ਰਿਕਸ
લંબચોરસ પેરેલલોપાઇપ (ઘનકાર),ਆਇਤਾਕਾਰ ਪੈਰੇਲਲੋਪਾਈਪਡ (ਘਣ)
સુધારી શકાય તેવું વળાંક,ਠੀਕ ਕਰਨ ਯੋਗ ਕਰਵ
પુનરાવૃત્તિ સૂત્ર,ਆਵਰਤੀ ਫਾਰਮੂਲਾ
રિકરિંગ દશાંશ,ਆਵਰਤੀ ਦਸ਼ਮਲਵ
પુનરાવર્તન સૂત્ર,ਆਵਰਤੀ ਫਾਰਮੂਲਾ
ઘટાડો સોપારી સ્વરૂપ,ਘਟਾਇਆ ਗਿਆ ਏਕਲੋਨ ਫਾਰਮ
ઘટાડો-એડ-એબ્સર્ડમ,reduction-ad-absurdum
ઘટાડો સૂત્ર,ਘਟਾਉਣ ਦਾ ਫਾਰਮੂਲਾ
સંદર્ભ રેખા,ਹਵਾਲਾ ਲਾਈਨ
સંદર્ભ બિંદુ,ਹਵਾਲਾ ਬਿੰਦੂ
પ્રતિબિંબિત તરંગ,ਪ੍ਰਤੀਬਿੰਬਿਤ ਲਹਿਰ
પ્રતિબિંબ,ਪ੍ਰਤੀਬਿੰਬ
પ્રતિબિંબીત કાયદો,ਰਿਫਲੈਕਸਿਵ ਕਾਨੂੰਨ
કન્વર્જન્સનો પ્રદેશ,ਕਨਵਰਜੈਂਸ ਦਾ ਖੇਤਰ
વિચલનનો પ્રદેશ,ਵਿਭਿੰਨਤਾ ਦਾ ਖੇਤਰ
એકીકરણનો પ્રદેશ,ਏਕੀਕਰਣ ਦਾ ਖੇਤਰ
પાછળ નુ પૃથકરણ,ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
રીગ્રેસન વળાંક,ਰਿਗਰੈਸ਼ਨ ਕਰਵ
રીગ્રેસન સમીકરણ,ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ
રીગ્રેસન રેખા,ਰਿਗਰੈਸ਼ਨ ਲਾਈਨ
રીગ્રેશન મોડલ,ਰਿਗਰੈਸ਼ਨ ਮਾਡਲ
નિયમિત વળાંક,ਨਿਯਮਤ ਕਰਵ
નિયમિત ષટ્કોણ,ਨਿਯਮਤ ਹੈਕਸਾਗਨ
નિયમિત મેટ્રિક્સ,ਨਿਯਮਤ ਮੈਟ੍ਰਿਕਸ
નિયમિત ટેટ્રાહેડ્રોન,ਨਿਯਮਤ tetrahedron
સંબંધિત પૂરક,ਰਿਸ਼ਤੇਦਾਰ ਪੂਰਕ
સંબંધિત મહત્તમ,ਰਿਸ਼ਤੇਦਾਰ ਅਧਿਕਤਮ
સંબંધિત લઘુત્તમ,ਅਨੁਸਾਰੀ ਘੱਟੋ-ਘੱਟ
સંબંધિત સંભાવના (શરતી સંભાવના),ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ (ਸ਼ਰਤ ਸੰਭਾਵਨਾ)
સંબંધિત વેગ,ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ
સાપેક્ષતા,ਰਿਲੇਟੀਵਿਟੀ
સાપેક્ષતા સિદ્ધાંત,ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ
વિશ્વસનીયતા,ਭਰੋਸੇਯੋਗਤਾ
વિશ્વસનીયતા સમસ્યા,ਭਰੋਸੇਯੋਗਤਾ ਸਮੱਸਿਆ
બાકીની મુદત,ਬਾਕੀ ਮਿਆਦ
બાકી પ્રમેય,ਬਾਕੀ ਪ੍ਰਮੇਯ
પુનરાવર્તિત મર્યાદા,ਦੁਹਰਾਇਆ ਸੀਮਾ
પુનરાવર્તિત રીમેન અભિન્ન,ਰੀਮੈਨ ਇੰਟੀਗਰਲ ਨੂੰ ਦੁਹਰਾਇਆ ਗਿਆ
પ્રતિનિધિત્વ,ਨੁਮਾਇੰਦਗੀ
અવશેષ,ਬਾਕੀ ਦੇ
ધ્રુવ પર અવશેષ,ਖੰਭੇ &#39;ਤੇ ਰਹਿੰਦ-ਖੂੰਹਦ
ઠરાવ,ਮਤਾ
દળોનું ઠરાવ,ਤਾਕਤਾਂ ਦਾ ਹੱਲ
વેગનું રિઝોલ્યુશન,ਵੇਗ ਦਾ ਹੱਲ
પરિણામી,ਨਤੀਜੇ ਵਜੋਂ
પરિણામી બળ,ਨਤੀਜਾ ਬਲ
પરિણામી વેક્ટર,ਨਤੀਜਾ ਵੈਕਟਰ
સુધારેલી સિમ્પ્લેક્સ તકનીક,ਸੰਸ਼ੋਧਿਤ ਸਿੰਪਲੈਕਸ ਤਕਨੀਕ
સમચતુર્ભુજ,ਰੋਮਬਸ
રીમેન અભિન્ન,ਰੀਮੈਨ ਅਟੁੱਟ
જમણો ખૂણો,ਸੱਜੇ ਕੋਣ
જમણો ત્રિકોણ,ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ
જમણો ગોળાકાર શંકુ,ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ
જમણી કોસેટ,ਸਹੀ coset
જમણો સિલિન્ડર,ਸੱਜੇ ਸਿਲੰਡਰ
જમણા હાથે,ਸੱਜੇ ਹੱਥ
જમણું ઊલટું,ਸੱਜੇ ਉਲਟ
સખત પુરાવો,ਸਖ਼ਤ ਸਬੂਤ
રિંગ,ਰਿੰਗ
પૂર્ણાંકોની રીંગ,ਪੂਰਨ ਅੰਕਾਂ ਦੀ ਰਿੰਗ
આર-ઇટીગ્રેબલ,ਆਰ-ਏਕੀਕ੍ਰਿਤ
મૂળ,ਰੂਟ
વર્ગો ની એવરેજ નું વર્ગમૂળ,ਮੂਲ ਦਾ ਮਤਲਬ ਵਰਗ
બહુપદીનું મૂળ,ਬਹੁਪਦ ਦਾ ਮੂਲ
પરિભ્રમણ,ਰੋਟੇਸ਼ਨ
રાઉન્ડિંગ ભૂલ,ਰਾਊਂਡਿੰਗ ਗਲਤੀ
પંક્તિ,ਕਤਾਰ
હરોળ-દર-કૉલમ ગુણાકાર,ਕਤਾਰ-ਦਰ-ਕਾਲਮ ਗੁਣਾ
પંક્તિ સમાનતા,ਕਤਾਰ ਬਰਾਬਰੀ
પંક્તિ મેટ્રિક્સ,ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ
પંક્તિ ક્રમ,ਕਤਾਰ ਦਾ ਦਰਜਾ
કાઠી બિંદુ,ਕਾਠੀ ਬਿੰਦੂ
નમૂના,ਨਮੂਨਾ
નમૂનાનો અર્થ,ਨਮੂਨਾ ਦਾ ਮਤਲਬ ਹੈ
નમૂના બિંદુ,ਨਮੂਨਾ ਬਿੰਦੂ
નમૂનાનું કદ,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
નમૂના જગ્યા,ਨਮੂਨਾ ਸਪੇਸ
નમૂના પ્રમાણભૂત વિચલન,ਨਮੂਨਾ ਮਿਆਰੀ ਵਿਵਹਾਰ
નમૂના સર્વેક્ષણ,ਨਮੂਨਾ ਸਰਵੇਖਣ
નમૂના તફાવત,ਨਮੂਨਾ ਪਰਿਵਰਤਨ
નમૂના,ਨਮੂਨਾ
નમૂના વિતરણ,ਨਮੂਨਾ ਵੰਡ
નમૂનાની ભૂલ,ਨਮੂਨਾ ਗਲਤੀ
સેમ્પલિંગ અંતરાલ,ਨਮੂਨਾ ਅੰਤਰਾਲ
નમૂના પદ્ધતિ,ਨਮੂਨਾ ਵਿਧੀ
નમૂના સિદ્ધાંત,ਨਮੂਨਾ ਥਿਊਰੀ
રિપ્લેસમેન્ટ સાથે સેમ્પલિંગ,ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ
સ્કેલર,ਸਕੇਲਰ
સ્કેલર ક્ષેત્ર,ਸਕੇਲਰ ਖੇਤਰ
સ્કેલર મેટ્રિક્સ,ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ
સ્કેલર બહુવિધ,ਸਕੇਲਰ ਮਲਟੀਪਲ
સ્કેલર ગુણાકાર,ਸਕੇਲਰ ਗੁਣਾ
સ્કેલર ઉત્પાદન,ਸਕੇਲਰ ਉਤਪਾਦ
સ્કેલર જથ્થો,ਸਕੇਲਰ ਮਾਤਰਾ
સ્કેલર ટ્રિપલ ઉત્પાદન,ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ
દ્રશ્ય ત્રિકોણ,scelene ਤਿਕੋਣ
વેરવિખેર રેખાકૃતિ,ਖਿੰਡੇ ਹੋਏ ਚਿੱਤਰ
શ્રોડિન્જર સમીકરણ,ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ
મોસમી વધઘટ,ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ
સેકન્ટ,secant
સેકન્ટ પદ્ધતિ,secant ਢੰਗ
બીજું વ્યુત્પન્ન,ਦੂਜਾ ਡੈਰੀਵੇਟਿਵ
બીજો ક્રમ,ਦੂਜਾ ਕ੍ਰਮ
વિભાગ,ਅਨੁਭਾਗ
ક્ષેત્ર,ਸੈਕਟਰ
વળાંકનો ભાગ,ਇੱਕ ਕਰਵ ਦਾ ਖੰਡ
સ્વ - સંલગ્ન,ਸਵੈ-ਸਬੰਧਤ
સ્વ સંલગ્ન ઓપરેટર,ਸਵੈ ਸਹਾਇਕ ਆਪਰੇਟਰ
સ્વ - સંયોજક,ਸਵੈ - ਸੰਜੋਗ
અર્ધઅક્ષ,semiaxis
અર્ધવર્તુળ,ਅਰਧ ਚੱਕਰ
અર્ધ-નિશ્ચિત મેટ્રિક્સ,ਅਰਧ-ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ
અર્ધ-નિશ્ચિત ચતુર્ભુજ સ્વરૂપ,ਅਰਧ - ਨਿਸ਼ਚਿਤ ਚਤੁਰਭੁਜ ਰੂਪ
અર્ધજૂથ,ਅਰਧ ਸਮੂਹ
અર્ધ અંતરાલ,ਅਰਧ ਅੰਤਰਾਲ
અર્ધ મુખ્ય ધરી,ਅਰਧ ਪ੍ਰਮੁੱਖ ਧੁਰਾ
અર્ધ ગૌણ ધરી,ਅਰਧ ਮਾਮੂਲੀ ਧੁਰੀ
વિભાજિત બહુપદી,ਵੱਖ ਕਰਨ ਯੋਗ ਬਹੁਪਦ
ચલોનું વિભાજન,ਵੇਰੀਏਬਲ ਦਾ ਵੱਖ ਹੋਣਾ
ક્રમ,ਕ੍ਰਮ
સિક્વન્સિંગ થિયરી,ਕ੍ਰਮ ਸਿਧਾਂਤ
ક્રમિક વિશ્લેષણ,ਕ੍ਰਮਵਾਰ ਵਿਸ਼ਲੇਸ਼ਣ
ક્રમિક નમૂના,ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ
સીરીયલ સહસંબંધ,ਲੜੀਵਾਰ ਸਬੰਧ
શ્રેણી,ਲੜੀ
સેટ,ਸੈੱਟ
સેક્સટન્ટ,ਸੈਕਸਟੈਂਟ
શેવહાર્ટ નિયંત્રણ ચાર્ટ,Shewhart ਕੰਟਰੋਲ ਚਾਰਟ
હસ્તાક્ષર,ਚਿੰਨ੍ਹ
મેટ્રિક્સની સહી,ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦੇ ਦਸਤਖਤ
ચતુર્ભુજ સ્વરૂપની સહી,ਚਤੁਰਭੁਜ ਰੂਪ ਦੇ ਦਸਤਖਤ
સહી કરેલ નંબર,ਦਸਤਖਤ ਕੀਤੇ ਨੰਬਰ
મહત્વ સ્તર,ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ
મહત્વ પરીક્ષણ,ਮਹੱਤਤਾ ਟੈਸਟ
નોંધપાત્ર અંક,ਮਹੱਤਵਪੂਰਨ ਅੰਕ
સાઇન ટેસ્ટ,ਸਾਈਨ ਟੈਸਟ
સાઇનમ કાર્ય,ਸਾਈਨਮ ਫੰਕਸ਼ਨ
સમાન લંબગોળ,ਸਮਾਨ ਅੰਡਾਕਾਰ
સમાન આંકડા,ਸਮਾਨ ਅੰਕੜੇ
સમાનતા,ਸਮਾਨਤਾ
સમાન મેટ્રિસિસ,ਸਮਾਨ ਮੈਟ੍ਰਿਕਸ
સરળ બંધ વળાંક,ਸਧਾਰਨ ਬੰਦ ਕਰਵ
સરળ સહસંબંધ,ਸਧਾਰਨ ਸਬੰਧ
સરળ હાર્મોનિક ગતિ,ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ
સરળ રેન્ડમ નમૂના,ਸਧਾਰਨ ਬੇਤਰਤੀਬ ਨਮੂਨਾ
સિમ્પ્લેક્સ,ਸਿੰਪਲੈਕਸ
સિમ્પ્લેક્સ અલ્ગોરિધમ,ਸਿੰਪਲੈਕਸ ਐਲਗੋਰਿਦਮ
સિમ્પ્લેક્સ ટેબ્લો,ਸਿੰਪਲੈਕਸ ਝਾਂਕੀ
સિમ્પસનનો એક - ત્રીજો નિયમ,ਸਿੰਪਸਨ ਦਾ ਇੱਕ - ਤੀਜਾ ਨਿਯਮ
સિમ્યુલેશન તકનીક,ਸਿਮੂਲੇਸ਼ਨ ਤਕਨੀਕ
એક સાથે વિભેદક સમીકરણો,ਸਮਕਾਲੀ ਅੰਤਰ ਸਮੀਕਰਨਾਂ
એક સાથે સમીકરણો,ਸਮਕਾਲੀ ਸਮੀਕਰਨਾਂ
સાઈન,ਸਾਈਨ
સાઈન વળાંક,ਸਾਈਨ ਕਰਵ
સિંગલટન,ਸਿੰਗਲਟਨ
એક મૂલ્યવાન કાર્ય,ਸਿੰਗਲ ਮੁੱਲ ਵਾਲਾ ਫੰਕਸ਼ਨ
એકવચન અભિન્ન,ਇਕਵਚਨ ਅਟੁੱਟ
એકલતા,ਇਕੱਲਤਾ
એકવચન મેટ્રિક્સ,ਇਕਵਚਨ ਮੈਟ੍ਰਿਕਸ
એકવચન ઉકેલ,ਇਕਵਚਨ ਹੱਲ
નમૂનાનું કદ,ਨਮੂਨੇ ਦਾ ਆਕਾਰ
ત્રાંસુ વિતરણ,ਤਿੱਖੀ ਵੰਡ
skew-Hermitian મેટ્રિક્સ,skew-Hermitian ਮੈਟਰਿਕਸ
વિકૃતિ,ਤਿੱਖਾਪਨ
ત્રાંસુ સપ્રમાણ મેટ્રિક્સ,ਸਕਿਊ ਸਮਮਿਤੀ ਮੈਟ੍ਰਿਕਸ
સ્લેક ચલ,ਢਿੱਲਾ ਵੇਰੀਏਬਲ
ઢાળ,ਢਲਾਨ
ઢાળ ઢાળ,ਢਲਾਨ ਗਰੇਡੀਐਂਟ
નાના કૌંસ,ਛੋਟੇ ਬਰੈਕਟ
સરળ વળાંક,ਨਿਰਵਿਘਨ ਕਰਵ
સરળ કાર્ય,ਨਿਰਵਿਘਨ ਫੰਕਸ਼ਨ
સમય શ્રેણીનું સરળીકરણ,ਸਮੇਂ ਦੀ ਲੜੀ ਦਾ ਨਿਰਵਿਘਨ
સૂર્ય સિસ્ટમ,ਸੂਰਜੀ ਸਿਸਟਮ
સોલેનોઇડલ વેક્ટર,solenoidal ਵੈਕਟਰ
નક્કર,ਠੋਸ
નક્કર ભૂમિતિ,ਠੋਸ ਜਿਓਮੈਟਰੀ
ઉકેલ,ਦਾ ਹੱਲ
શ્રેણીમાં ઉકેલ,ਲੜੀ ਵਿੱਚ ਹੱਲ
સોલ્યુશન મેટ્રિક્સ,ਹੱਲ ਮੈਟਰਿਕਸ
ત્રિકોણનો ઉકેલ,ਇੱਕ ਤਿਕੋਣ ਦਾ ਹੱਲ
ઉકેલ જગ્યા,ਹੱਲ ਸਪੇਸ
સોનીન બહુપદી,ਸੋਨੀਨ ਬਹੁਪਦ
જગ્યા,ਸਪੇਸ
જગ્યા વળાંક,ਸਪੇਸ ਕਰਵ
ફેલાયેલ સમૂહ,ਫੈਲਿਆ ਸੈੱਟ
અવકાશી કોરિલોગ્રામ,ਸਥਾਨਿਕ correlogram
ખાસ રેખીય જૂથ,ਵਿਸ਼ੇਸ਼ ਰੇਖਿਕ ਸਮੂਹ
ખાસ ઓર્થોગોનલ જૂથ,ਵਿਸ਼ੇਸ਼ ਆਰਥੋਗੋਨਲ ਸਮੂਹ
ચોક્કસ ગુરુત્વાકર્ષણ,ਖਾਸ ਗੰਭੀਰਤਾ
સ્પેક્ટ્રલ મેપિંગ પ્રમેય,ਸਪੈਕਟ੍ਰਲ ਮੈਪਿੰਗ ਥਿਊਰਮ
કાર્યનું સ્પેક્ટ્રમ,ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਸਪੈਕਟ੍ਰਮ
ગોળા,ਗੋਲਾ
ગોળાકાર સંકલન સિસ્ટમ,ਗੋਲਾਕਾਰ ਤਾਲਮੇਲ ਸਿਸਟਮ
ગોળાકાર ધ્રુવીય સંકલન,ਗੋਲਾਕਾਰ ਧਰੁਵੀ ਤਾਲਮੇਲ
ગોળાકાર ત્રિકોણ,ਗੋਲਾਕਾਰ ਤਿਕੋਣ
ગોળાકાર ત્રિકોણમિતિ,ਗੋਲਾਕਾਰ ਤਿਕੋਣਮਿਤੀ
સર્પાકાર,ਚੂੜੀਦਾਰ
ચોરસ,ਵਰਗ
ચોરસ કૌંસ,ਵਰਗ ਬਰੈਕਟ
ચોરસ એકીકૃત,ਵਰਗ ਏਕੀਕ੍ਰਿਤ
ચોરસ મેટ્રિક્સ,ਵਰਗ ਮੈਟ੍ਰਿਕਸ
વર્ગમૂળ,ਵਰਗਮੂਲ
નમૂના લેવાનો તબક્કો,ਨਮੂਨਾ ਲੈਣ ਦੇ ਪੜਾਅ
દાદર કાર્ય,ਪੌੜੀ ਫੰਕਸ਼ਨ
પ્રમાણભૂત વિચલન,ਮਿਆਰੀ ਭਟਕਣ
પ્રમાણભૂત આંતરિક ઉત્પાદન,ਮਿਆਰੀ ਅੰਦਰੂਨੀ ਉਤਪਾਦ
સંતુલનની સ્થિતિ,ਸੰਤੁਲਨ ਦੀ ਸਥਿਤੀ
સ્થિર વળાંક,ਸਥਿਰ ਕਰਵ
સ્થિર બિંદુ,ਸਥਿਰ ਬਿੰਦੂ
સ્થિર મૂલ્ય,ਸਥਿਰ ਮੁੱਲ
આંકડા,ਅੰਕੜਾ
આંકડાકીય,ਅੰਕੜਾ
આંકડાકીય માહિતી,ਅੰਕੜਾ ਡਾਟਾ
આંકડાકીય વિતરણ,ਅੰਕੜਾ ਵੰਡ
આંકડાકીય પૂર્વધારણા,ਅੰਕੜਾ ਅਨੁਮਾਨ
આંકડાકીય અનુમાન,ਅੰਕੜਾ ਅਨੁਮਾਨ
આંકડાકીય મોડેલ,ਅੰਕੜਾ ਮਾਡਲ
આંકડાકીય વસ્તી,ਅੰਕੜਾ ਆਬਾਦੀ
આંકડાકીય ગુણવત્તા નિયંત્રણ,ਅੰਕੜਾ ਗੁਣਵੱਤਾ ਨਿਯੰਤਰਣ
આંકડા,ਅੰਕੜੇ
સ્થિર,ਸਥਿਰ
સ્થિર રાજ્ય ઉકેલ,ਸਥਿਰ ਰਾਜ ਦਾ ਹੱਲ
બેહદ ચઢાણ (વળાંકની),ਖੜੀ ਚੜ੍ਹਾਈ (ਵਕਰ ਦੀ)
સૌથી ઊંચી ચડતી ડિઝાઇન,ਸਭ ਤੋਂ ਉੱਚੀ ਚੜ੍ਹਾਈ ਦਾ ਡਿਜ਼ਾਈਨ
સૌથી ઊભો વંશ,ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ
પગલું કાર્ય,ਕਦਮ ਫੰਕਸ਼ਨ
સ્ટર્લિંગ શ્રેણી,ਸਟਰਲਿੰਗ ਲੜੀ
સ્ટોકેસ્ટિક,ਸਟੋਚੈਸਟਿਕ
સ્ટોકેસ્ટિક મેટ્રિક્સ,ਸਟੋਚੈਸਟਿਕ ਮੈਟ੍ਰਿਕਸ
સ્ટોકેસ્ટિક મોડલ,ਸਟੋਚੈਸਟਿਕ ਮਾਡਲ
સ્ટોકેસ્ટિક પ્રોગ્રામિંગ,ਸਟੋਚੈਸਟਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
સ્ટોકેસ્ટિક ચલ,ਸਟੋਚੈਸਟਿਕ ਵੇਰੀਏਬਲ
સ્ટોક્સનું પ્રમેય,ਸਟੋਕਸ ਦਾ ਸਿਧਾਂਤ
સીધી લીટી,ਸਿੱਧੀ ਲਾਈਨ
સ્તર ચાર્ટ,ਸਤਰ ਚਾਰਟ
સ્તરીકરણ,ਪੱਧਰੀਕਰਨ
સ્તરીકૃત નમૂના,ਪੱਧਰੀ ਨਮੂਨਾ
સ્ટ્રીમ-લાઇન,ਸਟ੍ਰੀਮ-ਲਾਈਨ
તણાવ,ਤਣਾਅ
સખત રીતે બહિર્મુખ કાર્ય,ਸਖਤੀ ਨਾਲ ਕਨਵੈਕਸ ਫੰਕਸ਼ਨ
સખત રીતે ઘટી રહ્યું છે,ਸਖਤੀ ਨਾਲ ਘਟ ਰਿਹਾ ਹੈ
સખત રીતે વધી રહ્યું છે,ਸਖਤੀ ਨਾਲ ਵਧ ਰਿਹਾ ਹੈ
સખત એકવિધ કાર્ય,ਸਖਤੀ ਨਾਲ ਮੋਨੋਟੋਨਿਕ ਫੰਕਸ਼ਨ
વિદ્યાર્થીની કસોટી (વિદ્યાર્થીની &quot;ટી&quot; કસોટી),ਵਿਦਿਆਰਥੀ ਦਾ ਟੈਸਟ (ਵਿਦਿਆਰਥੀ ਦਾ &quot;ਟੀ&quot; ਟੈਸਟ)
પેટા-સંગ્રહ,ਉਪ-ਸੰਗ੍ਰਹਿ
પેટા નિર્ણાયક,ਉਪ ਨਿਰਣਾਇਕ
સબફિલ્ડ,ਸਬਫੀਲਡ
પેટાજૂથ,ਉਪ ਸਮੂਹ
પેટા અંતરાલ,ਉਪ-ਅੰਤਰਾਲ
સબમેટ્રિક્સ,ਸਬਮੈਟ੍ਰਿਕਸ
સબસ્ક્રિપ્ટ,ਸਬਸਕ੍ਰਿਪਟ
અનુગામી,ਬਾਅਦ
સબસેટ,ਸਬਸੈੱਟ
સબસ્પેસ,ਸਬਸਪੇਸ
અવેજી,ਬਦਲ
સબટેન્જન્ટ,ਸਬਟੈਂਜੈਂਟ
સબટેન્ડ,ਘਟਾਓ
બાદબાકી,ਘਟਾਓ
બાદબાકી,ਘਟਾਓ
ક્રમિક,ਲਗਾਤਾਰ
ક્રમિક તફાવત,ਲਗਾਤਾਰ ਭਿੰਨਤਾ
ક્રમિક એકીકરણ,ਲਗਾਤਾਰ ਏਕੀਕਰਨ
અનુગામી,ਉੱਤਰਾਧਿਕਾਰੀ
પ્રત્યય,ਪਿਛੇਤਰ
સરવાળો,ਜੋੜ
સરવાળો કાર્ય,ਜੋੜ ਫੰਕਸ਼ਨ
સુમેળ કરી શકાય તેવું,ਜੋੜਨਯੋਗ
સમન્ડ,ਸੰਮਨ
સમીકરણ,ਸਾਰ
સમીકરણ સંમેલન,ਸੰਮਤੀ ਸੰਮੇਲਨ
સમીકરણ સૂત્ર,ਸਮੀਕਰਨ ਫਾਰਮੂਲਾ
શ્રેણીનો સરવાળો,ਲੜੀ ਦਾ ਸਾਰ
