Malayalam,Gujarati
പരന്ന സിലിണ്ടർ ലെൻസ്,ફ્લેટ સિલિન્ડર લેન્સ
"പ്ലാസ്മ, പ്രോട്ടോപ്ലാസം, പ്ലാസ്മ, പ്ലാസ്മ","પ્લાઝ્મા, પ્રોટોપ્લાઝમ, પ્લાઝ્મા, પ્લાઝ્મા"
പ്ലാസ്മ ആക്സിലറേറ്റർ,પ્લાઝ્મા પ્રવેગક
പ്ലാസ്മ എഞ്ചിനീയറിംഗ്,પ્લાઝ્મા એન્જિનિયરિંગ
പ്ലാസ്മ ആവൃത്തി,પ્લાઝ્મા આવર્તન
പ്ലാസ്മ തോക്ക്,પ્લાઝ્મા બંદૂક
പ്ലാസ്മ അസ്ഥിരത,પ્લાઝ્મા અસ્થિરતા
പ്ലാസ്മ ആന്ദോളനം,પ્લાઝ્મા ઓસિલેશન
പ്ലാസ്മ പ്രതിഭാസം,પ્લાઝ્મા ઘટના
പ്ലാസ്മ സങ്കോചം,પ્લાઝ્મા સંકોચન
പ്ലാസ്മ വികിരണം,પ્લાઝ્મા રેડિયેશન
പ്ലാസ്മ തരംഗം,પ્લાઝ્મા તરંગ
"പ്ലാസ്മോജെറ്റ് സ്റ്റിമുലേഷൻ, പ്ലാസ്മ സ്ട്രീം സ്റ്റിമുലേഷൻ","પ્લાઝમોજેટ સ્ટીમ્યુલેશન, પ્લાઝમા સ્ટ્રીમ સ્ટીમ્યુલેશન"
പ്ലാസ്മേഷൻ,પ્લાઝમેશન
"പ്ലാസ്മ കറന്റ്, പ്രോട്ടോപ്ലാസം","પ્લાઝ્મા વર્તમાન, પ્રોટોપ્લાઝમ"
പ്ലാസ്മാട്രോൺ,પ્લાઝમેટ્રોન
പ്ലാസ്മാഭ,પ્લાઝમાભા
"പ്ലാസ്മോൺ, ദ്രാവകം","પ્લાઝમોન, પ્રવાહી"
"വഴക്കമുള്ള, പ്ലാസ്റ്റിക്","લવચીક, પ્લાસ્ટિક"
വഴക്കമുള്ള ബണ്ടിംഗ്,લવચીક બન્ટિંગ
നേരിയ സങ്കോചം,હળવા સંકોચન
പ്ലാസ്റ്റിക് കൂട്ടിയിടി,પ્લાસ્ટિક અથડામણ
"പ്ലാസ്റ്റിക് ക്രിസ്റ്റൽ, ഗ്രാനുലാർ ക്രിസ്റ്റൽ","પ્લાસ્ટિક ક્રિસ્ટલ, દાણાદાર સ્ફટિક"
"പ്ലാസ്റ്റിക് രൂപഭേദം, പ്ലാസ്റ്റിക് രൂപഭേദം","પ્લાસ્ટિક વિકૃતિ, પ્લાસ્ટિક વિકૃતિ"
പ്ലാസ്റ്റിക് പ്രഭാവം,પ્લાસ્ટિક અસર
പ്ലാസ്റ്റിക് ഫിലിം,પ્લાસ્ટિક ફિલ્મ
പ്ലാസ്റ്റിക് ഒഴുക്ക്,પ્લાસ્ટિક પ્રવાહ
ലയിക്കുന്ന ദ്രാവകം,દ્રાવ્ય પ્રવાહી
വ്യക്തമായ കൈവശം,સુવાચ્ય કબજો
ഗ്രാനുലാർ കൂട്ടിയിടി,દાણાદાર અથડામણ
"ഫ്ലെക്സിബിൾ ബോർഡർ, പ്ലാസ്റ്റിക് ബോർഡർ","લવચીક સરહદ, પ્લાસ્ટિક સરહદ"
പ്ലാസ്റ്റിക് മീഡിയം,પ્લાસ્ટિક માધ્યમ
"പ്ലാസ്റ്റിക് പോയിന്റുകൾ, ഫ്ലെക്സിബിൾ പോയിന്റുകൾ","પ્લાસ્ટિક પોઈન્ટ, લવચીક પોઈન્ટ"
ലയിക്കുന്ന സാധ്യത,દ્રાવ્ય સંભવિત
വ്യക്തമായ റിഫ്ലെക്സ്,સુવાચ્ય રીફ્લેક્સ
ഒതുക്കമുള്ള മണ്ണിന്റെ പിണ്ഡം,કોમ્પેક્ટ માટી સમૂહ
പ്ലാസ്റ്റിക് അവസ്ഥ,પ્લાસ્ટિક રાજ્ય
"പ്ലാസ്റ്റിക് രൂപഭേദം, പ്ലാസ്റ്റിക് രൂപഭേദം","પ્લાસ્ટિક વિકૃતિ, પ્લાસ્ટિક વિકૃતિ"
"ഗ്രാനുലാർ വിസ്കോസിറ്റി, പ്ലാസ്റ്റിക് വിസ്കോസിറ്റി","દાણાદાર સ્નિગ્ધતા, પ્લાસ્ટિક સ્નિગ્ધતા"
"പ്ലാസ്റ്റിറ്റി, പ്ലാസ്റ്റിറ്റി","પ્લાસ્ટિસિટી, પ્લાસ્ટિસિટી"
ഡക്റ്റിലിറ്റി സൂചിക,નમ્રતા સૂચકાંક
ഗ്രാനുലാർ വിസ്കോസിറ്റി,દાણાદાર સ્નિગ્ધતા
"പ്ലാസ്റ്റിസൈസർ, പ്ലാസ്റ്റിസൈസർ, കോംപാക്റ്റർ","પ્લાસ્ટિસાઇઝર, પ્લાસ્ટિસાઇઝર, કોમ્પેક્ટર"
പ്ലാസ്റ്റിക്വൽക്കരണം,પ્લાસ્ટિસાઇઝેશન
"ഫില്ലറ്റ്, അടിസ്ഥാന പ്ലേറ്റ്, പ്ലേറ്റ്, ആനോഡ്","ફીલેટ, બેઝ પ્લેટ, પ્લેટ, એનોડ"
ആനോഡ് ബോണ്ടിംഗ് ഡയോഡ്,એનોડ બંધન ડાયોડ
പ്ലേറ്റ് സ്വഭാവം പ്ലേറ്റ് സവിശേഷതകൾ,પ્લેટની લાક્ષણિકતાઓ પ્લેટની લાક્ષણિકતાઓ
"ആനോഡ് സർക്യൂട്ട്, പ്ലേറ്റ് സർക്യൂട്ട്","એનોડ સર્કિટ, પ્લેટ સર્કિટ"
പ്ലേറ്റ് സ്ഥിരമായ,પ્લેટ સતત
ആനോഡ് കറന്റ്,એનોડ વર્તમાન
അനോഡൈൻ ഡിറ്റക്ടർ,એનોડિન ડિટેક્ટર
ആനോഡ് ഡിറ്റക്ടർ,એનોડ ડિટેક્ટર
ശിലാഫലകം ശേഷി,તકતી ક્ષમતા
പ്ലേറ്റ് മൾട്ടിപ്ലയർ,પ્લેટ ગુણક
ആനോഡ് പ്രതിരോധം,એનોડ પ્રતિકાર
ആനോഡ് വിതരണ വോൾട്ടേജ്,એનોડ સપ્લાય વોલ્ટેજ
"പീഠഭൂമി, പീഠഭൂമി","ઉચ્ચપ્રદેશ, ઉચ્ચપ્રદેશ"
ഇലക്ട്രോലേറ്റഡ് സർക്യൂട്ട്,ઇલેક્ટ્રોપ્લેટેડ સર્કિટ
ഇലക്ട്രിക്കൽ പ്രിന്റഡ് സർക്യൂട്ട്,ઇલેક્ટ્રિકલ પ્રિન્ટેડ સર્કિટ
"ചെറിയ ഫലകം, ഫലകം, അണ്ഡാശയം","નાની તકતી, તકતી, અંડકોશ"
ആനോഡ് മോഡുലേറ്റഡ് സ്ക്വയർ ആംപ്ലിഫയർ,એનોડ મોડ્યુલેટેડ સ્ક્વેર એમ્પ્લીફાયર
പ്ലാറ്റ്ഫോം വളഞ്ഞു,પ્લેટફોર્મ વળેલું
"പ്ലേറ്റിംഗ്, ഇലക്ട്രോപ്ലേറ്റിംഗ്","પ્લેટિંગ, ઇલેક્ટ્રોપ્લેટિંગ"
പ്ലാറ്റിനം പൂശിയ ഇലക്ട്രോഡുകൾ,પ્લેટિનમ કોટેડ ઇલેક્ટ્રોડ્સ
പ്ലാറ്റിനോട്രോൺ,પ્લેટિનોટ્રોન
"പ്ലാറ്റിനം മണം, പ്ലാറ്റിനം കറുപ്പ്","પ્લેટિનમ સૂટ, પ્લેટિનમ કાળો"
"പ്ലാറ്റിനം റെസിസ്റ്റൻസ് തെർമോമീറ്റർ, പ്ലാറ്റിനം റെസിസ്റ്റൻസ് തെർമോമീറ്റർ","પ્લેટિનમ રેઝિસ્ટન્સ થર્મોમીટર, પ્લેટિનમ રેઝિસ્ટન્સ થર્મોમીટર"
"പ്ലാറ്റിനം താപനില, പ്ലാറ്റിനം താപനില","પ્લેટિનમ તાપમાન, પ્લેટિનમ તાપમાન"
പ്ലാറ്റിനം തെർമോമീറ്റർ,પ્લેટિનમ થર્મોમીટર
പ്ലാറ്റിനം കോയിൽ,પ્લેટિનમ કોઇલ
പ്ലാറ്റിനം-റോഡിയം,પ્લેટિનમ-રોડિયમ
"ഇലക്ട്രോ പൂശിയ, ഗാൽവാനൈസ്ഡ്, പൂശിയ, പൂശിയ","ઇલેક્ટ્રો કોટેડ, ગેલ્વેનાઈઝ્ડ, પ્લેટેડ, પ્લેટેડ"
"പരന്ന, പരന്ന, പരന്ന, പട്ടിക്കവിഡ്ലി","ચપટી, સપાટ, સપાટ, પાટિકાવિડલી"
ഫലക സ്വഭാവം,તકતી પ્રકૃતિ
ഫലകത്തിന്റെ വലിപ്പം,તકતીનું કદ
പ്രതിഫലന തല,પ્રતિબિંબ વડા
ശ്രവണ നഷ്ടം,શ્રાવ્ય નુકશાન
റിഫ്ലെക്സ് സിസ്റ്റം,રીફ્લેક્સ સિસ્ટમ
കളിക്കുന്ന സമയം,રમવાનો સમય
പ്ലീനം,પૂર્ણાહુતિ
പ്ലീനം സെൽ,પ્લેનમ સેલ
പോളിക്രോമാറ്റിക്,પોલીક્રોમેટિક
ബഹുവർണ്ണത,બહુ રંગીનતા
വഴക്കമില്ലായ്മ,અસ્થિરતા
പ്ലിയോട്രോൺ,પ્લેયોટ્રોન
സ്പർശിക്കുക,સ્પર્શ
സ്പർശന വിഭവങ്ങൾ,ટચ ડીશ
"പ്ലോട്ട്, ഏരിയ, പ്ലോട്ട്, പ്ലോട്ട്","પ્લોટ, વિસ્તાર, પ્લોટ, પ્લોટ"
ഗൂഢാലോചന നടത്തി,કાવતરું કર્યું
ഗ്രാഫിക്കൽ നിയന്ത്രണം,ગ્રાફિકલ નિયંત્રણ
പ്ലോട്ടഡ് ഫ്രീക്വൻസി ഡിസ്ട്രിബ്യൂഷൻ,પ્લોટ કરેલ આવર્તન વિતરણ
ഗൂഢാലോചന നടത്തി,કાવતરું કર્યું
ഡ്രാഫ്റ്റിംഗ്,મુસદ્દો
ഡ്രാഫ്റ്റിംഗ് ചാർട്ട്,ડ્રાફ્ટિંગ ચાર્ટ
തന്ത്രജ്ഞൻ,કાવતરાખોર
ഡ്രാഫ്റ്റിംഗ് ഇടവേള,ડ્રાફ્ટિંગ અંતરાલ
ഡ്രാഫ്റ്റിംഗ് മെഷീൻ,ડ્રાફ્ટિંગ મશીન
ട്രാക്ഷൻ,ટ્રેક્શન
ആകർഷിച്ചു,આકર્ષિત
ചരട് വലിക്കുക,દોરો ખેંચો
വയർ വലിക്കുക,વાયર ખેંચો
"സ്റ്റോപ്പർ, പ്ലഗ്","સ્ટોપર, પ્લગ"
പ്ലഗ്-കുഷ്യൻ രീതി,પ્લગ-કુશન પદ્ધતિ
പ്ലഗ് ഫ്യൂസ്,પ્લગ ફ્યુઝ
പ്ലഗ്ഗബിൾ യൂണിറ്റ്,પ્લગેબલ યુનિટ
പ്ലഗ്ബോർഡ് ഡയഗ്രം,પ્લગબોર્ડ ડાયાગ્રામ
പ്ലംബഗില്ല,પ્લમ્બગિલા
"തിരികെ, തിരികെ","પાછળ, પાછળ"
"പ്ലങ്കർ, പ്ലങ്കർ","કૂદકા મારનાર, કૂદકા મારનાર"
ഒന്നിലധികം ഉത്പാദനം,બહુવિધ ઉત્પાદન
ഒന്നിലധികം ചിതറിക്കൽ,બહુવિધ છૂટાછવાયા
പ്ലൂട്ടോണിയം,પ્લુટોનિયમ
പ്ലൂട്ടോണിയം റിയാക്ടർ,પ્લુટોનિયમ રિએક્ટર
ജലീയമായ,જલીય
ബാക്ക് എയർ ട്രാൻസ്മിഷൻ,બેક એર ટ્રાન્સમિશન
ന്യൂമാറ്റിക്,વાયુયુક્ત
ഗ്യാസ് മെക്കാനിക്സ്,ગેસ મિકેનિક્સ
പോക്കൽ-ഇഫക്റ്റ്,પોકલ-ઇફેક્ટ
"കോട്ടറി, ഇൻഡോർ, പ്രോസസ്ഡ് കാർഡ് മാസ്, ജാബ്, പോക്കറ്റ്","કોટરી, ઇન્ડોર, પ્રોસેસ્ડ કાર્ડ માસ, જબ, પોકેટ"
ജെബി ആന്റിന,જેબી એન્ટેના
"ഫോട്ടോഫോർമർ, ലൈറ്റ് ഫംഗ്ഷൻ ജനറേറ്റർ","ફોટોફોર્મર, લાઇટ ફંક્શન જનરેટર"
പൂയിഡ് കർവ്,pooid વળાંક
പോൺസോ വേഗത,પોન્સો ઝડપ
പോയിന്റ് ചാർജ്,બિંદુ ચાર્જ
പോയിന്റ് ചാർജ് ഇലക്ട്രോൺ,બિંદુ ચાર્જ ઇલેક્ટ્રોન
പോയിന്റ് കോൺടാക്റ്റ് ഡയോഡ്,બિંદુ સંપર્ક ડાયોડ
പോയിന്റ് കോൺടാക്റ്റ് ട്രാൻസിസ്റ്റർ,બિંદુ સંપર્ક ટ્રાન્ઝિસ્ટર
"സൂചിക കണക്ക്, മൂർച്ചയുള്ള കണക്ക്","અનુક્રમણિકા ગણિત, તીવ્ર ગણિત"
പോയിന്റ് പിശക്,બિંદુ ભૂલ
പോയിന്റ് ദ്വിധ്രുവം,બિંદુ દ્વિધ્રુવ
പോയിന്റ് ഇലക്ട്രോഡ്,બિંદુ ઇલેક્ટ્રોડ
പോയിന്റ് ഇലക്ട്രോൺ,બિંદુ ઇલેક્ટ્રોન
പോയിന്റ് ഫോക്കസ്,બિંદુ ફોકસ
പോയിന്റ് ലാറ്റിസ്,બિંદુ જાળી
പോയിന്റ് പിണ്ഡം,બિંદુ સમૂહ
പോയിന്റ് മ്യൂട്ടേഷൻ,બિંદુ પરિવર્તન
പോയിന്റ് ഒബ്ജക്റ്റ്,બિંદુ પદાર્થ
കോംപാക്ഷൻ പോയിന്റ്,કોમ્પેક્શન પોઈન્ટ
എതിർ പോയിന്റ്,પ્રતિ-બિંદુ
നിരീക്ഷണ പോയിന്റ്,અવલોકન બિંદુ
അപൂർവ പോയിന്റ്,દુર્લભ બિંદુ
സസ്പെൻഷൻ പോയിന്റ്,સસ્પેન્શન બિંદુ
ട്രാൻസ്ഫർ പോയിന്റ്,સ્થાનાંતરણ બિંદુ
പോയിന്റ് കണിക,બિંદુ કણ
പോയിന്റ് ചരിവ് രീതി,બિંદુ ઢાળ પદ્ધતિ
പോയിന്റ് ഉറവിടം,બિંદુ સ્ત્રોત
പോയിന്റ് സമമിതി,બિંદુ સમપ્રમાણતા
സൈറ്റിൽ റേഡിയോ ട്രാൻസ്മിഷൻ,સાઇટ રેડિયો ટ્રાન્સમિશન પર
പോയിന്റ് ഉറ്റുനോക്കുന്നു,બિંદુ staring
"പോയിന്റർ, പോയിന്റർ","નિર્દેશક, નિર્દેશક"
പിന്റോലൈറ്റ് വിളക്ക്,પિન્ટોલાઇટ લેમ્પ
മലിനമായ,દુષિત
വിഷബാധ,ઝેર
"വിഷബാധയുള്ള കമ്പ്യൂട്ടർ, വിഷബാധയുള്ള കമ്പ്യൂട്ടർ","પોઈઝનીંગ કોમ્પ્યુટર, પોઈઝનીંગ કોમ્પ્યુટર"
വിഷ വിരുദ്ധ സൂചകം,ઝેર વિરોધી સૂચક
വിഷം വിതരണം,ઝેરનું વિતરણ
"ധ്രുവം, ധ്രുവം","ધ્રુવીય, ધ્રુવીય"
ധ്രുവജ്വാല,ધ્રુવીય જ્યોત
ധ്രുവ അക്ഷം,ધ્રુવીય ધરી
ദിശയിലുള്ള മെഴുകുതിരി ശക്തി,દિશાત્મક મીણબત્તીની શક્તિ
ധ്രുവീയ വൈദ്യുത,ધ્રુવીય ડાઇલેક્ટ્રિક
ധ്രുവ ദൂരം,ધ્રુવીય અંતર
ധ്രുവപ്രദേശം,ધ્રુવીય પ્રદેશ
പോളാർ ലാറ്റിസ്,ધ્રુવીય જાળી
ധ്രുവ ദ്രവ്യം,ધ્રુવીય બાબત
പോളാർ റേഡിയേഷൻ പാറ്റേൺ,ધ્રુવીય રેડિયેશન પેટર્ન
ധ്രുവ രശ്മി,ધ્રુવીય કિરણ
ധ്രുവ ദൂരദർശിനി,ધ્રુવીય ટેલિસ્કોપ
ധ്രുവീയ അനുപാതം,પોલેરિટી રેશિયો
ധ്രുവമീറ്റർ,પોલેરીમીટર
പോളാരിമെട്രി,પોલેરીમેટ્રી
പോളാരിറ്റി സ്പെക്ട്രം,પોલેરિટી સ્પેક્ટ્રમ
ധ്രുവത,ધ્રુવીયતા
ധ്രുവീകരണം,ધ્રુવીકરણ
ധ്രുവീകരണ ചാർജ്,ધ્રુવીકરણ ચાર્જ
ധ്രുവീകരണ ഇലക്ട്രോൺ,ધ્રુવીકરણ ઇલેક્ટ્રોન
പോളാരിറ്റി നീളം,ધ્રુવીયતા વિસ્તરણ
ധ്രുവീകരണ ഘടകം,ધ્રુવીકરણ પરિબળ
ധ്രുവീകരണ ഫിൽട്ടർ,ધ્રુવીકરણ ફિલ્ટર
ധ്രുവീകരണ ഐഡന്റിറ്റി,ધ્રુવીકરણ ઓળખ
ധ്രുവീകരണ മൈക്രോസ്കോപ്പ്,ધ્રુવીકરણ માઇક્રોસ્કોપ
കോർ ധ്രുവീകരണം,મુખ્ય ધ્રુવીકરણ
"വൈദ്യുതധ്രുവീകരണം, വൈദ്യുത വൈദ്യുതധ്രുവീകരണം","ડાઇલેક્ટ્રિકનું ધ્રુવીકરણ, ડાઇલેક્ટ્રિકનું ધ્રુવીકરણ"
ധ്രുവീകരണ സാധ്യത,ધ્રુવીકરણ સંભવિત
ധ്രുവീകരണ വെക്റ്റർ,ધ્રુવીકરણ વેક્ટર
"പോളാരിസ്കോപ്പ്, പോളാരിസ്കോപ്പ്","પોલારીસ્કોપ, પોલારીસ્કોપ"
ധ്രുവീകരിക്കാൻ,ધ્રુવીકરણ કરવું
ധ്രുവീകരിക്കപ്പെട്ട ഘടകം,ધ્રુવીકરણ ઘટક
"ധ്രുവീകരിക്കപ്പെട്ട വൈദ്യുത, ധ്രുവീകരിക്കപ്പെട്ട വൈദ്യുത","પોલરાઇઝ્ડ ડાઇલેક્ટ્રિક, પોલરાઇઝ્ડ ડાઇલેક્ટ્રિક"
ധ്രുവീകരിക്കപ്പെട്ട പ്രകാശം,ધ્રુવીકૃત પ્રકાશ
"ധ്രുവീകരണം, ധ്രുവീകരണം","polarizer, polarizer"
ധ്രുവീകരണ കോൺ,ધ્રુવીકરણ કોણ
ശബ്ദ ഫിൽട്ടർ,ધ્વનિ ફિલ્ટર
ധ്രുവീകരണ മൈക്രോസ്കോപ്പ്,ધ્રુવીકરણ માઇક્રોસ્કોપ
ധ്രുവീകരണ രീതി,ધ્રુવીકરણ પદ્ધતિ
പോളാരിറ്റി വോൾട്ടേജ്,પોલેરિટી વોલ્ટેજ
ധ്രുവത,ધ્રુવીયતા
പോളാരിറ്റി സ്പെക്ട്രം,પોલેરિટી સ્પેક્ટ્રમ
ധ്രുവീയ ദീർഘവൃത്താകൃതി,ધ્રુવીયતા લંબગોળ
ധ്രുവബന്ധം,ધ્રુવીય બંધન
പോളാരിറ്റി വീഴ്ച,પોલેરિટી પતન
ധ്രുവീകരണ ദീർഘവൃത്താകൃതി,ધ્રુવીકરણ લંબગોળ
ഇലക്ട്രോഡ് ധ്രുവീകരണം,ઇલેક્ટ્રોડ ધ્રુવીકરણ
ധ്രുവീകരണ സാധ്യത,ધ્રુવીકરણ સંભવિત
ധ്രുവീകരണ പ്രതിരോധം,ધ્રુવીકરણ પ્રતિકાર
ധ്രുവീകരണ സ്പെക്ട്രോസ്കോപ്പി,ધ્રુવીકરણ સ્પેક્ટ્રોસ્કોપી
ധ്രുവീകരിക്കപ്പെട്ട ഇലക്ട്രോലൈറ്റ് കപ്പാസിറ്റർ,પોલરાઇઝ્ડ ઇલેક્ટ્રોલાઇટ કેપેસિટર
ധ്രുവീകരിക്കപ്പെട്ട വൈദ്യുതകാന്തിക വികിരണം,ધ્રુવીકૃત ઇલેક્ટ્રોમેગ્નેટિક રેડિયેશન
ധ്രുവീകരിക്കപ്പെട്ട ന്യൂട്രോൺ,ધ્રુવીકૃત ન્યુટ્રોન
ധ്രുവീകരിക്കപ്പെട്ട പ്ലഗ്,પોલરાઇઝ્ડ પ્લગ
ധ്രുവീകരിക്കപ്പെട്ട പാത്രം,ધ્રુવીકૃત પાત્ર
ധ്രുവീകരിക്കപ്പെട്ട റിലേ,પોલરાઇઝ્ડ રિલે
ധ്രുവീകരണ മൈക്രോസ്കോപ്പ്,ધ્રુવીકરણ માઇક્રોસ્કોપ
"ധ്രുവീകരണ ശക്തി, ധ്രുവീകരണ ശക്തി","ધ્રુવીકરણ શક્તિ, ધ્રુવીકરણ શક્તિ"
ധ്രുവീകരണ വോൾട്ടേജ് (ശേഖരിക്കാനുള്ള സാധ്യത),ધ્રુવીકરણ વોલ્ટેજ (સંભવિત એકત્ર)
പോളറോയ്ഡ്,પોલરોઇડ
"പോളറോൺ, പോളറോൺ","પોલરોન, પોલારોન"
"ധ്രുവം, അനന്തത, സമ്പർക്കം, ധ്രുവം","ધ્રુવ, અનંત, સંપર્ક, ધ્રુવ"
പോൾ പ്രഭാവം,ધ્રુવ અસર
പോൾ പ്രഭാവം,ધ્રુવ અસર
പോൾ ഇടവേള,ધ્રુવ અંતરાલ
ധ്രുവഭാഗം,ધ્રુવીય સેગમેન્ટ
ധ്രുവത,ધ્રુવીયતા
ധ്രുവീയമായ,ધ્રુવ તરફ
പോൾ വാൻ കോയിൽ,ધ્રુવ વેન કોઇલ
പൊളോണിയം,પોલોનિયમ
പോളിറ്റോമിക്,પોલિએટોમિક
വൈവിധ്യം,વૈવિધ્યનો
പോളിക്രോമാറ്റിക് വികിരണം,પોલીક્રોમેટિક રેડિયેશન
ബഹുമുഖം,પોલિહેડ્રલ
മൾട്ടിക്രിസ്റ്റലിൻ,બહુસ્ફટિકીય
ബഹുഭുജീകരണം,બહુકોણીકરણ
ബഹുരൂപം,પોલીમોર્ફિક
മൾട്ടിഫേസ് സർക്യൂട്ട്,મલ્ટિફેઝ સર્કિટ
മൾട്ടിഫേസ് ഇൻഡക്ഷൻ മോട്ടോർ,મલ્ટિફેઝ ઇન્ડક્શન મોટર
പോളിമെറിക് ഉറവിടം,પોલિમરીક સ્ત્રોત
മൾട്ടിസ്റ്റേജ് സിൻക്രണസ് ജനറേറ്റർ,મલ્ટિ-સ્ટેજ સિંક્રનસ જનરેટર
മൾട്ടിഫേസ് സിസ്റ്റം,મલ્ટિફેઝ સિસ્ટમ
ഒന്നിലധികം പ്രിസം,બહુવિધ પ્રિઝમ
പോളിസ്റ്റൈറൈൻ ബാർ,પોલિસ્ટરીન બાર
പാലിറോഡ് ആന്റിന,પાલીરોડ એન્ટેના
പാലിറോഡ് ആന്റിന,પાલીરોડ એન્ટેના
"ബഹുദിശ, ബഹുമുഖം, ബഹുമുഖം","બહુપક્ષીય, મેનીફોલ્ડ, મેનીફોલ્ડ"
മൾട്ടിവേരിയേറ്റ് കംപ്രഷൻ കർവ്,મલ્ટિવેરિયેટ કમ્પ્રેશન કર્વ
ബഹുപദ പ്രക്രിയ,બહુપદી પ્રક્રિયા
ബഹുരൂപം,પોલીમોર્ફિક
പോളിടൈപ്പ് ആശയം,પોલિટાઇપ ખ્યાલ
പോമറാഞ്ചിന്റെ സിദ്ധാന്തം,પોમેરેન્ચનું પ્રમેય
പോമറോൺ,પોમેરોન
"കുളം, കുളം","પૂલ, પૂલ"
കോയിൽ കാഥോഡ്,કોઇલ કેથોડ
കോയിൽ കാഥോഡ് ട്യൂബ്,કોઇલ કેથોડ ટ્યુબ
പൂൾ നിക്ഷേപം,પૂલ ડિપોઝિટ
പുഷ്കരിണി റിയാക്ടർ,પુષ્કારિણી રિએક્ટર
കുറഞ്ഞ ആഗിരണം,ઓછા શોષક
വികിരണം,ઇરેડિયેશન
കുറഞ്ഞ റെസല്യൂഷൻ,ઓછું રીઝોલ્યુશન
കുറഞ്ഞ ദൃശ്യപരത,ઓછી દૃશ્યતા
Poincare ഇലക്ട്രോൺ,પોઈનકેર ઈલેક્ટ્રોન
പോയിന്റ് അപൂർണത,બિંદુ અપૂર્ણતા
ബ്രേക്ക് പോയിന്റ്,વિરામ બિંદુ
ജനസംഖ്യാ വിപരീതം,વસ્તી વ્યુત્ક્રમ
സ്ട്രാറ്റ ജനസംഖ്യ,વર્ગની વસ્તી
സ്റ്റോമറ്റൽ ഡിഫ്യൂഷൻ,સ્ટોમેટલ પ્રસરણ
സുഷിരം,છિદ્રાળુતા
പോറോ പ്രിസം,પોરો પ્રિઝમ
"തുറമുഖം, തുറമുഖം, ഗേറ്റ്വേ, ഇന്ധന ഗേറ്റ്","બંદર, બંદર, પ્રવેશદ્વાર, બળતણ દ્વાર"
ഇന്ധന ഗേറ്റ് ഏരിയ,બળતણ દ્વાર વિસ્તાર
പോർട്ട് റഡാർ ഇൻസ്റ്റിറ്റ്യൂട്ട്,પોર્ટ રડાર સંસ્થા
പോർട്ടബിൾ,પોર્ટેબલ
പോർട്ടബിൾ ആന്റിന,પોર્ટેબલ એન્ટેના
പോർട്ടബിൾ ഉപകരണം,પોર્ટેબલ ઉપકરણ
പോർട്ടബിൾ മോണിറ്റർ,પોર્ટેબલ મોનિટર
പോർട്ടബിൾ റിസീവർ,પોર્ટેબલ રીસીવર
പോർട്ടബിൾ ടെലിവിഷൻ ട്രാൻസ്മിറ്റർ,પોર્ટેબલ ટેલિવિઝન ટ્રાન્સમીટર
പോർട്ടബിൾ ട്രാൻസ്മിറ്റർ,પોર્ટેબલ ટ્રાન્સમીટર
പോസിസ്റ്റർ,પોસ્ટર
ലൊക്കേഷൻ പ്രഭാവം,સ્થાન અસર
സ്ഥല ഘടകം,સ્થળ પરિબળ
സ്ഥാന പുനർനിക്ഷേപം,સ્થિતિકીય પુનઃરોકાણ
സ്ഥാനനിർണ്ണയ ഘടകം,સ્થિતિ તત્વ
"ഐസോമെറിസം, സ്ഥലം ഐസോമെറിസം","આઇસોમેરિઝમ મૂકો, આઇસોમેરિઝમ મૂકો"
സ്റ്റാറ്റസ് ലൈൻ,સ્થિતિ રેખા
സന്തുലിതാവസ്ഥയുടെ പോയിന്റ്,સંતુલન બિંદુ
സ്ഥാനം ഓപ്പറേറ്റർ,પોઝિશન ઓપરેટર
സ്ഥാന പ്രാതിനിധ്യം,સ્થિતિનું પ્રતિનિધિત્વ
സ്ഥാനം നമ്പർ,સ્થિતિ નંબર
ദൂരം ഗേജ്,અંતર માપક
ഡ്രാഫ്റ്റിംഗ് പ്ലേറ്റ്,ડ્રાફ્ટિંગ પ્લેટ
സ്ഥാനം വെക്റ്റർ,સ્થિતિ વેક્ટર
"പോസിറ്റീവ്, പണം, പോസിറ്റീവ്, പോസിറ്റീവ്","હકારાત્મક, પૈસા, હકારાત્મક, હકારાત્મક"
നല്ല ത്വരണം,હકારાત્મક પ્રવેગક
പോസിറ്റീവ് ഇരട്ട അപവർത്തനം,હકારાત્મક ડબલ રીફ્રેક્શન
"പണം ചാർജ്, പണം ചാർജ്","મની ચાર્જ, મની ચાર્જ"
സമ്പത്ത് പുരുഷത്വം,સંપત્તિ વીરતા
പോസിറ്റീവ് കോളം,હકારાત્મક કૉલમ
പോസിറ്റീവ് ക്രിസ്റ്റൽ,હકારાત્મક સ્ફટિક
പോസിറ്റീവ് കറന്റ്,હકારાત્મક પ્રવાહ
പോസിറ്റീവ് ഡിസ്ചാർജ്,હકારાત્મક સ્રાવ
ഡ്രം വക്രീകരണം,ડ્રમ વિકૃતિ
പോസിറ്റീവ് ഇലക്ട്രിക് ചാർജ്,હકારાત્મક ઇલેક્ટ્રિક ચાર્જ
പണം ഇലക്ട്രോഡ്,મની ઇલેક્ટ્રોડ
പണം ഇലക്ട്രോൺ,મની ઇલેક્ટ્રોન
സമ്പത്ത് ദീർഘിപ്പിക്കൽ,સંપત્તિ લંબાવવું
