Malayalam,English
മെമ്മറി സംരക്ഷണം,memory protection
മെമ്മറി റഫറൻസ് നിർദ്ദേശം,memory reference instruction
മെമ്മറി റസിഡന്റ് പ്രോഗ്രാം,memory resident program
മെമ്മറി യൂണിറ്റ്,memory unit
മെനു,Menu
മെനു ബാർ,menu bar
മെനു ഡ്രൈവ്,menu drive
മെനു തിരഞ്ഞെടുക്കൽ,menu selection
മെനു അടിസ്ഥാനമാക്കിയുള്ള പ്രോഗ്രാം,menu-driven program
ലയിപ്പിക്കുക,Merge
എക്സ്ചേഞ്ച് സോർട്ട് ലയിപ്പിക്കുക,merge exchange sort
ലയിപ്പിക്കുക,merge sort
ലയിപ്പിക്കുന്നു,Merging
മെഷ് നെറ്റ്വർക്ക്,mesh network
സന്ദേശമയയ്‌ക്കൽ,Messagaing
സന്ദേശം,Message
സന്ദേശ പ്രാമാണീകരണം,message authentication
സന്ദേശ ബോക്സ്,message box
സന്ദേശ സർക്യൂട്ട്,message circuit
സന്ദേശ ഫോർമാറ്റ്,message format
സന്ദേശ തലക്കെട്ട്,message header
സന്ദേശ മോഡ്,message mode
സന്ദേശം കൈമാറുന്നു,message passing
സന്ദേശ വോട്ടെടുപ്പ്,message polling
സന്ദേശ ക്യൂ,message queue
സന്ദേശ സ്വിച്ച്,message switch
സന്ദേശ വാചകം,message text
സന്ദേശ കൈമാറ്റ ഏജന്റ്,message transfer agent
മെറ്റാ അസംബ്ലർ,meta assembler
മെറ്റാ ക്ലാസ്,meta class
മെറ്റാ സമാഹാരം,meta compilation
മെറ്റാ കമ്പൈലർ,meta compiler
മെറ്റാ ഭാഷ,meta language
മെറ്റാ നെറ്റ്വർക്ക്,meta network
മെറ്റാ സിസ്റ്റം,meta system
രീതി,Method
മെട്രോപൊളിറ്റൻ ഏരിയ നെറ്റ്‌വർക്ക് (MAN),metropolitan area network (MAN)
മൈക്രോ,Micro
മൈക്രോ കോഡ്,micro code
മൈക്രോ കമ്പ്യൂട്ടർ,micro computer
മൈക്രോ കൺട്രോളർ,micro controller
മൈക്രോ സൈക്കിൾ,micro cycle
മൈക്രോ ഇലക്ട്രോണിക് മെക്കാനിക്കൽ സിസ്റ്റം (MEMS),micro electronic mechanical system (MEMS)
മൈക്രോ ഇലക്ട്രോണിക്സ്,micro electronics
മൈക്രോ മിനി ഓതറൈസേഷൻ,micro miniauthorization
മൈക്രോ ഓർഡർ,micro order
മൈക്രോ/മെയിൻഫ്രെയിം ലിങ്ക്,micro/mainframe link
മൈക്രോചിപ്പ്,Microchip
മൈക്രോകോബോൾ,Microcobol
മൈക്രോകോഡ്,Microcode
മൈക്രോഫിഷ്,Microfiche
മൈക്രോഫ്ലോപ്പി,Microfloppy
മൈക്രോഫോം റീഡർ,microform reader
മൈക്രോഫ്രെയിം,Microframe
മൈക്രോഗ്രാഫിക്സ്,Micrographics
മൈക്രോഫോൺ,Microphone
മൈക്രോഫോട്ടോഗ്രാഫ്,Microphotograph
മൈക്രോപ്രൊസസിംഗ് യൂണിറ്റ്,microprocessing unit
മൈക്രോപ്രൊസസർ,Microprocessor
മൈക്രോപ്രൊസസർ ചിപ്പ്,microprocessor chip
മൈക്രോപ്രൊസസർ കമ്പൈലർ,microprocessor compiler
മൈക്രോപ്രൊസസർ യൂണിറ്റ് (എംപിയു),microprocessor unit (MPU)
മൈക്രോപ്രോഗ്രാം,Microprogram
മൈക്രോസെക്വൻസ്,Microsequence
മൈക്രോസോഫ്റ്റ്,Microsoft
മൈക്രോസോഫ്റ്റ് വിൻഡോകൾ,microsoft windows
മൈക്രോവേവ്,Microwave
മൈക്രോവേവ് ലിങ്ക്,microwave link
മൈക്രോവേവ് പ്രചരണം,microwave propagation
മധ്യ മാനേജ്മെന്റ്,middle management
മിഡിൽവെയർ,Middleware
മിഡികമ്പ്യൂട്ടർ,Midicomputer
മധ്യഭാഗം,Midpoint
ഇടക്കാല,Midterm
മൈഗ്രേഷൻ പാത,migration path
സെക്കൻഡിൽ ദശലക്ഷം നിർദ്ദേശങ്ങൾ (MIPS),million instructions per second (MIPS)
മിനികമ്പ്യൂട്ടർ,minicomputer
മിനിഡിസ്കെറ്റ്,Minidiskette
ഏറ്റവും കുറഞ്ഞ കേർണൽ,minimal kernel
കുറഞ്ഞ ഉൽപ്പന്നം,minimal product
ഏറ്റവും കുറഞ്ഞ വൃക്ഷം,minimal tree
മിനിമാക്സ് (മിനി-മാക്സ്) അൽഗോരിതം,minimax (min-max) algorithm
മിനിമാക്സ് നടപടിക്രമം,minimax procedure
ഏറ്റവും കുറഞ്ഞ ചെലവ് പരന്നുകിടക്കുന്ന മരം,minimum cost spanning tree
ഏറ്റവും കുറഞ്ഞ ലേറ്റൻസി കോഡിംഗ്,minimum latency coding
ചെറിയ ഉപകരണം,minor device
മിന്ററിം,Minterim
മൈനസ് പതാക,minus flag
മൈനസ് പതാക,minus flag
മൈനസ് സോൺ,minus zone
കണ്ണാടി,mirror
കണ്ണാടി സൈറ്റ്,mirror site
മിക്സഡ്-റാഡിക്സ് നൊട്ടേഷൻ,mixed-radix notation
മിക്സർ,Mixer
ഓർമ്മപ്പെടുത്തൽ,Mnemonic
സ്മരണിക വിലാസം,mnemonic address
മെമ്മോണിക്സ്,Mnemonics
മൊബൈൽ,Mobile
മൊബൈൽ കമ്പ്യൂട്ടിംഗ്,mobile computing
മോഡൽ,Model
മാതൃകയില്ലാത്ത എഡിറ്റർ,modeless editor
മോഡലിംഗ്,Modelling
മോഡം,Modem
മിതത്വം,Moderate
മോഡറേഷൻ,Moderation
മോഡറേറ്റർ,Moderator
പരിഷ്കരിച്ച നിർദ്ദേശം,modified instruction
മോഡിഫയർ,Modifier
മോഡിഫയർ ബിറ്റ്,modifier bit
പരിഷ്ക്കരിക്കുക,Modify
മോഡുലാർ,Modular
മോഡുലാരിറ്റി,Modularity
മോഡുലേഷൻ,Modulation
മൊഡ്യൂൾ,Module
മൊഡ്യൂൾ ആർക്കിടെക്ചർ,module architecture
മോണിറ്റർ,Monitor
നിരീക്ഷണ പരിപാടി,monitoring program
മോണോക്രോം ഡിസ്പ്ലേ,monocrome display
മോണോലിത്തിക്ക് ഇന്റഗ്രേറ്റഡ് സർക്യൂട്ട്,monolithic integrated circuit
മോണോലിത്തിക്ക് സാങ്കേതികവിദ്യ,monolithic technology
മോണോസ്പേസ് ഫോണ്ട്,monospace font
മോണോസ്റ്റബിൾ,Monostable
മോണോട്ടോറിസിറ്റി,Monotoricity
മോർഫ്,Morph
മോർഫീം,Morpheme
മോർഫിസം,Morphism
ജാമ്യം,Mortgage
മോസ്ഫെറ്റ് (MOSFET),mosfet (MOSFET)
ഏറ്റവും പ്രധാനപ്പെട്ട ബിറ്റ്,most significant bit
മദർ ബോർഡ്,mother board
അമ്മ രജിസ്റ്റർ,mother register
ചലച്ചിത്രം,motion picture
മോഷൻ പിക്ചർ വിദഗ്ധ സംഘം (എംപിഇജി),motion picture experts group (MPEG)
മൗണ്ട്,Mount
മൗസ്,Mouse
നീക്കുക,Move
ചലിക്കുന്ന സ്വഭാവം,move character
MS-DOS,MS-DOS
MS-Windows,MS-Windows
ബഹുമുഖം,multi aspect
മൾട്ടി പ്രൊസസർ,multi processor
മൾട്ടി പ്രോഗ്രാമിംഗ്,multi programming
മൾട്ടി ടാസ്കിംഗ്,multi tasking
മൾട്ടിബസ്,Multibus
മൾട്ടികാസ്റ്റ്,Multicast
മൾട്ടികാസ്റ്റ് വിലാസം,multicast address
മൾട്ടികാസ്റ്റിംഗ്,Multicasting
മൾട്ടിചിപ്പ്,Multichip
മൾട്ടിക്സ്,Multics
മൾട്ടിജോബ് പ്രവർത്തനം,multijob operation
മൾട്ടി ലെവൽ മെമ്മറി,multilevel memory
മൾട്ടിമീഡിയ സാങ്കേതികവിദ്യ,multimedia technology
മൾട്ടിമോഡ്,Multimode
ഒന്നിലധികം,Multiple
ഒന്നിലധികം കൃത്യത,multiple precision
ഒന്നിലധികം റിഗ്രഷൻ,multiple regression
മൾട്ടിപ്ലക്സ്,Multiplex
മൾട്ടിപ്ലക്സ് മോഡ്,multiplex mode
മൾട്ടിപ്ലക്‌സർ,Multiplexer
മൾട്ടിപ്ലെക്സിംഗ്,Multiplexing
മൾട്ടിപോയിന്റ് നെറ്റ്‌വർക്ക്,multipoint network
മൾട്ടിപ്രോസസിംഗ്,Multiprocessing
മൾട്ടിപ്രൊസസർ സിസ്റ്റം,multiprocessor system
മൾട്ടി പർപ്പസ് ഇന്റർനെറ്റ് മെയിൽ വിപുലീകരണം (MIME),multipurpose internet mail extention (MIME)
മൾട്ടിഷെഡ്യൂൾ,Multischedule
മൾട്ടിസ്റ്റേഷൻ,Multistation
മൾട്ടിത്രെഡിംഗ്,Multithreading
ബഹുമുഖ യുക്തി,multivalued logic
മൾട്ടിവൈരിയേറ്റ് വിശകലനം,multivariate analysis
മൾട്ടിവൈബ്രേറ്റർ,Multivibrator
പരസ്പര ഒഴിവാക്കൽ,mutual exclusion
പരസ്പര വിവരങ്ങൾ,mutual information
നിഷ്കളങ്കനായ ഉപയോക്താവ്,naïve user
നെയിം സെർവർ,name server
NAND പ്രവർത്തനം,NAND operation
നാനോ,Nano
ഇടുങ്ങിയ ബാൻഡ്,narrow band
ദേശീയ ഇൻഫർമേഷൻ ഇൻഫ്രാസ്ട്രക്ചർ,national information infrastructure
നാഷണൽ ഇൻഫർമേഷൻ സ്റ്റാൻഡേർഡ് ഓർഗനൈസേഷൻ (NAND NISO),National Information Standards Organization (NAND NISO)
നേറ്റീവ് കോഡ്,native code
നേറ്റീവ് കംപൈലർ,native compiler
നേറ്റീവ് സോഫ്റ്റ്വെയർ,native software
സ്വാഭാവിക കമ്പൈലർ,natural compiler
സ്വാഭാവിക ഭാഷാ സംസ്കരണം,natural language processing
സ്വാഭാവിക ഭാഷാ ചോദ്യം,natural language querry
സ്വാഭാവിക സംഖ്യ,natural number
നാവിഗേഷൻ,Navigation
നാവിഗേറ്റർ,Navigator
നെഗറ്റീവ് യുക്തി,negative logic
നെസ്റ്റഡ് ലൂപ്പ്,nested loop
നെസ്റ്റഡ് മാക്രോകൾ,nested macros
നെറ്റ്,Net
നെറ്റ് വിലാസം,net address
നെറ്റ് പൗരൻ,net citizen
നെറ്റ്സ്കേപ്പ് നാവിഗേറ്റർ,netscape navigator
നെറ്റ്വർക്ക് ആക്സസ് നിയന്ത്രണം,network access control
നെറ്റ്വർക്ക് ആർക്കിടെക്ചർ,network architecture
നെറ്റ്‌വർക്ക് ഫയൽ സിസ്റ്റം (NFS),network file system (NFS)
നെറ്റ്‌വർക്ക് സമഗ്രത,network integrity
നെറ്റ്‌വർക്ക് ഇന്റർകണക്ഷൻ,network interconnection
നെറ്റ്വർക്ക് പാളി,network layer
നെറ്റ്വർക്ക് മാനേജ്മെന്റ്,network management
നെറ്റ്‌വർക്ക് ടോപ്പോളജി,network topology
നെറ്റ്വർക്ക് വെർച്വൽ ടെർമിനൽ,network virtual terminal
ന്യൂട്രൽ റിലേ,neutral relay
ന്യൂട്രൽ ട്രാൻസ്മിഷൻ,neutral transmission
പുതിയ വരി പ്രതീകം,new line character
പുതിയ സമന്വയം,new sync
NFS/നെറ്റ്‌വർക്ക് ഫയൽ,NFS/network file
നുള്ളി,Nibble
ഒമ്പതിന്റെ പൂരകം,nine's complement
നോഡ്,Node
ശബ്ദം,Noise
ശബ്ദ മോഡ്,noise mode
ശബ്ദരഹിതമായ കോഡിംഗ്,noiseless coding
നോൺ ഡിറ്റർമിനിസം,non determinism
വിതരണം ചെയ്യാത്തത്,non distributive
ശൂന്യമല്ലാത്ത സെറ്റ്,non empty set
അപ്രധാനം,non prime
നോൺ-ഇന്ററാക്ടീവ്,Non-interactive
നോൺ-ടെർമിനൽ സിസ്റ്റം,non-terminal system
അസ്ഥിരമല്ലാത്ത മെമ്മറി,non-volatile memory
അസ്ഥിരമല്ലാത്ത ആട്ടുകൊറ്റൻ,non-volatile ram
നോൺ-വെയ്റ്റഡ് കോഡ്,non-weighted code
NOP നിർദ്ദേശം,NOP instruction
NOR,NOR
NOR ഗേറ്റ്,NOR gate
സാധാരണ,Normal
നോർമലൈസേഷൻ,Normalization
നോർമലൈസർ,Normalizer
NOR-ഓപ്പറേഷൻ,NOR-operation
അല്ല,NOT
സർക്യൂട്ട് അല്ല,NOT circuit
തുല്യതാ ഗേറ്റ് അല്ല,NOT equivalence gate
ഓപ്പറേഷൻ അല്ല,NOT operation
അല്ല-AND,Not-AND
അല്ല-ആൻഡ് ഓപ്പറേഷൻ,NOT-AND operation
അല്ല-അല്ലെങ്കിൽ,NOT-OR
അല്ല-അല്ലെങ്കിൽ പ്രവർത്തനം,NOT-OR operation
NP പൂർണ്ണത,NP completeness
NULL പോയിന്റർ,NULL pointer
സംഖ്യ സിദ്ധാന്തം,number theory
നിക്വിസ്റ്റ് മാനദണ്ഡം,nyquist criteria
വസ്തു,Object
ഒബ്ജക്റ്റ് ഓറിയന്റഡ്,object oriented
ഒക്ടൽ കോഡ്,octal code
അഷ്ടസംഖ്യ,octal number
ഒക്ടെറ്റ്,Octet
ഒക്‌ട്രി,Octree
വിചിത്രമായ തുല്യത,odd parity
ഓഫീസ് ഓട്ടോമേഷൻ,office automation
ഓഫീസ് സോഫ്റ്റ്വെയർ,office software
ഓഫ്-ലൈൻ,Off-line
ഓഫ്-ലൈൻ പ്രോസസ്സിംഗ്,off-line processing
ഓഫ്-സെറ്റ്,Off-set
ഒമേഗ നൊട്ടേഷൻ,omega notation
ഓൺലൈൻ ആശയവിനിമയം,on-line communication
ഓൺലൈൻ പ്രോസസ്സിംഗ്,on-line processing
ഒപി രജിസ്റ്റർ,OP register
തുറന്ന വിലാസം,open addressing
ഓപ്പൺ സിസ്റ്റം ഇന്റർകണക്ഷൻ,open system interconnection
തുറന്ന വയർ,open wire
ഓപ്പറാൻറ്,Operand
ഓപ്പറേറ്റിംഗ് സിസ്റ്റം,operating system
ഓപ്പറേഷൻ,Operation
ഓപ്പറേറ്റർ,Operator
ഒപ്റ്റിക്കൽ പ്രതീക തിരിച്ചറിയൽ,optical character recognition
ഒപ്റ്റിക്കൽ ഫൈബർ,optical fibre
ഒപ്റ്റിക്കൽ ഫോണ്ട്,optical font
ഒപ്റ്റിക്കൽ മാർക്ക് റെക്കഗ്നിഷൻ (OMR),optical mark recognition (OMR)
ഒപ്റ്റിക്കൽ മെമ്മറി,optical memory
ഒപ്റ്റിക്കൽ റീഡർ,optical reader
ഒപ്റ്റിക്കൽ സ്കാനിംഗ്,optical scanning
ഒപ്റ്റിമൽ,Optimal
ഒപ്റ്റിമൈസേഷൻ,Optimization
opto coupler,opto coupler
ഒപ്‌റ്റോഇലക്‌ട്രോണിക്‌സ്,Optoelectronics
ഒപ്റ്റോസോലേറ്റർ,Optoisolator
അഥവാ,OR
അല്ലെങ്കിൽ ഗേറ്റ്,OR gate
അല്ലെങ്കിൽ പ്രവർത്തനം,OR operation
ഓർഡർ പ്രകാരം,order by
മുൻഗണനാക്രമം,order of precedence
ഓർഡർ ചെയ്ത ജോഡി,ordered pair
ഓർഡർ സെറ്റ്,ordered set
ഓർഡർ വൃക്ഷം,ordered tree
ഔട്ട്പുട്ട് ഡാറ്റ,output data
ഔട്ട്പുട്ട് ഉപകരണം,output device
ഔട്ട്പുട്ട് ഫയൽ,output file
ഔട്ട്പുട്ട് മൊഡ്യൂൾ,output module
ഔട്ട്പുട്ട് പ്രസ്താവന,output statement
ഔട്ട്പുട്ട് സ്ട്രീം,output stream
ഔട്ട്പുട്ട് യൂണിറ്റ്,output unit
ഓവർ ഫ്ലോ,over flow
മേൽ കിടന്നു,over lay
അമിതഭാരം,over load
ഓവർ പ്രിന്റിംഗ്,over printing
ഓവർ റൺ,over run
ഓവർ റൺ പിശക്,over run error
ഓവർഹെഡ് ബിറ്റ്,overhead bit
ഓവർലാപ്പ്,Overlap
ഓവർലേ പ്രോഗ്രാം,overlay program
അസാധുവാക്കൽ തടസ്സം,override interrupt
തിരുത്തിയെഴുതുക,Overwrite
സ്വന്തം കോഡിംഗ്,own coding
പാക്ക്,Pack
പാക്കേജ്,Package
പാക്കറ്റ്,Packet
പാക്കറ്റ് സ്വിച്ചിംഗ്,packet switching
പാക്കിംഗ് ഘടകം,packing factor
പാഡിംഗ്,Padding
പേജ്,Page
പേജ് വിലാസം,page addressing
പേജ് ബ്രേക്ക്,page break
പേജ് അടിക്കുറിപ്പ്,page footing
പേജിൽ,page in
പേജ് ഔട്ട്,page out
പേജ് റീഡർ,page reader
പേജ് സ്വാപ്പ്,page swap
പേജ് മെമ്മറി,paged memory
പേജിംഗ്,Paging
ഈന്തപ്പനയുടെ മുകൾഭാഗം,palm top
പേപ്പർ സെൻസർ,paper sensor
സമാന്തര അൽഗോരിതം,parallel algoritham
സമാന്തര കമ്പ്യൂട്ടർ,parallel computer
സമാന്തര ഇന്റർഫേസ്,parallel interface
സമാന്തര തുറമുഖം,parallel port
സമാന്തര പ്രോസസ്സിംഗ്,parallel processing
സമാന്തര പ്രോഗ്രാമിംഗ്,parallel programming
പരാമീറ്റർ,Parameter
രക്ഷിതാവ്,Parent
സമത്വം,Parity
പാഴ്സ് മരം,parse tree
പാർസർ,Parser
പാഴ്സിംഗ്,Parsing
വിഭജനം,Partition
വിഭജനം,Partitioning
Password,Password
പാത,Path
പാറ്റേൺ തിരിച്ചറിയൽ,pattern recognition
പിസി-ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (പിസിഡിഒഎസ്),PC-disk operating system (PCDOS)
സമപ്രായക്കാരൻ,Peer
പേന പ്ലോട്ടർ,pen plotter
പെന്റിയം,Pentium
ആനുകാലികം,Periodic
പെരിഫറലുകൾ,Peripherals
പെരി,Peri
സ്ഥിരമായ വെർച്വൽ സർക്യൂട്ട്,permanent virtual circuit
സ്ഥിരതയുള്ള,Persistant
പേഴ്സണൽ കമ്പ്യൂട്ടർ (PC),personel computer (PC)
പേഴ്സണൽ ഡിജിറ്റൽ അസിസ്റ്റന്റ് (PDA),personnel digital assistant (PDA)
ഫാന്റം,Phantom
ഘട്ടം,Phase
ഫോൺമെ,Phoneme
സ്വരസൂചക സംവിധാനം,phonetic system
ഫോട്ടോ ഡയോഡ്,photo diode
ശാരീരികം,Physical
ഫിസിക്കൽ ഇന്റർഫേസ്,physical interface
പിക്കോ,Pico
പൈ ചാർട്ട്,pie chart
പൈ ഗ്രാഫ്,pie graph
പിച്ച്,Pitch
പിക്സൽ,Pixel
പ്ലെയിൻ ആസ്കി (ASCII),plain ascii (ASCII)
പ്ലെയിൻ ടെക്സ്റ്റ്,plain text
ആസൂത്രണം,Planning
പ്ലാറ്റ്ഫോം,Platform
പ്ലോട്ടർ,Plotter
ഗൂഢാലോചന തല,plotting head
പ്ലഗ്ബോർഡ്,Plugboard
പോയിന്റ്,Point
പോയിന്റ് ടു പോയിന്റ് പ്രോട്ടോക്കോൾ (PPP),point to point protocol (PPP)
പോയിന്റർ,Pointer
ധ്രുവീകരണം,Polarization
പോളിംഗ്,Polling
ബഹുഭുജ ക്ലിപ്പിംഗ്,polygon clipping
പോളിമോർഫിസം,Polymorphism
ബഹുപദം,Polynomial
POP (പോസ്റ്റ് ഓഫീസ് പ്രോട്ടോക്കോൾ),POP (post office protocol)
പോപ്പ്-അപ്പ് മെനു,Pop-up menu
പോർട്ടബിലിറ്റി,Portability
ഛായാചിത്രം,Portrait
പോസ്റ്റ് ഓർഡർ,post order
പോസ്റ്റ് സ്ക്രിപ്റ്റ്,post script
തപാൽ ബിറ്റ്,postamble bit
പോസ്റ്റ്ഫിക്സ്,Postfix
വൈദ്യുതി മുടക്കം,power down
പവർ-ഓഫ്,Power-off
പവർ-ഓൺ,Power-on
പവർ-അപ്പ്,Power-up
ആമുഖം ബിറ്റ്,preamble bit
മുൻഗണന ഗ്രാഫ്,precedance graph
പ്രവചിക്കുക,Predicate
മുൻകൂർ ഷെഡ്യൂളിംഗ്,preemptive scheduling
മുൻകൂട്ടി പരിഹരിക്കുക,Pre-fix
പ്രീപ്രോസസിംഗ്,Preprocessing
പ്രക്രിയ,Process
പ്രോസസ്സ് സ്വിച്ച്,process switch
പ്രോസസ്സിംഗ്,Processing
പ്രോസസ്സർ,Processor
ഉത്പാദനം,Production
പ്രോഗ്രാം,Program
പ്രോഗ്രാം സമാഹാരം,program compilation
പ്രോഗ്രാം പണം,Program cash
പ്രോഗ്രാം ഡീബഗ്ഗിംഗ്,program debugging
പ്രോഗ്രാം ഡിസൈൻ,program design
പ്രോഗ്രാം മൂല്യനിർണ്ണയ &amp; അവലോകന സാങ്കേതികത (PERT),program evaluation & review technique (PERT)
പ്രോഗ്രാം നിർത്തി,program halt
പ്രോഗ്രാം ലൈബ്രറി,program library
പ്രോഗ്രാം റൺ,program run
പ്രോഗ്രാമർ,Programmer
പ്രോലോഗ്,Prolog
പ്രോം,PROM
പ്രചരണം,Propagation
നിർദ്ദേശം,Proposition
സംരക്ഷിത കീ,protected key
സംരക്ഷണം,Protection
പ്രോട്ടോക്കോൾ,Protocol
പ്രോട്ടോക്കോൾ വിവർത്തനം,protocol translation
വ്യാജ കോഡ്,pseudo code
പൊതു ഡാറ്റ നെറ്റ്‌വർക്ക്,public data network
പൊതുസഞ്ചയത്തിൽ,public domain
പൊതു കീ എൻക്രിപ്റ്റിംഗ്,public key encripting
പൾസ്,Pulse
പൾസ് കോഡ് മോഡുലേഷൻ,pulse code modulation
പൾസ് ഡിജിറ്റൽ മോഡുലേഷൻ (PDM),pulse digital modulation (PDM)
പൾസ് ട്രെയിൻ,pulse train
വിരാമചിഹ്നം,Punctuation
തള്ളുക,Push
ഓട്ടോമാറ്റയെ താഴേക്ക് തള്ളുക,push down automata
pushup ലിസ്റ്റ്,pushup list
ക്വാഡ് സാന്ദ്രത,quad density
യോഗ്യത,Qualification
ക്വാണ്ടിഫയർ,Quantifier
ക്വാണ്ടൈസ് ചെയ്യുക,Quantize
ക്വാണ്ടൈസർ,Quantizer
ക്വാണ്ടം,Quantum
ക്വാണ്ടം ക്ലോക്ക്,quantum clock
ക്വാണ്ടം കമ്പ്യൂട്ടിംഗ്,quantum computing
ഉദാഹരണത്തിലൂടെ ചോദിക്കുക,querry by example
ചോദ്യം,Query
ചോദ്യ ഭാഷ,query language
അന്വേഷണ പ്രോസസ്സിംഗ്,query processing
ക്യൂ,Queue
ക്യൂ മാനേജ്മെന്റ്,queue management
ക്യൂ രജിസ്റ്റർ,queue register
ക്യൂയിംഗ് നെറ്റ്‌വർക്ക്,queuing network
ക്യൂയിനിംഗ് സിദ്ധാന്തം,queuining theory
പെട്ടെന്നുള്ള ആക്സസ് മെമ്മറി,quick acess memory
ക്വട്ടേഷൻ,Quotient
റേഡിയോ ഫ്രീക്വൻസി ഇടപെടൽ (RFI),radio frequency interference (RFI)
റാഡിക്സ്,Radix
റാൻഡം ആക്സസ് കമ്പ്യൂട്ടർ ഉപകരണങ്ങൾ (RACE),random access computer equipment (RACE)
റാൻഡം ആക്സസ് മെമ്മറി (റാം),random access memory (RAM)
ക്രമരഹിതമായ സ്കാൻ,random scan
റാസ്റ്റർ,Raster
റാസ്റ്റർ സ്കാൻ,raster scan
വീണ്ടും എഞ്ചിനീയറിംഗ്,re engineering
വീണ്ടും വലുതാക്കൽ,re enlargement
എത്തിച്ചേരാനാകുന്നത്,Reachability
വായിക്കുക,Read
തല വായിക്കുക,read head
വായിക്കാൻ മാത്രം,read only
വായന മാത്രം മെമ്മറി,read only memory
തല വായിക്കുക,read write head
വായന/എഴുത്ത് ചക്രം,read/write cycle
തല വായിക്കുക/എഴുതുക,read/write head
വായിക്കുക/എഴുതുക,read/write
വായനക്കാരൻ,Reader
വായന,reading
വായിക്കുക,read-out
യഥാർത്ഥമായ,real
തത്സമയ പ്രോസസ്സിംഗ്,real time processing
റിസീവർ,Receiver
തിരിച്ചറിയൽ യുക്തി,recognition logic
വീണ്ടും കംപൈൽ ചെയ്യുക,Recompile
രേഖപ്പെടുത്തുക,Record
റെക്കോർഡിംഗ് തല,recording head
വീണ്ടെടുക്കാവുന്ന പിശക്,recoverable error
വീണ്ടെടുക്കൽ,Recovery
ആവർത്തന സിദ്ധാന്തം,recursim theorem
ആവർത്തനം,Recursion
ആവർത്തന പ്രവർത്തനം,recursive function
കുറച്ച ഇൻസ്ട്രക്ഷൻ സെറ്റ് കമ്പ്യൂട്ടർ (RISC),reduced instruction set computer (RISC)
ആവർത്തനം,Redundancy
സ്വതന്ത്ര ഡിസ്കുകളുടെ അനാവശ്യ ശ്രേണി (RAID),redundant array of independent disks (RAID)
വീണ്ടും പ്രവേശനം,Re-entrant
വീണ്ടും പ്രവേശിക്കുന്ന കോഡ്,re-entrant code
റഫറൻസ്,Reference
റഫറൻഷ്യൽ സമഗ്രത,referential integrity
പ്രതിഫലനം,Reflectivity
പ്രതിഫലനം,Reflextion
അപവർത്തനം,Refraction
പുതുക്കുക,Refresh
പുനരുജ്ജീവനം,Regeneration
രജിസ്റ്റർ ചെയ്യുക,Register
പതിവ് വ്യാകരണം,regular grammar
ബന്ധം,Relation
റിലേഷണൽ ഡാറ്റാബേസ്,relational database
റിലേഷണൽ ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം (RDBMS),relational database management system (RDBMS)
റിലേഷണൽ മോഡൽ,relational model
ബന്ധു,Relative
ബന്ധു വിലാസം,relative addressing
റിലേ,Relay
വിശ്വാസ്യത മോഡലിംഗ്,reliability modeling
വിശ്വസനീയം,Reliable
മാറ്റിസ്ഥാപിക്കാവുന്ന കോഡ്,relocatable code
റിമോട്ട്,Remote
റിമോട്ട് ഹോസ്റ്റ്,remote host
വിദൂര ജോലി പ്രവേശനം,remote job entry
വിദൂര ലോഗിൻ,remote log-in
വിദൂര നടപടിക്രമ കോൾ (RPC),remote procedure call (RPC)
വിദൂര സംവേദനം,remote sensing
പേരുമാറ്റുക,Rename
റെൻഡറിംഗ്,Rendering
റിപ്പീറ്റർ,Repeater
മറുപടി,Reply
അഭ്യർത്ഥിക്കുക,Request
അഭിപ്രായങ്ങൾക്കായുള്ള അഭ്യർത്ഥന (RFC),request for comments (RFC)
അഭ്യർത്ഥന/മറുപടി പ്രോട്ടോക്കോൾ,request/reply protocol
പ്രോഗ്രാം വീണ്ടും പ്രവർത്തിപ്പിക്കുക,rerun program
ഗവേഷണം,Research
റീസെറ്റ് സൈക്കിൾ,reset cycle
താമസക്കാരൻ,Resident
റെസലൂഷൻ,Resolution
വിഭവങ്ങൾ,Resources
പ്രതികരണ സമയം,responsee time
പുനരാരംഭിക്കുക,Restart
പുനഃസ്ഥാപിക്കുക,Restore
തിരിച്ചെടുക്കുക,Retrace
പുനഃസംപ്രേക്ഷണം,Retransmission
വീണ്ടെടുക്കുക,Retrieve
വീണ്ടും ശ്രമിക്കുക,Retry
മടങ്ങുക,Return
റിട്ടേൺ കോഡ്,return code
റിട്ടേൺ കീ,return key
വീണ്ടും ഉപയോഗിക്കാവുന്ന കോഡ്,reusable code
മാറ്റിയെഴുതാവുന്നത്,Rewritable
RGB മോണിറ്റർ,RGB monitor
റിബൺ,Ribbon
ശരിയായ പ്രശ്നം,right issue
റോബോട്ട്,Robot
റോബോട്ടിക്സ്,Robotics
കരുത്തുറ്റത്,Robust
പങ്ക്,Role
തിരികെ ഉരുട്ടുക,roll back
റോൾ ഇൻ ചെയ്യുക,roll in
റോൾ ഔട്ട്,roll out
ROM,ROM
റൂട്ട്,Root
റൂട്ട് ഡയറക്ടറി,root directory
പിശകിന്റെ റൗണ്ട്,round of error
റൂട്ടർ,Router
റൂട്ടിംഗ്,Routing
RS232C ഇന്റർഫേസ്,RS232C interface
RSA എൻക്രിപ്ഷൻ,RSA encryption
