Tamil,English
சீரற்ற தன்மை,randomness
ஆஸிலேட்டர்,range finder
கேட்கக்கூடிய வரம்பு,range of audibility
விரைவான துடிப்பு,rapid beats
"அரிதான, அரிதான",Rare
அரிதான தன்மை,Rarefaction
அரிதாக,Rarefy
அனுமதிக்கப்பட்ட மின்னழுத்தம்,rated voltage
"மதிப்பீடு, மதிப்பீடு",Rating
விகிதம்,Ratio
பகுத்தறிவு,Rational
"செயலாக்கப்படாத தரவு, பெறப்பட்ட தரவு",raw data
"ரஷ்மி, கிரண், அர்த்ரேகா, அர்",ray
ராலே சிதறல்,Rayleigh scattering
மீண்டும் எழுகிறது,Reactance
பின்னூட்டம்,Reaction
எதிர்வினை இணைப்பு,reaction coupling
மீண்டும் செயல்படுத்துதல்,Reactivation
பொருத்தமின்மை,Reactivity
அணுஉலை,Reactor
உலை குப்தி,reactor vault
ஆசாஜி ஆயுதம்,readied missile
"வாசிப்பு, வாசிப்பு",Reading
மீண்டும் சரிசெய்தல்,Readjustment
உண்மையான,Real
"திரும்ப திரும்ப (n.), பிரதிபலிக்க (ver.)",Rebound
மீளுருவாக்கம் வெப்பம்,recalescence temperature
மறு அளவுத்திருத்தம்,Recalibrate
"பெறுபவர், பெறுபவர்",Receiver
"தலைகீழ், தலைகீழ், பின் அணிவரிசை",Recession
"தலைகீழ், பரஸ்பர, பரஸ்பர",Reciprocal
"பரஸ்பரம், பரஸ்பரம்",reciprocity
"பிரதிபலிப்பு (வி.), பிரதிபலிப்பு (வி.)",Recoil
"மறுசேர்ப்பு, மறுபயன்பாடு",recombination
கண்காணிப்பு,Reconnaissance
"பதிவு, பதிவு (என்.), பதிவு செய்ய, குறிக்க (வி.)",Record
பதிவு செய்யப்பட்டது,recorded
காப்பக நிபுணர்,Recorder
பதிவு,Recording
"அடைதல், அடைதல், அடைதல்",Recovery
வலது கோண ஆய ஆயத்தொலைவுகள்,rectangular
"சுத்திகரிப்பு, திருத்தம்",rectification
"சுத்திகரிக்கப்பட்ட, சுத்திகரிக்கப்பட்ட",Rectified
திருத்தி,Rectifier
ரெக்டிஃபையர் வால்வு,rectifier valve
"நேர்கோடு, நேர்கோடு, நேர்கோடு",rectilinear (=rectilineal)
தொடர் நிகழ்வு,recurrent event
இரத்த பேய் சிவப்பு பேய்,red giant
இரத்த இடப்பெயர்ச்சி,red shift
"குறைக்க, சமப்படுத்த, உயிரூட்டு",Reduce
(ஒரு வால் நட்சத்திரத்தின்),reduced brightness (of comet)
சுத்திகரிக்கப்பட்ட தரவு,reduced data
"ஒத்த, சிறிய, கடமை",reducible
மாற்ற குணகம்,reduction factor
நாணல் குழாய்,reed pipe
மறு நுழைவு,re-entry
"அறிவுறுத்தல்கள், குறிப்புகள்",Reference
பிரதிபலிப்பு,Reflectance
"பிரதிபலித்தது, பிரதிபலித்தது, பிரதிபலித்தது",Reflected
பிரதிபலித்தது,reflected
பிரதிபலிப்பு,reflecting
பிரதிபலிப்பு,reflection
பிரதிபலிப்பு இழப்பு,reflection loss
பிரதிபலிப்பு,Reflectivity
பிரதிபலிப்பான்,Reflector
அனிச்சை பொறிமுறை,reflex mechanism
ஒளிவிலகல்,refracted
ஒளிவிலகல்,refraction
ஒளிவிலகல்,refractive index
பயனற்ற தன்மை,Refractivity
ஒளிவிலகல்,refractometer
"குளிர்சாதன பெட்டி, குளிர்சாதன பெட்டி",Refrigerator
மறுஉருவாக்கம்,Regelation
"மீளுருவாக்கம், நிலையான மறு ஒருங்கிணைப்பு, மீளுருவாக்கம்",regeneration
"மீளுருவாக்கம், மீளுருவாக்கம், மீளுருவாக்கம்",Regenerative
"பதிவு, பதிவு",Registration
"விற்பனை வேகம், பின்தங்கிய இயக்கம், பின்னடைவு, தலைகீழ்",Regression
"கூட, வழக்கமான, சமச்சீர்",regular
ஐசோஃபார்ம் திடமானது,regular solid
ஒழுங்குமுறை,Regulation
உறவு,Relation
"உறவினர், உறவினர்",relative
உறவினர்,Relativistic
ஒப்பீட்டளவில் உறுதியாக,relativistically invariant
"சார்பியல், சார்பியல், சார்பியல்",Relativity
ஓய்வு,relaxation
"ரிலே, பரிமாற்றம்",Relay
மீட்பு,releasing
நம்பகத்தன்மை,reliability
எஞ்சிய,Remaining
தொலையியக்கி,remote control
மறுசீரமைக்கப்பட்டது,renormalized
"மறு நோக்குநிலை, மறு கட்டமைப்பு",Reorientation
மீண்டும் மீண்டும் செய்யக்கூடிய தன்மை,Repeatability
"ரிப்பீட்டர், ரிப்பீட்டர்",Repeater
"விரட்ட, விரட்டப்பட வேண்டும்",repel
விரட்டும்,Repelling
மீண்டும் மீண்டும்,Repetition
பிரதிநிதித்துவம்,Representation
"பிரதிநிதி, பிரதிநிதி",Representative
"மீட்கக்கூடிய, மீண்டும் உருவாக்கக்கூடிய",reproducible
"இனப்பெருக்கம், இனப்பெருக்கம், இனப்பெருக்கம்",reproduction
விரட்டு,Repulsed
விரட்டல்,Repulsion
விரட்டும்,repulsive interaction
ஆராய்ச்சி,Research
"நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம், நீர்த்தேக்கம்",Reservoir
மறுபகிர்வு,Reset
"எஞ்சிய, எஞ்சிய",Residual
"எதிர்ப்பு, எதிர்ப்பு",Resistance
எதிர்ப்பாற்றல்,resistivity
மின்தடை,Resistor
"கலைத்தல், கரைதல், வேறுபாடு",Resolution
தவறான விளக்கம்,resolution of degeneracy
"பிரிவுக்கு, வேறுபடுத்த, பிரிக்க",Resolve
பிரிப்பான்,Resolver
அதிர்வு,Resonance
அதிர்வு விளைவு,resonance effect
எதிரொலிக்கும்,Resonant
"அதிர்வு, அதிர்வு",Resonate
எதிரொலிக்கும்,Resonator
"பதில், பதில், அறிக்கை",Response
இடைநிறுத்தம்,Rest
மீண்டும் தொடங்க,Restart
எஞ்சிய கற்றை,Reststrahlen
"முடிவு, முடிவு, முடிவு",Result
விளைவாக முடிவு,Resultant
சரியில்லாத,Retarded
நீர்த்த,Retarder
வலைப்பின்னல்,Reticule
"விழித்திரை, விழித்திரை",Retina
பின் ராக்கெட்,Retro-rockets
"அதிர்வு, பின்னடைவு, மீளுருவாக்கம்",Return
பின்பற்றவும்,Reverberation
தலைகீழ்,Reversal
"தலைகீழ், தலைகீழ், தலைகீழ், தலைகீழ்",Reverse
பின்தங்கிய சார்பு,reverse bias
மீள்தன்மை,reversibility
மீளக்கூடியது,Reversible
சுழற்சி,Revolution
சுழலும்,Revolve
ரெனால்ட்ஸ் எண்,Reynolds number
ஸ்ட்ரீம் கட்டுப்படுத்தி,Rheostat
ஒற்றைப்படை நீளம்,Rhombic
"முக்கோண படிகங்கள், இணை அறுகோண படிகங்கள்",rhomhohedral crystal
"ரோம்பாய்டு ப்ரிஸம், நாற்கர ப்ரிஸம்",rhomboidal prism
கொத்தனார் தங்க,rho meson
"தாளம், தாளம், தாளம்",Rhythm
கடிகாரகடிகாரச்சுற்று,right handed
செங்குத்து ப்ரிஸம்,right hand prism
வலது கை விதி,right-hand rule
வலது பக்க திருகு,right hand screw
ஒரே மாதிரியான ப்ரிஸம்,right square prism
வலுவான,Rigid
விடாமுயற்சி,Rigidity
"துல்லியமான ஆதாரம், துல்லியமான ஆதாரம்",rigorous proof
"ஒலி, கருவி",ringing
ஊர்மிகா,Ripple
உச்சம்,rise time
ரோபோ,Robot
ராக்கெட் நடவடிக்கை,rocket motion
ராக்கெட்,rocket
ஏவுகலன் அறிவியல்,Rocketry
"ராக்கன், இயக்கம், ஊஞ்சல்",Rocking
ரோன்ட்ஜென்,Roentgen
"roentgen-ray, x-ray",Roentgen rays
"ரோலிங், ரோல், (எட்.), ரவுண்டிங், ரோலிங் (Vr.)",Roll
"Belni, Lotni, Lotnik (v.), Velan, Lotan (ed.)",Rolling
சுழற்சி,Rotary
"சுழற்ற, சுழற்ற (வி.), வட்ட, சக்கரம்",Rotate
சுழற்சி,rotating
"சுழற்சி, சுழற்சி",Rotation
"சுழற்சி, சுழற்சி, சுழற்சி",Rotational
"சுழற்சி, சுழலி",Rotator
"சுழற்சி, சுழற்சி",Rotatory
"சுழலி, சுழலி",Rotor
"கரடுமுரடான, கரடுமுரடான",rough
"நெருக்கமான, நெருக்கமான",rounding off
பயண நேரம்,round trip time
வழி,Route
"வழக்கமான, வழக்கமான",Routine
"பத்மராக், ரூபி, சிவப்பு, யாகுட்",ruby
"ரூபி லேசர், ரூபி லேசர்",ruby laser
"சுக்கான், கட்டுப்பாடு",Rudder
விதிகள்,Rule
அடிக்கோடிட்ட தட்டி,ruled grating
"வரைபடங்கள், கோடுகள்",Ruling
"ஓடு, பாரம்பரியம்",Run
ஓடுபவர்,Running
"ஒப்பந்தம், ஒப்பந்தம், வெடிப்பு",Rupture
ரதர்ஃபோர்ட் சிதறல்,Rutherford scattering
ரதர்ஃபோர்ட்,rutherford (unit)
ரைட்பெர்க்,rydberg (unit of energy)
பாதுகாப்பான சுமை,safe load
"பாதுகாப்பான, பாதுகாப்பான",safety
"பாதுகாப்பு உருகி, பிக்ஃபோர்ட் ஃபியூஸ்",safety fuse (=Bickford fuse)
பாதுகாப்பு வால்வு,safety valve
"மாதிரி, மாதிரி",sample
"மாதிரி (v.), மாதிரி (n.)",Sampling
சாண்ட்விச்,Sandwich
"செயற்கைக்கோள், துணை, பின்னிணைப்பு",Satellite
கிளை நதி,satellite line
திருப்திப்படுத்த,Saturate
சனி வளையம்,saturn's ring
savart,savart (unit)
அளவுகோல்,scalar
படி பெருக்கி,scaling factor
"சிதறல், சிதறல்",Scatter
பரவல் செயல்முறை,scattering process
பார்வை,Scene
பெருகும்,Scintillation
"கீறல் (ஒலி), கீறல்",Scratch
"சல்லடை, சல்லடை (பதிப்பு), ஓட்டு",Screen
sku பார்வை,screw gauge
"மூட, முத்திரை, முத்திரை (ver.)",Seal
"பருவகால மாறுபாடு, பருவகால ஏற்ற இறக்கங்கள்",seasonal fluctuation
இரண்டாவது விதி,secant law
"இரண்டாவது (பதிப்பு), இரண்டாவது (வி.)",second
"இரண்டாம் நிலை, இரண்டாம் நிலை",secondary
"1பிரிவு, பிரிவு, பிரிவு, பிரிவு, பிரிவு",Section
"துறை, துறை, துறை",Sector
நீண்ட கால,secular
விதைத்தல்,seeding
நிலநடுக்கவியல்,seismography
நிலநடுக்கவியல்,seismology
நிலநடுக்கவியல்,seismometry
தேர்ந்தெடுக்கும் திறன்,Selectivity
"சுய, சுய",Self
உள்ளார்ந்த ஆற்றல்,Self-energy
தன்னிச்சையான அலைவு,self excited oscillation
குறைக்கடத்தி,semiconductor
அரை அனுபவபூர்வமான,Semi-empirical
அரை எல்லையற்ற,Semi-infinite
அரை பதிவு வரைபட தாள்,semi-log paper
கோளக் கூட்டல் கோணம்,semi-solid angle
உணர்வு,Sense
உணர்திறன்,Sensitised
"உணர்திறன், உணர்திறன், உணர்திறன், உணர்திறன்",sensitive
"ஒலி பெறுதல் விளக்கு முகடு, ஒலி பெறுதல் சுடர்",sensitive flame
"உணர்திறன், உணர்திறன், உணர்திறன்",sensitiveness
"செயல்படுத்துதல், உணர்தல்",Sensitization
சென்சார்,Sensor
பிரிக்கக்கூடிய,Separable
"பிரித்தல், பிரித்தல், பிரித்தல், இடைவெளி",Separation
எண்கோணம்,Septet
செப்டோட்,septode
அட்டவணைப்படுத்துதல்,sequencing
தொடர் தொடர் தொடர் (வரைபடம்),Series
சர்வோ மோட்டார்,Servo-motor
"அமைக்க, அமைக்க, அமைக்க, அமைக்க",Setting
"தாழ்த்தப்பட்ட, நிழல்",Shaded
நிழல்,Shadow
உருவம்,Shape
கூர்மையான முடிவு,sharp cut off
உமிழ் வரம்பு,sharp series
"வெட்டு படை, வெட்டு",shearing force
கவச அணுக்கரு,shielded nuclide
"உருவாக்கம், இடப்பெயர்ச்சி, இடமாற்றம்",Shift
அதிர்ச்சி வேகம்,shock velocity
அதிர்ச்சி அலை,shock wave
"குறுகிய, பாழடைந்த, பொருத்தமற்ற",Short
உரத்த குரல்,shrill note
"பக்கவாட்டு பாதை, shunt (ed.), பக்க பாதை, shunt (v.)",Shunt
"பக்க, பக்க, பக்க",side
பக்கவாட்டு,sidereal
"பார்வை, நோக்குதல், பார்வை, நோக்குதல், நோக்குதல், கண்டறிதல்",Sight
இராசி அடையாளம்,sign
"சமிக்ஞை, சமிக்ஞை",Signal
அமைதியான காலம்,silent period
சிலிக்கான் டையோடு,silicon diode
சிலிக்கான்,silicones (a family of compounds with silicones)
"சிலிக்கான் தகடு, சிலிக்கான் வேஃபர்",silicon wafer
"ஒப்புமை, ஒப்புமை",similarity
பின்பற்றுபவர்,Simulator
ஒரே நேரத்தில்,simultaneously
"அடையாளம், சைன்",Sine
ஒற்றை அயனியாக்கம்,single ionization
ஒற்றை வரி ஒற்றை வரி,single line
ஒற்றை படி,Single-stage
"அணுகல், மூழ்குதல், மூழ்குதல், ஒன்றிணைத்தல் தொட்டி, மூழ்குதல், நீர்த்தேக்கம்",Sink
சைனூசாய்டல்,Sinusoidal
சைஃபோன்,Siphon
சைரன்,Siren
"அளவு, அளவு (n.), அளவு, வேலைப்பாடு (v.)",Size
"சமச்சீரற்ற, வளைவு",Skew
"மேல்தோல் விளைவு, தோல் விளைவு",skin effect
வானம் நீலம்,sky blue
சாய்வு வீச்சு,slant range
பாம்பு,Sliding
"நழுவும், நழுவும், நழுவும், நழுவும், தீர்வு",Slip
c மோதிரம்,slip ring
"பிளவு, பிளவு, பிளவு",Slit
"சாய்வு, சாய்வு, சாய்வு",Slope
துளையிடப்பட்ட கோடு,slotted line
மெதுவான உலை,slow reactor
புகைபிடித்தது,Smoked
தூண்டல் மின்தேக்கி,smoothing condenser
"வளைவின் வெப்பச்சலனம், வளைவை ஒன்றிணைத்தல்",smoothing of curve
சோடர்,sodar (sound detecting and ranging)
"மென்மையான, மென்மையான, மிருதுவான",Soft
குறுகிய கால கூறு,soft component (of cosmic rays)
சூப்பர் கண்டக்டர்,soft superconductor
பாதுகாப்பற்ற இலக்கு,soft target
குறைந்த வெளியேற்ற குழாய்,soft valve
சூரிய ஒளி,Solar
"சாலிடர், சாலிடர் (எட்.), சாலிடர், சாலிடர் (என்.)",Solder
மின்காந்த உறுப்பு,solenoidal element
"திட, நிறை, கனசதுரம்",Solid
"தீர்வு, பொருள், தீர்வு, தீர்வு",Solution
சோனிக் பூம்,sonic boom
"ஒலிமானி, ஒலிமானி",Sonometer
ஒலியியல்,Sonorous
"வரிசைப்படுத்துதல், தேர்வு செய்தல், பிரித்தல்",sorting
"வானம், விண்வெளி, விண்வெளி, விண்வெளி, விண்வெளி, விண்வெளி",Space
வான அறை,space cabin
இடைவெளி,Spacer
ஆகாஷி,Spacial
பரிமாற்ற இடைவெளி,Spacing
வண்ண,spark
"வான, இடஞ்சார்ந்த",spatial
"குறிப்பிட்ட சார்பியல், குறிப்பிட்ட சார்பியல்",special relativity
"உறவினர், குறிப்பிட்ட, சிறப்பு",Specific
விவரக்குறிப்பு,specification
குறிப்பிடப்பட்டுள்ளது,Specified
நிறமாலை,Spectral
ஸ்பெக்ட்ரோமெட்ரி,spectrometry
"ஸ்பெக்ட்ரோஸ்கோப், ஸ்பெக்ட்ரோஸ்கோப்",spectroscope
"ஸ்பெக்ட்ராலஜிஸ்ட், ஸ்பெக்ட்ரம் விஞ்ஞானி",spectroscopist
வழக்கமான,Specular
பேச்சு,speech
வேகமானி,speedometer
சுற்று பந்து,sphere
"உருண்டை, உருண்டை",Spherical
"கோளமானி, கோளமானி",spherometer
சுழல் மீளுருவாக்கம்,spin flipping
சுழலும் பம்பரம்,spinning top
சுழல்,Spin
சுழல் இயக்கம்,spiral motion
"பிளவு, பிளவு (v.) பிளவு, பிளவு (n.)",Split
தானாக,spontaneous
"spool, winch, reel, volley",spool
சீரற்ற நிகழ்வு,sporadic phenomenon
"புள்ளி, புள்ளி (எண்.), ஸ்பாட், ஸ்பாட், அடையாளம், கண்டுபிடி (ver.)",Spot
ஆற்றல் வளாகம்,spread (of energy)
"வசந்தம், வசந்தம், வசந்தம், அருவி, வசந்தம்",spring
தவறான ஆசை,spurious charge
கூடுதல் எதிரொலி,spurious echoes
ஸ்புட்னிக்,sputnik
"சதுரம், சதுரம், சதுரம்",Square
ஆயுள்,Stability
நிலைப்படுத்துதல்,Stabilizer
அடுக்கு,Stacking
"மேடை, நிலை, பதவி, சமூகம், மேடை",Stage
இணையான விநியோகம்,staggering
"நிலையான, சான்றளிக்கப்பட்ட, கொடி (எண்.), தரநிலை",standard
தரப்படுத்தப்பட்டது,standardised
தரப்படுத்தல்,Standardization
"நட்சத்திரம், நட்சத்திரம்",Star
அப்பட்டமான விளைவு,Stark effect
"தோற்றுவிப்பவர், தொடக்கி, வெடிபொருள்",Starter
ஸ்டாம்பியர்,Statampere
"நிலை, நிலை, மாநிலம்",State
அறிக்கை,Statement
நிலையான நிலையான மின்னியல் சத்தம்,Static
நிலையான,Statical
"கண்காணிப்பு நிலையம், நிலையம், சந்திரன்",Station
முற்போக்கானது,stationary
திகைத்தார்,stationary charge
உணர்வின்மை நிலை,stationary condition
நிலையான பகுதி,stationary field
முற்போக்கான துகள்,stationary particle
திகைத்த மனோபாவம்,stationary phase
மாதிரி,statistic
புள்ளியியல்,statistical
புள்ளியியல் எடையிடல்,Statistician
ஸ்டேட்டர்,Stator
"மாறாத, நிலையான, நிலையான, நிரந்தர",Steady
நீராவி நீராவி,Steam
நீராவி விசையாழி,steam turbine
எஃகு,Steel
திசைமாற்றி பெட்டி,Steeringbox
விண்மீன்,Stellar
"படி, படி, படி, படி",Step
படி படியாக,step by step
படி செயல்பாடு,step function
ஸ்டீரேடியன்,Steradian
ஸ்டீரியோஸ்கோபிக்,Stereographic
ஸ்டீரியோஸ்கோபிக் ஒலி,stereophonic
இணைப்பு மோதல்,sticky collision
"அபர்ய கரு, கிருஷ்ண கரு",sticky nucleus (=opaque nucleus =black nucleus)
"கடினமான, கடினமான, உறுதியான, உறுதியான",Stiff
இணக்கத்தன்மை,Stiffness
"புள்ளி, களங்கம்",Stigmatic
சுட்டித்தனம்,Stigmatism
"பாபகா, அசோத்ரா (எட்.), அசையாத (வி.), அசையாத பார்வை",Still
தூண்டுவதற்கு,stimulate
தூண்டுதல்,stimulation
கிளறுபவர்,stirrer
ஸ்டோக்,stoke (unit of viscosity)
"உடைக்க-கடிகாரம், பங்கு-கடிகாரம்",stop clock
காப்பிடப்பட்ட,stop cock
"வரம்பு, நிறுத்து",stop (optics)
திறனை நிறுத்துதல்,stopping potential
"ஜேபி பிரேக் வாட்ச், ஸ்டாப் வாட்ச்",stop watch
"சேமிப்பு, சேமிப்பு",Storage
அடுப்பு,Stove
"நேராக, நேராக, எளிமையானது",Straight
"விநியோகம், பதற்றம், விலகல், வேறுபாடு, வேறுபாடு, வடிகட்டுதல் (ver.)",Strain
வக்கிரமான,Strained
ஸ்பைக்மோமனோமீட்டர்,strain gauge
"அடுக்கு மண்டலம், 2 அடுக்கு மண்டலம்",Stratosphere
தேவையற்ற,stray
"மின்னல் கோடு, மின்னல்",streak lighting
"ஆறு, ஓடை, வாய்க்கால்",Stream
"percolation, stream run, கழிவுநீர்",streaming
வரிசையாக,streamlined
"வலிமை, வலிமை, தீவிரம், செறிவு, செயல்பாடு",Strength
மன அழுத்தம்,Stress
பரிதி-செயல்திறன் திறன்,striking potential
"ஆர்க் தொடக்க மின்னழுத்தம், வால்வு தொடக்க மின்னழுத்தம்",striking voltage
"நூல், நூல், நூல், இழை, தண்டு, சரம், லேன்யார்ட், 8. தண்டு குறைபாடு",String
"துண்டு, துண்டு, கழற்றுதல், உரித்தல், நிர்வாணம்",Strip
"உரித்தல், விட்டன், சவரன், நிர்வாண",Stripping
பிரித்தெடுத்தல் எதிர்வினை,stripping reaction
ஸ்ட்ரோபோஸ்கோப்,stroboscope
பக்கவாதம்,stroke (of engine)
"வலுவான, ஆழமான, கூர்மையான, செறிவான",Strong
வலுவான தொற்று,strong transition
கட்டமைப்பு,Structural
"அமைப்பு, அமைப்பு",Structure
ஊசி,stylus (of gramophone)
"துணைப்பிரிவு, துணைக்குழு, துணைக்குழு",subgroup
"நுண்ணிய, அதி நுண்ணிய, சப்மிக்ரோஸ்கோபிக்",Submicroscopic
அணு அல்லாத இயற்பியல்,subnuclear physics
அடிக்குறிப்பு,Subscript
"துணை, துணை",Subsidiary
"வேலை திரவம், துணை நிலை",Substrate
துணை அலகு,sub unit
படிப்படியாக,Successive
உறிஞ்சும்,Sucking
உறிஞ்சும்,Suction
புத்திசாலித்தனமான,sultry
"தொகை, தொகை, கூட்டு முடிவு, தொகை",Sum
சூரியன்,Sun
சூரிய கண்காணிப்பு,sun dial
"சூரிய மங்கல், சூரிய புள்ளி",sun spot
சூரிய நட்சத்திரம்,sun star
தீவிர,Super
சூப்பர் கண்டக்டிங் உலோகம்,superconducting metal
சூப்பர் கண்டக்டிவிட்டி,superconductivity
சூப்பர் டிரைவர்,superconductor
மாபெரும்,Supergigantic
குற்றம் சாட்டப்பட்டது,Superimposed
உள்வைப்பு,superimposition
சூப்பர்மலை,Supermalloy
அமானுஷ்ய விலகல்,supernormal dispersion (=hypernormal dispersion)
திணிக்க,superpose
உள்வைப்பு,Superposition
மிகைநிறைவு,supersaturation
அதிக உணர்திறன்,supersenstive
அல்ட்ராசோனிக்ஸ்,supersonic
சூப்பர்சோனிக்ஸ்,Supersonics
மேற்கட்டுமானம்,Super-structure
நிரப்பு,Supplementary
தீவன வழங்கல்,supply
"தொழில்நுட்பம், அடிப்படை",support
கட்டுப்படுத்தும் கட்டம்,suppressor grid
சூப்பர் கண்டக்டிவிட்டி,superconductivity
பக்கம்,Surface
"எழுச்சி, வீக்கம்",Surge
கவனிப்பு,Surveillance
"ஊடுறுவு, வினைத்திறன் கருதப்பட்டது",susceptance
"உணர்திறன், காந்தப் போக்கு, ஏற்புத்திறன்",Susceptibility
"இடைநீக்கம், தொங்கும்",suspend
கடைபிடிக்கப்பட்டது,sustained
"பரவல், விளிம்பு",sweep
"வீக்கம், வீக்கம், வீக்கம்",Swelling
"பிரதோல், டோல்",swing
"சுழலும் வேகம், சுழலும் வேகம்",swirling motion
சுவிட்ச் போர்டு,switch board
கடிதம்,syllable
சமச்சீர்,Symmetric
சமச்சீர்,symmetrical
சமச்சீராக,Symmetrically
சமச்சீர்,Symmetrization
சமச்சீர்,Symmetry
சின்க்ரோசைக்ளோட்ரான்,Synchrocyclotron
ஒத்திசைவு,Synchronisation
ஒத்திசைவாக இருக்க வேண்டும்,synchronise
ஒத்திசைப்பான்,synchroniser
ஒத்திசைவு,Synchronising
"ஒத்திசைவாக, ஒத்திசைவாக",synchronously
ஒத்திசைவு,synchrotron
செயற்கை,Synthetic
"உடல், அமைப்பு, குழு, சமூகம், அமைப்பு",system
"வரிசைப்படுத்து, வகைப்படுத்து, வகைப்படுத்து-",Systematic
"உலகளாவிய, உடல்",systemic
"அட்டவணை, அட்டவணை இயந்திரம், அட்டவணை",Tabulator
"குறிக்கப்பட்ட, குறிக்கப்பட்ட, குறிக்கப்பட்ட",Tagged
வால் வால்,tail
படிப்படியான சரிவு,tailing off
"இறங்குதல், புறப்பாடு",take-off
"தொட்டுணரக்கூடிய, தொட்டுணரக்கூடிய",Tangential
உமிழ்நீர்,Tap
"ஒழுங்கான, குறுகலான",Taper
"குறுகலான, குறுகலான (வி.), பெரியாந்த், டேப்பரான் (எட்.)",Tapering
"நாக்-விசை, அழுத்த-விசை",tapping key
"பகுதி அகற்றும் ஸ்விட்ச், ஸ்பூட் ஸ்விட்ச்",tap switch
இலக்கு,Target
"தொழில்நுட்பம், நுட்பம்",technique
தொழில்நுட்பம்,technology
தொலைக்காட்சி ஒளிபரப்பு,Telecasting
"தந்தி, தந்தி",Telegraphy
டெலிமீட்டர்,Telemeter
டெலிமெட்ரி,telemetry
தொலைபேசி,Telephone
"தொலைநோக்கி, தொலைநோக்கி, தொலைநோக்கி",Telescope
"தூர்தர்ஷன், தொலைக்காட்சி",Television
வெப்பம்,Temperature
காலிக்,temporal
"குறுகிய கால, தற்காலிக, தற்காலிக",Temporary
போக்கு,tendency
இழுவிசை,tensile
இழுவிசை,Tensility
மன அழுத்தம்,Tension
சாம்ராஜ்யம்,Tensor
டெர்ரா,Tera
"முடிவு, முனை, முடிவு, முடிவு",terminal
"நிலப்பரப்பு, பாறைப் பகுதி",Terrain
"நிலப்பரப்பு, நிலப்பரப்பு, நிலப்பரப்பு",Terrestrial
டெஸ்லா,Tesla
தெளிவு சோதனை விளக்கப்படம்,test chart (=definition chart =resolution pattern)
நாலாந்தர,Tetrad
இரட்டை ட்ரேப்சாய்டு,Tetragonal
டெட்ரோட்,tetrode
தியோடோலைட்,Theodolite
தத்துவார்த்த,Theoretical
"வெப்பம், வெப்பம், வெப்பம்",thermal
வெப்பமூட்டும்,Thermalisation
வெப்பமூட்டும்,Thermion
தபாய்னி,Thermionic
தெர்மோஎலக்ட்ரிக் ஜோடி,Thermo-couple
வெப்ப இயக்கவியல்,Thermodynamic
வெப்ப இயக்கவியல்,thermodynamics
தெர்மோஎலக்ட்ரிக்,thermoelectric
"வெப்பமானி, வெப்பமானி",thermometer
தெர்மோமெட்ரி,Thermometry
தெர்மோஎலக்ட்ரிக் கற்றை,thermopile
தெர்மோஸ்,thermos
மிதமான,Thermostat
"மெல்லிய படம், மெல்லிய அடுக்கு",thin film
ஸ்டீரியோஸ்கோபிக்,three dimensional
"வாசல், வாசல்",threshold
நிறுத்த வால்வு,throttle value (throttling)
"கணிப்பு, வீழ்ச்சி",Throw
"உந்துதல், உந்துதல்",Thrust
தைரிஸ்டர்,Thyristor
நாட் அச்சு,tilted axis
வாழ்த்துக்கள்,Tilting
"நேரம், காலம், காலம்",Time
"சகிப்புத்தன்மை, சகிப்புத்தன்மை",Tolerance
டன்கள்,Ton
"தொனி, தொனி, படம்",Tone
"டன், எடை",Tonnage
"பின்னல், மாயை, வளையல், மேல்",top
டொராய்டு,toroid
டொராய்டி,Toroidal
"முறுக்கு, தசைப்பிடிப்பு",torque (moment of force)
டார்சில்லரி குழாய்,Torricellian tube
"வலிப்பு, வலிப்பு, 3 வலிப்பு",Torsion
முட்டாள்,Torsional
"கூடுதலாக, யோகா (சாந்த்ரா). முழுமையான, முழுமையான (v.)",Total
"பாதை, பாதை",Trajectory
ஒன்றுக்கொன்று சார்ந்திருத்தல்,Transadmittance
கடத்துத்திறன்,Transconductance
படியெடுத்தல்,Transcription
மாறுபாடு,transform
மாற்றம்,Transformation
"மின்மாற்றி, மின்மாற்றி",Transformer
தற்காலிகமானது,Transient
டிரான்சிஸ்டர்,Transistor
தொற்று,Transition
இடமாற்றம்,Translation
ஒளிஊடுருவக்கூடிய தன்மை,transluscence
பரவும் தன்மை,Transmissibility
"பரிமாற்றம், பரிமாற்றம், பரிமாற்றம், போக்குவரத்து",Transmission
ஊடுருவக்கூடிய தன்மை,Transmissivity
"அனுப்ப, தொடர்பு",Transmit
மீறிய,Transmitted
"அனுப்புபவர், அனுப்புபவர், தொடர்பாளர்",Transmitter
ஊடுருவக்கூடிய குறியீட்டு,Transmitivity
"வெளிப்படைத்தன்மை, வெளிப்படைத்தன்மை, வெளிப்படையான படம்",Transparency
"வெளிப்படையான, வெளிப்படையான",Transparent
"சுவாசம், சுவாசம்",Transpiration
டிரான்ஸ்பாண்டர்,Transponder
பாராயுரேனியம்,Transuranic
"குறுக்கு, குறுக்கு",Transverse
"பிடிப்பு, கூண்டு, இடிப்பு, அலங்காரம்",Trapping
நகரக்கூடிய நுண்ணோக்கி,travelling microscope
முற்போக்கான அலை,travelling wave
"முக்கோணம், முக்கோணம், முக்கோணம்",triad
"தூண்டுதல், விடுவித்தல்",Trigger
