English,Bengali
Stapes,স্টেপস
Staphylococcus albus,স্ট্যাফিলোকোকাস অ্যালবাস
Star fish,স্টার ফিশ
Starch,মাড়
Stationary nucleus,স্টেশনারি নিউক্লিয়াস
Statin,স্ট্যাটিন
Stationay phase,স্টেশন ফেজ
Statocyst (balance organ),স্ট্যাটোসিস্ট (ভারসাম্য অঙ্গ)
Statutory ban,বিধিবদ্ধ নিষেধাজ্ঞা
Steep density gradient,খাড়া ঘনত্বের গ্রেডিয়েন্ট
Stele,স্টিল
Stellar ganglion,স্টার্লার গ্যাংলিওন
Stellar evolution,তারার বিবর্তন
Stem cell,স্টেম সেল
Stenohaline,স্টেনোহালাইন
Stenothermal,স্টেনোথার্মাল
Stent,স্টেন্ট
Step,পদক্ষেপ
Steppe,স্টেপ্প
Sterile,অনুর্বর
Sterile,অনুর্বর
Sterile,অনুর্বর
Sterile ambient,জীবাণুমুক্ত পরিবেষ্টিত
Sterile worker bee,জীবাণুমুক্ত কর্মী মৌমাছি
Sterilisation,জীবাণুমুক্তকরণ
Sterilisation,জীবাণুমুক্তকরণ
Sterilisation,জীবাণুমুক্তকরণ
Sternum,স্টার্নাম
Sternum,স্টার্নাম
Steroid,স্টেরয়েড
Steroid hormone,স্টেরয়েড হরমোন
Sterol,স্টেরল
Sterol molecule,স্টেরল অণু
Stethoscope,স্টেথোস্কোপ
Sticky,স্টিকি
Stiff hair,কড়া চুল
Stigma,কলঙ্ক
Stigma,কলঙ্ক
Stigma,কলঙ্ক
Stigma,কলঙ্ক
Stigma,কলঙ্ক
Still birth,এখনও জন্ম
Stilt root,স্টিল্ট রুট
Stimulant,উদ্দীপক
Stimulation,উদ্দীপনা
Stimulus,উদ্দীপনা
Sting ray,স্টিং রে
Stinging cell,স্টিংিং সেল
Stinking composten,দুর্গন্ধযুক্ত কম্পোস্টেন
Stipule,স্টিপুল
Stirring type,আলোড়ন প্রকার
Stock,স্টক
Stock,স্টক
Stock,স্টক
Stolon,স্টোলন
Stomach,পেট
Stomata,স্টোমাটা
Stomatal density,স্টোমাটাল ঘনত্ব
Stomochordata,স্টোমোকর্ডাটা
Stormy phase,ঝড়ো পর্ব
Stop,থামুন
Strain,স্ট্রেন
Strategy of adaptation in plant,উদ্ভিদে অভিযোজন কৌশল
Stratification of vegetation,উদ্ভিদের স্তরবিন্যাস
Stratified squamous keratinised epithelium,স্তরিত স্কোয়ামাস কেরাটিনাইজড এপিথেলিয়াম
Stratopause,স্ট্র্যাটোপজ
Stratosphere,স্ট্র্যাটোস্ফিয়ার
Stratospheric,স্ট্র্যাটোস্ফেরিক
Stratum corneum,স্ট্র্যাটাম কর্নিয়াম
Stratum germinativum,স্ট্র্যাটাম জার্মিনিটিভাম
Stratum granulosum,স্ট্র্যাটাম গ্রানুলোসাম
Stratum lucidum,স্ট্র্যাটাম লুসিডাম
Strawberry,স্ট্রবেরি
Streaming movement,স্ট্রিমিং আন্দোলন
Streptobacillus,স্ট্রেপ্টোব্যাকিলাস
Streptococcus,স্ট্রেপ্টোকোকাস
Streptococcus pneumoniae,স্ট্রেপ্টোকোকাস নিউমোনিয়া
Streptokinase,স্ট্রেপ্টোকিনেস
Striated appearance,স্ট্রাইটেড চেহারা
Striated muscle,স্ট্রাইটেড পেশী
Striation,স্ট্রেশন
Striation,স্ট্রেশন
Strict osmoregulator,কঠোর ওসমোরগুলেটর
Striga,স্ট্রিগা
Strip cropping,স্ট্রিপ ক্রপিং
Strobilus,স্ট্রোবিলাস
Strom water,স্ট্রোম জল
Stroma,স্ট্রোমা
Stromal tissue,স্ট্রোমাল টিস্যু
Strong reducing agent,শক্তিশালী হ্রাসকারী এজেন্ট
Strontium-90,স্ট্রন্টিয়াম -90
Structural protein,কাঠামোগত প্রোটিন
Struggle for existence,অস্তিত্বের জন্য সংগ্রাম
Struthio,স্ট্রুথিও
Strychnine,স্ট্রাইচাইন
Stunted growth,শারিরীক বিকাশ ও বৃদ্ধি
Stunting,স্টান্টিং
Style,স্টাইল
Style,স্টাইল
Stylopodium,স্টাইলোপোডিয়াম
Stylopodium,স্টাইলোপোডিয়াম
Sub aerial modification,সাব বায়বীয় পরিবর্তন
Sub culturing,সাব সংস্কৃতি
Sub soil,সাব মাটি
Sub unit,সাব ইউনিট
Sub unit,সাব ইউনিট
Subclass,সাবক্লাস
Subclavian artery,সাবক্লাভিয়ান ধমনী
Subcutaneous,সাবকুটেনিয়াস
Subfibre,সাবফিব্রে
Subjective approach,বিষয়গত পদ্ধতির
Sublingual gland,সাবলিংগুয়াল গ্রন্থি
Submandibular ganglion,সাবম্যান্ডিবুলার গ্যাংলিওন
Submandibular salivary gland,সাবম্যান্ডিবুলার লালা গ্রন্থি
Submerged,নিমজ্জিত
Submerged leaf,নিমজ্জিত পাতা
Submergence,নিমজ্জন
Submetacentric,সাবমেটেসেন্ট্রিক
Submucosa,সাবমুকোসা
Submucosa,সাবমুকোসা
Subneural vessel,সূক্ষ্ম জাহাজ
Suboesophageal ganglion,সাবোসোফেজিয়াল গ্যাংলিওন
Subpopulation,উপ -জনসংখ্যা
Subspecies,উপ -প্রজাতি
Substage condenser,সাবস্টেজ কনডেন্সার
Substitution,প্রতিস্থাপন
Substomatal chamber,সাবস্টোমেটাল চেম্বার
Substrate-binding site,সাবস্ট্রেট-বাইন্ডিং সাইট
Substrate,স্তর
Substrate,স্তর
Substratum,সাবস্ট্র্যাটাম
Subtropical,সাবট্রপিকাল
Subtubule,সাবটুবুল
Successive higher trophic level,ক্রমাগত উচ্চতর ট্রফিক স্তর
Succinate dehydrogenase,সুসিনেট ডিহাইড্রোজেনেস
Succinic dehydrogenase,সুসিনিক ডিহাইড্রোজেনেস
Succinyl coenzyme,সুসিনাইল কোএনজাইম
Succulence,সাফল্য
Succulent,রসালো
Sucker,স্তন্যপায়ী
Sucker,স্তন্যপায়ী
Sucker fish,স্তন্যপায়ী মাছ
Sucking root,চুষছে মূল
Sucrose,সুক্রোজ
Sugar,চিনি
Sulcus (small groove),সালকাস (ছোট খাঁজ)
Sulphur,সালফার
Sulphur granule,সালফার গ্রানুল
Sunhemp,সানহেম্প
Sundew,সুন্দু
Sunken stomata,ডুবে যাওয়া স্টোমাটা
Sunshine,রোদ
Superclass,সুপারক্লাস
Super coiling,সুপার কয়েলিং
Superior and inferior palea,উচ্চতর ও নিকৃষ্ট প্যালিয়া
Superior cerebellar peduncle,সুপিরিয়র সেরিবিলার পেডুনকেল
Superior colliculus,সুপিরিয়র কলিকুলাস
Superior female,উচ্চতর মহিলা
Superior male,সুপিরিয়র পুরুষ
Superior mesenteric ganglion,সুপিরিয়র মেসেন্টেরিক গ্যাংলিওন
Superior ovary,সুপিরিয়র ডিম্বাশয়
Supernatant,সুপারেনট্যান্ট
Superposed,সুপারপোজড
Superscript,সুপারস্ক্রিপ্ট
Superscript,সুপারস্ক্রিপ্ট
Supraoesophageal ganglion,সুপ্রোসোফেজিয়াল গ্যাংলিওন
Suprascapula,সুপ্রাসাপুলা
Surface antigen,পৃষ্ঠ অ্যান্টিজেন
Surface area,ভূপৃষ্ঠের
Surface dweller,পৃষ্ঠ বাসিন্দা
Surface sterilization,পৃষ্ঠের জীবাণুমুক্তকরণ
Surgery,সার্জারি
Surgical intervention,অস্ত্রোপচার হস্তক্ষেপ
Surrogate mother,সৎ মা
Survival,বেঁচে থাকা
Susceptibility,সংবেদনশীলতা
Suspension culture,সাসপেনশন সংস্কৃতি
Suspensory ligament,সাসপেনসরি লিগামেন্ট
Sustainable agriculture,টেকসই কৃষি
Sustainable development,টেকসই উন্নয়ন
Suture,সিউন
Svedberg unit,সোভেদবার্গ ইউনিট
Swallow tailed butterfly,লেজযুক্ত প্রজাপতি গিলে
Swallowing,গিলে
Swamp,জলাভূমি
Swarm,ঝাঁকুনি
Sweat,ঘাম
Sweat gland,ঘাম গ্রন্থি
Sweating,ঘাম
Sweating,ঘাম
Sweet clover,মিষ্টি ক্লোভার
Swiss cheese,সুইস পনির
Sword fish,তরোয়াল মাছ
Swordtail fish,তরোয়াল মাছ
Sycon,সাইকন
Syconus,সাইনকনাস
Symbiont,প্রতীক
Symbiotic,সিম্বিওটিক
Symbiosis,সিম্বিওসিস
Symbiotic nitrogen fixer,সিম্বিওটিক নাইট্রোজেন ফিক্সার
Symbiotic nitrogen fixation,সিম্বিওটিক নাইট্রোজেন স্থিরকরণ
Symbol,প্রতীক
Symbolic,প্রতীকী
Symmetrical,প্রতিসম
Sympathetic,সহানুভূতিশীল
Sympathetic ganglion chain,সহানুভূতিশীল গ্যাংলিওন চেইন
Sympatric speciation,সহানুভূতিশীল স্পেসিফিকেশন
Symphysis,সিম্ফাইসিস
Symplasm,সিম্প্লাজম
Symplastic path,সিম্প্লাস্টিক পাথ
Symport,সিম্পোর্ট
Synapse,সিনপাস
Synapsid,সিনাপসিড
Synapsis,সিনাপাসিস
Synapsis,সিনাপাসিস
Synaptic cleft,Synaptic চিড়
Synaptic knob (knot),সিনাপটিক গিঁট (গিঁট)
Synaptic vesicle,সিন্যাপটিক ভ্যাসিকাল
Synaptonemal complex,সিনাপটোনেমাল কমপ্লেক্স
Syncarpous,Syncarpous
Syncytium,সিনসিটিয়াম
Syncytium,সিনসিটিয়াম
Syndrome,সিন্ড্রোম
Synecology,সিনিকোলজি
Synergid,সিনারজিড
Synergistic,সিনারজিস্টিক
Syngamy,সিনগ্যামি
Synovial cavity,সিনোভিয়াল গহ্বর
Synovial fluid,তরল
Synthesis,সংশ্লেষণ
Synthetic,সিন্থেটিক
Synthetic character,সিন্থেটিক চরিত্র
Syphilis,সিফিলিস
Systematics,সিস্টেমেটিক্স
Systemic circulation,সিস্টেমিক সঞ্চালন
Systemic disorder,সিস্টেমিক ডিসঅর্ডার
Systole,সিস্টোল
T-cytotoxic cell,টি-সাইটোটক্সিক সেল
T-helper cell,টি-হেল্পার সেল
Tactic movement,কৌশল আন্দোলন
Tactile stimulus,স্পর্শকাতর উদ্দীপনা
Tadpole,ব্যাঙাচি
Taenia,তাইনিয়া
Tagetes petula,ট্যাগেটস পেটুলা
Taichung native I,তাইচুং নেটিভ i
Tamarind,তেঁতুল
Tamarix,তামারিক্স
Tandom repeat,ট্যান্ডম পুনরাবৃত্তি
Tandu,তান্দু
Tannin,ট্যানিন
Tap root system,রুট সিস্টেমটি ট্যাপ করুন
Tape worm,টেপ কৃমি
Tapetum,টেপেটাম
Tapioca,টেপিওকা
Taratogen,তারাতোজেন
Taraxacum,তারাক্সাকাম
Tarsal,তারসাল
Tarsier simians,টারসিয়ার সিমিয়ানস
Tarsus,টারসাস
Taste bud,স্বাদ কুঁড়ি
Taste pore,স্বাদ ছিদ্র
Taste receptor,স্বাদ রিসেপ্টর
Tautomerism,টোটোমেরিজম
Taxol,ট্যাক্সোল
Taxon,ট্যাক্সন
Taxonomic group,ট্যাক্সোনমিক গ্রুপ
Taxonomic hierarchy,ট্যাক্সোনমিক হায়ারার্কি
Taxonomist,ট্যাক্সনোমিস্ট
Taxonomy,ট্যাক্সোনমি
T-DNA,টি-ডিএনএ
Technology,প্রযুক্তি
Tectorial membrane,টেক্টোরিয়াল ঝিল্লি
Tegmen,টেগম্যান
Tegument,ট্যাগমেন্ট
Teichoic acid,Teichoic অ্যাসিড
Telegraphic signal transmission,টেলিগ্রাফিক সিগন্যাল ট্রান্সমিশন
Telencephalon,টেলেন্সফালন
Telocentric,টেলোসেন্ট্রিক
Telomere,টেলোমির
Telophase,টেলোফেস
Telophase,টেলোফেস
Temperate,নাতিশীতোষ্ণ
Temperate broad leaf forest biome,নাতিশীতোষ্ণ প্রশস্ত পাতার বন বায়োম
Temperate coniferous forest,নাতিশীতোষ্ণ শঙ্কু বন
Temperate grassland,নাতিশীতোষ্ণ তৃণভূমি
Temperate needle leaf forest biome,নাতিশীতোষ্ণ সুই পাতায় বন বায়োম
Temperature,তাপমাত্রা
Template,টেমপ্লেট
Template DNA,টেমপ্লেট ডিএনএ
Temporal,অস্থায়ী
Temporal,অস্থায়ী
Temporal,অস্থায়ী
Temporal bone,অস্থায়ী হাড়
Temporal lobe,টেম্পোরাল লোব
Tendon,টেন্ডার
Tendril,টেন্ড্রিল
Tentacle,তাঁবু
Terebella,তেরেবেলা
Teredo,টেরেডো
Terminal bud,টার্মিনাল কুঁড়ি
Termination,সমাপ্তি
Termination codon,সমাপ্তি কোডন
Terpene,টেরপেন
Terrestrial,টেরেস্ট্রিয়াল
Terrestrial community,টেরেস্ট্রিয়াল সম্প্রদায়
Terrestrial plant,টেরেস্ট্রিয়াল প্ল্যান্ট
Terrestrial vertebrates,স্থলীয় মেরুদণ্ডী
Terror of bengal,বাংলার সন্ত্রাস
Tertiary,তৃতীয়
Tertiary cell wall,তৃতীয় কোষ প্রাচীর
Tertiary period,তৃতীয় সময়কাল
Test cross,পরীক্ষা ক্রস
Testa,টেস্টা
Testosterone,টেস্টোস্টেরন
Testicular lobule,টেস্টিকুলার লোবুল
Testis,টেস্টিস
Testudo,টেস্টুডো
Tetanus toxin,টিটেনাস টক্সিন
Tetany,টেটানি
Tetracyclin,টেট্রাসাইক্লিন
Tetrad,টেট্রাড
Tetramer,টেট্রামার
Tetramerous,টেট্রামাস
Thalamiflorae,থ্যালামিফ্লোরে
Thalamus,থ্যালামাস
Thalloid body,থ্যালয়েড বডি
Thallophyta,থ্যালোফাইটা
Thallus,থ্যালাস
Thatching material,থ্যাচিং উপাদান
Thecal cell,থেকাল সেল
Thecodont,Thecodont
Theory of germplasm,জীবাণু তত্ত্ব
Theory of inheritance,উত্তরাধিকার তত্ত্ব
Theory of natural selection,প্রাকৃতিক নির্বাচনের তত্ত্ব
Theory of pangenesis,পাঞ্জেনেসিসের তত্ত্ব
Theory of use and disuse of organ,অর্গান ব্যবহার এবং অপব্যবহারের তত্ত্ব
Therapeutic gene,থেরাপিউটিক জিন
Therapeutically,থেরাপিউটিক্যালি
Thermal pollution,তাপ দূষণ
Thermal regulation,তাপ নিয়ন্ত্রণ
Thermal stratification,তাপীয় স্তরবিন্যাস
Thermoacidophile,থার্মোসিডোফিল
Thermocline,থার্মোকলাইন
Thermocline,থার্মোকলাইন
Thermodynamic,থার্মোডাইনামিক
Thermonasty,থার্মোনাস্টি
Thermonuclear explosion,থার্মোনোক্লিয়ার বিস্ফোরণ
Thermoperiodism,থার্মোপারিডিজম
Thermoreceptor,থার্মোরিসেপ্টর
Thermoregulation,থার্মোরগুলেশন
Thermostabe,থার্মোস্টাবে
Thermostate,থার্মোস্টেট
Thermotaxis,থার্মোট্যাক্সিস
Thermus aquaticus,থার্মাস অ্যাকোয়াটিকাস
Thin segment,পাতলা বিভাগ
Thiobacillus,থিওব্যাসিলাস
Thoracic aorta,থোরাসিক এওর্টা
Thoracic cavity,বক্ষঃ গহ্বর
Thoracic ganglia,থোরাসিক গ্যাংলিয়া
Thoracic segment,বক্ষ বিভাগ
Thoracic vertebra,থোরাসিক ভার্টিব্রা
Thoracolumbar outflow,থোরাকোলম্বার বহির্মুখ
Thoracolumbar region,থোরাকোলম্বার অঞ্চল
Thorax,থোরাক্স
Thorn,কাঁটা
Three dimensional structure,ত্রিমাত্রিক কাঠামো
Threshold stimulus,প্রান্তিক উদ্দীপনা
Thrombocyte,থ্রোম্বোসাইট
Thromboplastin,থ্রোম্বোপ্লাস্টিন
Thrombosis,থ্রোম্বোসিস
Thylacinus,থাইলাসিনাস
Thylakoid,থাইলাকয়েড
Thylakoid membrane,থাইলোকয়েড ঝিল্লি
Thymine,থাইমাইন
Thymosin,থাইমোসিন
Thymus,থাইমাস
Thyrocalcitonin,থাইরোক্যালসিটোনিন
Thyroid follicle,থাইরয়েড ফলিকেল
Thyroid gland,থাইরয়েড গ্রন্থি
Thyroid gland harmone,থাইরয়েড গ্রন্থি হার্মোন
Thyroid hormone,থাইরয়েড হরমোন
Thyroid stimulating hormone (TSH),থাইরয়েড উদ্দীপক হরমোন (টিএসএইচ)
Thyrotroph,থাইরোট্রফ
Thyrotropin releasing hormone (TRH),থাইরোট্রপিন রিলিজিং হরমোন (টিআরএইচ)
Ti (tumor inducing) plasmid,টিআই (টিউমার প্ররোচিত) প্লাজমিড
Tibia,টিবিয়া
Tick,টিক
Tick fever,টিক জ্বর
Tidal marsh,জোয়ার মার্শ
Tidal volume,জোয়ার ভলিউম
Tigellum,টাইগেলাম
Tiger cat,বনবিড়াল
Tinospora,টিনোস্পোরা
Tinsel type flagellum,টিনসেল টাইপ ফ্ল্যাগেলাম
Tiny polar molecule,ক্ষুদ্র মেরু অণু
Tissue level,টিস্যু স্তর
Tissue plasminogen activator,টিস্যু প্লাজমিনোজেন অ্যাক্টিভেটর
Tissue typing,টিস্যু টাইপিং
T-killer cell,টি-কিলার সেল
Toad,ব্যাঙ
Toadstool,টডস্টুল
Tobacco budworm,তামাকের বুডওয়ার্ম
Tobacco mosaic,তামাক মোজাইক
Tobacco mosaic virus (TMV),তামাক মোজাইক ভাইরাস (টিএমভি)
Toddy,টডি
toe,পায়ের আঙ্গুল
Tolerant species,সহনশীল প্রজাতি
Tomato mosaic virus,টমেটো মোজাইক ভাইরাস
Tongue,জিহ্বা
Tongue grafting,জিহ্বা গ্রাফটিং
Tonoplast,টোনোপ্লাস্ট
Tonsils,টনসিল
Tooth,দাঁত
Toothed biopsy forcep,দাঁতযুক্ত বায়োপসি ফোর্সপ
Top carnivore,শীর্ষ কার্নিভোর
Top soil,শীর্ষ মাটি
Topography,টপোগ্রাফি
Topoisomerase,টপোইসোমেজ
Torpedo (electric ray),টর্পেডো (বৈদ্যুতিক রশ্মি)
Total fertility rate,মোট উর্বরতার হার
Totipotency,টোটিপোটেন্সি
Toxic,বিষাক্ত
Toxic biological product,বিষাক্ত জৈবিক পণ্য
Toxic metabolic waste,বিষাক্ত বিপাকীয় বর্জ্য
Toxicity,বিষাক্ততা
Toxin,টক্সিন
Toxoplasma,টক্সোপ্লাজমা
Trace element,ট্রেস উপাদান
Trachea,শ্বাসনালী
Tracheal system,ট্র্যাচিয়াল সিস্টেম
Tracheal tube,ট্র্যাচিয়াল টিউব
Tracheid,ট্র্যাচিড
Tracheophyte,ট্র্যাচোফাইট
Tracheophyte ancestors,ট্র্যাচোফাইট পূর্বপুরুষ
Traditional agroforestry system,Dition তিহ্যবাহী অ্যাগ্রোফোরস্ট্রি সিস্টেম
Trajectory separator,ট্র্যাজেক্টরি বিভাজক
Tranquiliser,প্রশান্তি
Transaminase,ট্রান্সমিনেজ
Trans membrane pump,ট্রান্স মেমব্রেন পাম্প
Transamination,ট্রান্সমিনেশন
Transcription,প্রতিলিপি
Transfer RNA,স্থানান্তর আরএনএ
Transferrin,ট্রান্সফারিন
Transformant,ট্রান্সফর্ম্যান্ট
Transforming principle,রূপান্তর নীতি
Transgenic,ট্রান্সজেনিক
Transgenic crop,ট্রান্সজেনিক ফসল
Transgenic organism,ট্রান্সজেনিক জীব
Transgenic plant,ট্রান্সজেনিক উদ্ভিদ
Transition zone,রূপান্তর জোন
Transitional epithelium,ট্রানজিশনাল এপিথেলিয়াম
Translation,অনুবাদ
Translocation of solute,দ্রাবকের ট্রান্সলোকেশন
Transmembrane pathway,ট্রান্সমেম্ব্রেন পথ
Transmembrane protein,ট্রান্সমেম্ব্রেন প্রোটিন
Transmission,সংক্রমণ
Transmission,সংক্রমণ
Transmission electron microscope,ট্রান্সমিশন ইলেক্ট্রন মাইক্রোস্কোপ
Transmission of nerve impluse,স্নায়ু সংক্রমণ
Transpiration,ট্রান্সপায়ারেশন
Transpirational pull,ট্রান্সপিরেশনাল টান
Transport,পরিবহন
Transplantation,প্রতিস্থাপন
Transposon,ট্রান্সপসন
Transverse binary fission,ট্রান্সভার্স বাইনারি বিচ্ছেদ
Transverse colon,তির্যক কোলন
Trapped insect,আটকা পোকামাকড়
Trapping,আটকা পড়া
Trauma,ট্রমা
Tree fern,ট্রি ফার্ন
Tree lizard,গাছের টিকটিকি
Trembling,কাঁপছে
Treponema pallidium,ট্রেপোনেমা প্যালিডিয়াম
Triandria,ত্রিভুজ
Triassic period,ট্রায়াসিক সময়কাল
Tribulus,ট্রাইবুলাস
Tricarboxylic acid cycle,ট্রাইকারবক্সিলিক অ্যাসিড চক্র
Tricarboxylic acid,ট্রাইকারবক্সিলিক অ্যাসিড
Tricarpellary,ট্রাইকার্পেলারি
Tricellular,ট্রাইসেলুলার
Trichomonas vaginalis,ট্রাইকোমোনাস যোনিনালিস
Trichoderma,ট্রাইকোডার্মা
Trichome,ট্রাইকোম
Trichomoniasis,ট্রাইকোমোনিয়াসিস
Trichophyton,ট্রাইকোফাইটন
Tricoderma polysporum,ট্রিকোডার্মা পলিস্পোরাম
Tricuspid valve,Tricuspid ভালভ
Tridax,ট্রাইড্যাক্স
Trifoliate,ট্রাইফোলিয়েট
Trifolium,ট্রাইফোলিয়াম
Trifurcate,ট্রাইফুরকেট
Trigeminal nerve,ট্রাইজেমিনাল নার্ভ
Trigger zone,ট্রিগার জোন
Triglyceride,ট্রাইগ্লিসারাইড
Triglyceride metabolism,ট্রাইগ্লিসারাইড বিপাক
Trignometric ratio,ট্রিগনোমেট্রিক অনুপাত
Trihybrid,ট্রাইব্রিড
Trihybrid cross,ট্রাইব্রিড ক্রস
Triiodothyronine,ট্রায়োডোথাইরোনাইন
Trilototriton,ট্রাইলোটোট্রিটন
Trimer,ট্রিমার
Trimerous,ত্রৈমাসিক
Trimethylamine oxide,ট্রাইমেথাইলামাইন অক্সাইড
Trinomial nomenclature,ত্রিনোমিয়াল নামকরণ
Trionyx,ট্রায়নিক্স
Triosphosphate,ট্রায়োসফসফেট
Tripalmitin,ট্রিপালমিটিন
Tripeptide,ট্রিপপটিড
Tripinnate leaf,ট্রিপিনেট পাতা
Triplet,ট্রিপলেট
Triploblastic,ট্রিপলোব্লাস্টিক
Trisomic,ট্রিসমিক
Triticale,ট্রিটিকাল
Triticum aestivum (Wheat),ট্রাইটিকাম অ্যাস্টিভাম (গম)
Triticum sativum,ট্রিটিকাম স্যাটিভাম
Triticum turgidum,ট্রাইটিকাম টার্গিডাম
Trochanter,ট্রোকান্টার
Trochophore larva,ট্রোকোফোর লার্ভা
Trophic factor,ট্রফিক ফ্যাক্টর
Trophic level,ট্রফিক পর্যায়ে
Trophic level efficiency,ট্রফিক স্তরের দক্ষতা
Trophoblast,ট্রফোব্লাস্ট
Tropical climate,পরিবেষ
Tropical communities,ক্রান্তীয় সম্প্রদায়
Tropical deciduous forest biome,গ্রীষ্মমন্ডলীয় পাতলা বন বায়োম
Tropical ecosystem,ক্রান্তীয় বাস্তুতন্ত্র
Tropical forest,গ্রীষ্মমন্ডলীয় বন
Tropical rain forest biome,ক্রান্তীয় বৃষ্টি বন বায়োম
Tropical rain forest,গ্রীষ্মমন্ডলীয় বৃষ্টি বন
Tropomyosin,ট্রপোমায়োসিন
Troponin,ট্রপোনিন
Tropopause (top of troposphere),ট্রপোপজ (ট্রপোস্ফিয়ারের শীর্ষ)
True breeding variety,সত্য প্রজনন জাত
True cancer,সত্য ক্যান্সার
True fruit,সত্য ফল
True nucleus,সত্য নিউক্লিয়াস
Trunk region,ট্রাঙ্ক অঞ্চল
Trunk region,ট্রাঙ্ক অঞ্চল
Trunk,ট্রাঙ্ক
Trunk,ট্রাঙ্ক
Trunk,ট্রাঙ্ক
Trygon,ট্রাইগন
Trypanosoma,ট্রাইপানোসোমা
Trypsin,ট্রিপসিন
Tryptophan operon,ট্রাইপটোফান অপেরন
Tryptophan,ট্রিপটোফান
Tube culture,নল সংস্কৃতি
Tube culture,নল সংস্কৃতি
Tuber formation,কন্দ গঠন
Tubercular root,যক্ষ্মা মূল
Tuberculosis,যক্ষ্মা
Tubero-infundibular neuron,টিউবারো-ইনফান্ডিবুলার নিউরন
Tuberous,টিউবারাস
Tuberous type,টিউবারাস টাইপ
Tubifex,টিউবিফেক্স
Tubular organ,টিউবুলার অঙ্গ
Tubular reabsorption,টিউবুলার পুনঃসংশ্লিষ্ট
Tubular secretion,টিউবুলার নিঃসরণ
Tubule,টিউবুল
Tubuli recti,টিউবুলি রেকটি
Tubulin,টিউবুলিন
Tuft of cilia,সিলিয়ার টুফ্ট
Tumor,টিউমার
Tumor causing virus,টিউমার ভাইরাস সৃষ্টি করে
Tumor forming gene,টিউমার তৈরি জিন
Tumor suppressor gene,টিউমার দমনকারী জিন
Tumour promoter,টিউমার প্রবর্তক
Tumour virus,টিউমার ভাইরাস
Tuna fish,টুনা মাছ
Tungsten,টুংস্টেন
Tunica,টিউনিকা
Tunica albuginea,টুনিকা আলবুগিনিয়া
Tunica externa,টুনিকা এক্সটার্না
Tunica intima,টুনিকা ইনটিমা
Tunica media,টিউনিকা মিডিয়া
Tunicata,টিউনিকাটা
Tunicate,টিউনিকেট
Tunicate group,টিউনিকেট গ্রুপ
Turbidity,টার্বিডিটি
Turgid,তুরগিড
Turgor pressure,টার্গোর চাপ
Turner's syndrome,টার্নার এর সিন্ড্রোম
Turnip mosaic,টার্নিপ মোজাইক
Twisted aestivation,মোচড় এস্টিভেশন
Twisted,পাকানো
Two dimensional electrophoresis,দ্বি মাত্রিক ইলেক্ট্রোফোরসিস
Two kingdom classification,দুটি কিংডম শ্রেণিবিন্যাস
Tympanic membrane,কর্ণপটহ
Tympanum,টাইমপ্যানাম
Typhaceae,টাইফেসি
Typhlosole,টাইফ্লোসোল
Typhoid,টাইফয়েড
Typical,সাধারণ
Typical stomatal pore,সাধারণ স্টোমাটাল ছিদ্র
Ubiquinol,ইউবিকুইনল
Ubiquinone,Ubiquinone
Ulna,উলনা
Ultracentrifuge,আল্ট্রাসেন্ট্রিফিউজ
Ultrasound,আল্ট্রাসাউন্ড
Ultrasound work,আল্ট্রাসাউন্ড কাজ
Ultrastructure,আল্ট্রাস্ট্রাকচার
Ultraviolet,অতিবেগুনী
Ultraviolet ray,অতিবেগুনী রায়
Umbel,উম্বল
Umbilical cord,নাড়ির কর্ড
Unassimilated energy,নিরবচ্ছিন্ন শক্তি
Uncoiled,Uncoiled
Under nutrition,পুষ্টির অধীনে
Under shrub,ঝোপঝাড়ের নীচে
Underground stem,ভূগর্ভস্থ স্টেম
Underground tuberous root,ভূগর্ভস্থ টিউবারাস রুট
Undeviated wave,অবিচ্ছিন্ন তরঙ্গ
Undifferentiated cell,অবিচ্ছিন্ন সেল
Undisturbed ecosystem,অবিচ্ছিন্ন বাস্তুতন্ত্র
Undulating,আনডুলেটিং
Undulatory movement,অবিচ্ছিন্ন আন্দোলন
Unicostate,ইউনিকোস্টেট
Unidirectional flow,একমুখী প্রবাহ
Unilocular,ইউনিলোকুলার
Uninucleate,আনক্লেট
Uniparous,ইউনিপারাস
Uniparous,ইউনিপারাস
Unipinnate,ইউনিপিনেট
Unipolar neuron,ইউনিপোলার নিউরন
Uniport,ইউনিপোর্ট
Unisexual,Unisexual
Unisexual flower,ইউনিসেক্সুয়াল ফুল
Universe,বিশ্ব
Unpollinated,আনপোলিনেটেড
Unqualified quack,অযোগ্য কোয়াক
Unsaturated,অসম্পৃক্ত
Untranslated region,অপরিবর্তিত অঞ্চল
Upper arm,উপরের হাতল
Upstream processing,আপস্ট্রিম প্রসেসিং
Uptake,আপটেক
Uracil,ইউরাকিল
Uranite,ইউরানাইট
Uranium,ইউরেনিয়াম
Uranus,ইউরেনাস
Urea cycle,ইউরিয়া চক্র
Uremia,ইউরেমিয়া
Uremic patient,ইউরেমিক রোগী
Uricotelic,ইউরিকোটেলিক
Ureter,ইউরেটার
Urethra,মূত্রনালী
Urethral meatus,মূত্রনালী মাংস
Urginea,Urginea
Uric acid,ইউরিক এসিড
Uricose gland,ইউরিকোজ গ্রন্থি
Uricotelic,ইউরিকোটেলিক
Uricotelism,Uricotelism
Urine,প্রস্রাব
