Malayalam,Marathi
റീമാൻ ഇന്റഗ്രൽ ആവർത്തിച്ചു,पुनरावृत्ती रीमन इंटिग्रल
പ്രാതിനിധ്യം,प्रतिनिधित्व
അവശിഷ്ടം,अवशेष
ഒരു ധ്രുവത്തിൽ അവശിഷ്ടം,खांबावर अवशेष
പ്രമേയം,ठराव
ശക്തികളുടെ പ്രമേയം,सैन्याचा ठराव
വേഗതകളുടെ റെസലൂഷൻ,वेगाचे निराकरण
ഫലമായി,परिणामी
ഫലമായ ശക്തി,परिणामी शक्ती
ഫലമായ വെക്റ്റർ,परिणामी वेक्टर
പരിഷ്കരിച്ച സിംപ്ലക്സ് ടെക്നിക്,सुधारित सिम्प्लेक्स तंत्र
റോംബസ്,समभुज चौकोन
റീമാൻ ഇന്റഗ്രൽ,रिमन इंटिग्रल
വലത് കോൺ,काटकोन
വലത് കോണുള്ള ത്രികോണം,काटकोन त्रिकोण
വലത് വൃത്താകൃതിയിലുള്ള കോൺ,उजवा गोलाकार शंकू
ശരിയായ കോസെറ്റ്,योग्य कॉसेट
വലത് സിലിണ്ടർ,उजवा सिलेंडर
വലംകൈ,उजव्या हाताचा
വലത് വിപരീതം,उजवा उलटा
കഠിനമായ തെളിവ്,कठोर पुरावा
മോതിരം,अंगठी
പൂർണ്ണസംഖ്യകളുടെ വളയം,पूर्णांकांची रिंग
R-ഇന്റഗ്രബിൾ,आर-समाकलनीय
റൂട്ട്,मूळ
റൂട്ട് അർത്ഥം ചതുരം,रूट म्हणजे चौरस
ഒരു ബഹുപദത്തിന്റെ റൂട്ട്,बहुपदीचे मूळ
ഭ്രമണം,रोटेशन
റൗണ്ടിംഗ് പിശക്,गोलाकार त्रुटी
വരി,पंक्ती
നിര-നിര ഗുണനം,पंक्ती-दर-स्तंभ गुणाकार
വരി തുല്യത,पंक्ती समतुल्यता
വരി മാട്രിക്സ്,पंक्ती मॅट्रिक्स
വരി റാങ്ക്,पंक्ती रँक
സാഡിൽ പോയിന്റ്,खोगीर बिंदू
സാമ്പിൾ,नमुना
സാമ്പിൾ അർത്ഥം,नमुना म्हणजे
സാമ്പിൾ പോയിന്റ്,नमुना बिंदू
സാമ്പിൾ വലിപ്പം,नमुन्याचा आकार
സാമ്പിൾ സ്ഥലം,नमुना जागा
സാമ്പിൾ സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ,नमुना मानक विचलन
സാമ്പിൾ സർവേ,नमुना सर्वेक्षण
സാമ്പിൾ വ്യത്യാസം,नमुना भिन्नता
സാമ്പിൾ,नमुना
സാമ്പിൾ വിതരണം,नमुना वितरण
സാമ്പിൾ പിശക്,नमुना त्रुटी
സാമ്പിൾ ഇടവേള,नमुना अंतराल
സാമ്പിൾ രീതി,नमुना पद्धत
സാമ്പിൾ സിദ്ധാന്തം,नमुना सिद्धांत
പകരമുള്ള സാമ്പിൾ,प्रतिस्थापनासह नमुना घेणे
സ്കെയിലർ,स्केलर
സ്കെയിലർ ഫീൽഡ്,स्केलर फील्ड
സ്കെയിലർ മാട്രിക്സ്,स्केलर मॅट्रिक्स
സ്കെയിലർ മൾട്ടിപ്പിൾ,स्केलर एकाधिक
സ്കെയിലർ ഗുണനം,स्केलर गुणाकार
സ്കെയിലർ ഉൽപ്പന്നം,स्केलर उत्पादन
സ്കെയിലർ അളവ്,स्केलर प्रमाण
സ്കെയിലർ ട്രിപ്പിൾ ഉൽപ്പന്നം,स्केलर ट्रिपल उत्पादन
ദൃശ്യ ത്രികോണം,दृश्य त्रिकोण
ചിതറിക്കിടക്കുന്ന ഡയഗ്രം,विखुरलेला आकृती
ഷ്രോഡിംഗർ സമവാക്യം,श्रोडिंगर समीकरण
സീസണൽ ഏറ്റക്കുറച്ചിലുകൾ,हंगामी चढउतार
സെക്കന്റ്,secant
സെക്കന്റ് രീതി,secant पद्धत
രണ്ടാമത്തെ ഡെറിവേറ്റീവ്,दुसरा व्युत्पन्न
രണ്ടാമത്തെ ഓർഡർ,दुसरी ऑर्डर
വിഭാഗം,विभाग
മേഖല,क्षेत्र
ഒരു വക്രത്തിന്റെ ഭാഗം,वक्र भाग
സ്വയം - അനുബന്ധം,स्वत: - संलग्न
സ്വയം അനുബന്ധ ഓപ്പറേറ്റർ,स्वत: संलग्न ऑपरेटर
സ്വയം - സംയോജനം,स्वत: - संयुग्मित
സെമിഅക്സിസ്,semiaxis
അർദ്ധവൃത്തം,अर्धवर्तुळ
അർദ്ധ-നിശ്ചിത മാട്രിക്സ്,अर्ध-निश्चित मॅट्रिक्स
അർദ്ധ-നിശ്ചിത ചതുരാകൃതിയിലുള്ള രൂപം,अर्ध-निश्चित चतुर्भुज फॉर्म
അർദ്ധഗ്രൂപ്പ്,अर्धसमूह
അർദ്ധ ഇടവേള,अर्ध-मांतर
അർദ്ധ പ്രധാന അക്ഷം,अर्ध प्रमुख अक्ष
സെമി മൈനർ അക്ഷം,अर्ध किरकोळ अक्ष
വേർതിരിക്കാവുന്ന ബഹുപദം,विभक्त बहुपदी
വേരിയബിളുകളുടെ വേർതിരിവ്,व्हेरिएबल्सचे पृथक्करण
ക്രമം,क्रम
അനുക്രമ സിദ്ധാന്തം,अनुक्रम सिद्धांत
തുടർച്ചയായ വിശകലനം,अनुक्रमिक विश्लेषण
തുടർച്ചയായ സാമ്പിൾ,अनुक्रमिक नमुना
സീരിയൽ പരസ്പരബന്ധം,मालिका सहसंबंध
പരമ്പര,मालिका
സെറ്റ്,सेट
സെക്സ്റ്റന്റ്,सेक्संट
ഷെവാർട്ട് നിയന്ത്രണ ചാർട്ടുകൾ,Shewhart नियंत्रण चार्ट
അടയാളം,चिन्ह
ഒരു മാട്രിക്സിന്റെ ഒപ്പ്,मॅट्रिक्सची स्वाक्षरी
ക്വാഡ്രാറ്റിക് രൂപത്തിന്റെ ഒപ്പ്,चतुर्भुज स्वरूपाची स्वाक्षरी
ഒപ്പിട്ട നമ്പർ,स्वाक्षरी केलेला क्रमांक
പ്രാധാന്യ നില,महत्त्व पातळी
പ്രാധാന്യം പരിശോധന,महत्त्व चाचणी
ഗണ്യമായ അക്കം,लक्षणीय अंक
അടയാള പരിശോധന,साइन चाचणी
സിഗ്നം ഫംഗ്ഷൻ,साइनम फंक्शन
സമാനമായ ദീർഘവൃത്തങ്ങൾ,समान लंबवृत्त
സമാനമായ കണക്കുകൾ,समान आकडे
സാമ്യം,समानता
സമാനമായ മെട്രിക്സ്,समान मॅट्रिक्स
ലളിതമായ അടഞ്ഞ വക്രം,साधे बंद वक्र
ലളിതമായ പരസ്പരബന്ധം,साधा सहसंबंध
ലളിതമായ ഹാർമോണിക് ചലനം,साधी हार्मोनिक गती
ലളിതമായ റാൻഡം സാമ്പിൾ,साधे यादृच्छिक नमुना
സിംപ്ലക്സ്,simplex
സിംപ്ലക്സ് അൽഗോരിതം,सिम्प्लेक्स अल्गोरिदम
സിംപ്ലക്സ് ടാബ്ലോ,सिम्प्लेक्स टेबल
സിംപ്‌സണിന്റെ ഒന്ന് - മൂന്നാമത്തെ നിയമം,सिम्पसनचा एक - तिसरा नियम
സിമുലേഷൻ ടെക്നിക്,सिम्युलेशन तंत्र
ഒരേസമയം ഡിഫറൻഷ്യൽ സമവാക്യങ്ങൾ,एकाचवेळी विभेदक समीकरणे
ഒരേസമയം സമവാക്യങ്ങൾ,एकाचवेळी समीकरणे
പാപം,साइन
സൈൻ വക്രം,साइन वक्र
സിംഗിൾടൺ,सिंगलटन
ഒരൊറ്റ മൂല്യമുള്ള പ്രവർത്തനം,एकल मूल्यवान कार्य
ഏക അവിഭാജ്യ,एकवचन अविभाज्य
ഏകത്വം,एकलता
ഏക മാട്രിക്സ്,एकवचन मॅट्रिक्स
ഏക പരിഹാരം,एकवचन उपाय
സാമ്പിളിന്റെ വലിപ്പം,नमुन्याचा आकार
വളഞ്ഞ വിതരണം,विकृत वितरण
സ്കെവ്-ഹെർമിഷ്യൻ മാട്രിക്സ്,स्क्यू-हर्मिटियन मॅट्रिक्स
വക്രത,तिरकसपणा
ചരിഞ്ഞ സമമിതി മാട്രിക്സ്,स्क्यू सिमेट्रिक मॅट्रिक्स
സ്ലാക്ക് വേരിയബിൾ,स्लॅक व्हेरिएबल
ചരിവ്,उतार
ചരിവ് ഗ്രേഡിയന്റ്,उतार ग्रेडियंट
ചെറിയ ബ്രാക്കറ്റുകൾ,लहान कंस
മിനുസമാർന്ന വക്രം,गुळगुळीत वक्र
സുഗമമായ പ്രവർത്തനം,गुळगुळीत कार्य
സമയ ശ്രേണി സുഗമമാക്കുന്നു,वेळ मालिका गुळगुळीत
സൗരയൂഥം,सौर यंत्रणा
സോളിനോയ്ഡൽ വെക്റ്റർ,solenoidal वेक्टर
ഖര,घन
ഖര ജ്യാമിതി,घन भूमिती
പരിഹാരം,उपाय
പരമ്പരയിലെ പരിഹാരം,मालिकेत उपाय
പരിഹാരം മാട്രിക്സ്,समाधान मॅट्रिक्स
ഒരു ത്രികോണത്തിന്റെ പരിഹാരം,त्रिकोणाचे समाधान
പരിഹാരം സ്ഥലം,समाधान जागा
സോണിൻ ബഹുപദം,सोनीन बहुपदी
സ്ഥലം,जागा
സ്പേസ് കർവ്,जागा वक्र
പരന്നുകിടക്കുന്ന സെറ്റ്,पसरलेला संच
സ്പേഷ്യൽ കോറെലോഗ്രാം,अवकाशीय सहकोरेलोग्राम
പ്രത്യേക രേഖീയ ഗ്രൂപ്പ്,विशेष रेखीय गट
പ്രത്യേക ഓർത്തോഗണൽ ഗ്രൂപ്പ്,विशेष ऑर्थोगोनल गट
പ്രത്യേക ഗുരുത്വാകർഷണം,विशिष्ट गुरुत्व
സ്പെക്ട്രൽ മാപ്പിംഗ് സിദ്ധാന്തം,वर्णक्रमीय मॅपिंग प्रमेय
ഒരു ഫംഗ്ഷന്റെ സ്പെക്ട്രം,फंक्शनचा स्पेक्ट्रम
ഗോളം,गोल
ഗോളാകൃതിയിലുള്ള കോർഡിനേറ്റ് സിസ്റ്റം,गोलाकार समन्वय प्रणाली
ഗോളാകൃതിയിലുള്ള പോളാർ കോർഡിനേറ്റ്,गोलाकार ध्रुवीय समन्वय
ഗോളാകൃതിയിലുള്ള ത്രികോണം,गोलाकार त्रिकोण
ഗോളാകൃതിയിലുള്ള ത്രികോണമിതി,गोलाकार त्रिकोणमिती
സർപ്പിളമായ,सर्पिल
സമചതുരം Samachathuram,चौरस
ചതുര ബ്രാക്കറ്റുകൾ,चौकोनी कंस
സമചതുരം സംയോജിപ്പിക്കാവുന്ന,चौरस अविभाज्य
ചതുര മാട്രിക്സ്,चौरस मॅट्रिक्स
സ്ക്വയർ റൂട്ട്,वर्गमुळ
സാമ്പിളിന്റെ ഘട്ടം,नमुना घेण्याचा टप्पा
ഗോവണി പ്രവർത്തനം,पायर्या फंक्शन
സ്റ്റാൻഡേർഡ് ഡീവിയേഷൻ,प्रमाणित विचलन
സാധാരണ ആന്തരിക ഉൽപ്പന്നം,मानक आतील उत्पादन
സന്തുലിതാവസ്ഥ,समतोल स्थिती
നിശ്ചലമായ വക്രം,स्थिर वक्र
നിശ്ചല പോയിന്റ്,स्थिर बिंदू
നിശ്ചല മൂല്യം,स्थिर मूल्य
സ്ഥിതിവിവരക്കണക്ക്,आकडेवारी
സ്ഥിതിവിവരക്കണക്ക്,सांख्यिकीय
സ്റ്റാറ്റിസ്റ്റിക്കൽ ഡാറ്റ,सांख्यिकीय डेटा
സ്ഥിതിവിവരക്കണക്ക് വിതരണം,सांख्यिकीय वितरण
സ്റ്റാറ്റിസ്റ്റിക്കൽ അനുമാനം,सांख्यिकीय गृहीतक
സ്റ്റാറ്റിസ്റ്റിക്കൽ അനുമാനം,सांख्यिकीय निष्कर्ष
സ്റ്റാറ്റിസ്റ്റിക്കൽ മോഡൽ,सांख्यिकीय मॉडेल
സ്ഥിതിവിവരക്കണക്ക് ജനസംഖ്യ,सांख्यिकीय लोकसंख्या
സ്റ്റാറ്റിസ്റ്റിക്കൽ ഗുണനിലവാര നിയന്ത്രണം,सांख्यिकीय गुणवत्ता नियंत्रण
സ്ഥിതിവിവരക്കണക്കുകൾ,आकडेवारी
സ്ഥിരമായ,स्थिर
സ്ഥിരമായ പരിഹാരം,स्थिर राज्य उपाय
കുത്തനെയുള്ള കയറ്റം (ഒരു വളവിന്റെ),सरळ चढण (वक्र)
കുത്തനെയുള്ള കയറ്റ രൂപകൽപ്പന,सर्वात उंच चढण डिझाइन
കുത്തനെയുള്ള ഇറക്കം,सर्वात उंच कूळ
ഘട്ടം പ്രവർത്തനം,चरण कार्य
സ്റ്റെർലിംഗ് പരമ്പര,स्टर्लिंग मालिका
സ്ഥായിയായ,स्टोकेस्टिक
സ്റ്റോക്കാസ്റ്റിക് മാട്രിക്സ്,स्टोकास्टिक मॅट्रिक्स
സ്ഥായിയായ മോഡൽ,स्टोकास्टिक मॉडेल
സ്റ്റോക്കാസ്റ്റിക് പ്രോഗ്രാമിംഗ്,स्टोकास्टिक प्रोग्रामिंग
സ്റ്റോക്കാസ്റ്റിക് വേരിയബിൾ,स्टोकास्टिक व्हेरिएबल
സ്റ്റോക്സിന്റെ സിദ്ധാന്തം,स्टोक्सचे प्रमेय
നേർരേഖ,सरळ रेषा
സ്ട്രാറ്റ ചാർട്ട്,स्तर तक्ता
വർഗ്ഗീകരണം,स्तरीकरण
സ്ട്രാറ്റിഫൈഡ് സാമ്പിൾ,स्तरीकृत नमुना
സ്ട്രീം-ലൈൻ,प्रवाह-रेषा
സമ്മർദ്ദം,ताण
കർശനമായി കോൺവെക്സ് ഫംഗ്ഷൻ,काटेकोरपणे बहिर्वक्र कार्य
കർശനമായി കുറയുന്നു,काटेकोरपणे कमी होत आहे
കർശനമായി വർദ്ധിപ്പിക്കുന്നു,काटेकोरपणे वाढत आहे
കർശനമായി ഏകതാനമായ പ്രവർത്തനം,काटेकोरपणे मोनोटोनिक कार्य
വിദ്യാർത്ഥിയുടെ ടെസ്റ്റ് (വിദ്യാർത്ഥികളുടെ &quot;ടി&quot; ടെസ്റ്റ്),विद्यार्थ्यांची चाचणी (विद्यार्थ्याची &quot;टी&quot; चाचणी)
ഉപശേഖരം,उप-संग्रह
സബ് ഡിറ്റർമിനന്റ്,उप निर्धारक
ഉപഫീൽഡ്,उपक्षेत्र
ഉപഗ്രൂപ്പ്,उपसमूह
ഉപ ഇടവേള,उप-मांतर
സബ്മാട്രിക്സ്,सबमॅट्रिक्स
സബ്സ്ക്രിപ്റ്റ്,सबस्क्रिप्ट
തുടർന്നുള്ള,त्यानंतरचा
ഉപഗണം,उपसंच
ഉപസ്ഥലം,सबस्पेस
പകരംവയ്ക്കൽ,बदली
സബ്ടാൻജന്റ്,subtangent
വിധേയമാക്കുക,वजा करणे
കുറയ്ക്കുക,वजा करा
കുറയ്ക്കൽ,वजाबाकी
തുടർച്ചയായി,सलग
തുടർച്ചയായ വ്യത്യാസം,सलग भेद
തുടർച്ചയായ ഏകീകരണം,सलग एकीकरण
പിൻഗാമി,उत्तराधिकारी
പ്രത്യയം,प्रत्यय
തുക,बेरीज
തുക പ്രവർത്തനം,बेरीज फंक्शन
സംഗ്രഹിക്കാവുന്ന,जोडण्यायोग्य
സംഗ്രഹം,आदेश
സംഗ്രഹം,बेरीज
സംഗ്രഹ കൺവെൻഷൻ,समीकरण अधिवेशन
സംഗ്രഹ ഫോർമുല,बेरीज सूत्र
പരമ്പരയുടെ സംഗ്രഹം,मालिकेची बेरीज
സംഗ്രഹ ചിഹ്നം,बेरीज चिन्ह
അനന്തതയിലേക്ക് തുക,बेरीज ते अनंत
സൂപ്പർസ്ക്രിപ്റ്റ്,सुपरस्क्रिप्ट
സൂപ്പർസെറ്റ്,सुपरसेट
സൂപ്പർസോണിക് ഒഴുക്ക്,सुपरसोनिक प्रवाह
സപ്ലിമെന്ററി ആംഗിൾ,पूरक कोन
ഹൈപ്പർപ്ലെയ്നെ പിന്തുണയ്ക്കുന്നു,समर्थन हायपरप्लेन
പ്രവർത്തനത്തിന്റെ പിന്തുണ,फंक्शनचे समर्थन
കരുതുക,समजा
പരമോന്നത,सर्वोच्च
surd,surd
ഉപരിതലം,पृष्ठभाग
ഉപരിതല പ്രദേശം,पृष्ठभागाचे क्षेत्रफळ
ഉപരിതല ഇന്റഗ്രൽ,पृष्ठभाग अविभाज्य
സർജക്ഷൻ,सर्जेशन
സർജക്റ്റീവ്,surjective
സർജക്റ്റീവ് മാപ്പ്,सर्जेक्टिव्ह नकाशा
ചിഹ്നം,चिन्ह
പ്രതീകാത്മക യുക്തി,प्रतीकात्मक तर्क
പ്രതീകാത്മക മാതൃക,प्रतीकात्मक मॉडेल
സമമിതി,सममितीय
സമമിതി,सममितीय
സമമിതി ഡിറ്റർമിനന്റ്,सममितीय निर्धारक
സമമിതി വ്യത്യാസം,सममितीय फरक
സമമിതി മാട്രിക്സ്,सममित मॅट्रिक्स
സിസ്റ്റം വിശകലനം,प्रणाली विश्लेषण
വ്യവസ്ഥാപിത സാമ്പിൾ,पद्धतशीर नमुना
മേശ,टेबल
ടാബ്ലോ,झांकी
ഇന്റഗ്രലുകളുടെ പട്ടിക,अविभाज्य सारणी
പട്ടിക,सारणी
പട്ടിക രൂപം,सारणी फॉर्म
പട്ടിക ലോഗരിതം,सारणी लॉगरिदम
പട്ടികപ്പെടുത്തുക,सारणी
പട്ടികപ്പെടുത്തിയ മൂല്യം,सारणीबद्ध मूल्य
ടാബുലേഷൻ,सारणी
ടാബുലേറ്റർ,टॅब्युलेटर
വാൽ,शेपूट
വാൽ പ്രദേശം (വിതരണം),शेपटीचे क्षेत्र (वितरणाचे)
സ്പർശനം,स्पर्शिकता
ടാൻജെന്റ്,स्पर्शिका
ടാൻജെന്റ് ഹൈപ്പർപ്ലെയ്ൻ,स्पर्शिका हायपरप्लेन
സ്പർശനാത്മകമായ,स्पर्शिक
ടാൻജൻഷ്യൽ ഘടകം,स्पर्शिक घटक
ടാൻജൻഷ്യൽ വിഭാഗം,स्पर्शिका विभाग
ടാൻജെന്റ് ലൈൻ,स्पर्शरेषा
ടാൻജെന്റ് വിമാനം,स्पर्शिका विमान
ടാൻജെന്റ് സ്പേസ്,स्पर्शिका जागा
ടേപ്പ് പഞ്ച്,टेप पंच
ടേപ്പ് റീഡർ,टेप रीडर
ടൗബേറിയൻ സിദ്ധാന്തം,टॉबेरियन प्रमेय
ടെയ്ലറുടെ സിദ്ധാന്തം,टेलरचे प्रमेय
ചെബിചേവ് മെട്രിക്,Tchebychev मेट्रिक
ടി-വിതരണം,टी-वितरण
ദൂരദർശിനി പരമ്പര,टेलिस्कोपिक मालिका
താൽക്കാലിക കോർഡിനേറ്റുകൾ,ऐहिक निर्देशांक
താൽക്കാലിക ബന്ധം,ऐहिक संबंध
താൽക്കാലിക വേരിയബിൾ,टेम्पोरल व्हेरिएबल
വലിച്ചുനീട്ടാനാവുന്ന ശേഷി,ताणासंबंधीचा शक्ती
ടെൻസർ,टेन्सर
ടെൻസർ വിശകലനം,टेन्सर विश्लेषण
ടെൻസർ ഉൽപ്പന്നം,टेन्सर उत्पादन
താൽക്കാലിക രൂപീകരണം,तात्पुरते सूत्रीकरण
കാലാവധി,मुदत
ടെർമിനൽ അവസ്ഥ,टर्मिनल स्थिती
ടെർമിനൽ വെലോസിറ്റി ഡൈവ്,टर्मिनल वेग डायव्ह
ദശാംശം അവസാനിപ്പിക്കുന്നു,दशांश समाप्त करणे
ടേം മൂല്യങ്ങൾ,मुदत मूल्ये
ടേം തിരിച്ചുള്ള വ്യത്യാസം,शब्दानुसार भिन्नता
ടേംവൈസ് ഇന്റഗ്രേഷൻ,टर्मवार एकीकरण
ത്രിതീയ,तिरंगी
പരീക്ഷ,चाचणी
വ്യതിയാനങ്ങളുടെ ഏകതാനതയ്ക്കുള്ള പരിശോധന,भिन्नतेच्या एकसमानतेसाठी चाचणी
ടെസ്റ്റ് ഫംഗ്ഷൻ,चाचणी कार्य
സിദ്ധാന്തത്തിന്റെ പരീക്ഷണം,गृहीतकांची चाचणी
പ്രാധാന്യത്തിന്റെ പരീക്ഷണം,महत्त्वाची चाचणी
ടെസ്റ്റ് സ്ഥിതിവിവരക്കണക്കുകൾ,चाचणी आकडेवारी
ടെട്രാഹെഡ്രൽ,टेट्राहेड्रल
ടെട്രാഹെഡ്രൽ കോൺ,टेट्राहेड्रल कोन
ടെട്രാഹെഡ്രോൺ,टेट्राहेड्रॉन
സിദ്ധാന്തം,प्रमेय
അവശിഷ്ടങ്ങളുടെ സിദ്ധാന്തം,अवशेषांचे प्रमेय
സൈദ്ധാന്തിക ആവശ്യം പ്രവർത്തനം,सैद्धांतिक मागणी कार्य
സൈദ്ധാന്തിക വ്യതിരിക്ത വിതരണം,सैद्धांतिक स्वतंत्र वितरण
സൈദ്ധാന്തിക പിശക്,सैद्धांतिक त्रुटी
സൈദ്ധാന്തിക അനുയോജ്യം,सैद्धांतिक फिट
സൈദ്ധാന്തിക രൂപീകരണം,सैद्धांतिक सूत्रीकरण
സൈദ്ധാന്തിക ആവൃത്തി,सैद्धांतिक वारंवारता
സൈദ്ധാന്തികമായി,सैद्धांतिकदृष्ट्या
സൈദ്ധാന്തിക മാതൃക,सैद्धांतिक मॉडेल
സൈദ്ധാന്തിക ചികിത്സ,सैद्धांतिक उपचार
സമവാക്യങ്ങളുടെ സിദ്ധാന്തം,समीकरणांचा सिद्धांत
പിശകുകളുടെ സിദ്ധാന്തം,त्रुटींचा सिद्धांत
എസ്റ്റിമേറ്റ് സിദ്ധാന്തം,अंदाज सिद्धांत
പ്രവർത്തനങ്ങളുടെ സിദ്ധാന്തം,फंक्शन्सचा सिद्धांत
ഗെയിമുകളുടെ സിദ്ധാന്തം,खेळांचा सिद्धांत
ഗുരുത്വാകർഷണ സിദ്ധാന്തം,गुरुत्वाकर्षणाचा सिद्धांत
വിവര സിദ്ധാന്തം,माहितीचा सिद्धांत
മാറ്റിസ്ഥാപിക്കാനുള്ള സിദ്ധാന്തം (=പരാജയത്തിന്റെ സിദ്ധാന്തം),प्रतिस्थापन सिद्धांत (= अपयशाचा सिद्धांत)
സെറ്റുകളുടെ സിദ്ധാന്തം,सेटचा सिद्धांत
കാത്തിരിപ്പ് വരികളുടെ സിദ്ധാന്തം (= ക്യൂയിംഗ് സിദ്ധാന്തം),वेटिंग लाइन्सचा सिद्धांत (= रांगेचा सिद्धांत)
തരംഗങ്ങളുടെ സിദ്ധാന്തം,लाटांचा सिद्धांत
തെർമോഡൈനാമിക്,थर्मोडायनामिक
ഒരു സ്ക്രൂവിന്റെ ത്രെഡ്,स्क्रूचा धागा
ത്രിമാനമായ,त्रिमितीय
ത്രിമാന വെക്റ്റർ വിശകലനം,त्रिमितीय वेक्टर विश्लेषण
മൂന്ന്-വഴി വർഗ്ഗീകരണം,त्रि-मार्ग वर्गीकरण
എറിയുക,फेकणे
തള്ളുക,जोर
സമയം,वेळ
സമയ അക്ഷം,वेळ अक्ष
സമയ ആശ്രിതത്വം,वेळ अवलंबित्व
സമയത്തെ ആശ്രയിച്ചുള്ള ഘടനാപരമായ സമവാക്യം,वेळ अवलंबून घटक समीकरण
സമയബന്ധിതമായ പ്രക്രിയ,वेळ अवलंबून प्रक्रिया
സമയ-സ്വതന്ത്ര പദം,वेळ-स्वतंत्र संज्ञा
സമയ ഇടവേള,वेळ मध्यांतर
സമയ പരമ്പര,वेळ मालिका
സമയ ശ്രേണി വിശകലനം,वेळ मालिका विश्लेषण
സമയ ശ്രേണി ഡാറ്റ,वेळ मालिका डेटा
സമയം പങ്കിടൽ സംവിധാനം,वेळ सामायिकरण प्रणाली
സഹിഷ്ണുത,सहिष्णुता
സഹിഷ്ണുത ഇടവേള,सहिष्णुता अंतराल
സഹിഷ്ണുത നില,सहिष्णुता पातळी
സഹിഷ്ണുത പരിധി,सहनशीलता मर्यादा
ടോപ്പോളജിക്കൽ,टोपोलॉजिकल
ടോപ്പോളജിക്കൽ ഡ്യുവൽ,टोपोलॉजिकल दुहेरी
ടോപ്പോളജിക്കൽ ഗ്രൂപ്പ്,टोपोलॉजिकल गट
ടോപ്പോളജിക്കൽ ഐസോമോർഫിസം,टोपोलॉजिकल समरूपता
ടോപ്പോളജിക്കൽ ലീനിയർ സ്പേസ്,टोपोलॉजिकल रेखीय जागा
സ്ഥലശാസ്ത്രപരമായി,टोपोलॉजिकलदृष्ट्या
ടോപ്പോളജിക്കൽ മാപ്പിംഗ്,टोपोलॉजिकल मॅपिंग
ടോപ്പോളജിക്കൽ പ്രോപ്പർട്ടി,टोपोलॉजिकल गुणधर्म
ടോപ്പോളജിക്കൽ സ്പേസ്,टोपोलॉजिकल जागा
ടോപ്പോളജിക്കൽ വെക്റ്റർ സ്പേസ്,टोपोलॉजिकल वेक्टर स्पेस
ടോപ്പോളജി,टोपोलॉजी
ടോർഷൻ,टॉर्शन
ടോറസ്,टॉरस
ആകെ,एकूण
മൊത്തം ഡെറിവേറ്റീവ്,एकूण व्युत्पन्न
മൊത്തം ഡിഫറൻഷ്യൽ,एकूण भिन्नता
മൊത്തം ഡിഫറൻഷ്യൽ സമവാക്യം,एकूण विभेदक समीकरण
മൊത്തം പരിശോധന,एकूण तपासणी
പൂർണ്ണമായും പരിമിതപ്പെടുത്തിയിരിക്കുന്നു,पूर्णपणे बद्ध
പൂർണ്ണമായും ഓർഡർ ചെയ്ത സെറ്റ്,पूर्णपणे ऑर्डर केलेला सेट
മൊത്തം ഓർഡർ,एकूण ऑर्डरिंग
ട്രെയ്സ്,ट्रेस
മാട്രിക്സിന്റെ ട്രെയ്സ്,मॅट्रिक्सचा ट्रेस
കണ്ടെത്തൽ,ट्रेसिंग
ട്രേഡ് ഓഫ് ഫംഗ്ഷൻ,व्यापार बंद कार्य
പാത,मार्गक्रमण
അതീന്ദ്രിയമായ,अतींद्रिय
അതീന്ദ്രിയ സമവാക്യം,अतींद्रिय समीकरण
അതീന്ദ്രിയ പ്രവർത്തനം,अतींद्रिय कार्य
അതീന്ദ്രിയ സംഖ്യ,अतींद्रिय संख्या
കൈമാറ്റം,हस्तांतरण
ട്രാൻസ്ഫർ ഫംഗ്ഷൻ,हस्तांतरण कार्य
ട്രാൻസ്ഫിനൈറ്റ് ഇൻഡക്ഷൻ,ट्रान्सफिनिट प्रेरण
ട്രാൻസ്ഫിനിറ്റ് നമ്പർ,पारदर्शक संख्या
രൂപാന്തരപ്പെടുത്തുക,रूपांतर
പരിവർത്തന ഫോർമുല,परिवर्तन सूत्र
പരിവർത്തന മാട്രിക്സ്,परिवर्तन मॅट्रिक्स
കോർഡിനേറ്റുകളുടെ പരിവർത്തനം,निर्देशांकांचे परिवर्तन
രൂപാന്തരപ്പെട്ട പ്രവർത്തനം,रूपांतरित कार्य
രൂപാന്തരപ്പെട്ട മാട്രിക്സ്,रूपांतरित मॅट्रिक्स
ട്രാൻസ്ഷിപ്പ്മെന്റ് പ്രശ്നം,ट्रान्सशिपमेंट समस्या
ക്ഷണികമായ പെരുമാറ്റം,क्षणिक वर्तन
ക്ഷണികമായ പരിഹാരം,क्षणिक समाधान
സംക്രമണം,संक्रमण
സംക്രമണ മാട്രിക്സ്,संक्रमण मॅट्रिक्स
ട്രാൻസിറ്റീവ്,सकर्मक
ട്രാൻസിറ്റീവ് നിയമം,सकर्मक कायदा
ട്രാൻസിറ്റീവ് ബന്ധം,संक्रमणात्मक संबंध
ട്രാൻസിറ്റിവിറ്റി,संक्रमण
ട്രാൻസിറ്റിവിറ്റി സെറ്റ്,संक्रमण संच
വിവർത്തനം,भाषांतर
ഗതാഗത ചെലവ്,वाहतूक खर्च
ഗതാഗത പ്രശ്നം,वाहतूक समस्या
ഗതാഗത സമയം,वाहतूक वेळ
ഗതാഗത സമവാക്യം,वाहतूक समीकरण
