Telugu,Punjabi
మూలాధారం,ਰੁਕਾਵਟ
మూలాధార సామ్రాజ్యం,Rudmentary ਤੰਬੂ
మూలాధార వెస్టిజ్,Rudmentary
రుడ్యుమెంటరీ బాడీ హెయిర్,ਰੁਡੁਮੈਂਟਰੀ ਸਰੀਰ ਦੇ ਵਾਲ
రుమెన్,ਰੁਮੇਨ
రన్నర్,ਦੌੜਾਕ
రస్కస్,ਰੁਸਕ
రస్ట్,ਜੰਗਾਲ
రస్ట్,ਜੰਗਾਲ
ఎస్-బాక్టీరియా,S-ਬੈਕਟੀਰੀਆ
శఖారోమైసెస్ సెరవీసియె,ਸੈਕਰੋਮੋਮਾਈਸ ਸੀਰੀਵਸੀਏ
సాచరం,ਸੈਕਰ
సాచరం బెర్బెరిస్,ਸੈਕਚਰਮ ਬਰਬਰਿਸ
సాచరం అఫిషినారమ్,ਸੈਕਚਰਮ ਓਪਟੀਅਰਮ
సాకోగ్లోస్సస్,ਸਬਕੋਗਲੋਸਸ
సాక్యూల్,ਸੋਜ ਲੜਾ
సాక్ లాంటి సిస్టెర్నే,ਸੈਕ-ਵਰਗਾ ਕ੍ਰੈਸਟਰ
సక్రాల్ ఎముక,ਸੈਕਰਲ ਹੱਡੀ
పవిత్ర అడవి,ਪਵਿੱਤਰ ਜੰਗਲ
పవిత్ర గ్రోవ్,ਸੈਕਰੇਡ ਰਵੇਵ
పవిత్ర సరస్సు,ਪਵਿੱਤਰ ਝੀਲ
సార్కోప్లాజమ్,ਸਰਕੋਪਲਾਜ਼ਮ
సాక్రం,ਸੱਕਦ
సురక్షిత పారవేయడం,ਸੁਰੱਖਿਅਤ ਨਿਪਟਾਰਾ
కుంకుమ,ਕੇਸਰ
సాగిటారియా,SAGITATTATRIA
సాల్,ਸਾਲ
సాలమంద్ర,ਸਲਮਾਂਰਾ
సలికేసి,ਸਾਲਿਸੀਆ
సెలైన్ నేల,ਖਾਰਾ ਮਿੱਟੀ
లవణీయత,ਲੂਣ
లాలాజలం,ਲਾਰ
సాల్మొనెల్లా టైఫి,ਸਾਲਮੋਨੇਲਾ ਟਾਈਫੀ
సాల్మొనెల్లా టైఫిమురియం,ਸਾਲਮੋਨੇਲਾ ਟਾਈਫੀਮਿ ii ਟਿਅਮ
సాల్పా,ਸਾਲਪਾ
ఉప్పు,ਲੂਣ
ఉప్పున ప్రసరణ,ਅਚਰੜ ਚਾਲ
సాల్వియా,ਸਾਲਵੀਆ
సాల్వినియా,ਸਾਲਵਿਨਿਆ
సమారా,ਸਮਰਾ
నమూనా,ਨਮੂਨਾ
నమూనా యూనిట్,ਨਮੂਨਾ ਵਾਲੀ ਇਕਾਈ
సాంగునియుర్,ਸੰਗੂਨੀਯੁਆਰ
శానిటరీ ల్యాండ్‌ఫిల్,ਸੈਨੇਟਰੀ ਲੈਂਡਫਿਲ
సన్సేవిరియా,ਸੰਸੇਵੀਰੀਆ
శాంటాలేసి,ਸੈਂਟਲਾਸੈ
శాంటోనిన్,ਸੈਂਟੋਨੀਨ
SAP వాక్యూల్,ਸਾਉਟ ਵੈੱਕਲੂਓਲ
సపిండల్స్,ਸਪਿੰਡੀਲੇਜ਼
సాప్రోఫైట్,ਸੈਪ੍ਰੋਫਾਈਟ
సాప్రోబయోటిక్ మోడ్,ਸਾਪ੍ਰੋਬੋਟਿਕ ਮੋਡ
సాప్రోఫిటిక్,ਸੈਫੋਫਾਈਡਿਟਸ
సాప్రోట్రోఫ్,S ਪ੍ਰੋਤ੍ਰੋਪ
సాప్రోజోయిక్,ਸਕਰੂਜ਼ੋਇਕ
సాప్రోజోయిక్,ਸਕਰੂਜ਼ੋਇਕ
సాప్వుడ్,ਸਬਵੁੱਡ
సారాకా,ਸਾਰਕਾ
సార్కోడినా,ਸਰਕੋਡੀਆਨਾ
సర్కోలెమ్మ,ਸਾਰਕਲੇਮਮਾ
సార్కోమా,ਸਾਰਕੋਮਾ
సార్కోమెర్,ਸਾਰਸ ਨੇ
సార్కోప్లాజమ్,ਸਰਕੋਪਲਾਜ਼ਮ
సార్కోప్లాస్మిక్ రెటిక్యులం,ਸਰਕੋਪਲਾਸਮਿਕ reticulum
సార్కోజోమ్,ਸਾਰਕੋਸੋਮ
సార్డిన్,ਛੋਟੀ ਸਮੁੰਦਰੀ ਮੱਛੀ
సర్గాస్సమ్,ਸਰਗੱਸ਼ਾਮ
ఉపగ్రహ,ਸੈਟੇਲਾਈਟ
ఉపగ్రహ,ਸੈਟੇਲਾਈਟ
ఉపగ్రహ క్రోమోజోమ్,ਸੈਟੇਲਾਈਟ ਕ੍ਰੋਮੋਸੋਮ
ఉపగ్రహ DNA,ਸੈਟੇਲਾਈਟ ਡੀਐਨਏ
సంతృప్త,ਸੰਤ੍ਰਿਪਤ
సంతృప్త సమ్మేళనం,ਸੰਤ੍ਰਿਪਤ ਅਹਾਤੇ
సంతృప్త కొవ్వు ఆమ్లం,ਸੰਤ੍ਰਿਪਤ ਫੈਟੀ ਐਸਿਡ
సంతృప్త హైడ్రైడ్,ਸੰਤ੍ਰਿਪਤ ਹਾਈਡ੍ਰਾਈਡ
Sauropsid,ਸੌਪਾਸਿਡ
సవన్నా,ਸਵਨਾ
చేపలను చూసింది,ਮੱਛੀ ਨੂੰ ਵੇਖਿਆ
నెత్తి,ਖੋਪੜੀ
స్కానింగ్ ఎలక్ట్రాన్ మైక్రోస్కోప్,ਇਲੈਕਟ੍ਰਾਨੋ ਮਾਈਕਰੋਸਕੋਪ ਸਕੈਨ
స్కానింగ్ ఫన్నెలింగ్ మైక్రోస్కోప్,ਫਨਲਿੰਗ ਮਾਈਕਰੋਸਕੋਪ ਨੂੰ ਸਕੈਨ ਕਰਨਾ
స్కానింగ్ ప్రోబ్ మైక్రోస్కోప్,ਪੜਤਾਲ ਪੜਤਾਲ ਮਾਈਕਰੋਸਕੋਪ
స్కేప్,ਸਕੈਪ
స్కాఫాయిడ్,ਸਕੈਫਾਈਡ
స్కాపులా,ਸਕੈਪੁਲਾ
స్కావెంజర్,ਸਕੈਵੇਂਜਰ
స్కావెంజింగ్,ਸਕੈਵਿੰਗ
ఎస్-సెల్స్,ਸ-ਸੈੱਲ
స్కిస్టోసోమా,ਸਕਿਸਟੋਮਾ
స్కిజోకార్పిక్ పండు,ਸਕਾਈਜੋਕਰੀ ਫਲ
మనోవైకల్యం,ਸ਼ਾਈਜ਼ੋਫਰੀਨੀਆ
ష్వాన్ సెల్,ਸਕਵਨਨ ਸੈੱਲ
జెనెటిక్స్ సైన్స్,ਜੈਨੇਟਿਕਸ ਦਾ ਵਿਗਿਆਨ
శాస్త్రీయ వైఖరి,ਵਿਗਿਆਨਕ ਰਵੱਈਆ
శాస్త్రీయ వర్గీకరణ,ਵਿਗਿਆਨਕ ਸ਼੍ਰੇਣੀਬੱਧਤਾ
శాస్త్రీయ అధ్యయనం,ਵਿਗਿਆਨਕ ਅਧਿਐਨ
స్కిల్లా,ਸਕਿੱਲਾ
సియోన్,ਸਕਿਓਨ
సైనోఫైట్,Sciofhyte
స్క్లెరా,ਸਕਲੇਰਾ
స్క్లెరెయిడ్,ਸਕੇਲਰੇਡ
స్క్లెరైట్,ਸਕਲਰ
స్క్లెరోటిక్,ਸਕਲੇਰੋਟਿਕ
స్క్లెరోటిక్,ਸਕਲੇਰੋਟਿਕ
కాలిపోయిన ఆకు చిట్కా,ਝਪਕੀ ਪੱਤੇ
స్కాటోపిక్,ਸਕੋਪਿਕ
స్క్రూపైన్,ਸਕ੍ਰਿਪਾਈਨ
స్క్రోటమ్,ਸਕ੍ਰੋਟਮ
స్క్రబ్ స్టేజ్,ਰਗੜ ਦਾ ਪੜਾਅ
స్క్రబ్బర్,ਰਗੜਨ
స్కుటెల్లమ్,ਸਕੂਟੈਲਮ
స్కైఫా,ਸਕਿ .ਪੀ
సీ ఎనిమోన్,ਸਮੁੰਦਰ ਅਨੀਮੋਨ
సముద్రపు దోసకాయ,ਸਮੁੰਦਰ ਖੀਰੇ
సీ హార్స్,ਸਮੁੰਦਰ ਦਾ ਘੋੜਾ
సీ లిల్లీ,ਸਮੁੰਦਰ ਲਿਲੀ
సీ మౌస్,ਸਮੁੰਦਰ ਮਾ mouse ਸ
సీ పెన్,ਸਾਗਰ ਕਲਮ
సీ షెల్,ਸਮੁੰਦਰੀ ਸ਼ੈੱਲ
సీ అర్చిన్,ਸਮੁੰਦਰ ਦੇ urchin
సీ వాల్నట్,ਸਮੁੰਦਰ ਅਖਰੋਟ
సముద్రపు పాచి,ਸਮੁੰਦਰ ਬੂਟੀ
సీ-ఫ్యాన్,ਸਮੁੰਦਰ-ਪੱਖਾ
సేబాషియస్ గ్రంధులు,ਸੇਬੇਸੀਅਸ ਗਲੈਂਡ
సెబమ్,ਸੇਬੂਮ
సెకలే సెరిల్,ਸੀਕੇਲ ਸੇਰੇਆਲ
రెండవ యాంటెన్నా,ਦੂਜਾ ਐਂਟੀਨਾ
థర్మోడైనమిక్స్ యొక్క రెండవ చట్టం,ਥਰਮੋਡਾਇਨਾਮਿਕਸ ਦਾ ਦੂਜਾ ਕਾਨੂੰਨ
ద్వితీయ,ਸੈਕੰਡਰੀ
ద్వితీయ వల్కలం,ਸੈਕੰਡਰੀ ਕੋਰਟੇਕਸ
ద్వితీయ లైసోజోమ్,ਸੈਕੰਡਰੀ ਲਾਇਸੋਸੋਮ
ద్వితీయ మెరిస్టెమ్,ਸੈਕੰਡਰੀ ਬੇਰਹਿਮ
ద్వితీయ కాలుష్య కారకం,ਸੈਕੰਡਰੀ ਪ੍ਰਦੂਸ਼ਿਤ
ద్వితీయ ఉత్పాదకత,ਸੈਕੰਡਰੀ ਉਤਪਾਦਕਤਾ
స్రావం,Sec્ sec્રાtion
రహస్య,ਗੁਪਤ
ఉపశమన,ਸੈਡੇਟਿਵ
సెడ్జ్,ਸੇਡਜ
అవక్షేపం,ਤਿਲਕ
అవక్షేప,ਸਟਰਮੈਂਟਰੀ
అవక్షేపణ రాక్,ਸਵਾਗਤ ਚੱਟਾਨ
అవక్షేపణ గుణకం,ਗਠੀਏ
విత్తన కోటు,ਬੀਜ ਕੋਟ
విత్తన తినడం,ਬੀਜ ਖਾਣ
విత్తన ఫెర్న్,ਬੀਜ ਫਰਨ
విత్తన గుణకారం,ਬੀਜ ਗੁਣਾ
విత్తనాలు,ਬੀਜ
వేరు చేయుట,ਅਲੱਗ ਹੋਣਾ
సెహెమా,ਸਹਿਮਾ
సీస్మోనాస్టీ,ਸੱਤਵੇਂ
నిర్భందించదగినది,ਸਪੁਰਦਗੀ
సెలాజినెల్లా,ਸੇਲਾਗਨੀਲਾ
ఎంచుకోదగిన మార్కర్,ਚੋਣਯੋਗ ਮਾਰਕਰ
ఎంపిక,ਚੋਣ
సెలెక్టివ్ బ్రీడింగ్,ਚੋਣਵੀਂ ਪ੍ਰਜਨਨ
సెలెక్టివ్ పారగమ్యత,ਚੋਣਵੇਂ ਪਾਰਬ੍ਰਿਪਤ
ఎంపిక చేసిన పారగమ్య,ਚੋਣਵੇਂ ਤੌਰ ਤੇ ਪਹੁੰਚਯੋਗ
సెలీనియం,ਸੇਲੇਨੀਅਮ
స్వీయ ఉత్సాహం,ਸਵੈ ਜੋਤਾ
స్వీయ ఫలదీకరణం,ਸਵੈ ਗਰੱਭਧਾਰਣ
స్వీయ అననుకూలత,ਸਵੈ-ਨਿਰਭਰਤਾ
స్వీయ అననుకూలత,ਸਵੈ-ਨਿਰਭਰਤਾ
స్వీయ పరాగసంపర్కం,ਸਵੈ ਪਰਾਗਸ਼
స్వీయ ఉత్పత్తి అణువు,ਸਵੈ ਉਤਪਾਦਕ ਅਣੂ
స్వీయ నియంత్రణ,ਸਵੈ ਰੈਗੂਲੇਟਿੰਗ
స్వీయ స్టెరిలిటీ,ਸਵੈ-ਸਟੀਰਤੀ
స్వీయ నిలకడ,ਸਵੈ ਕਾਇਮ
స్వీయ నిలకడ,ਸਵੈ ਕਾਇਮ
స్వీయ పరాగసంపర్క పంట,ਸਵੈ-ਪਰਾਗਿਤ ਫਸਲ
సెమీ శుష్క ప్రాంతం,ਅਰਧ ਸੁੱਕੇ ਖੇਤਰ
సెమీ ఆటోమేటెడ్ ఎనలైజర్,ਅਰਧ-ਸਵੈਚਾਲਿਤ ਵਿਸ਼ਲੇਸ਼ਕ
సెమీ కన్జర్వేటివ్,ਅਰਧ ਕੰਜ਼ਰਵੇਟਿਵ
సెమీ కన్జర్వేటివ్ రెప్లికేషన్,ਅਰਧ ਰੂੜ੍ਹੀਵਾਦੀ ਪ੍ਰਤੀਕ੍ਰਿਤੀ
సెమీ మరగుజ్జు ప్రకృతి,ਅਰਧ ਡਵਾਰਫ ਸੁਭਾਅ
సెమీ మరగుజ్జు రకం,ਅਰਧ ਡਵਰਫ ਕਿਸਮ
సెమీ సతత హరిత అటవీ,ਅਰਧ ਸਦਾਬਹਾਰ ਜੰਗਲ
సెమీ సహజ పరిస్థితి,ਅਰਧ ਕੁਦਰਤੀ ਸਥਿਤੀ
సెమినల్ వెసికిల్,ਸੈਮੀਨਲ ਵੇਸਿਕਲ
సెమినిఫెరస్ ట్యూబ్,ਸੈਮੀਨੀਫਾਇਰਸ ਟਿ ule ਬਲੇ
సెమీ పారాసైట్,ਅਰਧ-ਪਰਜੀਵੀ
సెమీ పార్మెబుల్,ਅਰਧ-ਜ਼ੇਰਾ
సెనెసెన్స్,ਸੀਨੇਸੈਂਸ
సెనెసెంట్,ਸੱਚਾ
సంచలనం,ਸਨਸਨੀ
సెన్స్ ఆర్గాన్,ਭਾਵਨਾ ਅੰਗ
సెన్స్ RNA,ਭਾਵਨਾ ਆਰ ਐਨ ਏ
సున్నితమైన చార్ట్ రికార్డర్,ਸੰਵੇਦਨਸ਼ੀਲ ਚਾਰਟ ਰਿਕਾਰਡਰ
సున్నితమైన జీవి,ਸੰਵੇਦਨਸ਼ੀਲ ਜੀਵ
ఇంద్రియ న్యూరాన్,ਸੰਵੇਦੀ ਨਿ ur ਰਂ
ఇంద్రియ రిసెప్షన్ మరియు ప్రాసెసింగ్,ਸੰਵੇਦੀ ਰਿਸੈਪਸ਼ਨ ਅਤੇ ਪ੍ਰੋਸੈਸਿੰਗ
ఇంద్రియ సామ్రాజ్యం,ਸੰਵੇਦੀ ਤੰਬੂ
ఇంద్రియ పాపిల్లా,ਸੰਵੇਦੀ ਪੈਪੀਲਾ
సెపాల్,ਸੇਪਲ
సెపలాయిడ్,ਸੀਪਾਲੂਇਡ
విభజన,ਵੱਖ ਹੋਣਾ
విభజన గోడ,ਵੱਖ ਕਰਨ ਦੀ ਕੰਧ
సెపియా,ਸੇਪੀਆ
సెప్టల్ నెఫ్రిడియా,ਸੈਪਲ ਨਫ੍ਰਿਡਿਆ
సెప్టల్ నెఫ్రిడియం,ਸੈਪਟਲ ਨੇਫ੍ਰਿਡਿਅਮ
సెప్టం,ਸੇਪਟਮ
సీక్వెన్స్ ఉల్లేఖనం,ਕ੍ਰਮ ਵਿਆਖਿਆ
సెరాల్ కమ్యూనిటీ,ਸਰਲ ਕਮਿ Community ਨਿਟੀ
సెరాల్ దశ,ਵਾਰਲ ਪੜਾਅ
సెరే,Seare
సెరికల్చర్,ਸੀਕਲਚਰ
సెరోలజీ,ਸੰੋਲਨੋਲੋਜੀ
సెరో-మ్యూకస్ గ్రంథి,ਸਰਾਪ-ਲੇਸ ਵਾਲੀ ਗਲੈਂਡ
సెరోసా,ਸੇਰੋਸਸਾ
సెరేట్,ਸੀਰੇਟ
సెర్టోలి సెల్,ਸੇਰਤੀ ਸੈੱਲ (ਸਹਾਇਤਾ ਵਾਲਾ ਸੈੱਲ)
సీరం,ਸੀਰਮ
సెస్బేనియా,ਸੇਸਾਨੀਆ
సెసిల్,ਸਿਖਾਉਣਾ
సెటా,ਸੇਟਾ
సెటా,ਸੇਟਾ
సెటై,Seete
తీవ్రమైన సంయుక్త ఇమ్యునో లోపం,ਗੰਭੀਰ ਮਿਸ਼ਰਿਤ ਇਮਿ u ਨੋ ਦੀ ਘਾਟ
మురుగునీటి చికిత్స,ਸੀਵਰੇਜ ਦਾ ਇਲਾਜ
సెక్స్,ਲਿੰਗ
లైంగిక ప్రవర్తన,ਜਿਨਸੀ ਵਿਵਹਾਰ
సెక్స్ క్రోమోజోమ్,ਸੈਕਸ ਕ੍ਰੋਮੋਸੋਮ
సెక్స్ హార్మోన్,ਸੈਕਸ ਹਾਰਮੋਨ
లైంగిక మోసం,ਜਿਨਸੀ ਧੋਖਾ
లైంగిక అభివృద్ధి,ਜਿਨਸੀ ਵਿਕਾਸ
లైంగిక డైమోర్ఫిజం,ਜਿਨਸੀ ਡਾਈਮੋਰਫਿਜ਼ਮ
లైంగిక పరిపక్వత,ਜਿਨਸੀ ਪਰਿਪੱਕਤਾ
లైంగిక పునరుత్పత్తి,ਜਿਨਸੀ ਪ੍ਰਜਨਨ
లైంగిక సంక్రమణ వ్యాధి (ఎస్టీడీలు),ਜਿਨਸੀ ਸੰਚਾਰਿਤ ਬਿਮਾਰੀ (ਐਸਟੀਡੀ)
షాఫ్ట్,ਸ਼ਾਫਟ
నిస్సార నేల,ਘੱਟ ਮਿੱਟੀ
షెల్-తక్కువ గుడ్డు,ਸ਼ੈੱਲ-ਘੱਟ ਅੰਡਾ
షెల్డ్ గుడ్డు,ਸ਼ੈਲਡ ਅੰਡਾ
షెల్ఫిష్,ਸ਼ੈੱਲ-ਮੱਛੀ
షెపర్డ్ పర్స్,ਚਰਵਾਹੇ ਦਾ ਪਰਸ
షెట్లాండ్ పోనీ,ਸ਼ਟਲੈਂਡ ਟੋਨੀ
ఓడ పురుగు,ਸਮੁੰਦਰੀ ਕੀੜੇ
షాక్ ప్రొటియన్,ਸਦਮਾ ਪ੍ਰੋਟਿ .ਨ
షూట్ యాక్సిస్,ਸ਼ੂਟ ਐਕਸਿਸ
షూట్ బోరర్,ਸ਼ੂਟ ਬੋਰ
షోరియా రోబస్టా,ਸ਼ੋਰੀਆ ਰੋਬਸਟਾ
చిన్న రోజు మొక్క,ਛੋਟਾ ਦਿਨ ਦਾ ਪੌਦਾ
చిన్న పొట్టితనం,ਛੋਟਾ ਕੱਦ
చిన్న టెన్డం రిపీట్,ਛੋਟਾ ਟੈਂਡਮ ਦੁਹਰਾਓ
చిన్న తరంగ రేడియేషన్,ਛੋਟਾ ਵੇਵ ਰੇਡੀਏਸ਼ਨ
షాట్గన్ గుళిక,ਸ਼ਾਟਗਨ ਪਾਈਲੇਟ
పొద,ਝਾੜੀ
పొద పొర,ਝਾੜੀ
తోబుట్టువుల జాతులు,ਭੈਣ-ਭਰਾ ਸਪੀਸੀਜ਼
కొడవలి కణ రక్తహీనత,ਦਾਤਰੀ ਸੈੱਲ ਅਨੀਮੀਆ
సికిల్ సెల్ జన్యువు,ਦਾਤਰੀ ਸੈੱਲ ਜੀਨ
జల్లెడ గొట్టం,ਸਿਈਵੀ ਟਿ .ਬ
జల్లెడ లాంటిది,ਸਿਈਵੀ ਵਰਗਾ
సిగ్మా కారకం,ਸਿਗਮਾ ਫੈਕਟਰ
సిగ్మోయిడ్ పెరుగుదల,ਸਿਗੋਮਾਈਡ ਵਾਧਾ
MRNA నిశ్శబ్దం,ਐਮਆਰਐਨਏ ਦੀ ਚੁੱਪ
నిశ్శబ్ద జోన్,ਚੁੱਪ ਜ਼ੋਨ
సిలిసియస్ స్పిక్యూల్,ਸਿਲੀਸੀਸ ਸਪਿਕੂਲ
సిలికాన్ డయాక్సైడ్,ਸਿਲੀਕਾਨ ਡਾਈਆਕਸਾਈਡ
సిలికోసిస్,ਸਿਲਕੋਸਿਸ
సిలిక్వా,ਸਿਲੀਕ
పట్టు పత్తి చెట్టు,ਰੇਸ਼ਮ ਕਪਾਹ ਦਾ ਰੁੱਖ
సిల్టేషన్,ਗਠਿਤ
సిలురియన్ కాలం,ਸਿਲੂਰੀਅਨ ਪੀਰੀਅਡ
సిల్వర్ ఫిర్,ਸਿਲਵਰ ਐਫ.ਆਈ.ਆਰ. (ਪਿੰਡਰ)
సాధారణ బైనరీ విచ్ఛిత్తి,ਸਧਾਰਣ ਬਾਈਨਰੀ ਫੌਰਪੋਸ਼ਨ
సాధారణ ఎపిథీలియం,ਸਧਾਰਨ ਉਪਰਾਧਨ
సాధారణ ఆకు,ਸਧਾਰਨ ਪੱਤਾ
సాధారణ సూక్ష్మదర్శిని,ਸਧਾਰਣ ਮਾਈਕਰੋਸਕੋਪ
సాధారణ గొట్టపు వ్యవస్థ,ਸਧਾਰਨ ਟਿ ular ਬੂਲਰ ਸਿਸਟਮ
సరళముగాని గొట్టపు విసర్జన వ్యవస్థ,ਸਧਾਰਣ ਟਿ ular ਬੂਲਰ ਐਕਸਰੇਟਰੀ ਪ੍ਰਣਾਲੀ
అనుకరణ,ਸਿਮੂਲੇਸ਼ਨ
సింగిల్ బాండ్,ਸਿੰਗਲ ਬਾਂਡ
సింగిల్ సెల్డ్,ਸਿੰਗਲ ਕੁਚਲਿਆ ਹੋਇਆ
సింగిల్ మెసెంజర్ RNA,ਸਿੰਗਲ ਮੈਸੇਂਜਰ ਆਰ ਐਨ ਏ
సింగిల్ న్యూక్లియోటైడ్ పాలిమార్ఫిజం,ਸਿੰਗਲ ਨਿ ne ਕਲੀਓਟਾਈਡ ਪੌਲੀਮੋਰਫਿਜ਼ਮ
సింగిల్ స్ట్రాండెడ్,ਸਿੰਗਲ ਫਸੇ
సైనస్,ਸਾਈਨਸ
సైనస్ వెనోసస్,ਸਾਈਨਸ ਵੇਸਸਸ
సిస్టర్ క్రోమాటిడ్,ਭੈਣ ਕ੍ਰੋਮੈਟਿਡ
జనాభా పరిమాణం,ਆਬਾਦੀ ਦਾ ਆਕਾਰ
అస్థిపంజర ఫ్లోరోసిస్,ਪਿੰਜਰ ਫਲੋਰੋਸਿਸ
అస్థిపంజరపు కండరం,ਪਿੰਜਰ ਮਾਸਪੇਸ਼ੀ
అస్థిపంజర వ్యవస్థ,ਪਿੰਜਰ ਸਿਸਟਮ
చర్మ క్యాన్సర్,ਚਮੜੀ ਦਾ ਕਸਰ
పుర్రె,ਖੋਪੜੀ
వ్యవసాయాన్ని తగ్గించి కాల్చండి,ਸਲੈਸ਼ ਕਰੋ ਅਤੇ ਖੇਤੀਬਾੜੀ ਸਾੜੋ
స్లాటర్ హౌస్ వేస్ట్,ਕਤਲੇਆਮ ਘਰ ਰਹਿੰਦ-ਖੂੰਹਦ
నిద్ర అనారోగ్యం,ਨੀਂਦ ਦੀ ਬਿਮਾਰੀ
స్లైడింగ్ ఫిలమెంట్ సిద్ధాంతం,ਸਲਾਈਡਿੰਗ ਥਲਮੈਂਟ ਥਿ .ਲ
కొద్దిగా కదిలే,ਥੋੜ੍ਹਾ ਚੱਲ
బురద పొర,ਸਲਾਈਮ ਪਰਤ
బురద అచ్చు,ਸਲਾਈਮ ਉੱਲੀ
సన్నని మాస్,ਪਤਲੇ ਪੁੰਜ
రిగ్రెషన్ యొక్క వాలు,ਪ੍ਰਤੀਨਿਧੀ ਦਾ ope ਲਾਨ
బురద,ਸਲੱਜ
ముద్ద,ਘੁਰਕੀ
స్మాక్,ਸਮੈਕ
చిన్న పాక్స్,ਛੋਟਾ ਕੱਚਾ
స్మిలాక్స్,ਸਮਿਲੈਕਸ
పొగమంచు,ਧੁੰਦ
పొగ స్టాక్స్,ਧੂੰਆਂ ਦੇ ਦਰਵਾਜ਼ੇ
స్మూత్ ఎర్,ਨਿਰਵਿਘਨ ER
మృదువైన కండరం,ਨਿਰਵਿਘਨ ਮਾਸਪੇਸ਼ੀ
స్మట్,ਸਮੂਟ
స్నాప్‌డ్రాగన్ ఫ్లవర్,ਸਨੈਪਡ੍ਰੈਗਨ ਫਲਾਵਰ
గురక,ਸਨੌਰਟਿੰਗ
మంచు అంధత్వం,ਬਰਫ ਦੇ ਅੰਨ੍ਹੇਪਨ
మంచు ఉచితం,ਬਰਫ ਮੁਫ਼ਤ
హిమపాతం,ਬਰਫਬਾਰੀ
సామాజిక అటవీ,ਸੋਸ਼ਲ ਫੌਰੈਸਟਰੀ
సాకెట్,ਸਾਕਟ
సోడియం,ਸੋਡੀਅਮ
సోడియం అజైడ్,ਸੋਡੀਅਮ ਅਜ਼ਾਦ
నేల,ਮਿੱਟੀ
నేల కాలుష్యం,ਮਿੱਟੀ ਪ੍ਰਦੂਸ਼ਣ
నేల ప్రొఫైల్,ਮਿੱਟੀ ਪ੍ਰੋਫ਼ਾਇਜ਼
నేల ఆకృతి,ਮਿੱਟੀ ਦਾ ਬਣਤਰ
సోలనాసి,ਸੋਲਨਾਸੀਆ
సోలనం,Solanlum
సోలనం ట్యూబెరోసమ్,ਸੋਲਨਮ ਟੂਰੋਸਮ
సౌర స్థిరాంకం,ਸੋਲਰ ਸਥਿਰ
సౌర శక్తి,ਸੂਰਜੀ ਊਰਜਾ
సౌర నిహారిక,ਸੋਲਰ ਨੇਬੁਲਾ
సౌర వికిరణం,ਸੋਲਰ ਰੇਡੀਏਸ਼ਨ
సౌర స్పెక్ట్రం,ਸੋਲਰ ਸਪੈਕਟ੍ਰਮ
సౌర వ్యవస్థ,ਸੂਰਜੀ ਸਿਸਟਮ
సోలేనోయిడ్,ਸੋਲਨੋਇਡ
సాలిడగో,ਸਿਆਲਾਗੋ
ఒంటరి ఆక్సిలరీ,ਇਕੱਲੇ ਐਕਸੀਲਰੀ
కరిగే,ਘੁਲਣਸ਼ੀਲ
కరిగే సేంద్రీయ పదార్థం,ਘੁਲਣਸ਼ੀਲ ਜੈਵਿਕ ਪਦਾਰਥ
కరిగే సేంద్రీయ పదార్థం,ਘੁਲਣਸ਼ੀਲ ਜੈਵਿਕ ਪਦਾਰਥ
ద్రావకం,ਘੋਲ
ద్రావణ ఏకాగ్రత,ਘੋਲ ਇਕਾਗਰਤਾ
పరిష్కారం,ਦਾ ਹੱਲ
పరిష్కారం సంభావ్యత,ਹੱਲ ਸੰਭਾਵਨਾ
ద్రావకం,ਘੋਲਨ ਵਾਲਾ
సోమాక్లోనల్ సేకరణ,ਸੋਮਕਲੋਨਲ ਸੰਗ੍ਰਹਿ
సోమాక్లోన్,ਸੋਮੈਕਲੋਨ
సోమాటిక్,ਸੋਮੈਟਿਕ
సోమాటిక్ పిండం,ਸੋਮੈਟਿਕ ਭਰੂਣ
సోమాటిక్ హైబ్రిడ్,ਸੋਮੈਟਿਕ ਹਾਈਬ੍ਰਿਡ
సోమాటిక్ హైబ్రిడైజేషన్,ਸੋਮੈਟਿਕ ਹਾਈਬ੍ਰੇਸ਼ਨ
సోమాటోప్లాజమ్,ਸੋਮਾਡੋਪਲਾਜ਼ਮ
సోమాటోసెన్సరీ ప్రాంతం,ਸੋਮਟੋਸੈਸਰੀ ਖੇਤਰ
సోమాటోసెన్సరీ కార్టెక్స్,ਸੋਮਟੋਸੈਸਰੀ ਕਾਰਟੈਕਸ
సోమాటోస్టాటిన్,ਸੋਮਾਡੋਸਟੇਟਿਨ
సోమాటోట్రోఫ్,ਸੋਮੈਟ੍ਰੋਪ
సోనోగ్రఫీ,ਸੋਨੋਗ੍ਰਾਫੀ
మసి,ਸੂਟ
సోసోసిస్,ਸੋਗ
సోరస్,ਸਰੇਸ
ధ్వని స్థాయి,ਆਵਾਜ਼ ਦਾ ਪੱਧਰ
సౌండ్‌ప్రూఫ్ ఇన్సులేటింగ్ జాకెట్,ਸਾ ound ਸਪ੍ਰਾਇਓਫ ਇਨਸੂਲੇਟ ਜੈਕਟ
సదరన్ బ్లాటింగ్,ਦੱਖਣੀ ਧੁੰਦਲਾ
అంతరిక్ష అన్వేషణ సాంకేతికత,ਪੁਲਾੜ ਦੀ ਖੋਜ ਟੈਕਨੋਲੋਜੀ
స్థలం,ਸਪੇਸ
