Odiya,Telugu
ଫଳପ୍ରଦ କାର୍ଯ୍ୟ |,ఉత్పాదక పని
ଫଳପ୍ରଦ ସମୟ,ఉత్పాదక సమయం
ପ୍ରୋଗ୍ରାମ୍,ప్రోగ్రామ్
ପ୍ରୋଗ୍ରାମ ପ୍ରବେଶ,ప్రోగ్రామ్ యాక్సెస్
"ପ୍ରୋଗ୍ରାମ ଠିକଣା
 କାଉଣ୍ଟର","ప్రోగ్రామ్ చిరునామా
 కౌంటర్"
ପ୍ରୋଗ୍ରାମଟିକ୍ସ,ప్రోగ్రామాటిక్స్
ପ୍ରୋଗ୍ରାମ୍ ବ୍ଲକ୍,ప్రోగ్రామ్ బ్లాక్
"ପ୍ରୋଗ୍ରାମ ବ୍ରେକ
 ବିନ୍ଦୁ","ప్రోగ్రామ్ బ్రేక్
 పాయింట్"
ପ୍ରୋଗ୍ରାମ୍ କାର୍ଡ,ప్రోగ్రామ్ కార్డ్
ପ୍ରୋଗ୍ରାମ୍ ଶୃଙ୍ଖଳା,ప్రోగ్రామ్ చైనింగ్
ପ୍ରୋଗ୍ରାମ୍ ଯାଞ୍ଚ |,ప్రోగ్రామ్ చెక్
"ପ୍ରୋଗ୍ରାମ୍ ଯାଞ୍ଚ |
 ବାଧା","ప్రోగ్రామ్ చెక్
 అంతరాయం"
ପ୍ରୋଗ୍ରାମ ଚେକଆଉଟ୍ |,ప్రోగ్రామ్ చెక్అవుట్
"ପ୍ରୋଗ୍ରାମ୍
 ସୁସଙ୍ଗତତା","ప్రోగ్రామ్
 అనుకూలత"
"ପ୍ରୋଗ୍ରାମ୍
 ସଂକଳନ","ప్రోగ్రామ్
 సంగ్రహం"
"ପ୍ରୋଗ୍ରାମ୍
 ସମାପ୍ତି","ప్రోగ్రామ్
 పూర్తి"
ପ୍ରୋଗ୍ରାମ ନିୟନ୍ତ୍ରଣ,ప్రోగ్రామ్ నియంత్రణ
"ପ୍ରୋଗ୍ରାମ ନିୟନ୍ତ୍ରଣ
 ତଥ୍ୟ","ప్రోగ్రామ్ నియంత్రణ
 సమాచారం"
"ପ୍ରୋଗ୍ରାମ୍
 ନିୟନ୍ତ୍ରକ","ప్రోగ్రామ్
 నియంత్రిక"
"ପ୍ରୋଗ୍ରାମ ନିୟନ୍ତ୍ରଣ
 ଏକକ","ప్రోగ్రామ్ నియంత్రణ
 యూనిట్"
"ପ୍ରୋଗ୍ରାମ୍
 ସଠିକତା ପ୍ରମାଣ","ప్రోగ్రామ్
 ఖచ్చితత్వ రుజువు"
ପ୍ରୋଗ୍ରାମ କାଉଣ୍ଟର,ప్రోగ్రామ్ కౌంటర్
"ପ୍ରୋଗ୍ରାମ୍
 ଦୁର୍ଘଟଣା","ప్రోగ్రామ్
 క్రాష్"
ପ୍ରୋଗ୍ରାମ ଡାଟା ସେଟ୍ |,ప్రోగ్రామ్ డేటా సెట్
"ପ୍ରୋଗ୍ରାମ୍
 ତ୍ରୁଟି ନିବାରଣ କରୁଛି |","ప్రోగ్రామ్
 డీబగ్గింగ్"
"ପ୍ରୋଗ୍ରାମ୍
ବିଚ୍ଛେଦ","ప్రోగ్రామ్
కుళ్ళిపోవడం"
ପ୍ରୋଗ୍ରାମ୍ ଡିଜାଇନ୍,ప్రోగ్రామ్ డిజైన్
"ପ୍ରୋଗ୍ରାମ୍ ଡିଜାଇନ୍
 ଭାଷା","ప్రోగ్రామ్ డిజైన్
 భాష"
"ପ୍ରୋଗ୍ରାମ୍
 ବିକାଶ
 ସିଷ୍ଟମ୍","ప్రోగ్రామ్
 అభివృద్ధి
 వ్యవస్థ"
"ପ୍ରୋଗ୍ରାମ୍
 ଡକ୍ୟୁମେଣ୍ଟେସନ୍","ప్రోగ్రామ్
 డాక్యుమెంటేషన్"
ପ୍ରୋଗ୍ରାମ ଡ୍ରମ୍,ప్రోగ్రామ్ డ్రమ్
ପ୍ରୋଗ୍ରାମ ତ୍ରୁଟି,ప్రోగ్రామ్ లోపం
"ପ୍ରୋଗ୍ରାମ ଇଭେଣ୍ଟ
 ରେକର୍ଡିଂ","ప్రోగ్రామ్ ఈవెంట్
 రికార్డింగ్"
କାର୍ଯ୍ୟକ୍ରମ ବ୍ୟତିକ୍ରମ,ప్రోగ్రామ్ మినహాయింపు
ପ୍ରୋଗ୍ରାମ୍ ଏକଜେକ୍ୟୁଶନ୍ |,ప్రోగ్రామ్ అమలు
"ପ୍ରୋଗ୍ରାମ୍ ଏକଜେକ୍ୟୁଶନ୍ |
 ସମୟ","ప్రోగ్రామ్ అమలు
 సమయం"
"ପ୍ରୋଗ୍ରାମ୍ ଫେଚ୍ |
 ସମୟ","ప్రోగ్రామ్ పొందండి
 సమయం"
ପ୍ରୋଗ୍ରାମ ଫାଇଲ୍,ప్రోగ్రామ్ ఫైల్
ପ୍ରୋଗ୍ରାମ ଫ୍ଲାଇଲକାର୍ଟ |,ప్రోగ్రామ్ ఫ్లోచార్ట్
"ପ୍ରୋଗ୍ରାମ ଫଙ୍କସନ୍
 ଚାବି","ప్రోగ్రామ్ ఫంక్షన్
 కీ"
"ପ୍ରୋଗ୍ରାମ୍
 ସୃଷ୍ଟି
 ପାରାମିଟର","ప్రోగ్రామ్
 ఉత్పత్తి
 పరామితి"
ପ୍ରୋଗ୍ରାମ୍ ଜେନେରେଟର,ప్రోగ్రామ్ జనరేటర్
ପ୍ରୋଗ୍ରାମ ହଲ୍ଟ,ప్రోగ్రామ్ హాల్ట్
"ପ୍ରୋଗ୍ରାମ୍
 ସ୍ୱାଧୀନ
 Modelulerity |","ప్రోగ్రామ్
 స్వతంత్ర
 మాడ్యులారిటీ"
"ପ୍ରୋଗ୍ରାମ୍
 ନିର୍ଦ୍ଦେଶ","ప్రోగ్రామ్
 సూచన"
"ପ୍ରୋଗ୍ରାମ୍
 ବାଧା","ప్రోగ్రామ్
 అంతరాయం"
ପ୍ରୋଗ୍ରାମ ସ୍ତର,ప్రోగ్రామ్ స్థాయి
ପ୍ରୋଗ୍ରାମ ଲାଇବ୍ରେରୀ |,ప్రోగ్రామ్ లైబ్రరీ
ପ୍ରୋଗ୍ରାମ ଲାଇଟ,ప్రోగ్రామ్ లైన్
ପ୍ରୋଗ୍ରାମ ଲିଙ୍କ୍,ప్రోగ్రామ్ లింకింగ్
ପ୍ରୋଗ୍ରାମ ତାଲିକା,ప్రోగ్రామ్ జాబితా
ପ୍ରୋଗ୍ରାମ୍ ଲୋଡର୍ |,ప్రోగ్రామ్ లోడర్
"ପ୍ରୋଗ୍ରାମ ଲୋଡିଙ୍ଗ୍
 ନିତ୍ୟକର୍ମ |","ప్రోగ్రామ్ లోడింగ్
 దినచర్య"
ପ୍ରୋଗ୍ରାମ ଅବସ୍ଥାନ,ప్రోగ్రామ్ స్థానం
"ପ୍ରୋଗ୍ରାମ୍ ତର୍କ |
 ଆରେ","ప్రోగ్రామ్ లాజిక్
 అమరిక"
"ପ୍ରୋଗ୍ରାମେବଲ୍
 ଡାଟା ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |","ప్రోగ్రామబుల్
 డేటా నియంత్రణ యూనిట్"
"ପ୍ରୋଗ୍ରାମେବଲ୍
 ଉପକରଣ","ప్రోగ్రామబుల్
 పరికరం"
"ପ୍ରୋଗ୍ରାମେବଲ୍
 କାର୍ଯ୍ୟ କୀ","ప్రోగ్రామబుల్
 ఫంక్షన్ కీ"
"ପ୍ରୋଗ୍ରାମେବଲ୍
 ଇନପୁଟ୍ ଆଉଟପୁଟ୍
 ଉପକରଣ","ప్రోగ్రామబుల్
 ఇన్పుట్ అవుట్పుట్
 పరికరం"
"ପ୍ରୋଗ୍ରାମେବଲ୍
 ତର୍କ ଆରେ |","ప్రోగ్రామబుల్
 లాజిక్ శ్రేణి"
"ପ୍ରୋଗ୍ରାମେବଲ୍
 ରକ୍ଷଣାବେକ୍ଷଣ","ప్రోగ్రామబుల్
 నిర్వహణ"
"ପ୍ରୋଗ୍ରାମେବଲ୍
 ପେରିଫେରେଲ୍ |
 ଇଣ୍ଟରଫେସ୍","ప్రోగ్రామబుల్
 పెరిఫెరెల్
 ఇంటర్ఫేస్"
"ପ୍ରୋଗ୍ରାମେବଲ୍
 କେବଳ ପଢ
 ସ୍ମୃତି","ప్రోగ్రామబుల్
 చదవడానికి మాత్రమే
 మెమరీ"
"ପ୍ରୋଗ୍ରାମେବଲ୍
 ସୁଦୂର ପ୍ରଦର୍ଶନ
 ଟର୍ମିନାଲ୍","ప్రోగ్రామబుల్
 రిమోట్ డిస్ప్లే
 టెర్మినల్"
"ପ୍ରୋଗ୍ରାମେବଲ୍
 ସଂରକ୍ଷଣ","ప్రోగ్రామబుల్
 నిల్వ"
"ପ୍ରୋଗ୍ରାମେବଲ୍
 ଟର୍ମିନାଲ୍","ప్రోగ్రామబుల్
 టెర్మినల్"
"ପ୍ରୋଗ୍ରାମ କରାଯାଇଥିଲା
 ଯାଞ୍ଚ କରନ୍ତୁ |","ప్రోగ్రామ్ చేయబడింది
 తనిఖీ"
"ପ୍ରୋଗ୍ରାମ କରାଯାଇଥିଲା
 କମ୍ପ୍ୟୁଟର","ప్రోగ్రామ్ చేయబడింది
 కంప్యూటర్"
"ପ୍ରୋଗ୍ରାମ କରାଯାଇଥିଲା
 ଡମ୍ପ୍ |","ప్రోగ్రామ్ చేయబడింది
 డంప్"
"ପ୍ରୋଗ୍ରାମ କରାଯାଇଥିଲା
 ନିର୍ଦ୍ଦେଶ","ప్రోగ్రామ్ చేయబడింది
 సూచన"
ପ୍ରୋଗ୍ରାମ ହୋଇଥିବା ତର୍କ |,ప్రోగ్రామ్ చేసిన లాజిక్
"ପ୍ରୋଗ୍ରାମ ହୋଇଥିବା ତର୍କ |
 ଆରେ","ప్రోగ్రామ్ చేసిన లాజిక్
 అమరిక"
"ପ୍ରୋଗ୍ରାମ କରାଯାଇଥିଲା
 ଅପରେଟର୍ ସିଷ୍ଟମ୍","ప్రోగ్రామ్ చేయబడింది
 ఆపరేటర్ సిస్టమ్"
ପ୍ରୋଗ୍ରାମର,ప్రోగ్రామర్
ପ୍ରୋଗ୍ରାମର୍ ୟୁନିଟ୍ |,ప్రోగ్రామర్ యూనిట్
ପ୍ରୋଗ୍ରାମିଂ,ప్రోగ్రామింగ్
"ପ୍ରୋଗ୍ରାମିଂ
 ସୁସଙ୍ଗତତା","ప్రోగ్రామింగ్
 అనుకూలత"
"ପ୍ରୋଗ୍ରାମିଂ
 ପରିବେଶ","ప్రోగ్రామింగ్
 పర్యావరణం"
"ପ୍ରୋଗ୍ରାମିଂ
 ଫ୍ଲୋଚାର୍ଟ |","ప్రోగ్రామింగ్
 ఫ్లోచార్ట్"
"ପ୍ରୋଗ୍ରାମିଂ ପ୍ରବାହ
 ଚିତ୍ର","ప్రోగ్రామింగ్ ప్రవాహం
 రేఖాచిత్రం"
"ପ୍ରୋଗ୍ରାମିଂ
 ଭାଷା","ప్రోగ్రామింగ్
 భాష"
"ପ୍ରୋଗ୍ରାମିଂ
 ମଡ୍ୟୁଲ୍ |","ప్రోగ్రామింగ్
 మాడ్యూల్"
"ପ୍ରୋଗ୍ରାମିଂ
 ଷ୍ଟେଟମେଣ୍ଟ","ప్రోగ్రామింగ్
 ప్రకటన"
"ପ୍ରୋଗ୍ରାମିଂ
 ସମର୍ଥନ
 ପରିବେଶ","ప్రోగ్రామింగ్
 మద్దతు
 పర్యావరణం"
"ପ୍ରୋଗ୍ରାମିଂ
 ସିଷ୍ଟମ୍","ప్రోగ్రామింగ్
 వ్యవస్థ"
"ପ୍ରୋଗ୍ରାମିଂ
 ସିଦ୍ଧାନ୍ତ","ప్రోగ్రామింగ్
 సిద్ధాంతం"
ପ୍ରୋଗ୍ରାମ୍ ମୋଡ୍,ప్రోగ్రామ్ మోడ్
"ପ୍ରୋଗ୍ରାମ୍
 ପରିବର୍ତ୍ତନ","ప్రోగ్రామ్
 మార్పు"
ପ୍ରୋଗ୍ରାମ୍ ମଡ୍ୟୁଲ୍ |,ప్రోగ్రామ్ మాడ్యూల్
ପ୍ରୋଗ୍ରାମ୍ ମୂଳ,ప్రోగ్రామ్ మూలం
ପ୍ରୋଗ୍ରାମ ପ୍ୟାକେଜ୍,ప్రోగ్రామ్ ప్యాకేజీ
"ପ୍ରୋଗ୍ରାମ୍
 ପାରାମିଟର","ప్రోగ్రామ్
 పరామితి"
ପ୍ରୋଗ୍ରାମ୍ ପୋଷ୍ଟ ହୋଇଛି |,ప్రోగ్రామ్ పోస్ట్ చేయబడింది
"ପ୍ରୋଗ୍ରାମ୍
 ପ୍ରସ୍ତୁତି","ప్రోగ్రామ్
 తయారీ"
ପ୍ରୋଗ୍ରାମ୍ ପ read ଼ିବା-ଇନ୍ |,ప్రోగ్రామ్ రీడ్-ఇన్
ପ୍ରୋଗ୍ରାମ୍ ରେଜିଷ୍ଟର |,ప్రోగ్రామ్ రిజిస్టర్
"ପ୍ରୋଗ୍ରାମ୍
 ସ୍ଥାନାନ୍ତର","ప్రోగ్రామ్
 పున oc స్థాపన"
ପ୍ରୋଗ୍ରାମ୍ ଚାଲିବା |,ప్రోగ్రామ్ రన్
ପ୍ରୋଗ୍ରାମ୍ ସିଡ୍ୟୁଲର୍ |,ప్రోగ్రామ్ షెడ్యూలర్
ପ୍ରୋଗ୍ରାମ ବିଭାଗ,ప్రోగ్రామ్ విభాగం
"ପ୍ରୋଗ୍ରାମ୍
 ସେଗମେଣ୍ଟିଂ","ప్రోగ్రామ్
 విభజన"
ପ୍ରୋଗ୍ରାମ୍ ଚୟନ,ప్రోగ్రామ్ ఎంపిక
ପ୍ରୋଗ୍ରାମ୍ ଚୟନକର୍ତ୍ତା |,ప్రోగ్రామ్ సెలెక్టర్
"ପ୍ରୋଗ୍ରାମ୍ ସମ୍ବେଦନଶୀଳ
 ଦୋଷ","ప్రోగ్రామ్ సెన్సిటివ్
 తప్పు"
"ପ୍ରୋଗ୍ରାମ୍ ସମ୍ବେଦନଶୀଳ
 ଖରାପ","ప్రోగ్రామ్ సెన్సిటివ్
 పనిచేయకపోవడం"
"ପ୍ରୋଗ୍ରାମ୍
 ନିର୍ଦ୍ଦିଷ୍ଟକରଣ","ప్రోగ్రామ్
 స్పెసిఫికేషన్"
"ପ୍ରୋଗ୍ରାମ୍
 ଷ୍ଟେଟମେଣ୍ଟ","ప్రోగ్రామ్
 ప్రకటన"
ପ୍ରୋଗ୍ରାମ ପଦକ୍ଷେପ,ప్రోగ్రామ్ దశ
ପ୍ରୋଗ୍ରାମ ଷ୍ଟପ୍ |,ప్రోగ్రామ్ స్టాప్
ପ୍ରୋଗ୍ରାମ୍ ଷ୍ଟୋରେଜ୍,ప్రోగ్రామ్ నిల్వ
ପ୍ରୋଗ୍ରାମ୍ ଷ୍ଟ୍ରକର୍ |,ప్రోగ్రామ్ నిర్మాణం
ପ୍ରୋଗ୍ରାମ୍ ସୁଇଚ୍,ప్రోగ్రామ్ స్విచ్
ପ୍ରୋଗ୍ରାମ୍ ପରୀକ୍ଷା,ప్రోగ్రామ్ పరీక్ష
"ପ୍ରୋଗ୍ରାମ୍ ପରୀକ୍ଷା
 ସମୟ","ప్రోగ్రామ్ పరీక్ష
 సమయం"
ପ୍ରୋଗ୍ରାମ ଅନୁସନ୍ଧାନ,ప్రోగ్రామ్ ట్రేసింగ్
"ପ୍ରୋଗ୍ରାମ୍
 ସଂକ୍ରମଣ","ప్రోగ్రామ్
 పరివర్తన"
"ପ୍ରୋଗ୍ରାମ୍
 ଅନୁବାଦ","ప్రోగ్రామ్
 అనువాదం"
ପ୍ରୋଗ୍ରାମ୍ ୟୁନିଟ୍,ప్రోగ్రామ్ యూనిట్
"ପ୍ରୋଗ୍ରାମ୍
 ଯା ification ୍ଚ","ప్రోగ్రామ్
 ధృవీకరణ"
ପ୍ରଗତିଶୀଳ ବହନ,ప్రగతిశీల క్యారీ
"ପ୍ରଗତିଶୀଳ |
 ଓଭରଫ୍ଲୋ |","ప్రగతిశీల
 ఓవర్ఫ్లో"
"ପ୍ରୋଜେକସନ
 କାର୍ଯ୍ୟ","ప్రొజెక్షన్
 ఫంక్షన్"
ପ୍ରମ୍ପ୍ଟ,ప్రాంప్ట్
ତୁରନ୍ତ ସୁବିଧା,ప్రాంప్ట్ సౌకర్యం
ପ୍ରମାଣ ତାଲିକା,రుజువు జాబితా
ପ୍ରସାରିତ ତ୍ରୁଟି |,ప్రచారం చేసిన లోపం
ତ୍ରୁଟି ପ୍ରଚାର,ప్రచారం లోపం
"ପ୍ରସାର
 ସ୍ଥିର","ప్రచారం
 స్థిరాంకం"
ପ୍ରସାର ବିଳମ୍ବ |,ప్రచారం ఆలస్యం
ପ୍ରସାରିତ କ୍ଷତି |,ప్రచారం నష్టం
ଉପଯୁକ୍ତ ପୂର୍ବପୁରୁଷ,సరైన పూర్వీకుడు
ସଠିକ୍ ସପ୍ ଗୁଗୋଗ୍ରାଫ୍ |,సరైన సబ్‌గ్రాఫ్
ସମ୍ପତ୍ତି ଡିଟେକ୍ଟର |,ఆస్తి డిటెక్టర్
"ଅନୁପାତଗୁଡିକ
 ବ୍ୟବଧାନ","వద్ద నిష్పత్తి
 అంతరం"
"ପ୍ରସ୍ତାବିକ
 କାଲ୍କୁଲସ୍","ప్రతిపాదన
 కాలిక్యులస్"
ମାଲିକାନା ସଫ୍ଟୱେର୍ |,యాజమాన్య సాఫ్ట్‌వేర్
ମାଲିକାନା କାର୍ଯ୍ୟକ୍ରମ |,యాజమాన్య కార్యక్రమం
ସୁରକ୍ଷିତ କ୍ଷେତ୍ର,రక్షిత ఫీల్డ్
ସୁରକ୍ଷିତ ଫାଇଲ୍,రక్షిత ఫైల్
ସୁରକ୍ଷିତ ସ୍ଥାନ,రక్షిత స్థానం
ସୁରକ୍ଷିତ ମେମୋରୀ,రక్షిత జ్ఞాపకం
ସୁରକ୍ଷା ଚ୍ୟାନେଲ |,రక్షణ ఛానల్
ସୁରକ୍ଷା ଡୋମେନ୍ |,రక్షణ డొమైన్
ସୁରକ୍ଷା କି,రక్షణ కీ
"ସୁରକ୍ଷା
 ଯନ୍ତ୍ରକ .ଶଳ |","రక్షణ
 విధానం"
ସୁରକ୍ଷା ଦ୍ୱାର,రక్షణ వ్యవధి
ରକ୍ଷକ ଫ୍ରେମ୍,ప్రొటెక్టర్ ఫ్రేమ్
ପ୍ରୋଟୋକଲ୍,ప్రోటోకాల్
ପ୍ରୋଟୋକଲ୍ କନଭର୍ଟର |,ప్రోటోకాల్ కన్వర్టర్
ପ୍ରୋଟୋକଲ୍ ହାଇରାର୍କି |,ప్రోటోకాల్ సోపానక్రమం
"ପ୍ରୋଟୋକଲ୍
 ଅନୁବାଦ","ప్రోటోకాల్
 అనువాదం"
ପ୍ରୋଟୋଟାଇପ୍ ପ୍ରୋଗ୍ରାମ୍ |,ప్రోటోటైప్ ప్రోగ్రామ్
"ପ୍ରୋଟୋଟାଇପ୍
 ଷ୍ଟେଟମେଣ୍ଟ","ప్రోటోటైప్
 ప్రకటన"
ପ୍ରମାଣ କରିବା,రుజువు
ସମୟ ପ୍ରମାଣ କରିବା,సమయం రుజువు
"ଛଦ୍ମିତ |
 ପ୍ରୋଗ୍ରାମ୍","సూడోఅప్లికేషన్
 ప్రోగ్రామ్"
ଛଉଡି କ୍ଲକ୍ ଲକ୍ |,సూడోక్లాక్
ଛଉ କୋଡ୍ |,సూడో కోడ్
ଛଉଡିଓସ୍କୁର୍ସର |,సూడోక్యూరర్
ଛଉଡି ଠିକଣା |,సూడోఫైల్ చిరునామా
ଛଉ-ନିର୍ଦ୍ଦେଶ |,సూడో-ఇన్స్ట్రక్షన్
ଛଉଦାନ ଭାଷା |,నకిలీ భాష
"ଛଉ-ଶବ୍ଦ |
 କ୍ରମ |","సూడో-శబ్దం
 సీక్వెన్స్"
ଛଉ -କୋଡ୍ |,సూడో ఆప్కోడ్
ଛଉଡି ଅପରେସନ୍ |,నకిలీ ఆపరేషన్
ଛଉ ଉପରେ ଅନିୟମିତ |,నకిలీ రాండమ్
"ଛଉ ଉପରେ ଅନିୟମିତ |
 ସଂଖ୍ୟା","నకిలీ రాండమ్
 సంఖ్య"
ଛଉ ଭେରିଏବଲ୍ |,సూడో వేరియబుల్
"ପ୍ରକାଶନ |
 ଭାଷା","ప్రచురణ
 భాష"
"ସର୍ବସାଧାରଣ ତଥ୍ୟ
 ନେଟୱର୍କ","పబ్లిక్ డేటా
 నెట్‌వర్క్"
ପବ୍ଲିକ କିଷ୍ଟ ପ୍ରଣାଳୀ |,పబ్లిక్ కీ సిస్టమ్
"ସର୍ବସାଧାରଣ ବାର୍ତ୍ତା |
 ସେବା","పబ్లిక్ మెసేజ్
 సేవ"
ଜନସମେତ,పబ్లిక్ నెట్‌వర్క్
"ସର୍ବସାଧାରଣ ପ୍ୟାକେଟ୍
 ନେଟୱର୍କ","పబ్లిక్ ప్యాకెట్
 నెట్‌వర్క్"
ପଞ୍ଜିକରଣକୁ ଟାଣନ୍ତୁ |,రిజిస్టర్ లాగండి
ରେଜିଷ୍ଟର ଟାଣନ୍ତୁ |,రిజిస్టర్ లాగండి
ନାଡ,పల్స్
ପଲ୍ସ ଆଡପ୍ୟୁଟ୍ୟୁଟି |,పల్స్ వ్యాప్తి
"ପଲ୍ସ ଆଡପ୍ୟୁଟ୍ୟୁଟି |
 ମୋଡ୍ୟୁଲେସନ୍","పల్స్ వ్యాప్తి
 మాడ్యులేషన్"
ପଲ୍ସ କୋଡ୍,పల్స్ కోడ్
ପଲ୍ସ ଅବଧି,పల్స్ వ్యవధి
ପଲେଜ୍ ପି generation ଼ି |,పల్స్ తరం
ନାଡ ଜେନେରେଟର |,పల్స్ జనరేటర్
ପଲ୍ସ ଉଚ୍ଚତା |,పల్స్ ఎత్తు
ଅଦା,పల్సర్
ପଲ୍ସ ହାର,పల్స్ రేటు
ପଲ୍ସ ପୁନ en ନିର୍ମାଣ |,పల్స్ పునరుత్పత్తి
"ପଲ୍ସ ପୁନରାବୃତ୍ତି |
 ଆବୃତ୍ତି","పల్స్ పునరావృతం
 తరచుదనం"
"ପଲ୍ସ ପୁନରାବୃତ୍ତି |
 ହାର","పల్స్ పునరావృతం
 రేటు"
ପଲ୍ସ ସେପିଙ୍ଗ୍ |,పల్స్ షేపింగ్
ନାଡ ଷ୍ଟଷ୍ଟର୍ |,పల్స్ స్ట్రెచర్
ପଲ୍ସ ଷ୍ଟ୍ରିଙ୍ଗ୍ |,పల్స్ స్ట్రింగ్
ପଲ୍ସ ଟ୍ରେନ୍ |,పల్స్ రైలు
"ପଲ୍ସ-ଟ୍ରିଗର |
 ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |","పల్స్-ట్రిగ్గర్డ్
 ఫ్లిప్-ఫ్లాప్"
ନାଡ ଓସାର |,పల్స్ వెడల్పు
ଲେମ୍ମା ପମ୍ପିଂ |,పంపింగ్ లెమ్మా
କଦଳୀ,పంచ్
ପଞ୍ଚ କାର୍ଡ |,పంచ్ కార్డ్
ପୁଞ୍ଚ ସ୍ତମ୍ଭ |,పంచ్ కాలమ్
ଦଣ୍ଡିତା କାର୍ଡ |,పంచ్ కార్డ్
"ଦଣ୍ଡିତା କାର୍ଡ |
 ପାଠକ","పంచ్ కార్డ్
 రీడర్"
"ପବ୍ ହୋଇଥିବା କାଗଜ |
 ଟେପ୍","పంచ్ కాగితం
 టేప్"
ପିଚ୍ ଟ୍ୟାପ୍ |,పంచ్ టేప్
ଟ୍ୟାପ୍ କୋଡ୍ |,పంచ్ టేప్ కోడ్
"ପିଚ୍ ଟ୍ୟାପ୍ |
 ପାଠକ","పంచ్ టేప్
 రీడర్"
ପଞ୍ଚ ସ୍ଥିତିକୁ |,గుద్దే స్థానం
ପୂିଙ୍ଗ୍ ଅବସ୍ଥାରେ ପକାଇବା,పంచ్ స్టేషన్
ପୁଞ୍ଚ ପଥ,పంచ్ మార్గం
ପଞ୍ଚ ସ୍ଥିତି,పంచ్ స్థానం
ପୁଚ୍ ଧାଡି |,పంచ్ రో
ପୁଚ୍ ଷ୍ଟେସନ୍ |,పంచ్ స్టేషన్
ପୁଞ୍ଚ ଟେପ୍ |,పంచ్ టేప్
ପୁଞ୍ଚ ଟେପ୍ କୋଡ୍ |,పంచ్ టేప్ కోడ్
ବିରାମଚିହ୍ନ,విరామచిహ్నాలు
"ବିରାମଚିହ୍ନ
 ବର୍ଣ୍ଣ","విరామచిహ్నాలు
 పాత్ర"
"ବିରାମଚିହ୍ନ
 ପ୍ରତୀକ","విరామచిహ్నాలు
 చిహ్నం"
"ଶୁଦ୍ଧ ବାଇନାରୀ |
 ସଂଖ୍ୟା
 ପ୍ରତୀକ","స్వచ్ఛమైన బైనరీ
 సంఖ్య
 చిహ్నం"
"ଶୁଦ୍ଧ
 ମେସିନ୍-ସାହାଯ୍ୟ |
 ଅନୁବାଦ","స్వచ్ఛమైన
 మెషిన్-ఎయిడెడ్
 అనువాదం"
"ଶୁଦ୍ଧ ଯନ୍ତ୍ର
 ଅନୁବାଦ","స్వచ్ఛమైన యంత్రం
 అనువాదం"
ଠେଲିବା,పుష్
ପୁସ୍-ବଟନ୍ ଡାଏଲ୍ କରିବା |,పుష్-బటన్ డయలింగ్
ପୁସ୍-ଡାଉନ୍ |,క్రిందికి త్రోయు
"ପୁସ୍-ଡାଉନ୍ |
 ସ୍ୱୟଂଚାଳିତଟି","క్రిందికి త్రోయు
 ఆటోమాటా"
"ପୁସ୍-ଡାଉନ୍ |
 ସ୍ୱୟଂଚାଳିତ","క్రిందికి త్రోయు
 ఆటోమేషన్"
ପୁସ୍-ଡାଉନ୍ ତାଲିକା |,పుష్-డౌన్ జాబితా
ପୁସ୍-ଡାଉନ୍ ଧାଡି |,పుష్-డౌన్ క్యూ
ପୁସ୍-ଡାଉନ୍ ଷ୍ଟାକ |,పుష్-డౌన్ స్టాక్
ପୁସ୍-ଡାଉନ୍ ଷ୍ଟୋରେଜ୍ |,పుష్-డౌన్ నిల్వ
ପୁସ୍ ନିର୍ଦ୍ଦେଶ,పుష్ ఇన్స్ట్రక్షన్
"ଜମ୍ପ
 ନିର୍ଦ୍ଦେଶ","పుష్ జంప్
 సూచన"
ପୁସ୍-ଅପ୍ ତାଲିକା |,పుష్-అప్ జాబితా
ପୁସ୍-ଅପ୍ ଷ୍ଟୋରେଜ୍ |,పుష్-అప్ నిల్వ
"ଚତୁର୍ଦ୍ଦଶ-ବସ୍
 ଟ୍ରାନ୍ସସିଭର୍","క్వాడ్-బస్
 ట్రాన్స్‌సీవర్"
କ୍ୱାଡ୍ ଘନତା |,క్వాడ్ సాంద్రత
"ଚତୁର୍ଥାଂଶ
 ପ୍ରୋଗ୍ରାମିଂ","క్వాడ్రాటిక్
 ప్రోగ్రామింగ్"
ଚତୁର୍ଭୁଜ ପ୍ରସଙ୍ଗ ମୋଡ୍ୟୁଲେସନ୍ |,క్వాడ్రేచర్ యాంప్లిట్యూడ్ మాడ్యులేషన్
ଚତୁର୍ଦ୍ଦିଗରେ,క్వాడ్రిపంటల్
ଚତୁର୍ଦ୍ଦିଗ,నాలుగు రెట్లు
"ଚତୁର୍ଦ୍ଦିଗ-ଲମ୍ବ |
 ପଞ୍ଜିକରଣ କର |
 (= Uadruple
 ପଞ୍ଜିକରଣ)","నాలుగు రెట్లు పొడవు
 రిజిస్టర్
 (= Uadruple
 రిజిస్టర్)"
ଚତୁର୍ଦ୍ଦିଗ ରେଜିଷ୍ଟର |,నాలుగు రెట్లు రిజిస్టర్
ଯୋଗ୍ୟତା,క్వాలిఫైయర్
ଗୁଣାତ୍ମକ ବିଶ୍ବାସ,నాణ్యత హామీ
ପରିମାଣ,పరిమాణీకరణ
ପରିମାଣିକ,క్వాంటిఫైయర్
