Marathi,Malayalam
खारट क्षार माती,ക്ഷുദ്ര മണ്ണ് സലൈൻ ചെയ്യുക
खारट माती,സലൈൻ മണ്ണ്
खारटपणा,സാലിനൈസേഷൻ
लाळ ग्रंथी गुणसूत्र,ഉമിനീർ ഗ്രന്ഥി ക്രോമസോം
मीठ,ഉപ്പ്
मीठ-प्रभावित माती,ഉപ്പ് ബാധിച്ച മണ്ണ്
मीठ निर्देशांक,ഉപ്പ് സൂചിക
मीठ तणाव,ഉപ്പ് സമ്മർദ്ദം
मीठ सहिष्णुता,ഉപ്പ് സഹിഷ്ണുത
नमुना,മാതൃക
नमुना त्रुटी,സാമ്പിൾ പിശക്
सॅम्पलिंग युनिट,സാമ്പിൾ യൂണിറ്റ്
नमुना,സാമ്പിൾ
वाळू,മണല്
वालुकामय चिकणमाती,സാൻഡി കളിമണ്ണ്
वालुकामय चिकणमाती,സാൻഡി പശിമരാശി
वालुकामय माती,മണൽ മണ്ണ്
एसएपी,ജീവാമൃതം
रोपट्या,തൈപ്പ്
Saponification मूल्य,സപ്പോനിഫിക്കേഷൻ മൂല്യം
उपग्रह डीएनए,സാറ്റലൈറ്റ് ഡിഎൻഎ
उपग्रह तण,സാറ്റലൈറ്റ് കള
संतृप्त वाष्प दाब,പൂരിത നീരാവി മർദ്ദം
सवाना,സന്ന
स्कॅफोल्ड प्रोटीन,സ്കാഫോൾഡ് പ്രോട്ടീൻ
बळी,പേളം
स्कारिफिकेशन,കരുക്കല്
स्किओन,പഖാപിക്കുക
सायोफाईट्स,സിയോഫൈറ്റുകൾ
हंगामी चक्र,കാലാനുസൃതമായ ചക്രം
हंगामी दुष्काळ,കാലാനുസൃതമായ വരൾച്ച
हंगामी वनस्पती,സീസണൽ പ്ലാന്റ്
दुय्यम वाढ,ദ്വിതീയ വളർച്ച
दुय्यम वनस्पती पोषक,ദ്വിതീയ സസ്യ പോഷകങ്ങൾ
दुय्यम उत्पादकता,ദ്വിതീയ ഉൽപാദനക്ഷമത
दुय्यम नांगरलेली जमीन,ദ്വിതീയ കൃഷി
Shedge,സ്രാഗ്
बियाणे जन्मलेले बुरशीचे,വിത്ത് വഹിച്ച ഫംഗസ്
बियाणे प्रमाणपत्र,വിത്ത് സർട്ടിഫിക്കേഷൻ
बियाणे कडक करणे,വിത്ത് കാഠിന്യം
बियाणे उपचार,വിത്ത് സംസ്കരണം
बियाणे-कम-फर्टिलिझर ड्रिल,വിത്ത്-കം-വളം ഡ്രിപ്റ്റ്
बीपासून नुकतेच तयार झालेले रोप,തൈ
सीपेज,തറ
विभाजन,വേർതിരിക്കൽ
निवडण्यायोग्य मार्कर,തിരഞ്ഞെടുക്കാവുന്ന മാർക്കർ
निवड दबाव,തിരഞ്ഞെടുക്കൽ സമ്മർദം
निवडक औषधी वनस्पती,സെലക്ടീവ് കളനാശിനി
सिलेक्टिव्हिटी इंडेक्स,സെലക്ലിവിറ്റി സൂചിക
सेल्फ फर्टिलायझेशन,സ്വയം ബീജസങ്കലനം
आत्मनिर्भरता,സ്വയംപര്യാപ്തത
स्वत: ची पातळ क्षमता,സ്വയം നേർത്ത ശേഷി
स्वत: ची फळफळ,സ്വയം ഫലങ്ങൾ
स्वत: ची विसंगतता,സ്വയം പൊരുത്തക്കേട്
स्वार्थी डीएनए,സ്വാർത്ഥ ഡിഎൻഎ
अर्ध-रखरखीत,അർദ്ധ വരണ്ട
संवेदी मूल्यांकन,സെൻസറി വിലയിരുത്തൽ
सेपल,സെപ്പാൽ
अनुक्रमिक पीक,സീക്വൻഷ്യൽ ക്രോപ്പിംഗ്
अनुक्रमांक,സീരിയൽ നേർപ്പിക്കൽ
सेरिकल्चर,സീരീക്കൾ
सेरोलॉजी,ചരക്ക്
सीरम,സെറം
लैंगिक निर्णय,ലൈംഗിക നിർണ്ണയം
लैंगिक संबंध,ലൈംഗിക ബന്ധം
लैंगिक प्रसार,ലൈംഗിക പ്രചരണം
पत्रक इरोशन,ഷീറ്റ് മണ്ണൊലിപ്പ്
गोळीबार,ഷെല്ലിംഗ്
निवारा पट्टा,ഷെൽട്ടർ ബെൽറ്റ്
शॉर्ट-डे प्लांट,ഹ്രസ്വകാല പ്ലാന്റ്
शॉर्ट-वेव्ह रेडिएशन,ഷോർട്ട്-വേവ് വികിരണം
शटल वेक्टर,ഷട്ടിൽ വെക്റ്റർ
भावंड,സഹോദരൻ
सिकल सेल em नेमिया,സിക്കിൾ സെൽ അനീമിയ
सिग्मॉइड वक्र,സിഗ്മോയ്ഡ് കർവ്
सिग्नल गृहीतक,സിഗ്നൽ സിദ്ധാന്തം
महत्त्व चाचणी,പ്രാധാന്യ പരിശോധന
साईलेज,സൈലേജ്
सिलो,സിലോ
गाळ,മുയല്
गाळ चिकणमाती,മണൽ പശിമരാശി
सिल्व्हिकल्चर,സിൽവികൾച്ചർ
बुडणे,മുങ്ങുക
सिंक क्षमता,മുങ്ങുക
बहीण क्रोमॅटिड,സഹോദരി ക്രോമാറ്റിഡ്
साइट-विशिष्ट पोषक व्यवस्थापन,സൈറ്റ്-നിർദ്ദിഷ്ട പോഷക മാനേജുമെന്റ്
Skewed वितरण,വളഞ്ഞ വിതരണം
पंक्ती लावणी वगळा,വരി നടുന്നത് ഒഴിവാക്കുക
स्लाईम मोल्ड,സ്ലിം പൂപ്പൽ
स्लो-रीलिझ खत,മന്ദഗതിയിലുള്ള വളം
गाळ,ചെളി
स्लरी,സ്ലറി
पीक धूसर,പുകവലിക്കുന്ന വിളകൾ
सामाजिक वनीकरण,സാമൂഹിക വനം
एसओडी संस्कृती,സോഡ് സംസ്കാരം
सोड,പായഞ്ഞു
सोडिक माती,വിശുദ്ധ മണ്ണ്
सोडियम शोषण प्रमाण,സോഡിയം ആഗിരണം അനുപാതം
सोडियम पंप,സോഡിയം പമ്പ്
मऊ-लाकूड कलम,സോഫ്റ്റ്-വുഡ് ഒട്ടിക്കൽ
मातीचे चिकट,മണ്ണ് അഷ്ഷീൻ
माती वायुवीजन,മണ്ണിന്റെ വായുസഞ്ചാരം
माती एकत्रित,മണ്ണ് മൊത്തം
माती क्षारता,മണ്ണ് ക്ഷാല്യം
माती दुरुस्ती,മണ്ണ് ഭേദഗതി
मातीचे विश्लेषण,മണ്ണിന്റെ വിശകലനം
माती जैवविविधता,മണ്ണിന്റെ ജൈവവൈവിധ്യത്തെ
माती जीवशास्त्र,മണ്ണ് ബയോളജി
मातीचे वर्गीकरण,മണ്ണിന്റെ വർഗ്ഗീകരണം
माती कोलोइड,മണ്ണ് കൊളോയിഡ്
मातीचे कॉम्पॅक्शन,മണ്ണിന്റെ കോംപാക്ഷൻ
माती कंडिशनर,മണ്ണ് കണ്ടീഷണറുകൾ
माती संवर्धन,മണ്ണ് സംരക്ഷണം
मातीचे कवच,മണ്ണ് പുറംതോട്
मातीचे र्‍हास,മണ്ണ് അപമാനം
माती इरोदिबिलिटी फॅक्टर,മണ്ണ് പൊട്ടിച്ചതാക്കൽ ഘടകം
मातीची सुपीकता,മണ്ണിന്റെ ഫലഭൂയിഷ്ഠത
माती उत्पत्ति,മണ്ണ് ഉല്പത്തി
मातीचे आरोग्य,മണ്ണ് ആരോഗ്യം
मातीची क्षितिजे,മണ്ണ് ചക്രവാളം
मातीची मॅक्रोऑर्जेनिझम,മണ്ണിന്റെ മാക്രൂറിസംസ്
माती व्यवस्थापन,മണ്ണ് മാനേജുമെന്റ്
माती सूक्ष्मजीवशास्त्र,മണ്ണിന്റെ മൈക്രോബയോളജി
माती सूक्ष्मजीव,മണ്ണിന്റെ സൂക്ഷ്മാണുക്കൾ
माती ओलावा तूट,മണ്ണിന്റെ ഈർപ്പം കമ്മി
माती सेंद्रिय पदार्थ,മണ്ണിന്റെ ജൈവവസ്തു കാര്യം
माती पोर्सिटी,മണ്ണിന്റെ പോറോസിറ്റി
मातीची उत्पादकता,മണ്ണ് ഉൽപാദനക്ഷമത
मातीचे प्रोफाइल,മണ്ണ് പ്രൊഫൈൽ
मातीची गुणवत्ता,മണ്ണിന്റെ ഗുണനിലവാരം
मातीची प्रतिक्रिया,മണ്ണിന്റെ പ്രതികരണം
मातीचा प्रतिकार,മണ്ണിന്റെ പ്രതിരോധം
माती खारटपणा,മണ്ണിന്റെ ലവണത്വം
माती विज्ञान,മണ്ണ് ശാസ്ത്രം
माती आजारपण,മണ്ണ് രോഗം
माती चाळणी,മണ്ണിന്റെ കൂലി
मातीचे समाधान,മണ്ണ് പരിഹാരം
माती निर्जंतुकीकरण,മണ്ണ് അണുവിമുക്തൻ
मातीची रचना,മണ്ണിന്റെ ഘടന
माती निलंबन,മണ്ണ് സസ്പെൻഷൻ
मातीची चाचणी,മണ്ണ് പരിശോധന
मातीची पोत,മണ്ണ് ടെക്സ്ചർ
मातीची पाण्याची क्षमता,മണ്ണിന്റെ ജല സാധ്യത
मातीचे पाणी,മണ്ണ് വെള്ളം
सौर स्थिर,സൗരോർജ്ജ സ്ഥിരാങ്കം
सौर विकिरण,സൗരവികിരണം
सौर स्पेक्ट्रम,സോളാർ സ്പെക്ട്രം
सोलारायझेशन,സോളൈറൈസേഷൻ
एकमेव पीक,ഏക വിള
विद्रव्य सोडियम टक्केवारी,സോളിയം ശതമാനം
सोमाटिक सेल,സോമാറ്റിക് സെൽ
सोमाटिक गर्भ,സോമാറ്റിക് ഭ്രൂണം
सोमाटिक हायब्रीडायझेशन,സോമാറ്റിക് ഹൈബ്രിഡൈസേഷൻ
ज्वारीची दुखापत,സോർഗം പരിക്ക്
एसओएस जनुक,സോസ് ജീൻ
दक्षिणी ब्लॉटिंग,തെക്കൻ മായ്ക്കൽ
अंतर (वनस्पती),സ്പെയ്സിംഗ് (പ്ലാന്റ്)
स्पॅडिक्स,സ്പാഡിക്സ്
स्पॅथ,സ്പുട്
विशेष व्यवस्था,പ്രത്യേക ക്രമീകരണം
विशेष पीक,പ്രത്യേക വിളവെടുപ്പ്
विशेष शेती,പ്രത്യേക കൃഷി
प्रजाती,സ്പീഷീസ്
विशिष्ट पीक तीव्रता निर्देशांक,പ്രത്യേക വിള തീവ്രത സൂചിക
विशिष्ट गुरुत्व,പ്രത്യേക ഗുരുത്വാകർഷണം
विशिष्ट आर्द्रता,നിർദ്ദിഷ്ട ഈർപ്പം
विशिष्ट पानांचे क्षेत्र,നിർദ്ദിഷ്ട ഇല പ്രദേശം
शुक्राणुजन्य रोग,Spematogenesis
एस-फेज,എസ്-ഘട്ടം
स्पाइक,സ്പൈക്ക്
स्पाइकलेट,സ്പഷ്ടമായ
स्पिंडल बुश,സ്പിൻഡിൽ മുൾപടർപ്പു
स्प्लॅश इरोशन,സ്പ്ലാഷ് മണ്ണൊലിപ്പ്
स्प्लिंग,സ്ലിഷിംഗ്
विभाजित अनुप्रयोग,ആപ്ലിക്കേഷൻ വിഭജിക്കുക
स्प्लिट जीन्स,സ്പ്ലിറ്റ് ജീനുകൾ
स्प्लिट प्लॉट डिझाइन,സ്പ്ലിറ്റ് പ്ലോട്ട് ഡിസൈൻ
स्पंजयुक्त ऊतक,സ്പോഞ്ചി ടിഷ്യു
उत्स्फूर्त उत्परिवर्तन,സ്വതസിദ്ധമായ മ്യൂട്ടേഷൻ
बीजाणू,ചിതറിപ്പോയ
शिंपडा सिंचन,സ്പ്രിംഗളർ ജലസേചനം
स्पूडिंग,സ്പഷ്ടങ്ങള്
स्पर,പുല്പു
स्पूर बेअरिंग,സ്പർ ബെയറിംഗ്
स्क्वॉल,സ്ക്വാലില്
स्थिर एजंट,ഏജന്റിനെ സ്ഥിരപ്പെടുത്തുന്നു
प्रमाणित विचलन,അടിസ്ഥാന വ്യതിയാനം
मुख्य पीक,സ്ട്രപ്പിൾ വിള
कोडन प्रारंभ करा,കോഡൺ ആരംഭിക്കുക
स्टार्टर सोल्यूशन,സ്റ്റാർട്ടർ പരിഹാരം
स्टेम बोरर,സ്റ്റെം ബോറർ
स्टेम-एंड,സ്റ്റെം-അവസാനം
स्टेनोस्पर्मोकार्पी,സ്റ്റെനോസ്പെർമോകാർപി
स्टेप,സ്റ്റെപ്പ്
निर्जंतुकीकरण,വഭരണം
कलंक रिसेप्टिव्हिटी,കളങ്ക സ്വീകാര്യത
कलंक,കളങ്ക
स्टिल्ट रूट,സ്റ്റിൽറ്റ് റൂട്ട്
स्टॉलोन,മോളോൺ
स्टोमाटा,സ്റ്റോമറ്റ
स्टूलिंग,മണ്ഡലം
कोडन थांबवा,കോഡൺ നിർത്തുക
स्तरीकृत,സ്ട്രാറ്റുചെയ്തു
स्तरीकरण,സ്ട്രാറ്റിഫിക്കേഷൻ
पेंढा,സ്ടോ
ताण,സമ്മര്ദ്ദം
पट्टी पीक,സ്ട്രിപ്പ് ക്രോപ്പിംഗ്
स्ट्रिप इंटरकॉपिंग,സ്ട്രിപ്പ് ഇന്റർക്രോപ്പിംഗ്
स्ट्रॉमा,സരശാസ്തം
स्टबल,തല്ലുന്നു
हलक्या गवताचे गवत,കലഹങ്ങൾ
शैली,ശൈലി
सब दमट,ഉപവിഭാഗം
सुबरिकेशन,സൂരിസേഷൻ
बुडवणे,മുത്തം
निर्वाह शेती,ഉപജീവന കൃഷി
सबसिलिंग,സബ്സൈലിംഗ്
उप-प्रजाती,ഉപവിഷയങ്ങൾ
प्रतिस्थापन पीक,പകരക്കാരൻ ക്രോപ്പിംഗ്
सब्सट्रेट,കെ.ഇ.
उप -पृष्ठभाग सिंचन,ഉപരിതല ജലസേചനം
उत्तराधिकार,തുടർച്ചകമായ
रसदार,ചൂഷണം
शोषक,സക്കർ
सुई-जनरिस,സുയി-ജനറണം
सूर्यप्रकाश,സൂര്യ-ക്യൂറിംഗ്
पूरक सिंचन,അനുബന്ധ ജലസേചനം
पूरक उद्योग,അനുബന്ധ സംരംഭം
पूरक संवाद,അനുബന്ധ ഇടപെടൽ
सुपरप्रेसर जनुक,സ്യൂപ്ഷർ ജീൻ
सर्फॅक्टंट,സർഫാകാന്റ്
संवेदनाक्षम,വരാനിരിക്കുന്ന
निलंबन संस्कृती,സസ്പെൻഷൻ സംസ്കാരം
शाश्वत शेती,സുസ്ഥിര കൃഷി
शाश्वत विकास,സുസ്ഥിര വികസനം
स्वर्मिंग,ആരോദ്ധിക്കല്
तलवार पान,വാൾ ഇല
सायकोनियम,സിക്കൺയം
सहजीवन,കൈശീയമാക്കല്
Syngamy,സിങ്കാമി
तांदळाची तीव्रता,അരി തീവ്രത്വ സമ്പ്രദായം
सिस्टीमिक हर्बिसाईड,വ്യവസ്ഥാപരമായ കളനാശിനി
केशर,കുങ്കുമം
केशर,കുങ്കുമം
ऋषी,മുനി
साल,സാൽ
साल्विया,സാൽവിയ
चप्पल लाकूड,ചെരുപ്പ് മരം
सपोटा,സപ്പോട്ട
स्क्रूपाइन,സ്ക്രൂപ്പിൻ
सीबकॉर्न,സീബക്ഹോൺ
सेना,ഭാഗികമായി
सर्प लाकूड,സർപന്ത മരം
तीळ,എള്ള്
साप भडकणे,പടവളങ്ങ
स्नॅप खरबूज,സ്നാപ്പ് തണ്ണിമത്തൻ
साबण,സോപ്പ്നട്ട്
ज्वारी,സോർജം
सोयाबीन,സോയാബീൻ
स्पॅनिश चेरी,സ്പാനിഷ് ചെറി
पालक,ചീര
स्पिंडल लाकूड,സ്പിൻഡിൽ മരം
स्पंज गॉर्ड,സ്പോഞ്ച് പൊറോട്ട
स्टीव्हिया,സ്റ്റീവിയ
स्टिंगिंग नेटटल,കൊഴുൻ
स्टोन फ्लॉवर,കല്ല് പുഷ്പം
स्ट्रॉबेरी,സ്ട്രോബെറി
सुदान गवत,സുഡാൻ പുല്ല്
ऊस,കരിമ്പ്
उन्हाळा स्क्वॅश,വേനൽക്കാല സ്ക്വാഷ്
सूर्यफूल,സൂര്യകാന്തി
सनहॅम्प,സൂഹെംപ്പ്
गोड क्लोव्हर,സ്വീറ്റ് ക്ലോവർ
गोड खोडकर,മധുരമുള്ള പൊറോട്ട
रताळे,മധുരക്കിഴങ്ങ്
गोड व्हायोलेट,മധുരമുള്ള വയലറ്റ്
एसएपी शोषक,SAP സക്കർ
सॉ फ्लाय,കണ്ട ഈച്ച
स्केल कीटक,സ്കെയിൽ പ്രാണി
सेमीलूपर,സെമിലോപ്പർ
बोरर शूट करा,ബോറർ ഷൂട്ട്
रेशीम किडा,പട്ടുനാടൻ
गोगलगाय,ഒച്ച്
चिमणी,കുരുവി
कोळी,ചിലന്തി
गिलहरी,അണ്ണാന്
देठ बोरर,തോട്ടം ബോറർ
स्टेम बोरर,സ്റ്റെം ബോറർ
स्टेम गर्डलर,തണ്ട് അരക്കെട്ട്
दगड भुंगा,കല്ല് കോവിൾ
माती वैज्ञानिक,മണ്ണ് ശാസ്ത്രജ്ഞൻ
युक्ती चळवळ,തന്ത്രപരമായ പ്രസ്ഥാനം
टॅगिंग (लेबलिंग),ടാഗിംഗ് (ലേബലിംഗ്)
टँक गाळ,ടാങ്ക് സിൽട്ട്
रूट टॅप करा,റൂട്ട് ടാപ്പുചെയ്യുക
तसेल (मका),ടസ്സൽ (ചോളം)
वर्गीकरण,ടാക്സോണമി
तंत्रज्ञान,സാങ്കേതികവിദ
समशीतोष्ण झोन,മിതശീതോഷ്ണ മേഖല
तात्पुरते विल्टिंग,താൽക്കാലിക വൈൽറ്റിംഗ്
टेंड्रिल,പരീക്ഷണങ്ങൾ
टेन्सिओमीटर,ടെൻസിയോമീറ്റർ
Tepal,ടെപ്പർ
टेराटोजेनी,ടെറാറ്റോജനി
टर्मिनेशन कोडन,അവസാനിപ്പിക്കൽ കോഡൺ
टेरेस,മട്ടുപ്പാവ്
टेरेस मध्यांतर,ടെറസ് ഇടവേള
स्थलीय रेडिएशन,ഭൗമ വികിരണം
स्थलीय तण,ഭൗമ കളകൾ
चाचणी क्रॉस,ടെസ്റ്റ് ക്രോസ്
चाचणी वजन,പരീക്ഷണ ഭാരം
टेस्टा,പരീക്ഷണ
टेट्रॅड,ടെട്രാട്
टेट्राप्लॉइड,ടെട്രപ്ലോയിഡ്
टेट्राप्लॉईड,ടെട്രാപ്ലോയിഡി
थॅलेमस,തലലമസ്
औष्मिक प्रवाहकता,താപ ചാലകത
औष्णिक भिन्नता,താപ വ്യത്യാസം
थर्मल इंडक्शन,താപ ഇൻഡക്ഷൻ
थर्माकोपल,തെർമോകോൾ
थर्मोग्राफ,താർമോഗ്രാഫ്
थर्मोपेरिओडिटी,തെർമോപൈയോഡറിറ്റി
थर्मोपेरिओडिझम,തെർമോറിയോഡറിസം
थर्मोफाइल,തെർമോഫൈൽ
थर्मोटॅक्सिस,തെർമോടാക്സിസ്
पातळ बाहेर,പുറത്തെടുക്കുന്നു
मळणी,മെതിക്കുന്ന
टीआय प्लाझमिड,ടി പ്ലാസ്മിഡ്
भरतीसंबंधी दलदल,ടൈഡൽ ചതുപ്പുകൾ
टाइल ड्रेनेज,ടൈൽ ഡ്രെയിനേജ്
टिलबिलिटी,തികകികല്
नांगरलेली जमीन,കൃഷി
टिलर (वनस्पती),ടില്ലർ (പ്ലാന്റ്)
टिलरिंग,ടിൽവറംഗ്
टिलरिंग स्टेज,ടില്ലാസിംഗ് സ്റ്റേജ്
Tilth,ടിൽത്ത്
ऊतक चाचणी,ടിഷ്യു പരിശോധന
टॉडी,കള്ള്
सहिष्णुता,സഹിഷ്ണുത
शीर्ष माती,മുകളിലെ മണ്ണ്
टोपाटो,ടോപനയോ
टॉप-ड्रेसिंग,ടോപ്പ് ഡ്രസ്സിംഗ്
टोपोक्लीमॅटोलॉजी,ടോപ്പോകലോളജി
टॉपिंग (तंबाखू),ടോപ്പിംഗ് (പുകയില)
एकूण पचण्यायोग्य पोषक,മൊത്തം ദഹിപ്പിക്കുന്ന പോഷകത്തെ
एकूण घटक उत्पादकता,ആകെ ഘടക ഉൽപാദനക്ഷമത
एकूण विद्रव्य घन,മൊത്തം ലയിക്കുന്ന സോളിഡുകൾ
TOTIPOTENCY,ടോളങ്കിപ്പൻസി
विषारीपणा,വിഷാംശം
विष,ടോക്സിൻ
कमी प्रमाणात असलेले घटक,ഘടകങ്ങൾ കണ്ടെത്തുക
ट्रेसर घटक,ട്രേസർ ഘടകങ്ങൾ
व्यवहार,ഇടപെടുന്നത്
लिप्यंतरण,പകരാവസ്ഥ
परिवर्तन,രൂപാന്തരം
ट्रान्सजेनिक,സംഗഹദൈവ്
अनुवाद,വിവർത്തനം
लिप्यंतरण,ആത്മീയം
संक्रमण,പിന്കങ്ങല്
रक्तवाहिन्यासंबंधी गुणांक,ട്രാൻസ്പര്യ ഗുണകം
ट्रान्सपायरी पुल,ട്രാൻസ്പിറിയൽ പുൾ
संक्रमण प्रमाण,ട്രാൻസ്രേഷൻ അനുപാതം
प्रत्यारोपणाचा धक्का,ട്രാൻസ്പ്ലാൻറ് ഷോക്ക്
प्रत्यारोपण,ട്രാൻസ്പ്ലാൻറ്റർ
प्रत्यारोपण,പറിച്ചുനടല്
वाहतूक माती,മണ്ണ് കൊണ്ടുപോയ മണ്ണ്
ट्रान्सपोजॉन,ട്രാൻസ്പോണ്
ट्रान्सव्हर्स ड्रेनेज,തിരശ്ചീന ഡ്രെയിനേജ്
सापळा पिके,കെണി വിളകൾ
कचरा,ചവറ്റുകുട്ട
उपचार,ആചരണം
झाडाचे पीक,മരം ക്രോപ്പിംഗ്
झाडाची अंगठी,ട്രീ റിംഗ്
चाचणी,പരീക്ഷണം
ट्रिकल सिंचन,ട്രിക്കിൾ ഇറിഗേഷൻ
ट्रिगर फॅक्टर,ഘടകം ട്രിഗർ ചെയ്യുക
ट्रिपलॉइड,ത്രിവദ്ധമായ
ट्रिपल पीक,ട്രിപ്പിൾ ക്രോപ്പിംഗ്
ट्रॉफिक पातळी,ട്രോഫിക് ലെവൽ
उष्णकटिबंधीय हालचाली,ട്രോപ്പിക് പ്രസ്ഥാനങ്ങൾ
उष्णकटिबंधीय प्रदेश,ഉഷ്ണമേഖലാ പ്രദേശത്ത്
उष्णकटिबंधीय,ഉഷ്ണമേഖല
खरी घनता,യഥാർത്ഥ സാന്ദ്രത
खरी पचनक्षमता,യഥാർത്ഥ ദഹനത
काटलेला प्रोफाइल,വെട്ടിച്ചുരുക്കിയ പ്രൊഫൈൽ
कापलेली माती,വെട്ടിച്ചുരുക്കിയ മണ്ണ്
त्सुनामी,സുനാമി
कंद पिके,കിഴങ്ങുവർഗ്ഗ വിളകൾ
कंद,കിഴങ്ങ്
ट्यूमर,മുഴ
मातीचा ट्यूनेशन,മണ്ണിന്റെ ചൂഷണം
टुंड्रा,തുണ്ട്ര
टर्फ,ടർഫ്
टर्गिड,തുർജ്ജനമായ
टर्गोर चळवळ,ടർഗോർ ചലനം
टर्गर प्रेशर,ടർഗോർ മർദ്ദം
टर्गोर,ടർഗോർ
टर्नर सिंड्रोम,ടർണിന്റെ സിൻഡ്രോം
प्रकार (वनस्पती),തരം (പ്ലാന്റ്)
टाइप I त्रुटी,ടൈപ്പ് I പിശക്
प्रकार II त्रुटी,ടൈപ്പ് II പിശക്
टायफून,ടൈറ്റി ടോഹൂൺ
चिंचे,പുഴലിക്കല്
टेरॅगॉन,ടാരഗൺ
मंदिर किंवा मूर्तिपूजक वृक्ष,ക്ഷേത്രം അല്ലെങ്കിൽ പഗോഡ ട്രീ
थिस्सल,തുണി
थुजा,തുജ
एक वनस्पती (हिची पाने स्वयंपाकात वापरतात),തൈം
तंबाखू,പുകയില
टोमॅटो,തക്കാളി
दु: खाचे झाड,വൃക്ഷം
Tritical,ܘNITICE
रणशिंग द्राक्षांचा वेल,കാഹളം മുന്തിരിവതാവ്
क्षय,Tuberose
हळद,മഞ്ഞൾ
सलगम,തക്കാരിച്ചെടി
टायफा (भारतीय रीड मेस),ടൈമ്മ (ഇന്ത്യൻ റീഡ് മാസ്)
चहा डास,ചായ കൊതുക്
दीमक (पांढरा मुंगी),ടെർമിറ്റുകൾ (വെളുത്ത ഉറുമ്പ്)
थ्रीप्स,ഇലപ്പെടുപ്പുകൾ
अल्ट्रासेन्ट्रीफ्यूगेशन,അൾട്രൊരെണ്ടര്ഫ്യൂഗേഷൻ
अल्ट्रासाऊंड,അൾട്രാസൗണ്ട്
उंबेल,ഉമ്പ്
अनियंत्रित,അധികാരപ്പെടുത്തിയിട്ടില്ല
निष्प्रभ,ഫലമില്ലാത്തത്
युनिव्हॅलंट,ഞരമ്പമില്ലാത്ത
युनिव्हर्सल अनुवांशिक कोड,സാർവത്രിക ജനിറ്റിക് കോഡ്
सार्वत्रिक माती तोटा समीकरण,സാർവത്രിക മണ്ണിന്റെ നഷ്ടം
असंतृप्त फॅटी ids सिडस्,അപൂരിത ഫാറ്റി ആസിഡുകൾ
उंच भात,ഇളം അരി
उंच,ഉദതം
शहरी कंपोस्ट,അർബൻ കമ്പോസ്റ്റ്
युरिया,യുആർഎ
मूत्र,മൂലം
उल्ला गवत,ഉല്ലാ പുല്ല്
लस,വാക്സിന്
व्हॅक्यूओल,വാക്യൂൾ
मूल्यवर्धित शेती,മൂല്യവർദ്ധിത കൃഷി
मूल्यवर्धित उत्पादन,മൂല്യവർദ്ധിത ഉൽപ്പന്നം
मूल्य व्यतिरिक्त,മൂല്യങ്ങൾ
मूल्य मूल्य प्रमाण,മൂല്യ വില അനുപാതം
व्हीएएम (वेसिक्युलर आर्बस्क्युलर),VAM (വെസിക്കുലാർ അർബുലർ)
वाफ उष्णता उपचार,നീരാവി ചൂട് ചികിത്സ
वाष्प दबाव,ബാഷ്പ മർദ്ദം
बदलणारा खर्च,വേരിയബിളിന്
व्हेरिएबल जनुक,വേരിയബിൾ ജീൻ
चल दर तंत्रज्ञान,വേരിയബിൾ റേറ്റ് ടെക്നോളജി
भिन्नता,വേൾഡ്
भिन्नता,വതാസം
विविधता,വൈവിധം
वेक्टर,വെക്റ്റർ
वनस्पती,സസ്യങ്ങൾ
वनस्पती अधोगती,സസ്യഭക്ഷണം
वनस्पतिवत् होणारी अडथळा,സസ്യ തടസ്സം
वनस्पतिवत् होणारी कव्हर,തുമ്പില് കവർ
वनस्पतीचा प्रसार,തുമ്പില് പ്രചരണം
वनस्पतिवत् होणारी अवस्था,തുമ്പില് വേദി
व्हेनेशन,ആരാധന
गांडूळ,പരിധി
वर्मीकॉम्पोस्ट,മണ്ണിര കമ്പോസ്റ്റ്
व्हॅरनालायझेशन,Veneralial
अनुलंब मलचिंग,ലംബ പുതങ്ങ്
व्हर्टिसॉल,വെർട്ടിസോൾ
व्यवहार्यता (बियाणे),പ്രവർത്തനക്ഷമത (വിത്ത്)
द्राक्षांचा वेल,മുന്തിരിവള്ളി
व्हिनेगर,വിനാഗിരി
Vir जनुक,വിൽ ജീൻ
व्हर्जिन लँड,കന്യക ഭൂമി
व्हर्जिन माती,കന്യക മണ്ണ്
व्हायरलन्स,വൈരീലയം
विषाणू,വൈറസ്
व्हायरस कोट प्रोटीन,വൈറസ് കോട്ട് പ്രോട്ടീൻ
व्हायरस अनुक्रमणिका,വൈറസ് ഇൻഡെക്സിംഗ്
विस्मयकारकता,വിസ്കോസിറ്റി
दृश्यमान रेडिएशन,ദൃശ്യമായ വികിരണം
जीवनसत्त्वे,വിറ്റാമിനുകൾ
वेटिकल्चर,Viti കൾച്ചർ
Viviparus,വൈവിപ്പറേഴ്സ്
शून्य जागा,സ്ഥലം ശൂന്യമായ സ്ഥലം
अस्थिरता,അസ്ഥിരസം
स्वयंसेवक वनस्पती,സന്നദ്ധ സസ്യങ്ങൾ
व्हॅनिला,വാനിലക്കാരി
वेटिव्हर,വെട്ടിയവർ
पशुवैद्यकीय डॉक्टर,വെറ്ററൻ ഡോക്ടർ
व्हायरलोलॉजिस्ट,വൈരോളജിസ്റ്റ്
वेतन,വേതന
