Bengali,Punjabi
এলোমেলো ভেরিয়েবলের পণ্য,ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ ਦਾ ਉਤਪਾਦ
দুটি রূপান্তরের পণ্য,ਦੋ ਪਰਿਵਰਤਨ ਦਾ ਉਤਪਾਦ
পণ্য সেট,ਉਤਪਾਦ ਸੈੱਟ
পণ্য স্থান,ਉਤਪਾਦ ਸਪੇਸ
পণ্য টপোলজি,ਉਤਪਾਦ ਟੋਪੋਲੋਜੀ
প্রোফাইল বিভাগ,ਪ੍ਰੋਫਾਈਲ ਸੈਕਸ਼ਨ
লাভ,ਲਾਭ
লাভ ফাংশন,ਲਾਭ ਫੰਕਸ਼ਨ
মুনাফা সর্বোচ্চকরণ,ਵੱਧ ਤੋਂ ਵੱਧ ਲਾਭ
প্রোগ্রামার,ਪ੍ਰੋਗਰਾਮਰ
প্রোগ্রামিং,ਪ੍ਰੋਗਰਾਮਿੰਗ
অগ্রগতি,ਤਰੱਕੀ
অভিক্ষেপ,ਪ੍ਰੋਜੈਕਸ਼ਨ
অভিক্ষেপ সূত্র,ਪ੍ਰੋਜੈਕਸ਼ਨ ਫਾਰਮੂਲਾ
স্থানাঙ্ক স্থান মধ্যে অভিক্ষেপ,ਕੋਆਰਡੀਨੇਟ ਸਪੇਸ ਵਿੱਚ ਪ੍ਰੋਜੈਕਸ਼ਨ
অভিক্ষেপ ম্যাট্রিক্স,ਪ੍ਰੋਜੈਕਸ਼ਨ ਮੈਟਰਿਕਸ
একটি সেটের অভিক্ষেপ,ਇੱਕ ਸੈੱਟ ਦਾ ਪ੍ਰੋਜੈਕਸ਼ਨ
প্রবণতা মান অভিক্ষেপ,ਰੁਝਾਨ ਮੁੱਲ ਦਾ ਅਨੁਮਾਨ
ভেক্টরের অভিক্ষেপ,ਵੈਕਟਰ ਦਾ ਪ੍ਰੋਜੈਕਸ਼ਨ
অভিক্ষেপ উপপাদ্য,ਪ੍ਰੋਜੈਕਸ਼ਨ ਥਿਊਰਮ
প্রজেক্টিভ জ্যামিতি,ਪ੍ਰੋਜੈਕਟਿਵ ਜਿਓਮੈਟਰੀ
প্রজেক্টিভ সমতল,ਪ੍ਰੋਜੈਕਟਿਵ ਜਹਾਜ਼
প্রজেক্টিভ রূপান্তর,ਪ੍ਰੋਜੈਕਟਿਵ ਪਰਿਵਰਤਨ
প্রমাণ,ਸਬੂਤ
আনয়ন দ্বারা প্রমাণ,ਇੰਡਕਸ਼ਨ ਦੁਆਰਾ ਸਬੂਤ
প্রচারিত ত্রুটি,ਪ੍ਰਸਾਰਿਤ ਗਲਤੀ
ত্রুটির প্রচার,ਗਲਤੀ ਦਾ ਪ੍ਰਸਾਰ
সঠিক ফ্যাক্টর,ਸਹੀ ਕਾਰਕ
সঠিক ফাংশন,ਸਹੀ ਫੰਕਸ਼ਨ
সঠিক ব্যবধান,ਸਹੀ ਅੰਤਰਾਲ
সঠিকভাবে অন্তর্ভুক্ত,ਸਹੀ ਢੰਗ ਨਾਲ ਸ਼ਾਮਿਲ
নিখুঁত উপসেট,ਸਹੀ ਉਪ ਸਮੂਹ
সঠিক সাবস্পেস,ਉਚਿਤ ਉਪਸਪੇਸ
সংরক্ষণের সম্পত্তি,ਸੰਭਾਲ ਦੀ ਜਾਇਦਾਦ
সঠিক মান (= eigen মান),ਸਹੀ ਮੁੱਲ (=ਈਗਨ ਮੁੱਲ)
সঠিক ভেক্টর,ਸਹੀ ਵੈਕਟਰ
সমানুপাতিক,ਅਨੁਪਾਤਕ
আনুপাতিক সম্পর্ক,ਅਨੁਪਾਤਕ ਸਬੰਧ
আনুপাতিক নমুনা,ਅਨੁਪਾਤਕ ਨਮੂਨਾ
প্রস্তাব,ਪ੍ਰਸਤਾਵ
সুডোকোড,ਸੂਡੋਕੋਡ
সিউডোমেট্রিক,ਸੂਡੋਮੈਟ੍ਰਿਕ
ছদ্মমেট্রিক স্থান,ਸੂਡੋਮੈਟ੍ਰਿਕ ਸਪੇਸ
ছদ্মনাম,ਸੂਡੋਨੋਰਮ
সিউডোনর্ম টপোলজি,ਸੂਡੋਨੋਰਮ ਟੋਪੋਲੋਜੀ
টান,ਖਿੱਚੋ
কপিকল,ਪੁਲੀ
পাঞ্চ কার্ড,ਪੰਚ ਕਾਰਡ
পাঞ্চ কার্ড মেশিন,ਪੰਚ ਕਾਰਡ ਮਸ਼ੀਨ
ছিদ্র করার যন্ত্র,ਪੰਚਿੰਗ ਮਸ਼ੀਨ
বিশুদ্ধ নমন,ਸ਼ੁੱਧ ਝੁਕਣਾ
বিশুদ্ধ দশমিক,ਸ਼ੁੱਧ ਦਸ਼ਮਲਵ
বিশুদ্ধ জ্যামিতি,ਸ਼ੁੱਧ ਜਿਓਮੈਟਰੀ
বিশুদ্ধ আবেশন,ਸ਼ੁੱਧ ਇੰਡਕਸ਼ਨ
সম্পূর্ণরূপে অতীন্দ্রিয়,ਪੂਰੀ ਤਰ੍ਹਾਂ ਪਾਰਦਰਸ਼ੀ
বিশুদ্ধ গণিত,ਸ਼ੁੱਧ ਗਣਿਤ
বিশুদ্ধ সংখ্যা,ਸ਼ੁੱਧ ਨੰਬਰ
বিশুদ্ধ কৌশল,ਸ਼ੁੱਧ ਰਣਨੀਤੀ
পিরামিড,ਪਿਰਾਮਿਡ
পিরামিডাল কঠিন,ਪਿਰਾਮਿਡਲ ਠੋਸ
পিরামিডাল পৃষ্ঠ,ਪਿਰਾਮਿਡਲ ਸਤਹ
QED,QED
চতুর্ভুজ,ਚਤੁਰਭੁਜ
চতুর্ভুজাকার প্রিজম,ਚਤੁਰਭੁਜ ਪ੍ਰਿਜ਼ਮ
চতুর্ভুজ,ਚਤੁਰਭੁਜ
চতুর্মুখী,ਚਤੁਰਭੁਜ
চতুর্মুখী খরচ,ਚਤੁਰਭੁਜ ਲਾਗਤ
দ্বিঘাত খরচ ফাংশন,ਕੁਆਡ੍ਰੈਟਿਕ ਲਾਗਤ ਫੰਕਸ਼ਨ
চতুর্মুখী বক্ররেখা,ਚਤੁਰਭੁਜ ਵਕਰ
দ্বিঘাত সমীকরণ,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
দ্বিঘাত অভিব্যক্তি,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
চতুর্মুখী ফর্ম,ਚਤੁਰਭੁਜ ਰੂਪ
দ্বিঘাত ফাংশন,ਚਤੁਰਭੁਜ ਫੰਕਸ਼ਨ
চতুর্মুখী কার্যকরী,ਚਤੁਰਭੁਜ ਕਾਰਜਸ਼ੀਲ
চতুর্মুখী ইন্টারপোলেশন,ਚਤੁਰਭੁਜ ਇੰਟਰਪੋਲੇਸ਼ਨ
চতুর্মুখী উদ্দেশ্য ফাংশন,ਚਤੁਰਭੁਜ ਉਦੇਸ਼ ਫੰਕਸ਼ਨ
চতুর্মুখী প্রোগ্রামিং,ਚਤੁਰਭੁਜ ਪ੍ਰੋਗਰਾਮਿੰਗ
চতুর্মুখী পারস্পরিকতা,ਚਤੁਰਭੁਜ ਪਰਸਪਰਤਾ
চতুর্ভুজ পৃষ্ঠ,ਚਤੁਰਭੁਜ ਸਤਹ
দ্বিঘাত শব্দ,ਚਤੁਰਭੁਜ ਮਿਆਦ
চতুর্ভুজ সূত্র,ਚਤੁਰਭੁਜ ਫਾਰਮੂਲਾ
চতুর্ভুজ,ਚਤੁਰਭੁਜ
গুণগত বিশ্লেষণ,ਗੁਣਾਤਮਕ ਵਿਸ਼ਲੇਸ਼ਣ
মান নিয়ন্ত্রণ,ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ
কোয়ান্টাম বলবিজ্ঞান,ਕੁਆਂਟਮ ਮਕੈਨਿਕਸ
কোয়ান্টাম সংখ্যা,ਕੁਆਂਟਮ ਨੰਬਰ
কোয়ান্টাম পরিসংখ্যান,ਕੁਆਂਟਮ ਅੰਕੜੇ
চতুর্থাংশ,ਤਿਮਾਹੀ
কোয়ার্টিক,ਕੁਆਰਟਿਕ
চতুর্থাংশ,ਚੌਥਾਈ
আধা রৈখিক গঠনমূলক সমীকরণ,ਅਰਧ ਲੀਨੀਅਰ ਸੰਵਿਧਾਨਕ ਸਮੀਕਰਨ
প্রায় নিয়মিত,ਅਰਧ ਨਿਯਮਤ
quaternion,quaternion
সারি দৈর্ঘ্য,ਕਤਾਰ ਦੀ ਲੰਬਾਈ
সারিবদ্ধ মডেল,ਕਤਾਰ ਮਾਡਲ
সারিবদ্ধ সমস্যা,ਕਤਾਰ ਵਿੱਚ ਸਮੱਸਿਆ
সারিবদ্ধ প্রক্রিয়া,ਕਤਾਰਬੰਦੀ ਦੀ ਪ੍ਰਕਿਰਿਆ
সারিবদ্ধ সিস্টেম,ਕਤਾਰ ਸਿਸਟਮ
সারিবদ্ধ তত্ত্ব,ਕਤਾਰ ਸਿਧਾਂਤ
কুইন্টাইল,ਕੁਇੰਟਲ
quintuplet,quintuplet
উদ্ধৃতি,ਹਵਾਲਾ
ভাগফল,ਭਾਗ
ভাগফল ক্ষেত্র,ਭਾਗ ਖੇਤਰ
ভাগফল গ্রুপ,ਭਾਗ ਸਮੂਹ
ভাগফল আইন,ਭਾਗ ਕਾਨੂੰਨ
ভাগফল সেট,ਭਾਗ ਸੈੱਟ
ভাগফল স্থান,ਭਾਗ ਸਥਾਨ
ভাগফল টপোলজি,ਭਾਗ ਟੋਪੋਲੋਜੀ
রেডিয়াল,ਰੇਡੀਅਲ
রেডিয়ান,ਰੇਡੀਅਨ
রেডিয়ান পরিমাপ,ਰੇਡੀਅਨ ਮਾਪ
মৌলবাদী,ਰੈਡੀਕਲ
র্যাডিকাল অক্ষ,ਰੈਡੀਕਲ ਧੁਰਾ
আমূল চিহ্ন,ਰੈਡੀਕਲ ਚਿੰਨ੍ਹ
ব্যাসার্ধ,ਘੇਰੇ
অভিসার ব্যাসার্ধ,ਕਨਵਰਜੈਂਸ ਦਾ ਘੇਰਾ
বক্রতার ব্যাসার্ধের,ਵਕਰਤਾ ਦਾ ਘੇਰਾ
ব্যাসার্ধ ভেক্টর,ਰੇਡੀਅਸ ਵੈਕਟਰ
radix,radix
ক্রমাগত ত্রুটি,ਬੇਤਰਤੀਬ ਗਲਤੀ
র্যান্ডম ফাংশন,ਬੇਤਰਤੀਬ ਫੰਕਸ਼ਨ
এলোমেলোকরণ,ਰੈਂਡਮਾਈਜ਼ੇਸ਼ਨ
এলোমেলো ব্লক,ਬੇਤਰਤੀਬ ਬਲਾਕ
এলোমেলো মডেল,ਬੇਤਰਤੀਬ ਮਾਡਲ
এলোমেলো সংখ্যা,ਬੇਤਰਤੀਬ ਨੰਬਰ
এলোমেলো নমুনা,ਬੇਤਰਤੀਬ ਨਮੂਨਾ
দৈব চলক,ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
পরিসীমা,ਸੀਮਾ
অভিসারের পরিসীমা,ਕਨਵਰਜੈਂਸ ਦੀ ਰੇਂਜ
একীকরণের পরিসীমা,ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ
সম্পর্কের পরিসীমা,ਸਬੰਧ ਦੀ ਸੀਮਾ
পরিসীমা স্থান,ਸੀਮਾ ਸਪੇਸ
পদমর্যাদা,ਦਰਜਾ
র্যাঙ্ক পারস্পরিক সম্পর্ক,ਰੈਂਕ ਸਬੰਧ
ম্যাট্রিক্সের র‍্যাঙ্ক,ਮੈਟ੍ਰਿਕਸ ਦਾ ਦਰਜਾ
র্যাঙ্ক অর্ডার পরিসংখ্যান,ਰੈਂਕ ਆਰਡਰ ਦੇ ਅੰਕੜੇ
পরিবরতনের হার,ਤਬਦੀਲੀ ਦੀ ਦਰ
অভিসারের হার,ਕਨਵਰਜੈਂਸ ਦੀ ਦਰ
অনুপাত,ਅਨੁਪਾਤ
যুক্তিসঙ্গত,ਤਰਕਸ਼ੀਲ
মূলদ অভিব্যক্তি,ਤਰਕਸ਼ੀਲ ਸਮੀਕਰਨ
যৌক্তিক ক্ষেত্র,ਤਰਕਸ਼ੀਲ ਖੇਤਰ
মূলদ ফাংশন,ਤਰਕਸ਼ੀਲ ਫੰਕਸ਼ਨ
হর এর যৌক্তিকতা,ਭਾਜ ਦਾ ਤਰਕਸੰਗਤੀਕਰਨ
মূলদ সংখ্যা,ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ
মূলদ সংখ্যা ক্ষেত্র,ਤਰਕਸ਼ੀਲ ਸੰਖਿਆ ਖੇਤਰ
যৌক্তিক অপারেশন,ਤਰਕਸੰਗਤ ਕਾਰਵਾਈ
অনুপাত পরীক্ষা,ਅਨੁਪਾਤ ਟੈਸਟ
মূল তথ্য,ਕੱਚਾ ਡਾਟਾ
রশ্মি,ਕਿਰਨ
রশ্মি ভেক্টর,ਰੇ ਵੈਕਟਰ
বাস্তব,ਅਸਲੀ
বাস্তব অক্ষ,ਅਸਲੀ ਧੁਰਾ
বাস্তব ধারাবাহিকতা,ਅਸਲੀ ਨਿਰੰਤਰਤਾ
বাস্তব লাইন,ਅਸਲੀ ਲਾਈਨ
বাস্তব রৈখিক ভেক্টর স্থান,ਅਸਲ ਰੇਖਿਕ ਵੈਕਟਰ ਸਪੇਸ
বাস্তব ম্যাট্রিক্স,ਅਸਲੀ ਮੈਟ੍ਰਿਕਸ
সত্য নম্বর,ਅਸਲੀ ਨੰਬਰ
বাস্তব সংখ্যা ক্ষেত্র,ਅਸਲ ਨੰਬਰ ਖੇਤਰ
বাস্তব অংশ,ਅਸਲੀ ਹਿੱਸਾ
বাস্তব বহুপদ,ਅਸਲ ਬਹੁਪਦ
বাস্তব দ্বিঘাত,ਅਸਲ ਚਤੁਰਭੁਜ
প্রকৃত মূল,ਅਸਲੀ ਜੜ੍ਹ
বাস্তব স্থান,ਅਸਲੀ ਸਪੇਸ
রিয়েল টাইম সিস্টেম,ਰੀਅਲ ਟਾਈਮ ਸਿਸਟਮ
বাস্তব মূল্যবান ফাংশন,ਅਸਲ ਕੀਮਤੀ ਫੰਕਸ਼ਨ
বাস্তব পরিবর্তনশীল,ਅਸਲੀ ਵੇਰੀਏਬਲ
বাস্তব ভেক্টর স্থান,ਅਸਲ ਵੈਕਟਰ ਸਪੇਸ
পারস্পরিক,ਪਰਸਪਰ
পারস্পরিক ম্যাট্রিক্স,ਪਰਸਪਰ ਮੈਟ੍ਰਿਕਸ
আয়তক্ষেত্র,ਆਇਤਕਾਰ
আয়তক্ষেত্রাকার,ਆਇਤਾਕਾਰ
আয়তক্ষেত্রাকার অ্যারে,ਆਇਤਾਕਾਰ ਐਰੇ
আয়তক্ষেত্রাকার অক্ষ,ਆਇਤਾਕਾਰ ਧੁਰਾ
আয়তক্ষেত্রাকার ঘনত্ব ফাংশন,ਆਇਤਾਕਾਰ ਘਣਤਾ ਫੰਕਸ਼ਨ
আয়তক্ষেত্রাকার হাইপারবোলা,ਆਇਤਾਕਾਰ ਹਾਈਪਰਬੋਲਾ
আয়তক্ষেত্রাকার ম্যাট্রিক্স,ਆਇਤਾਕਾਰ ਮੈਟ੍ਰਿਕਸ
আয়তক্ষেত্রাকার প্যারেললোপাইপড (ঘনক্ষেত্র),ਆਇਤਾਕਾਰ ਪੈਰੇਲਲੋਪਾਈਪਡ (ਘਣ)
সংশোধনযোগ্য বক্ররেখা,ਠੀਕ ਕਰਨ ਯੋਗ ਕਰਵ
পুনরাবৃত্তি সূত্র,ਆਵਰਤੀ ਫਾਰਮੂਲਾ
পুনরাবৃত্ত দশমিক,ਆਵਰਤੀ ਦਸ਼ਮਲਵ
পুনরাবৃত্তি সূত্র,ਆਵਰਤੀ ਫਾਰਮੂਲਾ
কমানো একেলন ফর্ম,ਘਟਾਇਆ ਗਿਆ ਏਕਲੋਨ ਫਾਰਮ
reductio-ad-absurdum,reduction-ad-absurdum
হ্রাস সূত্র,ਘਟਾਉਣ ਦਾ ਫਾਰਮੂਲਾ
প্রসঙ্গ রেখা,ਹਵਾਲਾ ਲਾਈਨ
মানবিন্দু,ਹਵਾਲਾ ਬਿੰਦੂ
প্রতিফলিত তরঙ্গ,ਪ੍ਰਤੀਬਿੰਬਿਤ ਲਹਿਰ
প্রতিফলন,ਪ੍ਰਤੀਬਿੰਬ
রিফ্লেক্সিভ আইন,ਰਿਫਲੈਕਸਿਵ ਕਾਨੂੰਨ
অভিসারী অঞ্চল,ਕਨਵਰਜੈਂਸ ਦਾ ਖੇਤਰ
বিচ্যুতি অঞ্চল,ਵਿਭਿੰਨਤਾ ਦਾ ਖੇਤਰ
একীকরণের অঞ্চল,ਏਕੀਕਰਣ ਦਾ ਖੇਤਰ
রিগ্রেশন বিশ্লেষণ,ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
রিগ্রেশন বক্ররেখা,ਰਿਗਰੈਸ਼ਨ ਕਰਵ
রিগ্রেশন সমীকরণ,ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ
প্রত্যাগতি সীমা,ਰਿਗਰੈਸ਼ਨ ਲਾਈਨ
রিগ্রেশন মডেল,ਰਿਗਰੈਸ਼ਨ ਮਾਡਲ
নিয়মিত বক্ররেখা,ਨਿਯਮਤ ਕਰਵ
নিয়মিত ষড়ভুজ,ਨਿਯਮਤ ਹੈਕਸਾਗਨ
নিয়মিত ম্যাট্রিক্স,ਨਿਯਮਤ ਮੈਟ੍ਰਿਕਸ
নিয়মিত টেট্রাহেড্রন,ਨਿਯਮਤ tetrahedron
আপেক্ষিক পরিপূরক,ਰਿਸ਼ਤੇਦਾਰ ਪੂਰਕ
আপেক্ষিক সর্বোচ্চ,ਰਿਸ਼ਤੇਦਾਰ ਅਧਿਕਤਮ
আপেক্ষিক সর্বনিম্ন,ਅਨੁਸਾਰੀ ਘੱਟੋ-ਘੱਟ
আপেক্ষিক সম্ভাব্যতা (শর্তগত সম্ভাবনা),ਰਿਸ਼ਤੇਦਾਰ ਸੰਭਾਵਨਾ (ਸ਼ਰਤ ਸੰਭਾਵਨਾ)
আপেক্ষিক বেগ,ਰਿਸ਼ਤੇਦਾਰ ਗਤੀ
আপেক্ষিকতা,ਰਿਲੇਟੀਵਿਟੀ
আপেক্ষিকতা তত্ত্ব,ਰਿਲੇਟੀਵਿਟੀ ਥਿਊਰੀ
নির্ভরযোগ্যতা,ਭਰੋਸੇਯੋਗਤਾ
নির্ভরযোগ্যতা সমস্যা,ਭਰੋਸੇਯੋਗਤਾ ਸਮੱਸਿਆ
অবশিষ্ট মেয়াদ,ਬਾਕੀ ਮਿਆਦ
অবশিষ্ট উপপাদ্য,ਬਾਕੀ ਪ੍ਰਮੇਯ
পুনরাবৃত্তি সীমা,ਦੁਹਰਾਇਆ ਸੀਮਾ
পুনরাবৃত্ত Riemann অবিচ্ছেদ্য,ਰੀਮੈਨ ਇੰਟੀਗਰਲ ਨੂੰ ਦੁਹਰਾਇਆ ਗਿਆ
প্রতিনিধিত্ব,ਨੁਮਾਇੰਦਗੀ
অবশিষ্টাংশ,ਬਾਕੀ ਦੇ
একটি মেরুতে অবশিষ্টাংশ,ਖੰਭੇ &#39;ਤੇ ਰਹਿੰਦ-ਖੂੰਹਦ
রেজোলিউশন,ਮਤਾ
বাহিনীর রেজোলিউশন,ਤਾਕਤਾਂ ਦਾ ਹੱਲ
বেগের রেজোলিউশন,ਵੇਗ ਦਾ ਹੱਲ
ফলে,ਨਤੀਜੇ ਵਜੋਂ
পরিসমাপ্তি বল,ਨਤੀਜਾ ਬਲ
ফলে ভেক্টর,ਨਤੀਜਾ ਵੈਕਟਰ
সংশোধিত সিমপ্লেক্স কৌশল,ਸੰਸ਼ੋਧਿਤ ਸਿੰਪਲੈਕਸ ਤਕਨੀਕ
রম্বস,ਰੋਮਬਸ
রিম্যান অবিচ্ছেদ্য,ਰੀਮੈਨ ਅਟੁੱਟ
সমকোণ,ਸੱਜੇ ਕੋਣ
ডান কোণই ত্রিভুজ,ਸੱਜੇ ਕੋਣ ਵਾਲਾ ਤਿਕੋਣ
ডান বৃত্তাকার শঙ্কু,ਸੱਜੇ ਗੋਲਾਕਾਰ ਕੋਨ
ডান coset,ਸਹੀ coset
ডান সিলিন্ডার,ਸੱਜੇ ਸਿਲੰਡਰ
ডান হাতি,ਸੱਜੇ ਹੱਥ
ডান বিপরীত,ਸੱਜੇ ਉਲਟ
কঠোর প্রমাণ,ਸਖ਼ਤ ਸਬੂਤ
রিং,ਰਿੰਗ
পূর্ণসংখ্যার রিং,ਪੂਰਨ ਅੰਕਾਂ ਦੀ ਰਿੰਗ
R- সংহত,ਆਰ-ਏਕੀਕ੍ਰਿਤ
মূল,ਰੂਟ
রুট অর্থ বর্গ,ਮੂਲ ਦਾ ਮਤਲਬ ਵਰਗ
বহুপদীর মূল,ਬਹੁਪਦ ਦਾ ਮੂਲ
ঘূর্ণন,ਰੋਟੇਸ਼ਨ
রাউন্ডিং ত্রুটি,ਰਾਊਂਡਿੰਗ ਗਲਤੀ
সারি,ਕਤਾਰ
সারি দ্বারা কলাম গুণন,ਕਤਾਰ-ਦਰ-ਕਾਲਮ ਗੁਣਾ
সারি সমতা,ਕਤਾਰ ਬਰਾਬਰੀ
সারি ম্যাট্রিক্স,ਕਤਾਰ ਮੈਟ੍ਰਿਕਸ
সারি র‍্যাঙ্ক,ਕਤਾਰ ਦਾ ਦਰਜਾ
জিন বিন্দু,ਕਾਠੀ ਬਿੰਦੂ
নমুনা,ਨਮੂਨਾ
নমুনা মানে,ਨਮੂਨਾ ਦਾ ਮਤਲਬ ਹੈ
নমুনা পয়েন্ট,ਨਮੂਨਾ ਬਿੰਦੂ
সাধারন মাপ,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
নমুনা স্থান,ਨਮੂਨਾ ਸਪੇਸ
নমুনা স্ট্যান্ডার্ড বিচ্যুতি,ਨਮੂਨਾ ਮਿਆਰੀ ਵਿਵਹਾਰ
নমুনা জরিপ,ਨਮੂਨਾ ਸਰਵੇਖਣ
নমুনা বৈচিত্র্য,ਨਮੂਨਾ ਪਰਿਵਰਤਨ
নমুনা,ਨਮੂਨਾ
নমুনা বিতরণ,ਨਮੂਨਾ ਵੰਡ
নমুনা ত্রুটি,ਨਮੂਨਾ ਗਲਤੀ
নমুনা ব্যবধান,ਨਮੂਨਾ ਅੰਤਰਾਲ
নমুনা পদ্ধতি,ਨਮੂਨਾ ਵਿਧੀ
নমুনা তত্ত্ব,ਨਮੂਨਾ ਥਿਊਰੀ
প্রতিস্থাপন সহ নমুনা,ਬਦਲਣ ਦੇ ਨਾਲ ਨਮੂਨਾ ਲੈਣਾ
স্কেলার,ਸਕੇਲਰ
স্কেলার ক্ষেত্র,ਸਕੇਲਰ ਖੇਤਰ
স্কেলার ম্যাট্রিক্স,ਸਕੇਲਰ ਮੈਟ੍ਰਿਕਸ
স্কেলার একাধিক,ਸਕੇਲਰ ਮਲਟੀਪਲ
স্কেলার গুণন,ਸਕੇਲਰ ਗੁਣਾ
স্কালে পণ্য,ਸਕੇਲਰ ਉਤਪਾਦ
স্কালের পরিমাণ,ਸਕੇਲਰ ਮਾਤਰਾ
স্কেলার ট্রিপল পণ্য,ਸਕੇਲਰ ਟ੍ਰਿਪਲ ਉਤਪਾਦ
দৃশ্যমান ত্রিভুজ,scelene ਤਿਕੋਣ
বিক্ষিপ্ত চিত্র,ਖਿੰਡੇ ਹੋਏ ਚਿੱਤਰ
শ্রোডিঙ্গার সমীকরণ,ਸ਼੍ਰੋਡਿੰਗਰ ਸਮੀਕਰਨ
ঋতু ওঠানামা,ਮੌਸਮੀ ਉਤਰਾਅ-ਚੜ੍ਹਾਅ
সেক্যান্ট,secant
সেক্যান্ট পদ্ধতি,secant ਢੰਗ
দ্বিতীয় ডেরিভেটিভ,ਦੂਜਾ ਡੈਰੀਵੇਟਿਵ
দ্বিতীয় ক্রম,ਦੂਜਾ ਕ੍ਰਮ
অধ্যায়,ਅਨੁਭਾਗ
সেক্টর,ਸੈਕਟਰ
একটি বক্ররেখার অংশ,ਇੱਕ ਕਰਵ ਦਾ ਖੰਡ
স্ব - সংলগ্ন,ਸਵੈ-ਸਬੰਧਤ
স্ব-সংলগ্ন অপারেটর,ਸਵੈ ਸਹਾਇਕ ਆਪਰੇਟਰ
স্ব - সংঘবদ্ধ,ਸਵੈ - ਸੰਜੋਗ
semiaxis,semiaxis
অর্ধবৃত্ত,ਅਰਧ ਚੱਕਰ
আধা-নির্দিষ্ট ম্যাট্রিক্স,ਅਰਧ-ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ
আধা - নির্দিষ্ট দ্বিঘাত ফর্ম,ਅਰਧ - ਨਿਸ਼ਚਿਤ ਚਤੁਰਭੁਜ ਰੂਪ
সেমিগ্রুপ,ਅਰਧ ਸਮੂਹ
আধা - ব্যবধান,ਅਰਧ ਅੰਤਰਾਲ
আধা প্রধান অক্ষ,ਅਰਧ ਪ੍ਰਮੁੱਖ ਧੁਰਾ
আধা গৌণ অক্ষ,ਅਰਧ ਮਾਮੂਲੀ ਧੁਰੀ
বিভাজ্য বহুপদ,ਵੱਖ ਕਰਨ ਯੋਗ ਬਹੁਪਦ
ভেরিয়েবলের বিচ্ছেদ,ਵੇਰੀਏਬਲ ਦਾ ਵੱਖ ਹੋਣਾ
ক্রম,ਕ੍ਰਮ
সিকোয়েন্সিং তত্ত্ব,ਕ੍ਰਮ ਸਿਧਾਂਤ
অনুক্রমিক বিশ্লেষণ,ਕ੍ਰਮਵਾਰ ਵਿਸ਼ਲੇਸ਼ਣ
অনুক্রমিক নমুনা,ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ
সিরিয়াল পারস্পরিক সম্পর্ক,ਲੜੀਵਾਰ ਸਬੰਧ
সিরিজ,ਲੜੀ
সেট,ਸੈੱਟ
সেক্সট্যান্ট,ਸੈਕਸਟੈਂਟ
Shewhart নিয়ন্ত্রণ চার্ট,Shewhart ਕੰਟਰੋਲ ਚਾਰਟ
চিহ্ন,ਚਿੰਨ੍ਹ
একটি ম্যাট্রিক্সের স্বাক্ষর,ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦੇ ਦਸਤਖਤ
দ্বিঘাত আকারের স্বাক্ষর,ਚਤੁਰਭੁਜ ਰੂਪ ਦੇ ਦਸਤਖਤ
স্বাক্ষরিত নম্বর,ਦਸਤਖਤ ਕੀਤੇ ਨੰਬਰ
তাত্পর্য স্তর,ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ
তাৎপর্য পরীক্ষা,ਮਹੱਤਤਾ ਟੈਸਟ
উল্লেখযোগ্য সংখ্যা,ਮਹੱਤਵਪੂਰਨ ਅੰਕ
সাইন পরীক্ষা,ਸਾਈਨ ਟੈਸਟ
signum ফাংশন,ਸਾਈਨਮ ਫੰਕਸ਼ਨ
অনুরূপ উপবৃত্তাকার,ਸਮਾਨ ਅੰਡਾਕਾਰ
অনুরূপ পরিসংখ্যান,ਸਮਾਨ ਅੰਕੜੇ
মিল,ਸਮਾਨਤਾ
অনুরূপ ম্যাট্রিক্স,ਸਮਾਨ ਮੈਟ੍ਰਿਕਸ
সহজ বন্ধ বক্ররেখা,ਸਧਾਰਨ ਬੰਦ ਕਰਵ
সহজ পারস্পরিক সম্পর্ক,ਸਧਾਰਨ ਸਬੰਧ
সহজ সুরেলা গতি,ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ
সহজ র্যান্ডম স্যাম্পলিং,ਸਧਾਰਨ ਬੇਤਰਤੀਬ ਨਮੂਨਾ
সিমপ্লেক্স,ਸਿੰਪਲੈਕਸ
সিমপ্লেক্স অ্যালগরিদম,ਸਿੰਪਲੈਕਸ ਐਲਗੋਰਿਦਮ
সিমপ্লেক্স মূকনাট্য,ਸਿੰਪਲੈਕਸ ਝਾਂਕੀ
