Punjabi,Kannada
ਮੰਦਾਮਸ,ಮ್ಯಾಂಡಮಸ್
ਆਦੇਸ਼,ಆದೇಶ
"ਹੁਕਮ, ਕਲਾਸ &#39;ਏ&#39;","ಆದೇಶ, ವರ್ಗ &#39;ಎ&#39;"
"ਹੁਕਮ, ਕਲਾਸ &#39;ਬੀ&#39;","ಆದೇಶ, ವರ್ಗ &#39;ಬಿ&#39;"
"ਹੁਕਮ, ਕਲਾਸ &#39;ਸੀ&#39;","ಆದೇಶ, ವರ್ಗ &#39;ಸಿ&#39;"
ਆਦੇਸ਼ ਪ੍ਰਣਾਲੀ,ಆದೇಶ ವ್ಯವಸ್ಥೆ
ਲਾਜ਼ਮੀ ਰਾਜ,ಕಡ್ಡಾಯ ರಾಜ್ಯ
ਮੰਗੋਨਲ,ಮ್ಯಾಂಗೋನೆಲ್
ਮੈਨੀਫੈਸਟੋ,ಪ್ರಣಾಳಿಕೆ
ਚਾਲਾਂ,ಕುಶಲತೆಗಳು
ਜੰਗ ਦਾ ਮਨੁੱਖ,ಮ್ಯಾನ್ ಆಫ್ ವಾರ್
ਮਨੋਰ,ಮ್ಯಾನರ್
ਮਨੋਰ,ಮ್ಯಾನರ್
ਮਨੁੱਖ-ਸ਼ਕਤੀ,ಮಾನವ ಶಕ್ತಿ
ਮਨੁੱਖ-ਸ਼ਕਤੀ,ಮಾನವ ಶಕ್ತಿ
ਮੈਨੂਮਿਸ਼ਨ,ಮ್ಯಾನುಮಿಷನ್
ਮਨੁਮਿਤ,ಮನುಮಿತ್
ਹੱਥ-ਲਿਖਤ,ಹಸ್ತಪ್ರತಿ
ਹੱਥ-ਲਿਖਤ,ಹಸ್ತಪ್ರತಿ
ਹੱਥ-ਲਿਖਤ,ಹಸ್ತಪ್ರತಿ
ਲੁਟੇਰਾ,ಮಾರೌಡರ್
ਸਮੁੰਦਰੀ ਪੱਟੀ,ಕಡಲ ಬೆಲ್ಟ್
ਸਮੁੰਦਰੀ ਸਭਿਅਤਾ,ಕಡಲ ನಾಗರಿಕತೆ
ਸਮੁੰਦਰੀ ਝੰਡਾ,ಕಡಲ ಧ್ವಜ
ਸਮੁੰਦਰੀ ਸ਼ਕਤੀਆਂ,ಕಡಲ ಶಕ್ತಿಗಳು
ਸਮੁੰਦਰੀ ਪ੍ਰਭੂਸੱਤਾ,ಕಡಲ ಸಾರ್ವಭೌಮತ್ವ
ਸਮੁੰਦਰੀ ਯੁੱਧ,ಕಡಲ ಯುದ್ಧ
ਮਾਰਕੁਇਸ,ಮಾರ್ಕ್ವಿಸ್
ਮਾਰਕਿਸੇਟ,ಮಾರ್ಕ್ವಿಸೇಟ್
ਮਾਰਸ਼ਲ ਲਾਅ,ಸಮರ ಕಾನೂನು
ਮਾਰਸ਼ਲ ਦੌੜ,ಸಮರ ಜನಾಂಗಗಳು
ਸ਼ਹੀਦ,ಹುತಾತ್ಮ
ਕਤਲੇਆਮ,ಹತ್ಯಾಕಾಂಡ
ਚਾਲ ਦਾ ਪੁੰਜ,ಕುಶಲ ಸಮೂಹ
ਮਾਸਟਰ-ਐਟ-ਆਰਮਸ,ಮಾಸ್ಟರ್-ಅಟ್-ಆರ್ಮ್ಸ್
ਰਸਮਾਂ ਦਾ ਮਾਲਕ,ಕಾರ್ಯಕ್ರಮ ನಿರ್ವಾಹಕ
ਘਰ ਦਾ ਮਾਲਕ,ಮನೆಯ ಯಜಮಾನ
ਘੋੜੇ ਦਾ ਮਾਸਟਰ,ಮಾಸ್ಟರ್ ಆಫ್ ದಿ ಹಾರ್ಸ್
ਰੋਲਸ ਦੇ ਮਾਸਟਰ,ರೋಲ್ಸ್ ಮಾಸ್ಟರ್
ਮੈਚ,ಹೊಂದಾಣಿಕೆ
ਮੈਚ,ಹೊಂದಾಣಿಕೆ
ਮੈਚਲਾਕ,ಮ್ಯಾಚ್‌ಲಾಕ್
ਵਿਆਹੁਤਾ ਗਠਜੋੜ,ವೈವಾಹಿಕ ಮೈತ್ರಿ
ਮੈਡੀਟੇਰੀਅਨ ਸ਼ਕਤੀਆਂ,ಮೆಡಿಟರೇನಿಯನ್ ಶಕ್ತಿಗಳು
ਮੇਨਸ਼ੇਵਿਕ,ಮೆನ್ಶೆವಿಕ್
ਭਾੜੇ ਦੀ ਫੌਜ,ಕೂಲಿ ಸೈನ್ಯ
ਕਿਰਾਏਦਾਰ ਸਿਪਾਹੀ,ಕೂಲಿ ಸೈನಿಕ
ਵਪਾਰੀ,ವ್ಯಾಪಾರಿ
ਵਿਚਕਾਰਲਾ ਯੁੱਗ,ಮಧ್ಯ ವಯಸ್ಸು
ਮਧਿਅਪੂਰਵ,ಮಧ್ಯ ಪೂರ್ವ
ਮੱਧ ਬੀਤਣ,ಮಧ್ಯದ ಹಾದಿ
ਮੱਧ ਮਾਰਗ,ಮಧ್ಯಮ ಮಾರ್ಗ
ਮੱਧ ਰਸਤਾ (= ਮੱਧ ਕੋਰਸ),ಮಧ್ಯಮ ಮಾರ್ಗ (=ಮಧ್ಯಮ ಕೋರ್ಸ್)
ਪਰਵਾਸੀ,ವಲಸೆಗಾರ
ਪਰਵਾਸ,ವಲಸೆ
ਪਰਵਾਸ,ವಲಸೆ
ਪਰਵਾਸ,ವಲಸೆ
ਮਿਲਟਰੀਵਾਦ,ಮಿಲಿಟರಿಸಂ
ਮਿਲਟਰੀਵਾਦ,ಮಿಲಿಟರಿಸಂ
ਮਿਲਟਰੀਵਾਦ,ಮಿಲಿಟರಿಸಂ
ਮਿਲਟਰੀਵਾਦ,ಮಿಲಿಟರಿಸಂ
ਫੌਜੀ,ಮಿಲಿಟರಿವಾದಿ
ਫੌਜੀ,ಮಿಲಿಟರಿವಾದಿ
ਫੌਜੀਕਰਨ,ಮಿಲಿಟರಿಕರಣ
ਫੌਜੀਕਰਨ,ಮಿಲಿಟರಿಕರಣ
ਫੌਜੀਕਰਨ,ಮಿಲಿಟರಿಕರಣ
ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ),ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ)
ਫੌਜੀ ਰਣਨੀਤਕ (= ਰਣਨੀਤਕ),ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ)
ਫੌਜੀ ਰਣਨੀਤੀ (= ਰਣਨੀਤੀ),ಮಿಲಿಟರಿ ತಂತ್ರಗಳು (=ತಂತ್ರಗಳು)
ਮਿਲੀਸ਼ੀਆ,ಮಿಲಿಟಿಯಾ
ਮਿਲੀਸ਼ੀਆ,ಮಿಲಿಟಿಯಾ
ਕੁਸ਼ਾਸਨ,ದುರಾಡಳಿತ
ਗੁੰਮ ਲਿੰਕ,ಲಿಂಕ್ ಕಾಣೆಯಾಗಿದೆ
ਮਿਸ਼ਨ,ಮಿಷನ್
ਮਿਸ਼ਨ,ಮಿಷನ್
ਮਿਸ਼ਨ,ಮಿಷನ್
ਮਿਸ਼ਰਤ ਦੌੜ,ಮಿಶ್ರ ಜನಾಂಗ
ਆਧੁਨਿਕ ਇਤਿਹਾਸ,ಆಧುನಿಕ ಇತಿಹಾಸ
ਵਿਧੀ ਵਿਵੇਂਡੀ,ವಿಧಾನ ವಿವೆಂಡಿ
ਮੋਨਾਚਿਜ਼ਮ,ಮೊನಾಕಿಸಂ
ਮੋਨਾਰਕ,ರಾಜ
ਮੋਨਾਰਕ,ರಾಜ
ਰਾਜਸ਼ਾਹੀਵਾਦ,ರಾಜಪ್ರಭುತ್ವ
ਰਾਜਸ਼ਾਹੀਵਾਦ,ರಾಜಪ್ರಭುತ್ವ
ਰਾਜਸ਼ਾਹੀ,ರಾಜಪ್ರಭುತ್ವವಾದಿ
ਰਾਜਸ਼ਾਹੀ,ರಾಜಪ್ರಭುತ್ವ
ਮੱਠ,ಮಠ
ਮੱਠ,ಮಠ
ਮੱਠ,ಮಠ
ਮੱਠਵਾਦ,ಸನ್ಯಾಸತ್ವ
ਮੱਠਵਾਦ,ಸನ್ಯಾಸತ್ವ
ਭਿਕਸ਼ੂ,ಸನ್ಯಾಸಿ
ਮਾਤਾ ਦੇਸ਼,ಮಾತೃ ದೇಶ
ਮਾਤ ਭੂਮੀ,ಮಾತೃಭೂಮಿ
ਸੰਸਦਾਂ ਦੀ ਮਾਂ,ಸಂಸತ್ತಿನ ತಾಯಿ
ਮੁਕਰਕਰਸ,ಮುಕ್ರೇಕರ್ಸ್
ਮੰਮੀ,ಮಮ್ಮಿ
ਅਜਾਇਬ ਘਰ,ವಸ್ತುಸಂಗ್ರಹಾಲಯ
ਮਸਕਟ,ಮಸ್ಕೆಟ್
ਮਸਕਟੀਅਰ,ಮಸ್ಕಿಟೀರ್
ਮਸਕੈਟਰੀ,ಮಸ್ಕೆಟ್ರಿ
ਮਸਕੈਟਰੀ,ಮಸ್ಕೆಟ್ರಿ
ਮਾਸਟਰ ਮਾਸਟਰ,ಮಸ್ಟರ್ ಮಾಸ್ಟರ್
ਮਸਟਰ-ਰੋਲ,ಮಸ್ಟರ್-ರೋಲ್
ਮਸਟਰ-ਰੋਲ,ಮಸ್ಟರ್-ರೋಲ್
ਬਗਾਵਤ,ದಂಗೆ
ਬਗਾਵਤ ਐਕਟ,ದಂಗೆ ಕಾಯಿದೆ
ਰਹੱਸਮਈ ਜਹਾਜ਼,ರಹಸ್ಯ ಹಡಗು
ਬਿਰਤਾਂਤ,ನಿರೂಪಣೆ
ਕੌਮ,ರಾಷ್ಟ್ರ
ਮੂਲ,ಸ್ಥಳೀಯ
ਮੂਲ ਰਾਜ,ಸ್ಥಳೀಯ ರಾಜ್ಯ
ਕੁਦਰਤਵਾਦ,ನೈಸರ್ಗಿಕತೆ
ਕੁਦਰਤੀ ਅਧਿਕਾਰ,ನೈಸರ್ಗಿಕ ಹಕ್ಕುಗಳು
ਨਾਜ਼ੀ,ನಾಜಿ
ਨਾਜ਼ੀ ਇਨਕਲਾਬ,ನಾಜಿ ಕ್ರಾಂತಿ
ਨਾਜ਼ੀਵਾਦ,ನಾಜಿಸಂ
ਪੂਰਬ ਦੇ ਨੇੜੇ,ಪೂರ್ವದ ಹತ್ತಿರ
ਨੀਗਰੋ,ನೀಗ್ರೋ
ਨੇਗਰੋਫਿਲ,ನೀಗ್ರೋಫಿಲ್
ਨੇਗਰੋਫਿਲਿਜ਼ਮ,ನೀಗ್ರೋಫಿಲಿಸಮ್
ਨੇਗਰੋਫੋਬੀਆ,ನೀಗ್ರೋಫೋಬಿಯಾ
ਨਿਰਪੱਖ,ತಟಸ್ಥ
ਨਿਰਪੱਖ ਦੇਸ਼,ತಟಸ್ಥ ದೇಶ
ਨਵੀਂ ਡੀਲ,ಹೊಸ ಒಪ್ಪಂದ
ਨਵੀਂ ਦੁਨੀਆਂ,ಹೊಸ ಪ್ರಪಂಚ
ਕੁਲੀਨਤਾ,ಉದಾತ್ತತೆ
ਨੇਕ,ಉದಾತ್ತ
ਨੇਕ,ಉದಾತ್ತ
ਨਾਮਵਰ,ಅಲೆಮಾರಿ
ਖਾਨਾਬਦੋਸ਼ ਭੀੜ,ಅಲೆಮಾರಿ ಗುಂಪು
ਖਾਨਾਬਦੋਸ਼,ಅಲೆಮಾರಿ ಧರ್ಮ
ਗੈਰ-ਹਮਲਾਵਰ ਸਮਝੌਤਾ,ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ
ਗੈਰ-ਹਮਲਾਵਰ ਸੰਧੀ,ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ
ਗੈਰ ਜੁਝਾਰੂ ਰਾਜ,ಯುದ್ಧಮಾಡದ ರಾಜ್ಯ
ਅਸਹਿਯੋਗ,ಅಸಹಕಾರ
ਅਸਹਿਯੋਗ ਅੰਦੋਲਨ,ಅಸಹಕಾರ ಚಳುವಳಿ
ਉਲਟ,ಮುಖಮುಖ
ਉਲਟ,ಮುಖಮುಖ
ਲੋਕਤੰਤਰ (=ਲੋਕਸ਼ਾਹੀ),ಓಕ್ಲೋಕ್ರಸಿ (=ಮೊಬೊಕ್ರಸಿ)
ਓਕਲੋਕ੍ਰੇਟ,ಓಕ್ಲೋಕ್ರಾಟ್
ਅਧਿਕਾਰਤ ਦਸਤਾਵੇਜ਼,ಅಧಿಕೃತ ದಾಖಲೆ
ਪੁਰਾਣੀ ਦੁਨੀਆਂ,ಹಳೆಯ ಪ್ರಪಂಚ
ਕੁਲੀਨਤਾ,ಒಲಿಗಾರ್ಕಿ
ਹਮਲਾ,ಹಲ್ಲೆ
ਖੁੱਲ੍ਹੀ ਗੱਲਬਾਤ,ಮುಕ್ತ ಮಾತುಕತೆ
ਖੁੱਲ੍ਹਾ ਸਵਾਲ,ಪ್ರಶ್ನೆಯನ್ನು ತೆರೆಯಿರಿ
ਰਿਕਾਰਡ ਖੋਲ੍ਹੋ,ದಾಖಲೆಗಳನ್ನು ತೆರೆಯಿರಿ
ਪੂਰਬੀ,ಓರಿಯಂಟ್
ਪੂਰਬੀਵਾਦ,ಓರಿಯಂಟಲಿಸಂ
ਪੂਰਬੀਵਾਦ,ಓರಿಯಂಟಲಿಸಂ
ਪੂਰਬੀ,ಓರಿಯಂಟಲಿಸ್ಟ್
ਮੂਲ,ಮೂಲ
ਮੂਲ,ಮೂಲ
ਆਰਥੋਗ੍ਰਾਫੀ,ಆರ್ಥೋಗ್ರಫಿ
ਦੁਸ਼ਮਣੀ ਦਾ ਪ੍ਰਕੋਪ,ಹಗೆತನದ ಏಕಾಏಕಿ
ਆਊਟ-ਪੋਸਟ,ಔಟ್-ಪೋಸ್ಟ್
ਅਪਰ-ਪ੍ਰਭੂ,ಅತಿ-ಪ್ರಭು
ਓਵਰ-ਰਾਈਡ,ಓವರ್-ರೈಡ್
ਓਵਰ-ਰਾਈਡ,ಓವರ್-ರೈಡ್
ਮੂਰਤੀ,ಪೇಗನ್
ਮੂਰਤੀ,ಪೇಗನ್
ਮੂਰਤੀਵਾਦ,ಪೇಗನಿಸಂ
ਮੂਰਤੀਵਾਦ,ಪೇಗನಿಸಂ
ਪਗੋਡਾ,ಪಗೋಡ
ਪਗੋਡਾ,ಪಗೋಡ
ਪਗੋਡਾ,ಪಗೋಡ
ਮਹਿਲ ਸਾਜ਼ਿਸ਼ਾਂ,ಅರಮನೆಯ ಒಳಸಂಚುಗಳು
ਪੈਲੇਟਿਨੇਟ,ಪ್ಯಾಲಟಿನೇಟ್
ਤਾੜ-ਪੱਤੀ,ತಾಳೆ ಎಲೆ
ਪਾਮ ਐਤਵਾਰ,ಪಾಮ್ ಭಾನುವಾರ
ਪੈਨੇਗਰਿਸਟ,ಪ್ಯಾನೆಜಿರಿಸ್ಟ್
ਘਬਰਾਹਟ,ದಿಗಿಲು
ਘਬਰਾਹਟ,ದಿಗಿಲು
ਘਬਰਾਉਣ ਵਾਲਾ,ಗಾಬರಿ ಹುಟ್ಟಿಸುವವನು
ਪੋਪਸੀ,ಪಪಾಸಿ
ਪੋਪਸੀ,ಪಪಾಸಿ
ਪੋਪਸੀ,ಪಪಾಸಿ
ਪੋਪਸੀ,ಪಪಾಸಿ
ਪਾਪਲ ਬਲਦ,ಪಾಪಲ್ ಬುಲ್
ਪੋਪਵਾਦ,ಪಾಪಲಿಸಂ
ਪੋਪਵਾਦ,ಪಾಪಲಿಸಂ
ਪੋਪਵਾਦੀ,ಪಾಪಲಿಸ್ಟ್
ਪੋਪ ਰਾਜ,ಪಾಪಲ್ ರಾಜ್ಯ
ਪੈਪਿਜ਼ਮ (=ਪੈਪਿਸਟ੍ਰੀ),ಪ್ಯಾಪಿಸಂ (=ಪ್ಯಾಪಿಸ್ಟ್ರಿ)
ਪਾਪੀ,ಪಾಪಿಸ್ಟ್
ਪਪਾਇਰਸ,ಪಪೈರಸ್
ਦ੍ਰਿਸ਼ਟਾਂਤ,ಉಪಮೆ
ਸਰਬੋਤਮ,ಪ್ಯಾರಾಮೌಂಟ್
ਸਰਵਉੱਚਤਾ (=ਸਰਵ ਸ਼ਕਤੀ),ಪರಮಾಪ್ತತೆ (=ಪರಮ ಶಕ್ತಿ)
ਸਰਬੋਤਮ ਇਸਤਰੀ,ಪ್ಯಾರಾಮೌಂಟ್ ಮಹಿಳೆ
ਪਰਮ-ਪ੍ਰਭੂ,ಪರಮ ಪ್ರಭು
ਪਰਚਮ,ಚರ್ಮಕಾಗದ
ਪਰਚਮ,ಚರ್ಮಕಾಗದ
ਪਰਚਮ,ಚರ್ಮಕಾಗದ
ਮਾਫ਼ ਕਰਨਾ,ಕ್ಷಮಿಸು
ਪਾਰਲੇ,ಪಾರ್ಲಿಗಳು
ਪਾਰਲੇ,ಪಾರ್ಲಿಗಳು
ਸੰਸਦ (=ਸੰਸਦ),ಸಂಸತ್ತು (=ಸಂಸತ್ತು)
ਸੰਸਦ,ಸಂಸತ್ತು
ਸੰਸਦ,ಸಂಸತ್ತು
ਸੰਸਦ,ಸಂಸತ್ತು
ਸੰਸਦ ਐਕਟ,ಸಂಸತ್ ಕಾಯಿದೆ
ਸੰਸਦ ਮੈਂਬਰ,ಸಂಸದೀಯ
ਸੰਸਦ ਮੈਂਬਰ,ಸಂಸದೀಯ
ਸੰਸਦੀ ਏਜੰਟ,ಸಂಸದೀಯ ಏಜೆಂಟ್
ਪਾਰਨੇਲਿਜ਼ਮ,ಪಾರ್ನೆಲಿಸಮ್
ਪੈਰੋਲ,ಪೆರೋಲ್
ਪੈਰੋਲ,ಪೆರೋಲ್
ਪੈਰੀਸਾਈਡ,ಪ್ಯಾರಿಸೈಡ್
ਪੈਰੀਸਾਈਡ,ಪ್ಯಾರಿಸೈಡ್
ਪੱਖਪਾਤੀ,ಪಕ್ಷಪಾತಿ
ਪੱਖਪਾਤੀ,ಪಕ್ಷಪಾತಿ
ਪੱਖਪਾਤੀ,ಪಕ್ಷಪಾತಿ
ਪਾਸ,ಉತ್ತೀರ್ಣ
ਪਾਸ ਸ਼ਬਦ (= ਵਾਚ ਸ਼ਬਦ),ಪಾಸ್ ವರ್ಡ್ (=ವಾಚ್ ವರ್ಡ್)
ਪਤਿਤ,ಪಿತೃಪ್ರಧಾನ
ਪਤਿਤ,ಕುಲಪತಿಗಳು
ਪੈਟਰੀਸ਼ੀਅਨ,ಪೆಟ್ರೀಷಿಯನ್
ਪਤਿਤ,ಪಿತೃತ್ವ
ਪੈਕਸ ਬ੍ਰਿਟੈਨਿਕਾ,ಪ್ಯಾಕ್ಸ್ ಬ್ರಿಟಾನಿಕಾ
ਪੈਕਸ ਰੋਮਾਣਾ,ಪ್ಯಾಕ್ಸ್ ರೊಮಾನಾ
ਵੰਸ਼,ವಂಶಾವಳಿ
ਵੰਸ਼,ವಂಶಾವಳಿ
ਵੰਸ਼ ਪ੍ਰਾਪਤ ਵਿਅਕਤੀ,ವಂಶಾವಳಿಯ ವ್ಯಕ್ತಿ
ਪੀਰ,ಪೀರ್
ਪੀਰ,ಪೀರ್
ਪੀਰੇਜ,ಪೀರೇಜ್
ਪੀਰੇਜ,ಪೀರೇಜ್
ਪੀਰੇਜ,ಪೀರೇಜ್
ਆਇਰਲੈਂਡ ਦੇ ਹਾਣੀ,ಐರ್ಲೆಂಡ್‌ನ ಗೆಳೆಯರು
ਸਕਾਟਲੈਂਡ ਦੇ ਹਾਣੀ,ಸ್ಕಾಟ್ಲೆಂಡ್ನ ಗೆಳೆಯರು
ਪ੍ਰਾਇਦੀਪ ਦੀ ਮੁਹਿੰਮ,ಪೆನಿನ್ಸುಲರ್ ಅಭಿಯಾನ
ਪ੍ਰਾਇਦੀਪ ਯੁੱਧ,ಪೆನಿನ್ಸುಲರ್ ಯುದ್ಧ
ਪੈਨੈਂਟ,ಪೆನ್ನಂಟ್
ਲੋਕ ਚਾਰਟਰ (=ਰਾਸ਼ਟਰੀ ਚਾਰਟਰ),ಜನರ ಸನ್ನದು (=ರಾಷ್ಟ್ರೀಯ ಚಾರ್ಟರ್)
ਲੋਕਾਂ ਦਾ ਮੋਰਚਾ (= ਪ੍ਰਸਿੱਧ ਫਰੰਟ),ಪೀಪಲ್ಸ್ ಫ್ರಂಟ್ (=ಜನಪ್ರಿಯ ಮುಂಭಾಗ)
ਧੋਖਾਧੜੀ,ದ್ರೋಹ
ਮਿਆਦ,ಅವಧಿ
ਮਿਆਦ,ಅವಧಿ
ਪਰੀਫੇਰੀ,ಪರಿಧಿ
ਸਥਾਈ ਬੰਦੋਬਸਤ,ಶಾಶ್ವತ ವಸಾಹತು
ਸਦੀਵੀ ਜਾਗੀਰ,ಶಾಶ್ವತ ಫೈಫ್
ਫਾਲੈਂਕਸ,ಫ್ಯಾಲ್ಯಾಂಕ್ಸ್
ਫਲੈਂਕਸ,ಫ್ಯಾಲ್ಯಾಂಕ್ಸ್
ਫਰੌਨ,ಫೇರೋ
ਪਿਕਟੋਗ੍ਰਾਮ,ಪಿಕ್ಟೋಗ್ರಾಮ್
ਪਿਕਟੋਗ੍ਰਾਫ,ಪಿಕ್ಟೋಗ್ರಾಫ್
ਪਿਕਟੋਗ੍ਰਾਫ,ಪಿಕ್ಟೋಗ್ರಾಫ್
ਤੀਰਥ,ಯಾತ್ರಿಕ
ਸ਼ਰਧਾਲੂ ਪਿਤਾ,ಯಾತ್ರಿ ಪಿತಾಮಹರು
ਲੁੱਟ,ಸುಲಿಗೆ
ਲੁੱਟ,ಸುಲಿಗೆ
ਥੰਮ੍ਹ,ಕಂಬ
ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ),ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ)
ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ),ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ)
ਥੰਮ੍ਹ ਦੇ ਹੁਕਮ (ਅਸ਼ੋਕ ਦੇ),ಸ್ತಂಭ ಶಾಸನಗಳು (ಅಶೋಕನ)
ਸਮੁੰਦਰੀ ਡਾਕੂ,ಪೈರೇಟ್
ਸਮੁੰਦਰੀ ਡਾਕੂ,ಪೈರೇಟ್
ਖੜੀ ਲੜਾਈ,ಪಿಚ್ಡ್ ಯುದ್ಧ
ਪਲਾਟ,ಕಥಾವಸ್ತು
ਪੋਲਿਸ,ಪೋಲಿಸ್
ਪੋਲਿਸ,ಪೋಲಿಸ್
ਰਾਜਨੀਤਿਕ,ಪೊಲಿಟಾರ್ಚ್
ਸਿਆਸੀ ਏਜੰਟ,ರಾಜಕೀಯ ಏಜೆಂಟ್
ਸਿਆਸੀ ਸ਼ਰਨ,ರಾಜಕೀಯ ಆಶ್ರಯ
ਰਾਜਨੀਤਿਕ ਨਿਵਾਸੀ,ರಾಜಕೀಯ ನಿವಾಸಿ
ਸਿਆਸੀ ਅੱਤਵਾਦ,ರಾಜಕೀಯ ಭಯೋತ್ಪಾದನೆ
ਪੋਲ ਟੈਕਸ,ಚುನಾವಣಾ ತೆರಿಗೆ
ਪੋਂਟੂਨ,ಪಾಂಟೂನ್
ਪ੍ਰੀਮੀਅਰ,ಪ್ರೀಮಿಯರ್
ਪ੍ਰੀਮੀਅਰ,ಪ್ರೀಮಿಯರ್
ਪ੍ਰੀਮੀਅਰਸ਼ਿਪ,ಪ್ರೀಮಿಯರ್‌ಶಿಪ್
ਪ੍ਰਧਾਨਗੀ,ಅಧ್ಯಕ್ಷತೆ
ਪ੍ਰਧਾਨਗੀ,ಅಧ್ಯಕ್ಷತೆ
ਪ੍ਰਧਾਨ,ಅಧ್ಯಕ್ಷರು
ਪ੍ਰਧਾਨ,ಅಧ್ಯಕ್ಷರು
ਪ੍ਰਧਾਨਗੀ ਮੰਡਲ,ಪ್ರೆಸಿಡಿಯಮ್
ਪ੍ਰਧਾਨ ਮੰਤਰੀ,ಪ್ರಧಾನ ಮಂತ್ರಿ
ਪ੍ਰਿਮੋਜਨੀਚਰ,ಪ್ರೈಮೊಜೆನಿಚರ್
ਪ੍ਰਿੰ,ರಾಜಕುಮಾರ
ਪ੍ਰਿੰ,ರಾಜಕುಮಾರ
ਪ੍ਰਿੰਸ ਬਿਸ਼ਪ,ಪ್ರಿನ್ಸ್ ಬಿಷಪ್
ਪ੍ਰਿੰਸ ਕੰਸੋਰਟ,ಪ್ರಿನ್ಸ್ ಕನ್ಸೋರ್ಟ್
ਪ੍ਰਿੰਸ ਰੀਜੈਂਟ,ಪ್ರಿನ್ಸ್ ರೀಜೆಂಟ್
ਪਿੰਸ ਰੀਗਨੈਂਟ,ಪಿನ್ಸ್ ರೆಗ್ನೆಂಟ್
ਰਾਜਕੁਮਾਰੀ ਰੀਜੈਂਟ,ಪ್ರಿನ್ಸೆಸ್ ರೀಜೆಂಟ್
ਰਾਜਕੁਮਾਰੀ ਰਾਇਲ,ರಾಜಕುಮಾರಿ ರಾಯಲ್
ਰਿਆਸਤ,ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ
ਰਿਆਸਤ,ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ
ਰਿਆਸਤ,ಪ್ರಿನ್ಸಿಪಾಲಿಟಿ
ਇਨਾਮ,ಬಹುಮಾನ
ਇਨਾਮ,ಬಹುಮಾನ
ਇਨਾਮੀ ਰਕਮ,ಪ್ರಶಸ್ತಿ ಹಣ
ਪੇਸ਼ੇਵਰ ਸਿਪਾਹੀ,ವೃತ್ತಿಪರ ಸೈನಿಕ
ਵਾਅਦਾ,ಭರವಸೆ
ਪ੍ਰੋਮੋਨਟਰੀ ਕਿਲਾ,ಮುಂಚೂಣಿ ಕೋಟೆ
ਰੱਖਿਅਕ,ರಕ್ಷಿಸಿ
ਰੱਖਿਅਕ,ರಕ್ಷಿಸಿ
ਰੱਖਿਅਕ,ರಕ್ಷಿಸಿ
ਪ੍ਰੋਟੇਜ,ಆಶ್ರಿತ
ਉਪਦੇਸ਼,ಮೂಲತತ್ವ
ਉਪਦੇਸ਼,ಮೂಲತತ್ವ
ਪ੍ਰੋਵੇਨੈਂਸ ਸਿਸਟਮ,ಮೂಲ ವ್ಯವಸ್ಥೆ
ਪ੍ਰੋ-ਜ਼ੀਓਨਿਸਟ,ಪರ-ಜಿಯೋನಿಸ್ಟ್
ਜਨਤਕ ਦੁਸ਼ਮਣ,ಸಾರ್ವಜನಿಕ ಶತ್ರು
ਜਨਤਕ ਦੁਸ਼ਮਣ,ಸಾರ್ವಜನಿಕ ಶತ್ರು
ਵਿਰਾਮ,ಪಂಕ್ಟೇಶನ್ಸ್
ਪੁਨਿਕ ਯੁੱਧ,ಪ್ಯೂನಿಕ್ ಯುದ್ಧಗಳು
ਪਿਉਰਿਟਨ,ಪ್ಯೂರಿಟನ್
ਪੁਸ਼,ಪುಟ್ಚ್
ਕਵਾਡਰਿਗਾ,ಕ್ವಾಡ್ರಿಗಾ
ਚੌਗੁਣਾ ਗਠਜੋੜ,ಕ್ವಾಡ್ರುಪಲ್ ಮೈತ್ರಿ
ਕਵੇਕਰ,ಕ್ವೇಕರ್
ਰਾਣੀ,ರಾಣಿ
ਰਾਣੀ ਪਤਨੀ,ರಾಣಿ ಪತ್ನಿ
ਰਾਣੀ ਦਾਜ ਦੇਣ ਵਾਲਾ,ರಾಣಿ ವರದಕ್ಷಿಣೆ
ਮਹਾਰਾਣੀ,ಕ್ವೀಂಡಮ್
ਮਹਾਰਾਣੀ,ಕ್ವೀಂಡಮ್
ਰਾਣੀ ਮਾਂ,ರಾಣಿ ತಾಯಿ
ਰਾਣੀ ਰਾਜੀ,ರಾಣಿ ರೆಗ್ನೆಂಟ್
ਕੁਇਜ਼ਲਿੰਗ,ಕ್ವಿಸ್ಲಿಂಗ್
