Tamil,Telugu
மீண்டும் படித்து அச்சிடுக,తిరిగి చదవండి మరియు ముద్రించండి
மீண்டும் சரிபார்க்கவும்,చెక్ తిరిగి చదవండి
கட்டுப்பாட்டு வரியைப் படியுங்கள்,నియంత్రణ రేఖ చదవండి
சுழற்சி நேரத்தைப் படியுங்கள்,సైకిల్ సమయం చదవండి
வாசகர்,రీడర్
ரீடர்-கோபியர்,రీడర్-కాపియర్
வாசகர் மொழிபெயர்ப்பாளர்,రీడర్ వ్యాఖ్యాత
வாசகர் அச்சுப்பொறி,రీడర్ ప్రింటర్
பிழையைப் படியுங்கள்,లోపం చదవండి
வாசகர் சார்ட்டர்,రీడర్ సార్టర్
தலையைப் படியுங்கள்,తల చదవండి
படித்தல்,పఠనం
"அணுகல் வாசிப்பு
 நேரம்","రీడింగ్ యాక్సెస్
 సమయం"
"தலையைப் படித்தல்
 (= தலை)","హెడ్ ​​రీడింగ్
 (= తల)"
அறிவுறுத்தலைப் படியுங்கள்,సూచనలను చదవండి
படிக்க மட்டும்,చదవడానికి మాత్రమే
"படிக்க மட்டும் நினைவகம்
 (ரோம்)","రీడ్-ఓన్లీ మెమరీ
 (రొమ్)"
சேமிப்பகத்தை மட்டும் படியுங்கள்,నిల్వ మాత్రమే చదవండి
படிக்கவும்,చదవండి
வாசிப்பு சாதனம்,రీడౌట్ పరికరం
பாதையைப் படியுங்கள்,మార్గం చదవండి
செயல்முறை-எழுது படிக்கவும்,ప్రాసెస్-రైట్ చదవండి
பாதுகாப்பைப் படியுங்கள்,రక్షణ చదవండి
வீதத்தைப் படியுங்கள்,రీడ్ రేట్
வெளியீட்டைப் படியுங்கள்,విడుదల చదవండి
தலைகீழ் படிக்கவும்,రివర్స్ చదవండి
சிதறல் படியுங்கள்,స్కాటర్ చదవండి
திரையைப் படியுங்கள்,స్క్రీన్ చదవండి
நிலையம் படிக்கவும்,స్టేషన్ చదవండి
நேரம் படிக்கவும்,సమయం చదవండి
நேர கடிகாரத்தைப் படியுங்கள்,సమయ గడియారం చదవండి
"நேரம் படிக்கவும்
 மொழி","సమయం చదవండి
 భాష"
எழுதும் போது படியுங்கள்,వ్రాసేటప్పుడు చదవండి
"படிக்க/எழுத
 சேனல்","చదువు రాయి
 ఛానెల్"
"காசோலை படிக்க/எழுதுங்கள்
 இன்டிகேட்டர்","చెక్ చదవండి/వ్రాయండి
 సూచిక"
சுழற்சியைப் படியுங்கள்/எழுதுங்கள்,చక్రం చదవండి/వ్రాయండి
வரி படிக்கவும்/எழுதவும்,చదవండి/వ్రాయండి
சேமிப்பிடம் படிக்கவும்/எழுதவும்,నిల్వ చదవండి/వ్రాయండి
"தயார் அணுகல்
 முனையத்தில்","రెడీ యాక్సెస్
 టెర్మినల్"
தயார் நிலை,రెడీ కండిషన్
தயார் ஒளி,రెడీ లైట్
தயார் நிலை,రెడీ స్టేట్
தயாராக நிலை சொல்,సిద్ధంగా ఉన్న స్థితి పదం
உண்மையான முகவரி,నిజమైన చిరునామా
உண்மையான மாறிலி,నిజమైన స్థిరాంకం
சாம்ராஜ்யம்,రాజ్యం
உண்மையான சேமிப்பு,నిజమైన నిల్వ
"உண்மையான சேமிப்பு
 மேலாண்மை","నిజమైన నిల్వ
 నిర్వహణ"
உண்மையான நேரம்,నిజ సమయం
உண்மையான நேர சேனல்,రియల్ టైమ్ ఛానల్
"உண்மையான நேர கடிகாரம்
 தொகுதி","రియల్ టైమ్ క్లాక్
 మాడ్యూల్"
நிகழ்நேர கட்டுப்பாடு,రియల్ టైమ్ కంట్రోల్
நிகழ்நேர உள்ளீடு,రియల్ టైమ్ ఇన్పుట్
"உண்மையான நேரம்
 செயல்பாடு","నిజ సమయం
 ఆపరేషన్"
நிகழ்நேர வெளியீடு,రియల్ టైమ్ అవుట్పుట్
"உண்மையான நேரம்
 செயலாக்கம்","నిజ సమయం
 ప్రాసెసింగ్"
"நிகழ்நேர செயற்கைக்கோள்
 கணினி","రియల్ టైమ్ ఉపగ్రహం
 కంప్యూటర్"
"உண்மையான நேரம்
 உருவகப்படுத்துதல்","నిజ సమయం
 అనుకరణ"
நிகழ்நேர வேலை,రియల్ టైమ్ పని
நினைவுகூரும் விகிதம்,రీకాల్ నిష్పత్తి
சமிக்ஞையை நினைவுபடுத்துங்கள்,సిగ్నల్ రీకాల్ చేయండి
"பெறுங்கள்
 குறுக்கீடு","స్వీకరించండి
 అంతరాయం"
கால் பெறவும்,కాలు స్వీకరించండి
மட்டும் பெறுங்கள்,మాత్రమే స్వీకరించండి
பெறுநர்,రిసీవర్
ரிசீவர் தனிமை,రిసీవర్ ఐసోలేషన్
ரிசீவர் சிக்னல்,రిసీవర్ సిగ్నల్
விளிம்பு பெறுதல்,మార్జిన్ స్వీకరించడం
"பெறுதல்
 துளையிடுபவர்","స్వీకరించడం
 పెర్ఫొరేటర్"
மறுசுழற்சி லூப்,పునర్వినియోగ లూప్
"அங்கீகாரம்
 துல்லியம்","గుర్తింపు
 ఖచ్చితత్వం"
"அங்கீகாரம்
 எழுத்து","గుర్తింపు
 పాత్ర"
அங்கீகார சாதனம்,గుర్తింపు పరికరం
அங்கீகார தர்க்கம்,గుర్తింపు తర్కం
மறுபரிசீலனை செய்யுங்கள்,పునర్నిర్మాణం
மறுசீரமைப்பு,పునర్నిర్మాణం
நல்லிணக்கம்,సయోధ్య
மறுசீரமைப்பு,పునర్నిర్మాణం
மறுசீரமைப்பு,పునర్నిర్మాణం
புனரமைப்பு,పునర్నిర్మాణం
பதிவு தடுப்பு,రికార్డ్ బ్లాకింగ్
சோதனை நேரம் பதிவு செய்யுங்கள்,రికార్డ్ చెక్ సమయం
"பதிவு கட்டுப்பாடு
 அட்டவணை","రికార్డ్ నియంత్రణ
 షెడ్యూల్"
பதிவு எண்ணிக்கை,రికార్డ్ కౌంట్
பதிவு விளக்கம்,రికార్డ్ వివరణ
பதிவு செய்யப்பட்ட உரை,రికార్డ్ చేసిన వచనం
பதிவு வடிவம்,రికార్డ్ ఫార్మాట్
"பதிவு வடிவம்
 விவரிப்பான்","రికార్డ్ ఫార్మాట్
 వివరణ"
பதிவு இடைவெளி,రికార్డ్ గ్యాప్
பதிவு குழு,రికార్డ్ గ్రూప్
பதிவு தலை,రికార్డ్ హెడ్
பதிவு செய்யும் பகுதி,రికార్డింగ్ ప్రాంతం
பதிவு அடர்த்தி,రికార్డింగ్ సాంద్రత
பதிவு செய்யும் தலை,రికార్డింగ్ హెడ్
பதிவு செய்யும் ஊடகம்,రికార్డింగ్ మాధ్యమం
பதிவு முறை,రికార్డింగ్ మోడ్
பதிவு டிரங்க்,రికార్డింగ్ ట్రంక్
பதிவு விசை,రికార్డ్ కీ
பதிவு தளவமைப்பு,రికార్డ్ లేఅవుట్
பதிவு நீளம்,రికార్డ్ పొడవు
பதிவு,రికార్డ్ మార్క్
பதிவு ஊடகம்,రికార్డ్ మీడియం
பதிவு பெயர்,రికార్డ్ పేరు
பதிவு எண்,రికార్డ్ సంఖ్య
பதிவு தயார்,రికార్డ్ సిద్ధంగా ఉంది
"பதிவு பிரிப்பான்
 எழுத்து","రికార్డ్ సెపరేటర్
 పాత్ర"
பதிவு தாள்,రికార్డ్ షీట్
பதிவு வரிசையாக்கம்,రికార్డ్ సార్టింగ్
"பதிவு சேமிப்பு
 குறி","రికార్డ్ నిల్వ
 మార్క్"
பதிவு துண்டு,రికార్డ్ స్ట్రిప్
பதிவு வகை,రికార్డ్ రకం
மீட்டெடுக்கக்கூடிய பிழை,తిరిగి పొందగలిగే లోపం
"மீட்பு
 மேலாண்மை
 ஆதரவு","రికవరీ
 నిర్వహణ
 మద్దతు"
மீட்பு உற்பத்தி,రికవరీ ప్రొడ్యూర్
மீட்பு வழக்கமான,రికవరీ రొటీన్
மீட்பு அமைப்பு,రికవరీ సిస్టమ్
மீண்டும் மீண்டும்,పునరావృత
மறுநிகழ்வு,పునరావృత
மறுநிகழ்வு தேற்றம்,పునరావృత సిద్ధాంతం
"சுழல்நிலை வம்சாவளி
 பாகுபடுத்தல்","పునరావృత సంతతి
 పార్సింగ్"
சுழல்நிலை செயல்பாடு,పునరావృత ఫంక్షన్
சுழல்நிலை பட்டியல்,పునరావృత జాబితా
"மீண்டும் மீண்டும் வரையறுக்கப்பட்டுள்ளது
 வரிசை","పునరావృతంగా నిర్వచించబడింది
 సీక్వెన్స్"
"மீண்டும் மீண்டும்
 கணக்கிடக்கூடிய தொகுப்பு","పునరావృతంగా
 లెక్కించదగిన సెట్"
சுழல்நிலை செயல்முறை,పునరావృత ప్రక్రియ
சுழல்நிலை உறவு,పునరావృత సంబంధం
சுழல்நிலை வழக்கம்,పునరావృత దినచర్య
சுழல்நிலை தொகுப்பு,పునరావృత సెట్
திருத்துதல்,రీడ్యాక్ట్
மறுசீரமைப்பு,పునర్నిర్మాణం
குறைப்பு இயந்திரம்,తగ్గింపు యంత్రం
பணிநீக்கம்,పునరావృతం
பணிநீக்க சோதனை,రిడెండెన్సీ చెక్
"பணிநீக்க சோதனை
 பிட்","రిడెండెన్సీ చెక్
 బిట్"
"பணிநீக்க சோதனை
 எழுத்து","రిడెండెన్సీ చెక్
 పాత్ర"
"பணிநீக்கம்
 தகவல்கள்","యొక్క పునరావృతం
 సమాచారం"
"தேவைக்கதிகமான
 எழுத்து","అనవసరమై
 పాత్ర"
தேவையற்ற குறியீடு,పునరావృత కోడ్
மறுசீரமைப்பு,రీన్లార్జిమెంట్
"மீண்டும் அடையக்கூடிய சுமை
 தொகுதி","తిరిగి నమోదు చేయదగిన లోడ్
 మాడ్యూల్"
"மீண்டும் அடையக்கூடியது
 திட்டம்","తిరిగి నమోదు చేయదగినది
 ప్రోగ్రామ్"
"மீண்டும் அடையக்கூடியது
 வழக்கமான","తిరిగి నమోదు చేయదగినది
 దినచర్య"
"மீண்டும் அடையக்கூடியது
 சப்ரூட்டீன்","తిరిగి నమోదు చేయదగినది
 సబ్‌ట్రౌటిన్"
மறு நுழைவு,తిరిగి ప్రవేశం
மறுசீரமைப்பு குறியீடு,పున ent స్థాపన కోడ్
"மறு நுழைவு
 திட்டம்","తిరిగి ప్రవేశం
 ప్రోగ్రామ్"
மறுபயன்பாட்டு வழக்கமான,పున ent స్థాపన దినచర్య
"மறுபயன்பாடு
 சப்ரூட்டீன்","పున ent స్థాపన
 సబ్‌ట్రౌటిన్"
மறுபயன்பாட்டு புள்ளி,రీఎంట్రీ పాయింట్
மறுபயன்பாட்டு அமைப்பு,రీఎంట్రీ వ్యవస్థ
குறிப்பு,సూచన
குறிப்பு முகவரி,సూచన చిరునామా
குறிப்பு கடிகாரம்,సూచన గడియారం
குறிப்பு விளிம்பு,రిఫరెన్స్ ఎడ్జ్
குறிப்பு கோப்பு,రిఫరెన్స్ ఫైల్
"குறிப்பு உள்ளீடு
 சிக்னல்","సూచన ఇన్పుట్
 సిగ్నల్"
"குறிப்பு
 வழிமுறைகள்","సూచన
 సూచన"
"குறிப்பு
 மொழி","సూచన
 భాష"
குறிப்பு நிலை,సూచన స్థాయి
குறிப்பு பட்டியல்,సూచన జాబితా
குறிப்பு சத்தம்,సూచన శబ్దం
குறிப்பு பதிவு,రిఫరెన్స్ రికార్డ్
குறிப்பு நேரம்,సూచన సమయం
குறிப்பு தொகுதி,సూచన వాల్యూమ్
மறுபரிசீலனை செய்யுங்கள்,రీఫిల్
பிரதிபலிப்பு,ప్రతిబింబం
பிரதிபலிப்பு விகிதம்,ప్రతిబింబ నిష్పత్తి
"பிரதிபலித்த பைனரி
 குறியீடு","ప్రతిబింబించే బైనరీ
 కోడ్"
பிரதிபலிப்பு ஸ்கேன்,రిఫ్లెక్టివ్ స్కాన్
பிரதிபலிப்பு மூடல்,రిఫ్లెక్సివ్ మూసివేత
பிரதிபலிப்பு உறவு,రిఫ్లెక్సివ్ రిలేషన్
மறுவடிவமைப்பு,రిఫార్మాట్
புதுப்பிப்பு,రిఫ్రెష్
"மீளுருவாக்கம்
 பின்னூட்டம்","పునరుత్పత్తి
 అభిప్రాయం"
"மீளுருவாக்கம்
 நினைவு","పునరుత్పత్తి
 మెమరీ"
மீளுருவாக்கம் வாசிப்பு,పునరుత్పత్తి చదవండి
"மீளுருவாக்கம்
 படித்தல்","పునరుత్పత్తి
 పఠనం"
"மீளுருவாக்கம்
 ரிப்பேட்டர்","పునరుత్పత్తి
 రిపీటర్"
மீளுருவாக்கம் பாடல்,పునరుత్పత్తి ట్రాక్
"மீளுருவாக்கம்
 பிரிவு","రీజెనరేటర్
 విభాగం"
மீளுருவாக்கம்,పునరుత్పత్తి
பிராந்திய முகவரி,ప్రాంతీయ చిరునామా
பிராந்திய மையம்,ప్రాంతీయ కేంద్రం
"பிராந்திய கணினி
 வலைப்பின்னல்","ప్రాంతీయ కంప్యూటర్
 నెట్‌వర్క్"
பதிவு,రిజిస్టర్
"முகவரி பதிவு
 புலம்","రిజిస్టర్ చిరునామా
 ఫీల్డ్"
பதிவு திறன்,రిజిస్టర్ సామర్థ్యం
கோப்பு பதிவு,రిజిస్టర్ ఫైల్
"உள்ளீட்டை பதிவு செய்யுங்கள்
 இடையக","ఇన్పుట్ నమోదు చేయండి
 బఫర్"
பதிவு நீளம்,రిజిస్టర్ పొడవు
"பதிவு
 தேர்வுமுறை","రిజిస్టర్
 సర్వోత్తమీకరణం"
பதிவு சுட்டிக்காட்டி,రిజిస్టర్ పాయింటర్
பதிவு செய்யுங்கள்,రిజిస్టర్ ఎంచుకోండి
"பதிவு பரிமாற்றம்
 மொழி","రిజిస్టర్ బదిలీ
 భాష"
"பதிவு
 திட்டம்","నమోదు
 ప్రోగ్రామ్"
"வழக்கமான நிகழ்வு
 (= வழக்கமான
 மொழி)","రెగ్యులర్ ఈవెంట్
 (= రెగ్యులర్
 భాష)"
வழக்கமான வெளிப்பாடு,సాధారణ వ్యక్తీకరణ
வழக்கமான இலக்கணம்,రెగ్యులర్ వ్యాకరణం
வழக்கமான மொழி,సాధారణ భాష
வழக்கமான செயல்பாடு,రెగ్యులర్ ఆపరేషన్
வழக்கமான ஆபரேட்டர்,రెగ్యులర్ ఆపరేటర్
"தொடர்புடைய தரவு
 அடித்தளம்","రిలేషనల్ డేటా
 బేస్"
"தொடர்புடைய
 வெளிப்பாடு","రిలేషనల్
 వ్యక్తీకరణ"
தொடர்புடைய ஆபரேட்டர்,రిలేషనల్ ఆపరేటర్
உறவு தன்மை,రిలేషన్ క్యారెక్టర్
உறவு நிலை,సంబంధ పరిస్థితి
உறவினர் முகவரி,సాపేక్ష చిరునామా
உறவினர் முகவரி,సాపేక్ష చిరునామా
"உறவினர் தொகுதி
 எண்","సాపేక్ష బ్లాక్
 సంఖ్య"
உறவினர் குறியீடு,సాపేక్ష కోడ్
உறவினர் குறியீட்டு முறை,సాపేక్ష కోడింగ్
உறவினர் கட்டளை,సాపేక్ష ఆదేశం
ஒப்பீட்டளவில் முதன்மையானது,సాపేక్షంగా ప్రైమ్
உறவினர் தயாரிப்பு,సాపేక్ష ఉత్పత్తి
ரிலே,రిలే
வெளியீடு,విడుదల
நம்பகத்தன்மை,విశ్వసనీయత
"இடமாற்றம் செய்யக்கூடியது
 திட்டம்","పున oc స్థాపించదగినది
 ప్రోగ్రామ్"
ஏற்றி இடமாற்றம்,లోడర్‌ను మార్చడం
"தீர்வு
 பராமரிப்பு","నివారణ
 నిర్వహణ"
தொலைநிலை,రిమోట్
தொலைநிலை அணுகல்,రిమోట్ యాక్సెస్
"தொலைநிலை அணுகல் தரவு
 செயலாக்கம்","రిమోట్ యాక్సెస్ డేటా
 ప్రాసెసింగ్"
தொலைநிலை தொகுதி,రిమోట్ బ్యాచ్
"தொலைநிலை தொகுதி
 நுழைவு","రిమోట్ బ్యాచ్
 ప్రవేశం"
"தொலைநிலை தொகுதி
 செயலாக்கம்","రిమోట్ బ్యాచ్
 ప్రాసెసింగ్"
"தொலைநிலை தொகுதி
 முனையத்தில்","రిమోట్ బ్యాచ్
 టెర్మినల్"
"தொலை அழைப்பு
 பகிர்தல்","రిమోట్ కాల్
 ఫార్వార్డింగ్"
"தொலைநிலை
 செறிவு","రిమోట్
 ఏకాగ్రత"
தொலை கன்சோல்,రిమోట్ కన్సోల్
தொலையியக்கி,రిమోట్ కంట్రోల్
"தொலைநிலை தரவு
 செறிவு","రిమోట్ డేటా
 ఏకాగ్రత"
"தொலைநிலை வடிவம்
 உருப்படி","రిమోట్ ఫార్మాట్
 అంశం"
தொலை ஹோஸ்ட்,రిమోట్ హోస్ట్
தொலைநிலை வேலை நுழைவு,రిమోట్ జాబ్ ఎంట్రీ
"தொலை வளையம்
 பின்னல்","రిమోట్ లూప్
 అడాప్టర్"
"தொலை செய்தி
 செயலாக்கம்","రిమోట్ సందేశం
 ప్రాసెసింగ్"
தொலை ஆர்டர் கம்பி,రిమోట్ ఆర్డర్ వైర్
தொலைநிலை சக்தி முடக்கப்பட்டுள்ளது,రిమోట్ పవర్ ఆఫ్
தொலை அச்சிடுதல்,రిమోట్ ప్రింటింగ్
"தொலை நிரல்
 ஏற்றி","రిమోట్ ప్రోగ్రామ్
 లోడర్"
தொலை உணர்வு,దూరం నుంచి నిర్ధారణ
தொலைநிலை நிலையம்,రిమోట్ స్టేషన్
தொலை துணைக்குழு,రిమోట్ ఉపసమితి
தொலைநிலை சுவிட்ச்,రిమోట్ స్విచ్
தொலை முனையம்,రిమోట్ టెర్మినల్
"தொலை டிரங்க்
 ஏற்பாடு","రిమోట్ ట్రంక్
 అమరిక"
மறுவரிசை,క్రమాన్ని మార్చండి
மறுவரிசை தொனியை,స్వరం క్రమాన్ని మార్చండి
நிராகரிப்பு,రీప్జినేషన్
பழுதுபார்க்கும் நேரம்,రిపేర్ సమయం
"மீண்டும் நிகழ்தகவு
 அளவீடு","పునరావృతం
 కొలత"
செயல் விசையை மீண்டும் செய்யவும்,చర్య కీని పునరావృతం చేయండి
"தேவையான ஹைபன்
 எழுத்து","అవసరం హైఫన్
 పాత్ర"
"தேவையான இடம்
 எழுத்து","అవసరమైన స్థలం
 పాత్ర"
"தேவைகள்
 பகுப்பாய்வு","అవసరాలు
 విశ్లేషణ"
மீண்டும்,పున un ప్రారంభం
பயன்முறையை மீண்டும் இயக்கவும்,పున un ప్రారంభం మోడ్
புள்ளி மீண்டும்,పున un ప్రారంభం పాయింట్
மீண்டும் நிரல்,పున un ప్రారంభం ప్రోగ్రామ్
ஒதுக்கப்பட்ட சொல்,రిజర్వు చేసిన పదం
மீட்டமைக்கவும்,రీసెట్
சுழற்சியை மீட்டமைக்கவும்,రీసెట్ చక్రం
பயன்முறையை மீட்டமை,రీసెట్ మోడ్
துடிப்பை மீட்டமைக்கவும்,పల్స్ రీసెట్ చేయండి
வீதத்தை மீட்டமை,రేటును రీసెట్ చేయండి
பூஜ்ஜியத்திற்கு மீட்டமைக்கவும்,సున్నాకి రీసెట్ చేయండి
குடியிருப்பாளர்,నివాసి
"வதிவிட கட்டுப்பாடு
 திட்டம்","నివాస నియంత్రణ
 ప్రోగ్రామ్"
"குடியிருப்பாளர்
 மேக்ரோஅஸ்ம்ப்ளர்","నివాసి
 మాక్రోఅసెంబ్లర్"
"குடியுரிமை திட்டம்
 பட்டியலைத் தேர்ந்தெடுக்கவும்","నివాస కార్యక్రమం
 జాబితాను ఎంచుకోండి"
குடியுரிமை திட்டம்,నివాస కార్యక్రమం
மீதமுள்ள பிழை,అవశేష లోపం
எச்ச எண்கணிதம்,అవశేషాలు అంకగణితం
எச்ச சோதனை,రెసిడ్యూ చెక్
ரிசஸ்டென்ட் தொகுதி,రెసిస్డెంట్ మాడ్యూల్
"மின்தடை டிரான்சிஸ்டர்
 தர்க்கம்","రెసిస్టర్ ట్రాన్సిస్టర్
 లాజిక్"
தீர்மானம் பிழை,రిజల్యూషన్ లోపం
தீர்வு,రిసల్వర్
"வள அணுகல்
 கட்டுப்பாட்டு வசதி","వనరుల ప్రాప్యత
 నియంత్రణ సౌకర్యం"
"வள
 ஒதுக்கீடு","వనరు
 కేటాయింపు"
"வள
 விவரிப்பான்","వనరు
 వివరణ"
"வள
 மேலாண்மை","వనరు
 నిర్వహణ"
வள மேலாளர்,రిసోర్స్ మేనేజర్
வள பகிர்வு,వనరుల భాగస్వామ్యం
"வள பகிர்வு
 கட்டுப்பாடு","వనరుల భాగస్వామ్యం
 నియంత్రణ"
மறுமொழி காலம்,ప్రతిస్పందన వ్యవధి
மறுமொழி செயல்பாடு,ప్రతిస్పందన ఫంక్షన్
பதில் நேரம்,ప్రతిస్పందన సమయం
மறுதொடக்கம்,పున art ప్రారంభం
நிலையை மறுதொடக்கம் செய்யுங்கள்,పున art ప్రారంభం
அறிவுறுத்தலை மறுதொடக்கம் செய்யுங்கள்,సూచనలను పున art ప్రారంభించండి
புள்ளி மறுதொடக்கம்,పున art ప్రారంభం
மீட்டமை,పునరుద్ధరించండి
"தக்கவைக்கும் காலம்
 காசோலை","నిలువరించు కాలం
 తనిఖీ"
மறுபயன்பாடு,రెట్రోఫిట్
ரெட்ரோஃபிட் சோதனை,రెట్రోఫిట్ పరీక్ష
மீண்டும் முயற்சிக்கவும்,మళ్లీ ప్రయత్నించండి
திரும்ப,తిరిగి
திரும்ப முகவரி,తిరిగి చిరునామా
திரும்ப சேனல்,రిటర్న్ ఛానెల్
திரும்பும் எழுத்து,రిటర్న్ క్యారెక్టర్
திரும்பும் குறியீடு,రిటర్న్ కోడ్
"திரும்பும் குறியீடு
 பதிவு","రిటర్న్ కోడ్
 రిజిస్టర్"
திரும்பிய மதிப்பு,తిరిగి వచ్చిన విలువ
திரும்ப அறிவுறுத்தல்,రిటర్న్ ఇన్స్ట్రక్షన్
திரும்பும் இழப்பு,తిరిగి నష్టం
திரும்பும் காலம்,తిరిగి వచ్చే కాలం
"திரும்ப
 குறிப்பு
 பதிவு","తిరిగి
 సూచన
 రికార్డింగ్"
"பூஜ்ஜியத்திற்கு திரும்ப
 பதிவு","రిటర్న్-టు-జీరో
 రికార్డింగ్"
மறுபயன்பாட்டு திட்டம்,పునర్వినియోగ కార్యక్రమం
மீண்டும் பயன்படுத்தக்கூடிய வள,పునర్వినియోగ వనరు
மீண்டும் பயன்படுத்தக்கூடிய வழக்கம்,పునర్వినియోగ దినచర్య
தலைகீழ் செயல்பாடு,రివర్సల్ ఫంక్షన్
தலைகீழ் இடைவெளி,రివర్స్ బ్రేక్
கப்ஸ்டனை தலைகீழ்,రివర్స్ క్యాప్స్టాన్
தலைகீழ் சேனல்,రివర్స్ ఛానెల్
"தலைகீழ் சேனல்
 திறன்","రివర్స్ ఛానెల్
 సామర్ధ్యం"
தலைகீழ் கிளிப்பிங்,రివర్స్ క్లిప్పింగ్
"தலைகீழ் குறியீடு
 அகராதி","రివర్స్ కోడ్
 నిఘంటువు"
"தலைகீழ் திசை
 ஓட்டம்","రివర్స్ డైరెక్షన్
 ప్రవాహం"
தலைகீழ் குறியீட்டு,రివర్స్ ఇండెక్సింగ్
"தலைகீழ் மீட்பு
 நேரம்","రివర్స్ రికవరీ
 సమయం"
தலைகீழ் வீடியோ,రివర్స్ వీడియో
மீளக்கூடிய கவுண்டர்,రివర్సిబుల్ కౌంటర్
"மீளக்கூடிய
 காந்த செயல்முறை","రివర్సిబుల్
 అయస్కాంత ప్రక్రియ"
மீளக்கூடிய செயல்முறை,రివర్సిబుల్ ప్రక్రియ
விசை முன்னாடி,రివైండ్ కీ
நேரத்தை முன்னாடி,సమయం రివైండ్ చేయండి
மீண்டும் எழுதவும்,తిరిగి వ్రాయడం
நியாயப்படுத்துங்கள்,కుడి సమర్థన
"வலது நேரியல்
 இலக்கணம்","కుడి సరళ
 వ్యాకరణం"
சரியான மாற்றம்,కుడి షిఫ్ట్
வலது சப்ட்ரீ,కుడి సబ్‌ట్రీ
மோதிரம்,రింగ్
ரிங் பேக் டோன்,రింగ్ బ్యాక్ టోన్
மோதிர நடத்துனர்,రింగ్ కండక్టర్
வளைய கவுண்டர்,రింగ్ కౌంటర్
கீழே மோதிரம்,రింగ్ డౌన్
வளைய நெட்வொர்க்,రింగ్ నెట్‌వర్క్
"வளைய மாற்றம் (= சுழற்சி
 மாற்றம்)","రింగ్ షిఫ్ట్ (= చక్రీయ
 మార్పు)"
வளைய பயணம்,రింగ్ ట్రిప్
"சிற்றலை எடுத்துச் செல்லுங்கள்
 (= சிற்றலை சேர்க்கை)","అలల క్యారీ యాడర్
 (= అలల అడెర్)"
சிற்றலை கவுண்டர்,అలల కౌంటర్
உயர்வு நேரம்,లేచే సమయము
இடர் அளவிடல்,ప్రమాదం యొక్క అంచనా
பங்கு காட்டி,పాత్ర సూచిక
மீண்டும் உருட்டவும்,వెనుకకు రోల్ చేయండి
வழக்கத்தை மீண்டும் உருட்டவும்,రోల్ బ్యాక్ రొటీన్
உருட்டவும்,వరుసలో
உருட்டவும்,విడుదల
ரோட்டரி டயல்,రోటరీ డయల్
அறிவுறுத்தலை சுழற்றுங்கள்,బోధనను తిప్పండి
"சுழற்சி நிலை
 உணர்திறன்","భ్రమణ స్థానం
 సెన్సింగ్"
"சுழற்சி நிலை
 சென்சார்","భ్రమణ స్థానం
 నమోదు చేయు పరికరము"
ரவுண்டிங் பிழை,రౌండింగ్ లోపం
பாதை பிரிவு,మార్గం విభాగం
வழக்கமான,దినచర్య
ரூட்டிங்,రౌటింగ్
ரூட்டிங் தொடர்பு,రౌటింగ్ అనుబంధం
ரூட்டிங் குறியீடு,రౌటింగ్ కోడ్
ரூட்டிங் காட்டி,రౌటింగ్ సూచిక
ரூட்டிங் விசை,రౌటింగ్ కీ
ரூட்டிங் சோதனை,రౌటింగ్ పరీక్ష
வரிசை பைனரி,రో బైనరీ
வரிசை நெடுவரிசை,వరుస కాలమ్
வரிசை சுருதி,వరుస పిచ్
வரிசை ஸ்கேனிங்,రో స్కానింగ్
வரிசை திசையன்,వరుస వెక్టర్
ஓடு,రన్
ரன் புக்,రన్ బుక్
விளக்கப்படம் இயக்கவும்,రన్ చార్ట్
வரைபடத்தை இயக்கவும்,రన్ రేఖాచిత్రం
ரன் காலம்,రన్ వ్యవధి
லொக்கேட்டரை இயக்கவும்,లొకేటర్‌ను రన్ చేయండి
ரன் பயன்முறை,రన్ మోడ్
நேரம் இயங்கும்,నడుస్తున్న సమయం
ரன் கட்டம்,దశ దశ
அட்டவணையை இயக்கவும்,రన్ షెడ్యూల్
ஸ்ட்ரீம் ரன்,రన్ స్ట్రీమ్
"நேரம் ரன்
 (= மரணதண்டனை
 நேரம்)","రన్ సమయం
 (= అమలు
 సమయం)"
ரன் யூனிட்,రన్ యూనిట్
"மாதிரி தரவு
 அமைப்பு","నమూనా డేటా
 వ్యవస్థ"
மாதிரி,నమూనా
சாம் (தொடர்ச்சியான அணுகல் முறை),సామ్ (సీక్వెన్షియల్ యాక్సెస్ పద్ధతి)
செயற்கைக்கோள் கணினி,ఉపగ్రహ కంప్యూటర్
செயற்கைக்கோள் செயலி,ఉపగ్రహ ప్రాసెసర్
செயற்கைக்கோள் ரிலே,ఉపగ్రహ రిలే
திருப்தி,సంతృప్తి
"திருப்தி
 பிரச்சனை","సంతృప్తి
 సమస్య"
செறிவூட்டல்,సంతృప్తత
செறிவு சத்தம்,సంతృప్త శబ్దం
செறிவு சோதனை,సంతృప్త పరీక్ష
பகுதியைச் சேமிக்கவும்,ప్రాంతాన్ని సేవ్ చేయండి
அளவிடுதல்,స్కేలార్
அளவிடக்கூடிய உருப்படி,స్కేలార్ అంశం
அளவிடுதல் மாறி,స్కేలార్ వేరియబుల్
அளவிடக்கூடிய காரணி,స్కేలార్ కారకం
அளவிடுதல்,స్కేలింగ్
ஊடுகதிர்,స్కాన్
ஸ்கேனர்,స్కానర్
ஸ்கேனிங் லிமிட்,స్కానింగ్ పరిమితి
