Telugu,Odiya
సైకోఅకౌస్టిక్ మోడ్,ସାଇକୋଆକୋଷ୍ଟିକ୍ ମୋଡ୍ |
సైకోఅకౌస్టిక్ మోడల్,ସାଇକୋଆକୋଷ୍ଟିକ୍ ମଡେଲ୍ |
సైకోఅకౌస్టిక్ దృగ్విషయం,ସାଇକୋଆକୋଷ୍ଟିକ୍ ଘଟଣା |
సైకోఅకౌస్టిక్స్,ସାଇକୋଆକୋଷ୍ଟିକ୍ |
సైకోమెట్రిక్ చార్ట్,ସାଇକୋମେଟଟ୍ରିକ୍ ଚାର୍ଟ |
పబ్లిక్ అడ్రస్ యాంప్లిఫైయర్,ଜନସାଧାରଣ ଠିକଣା AMPLIFIER |
పబ్లిక్ బ్రాడ్‌కాస్టర్,ଜନସାଧାରଣ ବିସ୍ତାରକ
పల్స్,ନାଡ
పల్స్ కోడ్ మాడ్యులేషన్,ପଲ୍ସ କୋଡ୍ ମୋଡୁଲେସନ୍ |
పల్స్ జనరేటర్,ନାଡ ଜେନେରେଟର |
పల్స్ మాడ్యులేషన్,ପଲ୍ସ ମୋଡୁଲେସନ୍ |
పల్స్ పెరుగుదల సమయం,ପଲ୍ସ ବୃଦ୍ଧି ସମୟ |
పల్స్ వెడల్పు,ନାଡ ଓସାର |
పంచ్ కార్డ్,ଦଣ୍ଡିତା କାର୍ଡ |
పంక్చరింగ్,ଘୂର୍ଣ୍ଣଣକାରୀ
నొక్కుడు మీట,ପୁସ୍ ବଟନ୍ |
పుల్ పుల్ పవర్ యాంప్లిఫైయర్,ପାୱାର ଏମ୍ପ୍ଲିଫାୟର୍ ପୁସ୍ କରନ୍ତୁ |
క్వాడ్రాఫోనిక్,ଚତୁର୍ଦ୍ଦଶ
క్వాడ్రేచర్,ଉଦ୍ୟାନ
నాణ్యత,ଗୁଣବତ୍ତା
నాణ్యత నియంత్రణ,ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ
నాణ్యత కారకం,ଗୁଣାତ୍ମକ କାରଣ
పరిమాణం,ପରିମାଣ
పరిమాణీకరణ,ପରିମାଣ
పరిమాణ లోపం,ପରିମାଣ ତ୍ରୁଟି |
పరిమాణ,ପରିମାଣ
అణచివేయడం,ଲିଭର୍
రేడియేటెడ్ పవర్,ବିକଶିତ ଶକ୍ତି
రేడియేషన్,ବିକିରଣ
రేడియేషన్ సామర్థ్యం,ବିକିରଣ ଦକ୍ଷତା |
రేడియో,ରେଡିଓ
రేడియో కార్యాచరణ ప్రమాదాలు,ରେଡିଓ କାର୍ଯ୍ୟକଳାପ ବିପଦ |
రేడియో ఖగోళ శాస్త్రం,ରେଡିଓ ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ |
రేడియో ఫ్రీక్వెన్సీ,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି |
రేడియో ఫ్రీక్వెన్సీ (RF) డ్రైవ్,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି (RF) ଡ୍ରାଇଭ୍ |
రేడియో ఫ్రీక్వెన్సీ,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି (RF) ଫିଡର୍ |
రేడియో ఫ్రీక్వెన్సీ (RF) ఓసిలేటర్,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି (RF) ଓସକିଲର୍ |
రేడియో ధార్మిక శక్తి,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି (RF) ସଙ୍କାଥେସିଜର୍ |
రేడియో జోక్యం,ରେଡିଓ ହସ୍ତକ୍ଷେହନୀ |
రేడియో స్థానం,ରେଡିଓ ଅବସ୍ଥାନ |
రేడియో నెట్‌వర్కింగ్ (RN) ఛానల్,ରେଡିଓ ନେଟୱାର୍କିଂ (RN) ଚ୍ୟାନେଲ |
రేడియో ప్రచార మాధ్యమం,ରେଡିଓ ପ୍ରଚାର ମାଧ୍ୟମ |
రేడియో రిసీవర్,ରେଡିଓ ରସିଦ |
రేడియో నిబంధనలు,ରେଡିଓ ନିୟମାବଳୀ |
రేడియో సిగ్నల్,ରେଡିଓ ସିଗନାଲ୍ |
రేడియో స్పెక్ట్రం,ରେଡିଓ ସ୍ପେକ୍ଟ୍ରମ୍
రేడియో ట్రాకింగ్,ରେଡିଓ ଟ୍ରାକିଂ
రేడియో ట్రాన్స్మిటర్,ରେଡିଓ ଟ୍ରାନ୍ସମିଟର |
రేడియో వేవ్,ରେଡିଓ ତରଙ୍ଗ |
వ్యాసార్థం,ବ୍ୟାସାର୍ଦ୍ଧ
రాంప్,ରେମ୍ପ
యాదృచ్ఛికంగా,ଅନିୟମିତ |
యాదృచ్ఛిక డేటా,ଅନିୟମିତ ତଥ୍ୟ |
యాదృచ్ఛిక లోపం,ଅନିୟମିତ ତ୍ରୁଟି |
యాదృచ్ఛిక హెచ్చుతగ్గులు,ଅନିୟମିତ ପରିବର୍ତ୍ତନ |
పరిధి,ପରିସର
రాస్టర్,Raster
రాస్టర్ ఇమేజ్ ఫార్మాట్,ରାଷ୍ଟର ପ୍ରତିଛବି ଫର୍ମାଟ୍ |
రేటు నియంత్రణ,ହାର ନିୟନ୍ତ୍ରଣ
మార్పు రేటు,ପରିବର୍ତ୍ତନ ହାର
రేటెడ్ సామర్థ్యం,ମୂଲ୍ୟାୟନ କ୍ଷମତା |
రేటెడ్ గుర్రపు శక్తి,ରେଟେଡ୍ ଘୋଡା ଶକ୍ତି |
రేట్ శక్తి,ଶକ୍ତିର ଶକ୍ତିରେ |
రేటింగ్,ମୂଲ୍ୟାୟନ
R-C కలపడం,R-c coupling
ప్రతిచర్య,ପ୍ରତିକ୍ରିୟା
స్పందన,ପ୍ରତିକ୍ରିୟା
రియాక్టివ్ భాగం,ପ୍ରତିକ୍ରିୟାଶୀଳ ଉପାଦାନ |
రియాక్టివ్ లోడ్,ପ୍ରତିକ୍ରିୟାଶୀଳ ଭାର |
రీజెంట్ ఎచింగ్,ରେଗିଂ ଇଞ୍ଚିଂ |
రియల్ టైమ్ ట్రాన్స్మిషన్,ପ୍ରକୃତ ସମୟ ପ୍ରସାରଣ |
రీబ్రోడ్కాస్టింగ్,ପୁନରାବୃତ୍ତି
రిసీవర్,ପ୍ରାପ୍ତକର୍ତ୍ତା |
యాంటెన్నా స్వీకరించడం,ଆଣ୍ଟେନା ଗ୍ରହଣ କରିବା |
స్వీకరించే కేంద్రం,ଗ୍ରହଣକାରୀ କେନ୍ଦ୍ର
రిసెప్షన్,ଗ୍ରହଣ
రిసెప్షన్ నివేదిక,ଗ୍ରହଣ କରାଯାଇଥିବା ରିପୋର୍ଟ
రిసెప్షన్ సర్వే,ରିସେପ୍ସନ୍ ସର୍ଭେ |
పరస్పరం,ପାରସ୍ପରିକ
పునర్నిర్మాణ వడపోత,ପୁନ struction ନିର୍ମାଣ ଫିଲ୍ଟର
రికార్డ్ చేయదగినది,ରେକର୍ଡ ଯୋଗ୍ୟ |
రికార్డ్ చేయబడింది,ରେକର୍ଡ କରାଯାଇଛି |
రికార్డర్,ରେକର୍ଡର୍
రికార్డింగ్,ରେକର୍ଡିଂ
రికార్డింగ్ బూత్,ରେକର୍ଡିଂ ବୁଥ୍ |
రికార్డింగ్ హెడ్,ମିଛ କହିବା
డిస్క్‌లో రికార్డింగ్,ଡିସ୍କରେ ରେକର୍ଡିଂ |
రికార్డింగ్ గది,ରେକର୍ଡିଂ ରୁମ୍ |
రికార్డింగ్ వ్యవస్థ,ରେକର୍ଡିଂ ସିଷ୍ଟମ୍
రికార్డింగ్ టేప్,ରେକର୍ଡିଂ ଟେପ୍ |
సరిదిద్దడం,ସଂଶୋଧନ
సరిదిద్దబడిన సిగ్నల్,ପୁନ rest ସକ୍ରିୟ ସଙ୍କେତ |
రెక్టిఫైయర్,ପୁନ wectifier
రీసైకిల్,ପୁନ y ବ୍ୟବହାର
పునరావృతం,ଅନାବଶ୍ୟକତା |
అనవసరమై,ଅନାବଶ୍ୟକ |
పునరావృత మూలకం,ଅନାବଶ୍ୟକ ଉପାଦାନ |
తిరిగి ఇంజనీరింగ్,ପୁନ-ଇଞ୍ଜିନିୟରିଂ |
తిరిగి స్వాధీనం,ପୁନ rel- ବୃଦ୍ଧି |
రిఫరెన్స్ ఫ్రీక్వెన్సీ,ସନ୍ଦର୍ଭ ଫ୍ରିକ୍ୱେନ୍ସି |
సూచన విలువ,ସନ୍ଦର୍ଭ ମୂଲ୍ୟ |
పొరను ప్రతిబింబిస్తుంది,ସ୍ତରୀୟ ସ୍ତର
మాధ్యమం ప్రతిబింబిస్తుంది,ମାଧ୍ୟମକୁ ପ୍ରତିଫଳିତ କରିବା |
ఉపరితలం ప్రతిబింబిస్తుంది,ପୃଷ୍ଠଭୂମି
ప్రతిబింబం,ପ୍ରତିଫଳନ
రిఫ్లెక్టర్,ପ୍ରତିଫଳନ
యాంటెన్నా కోసం రిఫ్లెక్టర్,ଆଣ୍ଟେନା ପାଇଁ ପ୍ରତିଫଳକ |
వక్రీభవనం,ପ୍ରତିଫଳନ
వక్రీభవన సూచిక,ପ୍ରତିକ୍ରିୟାଶୀଳ ସୂଚକାଙ୍କ |
శీతలీకరణ,ପ୍ରତିଫଳନ
పునరుత్పత్తి,ପୁନ el ନିର୍ମାଣ
రిజిస్టర్,ପଞ୍ଜିକରଣ କର |
వాల్వ్‌ను నియంత్రించడం,ଭଲଭ୍ ନିୟନ୍ତ୍ରଣ |
నియంత్రణ,ନିୟମ
రెగ్యులేటర్,ନିୟାମକ
నియంత్రణ,ନିୟାମକ
అదనపుబల o,ଦୃ for ୀକରଣ
రిలేషనల్,ପରିଚ
సాపేక్ష అనుమతి,ଆପେକ୍ଷିକ ଅନୁମତିଗୁଡିକ |
రిలే,ରିଲେ
రిలే సెంటర్,ରିଲେ କେନ୍ଦ୍ର |
రిలే మ్యూటింగ్,ରିଲେ ଗୁଟିଙ୍ଗ୍ |
రిలే ట్రాన్స్మిటర్,ରିଲେ ଟ୍ରାନ୍ସମିଟର |
విడుదల,ପ୍ରକାଶନ
వోల్ట్‌ను విడుదల చేయండి,କ vol ଣସି ଭୋଲ୍ଟ ମୁକ୍ତ କରନ୍ତୁ ନାହିଁ |
విశ్వసనీయత,ନିର୍ଭରଯୋଗ୍ୟତା
నమ్మదగినది,ନିର୍ଭରଯୋଗ୍ୟ
రిమోట్,ସୁଦୂର
రిమోట్ కంట్రోల్,ସୁଦୂର ନିୟନ୍ତ୍ରଣ
రిమోట్ కంట్రోల్ మరియు నావిగేషన్ సిస్టమ్,ରିମୋଟ୍ କଣ୍ଟ୍ରୋଲ୍ ଏବଂ ନାଭିଗେସନ୍ ସିଷ୍ଟମ |
రిమోట్ కంట్రోల్ యూనిట్,ରିମୋଟ୍ କଣ୍ଟ୍ରୋଲ୍ ୟୁନିଟ୍ |
రిమోట్ సిస్టమ్,ସୁଦୂର ତନ୍ତ୍ରଗୁଡ଼ିକ
రిమోట్‌గా నియంత్రించబడిన పరికరాలు,ଦୂରରୁ ନିୟନ୍ତ୍ରିତ ଉପକରଣ |
కాయిల్‌ను పునరావృతం చేయండి,ପୁନରାବୃତ୍ତି କର
రిపీటర్,ରିମୁଟର୍
పున ment స్థాపన,ସ୍ଥାନାନ୍ତର
నింపడం,ପୁର୍ଣ୍ଣିକର
పునరుత్పత్తి,ପ୍ରଜନନ
పునరుత్పత్తి,ପ୍ରଜନନ
తిరిగి రికార్డింగ్,ପୁନ-ରେକର୍ଡିଂ |
పరిశోధన మరియు అభివృద్ధి,ଅନୁସନ୍ଧାନ ଏବଂ ବିକାଶ
రీసెట్,ପୁନ et ସେଟ୍ କରନ୍ତୁ |
అవశేషాల పునర్నిర్మాణం,ଅବଶିଷ୍ଟ ରେଶଫଲିଂ |
అవశేషాలు,ଅବଶିଷ୍ଟାଂଶ
ప్రతిఘటన,ପ୍ରତିରୋଧ
నిరోధక లోడ్,ପ୍ରତିରୋଧ ଭାର
రెసిస్టర్,ପ୍ରତିରୋଧକ
స్పష్టత,ସମାଧାନ
ప్రతిధ్వని,ପର୍ସନ୍
ప్రతిధ్వని ఫ్రీక్వెన్సీ,ପର୍ସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
ప్రతిధ్వని,ପରିତ୍ୟନ୍ତ
ప్రతిధ్వనించే లైన్,ପର୍ସନ୍ ରେଖା |
ప్రతిధ్వని,ପୁନ on ନିର୍ମାଣକାରୀ |
వనరు,ଉତ୍ସ
వనరుల భాగస్వామ్యం,ଉତ୍ସ ଅଂଶୀଦାର
ప్రతిస్పందించే కాలం,ପ୍ରତିକ୍ରିୟାଶୀଳ ଅବଧି |
ప్రతిస్పందన,ପ୍ରତିକ୍ରିୟା
పునరుద్ధరణ,ପୁନରୁଦ୍ଧାର
ఫలితం,ଫଳାଫଳ
నిలుపుదల,ଅବଧାରଣ
పున rans ప్రసారం,ପୁନ on ସଂସ୍କୃତି
తిరిగి పొందడం,ପୁନରୁଦ୍ଧାର
తిరిగి పొందే ఇంజిన్,ରେଡ୍ରିଭାଲ୍ ଇଞ୍ଜିନ୍ |
మళ్లీ ప్రయత్నించండి,ପୁନ ry ଚେଷ୍ଟା କର
తిరిగి,ଫେରନ୍ତୁ
తిరిగి మార్గం,ଫେରସ୍ତ ପଥ
ప్రతిధ్వని,Reverberation
ప్రతిధ్వని సమయం,Reverberation ସମୟ
రివర్స్ బయాస్డ్ డయోడ్,ଓଲଟା ପକ୍ଷପାତ ଡାୟୋଡ୍ |
రివర్స్ కరెంట్,ଓଲଟା କରେଣ୍ଟ୍ |
రివాల్వింగ్,ଘୂର୍ଣ୍ଣନ
రివైండ్,ରିଭାଇଣ୍ଡ୍
పునర్వ్యవస్థీకరణ ఫ్యూజ్,ଆରୋହୀ ଫ୍ୟୁଜ୍ |
రివైరింగ్,ଆରୋଗ୍ୟ କରିବା
తిరిగి వ్రాయబడుతుంది,ପୁନ rew ଲିଖନଯୋଗ୍ୟ
RF డ్రైవ్,Rf ଡ୍ରାଇଭ୍ |
RF ఫీడర్,Rf ଫିଡର୍ |
RF ప్రమాదాలు,Rf ବିପଦ
RF రక్షణ నిష్పత్తి,Rf ସୁରକ୍ଷା ଅନୁପାତ
రియోస్టాట్,R ଥିଷ୍ଟାଟ |
రిబ్బన్,ରିବନ୍
రివెట్,ରିଭେଟ୍ |
రివర్టెడ్ ఉమ్మడి,ରିଭେଟ୍ ଗଣ୍ଠି |
రివర్టింగ్,ବିଲିଂ କରିବା |
RN ఛానల్,Rn ଚ୍ୟାନେଲ |
రోబోట్,ରୋବଟ୍ |
రోబోటిక్స్,ରୋବୋଟିକ୍ସ |
వరుసలో,ଗଡ଼
విడుదల,ଗଡ଼
రూట్,ମୂଳ
రోటరీ,ଘୋର
భ్రమణం,ଘୂର୍ଣ୍ଣନ
మార్గం,ମାର୍ଗ
రౌటర్,ରାଉଟର
సాధారణ కార్యకలాపాలు,ରୁଟିନ୍ ଅପରେସନ୍ସ |
రౌటింగ్,ରାଉଟିଙ୍ଗ୍
రన్ సమయం,ସମୟ ଚଲାନ୍ତୁ |
భద్రతా అమరిక,ସୁରକ୍ଷା ବ୍ୟବସ୍ଥା
భద్రతా ఇంటర్‌లాక్,ସୁରକ୍ଷା ଇଣ୍ଟରଲକ୍ |
సాగ్,ସାଗ୍
విశిష్ట లక్షణాలు,ଯୁକ୍ତି ବ features ଶିଷ୍ଟ୍ୟଗୁଡିକ
నమూనా,ନମୁନା
నమూనా మరియు హోల్డ్ సర్క్యూట్,ନମୁନା ଏବଂ ସିର୍କିଟ |
నమూనా పరిమాణం,ନମୁନା ଆକାର |
నమూనా డేటా,ନମୁନା ତଥ୍ୟ |
నమూనా,ନମୁନା
మాదిరి రేటు,ନମୁନା ହାର
నమూనా సంతృప్తత,ଦମନ କରିବା
మాదిరి సిద్ధాంతం,ସମ୍ବିଧାନ / ଥିଓରେମ୍ |
ఉపగ్రహ,ଉପଗ୍ରହ
ఉపగ్రహ కమ్యూనికేషన్,ସାଟେଲାଇଟ୍ ଯୋଗାଯୋଗ |
ఉపగ్రహ కవరేజ్,ସାଟେଲାଇଟ୍ କଭରେଜ୍ |
ఉపగ్రహ డిజిటల్ లింక్,ଉପଗ୍ରହ ଡିଜିଟାଲ୍ ଲିଙ୍କ୍ |
ఉపగ్రహ జోక్యం,ସାଟେଲାଇଟ୍ ହସ୍ତକ୍ଷେପ |
ఉపగ్రహ రేడియో,ଉପଗ୍ରହ ରେଡିଓ |
ఉపగ్రహ రేడియో ప్రసారం,ସାଟେଲାଇଟ୍ ରେଡିଓ ଟ୍ରାନ୍ସମିସନ୍ |
ఉపగ్రహ ప్రసారం,ସାଟେଲାଇଟ୍ ଟ୍ରାନ୍ସମିସନ୍ |
సంతృప్త గాలి,ସନ୍ତୁଳିତ ବାୟୁ
సంతృప్త కరెంట్,ଶ୍ୱରକାରୀ କରେଣ୍ଟ୍ |
సంతృప్తత,ସାଚୁଚରେସନ୍ |
టూత్ వేవ్ చూసింది,ଦାନ୍ତ ତରଙ୍ଗ ଦେଖିଲା |
స్కేలబిలిటీ,ମାପନୀୟତା |
స్కేల్,ସ୍କେଲ
స్కేల్ ఫ్యాక్టర్,ଶ୍ୟାମ କାରକ
స్కేలింగ్,ମାପକାଠି
స్కాన్ చేసిన పుంజం,ସ୍କାନ୍ ହୋଇଥିବା ବିମ୍ |
స్కానర్,ସ୍କାନର୍
స్కానింగ్ ఫ్రీక్వెన్సీ,ସ୍କାନିଂ ଫ୍ରିକ୍ୱେନ୍ସି
స్కానింగ్ లైన్,ସ୍କାନିଂ ରେଖା |
స్కాటరింగ్,ଛିନ୍ନଭିନ୍ନ କରିବା |
దృష్టాంతంలో,ଦୃଶ୍ୟ
షెడ్యూలర్,ନିର୍ଧନର
స్కీమాటిక్,ସ୍କିମେଟିକ୍ |
షాట్‌కీ అవరోధం,ସ୍କଟ୍ ମାର୍କର୍ |
సింటిలేషన్,Scinttlation
స్క్రాంబ్లర్,ସ୍କ୍ରାମବ୍ଲର୍ |
స్క్రాంబ్లింగ్,ସ୍କ୍ରାମଲିଂ |
స్క్రాప్,ସ୍କ୍ରାପ୍
స్క్రాపింగ్,ସ୍କ୍ରାପିଙ୍ଗ୍ |
స్క్రాచ్,Scratch
స్క్రీన్,ସ୍କ୍ରିନ୍
స్క్రీన్ బర్న్,ସ୍କ୍ରିନ୍ ଜଳିବା |
స్క్రీన్ బైపాస్,ସ୍କ୍ରିନ୍ ବାଇପାସ୍ |
స్క్రీన్ కరెంట్,ସ୍କ୍ରିନ୍ ସାମ୍ପ୍ରତିକ |
స్క్రీన్ గ్రిడ్,ସ୍କ୍ରିନ୍ ଗ୍ରୀଡ୍ |
స్క్రీన్ సేవర్,ସ୍କ୍ରିନ୍ ସେଭର୍ |
స్క్రీన్‌డ్ కేబుల్,ସ୍କ୍ରିନିଡ୍ କେବୁଲ୍ |
స్క్రీనింగ్,ପରଦା
స్క్రోల్,ସ୍କ୍ରୋଲ୍ |
స్కోర్ల్ బార్,ସ୍କ୍ରୋଲ୍ ବାର୍ |
స్క్రోలింగ్,ସ୍କ୍ରୋଲିଂ |
శోధన యంత్రము,ଖୋଜିବା ଯନ୍ତ୍ର
ద్వితీయ,ଦ୍ secondary ିତୀୟ
ద్వితీయ సెల్,ମାଧ୍ୟମିକ ସେଲ୍
రంగం,କ୍ଷେତ୍ର
విభాగం,ବିଭାଗ
స్వీయ విశ్లేషణ,ଆତ୍ମ ନିଦାନ
సెమీకండక్టర్,ସେମିକଣ୍ଡକ୍ଟରକ୍ଟର |
పంపినవారు,ପ୍ରେରକ
సున్నితత్వం,ସମ୍ବେଦନଶୀଳତା
నమోదు చేయు పరికరము,ସେନସର |
సీక్వెన్స్,କ୍ରମ |
క్రమ,କ୍ରମିକ
సీరియల్ యాక్సెస్,କ୍ରମିକ ପ୍ରବେଶ
సీరియల్ పోర్ట్,କ୍ରମିକ ପୋର୍ଟ
సిరీస్ ప్రతిధ్వని,କ୍ରମସନ୍ତାନ୍ସ |
సర్వర్,ସର୍ଭର
సెటప్,ସେଟଅପ୍
షేడింగ్,ଛାୟା
నీడ,ଛାୟା
షానన్ సిద్ధాంతం,ଶାନନଙ୍କ ଥିଓରେମ୍ |
షేపింగ్,ଶୋପିଂ
షేర్‌వేర్,ଅଂଶୀଦାର
కోశం,ଖଣ୍ଡ
మార్పు,ଶିଫ୍ଟ
తరలించడం,ସ୍ଥାନାନ୍ତର
షాక్,Shock ଟକା
షార్ట్ సర్క్యూట్,ସର୍ଟ ସର୍କିଟ |
షార్ట్ సర్క్యూట్ పరీక్ష,ସଂକ୍ଷିପ୍ତ ସର୍କିଟ୍ ପରୀକ୍ଷା |
చిన్న తరంగం,ସଂକ୍ଷିପ୍ତ ତରଙ୍ଗ |
షార్ట్ వేవ్ సెంటర్,ସଂକ୍ଷିପ୍ତ ତରଙ୍ଗ କେନ୍ଦ୍ର |
సత్వరమార్గం,ସର୍ଟକଟ୍
షట్డౌన్,ବନ୍ଦ କର
షట్డౌన్ సిగ్నల్,ବନ୍ଦ ସଙ୍କେତ
సైడ్ బ్యాండ్,ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ
సైడ్ బ్యాండ్ శక్తి,ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ ଶକ୍ତି |
సిగ్నల్,ସଙ୍କେତ
సిగ్నల్ వ్యాప్తి,ସଙ୍କେତର ପ୍ରଶସ୍ତତା |
సిగ్నల్ ఫ్లో గ్రాఫ్,ସଙ୍କେତ ପ୍ରବାହର ଗ୍ରାଫ୍ |
సిగ్నల్ జనరేటర్,ସଙ୍କେତ ଜେନେରେଟର |
సిగ్నల్ లైట్,ସଙ୍କେତ ଆଲୋକ
సిగ్నల్ రౌటింగ్,ସଙ୍କେତ ରୁଟିବା |
సిగ్నల్ బలం,ସଙ୍କେତ ଶକ୍ତି
సిగ్నల్ టు క్రాస్ టాక్ రేషియో,ଟକ୍ ଅନୁପାତ ଅତିକ୍ରମ କରିବାକୁ ସଙ୍କେତ |
శబ్దం నిష్పత్తికి సిగ్నల్,ଶବ୍ଦ ଅନୁପାତ ପାଇଁ ସଙ୍କେତ |
విస్మరించని శబ్దం నిష్పత్తికి సిగ్నల్,ମରାମତି ଶବ୍ଦ ଅନୁପାତକୁ ସଙ୍କେତ |
సిగ్నలింగ్ మరియు మారడం,ସଙ୍କେତ ଏବଂ ସୁଇଚ୍ କରିବା |
సిగ్నలింగ్ బిట్,ବିଟ୍ ସିଗନାଲ୍
ముఖ్యమైన సైడ్‌బ్యాండ్‌లు,ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ପାର୍ଶ୍ୱଗୁଡିକ |
సింప్లెక్స్,ସିମ୍ପଲେକ୍ସ
అనుకరణ,ଅନୁକରଣ
సిమ్యులేటర్,ସିମୁଲେଟର
సిమల్‌కాస్ట్,ସିମୁକା ଦୃଶ୍ୟ
ఏకకాల మాస్కింగ్,ଏକକାଳୀନ ମାସ୍କିଂ |
సైన్ భాగం,ସାଇନ୍ସ ଉପାଦାନ |
సైన్ తరంగం,ସିନ୍ ତରଙ୍ଗ |
సింగిల్ ఫ్రీక్వెన్సీ నెట్‌వర్క్,ଏକ ଫ୍ରିକ୍ୱେନ୍ସି ନେଟୱାର୍କ |
సింగిల్ ఫేజ్ మోటారు,ଏକକ ପର୍ଯ୍ୟାୟ ମୋଟର |
సైట్,ସାଇଟ୍ |
సైట్ లేఅవుట్ ప్రణాళిక,ସାଇଟ୍ ଲେଆଉଟ୍ ଯୋଜନା |
నైపుణ్యం కలిగిన ఆపరేటర్,କୁଶଳୀ ଅପରେଟର |
దూరం దాటవేయండి,ଦୂରତା ଛାଡିଦିଅ |
స్కై వేవ్,ଆକାଶ ତରଙ୍ଗ |
స్కై వేవ్ ప్రచారం,ଆକାଶ ତରଙ୍ଗ ପ୍ରସାର |
స్లాబ్,ଅଳ୍ଡ଼ା
స్లాంట్ మార్గం,ସ୍ଲାଣ୍ଟ ପଥ
స్లాట్,ସ୍ଲଟ୍
స్మార్ట్ కార్డ్,ସ୍ମାର୍ଟ କାର୍ଡ |
సోడియం ఆవిరి దీపం,ସୋଡିୟମ୍ ବାଷ୍ପ ପ୍ରଦୀପ |
మృదువైన కీ,ସଫ୍ଟ କି
సాఫ్ట్‌వేర్,ସଫ୍ଟୱେର୍
సౌర కార్యకలాపాలు,ସ ar ର କାର୍ଯ୍ୟକଳାପ |
సౌర శక్తి,ସୌର ଶକ୍ତି
సౌర మంటలు,ସ ar ର ଜ୍ୟାକ |
సౌర శక్తితో,ସ olar ର ଚାଳିତ |
ఘన స్థితి,କଠିନ ଅବସ୍ଥା |
ఘన స్థితి నిల్వ,କଠିନ ରାଜ୍ୟ ସଂରକ୍ଷଣ |
సాలిడ్ స్టేట్ ట్రాన్స్మిటర్,କଠିନ ରାଜ୍ୟ ଟ୍ରାନ୍ସମିଟର |
క్రమబద్ధీకరించండి,ସର୍ଟ କରନ୍ତୁ |
ధ్వని,ଶବ୍ଦ
ధ్వని శోషణ,ଧ୍ୱନି ଅବଶୋଷଣ
సౌండ్ బ్యాలెన్స్,ଧ୍ୱନି ସନ୍ତୁଳନ |
సౌండ్ డిటెక్టర్,ଧ୍ୱନି ଡିଟେକ୍ଟର |
సౌండ్ మిక్సర్,ଶବ୍ଦ ମିକ୍ସର୍ |
ధ్వని దృక్పథం,ଶବ୍ଦ ଦୃଷ୍ଟିକୋଣ |
సౌండ్ పవర్,ଶବ୍ଦ ଶକ୍ତି
సౌండ్ ప్రూఫ్,ଶବ୍ଦ ପ୍ରମାଣ
సౌండ్ రికార్డింగ్,ଶବ୍ଦ ରେକର୍ଡିଂ |
ధ్వని ప్రతిబింబం,ଶବ୍ଦ ପ୍ରତିଫଳନ
ధ్వని ప్రసార నష్టం,ସାଉଣ୍ଡ ଟ୍ରାନ୍ସମିସନ୍ ନଷ୍ଟ |
మూలం,ଉତ୍ସ
సోర్స్ ఎన్కోడర్,ଉତ୍ସ ଏନକୋଡର୍ |
స్థలం,ସ୍ଥାନ
అంతరిక్ష వైవిధ్యం,ସ୍ପେସ୍ ବିବିଧତା |
స్పేస్ టెలికాస్టింగ్,ସ୍ପେସ୍ ଟେଲକାସିଂ |
స్పేస్ వేవ్,ସ୍ପେସ୍ ତରଙ୍ଗ |
అంతరం,ବ୍ୟବଧାନ
స్పామ్,Spam
స్పామింగ్,Spaminging
వ్యవధి,ସ୍ପାନ୍
విడి బిట్,ଖାଲି ବିଟ୍
విడిభాగాలు,ଖର୍ଚ୍ଚ କରିଛନ୍ତି |
స్పార్కింగ్,ଛଡ଼ାଇବା
ప్రాదేశిక,ସ୍ଥାନଟି
ప్రాదేశిక ప్రభావం,ସ୍ଥାନିକ ପ୍ରଭାବ
ప్రాదేశిక పునరావృతం,ସ୍ଥାନିକ ଅନାବଶ୍ୟକତା |
ప్రత్యేకమైన ప్రభావం,ବିଶେଷ ପ୍ରଭାବ
స్పెషల్ ఎఫెక్ట్స్ యాంప్లిఫైయర్,ବିଶେଷ ପ୍ରଭାବ ଏମ୍ପଲିଫାୟର୍ |
స్పెషలైజేషన్,ବିଶେଷକରଣ
స్పెసిఫికేషన్,ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
స్పెక్ట్రల్ శోషణ,ସ୍ପେକ୍ଟ୍ରାଲ୍ ଅବଶୋଷଣ |
స్పెక్ట్రల్ బ్యాండ్ రెప్లికేషన్,ସ୍ପେକ୍ଟାଲ୍ ବ୍ୟାଣ୍ଡ ନକଲ |
స్పెక్ట్రల్ పంపిణీ,ସ୍ପେକ୍ଟାଲ୍ ବଣ୍ଟନ |
స్పెక్ట్రల్ రిడెండెన్సీ,ସ୍ପେକ୍ଟାଲ୍ ଅନାବଶ୍ୟକତା |
