Odiya,Malayalam
ଅନିୟମିତ କ୍ରମ |,ക്രമരഹിതമായ ശ്രേണി
ପରିସର,ശേഖരം
ପରିସର ଯାଞ୍ଚ |,ശ്രേണി പരിശോധന
ପରିସର ସନ୍ଧାନକାରୀ |,റേഞ്ച് ഫൈൻഡർ
"ର୍ୟାଙ୍କ ସମ୍ପର୍କ |
 ସହଯୋଗୀ","റാങ്ക് കോറലൈനം
 ഗുണകര്മ്മം"
ଦ୍ରୁତ ଆକ୍ସେସ୍ |,ദ്രുത ആക്സസ്
ଦ୍ରୁତ ଆକ୍ସେସ୍ ଲୁପ୍ |,ദ്രുത ആക്സസ് ലൂപ്പ്
"ଦ୍ରୁତ ଆକ୍ସେସ୍ |
 ସ୍ମୃତି","ദ്രുത ആക്സസ്
 സ്മരണം"
Raster,പടെ
ରାଷ୍ଟର ଗଣନା |,റാസ്റ്റർ എണ്ണം
"ରାଷ୍ଟର ପ୍ରଦର୍ଶନ
 ସେବା","റാസ്റ്റർ ഡിസ്പ്ലേ
 സേവനം"
ରସଷ୍ଟର ଗ୍ରାଫିକ୍ସ |,റാസ്റ്റർ ഗ്രാഫിക്സ്
ରାସର୍ ଗ୍ରୀଡ୍ |,റാസ്റ്റർ ഗ്രിഡ്
"ରାସର୍-ମୋଡ୍ |
 ଗ୍ରାଫିକ୍ ପ୍ରଦର୍ଶନ","റാസ്റ്റർ-മോഡ്
 ഗ്രാഫിക് ഡിസ്പ്ലേ"
ରାଷ୍ଟର ଷଡଯନ୍ତ୍ରକାରୀ |,റാസ്റ്റർ പ്ലോട്ടർ
ରଷ୍ଟର ସ୍କାନ୍ |,റാസ്റ്റർ സ്കാൻ
ରାଷ୍ଟର ୟୁନିଟ୍ |,റാസ്റ്റർ യൂണിറ്റ്
"ମୂଲ୍ୟ ଏବଂ ମାର୍ଗ
 ଅପରେଟର୍","നിരക്കും റൂട്ടും
 ടെലഫോണ്ഓപ്പറേറ്റര്"
ହାର କେନ୍ଦ୍ର |,നിരക്ക് കേന്ദ്രം
ଦରମା,റേറ്റുചെയ്യുക പൾസ്
ଅନୁପାତ ନିୟନ୍ତ୍ରଣ |,അനുപാത നിയന്ത്രണം
ଯୁକ୍ତିଯୁକ୍ତ ଭାଷା |,യുക്തിസഹമായ ഭാഷ
କଞ୍ଚା ତଥ୍ୟ |,അസംസ്കൃത ഡാറ്റ
ବିଦ୍ରୋହ,എത്തിച്ചേരുക
ବିପଦ ମ୍ୟାଟ୍ରିକ୍ସ |,എത്തിച്ചേരൽ മാട്രിക്സ്
ପ Read ଼ନ୍ତୁ,വായിക്കുക
ଏମ୍ପ୍ଲିଫାୟର୍ ପ Read ନ୍ତୁ |,ആംപ്ലിഫയർ വായിക്കുക
"ପ read ଏବଂ ପୁନ restore ସ୍ଥାପନ କର |
 ଚକ୍ର","വായിച്ച് പുന .സ്ഥാപിക്കുക
 ആവൃത്തി"
ପଛକୁ ପ read ଏବଂ ପ୍ରିଣ୍ଟ୍ ଆଉଟ୍ |,തിരികെ വായിച്ച് പ്രിന്റുചെയ്യുക
ପୁନ back ଯାଞ୍ଚ ପ Read ଼ନ୍ତୁ |,തിരികെ ചെക്ക് വായിക്കുക
କଣ୍ଟ୍ରୋଲ୍ ଲାଇନ୍ ପ Read ନ୍ତୁ |,നിയന്ത്രണ രേഖ വായിക്കുക
ଚକ୍ର ସମୟ ପ Read ଼ନ୍ତୁ |,സൈക്കിൾ സമയം വായിക്കുക
ପାଠକ,വായനക്കാരൻ
ପାଠକ-କପିଆର୍ |,റീഡർ-കോപ്പിയർ
ପାଠକ ଅନୁବାଦକ |,റീഡർ ഇന്റർപ്രെറ്റർ
ପାଠକ ପ୍ରିଣ୍ଟର୍ |,റീഡർ പ്രിന്റർ
ତ୍ରୁଟି ପ read ଼ନ୍ତୁ |,പിശക് വായിക്കുക
ପାଠକ ସର୍ଟର୍ |,റീഡർ ഹോർട്ടർ
ମୁଣ୍ଡ ପ Read ଼ |,തല വായിക്കുക
ପ reading ିବା,വായന
"ପ୍ରବେଶ ପ reading ିବା |
 ସମୟ","ആക്സസ്സ് വായിക്കുന്നു
 കാലം"
"ମୁଣ୍ଡ ପ reading ିବା |
 (= ମୁଣ୍ଡ)","തല വായിക്കുന്നു
 (= തല)"
ନିର୍ଦ୍ଦେଶ ପ Read ଼ନ୍ତୁ |,നിർദ്ദേശം വായിക്കുക
କେବଳ ପଢ,വായിക്കാൻ മാത്രം
"କେବଳ ପଠନୀୟ ସ୍ମୃତି |
 (ଆର.ଓ. ଏମ)","വായന-മാത്രം മെമ്മറി
 (ROM)"
କେବଳ ସଂରକ୍ଷଣ ପ Read ନ୍ତୁ |,സംഭരണം മാത്രം വായിക്കുക
ପ read,വായിക്കുക
ପଠନ ଉପକରଣ |,ഉപകരണം റീഡ് out ട്ട് ഉപകരണം
ରାସ୍ତା ପ .଼ନ୍ତୁ,പാത്ത് വായിക്കുക
ପ୍ରକ୍ରିୟା-ଲେଖା ପ Read ନ୍ତୁ |,പ്രോസസ്സ്-റൈറ്റ് വായിക്കുക
ସୁରକ୍ଷା ପ read ଼ନ୍ତୁ |,പരിരക്ഷണം വായിക്കുക
ପ Read ଼ ହାର,റീഡ് നിരക്ക്
ରିଲିଜ୍ ପ Read ଼ନ୍ତୁ |,റിലീസ് വായിക്കുക
ଓଲଟା ପ Read ନ୍ତୁ |,വിപരീതം വായിക്കുക
ଛିନ୍ନଛତ୍ର ପ read ନ୍ତୁ |,ചിതറുക
ସ୍କ୍ରିନ୍ ପ read |,സ്ക്രീൻ വായിക്കുക
ଷ୍ଟେସନ୍ ପ read ଼ନ୍ତୁ |,റീഡ് സ്റ്റേഷൻ
ସମୟ ପ Read ଼ନ୍ତୁ |,സമയം വായിക്കുക
ସମୟ ଘଣ୍ଟା ପ Read ଼ନ୍ତୁ |,ടൈം ക്ലോക്ക് വായിക്കുക
"ସମୟ ପ Read ଼ନ୍ତୁ |
 ଭାଷା","സമയം വായിക്കുക
 ഭാഷ"
ଲେଖିବା ସମୟରେ ପ read ଼ନ୍ତୁ |,എഴുതുമ്പോൾ വായിക്കുക
"ପ read ଼ / ଲେଖ |
 ଚ୍ୟାନେଲ୍ |","വായിക്കുക / എഴുതുക
 ചാനല്"
"ଚେକ୍ ପ read ଼ନ୍ତୁ / ଲେଖନ୍ତୁ |
 ଇନ୍ଦର","വായിക്കുക / എഴുതുക പരിശോധന
 സൂടുകൾ"
ଚକ୍ର ପ Read ଼ / ଲେଖିବା |,വായിക്കുക / എഴുതുക
ପ Read ଼ନ୍ତୁ / ଲେଖନ୍ତୁ |,ലൈൻ വായിക്കുക / എഴുതുക
ଷ୍ଟୋରେଜ୍ ପ read ଼ / ଲେଖିବା |,സംഭരണം വായിക്കുക / എഴുതുക
"ପ୍ରସ୍ତୁତ ପ୍ରବେଶ
 ଟର୍ମିନାଲ୍","റെഡി ആക്സസ്
 അതിതീവ്രമായ"
ପ୍ରସ୍ତୁତ ଅବସ୍ଥା,റെഡി അവസ്ഥ
ପ୍ରସ୍ତୁତ ଆଲୋକ,തയ്യാറായ വെളിച്ചം
ପ୍ରସ୍ତୁତ ଅବସ୍ଥା,റെഡി സ്റ്റേറ്റ്
ପ୍ରସ୍ତୁତ ସ୍ଥିତି ଶବ୍ଦ |,റെഡി സ്റ്റാറ്റസ് വേഡ്
ପ୍ରକୃତ ଠିକଣା,യഥാർത്ഥ വിലാസം
ପ୍ରକୃତ ସ୍ଥିର |,യഥാർത്ഥ സ്ഥിരത
କ୍ଷେତ୍ର,മണ്ഡലം
ପ୍ରକୃତ ସଂରକ୍ଷଣ,യഥാർത്ഥ സംഭരണം
"ପ୍ରକୃତ ସଂରକ୍ଷଣ
 ପରିଚାଳନା","യഥാർത്ഥ സംഭരണം
 നിര്വഹണം"
ପ୍ରକୃତ ସମୟ,തൽസമയം
ପ୍ରକୃତ ସମୟ ଚ୍ୟାନେଲ |,തത്സമയ ചാനൽ
"ପ୍ରକୃତ ସମୟ ଘଣ୍ଟା |
 ମଡ୍ୟୁଲ୍ |","തത്സമയ ക്ലോക്ക്
 മൊഡ്യൂൾ"
ପ୍ରକୃତ ସମୟ ନିୟନ୍ତ୍ରଣ |,തത്സമയ നിയന്ത്രണം
ପ୍ରକୃତ ସମୟ ଉପକ୍କନୀ,തത്സമയ ഇൻപുട്ട്
"ପ୍ରକୃତ ସମୟ
 ଅପରେସନ୍","തൽസമയം
 ശസ്തകിയ"
ପ୍ରକୃତ ସମୟ ବୃତ୍ତି,തത്സമയ .ട്ട്പുട്ട്
"ପ୍ରକୃତ ସମୟ
 ପ୍ରକ୍ରିୟାକରଣ","തൽസമയം
 നടപടി"
"ପ୍ରକୃତ ସମୟ ଉପଗ୍ରହ |
 କମ୍ପ୍ୟୁଟର","തത്സമയ ഉപഗ്രഹം
 കന്വൂട്ടര്"
"ପ୍ରକୃତ ସମୟ
 ଅନୁକରଣ","തൽസമയം
 സിമുലേഷൻ"
ପ୍ରକୃତ ସମୟ କାମ କରୁଛି |,തത്സമയ ജോലി
ମନେରଖନ ଅନୁପାତ,അനുപാതം തിരിക്കുക
ସଙ୍କେତକୁ ମନେରଖ |,സിഗ്നൽ തിരിച്ചുവിളിക്കുക
"ଗ୍ରହଣ କର |
 ବାଧା","കിട്ടുക
 തടസ്സം"
ଗୋଡ ଗ୍ରହଣ କରନ୍ତୁ |,കാലിന് സ്വീകരിക്കുക
କେବଳ ଗ୍ରହଣ କରନ୍ତୁ |,സ്വീകരിക്കുക മാത്രം
ପ୍ରାପ୍ତକର୍ତ୍ତା |,സ്വീകരിക്കുക
ଗ୍ରହଣକାରୀ ବିଚ୍ଛିନ୍ନତା |,സ്വീകർത്താവ് ഒറ്റപ്പെടൽ
ଗ୍ରହଣକାରୀ ସଙ୍କେତ,റിസീവർ സിഗ്നൽ
ମାର୍ଜିନ୍ ଗ୍ରହଣ କରିବା |,മാർജിൻ സ്വീകരിക്കുന്നു
"ଗ୍ରହଣ
 Perforator","സ്വീകരിക്കുന്നത്
 പെയിശോറകറ്റർ"
ଲୁପ୍ ରଦ୍ଦ କରିବା |,നവഞ്ചനങ്ങൾ
"ସ୍ୱୀକୃତି
 ସଠିକତା","തിരിച്ചറിയല്
 കൃതത"
"ସ୍ୱୀକୃତି
 ବର୍ଣ୍ଣ","തിരിച്ചറിയല്
 കഥാപാതം"
ସ୍ୱୀକୃତି ଉପକରଣ,തിരിച്ചറിയൽ ഉപകരണം
ସ୍ୱୀକୃତି ତର୍କ,തിരിച്ചറിയൽ യുക്തി
ପୁନ omp ାମା,അപാപനം
ପୁରସ୍କାରଶକ୍ତି,വിലപിക്കുന്നതു
ପୁନ on ସମନ୍ୱୟ |,അനുരമനപരമായ
ପୁନ recon ବିନ୍ୟାସ,വീണ്ടും ബന്ധിപ്പിക്കുക
ପୁନ on ନିର୍ମାଣ,പുന reagn ക്രമീകരണം
ପୁନ struction ନିର୍ମାଣ,അഴിച്ചുപണിയല്
ଅବରୋଧ ରେକର୍ଡ କରନ୍ତୁ |,റെക്കോർഡ് തടയൽ
ଯାଞ୍ଚ ସମୟ ରେକର୍ଡ କରନ୍ତୁ |,പരിശോധിക്കുക സമയം റെക്കോർഡുചെയ്യുക
"ରେକର୍ଡ ନିୟନ୍ତ୍ରଣ
 କାର୍ଯ୍ୟସୂଚୀ","നിയന്ത്രണം രേഖപ്പെടുത്തുക
 പട്ടിക"
ରେକର୍ଡ ଗଣନା,റെക്കോർഡ് എണ്ണം
ରେକର୍ଡ ବର୍ଣ୍ଣନା |,വിവരണം
ରେକର୍ଡ ହୋଇଥିବା ଟେକ୍ସଟ୍ |,റെക്കോർഡുചെയ്ത വാചകം
ରେକର୍ଡ ଫର୍ମାଟ୍,റെക്കോഡ് ഫോർമാറ്റ്
"ରେକର୍ଡ ଫର୍ମାଟ୍
 ବର୍ଣ୍ଣନା","റെക്കോഡ് ഫോർമാറ്റ്
 ഡിഗ്രിപ്പ്പ്റ്റർ"
ରେକର୍ଡ ଫାଗ୍ |,വിടവ് രേഖപ്പെടുത്തുക
ରେକର୍ଡ ଗୋଷ୍ଠୀ,രേഖപ്പെടുത്തുക
ରେକର୍ଡ ହେଡ୍ |,തല രേഖപ്പെടുത്തുക
ରେକର୍ଡିଂ କ୍ଷେତ୍ର,റെസ് റെക്കോർഡിംഗ് ഏരിയ
ଘନତା ରେକର୍ଡିଂ |,ഡെൻസിറ്റി റെക്കോർഡിംഗ്
ମିଛ କହିବା,തലക്കെട്ട് റെക്കോർഡുചെയ്യുന്നു
ମିଡିଆ ରେକର୍ଡିଂ |,റെക്കോർഡിംഗ് മീഡിയം
ରେକର୍ଡିଂ ମୋଡ୍ |,റെക്കോർഡിംഗ് മോഡ്
ରେକର୍ଡିଂ ଟ୍ରଙ୍କ୍ |,ട്രങ്ക് റെക്കോർഡുചെയ്യുന്നു
ରେକର୍ଡ କୀ |,റെക്കോർഡ് കീ
ଲେଆଉଟ୍ ରେକର୍ଡ କରନ୍ତୁ |,റെക്കോർഡ് ലേ .ട്ട്
ରେକର୍ଡ ଲମ୍ବ |,റെക്കോർഡ് നീളം
ରେକର୍ଡ ମାର୍କେଟ୍,റെക്കോർഡ് മാർക്ക്
ରେକର୍ଡ ମଧ୍ୟମ |,റെക്കോർഡ് മീഡിയം
ରେକର୍ଡ ନାମ,പേര് രേഖപ്പെടുത്തുക
ରେକର୍ଡ ନମ୍ବର |,റെക്കോർഡ് നമ്പർ
ରେକର୍ଡ ପ୍ରସ୍ତୁତ |,റെക്കോർഡ് തയ്യാറാണ്
"ରେକର୍ଡ ବିଛତା
 ବର୍ଣ୍ଣ","റെക്കോർഡ് സെപ്പറേറ്റർ
 കഥാപാതം"
ରେକର୍ଡ ସିଟ୍ |,റെക്കോർഡ് ഷീറ്റ്
ସର୍ଟିଂ ସର୍ଟିଂ |,ക്രമീകരണം രേഖപ്പെടുത്തുക
"ରେକର୍ଡ ଷ୍ଟୋରେଜ୍ |
 ମାର୍କ କର","സംഭരണം റെക്കോർഡ്
 അടയാളപ്പെടത്തുക"
ରେଖା ରେକର୍ଡ କରନ୍ତୁ |,റെക്കോർഡ് സ്ട്രിപ്പ്
ରେକର୍ଡ ପ୍ରକାର,റെക്കോർഡ് തരം
ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ ତ୍ରୁଟି |,വീണ്ടെടുക്കാവുന്ന പിശക്
"ପୁନରୁଦ୍ଧାର
 ପରିଚାଳନା
 ସମର୍ଥନ","വീണ്ടെടുക്കൽ
 നിര്വഹണം
 പിന്താങ്ങുക"
ପୁନରୁଦ୍ଧାର ପ୍ରାଧିକରଣ |,വീണ്ടെടുക്കൽ രോഷങ്ങൾ
ପୁନରୁଦ୍ଧାର ରୁଟିନ୍ |,വീണ്ടെടുക്കൽ ദിനചര
ପୁନରୁଦ୍ଧାର ପ୍ରଣାଳୀ |,വീണ്ടെടുക്കൽ സംവിധാനം
ପୁନରାବୃତ୍ତି |,ആവർത്തനം
ଅନୁସନ୍ଧାନ,ശേഖരം
ପୁନରାବୃତ୍ତି ଥିଓରେମ୍ |,ശേഖരിക്കാനുള്ള സിദ്ധാന്തം
"ବାରମ୍ବାର ଅବତରଣ |
 ବିଶ୍ଳେଷଣ","ആവർത്തിച്ചുള്ള ഇറക്കം
 പാഴ്സിംഗ്"
ପୁନରାବୃତ୍ତି କାର୍ଯ୍ୟ,ആവർത്തിച്ചുള്ള പ്രവർത്തനം
ବାରମ୍ବାର ତାଲିକା |,ആവർത്തന പട്ടിക
"ବାରମ୍ବାର ବ୍ୟାଖ୍ୟା କରାଯାଇଛି |
 କ୍ରମ |","ആവർത്തിച്ചുള്ള നിർവചിച്ചിരിക്കുന്നു
 അനുകമം"
"ବାରମ୍ବାର |
 ଅନୁକରଣ ହୋଇଥିବା ସେଟ୍ |","അപരമല്ലാതെ
 എണ്ണമറ്റ സെറ്റ്"
ବାରମ୍ବାର ପ୍ରକ୍ରିୟା |,ആവർത്തിച്ചുള്ള പ്രക്രിയ
ବାରମ୍ବାର ସମ୍ପର୍କ |,ആവർത്തിച്ചുള്ള ബന്ധം
ବାରମ୍ବାର ରୁଟିନ୍ |,ആവർത്തന പതിവ്
ବାରମ୍ବାର ସେଟ୍ |,ആവർത്തന സെറ്റ്
Retact,കുറയ്ക്കുക
ପୁନ et ବିନ୍ୟାସ,അപാകത
ହ୍ରାସ ମେସିନ୍ |,കുറയ്ക്കൽ യന്ത്രം
ଅନାବଶ୍ୟକତା |,ആവർത്തനം
ଅନାବଶ୍ୟକ ଯାଞ୍ଚ |,ആവർത്തന പരിശോധന
"ଅନାବଶ୍ୟକ ଯାଞ୍ଚ |
 ବିଟ୍","ആവർത്തന പരിശോധന
 കടിവാളം"
"ଅନାବଶ୍ୟକ ଯାଞ୍ଚ |
 ବର୍ଣ୍ଣ","ആവർത്തന പരിശോധന
 കഥാപാതം"
"ରଣ୍ଠାବଧାନ
 ତଥ୍ୟ","ആവർത്തനം
 ഡാറ്റ"
"ଅନାବଶ୍ୟକ |
 ବର୍ଣ୍ଣ","കമാതീതമായ
 കഥാപാതം"
ଅନାବଶ୍ୟକ କୋଡ୍ |,അനാവശ്യ കോഡ്
ରେନ୍ଲଗେସନ୍,വീണ്ടും നിരോധനം
"ରିଟେଲେବଲ୍ ଲୋଡ୍ |
 ମଡ୍ୟୁଲ୍ |","മടക്കുക
 മൊഡ്യൂൾ"
"ଭଡା
 ପ୍ରୋଗ୍ରାମ୍","മടക്കാനാവില്ല
 കാരപരിപാടി"
"ଭଡା
 ନିତ୍ୟକର୍ମ |","മടക്കാനാവില്ല
 ദിനചര്യ"
"ଭଡା
 ସବ୍ରୋଟାଇନ୍ |","മടക്കാനാവില്ല
 ഉറക്കുഴൂട്ട"
ପୁନ-ପ୍ରବେଶ,വീണ്ടും പ്രവേശിക്കുന്നു
ରେଣ୍ଟ୍ରାଣ୍ଟ କୋଡ୍ |,വീണ്ടും പ്രവേശിക്കുക കോഡ്
"ପୁନ-ପ୍ରବେଶ
 ପ୍ରୋଗ୍ରାମ୍","വീണ്ടും പ്രവേശിക്കുന്നു
 കാരപരിപാടി"
ରେଣ୍ଟ୍ରାଣ୍ଟ ରୁଟିନ୍ |,വീണ്ടും പ്രവേശിക്കുക പതിവ്
"ନବୀକରଣ |
 ସବ୍ରୋଟାଇନ୍ |","വീണ്ടും പ്രവേശിക്കുക
 ഉറക്കുഴൂട്ട"
ଭଡା ବିନ୍ଦୁ |,വീണ്ടുംറിരൂപം
ରିଣ୍ଟ୍ରି ସିଷ୍ଟମ୍ |,റീട്ടക്ട്രി സിസ്റ്റം
ସନ୍ଦର୍ଭ,ബന്ധപ്പെടല്
ସନ୍ଦର୍ଭ ଠିକଣା |,റഫറൻസ് വിലാസം
ସନ୍ଦର୍ଭ ଘଣ୍ଟା |,റഫറൻസ് ക്ലോസ്
ସନ୍ଦର୍ଭ ଧର୍ମ |,റഫറൻസ് എഡ്ജ്
ସନ୍ଦର୍ଭ ଫାଇଲ |,റഫറൻസ് ഫയൽ
"ସନ୍ଦର୍ଭ ଇନପୁଟ୍ |
 ସଙ୍କେତ","റഫറൻസ് ഇൻപുട്ട്
 അടയാളം"
"ସନ୍ଦର୍ଭ
 ନିର୍ଦ୍ଦେଶ","ബന്ധപ്പെടല്
 നിര്ദ്ദേശം"
"ସନ୍ଦର୍ଭ
 ଭାଷା","ബന്ധപ്പെടല്
 ഭാഷ"
ସନ୍ଦର୍ଭ ସ୍ତର,റഫറൻസ് നില
ସନ୍ଦର୍ଭ ତାଲିକା |,റഫറൻസ് പട്ടിക
ସନ୍ଦର୍ଭ ଶବ୍ଦ,റഫറൻസ് ശബ്ദം
ସନ୍ଦର୍ଭ ରେକର୍ଡ |,റഫറൻസ് റെക്കോർഡ്
ସନ୍ଦର୍ଭ ସମୟ,റഫറൻസ് സമയം
ସନ୍ଦର୍ଭ ଭଲ୍ୟୁମ |,റഫറൻസ് വോളിയം
ମତେ it ାମଣା,പരിഷ്കരിക്കുക
ପ୍ରତିଫଳନ,അധപനം
ପ୍ରତିଫଳନ ଅନୁପାତ,പ്രതിഫല അനുപാതം
"ପ୍ରତିଫଳିତ ବାଇନାରୀ |
 କୋଡ୍","പ്രതിഫലിപ്പിക്കുന്ന ബൈനറി
 കോഡ്"
ପ୍ରତିଫଳିତ ସ୍କାନ୍ |,പ്രതിഫലന സ്കാൻ
ପ୍ରତିଫଳିତ ବନ୍ଦ |,റിഫ്ലെക്സിവ് അടയ്ക്കൽ
ପ୍ରତିଫଳିତ ସମ୍ପର୍କ |,റിഫ്ലെക്സിവ് ബന്ധം
ସଂସ୍କାର,റിഫോർമറ്റ്
ସତେଜ କରନ୍ତୁ |,ഉന്മേഷം വീണ്ടെടുക്കുക
"ରେଜେନିଟିଭ୍
 ମତାମତ","പുനരുദ്ധാചയിതാവ്
 ഫീഡ്ബാക്ക്"
"ରେଜେନିଟିଭ୍
 ସ୍ମୃତି","പുനരുദ്ധാചയിതാവ്
 സ്മരണം"
ରେଜେନିଟିଭ୍ ପ read ଼ନ୍ତୁ |,പുനരുജ്ജീവിപ്പിക്കൽ വായിക്കുക
"ରେଜେନିଟିଭ୍
 ପ reading ିବା","പുനരുദ്ധാചയിതാവ്
 വായന"
"ରେଜେନିଟିଭ୍
 ରିମୁଟର୍","പുനരുദ്ധാചയിതാവ്
 റിപ്പീറ്റർ"
ପୁନର୍ଜୀବନ ଟ୍ରାକ୍ |,പുനരുക്നേരകമായ ട്രാക്ക്
"ରେଜେନୋରଣ୍ଟର୍
 ବିଭାଗ","റെക്ടീറേറ്റർ
 വിഭാഗം"
ପୁନ el ନିର୍ମାଣ,പുനരുദ്ധാരണ
ଆଞ୍ଚଳିକ ଠିକଣା,പ്രാദേശിക വിലാസം
ଆଞ୍ଚଳିକ କେନ୍ଦ୍ର |,പ്രാദേശിക കേന്ദ്രം
"ଆଞ୍ଚଳିକ କମ୍ପ୍ୟୁଟର |
 ନେଟୱର୍କ","പ്രാദേശിക കമ്പ്യൂട്ടർ
 നെറ്റ്വർക്ക്"
ପଞ୍ଜିକରଣ କର |,പട്ടികയുണ്ടാക്കുക
"ପଞ୍ଜିକରଣ ଠିକଣା
 କ୍ଷେତ୍ର","വിലാസം രജിസ്റ്റർ ചെയ്യുക
 വയല്"
ପଞ୍ଜିକରଣ କ୍ଷମତା |,ശേഷിയുള്ള ശേഷി
ପଞ୍ଜିକରଣ ଫାଇଲ |,ഫയൽ രജിസ്റ്റർ ചെയ്യുക
"ରେଜିଷ୍ଟର ଇନପୁଟ୍ |
 ବଫର୍","ഇൻപുട്ട് രജിസ്റ്റർ ചെയ്യുക
 ബഫർ"
ପଞ୍ଜିକରଣ ଦ length ର୍ଘ୍ୟ |,നീളം രജിസ്റ്റർ ചെയ്യുക
"ପଞ୍ଜିକରଣ କର |
 ଅପ୍ଟିମାଇଜେସନ୍","പട്ടികയുണ്ടാക്കുക
 ഒപ്റ്റിമൈസേഷൻ"
ରେଜିଷ୍ଟର ସୂଚକ |,പോയിന്റർ രജിസ്റ്റർ ചെയ്യുക
ପଞ୍ଜିକରଣ ଚୟନ କରନ୍ତୁ |,രജിസ്റ്റർ തിരഞ്ഞെടുക്കുക
"ପଞ୍ଜିକରଣ ସ୍ଥାନାନ୍ତର |
 ଭାଷା","കൈമാറ്റം രജിസ്റ്റർ ചെയ്യുക
 ഭാഷ"
"ପଞ୍ଜୀକରଣ |
 ପ୍ରୋଗ୍ରାମ୍","പതിക്കല്
 കാരപരിപാടി"
"ନିୟମିତ ଘଟଣା
 (= ନିୟମିତ |
 ଭାଷା)","പതിവ് ഇവന്റ്
 (= പതിവ്
 ഭാഷ)"
ନିୟମିତ ଅଭିବ୍ୟକ୍ତି |,പതിവ് എക്സ്പ്രഷൻ
ନିୟମିତ ବ୍ୟାକରଣ |,പതിവ് വ്യാകരണം
ନିୟମିତ ଭାଷା |,പതിവ് ഭാഷ
ନିୟମିତ ଅପରେସନ୍ |,പതിവ് പ്രവർത്തനം
ନିୟମିତ ଅପରେଟର୍ |,പതിവ് ഓപ്പറേറ്റർ
"ସମ୍ପର୍କୀୟ ତଥ୍ୟ
 ଆଧାର","റിലേഷണൽ ഡാറ്റ
 അടിത്തറ"
"ପରିଚ
 ଅଭିବ୍ୟକ୍ତି","ബന്ധുക്കലം
 മുഖഭാവം"
ରିଲାଏନାଲ୍ ଅପରେଟର୍,റിലേഷണൽ ഓപ്പറേറ്റർ
ସମ୍ପର୍କ ଚରିତ୍ର,പ്രതീകം
ସମ୍ପର୍କ ଅବସ୍ଥା,ബന്ധത്തിന്റെ അവസ്ഥ
ଆପେଟେକାଲ୍ ଠିକଣା,ആപേക്ഷിക വിലാസം
ଆପେକ୍ଷିକ ଠିକଣା,ആപേക്ഷിക വിലാസം
"ଆପେକ୍ଷିକ ବ୍ଲକ
 ସଂଖ୍ୟା","ആപേക്ഷിക ബ്ലോക്ക്
 അക്കം"
ଆପେଟେକାଲ୍ କୋଡ୍,ആപേക്ഷിക കോഡ്
ଆପେକ୍ଷିକ କୋଡିଂ,ആപേക്ഷിക കോഡിംഗ്
ଆପେକ୍ଷିକ କମାଣ୍ଡ |,ബന്ധു കമാൻഡ്
ଅପେକ୍ଷାକୃତ ପ୍ରାଇମ |,താരതമ്യേന പ്രൈം
ଆପେକ୍ଷିକ ଉତ୍ପାଦ,ആപേക്ഷിക ഉൽപ്പന്നം
ରିଲେ,റിലേ ചെയ്യുക
ପ୍ରକାଶନ,പ്രകാശനം
ନିର୍ଭରଯୋଗ୍ୟତା,വിശ്വാസ്യത
"ସ୍ଥାନାନ୍ତରଯୋଗ୍ୟ |
 ପ୍ରୋଗ୍ରାମ୍","പുതുക്കലില്ലാത്ത
 കാരപരിപാടി"
ଲୋଡର ସ୍ଥାନାନ୍ତର,ലോഡർ സ്ഥാനം മാറ്റിസ്ഥാപിക്കുന്നു
"ପ୍ରତିକାରିକ |
 ରକ୍ଷଣାବେକ୍ଷଣ","പരിഹാരം
 പരിപാലനം"
ସୁଦୂର,അകലെയുള്ള
ସୁଦୂର ଅଭିଗମ୍ୟତା |,വിദൂര ആക്സസ്
"ସୁଦୂର ପ୍ରବେଶ ତଥ୍ୟ |
 ପ୍ରକ୍ରିୟାକରଣ","വിദൂര ആക്സസ് ഡാറ്റ
 നടപടി"
ସୁଦୂର ବ୍ୟାଚ୍ |,വിദൂര ബാച്ച്
"ସୁଦୂର ବ୍ୟାଚ୍ |
 ପ୍ରବେଶ","വിദൂര ബാച്ച്
 പവേശം"
"ସୁଦୂର ବ୍ୟାଚ୍ |
 ପ୍ରକ୍ରିୟାକରଣ","വിദൂര ബാച്ച്
 നടപടി"
"ସୁଦୂର ବ୍ୟାଚ୍ |
 ଟର୍ମିନାଲ୍","വിദൂര ബാച്ച്
 അതിതീവ്രമായ"
"ସୁଦୂର କଲ୍ |
 ଅଗ୍ରଗାମୀ","വിദൂര കോൾ
 കൈമാറുന്ന"
"ସୁଦୂର
 ଧାରଣା","അകലെയുള്ള
 ഏകാഗത"
ସୁଦୂର କନସୋଲ୍ |,വിദൂര കൺസോൾ
ସୁଦୂର ନିୟନ୍ତ୍ରଣ,വിദൂര നിയന്ത്രണം
"ସୁଦୂର ତଥ୍ୟ |
 ଏକାଗ୍ରତା","വിദൂര ഡാറ്റ
 ഏകാഗത"
"ସୁଦୂର ଫର୍ମାଟ୍
 ବସ୍ତୁ","വിദൂര ഫോർമാറ്റ്
 ഇനം"
ସୁଦୂର ହୋଷ୍ଟ,വിദൂര ഹോസ്റ്റ്
ସୁଦୂର କାର୍ଯ୍ୟ ପ୍ରବେଶ,വിദൂര ജോലി എൻട്രി
