Marathi,Bengali
पुनरावृत्ती कार्य,পুনরাবৃত্ত ফাংশন
कमी सूचना संच संगणक (RISC),হ্রাসকৃত নির্দেশনা সেট কম্পিউটার (RISC)
अतिरेक,অপ্রয়োজনীয়তা
रिडंडंट अॅरे ऑफ इंडिपेंडंट डिस्क्स (RAID),স্বাধীন ডিস্কের অপ্রয়োজনীয় অ্যারে (RAID)
पुन्हा प्रवेश,পুনঃপ্রবেশকারী
पुन्हा प्रवेश कोड,পুনরায় প্রবেশকারী কোড
संदर्भ,রেফারেন্স
संदर्भात्मक अखंडता,উল্লেখ সততা
परावर्तन,প্রতিফলন
परावर्तन,প্রতিবিম্ব
अपवर्तन,প্রতিসরণ
रिफ्रेश करा,রিফ্রেশ
पुनर्जन्म,পুনর্জন্ম
नोंदणी करा,নিবন্ধন
नियमित व्याकरण,নিয়মিত ব্যাকরণ
संबंध,সম্পর্ক
रिलेशनल डेटाबेस,সম্পর্কিত তথ্য ভাণ্ডার
रिलेशनल डेटाबेस मॅनेजमेंट सिस्टम (RDBMS),রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS)
रिलेशनल मॉडेल,রিলেশনাল মডেল
नातेवाईक,আপেক্ষিক
सापेक्ष पत्ता,আপেক্ষিক ঠিকানা
रिले,রিলে
विश्वसनीयता मॉडेलिंग,নির্ভরযোগ্যতা মডেলিং
विश्वसनीय,নির্ভরযোগ্য
पुनर्स्थित करण्यायोग्य कोड,স্থানান্তরযোগ্য কোড
रिमोट,দূরবর্তী
दूरस्थ होस्ट,দূরবর্তী হোস্ট
दूरस्थ नोकरी प्रवेश,দূরবর্তী কাজের এন্ট্রি
दूरस्थ लॉग-इन,দূরবর্তী লগ ইন
दूरस्थ प्रक्रिया कॉल (RPC),দূরবর্তী পদ্ধতি কল (RPC)
रिमोट सेन्सिंग,রিমোট সেন্সিং
नाव बदला,নাম পরিবর্তন করুন
प्रस्तुतीकरण,রেন্ডারিং
रिपीटर,রিপিটার
उत्तर द्या,উত্তর দিন
विनंती,অনুরোধ
टिप्पण्यांसाठी विनंती (RFC),মন্তব্যের জন্য অনুরোধ (RFC)
विनंती/उत्तर प्रोटोकॉल,অনুরোধ/উত্তর প্রোটোকল
कार्यक्रम पुन्हा चालवा,প্রোগ্রাম পুনরায় চালান
संशोधन,গবেষণা
चक्र रीसेट करा,চক্র পুনরায় সেট করুন
रहिवासी,বাসিন্দা
ठराव,রেজোলিউশন
संसाधने,সম্পদ
प्रतिसाद वेळ,প্রতিক্রিয়া সময়
पुन्हा सुरू करा,আবার শুরু
पुनर्संचयित करा,পুনরুদ্ধার করুন
मागे घ्या,রিট্রেস
रीट्रांसमिशन,রিট্রান্সমিশন
परत मिळवणे,পুনরুদ্ধার করুন
पुन्हा प्रयत्न करा,পুনরায় চেষ্টা করা
परत,প্রত্যাবর্তন
रिटर्न कोड,রিটার্ন কোড
रिटर्न की,রিটার্ন কী
पुन्हा वापरण्यायोग्य कोड,পুনরায় ব্যবহারযোগ্য কোড
पुन्हा लिहिण्यायोग्य,পুনর্লিখনযোগ্য
आरजीबी मॉनिटर,আরজিবি মনিটর
रिबन,ফিতা
योग्य मुद्दा,সঠিক সমস্যা
रोबोट,রোবট
रोबोटिक्स,যন্ত্রমানব নির্মাণ বিদ্যা
मजबूत,বলিষ্ঠ
भूमिका,ভূমিকা
परत रोल करा,ফিরে আসা
गुंडाळणे,রোল ইন
बाहेर पडा,রোল আউট
रॉम,রম
मूळ,রুট
रूट निर्देशिका,রুট ডিরেক্টরি
त्रुटीची फेरी,ত্রুটির রাউন্ড
राउटर,রাউটার
राउटिंग,রাউটিং
RS232C इंटरफेस,RS232C ইন্টারফেস
RSA एन्क्रिप्शन,RSA এনক্রিপশন
RTC,আরটিসি
लांबी एन्कोडिंग चालवा,দৈর্ঘ্য এনকোডিং চালান
धावण्याची वेळ,রান সময়
रन टाइम त्रुटी,রান টাইম ত্রুটি
नमुना,নমুনা
नमुना,স্যাম্পলিং
उपग्रह,স্যাটেলাইট
संपृक्त,স্যাচুরেটিং
जतन करा,সংরক্ষণ
स्केलेबिलिटी,পরিমাপযোগ্যতা
स्केलर,স্কেলার
स्कॅनिंग,স্ক্যানিং
परिस्थिती,দৃশ্যকল্প
शेड्युलर,সময়সূচী
स्क्रीन इमेज प्रोजेक्टर,স্ক্রিন ইমেজ প্রজেক্টর
स्क्रिप्ट,লিপি
स्क्रिप्टिंग भाषा,স্ক্রিপ্টিং ভাষা
स्क्रोलिंग,স্ক্রোলিং
SDLC (सिक्रोनस डेटा लिंक कंट्रोल),SDLC (সিক্রোনাস ডেটা লিঙ্ক নিয়ন্ত্রণ)
शोधा,অনুসন্ধান করুন
शोध इंजिन,খোঁজ যন্ত্র
झाड शोधा,অনুসন্ধান গাছ
शोधत आहे,অনুসন্ধান করা হচ্ছে
दुय्यम,মাধ্যমিক
क्षेत्र,সেক্টর
सुरक्षा धोरण,নিরাপত্তা নীতি
वेळ शोधणे,সময় নেওয়া
सेगमेंट,সেগমেন্ট
सेगमेंटेशन,সেগমেন্টেশন
निवड क्रमवारी,নির্বাচন বাছাই
स्वत: मध्ये समाविष्ट,স্বয়ংসম্পূর্ণ
शब्दार्थ,শব্দার্থবিদ্যা
सेमाफोर,সেমাফোর
सेमीकंडक्टर,সেমিকন্ডাক্টর
शब्दार्थी वेब,শব্দার্থিক ওয়েব
अनुक्रमिक प्रवेश पद्धत,অনুক্রমিক অ্যাক্সেস পদ্ধতি
मालिका,সিরিয়াল
सिरीयलायझर,সিরিয়ালাইজার
सर्व्हर,সার্ভার
सर्व्हर क्रॅश,সার্ভার ক্র্যাশ
सर्व्हर परवाना,সার্ভার লাইসেন্স
सर्वो गुणक,সার্ভো গুণক
सेट करा,সেট
संच बिंदू,চিহ্নিত করা
सेट करा,সেট আপ
सावली,ছায়া
शेडिंग,শেডিং
सावली,ছায়া
फाइल शेअर करा,ফাইল শেয়ার করুন
सामायिक प्रवेश,ভাগ করা অ্যাক্সেস
शेअरिंग,শেয়ারিং
शेल,শেল
वर्ण बदला,চরিত্র পরিবর্তন
शॉर्ट सर्किट,শর্ট সার্কিট
लहान सूचना,সংক্ষিপ্ত নির্দেশ
भावंड,ভাইবোন
दुष्परिणाम,পার্শ্ব প্রতিক্রিয়া
साइन बिट,সাইন বিট
सिग्नल,সংকেত
सिग्नल प्रक्रिया,সংকেত প্রক্রিয়াজাতকরণ
सिग्नलिंग,সংকেত
सिग्नल-टू-आवाज गुणोत्तर,শব্দ অনুপাত থেকে সংকেত
स्वाक्षरी,স্বাক্ষর
स्वाक्षरी चाचणी,স্বাক্ষর পরীক্ষা
लक्षणीय अंक,উল্লেখযোগ্য সংখ্যা
सिलिकॉन चिप,সিলিকন চিপ
सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP),সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP)
सिम्प्लेक्स,সিমপ্লেক্স
सिम्प्लेक्स नोड,সিমপ্লেক্স নোড
अनुकरण,সিমুলেশন
सिम्युलेटर,সিমুলেটর
एकाचवेळी,যুগপত
एकाच वेळी प्रक्रिया,যুগপত প্রক্রিয়াকরণ
सिंगलटन,সিঙ্গেলটন
साइट परवाना,সাইটের লাইসেন্স
आकार,আকার
आकारमान,সাইজিং
स्केचिंग,স্কেচিং
वगळा,এড়িয়ে যান
वगळणे,স্কিপিং
स्लॅश,স্ল্যাশ
गुलाम संगणक,স্লেভ কম্পিউটার
स्लाइडिंग विंडो प्रोटोकॉल,স্লাইডিং উইন্ডো প্রোটোকল
स्लिप,স্লিপ
स्लॉट,স্লট
लहान संगणक प्रणाली इंटरफेस (SCSI),ছোট কম্পিউটার সিস্টেম ইন্টারফেস (SCSI)
स्मार्ट कार्ड,স্মার্ট কার্ড
गोगलगाय मेल,শামুক মেইল
स्नॅपशॉट,স্ন্যাপশট
सॉफ्ट संगणन,নরম কম্পিউটিং
सॉफ्ट कॉपी,সফট কপি
मऊ फॉन्ट,নরম ফন্ট
सॉफ्टवेअर,সফটওয়্যার
सॉंफ्टवेअर अभियांत्रिकी,সফ্টওয়্যার প্রকৌশল
सॉफ्टवेअर परवाना,সফ্টওয়্যার লাইসেন্স
सॉफ्टवेअर चाचेगिरी,সফটওয়্যার পাইরেসি
स्पेक्ट्रम,বর্ণালী
सर्पिल,সর্পিল
पत्रक पसरवा,শীট ছড়িয়ে
मानक,স্ট্যান্ডার্ড
मानक सामान्यीकृत मार्कअप भाषा (SGML),স্ট্যান্ডার্ড সাধারণীকৃত মার্কআপ ভাষা (SGML)
मानकीकरण,প্রমিতকরণ
स्टँडबाय वेळ,Standby সময়
तारा LAN,তারকা LAN
स्टार टोपोलॉजी,তারকা টপোলজি
थोडा प्रारंभ करा,বিট শুরু
उपासमार,অনাহার
स्थिर स्मृती&#39;,স্ট্যাটিক মেমরি&#39;
स्थिती चॅनेल,স্ট্যাটাস চ্যানেল
पायरी आकार,ধাপে আকার
थांबा आणि प्रतीक्षा प्रोटोकॉल,থামুন এবং প্রোটোকল অপেক্ষা করুন
स्टॉप कोड,স্টপ কোড
स्टॉप की,স্টপ কী
साठवणक्षमता,সঞ্চয়যোগ্যতা
संग्रहित कार्यक्रम,সংরক্ষিত প্রোগ্রাম
स्ट्रिंग डेटा,স্ট্রিং ডেটা
संरचित कोडिंग,কাঠামোগত কোডিং
संरचित क्वेरी भाषा (SQL),কাঠামোগত ক্যোয়ারী ভাষা (SQL)
शैली पत्रक,শৈলী শীট
उप-निर्देशिका,সাব-ডিরেক্টরি
सबनेट,সাবনেট
उपवृक्ष,সাবট্রি
सारांश,সারসংক্ষেপ
सुपर संगणक,সুপার কম্পিউটার
सुपर संगणन,সুপার কম্পিউটিং
सुपर की,সুপার কী
सुपर वापरकर्ता,সুপার ব্যবহারকারী
पर्यवेक्षी शिक्षण,তত্ত্বাবধানে শিক্ষা
समर्थन चिप,সমর্থন চিপ
सर्फ,সার্ফ
सर्फिंग,সার্ফিং
स्वॅप,অদলবদল
स्वॅप मध्ये,অদলবদল
स्वॅप आउट करा,অদলবদল করা
स्वॅपिंग,অদলবদল
स्विच केलेले नेटवर्क,সুইচড নেটওয়ার্ক
स्विचिंग,সুইচিং
स्विचिंग सिद्धांत,স্যুইচিং তত্ত্ব
प्रतीकात्मक प्रोग्रामिंग,প্রতীকী প্রোগ্রামিং
सिंक्रोनाइझेशन,সিঙ্ক্রোনাইজেশন
सिंक्रोनाइझर,সিঙ্ক্রোনাইজার
समकालिक,সিঙ্ক্রোনাস
सिंक्रोनस डिजिटल पदानुक्रम (SDH),সিঙ্ক্রোনাস ডিজিটাল হায়ারার্কি (SDH)
वाक्यरचना विश्लेषण,সিনট্যাক্স বিশ্লেষণ
प्रणाली विश्लेषण,ধারা বিশ্লেষণ
सिस्टम अभियांत्रिकी,সিস্টেম ইঞ্জিনিয়ারিং
सिस्टम हॅकर,সিস্টেম হ্যাকার
सिस्टम इंटिग्रेटर,ব্যাবস্থা সংযোগকারক
सिस्टम लॉग,সিস্টেম লগ
सिस्टम मास्क,সিস্টেম মাস্ক
सिस्टम नेटवर्क आर्किटेक्चर (SNA),সিস্টেম নেটওয়ার্ক আর্কিটেকচার (SNA)
सिस्टम प्रोग्रामर,সিস্টেম প্রোগ্রামার
सिस्टम रीस्टार्ट,সিস্টেম রিস্টার্ট
सिस्टम बंद,সিস্টেম শাটডাউন
सिस्टम चाचणी,সিস্টেম পরীক্ষা
प्रणाली उपयुक्तता,সিস্টেম ইউটিলিটি
पद्धतशीर कोड,পদ্ধতিগত কোড
टॅब कमांड,ট্যাব কমান্ড
टेबल,টেবিল
टेबल वर पहा,টেবিল দেখুন
टेबल जागा,টেবিল স্পেস
गोळी,ট্যাবলেট
सारणीबद्ध अॅरे,ট্যাবুলার অ্যারে
सारणी कार्य,ট্যাবুলেটিং ফাংশন
टॅग केलेले आर्किटेक्चर,ট্যাগ করা আর্কিটেকচার
टॅग केलेले प्रतिमा फाइल स्वरूप (TIFF),ট্যাগ করা ছবি ফাইল ফরম্যাট (TIFF)
तांडम प्रणाली,ট্যান্ডাম সিস্টেম
टेप घनता,টেপ ঘনত্ব
टेप मास्क,টেপ মাস্ক
tar फाइल,tar ফাইল
कार्य,টাস্ক
टास्क बार,টাস্ক বার
कार्य शेड्यूलर,কাজের সূচি
TCP/IP (ट्रांसमिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल),TCP/IP (ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল)
फाडणे ऑपरेशन,টিয়ারডাউন অপারেশন
दूरसंचार,টেলিকম
दूरसंचार,টেলিযোগাযোগ
दूरसंचार,টেলিকনফারেন্স
टेलिकॉन्फरन्सिंग,টেলিকনফারেন্সিং
टेलीग्राफी,টেলিগ্রাফি
टेलीमेट्री,টেলিমেট্রি
दूरध्वनी,টেলিফোন
दूरध्वनी,টেলিফোনি
टेलिप्रिंटर,টেলিপ্রিন্টার
टेलिप्रोसेसिंग,টেলিপ্রসেসিং
दूरदर्शन,টেলিভিশন
टेलेक्स,টেলেক্স
टेलनेट,টেলনেট
तापमान,তাপমাত্রা
साचा,টেমপ্লেট
दहाचे पूरक,দশের পরিপূরক
तेरा बाइट,তেরা বাইট
तेरा फ्लॉप,তেরা ফ্লপ
टर्मिनल कर्सर,টার্মিনাল কার্সার
टर्मिनल नोड,টার্মিনাল নোড
टर्मिनल विंडो,টার্মিনাল উইন্ডো
समाप्ती,সমাপ্তি
टर्नरी,টারনারি
टर्नरी ऑपरेशन,টার্নারি অপারেশন
चाचणी,পরীক্ষা
चाचणी कव्हरेज,পরীক্ষার কভারেজ
चाचणी,পরীক্ষা চালানো
चाचणी-डेटा,টেস্ট-ডেটা
मजकूर,পাঠ্য
मजकूर बॉक्स,টেক্সট বক্স
मजकूर कर्सर,পাঠ্য কার্সার
मजकूर संपादक,টেক্সট সম্পাদক
मजकूर फाइल,লেখার ফাইল
मजकूर मोड,পাঠ্য মোড
मजकूर प्रक्रिया,পাঠ্য প্রক্রিয়াকরণ
टेक्स्ट टू स्पीच (TTS),টেক্সট টু স্পিচ (TTS)
टेक्सचर मॅपिंग,টেক্সচার ম্যাপিং
टी-फ्लिप-फ्लॉप,টি-ফ্লিপ-ফ্লপ
थर्मल प्रिंटर,থারমাল প্রিন্টার
पातळ फिल्म मेमरी,পাতলা ফিল্ম মেমরি
पातळ फिल्म ट्रान्झिस्टर,পাতলা ফিল্ম ট্রানজিস্টর
थ्रॅशिंग,মারধর
धागा,থ্রেড
थ्रेडिंग,থ্রেডিং
त्रिस्तरीय नेटवर्क,ত্রিস্তর নেটওয়ার্ক
थ्रूपुट,থ্রুপুট
वेळेची जटिलता,সময় জটিলতা
टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम),টাইম ডিভিশন মাল্টিপ্লেক্সিং (TDM)
वेळ फ्रेम,সময় ফ্রেম
वेळ फ्रेम,সময় ফ্রেম
टाइम मशीन,সময় মেশিন
वेळ संपला,সময় শেষ
वेळ परिमाणीकरण,সময় পরিমাপ
वेळ मालिका,সময় সিরিজ
वेळ सामायिकरण,সময় ভাগ
वेळ सामायिकरण प्रणाली,সময় ভাগ করে নেওয়ার সিস্টেম
वेळ मुद्रांक,সময় স্ট্যাম্প
वेळ आकृती,টাইমিং ডায়াগ্রাম
रंगछटा,আভা
टॉगल करा,টগল
टॉगल गती,টগল করার গতি
टोकन,টোকেন
टोकन बस,টোকেন বাস
टोकन बस,টোকেন বাস
टोकन बस नेटवर्क,টোকেন বাস নেটওয়ার্ক
टोकन रिंग,টোকেন রিং
टोकन चर्चा,টোকেন কথা
साधन,টুল
वरुन खाली,আপাদোমোস্তোক
टॉप डाउन डिझाइन,টপ ডাউন ডিজাইন
टॉप डाउन पार्सिंग,টপ ডাউন পার্সিং
टोपोलॉजी,টপোলজি
टच पॅड,স্পর্শ প্যাড
टच स्क्रीन,স্পর্শ পর্দা
ट्रेस,ট্রেস
ट्रेसिंग,ট্রেসিং
ट्रॅक,ট্র্যাক
ट्रॅक डिस्क,ট্র্যাক ডিস্ক
ट्रॅक टेप,ট্র্যাক টেপ
ट्रॅकिंग,ট্র্যাকিং
झलक,লতা
मार्गक्रमण,গতিপথ
व्यवहार,লেনদেন
व्यवहार फाइल,লেনদেন ফাইল
व्यवहार लॉग,লেনদেনের লগ
नक्कल करा,প্রতিলিপি
ट्रान्सड्यूसर,ট্রান্সডুসার
हस्तांतरण दर,স্থানান্তর হার
हस्तांतरण वेळ,স্থানান্তর সময়
परिवर्तन,রূপান্তর
क्षणिक त्रुटी,ক্ষণস্থায়ী ত্রুটি
संक्रमण वेळ,ট্রানজিট সময়
संक्रमण,উত্তরণ
सकर्मक,ট্রানজিটিভ
संक्रमणशीलता,ট্রানজিটিভিটি
भाषांतर,অনুবাদ
संसर्ग,সংক্রমণ
ट्रान्समिशन कंट्रोल प्रोटोकॉल (TCP),ট্রান্সমিশন কন্ট্রোল প্রোটোকল (TCP)
ट्रान्समिशन लाइन,পরিচলন রেখা
ट्रान्समीटर,ট্রান্সমিটার
पारदर्शकता,স্বচ্ছতা
ट्रान्सपॉन्डर,ট্রান্সপন্ডার
वाहतूक,পরিবহন
स्थानांतर,স্থানান্তর
ट्रान्सपुटर,ট্রান্সপুটার
ट्रान्सरिसीव्हर,ট্রান্সরিভার
सापळा,ফাঁদে ফেলা
ट्रॅव्हर्स,ট্রাভার্স
झाड (ट्राव्हर्सल),গাছ (ট্রাভার্সাল)
वृक्ष नेटवर्क,গাছ নেটওয়ার্ক
उपनदी सर्किट,উপনদী সার্কিট
क्षुल्लक आलेख,তুচ্ছ গ্রাফ
समस्या शूट,সমস্যা অঙ্কুর
छाटणे,ছাঁটা
सत्य सारणी,সঠিক তালিকা
ट्यूनर,টিউনার
बोगदा,টানেলিং
ट्युनिंग,টানিং
तुपल,টুপল
टर्बो पास्कल,টার্বো প্যাসকেল
ट्युरिंग मशीन,টিউরিং মেশিন
वेळ फिरवा,সময় ঘুরিয়ে দিন
दस्तऐवज फिरवा,নথি ঘুরিয়ে দিন
टर्नअराउंड क्रम,পরিবর্তনের ক্রম
ट्विन केबल,টুইন তারের
वळलेली जोडी,পাকানো জোড়া
दोन भाग असेंबलर,দুই অংশ সংযোজনকারী
दोन पूरक,দুই এর পরিপূরক
प्रकार,টাইপ
चेहरा टाइप करा,টাইপ মুখ
डोके टाइप करा,মাথা টাইপ করুন
चाक टाइप करा,টাইপ চাকা
टायपिंग,টাইপিং
अन इंटरप्टेबल पॉवर सोर्स (यूपीएस),আন ইন্টারপ্টেবল পাওয়ার সোর্স (ইউপিএস)
unary ऑपरेशन,unary অপারেশন
unary ऑपरेशन,unary অপারেশন
unary ऑपरेटर,unary অপারেটর
अनिश्चितता,অনিশ্চয়তা
बिनशर्त विधान,শর্তহীন বিবৃতি
अगणित,অগণিত
उघडा,উন্মোচন
अनिर्णित,সিদ্ধান্তহীন
अपरिभाषित,অনির্ধারিত
अपरिभाषित रेकॉर्ड,অনির্ধারিত রেকর্ড
हटवणे रद्द करा,মুছে ফেলুন
अंडरस्कोर,আন্ডারস্কোর
दिशाहीन,অনির্দেশিত
अनिर्देशित आलेख,অনির্দেশিত গ্রাফ
दिशाहीन सेवा वेळ,undirectional সেবা সময়
पूर्ववत करा,পূর্বাবস্থায় ফেরান
अनफॉर्मेट डिस्क,বিন্যাসহীন ডিস্ক
युनिकास्टिंग,ইউনিকাস্টিং
युनिकोड,ইউনিকোড
दिशाहीन झाड,অনির্দেশিত গাছ
युनिफॉर्म रिसोर्स लोकेटर (URL),ইউনিফর্ম রিসোর্স লোকেটার (URL)
युनिप्रोसेसिंग,ইউনিপ্রসেসিং
अद्वितीय,অনন্য
अनशिल्डेड ट्विस्टेड जोडी (UTP),ইউনিশিল্ড টুইস্টেড পেয়ার (UTP)
युनिट,ইউনিট
युनिट पत्ता,ইউনিট ঠিকানা
युनिट अंतराल,একক ব্যবধান
युनिट चाचणी,অংশ পরিক্ষাকরণ
एकात्मक कोड,একক কোড
युनिटर्म,Uniterm
युनिव्हर्सल एसिंक्रोनस रिसीव्हर/ट्रांसमीटर (UART),ইউনিভার্সাল অ্যাসিঙ্ক্রোনাস রিসিভার/ট্রান্সমিটার (UART)
सार्वत्रिक फ्लिप फ्लॉप,সর্বজনীন ফ্লিপ ফ্লপ
सार्वत्रिक संच,সার্বজনীন সেট
सार्वत्रिक वर्ण संच,সার্বজনীন অক্ষর সেট
युनिक्स,ইউনিক্স
अनलॉक करा,আনলক
असुरक्षित क्षेत्र,অরক্ষিত ক্ষেত্র
असुरक्षित फाइल,অরক্ষিত ফাইল
अगम्य,অগম্য
छाया सोडा,ছায়ামুক্ত করা
असुरक्षित,অরক্ষিত
अयशस्वी कॉल,অসফল কল
उंटार,উন্টার
विसंगती अद्यतनित करा,অসঙ্গতি আপডেট করুন
अद्यतनित फाइल,আপডেট করা ফাইল
अपडेट करत आहे,আপডেট করা হচ্ছে
श्रेणीसुधारित करा,আপগ্রেড করুন
श्रेणीसुधारित करा,আপগ্রেড করুন
अपलिंक,আপলিংক
अपलोड करत आहे,আপলোড হচ্ছে
वरच्या मेमरी क्षेत्र,উপরের মেমরি এলাকা
अपस्ट्रीम,আপস্ট্রিম
अपटाइम,আপটাইম
ऊर्ध्वगामी,ঊর্ধ্বমুখী
युजनेट,ইউজনেট
वापरकर्ता,ব্যবহারকারী
वापरकर्ता एजंट,ব্যবহারিক দূত
वापरकर्ता प्रमाणीकरण,ব্যবহারকারী প্রমাণীকরণ
वापरकर्ता डेटाग्राम प्रोटोकॉल (UDP),ব্যবহারকারীর ডেটাগ্রাম প্রোটোকল (UDP)
वापरकर्ता अनुकूल,ব্যবহারকারী বান্ধব
वापरकर्ता ओळख,ব্যবহারকারী সনাক্তকরণ
वापरकर्ता ओळख (UID),ব্যবহারকারীর পরিচয় (UID)
वापरकर्ता इंटरफेस,ব্যবহারকারী ইন্টারফেস
वापरकर्ता नाव,ব্যবহারকারীর নাম
वापरकर्ता प्रोफाइल,ব্যবহারকারীর প্রোফাইল
उपयुक्तता,ইউটিলিটি
उपयुक्तता सॉफ्टवेअर,ইউটিলিটি সফটওয়্যার
वैध,বৈধ
प्रमाणीकरण,বৈধতা
प्रमाणीकरण प्रोटोकॉल,বৈধতা প্রোটোকল
प्रमाणीकरण चाचणी,বৈধতা পরীক্ষা
वैधता तपासणी,বৈধতা পরীক্ষা
मूल्यवर्धित नेटवर्क (VAN),মূল্য সংযোজন নেটওয়ার্ক (VAN)
मूल्यवर्धित पुनर्विक्रेता (VAR),ভ্যালু অ্যাডেড রিসেলার (VAR)
लुप्त होणारा बिंदू,বিলয়বিন্দু
वाफेची भांडी,ভাপওয়্যার
चल,পরিবর্তনশীল
व्हेरिएबल पत्ता,পরিবর্তনশীল ঠিকানা
व्हेरिएबल बिट दर,পরিবর্তনশীল বিট হার
व्हेरिएबल फील्ड लांबी,পরিবর্তনশীল ক্ষেত্রের দৈর্ঘ্য
व्हेरिएबल लांबी कोड,পরিবর্তনশীল দৈর্ঘ্য কোড
व्हेरिएबल नाव,পরিবর্তনশীল নাম
व्हेरिएल,ভেরিয়েল
वेक्टर,ভেক্টর
वेक्टर ग्राफिक,ভেক্টর গ্রাফিক্স
वेक्टर प्रीसेसिंग,ভেক্টর প্রসেসিং
वेक्टर केलेले व्यत्यय,vectored interrupts
वेन आकृती,ভেন ডায়াগ্রাম
पडताळणी आणि प्रमाणीकरण (V&amp;V),যাচাইকরণ এবং বৈধতা (V&amp;V)
आवृत्ती नियंत्रण,ভর্সন নিয্ন্ত্র্ন
आवृत्ती क्रमांक,সংস্করণ সংখ্যা
शिरोबिंदू,ভার্টেক্স
अनुलंब प्रोसेसर,উল্লম্ব প্রসেসর
खूप मोठ्या प्रमाणात एकत्रीकरण (VLSI),খুব বড় স্কেল ইন্টিগ্রেশন (VLSI)
खूप लांब सूचना शब्द (VLIW),খুব দীর্ঘ নির্দেশ শব্দ (VLIW)
VHDL,ভিএইচডিএল
व्हिडिओ कॅमेरा,ভিডিও ক্যামেরা
व्हिडिओ कॉन्फरन्सिंग,ভিডিও কনফারেন্সিং
व्हिडिओ प्रदर्शन टर्मिनल,ভিডিও প্রদর্শন টার্মিনাল
व्हिडिओ प्रदर्शन युनिट,ভিডিও প্রদর্শন ইউনিট
व्हिडिओ गेम,ভিডিও গেম
व्हिडिओ ग्राफिक अडॅप्टर (VGA),ভিডিও গ্রাফিক অ্যাডাপ্টার (ভিজিএ)
व्हिडिओ ग्राफिक्स अडॅप्टर (VGA),ভিডিও গ্রাফিক্স অ্যাডাপ্টার (ভিজিএ)
व्हिडिओ सर्व्हर,ভিডিও সার্ভার
पहा,দেখুন
पोर्ट पहा,পোর্ট দেখুন
व्ह्यूपोर्ट,ভিউপোর্ট
आभासी सर्किट,ভার্চুয়াল সার্কিট
आभासी कार्य,ভার্চুয়াল ফাংশন
आभासी स्मृती,ভার্চুয়াল মেমরি
आभासी खाजगी नेटवर्क,ভার্চুয়াল প্রাইভেট নেটওয়ার্ক
आभासी वास्तव,ভার্চুয়াল বাস্তবতা
आभासी वास्तव,ভার্চুয়াল বাস্তবতা
आभासी वास्तव मार्कअप भाषा,ভার্চুয়াল বাস্তবতা মার্কআপ ভাষা
आभासी वास्तविकता मार्कअप भाषा (VRML),ভার্চুয়াল রিয়েলিটি মার্কআপ ভাষা (VRML)
आभासी संचयन प्रवेश पद्धत,ভার্চুয়াল স্টোরেজ অ্যাক্সেস পদ্ধতি
आभासी स्टोरेज व्यवस्थापन,ভার্চুয়াল স্টোরেজ ব্যবস্থাপনা
विषाणू,ভাইরাস
व्हायरस शोधणे,ভাইরাস সনাক্তকরণ
व्हायरस प्रोग्राम,ভাইরাস প্রোগ্রাম
दृश्यमानता,দৃশ্যমানতা
दृष्टी,দৃষ্টি
व्हिज्युअल बेसिक,ভিজ্যুয়াল বেসিক
व्हिज्युअल C++,ভিজ্যুয়াল C++
व्हिज्युअल डिस्प्ले युनिट,চাক্ষুষ প্রদর্শন ইউনিট
विचुअल,ভিচুয়াল
आभासी पत्ता,ভিচুয়াল ঠিকানা
व्हिज्युअल मशीन (VM),ভিচুয়াল মেশিন (ভিএম)
आवाज,ভয়েস
व्हॉइस मेल,ভয়েস মেইল
व्हॉइस मेल सर्व्हर,ভয়েস মেইল সার্ভার
आवाज ओळख,ভয়েস স্বীকৃতি
व्हॉइस-नेट,ভয়েস-নেট
अस्थिर स्मृती,উদ্বায়ী মেমরি
वेफर,ওয়েফার
WAIS व्यवस्थापक,WAIS ম্যানেজার
मरणाची वाट पहा,মরার অপেক্ষা করুন
जखमेची प्रतीक्षा करा,ক্ষত অপেক্ষা করুন
प्रतीक्षा केलेला कोड,অপেক্ষা করা কোড
वाट पाहिली,অপেক্ষা করা মানে
वेळ वाट,অপেক্ষার সময়
भिंत ग्रेड,প্রাচীর গ্রেড
उबदार रीस्टार्ट,উষ্ণ পুনঃসূচনা
कचरा बँड रुंदी,বর্জ্য ব্যান্ড প্রস্থ
धबधबा मॉडेल,জলপ্রপাত মডেল
वेव्हलेट,ওয়েভলেট
तरंग प्रतिमा संक्षेप,তরঙ্গায়িত ইমেজ কম্প্রেশন
तरंग रूपांतर,তরঙ্গায়িত রূপান্তর
कमकुवत अस्तित्व,দুর্বল সত্তা
वेब,ওয়েব
संकेतस्थळ,ওয়েব ঠিকানা
वेब ऑथरिंग,ওয়েব অথরিং
अंतर्जाल शोधक,ওয়েব ব্রাউজার
वेब पृष्ठ,ওয়েব পেজ
वेब सर्व्हर,ওয়েব সার্ভার
संकेतस्थळ,ওয়েব সাইট
वेब-सक्षम अनुप्रयोग,ওয়েব-সক্ষম অ্যাপ্লিকেশন
