Gujarati,English
Sાળ,Sage
સાલ,Sal
તલવાર,Salvia
ચંદણનું લાકડું,Sandal wood
સાધનો,Sapota
ડુક્કર,Screwpine
દરિયાકાંઠે,Seabuckhorn
સણગન,Senna
સર્પ,Serpentine wood
તલ,Sesame
સાપ ખાડો,Snake gourd
ત્વરિત તરબૂચ,Snap melon
સાબુ,Soapnut
નાણું,Sorghum
સોયાબીન,Soybean
સ્પેચશ ચેરી,Spanish cherry
વિસ્તાર,Spinach
ગંજીાર,Spindle wood
સ્પોન્જ,Sponge gourd
સ્ટીવિયા,Stevia
ડંખ મારનાર,Stinging nettle
પથ્થર,Stone flower
મંરીલો,Strawberry
સુદાન ઘાસ,Sudan grass
શેરડી,Sugarcane
ઉનાળો,Summer squash
સૂર્યમુખી,Sunflower
તડ,Sunhemp
મીઠી ક્લોવર,Sweet clover
મીઠાઈ,Sweet gourd
શક્કરિયા,Sweet potato
મીઠી વાયોલેટ,Sweet violet
સ p પ સકર,Sap sucker
જોયું,Saw fly
માપેલ જંતુ,Scale insect
સેમિલૂપર,Semilooper
શૂટ બોરર,Shoot borer
રેશમનો કીડો,Silkworm
ગોકળગાય,Snail
ચકલી,Sparrow
કરોળિયા,Spider
ખડકો,Squirrel
દાંડીનું બોરર,Stalk borer
સ્ટેમ બોરર,Stem borer
સ્ટેમ કમરપુન,Stem girdler
પથ્થર નળી,Stone weevil
ભૂમિ -વૈજ્ scientાનિક,Soil scientist
યુદ્ધની યુક્તિ,Tactic movement
ટેગિંગ (લેબલિંગ),Tagging (labelling)
ટાંકી કાંપ,Tank silt
મૂળ,Tap root
ટાસેલ (મકાઈ),Tassel (maize)
વર્ગીકરણ,Taxonomy
પ્રાતળતા,Technology
સમશીતોષ્ણ વિસ્તાર,Temperate zone
હંગામી ઝબૂકવું,Temporary wilting
નિવારણ,Tendril
તનમાક્ષમાપક,Tensiometer
તંગ,Tepal
ટેરાટોજેની,Teratogeny
સમાપ્તિ કોડન,Termination codon
Terrંચું,Terrace
ટેરેસ અંતરાલ,Terrace interval
પાર્થિવ કિરણોત્સર્ગ,Terrestrial radiation
પાર્થિવ નીંદણ,Terrestrial weeds
પરીક્ષણ -ક્રોસ,Test cross
પરીક્ષણ -વજન,Test weight
વસૂલાત,Testa
એક જાતનો રંગીન ભાગ,Tetrad
ટેટ્રાપ્લોઇડ,Tetraploid
ટેટ્રાપ્લોઇડ,Tetraploidy
થેલેમસ,Thalamus
ઉષ્ણતાઈ,Thermal conductivity
થર્મલ વિભાજન,Thermal diffusivity
ઉષ્ણતાઈ,Thermal induction
તાપમાર્ગ,Thermocouple
ઉષ્ણતામાળા,Thermograph
તાપમાર્ગ,Thermoperiodicity
તાપમાન,Thermoperiodism
તાપમાન,Thermophile
તૃષ્ણા,Thermotaxis
પાતળું,Thinning out
કરચલીવાળું,Threshing
ટી.આઈ. પ્લાઝ્મિડ,Ti plasmid
ભરતીની swભી,Tidal swamps
ટાઇલ ગટર,Tile drainage
અતિશયતા,Tillability
ખેતી,Tillage
ટેલર (છોડ),Tiller (plant)
પિલરેટીંગ,Tillering
પગલે ભરતી,Tillering stage
ગાલ,Tilth
પેશી પરીક્ષણ,Tissue testing
તોડી,Toddy
સહનશીલતા,Tolerance
ટોચની માટી,Top soil
ટોપો,Topato
ટોચના પોશાક,Top-dressing
યથાવત્વિજ્ologyાન,Topoclimatology
ટોપિંગ (તમાકુ),Topping (tobacco)
કુલ સુપાચ્ય પોષક તત્વો,Total digestible nutrient
કુલ પરિબળ ઉત્પાદકતા,Total factor productivity
કુલ દ્રાવ્ય ઘનતા,Total soluble solids
થાપણ,Totipotency
વિષવિજ્ityાન,Toxicity
ઝેરી દવા,Toxin
તલક્ષર તત્વો,Trace elements
ટ્રેઝર તત્વો,Tracer elements
વ્યવહાર,Transacting
અનુલેખન,Transcription
પરિવર્તન,Transformation
રોષ,Transgenic
ભાષાંતર,Translation
પ્રસારણ,Translocation
પરિવર્તન,Transmittance
ફાડતા ગુણાંક,Transpiration coefficient
ફાડાં -લાપણું,Transpiration pull
રક્ષા ગુણોત્તર,Transpiration ratio
પ્રત્યારોપણ,Transplant shock
પ્રત્યારોપણ,Transplanter
પ્રત્યારોપણ,Transplanting
પરિવહન કરેલી જમીન,Transported soil
ફેરબદલ,Transposon
ટ્રાંસ્વર્સ ગટર,Transverse drainage
જાળ,Trap crops
કચરો,Trashing
સારવાર,Treatment
ઝાડનું પાક,Tree cropping
વૃક્ષ,Tree ring
સુનાવણી,Trial
પગની સિંચાઈ,Trickle irrigation
ઉત્તેજન પરિબળ,Trigger factor
ત્રિપિક,Triploid
કાપી નાખવો,Tripple cropping
ઉષ્ણકટિબંધનું સ્તર,Trophic level
ઉષ્ણકટિબંધ,Tropic movements
ઉષ્ણકટિબંધનો પ્રદેશ,Tropical region
ઉષ્ણકટિબંધ,Tropism
સાચી ઘનતા,True density
સાચી પાચનક્ષમતા,True digestibility
ક્ષીણ રૂપરેખા,Truncated profile
કાપેલી માટી,Truncated soil
સુનામી,Tsunami
કંદનાં પાક,Tuber crops
કંદ,Tuber
ગાંઠ,Tumour
માટીનો ભોગ,Tuncation of soil
વાટકો,Tundra
ટર્ફ,Turf
અંગારું,Turgid
ગાંઠની ચળવળ,Turgor movement
ગાંઠ દબાણ,Turgor pressure
અંગાર,Turgor
ટર્નર સિન્ડ્રોમ,Turner's syndrome
પ્રકાર (છોડ),Type (plant)
પ્રકાર I ભૂલ,Type I error
પ્રકાર II ભૂલ,Type II error
વાસ,Typhoon
આધિપત્ય,Tamarind
અણી,Tarragon
મંદિર અથવા પેગોડા વૃક્ષ,Temple or pagoda tree
થિસ્ટલ,Thistle
થુજા,Thuja
થાઇમ,Thyme
તમાકુ,Tobacco
ટામેટા,Tomato
દુ: ખનું વૃક્ષ,Tree of sorrow
ત્રિકોણાકાર,Triticale
રણકાર,Trumpet vine
ક્ષુદ્ર,Tuberose
હળદર,Turmeric
સલગમ,Turnip
ટાઇફા (ભારતીય રીડ મેસ),Typha (Indian reed mace)
ચા મચ્છર,Tea mosquito
મનુષ્ય (સફેદ કીડી),Termites (white ant)
ઝગઝગટ,Thrips
અલ્ટ્રાસેન્ટ્રિફ્યુગેશન,Ultracentrifugation
અલંકાર,Ultrasound
દંભ,Umbel
કર્કશ,Uncoupling
ફળ,Unfruitfulness
એકાંત,Univalent
સાર્વત્રિક આનુવંશિક સંહિતા,Universal genetic code
સાર્વત્રિક જમીન -ખોટ સમીકરણ,Universal soil loss equation
અસંતૃપ્ત ફેટી એસિડ્સ,Unsaturated fatty acids
Andંચા વિસ્તરણ ચોખા,Upland rice
ઉચ્ચાદન,Upland
શહેરી ખાતર,Urban compost
Urતર,Urea
ખલાસી,Urease
ઉલ્લા ઘાસ,Ulla grass
રસી,Vaccine
શૂન્યતા,Vacuole
મૂલ્યવર્ગીય કૃષિ,Value-added agriculture
મૂલ્ય -ઉત્પાદન,Value added product
મૂલ્ય -પરિવર્તન,Value addition
મૂલ્ય ખર્ચ ગુણોત્તર,Value cost ratio
VAM (વેસિક્યુલર આર્બસ્ક્યુલર),VAM (vesicular arbuscular)
વરાળની ગરમી સારવાર,Vapour heat treatment
વરાળનું દબાણ,Vapour pressure
ચક્રાભક્ષી ખર્ચ,Variable cost
ચક્રાકાર જનીણ,Variable gene
વધઘટ દર તકનીક,Variable rate technology
ભિન્નતા,Variance
વિવિધતા,Variation
જાત,Variety
વેક્ટર,Vector
વનસ્પતિ,Vegetation
વનસ્પતિના અધોગતિ,Vegetation degradation
વનસ્પતિ -અવરોધ,Vegetative barrier
વનસ્પતિ -આવરણ,Vegetative cover
વનસ્પતિ પ્રચાર,Vegetative propagation
વનસ્પતિ તબક્કો,Vegetative stage
શણગાર,Venation
શબ્દમાળા,Vermicastings
કૃત્રિમ રંગ,Vermicompost
પ્રધ્ધરણ,Vernalization
Verંચી ગુંડાગીરી,Vertical mulching
વર્ટિસોલ,Vertisol
સધ્ધરતા (બીજ),Viability (seed)
વેલો,Vine
સરકો,Vinegar
વીર જીન,Vir gene
કુમારિકા જમીન,Virgin land
કુંવારી માટી,Virgin soil
ક virંગું,Virulence
વાઇરસ,Virus
વાયરસનો કોટ પ્રોટીન,Virus coat protein
વાયરસ અનુક્રમણિકા,Virus indexing
સ્નિગ્ધતા,Viscosity
દૃશ્ય -કિરણોત્સર્ગ,Visible radiation
વિટામિન,Vitamins
વહાણની ખેતી,Viticulture
વૈવિધ્ય,Viviparous
રદિયો જગ્યા,Void space
અનિશ્ચિતતા,Volatilization
સ્વયંસેવક છોડ,Volunteer plants
વેનિલા,Vanilla
જાડું,Vetiver
પીટરનાનિયન ડોક્ટર,Veterinanian doctor
ગિરિમાળા,Virologist
વેતન,Wage
ગરમ લોહીવાળું પ્રાણી,Warm blooded animal
બગાડ વ્યવસ્થા,Waste management
કચરો,Wastelands
જળ અરજી કાર્યક્ષમતા,Water application efficiency
પાણી -અરજી -દર,Water application rate
પાણી -સિલક,Water balance
જળ સંકલન,Water compaction
જળ -સંરક્ષણ,Water conservation
પાણી -વપરાશ,Water consumption
જળ -વાહન કાર્યક્ષમતા,Water conveyance efficiency
જળ સંસ્કૃતિ,Water culture
પાણીની ખોટ,Water deficit
જળ વિતરણ કાર્યક્ષમતા,Water distribution efficiency
જળ -શુલ્ક,Water duty
પાણીનો ઘેરો,Water furrow
જળમાર્ગ,Water gates
પાણી,Water logging
પાણીનું સંચાલન,Water management
પાણીની આવશ્યકતા,Water requirement of crops
પાણીની સંતૃપ્તિની ખોટ,Water saturation deficit
પાણીનો સોદો,Water table
પાણીનો ઉપયોગ કાર્યક્ષમતા,Water use efficiency
પાણી yieldપજ,Water yield
જળ-હાર્વેસ્ટીંગ,Water-harvesting
જળશેષ,Watershed
જાંબુડી વ્યવસ્થા,Watershed management
જળાશસ્તાની સારવાર,Watershed treatment
જખહારી આધારિત પદ્ધતિ,Watershed-based system
જળમાર્ગ,Waterway
તરંગ,Wave-length
મીણ,Waxing
હવામાન,Weather
હવામાન,Weathering
નીંદણ,Weed
નીંદણ નિયંત્રણ,Weed control
નીંદણ નિયંત્રણ કાર્યક્ષમતા,Weed control efficiency
નીંદણ નાબૂદી,Weed eradication
નીંદણ અનુક્રમણિકા,Weed index
પાશ્ચાત્ય,Western blotting
નીંદણ,Weed spectrum
નીરસ,Weeding
ભીનું-બલ્બ ડિપ્રેસન,Wet-bulb depression
ભીડનું તાપમાન,Wet-bulb temperature
ભીનું-બલ્બ થર્મોમીટર,Wet-bulb thermometer
મસ્ત ભૂમિ,Wetland
ભીનું વાવેતર,Wet planting
ભીની મોસમ,Wet season
ભીનું બીજ,Wet seeding
ભીનું વર્ષ,Wet year
વેન્ટિબલ પાવડર,Wettable powder
ભીનું એજન્ટ,Wetting agent
વાવધૂજ,Whirling psychrometer
વ્હાઇટ ક્રાંતિ,White revolution
સંપૂર્ણ ફાર્મ વિશ્લેષણ,Whole farm analysis
સંપૂર્ણ ફાર્મ અભિગમ,Whole farm approach
વ્યાપક અનુકૂલનક્ષમતા,Wider adaptibility
વિલ્ટીંગ પોઇન્ટ,Wilting point
પવનનો પળો,Wind break
પવન ઊર્જા,Wind energy
પવન ધોવાણ,Wind erosion
પવન -ઉત્પાદન,Wind generation
પવનની મિલ,Wind mill
પવન ઊર્જા,Wind power
પવનની ઝડપ,Wind speed
પવનની પટ્ટી,Wind strip cropping
પવનનો વેગ,Wind velocity
પવન,Wind
વિન્ડરો,Windrow
વિન્ડરોવર,Windrower
પવનની અસ્થિર,Wind-vane
જખમ,Winnower
વાનગી,Winnowing
પ્રેમાળ પૂર્વધારણા,Wobble hypothesis
ગર્ભાશય,Womb
લાકડાનો છોડ,Wood ash
લાકડાનો ગેસ,Wood gas
કામ,Work
અખરોટ,Walnut
પાણીનો ઘાટો,Water cress
પાણીનો જીવ,Water hyacinth
તરબૂચ,Water melon
પાણીનો ફુદીનો,Water mint
વિપિંગ વિલો,Weeping willow
પશ્ચિમ ભારતીય મહોગની,West Indian mahogany
ઘઉં,Wheat
સફેદ ક્લોવર,White clover
સફેદ રંગની વાતો,White mulbery
સફેદ પોપિનેક,White popinec
સફેદ વિલો,White willow
જંગલી માર્જોરીમ,Wild marjorim
જંગલી ઓટ,Wild oat
પાંખવાળી બીન,Winged bean
શિયાળુ સ્ક્વોશ,Winter squash
નીડ,Withania
"લાકડાનો સોરેલ, ઓક્સાલી","Wood sorrel, oxalis"
ભમરી,Wasp
વણકર,Weaver bird
છાવણી,Weevil
સફેદ રંગનો ગ્રુપ,White grup
Apનલી એફિડ,Woolly aphid
ઝેન્થિન્યુરિયા,Xanthinuria
ઝેન્થોફિલ,Xanthophyll
એક્સ-ક્રોમોઝમ,X-chromosome
ઝેનીયા,Xenia
ઝેરોોડર્મા રંગદ્રવ્ય,Xeroderma pigmentosum
ઝેરોફાઇટ,Xerophyte
ઝેરોતાન,Xerophytism
એક્સ-રે વિક્ષેપ,X-ray diffraction
ઝેલેમ,Xylem
ઝાયલોફાઇટ,Xylophyte
વાય 'ટ્રેલીસ,Y' trellis
વાય-રંગસૂત્ર,Y-chromosome
આથો,Yeast
ખમીરનો અર્ક,Yeast extract
પીળા ક્રાંતિ,Yellow revolution
ગડહડ,Yellowing
ઉપજ ઘટક,Yield component
ઉપજ નિરીક્ષણ,Yield monitoring
ઉપજ સંભવિત,Yield potential
ઉપજ સ્થિરતા,Yield stability
જરદી,Yolk
પીળા રંગના નાઇટશેડ,Yellow berried nightshade
પીળો માયરોબાલન,Yellow myrobalan
ઝેર,Zaid
ઝેડ-ક્રોમોઝમ,Z-chromosome
ઝેડ ડીએનએ,Z-DNA
ઝેટિન,Zeatin
શૂન્ય energy ર્જા ઠંડી ચેમ્બર,Zero energy cool chamber
ખેતી,Zero tillage
જરા પણ નહિ ચલાવી લેવાય,Zero tolerance
જસત,Zinc deficiency
જસત આંગળી પ્રોટીન,Zinc finger protein
ઝિંકટેડ યુરિયા,Zincated urea
ઝોના પેલુસિડા,Zona pellucida
પ્રાણીસૃષ્ટિથી,Zoophily
ઝૂપ્લાંકટોન,Zooplankton
ઝાયગોટ,Zygote
ઝાયગોટિક ઘાતક જનીન,Zygotic lethal gene
ઝેન્થોફિલિયમ,Zanthophylum
પ્રાણીવિજ્ologistાન,Zoologist
