Marathi,Hindi
फोटोकंडक्टिंग सेल,प्रकाश चालकीय सेल
प्रकाश परिमाण,प्रकाश मात्रामिति
फोटॉन प्रभाव,फ़ोटॉन प्रभाव
फोटो इलेक्ट्रेट,फोटो इलेक्ट्रेट
"फोटॉनचे इलेक्ट्रॉन, ऑप्टिकल इलेक्ट्रॉन","फोटॉनज इलेक्ट्रॉन, प्रकाशिक इलेक्ट्रॉन"
फोटोइलेक्ट्रिक एमिटर,प्रकाश विद्युत् उत्सर्जक
फोटो वर्धक,फोटो विवर्धक
फोटोइलेक्ट्रिक प्रभाव,प्रकाश लोहविद्युत् प्रभाव
फोटोनेज विखंडन,फ़ोटोनज विखंडन
"फोटो हेलिओग्राफ, सौर फोटोस्फीअर","फोटो हीलिओग्राफ, सौर प्रकाशमंडल लेखी"
फोटॉन प्रेरित प्रतिक्रिया,फ़ोटॉन प्रेरित अभिक्रिया
प्रकाश जंक्शन बॅटरी,प्रकाश संधि बैटरी
प्रकाश चमक,प्रकाश संदीप्ति
फोटोमॅग्नेटिक इलेक्ट्रिक प्रभाव,प्रकाशचुंबकीय विद्युत् प्रभाव
फोटोन्यूक्लियर इलेक्ट्रोफोरेसीस,प्रकाश नाभिकीय विद्युत्-प्रभाव
प्रकाश थर्मो-लवचिकता,प्रकाश ताप-प्रत्यास्थता
फोटोइलेक्ट्रॉन ट्यूब,प्रकाशइलेक्ट्रॉन नलिका
प्रकाश viscoelasticity,प्रकाश श्यान-प्रत्यास्थता
"फोटोएक्टिव्ह बीम, प्रकाशसंश्लेषण","प्रकाश क्रियाशील किरण, प्रकाश रसोक्रियकिरण"
फोटोकंडक्टिंग सेल,प्रकाश चालकीय सेल
"फोटॉन विघटन, फोटॉन विभक्त प्रतिक्रिया","फ़ोटोनज विघटन, फ़ोटोनज न्यूक्लीय अभिक्रिया"
फोटोइलेक्ट्रिक उत्सर्जन,प्रकाश विद्युत् उत्सर्जन
"फोटोइलेक्ट्रिक एक्सपोजर मीटर, फोटोइलेक्ट्रिक एक्सपोजर मीटर","प्रकाश विद्युत् उद्भासनमापी, प्रकाश विद्युत ऐक्सपोजर मापी"
फोटोइलेक्ट्रिक आयन,प्रकाश विद्युत् आयन
फोटोइलेक्ट्रिक सिल,प्रकाश विद्युत देहली
फोटोइलेक्ट्रिक पॉवर निर्मिती फोटोइलेक्ट्रिक पॉवर निर्मिती,"प्रकाश विद्युत् उत्पादन, प्रकाश विद्युत् उत्पादन"
प्रकाश इलेक्ट्रॉन उत्सर्जन,प्रकाश इलेक्ट्रॉन उत्सर्जन
प्रकाश ऊर्जा,प्रकाश ऊर्जा
ऑप्टिकल उत्तेजना,प्रकाशिक उत्तेजन
फोटोंज गवंडी,फ़ोटॉनज मेसान
"फोटॉन प्रतिक्रिया, प्रकाश प्रतिक्रिया","फ़ोटॉनी-अभिक्रिया, प्रकाश-अभिक्रिया"
"प्रकाशसंवेदनशील, प्रकाशसंवेदनशील","प्रकाश-सुग्राहिता, प्रकाश-संवेदिता"
फोटोकॉस्टिक,प्रकाशध्वानिक
फोटोकॉस्टिक स्पेक्ट्रोस्कोपी,प्रकाशध्वानिक स्पेक्ट्रमिकी
फोटोइलेक्ट्रॉन अॅम्प्लीफायर,प्रकाश इलेक्ट्रॉन संवर्धक
ऑप्टिकल कॅथोड,प्रकाशिक कैथोड
फोटोकेमिकल,प्रकाश रसायनिक
फोटोकेमिकल प्रभाव,प्रकाश रसायनिक प्रभाव
फोटोकेमिकल उत्तेजना,प्रकाश रसायनिक उत्तेजन
फोटोकेमिकल प्रेरण,प्रकाश-रसायनिक प्रेरण
"फोटोकेमिकल ससेप्टर्स, फोटोकेमिकल सॅनिटायझर्स","प्रकाशरसायनिक सुग्राहक, प्रकाश रसायनिक सेन्जिटाइजर"
फोटोकेमिकल संवेदनशीलता,प्रकाश रसायनी संवेदनशीलता
प्रकाश प्रवाहकीय डायोड,प्रकाश चालकीय डायोड
प्रकाश वहन प्रतिसाद,प्रकाश चालन अनुक्रिया
प्रकाश प्रवाहकीय स्विच,प्रकाश चालकीय स्विच
ऑप्टिकल चालकता,प्रकाशिक चालकता
फोटोकॉपी,फोटो-प्रतिलिपि
फोटो कॉपी,फोटो प्रतिलिपीयन
फोटोइलेक्ट्रिक प्रवाह,प्रकाश विद्युत् धारा
"फोटोइलेक्ट्रिक करंट गुणांक, फोटोन्झ करंट गुणांक","प्रकाश विद्युत् धारा गुणांक, फ़ोटानज धारा गुणांक"
फोटोबायोलॉजिकल सामग्री,प्रकाश-द्विवर्णी पदार्थ
"photodiode, photoconducting diode","फ़ोटोडायोड, प्रकाश चालकीय डायोड"
प्रकाश लवचिकता,प्रकाश प्रत्यास्थता
"फोटोइलेक्ट्रिसिटी, फोटोइलेक्ट्रीसिटी","प्रकाशवैद्युत, प्रकाश विद्युत्"
फोटोइलेक्ट्रिक शोषण,प्रकाशवैद्युत् अवशोषण
फोटोइलेक्ट्रिक सेल,प्रकाशवैद्युत्  सेल
फोटोइलेक्ट्रिक स्थिरांक,प्रकाश वैद्युत स्थिरांक
फोटॉन इलेक्ट्रॉनिक श्रेणी,फ़ोटॉन इलेक्ट्रॉनीय परिक्षेत्र
फोटोइलेक्ट्रिक प्रभाव,प्रकाश-विद्युत् प्रभाव
फोटोइलेक्ट्रिक थकवा,प्रकाश विद्युत् श्रांति
फोटोइलेक्ट्रिक पद्धत,प्रकाश विद्युत् विधि
फोटोइलेक्ट्रिक फोटोमीटर,प्रकाश विद्युत् प्रकाशमापी
फोटोइलेक्ट्रिक पोलरीमीटर,प्रकाश विद्युत् ध्रुवणमापी
फोटोइलेक्ट्रिक संवेदनशीलता,प्रकाश विद्युत् सुग्राहिता
फोटोइलेक्ट्रिक घड्याळ,प्रकाश विद्युत् कालद
फोटोइलेक्ट्रिक प्रतिसाद,प्रकाशवैद्युत् अनुक्रिया
फोटोइलेक्ट्रिक,प्रकाश-विद्युत्
प्रकाश इलेक्ट्रॉन उत्सर्जक,प्रकाश इलेक्ट्रॉन उत्सर्जक
प्रकाश इलेक्ट्रॉन उत्सर्जन प्रभाव,प्रकाश इलेक्ट्रॉन उत्सर्जक प्रभाव
"छायाचित्रण, प्रकाशसंवेदनशील","छविचित्रणीय, प्रकाशजनक"
फोटोग्राममेट्री,फोटोग्राममिति
फोटो,फ़ोटोग्राफ
छायाचित्रण,फ़ोटोग्राफ़िक
फोटोग्राफिक क्रियाकलाप,फ़ोटोग्राफ़िक सक्रियता
फोटोग्राफिक घनता,फ़ोटोग्राफ़िक घनत्व
फोटो विकसक,फ़ोटो डेवेलपर
फोटो चित्रण यंत्र,फ़ोटो चित्रण युक्ति
फोटोग्राफिक प्रभाव,फ़ोटोग्राफ़िक प्रभाव
फोटोग्राफिक इमल्शन,फ़ोटोग्राफ़िक इमल्शन
फोटोग्राफिक मोठेीकरण,फ़ोटोग्राफिक-विवर्धन
"फोटोग्राफिक कव्हर, फोटोग्राफिक कव्हर","फ़ोटोग्राफ़िक अपावरण, फ़ोटोग्राफ़िक उच्छादन"
फोटोग्राफिक फोटोमीटर,फ़ोटोग्राफ़िक उच्छादनमापी
फोटोग्राफिक चित्रपट,फ़ोटोग्राफ़िक फ़िल्म
फोटोग्राफिक चित्रपट आगर,फ़ोटोग्राफ़िक फ़िल्म अग्रग
"फोटोग्राफिक फिक्सेशन प्रक्रिया, फोटोग्राफिक फिक्सेशन प्रक्रिया","फ़ोटोग्राफीय स्थायीकर प्रक्रम, फ़ोटोग्राफीय फिक्सन प्रक्रम"
फोटोग्राफिक उड्डाण,फ़ोटोग्राफ़ीय उड़ान
फोटोग्राफिक धुके घनता,फ़ोटोग्राफ़िक धूमिलता घनत्व
फोटो अंतर,फोटो-अन्तराल
फोटोग्राफिक प्रतिमा,फोटोग्राफीय प्रतिबिम्ब
फोटोग्राफिक कल,फोटोग्राफीय कांतिमान
फोटोग्राफिक पद्धत,फ़ोटोग्राफीय विधि
फोटोग्राफिक नकारात्मक बाब,फ़ोटोग्राफ़िक निगेटिव द्रव्य
फोटोग्राफिक ऑपरेशन,फ़ोटोग्राफ़ीय संक्रिया
फोटोग्राफिक पेपर आर्किव्हर,फ़ोटोग्राफ़िक पेपर अभिलेखी
फोटोग्राफिक फोटोमेट्री,फोटोग्राफिक प्रकाशमापिकी
फोटो प्लेट,फ़ोटो की प्लेट
फोटोग्राफिक प्रिंट,फोटोग्राफीय प्रिंट
फोटोग्राफिक रडार रेकॉर्ड,फ़ोटोग्राफ़िक रेडार अभिलेख
फोटोग्राफिक तीक्ष्णता,फ़ोटोग्राफ़िक क्षिप्रता
"फोटोग्राफिक टेलिस्कोप, फोटोग्राफिक टेलिस्कोप","फ़ोटो चित्रण दूरबीन, फ़ोटो चित्रक दूरदर्शक"
फोटोग्राफिक रेकॉर्ड,फ़ोटोग्राफ़ीय अभिलेख
फोटोग्राफिक मेरिडियन ट्यूब,फ़ोटोग्राफीय शिरोबिंदु नली
पोर्टोग्राफिक मेरिडियन ट्यूब,पोटोग्राफीय शिरोबिंदु नली
"छायाचित्रण, छायाचित्रण","फ़ोटोचित्रण, फ़ोटोग्राफ़ी"
ऑप्टिकल आयनीकरण,प्रकाशिक आयनन
प्रकाश विमोचन फलक,प्रकाश मोचक पट्टिका
"फोटोलॉजी, इमेजऑप्टिक्स","फोटोलॉजी, बिंबप्रकाशिकी"
प्रकाशसंवेदनशील केंद्रक,प्रकाश अपघटित केन्द्रक
फोटॉन चुंबकीय प्रभाव,फ़ोटॉन चुंबकीय प्रभाव
"फोटोमीटर, फोटोमीटर","प्रकाशमापी, फ़ोटोमीटर"
फोटोमीटर बेंच,प्रकाशमापी बेन्च
फोटोमीटर ट्रेसिंग पद्धत,फ़ोटोमीटर अनुरेख विधि
"फोटोमेट्रिक, फोटोमेट्रिक","प्रकाशमापीय, प्रकाशमितीय"
फोटोमेट्रिक चमक,प्रकाशमापीय द्युति
फोटोमेट्रिक मानके,प्रकाशमितीय मानक
फोटोमेट्रिक पृष्ठ,प्रकाशमापीय पृष्ठ
फोटोमेट्रिक युनिट,प्रकाशमापीय मात्रक
फोटोमेट्री,प्रकाशमिति
फोटोमायक्रोग्राफ,प्रकाश सूक्ष्मलेखी
फोटोइलेक्ट्रॉन अॅम्प्लीफायर,प्रकाश-इलेक्ट्रॉन संवर्धक
लाइट इलेक्ट्रॉन वर्धक उत्पादने,प्रकाश इलेक्ट्रॉन संवर्धक उत्पाद
फोटोइलेक्ट्रॉनिक संवर्धन ट्यूब,प्रकाश-इलेक्ट्रॉनी संवर्धन नलिका
फोटॉन,फ़ोटॉन
फोटॉन उत्सर्जन स्पेक्ट्रम,फोटॉन उत्सर्जन स्पेक्ट्रम
फोटॉन फ्लक्स,फोटॉन अभिवाह
फोटॉन वायू,फोटॉन गैस
फोटॉन मायक्रोस्कोप,फोटॉन-सूक्ष्मदर्शी
पोटोन तत्त्व,पोटॉन सिद्धांत
फोटॉन लाट,फ़ोटॉन तरंग
प्रकाश नकारात्मक,प्रकाश ऋणात्मक
फोटोनेगेटिव्ह पॅटर्न,प्रकाशऋणात्मक प्रतिरूप
फोटॉन्झ न्यूट्रॉन,फ़ोटॉनज न्यूट्रॉन
फोटोनी,फ़ोटोनी
फोटो आण्विक प्रक्रिया,प्रकाश नाभिकीय प्रक्रम
फोटो विभक्त प्रतिक्रिया,प्रकाश नाभिकीय अभिक्रिया
फोटोफोन,फ़ोटोफ़ोन
फोटोपॉझिटिव्ह,प्रकाशधनात्मक
फोटोपॉझिटिव्ह नमुना,प्रकाशधनात्मक प्रतिरूप
फोटॉन्झ प्रोटॉन,फोटॉनज प्रोटॉन
ऑप्टिकल दृष्टी,प्रकाशदिक दृष्टि
प्रकाश विझवणे,प्रकाशतः शमन
ऑप्टिकल गस्त,प्रकाशीय गश्त
लीटर्जिकल रेकॉर्डिंग,प्रकाशतः अभिलेखन
"प्रकाशसंवेदनशील, प्रकाशसंवेदनशील","प्रकाश-सुग्राही, प्रकाश संवेदी"
प्रकाशसंवेदनशील सेल,प्रकाशसंवेदी कोशिका
प्रकाशसंवेदनशील घटक,प्रकाशसुग्राही अवयव
प्रकाशसंवेदनशील पृष्ठ,प्रकाशसुग्राही पृष्ठ
हलके वर्तुळ,प्रकाश-मंडल
प्रकाश स्थिती,दीप्त अवस्था
फोटोस्टॅट,फ़ोटोस्टैट
फोटोस्टॅट लॅब,फोटोस्टैट प्रयोगशाला
फोटोस्विच,फ़ोटोस्विच
"टेलीग्राफ ट्रान्समिशन, रेडिओ इमेज ट्रान्समिशन, टेलिफोटो ट्रान्समिशन","तारचित्र प्रेषण, रेडियो चित्र प्रेषण, दूर चित्र प्रेषण"
पिक्चर टेलिफोनी,चित्रटेलिफोनी
फोटोथिओडोलाइट,फोटोथियोडोलाइट
ऑप्टिकल घड्याळ,प्रकाशीय कालद
प्रकाश ट्रान्झिस्टर,प्रकाश ट्रांजिस्टर
फोटोट्रॉपिझम,प्रकाशानुवर्तन
प्रकाशसंवेदनशील,प्रकाशानुवर्ती
फोटोव्होल्टेइक,प्रकाश-वोल्टीय
फोटोव्होल्टेइक सेल,प्रकाश वोल्टीय सेल
फोटोव्होल्टेइक प्रभाव,प्रकाश वोल्टीय प्रभाव
फोटोनिक सेल,फ़ोट्रानिक सेल
"शारीरिक, नैसर्गिक","भौतिक, प्राकृतिक"
भौतिक अणु स्केल,भौतिक परमाणुभर मापक्रम
शारीरिक संतुलन,भौतिक तुला
भौतिक निराशा,भौतिक निराश्रितता
भौतिक वस्तुमान युनिट,भौतिक द्रव्यमान मात्रक
भौतिक ऑप्टिक्स,भौतिक प्रकाशिकी
भौतिक चित्र,भौतिक चित्र
शारीरिक प्रक्रिया,भौतिक प्रक्रम
वस्तुनिष्ठ उत्पादकता,वस्तुपरक उत्पादिता
भौतिक गुणधर्म भौतिक गुणधर्म,"भौतिक गुण, भौतिक गुणधर्म"
भौतिक प्रमाण,भौतिक राशि
शारीरिक roentgen समतुल्य,भौतिक रून्टगेन तुल्य
भौतिकशास्त्र,भौतिक विज्ञान
"भौतिक अनुकरण, भौतिक अनुकरण","भौतिक अनुकार, भौतिक अनुकारिता"
भौतिकशास्त्रज्ञ,भौतिक विज्ञानी
भौतिक-रासायनिक,भौतिक रसायनिक
भौतिक-रासायनिक समतोल,भौतिक रसायनिक साम्यावस्था
भौतिक-रासायनिक पद्धत,भौतिक रसायनिक विधि
भौतिक-रासायनिक प्रतिक्रिया,भौतिक रसायनिक अभिक्रिया
"भौतिकशास्त्र, भौतिकशास्त्र","भौतिकी, भौतिक विज्ञान"
जिओमॉर्फिक विकास,भूआकृतिक विकास
शारीरिक उपचार,भौतिक चिकित्सा
"मेसन, पाई मेसन","π मेसान, पाई मेसान"
पियानो,पियानो
स्कॅनिंग हलवा,क्रमवीक्षण चाल
आकारणी प्रक्रिया,उद्ग्रहण प्रक्रम
"उचलणे, उचलणे","पिक-अप, उद्ग्राही"
पिक-अप टॉप,पिक-अप शीर्ष
पिक-अप स्पेक्ट्रोमीटर,पिक-अप स्पेक्ट्रमी
"पिक-अप व्होल्टेज, रिसीव्हर व्होल्टेज","पिक-अप वोल्टता, उद्ग्राही वोल्टता"
Picoampere (युनिट),पीकोएम्पियर (मात्रक)
picofarad,पीकोफैराड
पिकोलो,पिकोलो
पिकोसेकंद,पीकोसेकेंड
पिको वॅट,पीको वाट
चित्र पांढरे,चित्रश्वेत
चित्र,चित्र
कृष्णाचे चित्र,चित्र कृष्ण
फोटो-प्रकाश,चित्र-द्युति
चित्र वाहक,चित्र वाहक
पिक्टोग्राम आकुंचन,चित्रांश संकुचन
फोटो नियंत्रण बिंदू,चित्र-नियंत्रण बिन्दु
"नियंत्रण कॉइल, फ्रेम कॉइल","चित्रनियंत्रण कुंडली, फ्रेंम कुंडली"
चित्र वर्णन,चित्र विवरण
चित्र अल्पसंख्याक,चित्र अल्पांश
चित्रण क्षेत्र,चित्रण क्षेत्र
चित्र वारंवारता,चित्र आवृत्ति
चित्र उलटा,चित्र-व्युत्क्रमण
चित्र असाइनमेंट,चित्र अभिबंधन
चित्र फोन,चित्र फ़ोन
चित्र रोटेशन नियंत्रण,चित्र घूर्णन नियंत्रण
चित्र सिग्नल,चित्र सिग्नल
चित्र सिग्नल मोठेपणा,चित्र सिग्नल आयाम
चित्र आकार,चित्र साइज
"चित्र सिंक्रोनाइझेशन, फ्रेम सिंक्रोनाइझेशन","चित्र तुल्याकालन, फ़्रेम तुल्यकालन"
प्रकाशसंश्लेषण,चित्र संश्लेषण
चित्र प्रेषण,"चित्र संचरण, चित्रप्रेषण"
"चित्र ट्रान्समीटर, व्हिडिओ ट्रान्समीटर","चित्र प्रेषित्र, वीडियो प्रेषित्र"
"पिक्चर ट्यूब, किनेस्कोप","चित्र नलिका, किनेस्कोप"
फोटो ट्यूब प्रोजेक्टर,चित्र नलिका प्रद्योतक
pi (π) मोड,पाइ (π) विधा
pi (π) सापळा,पाइ (π) जाल
पाई शमन करणे,पाई कुंजलन
पियर्स सर्किट,पियर्स परिपथ
दबाव क्रिस्टलायझेशन,दाब क्रिस्टलन
प्रेशर इलेक्ट्रिक क्रिस्टल,दाब विद्युत् क्रिस्टल
दबाव विद्युत प्रभाव,दाब विद्युत् प्रभाव
दबाव असलेले माध्यम,दाब-विद्युत् माध्यम
प्रेशर इलेक्ट्रिक पिकअप,"दाब वैद्युत पिकअप, दाब वैद्युत उद्ग्राही"
"प्रेशर इलेक्ट्रिक क्रिस्टल व्हायब्रेटर, प्रेशर इलेक्ट्रिक क्वार्ट्ज व्हायब्रेटर","दाब विद्युत् स्फटिक कंपित्र, दाब विद्युत् क्वार्ट्ज कंपित्र"
इलेक्ट्रोस्टॅटिक फील्ड,दाबवैद्युत प्रदिश
विद्युत दाब,दाब विद्युत्
विद्युत चुंबकत्व,दाब-विद्युतिकी
दाब चुंबकत्व,दाब-चुंबकत्व
मॅनोमीटर,दाबमापी
बॅरोमीटर,दाबमापी नलिका
पिझ्झॉइड,पिज्वायड
पायझोट्रॉपी,पीजोट्रॉपी
पिगटेल वेणी,पिगटेल गुंथन
"उत्सूत्र, रोण, पुंज","उत्सूत्र, रोंआ, पुंज"
"बीम समीकरण, गंभीर समीकरण","पुंज समीकरण, क्रांतिक समीकरण"
तुळई गुणांक,पुंज गुणांक
बंदुकीचा ढीग,पाइल गन
बीम एमुलेटर,पुंज अनुकारी
ओव्हरलॅप,अतिव्यापन
पायलिया,पाइलिया
मोठ्या प्रमाणात एकत्रित गट,पुंज संचित समूह
स्तंभ प्रकार कॅमेरा,स्तंभ प्रकार कैमरा
"समांतर फिलेट ट्रान्समिशन लाइन, पिल बॉक्स","समांतर पट्टिका संचारण लाइन, पिल बाक्स"
पिलबॉक्स अँटेना,पिलबाक्स ऐन्टेना
"ड्रायव्हर, पायलट, नवशिक्या, मार्गदर्शक","चालक, पायलट, आरंभिक, मार्गदर्शी"
"पवनचक्की फुगा, पायलट बलून","पवनसूचक गुब्बारा, पॉयलट बैलून"
"नेव्हिगेशन रडार, पायलट रडार","मार्गदर्शक रेडार, पाइलट रेडार"
"इंडिकेटर दिवा, पायलट दिवा","सूचक दीप, पाइलट लैम्प"
पायलट प्रकाश,पायलट बत्ती
सुरू होणारी मोटर,आरंभिक मोटर
प्रारंभिक ठिणगी,आरंभिक स्फुल्लिंग
"मार्गदर्शक लहर, मार्गदर्शक लहर","मार्गदर्शी तरंग, पथनिर्धारक तरंग"
मार्गदर्शन,मार्गदर्शन
मार्गदर्शन,मार्ग दर्शन
पिटिकायन,पिटिकायन
पिन,पिन
यादी भोक,सूची छिद्र
आकुंचन प्रभाव,संकुचन प्रभाव
आकुंचन,संकुचन
"प्रेशर अरेस्टर, पिंच कॉक","दबाव रोधनी, पिंच कॉक"
"पिनकुशन विरूपण, कोर-वर्धित विकृती","पिनकुशन विरूपण, कोर-वर्धित विरूपण"
"incisor अॅरे, couman अॅरे","चीड़ाकार व्यूह, कूमान व्यूह"
"पिंग (सोनार-पल्स), ध्वनी नाडी","पिंग (सोनार-स्पंद), ध्वनि स्पंद"
पिंजर,पिंगर
टायपिंग,टंकारण
पंच होल कॅमेरा,सूचीछिद्र कैमरा
गुलाबी रेव,पिंक रव
बिंदू,पाइन्ट
पायन (पिमेसन),पाइआन (पाइमेसान)
pyon घनरूप,पाइऑन संघनित
पायोनियम,पाइऑनियम
pip,पिप
टेलिग्राफ दूरदर्शन,तार टेलिविजन
"पाइपर प्रतिमा, छिद्र प्रतिमा","पिपर प्रतिबिंब, छिद्रक प्रतिबंव"
पिराणी गेज,पिरानी गेज
पिस्टन,पिस्टन
पिस्टन,पिस्टन
पिस्टन सेट,पिस्टन समुच्चय
पिस्टन डिसेलेटर,पिस्टन क्षीणकारी
पिस्टन क्रोडक,पिस्टन क्रोडक
पिस्टन प्रवाह,पिस्टन प्रवाह
पिस्टन-फोन,पिस्टन-फ़ोन
पिस्टन कुंड,पिस्टन गर्त
पिस्टन रॉड,पिस्टन दंड
पिस्टन चळवळ,पिस्टन-चाल
पिस्टन-कोर केंद्र,पिस्टन-कोर केन्द्र
पिस्टन-दोष,पिस्टन-भ्रंशन
"pitch, asphalt, pitch, bangle interval, pitch, pitch, interval","पिच, डामर, पिच, चूड़ी अंतराल, तारत्व, अक्षनति, अंतराल"
खेळपट्टी प्रवेग,पिच त्वरण
"खेळपट्टीची प्रवृत्ती, कोन","पिच वृत्ति, नतिकोण"
पिच अक्ष,पिच अक्ष
कुंड बॉक्स,गर्त कोष्ट
खेळपट्टी मार्गदर्शक,पिच निर्देशित्र
"खेळपट्टी, खेळपट्टी, नतमस्तक","पिच करना, पिच होना, अक्ष नमन"
मज्जा गोळी,मज्जा गुटिका
हवेचा प्रभाव दाब,वायु संघट्ट दाब
"एअर इम्पॅक्ट-प्रेशर ट्यूब, pterygoid, pito canal","वायु संघट्ट-दाब नलिका, पीटोनली, पीटो नाल"
"pivot, rivet","धुराग्र, कीलक"
riveted चुंबक,कीलकित चुंबक
दबाव इलेक्ट्रोफोरेसीस,दाब विद्युत शैथिल्य
प्रेशराइज्ड सेमीकंडक्टर,दाब विद्युत् अर्धचालक
प्रकाशसंवेदनशील प्रभाव,दाबप्रकाशीय प्रभाव
दबाव ट्रॅकिंग,दाबअनुवर्तन
मिश्रण बिंदू,सम्मिश्रण बिंदु
योजना रेखाचित्रे,प्लान चित्र
प्लॅनर (एपिटॅक्सियल) ट्रान्झिस्टर,प्लेनर (ऐपिटेक्सियल) ट्रांजिस्टर
लेव्हलिंग सिस्टम,समतली व्यवस्था
प्लॅनर प्लेक्सस दोष,तलीय जालक दोष
विमान-अ‍ॅरे अँटेना,समतल-व्यूह ऐन्टेना
प्लँक फंक्शन,प्लांक-फलन
प्लँक वस्तुमान,प्लांक द्रव्यमान
प्लँक ऑसिलेटर,प्लांक दोलित्र
प्लँक स्थिर आहे,प्लांक नियतांक
प्लँकचा कायदा,प्लांक-नियम
प्लँक रेडिएशन फॉर्म्युला,प्लांक विकिरण-सूत्र
फ्लॅट लवचिक स्थिर समस्या,समतल प्रत्यास्थ स्थैतिक समस्या
सपाट वेव्हफ्रंट,समतल तरंगाग्र
तळाची जाळी,तल जालक
विमानाचा आरसा,समतल दर्पण
coplanar गती,समतलीय गति
वक्र विमान,वक्रन-तल
क्लीव्हेज मजला,विदलन तल
संसाधन विमान,संधान समतल
वक्रता विमान,वक्रता-समतल
निर्गमन मजला,प्रस्थान-तल
शेलिंग मजला,गोलाबारी तल
फ्लोट पातळी,प्लवन समतल
घटना मजला,आपतन तल
ध्रुवीकरण विमान,ध्रुवण तल
सूचना मजला,निर्देश तल
प्रतिबिंब विमान,परावर्तन तल
स्कॅटर प्लेन,प्रकीर्णन समतल
सपाट कक्षा,समतल कक्षा
सपाट समांतर प्लेट,समतल समांतर पट्टिका
विमान polarizer,समतल ध्रुवणदर्शी
"विमान ध्रुवीकृत, रेखा ध्रुवीकृत","समतल ध्रुवित, रेखा ध्रुवित"
विमान ध्रुवीकृत elfven लहर,समतल ध्रुवित ऐल्फ़वेन तरंग
विमान ध्रुवीकृत बीम,समतल ध्रुवित किरणपुंज
विमान ध्रुवीकृत प्रकाश,समतल-ध्रुवित प्रकाश
"विमान ध्रुवीकरण, रेखा ध्रुवीकरण","समतल ध्रुवण, रेखा ध्रुवण"
सपाट प्रगतीशील लहर,समतल प्रगामी तरंग
विमान परावर्तक अँटेना,समतल परावर्तक ऐन्टेना
coplanar फिरवत मॅट्रिक्स,समतलीय घूर्णन आव्यूह
विमानाचे विकृत रूप,समतल विकृति
विमानाचा ताण,समतल प्रतिबल
परत सपाट,समतल पृष्ठ
फ्लॅट ट्रान्झिट जाळी,समतल पारगमन ग्रेटिंग
विमान लहर,समतल तरंग
मजला-जमिनीवर लहरी क्षीणन,तल-भू तरंग क्षीणन
सपाट वेव्हफ्रंट,समतल तरंगाग्र
प्लॅनर डायोड,समतली डायोड
ग्रह,ग्रह
कृत्रिम प्रभामंडल,कृत्रिम नभोमंडल
"ग्रह, स्थलीय","ग्रहीय, भूमंडलीय"
ग्रहांचे विकृती,ग्रहीय विपथन
ग्रह मंडळ,ग्रहीय परिमंडल
ग्रहांचे अभिसरण,ग्रहीय परिसंचरण
ग्रह स्थिरांक,ग्रहीय अचर
ग्रहांची उष्णता,ग्रहीय ऊष्मा
ग्रहांची नेबुला,ग्रहीय नीहारिका
ग्रह कक्षा,ग्रह कक्षा
ग्रहांचे आयन,ग्रहीय अयन
ग्रह प्रणाली,ग्रह निकाय
ग्रहांची उष्णता,ग्रहीय ताप
ग्रहांचा गोंधळ,ग्रहीय भ्रमिलता
ग्रह इलेक्ट्रॉन,ग्रहीय इलेक्ट्रॉन
"क्षेत्र मीटर, प्लॅनिमीटर","क्षेत्रफलमापी, प्लैनीमीटर"
प्लँक अंतर,प्लांक दूरी
समतल-अवतल लेन्स,समतल-अवतल लेन्स
सपाट बहिर्वक्र भिंग,समतल उत्तल लेन्स
प्लेन-कन्व्हेक्स डॉट लाइट,समतल-उत्तल बिंदुप्रकाश
सपाट सिलेंडर लेन्स,समतल सिलिंडरी लेन्स
"प्लाझ्मा, प्रोटोप्लाझम, प्लाझ्मा, प्लाझ्मा","प्लैज्मा, जीवद्रव्य, प्लैज़्मा, प्लाविका"
प्लाझ्मा प्रवेगक,प्लैज्मा त्वरित्र
प्लाझ्मा अभियांत्रिकी,प्लाज़्मा इंजीनियरी
प्लाझ्मा वारंवारता,प्लैज़्मा आवृत्ति
प्लाझ्मा बंदूक,प्लैज्मा गन
प्लाझ्मा अस्थिरता,प्लैज्मा अस्थायित्व
प्लाझ्मा दोलन,प्लैज़्मा दोलन
प्लाझ्मा घटना,प्लैज़्मा परिघटना
प्लाझ्मा आकुंचन,प्लैज्मा संकुचन
प्लाझ्मा विकिरण,प्लैज्मा विकिरण
प्लाझ्मा लहर,प्लैज्मा तरंग
"प्लास्मोजेट उत्तेजित होणे, प्लाझ्मा प्रवाह उत्तेजित होणे","प्लैज़्मोजेट उत्तेजन, प्लैज़्मा प्रधार उत्तेजन"
प्लाझमेशन,"प्लाविकाहरण, प्लाज्माहरण"
"प्लाझ्मा करंट, प्रोटोप्लाझम","प्लैज्माधारा, जीवद्रव्य धारा"
प्लाझमेट्रॉन,प्लैज़्माट्रॉन
प्लास्माभा,प्लैज्माभ
"प्लाझमोन, द्रव","प्लाज़्मॉन, द्रव्यैकक"
"लवचिक, प्लास्टिक","सुघट्य, प्लैस्टिक"
लवचिक बंटिंग,सुघटय बंकन
सौम्य आकुंचन,सुघट्य आकुंचन
प्लास्टिकची टक्कर,प्लैस्टिक संघट्ट
"प्लास्टिक क्रिस्टल, दाणेदार क्रिस्टल","प्लास्टिक क्रिस्टल, सुघट्य क्रिस्टल"
