Kannada,Punjabi
ಷಂಟ್ ಸ್ಥಿರೀಕರಣ,ਸ਼ੰਟ ਸਥਿਰਤਾ
ಷಂಟ್ ಹೊಂದಾಣಿಕೆ ಕೆಪಾಸಿಟರ್,ਸ਼ੰਟ ਐਡਜਸਟ ਕਰਨ ਵਾਲਾ ਕੈਪੇਸੀਟਰ
ಪಾರ್ಶ್ವವಾಗಿ ಸುರುಳಿಯಾಗುತ್ತದೆ,ਬਾਅਦ ਵਿੱਚ coiled
ಷಂಟ್ ಫೀಡ್ ಲಂಬವಾದ ಆಂಟೆನಾ,ਸ਼ੰਟ ਫੀਡ ਵਰਟੀਕਲ ਐਂਟੀਨਾ
ಷಂಟ್ ಪರಿಣಾಮ,ਸ਼ੰਟ ਪ੍ਰਭਾਵ
ಷಂಟ್ ವಸ್ತು,ਸ਼ੰਟ ਸਮੱਗਰੀ
ಆಂಪ್ಲಿಫಯರ್ ಅನ್ನು ನಿಲ್ಲಿಸಿ,ਐਂਪਲੀਫਾਇਰ ਨੂੰ ਰੋਕੋ
ಶಕ್ತಿಯನ್ನು ವಿರಾಮಗೊಳಿಸಿ,ਪਾਵਰ ਨੂੰ ਰੋਕੋ
ಉಪ-ಕೊಲೊನ್,ਸਬ-ਕੋਲਨ
"ಶಟರ್ ನಿಯಂತ್ರಕ, ಶಟರ್ ನಿಯಂತ್ರಕ","ਸ਼ਟਰ ਕੰਟਰੋਲਰ, ਸ਼ਟਰ ਕੰਟਰੋਲਰ"
ಬಾಗಿಲು ತೆರೆಯುವಿಕೆ,ਦਰਵਾਜ਼ਾ ਖੋਲ੍ਹਣਾ
"ಶಟಲ್, ಭರ್ನಿ, ತುರಿ","ਸ਼ਟਲ, ਭਰਨੀ, ਤੁਰੀ"
ಶಟಲ್ ರಾಕೆಟ್,ਸ਼ਟਲ ਰਾਕੇਟ
ಶಟರ್ ವೇಗ,ਸ਼ਟਰ ਸਪੀਡ
ಕಿರುಚುತ್ತಿದ್ದಾರೆ,ਚੀਕਣਾ
"ಬದಿ, ಬದಿ, ಬದಿ","ਪਾਸੇ, ਪਾਸੇ, ਪਾਸੇ"
ಸೈಡ್ ಬ್ಯಾಂಡ್,ਸਾਈਡ ਬੈਂਡ
ದ್ವಿತೀಯ ಪ್ರತಿಧ್ವನಿ,ਸੈਕੰਡਰੀ ਗੂੰਜ
ಅಡ್ಡ ಬಲ,ਪਾਸੇ ਦੀ ਫੋਰਸ
ಸಹಾಯಕ ಲೋಬ್ ಅನುರಣನ,ਸਹਾਇਕ ਲੋਬ ਗੂੰਜ
ಭಾಷಣ,ਭਾਸ਼ਣ
ಅಡ್ಡ ಕೊಳವೆ,ਪਾਸੇ ਦੀ ਟਿਊਬ
ಪಾರ್ಶ್ವ ವಿಸ್ತರಣೆ,ਪਾਸੇ ਦਾ ਵਿਸਥਾਰ
ಪಕ್ಕವಿಲ್ಲದ,ਪਾਸੇ ਰਹਿਤ
ಪಾರ್ಶ್ವ ವಿಧಾನ,ਪਾਸੇ ਦੀ ਪਹੁੰਚ
ಅಡ್ಡ-ಇಳಿಜಾರು ಅನುಪಾತ,ਪਾਸੇ-ਢਲਾਨ ਅਨੁਪਾਤ
ಸೈಡ್ ಬ್ಯಾಂಡ್ ಆವರ್ತನ,ਸਾਈਡ ਬੈਂਡ ਬਾਰੰਬਾਰਤਾ
ಸೈಡ್ ಬ್ಯಾಂಡ್ ಹೊಂದಾಣಿಕೆ,ਸਾਈਡ ਬੈਂਡ ਵਿਵਸਥਾ
ಪಾರ್ಶ್ವವಾಯು,sidereal
ಅಡ್ಡ ಸಂಚರಣೆ ವ್ಯವಸ್ಥೆ,ਪਾਸੇ ਨੇਵੀਗੇਸ਼ਨ ਸਿਸਟਮ
ಬದಿಯ ದಿನ,ਪਾਸੇ ਦਾ ਦਿਨ
ಸೈಡ್ ಆರ್ಕ್ ಬದಲಾವಣೆ,ਪਾਸੇ ਦੀ ਚਾਪ ਤਬਦੀਲੀ
ಬದಿಯ ಗಂಟೆ,ਪਾਸੇ ਘੰਟਾ
ನಾಕ್ಷತ್ರಿಕ ತಿಂಗಳು,ਸਾਈਡਰੀਅਲ ਮਹੀਨਾ
ಬದಿಯ ಮೆರಿಡಿಯನ್,ਸਾਈਡ ਮੈਰੀਡੀਅਨ
ನೈಜ ಸಮಯ,ਪਾਸੇ ਦਾ ਸਮਾਂ
ಬದಿಯ ದೇಹ,ਪਾਸੇ ਦਾ ਸਰੀਰ
ನೈಜ ಸಮಯ,ਪਾਸੇ ਦਾ ਸਮਾਂ
ಅಡ್ಡ ವರ್ಷ,ਪਾਸੇ ਦਾ ਸਾਲ
"ನಕ್ಷತ್ರಾಕಾರದ ಸ್ಟೆಬಿಲೈಸರ್, ಸೈಡೆರೊಸ್ಟಾಟ್","ਤਾਰਾ ਸਟੈਬੀਲਾਈਜ਼ਰ, ਸਾਈਡਰੋਸਟੈਟ"
"ಗಾತ್ರರೋಸ್ಟಾಟ್ ದುರ್ಬೀನುಗಳು, ತಿರುಗುವ ದೂರದರ್ಶಕ","ਸਾਈਰੋਸਟੈਟ ਦੂਰਬੀਨ, ਰੋਟੇਸ਼ਨਲ ਦੂਰਬੀਨ"
ಸೀಮೆನ್ಸ್,ਸੀਮੇਂਸ
"ಜರಡಿ, ಜರಡಿ","ਛਾਣਨੀ, ਛਿੱਲਣੀ"
"ದೃಷ್ಟಿ, ಗುರಿ, ದೃಷ್ಟಿ, ಗುರಿ, ಗುರಿ, ಪತ್ತೆ","ਨਜ਼ਰ, ਨਿਸ਼ਾਨਾ, ਦੇਖਣਾ, ਨਿਸ਼ਾਨਾ, ਨਿਸ਼ਾਨਾ, ਪਤਾ ਲਗਾਉਣਾ"
ನೋಟ ಕೋನ,ਕੋਣ ਵੇਖੋ
ದೃಷ್ಟಿ ದೂರ,ਦਿੱਖ ਦੂਰੀ
ಗುರಿ ತೆಗೆದುಕೊಳ್ಳಿ,ਟੀਚਾ ਲਵੋ
ಸಿಗ್ಮಾ,ਸਿਗਮਾ
ಸಿಗ್ಮಾ ಬಂಧ,ਸਿਗਮਾ ਬਾਂਡ
ಸಿಗ್ಮಾ ನಿಯಂತ್ರಣ ಶ್ರೇಣಿ,ਸਿਗਮਾ ਕੰਟਰੋਲ ਸੀਮਾ
ಸಿಗ್ಮಾ ಕಾರ್ಯ,ਸਿਗਮਾ ਫੰਕਸ਼ਨ
ಸಿಗ್ಮಾ ಹೈಪರಾನ್,ਸਿਗਮਾ ਹਾਈਪਰੋਨ
ಸಿಗ್ಮಾ ಮೆಸನ್,ਸਿਗਮਾ ਮੇਸਨ
ಸಿಗ್ಮಾ ಆಣ್ವಿಕ ಕಕ್ಷೀಯ,ਸਿਗਮਾ ਅਣੂ ਔਰਬਿਟਲ
ಸಿಗ್ಮಾ ಹಂತ,ਸਿਗਮਾ ਪੜਾਅ
ಪ್ರಸರಣ ಸ್ಟಾಕ್,ਫੈਲਾਅ ਸਟੈਕ
ಸಿಗ್ಮಾ ಉಂಗುರ,ਸਿਗਮਾ ਰਿੰਗ
ರಾಶಿ ಚಿಹ್ನೆ,ਰਾਸ਼ੀ ਚਿੰਨ੍ਹ
ಗುರುತು ಬಿಟ್,ਨਿਸ਼ਾਨ ਬਿੱਟ
"ಐಕಾನ್ ಹೊಂದಾಣಿಕೆ, ಐಕಾನ್ ಸಂಯೋಜನೆ","ਆਈਕਨ ਐਡਜਸਟਮੈਂਟ, ਆਈਕਨ ਸੁਮੇਲ"
ಮಾರ್ಕ್ ಸಮಾವೇಶ,ਮਾਰਕ ਸੰਮੇਲਨ
"ಗುರುತು ಸಂಖ್ಯೆ, ಗುರುತು ಸಂಖ್ಯೆ","ਮਾਰਕ ਨੰਬਰ, ਮਾਰਕ ਨੰਬਰ"
ಏಕೀಕರಣ ಚಿಹ್ನೆ,ਏਕੀਕਰਣ ਚਿੰਨ੍ਹ
ರಚನೆ ಗುರುತು,ਬਣਤਰ ਚਿੰਨ੍ਹ
ಸಂಕೇತ ಸಂಬಂಧ,ਪ੍ਰਤੀਕ ਸਬੰਧ
ಸಂಕೇತ ಪ್ರಚೋದನೆ,ਪ੍ਰਤੀਕ ਉਤੇਜਨਾ
ಗುರುತು ಪರೀಕ್ಷೆ,ਮਾਰਕ ਟੈਸਟ
ಚಿಹ್ನೆ ತರಂಗ,ਸੰਕੇਤ ਲਹਿਰ
"ಸಂಕೇತ, ಸಂಕೇತ","ਸੰਕੇਤ, ਸੰਕੇਤ"
ಸಿಗ್ನಲ್ ಆಂಪ್ಲಿಫಯರ್,ਸਿਗਨਲ ਐਂਪਲੀਫਾਇਰ
ಪ್ರತಿಫಲಿತ ಸಿಗ್ನಲ್ ಲೈಟ್,ਪ੍ਰਤੀਬਿੰਬਿਤ ਸਿਗਨਲ ਰੋਸ਼ਨੀ
ಸಿಗ್ನಲ್ ಬೇಸ್ ಸಿಗ್ನಲ್ ಬೇಸ್,ਸਿਗਨਲ ਬੇਸ ਸਿਗਨਲ ਬੇਸ
ಸಂಯೋಜಿತ ಸಂಕೇತ,ਮਿਸ਼ਰਿਤ ਸੰਕੇਤ
ಸಿಗ್ನಲ್ ವಿದ್ಯುದ್ವಾರ,ਸਿਗਨਲ ਇਲੈਕਟ੍ਰੋਡ
ಸಿಗ್ನಲ್ ಜನರೇಟರ್,ਸਿਗਨਲ ਜਨਰੇਟਰ
ಸಿಗ್ನಲ್ ಲೈಟ್,ਸਿਗਨਲ ਰੋਸ਼ਨੀ
ಸಿಗ್ನಲ್ ವಿತರಣಾ ಪೆಟ್ಟಿಗೆ,ਸਿਗਨਲ ਵੰਡ ਬਾਕਸ
ಸಿಗ್ನಲ್ ಪ್ಲೇಟ್,ਸਿਗਨਲ ਪਲੇਟ
ಸಿಗ್ನಲ್ ಚಲನೆ,ਸੰਕੇਤ ਚਾਲ
ಸಿಗ್ನಲ್ ತೀವ್ರತೆ,ਸਿਗਨਲ ਤੀਬਰਤਾ
ಪಾಯಿಂಟರ್ ಟೇಬಲ್,ਪੁਆਇੰਟਰ ਟੇਬਲ
"ಸಿಗ್ನಲ್-ಶಬ್ದ ಅನುಪಾತ, ಸಿಗ್ನಲ್ ಪ್ರತಿರೋಧ ಅನುಪಾತ","ਸਿਗਨਲ-ਸ਼ੋਰ ਅਨੁਪਾਤ, ਸਿਗਨਲ ਰੁਕਾਵਟ ਅਨੁਪਾਤ"
ಸಿಗ್ನಲ್ ವೇಗ,ਸਿਗਨਲ ਦੀ ਗਤੀ
ಸಿಗ್ನಲ್ ವೋಲ್ಟೇಜ್,ਸਿਗਨਲ ਵੋਲਟੇਜ
ಸಿಗ್ನಲ್ ಶಿಳ್ಳೆ,ਸਿਗਨਲ ਸੀਟੀ
ಸಂಕೇತ,ਨੋਟੇਸ਼ਨ
ಸಂಕೇತ,ਨੋਟੇਸ਼ਨ
"ಸಹಿ, ಸಹಿ","ਦਸਤਖਤ, ਦਸਤਖਤ"
"ಅರ್ಥಪೂರ್ಣತೆ, ಅರ್ಥಪೂರ್ಣತೆ","ਸਾਰਥਿਕਤਾ, ਅਰਥਪੂਰਨਤਾ"
ಮಹತ್ವದ ದೋಷ,ਮਹੱਤਤਾ ਗਲਤੀ
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ
ಮಹತ್ವದ ಮಿತಿ,ਮਹੱਤਤਾ ਸੀਮਾ
ಪರಸ್ಪರ ಸಂಬಂಧದ ಮಹತ್ವ,ਸਬੰਧ ਮਹੱਤਤਾ
ಮಹತ್ವ ಪರೀಕ್ಷೆ,ਮਹੱਤਤਾ ਟੈਸਟ
ಅರ್ಥಪೂರ್ಣ,ਅਰਥਪੂਰਨ
ಅರ್ಥಪೂರ್ಣ ಪರಸ್ಪರ ಸಂಬಂಧ,ਅਰਥਪੂਰਨ ਸਬੰਧ
ಗಮನಾರ್ಹ ಅಂಕಗಳು,ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ
ಗಮನಾರ್ಹ ಸ್ಕೋರ್ ಲೆಕ್ಕಾಚಾರ,ਮਹੱਤਵਪੂਰਨ ਸਕੋਰ ਦੀ ਗਣਨਾ
ಗಮನಾರ್ಹ ಅಂಕಗಳು,ਮਹੱਤਵਪੂਰਨ ਚਿੰਨ੍ਹ
ಮೌನ,ਚੁੱਪ
ಸೈಲೆನ್ಸರ್,ਸਾਈਲੈਂਸਰ
ಸಿಲೆನಾಯ್ಡ್,sylenoidy
ಶಬ್ದರಹಿತ ವಿದ್ಯುತ್ ಇಮ್ಮರ್ಶನ್,ਸ਼ੋਰ ਰਹਿਤ ਇਲੈਕਟ੍ਰਿਕ ਇਮਰਸ਼ਨ
ಮಾತಿಲ್ಲದ ಚಿತ್ರ,ਗੁੰਝਲਦਾਰ ਫਿਲਮ
ಮೂಕ ಅವಧಿ,ਚੁੱਪ ਦੀ ਮਿਆਦ
ಶಬ್ದರಹಿತ ವಲಯ,ਸ਼ੋਰ ਰਹਿਤ ਜ਼ੋਨ
ಸಿಲಿಕಾ ಥರ್ಮಾಮೀಟರ್,ਸਿਲਿਕਾ ਥਰਮਾਮੀਟਰ
ಸಿಲಿಕಾನ್ ಡಯೋಡ್,ਸਿਲੀਕਾਨ ਡਾਇਡ
ಸಿಲಿಕಾನ್ ಸೌರ ಕೋಶ,ਸਿਲੀਕਾਨ ਸੂਰਜੀ ਸੈੱਲ
"ಸಿಲಿಕಾನ್ ಪ್ಲೇಕ್, ಸಿಲಿಕಾನ್ ವೇಫರ್","ਸਿਲੀਕਾਨ ਪਲਾਕ, ਸਿਲੀਕਾਨ ਵੇਫਰ"
ಸಿಲಿಕಾನ್,ਸਿਲੀਕਾਨ
ಸಿಲಿಕಾನ್,ਸਿਲੀਕਾਨ
ಸಿಲಿಕಾನ್ ಚಿಪ್,ਸਿਲੀਕਾਨ ਚਿੱਪ
ಸಿಲ್ಸ್ಬಿ ಪರಿಣಾಮ,silsby ਪ੍ਰਭਾਵ
"ಒಂದೇ, ಹೋಲುತ್ತದೆ","ਸਮਾਨ, ਸਮਾਨ"
ಏಕರೂಪದ ಸೆಟ್,ਸਮਰੂਪ ਸੈੱਟ
"ಏಕರೂಪದ ಘನ, ಏಕರೂಪದ ಘನ","ਸਮਰੂਪ ਠੋਸ, ਸਮਰੂਪ ਠੋਸ"
ಏಕರೂಪದ ದೇಹ,ਸਮਰੂਪ ਸਰੀਰ
ಸದೃಶ ಪದ,ਸਮਾਨ ਸ਼ਬਦ
"ಹೋಲಿಕೆ, ಸಾದೃಶ್ಯ","ਸਮਾਨਤਾ, ਸਮਾਨਤਾ"
ಸಮ್ಮಿತಿ ಸ್ಪೆಕ್ಟ್ರಮ್,ਸਮਰੂਪਤਾ ਸਪੈਕਟ੍ਰਮ
ಸಮ್ಮಿತಿಯ ತತ್ವ,ਸਮਰੂਪਤਾ ਸਿਧਾਂਤ
ಸಾದೃಶ್ಯ,ਸਮਾਨਤਾ
"ಸರಳ, ಸರಳ, ಸರಳ","ਸਧਾਰਨ, ਸਧਾਰਨ, ਸਾਦਾ"
ಸರಳ ಆಯ್ಕೆ,ਸਧਾਰਨ ਵਿਕਲਪ
ಸರಳ ಕನಸು (ಸ್ವಯಂ ಧ್ವನಿ ನಿಯಂತ್ರಣ),ਸਧਾਰਨ ਸੁਪਨਾ (ਆਟੋ ਲਾਊਡਨੈੱਸ ਕੰਟਰੋਲ)
ಸರಳ ಶಿಕ್ಷೆ,ਸਧਾਰਨ ਸਜ਼ਾ
ಸರಳ ಶಾಖರೋಧ ಪಾತ್ರೆ,ਸਧਾਰਨ casserole
ಸರಳ ವರ್ಗೀಕರಣ,ਸਧਾਰਨ ਵਰਗੀਕਰਨ
ಸರಳ ಸಂಕೋಚನ ತರಂಗ,ਸਧਾਰਨ ਕੰਪਰੈਸ਼ਨ ਵੇਵ
ಸರಳ ಪರಸ್ಪರ ಸಂಬಂಧ,ਸਧਾਰਨ ਸਬੰਧ
ಸರಳ ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ,ਸਧਾਰਨ ਸਬੰਧ ਗੁਣਾਂਕ
ಸರಳ ಘನ,ਸਧਾਰਨ ਘਣ
ಸರಳ ಕರ್ವ್,ਸਧਾਰਨ ਕਰਵ
ಸರಳ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,ਸਧਾਰਨ ਅੰਤਰ ਸਮੀਕਰਨ
ಸರಳ ಸ್ಥಗಿತ,ਸਧਾਰਨ ਵਿਘਨ
ಸರಳ ವರ್ಧನೆ,ਸਧਾਰਨ ਵਿਸਤਾਰ
ಸರಳ ಸಮೀಕರಣ,ਸਧਾਰਨ ਸਮੀਕਰਨ
ಸಿಂಕ್ರೊನಸ್ ಸರಳ ಲೋಲ್ಕರ್,ਸਮਕਾਲੀ ਸਧਾਰਨ lolkar
ಸರಳ ಪ್ರದೇಶ,ਸਧਾਰਨ ਖੇਤਰ
ಸರಳ ಭಾಗ,ਸਧਾਰਨ ਅੰਸ਼
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಪ್ರವಾಹ,ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਕਰੰਟ
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆ,ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಆಂದೋಲನ,ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਔਸਿਲੇਸ਼ਨ
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಆಂದೋಲಕ,ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਔਸਿਲੇਟਰ
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ತರಂಗ,ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਤਰੰਗ
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಮೇಲ್ಮೈ ತರಂಗ,ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਸਤਹ ਤਰੰਗ
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಕಂಪನ,ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਵਾਈਬ੍ਰੇਸ਼ਨ
ಸರಳ ಆವರ್ತನ ವೋಲ್ಟೇಜ್,ਸਧਾਰਨ ਬਾਰੰਬਾਰਤਾ ਵੋਲਟੇਜ
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ತರಂಗ,ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਤਰੰਗ
ಸರಳ ಏಕರೂಪದ ವ್ಯವಸ್ಥೆ,ਸਧਾਰਨ ਸਮਰੂਪ ਸਿਸਟਮ
ಸರಳ ಪರಸ್ಪರ ಕ್ರಿಯೆ,ਸਧਾਰਨ ਗੱਲਬਾਤ
ಸರಳ ಲೂಪ್,ਸਧਾਰਨ ਲੂਪ
ಸರಳ ಯಂತ್ರ ಸರಳ ಯಂತ್ರ,ਸਧਾਰਨ ਮਸ਼ੀਨ ਸਧਾਰਨ ਮਸ਼ੀਨ
ಸರಳ ಸಂಪರ್ಕ ಪ್ರಸರಣ,ਸਧਾਰਨ ਸੰਪਰਕ ਸੰਚਾਰ
ವರ್ಧಕ ಮಸೂರ,ਵੱਡਦਰਸ਼ੀ ਲੈਂਸ
ಸರಳ ಲೋಲಕ,ਸਧਾਰਨ ਪੈਂਡੂਲਮ
ಸರಳ ಆವರ್ತಕ ತರಂಗ,ਸਧਾਰਨ ਆਵਰਤੀ ਲਹਿਰ
ಏಕತಾನತೆಯ ಅನಂತ,ਮੋਨੋਟੋਨਸ ਅਨੰਤ
ಸರಳ ಬಿಂದು,ਸਧਾਰਨ ਬਿੰਦੂ
ಸರಳ ರಿವೆಟ್,ਸਾਦਾ rivet
ಸರಳ ಅನುಪಾತ,ਸਧਾਰਨ ਅਨੁਪਾਤ
ಸರಳ ತ್ರಿಜ್ಯದ ವಿತರಣೆ,ਸਧਾਰਨ ਘੇਰੇ ਦੀ ਵੰਡ
ಸರಳ ವಿಕಿರಣ ಸೆರೆಹಿಡಿಯುವಿಕೆ,ਸਧਾਰਨ ਰੇਡੀਏਸ਼ਨ ਕੈਪਚਰ
ಸರಳ ಮೂಲ,ਸਧਾਰਨ ਜੜ੍ਹ
ಸರಳ ತಿರುಗುವಿಕೆಯ ಪ್ರೊಜೆಕ್ಷನ್,ਸਧਾਰਨ ਰੋਟੇਸ਼ਨਲ ਪ੍ਰੋਜੈਕਸ਼ਨ
ಸರಳ ಗುರಿ,ਸਧਾਰਨ ਟੀਚਾ
ಸರಳ ತರಂಗ,ਸਧਾਰਨ ਲਹਿਰ
"ಸೆಟ್, ಸಿಂಪ್ಲೆಕ್ಸ್, ಏಕಪಕ್ಷೀಯ, ಸರಳ","ਸੈੱਟ, ਸਿੰਪਲੈਕਸ, ਇਕਪਾਸੜ, ਸਧਾਰਨ"
ಒಂದೇ ಕಾರ್ಯಾಚರಣೆ,ਸਿੰਗਲ ਓਪਰੇਸ਼ਨ
"ಸಿಮ್ಯುಲೇಶನ್, ಸಿಮ್ಯುಲೇಶನ್","ਸਿਮੂਲੇਸ਼ਨ, ਸਿਮੂਲੇਸ਼ਨ"
ಸಿಮ್ಯುಲೇಶನ್ ವಿಧಾನ,ਸਿਮੂਲੇਸ਼ਨ ਢੰਗ
ಅನುಕರಿಸಿದ ಜಾಲರಿ,ਸਿਮੂਲੇਟਿਡ ਜਾਲ
ಅನುಕರಿಸುವವನು,ਨਕਲ ਕਰਨ ਵਾਲਾ
"ಏಕಕಾಲಿಕತೆ, ಏಕಕಾಲಿಕತೆ, ಸಿಂಕ್ರೊನಿಸಿಟಿ","ਸਮਕਾਲੀਤਾ, ਸਮਕਾਲੀਤਾ, ਸਮਕਾਲੀਤਾ"
"ಏಕಕಾಲೀನ, ಏಕಕಾಲಿಕ","ਸਮਕਾਲੀ, ਸਮਕਾਲੀ"
ಏಕಕಾಲಿಕ ಪ್ರವೇಶ,ਸਮਕਾਲੀ ਪਹੁੰਚ
ಏಕಕಾಲಿಕ ಘರ್ಷಣೆ,ਸਮਕਾਲੀ ਟੱਕਰ
ಏಕಕಾಲಿಕ ಸ್ಥಳಾಂತರ,ਸਮਕਾਲੀ ਵਿਸਥਾਪਨ
ಸಿಂಕ್ರೊನಸ್ ಡಬಲ್ ತೃತೀಯ ಸಮೀಕ್ಷೆ,ਸਮਕਾਲੀ ਡਬਲ ਤੀਜੇ ਦਰਜੇ ਦਾ ਸਰਵੇਖਣ
ಏಕಕಾಲಿಕ ಸಮೀಕರಣ,ਸਮਕਾਲੀ ਸਮੀਕਰਨ
ಏಕಕಾಲಿಕ ಘಟನೆಗಳು,ਇੱਕੋ ਸਮੇਂ ਦੀਆਂ ਘਟਨਾਵਾਂ
ಏಕಕಾಲದಲ್ಲಿ,ਇੱਕੋ ਸਮੇਂ
"ಸೈನ್ ಕರ್ವ್, ಸೈನ್ ಕರ್ವ್","ਸਾਈਨ ਕਰਵ, ਸਾਈਨ ਕਰਵ"
"ಸೈನ್ ಗ್ಯಾಲ್ವನೋಮೀಟರ್, ಸೈನ್ ಗ್ಯಾಲ್ವನೋಮೀಟರ್","ਸਾਈਨ ਗੈਲਵੈਨੋਮੀਟਰ, ਸਾਈਨ ਗੈਲਵੈਨੋਮੀਟਰ"
"ಸೈನ್ ನಿಯಮ, ಸೈನ್ ನಿಯಮ","ਸਾਈਨ ਨਿਯਮ, ਸਾਈਨ ਨਿਯਮ"
"ಸ್ಥಿತಿ, ಚಿಹ್ನೆ ಸ್ಥಿತಿ","ਸਥਿਤੀ, ਚਿੰਨ੍ਹ ਸਥਿਤੀ"
ಜಿಯೋಪೊಟೆನ್ಷಿಯಲ್ ಪರಿವರ್ತಕ,ਭੂ-ਸੰਭਾਵੀ ਪਰਿਵਰਤਕ
ಸೈನ್ ರೂಪಾಂತರ,ਸਾਈਨ ਪਰਿਵਰਤਨ
ಸೈನ್ ಕಂಪನ,ਸਾਈਨ ਵਾਈਬ੍ਰੇਸ਼ਨ
ಚಿಹ್ನೆ,ਚਿੰਨ੍ਹ
ಗಾಯಕ ಆರ್ಕ್ ದೀಪ,ਗਾਇਕ ਚਾਪ ਲੈਂਪ
ಗಾಯಕಿ ಜ್ವಾಲಾ,ਗਾਇਕਾ ਜਵਾਲਾ
"ಏಕಾಂಗಿ, ಏಕಾಂಗಿ, ಏಕಾಂಗಿ, ಏಕಾಂಗಿ","ਇਕੱਲੇ, ਇਕੱਲੇ, ਇਕੱਲੇ, ਇਕੱਲੇ"
ಒಂದೇ ವಿಳಾಸ,ਸਿੰਗਲ ਪਤਾ
ಏಕ ಹೊರಹೀರುವಿಕೆ,ਸਿੰਗਲ ਸੋਜ਼ਸ਼
ಏಕವ್ಯಕ್ತಿ ಬ್ಯಾಂಡ್,ਸੋਲੋ ਬੈਂਡ
ಒಂದೇ ಕಿರಣ,ਸਿੰਗਲ ਬੀਮ
ಒಂದು ಬಂಧ,ਇੱਕ ਬੰਧਨ
ಏಕ ವಾಹಕ ತತ್ವ,ਸਿੰਗਲ ਕੈਰੀਅਰ ਸਿਧਾਂਤ
ಏಕ ಚಾನೆಲ್ ಪಲ್ಸ್ ಹೈನೆಸ್ ವಿಶ್ಲೇಷಕ,ਸਿੰਗਲ ਚੈਨਲ ਪਲਸ ਹਾਈਨੈਸ ਐਨਾਲਾਈਜ਼ਰ
ಏಕ ವೈಶಿಷ್ಟ್ಯದ ಸ್ಥಳಾಂತರ,ਸਿੰਗਲ ਵਿਸ਼ੇਸ਼ਤਾ ਵਿਸਥਾਪਨ
ಒಂದೇ ವೃತ್ತ,ਸਿੰਗਲ ਚੱਕਰ
ಮೊನೊ ಕಂಡಕ್ಟರ್ ಕೇಬಲ್,ਮੋਨੋ ਕੰਡਕਟਰ ਕੇਬਲ
ಏಕ ಕ್ರಿಸ್ಟಲ್ ಹೋಲಿಕೆ ವಿಧಾನ,ਸਿੰਗਲ ਕ੍ਰਿਸਟਲ ਤੁਲਨਾ ਵਿਧੀ
ಒಂದು ಸ್ಫಟಿಕ ಡಿಫ್ರಾಕ್ಟೋಮೀಟರ್,ਇੱਕ ਕ੍ਰਿਸਟਲ ਡਿਫ੍ਰੈਕਟੋਮੀਟਰ
ಏಕ ಸ್ಫಟಿಕ ತಂತು,ਸਿੰਗਲ ਕ੍ਰਿਸਟਲ ਫਿਲਾਮੈਂਟ
ಏಕ ಸ್ಫಟಿಕ ವಿಧಾನ,ਸਿੰਗਲ ਕ੍ਰਿਸਟਲ ਵਿਧੀ
ಏಕ ಸ್ಫಟಿಕ ತಂತ್ರಜ್ಞಾನ,ਸਿੰਗਲ ਕ੍ਰਿਸਟਲ ਤਕਨਾਲੋਜੀ
ಏಕ ದ್ವಂದ್ವ,ਸਿੰਗਲ ਦੋਹਰਾ
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಜಂಪ್,ਇੱਕ ਇਲੈਕਟ੍ਰਾਨਿਕ ਛਾਲ
ಏಕ ಸಮ ಹಾರ್ಮೋನಿಕ್ ವ್ಯವಸ್ಥೆ,ਸਿੰਗਲ ਵੀ ਹਾਰਮੋਨਿਕ ਸਿਸਟਮ
ಏಕ ಗುಂಪಿನ ವಿಧಾನ,ਸਿੰਗਲ ਗਰੁੱਪ ਢੰਗ
ಒಂದೇ ಫ್ಲೂಕ್,ਸਿੰਗਲ ਫਲੂਕ
ಏಕ ಸ್ವತಂತ್ರ ವೇರಿಯಬಲ್,ਸਿੰਗਲ ਸੁਤੰਤਰ ਵੇਰੀਏਬਲ
ಏಕ ಅಯಾನೀಕರಣ,ਸਿੰਗਲ ionization
ಒಗ್ಗೂಡಿದರು,ਸੰਯੁਕਤ
