English,Assamese
NOT equivalence gate,সমতুল্যতা গেট নহয়
NOT operation,অপাৰেচন নহয়
Not-AND,নহয়-AND
NOT-AND operation,NOT-AND অপাৰেচন
NOT-OR,NOT-OR
NOT-OR operation,NOT-OR অপাৰেচন
NP completeness,এন পি সম্পূৰ্ণতা
NULL pointer,NULL পইণ্টাৰ
number theory,সংখ্যা তত্ত্ব
nyquist criteria,nyquist মাপকাঠী
Object,বস্তু
object oriented,বস্তুমুখী
octal code,অক্টল কোড
octal number,অষ্টক সংখ্যা
Octet,অক্টেট
Octree,অক্টোবৰ
odd parity,অদ্ভুত সমতা
office automation,অফিচ অটোমেচন
office software,অফিচ চফ্টৱেৰ
Off-line,অফ-লাইন
off-line processing,অফ-লাইন প্ৰচেছিং
Off-set,অফ-ছেট
omega notation,ওমেগা সংকেত
on-line communication,অনলাইন যোগাযোগ
on-line processing,অনলাইন প্ৰচেছিং
OP register,OP ৰেজিষ্টাৰ
open addressing,মুক্ত ঠিকনাকৰণ
open system interconnection,মুক্ত ব্যৱস্থাপ্ৰণালীৰ আন্তঃসংযোগ
open wire,খোলা তাঁৰ
Operand,অপাৰেণ্ড
operating system,অপাৰেটিং চিষ্টেম
Operation,সঞ্চালন
Operator,অপাৰেটৰ
optical character recognition,অপটিকেল চৰিত্ৰ চিনাক্তকৰণ
optical fibre,অপটিকেল ফাইবাৰ
optical font,অপটিকেল ফন্ট
optical mark recognition (OMR),অপটিকেল মাৰ্ক চিনাক্তকৰণ (OMR)
optical memory,অপটিকেল মেমৰি
optical reader,অপটিকেল ৰিডাৰ
optical scanning,অপটিকেল স্কেনিং
Optimal,অনুকূল
Optimization,অনুকূলন
opto coupler,opto কাপলাৰ
Optoelectronics,অপ্টোইলেক্ট্ৰনিক্স
Optoisolator,অপ্টোআইছ&#39;লেটৰ
OR,অথবা
OR gate,OR গেট
OR operation,OR অপাৰেচন
order by,দ্বাৰা অৰ্ডাৰ কৰক
order of precedence,অগ্ৰাধিকাৰৰ ক্ৰম
ordered pair,অৰ্ডাৰ দিয়া জোৰা
ordered set,অৰ্ডাৰ কৰা ছেট
ordered tree,অৰ্ডাৰ দিয়া গছ
output data,আউটপুট ডাটা
output device,আউটপুট ডিভাইচ
output file,আউটপুট ফাইল
output module,আউটপুট মডিউল
output statement,আউটপুট বিবৃতি
output stream,আউটপুট ষ্ট্ৰিম
output unit,আউটপুট ইউনিট
over flow,অভাৰ ফ্ল&#39;
over lay,over lay
over load,অভাৰ লোড
over printing,প্ৰিন্টিঙৰ ওপৰত
over run,অভাৰ ৰান
over run error,over run ত্ৰুটি
overhead bit,ওভাৰহেড বিট
Overlap,ওভাৰলেপ কৰক
overlay program,ওভাৰলে প্ৰগ্ৰেম
override interrupt,override interrupt
Overwrite,অভাৰৰাইট কৰক
own coding,নিজৰ ক&#39;ডিং
Pack,পেক
Package,পেকেজ
Packet,পেকেট
packet switching,পেকেট চুইচিং
packing factor,পেকিং ফ্যাক্টৰ
Padding,পেডিং
Page,পৃষ্ঠা
page addressing,পৃষ্ঠা ঠিকনাকৰণ
page break,পৃষ্ঠা বিৰতি
page footing,পৃষ্ঠাৰ ফুটিং
page in,পৃষ্ঠাত
page out,পৃষ্ঠা আউট
page reader,পৃষ্ঠা পাঠক
page swap,পৃষ্ঠা শ্বেপ
paged memory,পৃষ্ঠাযুক্ত মেমৰি
Paging,পেজিং
palm top,পাম টপ
paper sensor,কাগজৰ চেন্সৰ
parallel algoritham,সমান্তৰাল এলগৰিথাম
parallel computer,সমান্তৰাল কম্পিউটাৰ
parallel interface,সমান্তৰাল আন্তঃপৃষ্ঠ
parallel port,সমান্তৰাল পৰ্টে
parallel processing,সমান্তৰাল প্ৰক্ৰিয়াকৰণ
parallel programming,সমান্তৰাল প্ৰগ্ৰেমিং
Parameter,প্ৰাচল
Parent,অভিভাৱক
Parity,সমতা
parse tree,পাৰ্চ গছ
Parser,পাৰ্চাৰ
Parsing,বিশ্লেষণ কৰা
Partition,বিভাজন
Partitioning,বিভাজন কৰা
Password,পাছৱৰ্ড
Path,পথ
pattern recognition,আৰ্হি চিনাক্তকৰণ
PC-disk operating system (PCDOS),পিচি-ডিস্ক অপাৰেটিং চিষ্টেম (PCDOS)
Peer,সহকৰ্মী
pen plotter,পেন প্লটাৰ
Pentium,পেন্টিয়াম
Periodic,সময়ে সময়ে
Peripherals,পেৰিফেৰেল
Peri,পেৰি
permanent virtual circuit,স্থায়ী ভাৰ্চুৱেল বৰ্তনী
Persistant,স্থায়ী
personel computer (PC),ব্যক্তিগত কম্পিউটাৰ (PC)
personnel digital assistant (PDA),ডিজিটেল সহায়ক (PDA)
Phantom,ফেণ্টম
Phase,স্তৰ
Phoneme,ফোনিম
phonetic system,ধ্বনিগত ব্যৱস্থা
photo diode,ফটো ডাইঅ&#39;ড
Physical,শাৰীৰিক
physical interface,ভৌতিক আন্তঃপৃষ্ঠ
Pico,পিকো
pie chart,পাই চাৰ্ট
pie graph,পাই গ্ৰাফ
Pitch,চূড়া
Pixel,পিক্সেল
plain ascii (ASCII),প্লেইন ascii (ASCII)
plain text,সাধাৰণ লিখনী
Planning,পৰিকল্পনা কৰা
Platform,প্লেটফৰ্ম
Plotter,প্লটাৰ
plotting head,প্লটিং হেড
Plugboard,প্লাগবোর্ড
Point,বিন্দু
point to point protocol (PPP),পইণ্ট টু পইণ্ট প্ৰট&#39;কল (PPP)
Pointer,পইণ্টাৰ
Polarization,মেৰুকৰণ
Polling,ভোটগ্ৰহণ
polygon clipping,বহুভুজ ক্লিপিং
Polymorphism,বহুৰূপতা
Polynomial,বহুপদ
POP (post office protocol),POP (ডাকঘৰ প্ৰট&#39;কল)
Pop-up menu,পপ-আপ মেনু
Portability,পোৰ্টেবিলিটি
Portrait,প্ৰতিকৃতি
post order,পোষ্ট অৰ্ডাৰ
post script,পোষ্ট লিপি
postamble bit,postamble বিট
Postfix,পোষ্টফিক্স
power down,পাৱাৰ ডাউন
Power-off,পাৱাৰ-অফ
Power-on,পাৱাৰ-অন
Power-up,পাৱাৰ-আপ
preamble bit,preamble বিট
precedance graph,অগ্ৰাধিকাৰ গ্ৰাফ
Predicate,প্ৰেডিকেট
preemptive scheduling,পূৰ্বনিৰ্ধাৰিত সময়সূচী
Pre-fix,প্ৰি-ফিক্স
Preprocessing,প্ৰিপ্ৰচেছিং
Process,প্ৰক্ৰিয়া
process switch,প্ৰক্ৰিয়া চুইচ
Processing,প্ৰচেছিং
Processor,প্ৰচেছৰ
Production,উৎপাদন
Program,কাৰ্যসূচী
program compilation,প্ৰগ্ৰেম সংকলন
Program cash,প্ৰগ্ৰেম নগদ ধন
program debugging,প্ৰগ্ৰাম ডিবাগিং
program design,প্ৰগ্ৰেম ডিজাইন
program evaluation & review technique (PERT),কাৰ্য্যক্ৰম মূল্যায়ন আৰু পৰ্যালোচনা কৌশল (PERT)
program halt,কাৰ্য্যক্ৰম বন্ধ
program library,প্ৰগ্ৰেম লাইব্ৰেৰী
program run,প্ৰগ্ৰেম চলোৱা
Programmer,প্ৰগ্ৰেমাৰ
Prolog,প্ৰলোগ
PROM,PROM
Propagation,প্ৰসাৰণ
Proposition,প্ৰস্তাৱনা
protected key,সুৰক্ষিত চাবি
Protection,সুৰক্ষা
Protocol,প্ৰট&#39;কল
protocol translation,প্ৰট&#39;কল অনুবাদ
pseudo code,ছ্যুডো ক&#39;ড
public data network,ৰাজহুৱা তথ্য নেটৱৰ্ক
public domain,ৰাজহুৱা ডমেইন
public key encripting,ৰাজহুৱা কি&#39; এনক্ৰিপটিং
Pulse,নাড়ী
pulse code modulation,পালছ ক&#39;ড মডুলেচন
pulse digital modulation (PDM),পালছ ডিজিটেল মডুলেচন (PDM)
pulse train,পালছ ট্ৰেইন
Punctuation,বিৰাম চিহ্ন
Push,হেঁচ
push down automata,push down automata
pushup list,pushup তালিকা
quad density,quad ঘনত্ব
Qualification,অৰ্হতা
Quantifier,কোৱান্টিফায়াৰ
Quantize,কোৱাণ্টাইজ কৰক
Quantizer,কোৱাণ্টাইজাৰ
Quantum,কোৱাণ্টাম
quantum clock,কোৱাণ্টাম ঘড়ী
quantum computing,কোৱাণ্টাম কম্পিউটিং
querry by example,উদাহৰণৰ দ্বাৰা প্ৰশ্ন কৰক
Query,প্ৰশ্ন
query language,প্ৰশ্ন ভাষা
query processing,প্ৰশ্ন প্ৰক্ৰিয়াকৰণ
Queue,লানি পতা
queue management,শাৰী ব্যৱস্থাপনা
queue register,শাৰী পঞ্জীয়ন
queuing network,শাৰীবদ্ধ নেটৱৰ্ক
queuining theory,queuining তত্ত্ব
quick acess memory,দ্ৰুত প্ৰৱেশ স্মৃতিশক্তি
Quotient,ভাগফল
radio frequency interference (RFI),ৰেডিঅ&#39; কম্পাঙ্ক হস্তক্ষেপ (RFI)
Radix,ৰেডিক্স
random access computer equipment (RACE),ৰেণ্ডম এক্সেছ কম্পিউটাৰ সঁজুলি (RACE)
random access memory (RAM),ৰেণ্ডম এক্সেছ মেমৰি (RAM)
random scan,ৰেণ্ডম স্কেন
Raster,ৰাষ্টাৰ
raster scan,ৰেষ্টাৰ স্কেন
re engineering,re অভিযান্ত্ৰিকীকৰণ
re enlargement,পুনৰ বৃদ্ধি
Reachability,ৰিচেবিলিটি
Read,পঢ়া
read head,মূৰ পঢ়া
read only,কেৱল পঢ়ক
read only memory,কেৱল পঢ়া স্মৃতিশক্তি
read write head,পঢ়া লিখা মূৰ
read/write cycle,পঢ়া/লিখা চক্ৰ
read/write head,পঢ়া/লিখা মূৰ
read/write,পঢ়া/লিখা
Reader,পাঠক
reading,পঢ়ি থকা
read-out,ৰিড-আউট
real,বাস্তৱ
real time processing,ৰিয়েল টাইম প্ৰচেছিং
Receiver,গ্ৰাহক
recognition logic,চিনাক্তকৰণ যুক্তি
Recompile,পুনৰ কম্পাইল কৰক
Record,নথিভুক্ত
recording head,ৰেকৰ্ডিং হেড
recoverable error,পুনৰুদ্ধাৰযোগ্য ভুল
Recovery,পুনৰুদ্ধাৰ
recursim theorem,পুনৰাবৃত্তি উপপাদ্য
Recursion,পুনৰাবৃত্তি
recursive function,পুনৰাবৃত্তিমূলক ফলন
reduced instruction set computer (RISC),হ্ৰাস কৰা নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC)
Redundancy,অতিৰিক্ততা
redundant array of independent disks (RAID),স্বতন্ত্ৰ ডিষ্কসমূহৰ অতিৰিক্ত এৰে (RAID)
Re-entrant,পুনৰ প্ৰৱেশকাৰী
re-entrant code,পুনৰ প্ৰৱেশকাৰী ক&#39;ড
Reference,সন্দৰ্ভ
referential integrity,ৰেফাৰেন্সিয়েল অখণ্ডতা
Reflectivity,প্ৰতিফলনশীলতা
Reflextion,প্ৰতিফলন
Refraction,বিবৰ্তন
Refresh,সতেজ কৰক
Regeneration,পুনৰুত্পাদন
Register,পঞ্জীয়ন কৰা
regular grammar,নিয়মীয়া ব্যাকৰণ
Relation,সম্পৰ্ক
relational database,সম্পৰ্কীয় ডাটাবেছ
relational database management system (RDBMS),সম্পৰ্কীয় ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS)
relational model,সম্পৰ্কীয় আৰ্হি
Relative,সম্পৰ্কীয়
relative addressing,আপেক্ষিক সম্বোধন
Relay,ৰিলে
reliability modeling,নিৰ্ভৰযোগ্যতা মডেলিং
Reliable,নিৰ্ভৰযোগ্য
relocatable code,স্থানান্তৰযোগ্য ক&#39;ড
Remote,দূৰৱৰ্তী
remote host,দূৰৱৰ্তী গৃহস্থ
remote job entry,দূৰৱৰ্তী চাকৰি প্ৰৱেশ
remote log-in,দূৰৱৰ্তী লগ-ইন
remote procedure call (RPC),দূৰৱৰ্তী প্ৰক্ৰিয়া কল (RPC)
remote sensing,ৰিম&#39;ট চেন্সিং
Rename,নাম সলনি কৰক
Rendering,ৰেণ্ডাৰ কৰা
Repeater,ৰিপিটাৰ
Reply,প্ৰত্যুত্তৰ
Request,অনুৰোধ
request for comments (RFC),মন্তব্যৰ বাবে অনুৰোধ (RFC)
request/reply protocol,অনুৰোধ/উত্তৰ প্ৰট&#39;কল
rerun program,প্ৰগ্ৰেম পুনৰ চলাওক
Research,গৱেষণা
reset cycle,ৰিছেট চক্ৰ
Resident,বাসিন্দা
Resolution,সংকল্প
Resources,সম্পদসমূহ
responsee time,সঁহাৰি সময়
Restart,পুনৰাৰম্ভ কৰক
Restore,পুনৰ সঞ্চয় কৰা
Retrace,পুনৰ অনুসন্ধান কৰক
Retransmission,পুনৰ সংক্ৰমণ
Retrieve,উদ্ধাৰ কৰা
Retry,পুনৰ চেষ্টা কৰক
Return,উভতাই দিয়া
return code,ক&#39;ড ঘূৰাই দিয়ক
return key,ৰিটাৰ্ণ কি&#39;
reusable code,পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড
Rewritable,পুনৰ লিখিব পৰা
RGB monitor,RGB মনিটৰ
Ribbon,ফিতা
right issue,সঠিক বিষয়
Robot,ৰবট
Robotics,ৰবটিক্স
Robust,মজবুত
Role,ভূমিকা
roll back,ৰোল বেক
roll in,ৰোল ইন
roll out,ৰোল আউট
ROM,ৰম
Root,শিপা
root directory,ৰূট ডাইৰেকটৰি
round of error,ভুলৰ ৰাউণ্ড
Router,ৰাউটাৰ
Routing,ৰুটিং
RS232C interface,RS232C আন্তঃপৃষ্ঠ
RSA encryption,RSA এনক্ৰিপচন
RTC,আৰ টি চি
run length encoding,দৈৰ্ঘ্যৰ এনকোডিং চলাওক
run time,ৰান টাইম
run time error,ৰান টাইম ত্ৰুটি
Sample,নমুনা
Sampling,নমুনা সংগ্ৰহ কৰা
Satellite,উপগ্ৰহ
Saturating,চেচুৰেটিং
Save,সঞ্চয় কৰা
Scalability,স্কেলেবিলিটি
Scalar,স্কেলাৰ
Scanning,স্কেনিং কৰা
Scenario,দৃশ্যপট
Scheduler,সূচীকাৰক
screen image projector,স্ক্ৰীণ ইমেজ প্ৰজেক্টৰ
Script,চিত্ৰনাট্য
scripting language,লিপিৰ ভাষা
Scrolling,স্ক্ৰলিং কৰা
SDLC (sychronous data link control),SDLC (সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ)
Search,সন্ধান
search engine,চাৰ্চ ইঞ্জিন
search tree,search tree
Searching,সন্ধান কৰি আছে
Secondary,মাধ্যমিক
Sector,খণ্ড
security policy,সুৰক্ষা নীতি
seek time,সময় বিচাৰিব
Segment,ছেগমেণ্ট
Segmentation,ছেগমেণ্টেচন
selection sort,নিৰ্বাচন সজাই পৰাই তোলা
self contained,self contained
Semantics,অৰ্থবিজ্ঞান
Semaphore,চেমাফোৰ
Semiconductor,অৰ্ধপৰিবাহী
semontic web,চেমন্টিক ৱেব
sequential access method,ক্ৰমিক অভিগম পদ্ধতি
Serial,ছিৰিয়েল
Serializer,ছিৰিয়েলাইজাৰ
Server,চাৰ্ভাৰ
server crash,চাৰ্ভাৰ ক্ৰেচ
server license,চাৰ্ভাৰ অনুজ্ঞাপত্ৰ
servo multiplier,চাৰ্ভো বহুগুণক
Set,স্থাপন কৰা
set point,ছেট পইণ্ট
set up,স্থাপন কৰা
Shade,ছাঁ পৰা ঠাই
Shading,ছাঁ দিয়া
Shadow,ছাঁ
share file,ফাইলটো শ্বেয়াৰ কৰক
shared access,অংশীদাৰী অভিগম
Sharing,ভাগ কৰি দে
Shell,খোলা
shift character,শিফ্ট চৰিত্ৰ
short circuit,শ্বৰ্ট চাৰ্কিট
short instruction,চুটি নিৰ্দেশনা
Sibling,সহোদৰ
side effect,পাৰ্শ্বক্ৰিয়া
sign bit,sign bit
Signal,সংকেত
signal processing,সংকেত প্ৰক্ৰিয়াকৰণ
Signalling,সংকেত প্ৰদান কৰা
signal-to-noise ratio,সংকেত-শব্দ অনুপাত
Signature,চহী
signature testing,স্বাক্ষৰ পৰীক্ষণ
significant digit,উল্লেখযোগ্য অংক
silicon chip,ছিলিকন চিপ
Simple Mail Transfer Protocol (SMTP),সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP)
Simplex,ছিমপ্লেক্স
simplex node,simplex ন&#39;ড
Simulation,চিমুলেচন
Simulator,চিমুলেটৰ
Simultaneous,একে লগে
simultaneous processing,একেলগে প্ৰক্ৰিয়াকৰণ
Singleton,চিংগলটন
site licence,চাইট অনুজ্ঞাপত্ৰ
Size,আকাৰ
Sizing,আকাৰ নিৰ্ধাৰণ
Sketching,স্কেচিং
Skip,বাদ দিয়া
Skipping,এৰি দিয়া হৈছে
Slash,স্লেছ
slave computer,স্লেভ কম্পিউটাৰ
sliding window protocol,স্লাইডিং উইন্ডো প্ৰটোকল
Slip,পিছলা
Slot,ছাঁদ
small computer system interface (SCSI),সৰু কম্পিউটাৰ ব্যৱস্থাপ্ৰণালীৰ আন্তঃপৃষ্ঠ (SCSI)
smart card,স্মাৰ্ট কাৰ্ড
snail mail,শামুক মেইল
Snapshot,স্নেপশ্বট
soft computing,চফ্ট কম্পিউটিং
soft copy,চফ্ট কপি
soft font,কোমল ফন্ট
Software,ছ’ফ্টৱেৰ
software engineering,চফট্ ৱেৰ ইঞ্জিনিয়াৰিং
software license,চফ্টৱেৰ অনুজ্ঞাপত্ৰ
software piracy,চফ্টৱেৰ পাইৰেচি
Spectrum,বৰ্ণালী
Spiral,সৰ্পিল
spread sheet,স্প্ৰেড শ্বীট
Standard,মানদণ্ড
standard generalized markup language (SGML),প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML)
Standardization,প্ৰামাণিককৰণ
standby time,ষ্টেণ্ডবাই সময়
star LAN,ষ্টাৰ লেন
star topology,তৰা টপোলজি
start bit,ষ্টাৰ্ট বিট
Starvation,অনাহাৰ
static memory',ষ্টেটিক মেমৰি&#39;
status channel,ষ্টেটাছ চেনেল
step size,ষ্টেপৰ আকাৰ
stop and wait protocol,বন্ধ কৰক আৰু অপেক্ষা কৰক প্ৰট&#39;কল
stop code,ষ্টপ ক&#39;ড
stop key,বন্ধ কি&#39;
Storability,সংৰক্ষণযোগ্যতা
stored program,সংৰক্ষিত প্ৰগ্ৰেম
string data,ষ্ট্ৰিং ডাটা
structured coding,গঠনমূলক ক&#39;ডিং
structured query language (SQL),গঠনমূলক প্ৰশ্ন ভাষা (SQL)
style sheet,ষ্টাইল শ্বীট
Sub-directory,উপ-ডাইৰেকটৰি
Subnet,চাবনেট
Subtree,উপবৃক্ষ
Summarization,সাৰাংশ
super computer,চুপাৰ কম্পিউটাৰ
super computing,চুপাৰ কম্পিউটিং
super key,চুপাৰ কী
super user,চুপাৰ ইউজাৰ
supervised learning,তত্বাৱধানত শিক্ষণ
support chip,সমৰ্থন চিপ
Surf,চাৰ্ফ
Surfing,চাৰ্ফিং
Swap,অদলবদল
swap in,শ্বেপ ইন
swap out,শ্বেপ আউট
Swapping,শ্বেপিং
switched network,চুইচ কৰা নেটৱাৰ্ক
Switching,চুইচিং কৰা
switching theory,চুইচিং তত্ত্ব
symbolic programming,প্ৰতীকী প্ৰগ্ৰেমিং
Synchronization,সমন্বয়
Synchronizer,সমন্বয়ক
Synchronous,সমকালীন
synchronous digital hierarchy (SDH),সমকালীন ডিজিটেল হাইৰাৰ্কি (SDH)
syntax analysis,বাক্যবিন্যাস বিশ্লেষণ
system analysis,ব্যৱস্থা বিশ্লেষণ
system engineering,চিষ্টেম ইঞ্জিনিয়াৰিং
system hacker,চিস্টেম হেকাৰ
system integrator,চিস্টেম ইন্টিগ্ৰেটৰ
system log,চিস্টেম লগ
system mask,চিস্টেম মাস্ক
system network architecture (SNA),চিস্টেম নে&#39;টৱৰ্ক স্থাপত্য (SNA)
system programmer,চিস্টেম প্ৰগ্ৰেমাৰ
system restart,ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ কৰক
system shutdown,চিস্টেম বন্ধ কৰা
system testing,চিস্টেম পৰীক্ষণ
system utility,চিস্টেম সঁজুলি
systematic code,পদ্ধতিগত ক&#39;ড
tab command,tab কমাণ্ড
Table,মেজ
table look up,টেবুলখন ওপৰলৈ চাওক
table space,টেবুলৰ স্থান
Tablet,টেবলেট
tabular array,টেবুলাৰ এৰে
tabulating function,টেবুলেটিং ফাংচন
tagged architecture,টেগ কৰা স্থাপত্য
tagged image file format (TIFF),টেগ কৰা ছবি নথিপত্ৰ বিন্যাস (TIFF)
tandam system,টাণ্ডাম ব্যৱস্থা
tape density,টেপ ঘনত্ব
tape mask,টেপ মাস্ক
tar file,tar ফাইল
Task,কাৰ্য
task bar,টাস্ক বাৰ
task scheduler,কাৰ্য্য নিৰ্ধাৰক
TCP/IP (transmission control protocol/internet protocol),TCP/IP (সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল)
teardown operation,টিয়াৰডাউন অপাৰেচন
Telecom,টেলিকম
Telecommunication,দূৰসংযোগ
Teleconference,টেলিকনফাৰেন্স
Teleconferencing,টেলিকনফাৰেন্সিং
Telegraphy,টেলিগ্ৰাফী
Telemetry,টেলিমেট্ৰি
Telephone,টেলিফোন
Telephony,টেলিফোনি
Teleprinter,টেলিপ্ৰিণ্টাৰ
Teleprocessing,টেলিপ্ৰচেছিং
Television,টেলিভিছন
Telex,টেলেক্স
Telnet,টেলনেট
Temperature,তাপমান
Template,সাঁচ
ten's complement,দহৰ পৰিপূৰক
tera byte,টেৰা বাইট
tera flops,টেৰা ফ্লপ
terminal cursor,টাৰ্মিনেল কাৰ্চাৰ
terminal node,টাৰ্মিনেল ন&#39;ড
terminal window,টাৰ্মিনেল উইন্ডো
Termination,টাৰ্মিনেচন
Ternary,তৰ্নাৰী
ternary operation,তৰ্নাৰী অপাৰেচন
Test,পৰীক্ষা
test coverage,পৰীক্ষাৰ কভাৰেজ
test run,পৰীক্ষা চলোৱা
Test-data,পৰীক্ষা-তথ্য
Text,পাঠ্য
text box,লিখনী বাকচ
text cursor,লিখনী কাৰ্চাৰ
text editor,টেক্সট সম্পাদক
text file,লিখনী নথিপত্ৰ
text mode,লিখনী ধৰণ
text processing,টেক্সট প্ৰচেছিং
text to speech (TTS),টেক্সট টু স্পীচ (TTS)
texture mapping,টেক্সচাৰ মেপিং
T-flip-flop,টি-ফ্লিপ-ফ্লপ
thermal printer,তাপীয় প্ৰিন্টাৰ
thin film memory,পাতল ফিল্মৰ স্মৃতি
thin film transistor,পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ
Thrashing,থ্ৰেচিং
Thread,সূতা
Threading,থ্ৰেডিং
threetier network,ত্ৰিস্তৰীয় নেটৱৰ্ক
Throughput,থ্ৰুপুট
time complexity,সময়ৰ জটিলতা
time division multiplexing (TDM),সময় বিভাজন মাল্টিপ্লেক্সিং (TDM)
time frame,সময়সীমা
time frame,সময়সীমা
time machine,টাইম মেচিন
time out,টাইম আউট
time quantization,সময় কোৱাণ্টাইজেচন
time series,সময় শৃংখলা
time sharing,সময় ভাগ-বতৰা কৰা
time sharing system,সময় ভাগ-বতৰা কৰা ব্যৱস্থা
time stamp,সময় ডাকটিকট
timing diagram,টাইমিং ডায়াগ্ৰাম
Tint,টিন্ট
Toggle,টগল কৰক
toggling speed,টগলিং গতি
Token,টোকেন
token bus,টোকেন বাছ
token bus,টোকেন বাছ
token bus network,টোকেন বাছ নেটৱাৰ্ক
token ring,টোকেন ৰিং
token talk,টোকেন টক
Tool,সঁজুলি
top down,ওপৰলৈ তললৈ
top down design,টপ ডাউন ডিজাইন
top down parsing,টপ ডাউন পাৰ্চিং
Topology,টপোলজি
touch pad,টাচ পেড
touch screen,টাচ্ছ স্ক্ৰীন
Trace,দাগ
Tracing,ট্ৰেচিং
Track,ট্ৰেক
track disk,ট্ৰেক ডিস্ক
track tape,ট্ৰেক টেপ
Tracking,ট্ৰেকিং
Trailer,ট্ৰেইলাৰ
Trajectory,ট্ৰেজেক্টৰী
Transaction,লেনদেন
transaction file,লেনদেন ফাইল
transaction log,লেনদেনৰ লগ
Transcribe,লিপিবদ্ধ কৰক
Transducer,ট্ৰেন্সডুচাৰ
transfer rate,স্থানান্তৰ হাৰ
transfer time,স্থানান্তৰ সময়
Transformation,ৰূপান্তৰ
transient error,ক্ষণস্থায়ী ভুল
transit time,ট্ৰেনজিট সময়
Transition,স্থানান্তৰ
Transitive,ট্ৰেন্সিটিভ
Transitivity,ট্ৰেন্সিটিভিটি
Translation,অনুবাদ
Transmission,সংক্ৰমণ
transmission control protocol (TCP),সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল (TCP)
transmission line,ট্ৰেন্সমিছন লাইন
Transmitter,ট্ৰেন্সমিটাৰ
Transparency,স্বচ্ছতা
Transponder,ট্ৰেন্সপণ্ডাৰ
Transportation,পৰিবহন
Transposition,ট্ৰেন্সপজিচন
Transputer,ট্ৰেন্সপিউটাৰ
Transreceiver,ট্ৰেন্সৰিচিভাৰ
Trapping,ট্ৰেপিং
Traverse,ট্ৰেভাৰ্ছ
tree (traversal),গছ (traversal)
tree network,গছৰ নেটৱৰ্ক
tributary circuit,ট্ৰিবিউটেৰী চাৰ্কিট
trival graph,ট্ৰাইভাল গ্ৰাফ
trouble shoot,trouble shoot
Truncate,ছেদ কৰক
truth table,সত্য টেবুল
Tuner,টিউনাৰ
Tunnelling,সুৰংগ নিৰ্মাণ
Tunning,টিউনিং
Tuple,টিউপল
turbo pascal,টাৰ্বো পাস্কেল
turing machine,টুৰিং মেচিন
turn aroud time,turn aroud সময়
turn around document,নথিপত্ৰ ঘূৰাই ঘূৰাই দিয়ক
turnaround sequence,টাৰ্ণআউট ক্ৰম
twin cable,টুইন কেবল
twisted pair,টুইষ্টেড পেয়াৰ
two part assembler,টু পাৰ্ট এছেম্বলাৰ
two's complement,দুটাৰ পৰিপূৰক
type,প্ৰকাৰ
type face,মুখ টাইপ কৰক
type head,টাইপ হেড
type wheel,টাইপ চকা
Typing,টাইপিং কৰা
un interruptable power source (UPS),un interruptable শক্তি উৎস (UPS)
unary operation,ইউনাৰী অপাৰেচন
unary operation,ইউনাৰী অপাৰেচন
unary operator,unary অপাৰেটৰ
Uncertainity,অনিশ্চয়তা
unconditional statement,নিঃচৰ্ত বিবৃতি
Uncountable,অগণিত
Uncover,উন্মোচন কৰক
Undecidable,অনিৰ্ণয়যোগ্য
Undefined,অসংজ্ঞায়িত
undefined record,অসংজ্ঞায়িত ৰেকৰ্ড
Undelete,আনডিলিট কৰক
Underscore,আণ্ডাৰস্কোৰ কৰক
Undirected,অনিৰ্দেশিত
undirected graph,অনিৰ্দেশিত গ্ৰাফ
undirectional service time,অদিশীয় সেৱাৰ সময়
Undo,পূৰ্বৱৰ্তী অৱস্থালৈ ঘূৰাই আনিব
unformatted disk,অফৰ্মেট কৰা ডিষ্ক
Unicasting,ইউনিকাস্টিং
Unicode,ইউনিকোড
unidirected tree,একনিৰ্দেশিত গছ
uniform resource locator (URL),একেধৰণৰ সম্পদ স্থানক (URL)
Uniprocessing,ইউনিপ্ৰচেছিং
Unique,অনন্য
unishielded twisted pair (UTP),unishielded টুইষ্টেড পেয়াৰ (UTP)
Unit,একক
unit address,ইউনিটৰ ঠিকনা
unit interval,একক ব্যৱধান
unit testing,ইউনিট পৰীক্ষণ
unitary code,একক ক&#39;ড
Uniterm,এককীয়তা
universal asynchronous receiver/transmitter (UART),ইউনিভাৰ্চেল এচিনক্ৰ&#39;নাছ ৰিচিভাৰ/ট্ৰেন্সমিটাৰ (UART)
universal flip flop,ইউনিভাৰ্চেল ফ্লিপ ফ্লপ
universal set,ইউনিভাৰ্চেল ছেট
universtal character set,সাৰ্বজনীন চৰিত্ৰৰ গোট
Unix,ইউনিক্স
Unlock,আনলক কৰক
unprotected field,অসুৰক্ষিত ক্ষেত্ৰ
unprotected file,অসুৰক্ষিত ফাইল
