Marathi,Assamese
पॉवर-अप,পাৱাৰ-আপ
प्रस्तावना बिट,preamble বিট
अग्रक्रम आलेख,অগ্ৰাধিকাৰ গ্ৰাফ
भाकित,প্ৰেডিকেট
पूर्वनिर्धारित वेळापत्रक,পূৰ্বনিৰ্ধাৰিত সময়সূচী
प्री-फिक्स,প্ৰি-ফিক্স
पूर्वप्रक्रिया करत आहे,প্ৰিপ্ৰচেছিং
प्रक्रिया,প্ৰক্ৰিয়া
प्रक्रिया स्विच,প্ৰক্ৰিয়া চুইচ
प्रक्रिया करत आहे,প্ৰচেছিং
प्रोसेसर,প্ৰচেছৰ
उत्पादन,উৎপাদন
कार्यक्रम,কাৰ্যসূচী
कार्यक्रम संकलन,প্ৰগ্ৰেম সংকলন
कार्यक्रम रोख,প্ৰগ্ৰেম নগদ ধন
प्रोग्राम डीबगिंग,প্ৰগ্ৰাম ডিবাগিং
कार्यक्रम डिझाइन,প্ৰগ্ৰেম ডিজাইন
कार्यक्रम मूल्यांकन आणि पुनरावलोकन तंत्र (PERT),কাৰ্য্যক্ৰম মূল্যায়ন আৰু পৰ্যালোচনা কৌশল (PERT)
कार्यक्रम थांबवा,কাৰ্য্যক্ৰম বন্ধ
कार्यक्रम लायब्ररी,প্ৰগ্ৰেম লাইব্ৰেৰী
कार्यक्रम चालवा,প্ৰগ্ৰেম চলোৱা
प्रोग्रामर,প্ৰগ্ৰেমাৰ
प्रोलॉग,প্ৰলোগ
प्रोम,PROM
प्रसार,প্ৰসাৰণ
प्रस्तावना,প্ৰস্তাৱনা
संरक्षित की,সুৰক্ষিত চাবি
संरक्षण,সুৰক্ষা
प्रोटोकॉल,প্ৰট&#39;কল
प्रोटोकॉल भाषांतर,প্ৰট&#39;কল অনুবাদ
छद्म कोड,ছ্যুডো ক&#39;ড
सार्वजनिक डेटा नेटवर्क,ৰাজহুৱা তথ্য নেটৱৰ্ক
सार्वजनिक डोमेन,ৰাজহুৱা ডমেইন
सार्वजनिक की एनक्रिप्टिंग,ৰাজহুৱা কি&#39; এনক্ৰিপটিং
नाडी,নাড়ী
पल्स कोड मॉड्युलेशन,পালছ ক&#39;ড মডুলেচন
पल्स डिजिटल मॉड्युलेशन (PDM),পালছ ডিজিটেল মডুলেচন (PDM)
पल्स ट्रेन,পালছ ট্ৰেইন
विरामचिन्हे,বিৰাম চিহ্ন
ढकलणे,হেঁচ
ऑटोमेटा खाली ढकलणे,push down automata
पुशअप यादी,pushup তালিকা
क्वाड घनता,quad ঘনত্ব
पात्रता,অৰ্হতা
क्वांटिफायर,কোৱান্টিফায়াৰ
क्वांटाइझ करा,কোৱাণ্টাইজ কৰক
क्वांटायझर,কোৱাণ্টাইজাৰ
क्वांटम,কোৱাণ্টাম
क्वांटम घड्याळ,কোৱাণ্টাম ঘড়ী
क्वांटम संगणन,কোৱাণ্টাম কম্পিউটিং
उदाहरणाद्वारे क्वेरी,উদাহৰণৰ দ্বাৰা প্ৰশ্ন কৰক
क्वेरी,প্ৰশ্ন
क्वेरी भाषा,প্ৰশ্ন ভাষা
क्वेरी प्रक्रिया,প্ৰশ্ন প্ৰক্ৰিয়াকৰণ
रांग,লানি পতা
रांग व्यवस्थापन,শাৰী ব্যৱস্থাপনা
रांग नोंदणी,শাৰী পঞ্জীয়ন
रांगेत असलेले नेटवर्क,শাৰীবদ্ধ নেটৱৰ্ক
रांगेत सिद्धांत,queuining তত্ত্ব
द्रुत प्रवेश मेमरी,দ্ৰুত প্ৰৱেশ স্মৃতিশক্তি
भागफलक,ভাগফল
रेडिओ वारंवारता हस्तक्षेप (RFI),ৰেডিঅ&#39; কম্পাঙ্ক হস্তক্ষেপ (RFI)
मूलांक,ৰেডিক্স
यादृच्छिक प्रवेश संगणक उपकरणे (RACE),ৰেণ্ডম এক্সেছ কম্পিউটাৰ সঁজুলি (RACE)
यादृच्छिक प्रवेश मेमरी (RAM),ৰেণ্ডম এক্সেছ মেমৰি (RAM)
यादृच्छिक स्कॅन,ৰেণ্ডম স্কেন
रास्टर,ৰাষ্টাৰ
रास्टर स्कॅन,ৰেষ্টাৰ স্কেন
पुन्हा अभियांत्रिकी,re অভিযান্ত্ৰিকীকৰণ
पुन्हा विस्तार,পুনৰ বৃদ্ধি
पोहोचण्याची क्षमता,ৰিচেবিলিটি
वाचा,পঢ়া
डोके वाचा,মূৰ পঢ়া
फक्त वाचा,কেৱল পঢ়ক
फक्त स्मृती वाचा,কেৱল পঢ়া স্মৃতিশক্তি
वाचा लेखन प्रमुख,পঢ়া লিখা মূৰ
वाचन/लेखन चक्र,পঢ়া/লিখা চক্ৰ
वाचा/लिहा डोके,পঢ়া/লিখা মূৰ
वाचा लिहा,পঢ়া/লিখা
वाचक,পাঠক
वाचन,পঢ়ি থকা
वाचन,ৰিড-আউট
वास्तविक,বাস্তৱ
वास्तविक वेळ प्रक्रिया,ৰিয়েল টাইম প্ৰচেছিং
स्वीकारणारा,গ্ৰাহক
ओळख तर्क,চিনাক্তকৰণ যুক্তি
पुन्हा संकलित करा,পুনৰ কম্পাইল কৰক
विक्रम,নথিভুক্ত
रेकॉर्डिंग हेड,ৰেকৰ্ডিং হেড
पुनर्प्राप्त करण्यायोग्य त्रुटी,পুনৰুদ্ধাৰযোগ্য ভুল
पुनर्प्राप्ती,পুনৰুদ্ধাৰ
पुनरावृत्ती प्रमेय,পুনৰাবৃত্তি উপপাদ্য
पुनरावृत्ती,পুনৰাবৃত্তি
पुनरावृत्ती कार्य,পুনৰাবৃত্তিমূলক ফলন
कमी सूचना संच संगणक (RISC),হ্ৰাস কৰা নিৰ্দেশনা ছেট কম্পিউটাৰ (RISC)
अतिरेक,অতিৰিক্ততা
रिडंडंट अॅरे ऑफ इंडिपेंडंट डिस्क्स (RAID),স্বতন্ত্ৰ ডিষ্কসমূহৰ অতিৰিক্ত এৰে (RAID)
पुन्हा प्रवेश,পুনৰ প্ৰৱেশকাৰী
पुन्हा प्रवेश कोड,পুনৰ প্ৰৱেশকাৰী ক&#39;ড
संदर्भ,সন্দৰ্ভ
संदर्भात्मक अखंडता,ৰেফাৰেন্সিয়েল অখণ্ডতা
परावर्तन,প্ৰতিফলনশীলতা
परावर्तन,প্ৰতিফলন
अपवर्तन,বিবৰ্তন
रिफ्रेश करा,সতেজ কৰক
पुनर्जन्म,পুনৰুত্পাদন
नोंदणी करा,পঞ্জীয়ন কৰা
नियमित व्याकरण,নিয়মীয়া ব্যাকৰণ
संबंध,সম্পৰ্ক
रिलेशनल डेटाबेस,সম্পৰ্কীয় ডাটাবেছ
रिलेशनल डेटाबेस मॅनेजमेंट सिस्टम (RDBMS),সম্পৰ্কীয় ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা (RDBMS)
रिलेशनल मॉडेल,সম্পৰ্কীয় আৰ্হি
नातेवाईक,সম্পৰ্কীয়
सापेक्ष पत्ता,আপেক্ষিক সম্বোধন
रिले,ৰিলে
विश्वसनीयता मॉडेलिंग,নিৰ্ভৰযোগ্যতা মডেলিং
विश्वसनीय,নিৰ্ভৰযোগ্য
पुनर्स्थित करण्यायोग्य कोड,স্থানান্তৰযোগ্য ক&#39;ড
रिमोट,দূৰৱৰ্তী
दूरस्थ होस्ट,দূৰৱৰ্তী গৃহস্থ
दूरस्थ नोकरी प्रवेश,দূৰৱৰ্তী চাকৰি প্ৰৱেশ
दूरस्थ लॉग-इन,দূৰৱৰ্তী লগ-ইন
दूरस्थ प्रक्रिया कॉल (RPC),দূৰৱৰ্তী প্ৰক্ৰিয়া কল (RPC)
रिमोट सेन्सिंग,ৰিম&#39;ট চেন্সিং
नाव बदला,নাম সলনি কৰক
प्रस्तुतीकरण,ৰেণ্ডাৰ কৰা
रिपीटर,ৰিপিটাৰ
उत्तर द्या,প্ৰত্যুত্তৰ
विनंती,অনুৰোধ
टिप्पण्यांसाठी विनंती (RFC),মন্তব্যৰ বাবে অনুৰোধ (RFC)
विनंती/उत्तर प्रोटोकॉल,অনুৰোধ/উত্তৰ প্ৰট&#39;কল
कार्यक्रम पुन्हा चालवा,প্ৰগ্ৰেম পুনৰ চলাওক
संशोधन,গৱেষণা
चक्र रीसेट करा,ৰিছেট চক্ৰ
रहिवासी,বাসিন্দা
ठराव,সংকল্প
संसाधने,সম্পদসমূহ
प्रतिसाद वेळ,সঁহাৰি সময়
पुन्हा सुरू करा,পুনৰাৰম্ভ কৰক
पुनर्संचयित करा,পুনৰ সঞ্চয় কৰা
मागे घ्या,পুনৰ অনুসন্ধান কৰক
रीट्रांसमिशन,পুনৰ সংক্ৰমণ
परत मिळवणे,উদ্ধাৰ কৰা
पुन्हा प्रयत्न करा,পুনৰ চেষ্টা কৰক
परत,উভতাই দিয়া
रिटर्न कोड,ক&#39;ড ঘূৰাই দিয়ক
रिटर्न की,ৰিটাৰ্ণ কি&#39;
पुन्हा वापरण्यायोग्य कोड,পুনৰ ব্যৱহাৰযোগ্য ক&#39;ড
पुन्हा लिहिण्यायोग्य,পুনৰ লিখিব পৰা
आरजीबी मॉनिटर,RGB মনিটৰ
रिबन,ফিতা
योग्य मुद्दा,সঠিক বিষয়
रोबोट,ৰবট
रोबोटिक्स,ৰবটিক্স
मजबूत,মজবুত
भूमिका,ভূমিকা
परत रोल करा,ৰোল বেক
गुंडाळणे,ৰোল ইন
बाहेर पडा,ৰোল আউট
रॉम,ৰম
मूळ,শিপা
रूट निर्देशिका,ৰূট ডাইৰেকটৰি
त्रुटीची फेरी,ভুলৰ ৰাউণ্ড
राउटर,ৰাউটাৰ
राउटिंग,ৰুটিং
RS232C इंटरफेस,RS232C আন্তঃপৃষ্ঠ
RSA एन्क्रिप्शन,RSA এনক্ৰিপচন
RTC,আৰ টি চি
लांबी एन्कोडिंग चालवा,দৈৰ্ঘ্যৰ এনকোডিং চলাওক
धावण्याची वेळ,ৰান টাইম
रन टाइम त्रुटी,ৰান টাইম ত্ৰুটি
नमुना,নমুনা
नमुना,নমুনা সংগ্ৰহ কৰা
उपग्रह,উপগ্ৰহ
संपृक्त,চেচুৰেটিং
जतन करा,সঞ্চয় কৰা
स्केलेबिलिटी,স্কেলেবিলিটি
स्केलर,স্কেলাৰ
स्कॅनिंग,স্কেনিং কৰা
परिस्थिती,দৃশ্যপট
शेड्युलर,সূচীকাৰক
स्क्रीन इमेज प्रोजेक्टर,স্ক্ৰীণ ইমেজ প্ৰজেক্টৰ
स्क्रिप्ट,চিত্ৰনাট্য
स्क्रिप्टिंग भाषा,লিপিৰ ভাষা
स्क्रोलिंग,স্ক্ৰলিং কৰা
SDLC (सिक्रोनस डेटा लिंक कंट्रोल),SDLC (সমকালীন তথ্য সংযোগ নিয়ন্ত্ৰণ)
शोधा,সন্ধান
शोध इंजिन,চাৰ্চ ইঞ্জিন
झाड शोधा,search tree
शोधत आहे,সন্ধান কৰি আছে
दुय्यम,মাধ্যমিক
क्षेत्र,খণ্ড
सुरक्षा धोरण,সুৰক্ষা নীতি
वेळ शोधणे,সময় বিচাৰিব
सेगमेंट,ছেগমেণ্ট
सेगमेंटेशन,ছেগমেণ্টেচন
निवड क्रमवारी,নিৰ্বাচন সজাই পৰাই তোলা
स्वत: मध्ये समाविष्ट,self contained
शब्दार्थ,অৰ্থবিজ্ঞান
सेमाफोर,চেমাফোৰ
सेमीकंडक्टर,অৰ্ধপৰিবাহী
शब्दार्थी वेब,চেমন্টিক ৱেব
अनुक्रमिक प्रवेश पद्धत,ক্ৰমিক অভিগম পদ্ধতি
मालिका,ছিৰিয়েল
सिरीयलायझर,ছিৰিয়েলাইজাৰ
सर्व्हर,চাৰ্ভাৰ
सर्व्हर क्रॅश,চাৰ্ভাৰ ক্ৰেচ
सर्व्हर परवाना,চাৰ্ভাৰ অনুজ্ঞাপত্ৰ
सर्वो गुणक,চাৰ্ভো বহুগুণক
सेट करा,স্থাপন কৰা
संच बिंदू,ছেট পইণ্ট
सेट करा,স্থাপন কৰা
सावली,ছাঁ পৰা ঠাই
शेडिंग,ছাঁ দিয়া
सावली,ছাঁ
फाइल शेअर करा,ফাইলটো শ্বেয়াৰ কৰক
सामायिक प्रवेश,অংশীদাৰী অভিগম
शेअरिंग,ভাগ কৰি দে
शेल,খোলা
वर्ण बदला,শিফ্ট চৰিত্ৰ
शॉर्ट सर्किट,শ্বৰ্ট চাৰ্কিট
लहान सूचना,চুটি নিৰ্দেশনা
भावंड,সহোদৰ
दुष्परिणाम,পাৰ্শ্বক্ৰিয়া
साइन बिट,sign bit
सिग्नल,সংকেত
सिग्नल प्रक्रिया,সংকেত প্ৰক্ৰিয়াকৰণ
सिग्नलिंग,সংকেত প্ৰদান কৰা
सिग्नल-टू-आवाज गुणोत्तर,সংকেত-শব্দ অনুপাত
स्वाक्षरी,চহী
स्वाक्षरी चाचणी,স্বাক্ষৰ পৰীক্ষণ
लक्षणीय अंक,উল্লেখযোগ্য অংক
सिलिकॉन चिप,ছিলিকন চিপ
सिंपल मेल ट्रान्सफर प्रोटोकॉल (SMTP),সৰল মেইল স্থানান্তৰ প্ৰটোকল (SMTP)
सिम्प्लेक्स,ছিমপ্লেক্স
सिम्प्लेक्स नोड,simplex ন&#39;ড
अनुकरण,চিমুলেচন
सिम्युलेटर,চিমুলেটৰ
एकाचवेळी,একে লগে
एकाच वेळी प्रक्रिया,একেলগে প্ৰক্ৰিয়াকৰণ
सिंगलटन,চিংগলটন
साइट परवाना,চাইট অনুজ্ঞাপত্ৰ
आकार,আকাৰ
आकारमान,আকাৰ নিৰ্ধাৰণ
स्केचिंग,স্কেচিং
वगळा,বাদ দিয়া
वगळणे,এৰি দিয়া হৈছে
स्लॅश,স্লেছ
गुलाम संगणक,স্লেভ কম্পিউটাৰ
स्लाइडिंग विंडो प्रोटोकॉल,স্লাইডিং উইন্ডো প্ৰটোকল
स्लिप,পিছলা
स्लॉट,ছাঁদ
लहान संगणक प्रणाली इंटरफेस (SCSI),সৰু কম্পিউটাৰ ব্যৱস্থাপ্ৰণালীৰ আন্তঃপৃষ্ঠ (SCSI)
स्मार्ट कार्ड,স্মাৰ্ট কাৰ্ড
गोगलगाय मेल,শামুক মেইল
स्नॅपशॉट,স্নেপশ্বট
सॉफ्ट संगणन,চফ্ট কম্পিউটিং
सॉफ्ट कॉपी,চফ্ট কপি
मऊ फॉन्ट,কোমল ফন্ট
सॉफ्टवेअर,ছ’ফ্টৱেৰ
सॉंफ्टवेअर अभियांत्रिकी,চফট্ ৱেৰ ইঞ্জিনিয়াৰিং
सॉफ्टवेअर परवाना,চফ্টৱেৰ অনুজ্ঞাপত্ৰ
सॉफ्टवेअर चाचेगिरी,চফ্টৱেৰ পাইৰেচি
स्पेक्ट्रम,বৰ্ণালী
सर्पिल,সৰ্পিল
पत्रक पसरवा,স্প্ৰেড শ্বীট
मानक,মানদণ্ড
मानक सामान्यीकृत मार्कअप भाषा (SGML),প্ৰামাণিক সাধাৰণীকৃত মাৰ্কআপ ভাষা (SGML)
मानकीकरण,প্ৰামাণিককৰণ
स्टँडबाय वेळ,ষ্টেণ্ডবাই সময়
तारा LAN,ষ্টাৰ লেন
स्टार टोपोलॉजी,তৰা টপোলজি
थोडा प्रारंभ करा,ষ্টাৰ্ট বিট
उपासमार,অনাহাৰ
स्थिर स्मृती&#39;,ষ্টেটিক মেমৰি&#39;
स्थिती चॅनेल,ষ্টেটাছ চেনেল
पायरी आकार,ষ্টেপৰ আকাৰ
थांबा आणि प्रतीक्षा प्रोटोकॉल,বন্ধ কৰক আৰু অপেক্ষা কৰক প্ৰট&#39;কল
स्टॉप कोड,ষ্টপ ক&#39;ড
स्टॉप की,বন্ধ কি&#39;
साठवणक्षमता,সংৰক্ষণযোগ্যতা
संग्रहित कार्यक्रम,সংৰক্ষিত প্ৰগ্ৰেম
स्ट्रिंग डेटा,ষ্ট্ৰিং ডাটা
संरचित कोडिंग,গঠনমূলক ক&#39;ডিং
संरचित क्वेरी भाषा (SQL),গঠনমূলক প্ৰশ্ন ভাষা (SQL)
शैली पत्रक,ষ্টাইল শ্বীট
उप-निर्देशिका,উপ-ডাইৰেকটৰি
सबनेट,চাবনেট
उपवृक्ष,উপবৃক্ষ
सारांश,সাৰাংশ
सुपर संगणक,চুপাৰ কম্পিউটাৰ
सुपर संगणन,চুপাৰ কম্পিউটিং
सुपर की,চুপাৰ কী
सुपर वापरकर्ता,চুপাৰ ইউজাৰ
पर्यवेक्षी शिक्षण,তত্বাৱধানত শিক্ষণ
समर्थन चिप,সমৰ্থন চিপ
सर्फ,চাৰ্ফ
सर्फिंग,চাৰ্ফিং
स्वॅप,অদলবদল
स्वॅप मध्ये,শ্বেপ ইন
स्वॅप आउट करा,শ্বেপ আউট
स्वॅपिंग,শ্বেপিং
स्विच केलेले नेटवर्क,চুইচ কৰা নেটৱাৰ্ক
स्विचिंग,চুইচিং কৰা
स्विचिंग सिद्धांत,চুইচিং তত্ত্ব
प्रतीकात्मक प्रोग्रामिंग,প্ৰতীকী প্ৰগ্ৰেমিং
सिंक्रोनाइझेशन,সমন্বয়
सिंक्रोनाइझर,সমন্বয়ক
समकालिक,সমকালীন
सिंक्रोनस डिजिटल पदानुक्रम (SDH),সমকালীন ডিজিটেল হাইৰাৰ্কি (SDH)
वाक्यरचना विश्लेषण,বাক্যবিন্যাস বিশ্লেষণ
प्रणाली विश्लेषण,ব্যৱস্থা বিশ্লেষণ
सिस्टम अभियांत्रिकी,চিষ্টেম ইঞ্জিনিয়াৰিং
सिस्टम हॅकर,চিস্টেম হেকাৰ
सिस्टम इंटिग्रेटर,চিস্টেম ইন্টিগ্ৰেটৰ
सिस्टम लॉग,চিস্টেম লগ
सिस्टम मास्क,চিস্টেম মাস্ক
सिस्टम नेटवर्क आर्किटेक्चर (SNA),চিস্টেম নে&#39;টৱৰ্ক স্থাপত্য (SNA)
सिस्टम प्रोग्रामर,চিস্টেম প্ৰগ্ৰেমাৰ
सिस्टम रीस्टार्ट,ব্যৱস্থাপ্ৰণালী পুনৰাৰম্ভ কৰক
सिस्टम बंद,চিস্টেম বন্ধ কৰা
सिस्टम चाचणी,চিস্টেম পৰীক্ষণ
प्रणाली उपयुक्तता,চিস্টেম সঁজুলি
पद्धतशीर कोड,পদ্ধতিগত ক&#39;ড
टॅब कमांड,tab কমাণ্ড
टेबल,মেজ
टेबल वर पहा,টেবুলখন ওপৰলৈ চাওক
टेबल जागा,টেবুলৰ স্থান
गोळी,টেবলেট
सारणीबद्ध अॅरे,টেবুলাৰ এৰে
सारणी कार्य,টেবুলেটিং ফাংচন
टॅग केलेले आर्किटेक्चर,টেগ কৰা স্থাপত্য
टॅग केलेले प्रतिमा फाइल स्वरूप (TIFF),টেগ কৰা ছবি নথিপত্ৰ বিন্যাস (TIFF)
तांडम प्रणाली,টাণ্ডাম ব্যৱস্থা
टेप घनता,টেপ ঘনত্ব
टेप मास्क,টেপ মাস্ক
tar फाइल,tar ফাইল
कार्य,কাৰ্য
टास्क बार,টাস্ক বাৰ
कार्य शेड्यूलर,কাৰ্য্য নিৰ্ধাৰক
TCP/IP (ट्रांसमिशन कंट्रोल प्रोटोकॉल/इंटरनेट प्रोटोकॉल),TCP/IP (সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল/ইণ্টাৰনেট প্ৰটোকল)
फाडणे ऑपरेशन,টিয়াৰডাউন অপাৰেচন
दूरसंचार,টেলিকম
दूरसंचार,দূৰসংযোগ
दूरसंचार,টেলিকনফাৰেন্স
टेलिकॉन्फरन्सिंग,টেলিকনফাৰেন্সিং
टेलीग्राफी,টেলিগ্ৰাফী
टेलीमेट्री,টেলিমেট্ৰি
दूरध्वनी,টেলিফোন
दूरध्वनी,টেলিফোনি
टेलिप्रिंटर,টেলিপ্ৰিণ্টাৰ
टेलिप्रोसेसिंग,টেলিপ্ৰচেছিং
दूरदर्शन,টেলিভিছন
टेलेक्स,টেলেক্স
टेलनेट,টেলনেট
तापमान,তাপমান
साचा,সাঁচ
दहाचे पूरक,দহৰ পৰিপূৰক
तेरा बाइट,টেৰা বাইট
तेरा फ्लॉप,টেৰা ফ্লপ
टर्मिनल कर्सर,টাৰ্মিনেল কাৰ্চাৰ
टर्मिनल नोड,টাৰ্মিনেল ন&#39;ড
टर्मिनल विंडो,টাৰ্মিনেল উইন্ডো
समाप्ती,টাৰ্মিনেচন
टर्नरी,তৰ্নাৰী
टर्नरी ऑपरेशन,তৰ্নাৰী অপাৰেচন
चाचणी,পৰীক্ষা
चाचणी कव्हरेज,পৰীক্ষাৰ কভাৰেজ
चाचणी,পৰীক্ষা চলোৱা
चाचणी-डेटा,পৰীক্ষা-তথ্য
मजकूर,পাঠ্য
मजकूर बॉक्स,লিখনী বাকচ
मजकूर कर्सर,লিখনী কাৰ্চাৰ
मजकूर संपादक,টেক্সট সম্পাদক
मजकूर फाइल,লিখনী নথিপত্ৰ
मजकूर मोड,লিখনী ধৰণ
मजकूर प्रक्रिया,টেক্সট প্ৰচেছিং
टेक्स्ट टू स्पीच (TTS),টেক্সট টু স্পীচ (TTS)
टेक्सचर मॅपिंग,টেক্সচাৰ মেপিং
टी-फ्लिप-फ्लॉप,টি-ফ্লিপ-ফ্লপ
थर्मल प्रिंटर,তাপীয় প্ৰিন্টাৰ
पातळ फिल्म मेमरी,পাতল ফিল্মৰ স্মৃতি
पातळ फिल्म ट्रान्झिस्टर,পাতল ফিল্ম ট্ৰেঞ্জিষ্টৰ
थ्रॅशिंग,থ্ৰেচিং
धागा,সূতা
थ्रेडिंग,থ্ৰেডিং
त्रिस्तरीय नेटवर्क,ত্ৰিস্তৰীয় নেটৱৰ্ক
थ्रूपुट,থ্ৰুপুট
वेळेची जटिलता,সময়ৰ জটিলতা
टाइम डिव्हिजन मल्टिप्लेक्सिंग (टीडीएम),সময় বিভাজন মাল্টিপ্লেক্সিং (TDM)
वेळ फ्रेम,সময়সীমা
वेळ फ्रेम,সময়সীমা
टाइम मशीन,টাইম মেচিন
वेळ संपला,টাইম আউট
वेळ परिमाणीकरण,সময় কোৱাণ্টাইজেচন
वेळ मालिका,সময় শৃংখলা
वेळ सामायिकरण,সময় ভাগ-বতৰা কৰা
वेळ सामायिकरण प्रणाली,সময় ভাগ-বতৰা কৰা ব্যৱস্থা
वेळ मुद्रांक,সময় ডাকটিকট
वेळ आकृती,টাইমিং ডায়াগ্ৰাম
रंगछटा,টিন্ট
टॉगल करा,টগল কৰক
टॉगल गती,টগলিং গতি
टोकन,টোকেন
टोकन बस,টোকেন বাছ
टोकन बस,টোকেন বাছ
टोकन बस नेटवर्क,টোকেন বাছ নেটৱাৰ্ক
टोकन रिंग,টোকেন ৰিং
टोकन चर्चा,টোকেন টক
साधन,সঁজুলি
वरुन खाली,ওপৰলৈ তললৈ
टॉप डाउन डिझाइन,টপ ডাউন ডিজাইন
टॉप डाउन पार्सिंग,টপ ডাউন পাৰ্চিং
टोपोलॉजी,টপোলজি
टच पॅड,টাচ পেড
टच स्क्रीन,টাচ্ছ স্ক্ৰীন
ट्रेस,দাগ
ट्रेसिंग,ট্ৰেচিং
ट्रॅक,ট্ৰেক
ट्रॅक डिस्क,ট্ৰেক ডিস্ক
ट्रॅक टेप,ট্ৰেক টেপ
ट्रॅकिंग,ট্ৰেকিং
झलक,ট্ৰেইলাৰ
मार्गक्रमण,ট্ৰেজেক্টৰী
व्यवहार,লেনদেন
व्यवहार फाइल,লেনদেন ফাইল
व्यवहार लॉग,লেনদেনৰ লগ
नक्कल करा,লিপিবদ্ধ কৰক
ट्रान्सड्यूसर,ট্ৰেন্সডুচাৰ
हस्तांतरण दर,স্থানান্তৰ হাৰ
हस्तांतरण वेळ,স্থানান্তৰ সময়
परिवर्तन,ৰূপান্তৰ
क्षणिक त्रुटी,ক্ষণস্থায়ী ভুল
संक्रमण वेळ,ট্ৰেনজিট সময়
संक्रमण,স্থানান্তৰ
सकर्मक,ট্ৰেন্সিটিভ
संक्रमणशीलता,ট্ৰেন্সিটিভিটি
भाषांतर,অনুবাদ
संसर्ग,সংক্ৰমণ
ट्रान्समिशन कंट्रोल प्रोटोकॉल (TCP),সংক্ৰমণ নিয়ন্ত্ৰণ প্ৰটোকল (TCP)
ट्रान्समिशन लाइन,ট্ৰেন্সমিছন লাইন
ट्रान्समीटर,ট্ৰেন্সমিটাৰ
पारदर्शकता,স্বচ্ছতা
ट्रान्सपॉन्डर,ট্ৰেন্সপণ্ডাৰ
वाहतूक,পৰিবহন
स्थानांतर,ট্ৰেন্সপজিচন
ट्रान्सपुटर,ট্ৰেন্সপিউটাৰ
ट्रान्सरिसीव्हर,ট্ৰেন্সৰিচিভাৰ
सापळा,ট্ৰেপিং
ट्रॅव्हर्स,ট্ৰেভাৰ্ছ
झाड (ट्राव्हर्सल),গছ (traversal)
वृक्ष नेटवर्क,গছৰ নেটৱৰ্ক
उपनदी सर्किट,ট্ৰিবিউটেৰী চাৰ্কিট
क्षुल्लक आलेख,ট্ৰাইভাল গ্ৰাফ
समस्या शूट,trouble shoot
छाटणे,ছেদ কৰক
सत्य सारणी,সত্য টেবুল
ट्यूनर,টিউনাৰ
बोगदा,সুৰংগ নিৰ্মাণ
ट्युनिंग,টিউনিং
तुपल,টিউপল
टर्बो पास्कल,টাৰ্বো পাস্কেল
ट्युरिंग मशीन,টুৰিং মেচিন
वेळ फिरवा,turn aroud সময়
दस्तऐवज फिरवा,নথিপত্ৰ ঘূৰাই ঘূৰাই দিয়ক
टर्नअराउंड क्रम,টাৰ্ণআউট ক্ৰম
ट्विन केबल,টুইন কেবল
वळलेली जोडी,টুইষ্টেড পেয়াৰ
दोन भाग असेंबलर,টু পাৰ্ট এছেম্বলাৰ
दोन पूरक,দুটাৰ পৰিপূৰক
प्रकार,প্ৰকাৰ
चेहरा टाइप करा,মুখ টাইপ কৰক
डोके टाइप करा,টাইপ হেড
चाक टाइप करा,টাইপ চকা
टायपिंग,টাইপিং কৰা
अन इंटरप्टेबल पॉवर सोर्स (यूपीएस),un interruptable শক্তি উৎস (UPS)
unary ऑपरेशन,ইউনাৰী অপাৰেচন
unary ऑपरेशन,ইউনাৰী অপাৰেচন
unary ऑपरेटर,unary অপাৰেটৰ
अनिश्चितता,অনিশ্চয়তা
बिनशर्त विधान,নিঃচৰ্ত বিবৃতি
अगणित,অগণিত
उघडा,উন্মোচন কৰক
अनिर्णित,অনিৰ্ণয়যোগ্য
अपरिभाषित,অসংজ্ঞায়িত
अपरिभाषित रेकॉर्ड,অসংজ্ঞায়িত ৰেকৰ্ড
हटवणे रद्द करा,আনডিলিট কৰক
अंडरस्कोर,আণ্ডাৰস্কোৰ কৰক
दिशाहीन,অনিৰ্দেশিত
अनिर्देशित आलेख,অনিৰ্দেশিত গ্ৰাফ
दिशाहीन सेवा वेळ,অদিশীয় সেৱাৰ সময়
पूर्ववत करा,পূৰ্বৱৰ্তী অৱস্থালৈ ঘূৰাই আনিব
अनफॉर्मेट डिस्क,অফৰ্মেট কৰা ডিষ্ক
युनिकास्टिंग,ইউনিকাস্টিং
युनिकोड,ইউনিকোড
दिशाहीन झाड,একনিৰ্দেশিত গছ
युनिफॉर्म रिसोर्स लोकेटर (URL),একেধৰণৰ সম্পদ স্থানক (URL)
युनिप्रोसेसिंग,ইউনিপ্ৰচেছিং
अद्वितीय,অনন্য
अनशिल्डेड ट्विस्टेड जोडी (UTP),unishielded টুইষ্টেড পেয়াৰ (UTP)
युनिट,একক
युनिट पत्ता,ইউনিটৰ ঠিকনা
युनिट अंतराल,একক ব্যৱধান
युनिट चाचणी,ইউনিট পৰীক্ষণ
एकात्मक कोड,একক ক&#39;ড
युनिटर्म,এককীয়তা
