Marathi,Telugu
रेडिओ प्रसार माध्यम,రేడియో ప్రచార మాధ్యమం
रेडिओ रिसीव्हर,రేడియో రిసీవర్
रेडिओ नियम,రేడియో నిబంధనలు
रेडिओ सिग्नल,రేడియో సిగ్నల్
रेडिओ स्पेक्ट्रम,రేడియో స్పెక్ట్రం
रेडिओ ट्रॅकिंग,రేడియో ట్రాకింగ్
रेडिओ ट्रान्समीटर,రేడియో ట్రాన్స్మిటర్
रेडिओ वेव्ह,రేడియో వేవ్
त्रिज्या,వ్యాసార్థం
रॅम्प,రాంప్
यादृच्छिक,యాదృచ్ఛికంగా
यादृच्छिक डेटा,యాదృచ్ఛిక డేటా
यादृच्छिक त्रुटी,యాదృచ్ఛిక లోపం
यादृच्छिक चढउतार,యాదృచ్ఛిక హెచ్చుతగ్గులు
श्रेणी,పరిధి
रास्टर,రాస్టర్
रास्टर प्रतिमा स्वरूप,రాస్టర్ ఇమేజ్ ఫార్మాట్
दर नियंत्रण,రేటు నియంత్రణ
बदलण्याचे प्रमाण,మార్పు రేటు
निर्धारित क्षमता,రేటెడ్ సామర్థ్యం
रेटेड हॉर्स पॉवर,రేటెడ్ గుర్రపు శక్తి
रेट केलेली शक्ती,రేట్ శక్తి
रेटिंग,రేటింగ్
आर-सी कपलिंग,R-C కలపడం
प्रतिक्रिया,ప్రతిచర్య
प्रतिक्रिया,స్పందన
प्रतिक्रियाशील घटक,రియాక్టివ్ భాగం
प्रतिक्रियाशील भार,రియాక్టివ్ లోడ్
अभिकर्मक एचिंग,రీజెంట్ ఎచింగ్
रिअल टाइम ट्रान्समिशन,రియల్ టైమ్ ట్రాన్స్మిషన్
पुनर्बांधणी,రీబ్రోడ్కాస్టింగ్
प्राप्तकर्ता,రిసీవర్
अँटेना प्राप्त,యాంటెన్నా స్వీకరించడం
प्राप्त केंद्र,స్వీకరించే కేంద్రం
रिसेप्शन,రిసెప్షన్
रिसेप्शन रिपोर्ट,రిసెప్షన్ నివేదిక
रिसेप्शन सर्वेक्षण,రిసెప్షన్ సర్వే
परस्पर,పరస్పరం
पुनर्रचना फिल्टर,పునర్నిర్మాణ వడపోత
रेकॉर्ड करण्यायोग्य,రికార్డ్ చేయదగినది
रेकॉर्ड,రికార్డ్ చేయబడింది
रेकॉर्डर,రికార్డర్
मुद्रित करणे,రికార్డింగ్
रेकॉर्डिंग बूथ,రికార్డింగ్ బూత్
रेकॉर्डिंग हेड,రికార్డింగ్ హెడ్
डिस्कवर रेकॉर्डिंग,డిస్క్‌లో రికార్డింగ్
रेकॉर्डिंग रूम,రికార్డింగ్ గది
रेकॉर्डिंग सिस्टम,రికార్డింగ్ వ్యవస్థ
रेकॉर्डिंग टेप,రికార్డింగ్ టేప్
दुरुस्ती,సరిదిద్దడం
सुधारित सिग्नल,సరిదిద్దబడిన సిగ్నల్
सुधारक,రెక్టిఫైయర్
रिसायकल,రీసైకిల్
रिडंडंसी,పునరావృతం
निरर्थक,అనవసరమై
निरर्थक घटक,పునరావృత మూలకం
पुन्हा अभियंता,తిరిగి ఇంజనీరింగ్
पुन्हा प्रवेश,తిరిగి స్వాధీనం
संदर्भ वारंवारता,రిఫరెన్స్ ఫ్రీక్వెన్సీ
संदर्भ मूल्य,సూచన విలువ
प्रतिबिंबित थर,పొరను ప్రతిబింబిస్తుంది
प्रतिबिंबित माध्यम,మాధ్యమం ప్రతిబింబిస్తుంది
प्रतिबिंबित पृष्ठभाग,ఉపరితలం ప్రతిబింబిస్తుంది
प्रतिबिंब,ప్రతిబింబం
परावर्तक,రిఫ్లెక్టర్
अँटेना साठी परावर्तक,యాంటెన్నా కోసం రిఫ్లెక్టర్
अपवर्तन,వక్రీభవనం
अपवर्तक सूचकांक,వక్రీభవన సూచిక
रेफ्रिजरेशन,శీతలీకరణ
पुनर्जन्म,పునరుత్పత్తి
नोंदणी करा,రిజిస్టర్
झडप नियंत्रित करणे,వాల్వ్‌ను నియంత్రించడం
नियमन,నియంత్రణ
नियामक,రెగ్యులేటర్
नियामक,నియంత్రణ
मजबुतीकरण,అదనపుబల o
संबंधीत,రిలేషనల్
सापेक्ष परवानगी,సాపేక్ష అనుమతి
रिले,రిలే
रिले सेंटर,రిలే సెంటర్
रिले निःशब्द,రిలే మ్యూటింగ్
रिले ट्रान्समीटर,రిలే ట్రాన్స్మిటర్
सोडणे,విడుదల
रिलीज नाही व्होल्ट,వోల్ట్‌ను విడుదల చేయండి
विश्वसनीयता,విశ్వసనీయత
विश्वसनीय,నమ్మదగినది
दूरस्थ,రిమోట్
रिमोट कंट्रोल,రిమోట్ కంట్రోల్
रिमोट कंट्रोल आणि नेव्हिगेशन सिस्टम,రిమోట్ కంట్రోల్ మరియు నావిగేషన్ సిస్టమ్
रिमोट कंट्रोल युनिट,రిమోట్ కంట్రోల్ యూనిట్
रिमोट सिस्टम,రిమోట్ సిస్టమ్
दूरस्थपणे नियंत्रित उपकरणे,రిమోట్‌గా నియంత్రించబడిన పరికరాలు
कॉइलची पुनरावृत्ती करा,కాయిల్‌ను పునరావృతం చేయండి
रीपिटर,రిపీటర్
बदली,పున ment స్థాపన
पुन्हा भरती,నింపడం
पुनरुत्पादित,పునరుత్పత్తి
पुनरुत्पादन,పునరుత్పత్తి
पुन्हा रेकॉर्डिंग,తిరిగి రికార్డింగ్
संशोधन आणि विकास,పరిశోధన మరియు అభివృద్ధి
रीसेट,రీసెట్
अवशिष्ट रीशफलिंग,అవశేషాల పునర్నిర్మాణం
अवशेष,అవశేషాలు
प्रतिकार,ప్రతిఘటన
प्रतिकार भार,నిరోధక లోడ్
प्रतिरोधक,రెసిస్టర్
ठराव,స్పష్టత
अनुनाद,ప్రతిధ్వని
अनुनाद वारंवारता,ప్రతిధ్వని ఫ్రీక్వెన్సీ
अनुनाद,ప్రతిధ్వని
रेझोनंट लाइन,ప్రతిధ్వనించే లైన్
अनुनाद,ప్రతిధ్వని
संसाधन,వనరు
संसाधन सामायिकरण,వనరుల భాగస్వామ్యం
प्रतिसाद कालावधी,ప్రతిస్పందించే కాలం
प्रतिसाद,ప్రతిస్పందన
जीर्णोद्धार,పునరుద్ధరణ
परिणामी,ఫలితం
धारणा,నిలుపుదల
Retransmission,పున rans ప్రసారం
पुनर्प्राप्ती,తిరిగి పొందడం
पुनर्प्राप्ती इंजिन,తిరిగి పొందే ఇంజిన్
पुन्हा प्रयत्न करा,మళ్లీ ప్రయత్నించండి
परत,తిరిగి
परत मार्ग,తిరిగి మార్గం
पुनर्विचार,ప్రతిధ్వని
पुनर्विचार वेळ,ప్రతిధ్వని సమయం
रिव्हर्स बायस्ड डायोड,రివర్స్ బయాస్డ్ డయోడ్
उलट करंट,రివర్స్ కరెంట్
रिव्हॉल्व्हिंग,రివాల్వింగ్
रिवाइंड,రివైండ్
रीवायरेबल फ्यूज,పునర్వ్యవస్థీకరణ ఫ్యూజ్
रीवायरिंग,రివైరింగ్
पुन्हा लिहिण्यायोग्य,తిరిగి వ్రాయబడుతుంది
आरएफ ड्राइव्ह,RF డ్రైవ్
आरएफ फीडर,RF ఫీడర్
आरएफ धोके,RF ప్రమాదాలు
आरएफ संरक्षण प्रमाण,RF రక్షణ నిష్పత్తి
Rheostat,రియోస్టాట్
रिबन,రిబ్బన్
Rivet,రివెట్
Riveteted संयुक्त,రివర్టెడ్ ఉమ్మడి
Rivetting,రివర్టింగ్
आरएन चॅनेल,RN ఛానల్
रोबोट,రోబోట్
रोबोटिक्स,రోబోటిక్స్
रोल इन,వరుసలో
बाहेर पडा,విడుదల
मूळ,రూట్
रोटरी,రోటరీ
रोटेशन,భ్రమణం
मार्ग,మార్గం
राउटर,రౌటర్
नियमित ऑपरेशन्स,సాధారణ కార్యకలాపాలు
मार्ग,రౌటింగ్
वेळ धाव,రన్ సమయం
सुरक्षा व्यवस्था,భద్రతా అమరిక
सुरक्षा इंटरलॉक,భద్రతా ఇంటర్‌లాక్
Sag,సాగ్
ठळक वैशिष्ट्ये,విశిష్ట లక్షణాలు
नमुना,నమూనా
नमुना आणि होल्ड सर्किट,నమూనా మరియు హోల్డ్ సర్క్యూట్
नमुन्याचा आकार,నమూనా పరిమాణం
नमुना डेटा,నమూనా డేటా
नमुना,నమూనా
नमूना दर,మాదిరి రేటు
नमुना संपृक्तता,నమూనా సంతృప్తత
नमुना सिद्धांत/प्रमेय,మాదిరి సిద్ధాంతం
उपग्रह,ఉపగ్రహ
उपग्रह संप्रेषण,ఉపగ్రహ కమ్యూనికేషన్
उपग्रह कव्हरेज,ఉపగ్రహ కవరేజ్
उपग्रह डिजिटल दुवा,ఉపగ్రహ డిజిటల్ లింక్
उपग्रह हस्तक्षेप,ఉపగ్రహ జోక్యం
उपग्रह रेडिओ,ఉపగ్రహ రేడియో
उपग्रह रेडिओ ट्रान्समिशन,ఉపగ్రహ రేడియో ప్రసారం
उपग्रह प्रसारण,ఉపగ్రహ ప్రసారం
संतृप्त हवा,సంతృప్త గాలి
सॅच्युरेटिंग करंट,సంతృప్త కరెంట్
संपृक्तता,సంతృప్తత
दात लाट सॉ,టూత్ వేవ్ చూసింది
स्केलेबिलिटी,స్కేలబిలిటీ
स्केल,స్కేల్
स्केल फॅक्टर,స్కేల్ ఫ్యాక్టర్
स्केलिंग,స్కేలింగ్
स्कॅन केलेले बीम,స్కాన్ చేసిన పుంజం
स्कॅनर,స్కానర్
स्कॅनिंग वारंवारता,స్కానింగ్ ఫ్రీక్వెన్సీ
स्कॅनिंग लाइन,స్కానింగ్ లైన్
विखुरलेले,స్కాటరింగ్
परिस्थिती,దృష్టాంతంలో
शेड्यूलर,షెడ్యూలర్
योजनाबद्ध,స్కీమాటిక్
शॉटकी अडथळा,షాట్‌కీ అవరోధం
Scintillation,సింటిలేషన్
स्क्रॅम्बलर,స్క్రాంబ్లర్
स्क्रॅम्बलिंग,స్క్రాంబ్లింగ్
स्क्रॅप,స్క్రాప్
स्क्रॅपिंग,స్క్రాపింగ్
स्क्रॅच,స్క్రాచ్
स्क्रीन,స్క్రీన్
स्क्रीन बर्न,స్క్రీన్ బర్న్
स्क्रीन बायपास,స్క్రీన్ బైపాస్
स्क्रीन करंट,స్క్రీన్ కరెంట్
स्क्रीन ग्रीड,స్క్రీన్ గ్రిడ్
स्क्रीन सेव्हर,స్క్రీన్ సేవర్
स्क्रीनिंग केबल,స్క్రీన్‌డ్ కేబుల్
स्क्रीनिंग,స్క్రీనింగ్
स्क्रोल,స్క్రోల్
स्क्रोल बार,స్కోర్ల్ బార్
स्क्रोलिंग,స్క్రోలింగ్
शोध इंजिन,శోధన యంత్రము
दुय्यम,ద్వితీయ
दुय्यम सेल,ద్వితీయ సెల్
क्षेत्र,రంగం
विभाग,విభాగం
सेल्फ डायग्नोस्टिक,స్వీయ విశ్లేషణ
अर्धसंवाहक,సెమీకండక్టర్
प्रेषक,పంపినవారు
संवेदनशीलता,సున్నితత్వం
सेन्सर,నమోదు చేయు పరికరము
क्रम,సీక్వెన్స్
अनुक्रमांक,క్రమ
अनुक्रमांक प्रवेश,సీరియల్ యాక్సెస్
सिरियल पोर्ट,సీరియల్ పోర్ట్
मालिका अनुनाद,సిరీస్ ప్రతిధ్వని
सर्व्हर,సర్వర్
सेटअप,సెటప్
शेडिंग,షేడింగ్
सावली,నీడ
शॅननचे प्रमेय,షానన్ సిద్ధాంతం
आकार,షేపింగ్
सामायिकवेअर,షేర్‌వేర్
म्यान,కోశం
शिफ्ट,మార్పు
शिफ्टिंग,తరలించడం
शॉक,షాక్
शॉर्ट सर्किट,షార్ట్ సర్క్యూట్
शॉर्ट सर्किट चाचणी,షార్ట్ సర్క్యూట్ పరీక్ష
शॉर्ट वेव्ह,చిన్న తరంగం
शॉर्ट वेव्ह सेंटर,షార్ట్ వేవ్ సెంటర్
शॉर्टकट,సత్వరమార్గం
शटडाउन,షట్డౌన్
शटडाउन सिग्नल,షట్డౌన్ సిగ్నల్
साइड बँड,సైడ్ బ్యాండ్
साइड बँड पॉवर,సైడ్ బ్యాండ్ శక్తి
सिग्नल,సిగ్నల్
सिग्नल मोठेपणा,సిగ్నల్ వ్యాప్తి
सिग्नल फ्लो आलेख,సిగ్నల్ ఫ్లో గ్రాఫ్
सिग्नल जनरेटर,సిగ్నల్ జనరేటర్
सिग्नल लाइट,సిగ్నల్ లైట్
सिग्नल राउटिंग,సిగ్నల్ రౌటింగ్
सिग्नल सामर्थ्य,సిగ్నల్ బలం
क्रॉस टॉक रेशोचे सिग्नल,సిగ్నల్ టు క్రాస్ టాక్ రేషియో
आवाजाचे प्रमाण सिग्नल,శబ్దం నిష్పత్తికి సిగ్నల్
अन्वाट ध्वनी प्रमाण सिग्नल,విస్మరించని శబ్దం నిష్పత్తికి సిగ్నల్
सिग्नलिंग आणि स्विचिंग,సిగ్నలింగ్ మరియు మారడం
सिग्नलिंग बिट,సిగ్నలింగ్ బిట్
महत्त्वपूर्ण साइडबँड,ముఖ్యమైన సైడ్‌బ్యాండ్‌లు
सिम्प्लेक्स,సింప్లెక్స్
सिम्युलेशन,అనుకరణ
सिम्युलेटर,సిమ్యులేటర్
सिमुलकास्ट,సిమల్‌కాస్ట్
एकाचवेळी मुखवटा,ఏకకాల మాస్కింగ్
साइन घटक,సైన్ భాగం
साइन वेव्ह,సైన్ తరంగం
एकल वारंवारता नेटवर्क,సింగిల్ ఫ్రీక్వెన్సీ నెట్‌వర్క్
सिंगल फेज मोटर,సింగిల్ ఫేజ్ మోటారు
जागा,సైట్
साइट लेआउट योजना,సైట్ లేఅవుట్ ప్రణాళిక
कुशल ऑपरेटर,నైపుణ్యం కలిగిన ఆపరేటర్
अंतर वगळा,దూరం దాటవేయండి
स्काय वेव्ह,స్కై వేవ్
स्काय वेव्ह प्रसार,స్కై వేవ్ ప్రచారం
स्लॅब,స్లాబ్
तिरकस मार्ग,స్లాంట్ మార్గం
स्लॉट,స్లాట్
स्मार्ट कार्ड,స్మార్ట్ కార్డ్
सोडियम वाष्प दिवा,సోడియం ఆవిరి దీపం
मऊ की,మృదువైన కీ
सॉफ्टवेअर,సాఫ్ట్‌వేర్
सौर क्रिया,సౌర కార్యకలాపాలు
सौर उर्जा,సౌర శక్తి
सौर flares,సౌర మంటలు
सौर उर्जा,సౌర శక్తితో
ठोस राज्य,ఘన స్థితి
सॉलिड स्टेट स्टोरेज,ఘన స్థితి నిల్వ
सॉलिड स्टेट ट्रान्समीटर,సాలిడ్ స్టేట్ ట్రాన్స్మిటర్
क्रमवारी,క్రమబద్ధీకరించండి
आवाज,ధ్వని
ध्वनी शोषण,ధ్వని శోషణ
ध्वनी शिल्लक,సౌండ్ బ్యాలెన్స్
ध्वनी शोधक,సౌండ్ డిటెక్టర్
ध्वनी मिक्सर,సౌండ్ మిక్సర్
ध्वनी दृष्टीकोन,ధ్వని దృక్పథం
ध्वनी शक्ती,సౌండ్ పవర్
ध्वनी पुरावा,సౌండ్ ప్రూఫ్
ध्वनी रेकॉर्डिंग,సౌండ్ రికార్డింగ్
ध्वनी प्रतिबिंब,ధ్వని ప్రతిబింబం
ध्वनी संप्रेषण तोटा,ధ్వని ప్రసార నష్టం
स्त्रोत,మూలం
स्त्रोत एन्कोडर,సోర్స్ ఎన్కోడర్
जागा,స్థలం
अंतराळ विविधता,అంతరిక్ష వైవిధ్యం
स्पेस टेलिकास्टिंग,స్పేస్ టెలికాస్టింగ్
स्पेस वेव्ह,స్పేస్ వేవ్
अंतर,అంతరం
स्पॅम,స్పామ్
स्पॅमिंग,స్పామింగ్
कालावधी,వ్యవధి
मोकळा,విడి బిట్
अतिरिक्त,విడిభాగాలు
स्पार्किंग,స్పార్కింగ్
स्थानिक,ప్రాదేశిక
स्थानिक प्रभाव,ప్రాదేశిక ప్రభావం
स्थानिक रिडंडंसी,ప్రాదేశిక పునరావృతం
विशेष प्रभाव,ప్రత్యేకమైన ప్రభావం
विशेष प्रभाव एम्पलीफायर,స్పెషల్ ఎఫెక్ట్స్ యాంప్లిఫైయర్
विशेषज्ञता,స్పెషలైజేషన్
तपशील,స్పెసిఫికేషన్
वर्णक्रमीय शोषण,స్పెక్ట్రల్ శోషణ
स्पेक्ट्रल बँड प्रतिकृती,స్పెక్ట్రల్ బ్యాండ్ రెప్లికేషన్
वर्णक्रमीय वितरण,స్పెక్ట్రల్ పంపిణీ
स्पेक्ट्रल रिडंडंसी,స్పెక్ట్రల్ రిడెండెన్సీ
स्पेक्ट्रोफोटोमीटर,స్పెక్ట్రోఫోటోమీటర్
स्पेक्ट्रोस्कोप,స్పెక్ట్రోస్కోప్
स्पेक्ट्रम,స్పెక్ట్రం
स्पेक्ट्रम विश्लेषक,స్పెక్ట్రమ్ ఎనలైజర్
स्पेक्ट्रम आकार,స్పెక్ట్రం ఆకృతి
भाषण बोलणे,స్పీచ్ ఉచ్చారణ
भाषण चॅनेल,స్పీచ్ ఛానల్
भाषण कॉम्प्रेशन,స్పీచ్ కంప్రెషన్
भाषण एन्कोडिंग,స్పీచ్ ఎన్కోడింగ్
भाषण ओळख,మాటలు గుర్తుపట్టుట
स्पिन,స్పిన్
आवर्त,మురి
स्प्लिंग,స్ప్లికింగ్
स्प्लिटर,స్ప్లిటర్
स्पूल,స్పూల్
तुरळक,అరుదుగా
स्पॉट बीम,స్పాట్ కిరణాలు
पसरवा पत्रक,స్ప్రెడ్ షీట్
उत्तेजक आणि हार्मोनिक रेडिएशन,నకిలీ మరియు హార్మొనిక్ రేడియేషన్
स्पुरियस साइडबँड फ्रिक्वेन्सी,నకిలీ సైడ్‌బ్యాండ్ పౌన .పున్యాలు
पिळलेला व्हिडिओ,పిండిన వీడియో
स्टॅम्पिंग,స్టాంపింగ్
मानक सॉफ्टवेअर,ప్రామాణిక సాఫ్ట్‌వేర్
मानकीकरण,ప్రామాణీకరణ
स्टँडबाय,స్టాండ్బై
स्टँडबाय उपकरणे,స్టాండ్బై పరికరాలు
उभे लाट,స్టాండింగ్ వేవ్
स्थायी वेव्ह रेशो,స్టాండింగ్ వేవ్ రేషియో
टॉर्क प्रारंभ करीत आहे,టార్క్ ప్రారంభించడం
स्टार्ट-स्टॉप,ప్రారంభ-స్టాప్
स्थिर,స్టాటిక్
सांख्यिकीय पद्धत,గణాంక పద్ధతి
स्थिती,స్థితి
स्थिती संकेत,స్థితి సూచన
स्थिर,స్థిరమైన
स्टिरीओ,స్టీరియో
स्टीरिओ शिल्लक,స్టీరియో బ్యాలెన్స్
स्टीरिओ एन्कोडर,స్టీరియో ఎన్కోడర్
स्टीरिओ जनरेटर,స్టీరియో జనరేటర్
स्टीरिओ मोड,స్టీరియో మోడ్
स्टीरिओ ट्रान्समिशन,స్టీరియో ట్రాన్స్మిషన్
स्टिरिओफोनिक ध्वनी पुनरुत्पादन,స్టీరియోఫోనిక్ సౌండ్ పునరుత్పత్తి
स्टिरिओफोनी,స్టీరియోఫోనీ
स्टिरिओस्कोपी,స్టీరియోస్కోపీ
तरीही चित्र,ఇప్పటికీ చిత్రం
उत्तेजन,ఉద్దీపన
स्टॉपबँड,స్టాప్‌బ్యాండ్
संचयन,నిల్వ
स्टोरेज बॅटरी रूम,నిల్వ బ్యాటరీ గది
स्टोरेज डिव्हाइस,నిల్వ పరికరం
स्ट्रॅटोस्फीयर,స్ట్రాటో ఆవరణ
प्रवाह,స్ట్రీమింగ్
ताणून लांब करणे,సాగదీయడం
स्ट्रिंग,స్ట్రింగ్
संरचित,నిర్మాణాత్మక
स्टुडिओ ब्लॉक,స్టూడియో బ్లాక్
स्टुडिओ सेंटर,స్టూడియో సెంటర్
स्टुडिओ लाइटिंग,స్టూడియో లైటింగ్
स्टुडिओ मॉनिटर्स,స్టూడియో మానిటర్లు
स्टाईलस,స్టైలస్
सबबँड एन्कोडिंग,సబ్‌బ్యాండ్ ఎన్‌కోడింగ్
सबबँड मास्किंग,సబ్‌బ్యాండ్ మాస్కింగ్
सबबँड नमुने,సబ్‌బ్యాండ్ నమూనాలు
सबनेट,సబ్‌నెట్
सबसॅम्पलिंग,సబ్‌యాంప్లింగ్
ग्राहक,చందాదారుడు
अचानक आयनोस्फीयरचा त्रास,ఆకస్మిక అయానోస్పియర్ భంగం
सूर्य स्पॉट क्रियाकलाप,సన్ స్పాట్ కార్యాచరణ
सुपर पॉवर ट्रान्समीटर,సూపర్ పవర్ ట్రాన్స్మిటర్
सुपर सॅम्पलिंग,సూపర్ నమూనా
सुपर सॉकेट,సూపర్ సాకెట్
सुपरहीटेड वाफ,సూపర్హీట్ ఆవిరి
सुपरहेटरोडिन,సూపర్హెటెరోడిన్
सुपरहेटरोडिन कन्व्हर्टर,సూపర్హెటెరోడైన్ కన్వర్టర్
सुपरहेटरोडिन रिसीव्हर,సూపర్హెటెరోడైన్ రిసీవర్
सुपरइम्पोज्ड (चालू),అతిశయోక్తి
सुपरपोजिशन,సూపర్‌పోజిషన్
सुपरपोजिशन,సూపర్ స్థానం
सुपरसोनिक,సూపర్సోనిక్
पुरवठा नलिका,సరఫరా వాహిక
दडपशाही ग्रीड,అణచివేత గ్రిడ్
पृष्ठभागाचा आवाज,ఉపరితల శబ్దం
पृष्ठभाग लाट,ఉపరితల తరంగం
सर्फिंग,సర్ఫింగ్
लाट,ఉప్పెన
आसपासच्या,పరిసరాలు
संवेदनाक्षमता,ససెప్టెన్స్
संवेदनशीलता,ససెప్టబిలిటీ
निलंबित,సస్పెండ్
स्वॅप,స్వాప్
स्वीप सर्किट,స్వీప్ సర్క్యూట్
स्विच,స్విచ్
स्विच बोर्ड,స్విచ్ బోర్డు
नियंत्रण युनिट चालू करा,నియంత్రణ యూనిట్ ఆన్ చేయండి
स्विचिंग,మారడం
प्रतीक दर,చిహ్నం రేటు
सममितीय,సుష్ట
समक्रमित (सिंक्रोनस),సమకాలీన
समक्रमित नाडी,సమకాలీకరణ పల్స్
समक्रमण हस्तांतरण,సమకాలీకరణ బదిలీ
संकालन,సమకాలీకరణ
समक्रमित,సమకాలీకరించబడింది
सिंक्रोनस,సింక్రోనస్
सिंक्रोनस मोटर,సింక్రోనస్ మోటారు
Synergic,సినర్జిక్
Synergistic,సినర్జిస్టిక్
समन्वय,సినర్జీ
सिंटॅक्टिक,వాక్యనిర్మాణం
मांडणी,సింటాక్స్
वाक्यरचनेची चूक,సింటాక్స్ లోపం
सिंथेसाइझर,సింథసైజర్
सिंथेसाइझर कार्ड,సింథసైజర్ కార్డులు
प्रणाली,వ్యవస్థ
सिस्टम आर्किटेक्चर,సిస్టమ్ ఆర్కిటెక్చర్
सिस्टम डिझाइन,సిస్టమ్ డిజైన్
सिस्टम मेनू,సిస్టమ్ మెను
टॅग,ట్యాగ్
परत बोला,తిరిగి మాట్లాడు
टेप,టేప్
टेप रेकोर्डर,టేప్ రికార్డర్
टेप काप,టేప్ స్లైసింగ్
टेपर्ड,దెబ్బతింది
लक्ष्य,లక్ష్యం
आयात मालावरील जकात,సుంకం
टास्क बार,టాస్క్ బార్
तांत्रिक,సాంకేతిక
तांत्रिक आव्हान,సాంకేతిక సవాలు
तांत्रिक वैशिष्ट्ये,సాంకేతిక అంశాలు
तांत्रिक मार्गदर्शक तत्त्वे,సాంకేతిక మార్గదర్శకాలు
तांत्रिक मापदंड,సాంకేతిక పరామితి
तांत्रिक गुणवत्ता,సాంకేతిక నాణ్యత
तांत्रिक स्नॅग,సాంకేతిక స్నాగ్
तंत्र,టెక్నిక్
तांत्रिक अडचणी,సాంకేతిక పరిమితి
तंत्रज्ञान,సాంకేతికం
तंत्रज्ञान मूल्यांकन,టెక్నాలజీ అసెస్‌మెంట్
टेलिकास्टिंग,టెలికాస్టింగ్
टेलिसिन,టెలిసిన్
टेलीग्राफी,టెలిగ్రఫీ
टेलिमेटिक्स,టెలిమాటిక్స్
टेलिमेटरिंग,టెలిమెటరింగ్
टेलिफोन,టెలిఫోన్
टेलिटेक्स्ट,టెలిటెక్స్ట్
टेलिव्हिजन,టెలివిజన్
तापमान,ఉష్ణోగ్రత
तापमान नियंत्रण,ఉష్ణోగ్రత నియంత్రణ
ऐहिक,తాత్కాలిక
ऐहिक व्यवस्थापन,తాత్కాలిక నిర్వహణ
ऐहिक अनावश्यकता,తాత్కాలిక పునరావృతం
ताणासंबंधीचा शक्ती,తన్యత బలం
तंबू,టెన్టకిల్
तेराबाइट (टीबी),టెరాలి
टर्मिनल,టెర్మినల్
टर्मिनल अ‍ॅडॉप्टर्स,టెర్మినల్ ఎడాప్టర్లు
टर्मिनल उपकरणे,టెర్మినల్ పరికరాలు
संपुष्टात आणणे,ముగించడం
समाप्त प्रतिकार,ప్రతిఘటనను ముగించడం
समाप्ती,ముగింపు
टर्मिनेटर,టెర్మినేటర్
भूप्रदेश प्रोफाइल,టెర్రైన్ ప్రొఫైల్స్
तृतीयक वळण,తృతీయ వైండింగ్
चाचणी,పరీక్ష
चाचणी डेटा,పరీక్ష డేటా
चाचणी प्रतिमा,పరీక్ష చిత్రం
चाचणी सिग्नल,పరీక్ష సిగ్నల్
परीक्षक,టెస్టర్
चाचणी,పరీక్ష
चाचण्या आणि मोजमाप,పరీక్షలు మరియు కొలత
थर्मल आवाज,ఉష్ణ శబ్దం
थर्मल ओव्हरलोड रिले,థర్మల్ ఓవర్లోడ్ రిలే
थर्मिओनिक रेक्टिफायर,థర్మియోనిక్ రెక్టిఫైయర్
थर्माकोपल,థర్మోకపుల్
थर्मामीटर,థర్మామీటర్
थर्मोस्टॅट,థర్మోస్టాట్
थिम्बल,థింబుల్
थोरिएटेड फिलामेंट,థోరియేటెడ్ ఫిలమెంట్
धागा,థ్రెడ్
तीन टप्प्यात पुरवठा,మూడు దశల సరఫరా
तीन फेज ट्रान्सफॉर्मर,మూడు దశల ట్రాన్స్ఫార్మర్
उंबरठा,ప్రవేశం
घसा मायक्रोफोन,గొంతు మైక్రోఫోన్
थ्रस्ट,థ్రస్ట్
थायरट्रॉन,థైరాట్రాన్
थायरिस्टर,థైరిస్టర్
टिल्ट,వంపు
लाकूड,టింబ్రే
वेळ,సమయం
वेळ बेस,టైమ్ బేస్
वेळ कोड,సమయ కోడ్
वेळ स्थिर,సమయం స్థిరాంకం
वेळ विलंब,సమయం ఆలస్యం
वेळ डोमेन,టైమ్ డొమైన్
वेळ नमुना,సమయం నమూనా
वेळ ताणणे,సమయం సాగదీయడం
टाइमर,టైమర్
शीर्षक पट्टी,టైటిల్ బార్
टू आणि फ्रो मोशन,To మరియు fro కదలిక
टॉगल स्विच,టోగుల్ స్విచ్
टोकन रिंग नेटवर्क,టోకెన్ రింగ్ నెట్‌వర్క్
सहिष्णुता,ఓరిమి
टोन नियंत्रण,టోన్ కంట్రోల్
टूल बार,టూల్ బార్
साधने,సాధనాలు
दात तयार,దంతాల గేరింగ్
टोपोलॉजी,టోపోలాజీ
टोरॉइडल वळण,టొరాయిడల్ వైండింగ్
टॉर्क,టార్క్
एकूण गुणवत्ता व्यवस्थापन (टीक्यूएम),మొత్తం నాణ్యత నిర్వహణ (TQM)
एकूण,టోటలైజర్
टॉवर,టవర్
ट्रेसर,ట్రేసర్
ट्रेसिंग,ట్రేసింగ్
ट्रॅक,ట్రాక్
ट्रॅक बॉल,ట్రాక్ బాల్
ट्रॅकिंग,ట్రాకింగ్
रहदारी व्यवस्थापन,ట్రాఫిక్ నిర్వహణ
ट्रान्झॅक्शनल फाइल सिस्टम,లావాదేవీల ఫైల్ సిస్టమ్
ट्रान्सकोड,ట్రాన్స్‌కోడ్
ट्रान्सड्यूसर,ట్రాన్స్‌డ్యూసెర్
ट्रॅनसीव्हर,ట్రాన్సీవర్
हस्तांतरण वैशिष्ट्ये,బదిలీ లక్షణాలు
हस्तांतरण कार्य,బదిలీ ఫంక్షన్
रोहीत्र,ట్రాన్స్ఫార్మర్
