Hindi,Gujarati
"1.पश्चलेख, 2.पश्च लिपि",પોસ્ટ સ્ક્રિપ્ટ
पश्च बिट,પોસ્ટેમ્બલ બીટ
अनुलग्न,પોસ્ટફિક્સ
बंद करना,વીજળી ગુલ
अविद्युत,પાવર બંધ
सविद्युत,પાવર-ઑન
शक्ति प्रापक,પાવર
पूर्व गति बिट,પ્રસ્તાવના બીટ
पूर्ववर्तिता आलेख,અગ્રતા ગ્રાફ
विधेय,અનુમાન
रिक्तिपूर्व अनुसूचन,પૂર્વગ્રહયુક્ત સમયપત્રક
पूर्वलग्न,પ્રી-ફિક્સ
पूर्वप्रक्रमण,પ્રીપ્રોસેસિંગ
प्रक्रम,પ્રક્રિયા
प्रक्रम स्विच,પ્રક્રિયા સ્વીચ
प्रक्रमण,પ્રક્રિયા
प्रक्रमक,પ્રોસેસર
उत्पादन,ઉત્પાદન
"1.क्रमादेश, 2.प्रोग्राम",કાર્યક્રમ
प्रोग्राम अनुभाषण,પ્રોગ્રામ સંકલન
प्रोग्राम भंग,કાર્યક્રમ રોકડ
प्रोग्राम दोषमार्जन,પ્રોગ્રામ ડીબગીંગ
प्रोग्राम अभिकल्प,પ્રોગ્રામ ડિઝાઇન
"प्रोग्राम मूल्यांकन समीक्षा तकनीक (पर्ट, पी ई आर टी)",પ્રોગ્રામ મૂલ્યાંકન અને સમીક્ષા તકનીક (PERT)
प्रोग्राम विराम,કાર્યક્રમ બંધ
"1.प्रोग्राम लाइब्रेरी, 2.प्रोग्राम संग्रह",પ્રોગ્રામ લાઇબ્રેરી
प्रोग्राम चलन,કાર્યક્રમ ચલાવો
"1.क्रमादेशक, 2.प्रोग्रामक",પ્રોગ્રામર
प्रोलॉग,પ્રોલોગ
पी-रॉम,પ્રોમ
"1.संचरण, 2.प्रवर्धन",પ્રચાર
साध्य,દરખાસ્ત
संरक्षित कुंजी,સુરક્ષિત કી
संरक्षण,રક્ષણ
प्रोटोकॉल,પ્રોટોકોલ
"1.प्रोटोकॉल अंतरण, 2.प्रोटोकॉल अनुवाद, 3.प्रोटोकॉल अनुभाषण",પ્રોટોકોલ અનુવાદ
छद्म कोड,સ્યુડો કોડ
"1.सार्वजनिक डाटा, 2.सार्वजनिक आंकड़आ जालक्रम",જાહેર ડેટા નેટવર્ક
"1.सार्वजनिक डॉमेन,2.सार्वजनिक प्रक्षेत्र",જાહેર ક્ષેત્ર
सार्वजनिक कुंजी गूढलेखन,સાર્વજનિક કી એન્ક્રિપ્ટીંગ
स्पंद,પલ્સ
स्पंद कोड मॉडुलन,પલ્સ કોડ મોડ્યુલેશન
पल्स डिजीटल माडुलेशन (पी डी एम),પલ્સ ડિજિટલ મોડ્યુલેશન (PDM)
स्पंदावली,પલ્સ ટ્રેન
विराम चिन्ह,વિરામચિહ્ન
"दाब, भरण",દબાણ
अधोभरण ऑटोमेटा,ઓટોમેટાને નીચે દબાણ કરો
ऊर्ध्वभरण सूची,પુશઅપ સૂચિ
चतुर्घनत्व,ચતુર્ભુજ ઘનતા
"1.अर्हता, 2.योग्यता",લાયકાત
परिमाणक,ક્વોન્ટિફાયર
क्वांटीकृत करना,પરિમાણ
क्वाटीकारक,ક્વોન્ટાઈઝર
क्वांटम,ક્વોન્ટમ
क्वांटम कालद,ક્વોન્ટમ ઘડિયાળ
"1.क्वांटम कप्युटन, 2.क्वांटम अभिकलन",ક્વોન્ટમ કમ્પ્યુટિંગ
उदाहरणगत पृच्छा,ઉદાહરણ દ્વારા ક્વેરી
"1.पूछताछ, 2.पृच्छा",પ્રશ્ન
पृच्छा भाषा,ક્વેરી ભાષા
पृच्छा प्रक्रमण,ક્વેરી પ્રક્રિયા
पंक्ति,કતાર
पंक्ति प्रबंधन,કતાર વ્યવસ્થાપન
पंक्ति पंजी,કતાર રજીસ્ટર
"1.पंक्ति नेटवर्क, 2.पंक्ति जालक्रम",કતારબદ્ધ નેટવર્ક
पंक्ति सिद्धांत,કતાર સિદ્ધાંત
द्रुत अभिगम स्मृति,ઝડપી ઍક્સેસ મેમરી
भागफल,અવશેષ
रेडियो आवृत्ति व्यतिकरण (आर एफ आई),રેડિયો આવર્તન દખલગીરી (RFI)
मूलांक,મૂલાંક
यादृच्छिक अभिगम कंप्यूटर उपस्कर (आर ए सी ई),રેન્ડમ એક્સેસ કમ્પ્યુટર સાધનો (RACE)
यादृच्छिक अभिगम मेमोरी (रैम),રેન્ડમ એક્સેસ મેમરી (RAM)
यादृच्छिक क्रमवीक्षण,રેન્ડમ સ્કેન
"1.रैस्टर, 2.रेखापुंज",રાસ્ટર
रैस्टर क्रमवीक्षण,રાસ્ટર સ્કેન
पुन:अभियांत्रिकी,ફરીથી એન્જિનિયરિંગ
पुनर्वर्धन,પુનઃ વિસ્તરણ
"1.अभिगम्यता, 2.गम्यता",સુગમતા
पठन,વાંચવું
पठन शीर्ष,વડા વાંચો
"1.केवल पठनीय, 2.पठन मात्र",ફક્ત વાંચી
"1.पठन मात्र स्मृति, 2.पठन मात्र मेमोरी",માત્ર વાંચન મેમરી
पठन लेखन शीर्ष,વાંચો લખવાનું માથું
"1.पठन चक्र, 2.लेखन चक्र",વાંચન/લેખન ચક્ર
"1.पठन चक्र, 2.लेखन शीर्ष",હેડ વાંચો/લખો
"1.मेमोर्य्पठन, 2.लेखन स्मृति",વાંચો લખો
पाठक,વાચક
"पठन, पाठन",વાંચન
"1.रीड आउट, 2.पठनोत्तर",વાંચવું
तिमेवास्तविक काल,વાસ્તવિક
"1.सद्य अनुक्रिया प्रक्रमण,2.तुरंत अनुक्रिया प्रक्रमण",વાસ્તવિક સમય પ્રક્રિયા
अभिग्राही,રીસીવર
अभिज्ञान तर्क,માન્યતા તર્ક
पुन: क्रमादेश अंतरण,ફરીથી કમ્પાઇલ કરો
अभिलेख,રેકોર્ડ
"1.अभिलेखी शीर्ष, 2.रिकार्डिंग हेड",રેકોર્ડિંગ હેડ
सुधार योग्य त्रुटि,પુનઃપ્રાપ્ત ભૂલ
पूर्ति,પુન: પ્રાપ્તિ
पुनरावर्तन प्रमेय,પુનરાવર્તિત પ્રમેય
पुनरावर्तन,પુનરાવર્તન
पुनरावर्ती फलन,પુનરાવર્તિત કાર્ય
लघुकृत अनुदेश समुच्चय कंप्यूटर (रिसक),ઘટાડો સૂચના સેટ કમ્પ્યુટર (RISC)
अतिरेकता,નિરર્થકતા
"1.स्वतंत्र चक्रिका, 2.डिस्कों की अतिरिक्त सरणी (रेड)",સ્વતંત્ર ડિસ્કની રીડન્ડન્ટ એરે (RAID)
पुन:प्रवेशी,પુનઃ પ્રવેશ
पुन:प्रवेशी कूट,પુનઃપ્રવેશ કોડ
संदर्भ,સંદર્ભ
संदर्भिक समग्रता,સંદર્ભ અખંડિતતા
परावर्तकता,પ્રતિબિંબ
परावर्तन,પ્રતિબિંબ
अपवर्तन,રીફ્રેક્શન
पुनश्चर्या,તાજું કરો
पुनर्जनन,પુનર્જન્મ
पंजी,નોંધણી કરો
नियमित व्याकरण,નિયમિત વ્યાકરણ
संबंध,સંબંધ
संबंधपरक डेटाबेस,રિલેશનલ ડેટાબેઝ
संबंधपरक डाटाबेस प्रबंधन तंत्र (आर डी बी एम एस),રિલેશનલ ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ (RDBMS)
संबंधपरक निदर्श,રિલેશનલ મોડલ
"1.सापेक्ष, 2.आपेक्षिक",સંબંધી
आपेक्षिक पताभिगमन,સંબંધિત સંબોધન
"1.रिले, 2.प्रतिसारण",રિલે
विश्वसनीयता निदर्शन,વિશ્વસનીયતા મોડેલિંગ
विश्वसनीय,વિશ્વસનીય
"1.पुन:स्थान निर्धारणीय कोड, 2.पुन:स्थान निर्धारणीय आंकड़आ",રિલોકેટેબલ કોડ
सुदूर,દૂરસ્થ
सुदूर पोषक,દૂરસ્થ યજમાન
सुदूर कार्य प्रविष्टी,દૂરસ્થ જોબ એન્ટ્રી
"1.सुदूर सत्रारंभ, 2.सुदूर लॉग-इन",દૂરસ્થ લોગ-ઇન
सुदूर प्रक्रिया आह्वान (आर पी सी),દૂરસ્થ પ્રક્રિયા કૉલ (RPC)
सूदूर संवेदन,રિમોટ સેન્સિંગ
पुन: नामकरण,નામ બદલો
"1.प्रतिपादन,2.समर्पण",રેન્ડરીંગ
पुनरावर्तक,રીપીટર
उत्तर,જવાબ આપો
"1.अनुरोध, 2.निवेदन",વિનંતી
टिप्पणी अनुरोध (आर एफ सी),ટિપ્પણીઓ માટે વિનંતી (RFC)
"1.निवेदन प्रोटोकॉल, 2.उत्तर प्रोटोकॉल",વિનંતી/જવાબ પ્રોટોકોલ
पुनरावर्ती प्रोग्राम,પ્રોગ્રામ ફરીથી ચલાવો
अनुसंधान,સંશોધન
पुन:स्थाप चक्र,રીસેટ ચક્ર
स्मृतिवासी,રહેવાસી
विभेदन,ઠરાવ
संसाधन,સંસાધનો
अनुक्रिया काल,પ્રતિભાવ સમય
"1.पुन: प्रवर्तन, 2.पुन: आरंभ",ફરી થી શરૂ કરવું
पुन: भंडारण,પુનઃસ્થાપિત
पुन: अनुरेख,રીટ્રેસ
"1.पुन: प्रेषण, 2.पुन: संचार",રીટ્રાન્સમિશન
पुन: प्राप्ति,પુનઃપ્રાપ્ત કરો
पुन: प्रयास,ફરી પ્રયાસ કરો
"1.प्रतिगमन, 2.वापसी",પરત
प्रतिगमन कूट,રીટર્ન કોડ
प्रतिगमन कुंजी,રીટર્ન કી
पुन: प्रयोज्य कोड,ફરીથી વાપરી શકાય તેવા કોડ
पुन: लेखनीय,ફરીથી લખી શકાય તેવું
आर जी बी मॉनीटर,આરજીબી મોનિટર
रिबन,રિબન
अधिकारिक इश्यू,યોગ્ય મુદ્દો
"1.रोबोट, 2.यंत्रमानव, 3.यांत्रव",રોબોટ
"1.यांचव विज्ञान, 2.यंत्रमानव विज्ञान",રોબોટિક્સ
"हष्ट-पुष्ट, सुदृड़",મજબુત
भूमिका,ભૂમિકા
पुन: वेल्लन,પાછા વળો
अन्तर्वेल्लन,રોલ ઇન કરો
बहिर्बेल्लन,રોલ આઉટ
"1.केवल पठनीय स्मृति, 2.पठन मात्र स्मृति (रोम)",રોમ
मूल,રુટ
मूल निर्देशिका,રૂટ ડિરેક્ટરી
संनिकटन त्रुटि,ભૂલનો રાઉન્ડ
"1.रूटर,2.अनुमार्गक",રાઉટર
"मार्गाभिगमन, अनुमार्गण",રૂટીંગ
आर एस 232 सी अंतरापृष्ट,RS232C ઇન્ટરફેસ
आर एस ए गूढलेखन,RSA એન્ક્રિપ્શન
आर टी सी,આરટીસી
कार्यविस्तार कोडन,લંબાઈ એન્કોડિંગ ચલાવો
कार्यावधि,રન સમય
कार्यावधि त्रुटि,રનટાઈમ ભૂલ
"1.प्रतिदर्श, 2.नमूना",નમૂના
प्रतिचयन,સેમ્પલિંગ
"1.उपग्रह, 2.सेटेलाइट",ઉપગ્રહ
संत्रिप्तन,સંતૃપ્ત
सुरक्षित करो,સાચવો
"1.मापनीयता, 2.मापक्रमणीयता",માપનીયતા
अदिश,સ્કેલર
क्रमवीक्षण,સ્કેનિંગ
परिदृश्य,દૃશ્ય
अनुसूचक,શેડ્યૂલર
स्क्रीन प्रतिबिंब प्रक्षेपक,સ્ક્રીન ઇમેજ પ્રોજેક્ટર
लिपि,સ્ક્રિપ્ટ
लिपिकरण भाषा,સ્ક્રિપ્ટીંગ ભાષા
"1.कुंडलन, 2.स्क्रॉलन",સ્ક્રોલિંગ
तुल्यकालिक डाटा लिंक नियंत्रण (एस डी एल सी ),SDLC (સિક્રોનસ ડેટા લિંક નિયંત્રણ)
"1.अन्वेषण, 2.खोज",શોધો
खोज इंजन,શોધ એન્જિન
खोज वृक्ष,શોધ વૃક્ષ
"1.अन्वेषण, 2.खोजना",શોધી રહ્યાં છે
दवितीयक,ગૌણ
"1.सेक्टर, 2.खंड",સેક્ટર
सुरक्षा नीति,સુરક્ષા નીતિ
खोज अवधि,સમય શોધો
"1.अनुभाग, 2.खंड",સેગમેન્ટ
"1.खण्डन, 2.खण्डीकरण",વિભાજન
चयन छंटाई,પસંદગી સૉર્ટ
"1.स्वपूर्ण, 2.स्वत: पूर्ण",સ્વયં સમાયેલ
"1.सीमेंटिकी, 2.अर्थ विज्ञान",અર્થશાસ્ત્ર
सीमेफॉर,સેમાફોર
अर्धचालक,સેમિકન્ડક્ટર
कल्पायन वेब,સિમોન્ટિક વેબ
अनुक्रमिक अभिगम विधि,અનુક્રમિક ઍક્સેસ પદ્ધતિ
क्रमिक,સીરીયલ
क्रमक,સીરીયલાઇઝર
"1.परिसेवक, 2.सर्वर",સર્વર
परिसेवक ध्वंस,સર્વર ક્રેશ
परिसेवक लाइसेंस,સર્વર લાઇસન્સ
सर्वो गुणक,સર્વો ગુણક
समुच्चय,સેટ
निर्दिष्ट बिंदु,પોઈન્ટ નક્કી કરો
व्यवस्था,સ્થાપના
छाया,છાંયો
छायांकन,શેડિંગ
प्रतिछाया,પડછાયો
शेयर संचिका,ફાઈલ શેર કરો
सहभाजित अभिगम,વહેંચાયેલ ઍક્સેસ
सहभाजन,શેરિંગ
"1.कोष्ठक, 2.कवच, 3.शैल, 4.कोश",શેલ
विस्थापन संप्रतीक,પાત્ર બદલો
लघुपथ,શોર્ટ સર્કિટ
लघु अनुदेश,ટૂંકી સૂચના
सहोदर,બહેન
"1.पार्श्व प्रभाव, 2.प्रति-प्रभाव",આડઅસર
चिन्ह बिट,સાઇન બીટ
संकेत,સિગ્નલ
संकेत प्रक्रमण,સિગ્નલ પ્રોસેસિંગ
संकेतन,સિગ્નલિંગ
"1.संकेत-ध्वनि अनुपात, 2.संकेत-रव अनुपात",સિગ્નલ-ટુ-અવાજ ગુણોત્તર
"1.हस्ताक्षर, 2. चिन्हक",સહી
चिन्हक परीक्षण,સહી પરીક્ષણ
सार्थक अंक,નોંધપાત્ર અંક
सिलिकॉन चिप,સિલિકોન ચિપ
सरल डाक अंतरण प्रोटोकॉल (एस एम टी पी),સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP)
एकधा,સિમ્પ્લેક્સ
"1.एक संकेतन आसंधि, 2.सिंप्लेक्स आसंधि",સિમ્પ્લેક્સ નોડ
अनुकरण,સિમ્યુલેશન
अनुकारी,સિમ્યુલેટર
"1.युगपत, 2.समकालिक",એક સાથે
युगपत प्रक्रमण,એક સાથે પ્રક્રિયા
एकल,સિંગલટન
"1.साईट लाइसेंस, 2.स्थल लाइसेंस",સાઇટ લાયસન્સ
"1.साइज, 2.आमाप",કદ
आमापन,કદ બદલવાનું
"1.रेखांकन, 2.रेखाचित्रण",સ્કેચિંગ
प्लुति,છોડો
"1.प्लुति, 2.प्लुतिकरण",છોડવું
"1.स्लैश, 2.काट",સ્લેશ
अधीन कंप्यूटर,ગુલામ કમ્પ્યુટર
सर्पी विंडो प्रोटोकॉल,સ્લાઇડિંગ વિન્ડો પ્રોટોકોલ
"1. चूक, 2. सर्पण",સ્લિપ
खाँचा,સ્લોટ
स्कैजी (एस सी एस आई),નાના કમ્પ્યુટર સિસ્ટમ ઇન્ટરફેસ (SCSI)
स्मार्ट कार्ड,સ્માર્ટ કાર્ડ
धीमी डाक,ગોકળગાય મેલ
आशुचित्र,સ્નેપશોટ
"1.सॉफ्ट अभिकलन, 2.साफ्ट कंप्युटन",સોફ્ટ કમ્પ્યુટિંગ
सॉफ्ट प्रति,સોફ્ટ કોપી
सुगम फान्ट,સોફ્ટ ફોન્ટ
सॉफ्टवेयर,સોફ્ટવેર
सॉफ्टवेयर इंजीनियरी,સોફ્ટવેર એન્જિનિયરિંગ
सॉफ्टवेयर लाइसेंस,સોફ્ટવેર લાઇસન્સ
सॉफ्टवेयर चोरी,સોફ્ટવેર ચાંચિયાગીરી
स्पेक्ट्रम,સ્પેક્ટ્રમ
"1.पेंचदार, 2.सर्पिल",સર્પાકાર
"1.विस्तृत शीट, 2.स्प्रेडशीट",શીટ ફેલાવો
मानक,ધોરણ
मानक सामान्यीकृत मार्कअप भाषा (एस जी एम एल),માનક સામાન્યકૃત માર્કઅપ ભાષા (SGML)
मानकीकरण,માનકીકરણ
प्रतीक्षा काल,સ્ટેન્ડબાય સમય
तारक लैन,સ્ટાર LAN
तारक संस्थिति,સ્ટાર ટોપોલોજી
आरंभी बिट,થોડી શરૂઆત કરો
"1.अप्राप्ति, 2.अभावग्रस्तता, 3.अभाव संकट",ભૂખમરો
"1.स्थैतिक स्मृति, 2.स्थैतिक मेमोरी",સ્થિર મેમરી&#39;
स्थिति चैनल,સ્થિતિ ચેનલ
"1.सोपान साइज, 2.सोपानी आयाम",પગલું કદ
विराम एवं प्रतीक्षा प्रोटोकॉल,રોકો અને પ્રોટોકોલ રાહ જુઓ
विराम कूट,સ્ટોપ કોડ
विराम कुंजी,સ્ટોપ કી
भंडारणीयता,સંગ્રહક્ષમતા
भंडारित प्रोग्राम,સંગ્રહિત કાર્યક્રમ
श्रृंखला आँकड़आ,સ્ટ્રિંગ ડેટા
"1.संरचित कूटलेखन, 2.संरचित कोडन",સંરચિત કોડિંગ
संरचित पृच्छा भाषा (एस क्यू एल),સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL)
"1. वर्तिका पत्र ,2. शैली पत्र",સ્ટાઇલ શીટ
उपनिदेशिका,સબ-ડિરેક્ટરી
"1.उपजाल, 2.सबनेट",સબનેટ
उपवृक्ष,સબટ્રી
"1.संक्षेपण, 2.संक्षेपीकरण",સારાંશ
"1.सुपर अभिकलित्र, 2.सुपर कंप्यूटर",સુપર કમ્પ્યુટર
"1.सुपर कप्यूटन, 2.सुपर अभिकलन",સુપર કમ્પ્યુટિંગ
महाकुंजी,સુપર કી
सर्वोच्च प्रयोक्ता,સુપર વપરાશકર્તા
पर्यवेक्षित अधिगम,નિરીક્ષણ કરેલ શિક્ષણ
सहायक चिप,સપોર્ટ ચિપ
नेट विचरण,સર્ફ
"1.नेट विचरण, 2.सीकरण, 3.सर्फन",સર્ફિંગ
गमागम,સ્વેપ
अंतर्गमागम,અદલાબદલી
बहिर्गमागम,બહાર કાઢો
गमागमन,અદલાબદલી
"1.स्विचित नेटवर्क,2. स्विचित जालक्रम",સ્વિચ કરેલ નેટવર્ક
स्विचन,સ્વિચિંગ
स्विचन सिद्धांत,સ્વિચિંગ થિયરી
प्रतीकात्मक प्रोग्रामन,સાંકેતિક પ્રોગ્રામિંગ
तुल्यकालन,સિંક્રનાઇઝેશન
तुल्यकालक,સિંક્રોનાઇઝર
तुल्यकालिक,સિંક્રનસ
तुल्यकालिक अंकीय पदानुक्रम (एस डी एच),સિંક્રનસ ડિજિટલ વંશવેલો (SDH)
वाक्य विश्लेषण,વાક્યરચના વિશ્લેષણ
तंत्र विश्लेषण,સિસ્ટમ વિશ્લેષણ
तंत्र इंजीनियरी,સિસ્ટમ એન્જિનિયરિંગ
"1.तंत्र विच्छेदक, 2.तंत्र हैकर",સિસ્ટમ હેકર
तंत्र समेकक,સિસ્ટમ ઇન્ટિગ્રેટર
तंत्र लॉग,સિસ્ટમ લોગ
तंत्र आच्छद,સિસ્ટમ માસ્ક
तंत्र नेटवर्क संरचना (एस एन ए),સિસ્ટમ નેટવર્ક આર્કિટેક્ચર (SNA)
"1.तंत्र प्रोग्रामर, 2.तंत्र क्रमादेशक",સિસ્ટમ પ્રોગ્રામર
"1.तंत्र पुन: प्रवर्तन, 2.तंत्र पुन: आरंभन",સિસ્ટમ પુનઃપ્રારંભ કરો
तंत्र समापन,સિસ્ટમ બંધ
तंत्र परीक्षण,સિસ્ટમ પરીક્ષણ
तंत्र उपयोगिता,સિસ્ટમ ઉપયોગિતા
"1.व्यवस्थित कोड, 2.व्यवस्थित कूट",વ્યવસ્થિત કોડ
टैब समादेश,ટેબ આદેશ
सारणी,ટેબલ
सारणी अवलोकन,ટેબલ ઉપર જુઓ
सारणी स्थान,ટેબલ જગ્યા
पटलिका,ટેબ્લેટ
"1.सारणीवद्ध, 2.सरणी व्यूह",ટેબ્યુલર એરે
सारणीकरण फलन,ટેબ્યુલેટીંગ કાર્ય
"1.चिह्नित वास्तुकला, 2.चिह्नित संरचना",ટૅગ કરેલ આર્કિટેક્ચર
चिहनित प्रतिबिंब संचिका फर्मा (टिफ),ટૅગ કરેલ ઇમેજ ફાઇલ ફોર્મેટ (TIFF)
अग्रानुक्रम तंत्र,ટેન્ડમ સિસ્ટમ
टेप घनत्व,ટેપ ઘનતા
टेप आवरण,ટેપ માસ્ક
टार संचिका,ટાર ફાઇલ
कार्य,કાર્ય
कार्यदर्शिका,કાર્ય પટ્ટી
कार्य अनुसूचक,કાર્ય અનુસૂચિ
संचरण नियंत्रण प्रोटोकॉल/इनटरनेट प्रोटोकॉल (टी सी पी/आई पी),TCP/IP (ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ)
कटाव संक्रिया,ફાડવાની કામગીરી
दूरसंचार,ટેલિકોમ
दूरसंचार,ટેલિકોમ્યુનિકેશન
दूरसंवाद,ટેલિકોન્ફરન્સ
दूर सम्मेलन,ટેલિકોન્ફરન્સિંગ
"1.तारप्रेषण, 2.टेलीग्राफी",ટેલિગ્રાફી
"1.दूरमापी, 2.दूरमिती",ટેલિમેટ્રી
"1.दूरभाष, 2.टेलीफोन",ટેલિફોન
दूरभाषी,ટેલિફોની
"1.दूरमुद्रक, 2.टेलीप्रिंटर",ટેલિપ્રિંટર
दूरप्रक्रमण,ટેલિપ્રોસેસિંગ
"1.दूरदर्शन, 2.टेलीविजन, 3.दूरदर्शित्र",ટેલિવિઝન
टेलेक्स,ટેલેક્સ
"1.दूर जाल, 2.टेलनेट",ટેલનેટ
"1.ताप, 3.तापक्रम",તાપમાન
"1.आकार पट्ट, 2.टेंपलेट, 3.रुपदा",ઢાંચો
दस-पूरक,દસનું પૂરક
टेरा बाइट,ટેરા બાઈટ
टेरा फलाप्स,તેરા ફ્લોપ
"1.अंतक प्रसंकेतक, 2.टर्मिनल कर्सर",ટર્મિનલ કર્સર
"1.अंतक आसंधि, 2.टर्मिनल नोड",ટર્મિનલ નોડ
टर्मिनल विंडो,ટર્મિનલ વિન્ડો
समापन,સમાપ્તિ
त्रि-आधारी,ટર્નરી
त्रि-आधारी संक्रिया,ટર્નરી ઓપરેશન
परीक्षण,ટેસ્ટ
परीक्षण व्याप्ति,પરીક્ષણ કવરેજ
परीक्षण निष्पादन,ટેસ્ટ રન
परीक्षण आँकड़आ,ટેસ્ટ-ડેટા
"1.टैक्सट,2. पाठ्य सामग्री",ટેક્સ્ટ
पाठ्य पेटी,ટેક્સ્ટ બોક્સ
पाठ्य कर्सर,ટેક્સ્ટ કર્સર
पाठ्य संपादक,ટેક્સ્ટ એડિટર
पाठ संचिका,ટેક્સ્ટ ફાઇલ
पाठ्य विधा,ટેક્સ્ટ મોડ
पाठ प्रक्रमण,ટેક્સ્ટ પ્રોસેસિંગ
वाक-पाठ्य (टी टी एस),ટેક્સ્ટ ટુ સ્પીચ (TTS)
बुनावट प्रतिचित्रण,ટેક્સચર મેપિંગ
"1.टी फ्लिप फ्लॉप, 2.टी-द्विमानित्र",ટી-ફ્લિપ-ફ્લોપ
तापीय मुद्रकातापीय,થર્મલ પ્રિન્ટર
"1.प्रिंटर तनु फिल्म स्मृति, 2.तनु फिल्म मेमोरी",પાતળી ફિલ્મ મેમરી
(TFT) तनु फिल्म ट्रांजिस्टर (टी एफ टी),પાતળા ફિલ્મ ટ્રાંઝિસ્ટર
"1.गहाना, 2.थैशिंग",થ્રેશિંગ
सूत्र-चूड़ई,થ્રેડ
सूत्रण,થ્રેડીંગ
"1.त्रितल जालक्रम, 2.त्रितल नेटवर्क",ત્રીજું નેટવર્ક
प्रवाह क्षमता,થ્રુપુટ
काल जटिलता,સમયની જટિલતા
काल विभाजन बहुसंकेतन (टी डी एम),ટાઇમ ડિવિઝન મલ્ટિપ્લેક્સિંગ (TDM)
काल फ्रेम,સમય ફ્રેમ
ङ्केसमय सी,સમય ફ્રેમ
"1.काल यंत्र, 2.काल मशीन, 3.टाइम मशीन",સમય યંત્ર
समय समाप्त,સમય સમાપ્ત
"1.कालॉशन, 2.काल क्वांटीकरण",સમય પરિમાણ
काल श्रेणी,સમય શ્રેણી
"1. काल विभाजन ,2. समय सहभाजन",સમય વહેંચણી
समय सहभाजन तंत्र,સમય વહેંચણી સિસ્ટમ
काल स्टेप,સમય સ્ટેમ્પ
काल आरेख,સમય રેખાકૃતિ
वर्णक,રંગભેદ
टॉगल,ટૉગલ કરો
टॉगल चाल,ટૉગલ કરવાની ઝડપ
"1.प्रतीक, 2.टोकन",ટોકન
टोकन बस,ટોકન બસ
टोकन बस,ટોકન બસ
टोकन बस जालक्रम,ટોકન બસ નેટવર્ક
"1.प्रतीक वलय, 2.सांकेतिक वलय",ટોકન રીંગ
टोकन वार्ता,ટોકન ચર્ચા
"1.औजार, 2.उपकरण",સાધન
शीर्ष-पाद,ઉપરથી નીચે
शीर्ष पाद अभिकल्प,ટોપ ડાઉન ડિઝાઇન
"1.नख शिख पद विन्यास, 2.अधोगामी",ઉપરથી નીચેનું પદચ્છેદન
"1.सांस्थिति, 2.स्थान विज्ञान",ટોપોલોજી
स्पर्श पैड,ટચ પેડ
स्पर्श स्क्रीन,ટચ સ્ક્રીન
"1.चिन्ह, 2.निशान, 3.अनुरेखण",ટ્રેસ
अनुरेखण,ટ્રેસિંગ
"1.मार्ग, 2.पथ, 3.लीक",ટ્રેક
"1.ट्रैक डिस्क, 2.पथ डिस्क",ટ્રેક ડિસ્ક
पथ टेप,ટ્રેક ટેપ
"1.अनुमार्गन, 2.अनुपथन",ટ્રેકિંગ
"1.अनुयान, 2.अनुग",ટ્રેલર
प्रक्षेप पथ,માર્ગ
"1.कार्य संपादन, 2.सौदा, 3.लेनदेन, 4.आदान प्रदान",સોદા
"1.सौदा संचिका, 2.क्रिया-कलाप संचिका",વ્યવહાર ફાઇલ
"1.लेन-देन संलेख, 2.आदान-प्रदान लॉग",વ્યવહાર લોગ
"1.प्रतिलेखन, 2.लिप्यंतरण करना",ટ્રાંસ્ક્રાઇબ કરો
ट्रांसड्यूसर,ટ્રાન્સડ્યુસર
अंतरण दर,ટ્રાન્સફર દર
अंतरण काल,ટ્રાન્સફર સમય
रुपांतरण,પરિવર્તન
क्षणिक त्रुटि,ક્ષણિક ભૂલ
संक्रमण काल,પરિવહન સમય
"1.संक्रमण, 2.संक्रांति",સંક્રમણ
संक्रामक,સંક્રમિત
संक्रमिता,સંક્રમણ
"1.अनुवाद, 2.अंतरण, 3.अनुभाषण",અનુવાદ
"1. संचरण, संचारण ,2.संप्रेषण",ટ્રાન્સમિશન
संप्रेषण नियंत्रण प्रोटोकॉल (टी सी पी),ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ (TCP)
"1.संचरण लाइन, 2.संप्रेषण लाइन",ટ્રાન્સમિશન લાઇન
ट्रांसमीटर,ટ્રાન્સમીટર
पारदर्शिता,પારદર્શિતા
ट्रांसपोंडर,ટ્રાન્સપોન્ડર
"1.परिवहन, 2.प्रतिगमन",પરિવહન
पक्षांतरण,સ્થાનાંતરણ
ट्रांसप्यूटर,ટ્રાન્સપ્યુટર
"1.संप्रेष अभिग्राही, 2.ट्रांस रिसीवर",ટ્રાન્સરીવર
"1.प्रपाशन, 2.फांसना, 3.पकड़ना",ટ્રેપિંગ
चंक्रमण,ટ્રાવર્સ
वृक्ष (चंक्रमण),વૃક્ષ (ટ્રાવર્સલ)
तरु नेटवर्क,વૃક્ષ નેટવર્ક
सहायक परिपथ,ઉપનદી સર્કિટ
तुच्छ आरेख,તુચ્છ ગ્રાફ
दोष-निवारण,મુશ્કેલી શૂટ
"छिन्न, रुंडन",કાપો
