Tamil,Kannada
தூய வளைவு,ಶುದ್ಧ ಬಾಗುವುದು
தூய தசம,ಶುದ್ಧ ದಶಮಾಂಶ
தூய வடிவியல்,ಶುದ್ಧ ಜ್ಯಾಮಿತಿ
தூய தூண்டல்,ಶುದ್ಧ ಇಂಡಕ್ಷನ್
முற்றிலும் ஆழ்நிலை,ಸಂಪೂರ್ಣವಾಗಿ ಅತೀಂದ್ರಿಯ
தூய கணிதம்,ಶುದ್ಧ ಗಣಿತ
தூய எண்,ಶುದ್ಧ ಸಂಖ್ಯೆ
தூய மூலோபாயம்,ಶುದ್ಧ ತಂತ್ರ
பிரமிடு,ಪಿರಮಿಡ್
பிரமிடு திடம்,ಪಿರಮಿಡ್ ಘನ
பிரமிடு மேற்பரப்பு,ಪಿರಮಿಡ್ ಮೇಲ್ಮೈ
QED,QED
நாற்கோணம்,ಚತುರ್ಭುಜ
நாற்கர ப்ரிஸம்,ಚತುರ್ಭುಜ ಪ್ರಿಸ್ಮ್
நால்வகை,ಚತುರ್ಭುಜ
இருபடி,ಚತುರ್ಭುಜ
இருபடி செலவு,ಚತುರ್ಭುಜ ವೆಚ್ಚ
இருபடி செலவு செயல்பாடு,ಚತುರ್ಭುಜ ವೆಚ್ಚದ ಕಾರ್ಯ
இருபடி வளைவு,ಚತುರ್ಭುಜ ವಕ್ರರೇಖೆ
இருபடி சமன்பாடு,ಚತುರ್ಭುಜ ಸಮೀಕರಣ
இருபடி வெளிப்பாடு,ಚತುರ್ಭುಜ ಅಭಿವ್ಯಕ್ತಿ
இருபடி வடிவம்,ಚತುರ್ಭುಜ ರೂಪ
இருபடி செயல்பாடு,ಚತುರ್ಭುಜ ಕಾರ್ಯ
இருபடி செயல்பாட்டு,ಚತುರ್ಭುಜ ಕ್ರಿಯಾತ್ಮಕ
இருபடி இடைச்செருகல்,ಕ್ವಾಡ್ರಾಟಿಕ್ ಇಂಟರ್ಪೋಲೇಷನ್
இருபடி புறநிலை செயல்பாடு,ಕ್ವಾಡ್ರಾಟಿಕ್ ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ
இருபடி நிரலாக்கம்,ಕ್ವಾಡ್ರಾಟಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
இருபடி பரஸ்பரம்,ಚತುರ್ಭುಜ ಪರಸ್ಪರ
இருபடி மேற்பரப்பு,ಚತುರ್ಭುಜ ಮೇಲ್ಮೈ
இருபடி கால,ಚತುರ್ಭುಜ ಪದ
நாற்கர சூத்திரம்,ಚತುರ್ಭುಜ ಸೂತ್ರ
நாற்கர,ಚತುರ್ಭುಜ
தரமான பகுப்பாய்வு,ಗುಣಾತ್ಮಕ ವಿಶ್ಲೇಷಣೆ
தர கட்டுப்பாடு,ಗುಣಮಟ್ಟ ನಿಯಂತ್ರಣ
குவாண்டம் இயக்கவியல்,ಕ್ವಾಂಟಮ್ ಮೆಕ್ಯಾನಿಕ್ಸ್
குவாண்டம் எண்,ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ
குவாண்டம் புள்ளிவிவரங்கள்,ಕ್ವಾಂಟಮ್ ಅಂಕಿಅಂಶಗಳು
கால்,ಕಾಲು
குவார்டிக்,ಕ್ವಾರ್ಟಿಕ್
காலாண்டு,ಕ್ವಾರ್ಟೈಲ್
அரை நேரியல் அமைப்புச் சமன்பாடு,ಅರೆ ರೇಖೀಯ ರಚನಾತ್ಮಕ ಸಮೀಕರಣ
அரை வழக்கமான,ಅರೆ ನಿಯಮಿತ
குவாட்டர்னியன்,ಚತುರ್ಭುಜ
வரிசை நீளம்,ಕ್ಯೂ ಉದ್ದ
வரிசை மாதிரி,ಸರತಿ ಮಾದರಿ
வரிசை பிரச்சனை,ಸರದಿಯಲ್ಲಿ ಸಮಸ್ಯೆ
வரிசை செயல்முறை,ಸರದಿ ಪ್ರಕ್ರಿಯೆ
வரிசை அமைப்பு,ಸಾಲು ವ್ಯವಸ್ಥೆ
வரிசை கோட்பாடு,ಕ್ಯೂಯಿಂಗ್ ಸಿದ್ಧಾಂತ
ஐந்திணை,ಕ್ವಿಂಟೈಲ್
ஐந்திணை,ಪಂಚಾಂಗ
மேற்கோள்,ಉದ್ಧರಣ
அளவுகோல்,ಅಂಶ
பங்கு புலம்,ಅಂಶ ಕ್ಷೇತ್ರ
பங்கு குழு,ಅಂಶ ಗುಂಪು
பங்குச் சட்டம்,ಪ್ರಮಾಣ ಕಾನೂನು
அளவு தொகுப்பு,ಅಂಶ ಸೆಟ್
பங்கு இடம்,ಅಂಶದ ಜಾಗ
மேற்கோள் இடவியல்,ಅಂಶದ ಸ್ಥಳಶಾಸ್ತ್ರ
ரேடியல்,ರೇಡಿಯಲ್
ரேடியன்,ರೇಡಿಯನ್
ரேடியன் அளவு,ರೇಡಿಯನ್ ಅಳತೆ
தீவிரமான,ಆಮೂಲಾಗ್ರ
தீவிர அச்சு,ಆಮೂಲಾಗ್ರ ಅಕ್ಷ
தீவிர அடையாளம்,ಆಮೂಲಾಗ್ರ ಚಿಹ್ನೆ
ஆரம்,ತ್ರಿಜ್ಯ
குவிதல் ஆரம்,ಒಮ್ಮುಖದ ತ್ರಿಜ್ಯ
வளைவின் ஆரம்,ವಕ್ರತೆಯ ತ್ರಿಜ್ಯ
ஆரம் திசையன்,ತ್ರಿಜ್ಯ ವೆಕ್ಟರ್
ரேடிக்ஸ்,ರಾಡಿಕ್ಸ್
சீரற்ற பிழை,ಯಾದೃಚ್ಛಿಕ ದೋಷ
சீரற்ற செயல்பாடு,ಯಾದೃಚ್ಛಿಕ ಕಾರ್ಯ
சீரற்றமயமாக்கல்,ಯಾದೃಚ್ಛಿಕಗೊಳಿಸುವಿಕೆ
சீரற்ற தொகுதிகள்,ಯಾದೃಚ್ಛಿಕ ಬ್ಲಾಕ್ಗಳು
சீரற்ற மாதிரி,ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ
சீரற்ற எண்,ಯಾದೃಚ್ಛಿಕ ಸಂಖ್ಯೆ
சீரற்ற மாதிரி,ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ
சீரற்ற மாறி,ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
சரகம்,ವ್ಯಾಪ್ತಿಯ
ஒருங்கிணைப்பு வரம்பு,ಒಮ್ಮುಖದ ವ್ಯಾಪ್ತಿ
ஒருங்கிணைப்பு வரம்பு,ಏಕೀಕರಣದ ವ್ಯಾಪ್ತಿ
உறவு வரம்பு,ಸಂಬಂಧದ ವ್ಯಾಪ್ತಿ
வரம்பு இடம்,ವ್ಯಾಪ್ತಿಯ ಜಾಗ
தரவரிசை,ಶ್ರೇಣಿ
தரவரிசை தொடர்பு,ಶ್ರೇಣಿಯ ಪರಸ್ಪರ ಸಂಬಂಧ
அணி தரவரிசை,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಶ್ರೇಣಿ
தரவரிசை வரிசை புள்ளிவிவரங்கள்,ಶ್ರೇಣಿಯ ಕ್ರಮಾಂಕದ ಅಂಕಿಅಂಶಗಳು
மாற்றம் விகிதம்,ಬದಲಾವಣೆಯ ದರ
ஒருங்கிணைப்பு விகிதம்,ಒಮ್ಮುಖದ ದರ
விகிதம்,ಅನುಪಾತ
பகுத்தறிவு,ತರ್ಕಬದ್ಧ
பகுத்தறிவு வெளிப்பாடு,ತರ್ಕಬದ್ಧ ಅಭಿವ್ಯಕ್ತಿ
பகுத்தறிவு புலம்,ತರ್ಕಬದ್ಧ ಕ್ಷೇತ್ರ
பகுத்தறிவு செயல்பாடு,ತರ್ಕಬದ್ಧ ಕಾರ್ಯ
வகுப்பின் பகுத்தறிவு,ಛೇದದ ತರ್ಕಬದ್ಧಗೊಳಿಸುವಿಕೆ
பகுத்தறிவு எண்,ಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ
பகுத்தறிவு எண் புலம்,ಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ ಕ್ಷೇತ್ರ
பகுத்தறிவு செயல்பாடு,ತರ್ಕಬದ್ಧ ಕಾರ್ಯಾಚರಣೆ
விகித சோதனை,ಅನುಪಾತ ಪರೀಕ್ಷೆ
மூல தரவு,ಕಚ್ಚಾ ಮಾಹಿತಿ
கதிர்,ಕಿರಣ
கதிர் திசையன்,ಕಿರಣ ವೆಕ್ಟರ್
உண்மையான,ನಿಜವಾದ
உண்மையான அச்சு,ನಿಜವಾದ ಅಕ್ಷ
உண்மையான தொடர்ச்சி,ನಿಜವಾದ ನಿರಂತರತೆ
உண்மையான வரி,ನಿಜವಾದ ಸಾಲು
உண்மையான நேரியல் திசையன் இடம்,ನಿಜವಾದ ರೇಖೀಯ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
உண்மையான அணி,ನಿಜವಾದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
உண்மையான எண்,ನೈಜ ಸಂಖ್ಯೆ
உண்மையான எண் புலம்,ನೈಜ ಸಂಖ್ಯೆಯ ಕ್ಷೇತ್ರ
உண்மையான பகுதி,ನಿಜವಾದ ಭಾಗ
உண்மையான பல்லுறுப்புக்கோவை,ನಿಜವಾದ ಬಹುಪದೋಕ್ತಿ
உண்மையான இருபடி,ನಿಜವಾದ ಚತುರ್ಭುಜ
உண்மையான வேர்,ನಿಜವಾದ ಮೂಲ
உண்மையான இடம்,ನಿಜವಾದ ಜಾಗ
உண்மையான நேர அமைப்பு,ನೈಜ ಸಮಯದ ವ್ಯವಸ್ಥೆ
உண்மையான மதிப்புள்ள செயல்பாடு,ನಿಜವಾದ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ
உண்மையான மாறி,ನಿಜವಾದ ವೇರಿಯಬಲ್
உண்மையான திசையன் இடம்,ನಿಜವಾದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
பரஸ்பர,ಪರಸ್ಪರ
பரஸ்பர அணி,ಪರಸ್ಪರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
செவ்வகம்,ಆಯಾತ
செவ்வக,ಆಯತಾಕಾರದ
செவ்வக வரிசை,ಆಯತಾಕಾರದ ರಚನೆ
செவ்வக அச்சு,ಆಯತಾಕಾರದ ಅಕ್ಷ
செவ்வக அடர்த்தி செயல்பாடு,ಆಯತಾಕಾರದ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
செவ்வக ஹைபர்போலா,ಆಯತಾಕಾರದ ಹೈಪರ್ಬೋಲಾ
செவ்வக அணி,ಆಯತಾಕಾರದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
செவ்வக இணைக் குழாய் (கனசதுரம்),ಆಯತಾಕಾರದ ಪ್ಯಾರೆಲ್ಲೆಲೋಪಿಪ್ಡ್ (ಕ್ಯೂಬಾಯ್ಡ್)
சரிசெய்யக்கூடிய வளைவு,ಸರಿಪಡಿಸಬಹುದಾದ ಕರ್ವ್
மறுநிகழ்வு சூத்திரம்,ಮರುಕಳಿಸುವಿಕೆಯ ಸೂತ್ರ
தொடர் தசம,ಮರುಕಳಿಸುವ ದಶಮಾಂಶ
மறுநிகழ்வு சூத்திரம்,ಪುನರಾವರ್ತನೆಯ ಸೂತ್ರ
குறைக்கப்பட்ட echelon வடிவம்,ಕಡಿಮೆಯಾದ ಎಚೆಲೋನ್ ರೂಪ
reductio-ad-absurdum,reductio-ad-absurdum
குறைப்பு சூத்திரம்,ಕಡಿತ ಸೂತ್ರ
குறிப்பு வரி,ಉಲ್ಲೇಖ ಸಾಲು
குறிப்பு புள்ளி,ಉಲ್ಲೇಖ ಬಿಂದು
பிரதிபலித்த அலை,ಪ್ರತಿಫಲಿತ ತರಂಗ
பிரதிபலிப்பு,ಪ್ರತಿಬಿಂಬ
பிரதிபலிப்பு சட்டம்,ಪ್ರತಿಫಲಿತ ಕಾನೂನು
ஒன்றிணைந்த பகுதி,ಒಮ್ಮುಖದ ಪ್ರದೇಶ
வேறுபட்ட பகுதி,ಭಿನ್ನತೆಯ ಪ್ರದೇಶ
ஒருங்கிணைப்பு பகுதி,ಏಕೀಕರಣದ ಪ್ರದೇಶ
பின்னடைவு பகுப்பாய்வு,ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
பின்னடைவு வளைவு,ಹಿಂಜರಿತ ಕರ್ವ್
பின்னடைவு சமன்பாடு,ಹಿಂಜರಿತ ಸಮೀಕರಣ
பின்னடைவு வரி,ಹಿಂಜರಿತ ರೇಖೆ
பின்னடைவு மாதிரி,ಹಿಂಜರಿತ ಮಾದರಿ
வழக்கமான வளைவு,ನಿಯಮಿತ ಕರ್ವ್
வழக்கமான அறுகோணம்,ನಿಯಮಿತ ಷಡ್ಭುಜಾಕೃತಿ
வழக்கமான அணி,ನಿಯಮಿತ ಮ್ಯಾಟ್ರಿಕ್ಸ್
வழக்கமான டெட்ராஹெட்ரான்,ನಿಯಮಿತ ಟೆಟ್ರಾಹೆಡ್ರಾನ್
உறவினர் நிரப்பு,ಸಾಪೇಕ್ಷ ಪೂರಕ
ஒப்பீட்டு அதிகபட்சம்,ತುಲನಾತ್ಮಕ ಗರಿಷ್ಠ
ஒப்பீட்டு குறைந்தபட்சம்,ತುಲನಾತ್ಮಕ ಕನಿಷ್ಠ
உறவினர் நிகழ்தகவு (நிபந்தனை நிகழ்தகவு),ಸಾಪೇಕ್ಷ ಸಂಭವನೀಯತೆ (ಷರತ್ತುಬದ್ಧ ಸಂಭವನೀಯತೆ)
தொடர்புடைய வேகம்,ಸಾಪೇಕ್ಷ ವೇಗ
சார்பியல்,ಸಾಪೇಕ್ಷತೆ
சார்பியல் கோட்பாடு,ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ
நம்பகத்தன்மை,ವಿಶ್ವಾಸಾರ್ಹತೆ
நம்பகத்தன்மை பிரச்சனை,ವಿಶ್ವಾಸಾರ್ಹತೆಯ ಸಮಸ್ಯೆ
மீதமுள்ள காலம்,ಉಳಿದ ಅವಧಿ
மீதமுள்ள தேற்றம்,ಉಳಿದ ಪ್ರಮೇಯ
மீண்டும் மீண்டும் வரம்பு,ಪುನರಾವರ್ತಿತ ಮಿತಿ
Reemann integral என்று மீண்டும் மீண்டும் கூறினார்,ಪುನರಾವರ್ತಿತ ರೀಮನ್ ಅವಿಭಾಜ್ಯ
பிரதிநிதித்துவம்,ಪ್ರಾತಿನಿಧ್ಯ
எச்சம்,ಶೇಷ
ஒரு துருவத்தில் எச்சம்,ಧ್ರುವದಲ್ಲಿ ಶೇಷ
தீர்மானம்,ನಿರ್ಣಯ
படைகளின் தீர்மானம்,ಪಡೆಗಳ ನಿರ್ಣಯ
வேகங்களின் தீர்மானம்,ವೇಗಗಳ ನಿರ್ಣಯ
விளைவாக,ಪರಿಣಾಮವಾಗಿ
விளைவாக சக்தி,ಪರಿಣಾಮವಾಗಿ ಶಕ್ತಿ
விளைவாக திசையன்,ಪರಿಣಾಮವಾಗಿ ವೆಕ್ಟರ್
திருத்தப்பட்ட சிம்ப்ளக்ஸ் நுட்பம்,ಪರಿಷ್ಕೃತ ಸಿಂಪ್ಲೆಕ್ಸ್ ತಂತ್ರ
ரோம்பஸ்,ರೋಂಬಸ್
ரீமான் ஒருங்கிணைந்த,ರೀಮನ್ ಅವಿಭಾಜ್ಯ
வலது கோணம்,ಬಲ ಕೋನ
வலது கோண முக்கோணம்,ಬಲ ಕೋನದ ತ್ರಿಕೋನ
வலது வட்டக் கூம்பு,ಬಲ ವೃತ್ತಾಕಾರದ ಕೋನ್
சரியான இணை,ಸರಿಯಾದ ಸಂಯೋಜನೆ
வலது சிலிண்டர்,ಬಲ ಸಿಲಿಂಡರ್
வலது கை பழக்கம்,ಬಲಗೈ
வலது தலைகீழ்,ಬಲ ವಿಲೋಮ
கடுமையான ஆதாரம்,ಕಠಿಣ ಪುರಾವೆ
மோதிரம்,ಉಂಗುರ
முழு எண்களின் வளையம்,ಪೂರ್ಣಾಂಕಗಳ ಉಂಗುರ
R-ஒருங்கிணைக்கக்கூடியது,ಆರ್-ಇಂಟಿಗ್ರೇಬಲ್
வேர்,ಬೇರು
வேர் என்றால் சதுரம்,ಮೂಲ ಎಂದರೆ ಚೌಕ
ஒரு பல்லுறுப்புக்கோவையின் வேர்,ಬಹುಪದದ ಮೂಲ
சுழற்சி,ಸುತ್ತುವುದು
ரவுண்டிங் பிழை,ಪೂರ್ಣಾಂಕ ದೋಷ
வரிசை,ಸಾಲು
வரிசை-நெடுவரிசை பெருக்கல்,ಸಾಲು-ಮೂಲಕ-ಕಾಲಮ್ ಗುಣಾಕಾರ
வரிசை சமநிலை,ಸಾಲು ಸಮಾನತೆ
வரிசை அணி,ಸಾಲು ಮ್ಯಾಟ್ರಿಕ್ಸ್
வரிசை தரவரிசை,ಸಾಲು ಶ್ರೇಣಿ
சேணம் புள்ளி,ತಡಿ ಬಿಂದು
மாதிரி,ಮಾದರಿ
மாதிரி பொருள்,ಮಾದರಿ ಎಂದರೆ
மாதிரி புள்ளி,ಮಾದರಿ ಬಿಂದು
மாதிரி அளவு,ಮಾದರಿ ಅಳತೆ
மாதிரி இடம்,ಮಾದರಿ ಜಾಗ
மாதிரி நிலையான விலகல்,ಮಾದರಿ ಪ್ರಮಾಣಿತ ವಿಚಲನ
மாதிரி ஆய்வு,ಮಾದರಿ ಸಮೀಕ್ಷೆ
மாதிரி மாறுபாடு,ಮಾದರಿ ವ್ಯತ್ಯಾಸ
மாதிரி,ಮಾದರಿ
மாதிரி விநியோகம்,ಮಾದರಿ ವಿತರಣೆ
மாதிரி பிழை,ಮಾದರಿ ದೋಷ
மாதிரி இடைவெளி,ಮಾದರಿ ಮಧ್ಯಂತರ
மாதிரி முறை,ಮಾದರಿ ವಿಧಾನ
மாதிரி கோட்பாடு,ಮಾದರಿ ಸಿದ್ಧಾಂತ
மாற்று மூலம் மாதிரி,ಬದಲಿಯೊಂದಿಗೆ ಮಾದರಿ
அளவுகோல்,ಸ್ಕೇಲಾರ್
அளவிடல் புலம்,ಸ್ಕೇಲಾರ್ ಕ್ಷೇತ್ರ
ஸ்கேலார் மேட்ரிக்ஸ்,ಸ್ಕೇಲಾರ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
அளவிடல் பல,ಸ್ಕೇಲಾರ್ ಬಹು
அளவிடல் பெருக்கல்,ಸ್ಕೇಲಾರ್ ಗುಣಾಕಾರ
அளவிடல் தயாரிப்பு,ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ
அளவிடல் அளவு,ಸ್ಕೇಲಾರ್ ಪ್ರಮಾಣ
ஸ்கேலர் மூன்று தயாரிப்பு,ಸ್ಕೇಲಾರ್ ಟ್ರಿಪಲ್ ಉತ್ಪನ್ನ
காட்சி முக்கோணம்,ದೃಶ್ಯ ತ್ರಿಕೋನ
சிதறிய வரைபடம்,ಚದುರಿದ ರೇಖಾಚಿತ್ರ
ஷ்ரோடிங்கர் சமன்பாடு,ಶ್ರೋಡಿಂಗರ್ ಸಮೀಕರಣ
பருவகால ஏற்ற இறக்கம்,ಋತುಮಾನದ ಏರಿಳಿತ
செகண்ட்,ಸೆಕೆಂಟ್
இரண்டாவது முறை,ಸೆಕೆಂಟ್ ವಿಧಾನ
இரண்டாவது வழித்தோன்றல்,ಎರಡನೇ ಉತ್ಪನ್ನ
இரண்டாவது வரிசை,ಎರಡನೇ ಆದೇಶ
பிரிவு,ವಿಭಾಗ
துறை,ವಲಯ
ஒரு வளைவின் பிரிவு,ವಕ್ರರೇಖೆಯ ವಿಭಾಗ
சுயம் - இணைந்தது,ಸ್ವಯಂ - ಪಕ್ಕದ
தன்னுடன் இணைந்த ஆபரேட்டர்,ಸ್ವಯಂ ಸಂಯೋಜಿತ ಆಪರೇಟರ್
சுயம் - இணைதல்,ಸ್ವಯಂ - ಸಂಯೋಗ
அரை அச்சு,ಸೆಮಿಯಾಕ್ಸಿಸ್
அரைவட்டம்,ಅರ್ಧವೃತ್ತ
அரை-நிச்சயமான அணி,ಅರೆ-ನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್
அரை - திட்டவட்டமான இருபடி வடிவம்,ಅರೆ-ನಿರ್ದಿಷ್ಟ ಚತುರ್ಭುಜ ರೂಪ
அரைகுழு,ಅರೆಗುಂಪು
அரை இடைவெளி,ಅರೆ ಮಧ್ಯಂತರ
அரை பெரிய அச்சு,ಅರೆ ಪ್ರಮುಖ ಅಕ್ಷ
அரை சிறு அச்சு,ಅರೆ ಸಣ್ಣ ಅಕ್ಷ
பிரிக்கக்கூடிய பல்லுறுப்புக்கோவை,ಬೇರ್ಪಡಿಸಬಹುದಾದ ಬಹುಪದೋಕ್ತಿ
மாறிகள் பிரித்தல்,ಅಸ್ಥಿರಗಳ ಪ್ರತ್ಯೇಕತೆ
வரிசை,ಅನುಕ್ರಮ
வரிசைமுறை கோட்பாடு,ಅನುಕ್ರಮ ಸಿದ್ಧಾಂತ
தொடர் பகுப்பாய்வு,ಅನುಕ್ರಮ ವಿಶ್ಲೇಷಣೆ
தொடர் மாதிரி,ಅನುಕ್ರಮ ಮಾದರಿ
தொடர் தொடர்பு,ಸರಣಿ ಪರಸ್ಪರ ಸಂಬಂಧ
தொடர்,ಸರಣಿ
அமைக்கப்பட்டது,ಸೆಟ್
sextant,ಸೆಕ್ಸ್ಟಂಟ್
ஷேவார்ட் கட்டுப்பாட்டு விளக்கப்படங்கள்,ಶೆವರ್ಟ್ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್‌ಗಳು
அடையாளம்,ಚಿಹ್ನೆ
மேட்ரிக்ஸின் கையொப்பம்,ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಹಿ
இருபடி வடிவத்தின் கையொப்பம்,ಚತುರ್ಭುಜ ರೂಪದ ಸಹಿ
கையொப்பமிட்ட எண்,ಸಹಿ ಮಾಡಿದ ಸಂಖ್ಯೆ
முக்கியத்துவம் நிலை,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
முக்கியத்துவம் சோதனை,ಮಹತ್ವ ಪರೀಕ್ಷೆ
குறிப்பிடத்தக்க இலக்கம்,ಗಮನಾರ್ಹ ಅಂಕಿ
அடையாளம் சோதனை,ಚಿಹ್ನೆ ಪರೀಕ್ಷೆ
சிக்னம் செயல்பாடு,ಸಿಗ್ನಮ್ ಕಾರ್ಯ
ஒத்த நீள்வட்டங்கள்,ಇದೇ ದೀರ್ಘವೃತ್ತಗಳು
ஒத்த புள்ளிவிவரங்கள்,ಇದೇ ಅಂಕಿಅಂಶಗಳು
ஒற்றுமை,ಹೋಲಿಕೆ
ஒத்த மெட்ரிக்குகள்,ಇದೇ ರೀತಿಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
எளிய மூடிய வளைவு,ಸರಳ ಮುಚ್ಚಿದ ಕರ್ವ್
எளிய தொடர்பு,ಸರಳ ಪರಸ್ಪರ ಸಂಬಂಧ
எளிய ஹார்மோனிக் இயக்கம்,ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆ
எளிய சீரற்ற மாதிரி,ಸರಳ ಯಾದೃಚ್ಛಿಕ ಮಾದರಿ
எளிய,ಸರಳ
சிம்ப்ளக்ஸ் அல்காரிதம்,ಸಿಂಪ್ಲೆಕ್ಸ್ ಅಲ್ಗಾರಿದಮ್
சிம்ப்ளக்ஸ் அட்டவணை,ಸರಳ ಕೋಷ್ಟಕ
சிம்சனின் ஒன்று - மூன்றாவது விதி,ಸಿಂಪ್ಸನ್ ಅವರ ಒಂದು - ಮೂರನೇ ನಿಯಮ
உருவகப்படுத்துதல் நுட்பம்,ಸಿಮ್ಯುಲೇಶನ್ ತಂತ್ರ
ஒரே நேரத்தில் வேறுபட்ட சமன்பாடுகள்,ಏಕಕಾಲಿಕ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣಗಳು
ஒரே நேரத்தில் சமன்பாடுகள்,ಏಕಕಾಲಿಕ ಸಮೀಕರಣಗಳು
பாவம்,ಪಾಪ
சைன் வளைவு,ಸೈನ್ ಕರ್ವ್
சிங்கிள்டன்,ಸಿಂಗಲ್ಟನ್
ஒற்றை மதிப்பு செயல்பாடு,ಏಕ ಮೌಲ್ಯದ ಕಾರ್ಯ
ஒருமை ஒருங்கிணைந்த,ಏಕವಚನ ಅವಿಭಾಜ್ಯ
ஒருமை,ಏಕತ್ವ
ஒருமை அணி,ಏಕವಚನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ஒற்றை தீர்வு,ಏಕ ಪರಿಹಾರ
மாதிரி அளவு,ಮಾದರಿಯ ಗಾತ್ರ
வளைந்த விநியோகம்,ಓರೆಯಾದ ವಿತರಣೆ
skew-Hermitian அணி,ಓರೆ-ಹರ್ಮಿಟಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
வளைவு,ಓರೆತನ
வளைவு சமச்சீர் அணி,ಓರೆ ಸಮ್ಮಿತೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
மந்தமான மாறி,ಸ್ಲಾಕ್ ವೇರಿಯಬಲ್
சாய்வு,ಇಳಿಜಾರು
சாய்வு சாய்வு,ಇಳಿಜಾರು ಗ್ರೇಡಿಯಂಟ್
சிறிய அடைப்புக்குறிகள்,ಸಣ್ಣ ಆವರಣಗಳು
மென்மையான வளைவு,ನಯವಾದ ವಕ್ರರೇಖೆ
மென்மையான செயல்பாடு,ಸುಗಮ ಕಾರ್ಯ
நேரத் தொடரை மென்மையாக்குதல்,ಸಮಯ ಸರಣಿಯನ್ನು ಸುಗಮಗೊಳಿಸುವುದು
சூரிய குடும்பம்,ಸೌರ ಮಂಡಲ
சோலெனாய்டல் திசையன்,ಸೊಲೆನಾಯ್ಡ್ ವೆಕ್ಟರ್
திடமான,ಘನ
திட வடிவியல்,ಘನ ಜ್ಯಾಮಿತಿ
தீர்வு,ಪರಿಹಾರ
தொடரில் தீர்வு,ಸರಣಿಯಲ್ಲಿ ಪರಿಹಾರ
தீர்வு அணி,ಪರಿಹಾರ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ஒரு முக்கோணத்தின் தீர்வு,ತ್ರಿಕೋನದ ಪರಿಹಾರ
தீர்வு இடம்,ಪರಿಹಾರ ಜಾಗ
சோனைன் பல்லுறுப்புக்கோவை,ಸೋನೈನ್ ಬಹುಪದೋಕ್ತಿ
விண்வெளி,ಜಾಗ
விண்வெளி வளைவு,ಬಾಹ್ಯಾಕಾಶ ಕರ್ವ್
பரந்து விரிந்த தொகுப்பு,ವ್ಯಾಪಿಸಿರುವ ಸೆಟ್
இடஞ்சார்ந்த தொடர்பு வரைபடம்,ಪ್ರಾದೇಶಿಕ ಕೋರ್ರೆಲೋಗ್ರಾಮ್
சிறப்பு நேரியல் குழு,ವಿಶೇಷ ರೇಖೀಯ ಗುಂಪು
சிறப்பு ஆர்த்தோகனல் குழு,ವಿಶೇಷ ಆರ್ಥೋಗೋನಲ್ ಗುಂಪು
குறிப்பிட்ட ஈர்ப்பு,ವಿಶಿಷ್ಟ ಗುರುತ್ವ
நிறமாலை மேப்பிங் தேற்றம்,ಸ್ಪೆಕ್ಟ್ರಲ್ ಮ್ಯಾಪಿಂಗ್ ಪ್ರಮೇಯ
ஒரு செயல்பாட்டின் ஸ்பெக்ட்ரம்,ಕಾರ್ಯದ ಸ್ಪೆಕ್ಟ್ರಮ್
கோளம்,ಗೋಳ
கோள ஒருங்கிணைப்பு அமைப்பு,ಗೋಳಾಕಾರದ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ
கோள துருவ ஒருங்கிணைப்பு,ಗೋಳಾಕಾರದ ಧ್ರುವ ನಿರ್ದೇಶಾಂಕ
கோள முக்கோணம்,ಗೋಳಾಕಾರದ ತ್ರಿಕೋನ
