English,Bengali
read only memory,শুধুমাত্র স্মৃতি পড়া
read write head,পড়া লেখা মাথা
read/write cycle,পড়া/লেখা চক্র
read/write head,পড়া/লেখা মাথা
read/write,পড়া/লেখা
Reader,পাঠক
reading,পড়া
read-out,উচ্চারণ করা
real,বাস্তব
real time processing,বাস্তব সময় প্রক্রিয়াকরণ
Receiver,রিসিভার
recognition logic,স্বীকৃতি যুক্তি
Recompile,পুনরায় কম্পাইল করুন
Record,রেকর্ড
recording head,রেকর্ডিং মাথা
recoverable error,পুনরুদ্ধারযোগ্য ত্রুটি
Recovery,পুনরুদ্ধার
recursim theorem,recursim উপপাদ্য
Recursion,পুনরাবৃত্তি
recursive function,পুনরাবৃত্ত ফাংশন
reduced instruction set computer (RISC),হ্রাসকৃত নির্দেশনা সেট কম্পিউটার (RISC)
Redundancy,অপ্রয়োজনীয়তা
redundant array of independent disks (RAID),স্বাধীন ডিস্কের অপ্রয়োজনীয় অ্যারে (RAID)
Re-entrant,পুনঃপ্রবেশকারী
re-entrant code,পুনরায় প্রবেশকারী কোড
Reference,রেফারেন্স
referential integrity,উল্লেখ সততা
Reflectivity,প্রতিফলন
Reflextion,প্রতিবিম্ব
Refraction,প্রতিসরণ
Refresh,রিফ্রেশ
Regeneration,পুনর্জন্ম
Register,নিবন্ধন
regular grammar,নিয়মিত ব্যাকরণ
Relation,সম্পর্ক
relational database,সম্পর্কিত তথ্য ভাণ্ডার
relational database management system (RDBMS),রিলেশনাল ডাটাবেস ম্যানেজমেন্ট সিস্টেম (RDBMS)
relational model,রিলেশনাল মডেল
Relative,আপেক্ষিক
relative addressing,আপেক্ষিক ঠিকানা
Relay,রিলে
reliability modeling,নির্ভরযোগ্যতা মডেলিং
Reliable,নির্ভরযোগ্য
relocatable code,স্থানান্তরযোগ্য কোড
Remote,দূরবর্তী
remote host,দূরবর্তী হোস্ট
remote job entry,দূরবর্তী কাজের এন্ট্রি
remote log-in,দূরবর্তী লগ ইন
remote procedure call (RPC),দূরবর্তী পদ্ধতি কল (RPC)
remote sensing,রিমোট সেন্সিং
Rename,নাম পরিবর্তন করুন
Rendering,রেন্ডারিং
Repeater,রিপিটার
Reply,উত্তর দিন
Request,অনুরোধ
request for comments (RFC),মন্তব্যের জন্য অনুরোধ (RFC)
request/reply protocol,অনুরোধ/উত্তর প্রোটোকল
rerun program,প্রোগ্রাম পুনরায় চালান
Research,গবেষণা
reset cycle,চক্র পুনরায় সেট করুন
Resident,বাসিন্দা
Resolution,রেজোলিউশন
Resources,সম্পদ
responsee time,প্রতিক্রিয়া সময়
Restart,আবার শুরু
Restore,পুনরুদ্ধার করুন
Retrace,রিট্রেস
Retransmission,রিট্রান্সমিশন
Retrieve,পুনরুদ্ধার করুন
Retry,পুনরায় চেষ্টা করা
Return,প্রত্যাবর্তন
return code,রিটার্ন কোড
return key,রিটার্ন কী
reusable code,পুনরায় ব্যবহারযোগ্য কোড
Rewritable,পুনর্লিখনযোগ্য
RGB monitor,আরজিবি মনিটর
Ribbon,ফিতা
right issue,সঠিক সমস্যা
Robot,রোবট
Robotics,যন্ত্রমানব নির্মাণ বিদ্যা
Robust,বলিষ্ঠ
Role,ভূমিকা
roll back,ফিরে আসা
roll in,রোল ইন
roll out,রোল আউট
ROM,রম
Root,রুট
root directory,রুট ডিরেক্টরি
round of error,ত্রুটির রাউন্ড
Router,রাউটার
Routing,রাউটিং
RS232C interface,RS232C ইন্টারফেস
RSA encryption,RSA এনক্রিপশন
RTC,আরটিসি
run length encoding,দৈর্ঘ্য এনকোডিং চালান
run time,রান সময়
run time error,রান টাইম ত্রুটি
Sample,নমুনা
Sampling,স্যাম্পলিং
Satellite,স্যাটেলাইট
Saturating,স্যাচুরেটিং
Save,সংরক্ষণ
Scalability,পরিমাপযোগ্যতা
Scalar,স্কেলার
Scanning,স্ক্যানিং
Scenario,দৃশ্যকল্প
Scheduler,সময়সূচী
screen image projector,স্ক্রিন ইমেজ প্রজেক্টর
Script,লিপি
scripting language,স্ক্রিপ্টিং ভাষা
Scrolling,স্ক্রোলিং
SDLC (sychronous data link control),SDLC (সিক্রোনাস ডেটা লিঙ্ক নিয়ন্ত্রণ)
Search,অনুসন্ধান করুন
search engine,খোঁজ যন্ত্র
search tree,অনুসন্ধান গাছ
Searching,অনুসন্ধান করা হচ্ছে
Secondary,মাধ্যমিক
Sector,সেক্টর
security policy,নিরাপত্তা নীতি
seek time,সময় নেওয়া
Segment,সেগমেন্ট
Segmentation,সেগমেন্টেশন
selection sort,নির্বাচন বাছাই
self contained,স্বয়ংসম্পূর্ণ
Semantics,শব্দার্থবিদ্যা
Semaphore,সেমাফোর
Semiconductor,সেমিকন্ডাক্টর
semontic web,শব্দার্থিক ওয়েব
sequential access method,অনুক্রমিক অ্যাক্সেস পদ্ধতি
Serial,সিরিয়াল
Serializer,সিরিয়ালাইজার
Server,সার্ভার
server crash,সার্ভার ক্র্যাশ
server license,সার্ভার লাইসেন্স
servo multiplier,সার্ভো গুণক
Set,সেট
set point,চিহ্নিত করা
set up,সেট আপ
Shade,ছায়া
Shading,শেডিং
Shadow,ছায়া
share file,ফাইল শেয়ার করুন
shared access,ভাগ করা অ্যাক্সেস
Sharing,শেয়ারিং
Shell,শেল
shift character,চরিত্র পরিবর্তন
short circuit,শর্ট সার্কিট
short instruction,সংক্ষিপ্ত নির্দেশ
Sibling,ভাইবোন
side effect,পার্শ্ব প্রতিক্রিয়া
sign bit,সাইন বিট
Signal,সংকেত
signal processing,সংকেত প্রক্রিয়াজাতকরণ
Signalling,সংকেত
signal-to-noise ratio,শব্দ অনুপাত থেকে সংকেত
Signature,স্বাক্ষর
signature testing,স্বাক্ষর পরীক্ষা
significant digit,উল্লেখযোগ্য সংখ্যা
silicon chip,সিলিকন চিপ
Simple Mail Transfer Protocol (SMTP),সাধারণ মেল ট্রান্সফার প্রোটোকল (SMTP)
Simplex,সিমপ্লেক্স
simplex node,সিমপ্লেক্স নোড
Simulation,সিমুলেশন
Simulator,সিমুলেটর
Simultaneous,যুগপত
simultaneous processing,যুগপত প্রক্রিয়াকরণ
Singleton,সিঙ্গেলটন
site licence,সাইটের লাইসেন্স
Size,আকার
Sizing,সাইজিং
Sketching,স্কেচিং
Skip,এড়িয়ে যান
Skipping,স্কিপিং
Slash,স্ল্যাশ
slave computer,স্লেভ কম্পিউটার
sliding window protocol,স্লাইডিং উইন্ডো প্রোটোকল
Slip,স্লিপ
Slot,স্লট
small computer system interface (SCSI),ছোট কম্পিউটার সিস্টেম ইন্টারফেস (SCSI)
smart card,স্মার্ট কার্ড
snail mail,শামুক মেইল
Snapshot,স্ন্যাপশট
soft computing,নরম কম্পিউটিং
soft copy,সফট কপি
soft font,নরম ফন্ট
Software,সফটওয়্যার
software engineering,সফ্টওয়্যার প্রকৌশল
software license,সফ্টওয়্যার লাইসেন্স
software piracy,সফটওয়্যার পাইরেসি
Spectrum,বর্ণালী
Spiral,সর্পিল
spread sheet,শীট ছড়িয়ে
Standard,স্ট্যান্ডার্ড
standard generalized markup language (SGML),স্ট্যান্ডার্ড সাধারণীকৃত মার্কআপ ভাষা (SGML)
Standardization,প্রমিতকরণ
standby time,Standby সময়
star LAN,তারকা LAN
star topology,তারকা টপোলজি
start bit,বিট শুরু
Starvation,অনাহার
static memory',স্ট্যাটিক মেমরি&#39;
status channel,স্ট্যাটাস চ্যানেল
step size,ধাপে আকার
stop and wait protocol,থামুন এবং প্রোটোকল অপেক্ষা করুন
stop code,স্টপ কোড
stop key,স্টপ কী
Storability,সঞ্চয়যোগ্যতা
stored program,সংরক্ষিত প্রোগ্রাম
string data,স্ট্রিং ডেটা
structured coding,কাঠামোগত কোডিং
structured query language (SQL),কাঠামোগত ক্যোয়ারী ভাষা (SQL)
style sheet,শৈলী শীট
Sub-directory,সাব-ডিরেক্টরি
Subnet,সাবনেট
Subtree,সাবট্রি
Summarization,সারসংক্ষেপ
super computer,সুপার কম্পিউটার
super computing,সুপার কম্পিউটিং
super key,সুপার কী
super user,সুপার ব্যবহারকারী
supervised learning,তত্ত্বাবধানে শিক্ষা
support chip,সমর্থন চিপ
Surf,সার্ফ
Surfing,সার্ফিং
Swap,অদলবদল
swap in,অদলবদল
swap out,অদলবদল করা
Swapping,অদলবদল
switched network,সুইচড নেটওয়ার্ক
Switching,সুইচিং
switching theory,স্যুইচিং তত্ত্ব
symbolic programming,প্রতীকী প্রোগ্রামিং
Synchronization,সিঙ্ক্রোনাইজেশন
Synchronizer,সিঙ্ক্রোনাইজার
Synchronous,সিঙ্ক্রোনাস
synchronous digital hierarchy (SDH),সিঙ্ক্রোনাস ডিজিটাল হায়ারার্কি (SDH)
syntax analysis,সিনট্যাক্স বিশ্লেষণ
system analysis,ধারা বিশ্লেষণ
system engineering,সিস্টেম ইঞ্জিনিয়ারিং
system hacker,সিস্টেম হ্যাকার
system integrator,ব্যাবস্থা সংযোগকারক
system log,সিস্টেম লগ
system mask,সিস্টেম মাস্ক
system network architecture (SNA),সিস্টেম নেটওয়ার্ক আর্কিটেকচার (SNA)
system programmer,সিস্টেম প্রোগ্রামার
system restart,সিস্টেম রিস্টার্ট
system shutdown,সিস্টেম শাটডাউন
system testing,সিস্টেম পরীক্ষা
system utility,সিস্টেম ইউটিলিটি
systematic code,পদ্ধতিগত কোড
tab command,ট্যাব কমান্ড
Table,টেবিল
table look up,টেবিল দেখুন
table space,টেবিল স্পেস
Tablet,ট্যাবলেট
tabular array,ট্যাবুলার অ্যারে
tabulating function,ট্যাবুলেটিং ফাংশন
tagged architecture,ট্যাগ করা আর্কিটেকচার
tagged image file format (TIFF),ট্যাগ করা ছবি ফাইল ফরম্যাট (TIFF)
tandam system,ট্যান্ডাম সিস্টেম
tape density,টেপ ঘনত্ব
tape mask,টেপ মাস্ক
tar file,tar ফাইল
Task,টাস্ক
task bar,টাস্ক বার
task scheduler,কাজের সূচি
TCP/IP (transmission control protocol/internet protocol),TCP/IP (ট্রান্সমিশন কন্ট্রোল প্রোটোকল/ইন্টারনেট প্রোটোকল)
teardown operation,টিয়ারডাউন অপারেশন
Telecom,টেলিকম
Telecommunication,টেলিযোগাযোগ
Teleconference,টেলিকনফারেন্স
Teleconferencing,টেলিকনফারেন্সিং
Telegraphy,টেলিগ্রাফি
Telemetry,টেলিমেট্রি
Telephone,টেলিফোন
Telephony,টেলিফোনি
Teleprinter,টেলিপ্রিন্টার
Teleprocessing,টেলিপ্রসেসিং
Television,টেলিভিশন
Telex,টেলেক্স
Telnet,টেলনেট
Temperature,তাপমাত্রা
Template,টেমপ্লেট
ten's complement,দশের পরিপূরক
tera byte,তেরা বাইট
tera flops,তেরা ফ্লপ
terminal cursor,টার্মিনাল কার্সার
terminal node,টার্মিনাল নোড
terminal window,টার্মিনাল উইন্ডো
Termination,সমাপ্তি
Ternary,টারনারি
ternary operation,টার্নারি অপারেশন
Test,পরীক্ষা
test coverage,পরীক্ষার কভারেজ
test run,পরীক্ষা চালানো
Test-data,টেস্ট-ডেটা
Text,পাঠ্য
text box,টেক্সট বক্স
text cursor,পাঠ্য কার্সার
text editor,টেক্সট সম্পাদক
text file,লেখার ফাইল
text mode,পাঠ্য মোড
text processing,পাঠ্য প্রক্রিয়াকরণ
text to speech (TTS),টেক্সট টু স্পিচ (TTS)
texture mapping,টেক্সচার ম্যাপিং
T-flip-flop,টি-ফ্লিপ-ফ্লপ
thermal printer,থারমাল প্রিন্টার
thin film memory,পাতলা ফিল্ম মেমরি
thin film transistor,পাতলা ফিল্ম ট্রানজিস্টর
Thrashing,মারধর
Thread,থ্রেড
Threading,থ্রেডিং
threetier network,ত্রিস্তর নেটওয়ার্ক
Throughput,থ্রুপুট
time complexity,সময় জটিলতা
time division multiplexing (TDM),টাইম ডিভিশন মাল্টিপ্লেক্সিং (TDM)
time frame,সময় ফ্রেম
time frame,সময় ফ্রেম
time machine,সময় মেশিন
time out,সময় শেষ
time quantization,সময় পরিমাপ
time series,সময় সিরিজ
time sharing,সময় ভাগ
time sharing system,সময় ভাগ করে নেওয়ার সিস্টেম
time stamp,সময় স্ট্যাম্প
timing diagram,টাইমিং ডায়াগ্রাম
Tint,আভা
Toggle,টগল
toggling speed,টগল করার গতি
Token,টোকেন
token bus,টোকেন বাস
token bus,টোকেন বাস
token bus network,টোকেন বাস নেটওয়ার্ক
token ring,টোকেন রিং
token talk,টোকেন কথা
Tool,টুল
top down,আপাদোমোস্তোক
top down design,টপ ডাউন ডিজাইন
top down parsing,টপ ডাউন পার্সিং
Topology,টপোলজি
touch pad,স্পর্শ প্যাড
touch screen,স্পর্শ পর্দা
Trace,ট্রেস
Tracing,ট্রেসিং
Track,ট্র্যাক
track disk,ট্র্যাক ডিস্ক
track tape,ট্র্যাক টেপ
Tracking,ট্র্যাকিং
Trailer,লতা
Trajectory,গতিপথ
Transaction,লেনদেন
transaction file,লেনদেন ফাইল
transaction log,লেনদেনের লগ
Transcribe,প্রতিলিপি
Transducer,ট্রান্সডুসার
transfer rate,স্থানান্তর হার
transfer time,স্থানান্তর সময়
Transformation,রূপান্তর
transient error,ক্ষণস্থায়ী ত্রুটি
transit time,ট্রানজিট সময়
Transition,উত্তরণ
Transitive,ট্রানজিটিভ
Transitivity,ট্রানজিটিভিটি
Translation,অনুবাদ
Transmission,সংক্রমণ
transmission control protocol (TCP),ট্রান্সমিশন কন্ট্রোল প্রোটোকল (TCP)
transmission line,পরিচলন রেখা
Transmitter,ট্রান্সমিটার
Transparency,স্বচ্ছতা
Transponder,ট্রান্সপন্ডার
Transportation,পরিবহন
Transposition,স্থানান্তর
Transputer,ট্রান্সপুটার
Transreceiver,ট্রান্সরিভার
Trapping,ফাঁদে ফেলা
Traverse,ট্রাভার্স
tree (traversal),গাছ (ট্রাভার্সাল)
tree network,গাছ নেটওয়ার্ক
tributary circuit,উপনদী সার্কিট
trival graph,তুচ্ছ গ্রাফ
trouble shoot,সমস্যা অঙ্কুর
Truncate,ছাঁটা
truth table,সঠিক তালিকা
Tuner,টিউনার
Tunnelling,টানেলিং
Tunning,টানিং
Tuple,টুপল
turbo pascal,টার্বো প্যাসকেল
turing machine,টিউরিং মেশিন
turn aroud time,সময় ঘুরিয়ে দিন
turn around document,নথি ঘুরিয়ে দিন
turnaround sequence,পরিবর্তনের ক্রম
twin cable,টুইন তারের
twisted pair,পাকানো জোড়া
two part assembler,দুই অংশ সংযোজনকারী
two's complement,দুই এর পরিপূরক
type,টাইপ
type face,টাইপ মুখ
type head,মাথা টাইপ করুন
type wheel,টাইপ চাকা
Typing,টাইপিং
un interruptable power source (UPS),আন ইন্টারপ্টেবল পাওয়ার সোর্স (ইউপিএস)
unary operation,unary অপারেশন
unary operation,unary অপারেশন
unary operator,unary অপারেটর
Uncertainity,অনিশ্চয়তা
unconditional statement,শর্তহীন বিবৃতি
Uncountable,অগণিত
Uncover,উন্মোচন
Undecidable,সিদ্ধান্তহীন
Undefined,অনির্ধারিত
undefined record,অনির্ধারিত রেকর্ড
Undelete,মুছে ফেলুন
Underscore,আন্ডারস্কোর
Undirected,অনির্দেশিত
undirected graph,অনির্দেশিত গ্রাফ
undirectional service time,undirectional সেবা সময়
Undo,পূর্বাবস্থায় ফেরান
unformatted disk,বিন্যাসহীন ডিস্ক
Unicasting,ইউনিকাস্টিং
Unicode,ইউনিকোড
unidirected tree,অনির্দেশিত গাছ
uniform resource locator (URL),ইউনিফর্ম রিসোর্স লোকেটার (URL)
Uniprocessing,ইউনিপ্রসেসিং
Unique,অনন্য
unishielded twisted pair (UTP),ইউনিশিল্ড টুইস্টেড পেয়ার (UTP)
Unit,ইউনিট
unit address,ইউনিট ঠিকানা
unit interval,একক ব্যবধান
unit testing,অংশ পরিক্ষাকরণ
unitary code,একক কোড
Uniterm,Uniterm
universal asynchronous receiver/transmitter (UART),ইউনিভার্সাল অ্যাসিঙ্ক্রোনাস রিসিভার/ট্রান্সমিটার (UART)
universal flip flop,সর্বজনীন ফ্লিপ ফ্লপ
universal set,সার্বজনীন সেট
universtal character set,সার্বজনীন অক্ষর সেট
Unix,ইউনিক্স
Unlock,আনলক
unprotected field,অরক্ষিত ক্ষেত্র
unprotected file,অরক্ষিত ফাইল
Unreachable,অগম্য
Unshade,ছায়ামুক্ত করা
Unshielded,অরক্ষিত
unsuccessful call,অসফল কল
Untar,উন্টার
update anomalies,অসঙ্গতি আপডেট করুন
updated file,আপডেট করা ফাইল
Updating,আপডেট করা হচ্ছে
Upgrade,আপগ্রেড করুন
Upgrade,আপগ্রেড করুন
Uplink,আপলিংক
Uploading,আপলোড হচ্ছে
upper memory area,উপরের মেমরি এলাকা
Upstream,আপস্ট্রিম
Uptime,আপটাইম
Upward,ঊর্ধ্বমুখী
Usenet,ইউজনেট
User,ব্যবহারকারী
user agent,ব্যবহারিক দূত
user authentication,ব্যবহারকারী প্রমাণীকরণ
user datagram protocol (UDP),ব্যবহারকারীর ডেটাগ্রাম প্রোটোকল (UDP)
user friendly,ব্যবহারকারী বান্ধব
user identification,ব্যবহারকারী সনাক্তকরণ
user identity (UID),ব্যবহারকারীর পরিচয় (UID)
user interface,ব্যবহারকারী ইন্টারফেস
user name,ব্যবহারকারীর নাম
user profile,ব্যবহারকারীর প্রোফাইল
Utility,ইউটিলিটি
utility software,ইউটিলিটি সফটওয়্যার
Valid,বৈধ
Validation,বৈধতা
validation protocols,বৈধতা প্রোটোকল
validation testing,বৈধতা পরীক্ষা
validity check,বৈধতা পরীক্ষা
value added network (VAN),মূল্য সংযোজন নেটওয়ার্ক (VAN)
value added reseller (VAR),ভ্যালু অ্যাডেড রিসেলার (VAR)
vanishing point,বিলয়বিন্দু
Vapourware,ভাপওয়্যার
Variable,পরিবর্তনশীল
variable address,পরিবর্তনশীল ঠিকানা
variable bit rate,পরিবর্তনশীল বিট হার
variable field length,পরিবর্তনশীল ক্ষেত্রের দৈর্ঘ্য
variable length code,পরিবর্তনশীল দৈর্ঘ্য কোড
variable name,পরিবর্তনশীল নাম
Variale,ভেরিয়েল
Vector,ভেক্টর
vector grapdhics,ভেক্টর গ্রাফিক্স
vector precessing,ভেক্টর প্রসেসিং
vectored interrupts,vectored interrupts
venn diagram,ভেন ডায়াগ্রাম
verification & validation (V&V),যাচাইকরণ এবং বৈধতা (V&amp;V)
version control,ভর্সন নিয্ন্ত্র্ন
version number,সংস্করণ সংখ্যা
Vertex,ভার্টেক্স
vertical processor,উল্লম্ব প্রসেসর
very large scale integration (VLSI ),খুব বড় স্কেল ইন্টিগ্রেশন (VLSI)
very long instruction word (VLIW),খুব দীর্ঘ নির্দেশ শব্দ (VLIW)
VHDL,ভিএইচডিএল
video camera,ভিডিও ক্যামেরা
video conferencing,ভিডিও কনফারেন্সিং
video display terminal,ভিডিও প্রদর্শন টার্মিনাল
video display unit,ভিডিও প্রদর্শন ইউনিট
video game,ভিডিও গেম
video graphic adaptor (VGA),ভিডিও গ্রাফিক অ্যাডাপ্টার (ভিজিএ)
video graphics adapter (VGA),ভিডিও গ্রাফিক্স অ্যাডাপ্টার (ভিজিএ)
video server,ভিডিও সার্ভার
View,দেখুন
view port,পোর্ট দেখুন
Viewport,ভিউপোর্ট
virtual circuit,ভার্চুয়াল সার্কিট
virtual function,ভার্চুয়াল ফাংশন
virtual memory,ভার্চুয়াল মেমরি
virtual private network,ভার্চুয়াল প্রাইভেট নেটওয়ার্ক
virtual reality,ভার্চুয়াল বাস্তবতা
virtual reality,ভার্চুয়াল বাস্তবতা
virtual reality markup language,ভার্চুয়াল বাস্তবতা মার্কআপ ভাষা
virtual reality markup language (VRML),ভার্চুয়াল রিয়েলিটি মার্কআপ ভাষা (VRML)
virtual storage access method,ভার্চুয়াল স্টোরেজ অ্যাক্সেস পদ্ধতি
virtual storage management,ভার্চুয়াল স্টোরেজ ব্যবস্থাপনা
Virus,ভাইরাস
virus detection,ভাইরাস সনাক্তকরণ
virus programme,ভাইরাস প্রোগ্রাম
Visibility,দৃশ্যমানতা
Vision,দৃষ্টি
visual basic,ভিজ্যুয়াল বেসিক
visual C++,ভিজ্যুয়াল C++
visual display unit,চাক্ষুষ প্রদর্শন ইউনিট
Vitual,ভিচুয়াল
vitual address,ভিচুয়াল ঠিকানা
vitual machine (VM),ভিচুয়াল মেশিন (ভিএম)
Voice,ভয়েস
voice mail,ভয়েস মেইল
voice mail server,ভয়েস মেইল সার্ভার
voice recognition,ভয়েস স্বীকৃতি
Voice-net,ভয়েস-নেট
volatile memory,উদ্বায়ী মেমরি
Wafer,ওয়েফার
WAIS manager,WAIS ম্যানেজার
wait die,মরার অপেক্ষা করুন
wait wound,ক্ষত অপেক্ষা করুন
waited code,অপেক্ষা করা কোড
waited mean,অপেক্ষা করা মানে
waiting time,অপেক্ষার সময়
wall grade,প্রাচীর গ্রেড
warm restart,উষ্ণ পুনঃসূচনা
waste band width,বর্জ্য ব্যান্ড প্রস্থ
waterfall model,জলপ্রপাত মডেল
Wavelet,ওয়েভলেট
wavelet image compression,তরঙ্গায়িত ইমেজ কম্প্রেশন
wavelet transform,তরঙ্গায়িত রূপান্তর
weak entity,দুর্বল সত্তা
Web,ওয়েব
web address,ওয়েব ঠিকানা
web authoring,ওয়েব অথরিং
web browser,ওয়েব ব্রাউজার
web page,ওয়েব পেজ
Web server,ওয়েব সার্ভার
web site,ওয়েব সাইট
web-enabld application,ওয়েব-সক্ষম অ্যাপ্লিকেশন
Web-enabled,ওয়েব-সক্ষম
weighted graph,ওজনযুক্ত গ্রাফ
well connected,ভালভাবে সংযুক্ত
well formed formula,সুগঠিত সূত্র
well ordered set,ভাল অর্ডার সেট
Wetware,ওয়েটওয়্যার
wheatstone bench mark,wheatstone বেঞ্চ চিহ্ন
Wheel,চাকা
while loop,যখন লুপ
white box testing,সাদা বক্স পরীক্ষা
white light,সাদা আলো
white noise,সাদা গোলমাল
wide area network (WAN),ওয়াইড এরিয়া নেটওয়ার্ক (WAN)
wide area network (WAN),ওয়াইড এরিয়া নেটওয়ার্ক (WAN)
wide band,প্রশস্ত ব্যান্ড
wild card,ওয়াইল্ড কার্ড
Wimp,উইম্প
win,জয়
win zip,জিপ জয়
Window,জানলা
Windowing,জানালা
Windows,উইন্ডোজ
windows explorer,উইন্ডোজ এক্সপ্লোরার
windows NT,উইন্ডোজ এনটি
wire frame model,তারের ফ্রেম মডেল
wire printer,তারের প্রিন্টার
wired logic,তারযুক্ত যুক্তি
wireless fidelity ( wi Fi),বেতার বিশ্বস্ততা (wi Fi)
wireless LAN,বেতার ল্যান
wireless transmission,বেতার ট্রান্সমিশন
Wizard,উইজার্ড
Word,শব্দ
word key,শব্দ কী
word length,শব্দের দৈর্ঘ্য
word oriented,শব্দ ভিত্তিক
word processing,শব্দ প্রক্রিয়াকরণ
word processing,শব্দ প্রক্রিয়াকরণ
word processor,শব্দ প্রসেসর
word underscore character,শব্দ আন্ডারস্কোর অক্ষর
work flow management,কাজের প্রবাহ ব্যবস্থাপনা
work group,কাজের গ্রুপ
work unit,কাজের একক
work volume,কাজের পরিমাণ
working directory,কাজের ডিরেক্টরি
working set,কাজের সেট
working storage,কাজ স্টোরেজ
Workshop,কর্মশালা
Workstation,ওয়ার্কস্টেশন
world co-ordinate,বিশ্বের সমন্বয়
world wide web (WWW),ওয়ার্ল্ড ওয়াইড ওয়েব (WWW)
worst case analysis,সবচেয়ে খারাপ ক্ষেত্রে বিশ্লেষণ
worst fit algorithm,সবচেয়ে খারাপ ফিট অ্যালগরিদম
Wraparound,চারপাশে মোড়ানো
wrist computing,কব্জি কম্পিউটিং
Writable,লেখার যোগ্য
Write,লিখুন
write cache,ক্যাশে লিখুন
write cycle,চক্র লিখুন
write key,কী লিখুন
"write once, read more (WORM)","একবার লিখুন, আরও পড়ুন (ওয়ার্ম)"
write protection,সুরক্ষা লিখুন
write read head,পড়া মাথা লিখুন
X OR,X বা
X-12,X-12
XBM X bitmap,XBM X বিটম্যাপ
Xenix,জেনিক্স
Xmodem,এক্সমোডেম
X-on/X-off,এক্স-অন/এক্স-অফ
X-terminal,এক্স-টার্মিনাল
Xtext,এক্সটেক্সট
X-window,এক্স-উইন্ডো
YACC,YACC
Yahoo,ইয়াহু
Yoke,জোয়াল
Z-buffer,জেড-বাফার
zero address instruction,শূন্য ঠিকানা নির্দেশনা
zero function,শূন্য ফাংশন
zero level address,শূন্য স্তরের ঠিকানা
zero matrix,শূন্য ম্যাট্রিক্স
zero suppression,শূন্য দমন
zero wait state,শূন্য অপেক্ষা রাজ্য
zero-slot LAN,শূন্য-স্লট LAN
Zip,জিপ
zip code,জিপ কোড
zip file,জিপ ফাইল
zip UPZ modem,জিপ ইউপিজেড মডেম
Zone,মণ্ডল
zone list,জোন তালিকা
Zoom,জুম
zoom in,প্রসারিত করো
zoom out,ছোট করা
Zooming,জুমিং
Z-term,Z- টার্ম
