Assamese,Marathi
সৰু সৰু বন্ধনী,लहान कंस
মসৃণ বক্ৰ,गुळगुळीत वक्र
মসৃণ কাৰ্য্য,गुळगुळीत कार्य
সময় শৃংখলাৰ মসৃণকৰণ,वेळ मालिका गुळगुळीत
সৌৰজগত,सौर यंत्रणा
ছ&#39;লেন&#39;ইডাল ভেক্টৰ,solenoidal वेक्टर
গোটা,घन
কঠিন জ্যামিতি,घन भूमिती
সমাধান,उपाय
শৃংখলাবদ্ধভাৱে সমাধান,मालिकेत उपाय
সমাধান মেট্ৰিক্স,समाधान मॅट्रिक्स
ত্ৰিভুজৰ সমাধান,त्रिकोणाचे समाधान
সমাধান স্থান,समाधान जागा
সোনাইন বহুপদ,सोनीन बहुपदी
স্থান,जागा
স্থান বক্ৰ,जागा वक्र
স্পেনিং চেট,पसरलेला संच
স্থানীয় কোৰেলোগ্ৰাম,अवकाशीय सहकोरेलोग्राम
বিশেষ ৰৈখিক গোট,विशेष रेखीय गट
বিশেষ অৰ্থগনেল গোট,विशेष ऑर्थोगोनल गट
নিৰ্দিষ্ট মাধ্যাকৰ্ষণ,विशिष्ट गुरुत्व
বৰ্ণালী মেপিং উপপাদ্য,वर्णक्रमीय मॅपिंग प्रमेय
এটা ফলনৰ বৰ্ণালী,फंक्शनचा स्पेक्ट्रम
গোলক,गोल
গোলাকাৰ স্থানাংক ব্যৱস্থা,गोलाकार समन्वय प्रणाली
গোলাকাৰ মেৰু স্থানাংক,गोलाकार ध्रुवीय समन्वय
গোলাকাৰ ত্ৰিভুজ,गोलाकार त्रिकोण
গোলাকাৰ ত্ৰিকোণমিতি,गोलाकार त्रिकोणमिती
সৰ্পিল,सर्पिल
বৰ্গ,चौरस
বৰ্গক্ষেত্ৰৰ বন্ধনী,चौकोनी कंस
বৰ্গ ইন্টিগ্ৰেবল,चौरस अविभाज्य
বৰ্গক্ষেত্ৰৰ মেট্ৰিক্স,चौरस मॅट्रिक्स
বৰ্গমূল,वर्गमुळ
নমুনা সংগ্ৰহৰ পৰ্যায়,नमुना घेण्याचा टप्पा
চিৰিৰ কাৰ্য্য,पायर्या फंक्शन
মানক বিচ্যুতি,प्रमाणित विचलन
মানক ভিতৰৰ উৎপাদন,मानक आतील उत्पादन
ভাৰসাম্যৰ অৱস্থা,समतोल स्थिती
স্থবিৰ বক্ৰ,स्थिर वक्र
স্থবিৰ বিন্দু,स्थिर बिंदू
স্থবিৰ মান,स्थिर मूल्य
পৰিসংখ্যা,आकडेवारी
পৰিসংখ্যাগত,सांख्यिकीय
পৰিসংখ্যাগত তথ্য,सांख्यिकीय डेटा
পৰিসংখ্যাগত বিতৰণ,सांख्यिकीय वितरण
পৰিসংখ্যাগত অনুমান,सांख्यिकीय गृहीतक
পৰিসংখ্যাগত অনুমান,सांख्यिकीय निष्कर्ष
পৰিসংখ্যাগত আৰ্হি,सांख्यिकीय मॉडेल
পৰিসংখ্যাগত জনসংখ্যা,सांख्यिकीय लोकसंख्या
পৰিসংখ্যাগত গুণগত মান নিয়ন্ত্ৰণ,सांख्यिकीय गुणवत्ता नियंत्रण
পৰিসংখ্যা,आकडेवारी
স্থিৰ,स्थिर
স্থিৰ অৱস্থাৰ সমাধান,स्थिर राज्य उपाय
ঠেক আৰোহণ (এটা বক্ৰৰ),सरळ चढण (वक्र)
steepest আৰোহণ ডিজাইন,सर्वात उंच चढण डिझाइन
ঠেকতম অৱতৰণ,सर्वात उंच कूळ
ষ্টেপ ফাংচন,चरण कार्य
ষ্টাৰলিং ছিৰিজ,स्टर्लिंग मालिका
ষ্ট&#39;কেষ্টিক,स्टोकेस्टिक
ষ্ট&#39;কেষ্টিক মেট্ৰিক্স,स्टोकास्टिक मॅट्रिक्स
ষ্ট&#39;কেষ্টিক মডেল,स्टोकास्टिक मॉडेल
ষ্ট&#39;কেষ্টিক প্ৰগ্ৰেমিং,स्टोकास्टिक प्रोग्रामिंग
ষ্ট&#39;কেষ্টিক ভেৰিয়েবল,स्टोकास्टिक व्हेरिएबल
ষ্টকছৰ উপপাদ্য,स्टोक्सचे प्रमेय
সৰলৰেখা,सरळ रेषा
স্তৰৰ লেখচিত্ৰ,स्तर तक्ता
স্তৰবিন্যাস,स्तरीकरण
স্তৰিত নমুনা সংগ্ৰহ,स्तरीकृत नमुना
ষ্ট্ৰিম-লাইন,प्रवाह-रेषा
চাপ,ताण
কঠোৰভাৱে উত্তল ফলন,काटेकोरपणे बहिर्वक्र कार्य
কঠোৰভাৱে হ্ৰাস পাইছে,काटेकोरपणे कमी होत आहे
কঠোৰভাৱে বৃদ্ধি পাইছে,काटेकोरपणे वाढत आहे
কঠোৰভাৱে একস্বৰীয় কাৰ্য্য,काटेकोरपणे मोनोटोनिक कार्य
ছাত্ৰৰ পৰীক্ষা (ছাত্ৰৰ &quot;t&quot; পৰীক্ষা),विद्यार्थ्यांची चाचणी (विद्यार्थ्याची &quot;टी&quot; चाचणी)
উপ-সংগ্ৰহ,उप-संग्रह
উপ নিৰ্ণায়ক,उप निर्धारक
উপক্ষেত্ৰ,उपक्षेत्र
উপগোট,उपसमूह
উপ-ব্যৱধান,उप-मांतर
উপমেট্ৰিক্স,सबमॅट्रिक्स
চাবস্ক্রিপ্ট,सबस्क्रिप्ट
উপক্ৰম,त्यानंतरचा
উপগোট,उपसंच
উপস্থান,सबस्पेस
প্ৰতিস্থাপন,बदली
উপস্পৰ্শক,subtangent
subtend,वजा करणे
বিয়োগ কৰক,वजा करा
বিয়োগ কৰা,वजाबाकी
ক্ৰমাগত,सलग
ক্ৰমাগত পাৰ্থক্য,सलग भेद
ক্ৰমাগত সংহতি,सलग एकीकरण
উত্তৰাধিকাৰী,उत्तराधिकारी
প্ৰত্যয়,प्रत्यय
মুঠ,बेरीज
যোগফল ফলন,बेरीज फंक्शन
summable,जोडण्यायोग्य
summand,आदेश
যোগফল,बेरीज
ছামেচন কনভেনচন,समीकरण अधिवेशन
যোগফল সূত্ৰ,बेरीज सूत्र
শৃংখলাৰ যোগফল,मालिकेची बेरीज
যোগফল চিহ্ন,बेरीज चिन्ह
অসীমলৈ যোগফল,बेरीज ते अनंत
চুপাৰস্ক্রিপ্ট,सुपरस्क्रिप्ट
ছুপাৰছেট,सुपरसेट
ছুপাৰছনিক প্ৰবাহ,सुपरसोनिक प्रवाह
পৰিপূৰক কোণ,पूरक कोन
হাইপাৰপ্লেন সমৰ্থন কৰা,समर्थन हायपरप्लेन
কাৰ্য্যৰ সমৰ্থন,फंक्शनचे समर्थन
ধৰা হওক,समजा
সৰ্বোচ্চ,सर्वोच्च
surd,surd
পৃষ্ঠ,पृष्ठभाग
পৃষ্ঠভাগৰ ক্ষেত্ৰফল,पृष्ठभागाचे क्षेत्रफळ
পৃষ্ঠৰ অবিচ্ছেদ্য,पृष्ठभाग अविभाज्य
ছাৰ্জেকচন,सर्जेशन
surjective,surjective
surjective মানচিত্ৰ,सर्जेक्टिव्ह नकाशा
চিহ্ন,चिन्ह
প্ৰতীকী যুক্তি,प्रतीकात्मक तर्क
প্ৰতীকী আৰ্হি,प्रतीकात्मक मॉडेल
প্ৰতিসম,सममितीय
প্ৰতিসম,सममितीय
প্ৰতিসম নিৰ্ণায়ক,सममितीय निर्धारक
প্ৰতিসম পাৰ্থক্য,सममितीय फरक
প্ৰতিসম মেট্ৰিক্স,सममित मॅट्रिक्स
ব্যৱস্থা বিশ্লেষণ,प्रणाली विश्लेषण
পদ্ধতিগত নমুনা সংগ্ৰহ কৰা,पद्धतशीर नमुना
মেজ,टेबल
tableau,झांकी
অখণ্ডৰ টেবুল,अविभाज्य सारणी
টেবুলাৰ,सारणी
টেবুলাৰ ৰূপ,सारणी फॉर्म
টেবুলাৰ লগাৰিদম,सारणी लॉगरिदम
টেবুলত লিখা,सारणी
টেবুল কৰা মান,सारणीबद्ध मूल्य
টেবুলেচন,सारणी
টেবুলেটৰ,टॅब्युलेटर
নেজ,शेपूट
ঠেংৰ অঞ্চল (বিতৰণৰ),शेपटीचे क्षेत्र (वितरणाचे)
স্পৰ্শকতা,स्पर्शिकता
স্পৰ্শক,स्पर्शिका
স্পৰ্শক হাইপাৰপ্লেন,स्पर्शिका हायपरप्लेन
স্পৰ্শকীয়,स्पर्शिक
স্পৰ্শক উপাদান,स्पर्शिक घटक
স্পৰ্শক অংশ,स्पर्शिका विभाग
স্পৰ্শক ৰেখা,स्पर्शरेषा
স্পৰ্শক সমতল,स्पर्शिका विमान
স্পৰ্শক স্থান,स्पर्शिका जागा
টেপ পাঞ্চ,टेप पंच
টেপ ৰিডাৰ,टेप रीडर
টাউবেৰিয়ান উপপাদ্য,टॉबेरियन प्रमेय
টেইলৰৰ উপপাদ্য,टेलरचे प्रमेय
ট্চেবিচেভ মেট্ৰিক,Tchebychev मेट्रिक
t-বিতৰণ,टी-वितरण
টেলিস্কোপিক শৃংখলা,टेलिस्कोपिक मालिका
টেম্প&#39;ৰেল স্থানাংক,ऐहिक निर्देशांक
লৌকিক সম্পৰ্ক,ऐहिक संबंध
টেম্প&#39;ৰেল ভেৰিয়েবল,टेम्पोरल व्हेरिएबल
টান শক্তি,ताणासंबंधीचा शक्ती
টেনছৰ,टेन्सर
টেনছৰ বিশ্লেষণ,टेन्सर विश्लेषण
টেনছৰ উৎপাদন,टेन्सर उत्पादन
আংশিক প্ৰস্তুতি,तात्पुरते सूत्रीकरण
কাল,मुदत
টাৰ্মিনেল অৱস্থা,टर्मिनल स्थिती
টাৰ্মিনেল বেগ ডাইভ,टर्मिनल वेग डायव्ह
দশমিক সমাপ্ত কৰা,दशांश समाप्त करणे
টাৰ্ম মূল্যসমূহ,मुदत मूल्ये
টাৰ্মৱাইজ পাৰ্থক্য,शब्दानुसार भिन्नता
টাৰ্মৱাইজ সংহতি,टर्मवार एकीकरण
ternary,तिरंगी
পৰীক্ষা,चाचणी
ভ্যাৰিয়েন্সৰ একাকাৰীতাৰ বাবে পৰীক্ষা কৰা,भिन्नतेच्या एकसमानतेसाठी चाचणी
পৰীক্ষা কাৰ্য্য,चाचणी कार्य
অনুমানৰ পৰীক্ষা,गृहीतकांची चाचणी
তাৎপৰ্য্যৰ পৰীক্ষা,महत्त्वाची चाचणी
পৰীক্ষাৰ পৰিসংখ্যা,चाचणी आकडेवारी
চতুৰ্ভুজ,टेट्राहेड्रल
চতুৰ্ভুজ কোণ,टेट्राहेड्रल कोन
টেট্ৰাহেড্ৰন,टेट्राहेड्रॉन
উপপাদ্য,प्रमेय
অৱশিষ্টৰ উপপাদ্য,अवशेषांचे प्रमेय
তাত্ত্বিক চাহিদাৰ ফলন,सैद्धांतिक मागणी कार्य
তাত্ত্বিক বিচ্ছিন্ন বিতৰণ,सैद्धांतिक स्वतंत्र वितरण
তাত্ত্বিক ভুল,सैद्धांतिक त्रुटी
তাত্ত্বিক ফিট,सैद्धांतिक फिट
তাত্ত্বিক প্ৰণয়ন,सैद्धांतिक सूत्रीकरण
তাত্ত্বিক কম্পাঙ্ক,सैद्धांतिक वारंवारता
তাত্ত্বিকভাৱে,सैद्धांतिकदृष्ट्या
তাত্ত্বিক আৰ্হি,सैद्धांतिक मॉडेल
তাত্ত্বিক চিকিৎসা,सैद्धांतिक उपचार
সমীকৰণৰ তত্ত্ব,समीकरणांचा सिद्धांत
ভুলৰ তত্ত্ব,त्रुटींचा सिद्धांत
অনুমানৰ তত্ত্ব,अंदाज सिद्धांत
ফলনৰ তত্ত্ব,फंक्शन्सचा सिद्धांत
খেলৰ তত্ত্ব,खेळांचा सिद्धांत
মহাকৰ্ষণ তত্ত্ব,गुरुत्वाकर्षणाचा सिद्धांत
তথ্যৰ তত্ত্ব,माहितीचा सिद्धांत
প্ৰতিস্থাপনৰ তত্ত্ব (= বিফলতাৰ তত্ত্ব),प्रतिस्थापन सिद्धांत (= अपयशाचा सिद्धांत)
সমষ্টিৰ তত্ত্ব,सेटचा सिद्धांत
&#39;ৱেইটিং লাইন&#39;ৰ তত্ত্ব(= queuing theory),वेटिंग लाइन्सचा सिद्धांत (= रांगेचा सिद्धांत)
তৰংগ তত্ত্ব,लाटांचा सिद्धांत
তাপগতিবিদ্যা,थर्मोडायनामिक
এটা স্ক্ৰুৰ সূতা,स्क्रूचा धागा
ত্ৰিমাত্ৰিক,त्रिमितीय
ত্ৰিমাত্ৰিক ভেক্টৰ বিশ্লেষণ,त्रिमितीय वेक्टर विश्लेषण
ত্ৰিমুখী শ্ৰেণীবিভাজন,त्रि-मार्ग वर्गीकरण
দলিওৱা,फेकणे
থ্ৰাষ্ট,जोर
সময়,वेळ
সময় অক্ষ,वेळ अक्ष
সময়ৰ ওপৰত নিৰ্ভৰশীলতা,वेळ अवलंबित्व
সময়-নিৰ্ভৰশীল গঠনমূলক সমীকৰণ,वेळ अवलंबून घटक समीकरण
সময়-নিৰ্ভৰশীল প্ৰক্ৰিয়া,वेळ अवलंबून प्रक्रिया
সময়-স্বাধীন শব্দ,वेळ-स्वतंत्र संज्ञा
সময়ৰ ব্যৱধান,वेळ मध्यांतर
সময় শৃংখলা,वेळ मालिका
সময় শৃংখলা বিশ্লেষণ,वेळ मालिका विश्लेषण
সময় শৃংখলাৰ তথ্য,वेळ मालिका डेटा
সময় ভাগ-বতৰা কৰা ব্যৱস্থা,वेळ सामायिकरण प्रणाली
সহনশীলতা,सहिष्णुता
সহনশীলতাৰ ব্যৱধান,सहिष्णुता अंतराल
সহনশীলতাৰ স্তৰ,सहिष्णुता पातळी
সহনশীলতাৰ সীমা,सहनशीलता मर्यादा
টপোলজিকেল,टोपोलॉजिकल
টপোলজিকেল ডুৱেল,टोपोलॉजिकल दुहेरी
টপোলজিকেল গোট,टोपोलॉजिकल गट
টপোলজিকেল সমৰূপতা,टोपोलॉजिकल समरूपता
টপোলজিকেল ৰৈখিক স্থান,टोपोलॉजिकल रेखीय जागा
টপোলজিকেলভাৱে,टोपोलॉजिकलदृष्ट्या
টপোলজিকেল মেপিং,टोपोलॉजिकल मॅपिंग
টপোলজিকেল বৈশিষ্ট্য,टोपोलॉजिकल गुणधर्म
টপোলজিকেল স্থান,टोपोलॉजिकल जागा
টপোলজিকেল ভেক্টৰ স্থান,टोपोलॉजिकल वेक्टर स्पेस
টপোলজি,टोपोलॉजी
টৰ্চন,टॉर्शन
torus,टॉरस
মুঠ,एकूण
মুঠ ব্যুৎপত্তি,एकूण व्युत्पन्न
মুঠ পাৰ্থক্য,एकूण भिन्नता
মুঠ অৱভেদ্য সমীকৰণ,एकूण विभेदक समीकरण
মুঠ পৰিদৰ্শন,एकूण तपासणी
সম্পূৰ্ণৰূপে সীমাবদ্ধ,पूर्णपणे बद्ध
সম্পূৰ্ণৰূপে অৰ্ডাৰ কৰা চেট,पूर्णपणे ऑर्डर केलेला सेट
মুঠ অৰ্ডাৰ দিয়া,एकूण ऑर्डरिंग
দাগ,ट्रेस
মেট্ৰিক্সৰ ট্ৰেচ,मॅट्रिक्सचा ट्रेस
ট্ৰেচিং,ट्रेसिंग
ট্ৰেড অফ ফাংচন,व्यापार बंद कार्य
ট্ৰেজেক্টৰী,मार्गक्रमण
অতিক্ৰমণীয়,अतींद्रिय
অতিক্ৰমণীয় সমীকৰণ,अतींद्रिय समीकरण
অতিক্ৰমণীয় কাৰ্য্য,अतींद्रिय कार्य
অতিক্ৰমণীয় সংখ্যা,अतींद्रिय संख्या
বদলিকৰ,हस्तांतरण
স্থানান্তৰ কাৰ্য্য,हस्तांतरण कार्य
ট্ৰেন্সফিনিট ইণ্ডাকচন,ट्रान्सफिनिट प्रेरण
ট্ৰেন্সফিনিট সংখ্যা,पारदर्शक संख्या
ৰূপান্তৰ,रूपांतर
ৰূপান্তৰ সূত্ৰ,परिवर्तन सूत्र
ৰূপান্তৰ মেট্ৰিক্স,परिवर्तन मॅट्रिक्स
স্থানাংকৰ ৰূপান্তৰ,निर्देशांकांचे परिवर्तन
ৰূপান্তৰিত ফলন,रूपांतरित कार्य
ৰূপান্তৰিত মেট্ৰিক্স,रूपांतरित मॅट्रिक्स
ট্ৰেন্সশ্বিপমেণ্টৰ সমস্যা,ट्रान्सशिपमेंट समस्या
ক্ষণস্থায়ী আচৰণ,क्षणिक वर्तन
ক্ষণস্থায়ী সমাধান,क्षणिक समाधान
স্থানান্তৰ,संक्रमण
ট্ৰেঞ্জিচন মেট্ৰিক্স,संक्रमण मॅट्रिक्स
ট্ৰেন্সিটিভ,सकर्मक
ট্ৰেন্সিটিভ ল&#39;,सकर्मक कायदा
ক্ৰিয়াশীল সম্পৰ্ক,संक्रमणात्मक संबंध
ট্ৰেন্সজিটিভিটি,संक्रमण
ট্ৰেন্সিটিভিটি ছেট,संक्रमण संच
অনুবাদ,भाषांतर
পৰিবহণ খৰচ,वाहतूक खर्च
পৰিবহণৰ সমস্যা,वाहतूक समस्या
পৰিবহণৰ সময়,वाहतूक वेळ
পৰিবহণ সমীকৰণ,वाहतूक समीकरण
ট্ৰেন্সপ&#39;জ কৰা মেট্ৰিক্স,ट्रान्सपोस्ड मॅट्रिक्स
এটা মেট্ৰিক্সৰ ট্ৰেন্সপ&#39;জ কৰা,मॅट्रिक्सचे हस्तांतरण
ট্ৰেন্সপজিচন,स्थानांतर
ট্ৰেন্সভাৰ্চেলিটি,ट्रान्सव्हर्सालिटी
ট্ৰেন্সভাৰ্চেলিটি অৱস্থা,ट्रान्सव्हर्सलिटी स्थिती
অনুপ্ৰস্থ,आडवा
অনুপ্ৰস্থ গতি,आडवा गती
ট্ৰেপেজিয়াম,ट्रॅपेझियम
ট্ৰেপেজ&#39;ইড,ट्रॅपेझॉइड
ট্ৰেপেজ&#39;ইডাল প্ৰিজম,ट्रॅपेझॉइडल प्रिझम
উপচাৰ,उपचार
গছৰ ডায়েগ্ৰাম,वृक्ष आकृती
প্ৰচলিত এক নতুন ধাৰা,कल
ট্ৰেণ্ড লাইন,ट्रेंड लाइन
ট্ৰেণ্ড মূল্য,कल मूल्य
triadic,ट्रायडिक
পৰীক্ষণ,चाचणी
ট্ৰাইল ফাংচন,चाचणी कार्य
ত্ৰিভুজ,त्रिकोण
ত্ৰিভুজ বৈষম্য,त्रिकोण असमानता
বেগৰ ত্ৰিভুজ,वेगाचा त्रिकोण
ত্ৰিভুজ চিহ্ন,त्रिकोण चिन्ह
ত্ৰিভুজ ব্যৱস্থা,त्रिकोण प्रणाली
ত্ৰিকোণীয়তা,त्रिकोणीयता
ত্ৰিকোণীয়,त्रिकोणी
ত্ৰিকোণীয় মেট্ৰিক্স,त्रिकोणी मॅट्रिक्स
ত্ৰিকোণীয়কৰণ,त्रिकोणी
ট্ৰাইকটমী,ट्रायकोटॉमी
ত্ৰিভুজ,त्रिभुज
ত্ৰিকোণমিতিক,त्रिकोणमितीय
ত্ৰিকোণমিতিক বক্ৰ,त्रिकोणमितीय वक्र
ত্ৰিকোণমিতিক সমীকৰণ,त्रिकोणमितीय समीकरण
ত্ৰিকোণমিতিক ফলন,त्रिकोणमितीय कार्य
ত্ৰিকোণমিতিক পৰিচয়,त्रिकोणमितीय ओळख
ত্ৰিকোণমিতিক শৃংখলা,त्रिकोणमितीय मालिका
ত্ৰিকোণমিতিক সমাধান,त्रिकोणमितीय समाधान
ত্ৰিকোণমিতিক ৰূপান্তৰ,त्रिकोणमितीय परिवर्तन
ত্ৰিকোণমিতি,त्रिकोणमिती
ট্ৰিপল,तिप्पट
ট্ৰিপল ইন্টিগ্ৰেচন,तिहेरी एकत्रीकरण
ট্ৰিপলেট,तिहेरी
trisect,त्रिखंड
ট্ৰাইছেকচন,ट्रायसेक्शन
এটা কোণৰ ট্ৰাইছেকচন,कोनाचे त्रिविच्छेदन
তুচ্ছ ৰূপ,क्षुल्लक फॉर्म
তুচ্ছ টপোলজি,क्षुल्लक टोपोलॉजी
কৰ্কট ৰোগৰ ট্ৰপিক,कर्कवृत्त
মকৰ ৰাশিৰ ট্ৰপিক,मकरवृत्त
ট্ৰপ&#39;স্ফিয়াৰ,ट्रोपोस्फियर
সঁচা অৰ্থ,खरे अर्थ
true মোড,खरे मोड
ছেদ কৰা,कापलेले
ছেদ কৰা শঙ্কু,कापलेला शंकू
ছেদ কৰা বিতৰণ,कापलेले वितरण
ছেদ কৰা কম্পাঙ্ক বিতৰণ,कापलेली वारंवारता वितरण
ট্ৰাংকেচন,छाटणे
ট্ৰাংকেচন ত্ৰুটি,ट्रंकेशन त्रुटी
সত্য,सत्य
সত্য কাৰ্য্য,सत्य कार्य
সত্য টেবুল,सत्य सारणी
সত্য মূল্য,सत्य मूल्य
t-পৰিসংখ্যা,t-सांख्यिकी
t-টেষ্ট,t-चाचणी
টাৰ্বুলেন্স তত্ত্ব,अशांतता सिद्धांत
টাৰ্নিং পইণ্ট,निर्णायक टप्पा
পাক,पिळणे
টুইষ্টেড কাৰ্ভ,फिरवलेला वक्र
দ্বিমাত্ৰিক,द्विमितीय
দ্বিমাত্ৰিক অবিৰত বিতৰণ,द्विमितीय सतत वितरण
দ্বিমাত্ৰিক ভেক্টৰ,द्विमितीय वेक्टर
দুগুণ শ্ৰেণীবিভাজন,दोन पट वर्गीकरण
দুটা প্ৰাচল পৰিয়াল,दोन पॅरामीटर कुटुंब
দুজন ব্যক্তিৰ খেল,दोन व्यक्तींचा खेळ
দুটা পৰ্যায়ৰ পদ্ধতি,दोन फेज पद्धत
দুটা পৰ্যায়ৰ নমুনা সংগ্ৰহ কৰা,दोन फेज सॅम्पलिंग
দুটা বিন্দুৰ সীমা অৱস্থা,दोन बिंदू सीमा स्थिती
দুপক্ষীয় এফ-টেষ্ট,दोन बाजूंची F-चाचणी
দুপক্ষীয় স্বাভাৱিক পৰীক্ষা,दोन बाजूंची सामान्य चाचणी
দুপক্ষীয় এক্স-টেষ্ট,दोन बाजूंची एक्स-चाचणी
চূড়ান্ত মূল্য,अंतिम मूल्य
নিৰপেক্ষ অনুমান,निष्पक्ष अंदाज
জনসংখ্যাৰ ভ্যাৰিয়েন্সৰ নিৰপেক্ষ অনুমান,लोकसंख्येतील फरकाचा निष्पक्ष अंदाज
নিৰপেক্ষ ৰৈখিক অনুমান,निःपक्षपाती रेखीय अंदाज
নিৰপেক্ষ বিন্দু অনুমান,निष्पक्ष बिंदू अंदाज
নিৰপেক্ষ পৰীক্ষা,निष्पक्ष चाचणी
সীমাহীন অঞ্চল,अमर्याद प्रदेश
সীমাহীন ছেট,अमर्याद संच
সীমাহীন সমাধান,अमर्याद समाधान
অনিশ্চয়তা নীতি,अनिश्चितता तत्त्व
নিঃচৰ্ত সম্ভাৱনা,बिनशर्त संभाव्यता
অবাধ্য আপেক্ষিক সৰ্বোচ্চ,अनियंत्रित सापेक्ष कमाल
অগণনযোগ্য,अगणित
অগণনযোগ্য উপগোট,अगणित उपसंच
অনিৰ্দিষ্ট,अनिश्चित
অনিৰ্দিষ্ট সহগ,अनिर्धारित गुणांक
অসমান,असमान
ungrouped,गटबद्ध न केलेले
অগোষ্ঠীকৃত তথ্য,गटबद्ध न केलेला डेटा
আনুষ্ঠানিক পোছাক,एकसमान
একেধৰণৰ ত্বৰণ,एकसमान प्रवेग
একেধৰণৰ সীমাবদ্ধতা,एकसमान सीमा
একেধৰণৰ অভিসৰণ,एकसमान अभिसरण
একেধৰণৰ উত্তলতা,एकसमान बहिर्वक्रता
একে ঘনত্ব,एकसमान घनता
একেধৰণৰ বিতৰণ,एकसमान वितरण
একেধৰণৰ মহাকৰ্ষণ ক্ষেত্ৰ,एकसमान गुरुत्वीय क्षेत्र
একাকাৰীতা,एकरूपता
একেদৰে শ্ৰেষ্ঠ,एकसमान सर्वोत्तम
একেদৰে অবিৰত সম্প্ৰসাৰণ,एकसमान सतत विस्तार
একেদৰে অভিসৰণকাৰী,एकसमान अभिसरण
একেদৰে আটাইতকৈ শক্তিশালী পৰীক্ষা,एकसमान सर्वात शक्तिशाली चाचणी
একেধৰণৰ গতি,एकसमान हालचाल
একেধৰণৰ সম্ভাৱনা বিতৰণ,एकसमान संभाव्यता वितरण
একেধৰণৰ গতি,एकसमान वेग
ইউনিফৰ্ম টপোলজি,एकसमान टोपोलॉजी
ইউনিমোডাল,एकरूप
ইউনিমডুলাৰ,unimodular
ইউনিমডুলাৰ মেট্ৰিক্স,युनिमॉड्युलर मॅट्रिक्स
ইউনিমডুলাৰ বৈশিষ্ট্য,युनिमॉड्युलर मालमत्ता
ইউনিয়ন,संघ
উপগোটৰ পৰিয়ালৰ সংঘ,उपसमूहांच्या कुटुंबाचे संघटन
union of sets,संचांचे संघटन
একক ফ্যাক্টৰাইজেচন ডমেইন,अद्वितीय फॅक्टरायझेशन डोमेन
একক গুণনীয়ক উপপাদ্য,अद्वितीय घटकीकरण प्रमेय
এককভাৱে সংজ্ঞায়িত(=অনন্যভাৱে নিৰ্ধাৰিত),अद्वितीयपणे परिभाषित (= अद्वितीयपणे निर्धारित)
স্বকীয়তা,वेगळेपण
সমাধানৰ স্বকীয়তা,समाधानाची विशिष्टता
স্বকীয়তা সমস্যা,विशिष्टता समस्या
স্বকীয়তা উপপাদ্য,विशिष्टता प्रमेय
অনন্য সমাধান,अद्वितीय उपाय
একক ভেক্টৰ,अद्वितीय वेक्टर
একক,युनिट
unitary,एकात्मक
একক গোট,एकात्मक गट
একক মেট্ৰিক্স,एकात्मक मॅट्रिक्स
একক পদ্ধতি,एकात्मक पद्धत
ইউনিট বল,युनिट बॉल
একক কোষ,युनिट सेल
একক বৃত্ত,युनिट वर्तुळ
একক উপাদান,युनिट घटक
একক কাৰ্য্য,युनिट कार्य
একক ভৰ,युनिट वस्तुमान
একক মেট্ৰিক্স,युनिट मॅट्रिक्स
unit normal variate(=মানক স্বাভাৱিক ভেৰিয়েট),युनिट नॉर्मल व्हेरिएट(=मानक सामान्य व्हेरिएट)
একক গোলক,युनिट क्षेत्र
ইউনিট ষ্টেপ ফাংচন,युनिट स्टेप फंक्शन
একক ভেক্টৰ,युनिट वेक्टर
একক আয়তন,युनिट व्हॉल्यूम
ঐক্য,ऐक्य
unity element(=পৰিচয় উপাদান =একক উপাদান),एकता घटक (=ओळख घटक = एकक घटक)
একচলকীয়,अविविध
একচলকীয় স্বাভাৱিক বিতৰণ,एकसमान सामान्य वितरण
সাৰ্বজনীন,सार्वत्रिक
সাৰ্বজনীন ধ্ৰুৱক,सार्वत्रिक स्थिरांक
সাৰ্বজনীন মহাকৰ্ষণ,सार्वत्रिक गुरुत्वाकर्षण
ইউনিভাৰ্চেল ছেট,सार्वत्रिक संच
বিশ্বব্ৰহ্মাণ্ড,विश्व
অজ্ঞাত,अज्ञात
অজ্ঞাত পৰিমাণ,अज्ञात प्रमाण
বিপৰীতমুখী,विपरीत
চৰ্তৰ দৰে নহয়,अटी विपरीत
সীমাহীন,अमर्यादित
অস্হিৰ,अस्थिर
অসমতাপূৰ্ণ,असममित
অসমতাপূৰ্ণ দ্বৈত সমস্যা,असममित दुहेरी समस्या
ওপৰৰ বাৰ,वरची पट्टी
ওপৰৰ সীমা,वरची सीमा
ওপৰৰ ব্যুৎপত্তি,वरचे व्युत्पन्न
ওপৰৰ অখণ্ড,वरचा अविभाज्य
সংহতিৰ উচ্চ সীমা,एकत्रीकरणाची वरची मर्यादा
ওপৰৰ চতুৰ্থাংশ,वरचा चतुर्थांश
ওপৰৰ Rieman অবিচ্ছেদ্য,अप्पर रिमन इंटिग्रल
ওপৰৰ অৰ্ধনিৰন্তৰতা,उच्च अर्धसातत्य
ওপৰৰ যোগফল,वरची बेरीज
ওপৰৰ ত্ৰিভুজ মেট্ৰিক্স,वरचा त्रिकोण मॅट्रिक्स
ওপৰলৈ ত্বৰণ,ऊर्ध्वगामी प्रवेग
ওপৰলৈ গতি,ऊर्ध्वगामी हालचाल
উৰিছনৰ লেমা,Urysohn च्या lemma
